visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Western food,Hokkaidō Sapporo-shi Minami 3 Jōnishi,total_area_visitors,total_genre_visitors
2016-10-01,air_0a74a5408a0b8642,0,0,1,0,0,0,0,0.8445958797179604,0.9824244316214122,0.0,1.6494831708422717,0.7125540755431083,1,40.0,1,1,1.1981605879026611,1.1981605879026611
2016-10-03,air_0a74a5408a0b8642,0,1,0,0,0,0,0,0.8898859912395302,0.8036248879191126,0.0,-1.1715593077164768,0.9408670994430974,1,26.0,1,1,-1.5280471102489828,-1.5280471102489828
2016-10-04,air_0a74a5408a0b8642,0,0,0,0,0,1,0,0.654377411327367,0.735510776032522,0.0,0.8085955089641831,0.6577589498071109,1,19.0,1,1,-0.6881529568323749,-0.6881529568323749
2016-10-05,air_0a74a5408a0b8642,0,0,0,0,0,0,1,0.45510092063245994,0.42899727254286496,0.0,0.5373414244873804,0.5207711354671175,1,26.0,1,1,-0.8573992709252022,-0.8573992709252022
2016-10-06,air_0a74a5408a0b8642,0,0,0,0,1,0,0,0.40075278680657606,0.3779116886279223,0.0,0.21183652311521708,0.3563857582591256,1,36.0,1,1,-0.3873120416938029,-0.3873120416938029
2016-10-07,air_0a74a5408a0b8642,1,0,0,0,0,0,0,0.23770838532892488,0.24168346485474132,0.0,-0.22217001204766718,0.3289881953911269,1,32.0,1,1,0.7828733766704813,0.7828733766704813
2016-10-08,air_0a74a5408a0b8642,0,0,1,0,0,0,0,0.45510092063245994,0.39494021659956985,0.0,-1.1444338992687966,0.4020483630391234,1,35.0,1,1,1.0333877446669129,1.0333877446669129
2016-10-10,air_0a74a5408a0b8642,0,1,0,0,0,0,0,0.07466398385127353,-0.09037283059238695,1.0,-0.900305223239674,0.1920003810511335,1,21.0,1,1,-0.7861965264500259,-0.7861965264500259
2016-10-11,air_0a74a5408a0b8642,0,0,0,0,0,1,0,0.27394047454618076,0.29276904876968424,0.0,0.07620948087681573,0.21939794391913225,1,22.0,1,1,-1.175388491015911,-1.175388491015911
2016-10-12,air_0a74a5408a0b8642,0,0,0,0,0,0,1,0.17430222919872707,0.08842671310991292,0.0,-0.16791919515230658,0.3289881953911269,1,19.0,1,1,-0.47007125254976695,-0.47007125254976695
2016-10-13,air_0a74a5408a0b8642,0,0,0,0,1,0,0,0.21959234072029687,0.25019772884056524,0.0,0.4830906075920198,0.2285304648751318,1,30.0,1,1,-0.43614743188358346,-0.43614743188358346
2016-10-14,air_0a74a5408a0b8642,1,0,0,0,0,0,0,0.21053431841598294,0.2076264089114462,0.0,1.6223577623945915,0.14633777627113573,1,26.0,1,1,0.9386992781920712,0.9386992781920712
2016-10-15,air_0a74a5408a0b8642,0,0,1,0,0,0,0,0.27394047454618076,0.556711232330222,0.0,1.4867307201561901,-0.02718012189285581,1,40.0,1,1,1.3998395657093123,1.3998395657093123
2016-10-17,air_0a74a5408a0b8642,0,1,0,0,0,0,0,0.7087255451532509,0.6333396082026365,0.0,-1.1444338992687966,0.8130118060591034,1,33.0,1,1,-1.3945885630127886,-1.3945885630127886
2016-10-18,air_0a74a5408a0b8642,0,0,0,0,0,1,0,0.39169476450226215,0.3097975767413318,0.0,1.1341004103363463,0.2467955067871309,1,17.0,1,1,-0.5998019074050619,-0.5998019074050619
2016-10-19,air_0a74a5408a0b8642,0,0,0,0,0,0,1,0.2920565191548086,0.5311684403727509,0.0,1.5409815370515505,0.06414508766713976,1,18.0,1,1,-0.4641066247403281,-0.4641066247403281
2016-10-20,air_0a74a5408a0b8642,0,0,0,0,1,0,0,-0.04309030610480794,0.1991121449256223,0.0,-0.9816814485827148,-0.374215918220839,1,15.0,1,1,-0.24565213121963023,-0.24565213121963023
2016-10-21,air_0a74a5408a0b8642,1,0,0,0,0,0,0,-0.26048284140834294,-0.37134354212457255,0.0,-1.008806857030395,-0.292023229616843,1,20.0,1,1,0.9618122109536468,0.9618122109536468
2016-10-22,air_0a74a5408a0b8642,0,0,1,0,0,0,0,-0.08838041762637774,-0.18402973443644893,0.0,-1.1715593077164768,0.04588004575514063,1,47.0,1,1,1.504220552374492,1.504220552374492
2016-10-24,air_0a74a5408a0b8642,0,1,0,0,0,0,0,-0.1608445960608894,-0.2436295823372155,0.0,-0.03229215291390521,-0.09110776858485273,1,24.0,1,1,-1.2298157197770403,-1.2298157197770403
2016-10-25,air_0a74a5408a0b8642,0,0,0,0,0,1,0,0.011257827721075865,0.06288392115244144,0.0,0.45596519914433964,-0.2737581877048439,1,25.0,1,1,-0.563268562072249,-0.563268562072249
2016-10-26,air_0a74a5408a0b8642,0,0,0,0,0,0,1,0.201476296111669,0.49711138442945546,0.0,0.34746356535361844,0.09154265053513842,1,21.0,1,1,-0.17519496522063382,-0.17519496522063382
2016-10-27,air_0a74a5408a0b8642,0,0,0,0,1,0,0,-0.15178657375657548,-0.1414584145073299,0.0,0.07620948087681573,-0.0728427266728536,1,18.0,1,1,-0.1617745526493964,-0.1617745526493964
2016-10-28,air_0a74a5408a0b8642,1,0,0,0,0,0,0,-0.006858216887552151,-0.039287246677444154,0.0,-0.4934240965244699,0.06414508766713976,1,39.0,1,1,0.8648870090502655,0.8648870090502655
2016-10-29,air_0a74a5408a0b8642,0,0,1,0,0,0,0,-0.36012108675579657,-0.482028973940282,0.0,0.4830906075920198,-0.17330045718884873,1,46.0,1,1,1.6839049651338374,1.6839049651338374
2016-10-31,air_0a74a5408a0b8642,0,1,0,0,0,0,0,-0.36012108675579657,-0.2947151662521583,0.0,-1.090183082373436,-0.41074600204483724,1,17.0,1,1,-1.0616877733984829,-1.0616877733984829
2016-11-01,air_0a74a5408a0b8642,0,0,0,0,0,1,0,-0.5050494436248198,-0.6863713096000533,0.0,-1.1715593077164768,-0.30115575057284255,1,24.0,1,1,-0.780604687878677,-0.780604687878677
2016-11-02,air_0a74a5408a0b8642,0,0,0,0,0,0,1,-0.486933399016192,-0.482028973940282,0.0,-0.4391732796291093,-0.41074600204483724,1,28.0,1,1,0.36162153762886257,0.36162153762886257
2016-11-03,air_0a74a5408a0b8642,0,0,0,0,1,0,0,-0.5322235105377617,-0.6948855735858772,1.0,-1.1715593077164768,-0.4016134810888377,1,20.0,1,1,-0.09840038217410864,-0.09840038217410864
2016-11-04,air_0a74a5408a0b8642,1,0,0,0,0,0,0,-0.495991421320506,-0.660828517642582,0.0,-1.090183082373436,-0.35595087630883987,1,30.0,1,1,0.029093537252646753,0.029093537252646753
2016-11-05,air_0a74a5408a0b8642,0,0,1,0,0,0,0,-0.5865716443636456,-0.6523142536567581,0.0,-1.1715593077164768,-0.4016134810888377,1,51.0,1,1,1.2168000498071576,1.2168000498071576
2016-11-07,air_0a74a5408a0b8642,0,1,0,0,0,0,0,-0.5865716443636456,-0.703399837571701,0.0,0.15758570621985674,-0.46554112778083456,1,7.0,1,1,-1.2995273072998568,-1.2995273072998568
2016-11-08,air_0a74a5408a0b8642,0,0,0,0,0,1,0,-0.25142481910402903,-0.10740135856403465,0.0,-1.1444338992687966,-0.292023229616843,1,36.0,1,1,-1.1209612622547813,-1.1209612622547813
2016-11-09,air_0a74a5408a0b8642,0,0,0,0,0,0,1,-0.7586740681456108,-0.7374568935149962,0.0,-0.7918035894489529,-0.620793984032827,1,18.0,1,1,-0.8175108224495798,-0.8175108224495798
2016-11-10,air_0a74a5408a0b8642,0,0,0,0,1,0,0,-0.704325934319727,-0.74597115750082,0.0,-0.05941756136158563,-0.620793984032827,1,34.0,1,1,-0.5569311450247202,-0.5569311450247202
2016-11-11,air_0a74a5408a0b8642,1,0,0,0,0,0,0,-0.5956296666679595,-0.5927144057559914,0.0,0.8628463258595437,-0.7486492774168209,1,15.0,1,1,0.37616031791436977,0.37616031791436977
2016-11-12,air_0a74a5408a0b8642,0,0,1,0,0,0,0,-0.29671493062559884,-0.10740135856403465,0.0,0.6729684667257818,-0.3285533134408412,1,33.0,1,1,1.7454151894186756,1.7454151894186756
2016-11-14,air_0a74a5408a0b8642,0,1,0,0,0,0,0,-0.1427285514522615,0.07139818513826522,0.0,0.8357209174118635,-0.4929386906488333,1,15.0,1,1,-1.408008975584026,-1.408008975584026
2016-11-15,air_0a74a5408a0b8642,0,0,0,0,0,1,0,-0.22425075219108714,0.07139818513826522,0.0,-1.0359322654780754,-0.34681835535284034,1,22.0,1,1,-0.9151816028291411,-0.9151816028291411
2016-11-16,air_0a74a5408a0b8642,0,0,0,0,0,0,1,-0.6862098897110991,-0.7970567414157628,0.0,-0.6833019556582318,-0.4929386906488333,1,23.0,1,1,-0.34295012236110145,-0.34295012236110145
2016-11-17,air_0a74a5408a0b8642,0,0,0,0,1,0,0,-0.704325934319727,-0.7629996854724675,0.0,-0.0865429698092658,-0.5933964211648284,1,31.0,1,1,-0.2941147321713209,-0.2941147321713209
2016-11-18,air_0a74a5408a0b8642,1,0,0,0,0,0,0,-0.2876569083212849,-0.1414584145073299,0.0,-0.4391732796291093,-0.5751313792528293,1,40.0,1,1,0.9770965697153338,0.9770965697153338
2016-11-19,air_0a74a5408a0b8642,0,0,1,0,0,0,0,0.10183805076421547,0.22465493688309376,0.0,-0.05941756136158563,0.07327760862313928,1,29.0,1,1,1.4747702025653877,1.4747702025653877
2016-11-21,air_0a74a5408a0b8642,0,1,0,0,0,0,0,-0.6590358227981572,-0.7715139494582913,0.0,-0.16791919515230658,-0.5294687744728315,1,25.0,1,1,-1.3066103028235654,-1.3066103028235654
2016-11-22,air_0a74a5408a0b8642,0,0,0,0,0,1,0,-0.740558023536983,-0.8225995333732343,0.0,-1.1715593077164768,-0.6390590259448262,1,48.0,1,1,0.6427046231486684,0.6427046231486684
2016-11-23,air_0a74a5408a0b8642,0,0,0,0,0,0,1,-1.2206332056656228,-1.1546558288203626,1.0,-0.4934240965244699,-1.095685073744804,1,26.0,1,1,-0.21582899217243598,-0.21582899217243598
2016-11-24,air_0a74a5408a0b8642,0,0,0,0,1,0,0,-1.0666468264922855,-1.086541716933772,0.0,0.23896193156289752,-1.0408899480088067,1,27.0,1,1,-1.1291626254927598,-1.1291626254927598
2016-11-25,air_0a74a5408a0b8642,1,0,0,0,0,0,0,-0.930776491927576,-0.9077421732314723,0.0,0.34746356535361844,-0.8856370917568143,1,38.0,1,1,0.8440108117172295,0.8440108117172295
2016-11-26,air_0a74a5408a0b8642,0,0,1,0,0,0,0,-0.6952679120154132,-0.7715139494582913,0.0,0.07620948087681573,-0.602528942120828,1,41.0,1,1,1.7890315302751971,1.7890315302751971
2016-11-28,air_0a74a5408a0b8642,0,1,0,0,0,0,0,-0.5865716443636456,-0.6437999896709343,0.0,0.4830906075920198,-0.46554112778083456,1,24.0,1,1,-1.2611300157765943,-1.2611300157765943
2016-11-29,air_0a74a5408a0b8642,0,0,0,0,0,1,0,-0.8220802242758086,-0.8821993812740009,0.0,-0.3035462373907079,-0.7121191935928226,1,39.0,1,1,-0.6191869477857381,-0.6191869477857381
2016-11-30,air_0a74a5408a0b8642,0,0,0,0,0,0,1,-0.7949061573628666,-0.8907136452598247,0.0,-0.22217001204766718,-0.6664565888128249,1,34.0,1,1,-0.38134741388436405,-0.38134741388436405
2016-12-01,air_0a74a5408a0b8642,0,0,0,0,1,0,0,-0.22425075219108714,-0.11591562254985843,0.0,-0.6833019556582318,-0.46554112778083456,1,15.0,1,1,-0.4857284005495439,-0.4857284005495439
2016-12-02,air_0a74a5408a0b8642,1,0,0,0,0,0,0,-0.6499778004938433,-0.6693427816284058,0.0,-1.1715593077164768,-0.5659988582968297,1,32.0,1,1,1.106454435332539,1.106454435332539
2016-12-03,air_0a74a5408a0b8642,0,0,1,0,0,0,0,-0.4235272428859943,-0.3372864861812773,0.0,1.0798495934409862,-0.47467364873683415,1,37.0,1,1,2.236005826745021,2.236005826745021
