visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Japanese food,Tōkyō-to Chūō-ku Tsukiji,total_area_visitors,total_genre_visitors
2016-08-17,air_dad0b6a36138f309,0,0,0,0,0,0,1,1.4146400899578104,1.557080596017747,0.0,1.2617324029857693,1.1219595321740625,1,3.0,1,1,-0.98329731233279,-0.9832973123327906
2016-08-18,air_dad0b6a36138f309,0,0,0,0,1,0,0,1.213355892656493,1.252879953057772,0.0,-1.1111243539837588,1.35744236101157,1,11.0,1,1,-0.6946093537668744,-0.6946093537668748
2016-08-19,air_dad0b6a36138f309,1,0,0,0,0,0,0,1.2916330804958944,1.331746786417765,0.0,0.4352317348278439,1.3360348311172512,1,8.0,1,1,0.6990298208734355,0.6990298208734353
2016-08-20,air_dad0b6a36138f309,0,0,1,0,0,0,0,1.0791664277889481,1.0726129053777862,0.0,-0.9778177946034483,1.2397009465928166,1,8.0,1,1,0.576084544718679,0.5760845447186788
2016-08-21,air_dad0b6a36138f309,0,0,0,1,0,0,0,1.3251804467127803,1.4669470721777544,0.0,0.701844853588465,1.1754783569098597,1,5.0,1,1,-0.9704580904558693,-0.9704580904558698
2016-08-23,air_dad0b6a36138f309,0,0,0,0,0,1,0,1.2021734372508643,1.1176796672977825,0.0,-0.9511564827273861,1.2504047115399757,1,3.0,1,1,-0.7623070691179112,-0.7623070691179117
2016-08-24,air_dad0b6a36138f309,0,0,0,0,0,0,1,1.1686260710339782,1.2078131911377754,0.0,-0.8978338589752619,1.1754783569098597,1,6.0,1,1,-0.563493663690441,-0.5634936636904414
2016-08-25,air_dad0b6a36138f309,0,0,0,0,1,0,0,1.3363629021184091,1.3768135483377621,0.0,1.7682973286309496,1.1754783569098597,1,3.0,1,1,-0.4280982329883673,-0.42809823298836774
2016-08-26,air_dad0b6a36138f309,1,0,0,0,0,0,0,1.3699102683352955,1.3880802388177607,0.0,1.3150550267378933,1.2289971816456569,1,7.0,1,1,1.010672751885967,1.010672751885967
2016-08-27,air_dad0b6a36138f309,0,0,1,0,0,0,0,0.9226120521101459,0.7346121909778135,0.0,-1.4043987846204422,0.9721068229138307,1,7.0,1,1,1.0764251305889856,1.0764251305889856
2016-08-28,air_dad0b6a36138f309,0,0,0,1,0,0,0,0.7325103102144573,0.4642116194578354,0.0,-1.4043987846204422,0.9399955280723523,1,5.0,1,1,-0.39541657730165986,-0.3954165773016603
2016-08-30,air_dad0b6a36138f309,0,0,0,0,0,1,0,1.0120716953551758,0.8585457862578036,0.0,-1.2444309133640694,1.0684407074382654,1,9.0,1,1,-0.789930849519771,-0.7899308495197715
2016-08-31,air_dad0b6a36138f309,0,0,0,0,0,0,1,1.2021734372508643,1.1965465006577765,0.0,1.608329457374577,1.0684407074382654,1,4.0,1,1,-0.34133621848675116,-0.34133621848675155
2016-09-01,air_dad0b6a36138f309,0,0,0,0,1,0,0,1.224538348062122,1.3542801673777636,0.0,1.2883937148618314,1.0149218827024682,1,2.0,1,1,-0.7521913185482161,-0.7521913185482165
2016-09-02,air_dad0b6a36138f309,1,0,0,0,0,0,0,1.1909909818452356,1.0500795244177883,0.0,-0.0979945026933984,1.1219595321740625,1,8.0,1,1,0.5048852234012092,0.504885223401209
2016-09-03,air_dad0b6a36138f309,0,0,1,0,0,0,0,1.2469032588733793,1.3542801673777636,0.0,0.5685382942081545,1.2932197713286138,1,5.0,1,1,1.112608392242126,1.112608392242126
2016-09-04,air_dad0b6a36138f309,0,0,0,1,0,0,0,1.1909909818452356,1.286680024497769,0.0,-0.20463975019764696,1.2289971816456569,1,5.0,1,1,-0.9004259711272105,-0.900425971127211
2016-09-06,air_dad0b6a36138f309,0,0,0,0,0,1,0,1.4258225453634392,1.3430134768977644,0.0,1.1550871554815207,1.432368715641686,1,3.0,1,1,-0.789930849519771,-0.7899308495197715
2016-09-07,air_dad0b6a36138f309,0,0,0,0,0,0,1,1.2357208034677507,1.1064129768177837,0.0,-0.7911886114710135,1.3788498909058888,1,1.0,1,1,-0.6891624111524232,-0.6891624111524236
2016-09-08,air_dad0b6a36138f309,0,0,0,0,1,0,0,1.1574436156283492,1.1176796672977825,0.0,-1.0578017302316347,1.3039235362757728,1,13.0,1,1,-0.5354808159589775,-0.5354808159589779
2016-09-09,air_dad0b6a36138f309,1,0,0,0,0,0,0,1.224538348062122,1.3542801673777636,0.0,0.008650744810849913,1.079144472385425,1,4.0,1,1,0.8355924535643201,0.83559245356432
2016-09-10,air_dad0b6a36138f309,0,0,1,0,0,0,0,1.179808526439607,1.2078131911377754,0.0,-0.3112849977018955,1.154070827015541,1,9.0,1,1,1.365502156484505,1.365502156484505
2016-09-11,air_dad0b6a36138f309,0,0,0,1,0,0,0,0.7996050426482295,0.5205450718578308,0.0,-1.351076160868318,0.8864767033365551,1,4.0,1,1,-0.4428827915133064,-0.44288279151330684
2016-09-13,air_dad0b6a36138f309,0,0,0,0,0,1,0,0.7325103102144573,0.38534478609784145,0.0,-1.4043987846204422,0.9506992930195115,1,4.0,1,1,-0.9611204745453814,-0.961120474545382
2016-09-14,air_dad0b6a36138f309,0,0,0,0,0,0,1,0.7884225872426011,0.6895454290578172,0.0,-1.3244148489922558,0.8650691734422363,1,1.0,1,1,-0.5498763071543129,-0.5498763071543133
2016-09-15,air_dad0b6a36138f309,0,0,0,0,1,0,0,0.9002471412988885,0.6670120480978188,0.0,-1.37773747274438,1.036329412596787,1,11.0,1,1,-0.2117767977287324,-0.21177679772873279
2016-09-16,air_dad0b6a36138f309,1,0,0,0,0,0,0,0.7660576764313433,0.44167823849783694,0.0,-1.4043987846204422,1.0042181177553087,1,7.0,1,1,0.764782199576454,0.7647821995764539
2016-09-17,air_dad0b6a36138f309,0,0,1,0,0,0,0,1.0344366061664332,1.0050127624977916,0.0,0.008650744810849913,0.9721068229138307,1,5.0,1,1,1.2460584862961814,1.2460584862961812
2016-09-18,air_dad0b6a36138f309,0,0,0,1,0,0,0,0.9561594183270322,0.7233455004978142,0.0,-1.4043987846204422,1.036329412596787,1,16.0,1,1,0.01971826338544526,0.019718263385444922
2016-09-20,air_dad0b6a36138f309,0,0,0,0,0,1,0,0.34112437101745136,-0.04278945214212377,0.0,-1.4043987846204422,0.5439562250274533,1,4.0,1,1,-2.007322523849623,-2.0073225238496235
2016-09-21,air_dad0b6a36138f309,0,0,0,0,0,0,1,0.4529489250737388,0.3064779527378479,0.0,-1.37773747274438,0.5439562250274533,1,4.0,1,1,0.23603969864508018,0.2360396986450799
2016-09-22,air_dad0b6a36138f309,0,0,0,0,1,0,0,0.3746717372343373,0.04734407169786866,1.0,-1.4043987846204422,0.5974750497632505,1,5.0,1,1,-0.4572782827086418,-0.45727828270864224
2016-09-23,air_dad0b6a36138f309,1,0,0,0,0,0,0,0.5312261129131399,0.1825443574578581,0.0,-1.4043987846204422,0.7366239940763228,1,9.0,1,1,0.04384043782087217,0.043840437820871846
2016-09-24,air_dad0b6a36138f309,0,0,1,0,0,0,0,0.6430506669694274,0.38534478609784145,0.0,-1.4043987846204422,0.8864767033365551,1,7.0,1,1,1.0102836845563634,1.0102836845563634
2016-09-25,air_dad0b6a36138f309,0,0,0,1,0,0,0,0.8443348642707448,0.8923458576978006,0.0,-0.49791418083433026,0.832957878600758,1,7.0,1,1,-0.5440402972102579,-0.5440402972102585
2016-09-27,air_dad0b6a36138f309,0,0,0,0,0,1,0,1.0679839723833195,1.0500795244177883,0.0,-0.7911886114710135,1.100552002279744,1,7.0,1,1,-0.6132942818797095,-0.6132942818797099
2016-09-28,air_dad0b6a36138f309,0,0,0,0,0,0,1,1.1686260710339782,1.140213048257781,0.0,-0.8445112352231376,1.2289971816456569,1,3.0,1,1,-0.4934615443617822,-0.49346154436178263
2016-09-29,air_dad0b6a36138f309,0,0,0,0,1,0,0,0.9561594183270322,0.8360124052978052,0.0,-1.2177696014880073,0.9828105878609898,1,13.0,1,1,-0.3670146622405927,-0.36701466224059315
2016-09-30,air_dad0b6a36138f309,1,0,0,0,0,0,0,0.5983208453469121,0.4754783099378343,0.0,-0.7645272995949514,0.6724014043933665,1,4.0,1,1,1.0814830058738332,1.0814830058738332
2016-10-01,air_dad0b6a36138f309,0,0,1,0,0,0,0,0.4082191034512236,0.14874428601786074,0.0,-1.4043987846204422,0.5439562250274533,1,7.0,1,1,1.1168881328677662,1.1168881328677662
2016-10-02,air_dad0b6a36138f309,0,0,0,1,0,0,0,0.7884225872426011,0.8022123338578082,0.0,1.0217805961012103,0.6509938744990477,1,17.0,1,1,-0.6024003966508069,-0.6024003966508075
2016-10-04,air_dad0b6a36138f309,0,0,0,0,0,1,0,0.989706784543918,1.2979467149777681,0.0,0.24860255169540904,0.7687352889178012,1,9.0,1,1,-0.851792554926753,-0.8517925549267535
2016-10-05,air_dad0b6a36138f309,0,0,0,0,0,0,1,0.8890646858932596,0.6670120480978188,0.0,-1.2177696014880073,0.9614030579666711,1,6.0,1,1,-1.0284291225668145,-1.0284291225668152
2016-10-06,air_dad0b6a36138f309,0,0,0,0,1,0,0,1.1127137940058345,1.2190798816177746,0.0,0.8084901010927136,0.9506992930195115,1,7.0,1,1,-0.5378152199365994,-0.5378152199365999
2016-10-07,air_dad0b6a36138f309,1,0,0,0,0,0,0,0.5983208453469121,0.49801169089783237,0.0,0.14195730419116048,0.6938089342876853,1,6.0,1,1,0.6834671276892891,0.6834671276892889
2016-10-09,air_dad0b6a36138f309,0,0,0,1,0,0,0,0.698962943997571,0.5881452147378252,0.0,-1.4043987846204422,0.6509938744990477,1,5.0,1,1,0.1998564369919398,0.1998564369919395
2016-10-29,air_dad0b6a36138f309,0,0,1,0,0,0,0,-0.0614440235851835,0.036077381217869804,0.0,-1.4043987846204422,-0.09826967180211284,1,16.0,1,1,1.623842863341335,1.623842863341335
2016-10-30,air_dad0b6a36138f309,0,0,0,1,0,0,0,-0.4640124181878182,-0.786391023822064,0.0,-1.4043987846204422,-0.3123449707453015,1,14.0,1,1,-0.27441663779492165,-0.27441663779492204
2016-10-31,air_dad0b6a36138f309,0,1,0,0,0,0,0,-0.19563348845272832,-0.1554563569421147,0.0,-0.36460762145401965,-0.2909374408509825,1,1.0,1,1,-1.2416380191896201,-1.2416380191896208
2016-11-01,air_dad0b6a36138f309,0,0,0,0,0,1,0,-0.29627558710338703,-0.4596569999020905,0.0,-0.5245754927103924,-0.08756590685495344,1,8.0,1,1,-0.9482812526684606,-0.9482812526684612
2016-11-02,air_dad0b6a36138f309,0,0,0,0,0,0,1,-0.5758369722441056,-0.9328580000620523,0.0,-1.4043987846204422,-0.4193826202168958,1,10.0,1,1,0.24382104523715337,0.2438210452371531
2016-11-03,air_dad0b6a36138f309,0,0,0,0,1,0,0,-0.35218786413153075,-0.12165628550211774,1.0,1.1284258436054588,-0.44079015011121464,1,8.0,1,1,-0.23628803949376298,-0.23628803949376337
2016-11-04,air_dad0b6a36138f309,1,0,0,0,0,0,0,-0.22918085466961463,-0.18925642838211207,0.0,1.0484419079772722,-0.43008638516405523,1,8.0,1,1,-0.10322701276931127,-0.10322701276931164
2016-11-05,air_dad0b6a36138f309,0,0,1,0,0,0,0,-0.1620861222358422,-0.11038959502211848,0.0,0.40857042295178164,-0.1410847315907506,1,11.0,1,1,1.1363414993479493,1.1363414993479493
2016-11-06,air_dad0b6a36138f309,0,0,0,1,0,0,0,-0.1397212114245846,0.036077381217869804,0.0,1.1284258436054588,-0.28023367590382314,1,4.0,1,1,-0.6914968151300451,-0.6914968151300456
2016-11-08,air_dad0b6a36138f309,0,0,0,0,0,1,0,-0.687661526300393,-0.775124333342065,0.0,-0.924495170851324,-0.6869767438958817,1,2.0,1,1,-1.3034997245966022,-1.3034997245966027
2016-11-09,air_dad0b6a36138f309,0,0,0,0,0,0,1,-0.6317492492722493,-0.6624574285420741,0.0,0.19527992794328478,-0.4943089748470118,1,5.0,1,1,-0.986798918299223,-0.9867989182992235
2016-11-10,air_dad0b6a36138f309,0,0,0,0,1,0,0,-0.7212088925172793,-0.8427244762220595,0.0,-1.2710922252401315,-0.5264202696884902,1,5.0,1,1,-0.7148408549062647,-0.7148408549062651
2016-11-11,air_dad0b6a36138f309,1,0,0,0,0,0,0,-0.7883036249510518,-0.9441246905420514,0.0,-1.4043987846204422,-0.7297918036845193,1,8.0,1,1,0.2589946710916961,0.2589946710916958
2016-11-12,air_dad0b6a36138f309,0,0,1,0,0,0,0,-0.2739106762921296,-0.18925642838211207,0.0,0.27526386357147103,-0.26952991095666373,1,13.0,1,1,1.688038972725939,1.688038972725939
2016-11-13,air_dad0b6a36138f309,0,0,0,1,0,0,0,-0.2739106762921296,-0.21178980934211017,0.0,0.6218609179602785,-0.36586379548109865,1,8.0,1,1,-0.5518216438023311,-0.5518216438023317
2016-11-14,air_dad0b6a36138f309,0,1,0,0,0,0,0,-0.26272822088650094,-0.42585692846209316,0.0,-1.4043987846204422,-0.10897343674927223,1,1.0,1,1,-1.6030815683914204,-1.603081568391421
2016-11-15,air_dad0b6a36138f309,0,0,0,0,0,1,0,-0.08380893439644091,-0.13292297598211658,0.0,-0.9778177946034483,0.019471742616640895,1,5.0,1,1,-1.0887345586553818,-1.0887345586553825
2016-11-16,air_dad0b6a36138f309,0,0,0,0,0,0,1,-0.39691768575404573,-0.6399240475820758,0.0,-1.2444309133640694,-0.19460355632654777,1,9.0,1,1,-0.49151620771376386,-0.4915162077137643
2016-11-17,air_dad0b6a36138f309,0,0,0,0,1,0,0,-0.38573523034841706,-0.24558988078210753,0.0,0.7551674773405891,-0.5050127397941713,1,2.0,1,1,-0.4405483875356844,-0.44054838753568487
2016-11-18,air_dad0b6a36138f309,1,0,0,0,0,0,0,-0.5311071506215905,-0.5385238332620841,0.0,0.9951192842251482,-0.6869767438958817,1,14.0,1,1,0.8861712064127959,0.8861712064127958
2016-11-19,air_dad0b6a36138f309,0,0,1,0,0,0,0,-0.6988439817060217,-0.9553913810220505,0.0,-1.4043987846204422,-0.4943089748470118,1,6.0,1,1,1.405576091433682,1.405576091433682
2016-11-20,air_dad0b6a36138f309,0,0,0,1,0,0,0,-0.2739106762921296,-0.008989380702126808,0.0,0.4352317348278439,-0.3872713253754175,1,9.0,1,1,-0.2942590716047083,-0.2942590716047087
2016-11-22,air_dad0b6a36138f309,0,0,0,0,0,1,0,-0.22918085466961463,-0.13292297598211658,0.0,0.3819091110757196,-0.23741861611518536,1,5.0,1,1,0.5371778117583129,0.5371778117583127
2016-11-23,air_dad0b6a36138f309,0,0,0,0,0,0,1,-0.5199246952159619,-0.6511907380620751,1.0,-1.37773747274438,-0.43008638516405523,1,10.0,1,1,-0.35884424831891587,-0.35884424831891626
2016-11-24,air_dad0b6a36138f309,0,0,0,0,1,0,0,-1.4816158601000335,-1.3384588573420197,0.0,-1.4043987846204422,-1.243572521148172,1,13.0,1,1,-1.3120592058478826,-1.3120592058478833
2016-11-25,air_dad0b6a36138f309,1,0,0,0,0,0,0,-1.168507108742429,-1.0905916667820394,0.0,1.0751032198533348,-1.3077951108311288,1,9.0,1,1,0.7472741697442893,0.7472741697442892
2016-11-26,air_dad0b6a36138f309,0,0,1,0,0,0,0,-0.8665808127904528,-0.8314577857420605,0.0,0.32858648732359536,-0.9973859273635053,1,3.0,1,1,1.7335598502895673,1.7335598502895673
2016-11-27,air_dad0b6a36138f309,0,0,0,1,0,0,0,-0.6093843384609919,-0.7525909523820667,0.0,-1.2710922252401315,-0.4193826202168958,1,7.0,1,1,-0.6716543813202585,-0.6716543813202589
2016-11-29,air_dad0b6a36138f309,0,0,0,0,0,1,0,-0.6205667938666206,-0.6962574999820712,0.0,0.11529599231509846,-0.5371240346356495,1,5.0,1,1,-0.7798150989500758,-0.7798150989500764
2016-12-01,air_dad0b6a36138f309,0,0,0,0,1,0,0,-0.6764790708947643,-0.4483903094220913,0.0,-0.5778981164625165,-0.7083842737902004,1,5.0,1,1,-0.6405289949519656,-0.6405289949519661
2016-12-02,air_dad0b6a36138f309,1,0,0,0,0,0,0,-0.5087422398103332,-0.5610572142220822,0.0,0.8618127248448376,-0.40867885526973646,1,10.0,1,1,1.0211775697852659,1.0211775697852659
2016-12-03,air_dad0b6a36138f309,0,0,1,0,0,0,0,-0.5870194276497342,-0.5159904523020858,0.0,0.3819091110757196,-0.7297918036845193,1,6.0,1,1,2.2000515784843553,2.2000515784843557
2016-12-04,air_dad0b6a36138f309,0,0,0,1,0,0,0,-0.4975597844047045,-0.5047237618220868,0.0,0.5152156704560302,-0.5585315645299684,1,11.0,1,1,-0.46350335998230036,-0.4635033599823008
2016-12-06,air_dad0b6a36138f309,0,0,0,0,0,1,0,-0.5870194276497342,-0.3807901665420966,0.0,0.8618127248448376,-0.5906428593714468,1,10.0,1,1,-0.8805835373174238,-0.8805835373174243
2016-12-07,air_dad0b6a36138f309,0,0,0,0,0,0,1,-0.9560404560354828,-1.0455249048620432,0.0,-1.0044791064795104,-0.8154219232617947,1,4.0,1,1,-0.3191593806993425,-0.31915938069934296
2016-12-08,air_dad0b6a36138f309,0,0,0,0,1,0,0,-0.8330334465735667,-0.7413242619020677,0.0,0.8884740367208996,-1.018793457257824,1,14.0,1,1,-0.14602441902571386,-0.14602441902571425
2016-12-09,air_dad0b6a36138f309,1,0,0,0,0,0,0,-0.5534720614328482,-0.3469900951020996,0.0,0.9684579723490861,-0.9331633376805485,1,13.0,1,1,1.6709200102233779,1.670920010223378
2016-12-10,air_dad0b6a36138f309,0,0,1,0,0,0,0,-0.8442159019791954,-0.9328580000620523,0.0,0.9151353485969617,-0.7404955686316789,1,4.0,1,1,2.4299903702801187,2.4299903702801187
2016-12-11,air_dad0b6a36138f309,0,0,0,1,0,0,0,-1.034317643874884,-1.0793249763020405,0.0,0.9417966604730241,-0.9652746325220269,1,6.0,1,1,0.05551245770898197,0.055512457708981645
2016-12-13,air_dad0b6a36138f309,0,0,0,0,0,1,0,-0.7435738033285367,-0.5835905951820803,0.0,-0.7378659877188892,-0.9759783974691862,1,5.0,1,1,-0.5724422122713252,-0.5724422122713256
2016-12-14,air_dad0b6a36138f309,0,0,0,0,0,0,1,-0.8889457236017104,-1.034258214382044,0.0,-1.3244148489922558,-0.7726068634731571,1,10.0,1,1,0.10725841254626874,0.10725841254626843
2016-12-15,air_dad0b6a36138f309,0,0,0,0,1,0,0,-1.1014123763086565,-1.1694585001420332,0.0,0.4352317348278439,-1.0080896923106646,1,12.0,1,1,0.21191752420965326,0.21191752420965296
2016-12-16,air_dad0b6a36138f309,1,0,0,0,0,0,0,-1.2579667519874589,-1.2032585715820305,0.0,0.8884740367208996,-1.1793499314652156,1,3.0,1,1,1.8491128471818543,1.8491128471818543
2016-12-17,air_dad0b6a36138f309,0,0,1,0,0,0,0,-1.0455000992805128,-0.8314577857420605,0.0,0.9951192842251482,-1.339906405672607,1,6.0,1,1,2.891424223190059,2.8914242231900595
2016-12-18,air_dad0b6a36138f309,0,0,0,1,0,0,0,-0.8777632681960817,-0.6286573571020767,0.0,0.6218609179602785,-0.9973859273635053,1,12.0,1,1,0.15939343471315917,0.15939343471315887
2016-12-20,air_dad0b6a36138f309,0,0,0,0,0,1,0,-0.7212088925172793,-0.6737241190220732,0.0,-0.4712528689582681,-0.7083842737902004,1,6.0,1,1,0.13138058698169566,0.13138058698169536
