visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Dining bar,Ōsaka-fu Ōsaka-shi Shinmachi,total_area_visitors,total_genre_visitors
2016-02-08,air_db4b38ebe7a7ceff,0,1,0,0,0,0,0,-1.2699829975759842,-1.0383973578484533,0.0,1.1714436476889645,-1.5304024499930418,1,10.0,1,1,-1.342491251896763,-1.342491251896763
2016-02-09,air_db4b38ebe7a7ceff,0,0,0,0,0,1,0,-0.9551575781002666,-1.0052883254182357,0.0,-0.08117229004407588,-0.939519548061975,1,12.0,1,1,-1.1266064273601677,-1.1266064273601677
2016-02-10,air_db4b38ebe7a7ceff,0,0,0,0,0,0,1,-1.1883615925267241,-1.226015208286353,0.0,0.4045359307095518,-1.0206211228368274,1,7.0,1,1,-0.8055534114313293,-0.8055534114313293
2016-02-11,air_db4b38ebe7a7ceff,0,0,0,0,1,0,0,-1.0834197860348183,-0.8287068191237419,1.0,1.1458800571229837,-1.321855543429136,1,12.0,1,1,-0.8781875580043893,-0.8781875580043894
2016-02-12,air_db4b38ebe7a7ceff,1,0,0,0,0,0,0,-0.6519923593458717,-0.4093257416743193,0.0,0.3278451590116106,-0.8352460947800221,1,22.0,1,1,-0.8224509385854787,-0.8224509385854787
2016-02-13,air_db4b38ebe7a7ceff,0,0,1,0,0,0,0,-0.33716693987015395,-0.27688961195344863,0.0,-1.1292795032492728,-0.22119131434185446,1,18.0,1,1,-0.6343083228094272,-0.6343083228094272
2016-02-14,air_db4b38ebe7a7ceff,0,0,0,1,0,0,0,-0.09230272472237351,-0.03409004079851977,0.0,-0.5413169202317234,-0.23277725359540496,1,7.0,1,1,-1.1659499234205752,-1.1659499234205752
2016-02-15,air_db4b38ebe7a7ceff,0,1,0,0,0,0,0,-1.0717595853134954,-1.0825427344220766,0.0,-0.8480800070234883,-1.0322070620903776,1,18.0,1,1,-1.3460220784662869,-1.3460220784662869
2016-02-16,air_db4b38ebe7a7ceff,0,0,0,0,0,1,0,-1.304963599739953,-1.3584513380072232,0.0,0.9924985137271012,-1.1828242723865319,1,9.0,1,1,-1.1868826809398947,-1.1868826809398947
2016-02-17,air_db4b38ebe7a7ceff,0,0,0,0,0,0,1,-1.2350023954120157,-1.214978864142947,0.0,-0.20899024287397794,-1.1596523938794314,1,6.0,1,1,-1.0194206207853396,-1.0194206207853396
2016-02-18,air_db4b38ebe7a7ceff,0,0,0,0,1,0,0,-1.1883615925267241,-1.0052883254182357,0.0,1.222570828820925,-1.3681993004433373,1,4.0,1,1,-1.0290042929026182,-1.0290042929026184
2016-02-19,air_db4b38ebe7a7ceff,1,0,0,0,0,0,0,-0.7685943665591006,-0.6741980011160598,0.0,0.609044655237395,-1.0322070620903776,1,23.0,1,1,-0.7127431130324191,-0.7127431130324192
2016-02-20,air_db4b38ebe7a7ceff,0,0,1,0,0,0,0,-0.8618759723296835,-1.1708334875693236,0.0,-1.4616061806070182,-0.5224257349341632,1,23.0,1,1,-0.746538167340718,-0.746538167340718
2016-02-21,air_db4b38ebe7a7ceff,0,0,0,1,0,0,0,-0.9668177788215895,-0.972179292988018,0.0,0.35340874957759094,-0.904761730301324,1,26.0,1,1,-1.1119787172864264,-1.1119787172864266
2016-02-22,air_db4b38ebe7a7ceff,0,1,0,0,0,0,0,-1.1417207896414325,-1.3032696172901939,0.0,-1.257097456079175,-1.11330863686523,1,15.0,1,1,-1.3331597816773073,-1.3331597816773075
2016-02-23,air_db4b38ebe7a7ceff,0,0,0,0,0,1,0,-0.9434973773789438,-1.1929061758561352,0.0,-1.078152322117312,-0.7541445200051697,1,6.0,1,1,-1.1187881685276508,-1.1187881685276508
2016-02-24,air_db4b38ebe7a7ceff,0,0,0,0,0,0,1,-1.2466625961333386,-1.2811969290033822,0.0,-0.20899024287397794,-1.1364805153723305,1,2.0,1,1,-1.0751572402042502,-1.0751572402042502
2016-02-25,air_db4b38ebe7a7ceff,0,0,0,0,1,0,0,-1.3399442019039214,-1.2811969290033822,0.0,1.1970072382549446,-1.2639258471613841,1,9.0,1,1,-0.9717544620967689,-0.9717544620967689
2016-02-26,air_db4b38ebe7a7ceff,1,0,0,0,0,0,0,-1.281643198297307,-1.214978864142947,0.0,0.6346082458033754,-1.287097725668485,1,19.0,1,1,-0.5652050028058908,-0.5652050028058909
2016-02-27,air_db4b38ebe7a7ceff,0,0,1,0,0,0,0,-0.9668177788215895,-0.7404160659764949,0.0,0.09777284391778683,-1.217582090147183,1,15.0,1,1,-0.39849954834480505,-0.39849954834480505
2016-02-28,air_db4b38ebe7a7ceff,0,0,0,1,0,0,0,-0.6753127607885174,-0.5307255272517835,0.0,1.0691892854250427,-0.8236601555264718,1,31.0,1,1,-0.9770507019510545,-0.9770507019510545
2016-02-29,air_db4b38ebe7a7ceff,0,1,0,0,0,0,0,-0.9434973773789438,-0.9501066047012063,0.0,-1.333788227777116,-1.2986836649220352,1,13.0,1,1,-1.2857458248865599,-1.2857458248865599
2016-03-01,air_db4b38ebe7a7ceff,0,0,0,0,0,1,0,-1.5148472127237647,-1.4688147794412816,0.0,0.25115438731366946,-1.3797852396968875,1,8.0,1,1,-1.1775512107204391,-1.1775512107204391
2016-03-03,air_db4b38ebe7a7ceff,0,0,0,0,1,0,0,-0.8618759723296835,-0.6852343452594656,0.0,1.3248251910848468,-1.1712383331329816,1,9.0,1,1,-1.0653213661891483,-1.0653213661891483
2016-03-04,air_db4b38ebe7a7ceff,1,0,0,0,0,0,0,-0.4887495492473514,-0.265853267810043,0.0,1.0180621042930815,-0.8120742162729214,1,18.0,1,1,-0.6953411820826235,-0.6953411820826235
2016-03-05,air_db4b38ebe7a7ceff,0,0,1,0,0,0,0,-0.08064252400105067,-0.03409004079851977,0.0,0.4556631118415127,-0.1748475573276533,1,22.0,1,1,-0.4739079157939195,-0.4739079157939195
2016-03-06,air_db4b38ebe7a7ceff,0,0,0,1,0,0,0,0.035959483212178324,0.02109167991850953,0.0,-0.5668805107977037,-0.2559491321025055,1,22.0,1,1,-1.1034038527604402,-1.1034038527604402
2016-03-07,air_db4b38ebe7a7ceff,0,1,0,0,0,0,0,0.10592068754011535,0.02109167991850953,0.0,-0.9247707787214295,0.23066031654660824,1,11.0,1,1,-1.3894008048918642,-1.3894008048918645
2016-03-08,air_db4b38ebe7a7ceff,0,0,0,0,0,1,0,-0.1506037283289879,-0.04512638494192579,0.0,-0.23455383343995848,-0.10533192180635118,1,20.0,1,1,-1.0562420978675158,-1.0562420978675158
2016-03-09,air_db4b38ebe7a7ceff,0,0,0,0,0,0,1,-0.8502157716083606,-0.8618158515539593,0.0,-1.4616061806070182,-0.6730429452303174,1,2.0,1,1,-1.1023950451691478,-1.1023950451691478
2016-03-10,air_db4b38ebe7a7ceff,0,0,0,0,1,0,0,-1.0367789831495267,-1.1266881109957,0.0,-0.8736435975894687,-0.8236601555264718,1,9.0,1,1,-0.9825991437031633,-0.9825991437031633
2016-03-11,air_db4b38ebe7a7ceff,1,0,0,0,0,0,0,-1.0717595853134954,-0.9280339164143947,0.0,0.02108207221984564,-0.9742773658226259,1,15.0,1,1,-0.6459096101092909,-0.6459096101092909
2016-03-12,air_db4b38ebe7a7ceff,0,0,1,0,0,0,0,-1.0834197860348183,-0.9169975722709887,0.0,1.2736980099528856,-1.148066454625881,1,10.0,1,1,-0.4570103886397701,-0.4570103886397701
2016-03-13,air_db4b38ebe7a7ceff,0,0,0,1,0,0,0,-0.8968565744936522,-0.6962706894028714,0.0,-0.8225164164575078,-0.9974492443297267,1,25.0,1,1,-1.0534678769914614,-1.0534678769914614
2016-03-14,air_db4b38ebe7a7ceff,0,1,0,0,0,0,0,-1.1300605889201099,-1.3474149938638174,0.0,-1.4616061806070182,-0.8815898517942234,1,22.0,1,1,-1.2812061907257435,-1.2812061907257437
2016-03-15,air_db4b38ebe7a7ceff,0,0,0,0,0,1,0,-0.8968565744936522,-0.7624887542633068,0.0,1.1714436476889645,-0.8352460947800221,1,11.0,1,1,-1.0078193334854757,-1.0078193334854757
2016-03-16,air_db4b38ebe7a7ceff,0,0,0,0,0,0,1,-0.8851963737723294,-0.6300526245424363,0.0,-0.31124460513789964,-1.1017226976116796,1,5.0,1,1,-0.9190442654517357,-0.9190442654517357
2016-03-17,air_db4b38ebe7a7ceff,0,0,0,0,1,0,0,-0.37214754203412265,-0.05616272908533142,0.0,1.4270795533487686,-0.7541445200051697,1,11.0,1,1,-0.8718825105588112,-0.8718825105588113
2016-03-18,air_db4b38ebe7a7ceff,1,0,0,0,0,0,0,-0.2089047319356023,-0.1003081056589551,0.0,-0.5413169202317234,-0.4065663423986599,1,20.0,1,1,-0.4986237017805858,-0.4986237017805858
2016-03-19,air_db4b38ebe7a7ceff,0,0,1,0,0,0,0,-0.24388533409957103,-0.4093257416743193,0.0,-1.333788227777116,-0.22119131434185446,1,16.0,1,1,-0.48122177083079015,-0.48122177083079015
2016-03-20,air_db4b38ebe7a7ceff,0,0,0,1,0,0,0,-0.5820311550179343,-0.48658015067816024,1.0,0.4556631118415127,-0.4181522816522102,1,5.0,1,1,-0.692314759308746,-0.692314759308746
2016-03-21,air_db4b38ebe7a7ceff,0,1,0,0,0,0,0,-0.7569341658377775,-0.6521253128292481,1.0,1.2736980099528856,-0.7309726414980691,1,12.0,1,1,-1.135181291886154,-1.1351812918861541
2016-03-22,air_db4b38ebe7a7ceff,0,0,0,0,0,1,0,-0.6519923593458717,-0.4203620858177249,0.0,1.4015159627827878,-0.9626914265690757,1,10.0,1,1,-1.0037841031203056,-1.0037841031203059
2016-03-23,air_db4b38ebe7a7ceff,0,0,0,0,0,0,1,-0.4421087463620599,-0.11134444980236072,0.0,1.1458800571229837,-0.5687694919483645,1,3.0,1,1,-0.9031555458888787,-0.9031555458888788
2016-03-24,air_db4b38ebe7a7ceff,0,0,0,0,1,0,0,-0.8502157716083606,-0.7955977866935242,0.0,-0.4134989674018214,-0.7541445200051697,1,3.0,1,1,-0.9624229918773132,-0.9624229918773133
2016-03-25,air_db4b38ebe7a7ceff,1,0,0,0,0,0,0,-1.013458581706881,-0.9169975722709887,0.0,0.8646805608971991,-0.939519548061975,1,17.0,1,1,-0.3611736674669825,-0.3611736674669825
2016-03-26,air_db4b38ebe7a7ceff,0,0,1,0,0,0,0,-0.9318371766576207,-0.7183433776896833,0.0,1.1458800571229837,-1.0669648798510287,1,24.0,1,1,-0.36697431111691436,-0.36697431111691436
2016-03-27,air_db4b38ebe7a7ceff,0,0,0,1,0,0,0,-0.7336137643951318,-0.5527982155385953,0.0,-0.05560869947809555,-0.939519548061975,1,12.0,1,1,-0.9225750920212594,-0.9225750920212594
2016-03-28,air_db4b38ebe7a7ceff,0,1,0,0,0,0,0,-0.6636525600671946,-0.6079799362556246,0.0,0.5067902929734736,-0.6730429452303174,1,31.0,1,1,-1.0393445707133664,-1.0393445707133664
2016-03-29,air_db4b38ebe7a7ceff,0,0,0,0,0,1,0,-0.4887495492473514,-0.4424347741045365,0.0,0.481226702407493,-0.7773163985122704,1,13.0,1,1,-0.7657055115752754,-0.7657055115752754
2016-03-30,air_db4b38ebe7a7ceff,0,0,0,0,0,0,1,-0.13894352760766507,-0.18859885880620206,0.0,0.43009952127553236,-0.3138788283702572,1,17.0,1,1,-0.8506975511416687,-0.8506975511416687
2016-03-31,air_db4b38ebe7a7ceff,0,0,0,0,1,0,0,0.024299282490855282,0.1535278096393798,0.0,0.6346082458033754,-0.16326161807410283,1,22.0,1,1,-0.815137083548608,-0.815137083548608
2016-04-01,air_db4b38ebe7a7ceff,1,0,0,0,0,0,0,-0.2089047319356023,-0.4645074623913486,0.0,-1.4616061806070182,0.03369934923625271,1,22.0,1,1,-0.6090881330271146,-0.6090881330271147
2016-04-02,air_db4b38ebe7a7ceff,0,0,1,0,0,0,0,0.07094008537614663,0.09834608892235047,0.0,-0.10673588061005641,0.05687122774335329,1,32.0,1,1,-0.6262378620790872,-0.6262378620790872
2016-04-03,air_db4b38ebe7a7ceff,0,0,0,1,0,0,0,0.17588189186805278,0.20870953035640907,0.0,-1.384915408909077,0.18431655953240708,1,15.0,1,1,-1.1488001943686028,-1.1488001943686028
2016-04-04,air_db4b38ebe7a7ceff,0,1,0,0,0,0,0,-0.034001721115759116,0.1093824330657565,0.0,-1.308224637211136,-0.001058468524398362,1,16.0,1,1,-1.2610300388998936,-1.2610300388998936
2016-04-05,air_db4b38ebe7a7ceff,0,0,0,0,0,1,0,-0.2089047319356023,-0.265853267810043,0.0,-0.4134989674018214,-0.04740222553859952,1,25.0,1,1,-1.0572509054588084,-1.0572509054588084
2016-04-06,air_db4b38ebe7a7ceff,0,0,0,0,0,0,1,0.024299282490855282,0.18663684206959744,0.0,0.609044655237395,-0.23277725359540496,1,2.0,1,1,-0.9904174025356801,-0.9904174025356801
2016-04-07,air_db4b38ebe7a7ceff,0,0,0,0,1,0,0,0.10592068754011535,0.20870953035640907,0.0,-1.4616061806070182,0.03369934923625271,1,12.0,1,1,-1.1059258717386715,-1.1059258717386715
2016-04-08,air_db4b38ebe7a7ceff,1,0,0,0,0,0,0,-0.034001721115759116,-0.18859885880620206,0.0,-0.9247707787214295,0.08004310625045408,1,16.0,1,1,-0.5490640813452109,-0.5490640813452109
2016-04-09,air_db4b38ebe7a7ceff,0,0,1,0,0,0,0,0.08260028609746968,0.23078221864322074,0.0,0.3022815684456303,-0.12850380031345196,1,17.0,1,1,-0.4570103886397701,-0.4570103886397701
2016-04-10,air_db4b38ebe7a7ceff,0,0,0,1,0,0,0,0.12924108898276102,0.04316436820532117,0.0,-1.384915408909077,0.09162904550400436,1,9.0,1,1,-1.0350571384503733,-1.0350571384503733
2016-04-11,air_db4b38ebe7a7ceff,0,1,0,0,0,0,0,-0.5703709542966116,-0.4645074623913486,0.0,0.6857354269353365,-0.6498710667232168,1,9.0,1,1,-1.2832238059083285,-1.2832238059083285
2016-04-12,air_db4b38ebe7a7ceff,0,0,0,0,0,1,0,-0.4887495492473514,-0.2879259560968547,0.0,1.1714436476889645,-0.8352460947800221,1,10.0,1,1,-1.1203013799145896,-1.1203013799145898
2016-04-13,air_db4b38ebe7a7ceff,0,0,0,0,0,0,1,0.0009788810482096067,0.03212802406191516,0.0,-1.2826610466451553,0.13797280251820573,1,5.0,1,1,-1.032535119472142,-1.0325351194721422
2016-04-14,air_db4b38ebe7a7ceff,0,0,0,0,1,0,0,0.24584309619598982,0.29700028350365604,0.0,0.8902441514631795,0.23066031654660824,1,8.0,1,1,-0.9994966708573126,-0.9994966708573126
2016-04-15,air_db4b38ebe7a7ceff,1,0,0,0,0,0,0,-0.08064252400105067,0.010055335775103513,0.0,1.6060246873106312,-0.16326161807410283,1,11.0,1,1,-0.5768062901057546,-0.5768062901057547
2016-04-16,air_db4b38ebe7a7ceff,0,0,1,0,0,0,0,0.0009788810482096067,0.3301093159338737,0.0,1.5293339156126897,-0.4529100994128611,1,26.0,1,1,-0.36167807126262874,-0.36167807126262874
2016-04-17,air_db4b38ebe7a7ceff,0,0,0,1,0,0,0,0.46738690990112475,0.5839452312322082,0.0,0.3789723401435715,0.3928634660963131,1,19.0,1,1,-1.0716264136347264,-1.0716264136347264
2016-04-18,air_db4b38ebe7a7ceff,0,1,0,0,0,0,0,-0.05732212255840479,-0.18859885880620206,0.0,-1.205970274947214,0.010527470729152133,1,8.0,1,1,-1.3725032777377149,-1.372503277737715
2016-04-19,air_db4b38ebe7a7ceff,0,0,0,0,0,1,0,-0.16226392905031073,-0.03409004079851977,0.0,1.222570828820925,-0.2559491321025055,1,16.0,1,1,-1.0562420978675158,-1.0562420978675158
2016-04-20,air_db4b38ebe7a7ceff,0,0,0,0,0,0,1,-0.05732212255840479,0.1535278096393798,0.0,1.6315882778766115,-0.37180852463800884,1,1.0,1,1,-0.9228272939190825,-0.9228272939190826
2016-04-21,air_db4b38ebe7a7ceff,0,0,0,0,1,0,0,-0.08064252400105067,-0.4313984299611309,0.0,-1.4616061806070182,0.19590249878595736,1,21.0,1,1,-1.0290042929026182,-1.0290042929026184
2016-04-22,air_db4b38ebe7a7ceff,1,0,0,0,0,0,0,0.3624451034092186,0.35218200422068535,0.0,0.4556631118415127,0.35810564833566205,1,18.0,1,1,-0.5309055447019458,-0.5309055447019458
2016-04-23,air_db4b38ebe7a7ceff,0,0,1,0,0,0,0,0.3041440998026042,0.4294364132245263,0.0,0.12333643448376738,0.19590249878595736,1,23.0,1,1,-0.4338078140400426,-0.4338078140400426
2016-04-24,air_db4b38ebe7a7ceff,0,0,0,1,0,0,0,0.19920229331069847,0.3301093159338737,0.0,-0.08117229004407588,0.2770040735608096,1,10.0,1,1,-1.050189252319761,-1.050189252319761
2016-04-25,air_db4b38ebe7a7ceff,0,1,0,0,0,0,0,0.3158043005239273,0.5177271663717733,0.0,0.27671797787964975,0.10321498475755465,1,25.0,1,1,-1.235809849117581,-1.235809849117581
2016-04-26,air_db4b38ebe7a7ceff,0,0,0,0,0,1,0,0.5023675120650934,0.7605267375267021,0.0,1.5548975061786705,0.35810564833566205,1,16.0,1,1,-0.9596487710012588,-0.9596487710012589
2016-04-27,air_db4b38ebe7a7ceff,0,0,0,0,0,0,1,0.2575032969173129,-0.02305369665511415,0.0,-1.4616061806070182,0.47396504087116537,1,4.0,1,1,-0.9402292248688782,-0.9402292248688782
2016-04-28,air_db4b38ebe7a7ceff,0,0,0,0,1,0,0,0.04761968393350096,-0.13341713808917274,0.0,-1.4616061806070182,0.09162904550400436,1,17.0,1,1,-0.6986198067543241,-0.6986198067543241
2016-04-29,air_db4b38ebe7a7ceff,1,0,0,0,0,0,0,-0.33716693987015395,-0.33207133267047795,1.0,0.27671797787964975,-0.24436319284895525,1,4.0,1,1,-0.5258615067454833,-0.5258615067454834
2016-04-30,air_db4b38ebe7a7ceff,0,0,1,0,0,0,0,-0.05732212255840479,0.1535278096393798,0.0,1.7849698212724938,-0.49925385642706244,1,20.0,1,1,-0.5699968388645302,-0.5699968388645302
2016-05-01,air_db4b38ebe7a7ceff,0,0,0,1,0,0,0,0.38576550485186467,0.4846181339415556,0.0,0.8902441514631795,0.08004310625045408,1,8.0,1,1,-0.8501931473460225,-0.8501931473460225
2016-05-02,air_db4b38ebe7a7ceff,0,1,0,0,0,0,0,0.5723287163930305,0.9481445879646017,0.0,1.5293339156126897,0.23066031654660824,1,27.0,1,1,-0.9896607968422108,-0.9896607968422108
2016-05-03,air_db4b38ebe7a7ceff,0,0,0,0,0,1,0,0.5839889171143535,0.4735817897981496,1.0,-1.4104789994750573,0.45079316236406475,1,19.0,1,1,-0.7041682485064329,-0.7041682485064329
2016-05-04,air_db4b38ebe7a7ceff,0,0,0,0,0,0,1,0.49070731134377044,0.4956544780849616,1.0,1.7849698212724938,0.3928634660963131,1,20.0,1,1,-0.7609136755166361,-0.7609136755166361
2016-05-05,air_db4b38ebe7a7ceff,0,0,0,0,1,0,0,0.5606685156717078,0.5066908222283673,1.0,1.4270795533487686,0.6361681904208698,1,27.0,1,1,-0.9530915216578576,-0.9530915216578576
2016-05-06,air_db4b38ebe7a7ceff,1,0,0,0,0,0,0,0.14090128970408408,0.09834608892235047,0.0,-1.4616061806070182,0.4044494053498632,1,22.0,1,1,-1.1076912850234333,-1.1076912850234335
2016-05-07,air_db4b38ebe7a7ceff,0,0,1,0,0,0,0,0.3041440998026042,0.24181856278662675,0.0,-0.5924441013636842,0.3812775268427626,1,22.0,1,1,-0.6799568663154129,-0.6799568663154129
2016-05-08,air_db4b38ebe7a7ceff,0,0,0,1,0,0,0,0.4440665084584791,0.5729088870888026,0.0,1.452643143914749,0.13797280251820573,1,12.0,1,1,-1.0214382359679246,-1.0214382359679246
