visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Okonomiyaki/Monja/Teppanyaki,Tōkyō-to Minato-ku Shibakōen,total_area_visitors,total_genre_visitors
2016-12-02,air_c7f78b4f3cba33ff,1,0,0,0,0,0,0,-0.4906821712665683,-0.5413697900142497,0.0,0.8746607880917852,-0.37449599935233346,1,36.0,1,1,1.1219541963999544,1.1219541963999544
2016-12-03,air_c7f78b4f3cba33ff,0,0,1,0,0,0,0,-0.5734534728593903,-0.4936018673659335,0.0,0.4029835249129721,-0.7115423987694335,1,18.0,1,1,2.239970497194381,2.239970497194381
2016-12-05,air_c7f78b4f3cba33ff,0,1,0,0,0,0,0,-0.34878851139315914,-0.20699433147603644,0.0,0.6388221565023785,-0.44190527923575346,1,20.0,1,1,-1.1565113671002376,-1.1565113671002376
2016-12-06,air_c7f78b4f3cba33ff,0,0,0,0,0,1,0,-0.5734534728593903,-0.3502980994209849,0.0,0.8746607880917852,-0.5654889590220235,1,9.0,1,1,-0.681631175970724,-0.681631175970724
2016-12-07,air_c7f78b4f3cba33ff,0,0,0,0,0,0,1,-0.9636610375112659,-1.0548749584836485,0.0,-0.9596396798258211,-0.8014214386139934,1,25.0,1,1,-0.14918974955278433,-0.14918974955278433
2016-12-08,air_c7f78b4f3cba33ff,0,0,0,0,1,0,0,-0.833591849293974,-0.7324414806075144,0.0,0.900865080490608,-1.0148841582448236,1,19.0,1,1,0.015007363930225476,0.015007363930225476
2016-12-09,air_c7f78b4f3cba33ff,1,0,0,0,0,0,0,-0.5379800578910381,-0.31447215743474805,0.0,0.979477957687077,-0.9250051184002637,1,36.0,1,1,1.7381545998081036,1.7381545998081036
2016-12-10,air_c7f78b4f3cba33ff,0,0,1,0,0,0,0,-0.8454163209500914,-0.9354551518628582,0.0,0.9270693728894308,-0.7227772787500035,1,34.0,1,1,2.458039023190917,2.458039023190917
2016-12-12,air_c7f78b4f3cba33ff,0,1,0,0,0,0,0,-1.022783395791853,-1.1384688231182019,0.0,0.6126178641035557,-1.0598236781671035,1,5.0,1,1,-0.9627956714180351,-0.9627956714180351
2016-12-13,air_c7f78b4f3cba33ff,0,0,0,0,0,1,0,-0.7389960760450345,-0.5652537513384077,0.0,-0.6975967558375917,-0.9699446383225435,1,25.0,1,1,-0.3893972121987155,-0.3893972121987155
2016-12-14,air_c7f78b4f3cba33ff,0,0,0,0,0,0,1,-0.8927142075745612,-1.0429329778215695,0.0,-1.2740911886116966,-0.7564819186917136,1,32.0,1,1,0.25521482657615663,0.25521482657615663
2016-12-15,air_c7f78b4f3cba33ff,0,0,0,0,1,0,0,-1.1173791690407926,-1.1862367457665182,0.0,0.45539210971061805,-1.0036492782642537,1,13.0,1,1,0.35447105922094235,0.35447105922094235
2016-12-16,air_c7f78b4f3cba33ff,1,0,0,0,0,0,0,-1.2829217722264366,-1.2220626877527552,0.0,0.900865080490608,-1.1834073579533735,1,44.0,1,1,1.9071484828984822,1.9071484828984822
2016-12-17,air_c7f78b4f3cba33ff,0,0,1,0,0,0,0,-1.0582568107602055,-0.8279773259041467,0.0,1.0056822500859,-1.3519305576619236,1,23.0,1,1,2.89565200429395,2.89565200429395
2016-12-19,air_c7f78b4f3cba33ff,0,1,0,0,0,0,0,-0.6680492461083298,-0.5174858286900917,0.0,0.8222522032941394,-0.8238911985751335,1,25.0,1,1,-0.43109220955507527,-0.43109220955507527
2016-12-20,air_c7f78b4f3cba33ff,0,0,0,0,0,1,0,-0.7153471327327997,-0.6607895966350401,0.0,-0.4355538318493622,-0.6890726388082934,1,18.0,1,1,0.27809172778053104,0.27809172778053104
2016-12-21,air_c7f78b4f3cba33ff,0,0,0,0,0,0,1,-0.6089268878277427,-0.3622400800830641,0.0,0.6912307413000245,-0.7677167986722835,1,32.0,1,1,0.8422656300626029,0.8422656300626029
2016-12-22,air_c7f78b4f3cba33ff,0,0,0,0,1,0,0,-0.12412354992692777,0.019903301103465214,0.0,-0.6975967558375917,-0.6104284789443035,1,31.0,1,1,1.9226457385530584,1.9226457385530584
2016-12-23,air_c7f78b4f3cba33ff,1,0,0,0,0,0,0,-0.19507037986363235,-0.05174858286900879,1.0,-0.2259194926587787,-0.3969657593134734,1,30.0,1,1,1.438172008208807,1.438172008208807
2016-12-24,air_c7f78b4f3cba33ff,0,0,1,0,0,0,0,-0.833591849293974,-0.9712810938490952,0.0,0.8746607880917852,-0.7452470387111434,1,16.0,1,1,1.6739516835248593,1.6739516835248593
