visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Other,Tōkyō-to Shibuya-ku Shibuya,total_area_visitors,total_genre_visitors
2016-01-15,air_5c65468938c07fa5,1,0,0,0,0,0,0,-1.2030890560949623,-1.0992125062683642,0.0,0.6863692648108893,-1.13032516087129,1,32.0,1,1,-0.6932063187529528,-0.6932063187529528
2016-01-16,air_5c65468938c07fa5,0,0,1,0,0,0,0,-1.0901083653894732,-0.9869738422171017,0.0,0.9343544354474711,-1.1543331620985,1,23.0,1,1,-0.5480036634795337,-0.5480036634795337
2016-01-17,air_5c65468938c07fa5,0,0,0,1,0,0,0,-1.177982235938187,-1.386044647732702,0.0,-0.5535565883720192,-1.0943131590304749,1,35.0,1,1,-1.141560128667779,-1.141560128667779
2016-01-18,air_5c65468938c07fa5,0,1,0,0,0,0,0,-1.5545845382898171,-1.6853477518694022,0.0,-0.9751313784542082,-1.3463971719161811,1,11.0,1,1,-1.4204691876783397,-1.4204691876783397
2016-01-19,air_5c65468938c07fa5,0,0,0,0,0,1,0,-1.2658561064869007,-1.386044647732702,0.0,0.9343544354474711,-1.2623691676209456,1,10.0,1,1,-1.1877950533245476,-1.1877950533245476
2016-01-20,air_5c65468938c07fa5,0,0,0,0,0,0,1,-1.3913902072707773,-1.3236898343708894,0.0,0.9591529525111292,-1.4544331774386263,1,24.0,1,1,-1.0648351455887088,-1.0648351455887088
2016-01-21,air_5c65468938c07fa5,0,0,0,0,1,0,0,-1.2281958762517375,-1.2738059836814393,0.0,0.5127796453652823,-1.2503651670073406,1,26.0,1,1,-0.9448742599927688,-0.9448742599927688
2016-01-22,air_5c65468938c07fa5,1,0,0,0,0,0,0,-1.177982235938187,-1.1740382823025393,0.0,0.6863692648108893,-1.0102851547352396,1,41.0,1,1,-0.6417231053513618,-0.6417231053513618
2016-01-23,air_5c65468938c07fa5,0,0,1,0,0,0,0,-1.4164970274275526,-1.660405826524677,0.0,-1.2727135832181062,-1.0583011571896597,1,36.0,1,1,-0.5697465739937978,-0.5697465739937978
2016-01-24,air_5c65468938c07fa5,0,0,0,1,0,0,0,-1.4918174878978787,-1.311218871698527,0.0,0.909555918383813,-1.5144531805066517,1,40.0,1,1,-1.2547732144489474,-1.2547732144489474
2016-01-25,air_5c65468938c07fa5,0,1,0,0,0,0,0,-1.5420311282114292,-1.410986573077427,0.0,1.058347020765762,-1.6825091890971224,1,26.0,1,1,-1.2790153100797936,-1.2790153100797936
2016-01-26,air_5c65468938c07fa5,0,0,0,0,0,1,0,-1.4290504375059403,-1.261335021009077,0.0,0.8103618501291802,-1.5264571811202567,1,30.0,1,1,-1.10932064066387,-1.10932064066387
2016-01-27,air_5c65468938c07fa5,0,0,0,0,0,0,1,-1.1152151855462487,-0.7874384394593016,0.0,1.0087499866384457,-1.5024491798930466,1,22.0,1,1,-0.9603692077155778,-0.9603692077155778
2016-01-28,air_5c65468938c07fa5,0,0,0,0,1,0,0,-0.9269140343704336,-0.7126126634251266,0.0,1.0087499866384457,-1.118321160257685,1,16.0,1,1,-0.9658674149720583,-0.9658674149720583
2016-01-29,air_5c65468938c07fa5,1,0,0,0,0,0,0,-1.2281958762517375,-1.485812349111602,0.0,-1.3223106173454227,-1.0583011571896597,1,4.0,1,1,-0.8254132114201451,-0.8254132114201451
2016-01-30,air_5c65468938c07fa5,0,0,1,0,0,0,0,-1.4918174878978787,-1.8349993039377521,0.0,-1.3223106173454227,-1.1903451639393152,1,23.0,1,1,-0.529259775105168,-0.529259775105168
2016-01-31,air_5c65468938c07fa5,0,0,0,1,0,0,0,-1.1403220057030239,-1.0617996182512768,0.0,-0.05758624709885583,-1.2143531651665254,1,24.0,1,1,-1.0743320490317207,-1.0743320490317207
2016-02-01,air_5c65468938c07fa5,0,1,0,0,0,0,0,-1.3160697468004512,-1.6229929385075896,0.0,-1.3223106173454227,-1.0583011571896597,1,17.0,1,1,-1.3242505606899293,-1.3242505606899293
2016-02-02,air_5c65468938c07fa5,0,0,0,0,0,1,0,-1.1528754157814116,-1.1241544316130894,0.0,0.7855633330655222,-1.0583011571896597,1,22.0,1,1,-1.178797986904852,-1.178797986904852
2016-02-03,air_5c65468938c07fa5,0,0,0,0,0,0,1,-1.2784095165652882,-1.311218871698527,0.0,0.4383840941743076,-1.1903451639393152,1,78.0,1,1,-1.1053219444773388,-1.1053219444773388
2016-02-04,air_5c65468938c07fa5,0,0,0,0,1,0,0,-1.2658561064869007,-1.2738059836814393,0.0,0.14080188941040972,-1.2383611663937355,1,30.0,1,1,-1.0683340047519239,-1.0683340047519239
2016-02-05,air_5c65468938c07fa5,1,0,0,0,0,0,0,-0.9645742646055966,-0.7999094021316641,0.0,0.909555918383813,-1.2983811694617609,1,18.0,1,1,-0.7009537926143573,-0.7009537926143573
2016-02-06,air_5c65468938c07fa5,0,0,1,0,0,0,0,-1.0650015452326977,-1.2239221329919894,0.0,-1.0743254467088408,-0.8422291461447687,1,25.0,1,1,-0.4817752578901084,-0.4817752578901084
2016-02-07,air_5c65468938c07fa5,0,0,0,1,0,0,0,-1.2784095165652882,-1.2862769463538017,0.0,0.8847574013201549,-1.1903451639393152,1,41.0,1,1,-1.0815796858698088,-1.0815796858698088
2016-02-08,air_5c65468938c07fa5,0,1,0,0,0,0,0,-1.3537299770356142,-1.2987479090261642,0.0,0.04160782115577695,-1.2143531651665254,1,16.0,1,1,-1.2737670213349712,-1.2737670213349712
2016-02-09,air_5c65468938c07fa5,0,0,0,0,0,1,0,-1.0775549553110857,-0.6253159247185892,0.0,0.8103618501291802,-1.2983811694617609,1,21.0,1,1,-1.0598367753555447,-1.0598367753555447
2016-02-10,air_5c65468938c07fa5,0,0,0,0,0,0,1,-1.1528754157814116,-1.1116834689407267,0.0,1.1327425719567366,-1.1783411633257104,1,20.0,1,1,-0.7416905100146453,-0.7416905100146453
2016-02-11,air_5c65468938c07fa5,0,0,0,0,1,0,0,-1.1528754157814116,-1.0243867302341894,1.0,1.1327425719567366,-1.1663371627121053,1,30.0,1,1,-0.8136670413722094,-0.8136670413722094
2016-02-12,air_5c65468938c07fa5,1,0,0,0,0,0,0,-1.0022344948407595,-0.9745028795447392,0.0,-0.7271462078176264,-1.1903451639393152,1,52.0,1,1,-0.7584350502957452,-0.7584350502957452
2016-02-13,air_5c65468938c07fa5,0,0,1,0,0,0,0,-0.1486026095103983,0.2601224250191489,0.0,-0.1815788324171467,-0.3740731222141717,1,11.0,1,1,-0.5719958405987217,-0.5719958405987217
2016-02-14,air_5c65468938c07fa5,0,0,0,1,0,0,0,0.4163008440170467,0.40977397708749885,0.0,-0.23117586654446287,0.4421989195109716,1,49.0,1,1,-1.0988240631742252,-1.0988240631742252
2016-02-15,air_5c65468938c07fa5,0,1,0,0,0,0,0,-0.8892538041352707,-0.5255482233396891,0.0,-1.2231165490907898,-0.9862771535080295,1,19.0,1,1,-1.2772658804981862,-1.2772658804981862
2016-02-16,air_5c65468938c07fa5,0,0,0,0,0,1,0,-1.2030890560949623,-1.211451170319627,0.0,1.0087499866384457,-1.2263571657801304,1,23.0,1,1,-1.1195672996418566,-1.1195672996418566
2016-02-17,air_5c65468938c07fa5,0,0,0,0,0,0,1,-1.1277685956246362,-0.7874384394593016,0.0,0.7855633330655222,-1.2143531651665254,1,19.0,1,1,-0.9536214079008061,-0.9536214079008061
2016-02-18,air_5c65468938c07fa5,0,0,0,0,1,0,0,-1.1277685956246362,-1.1241544316130894,0.0,0.36398854298333316,-1.2383611663937355,1,18.0,1,1,-0.963118311343818,-0.963118311343818
2016-02-19,air_5c65468938c07fa5,1,0,0,0,0,0,0,-0.688399242881068,-0.400838596616064,0.0,0.9839514695747877,-1.0823091584168698,1,26.0,1,1,-0.6497204977244245,-0.6497204977244245
2016-02-20,air_5c65468938c07fa5,0,0,1,0,0,0,0,-0.9018072142136583,-1.0617996182512768,0.0,-1.1735195149634736,-0.5901451332590627,1,19.0,1,1,-0.6832095782866244,-0.6832095782866244
2016-02-21,air_5c65468938c07fa5,0,0,0,1,0,0,0,-0.7135060630378433,-0.5006062979949641,0.0,-0.379966968926412,-0.6261571350998779,1,30.0,1,1,-1.0453415016793686,-1.0453415016793686
2016-02-22,air_5c65468938c07fa5,0,1,0,0,0,0,0,-1.0650015452326977,-1.2363930956643518,0.0,-1.1983180320271316,-0.7822091430767435,1,34.0,1,1,-1.2645200364036175,-1.2645200364036175
2016-02-23,air_5c65468938c07fa5,0,0,0,0,0,1,0,-1.0650015452326977,-1.211451170319627,0.0,-1.2975121002817644,-0.7822091430767435,1,36.0,1,1,-1.0520893014941401,-1.0520893014941401
2016-02-24,air_5c65468938c07fa5,0,0,0,0,0,0,1,-1.177982235938187,-1.4982833117839645,0.0,-1.2975121002817644,-1.0703051578032647,1,21.0,1,1,-1.00885339897727,-1.00885339897727
2016-02-25,air_5c65468938c07fa5,0,0,0,0,1,0,0,-1.4290504375059403,-1.410986573077427,0.0,-0.8263402760722591,-1.3223891706889708,1,17.0,1,1,-0.9063868091974047,-0.9063868091974047
2016-02-26,air_5c65468938c07fa5,1,0,0,0,0,0,0,-1.177982235938187,-1.0368576929065518,0.0,1.2815336743386856,-1.358401172529786,1,11.0,1,1,-0.5035181684043725,-0.5035181684043725
2016-02-27,air_5c65468938c07fa5,0,0,1,0,0,0,0,-0.9269140343704336,-0.8996771035105642,0.0,1.2815336743386856,-1.0462971565760548,1,30.0,1,1,-0.33832203219829665,-0.33832203219829665
2016-02-28,air_5c65468938c07fa5,0,0,0,1,0,0,0,-0.8139333436649447,-0.5879030367015016,0.0,1.1079440548930786,-0.9262571504400041,1,67.0,1,1,-0.9116350979422271,-0.9116350979422271
2016-02-29,air_5c65468938c07fa5,0,1,0,0,0,0,0,-0.8641469839784952,-0.6128449620462265,0.0,-0.8015417590086009,-0.7942131436903487,1,11.0,1,1,-1.2175353562118743,-1.2175353562118743
2016-03-01,air_5c65468938c07fa5,0,0,0,0,0,1,0,-1.2533026964085128,-1.1740382823025393,0.0,1.3807277425933184,-1.118321160257685,1,22.0,1,1,-1.1103203147105027,-1.1103203147105027
2016-03-02,air_5c65468938c07fa5,0,0,0,0,0,0,1,-1.1152151855462487,-0.9121480661829267,0.0,0.8351603671928383,-1.2383611663937355,1,12.0,1,1,-0.9826119552531583,-0.9826119552531583
2016-03-03,air_5c65468938c07fa5,0,0,0,0,1,0,0,-0.7511662932730063,-0.41330955928842666,0.0,1.3559292255296602,-1.0943131590304749,1,38.0,1,1,-0.9991065770226001,-0.9991065770226001
2016-03-04,air_5c65468938c07fa5,1,0,0,0,0,0,0,-0.6005253723323543,-0.475664372650239,0.0,1.0831455378294201,-0.6981811387815082,1,9.0,1,1,-0.6324761204200081,-0.6324761204200081
2016-03-05,air_5c65468938c07fa5,0,0,1,0,0,0,0,-0.5628651420971914,-0.4257805219607889,0.0,-0.6775491736903101,-0.4460971258958021,1,14.0,1,1,-0.413047667184101,-0.413047667184101
2016-03-06,air_5c65468938c07fa5,0,0,0,1,0,0,0,-0.2490298901374997,-0.30107089523716385,0.0,-0.5535565883720192,-0.29004511791893645,1,45.0,1,1,-1.0368442722829896,-1.0368442722829896
2016-03-07,air_5c65468938c07fa5,0,1,0,0,0,0,0,-0.1360491994320107,-0.5255482233396891,0.0,-1.3223106173454227,0.16610690539805556,1,19.0,1,1,-1.320251864503398,-1.320251864503398
2016-03-08,air_5c65468938c07fa5,0,0,0,0,0,1,0,0.07735877190057978,0.13541279829552383,0.0,0.6863692648108893,0.15410290478445035,1,35.0,1,1,-0.9901095106029045,-0.9901095106029045
2016-03-09,air_5c65468938c07fa5,0,0,0,0,0,0,1,-0.8139333436649447,-0.600373999373864,0.0,-1.3223106173454227,-0.9142531498263992,1,15.0,1,1,-1.0358445982363567,-1.0358445982363567
2016-03-10,air_5c65468938c07fa5,0,0,0,0,1,0,0,-1.1403220057030239,-1.3985156104050644,0.0,-1.3223106173454227,-0.9382611510536093,1,22.0,1,1,-0.9171333051987076,-0.9171333051987076
2016-03-11,air_5c65468938c07fa5,1,0,0,0,0,0,0,-1.328623156878839,-1.6978187145417647,0.0,-1.3223106173454227,-1.0102851547352396,1,15.0,1,1,-0.5834920921349992,-0.5834920921349992
2016-03-12,air_5c65468938c07fa5,0,0,1,0,0,0,0,-1.177982235938187,-1.410986573077427,0.0,-0.9751313784542082,-1.0222891553488445,1,21.0,1,1,-0.39630312690300107,-0.39630312690300107
2016-03-13,air_5c65468938c07fa5,0,0,0,1,0,0,0,-1.0650015452326977,-1.311218871698527,0.0,-1.2975121002817644,-0.902249149212794,1,86.0,1,1,-0.9873604069746642,-0.9873604069746642
2016-03-14,air_5c65468938c07fa5,0,1,0,0,0,0,0,-1.1905356460165746,-1.5980510131628645,0.0,-1.3223106173454227,-0.902249149212794,1,6.0,1,1,-1.2130368230020265,-1.2130368230020265
2016-03-15,air_5c65468938c07fa5,0,0,0,0,0,1,0,-0.8892538041352707,-0.7001417007527642,0.0,1.5047203279116093,-0.890245148599189,1,38.0,1,1,-0.9421251563645285,-0.9421251563645285
2016-03-16,air_5c65468938c07fa5,0,0,0,0,0,0,1,-0.8139333436649447,-0.7250836260974891,0.0,-0.7271462078176264,-1.0222891553488445,1,33.0,1,1,-0.8541538402608391,-0.8541538402608391
2016-03-17,air_5c65468938c07fa5,0,0,0,0,1,0,0,-0.2615833002158873,0.08552894760607353,0.0,1.5047203279116093,-0.6021491338726678,1,32.0,1,1,-0.8074190785807541,-0.8074190785807541
2016-03-18,air_5c65468938c07fa5,1,0,0,0,0,0,0,-0.04817532888329688,0.21023857432969859,0.0,0.5623766794925985,-0.4581011265094072,1,13.0,1,1,-0.4375396813266055,-0.4375396813266055
2016-03-19,air_5c65468938c07fa5,0,0,1,0,0,0,0,-0.03562191880490926,-0.3758966712713391,0.0,-0.8511387931359173,0.26213891030689584,1,9.0,1,1,-0.42029530402218906,-0.42029530402218906
2016-03-20,air_5c65468938c07fa5,0,0,0,1,0,0,0,-0.22392306998072425,-0.08906452980700137,1.0,-0.032787730035197526,-0.3740731222141717,1,45.0,1,1,-0.6294770982801096,-0.6294770982801096
2016-03-21,air_5c65468938c07fa5,0,1,0,0,0,0,0,-0.7135060630378433,-0.7375545887698516,1.0,-0.20637734948080477,-0.5421291308046425,1,16.0,1,1,-1.0683340047519239,-1.0683340047519239
2016-03-22,air_5c65468938c07fa5,0,0,0,0,0,1,0,-0.5252049118620283,-0.27612896989243896,0.0,0.8599588842564968,-0.7221891400087183,1,27.0,1,1,-0.9381264601779972,-0.9381264601779972
2016-03-23,air_5c65468938c07fa5,0,0,0,0,0,0,1,-0.46243786147009,-0.21377415653062642,0.0,0.14080188941040972,-0.4701051271230122,1,19.0,1,1,-0.8384089740263719,-0.8384089740263719
2016-03-24,air_5c65468938c07fa5,0,0,0,0,1,0,0,-1.1152151855462487,-1.2738059836814393,0.0,-0.95033286139055,-0.8782411479855841,1,24.0,1,1,-0.897139824266051,-0.897139824266051
2016-03-25,air_5c65468938c07fa5,1,0,0,0,0,0,0,-0.8892538041352707,-0.6627288127356765,0.0,0.9591529525111292,-1.0703051578032647,1,19.0,1,1,-0.3013340924728818,-0.3013340924728818
2016-03-26,air_5c65468938c07fa5,0,0,1,0,0,0,0,-0.9018072142136583,-0.8996771035105642,0.0,0.2151974406013842,-0.7582011418495335,1,25.0,1,1,-0.3070822182410206,-0.3070822182410206
2016-03-27,air_5c65468938c07fa5,0,0,0,1,0,0,0,-0.6005253723323543,-0.45072244730551386,0.0,-0.032787730035197526,-0.650165136327088,1,36.0,1,1,-0.857652699424054,-0.857652699424054
2016-03-28,air_5c65468938c07fa5,0,1,0,0,0,0,0,-0.4875446816268652,-0.3634257085989764,0.0,-0.6279521395629938,-0.29004511791893645,1,20.0,1,1,-0.9733649703218046,-0.9733649703218046
2016-03-29,air_5c65468938c07fa5,0,0,0,0,0,1,0,-0.27413671029427494,-0.1389483804964512,0.0,1.1079440548930786,-0.48210912773661724,1,24.0,1,1,-0.7022033851726484,-0.7022033851726484
2016-03-30,air_5c65468938c07fa5,0,0,0,0,0,0,1,-0.03562191880490926,0.03564509691662369,0.0,-0.4295640030537283,-0.24202911546451622,1,11.0,1,1,-0.7864259236014646,-0.7864259236014646
2016-03-31,air_5c65468938c07fa5,0,0,0,0,1,0,0,-0.03562191880490926,0.06058702226134861,0.0,0.9343544354474711,-0.30204911853254146,1,27.0,1,1,-0.7511874134576572,-0.7511874134576572
2016-04-01,air_5c65468938c07fa5,1,0,0,0,0,0,0,-0.29924353045105023,-0.1638903058411766,0.0,-0.2559743836081212,-0.39808112344138197,1,26.0,1,1,-0.5470039894329009,-0.5470039894329009
2016-04-02,air_5c65468938c07fa5,0,0,1,0,0,0,0,-0.5879719622539666,-0.7999094021316641,0.0,-1.3223106173454227,-0.4460971258958021,1,38.0,1,1,-0.5639984482256589,-0.5639984482256589
2016-04-03,air_5c65468938c07fa5,0,0,0,1,0,0,0,-0.2615833002158873,-0.3384837832542515,0.0,-1.3223106173454227,-0.2300251148509112,1,39.0,1,1,-1.081829604381467,-1.081829604381467
2016-04-04,air_5c65468938c07fa5,0,1,0,0,0,0,0,0.052251951743804315,0.2725933876915111,0.0,-1.1487209978998152,-0.2060171136237012,1,17.0,1,1,-1.1930433420693698,-1.1930433420693698
2016-04-05,air_5c65468938c07fa5,0,0,0,0,0,1,0,-0.5503117320188036,-0.8622642154934766,0.0,-1.3223106173454227,-0.27804111730533143,1,48.0,1,1,-0.9911091846495373,-0.9911091846495373
2016-04-06,air_5c65468938c07fa5,0,0,0,0,0,0,1,-0.07328214904007235,0.06058702226134861,0.0,0.735966298938206,-0.49411312835022236,1,15.0,1,1,-0.9248807790601121,-0.9248807790601121
2016-04-07,air_5c65468938c07fa5,0,0,0,0,1,0,0,-0.17370942966717354,0.04811605958898637,0.0,-1.1983180320271316,0.04606689926200505,1,19.0,1,1,-1.0393434573995717,-1.0393434573995717
2016-04-08,air_5c65468938c07fa5,1,0,0,0,0,0,0,0.11501900213574287,0.39730301441513616,0.0,-0.23117586654446287,0.010054897421189816,1,26.0,1,1,-0.48752338365824716,-0.48752338365824716
2016-04-09,air_5c65468938c07fa5,0,0,1,0,0,0,0,0.24055310291961954,0.4721287904493114,0.0,0.5375781624289404,-0.06196910626044045,1,15.0,1,1,-0.39630312690300107,-0.39630312690300107
2016-04-10,air_5c65468938c07fa5,0,0,0,1,0,0,0,0.2531065129980069,0.5220126411387612,0.0,-0.28077290067177924,0.09408290171642508,1,66.0,1,1,-0.969116355623615,-0.969116355623615
2016-04-11,air_5c65468938c07fa5,0,1,0,0,0,0,0,-0.44988445139170236,-0.3260128205818888,0.0,0.2151974406013842,-0.48210912773661724,1,17.0,1,1,-1.2150361710952922,-1.2150361710952922
2016-04-12,air_5c65468938c07fa5,0,0,0,0,0,1,0,-0.5879719622539666,-0.5754320740291391,0.0,1.5047203279116093,-0.7582011418495335,1,46.0,1,1,-1.0535888125640895,-1.0535888125640895
2016-04-13,air_5c65468938c07fa5,0,0,0,0,0,0,1,-0.09838896919684759,-0.08906452980700137,0.0,-1.1487209978998152,-0.09798110810125568,1,5.0,1,1,-0.9666171705070329,-0.9666171705070329
2016-04-14,air_5c65468938c07fa5,0,0,0,0,1,0,0,-0.02306850872652164,-0.26365800722007626,0.0,-1.3223106173454227,0.2021189072388706,1,16.0,1,1,-0.9338778454798076,-0.9338778454798076
2016-04-15,air_5c65468938c07fa5,1,0,0,0,0,0,0,0.1401258222925181,0.21023857432969859,0.0,1.6783099473572163,-0.04996510564683544,1,22.0,1,1,-0.5150144199406501,-0.5150144199406501
2016-04-16,air_5c65468938c07fa5,0,0,1,0,0,0,0,0.07735877190057978,0.14788376096788605,0.0,-0.35516845186275386,-0.15800111116928095,1,13.0,1,1,-0.3018339294961982,-0.3018339294961982
2016-04-17,air_5c65468938c07fa5,0,0,0,1,0,0,0,0.5041747145657602,0.42224493975986155,0.0,-0.5783551054356774,0.6222589287150476,1,23.0,1,1,-1.0053545398140553,-1.0053545398140553
2016-04-18,air_5c65468938c07fa5,0,1,0,0,0,0,0,0.46651448433059717,0.8836705586372742,0.0,0.38878706004699143,0.2861469115341061,1,12.0,1,1,-1.303507324222298,-1.303507324222298
2016-04-19,air_5c65468938c07fa5,0,0,0,0,0,1,0,0.12757241221413027,0.2725933876915111,0.0,1.5543173620389255,0.07007490048921507,1,25.0,1,1,-0.9901095106029045,-0.9901095106029045
2016-04-20,air_5c65468938c07fa5,0,0,0,0,0,0,1,-0.03562191880490926,-0.051651641789913764,0.0,1.5047203279116093,-0.19401311301009597,1,22.0,1,1,-0.8579026179357122,-0.8579026179357122
2016-04-21,air_5c65468938c07fa5,0,0,0,0,1,0,0,0.16523264244929337,0.06058702226134861,0.0,-1.3223106173454227,0.22612690846608083,1,16.0,1,1,-0.963118311343818,-0.963118311343818
2016-04-22,air_5c65468938c07fa5,1,0,0,0,0,0,0,0.2656599230763948,0.4970707157940363,0.0,0.7855633330655222,0.2141229078524756,1,39.0,1,1,-0.46952925081885616,-0.46952925081885616
2016-04-23,air_5c65468938c07fa5,0,0,1,0,0,0,0,0.3409803835467205,0.3349482010533236,0.0,-0.8015417590086009,0.31015491276131607,1,37.0,1,1,-0.3733106238304459,-0.3733106238304459
2016-04-24,air_5c65468938c07fa5,0,0,0,1,0,0,0,0.06480536182219193,-0.07659356713463868,0.0,-1.0247284125815244,0.08207890110282008,1,37.0,1,1,-0.9841114663231075,-0.9841114663231075
2016-04-25,air_5c65468938c07fa5,0,1,0,0,0,0,0,0.3660872037034962,0.42224493975986155,0.0,0.8351603671928383,0.25013490969329083,1,24.0,1,1,-1.168051490903549,-1.168051490903549
2016-04-26,air_5c65468938c07fa5,0,0,0,0,0,1,0,0.5041747145657602,0.6716641932071117,0.0,1.3807277425933184,0.3341629139885261,1,16.0,1,1,-0.8943907206378107,-0.8943907206378107
2016-04-27,air_5c65468938c07fa5,0,0,0,0,0,0,1,0.3660872037034962,0.2601224250191489,0.0,-1.247915066154448,0.45420292012457664,1,18.0,1,1,-0.8751469952401286,-0.8751469952401286
2016-04-28,air_5c65468938c07fa5,0,0,0,0,1,0,0,-0.09838896919684759,-0.5380191860120516,0.0,-1.3223106173454227,0.22612690846608083,1,37.0,1,1,-0.6357250610715648,-0.6357250610715648
2016-04-29,air_5c65468938c07fa5,1,0,0,0,0,0,0,0.07735877190057978,0.21023857432969859,1.0,1.0087499866384457,-0.001949103192415193,1,34.0,1,1,-0.464530880585692,-0.464530880585692
2016-04-30,air_5c65468938c07fa5,0,0,1,0,0,0,0,0.10246559205735502,0.2476514623467862,0.0,1.4055262596569764,-0.1099851087148607,1,30.0,1,1,-0.5082666201258784,-0.5082666201258784
2016-05-01,air_5c65468938c07fa5,0,0,0,1,0,0,0,0.3786406137818836,0.659193230534749,0.0,0.909555918383813,0.058070899875610066,1,37.0,1,1,-0.7859260865781481,-0.7859260865781481
2016-05-02,air_5c65468938c07fa5,0,1,0,0,0,0,0,0.2782133331547822,0.21023857432969859,0.0,-0.4543625201173865,0.2141229078524756,1,21.0,1,1,-0.9241310235251374,-0.9241310235251374
2016-05-03,air_5c65468938c07fa5,0,0,0,0,0,1,0,0.6548156355064122,0.6217803425176613,1.0,0.16560040647406782,0.6822789317830729,1,28.0,1,1,-0.6412232683280454,-0.6412232683280454
2016-05-04,air_5c65468938c07fa5,0,0,0,0,0,0,1,0.8682236068390028,0.908612483981999,1.0,0.9591529525111292,0.8743429416007534,1,8.0,1,1,-0.6974549334511423,-0.6974549334511423
2016-05-05,air_5c65468938c07fa5,0,0,0,0,1,0,0,0.8682236068390028,0.9584963346714489,1.0,1.727906981484533,0.6822789317830729,1,29.0,1,1,-0.8878928393346972,-0.8878928393346972
2016-05-06,air_5c65468938c07fa5,1,0,0,0,0,0,0,0.3660872037034962,0.3474191637256863,0.0,-1.2975121002817644,0.45420292012457664,1,12.0,1,1,-1.041092886981179,-1.041092886981179
2016-05-07,air_5c65468938c07fa5,0,0,1,0,0,0,0,0.7552429161335136,0.8337867079478238,0.0,1.5295188449752672,0.47821092135178683,1,16.0,1,1,-0.6172310912088574,-0.6172310912088574
2016-05-08,air_5c65468938c07fa5,0,0,0,1,0,0,0,0.7677963262119014,0.908612483981999,0.0,1.6287129132299,0.6942829323966776,1,61.0,1,1,-0.9556207559940717,-0.9556207559940717
