visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Taitō-ku Higashiueno,total_area_visitors,total_genre_visitors
2016-01-14,air_f068442ebb6c246c,0,0,0,0,1,0,0,-1.1204116385668035,-1.0003556320643765,0.0,0.9710427228558343,-1.3122962504567601,1,2.0,1,1,-1.0850069137739895,-1.0850069137739895
2016-01-15,air_f068442ebb6c246c,1,0,0,0,0,0,0,-1.1706527263479276,-1.0629682505246278,0.0,0.7263520878375058,-1.0973311644402333,1,6.0,1,1,-0.8122139090917081,-0.8122139090917081
2016-01-16,air_f068442ebb6c246c,0,0,1,0,0,0,0,-1.057610278840398,-0.9502655372961754,0.0,0.9710427228558343,-1.121216173997625,1,14.0,1,1,-0.6665404387604531,-0.6665404387604531
2016-01-18,air_f068442ebb6c246c,0,1,0,0,0,0,0,-1.522340340815797,-1.6515268640509908,0.0,-0.9130751667852948,-1.3122962504567601,1,5.0,1,1,-1.5418349050709714,-1.5418349050709714
2016-01-19,air_f068442ebb6c246c,0,0,0,0,0,1,0,-1.233454086074333,-1.3509862954417842,0.0,0.9710427228558343,-1.2286987170058885,1,7.0,1,1,-1.3084063321305268,-1.3084063321305268
2016-01-20,air_f068442ebb6c246c,0,0,0,0,0,0,1,-1.3590568055271435,-1.2883736769815328,0.0,0.995511786357667,-1.4197787934650234,1,15.0,1,1,-1.1850477307484657,-1.1850477307484657
2016-01-21,air_f068442ebb6c246c,0,0,0,0,1,0,0,-1.1957732702384898,-1.2382835822133318,0.0,0.5550686433246761,-1.2167562122271927,1,6.0,1,1,-1.064697875741577,-1.064697875741577
2016-01-22,air_f068442ebb6c246c,1,0,0,0,0,0,0,-1.1455321824573654,-1.1381033926769295,0.0,0.7263520878375058,-0.9779061166532739,1,14.0,1,1,-0.760563762984585,-0.760563762984585
2016-01-23,air_f068442ebb6c246c,0,0,1,0,0,0,0,-1.3841773494177054,-1.6264818166668902,0.0,-1.206703928807289,-1.0256761357680577,1,5.0,1,1,-0.6883538499804517,-0.6883538499804517
2016-01-25,air_f068442ebb6c246c,0,1,0,0,0,0,0,-1.509780068870516,-1.3760313428258846,0.0,1.0933880403649985,-1.6466863842602462,1,8.0,1,1,-1.3999223677086818,-1.3999223677086818
2016-01-26,air_f068442ebb6c246c,0,0,0,0,0,1,0,-1.3967376213629865,-1.2257610585212815,0.0,0.84869740534667,-1.4914338221371992,1,7.0,1,1,-1.2296774686468537,-1.2296774686468537
2016-01-27,air_f068442ebb6c246c,0,0,0,0,0,0,1,-1.0827308227309602,-0.7499051582233711,0.0,1.044449913361333,-1.4675488125798073,1,4.0,1,1,-1.0802430653466335,-1.0802430653466335
2016-01-28,air_f068442ebb6c246c,0,0,0,0,1,0,0,-0.8943267435517445,-0.6747700160710695,0.0,1.044449913361333,-1.0853886596615374,1,11.0,1,1,-1.0857591003677824,-1.0857591003677824
2016-01-29,air_f068442ebb6c246c,1,0,0,0,0,0,0,-1.1957732702384898,-1.4511664849781862,0.0,-1.2556420558109547,-1.0256761357680577,1,11.0,1,1,-0.9448494784638835,-0.9448494784638835
2016-01-30,air_f068442ebb6c246c,0,0,1,0,0,0,0,-1.4595389810893917,-1.801797148355594,0.0,-1.2556420558109547,-1.157043688333713,1,3.0,1,1,-0.6477357739156268,-0.6477357739156268
2016-02-01,air_f068442ebb6c246c,0,1,0,0,0,0,0,-1.2836951738554572,-1.5889142455907395,0.0,-1.2556420558109547,-1.0256761357680577,1,8.0,1,1,-1.4453042922008628,-1.4453042922008628
2016-02-02,air_f068442ebb6c246c,0,0,0,0,0,1,0,-1.1204116385668035,-1.0880132979087285,0.0,0.8242283418448373,-1.0256761357680577,1,1.0,1,1,-1.2993800930050101,-1.2993800930050101
2016-02-03,air_f068442ebb6c246c,0,0,0,0,0,0,1,-1.246014358019614,-1.2758511532894827,0.0,0.4816614528191773,-1.157043688333713,1,4.0,1,1,-1.2256658068132906,-1.2256658068132906
2016-02-04,air_f068442ebb6c246c,0,0,0,0,1,0,0,-1.233454086074333,-1.2382835822133318,0.0,0.18803269079718338,-1.2048137074484966,1,9.0,1,1,-1.1885579348528332,-1.1885579348528332
2016-02-05,air_f068442ebb6c246c,1,0,0,0,0,0,0,-0.9320075593875876,-0.7624276819154213,0.0,0.9465736593540015,-1.2645262313419763,1,14.0,1,1,-0.8199865038942363,-0.8199865038942363
2016-02-06,air_f068442ebb6c246c,0,0,1,0,0,0,0,-1.032489734949836,-1.1881934874451305,0.0,-1.0109514207926262,-0.8107110497515307,1,5.0,1,1,-0.6000972896420665,-0.6000972896420665
2016-02-08,air_f068442ebb6c246c,0,1,0,0,0,0,0,-1.3213759896913002,-1.2633286295974322,0.0,0.09015643678985191,-1.1809286978911047,1,4.0,1,1,-1.3946570615521303,-1.3946570615521303
2016-02-09,air_f068442ebb6c246c,0,0,0,0,0,1,0,-1.0450500068951172,-0.5871123502267177,0.0,0.84869740534667,-1.2645262313419763,1,7.0,1,1,-1.180033153456512,-1.180033153456512
2016-02-10,air_f068442ebb6c246c,0,0,0,0,0,0,1,-1.1204116385668035,-1.0754907742166782,0.0,1.1667952308704972,-1.1451011835550169,1,3.0,1,1,-0.860855308823659,-0.860855308823659
2016-02-11,air_f068442ebb6c246c,0,0,0,0,1,0,0,-1.1204116385668035,-0.9878331083723263,1.0,1.1667952308704972,-1.133158678776321,1,6.0,1,1,-0.9330652218277923,-0.9330652218277923
2016-02-12,air_f068442ebb6c246c,1,0,0,0,0,0,0,-0.9696883752234308,-0.9377430136041252,0.0,-0.6683845317669663,-1.157043688333713,1,16.0,1,1,-0.877654142751704,-0.877654142751704
2016-02-13,air_f068442ebb6c246c,0,0,1,0,0,0,0,-0.1155898829443191,0.30198683190885184,0.0,-0.1300651347266438,-0.34495336338238913,1,10.0,1,1,-0.6906104097618309,-0.6906104097618309
2016-02-15,air_f068442ebb6c246c,0,1,0,0,0,0,0,-0.8566459277159013,-0.4869321606903154,0.0,-1.1577658018036232,-0.954021107095882,1,6.0,1,1,-1.398167265656498,-1.398167265656498
2016-02-16,air_f068442ebb6c246c,0,0,0,0,0,1,0,-1.1706527263479276,-1.1756709637530804,0.0,1.044449913361333,-1.1928712026698007,1,9.0,1,1,-1.2399573520953588,-1.2399573520953588
2016-02-17,air_f068442ebb6c246c,0,0,0,0,0,0,1,-1.0952910946762413,-0.7499051582233711,0.0,0.8242283418448373,-1.1809286978911047,1,5.0,1,1,-1.0734733860024959,-1.0734733860024959
2016-02-18,air_f068442ebb6c246c,0,0,0,0,1,0,0,-1.0952910946762413,-1.0880132979087285,0.0,0.40825426231367884,-1.2048137074484966,1,6.0,1,1,-1.0830010828572079,-1.0830010828572079
2016-02-19,air_f068442ebb6c246c,1,0,0,0,0,0,0,-0.6556815765914045,-0.36170692376981267,0.0,1.0199808498595002,-1.0495611453254494,1,9.0,1,1,-0.7685870866517109,-0.7685870866517109
2016-02-20,air_f068442ebb6c246c,0,0,1,0,0,0,0,-0.8692061996611823,-1.0254006794484771,0.0,-1.1088276747999577,-0.5599184493989161,1,8.0,1,1,-0.8021847545078007,-0.8021847545078007
2016-02-22,air_f068442ebb6c246c,0,1,0,0,0,0,0,-1.032489734949836,-1.2007160111371808,0.0,-1.1332967383017905,-0.750998525858051,1,2.0,1,1,-1.385380093562016,-1.385380093562016
2016-02-23,air_f068442ebb6c246c,0,0,0,0,0,1,0,-1.032489734949836,-1.1756709637530804,0.0,-1.231172992309122,-0.750998525858051,1,12.0,1,1,-1.1722605586539838,-1.1722605586539838
2016-02-24,air_f068442ebb6c246c,0,0,0,0,0,0,1,-1.1455321824573654,-1.4636890086702368,0.0,-1.231172992309122,-1.0376186405467536,1,3.0,1,1,-1.1288844650785843,-1.1288844650785843
2016-02-25,air_f068442ebb6c246c,0,0,0,0,1,0,0,-1.3967376213629865,-1.3760313428258846,0.0,-0.7662607857742977,-1.2884112408993682,1,13.0,1,1,-1.0260856305935335,-1.0260856305935335
2016-02-26,air_f068442ebb6c246c,1,0,0,0,0,0,0,-1.1455321824573654,-1.0003556320643765,0.0,1.3136096118814942,-1.324238755235456,1,5.0,1,1,-0.6219107008620651,-0.6219107008620651
2016-02-27,air_f068442ebb6c246c,0,0,1,0,0,0,0,-0.8943267435517445,-0.8626078714518236,0.0,1.3136096118814942,-1.0137336309893616,1,8.0,1,1,-0.45617892136299537,-0.45617892136299537
2016-02-29,air_f068442ebb6c246c,0,1,0,0,0,0,0,-0.8315253838253391,-0.5745898265346672,0.0,-0.7417917222724648,-0.762941030636747,1,5.0,1,1,-1.3382430670176513,-1.3382430670176513
2016-03-02,air_f068442ebb6c246c,0,0,0,0,0,0,1,-1.0827308227309602,-0.8751303951438738,0.0,0.8731664688485028,-1.2048137074484966,1,16.0,1,1,-1.1025579342958274,-1.1025579342958274
2016-03-03,air_f068442ebb6c246c,0,0,0,0,1,0,0,-0.7184829363178098,-0.37422944746186315,0.0,1.3870168023869929,-1.0615036501041453,1,11.0,1,1,-1.1191060393592747,-1.1191060393592747
2016-03-04,air_f068442ebb6c246c,1,0,0,0,0,0,0,-0.567759672974437,-0.4368420659221143,0.0,1.1178571038668312,-0.6674009924071795,1,6.0,1,1,-0.7512867949944706,-0.7512867949944706
2016-03-07,air_f068442ebb6c246c,0,1,0,0,0,0,0,-0.1030296109990381,-0.4869321606903154,0.0,-1.2556420558109547,0.192459351658928,1,6.0,1,1,-1.4412926303673,-1.4412926303673
2016-03-08,air_f068442ebb6c246c,0,0,0,0,0,1,0,0.11049501207073996,0.1767615949883491,0.0,0.7263520878375058,0.1805168468802319,1,7.0,1,1,-1.110079800233758,-1.110079800233758
2016-03-09,air_f068442ebb6c246c,0,0,0,0,0,0,1,-0.781284296044215,-0.562067302842617,0.0,-1.2556420558109547,-0.8823660784237064,1,9.0,1,1,-1.1559631824551342,-1.1559631824551342
2016-03-10,air_f068442ebb6c246c,0,0,0,0,1,0,0,-1.1078513666215224,-1.3635088191338345,0.0,-1.2556420558109547,-0.9062510879810982,1,5.0,1,1,-1.036866971771234,-1.036866971771234
2016-03-11,air_f068442ebb6c246c,1,0,0,0,0,0,0,-1.2962554458007383,-1.6640493877430411,0.0,-1.2556420558109547,-0.9779061166532739,1,17.0,1,1,-0.7021439375333244,-0.7021439375333244
2016-03-12,air_f068442ebb6c246c,0,0,1,0,0,0,0,-1.1455321824573654,-1.3760313428258846,0.0,-0.9130751667852948,-0.9898486214319697,1,12.0,1,1,-0.5143480179496583,-0.5143480179496583
2016-03-14,air_f068442ebb6c246c,0,1,0,0,0,0,0,-1.1580924544026467,-1.5638691982066388,0.0,-1.2556420558109547,-0.8704235736450103,1,5.0,1,1,-1.333729947454893,-1.333729947454893
2016-03-15,air_f068442ebb6c246c,0,0,0,0,0,1,0,-0.8566459277159013,-0.6622474923790193,0.0,1.5338311833979899,-0.8584810688663145,1,12.0,1,1,-1.0619398582310025,-1.0619398582310025
2016-03-16,air_f068442ebb6c246c,0,0,0,0,0,0,1,-0.781284296044215,-0.6872925397631198,0.0,-0.6683845317669663,-0.9898486214319697,1,4.0,1,1,-0.9736832978926173,-0.9736832978926173
2016-03-17,air_f068442ebb6c246c,0,0,0,0,1,0,0,-0.22863233045184864,0.12667150022014775,0.0,1.5338311833979899,-0.571860954177612,1,3.0,1,1,-0.9267970002128502,-0.9267970002128502
2016-03-18,air_f068442ebb6c246c,1,0,0,0,0,0,0,-0.015107707382070582,0.2518967371406505,0.0,0.6040067703283416,-0.4285508968332608,1,14.0,1,1,-0.5557182806082763,-0.5557182806082763
2016-03-19,air_f068442ebb6c246c,0,0,1,0,0,0,0,-0.0025474354367895718,-0.3366618763857122,0.0,-0.7907298492761305,0.2879993898884954,1,8.0,1,1,-0.5384179889510361,-0.5384179889510361
2016-03-20,air_f068442ebb6c246c,0,0,0,1,0,0,0,-0.19095151461600537,-0.04864383146855589,1.0,0.016749246284353415,-0.34495336338238913,1,8.0,1,1,-0.7482780486192985,-0.7482780486192985
2016-03-22,air_f068442ebb6c246c,0,0,0,0,0,1,0,-0.4923980413027507,-0.23648168684930998,0.0,0.897635532350336,-0.6912860019645714,1,16.0,1,1,-1.0579281963974394,-1.0579281963974394
2016-03-23,air_f068442ebb6c246c,0,0,0,0,0,0,1,-0.42959668157634545,-0.1738690683890586,0.0,0.18803269079718338,-0.4404934016119567,1,17.0,1,1,-0.9578873794229631,-0.9578873794229631
2016-03-25,air_f068442ebb6c246c,1,0,0,0,0,0,0,-0.8566459277159013,-0.6246799213028683,0.0,0.995511786357667,-1.0376186405467536,1,18.0,1,1,-0.419071049402538,-0.419071049402538
2016-03-26,air_f068442ebb6c246c,0,0,1,0,0,0,0,-0.8692061996611823,-0.8626078714518236,0.0,0.26143988130268186,-0.7271135163006592,1,12.0,1,1,-0.42483781328828474,-0.42483781328828474
2016-03-28,air_f068442ebb6c246c,0,1,0,0,0,0,0,-0.45471722546690746,-0.3241393526936618,0.0,-0.570508277759635,-0.2613558299315177,1,1.0,1,1,-1.093280966305713,-1.093280966305713
2016-03-29,air_f068442ebb6c246c,0,0,0,0,0,1,0,-0.24119260239712964,-0.0987339262367568,0.0,1.1423261673686644,-0.4524359063906526,1,11.0,1,1,-0.8212401482172248,-0.8212401482172248
2016-03-30,air_f068442ebb6c246c,0,0,0,0,0,0,1,-0.0025474354367895718,0.07658140545194683,0.0,-0.3747557697449721,-0.2135858108167339,1,9.0,1,1,-0.9057357755866446,-0.9057357755866446
2016-03-31,air_f068442ebb6c246c,0,0,0,0,1,0,0,-0.0025474354367895718,0.10162645283604729,0.0,0.9710427228558343,-0.2732983347102136,1,11.0,1,1,-0.870383005678371,-0.870383005678371
2016-04-01,air_f068442ebb6c246c,1,0,0,0,0,0,0,-0.26631314628769165,-0.1237789736208577,0.0,-0.2034723252321423,-0.3688383729397811,1,10.0,1,1,-0.6655375233020624,-0.6655375233020624
2016-04-02,air_f068442ebb6c246c,0,0,1,0,0,0,0,-0.555199401029156,-0.7624276819154213,0.0,-1.2556420558109547,-0.41660839205456485,1,11.0,1,1,-0.682587086094705,-0.682587086094705
2016-04-04,air_f068442ebb6c246c,0,1,0,0,0,0,0,0.08537446818017771,0.3145093556009018,0.0,-1.0843586112981247,-0.1777582964806462,1,1.0,1,1,-1.3136716382870781,-1.3136716382870781
2016-04-05,air_f068442ebb6c246c,0,0,0,0,0,1,0,-0.5175185851933127,-0.8250403003756727,0.0,-1.2556420558109547,-0.24941332515282177,1,7.0,1,1,-1.1110827156921486,-1.1110827156921486
2016-04-07,air_f068442ebb6c246c,0,0,0,0,1,0,0,-0.1407104268348811,0.08910392914399728,0.0,-1.1332967383017905,0.07303430387196863,1,11.0,1,1,-1.159473386559502,-1.159473386559502
2016-04-08,air_f068442ebb6c246c,1,0,0,0,0,0,0,0.1481758279065832,0.43973459252140457,0.0,-0.1790032617303093,0.03720678953588074,1,9.0,1,1,-0.6058640535278134,-0.6058640535278134
2016-04-09,air_f068442ebb6c246c,0,0,1,0,0,0,0,0.2737785473593938,0.5148697346737063,0.0,0.5795377068265088,-0.034448239136294835,1,20.0,1,1,-0.5143480179496583,-0.5143480179496583
2016-04-11,air_f068442ebb6c246c,0,1,0,0,0,0,0,-0.4170364096310644,-0.2865717816175109,0.0,0.26143988130268186,-0.4524359063906526,1,13.0,1,1,-1.3357357783716743,-1.3357357783716743
2016-04-12,air_f068442ebb6c246c,0,0,0,0,0,1,0,-0.555199401029156,-0.5370222554585166,0.0,1.5338311833979899,-0.7271135163006592,1,2.0,1,1,-1.17376493184157,-1.17376493184157
2016-04-13,air_f068442ebb6c246c,0,0,0,0,0,0,1,-0.06534879516319485,-0.04864383146855589,0.0,-1.0843586112981247,-0.07027575347238273,1,12.0,1,1,-1.0865112869615756,-1.0865112869615756
2016-04-14,air_f068442ebb6c246c,0,0,0,0,1,0,0,0.010012836508491437,-0.22395916315725953,0.0,-1.2556420558109547,0.2282868659950157,1,8.0,1,1,-1.0536658056992787,-1.0536658056992787
2016-04-15,air_f068442ebb6c246c,1,0,0,0,0,0,0,0.17329637179714522,0.2518967371406505,0.0,1.7051146279108196,-0.022505734357598943,1,8.0,1,1,-0.6334442286335586,-0.6334442286335586
2016-04-16,air_f068442ebb6c246c,0,0,1,0,0,0,0,0.11049501207073996,0.1892841186803991,0.0,-0.3013485792394736,-0.1299882773658624,1,5.0,1,1,-0.4195725071317334,-0.4195725071317334
2016-04-18,air_f068442ebb6c246c,0,1,0,0,0,0,0,0.49986344237445235,0.9281130165113655,0.0,0.4327233258155118,0.31188439944588736,1,7.0,1,1,-1.424493796439255,-1.424493796439255
2016-04-19,air_f068442ebb6c246c,0,0,0,0,0,1,0,0.160736099851864,0.3145093556009018,0.0,1.5827693104016554,0.09691931342936042,1,3.0,1,1,-1.110079800233758,-1.110079800233758
2016-04-20,air_f068442ebb6c246c,0,0,0,0,0,0,1,-0.0025474354367895718,-0.011076260392404981,0.0,1.5338311833979899,-0.1658157917019501,1,10.0,1,1,-0.9774442308615825,-0.9774442308615825
2016-04-21,air_f068442ebb6c246c,0,0,0,0,1,0,0,0.19841691568770725,0.10162645283604729,0.0,-1.2556420558109547,0.25217187555240766,1,5.0,1,1,-1.0830010828572079,-1.0830010828572079
2016-04-22,air_f068442ebb6c246c,1,0,0,0,0,0,0,0.2988990912499558,0.5399147820578069,0.0,0.8242283418448373,0.24022937077371156,1,11.0,1,1,-0.58781157527678,-0.58781157527678
2016-04-23,air_f068442ebb6c246c,0,0,1,0,0,0,0,0.3742607229216418,0.37712197406115316,0.0,-0.7417917222724648,0.3357694090032791,1,9.0,1,1,-0.4912809624066713,-0.4912809624066713
2016-04-24,air_f068442ebb6c246c,0,0,0,1,0,0,0,0.09793474012545872,-0.036121307776505435,0.0,-0.9620132937889604,0.10886181820805631,1,11.0,1,1,-1.1040623074834135,-1.1040623074834135
2016-04-25,air_f068442ebb6c246c,0,1,0,0,0,0,0,0.39938126681220426,0.46477963990550547,0.0,0.8731664688485028,0.2760568851097995,1,5.0,1,1,-1.2885987518273097,-1.2885987518273097
2016-04-26,air_f068442ebb6c246c,0,0,0,0,0,1,0,0.5375442582102956,0.7152301137465109,0.0,1.4114858658888256,0.35965441856067093,1,12.0,1,1,-1.0140506450928446,-1.0140506450928446
2016-04-27,air_f068442ebb6c246c,0,0,0,0,0,0,1,0.39938126681220426,0.30198683190885184,0.0,-1.1822348653054562,0.47907946634763027,1,17.0,1,1,-0.9947445225188228,-0.9947445225188228
2016-04-28,air_f068442ebb6c246c,0,0,0,0,1,0,0,-0.06534879516319485,-0.4994546843823656,0.0,-1.2556420558109547,0.25217187555240766,1,4.0,1,1,-0.7545462702342406,-0.7545462702342406
2016-04-29,air_f068442ebb6c246c,1,0,0,0,0,0,0,0.11049501207073996,0.2518967371406505,1.0,1.044449913361333,0.025264284757184844,1,9.0,1,1,-0.5827969979848263,-0.5827969979848263
2016-04-30,air_f068442ebb6c246c,0,0,1,0,0,0,0,0.13561555596130198,0.28946430821680136,0.0,1.4359549293906584,-0.08221825825107863,1,10.0,1,1,-0.6266745492894212,-0.6266745492894212
2016-05-02,air_f068442ebb6c246c,0,1,0,0,0,0,0,0.31145936319523654,0.2518967371406505,0.0,-0.399224833246805,0.24022937077371156,1,11.0,1,1,-1.043887379979969,-1.043887379979969
2016-05-03,air_f068442ebb6c246c,0,0,0,0,0,1,0,0.6882675215536682,0.6651400189783095,1.0,0.21250175429901613,0.7059870571428534,1,6.0,1,1,-0.7600623052553896,-0.7600623052553896
2016-05-04,air_f068442ebb6c246c,0,0,0,0,0,0,1,0.9017921446234465,0.9531580638954659,1.0,0.995511786357667,0.8970671336019881,1,8.0,1,1,-0.8164762997898688,-0.8164762997898688
2016-05-05,air_f068442ebb6c246c,0,0,0,0,1,0,0,0.9017921446234465,1.0032481586636668,1.0,1.7540527549144855,0.7059870571428534,1,5.0,1,1,-1.0075316946133048,-1.0075316946133048
2016-05-06,air_f068442ebb6c246c,1,0,0,0,0,0,0,0.39938126681220426,0.38964449775320364,0.0,-1.231172992309122,0.47907946634763027,1,4.0,1,1,-1.1612284886116857,-1.1612284886116857
2016-05-09,air_f068442ebb6c246c,0,1,0,0,0,0,0,0.44962235459332833,0.30198683190885184,0.0,-1.2556420558109547,0.5985045141345896,1,1.0,1,1,-1.5022197444645373,-1.5022197444645373
2016-05-10,air_f068442ebb6c246c,0,0,0,0,0,1,0,0.4370620826480471,0.40216702144525407,0.0,-1.231172992309122,0.586562009355894,1,11.0,1,1,-1.3402488979344327,-1.3402488979344327
2016-05-11,air_f068442ebb6c246c,0,0,0,0,0,0,1,0.8138702410064788,0.9656805875875163,0.0,-0.8396679762797962,0.5746195045771979,1,7.0,1,1,-1.150697876298583,-1.150697876298583
2016-05-12,air_f068442ebb6c246c,0,0,0,0,1,0,0,0.8515510568423219,1.0783833008159687,0.0,1.949805262929148,0.7537570762576369,1,8.0,1,1,-1.0305987501562919,-1.0305987501562919
2016-05-13,air_f068442ebb6c246c,1,0,0,0,0,0,0,0.7887496971159167,0.8905454454352145,0.0,1.4604239928924911,0.6343320284706776,1,7.0,1,1,-0.674563762427579,-0.674563762427579
2016-05-18,air_f068442ebb6c246c,0,0,0,0,0,0,1,0.6380264337725441,1.0282932060477676,0.0,2.0232124534346467,0.2282868659950157,1,11.0,1,1,-1.0672051643875538,-1.0672051643875538
2016-05-19,air_f068442ebb6c246c,0,0,0,0,1,0,0,0.5501045301555768,0.7152301137465109,0.0,1.5827693104016554,0.4313094472328467,1,10.0,1,1,-1.0586803829912326,-1.0586803829912326
2016-05-20,air_f068442ebb6c246c,1,0,0,0,0,0,0,0.28633881930467453,0.1767615949883491,0.0,-0.8396679762797962,0.3835394281180629,1,13.0,1,1,-0.6740623046983837,-0.6740623046983837
2016-05-21,air_f068442ebb6c246c,0,0,1,0,0,0,0,0.5249839862650149,0.865500398051114,0.0,1.7051146279108196,0.192459351658928,1,13.0,1,1,-0.3997649268285162,-0.3997649268285162
2016-05-23,air_f068442ebb6c246c,0,1,0,0,0,0,0,1.077635951857381,1.4415364878854262,0.0,1.802990881918151,0.4671369615689344,1,1.0,1,1,-1.3329777608611,-1.3329777608611
2016-05-24,air_f068442ebb6c246c,0,0,0,0,0,1,0,1.0650756799120997,1.2411761088126223,0.0,0.8731664688485028,0.8134696001511166,1,12.0,1,1,-1.222155602708923,-1.222155602708923
2016-05-25,air_f068442ebb6c246c,0,0,0,0,0,0,1,0.9143524165687272,0.640094971594209,0.0,-1.2556420558109547,1.112032219618515,1,12.0,1,1,-1.0180623069264074,-1.0180623069264074
2016-05-26,air_f068442ebb6c246c,0,0,0,0,1,0,0,1.0148345921309758,0.9782031112795664,0.0,-0.3747557697449721,1.0881472100611231,1,3.0,1,1,-0.9822080792889386,-0.9822080792889386
2016-05-27,air_f068442ebb6c246c,1,0,0,0,0,0,0,0.5626648021008577,0.37712197406115316,0.0,-1.1822348653054562,0.47907946634763027,1,66.0,1,1,-0.6903596808972332,-0.6903596808972332
2016-05-28,air_f068442ebb6c246c,0,0,1,0,0,0,0,0.5501045301555768,0.5900048768260082,0.0,-1.206703928807289,0.4671369615689344,1,11.0,1,1,-0.496295539698625,-0.496295539698625
2016-05-30,air_f068442ebb6c246c,0,1,0,0,0,0,0,0.31145936319523654,0.23937421344860046,0.0,-1.2556420558109547,0.5029644759050222,1,4.0,1,1,-1.3199398599020202,-1.3199398599020202
2016-05-31,air_f068442ebb6c246c,0,0,0,0,0,1,0,0.6882675215536682,0.69018506636241,0.0,-0.1300651347266438,0.6104470189132858,1,5.0,1,1,-1.0935316951703107,-1.0935316951703107
2016-06-01,air_f068442ebb6c246c,0,0,0,0,0,0,1,0.82643051295176,0.8780229217431641,0.0,0.13909456379351764,0.8134696001511166,1,2.0,1,1,-1.1145929197965163,-1.1145929197965163
2016-06-02,air_f068442ebb6c246c,0,0,0,0,1,0,0,0.7259483373895114,0.8279328269749632,0.0,1.9253361994273153,0.6104470189132858,1,4.0,1,1,-1.0541672634284742,-1.0541672634284742
2016-06-03,air_f068442ebb6c246c,1,0,0,0,0,0,0,0.5626648021008577,0.6025274005180582,0.0,1.8519290089218166,0.35965441856067093,1,6.0,1,1,-0.7477765908901031,-0.7477765908901031
2016-06-04,air_f068442ebb6c246c,0,0,1,0,0,0,0,0.8515510568423219,0.9782031112795664,0.0,0.7018830243356731,0.6104470189132858,1,9.0,1,1,-0.5747736743177004,-0.5747736743177004
2016-06-06,air_f068442ebb6c246c,0,1,0,0,0,0,0,0.6380264337725441,0.5649598294419073,0.0,-1.1332967383017905,0.6104470189132858,1,8.0,1,1,-1.3475200350077656,-1.3475200350077656
2016-06-07,air_f068442ebb6c246c,0,0,0,0,0,1,0,0.5877853459914201,0.1892841186803991,0.0,-1.2556420558109547,0.8612396192659002,1,1.0,1,1,-1.2033509378640967,-1.2033509378640967
2016-06-08,air_f068442ebb6c246c,0,0,0,0,0,0,1,0.876671600732884,0.9907256349716168,0.0,0.13909456379351764,0.6343320284706776,1,7.0,1,1,-1.0396249892818084,-1.0396249892818084
2016-06-09,air_f068442ebb6c246c,0,0,0,0,1,0,0,0.7887496971159167,0.5399147820578069,0.0,-1.2556420558109547,1.0045496766102517,1,6.0,1,1,-1.0897707622013455,-1.0897707622013455
