visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Katsushika-ku Tateishi,total_area_visitors,total_genre_visitors
2016-08-25,air_5acc13d655a6e8b2,0,0,0,0,1,0,0,1.3548642063277043,1.3930102644852327,0.0,1.7761727679608368,1.1939009921355943,1,24.0,1,1,-0.4272738880208699,-0.42727388802086963
2016-08-26,air_5acc13d655a6e8b2,1,0,0,0,0,0,0,1.3893733627243572,1.4045429772618505,0.0,1.3235902838169695,1.2487715718990235,1,20.0,1,1,1.0502047248657844,1.0502047248657846
2016-08-27,air_5acc13d655a6e8b2,0,0,1,0,0,0,0,0.9292512774356534,0.7356456362179794,0.0,-1.3919046210462322,0.9853927890345637,1,42.0,1,1,1.1177260568230167,1.1177260568230167
2016-08-28,air_5acc13d655a6e8b2,0,0,0,1,0,0,0,0.7336993911879544,0.45886052957913626,0.0,-1.3919046210462322,0.9524704411765061,1,17.0,1,1,-0.3937129892965652,-0.39371298929656484
2016-08-30,air_5acc13d655a6e8b2,0,0,0,0,0,1,0,1.0212756944933943,0.8625054767607828,0.0,-1.2321696266425146,1.084159832608736,1,8.0,1,1,-0.7988409810399583,-0.7988409810399579
2016-08-31,air_5acc13d655a6e8b2,0,0,0,0,0,0,1,1.2168275807410933,1.2084868600593368,0.0,1.6164377735571192,1.084159832608736,1,25.0,1,1,-0.3381776925980133,-0.33817769259801295
2016-09-01,air_5acc13d655a6e8b2,0,0,0,0,1,0,0,1.2398336850055285,1.3699448389319953,0.0,1.2969677847496834,1.0292892528453068,1,12.0,1,1,-0.7600861337035587,-0.7600861337035584
2016-09-02,air_5acc13d655a6e8b2,1,0,0,0,0,0,0,1.2053245286088756,1.0585615939632966,0.0,-0.08740216674920374,1.1390304123721653,1,34.0,1,1,0.5308098636563062,0.5308098636563063
2016-09-03,air_5acc13d655a6e8b2,0,0,1,0,0,0,0,1.2628397892699634,1.3699448389319953,0.0,0.5781603099329536,1.3146162676151387,1,18.0,1,1,1.1548827661249255,1.1548827661249257
2016-09-04,air_5acc13d655a6e8b2,0,0,0,1,0,0,0,1.2053245286088756,1.3007485622722843,0.0,-0.19389216301834902,1.2487715718990235,1,24.0,1,1,-0.9123087814887981,-0.9123087814887978
2016-09-06,air_5acc13d655a6e8b2,0,0,0,0,0,1,0,1.4468886233854452,1.3584121261553768,0.0,1.163855289413252,1.4572797750000541,1,17.0,1,1,-0.7988409810399583,-0.7988409810399579
2016-09-07,air_5acc13d655a6e8b2,0,0,0,0,0,0,1,1.2513367371377462,1.116225157846389,0.0,-0.7795871424986476,1.402409195236625,1,32.0,1,1,-0.6953615433066852,-0.6953615433066849
2016-09-08,air_5acc13d655a6e8b2,0,0,0,0,1,0,0,1.1708153722122228,1.1277578706230074,0.0,-1.0458121331715104,1.3255903835678242,1,23.0,1,1,-0.5375454124007284,-0.5375454124007281
2016-09-09,air_5acc13d655a6e8b2,1,0,0,0,0,0,0,1.2398336850055285,1.3699448389319953,0.0,0.01908782951994129,1.095133948561422,1,22.0,1,1,0.8704141959855805,0.8704141959855806
2016-09-10,air_5acc13d655a6e8b2,0,0,1,0,0,0,0,1.1938214764766581,1.220019572835955,0.0,-0.3003821592874943,1.1719527602302229,1,42.0,1,1,1.4145801967296645,1.4145801967296647
2016-09-11,air_5acc13d655a6e8b2,0,0,0,1,0,0,0,0.8027177039812597,0.5165240934622286,0.0,-1.3386596229116596,0.897599861413077,1,36.0,1,1,-0.4424561993485316,-0.4424561993485313
2016-09-13,air_5acc13d655a6e8b2,0,0,0,0,0,1,0,0.7336993911879544,0.37813154014280664,0.0,-1.3919046210462322,0.9634445571291917,1,14.0,1,1,-0.9746361648339354,-0.9746361648339351
2016-09-14,air_5acc13d655a6e8b2,0,0,0,0,0,0,1,0.7912146518490424,0.6895147851115057,0.0,-1.3120371238443733,0.8756516295077055,1,26.0,1,1,-0.5523281892197673,-0.5523281892197671
2016-09-15,air_5acc13d655a6e8b2,0,0,0,0,1,0,0,0.9062451731712183,0.6664493595582685,0.0,-1.365282121978946,1.0512374847506785,1,28.0,1,1,-0.20513270122666227,-0.205132701226662
2016-09-16,air_5acc13d655a6e8b2,1,0,0,0,0,0,0,0.7682085475846069,0.435795104025899,0.0,-1.3919046210462322,1.0183151368926209,1,24.0,1,1,0.7976989154162535,0.7976989154162536
2016-09-17,air_5acc13d655a6e8b2,0,0,1,0,0,0,0,1.0442817987578294,1.0124307428568227,0.0,0.01908782951994129,0.9853927890345637,1,41.0,1,1,1.2919231025825033,1.2919231025825033
2016-09-18,air_5acc13d655a6e8b2,0,0,0,1,0,0,0,0.9637604338323063,0.7241129234413608,0.0,-1.3919046210462322,1.0512374847506785,1,47.0,1,1,0.032590331403829706,0.032590331403829956
2016-09-20,air_5acc13d655a6e8b2,0,0,0,0,0,1,0,0.3310925665603386,-0.06011154536869494,0.0,-1.3919046210462322,0.5464281509271305,1,5.0,1,1,-2.04898445852031,-2.0489844585203096
2016-09-21,air_5acc13d655a6e8b2,0,0,0,0,0,0,1,0.44612308788251454,0.2974025507064774,0.0,-1.365282121978946,0.5464281509271305,1,28.0,1,1,0.25473151819803735,0.2547315181980376
2016-09-22,air_5acc13d655a6e8b2,0,0,0,0,1,0,0,0.365601722956991,0.0321501568442525,1.0,-1.3919046210462322,0.6012987306905596,1,33.0,1,1,-0.4572389761675706,-0.45723897616757025
2016-09-23,air_5acc13d655a6e8b2,1,0,0,0,0,0,0,0.5266444528080376,0.17054271016367448,0.0,-1.3919046210462322,0.7439622380754751,1,21.0,1,1,0.05736147093843559,0.05736147093843584
2016-09-24,air_5acc13d655a6e8b2,0,0,1,0,0,0,0,0.6416749741302136,0.37813154014280664,0.0,-1.3919046210462322,0.897599861413077,1,35.0,1,1,1.0498051903571617,1.049805190357162
2016-09-25,air_5acc13d655a6e8b2,0,0,0,1,0,0,0,0.8487299125101303,0.8971036150906379,0.0,-0.4867396527584983,0.8427292816496479,1,34.0,1,1,-0.5463351715904272,-0.5463351715904269
2016-09-26,air_5acc13d655a6e8b2,0,1,0,0,0,0,0,1.0557848508900467,1.093159732293152,0.0,-0.5666071499603571,1.0183151368926209,1,3.0,1,1,-1.2842754090165092,-1.2842754090165087
2016-09-27,air_5acc13d655a6e8b2,0,0,0,0,0,1,0,1.0787909551544823,1.0585615939632966,0.0,-0.7795871424986476,1.1170821804667936,1,21.0,1,1,-0.6174523141252635,-0.6174523141252631
2016-09-28,air_5acc13d655a6e8b2,0,0,0,0,0,0,1,1.1823184243444405,1.1508232961762446,0.0,-0.8328321406332201,1.2487715718990235,1,28.0,1,1,-0.49439568546947943,-0.4943956854694791
2016-09-29,air_5acc13d655a6e8b2,0,0,0,0,1,0,0,0.9637604338323063,0.8394400512075455,0.0,-1.205547127575228,0.9963669049872493,1,34.0,1,1,-0.36454697016710985,-0.3645469701671096
2016-09-30,air_5acc13d655a6e8b2,1,0,0,0,0,0,0,0.5956627656013429,0.4703932423557545,0.0,-0.7529646434313612,0.6781175423593604,1,33.0,1,1,1.1229200054351114,1.1229200054351116
2016-10-01,air_5acc13d655a6e8b2,0,0,1,0,0,0,0,0.40011087935364387,0.135944571833819,0.0,-1.3919046210462322,0.5464281509271305,1,37.0,1,1,1.1592776457197749,1.159277645719775
2016-10-02,air_5acc13d655a6e8b2,0,0,0,1,0,0,0,0.7912146518490424,0.8048419128776905,0.0,1.0307427940768203,0.6561693104539889,1,30.0,1,1,-0.6062653478838286,-0.6062653478838282
2016-10-04,air_5acc13d655a6e8b2,0,0,0,0,0,1,0,0.9982695902289588,1.312281275048903,0.0,0.25869032112551804,0.7768845859335327,1,21.0,1,1,-0.8623669679109637,-0.8623669679109633
2016-10-05,air_5acc13d655a6e8b2,0,0,0,0,0,0,1,0.8947421210390005,0.6664493595582685,0.0,-1.205547127575228,0.9744186730818778,1,34.0,1,1,-1.0437556348256585,-1.043755634825658
2016-10-06,air_5acc13d655a6e8b2,0,0,0,0,1,0,0,1.1248031636833524,1.2315522856125738,0.0,0.8177628015385303,0.9634445571291917,1,29.0,1,1,-0.5399426194524645,-0.5399426194524641
2016-10-07,air_5acc13d655a6e8b2,1,0,0,0,0,0,0,0.5956627656013429,0.49345866790899134,0.0,0.15220032485637275,0.7000657742647319,1,26.0,1,1,0.7141962031141142,0.7141962031141145
2016-10-08,air_5acc13d655a6e8b2,0,0,1,0,0,0,0,0.5726566613369078,0.5395895190154655,0.0,-1.3386596229116596,0.6122728466432452,1,27.0,1,1,0.9826833929085523,0.9826833929085524
2016-10-09,air_5acc13d655a6e8b2,0,0,0,1,0,0,0,0.6991902347913015,0.5857203701219392,0.0,-1.3919046210462322,0.6561693104539889,1,46.0,1,1,0.2175748088961285,0.21757480889612874
2016-10-11,air_5acc13d655a6e8b2,0,0,0,0,0,1,0,0.15854678457707463,-0.06011154536869494,0.0,-1.3386596229116596,0.39279052758952865,1,19.0,1,1,-1.3845585706808006,-1.3845585706808003
2016-10-12,air_5acc13d655a6e8b2,0,0,0,0,0,0,1,0.1930559409737271,0.2974025507064774,0.0,0.7911403024712437,0.11843762877238286,1,36.0,1,1,-0.6286392803666985,-0.6286392803666981
2016-10-13,air_5acc13d655a6e8b2,0,0,0,0,1,0,0,0.03201321112268093,-0.27923308812444614,0.0,-1.3919046210462322,0.29402348401535633,1,32.0,1,1,-0.592281640082035,-0.5922816400820347
2016-10-14,air_5acc13d655a6e8b2,1,0,0,0,0,0,0,-0.07151425806727747,-0.12930782202840593,0.0,-0.3270046583547805,-0.002277646707161246,1,24.0,1,1,0.8812016277183927,0.8812016277183928
2016-10-15,air_5acc13d655a6e8b2,0,0,1,0,0,0,0,0.05501931538711603,0.23973898682338507,0.0,1.4833252782206876,-0.09007057432864778,1,33.0,1,1,1.3754258148846423,1.3754258148846426
2016-10-16,air_5acc13d655a6e8b2,0,0,0,1,0,0,0,0.1355406803126391,0.26280441237662194,0.0,-0.00753466954734491,0.008696469245524545,1,22.0,1,1,-0.6406253156253787,-0.6406253156253784
2016-10-18,air_5acc13d655a6e8b2,0,0,0,0,0,1,0,0.538147504940255,0.6549166467816502,0.0,0.1788228239236592,0.4476611073529578,1,19.0,1,1,-0.7676772893673895,-0.7676772893673892
2016-10-19,air_5acc13d655a6e8b2,0,0,0,0,0,0,1,0.5266444528080376,0.37813154014280664,0.0,-0.8860771387677927,0.6342210785486169,1,19.0,1,1,-0.6222467282287356,-0.6222467282287353
2016-10-20,air_5acc13d655a6e8b2,0,0,0,0,1,0,0,0.6531780262624309,0.8163746256543086,0.0,1.2703452856823971,0.48058345521101536,1,27.0,1,1,-0.38811950617584773,-0.3881195061758474
2016-10-21,air_5acc13d655a6e8b2,1,0,0,0,0,0,0,0.22756509737037997,0.08981372072734486,0.0,-0.08740216674920374,0.3049975999680421,1,39.0,1,1,0.9059727672529986,0.9059727672529987
2016-10-22,air_5acc13d655a6e8b2,0,0,1,0,0,0,0,0.05501931538711603,-0.26770037534782753,0.0,-1.365282121978946,0.22817878829924115,1,29.0,1,1,1.4872954772989915,1.4872954772989917
2016-10-23,air_5acc13d655a6e8b2,0,0,0,1,0,0,0,0.2160620452381626,0.19360813571691135,0.0,-0.11402466581649018,0.22817878829924115,1,28.0,1,1,-0.35775488352052437,-0.3577548835205241
2016-10-25,air_5acc13d655a6e8b2,0,0,0,0,0,1,0,-0.25556309218275897,-0.39456021589063084,0.0,-0.7529646434313612,-0.2876046614769928,1,6.0,1,1,-0.7285229075223674,-0.728522907522367
2016-10-26,air_5acc13d655a6e8b2,0,0,0,0,0,0,1,0.3310925665603386,0.5857203701219392,0.0,1.163855289413252,-0.002277646707161246,1,26.0,1,1,-0.312607484046162,-0.31260748404616173
2016-10-27,air_5acc13d655a6e8b2,0,0,0,0,1,0,0,0.3195895144281208,0.3089352634830961,0.0,0.631405308067526,0.0635670490089537,1,38.0,1,1,-0.2982242417357457,-0.2982242417357454
2016-10-28,air_5acc13d655a6e8b2,1,0,0,0,0,0,0,-0.46261803056267575,-0.671345322529474,0.0,-1.3919046210462322,-0.27663054552430705,1,39.0,1,1,0.8020937950111029,0.8020937950111031
2016-10-29,air_5acc13d655a6e8b2,0,0,1,0,0,0,0,-0.08301731019949503,0.02061744406763428,0.0,-1.3919046210462322,-0.11201880623401955,1,18.0,1,1,1.6798711104551212,1.6798711104551214
2016-10-30,air_5acc13d655a6e8b2,0,0,0,1,0,0,0,-0.4971271869593284,-0.8212705886255143,0.0,-1.3919046210462322,-0.3315011252877362,1,29.0,1,1,-0.26945775711491304,-0.26945775711491277
2016-11-01,air_5acc13d655a6e8b2,0,0,0,0,0,1,0,-0.32458140497606447,-0.4868219181035787,0.0,-0.5133621518257846,-0.10104469028133377,1,4.0,1,1,-0.9614515260493872,-0.9614515260493869
2016-11-02,air_5acc13d655a6e8b2,0,0,0,0,0,0,1,-0.6121577082815044,-0.9711958547215545,0.0,-1.3919046210462322,-0.4412422848145945,1,15.0,1,1,0.2627222083704909,0.2627222083704911
2016-11-03,air_5acc13d655a6e8b2,0,0,0,0,1,0,0,-0.38209666563715244,-0.14084053480502456,1.0,1.1372327903459656,-0.4631905167199661,1,11.0,1,1,-0.23030337526989084,-0.23030337526989056
2016-11-04,air_5acc13d655a6e8b2,1,0,0,0,0,0,0,-0.25556309218275897,-0.21003681146473516,0.0,1.0573652931441067,-0.45221640076728026,1,18.0,1,1,-0.09366257332093579,-0.09366257332093553
2016-11-05,air_5acc13d655a6e8b2,0,0,1,0,0,0,0,-0.1865447793894534,-0.12930782202840593,0.0,0.4184253155292357,-0.1559152700447629,1,32.0,1,1,1.1792543711509087,1.179254371150909
2016-11-06,air_5acc13d655a6e8b2,0,0,0,1,0,0,0,-0.1635386751250181,0.02061744406763428,0.0,1.1372327903459656,-0.2985787774296786,1,39.0,1,1,-0.6977587503584213,-0.6977587503584209
2016-11-08,air_5acc13d655a6e8b2,0,0,0,0,0,1,0,-0.7271882296036803,-0.8097378758488958,0.0,-0.912699637835079,-0.7155951836317402,1,2.0,1,1,-1.32622653242189,-1.3262265324218896
2016-11-09,air_5acc13d655a6e8b2,0,0,0,0,0,0,1,-0.6696729689425923,-0.6944107480827111,0.0,0.2054453229909454,-0.5180610964833953,1,29.0,1,1,-1.0010054424030321,-1.0010054424030317
2016-11-10,air_5acc13d655a6e8b2,0,0,0,0,1,0,0,-0.7616973860003332,-0.8789341525086066,0.0,-1.2587921257098007,-0.5509834443414527,1,5.0,1,1,-0.7217308208757819,-0.7217308208757816
2016-11-11,air_5acc13d655a6e8b2,1,0,0,0,0,0,0,-0.8307156987936387,-0.9827285674981728,0.0,-1.3919046210462322,-0.7594916474424835,1,22.0,1,1,0.2783040542067752,0.2783040542067754
2016-11-12,air_5acc13d655a6e8b2,0,0,1,0,0,0,0,-0.30157530071162936,-0.21003681146473516,0.0,0.28531282019280424,-0.2876046614769928,1,44.0,1,1,1.7457943043778628,1.7457943043778628
2016-11-13,air_5acc13d655a6e8b2,0,0,0,1,0,0,0,-0.30157530071162936,-0.233102237017972,0.0,0.631405308067526,-0.3863717050511653,1,5.0,1,1,-0.5543258617628808,-0.5543258617628805
2016-11-15,air_5acc13d655a6e8b2,0,0,0,0,0,1,0,-0.10602341446393013,-0.1523732475816428,0.0,-0.9659446359696515,0.008696469245524545,1,7.0,1,1,-1.1056834836621732,-1.1056834836621727
2016-11-16,air_5acc13d655a6e8b2,0,0,0,0,0,0,1,-0.4281088741660229,-0.671345322529474,0.0,-1.2321696266425146,-0.21078584980819207,1,21.0,1,1,-0.49239801292636604,-0.49239801292636576
2016-11-17,air_5acc13d655a6e8b2,0,0,0,0,1,0,0,-0.4166058220338053,-0.26770037534782753,0.0,0.7645178034039575,-0.5290352124360811,1,21.0,1,1,-0.4400589922967955,-0.44005899229679524
2016-11-18,air_5acc13d655a6e8b2,1,0,0,0,0,0,0,-0.566145499752634,-0.5675509075399079,0.0,1.0041202950095343,-0.7155951836317402,1,30.0,1,1,0.9223536821065282,0.9223536821065285
2016-11-19,air_5acc13d655a6e8b2,0,0,1,0,0,0,0,-0.7386912817358978,-0.9942612802747913,0.0,-1.3919046210462322,-0.5180610964833953,1,39.0,1,1,1.4557322511178001,1.4557322511178004
2016-11-20,air_5acc13d655a6e8b2,0,0,0,1,0,0,0,-0.30157530071162936,-0.025513407038839853,0.0,0.44504781459652215,-0.4083199369565369,1,38.0,1,1,-0.2898340170546695,-0.2898340170546692
2016-11-22,air_5acc13d655a6e8b2,0,0,0,0,0,1,0,-0.25556309218275897,-0.1523732475816428,0.0,0.3918028164619495,-0.25468231361893523,1,23.0,1,1,0.5639712278719883,0.5639712278719885
2016-11-23,air_5acc13d655a6e8b2,0,0,0,0,0,0,1,-0.5546424476204164,-0.6828780353060926,1.0,-1.365282121978946,-0.45221640076728026,1,11.0,1,1,-0.35615674548603365,-0.3561567454860334
2016-11-24,air_5acc13d655a6e8b2,0,0,0,0,1,0,0,-1.5439049309911295,-1.3863735146798193,0.0,-1.3919046210462322,-1.2862492131714034,1,24.0,1,1,-1.3350162916115889,-1.3350162916115884
