visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Tōkyō-to Shibuya-ku Shibuya,total_area_visitors,total_genre_visitors
2016-07-11,air_c6ffd6a93e6b68d6,0,1,0,0,0,0,0,1.3141569700967102,1.4409586270326362,0.0,1.9690698152264081,1.0236461526288685,1,12.0,1,1,-1.3030477361644521,-1.3030477361644521
2016-07-12,air_c6ffd6a93e6b68d6,0,0,0,0,0,1,0,1.2105902427711575,1.2456091859083427,0.0,0.3236762175209714,1.277134495736003,1,2.0,1,1,-0.5617559136434694,-0.5617559136434694
2016-07-13,air_c6ffd6a93e6b68d6,0,0,0,0,0,0,1,0.9804419598254844,0.7629811548953827,0.0,-1.348255986599069,1.1559009403369385,1,5.0,1,1,-0.4874727767034125,-0.4874727767034125
2016-07-14,air_c6ffd6a93e6b68d6,0,0,0,0,1,0,0,1.0725012730037533,1.372011765459356,0.0,-0.31325033642952016,0.9134338295388101,1,15.0,1,1,-0.26577802604293166,-0.26577802604293166
2016-07-15,air_c6ffd6a93e6b68d6,1,0,0,0,0,0,0,0.6467269495542584,0.3492999854557023,0.0,-1.348255986599069,0.8803701326117925,1,3.0,1,1,0.9500791221106428,0.9500791221106428
2016-07-16,air_c6ffd6a93e6b68d6,0,0,1,0,0,0,0,0.865367818352648,0.774472298490929,0.0,-0.9236382839654079,0.7811790418307402,1,32.0,1,1,1.4150222797458178,1.4150222797458178
2016-07-17,air_c6ffd6a93e6b68d6,0,0,0,1,0,0,0,1.0725012730037533,0.9008748780419427,0.0,-1.3217173801844653,1.1669221726459444,1,18.0,1,1,0.46435208160104774,0.46435208160104774
2016-07-18,air_c6ffd6a93e6b68d6,0,1,0,0,0,0,0,1.3947088691276954,1.4409586270326362,1.0,0.6421394944962172,1.3212194249720262,1,8.0,1,1,-1.1029066418181848,-1.1029066418181848
2016-07-19,air_c6ffd6a93e6b68d6,0,0,0,0,0,1,0,1.2336050710657247,1.3030649038860758,0.0,0.29713761110636766,1.1779434049549502,1,12.0,1,1,-0.9227796569065441,-0.9227796569065441
2016-07-20,air_c6ffd6a93e6b68d6,0,0,0,0,0,0,1,1.118530929592888,1.0272774575929557,0.0,-0.12748009152729353,1.133858475718927,1,2.0,1,1,-0.42858510855922227,-0.42858510855922227
2016-07-22,air_c6ffd6a93e6b68d6,1,0,0,0,0,0,0,0.554667636375989,0.19991511871359546,0.0,-1.348255986599069,0.8142427387577573,1,8.0,1,1,1.0155098644930765,1.0155098644930765
2016-07-23,air_c6ffd6a93e6b68d6,0,0,1,0,0,0,0,0.6697417778488256,0.7055254369176492,0.0,-0.9767154967946157,0.7481153449037226,1,27.0,1,1,1.3399693693659676,1.3399693693659676
2016-07-24,air_c6ffd6a93e6b68d6,0,0,0,1,0,0,0,0.8423529900580803,0.9238571652330358,0.0,0.5890622816670096,0.6599454864316757,1,12.0,1,1,-0.49401585094165584,-0.49401585094165584
2016-07-25,air_c6ffd6a93e6b68d6,0,1,0,0,0,0,0,0.9344123032363496,0.7974545856820223,0.0,-1.1359471352822386,0.8913913649207985,1,11.0,1,1,-1.154866349004235,-1.154866349004235
2016-07-26,air_c6ffd6a93e6b68d6,0,0,0,0,0,1,0,0.8308455759107969,0.739998867704289,0.0,-1.3217173801844653,0.9244550618478158,1,1.0,1,1,-0.4039523584858355,-0.4039523584858355
2016-07-27,air_c6ffd6a93e6b68d6,0,0,0,0,0,0,1,0.9113974749417824,0.7285077241087425,0.0,-1.2686401673552576,1.0346673849378742,1,7.0,1,1,-0.19495886958194475,-0.19495886958194475
2016-07-28,air_c6ffd6a93e6b68d6,0,0,0,0,1,0,0,1.1415457578874553,1.1651711807395162,0.0,0.031751546960329516,1.133858475718927,1,11.0,1,1,0.03635804907595279,0.03635804907595279
2016-07-29,air_c6ffd6a93e6b68d6,1,0,0,0,0,0,0,1.2220976569184407,1.3145560474816225,0.0,1.70368375108037,1.0897735464829033,1,7.0,1,1,1.268765326185084,1.268765326185084
2016-07-30,air_c6ffd6a93e6b68d6,0,0,1,0,0,0,0,1.2220976569184407,1.372011765459356,0.0,1.5179135061781435,1.001603688010857,1,17.0,1,1,1.3903895296724311,1.3903895296724311
2016-07-31,air_c6ffd6a93e6b68d6,0,0,0,1,0,0,0,1.2566198993602917,1.130697749952876,0.0,0.4829078560085944,1.255092031117991,1,11.0,1,1,-0.44782944455405566,-0.44782944455405566
2016-08-02,air_c6ffd6a93e6b68d6,0,0,0,0,0,1,0,1.0725012730037533,0.9698217396152224,0.0,-0.8970996775508041,1.0456886172468802,1,9.0,1,1,-0.8454174262073139,-0.8454174262073139
2016-08-03,air_c6ffd6a93e6b68d6,0,0,0,0,0,0,1,1.1760680003293065,1.268591473099436,0.0,-0.26017312360031264,1.1448797080279325,1,10.0,1,1,-0.38162892873182874,-0.38162892873182874
2016-08-04,air_c6ffd6a93e6b68d6,0,0,0,0,1,0,0,1.325664384243994,1.3835029090549027,0.0,0.9075255586422555,1.255092031117991,1,11.0,1,1,-0.25038255724706493,-0.25038255724706493
2016-08-05,air_c6ffd6a93e6b68d6,1,0,0,0,0,0,0,1.3947088691276954,1.4294674834370893,0.0,1.5179135061781435,1.277134495736003,1,5.0,1,1,0.8384619733406091,0.8384619733406091
2016-08-06,air_c6ffd6a93e6b68d6,0,0,1,0,0,0,0,1.4407385257168304,1.5213966322014632,0.0,0.987141377886067,1.4093892834440729,1,27.0,1,1,0.5875158319679815,0.5875158319679815
2016-08-07,air_c6ffd6a93e6b68d6,0,0,0,1,0,0,0,1.3832014549804121,1.452449770628183,0.0,1.6240679318365583,1.266113263426997,1,9.0,1,1,-0.6522042928191865,-0.6522042928191865
2016-08-08,air_c6ffd6a93e6b68d6,0,1,0,0,0,0,0,1.3716940408331284,1.4064851962459965,0.0,-0.12748009152729353,1.3542831218990437,1,19.0,1,1,-1.1918154741143152,-1.1918154741143152
2016-08-09,air_c6ffd6a93e6b68d6,0,0,0,0,0,1,0,1.7629461218407723,1.9235866580455967,0.0,0.8013711329838401,1.398368051135067,1,14.0,1,1,-0.32966922154577855,-0.32966922154577855
2016-08-10,air_c6ffd6a93e6b68d6,0,0,0,0,0,0,1,1.4407385257168304,1.4984143450103695,0.0,-0.04786427228348189,1.4314317480620846,1,10.0,1,1,0.7106795823349153,0.7106795823349153
2016-08-11,air_c6ffd6a93e6b68d6,0,0,0,0,1,0,0,1.2336050710657247,1.2800826166949828,1.0,-0.04786427228348189,1.3432618895900377,1,23.0,1,1,0.3889142845013008,0.3889142845013008
2016-08-12,air_c6ffd6a93e6b68d6,1,0,0,0,0,0,0,1.1645605861820225,1.2571003295038892,0.0,0.11136736620414092,1.2330495664999794,1,16.0,1,1,-0.05947874417831757,-0.05947874417831757
2016-08-13,air_c6ffd6a93e6b68d6,0,0,1,0,0,0,0,1.1415457578874553,1.2456091859083427,1.0,0.5625236752524059,1.133858475718927,1,35.0,1,1,0.11256561961549308,0.11256561961549308
2016-08-14,air_c6ffd6a93e6b68d6,0,0,0,1,0,0,0,1.084008687151037,1.084733175570689,1.0,-0.33978894284412403,1.1559009403369385,1,23.0,1,1,-0.9616532156161076,-0.9616532156161076
2016-08-15,air_c6ffd6a93e6b68d6,0,1,0,0,0,0,0,1.1530531720347392,1.130697749952876,1.0,-1.1624857416968422,1.255092031117991,1,2.0,1,1,-1.5066528109897896,-1.5066528109897896
2016-08-16,air_c6ffd6a93e6b68d6,0,0,0,0,0,1,0,1.1875754144765898,1.3949940526504496,0.0,-0.7909452518923888,1.1779434049549502,1,16.0,1,1,-1.384643720782546,-1.384643720782546
2016-08-17,air_c6ffd6a93e6b68d6,0,0,0,0,0,0,1,1.3947088691276954,1.5328877757970092,0.0,1.3056046548613127,1.1007947787919095,1,14.0,1,1,-0.8638919887623538,-0.8638919887623538
2016-08-18,air_c6ffd6a93e6b68d6,0,0,0,0,1,0,0,1.1875754144765898,1.2226268987172495,0.0,-1.0563313160384271,1.3432618895900377,1,7.0,1,1,-0.5783060425990262,-0.5783060425990262
2016-08-19,air_c6ffd6a93e6b68d6,1,0,0,0,0,0,0,1.2681273135075757,1.3030649038860758,0.0,0.4829078560085944,1.3212194249720262,1,1.0,1,1,0.8003581880708389,0.8003581880708389
2016-08-20,air_c6ffd6a93e6b68d6,0,0,1,0,0,0,0,1.049486444709186,1.0387686011885027,0.0,-0.9236382839654079,1.2220283341909737,1,22.0,1,1,0.6787339845834919,0.6787339845834919
2016-08-21,air_c6ffd6a93e6b68d6,0,0,0,1,0,0,0,1.3026495559494262,1.4409586270326362,0.0,0.7482939201546326,1.1559009403369385,1,21.0,1,1,-0.8511907270057638,-0.8511907270057638
2016-08-22,air_c6ffd6a93e6b68d6,0,1,0,0,0,0,0,1.049486444709186,0.8434191600642093,0.0,-1.348255986599069,1.122837243409921,1,2.0,1,1,-2.0809037970756186,-2.0809037970756186
2016-08-23,air_c6ffd6a93e6b68d6,0,0,0,0,0,1,0,1.1760680003293065,1.084733175570689,0.0,-0.8970996775508041,1.2330495664999794,1,2.0,1,1,-0.6452763318610464,-0.6452763318610464
2016-08-24,air_c6ffd6a93e6b68d6,0,0,0,0,0,0,1,1.1415457578874553,1.1766623243350627,0.0,-0.8440224647215965,1.1559009403369385,1,8.0,1,1,-0.448599217993849,-0.448599217993849
2016-08-25,air_c6ffd6a93e6b68d6,0,0,0,0,1,0,0,1.3141569700967102,1.349029478268263,0.0,1.8098381767387852,1.1559009403369385,1,10.0,1,1,-0.31465863946980854,-0.31465863946980854
2016-08-26,air_c6ffd6a93e6b68d6,1,0,0,0,0,0,0,1.3486792125385612,1.360520621863809,0.0,1.3586818676905201,1.2110071018819677,1,13.0,1,1,1.1086524507080702,1.1086524507080702
2016-08-27,air_c6ffd6a93e6b68d6,0,0,1,0,0,0,0,0.8883826466472151,0.6940342933221024,0.0,-1.348255986599069,0.9464975264658277,1,16.0,1,1,1.173698306370607,1.173698306370607
2016-08-29,air_c6ffd6a93e6b68d6,0,1,0,0,0,0,0,1.0379790305619025,1.0502597447840494,0.0,-0.6582522198193698,1.001603688010857,1,12.0,1,1,-1.4912573421939228,-1.4912573421939228
2016-08-30,air_c6ffd6a93e6b68d6,0,0,0,0,0,1,0,0.9804419598254844,0.820436872873116,0.0,-1.1890243481114462,1.0456886172468802,1,3.0,1,1,-0.6726032889737098,-0.6726032889737098
2016-08-31,air_c6ffd6a93e6b68d6,0,0,0,0,0,0,1,1.1760680003293065,1.1651711807395162,0.0,1.6506065382511625,1.0456886172468802,1,6.0,1,1,-0.22882890093285152,-0.22882890093285152
2016-09-01,air_c6ffd6a93e6b68d6,0,0,0,0,1,0,0,1.1990828286238735,1.3260471910771694,0.0,1.3321432612759163,0.990582455701851,1,3.0,1,1,-0.635269277143733,-0.635269277143733
2016-09-02,air_c6ffd6a93e6b68d6,1,0,0,0,0,0,0,1.1645605861820225,1.0157863139974093,0.0,-0.04786427228348189,1.1007947787919095,1,9.0,1,1,0.6082997148424016,0.6082997148424016
2016-09-03,air_c6ffd6a93e6b68d6,0,0,1,0,0,0,0,1.2220976569184407,1.3260471910771694,0.0,0.6156008880816135,1.277134495736003,1,17.0,1,1,1.209492771320997,1.209492771320997
2016-09-04,air_c6ffd6a93e6b68d6,0,0,0,1,0,0,0,1.1645605861820225,1.2571003295038892,0.0,-0.15401869794189726,1.2110071018819677,1,27.0,1,1,-0.7819111174243636,-0.7819111174243636
2016-09-05,air_c6ffd6a93e6b68d6,0,1,0,0,0,0,0,1.3601866266858444,1.3835029090549027,0.0,1.1994502292028972,1.2991769603540146,1,12.0,1,1,-1.397344982539136,-1.397344982539136
2016-09-06,air_c6ffd6a93e6b68d6,0,0,0,0,0,1,0,1.4062162832749794,1.3145560474816225,0.0,1.1994502292028972,1.4204105157530786,1,10.0,1,1,-0.6726032889737098,-0.6726032889737098
2016-09-07,air_c6ffd6a93e6b68d6,0,0,0,0,0,0,1,1.2105902427711575,1.0732420319751428,0.0,-0.7378680390631813,1.3653043542080494,1,3.0,1,1,-0.5729176285204728,-0.5729176285204728
2016-09-08,air_c6ffd6a93e6b68d6,0,0,0,0,1,0,0,1.1300383437401715,1.084733175570689,0.0,-1.0032541032092195,1.2881557280450087,1,7.0,1,1,-0.4208873741612889,-0.4208873741612889
2016-09-09,air_c6ffd6a93e6b68d6,1,0,0,0,0,0,0,1.1990828286238735,1.3260471910771694,0.0,0.058290153374933235,1.0567098495558862,1,17.0,1,1,0.9354534267545694,0.9354534267545694
2016-09-10,air_c6ffd6a93e6b68d6,0,0,1,0,0,0,0,1.1530531720347392,1.1766623243350627,0.0,-0.26017312360031264,1.133858475718927,1,13.0,1,1,1.4596691392538315,1.4596691392538315
2016-09-11,air_c6ffd6a93e6b68d6,0,0,0,1,0,0,0,0.7618010910270948,0.47570256500671587,0.0,-1.2951787737698615,0.8583276679937809,1,26.0,1,1,-0.32928433482588193,-0.32928433482588193
2016-09-12,air_c6ffd6a93e6b68d6,0,1,0,0,0,0,0,0.9344123032363496,0.774472298490929,0.0,-1.2686401673552576,1.0456886172468802,1,10.0,1,1,-1.3754064395050258,-1.3754064395050258
2016-09-13,air_c6ffd6a93e6b68d6,0,0,0,0,0,1,0,0.6927566061433932,0.3378088418601555,0.0,-1.348255986599069,0.9244550618478158,1,7.0,1,1,-0.8419534457282438,-0.8419534457282438
2016-09-14,air_c6ffd6a93e6b68d6,0,0,0,0,0,0,1,0.7502936768798114,0.6480697189399159,0.0,-1.2686401673552576,0.8362852033757694,1,14.0,1,1,-0.4351281827974656,-0.4351281827974656
2016-09-15,air_c6ffd6a93e6b68d6,0,0,0,0,1,0,0,0.865367818352648,0.6250874317488223,0.0,-1.3217173801844653,1.0126249203198625,1,9.0,1,1,-0.10066162320726105,-0.10066162320726105
2016-09-16,air_c6ffd6a93e6b68d6,1,0,0,0,0,0,0,0.7272788485852438,0.39526455983788883,0.0,-1.348255986599069,0.9795612233928449,1,8.0,1,1,0.8654040437333759,0.8654040437333759
2016-09-17,air_c6ffd6a93e6b68d6,0,0,1,0,0,0,0,1.0034567881200516,0.9698217396152224,0.0,0.058290153374933235,0.9464975264658277,1,18.0,1,1,1.3415089162455542,1.3415089162455542
2016-09-18,air_c6ffd6a93e6b68d6,0,0,0,1,0,0,0,0.9229048890890662,0.6825431497265556,0.0,-1.348255986599069,1.0126249203198625,1,30.0,1,1,0.12834597513125648,0.12834597513125648
2016-09-19,air_c6ffd6a93e6b68d6,0,1,0,0,0,0,0,0.5431602222287056,0.22289740590468873,1.0,-1.348255986599069,0.6819879510496873,1,14.0,1,1,-1.3784855332641992,-1.3784855332641992
2016-09-20,air_c6ffd6a93e6b68d6,0,0,0,0,0,1,0,0.2899971109884655,-0.09885461477061776,0.0,-1.348255986599069,0.5056482341055941,1,1.0,1,1,-1.8769138355303843,-1.8769138355303843
2016-09-22,air_c6ffd6a93e6b68d6,0,0,0,0,1,0,0,0.32451935343031607,-0.006925466006244704,1.0,-1.348255986599069,0.5607543956506233,1,59.0,1,1,-0.34352514346205865,-0.34352514346205865
2016-09-23,air_c6ffd6a93e6b68d6,1,0,0,0,0,0,0,0.4856231514922874,0.13096825714031568,0.0,-1.348255986599069,0.704030415667699,1,7.0,1,1,0.1522089517648499,0.1522089517648499
2016-09-24,air_c6ffd6a93e6b68d6,0,0,1,0,0,0,0,0.6006972929651239,0.3378088418601555,0.0,-1.348255986599069,0.8583276679937809,1,21.0,1,1,1.1082675639881734,1.1082675639881734
2016-09-25,air_c6ffd6a93e6b68d6,0,0,0,1,0,0,0,0.8078307476162296,0.8549103036597557,0.0,-0.4459433685025393,0.8032215064487518,1,27.0,1,1,-0.4293548819990156,-0.4293548819990156
2016-09-26,air_c6ffd6a93e6b68d6,0,1,0,0,0,0,0,1.014964202267335,1.0502597447840494,0.0,-0.5255591877463507,0.9795612233928449,1,5.0,1,1,-1.1402406536481615,-1.1402406536481615
2016-09-27,air_c6ffd6a93e6b68d6,0,0,0,0,0,1,0,1.0379790305619025,1.0157863139974093,0.0,-0.7378680390631813,1.0787523141738977,1,2.0,1,1,-0.49786471814062255,-0.49786471814062255
2016-09-28,air_c6ffd6a93e6b68d6,0,0,0,0,0,0,1,1.1415457578874553,1.107715462761783,0.0,-0.7909452518923888,1.2110071018819677,1,5.0,1,1,-0.37931960841244877,-0.37931960841244877
2016-09-29,air_c6ffd6a93e6b68d6,0,0,0,0,1,0,0,0.9229048890890662,0.7974545856820223,0.0,-1.1624857416968422,0.9575187587748334,1,4.0,1,1,-0.25423142444603164,-0.25423142444603164
2016-09-30,air_c6ffd6a93e6b68d6,1,0,0,0,0,0,0,0.554667636375989,0.4297379906245289,0.0,-0.7113294326485774,0.6379030218136641,1,14.0,1,1,1.1787018337292636,1.1787018337292636
2016-10-01,air_c6ffd6a93e6b68d6,0,0,1,0,0,0,0,0.3590415958721671,0.0964948263536756,0.0,-1.348255986599069,0.5056482341055941,1,29.0,1,1,1.2137265252398606,1.2137265252398606
2016-10-02,air_c6ffd6a93e6b68d6,0,0,0,1,0,0,0,0.7502936768798114,0.7629811548953827,0.0,1.0667571971298782,0.6158605571956526,1,18.0,1,1,-0.4870878899835158,-0.4870878899835158
2016-10-03,air_c6ffd6a93e6b68d6,0,1,0,0,0,0,0,0.7042640202906766,0.6365785753443691,0.0,-1.348255986599069,0.7811790418307402,1,8.0,1,1,-1.6009500573644733,-1.6009500573644733
2016-10-04,air_c6ffd6a93e6b68d6,0,0,0,0,0,1,0,0.9574271315309167,1.268591473099436,0.0,0.29713761110636766,0.7370941125947166,1,6.0,1,1,-0.73380027743728,-0.73380027743728
2016-10-05,air_c6ffd6a93e6b68d6,0,0,0,0,0,0,1,0.8538604042053641,0.6250874317488223,0.0,-1.1624857416968422,0.9354762941568218,1,12.0,1,1,-0.9085388482703673,-0.9085388482703673
2016-10-06,air_c6ffd6a93e6b68d6,0,0,0,0,1,0,0,1.084008687151037,1.1881534679306094,0.0,0.854448345813048,0.9244550618478158,1,6.0,1,1,-0.42319669448066893,-0.42319669448066893
2016-10-07,air_c6ffd6a93e6b68d6,1,0,0,0,0,0,0,0.554667636375989,0.4527202778156222,0.0,0.19098318544795231,0.6599454864316757,1,3.0,1,1,0.7849627192749723,0.7849627192749723
2016-10-08,air_c6ffd6a93e6b68d6,0,0,1,0,0,0,0,0.5316528080814219,0.4986848521978091,0.0,-1.2951787737698615,0.571775627959629,1,44.0,1,1,1.043606595045533,1.043606595045533
2016-10-09,air_c6ffd6a93e6b68d6,0,0,0,1,0,0,0,0.6582343637015422,0.5446494265799956,0.0,-1.348255986599069,0.6158605571956526,1,14.0,1,1,0.3065485264434138,0.3065485264434138
2016-10-10,air_c6ffd6a93e6b68d6,0,1,0,0,0,0,0,0.2094452119574796,-0.15631033274835113,1.0,-1.348255986599069,0.48360576948758216,1,28.0,1,1,-0.8350254847701037,-0.8350254847701037
2016-10-11,air_c6ffd6a93e6b68d6,0,0,0,0,0,1,0,0.11738589877921073,-0.09885461477061776,0.0,-1.2951787737698615,0.35135098177951213,1,4.0,1,1,-1.2368472203422254,-1.2368472203422254
2016-10-12,air_c6ffd6a93e6b68d6,0,0,0,0,0,0,1,0.15190814122106136,0.2573708366913288,0.0,0.8279097393984438,0.07582017405436614,1,7.0,1,1,-0.5086415462977293,-0.5086415462977293
2016-10-13,air_c6ffd6a93e6b68d6,0,0,0,0,1,0,0,-0.009195656840909573,-0.31718634308600474,0.0,-1.348255986599069,0.25215989099845976,1,5.0,1,1,-0.47361685478713245,-0.47361685478713245
2016-10-14,air_c6ffd6a93e6b68d6,1,0,0,0,0,0,0,-0.11276238416646246,-0.16780147634389794,0.0,-0.28671173001491634,-0.045413381344698064,1,9.0,1,1,0.9458453681917796,0.9458453681917796
2016-10-15,air_c6ffd6a93e6b68d6,0,0,1,0,0,0,0,0.013819171453657643,0.19991511871359546,0.0,1.5179135061781435,-0.13358323981674466,1,20.0,1,1,1.421950240703958,1.421950240703958
2016-10-16,air_c6ffd6a93e6b68d6,0,0,0,1,0,0,0,0.0943710704846431,0.22289740590468873,0.0,0.031751546960329516,-0.034392149035692265,1,32.0,1,1,-0.5201881478946293,-0.5201881478946293
2016-10-17,air_c6ffd6a93e6b68d6,0,1,0,0,0,0,0,0.10587848463192692,-0.16780147634389794,0.0,-1.348255986599069,0.29624482023448295,1,10.0,1,1,-1.4631606116414662,-1.4631606116414662
2016-10-18,air_c6ffd6a93e6b68d6,0,0,0,0,0,1,0,0.4971305656395708,0.6135962881532758,0.0,0.21752179186255627,0.40645714332454136,1,7.0,1,1,-0.6425821248217697,-0.6425821248217697
2016-10-19,air_c6ffd6a93e6b68d6,0,0,0,0,0,0,1,0.4856231514922874,0.3378088418601555,0.0,-0.8440224647215965,0.5938180925776405,1,6.0,1,1,-0.5024833587793825,-0.5024833587793825
2016-10-20,air_c6ffd6a93e6b68d6,0,0,0,0,1,0,0,0.6122047071124073,0.774472298490929,0.0,1.3056046548613127,0.43952084025155896,1,5.0,1,1,-0.27693974091993506,-0.27693974091993506
2016-10-21,air_c6ffd6a93e6b68d6,1,0,0,0,0,0,0,0.18643038366291237,0.05053025197148866,0.0,-0.04786427228348189,0.2631811233074655,1,8.0,1,1,0.9697083448253729,0.9697083448253729
2016-10-22,air_c6ffd6a93e6b68d6,0,0,1,0,0,0,0,0.013819171453657643,-0.3056951994904579,0.0,-1.3217173801844653,0.18603249714442455,1,31.0,1,1,1.529718522275025,1.529718522275025
2016-10-23,air_c6ffd6a93e6b68d6,0,0,0,1,0,0,0,0.17492296951562897,0.15395054433140895,0.0,-0.07440287869808584,0.18603249714442455,1,20.0,1,1,-0.24768835020778826,-0.24768835020778826
2016-10-24,air_c6ffd6a93e6b68d6,0,1,0,0,0,0,0,-0.19331428319744792,-0.21376605072608448,0.0,1.2525274420321053,-0.12256200750773887,1,4.0,1,1,-1.293040681447139,-1.293040681447139
2016-10-25,air_c6ffd6a93e6b68d6,0,0,0,0,0,1,0,-0.2968810105230008,-0.4320977790414715,0.0,-0.7113294326485774,-0.3319654213788499,1,4.0,1,1,-0.6048632262718963,-0.6048632262718963
2016-10-26,air_c6ffd6a93e6b68d6,0,0,0,0,0,0,1,0.2899971109884655,0.5446494265799956,0.0,1.1994502292028972,-0.045413381344698064,1,4.0,1,1,-0.20419615085946477,-0.20419615085946477
2016-10-27,air_c6ffd6a93e6b68d6,0,0,0,0,1,0,0,0.27848969684118163,0.2688619802868757,0.0,0.668678100910821,0.020714012509336938,1,8.0,1,1,-0.19034022894318472,-0.19034022894318472
2016-10-28,air_c6ffd6a93e6b68d6,1,0,0,0,0,0,0,-0.5040144651741065,-0.7078852253345914,0.0,-1.348255986599069,-0.32094418906984407,1,6.0,1,1,0.8696377976522393,0.8696377976522393
2016-10-29,air_c6ffd6a93e6b68d6,0,0,1,0,0,0,0,-0.12426979831374606,-0.01841660960179113,0.0,-1.348255986599069,-0.15562570443475646,1,24.0,1,1,1.715233921265219,1.715233921265219
2016-10-30,air_c6ffd6a93e6b68d6,0,0,0,1,0,0,0,-0.5385367076159574,-0.8572700920766982,0.0,-1.348255986599069,-0.3760503506148733,1,16.0,1,1,-0.1626283851106246,-0.1626283851106246
2016-10-31,air_c6ffd6a93e6b68d6,0,1,0,0,0,0,0,-0.2623587680811498,-0.21376605072608448,0.0,-0.31325033642952016,-0.35400788599686145,1,6.0,1,1,-1.1194567707737415,-1.1194567707737415
2016-11-01,air_c6ffd6a93e6b68d6,0,0,0,0,0,1,0,-0.36592549540670266,-0.5240269278058449,0.0,-0.4724819749171431,-0.14460447212575067,1,5.0,1,1,-0.8292521839716538,-0.8292521839716538
2016-11-02,air_c6ffd6a93e6b68d6,0,0,0,0,0,0,1,-0.6536108490887939,-1.0066549588188052,0.0,-1.348255986599069,-0.48626267370493165,1,4.0,1,1,0.3500407257917373,0.3500407257917373
2016-11-03,air_c6ffd6a93e6b68d6,0,0,0,0,1,0,0,-0.4234625661431209,-0.1792926199394448,1.0,1.1729116227882936,-0.5083051383229433,1,17.0,1,1,-0.12490948656075114,-0.12490948656075114
2016-11-04,air_c6ffd6a93e6b68d6,1,0,0,0,0,0,0,-0.2968810105230008,-0.24823948151272457,0.0,1.093295803544482,-0.49728390601393746,1,6.0,1,1,0.0067217716439093465,0.0067217716439093465
2016-11-05,air_c6ffd6a93e6b68d6,0,0,1,0,0,0,0,-0.22783652563929896,-0.16780147634389794,0.0,0.4563692495939905,-0.19971063367077987,1,35.0,1,1,1.232970861234694,1.232970861234694
2016-11-06,air_c6ffd6a93e6b68d6,0,0,0,1,0,0,0,-0.20482169734473152,-0.01841660960179113,0.0,1.1729116227882936,-0.3429866536878557,1,21.0,1,1,-0.5752269488398528,-0.5752269488398528
2016-11-08,air_c6ffd6a93e6b68d6,0,0,0,0,0,1,0,-0.7686849905616304,-0.8457789484811516,0.0,-0.8705610711362004,-0.7617934814300776,1,8.0,1,1,-1.1806537592373116,-1.1806537592373116
2016-11-10,air_c6ffd6a93e6b68d6,0,0,0,0,1,0,0,-0.8032072330034814,-0.9147258100544317,0.0,-1.21556295452605,-0.59647499679499,1,2.0,1,1,-0.5983201520336529,-0.5983201520336529
