visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Japanese food,Tōkyō-to Suginami-ku Asagayaminami,total_area_visitors,total_genre_visitors
2016-02-20,air_bf21b8350771879b,0,0,1,0,0,0,0,-0.8904868862228182,-1.0744890718599749,0.0,-1.294076698626858,-0.580007273940097,1,43.0,1,1,-0.7728437365412358,-0.7728437365412358
2016-02-21,air_bf21b8350771879b,0,0,0,1,0,0,0,-0.6504927044771939,-0.5784940543054373,0.0,-0.28286727019816693,-0.6028183588167545,1,40.0,1,1,-1.1348187792136424,-1.1348187792136424
2016-02-22,air_bf21b8350771879b,0,1,0,0,0,0,0,-0.986484558921068,-1.2043925288385442,0.0,-0.940153398676816,-0.6826571558850558,1,25.0,1,1,-1.3539023626668518,-1.3539023626668518
2016-02-23,air_bf21b8350771879b,0,0,0,0,0,1,0,-0.9984842680083492,-1.2043925288385442,0.0,-1.3193569343375753,-0.7396848680766996,1,18.0,1,1,-1.1415636557851778,-1.1415636557851778
2016-02-25,air_bf21b8350771879b,0,0,0,0,1,0,0,-1.382474958801348,-1.464199442795683,0.0,-1.0159941058089679,-1.2073121080481788,1,26.0,1,1,-0.9959242838886886,-0.9959242838886886
2016-02-26,air_bf21b8350771879b,1,0,0,0,0,0,0,-1.1424807770557237,-0.9918232356008854,0.0,1.2339468724448692,-1.2643398202398226,1,23.0,1,1,-0.5932301715436787,-0.5932301715436787
2016-02-27,air_bf21b8350771879b,0,0,1,0,0,0,0,-0.8904868862228182,-0.7438257268236166,0.0,1.208666636734152,-0.9221735470899598,1,33.0,1,1,-0.4281056006627535,-0.4281056006627535
2016-02-28,air_bf21b8350771879b,0,0,0,1,0,0,0,-0.7944892135245686,-0.5784940543054373,0.0,0.9811445153376965,-1.0248234290349187,1,31.0,1,1,-1.001170298999883,-1.001170298999883
2016-02-29,air_bf21b8350771879b,0,1,0,0,0,0,0,-0.8544877589609746,-0.5076376232262176,0.0,-0.839032455833947,-0.7396848680766996,1,19.0,1,1,-1.3069380369094934,-1.3069380369094934
2016-03-01,air_bf21b8350771879b,0,0,0,0,0,1,0,-1.2264787406666924,-1.263439554737894,0.0,1.2592271081555868,-1.0476345139115761,1,45.0,1,1,-1.1997694424950955,-1.1997694424950955
2016-03-03,air_bf21b8350771879b,0,0,0,0,1,0,0,-0.7344906680881624,-0.2950683299885586,0.0,1.2592271081555868,-1.1730954807331924,1,20.0,1,1,-1.0886038841864545,-1.0886038841864545
2016-03-04,air_bf21b8350771879b,1,0,0,0,0,0,0,-0.5904941590407877,-0.43678119214699784,0.0,0.6777816868090895,-0.7853070378300147,1,25.0,1,1,-0.7221322571330243,-0.7221322571330243
2016-03-05,air_bf21b8350771879b,0,0,1,0,0,0,0,-0.5184959045171005,-0.4013529766073879,0.0,-0.6620708058589261,-0.37470751005017927,1,26.0,1,1,-0.5027988634364247,-0.5027988634364247
2016-03-06,air_bf21b8350771879b,0,0,0,1,0,0,0,-0.17050434098594514,-0.12973665747037952,0.0,-0.7631917487017952,-0.2606520856668917,1,31.0,1,1,-1.1263252309383753,-1.1263252309383753
2016-03-07,air_bf21b8350771879b,0,1,0,0,0,0,0,-0.23050288642235123,-0.5312564335859574,0.0,-1.3446371700482924,0.12713635723628616,1,26.0,1,1,-1.4096100469428674,-1.4096100469428674
2016-03-08,air_bf21b8350771879b,0,0,0,0,0,1,0,0.09348925893424155,0.18911728238610934,0.0,-0.055345148801711604,0.08151418748297108,1,17.0,1,1,-1.0796107154244072,-1.0796107154244072
2016-03-10,air_bf21b8350771879b,0,0,0,0,1,0,0,-1.0584828134447553,-1.3106771754573738,0.0,-1.3446371700482924,-0.819523665145001,1,22.0,1,1,-1.0066661243544675,-1.0066661243544675
2016-03-11,air_bf21b8350771879b,1,0,0,0,0,0,0,-1.2744775770158172,-1.6177217101339922,0.0,-1.3446371700482924,-0.9335790895282885,1,23.0,1,1,-0.6731694494285442,-0.6731694494285442
2016-03-12,air_bf21b8350771879b,0,0,1,0,0,0,0,-1.10648164979388,-1.3815336065365933,0.0,-1.218235991494706,-0.8879569197749735,1,35.0,1,1,-0.48606157712928094,-0.48606157712928094
2016-03-13,air_bf21b8350771879b,0,0,0,1,0,0,0,-1.0104839770956306,-1.2988677702775038,0.0,-1.3446371700482924,-0.7624959529533571,1,32.0,1,1,-1.076862802747115,-1.076862802747115
2016-03-14,air_bf21b8350771879b,0,1,0,0,0,0,0,-1.1424807770557237,-1.511437063515163,0.0,-1.3446371700482924,-0.7967125802683434,1,37.0,1,1,-1.3024414525284698,-1.3024414525284698
2016-03-15,air_bf21b8350771879b,0,0,0,0,0,1,0,-0.8424880498736934,-0.7556351320034864,0.0,1.4361887581306076,-0.7967125802683434,1,25.0,1,1,-1.031647148693488,-1.031647148693488
2016-03-17,air_bf21b8350771879b,0,0,0,0,1,0,0,-0.26650201368419496,0.1536890668464994,0.0,1.4614689938413248,-0.7282793256383708,1,22.0,1,1,-0.8969994275061676,-0.8969994275061676
2016-03-18,air_bf21b8350771879b,1,0,0,0,0,0,0,-0.05050725011313297,0.23635490310558896,0.0,0.3744188582804821,-0.5457906466251107,1,16.0,1,1,-0.5272802672886647,-0.5272802672886647
2016-03-19,air_bf21b8350771879b,0,0,1,0,0,0,0,0.03349071349783546,-0.18878368336972923,0.0,-0.6873510415696433,0.11573081479795723,1,39.0,1,1,-0.5100433604947406,-0.5100433604947406
2016-03-20,air_bf21b8350771879b,0,0,0,1,0,0,0,-0.1465049228113828,-0.21240249372946904,1.0,0.14689673688402677,-0.055352321776974155,1,32.0,1,1,-0.7191345342123419,-0.7191345342123419
2016-03-21,air_bf21b8350771879b,0,1,0,0,0,0,0,-0.6024938681280692,-0.6847787009242668,1.0,-0.35870797733031884,-0.4317352222418231,1,36.0,1,1,-1.1578013216055412,-1.1578013216055412
2016-03-22,air_bf21b8350771879b,0,0,0,0,0,1,0,-0.48249677725525697,-0.25964011444894863,0.0,1.1075456938912829,-0.7510904105150285,1,24.0,1,1,-1.0276501847992445,-1.0276501847992445
2016-03-24,air_bf21b8350771879b,0,0,0,0,1,0,0,-1.0344833952701928,-1.1807737184788045,0.0,-0.7379115129910779,-0.7624959529533571,1,37.0,1,1,-0.986681304883251,-0.986681304883251
2016-03-25,air_bf21b8350771879b,1,0,0,0,0,0,0,-0.878487177135537,-0.8501103734424459,0.0,0.8547433367841102,-1.0248234290349187,1,28.0,1,1,-0.3911336846410032,-0.3911336846410032
2016-03-26,air_bf21b8350771879b,0,0,1,0,0,0,0,-0.8064889226118498,-0.7674445371833564,0.0,0.22273744401617854,-0.6370349861317408,1,41.0,1,1,-0.39687932023897793,-0.39687932023897793
2016-03-27,air_bf21b8350771879b,0,0,0,1,0,0,0,-0.542495322691663,-0.46040000250673785,0.0,-0.35870797733031884,-0.534385104186782,1,29.0,1,1,-0.9472112864275987,-0.9472112864275987
2016-03-28,air_bf21b8350771879b,0,1,0,0,0,0,0,-0.4224982318188509,-0.413162381787258,0.0,-0.6367905701482088,-0.27205762810522044,1,38.0,1,1,-1.0628734291172635,-1.0628734291172635
2016-03-31,air_bf21b8350771879b,0,0,0,0,1,0,0,-0.002508413764008276,0.1300702564867596,0.0,1.0317049867591312,-0.3290853402968643,1,32.0,1,1,-0.8407921227433716,-0.8407921227433716
2016-04-01,air_bf21b8350771879b,1,0,0,0,0,0,0,-0.27850172277147617,-0.08249903675089948,0.0,-0.8137522201232297,-0.2606520856668917,1,22.0,1,1,-0.6366971538935744,-0.6366971538935744
2016-04-02,air_bf21b8350771879b,0,0,1,0,0,0,0,-0.48249677725525697,-0.8028727527229663,0.0,-1.3446371700482924,-0.2036243734752479,1,37.0,1,1,-0.6536842504441083,-0.6536842504441083
2016-04-03,air_bf21b8350771879b,0,0,0,1,0,0,0,-0.15850463189866398,-0.1769742781898591,0.0,-1.2435162272054232,-0.16940774616026175,1,33.0,1,1,-1.1712910747486123,-1.1712910747486123
2016-04-04,air_bf21b8350771879b,0,1,0,0,0,0,0,-0.01450812285128945,0.1654984720263691,0.0,-1.192955755783989,-0.13519111884527538,1,20.0,1,1,-1.2824566330572533,-1.2824566330572533
2016-04-05,air_bf21b8350771879b,0,0,0,0,0,1,0,-0.48249677725525697,-0.7320163216437464,0.0,-1.3446371700482924,-0.2036243734752479,1,16.0,1,1,-1.0806099563979679,-1.0806099563979679
2016-04-07,air_bf21b8350771879b,0,0,0,0,1,0,0,-0.2545023045969138,-0.5194470284060876,0.0,-1.3446371700482924,0.024486475291327282,1,22.0,1,1,-1.1288233333722775,-1.1288233333722775
2016-04-08,air_bf21b8350771879b,1,0,0,0,0,0,0,0.23748576798161608,0.20092668756597903,0.0,-0.4598289201731879,0.10432527235962852,1,16.0,1,1,-0.5772423159667056,-0.5772423159667056
2016-04-09,air_bf21b8350771879b,0,0,1,0,0,0,0,0.2734848952434598,0.4725430067029878,0.0,0.47553980112335126,-0.043946779338645235,1,37.0,1,1,-0.48606157712928094,-0.48606157712928094
2016-04-10,air_bf21b8350771879b,0,0,0,1,0,0,0,0.2734848952434598,0.48435241188285794,0.0,-0.4092684487517533,0.11573081479795723,1,23.0,1,1,-1.05862665497963,-1.05862665497963
2016-04-11,air_bf21b8350771879b,0,1,0,0,0,0,0,-0.4224982318188509,-0.3659247610677784,0.0,0.3744188582804821,-0.4431407646801519,1,19.0,1,1,-1.3044399344755913,-1.3044399344755913
2016-04-12,air_bf21b8350771879b,0,0,0,0,0,1,0,-0.5304956136043817,-0.44859059732686796,0.0,1.4361887581306076,-0.6826571558850558,1,19.0,1,1,-1.143062517245519,-1.143062517245519
2016-04-14,air_bf21b8350771879b,0,0,0,0,1,0,0,0.04549042258511664,-0.1769742781898591,0.0,-1.3193569343375753,0.26400286649623117,1,33.0,1,1,-1.023403410661611,-1.023403410661611
2016-04-15,air_bf21b8350771879b,1,0,0,0,0,0,0,0.15348780437064763,0.00016679950819005197,0.0,1.7142713509484975,-0.13519111884527538,1,19.0,1,1,-0.6047214427396281,-0.6047214427396281
2016-04-16,air_bf21b8350771879b,0,0,1,0,0,0,0,0.04549042258511664,0.21273609274584915,0.0,-0.20702656306601516,-0.29486871298187806,1,32.0,1,1,-0.3916333051277836,-0.3916333051277836
2016-04-17,air_bf21b8350771879b,0,0,0,1,0,0,0,0.5614779133382088,0.6142558688614271,0.0,-0.35870797733031884,0.6974134791527241,1,36.0,1,1,-1.0948491402712097,-1.0948491402712097
2016-04-18,air_bf21b8350771879b,0,1,0,0,0,0,0,0.4534805315526781,0.8386345672789562,0.0,-0.18174632735529797,0.4008693757561762,1,17.0,1,1,-1.3928727606357238,-1.3928727606357238
2016-04-19,air_bf21b8350771879b,0,0,0,0,0,1,0,0.21348634980705372,0.44892419634324804,0.0,1.3097875795770213,0.12713635723628616,1,26.0,1,1,-1.0796107154244072,-1.0796107154244072
2016-04-21,air_bf21b8350771879b,0,0,0,0,1,0,0,0.10548896802152272,0.1536890668464994,0.0,-1.3446371700482924,0.13854189967461486,1,18.0,1,1,-1.052631209138265,-1.052631209138265
2016-04-22,air_bf21b8350771879b,1,0,0,0,0,0,0,0.2974843134180222,0.49616181706272766,0.0,0.7536223939412414,0.24119178161957375,1,24.0,1,1,-0.5592559784426109,-0.5592559784426109
2016-04-23,air_bf21b8350771879b,0,0,1,0,0,0,0,0.3454831497671473,0.42530538598350826,0.0,-1.0918348129411197,0.37805829087951875,1,29.0,1,1,-0.4630790347373821,-0.4630790347373821
2016-04-24,air_bf21b8350771879b,0,0,0,1,0,0,0,0.1294883861960853,-0.035261416031419864,0.0,-0.839032455833947,0.18416406942792996,1,24.0,1,1,-1.0736152695830423,-1.0736152695830423
2016-04-25,air_bf21b8350771879b,0,1,0,0,0,0,0,0.40548169520355337,0.4371147911633779,0.0,0.8041828653626758,0.321030578687875,1,17.0,1,1,-1.2574756087182328,-1.2574756087182328
2016-04-26,air_bf21b8350771879b,0,0,0,0,0,1,0,0.5254787860763656,0.7677781361997364,0.0,1.5120294652627597,0.3324361211262037,1,18.0,1,1,-0.9839333922059588,-0.9839333922059588
2016-04-28,air_bf21b8350771879b,0,0,0,0,1,0,0,-0.05050725011313297,-0.5076376232262176,0.0,-1.3446371700482924,0.29821949381121754,1,27.0,1,1,-0.725379790297097,-0.725379790297097
2016-04-29,air_bf21b8350771879b,1,0,0,0,0,0,0,0.1294883861960853,0.07102323058740989,1.0,1.7648318223699324,0.11573081479795723,1,27.0,1,1,-0.5542597735748068,-0.5542597735748068
2016-04-30,air_bf21b8350771879b,0,0,1,0,0,0,0,0.15348780437064763,0.3426395497244183,0.0,1.7395515866592146,-0.13519111884527538,1,22.0,1,1,-0.5979765661680926,-0.5979765661680926
2016-05-01,air_bf21b8350771879b,0,0,0,1,0,0,0,0.4534805315526781,0.8740627828185658,0.0,1.0822654581805657,-0.009730152023659077,1,29.0,1,1,-0.87551574657461,-0.87551574657461
2016-05-02,air_bf21b8350771879b,0,1,0,0,0,0,0,0.36948256794170964,0.21273609274584915,0.0,-0.9907138700982506,0.2868139513728886,1,20.0,1,1,-1.0136608111693932,-1.0136608111693932
2016-05-03,air_bf21b8350771879b,0,0,0,0,0,1,0,0.7054744223855838,0.7323499206601265,1.0,0.12161650117330935,0.7772522762210253,1,24.0,1,1,-0.7308756156516815,-0.7308756156516815
2016-05-05,air_bf21b8350771879b,0,0,0,0,1,0,0,0.9454686041312081,1.0393944553367453,1.0,1.8406725295020838,0.7316301064677104,1,23.0,1,1,-0.9774383258778134,-0.9774383258778134
2016-05-06,air_bf21b8350771879b,1,0,0,0,0,0,0,0.4174814042908343,0.29540192900493867,0.0,-1.1676755200732716,0.5263303425777928,1,17.0,1,1,-1.1305720050760089,-1.1305720050760089
2016-05-07,air_bf21b8350771879b,0,0,1,0,0,0,0,0.8854700586948021,0.850443972458826,0.0,1.5878701723949111,0.7316301064677104,1,25.0,1,1,-0.7068938322862218,-0.7068938322862218
2016-05-08,air_bf21b8350771879b,0,0,0,1,0,0,0,0.7654729678219899,0.8858721879984359,0.0,1.5373097009734769,0.7658467337826964,1,29.0,1,1,-1.0451369018365588,-1.0451369018365588
2016-05-09,air_bf21b8350771879b,0,1,0,0,0,0,0,0.44148082246539666,0.28359252382506855,0.0,-1.3446371700482924,0.5947635972077653,1,14.0,1,1,-1.4703139360866873,-1.4703139360866873
2016-05-10,air_bf21b8350771879b,0,0,0,0,0,1,0,0.4774799497272404,0.401686575623768,0.0,-1.0412743415196852,0.5833580547694365,1,12.0,1,1,-1.308936518856615,-1.308936518856615
2016-05-12,air_bf21b8350771879b,0,0,0,0,1,0,0,0.8614706405202393,1.027585050156875,0.0,1.941793472344953,0.7544411913443679,1,21.0,1,1,-1.0004208682697122,-1.0004208682697122
2016-05-13,air_bf21b8350771879b,1,0,0,0,0,0,0,0.7534732587347085,0.9685380242575254,0.0,1.2845073438663042,0.5947635972077653,1,20.0,1,1,-0.6456903226556218,-0.6456903226556218
2016-05-14,air_bf21b8350771879b,0,0,1,0,0,0,0,0.621476458774615,0.6260652740412972,0.0,0.9305840439162621,0.44649154550949127,1,21.0,1,1,-0.48606157712928094,-0.48606157712928094
2016-05-15,air_bf21b8350771879b,0,0,0,1,0,0,0,0.3454831497671473,0.5197806274224674,0.0,1.4109085224198905,0.24119178161957375,1,25.0,1,1,-1.0970974324617215,-1.0970974324617215
2016-05-16,air_bf21b8350771879b,0,1,0,0,0,0,0,0.5494782042509279,0.5197806274224674,0.0,-0.5356696273053396,0.5719525123311076,1,18.0,1,1,-1.4096100469428674,-1.4096100469428674
2016-05-17,air_bf21b8350771879b,0,0,0,0,0,1,0,0.38148227702899057,0.09464204094714969,0.0,-1.3446371700482924,0.4921137152628064,1,19.0,1,1,-1.2384900302205772,-1.2384900302205772
2016-05-19,air_bf21b8350771879b,0,0,0,0,1,0,0,0.5254787860763656,0.6260652740412972,0.0,1.562589936684194,0.4236804606328339,1,19.0,1,1,-1.0283996155294153,-1.0283996155294153
2016-05-20,air_bf21b8350771879b,1,0,0,0,0,0,0,0.2854846043307412,0.20092668756597903,0.0,-0.6115103344374916,0.35524720600286136,1,26.0,1,1,-0.6451907021688413,-0.6451907021688413
2016-05-21,air_bf21b8350771879b,0,0,1,0,0,0,0,0.5134790769890841,0.7559687310198664,0.0,1.7901120580806495,0.18416406942792996,1,36.0,1,1,-0.37189829589995743,-0.37189829589995743
2016-05-22,air_bf21b8350771879b,0,0,0,1,0,0,0,0.897469767782083,1.1456791019555745,0.0,1.8912330009235188,0.6631968518377378,1,24.0,1,1,-1.1010943963559647,-1.1010943963559647
2016-05-23,air_bf21b8350771879b,0,1,0,0,0,0,0,1.1014648222658636,1.5235800677114129,0.0,1.7901120580806495,0.5149248001394638,1,18.0,1,1,-1.301692021798299,-1.301692021798299
2016-05-24,air_bf21b8350771879b,0,0,0,0,0,1,0,1.1254642404404265,1.299201369293884,0.0,0.7536223939412414,0.8228744459743402,1,17.0,1,1,-1.1912758942198287,-1.1912758942198287
2016-05-26,air_bf21b8350771879b,0,0,0,0,1,0,0,1.0414662768294576,1.0393944553367453,0.0,0.07105602975187476,1.0053631249876005,1,30.0,1,1,-0.9522074912954028,-0.9522074912954028
2016-05-27,air_bf21b8350771879b,1,0,0,0,0,0,0,0.5734776224254903,0.3544489549042884,0.0,-1.3446371700482924,0.5491414274544502,1,20.0,1,1,-0.6614283679892046,-0.6614283679892046
2016-05-28,air_bf21b8350771879b,0,0,1,0,0,0,0,0.5614779133382088,0.5433994377822077,0.0,-1.2435162272054232,0.4921137152628064,1,19.0,1,1,-0.4680752396051862,-0.4680752396051862
2016-05-29,air_bf21b8350771879b,0,0,0,1,0,0,0,0.8734703496075207,1.051203860516615,0.0,1.1328259296020005,0.5491414274544502,1,29.0,1,1,-0.9679455366289856,-0.9679455366289856
2016-05-30,air_bf21b8350771879b,0,1,0,0,0,0,0,0.2734848952434598,0.18911728238610934,0.0,-1.3446371700482924,0.48070817282447764,1,16.0,1,1,-1.2887018891420083,-1.2887018891420083
2016-05-31,air_bf21b8350771879b,0,0,0,0,0,1,0,0.7174741314728648,0.897681593178306,0.0,0.2985781511483303,0.5833580547694365,1,14.0,1,1,-1.0631232393606536,-1.0631232393606536
2016-06-02,air_bf21b8350771879b,0,0,0,0,1,0,0,0.66947529512374,0.7323499206601265,0.0,2.0429144151878225,0.5947635972077653,1,19.0,1,1,-1.0239030311483914,-1.0239030311483914
2016-06-03,air_bf21b8350771879b,1,0,0,0,0,0,0,0.5854773315127716,0.6851122999406469,0.0,1.9923539437663875,0.18416406942792996,1,16.0,1,1,-0.7186349137255614,-0.7186349137255614
2016-06-04,air_bf21b8350771879b,0,0,1,0,0,0,0,0.8854700586948021,0.9685380242575254,0.0,0.6777816868090895,0.5719525123311076,1,26.0,1,1,-0.5462658457863203,-0.5462658457863203
2016-06-05,air_bf21b8350771879b,0,0,0,1,0,0,0,0.6454758769491777,0.5906370585016872,0.0,-0.35870797733031884,0.7316301064677104,1,25.0,1,1,-1.1298225743458383,-1.1298225743458383
2016-06-06,air_bf21b8350771879b,0,1,0,0,0,0,0,0.6454758769491777,0.49616181706272766,0.0,-1.2435162272054232,0.6974134791527241,1,26.0,1,1,-1.316181015914931,-1.316181015914931
