visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Dining bar,Tōkyō-to Minato-ku Shibakōen,total_area_visitors,total_genre_visitors
2016-08-22,air_2e7cb1f1a2a9cd6a,0,1,0,0,0,0,0,1.1011110656212668,0.9025484027854342,0.0,-1.315394824561117,1.1666344081883246,1,14.0,1,1,-2.007498311516686,-2.0074983115166862
2016-08-23,air_2e7cb1f1a2a9cd6a,0,0,0,0,0,1,0,1.228601073219098,1.1471929766382793,0.0,-0.8666964104379352,1.2769901472880865,1,22.0,1,1,-0.6347323477369365,-0.6347323477369369
2016-08-24,air_2e7cb1f1a2a9cd6a,0,0,0,0,0,0,1,1.1938310711469622,1.2403909095346015,0.0,-0.813908361717561,1.1997411299182532,1,34.0,1,1,-0.4466670910368154,-0.4466670910368156
2016-08-25,air_2e7cb1f1a2a9cd6a,0,0,0,0,1,0,0,1.3676810815076408,1.4151370337152056,0.0,1.8254940743011547,1.1997411299182532,1,45.0,1,1,-0.31859133892009883,-0.31859133892009905
2016-08-26,air_2e7cb1f1a2a9cd6a,1,0,0,0,0,0,0,1.4024510835797765,1.4267867753272452,0.0,1.3767956601779727,1.254918999468134,1,18.0,1,1,1.0423975442052398,1.0423975442052398
2016-08-27,air_2e7cb1f1a2a9cd6a,0,0,1,0,0,0,0,0.9388510559513003,0.7511017618289109,0.0,-1.315394824561117,0.9900652256287058,1,44.0,1,1,1.1045952514113464,1.1045952514113464
2016-08-29,air_2e7cb1f1a2a9cd6a,0,1,0,0,0,0,0,1.0895210649305551,1.1122437518021588,0.0,-0.6291501911962508,1.0452430951785867,1,23.0,1,1,-1.4436705751867727,-1.443670575186773
2016-08-30,air_2e7cb1f1a2a9cd6a,0,0,0,0,0,1,0,1.0315710614769955,0.8792489195613539,0.0,-1.1570306783999942,1.0893853908184914,1,16.0,1,1,-0.6608627454389103,-0.6608627454389107
2016-08-31,air_2e7cb1f1a2a9cd6a,0,0,0,0,0,0,1,1.228601073219098,1.2287411679225615,0.0,1.6671299281400318,1.0893853908184914,1,28.0,1,1,-0.23651980810967413,-0.23651980810967435
2016-09-01,air_2e7cb1f1a2a9cd6a,0,0,0,0,1,0,0,1.2517810746005216,1.391837550491125,0.0,1.3504016358177857,1.0342075212686104,1,22.0,1,1,-0.6251634697052278,-0.6251634697052281
2016-09-02,air_2e7cb1f1a2a9cd6a,1,0,0,0,0,0,0,1.2170110725283858,1.0772945269660381,0.0,-0.022087630911946213,1.1445632603683722,1,30.0,1,1,0.5639536426198044,0.5639536426198043
2016-09-03,air_2e7cb1f1a2a9cd6a,0,0,1,0,0,0,0,1.2749610759819454,1.391837550491125,0.0,0.6377629780927326,1.3211324429279914,1,16.0,1,1,1.1388223920632277,1.1388223920632277
2016-09-05,air_2e7cb1f1a2a9cd6a,0,1,0,0,0,0,0,1.4140410842704882,1.4500862585513261,0.0,1.21843151401685,1.3432035907479436,1,9.0,1,1,-1.353870335196891,-1.3538703351968915
2016-09-06,air_2e7cb1f1a2a9cd6a,0,0,0,0,0,1,0,1.4604010870333362,1.3801878088790844,0.0,1.21843151401685,1.4645949037576815,1,29.0,1,1,-0.6608627454389103,-0.6608627454389107
2016-09-07,air_2e7cb1f1a2a9cd6a,0,0,0,0,0,0,1,1.2633710752912337,1.1355432350262393,0.0,-0.7083322642768124,1.4094170342078005,1,27.0,1,1,-0.5655419988922735,-0.5655419988922739
2016-09-08,air_2e7cb1f1a2a9cd6a,0,0,0,0,1,0,0,1.18224107045625,1.1471929766382793,0.0,-0.9722725078786839,1.3321680168379673,1,13.0,1,1,-0.42016865956439126,-0.42016865956439153
2016-09-09,air_2e7cb1f1a2a9cd6a,1,0,0,0,0,0,0,1.2517810746005216,1.391837550491125,0.0,0.08348846652880226,1.1004209647284677,1,31.0,1,1,0.8767823475025891,0.876782347502589
2016-09-10,air_2e7cb1f1a2a9cd6a,0,0,1,0,0,0,0,1.205421071837674,1.2403909095346015,0.0,-0.23323982579344366,1.177669982098301,1,33.0,1,1,1.3780443428559452,1.3780443428559452
2016-09-12,air_2e7cb1f1a2a9cd6a,0,1,0,0,0,0,0,0.9852110587141477,0.8326499531131926,0.0,-1.2362127514805554,1.0893853908184914,1,13.0,1,1,-1.3328924102812219,-1.3328924102812223
2016-09-13,air_2e7cb1f1a2a9cd6a,0,0,0,0,0,1,0,0.7418210442091978,0.3899597718556629,0.0,-1.315394824561117,0.9679940778087531,1,17.0,1,1,-0.8227976044370577,-0.822797604437058
2016-09-14,air_2e7cb1f1a2a9cd6a,0,0,0,0,0,0,1,0.7997710476627574,0.70450279538075,0.0,-1.2362127514805554,0.879709486528944,1,16.0,1,1,-0.43378590907105363,-0.4337859090710539
2016-09-15,air_2e7cb1f1a2a9cd6a,0,0,0,0,1,0,0,0.9156710545698765,0.6812033121566692,0.0,-1.2890008002009299,1.0562786690885626,1,18.0,1,1,-0.11396456254971259,-0.1139645625497128
2016-09-16,air_2e7cb1f1a2a9cd6a,1,0,0,0,0,0,0,0.7765910462813332,0.44820847991586416,0.0,-1.315394824561117,1.023171947358634,1,48.0,1,1,0.8098002012806281,0.809800201280628
2016-09-17,air_2e7cb1f1a2a9cd6a,0,0,1,0,0,0,0,1.0547510628584194,1.0306955605178767,0.0,0.08348846652880226,0.9900652256287058,1,19.0,1,1,1.2650579753276925,1.2650579753276925
2016-09-20,air_2e7cb1f1a2a9cd6a,0,0,0,0,0,1,0,0.33617102003428107,-0.05273040940186642,0.0,-1.315394824561117,0.5486422692296584,1,4.0,1,1,-1.8124404131780083,-1.8124404131780087
2016-09-21,air_2e7cb1f1a2a9cd6a,0,0,0,0,0,0,1,0.45207102694140017,0.3084115805713812,0.0,-1.2890008002009299,0.5486422692296584,1,39.0,1,1,0.30964230723862296,0.3096423072386228
2016-09-23,air_2e7cb1f1a2a9cd6a,1,0,0,0,0,0,0,0.5332010317763834,0.18026442283893865,0.0,-1.315394824561117,0.7472825996092294,1,25.0,1,1,0.12783362463615747,0.1278336246361573
2016-09-24,air_2e7cb1f1a2a9cd6a,0,0,1,0,0,0,0,0.6491010386835026,0.3899597718556629,0.0,-1.315394824561117,0.9017806343488962,1,34.0,1,1,1.0420295104347894,1.0420295104347894
2016-09-26,air_2e7cb1f1a2a9cd6a,0,1,0,0,0,0,0,1.0663410635491308,1.1122437518021588,0.0,-0.49718006939531506,1.023171947358634,1,32.0,1,1,-1.1080237765360672,-1.1080237765360677
2016-09-27,air_2e7cb1f1a2a9cd6a,0,0,0,0,0,1,0,1.0895210649305551,1.0772945269660381,0.0,-0.7083322642768124,1.12249211254842,1,26.0,1,1,-0.49377541365445826,-0.49377541365445854
2016-09-28,air_2e7cb1f1a2a9cd6a,0,0,0,0,0,0,1,1.1938310711469622,1.1704924598623603,0.0,-0.7611203129971866,1.254918999468134,1,35.0,1,1,-0.3804210123557551,-0.3804210123557553
2016-09-29,air_2e7cb1f1a2a9cd6a,0,0,0,0,1,0,0,0.973621058023436,0.855949436337273,0.0,-1.1306366540398067,1.0011007995386818,1,39.0,1,1,-0.26081003695939625,-0.2608100369593965
2016-09-30,air_2e7cb1f1a2a9cd6a,1,0,0,0,0,0,0,0.6027410359206546,0.483157704751985,0.0,-0.6819382399166252,0.6810691561493725,1,36.0,1,1,1.1093796904272009,1.1093796904272009
2016-10-01,air_2e7cb1f1a2a9cd6a,0,0,1,0,0,0,0,0.40571102417855226,0.1453151980028178,0.0,-1.315394824561117,0.5486422692296584,1,12.0,1,1,1.1428707635381812,1.1428707635381812
2016-10-03,air_2e7cb1f1a2a9cd6a,0,1,0,0,0,0,0,0.7534110448999095,0.6928530537687096,0.0,-1.315394824561117,0.824531616979063,1,29.0,1,1,-1.5485601997651182,-1.5485601997651186
2016-10-04,air_2e7cb1f1a2a9cd6a,0,0,0,0,0,1,0,1.0083910600955714,1.3335888424309235,0.0,0.32103468577048677,0.7803893213391581,1,29.0,1,1,-0.7193801149405136,-0.7193801149405139
2016-10-05,air_2e7cb1f1a2a9cd6a,0,0,0,0,0,0,1,0.9040810538791644,0.6812033121566692,0.0,-1.1306366540398067,0.9790296517187295,1,36.0,1,1,-0.8864674467249657,-0.8864674467249659
2016-10-06,air_2e7cb1f1a2a9cd6a,0,0,0,0,1,0,0,1.1358810676934026,1.2520406511466418,0.0,0.8753091973344171,0.9679940778087531,1,11.0,1,1,-0.42237686218709325,-0.4223768621870935
2016-10-07,air_2e7cb1f1a2a9cd6a,1,0,0,0,0,0,0,0.6027410359206546,0.5064571879760654,0.0,0.21545858832973805,0.7031403039693248,1,28.0,1,1,0.7328811432565081,0.732881143256508
2016-10-08,air_2e7cb1f1a2a9cd6a,0,0,1,0,0,0,0,0.5795610345392309,0.5530561544242266,0.0,-1.2626067758407427,0.6148557126895152,1,38.0,1,1,0.9801998369991332,0.9801998369991332
2016-10-09,air_2e7cb1f1a2a9cd6a,0,0,0,1,0,0,0,0.707051042137062,0.5996551208723875,0.0,-1.315394824561117,0.6589980083294202,1,18.0,1,1,0.2754151665867418,0.27541516658674164
2016-10-11,air_2e7cb1f1a2a9cd6a,0,0,0,0,0,1,0,0.16232100967360247,-0.05273040940186642,0.0,-1.2626067758407427,0.39414423448999153,1,12.0,1,1,-1.2004002529191014,-1.2004002529191018
2016-10-12,air_2e7cb1f1a2a9cd6a,0,0,0,0,0,0,1,0.19709101174573787,0.3084115805713812,0.0,0.8489151729742296,0.11825488674058689,1,18.0,1,1,-0.5040803592270676,-0.504080359227068
2016-10-13,air_2e7cb1f1a2a9cd6a,0,0,0,0,1,0,0,0.03483100207577131,-0.27407550003063147,0.0,-1.315394824561117,0.294824069300206,1,31.0,1,1,-0.47058928611608714,-0.4705892861160874
2016-10-14,air_2e7cb1f1a2a9cd6a,1,0,0,0,0,0,0,-0.0694790041406359,-0.1226288590741081,0.0,-0.2596338501536307,-0.0031364262691511214,1,30.0,1,1,0.8867192593047482,0.886719259304748
2016-10-15,air_2e7cb1f1a2a9cd6a,0,0,1,0,0,0,0,0.058011003457195044,0.2501628725111799,0.0,1.535159806339096,-0.0914210175489605,1,18.0,1,1,1.3419770333518124,1.3419770333518124
2016-10-17,air_2e7cb1f1a2a9cd6a,0,1,0,0,0,0,0,0.15073100898289038,-0.1226288590741081,0.0,-1.315394824561117,0.3389663649401106,1,16.0,1,1,-1.4168041099438984,-1.4168041099438986
2016-10-18,air_2e7cb1f1a2a9cd6a,0,0,0,0,0,1,0,0.544791032467095,0.6695535705446292,0.0,0.24185261268992533,0.44932210403987244,1,13.0,1,1,-0.6321561113437842,-0.6321561113437845
2016-10-19,air_2e7cb1f1a2a9cd6a,0,0,0,0,0,0,1,0.5332010317763834,0.3899597718556629,0.0,-0.813908361717561,0.6369268605094676,1,22.0,1,1,-0.49819181889986225,-0.4981918188998625
2016-10-20,air_2e7cb1f1a2a9cd6a,0,0,0,0,1,0,0,0.6606910393742141,0.8326499531131926,0.0,1.3240076114575987,0.4824288257698011,1,30.0,1,1,-0.282524029415966,-0.2825240294159662
2016-10-21,air_2e7cb1f1a2a9cd6a,1,0,0,0,0,0,0,0.23186101381787366,0.09871623155465654,0.0,-0.022087630911946213,0.30585964321018216,1,45.0,1,1,0.9095373530726689,0.9095373530726688
2016-10-22,air_2e7cb1f1a2a9cd6a,0,0,1,0,0,0,0,0.058011003457195044,-0.26242575841859106,0.0,-1.2890008002009299,0.22861062584034875,1,25.0,1,1,1.4450264890779063,1.4450264890779063
2016-10-24,air_2e7cb1f1a2a9cd6a,0,1,0,0,0,0,0,-0.15060900897561916,-0.16922782552226895,0.0,1.2712195627372245,-0.08038544363898434,1,22.0,1,1,-1.2541331834048501,-1.2541331834048506
2016-10-25,air_2e7cb1f1a2a9cd6a,0,0,0,0,0,1,0,-0.25491901519202637,-0.390572916151034,0.0,-0.6819382399166252,-0.2900613479285319,1,11.0,1,1,-0.5960888018396514,-0.5960888018396516
2016-10-26,air_2e7cb1f1a2a9cd6a,0,0,0,0,0,0,1,0.33617102003428107,0.5996551208723875,0.0,1.21843151401685,-0.0031364262691511214,1,37.0,1,1,-0.2129656468008527,-0.21296564680085292
2016-10-27,air_2e7cb1f1a2a9cd6a,0,0,0,0,1,0,0,0.32458101934356903,0.3200613221834216,0.0,0.6905510268131068,0.06307701719070595,1,27.0,1,1,-0.19971643106464063,-0.19971643106464085
2016-10-28,air_2e7cb1f1a2a9cd6a,1,0,0,0,0,0,0,-0.4635390276248408,-0.6701667148399999,0.0,-1.315394824561117,-0.27902577401855577,1,35.0,1,1,0.8138485727555818,0.8138485727555818
2016-10-29,air_2e7cb1f1a2a9cd6a,0,0,1,0,0,0,0,-0.08106900483134777,0.028817781882415273,0.0,-1.315394824561117,-0.11349216536891298,1,50.0,1,1,1.6224187664349676,1.6224187664349679
2016-10-31,air_2e7cb1f1a2a9cd6a,0,1,0,0,0,0,0,-0.22014901311989057,-0.16922782552226895,0.0,-0.2860278745138179,-0.31213249574848423,1,11.0,1,1,-1.088149952931749,-1.0881499529317495
2016-11-01,air_2e7cb1f1a2a9cd6a,0,0,0,0,0,1,0,-0.3244590193362978,-0.4837708490473561,0.0,-0.4443920206749408,-0.10245659145893683,1,21.0,1,1,-0.8106524900121966,-0.810652490012197
2016-11-02,air_2e7cb1f1a2a9cd6a,0,0,0,0,0,0,1,-0.6142090366040954,-0.9730599967530467,0.0,-1.315394824561117,-0.44455938266819855,1,55.0,1,1,0.3170029826476296,0.3170029826476295
2016-11-04,air_2e7cb1f1a2a9cd6a,1,0,0,0,0,0,0,-0.25491901519202637,-0.2041770503583898,0.0,1.112855416576101,-0.4555949565781747,1,26.0,1,1,-0.011283140594069138,-0.01128314059406933
2016-11-05,air_2e7cb1f1a2a9cd6a,0,0,1,0,0,0,0,-0.18537901104775498,-0.1226288590741081,0.0,0.4793988319316096,-0.15763446100881776,1,10.0,1,1,1.161272452060698,1.161272452060698
2016-11-07,air_2e7cb1f1a2a9cd6a,0,1,0,0,0,0,0,-0.6026190359133836,-0.716765681288161,0.0,0.9017032216946043,-0.48870167830810335,1,9.0,1,1,-1.3229554984790628,-1.3229554984790632
2016-11-08,air_2e7cb1f1a2a9cd6a,0,0,0,0,0,1,0,-0.7301090435112145,-0.809963614184483,0.0,-0.8403023860777482,-0.7204487304176032,1,14.0,1,1,-1.1466673224333523,-1.1466673224333528
2016-11-09,air_2e7cb1f1a2a9cd6a,0,0,0,0,0,0,1,-0.672159040057655,-0.6934661980640806,0.0,0.2682466370501124,-0.5218084000380317,1,29.0,1,1,-0.8470878332867798,-0.8470878332867802
2016-11-10,air_2e7cb1f1a2a9cd6a,0,0,0,0,1,0,0,-0.7648790455833504,-0.8798620638567246,0.0,-1.1834247027601812,-0.5549151217679604,1,33.0,1,1,-0.5898322277419956,-0.589832227741996
2016-11-11,air_2e7cb1f1a2a9cd6a,1,0,0,0,0,0,0,-0.8344190497276218,-0.9847097383650869,0.0,-1.315394824561117,-0.7645910260575078,1,57.0,1,1,0.3313562996951927,0.33135629969519254
2016-11-12,air_2e7cb1f1a2a9cd6a,0,0,1,0,0,0,0,-0.30127901795487405,-0.2041770503583898,0.0,0.34742871013067383,-0.2900613479285319,1,4.0,1,1,1.683144338559273,1.683144338559273
2016-11-14,air_2e7cb1f1a2a9cd6a,0,1,0,0,0,0,0,-0.2896890172641622,-0.4488216242112353,0.0,-1.315394824561117,-0.12452773927888913,1,13.0,1,1,-1.4300533256801105,-1.4300533256801107
2016-11-15,air_2e7cb1f1a2a9cd6a,0,0,0,0,0,1,0,-0.1042490062127715,-0.14592834229818852,0.0,-0.8930904347981224,0.007899147640825025,1,10.0,1,1,-0.9435126811447676,-0.9435126811447679
2016-11-16,air_2e7cb1f1a2a9cd6a,0,0,0,0,0,0,1,-0.428769025552705,-0.6701667148399999,0.0,-1.1570306783999942,-0.2128123305586987,1,29.0,1,1,-0.3785808435035034,-0.3785808435035037
2016-11-17,air_2e7cb1f1a2a9cd6a,0,0,0,0,1,0,0,-0.41717902486199315,-0.26242575841859106,0.0,0.8225211486140426,-0.532843973948008,1,17.0,1,1,-0.3303684195745095,-0.3303684195745098
2016-11-18,air_2e7cb1f1a2a9cd6a,1,0,0,0,0,0,0,-0.5678490338412479,-0.5653190403316378,0.0,1.060067367855727,-0.7204487304176032,1,47.0,1,1,0.9246267376611327,0.9246267376611326
2016-11-19,air_2e7cb1f1a2a9cd6a,0,0,1,0,0,0,0,-0.7416990442019264,-0.9963594799771271,0.0,-1.315394824561117,-0.5218084000380317,1,9.0,1,1,1.4159518212123299,1.4159518212123299
2016-11-21,air_2e7cb1f1a2a9cd6a,0,1,0,0,0,0,0,-0.41717902486199315,-0.6818164564520404,0.0,-1.315394824561117,-0.2679902001085796,1,32.0,1,1,-1.3299481401176192,-1.3299481401176196
2016-11-22,air_2e7cb1f1a2a9cd6a,0,0,0,0,0,1,0,-0.25491901519202637,-0.14592834229818852,0.0,0.45300480757142253,-0.25695462619860326,1,46.0,1,1,0.5945004455671822,0.5945004455671821
2016-11-23,air_2e7cb1f1a2a9cd6a,0,0,0,0,0,0,1,-0.5562590331505359,-0.6818164564520404,1.0,-1.2890008002009299,-0.4555949565781747,1,4.0,1,1,-0.2530813277799392,-0.2530813277799394
2016-11-24,air_2e7cb1f1a2a9cd6a,0,0,0,0,1,0,0,-1.55299909255176,-1.3924506947864959,0.0,-1.315394824561117,-1.2942985737363648,1,17.0,1,1,-1.1547640653832598,-1.1547640653832603
2016-11-25,air_2e7cb1f1a2a9cd6a,1,0,0,0,0,0,0,-1.2284790732118267,-1.13615637932161,0.0,1.1392494409362888,-1.360512017196222,1,28.0,1,1,0.793238681610363,0.793238681610363
2016-11-26,air_2e7cb1f1a2a9cd6a,0,0,1,0,0,0,0,-0.915549054562605,-0.8682123222446844,0.0,0.4002167588510482,-1.0404803738069124,1,37.0,1,1,1.726204289701962,1.7262042897019623
2016-11-28,air_2e7cb1f1a2a9cd6a,0,1,0,0,0,0,0,-0.5910290352226717,-0.7633646477363221,0.0,-0.4443920206749408,-0.35627479138838897,1,25.0,1,1,-1.2850480201226784,-1.2850480201226788
2016-11-29,air_2e7cb1f1a2a9cd6a,0,0,0,0,0,1,0,-0.6605690393669431,-0.7284154229002012,0.0,0.18906456396955099,-0.5659506956779365,1,22.0,1,1,-0.6512938674072016,-0.6512938674072019
2016-11-30,air_2e7cb1f1a2a9cd6a,0,0,0,0,0,0,1,-0.8575990511090456,-1.0196589632012074,0.0,-0.022087630911946213,-0.8639111912472935,1,31.0,1,1,-0.41648832185988793,-0.41648832185988816
2016-12-01,air_2e7cb1f1a2a9cd6a,0,0,0,0,1,0,0,-0.7185190428205027,-0.4721211074353157,0.0,-0.49718006939531506,-0.7425198782375555,1,18.0,1,1,-0.5195377775859817,-0.519537777585982
2016-12-02,air_2e7cb1f1a2a9cd6a,1,0,0,0,0,0,0,-0.5446690324598241,-0.5886185235557182,0.0,0.9280972460547913,-0.4335238087582224,1,46.0,1,1,1.0523344560073988,1.0523344560073988
2016-12-03,air_2e7cb1f1a2a9cd6a,0,0,1,0,0,0,0,-0.6257990372948073,-0.5420195571075572,0.0,0.45300480757142253,-0.7645910260575078,1,13.0,1,1,2.167476780471914,2.167476780471914
