visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Minato-ku Akasaka,total_area_visitors,total_genre_visitors
2016-07-25,air_990a642a3deb2903,0,1,0,0,0,0,0,0.9703694383029812,0.8350165395921811,0.0,-1.1157356522270268,0.9176145515306497,1,17.0,1,1,-1.1327577440223915,-1.1327577440223922
2016-07-26,air_990a642a3deb2903,0,0,0,0,0,1,0,0.8661722794543683,0.7769424168942443,0.0,-1.3018506669270014,0.9506019854792409,1,31.0,1,1,-0.4163872379614902,-0.4163872379614907
2016-07-27,air_990a642a3deb2903,0,0,0,0,0,0,1,0.9472145141144005,0.7653275923546571,0.0,-1.2486749484412942,1.0605600986412127,1,20.0,1,1,-0.21700785057498612,-0.2170078505749866
2016-07-28,air_990a642a3deb2903,0,0,0,0,1,0,0,1.1787637560002073,1.2066909248589772,0.0,0.05413015445852738,1.1595224004869875,1,28.0,1,1,0.003668045961457602,0.0036680459614571665
2016-07-29,air_990a642a3deb2903,1,0,0,0,0,0,0,1.2598059906602395,1.3576836438736128,0.0,1.7291652867582978,1.1155391552221985,1,51.0,1,1,1.1793822235150229,1.1793822235150226
2016-07-30,air_990a642a3deb2903,0,0,1,0,0,0,0,1.2598059906602395,1.4157577665715495,0.0,1.5430502720583235,1.0275726646926215,1,27.0,1,1,1.2954114802629701,1.29541148026297
2016-08-01,air_990a642a3deb2903,0,1,0,0,0,0,0,1.2829609148488201,1.2531502230173266,0.0,-0.8232692005556382,1.302467947597551,1,16.0,1,1,-1.186366198089481,-1.1863661980894815
2016-08-02,air_990a642a3deb2903,0,0,0,0,0,1,0,1.109298983434465,1.0092389076859916,0.0,-0.8764449190413451,1.0715559099574101,1,30.0,1,1,-0.837544065461159,-0.8375440654611596
2016-08-03,air_990a642a3deb2903,0,0,0,0,0,0,1,1.2134961422830783,1.3112243457152635,0.0,-0.23833629721286126,1.1705182118031845,1,22.0,1,1,-0.3950907288115505,-0.395090728811551
2016-08-04,air_990a642a3deb2903,0,0,0,0,1,0,0,1.3640031495088527,1.4273725911111372,0.0,0.9315295094726929,1.2804763249651563,1,21.0,1,1,-0.26988194225759493,-0.26988194225759543
2016-08-05,air_990a642a3deb2903,1,0,0,0,0,0,0,1.4334679220745945,1.4738318892694864,0.0,1.5430502720583235,1.302467947597551,1,28.0,1,1,0.768873650590324,0.7688736505903236
2016-08-06,air_990a642a3deb2903,0,0,1,0,0,0,0,1.479777770451756,1.5667504855861858,0.0,1.0112930872012535,1.4344176833919169,1,9.0,1,1,0.529471513249623,0.5294715132496226
2016-08-08,air_990a642a3deb2903,0,1,0,0,0,0,0,1.410312997886014,1.4506022401903123,0.0,-0.10539700099859377,1.379438626810931,1,21.0,1,1,-1.168007138477464,-1.1680071384774646
2016-08-09,air_990a642a3deb2903,0,0,0,0,0,1,0,1.8039467090918853,1.9732693444717437,0.0,0.8251780725012787,1.4234218720757197,1,42.0,1,1,-0.34552126785910475,-0.34552126785910525
2016-08-10,air_990a642a3deb2903,0,0,0,0,0,0,1,1.479777770451756,1.5435208365070108,0.0,-0.025633423270033075,1.4564093060243113,1,19.0,1,1,0.6469694947665314,0.6469694947665311
2016-08-11,air_990a642a3deb2903,0,0,0,0,1,0,0,1.27138345275453,1.322839170254851,1.0,-0.025633423270033075,1.3684428154947337,1,10.0,1,1,0.3400060180536081,0.3400060180536077
2016-08-12,air_990a642a3deb2903,1,0,0,0,0,0,0,1.2019186801887878,1.299609521175676,0.0,0.13389373218708783,1.2584847023327619,1,12.0,1,1,-0.0877600709063868,-0.08776007090638725
2016-08-15,air_990a642a3deb2903,0,1,0,0,0,0,0,1.1903412180944977,1.1718464512402151,1.0,-1.1423235114698802,1.2804763249651563,1,3.0,1,1,-1.4683613537300613,-1.468361353730062
2016-08-16,air_990a642a3deb2903,0,0,0,0,0,1,0,1.2250736043773685,1.4389874156507247,0.0,-0.7700934820699311,1.203505645751776,1,20.0,1,1,-1.3519649157898739,-1.3519649157898745
2016-08-17,air_990a642a3deb2903,0,0,0,0,0,0,1,1.4334679220745945,1.5783653101257726,0.0,1.3303473981154954,1.126534966538396,1,23.0,1,1,-0.8551687626886952,-0.8551687626886958
2016-08-18,air_990a642a3deb2903,0,0,0,0,1,0,0,1.2250736043773685,1.264765047556914,0.0,-1.0359720744984662,1.3684428154947337,1,32.0,1,1,-0.5827203180463637,-0.5827203180463643
2016-08-19,air_990a642a3deb2903,1,0,0,0,0,0,0,1.306115839037401,1.3460688193340251,0.0,0.506123761587037,1.3464511928623395,1,26.0,1,1,0.7325227125585304,0.7325227125585301
2016-08-20,air_990a642a3deb2903,0,0,1,0,0,0,0,1.0861440592458844,1.078927854923516,0.0,-0.9030327782841987,1.247488891016565,1,28.0,1,1,0.6164934558105833,0.616493455810583
2016-08-22,air_990a642a3deb2903,0,1,0,0,0,0,0,1.0861440592458844,0.8814758377505308,0.0,-1.3284385261698546,1.14852658917079,1,1.0,1,1,-2.016195692552647,-2.016195692552648
2016-08-23,air_990a642a3deb2903,0,0,0,0,0,1,0,1.2134961422830783,1.1253871530818653,0.0,-0.8764449190413451,1.2584847023327619,1,20.0,1,1,-0.6466098454961827,-0.6466098454961833
2016-08-24,air_990a642a3deb2903,0,0,0,0,0,0,1,1.1787637560002073,1.2183057493985643,0.0,-0.8232692005556382,1.1815140231193817,1,41.0,1,1,-0.4589802562613695,-0.45898025626137
2016-08-25,air_990a642a3deb2903,0,0,0,0,1,0,0,1.3524256874145624,1.3925281174923754,0.0,1.8355167237297119,1.1815140231193817,1,12.0,1,1,-0.33120120136173153,-0.33120120136173203
2016-08-26,air_990a642a3deb2903,1,0,0,0,0,0,0,1.3871580736974334,1.404142942031962,0.0,1.383523116601202,1.2364930797003677,1,28.0,1,1,1.026634847543042,1.0266348475430416
2016-08-27,air_990a642a3deb2903,0,0,1,0,0,0,0,0.9240595899258199,0.7304831187358949,0.0,-1.3284385261698546,0.9725936081116355,1,12.0,1,1,1.0886884690316592,1.088688469031659
2016-08-29,air_990a642a3deb2903,0,1,0,0,0,0,0,1.0745665971515943,1.0905426794631035,0.0,-0.6371541858556636,1.0275726646926215,1,2.0,1,1,-1.4536741060404477,-1.4536741060404483
2016-08-30,air_990a642a3deb2903,0,0,0,0,0,1,0,1.0166792866801426,0.8582461886713562,0.0,-1.1689113707127339,1.0715559099574101,1,5.0,1,1,-0.6726797101452467,-0.6726797101452473
2016-08-31,air_990a642a3deb2903,0,0,0,0,0,0,1,1.2134961422830783,1.2066909248589772,0.0,1.675989568272591,1.0715559099574101,1,10.0,1,1,-0.24931979549213595,-0.24931979549213643
2016-09-01,air_990a642a3deb2903,0,0,0,0,1,0,0,1.236651066471659,1.3692984684132004,0.0,1.3569352573583489,1.0165768533764241,1,10.0,1,1,-0.6370631344979338,-0.6370631344979344
2016-09-02,air_990a642a3deb2903,1,0,0,0,0,0,0,1.2019186801887878,1.0556982058443414,0.0,-0.025633423270033075,1.126534966538396,1,49.0,1,1,0.5492992976306013,0.5492992976306009
2016-09-03,air_990a642a3deb2903,0,0,1,0,0,0,0,1.2598059906602395,1.3692984684132004,0.0,0.6390630578013045,1.302467947597551,1,19.0,1,1,1.1228363199100109,1.1228363199100104
2016-09-05,air_990a642a3deb2903,0,1,0,0,0,0,0,1.3987355357917235,1.4273725911111372,0.0,1.2239959611440812,1.324459570229945,1,14.0,1,1,-1.364081895133805,-1.3640818951338056
2016-09-06,air_990a642a3deb2903,0,0,0,0,0,1,0,1.445045384168885,1.3576836438736128,0.0,1.2239959611440812,1.4454134947081139,1,15.0,1,1,-0.6726797101452467,-0.6726797101452473
2016-09-07,air_990a642a3deb2903,0,0,0,0,0,0,1,1.2482285285659493,1.1137723285422783,0.0,-0.7169177635842242,1.390434438127128,1,20.0,1,1,-0.577579781354999,-0.5775797813549995
2016-09-08,air_990a642a3deb2903,0,0,0,0,1,0,0,1.1671862939059168,1.1253871530818653,0.0,-0.9827963560127593,1.313463758913748,1,24.0,1,1,-0.4325432104200651,-0.4325432104200656
2016-09-09,air_990a642a3deb2903,1,0,0,0,0,0,0,1.236651066471659,1.3692984684132004,0.0,0.08071801370138079,1.0825517212736073,1,41.0,1,1,0.8614033110348894,0.8614033110348891
2016-09-10,air_990a642a3deb2903,0,0,1,0,0,0,0,1.1903412180944977,1.2183057493985643,0.0,-0.23833629721286126,1.1595224004869875,1,20.0,1,1,1.3615040948662311,1.361504094866231
2016-09-13,air_990a642a3deb2903,0,0,0,0,0,1,0,0.7272427343228843,0.3704235580086863,0.0,-1.3284385261698546,0.9506019854792409,1,14.0,1,1,-0.8342394347309959,-0.8342394347309965
2016-09-14,air_990a642a3deb2903,0,0,0,0,0,0,1,0.785130044794336,0.6840238205775456,0.0,-1.2486749484412942,0.8626354949496639,1,56.0,1,1,-0.4461289145329576,-0.4461289145329581
2016-09-15,air_990a642a3deb2903,0,0,0,0,1,0,0,0.9009046657372394,0.6607941714983705,0.0,-1.3018506669270014,1.0385684760088185,1,22.0,1,1,-0.12704845847610308,-0.12704845847610352
2016-09-16,air_990a642a3deb2903,1,0,0,0,0,0,0,0.761975120605755,0.42849768070662314,0.0,-1.3284385261698546,1.0055810420602267,1,19.0,1,1,0.7945763340471478,0.7945763340471474
2016-09-17,air_990a642a3deb2903,0,0,1,0,0,0,0,1.0398342108687233,1.0092389076859916,0.0,0.08071801370138079,0.9725936081116355,1,26.0,1,1,1.248779468848447,1.2487794688484468
2016-09-20,air_990a642a3deb2903,0,0,0,0,0,1,0,0.3220315610227226,-0.07093977449563342,0.0,-1.3284385261698546,0.5327611554637485,1,11.0,1,1,-1.8215896606652673,-1.8215896606652682
2016-09-21,air_990a642a3deb2903,0,0,0,0,0,0,1,0.437806181965626,0.2891197862315748,0.0,-1.3018506669270014,0.5327611554637485,1,30.0,1,1,0.29557709379252706,0.29557709379252667
2016-09-22,air_990a642a3deb2903,0,0,0,0,1,0,0,0.3567639473055933,0.02197882182106521,1.0,-1.3284385261698546,0.5877402120447344,1,19.0,1,1,-0.35873979077975693,-0.35873979077975743
2016-09-23,air_990a642a3deb2903,1,0,0,0,0,0,0,0.5188484166256582,0.16135671629611398,0.0,-1.3284385261698546,0.7306857591552974,1,34.0,1,1,0.11418958482579963,0.11418958482579922
2016-09-24,air_990a642a3deb2903,0,0,1,0,0,0,0,0.6346230375685615,0.3704235580086863,0.0,-1.3284385261698546,0.8846271175820581,1,18.0,1,1,1.0262676663508017,1.0262676663508012
2016-09-26,air_990a642a3deb2903,0,1,0,0,0,0,0,1.0514116729630134,1.0905426794631035,0.0,-0.5042148896413962,1.0055810420602267,1,14.0,1,1,-1.1188048587172585,-1.1188048587172592
2016-09-27,air_990a642a3deb2903,0,0,0,0,0,1,0,1.0745665971515943,1.0556982058443414,0.0,-0.7169177635842242,1.1045433439060017,1,32.0,1,1,-0.5059794488681328,-0.5059794488681334
2016-09-28,air_990a642a3deb2903,0,0,0,0,0,0,1,1.1787637560002073,1.1486168021610403,0.0,-0.7700934820699311,1.2364930797003677,1,46.0,1,1,-0.39288764165810847,-0.39288764165810897
2016-09-29,air_990a642a3deb2903,0,0,0,0,1,0,0,0.958791976208691,0.8350165395921811,0.0,-1.1423235114698802,0.9835894194278325,1,44.0,1,1,-0.27355375417999833,-0.2735537541799988
2016-09-30,air_990a642a3deb2903,1,0,0,0,0,0,0,0.5883131891914,0.46334215432538534,0.0,-0.6903299043413706,0.6647108912581146,1,37.0,1,1,1.0934618245307837,1.0934618245307834
2016-10-01,air_990a642a3deb2903,0,0,1,0,0,0,0,0.39149633358846436,0.12651224267735178,0.0,-1.3284385261698546,0.5327611554637485,1,25.0,1,1,1.1268753130246545,1.1268753130246543
2016-10-03,air_990a642a3deb2903,0,1,0,0,0,0,0,0.7388201964171744,0.6724089960379581,0.0,-1.3284385261698546,0.807656438368678,1,2.0,1,1,-1.5583207458289443,-1.558320745828945
2016-10-04,air_990a642a3deb2903,0,0,0,0,0,1,0,0.9935243624915617,1.3112243457152635,0.0,0.3200087468870624,0.763673193103889,1,37.0,1,1,-0.7310615197114607,-0.7310615197114612
2016-10-05,air_990a642a3deb2903,0,0,0,0,0,0,1,0.8893272036429488,0.6607941714983705,0.0,-1.1423235114698802,0.9615977967954382,1,45.0,1,1,-0.8977617809885745,-0.8977617809885752
2016-10-06,air_990a642a3deb2903,0,0,0,0,1,0,0,1.1208764455287556,1.229920573938152,0.0,0.8783537909869861,0.9506019854792409,1,15.0,1,1,-0.43474629757350713,-0.43474629757350763
2016-10-07,air_990a642a3deb2903,1,0,0,0,0,0,0,0.5883131891914,0.48657180340456,0.0,0.2136573099156483,0.6867025138905088,1,47.0,1,1,0.7178354648689169,0.7178354648689166
2016-10-08,air_990a642a3deb2903,0,0,1,0,0,0,0,0.5651582650028194,0.5330311015629098,0.0,-1.2752628076841477,0.5987360233609313,1,1.0,1,1,0.9645812260544246,0.9645812260544244
2016-10-11,air_990a642a3deb2903,0,0,0,0,0,1,0,0.14836962960836758,-0.07093977449563342,0.0,-1.2752628076841477,0.3788197970369878,1,23.0,1,1,-1.2109673379695838,-1.2109673379695842
2016-10-12,air_990a642a3deb2903,0,0,0,0,0,0,1,0.18310201589123826,0.2891197862315748,0.0,0.8517659317441322,0.10392451413205839,1,26.0,1,1,-0.5162605222508624,-0.5162605222508629
2016-10-13,air_990a642a3deb2903,0,0,0,0,1,0,0,0.021017546571173724,-0.29162144074779367,0.0,-1.3284385261698546,0.2798574951912134,1,29.0,1,1,-0.4828470337569915,-0.48284703375699206
2016-10-14,air_990a642a3deb2903,1,0,0,0,0,0,0,-0.08317961227743934,-0.1406287217331578,0.0,-0.26492415645571465,-0.017029410346110517,1,41.0,1,1,0.8713172032253785,0.8713172032253783
2016-10-15,air_990a642a3deb2903,0,0,1,0,0,0,0,0.04417247075975431,0.23104566353363795,0.0,1.5430502720583235,-0.10499590087568782,1,38.0,1,1,1.3255203380266778,1.3255203380266776
2016-10-17,air_990a642a3deb2903,0,1,0,0,0,0,0,0.13679216751407708,-0.1406287217331578,0.0,-1.3284385261698546,0.3238407404560019,1,17.0,1,1,-1.426869879006903,-1.4268698790069037
2016-10-18,air_990a642a3deb2903,0,0,0,0,0,1,0,0.5304258787199483,0.6491793469587834,0.0,0.24024516915850191,0.4337988536179737,1,33.0,1,1,-0.6440395771505003,-0.6440395771505009
2016-10-19,air_990a642a3deb2903,0,0,0,0,0,0,1,0.5188484166256582,0.3704235580086863,0.0,-0.8232692005556382,0.6207276459933256,1,30.0,1,1,-0.5103856231750169,-0.5103856231750175
2016-10-20,air_990a642a3deb2903,0,0,0,0,1,0,0,0.6462004996628516,0.8117868905130065,0.0,1.3303473981154954,0.4667862875665653,1,36.0,1,1,-0.2952174445221783,-0.2952174445221788
2016-10-21,air_990a642a3deb2903,1,0,0,0,0,0,0,0.21783440217410935,0.08005294451900206,0.0,-0.025633423270033075,0.29085330650741054,1,45.0,1,1,0.8940824371442796,0.8940824371442793
2016-10-22,air_990a642a3deb2903,0,0,1,0,0,0,0,0.04417247075975431,-0.28000661620820616,0.0,-1.3018506669270014,0.21388262729403015,1,25.0,1,1,1.4283310718539728,1.4283310718539726
2016-10-24,air_990a642a3deb2903,0,1,0,0,0,0,0,-0.1642218469374716,-0.1870880198915071,0.0,1.2771716796297885,-0.09400008955949067,1,21.0,1,1,-1.2645757920366731,-1.2645757920366738
2016-10-25,air_990a642a3deb2903,0,0,0,0,0,1,0,-0.26841900578608463,-0.4077696861436674,0.0,-0.6903299043413706,-0.30292050456723707,1,41.0,1,1,-0.6080558203109471,-0.6080558203109476
2016-10-26,air_990a642a3deb2903,0,0,0,0,0,0,1,0.3220315610227226,0.579490399721259,0.0,1.2239959611440812,-0.017029410346110517,1,18.0,1,1,-0.22582019918875426,-0.22582019918875473
2016-10-27,air_990a642a3deb2903,0,0,0,0,1,0,0,0.3104540989284321,0.3007346107711623,0.0,0.6922387762870112,0.048945457551072505,1,39.0,1,1,-0.21260167626810206,-0.21260167626810253
2016-10-28,air_990a642a3deb2903,1,0,0,0,0,0,0,-0.4768133234833108,-0.686525475093764,0.0,-1.3284385261698546,-0.2919246932510399,1,43.0,1,1,0.7986153271617915,0.7986153271617912
2016-10-29,air_990a642a3deb2903,0,0,1,0,0,0,0,-0.09475707437172963,0.010363997281478089,0.0,-1.3284385261698546,-0.1269875235080823,1,11.0,1,1,1.6053124065138162,1.605312406513816
2016-10-31,air_990a642a3deb2903,0,1,0,0,0,0,0,-0.23368661950321357,-0.1870880198915071,0.0,-0.2915120156985682,-0.32491212719963136,1,13.0,1,1,-1.0989770743362803,-1.098977074336281
2016-11-01,air_990a642a3deb2903,0,0,0,0,0,1,0,-0.33788377835182665,-0.5006882824603665,0.0,-0.4510391711556892,-0.11599171219188514,1,24.0,1,1,-0.8221224553870647,-0.8221224553870653
2016-11-02,air_990a642a3deb2903,0,0,0,0,0,0,1,-0.627320330709085,-0.9885109131230359,0.0,-1.3284385261698546,-0.45686186299399756,1,27.0,1,1,0.30292071763733386,0.30292071763733347
2016-11-03,air_990a642a3deb2903,0,0,0,0,1,0,0,-0.3957710888232783,-0.15224354627274533,1.0,1.197408101901228,-0.47885348562639185,1,16.0,1,1,-0.1501808735872444,-0.15018087358724488
2016-11-04,air_990a642a3deb2903,1,0,0,0,0,0,0,-0.26841900578608463,-0.2219324935102693,0.0,1.1176445241726671,-0.4678576743101947,1,18.0,1,1,-0.024604905841048498,-0.02460490584104894
2016-11-05,air_990a642a3deb2903,0,0,1,0,0,0,0,-0.1989542332203427,-0.1406287217331578,0.0,0.4795359023441833,-0.17097076877287104,1,16.0,1,1,1.1452343726366714,1.1452343726366712
2016-11-08,air_990a642a3deb2903,0,0,0,0,0,1,0,-0.7430949516519884,-0.8259033695688127,0.0,-0.8498570597984917,-0.731757145898927,1,8.0,1,1,-1.1573588839024942,-1.1573588839024949
2016-11-09,air_990a642a3deb2903,0,0,0,0,0,0,1,-0.6852076411805367,-0.709755124172939,0.0,0.2668330284013553,-0.5338325422073777,1,29.0,1,1,-0.8584733934188583,-0.8584733934188589
2016-11-10,air_990a642a3deb2903,0,0,0,0,1,0,0,-0.7778273379348595,-0.8955923168063369,0.0,-1.195499229955587,-0.5668199761559694,1,47.0,1,1,-0.6018137400428614,-0.6018137400428619
2016-11-11,air_990a642a3deb2903,1,0,0,0,0,0,0,-0.8472921105006014,-1.0001257376626231,0.0,-1.3284385261698546,-0.7757403911637156,1,27.0,1,1,0.3172407841347071,0.3172407841347067
2016-11-12,air_990a642a3deb2903,0,0,1,0,0,0,0,-0.31472885416324603,-0.2219324935102693,0.0,0.3465966061299158,-0.30292050456723707,1,7.0,1,1,1.665897303233472,1.6658973032334718
2016-11-14,air_990a642a3deb2903,0,1,0,0,0,0,0,-0.30315139206895575,-0.46584380884160426,0.0,-1.3284385261698546,-0.13798333482427944,1,8.0,1,1,-1.4400884019275553,-1.440088401927556
2016-11-15,air_990a642a3deb2903,0,0,0,0,0,1,0,-0.11791199856031022,-0.16385837081233245,0.0,-0.9030327782841987,-0.00603359902991338,1,29.0,1,1,-0.954674865785827,-0.9546748657858277
2016-11-16,air_990a642a3deb2903,0,0,0,0,0,0,1,-0.44208093720043967,-0.686525475093764,0.0,-1.1689113707127339,-0.2259498253538569,1,22.0,1,1,-0.39105173569690677,-0.39105173569690727
2016-11-17,air_990a642a3deb2903,0,0,0,0,1,0,0,-0.4305034751061494,-0.28000661620820616,0.0,0.8251780725012787,-0.544828353523575,1,40.0,1,1,-0.3429509995134224,-0.3429509995134229
2016-11-18,air_990a642a3deb2903,1,0,0,0,0,0,0,-0.5810104823319237,-0.5819920542374779,0.0,1.0644688056869605,-0.731757145898927,1,36.0,1,1,0.9091368660261335,0.9091368660261332
2016-11-19,air_990a642a3deb2903,0,0,1,0,0,0,0,-0.7546724137462787,-1.0117405622022106,0.0,-1.3284385261698546,-0.5338325422073777,1,23.0,1,1,1.399323757666986,1.3993237576669857
2016-11-21,air_990a642a3deb2903,0,1,0,0,0,0,0,-0.4305034751061494,-0.6981402996333517,0.0,-1.3284385261698546,-0.2809288819348428,1,15.0,1,1,-1.340215117638183,-1.3402151176381836
2016-11-22,air_990a642a3deb2903,0,0,0,0,0,1,0,-0.26841900578608463,-0.16385837081233245,0.0,0.45294804310132986,-0.26993307061864547,1,39.0,1,1,0.5797753365865495,0.5797753365865491
2016-11-23,air_990a642a3deb2903,0,0,0,0,0,0,1,-0.5694330202376333,-0.6981402996333517,1.0,-1.3018506669270014,-0.4678576743101947,1,4.0,1,1,-0.2658429491429512,-0.2658429491429517
2016-11-24,air_990a642a3deb2903,0,0,0,0,1,0,0,-1.565094760346602,-1.406644596548181,0.0,-1.3284385261698546,-1.30353933434118,1,8.0,1,1,-1.1654368701317817,-1.1654368701317823
2016-11-25,air_990a642a3deb2903,1,0,0,0,0,0,0,-1.240925821706473,-1.151118456677259,0.0,1.144232383415521,-1.369514202238363,1,39.0,1,1,0.7780531803963324,0.7780531803963322
2016-11-26,air_990a642a3deb2903,0,0,1,0,0,0,0,-0.9283343451606337,-0.8839774922667495,0.0,0.39977232461562284,-1.0506356740686449,1,17.0,1,1,1.7088575027255917,1.7088575027255917
2016-11-28,air_990a642a3deb2903,0,1,0,0,0,0,0,-0.6041654065205044,-0.7794440714104631,0.0,-0.4510391711556892,-0.3688953724644201,1,9.0,1,1,-1.2954190121848617,-1.2954190121848623
2016-11-29,air_990a642a3deb2903,0,0,0,0,0,1,0,-0.6736301790862463,-0.7445995977917009,0.0,0.18706945067279487,-0.5778157874721664,1,25.0,1,1,-0.663132999146998,-0.6631329991469985
2016-11-30,air_990a642a3deb2903,0,0,0,0,0,0,1,-0.870447034689182,-1.0349702112813852,0.0,-0.025633423270033075,-0.8747026930094903,1,31.0,1,1,-0.4288713984976617,-0.4288713984976622
2016-12-01,air_990a642a3deb2903,0,0,0,0,1,0,0,-0.731517489557698,-0.4890734579207789,0.0,-0.5042148896413962,-0.7537487685313213,1,27.0,1,1,-0.5316821323249566,-0.5316821323249571
2016-12-02,air_990a642a3deb2903,1,0,0,0,0,0,0,-0.5578555581433431,-0.6052217033166526,0.0,0.9315295094726929,-0.44586605167780047,1,28.0,1,1,1.0365487397335311,1.036548739733531
2016-12-03,air_990a642a3deb2903,0,0,1,0,0,0,0,-0.6388977928033753,-0.5587624051583031,0.0,0.45294804310132986,-0.7757403911637156,1,17.0,1,1,2.149107752221758,2.149107752221758
2016-12-05,air_990a642a3deb2903,0,1,0,0,0,0,0,-0.4189260130118591,-0.28000661620820616,0.0,0.6922387762870112,-0.5118409195749835,1,25.0,1,1,-1.230795122350562,-1.2307951223505627
2016-12-06,air_990a642a3deb2903,0,0,0,0,0,1,0,-0.6388977928033753,-0.4193845106832545,0.0,0.9315295094726929,-0.6327948440531523,1,12.0,1,1,-0.7582329279372457,-0.7582329279372463
2016-12-07,air_990a642a3deb2903,0,0,0,0,0,0,1,-1.0209540419149565,-1.1046591585189096,0.0,-0.9296206375270522,-0.863706881693293,1,49.0,1,1,-0.22839046753443662,-0.2283904675344371
2016-12-08,air_990a642a3deb2903,0,0,0,0,1,0,0,-0.8936019588777628,-0.7910588959500505,0.0,0.9581173687155462,-1.0726272967010395,1,41.0,1,1,-0.06499483698748579,-0.06499483698748623
2016-12-09,air_990a642a3deb2903,1,0,0,0,0,0,0,-0.6041654065205044,-0.38454003706449275,0.0,1.037880946444107,-0.9846608061714621,1,48.0,1,1,1.6497413307748972,1.649741330774897
