visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Bar/Cocktail,Tōkyō-to Chūō-ku Ginza,total_area_visitors,total_genre_visitors
2016-09-09,air_61668cc2b0778898,1,0,0,0,0,0,0,1.4401556371949784,1.5979722237629168,0.0,0.032967756618806215,1.2639583098919083,1,12.0,1,1,0.9058972709981219,0.905897270998122
2016-09-10,air_61668cc2b0778898,0,0,1,0,0,0,0,1.391895309563546,1.439342745272945,0.0,-0.29262530874922793,1.3433252604334691,1,11.0,1,1,1.4145068226463262,1.4145068226463264
2016-09-11,air_61668cc2b0778898,0,0,0,1,0,0,0,0.9816825246963697,0.6950044231276931,0.0,-1.3508027711953385,1.0598718656421804,1,4.0,1,1,-0.32118862233227424,-0.3211886223322741
2016-09-12,air_61668cc2b0778898,0,1,0,0,0,0,0,1.1626587533142416,1.0122633801076364,0.0,-1.3236700157480026,1.2526201741002567,1,2.0,1,1,-1.3361671549165763,-1.3361671549165761
2016-09-13,air_61668cc2b0778898,0,0,0,0,0,1,0,0.9092920332492213,0.5485772122138727,0.0,-1.4050682820900111,1.1279006803920895,1,4.0,1,1,-0.8185953204199455,-0.8185953204199453
2016-09-14,air_61668cc2b0778898,0,0,0,0,0,0,1,0.9696174427885119,0.8780384367699682,0.0,-1.3236700157480026,1.0371955940588773,1,11.0,1,1,-0.4238814466371613,-0.42388144663716115
2016-09-15,air_61668cc2b0778898,0,0,0,0,1,0,0,1.0902682618670931,0.8536339016176645,0.0,-1.377935526642675,1.2186057667253019,1,7.0,1,1,-0.09937212183371816,-0.099372121833718
2016-09-16,air_61668cc2b0778898,1,0,0,0,0,0,0,0.9454872789727953,0.609588550094631,0.0,-1.4050682820900111,1.1845913593503472,1,7.0,1,1,0.8379332927308876,0.8379332927308877
2016-09-17,air_61668cc2b0778898,0,0,1,0,0,0,0,1.2350492447613906,1.2197019289022148,0.0,0.032967756618806215,1.1505769519753928,1,17.0,1,1,1.2998642878768705,1.2998642878768707
2016-09-18,air_61668cc2b0778898,0,0,0,1,0,0,0,1.1505936714063838,0.9146452394984229,0.0,-1.4050682820900111,1.2186057667253019,1,15.0,1,1,0.12281780711685569,0.12281780711685585
2016-09-19,air_61668cc2b0778898,0,1,0,0,0,0,0,0.7524459684470656,0.4265545364523559,1.0,-1.4050682820900111,0.8784616929757554,1,5.0,1,1,-1.3391545825327185,-1.3391545825327182
2016-09-20,air_61668cc2b0778898,0,0,0,0,0,1,0,0.487014166474187,0.08489104432010935,0.0,-1.4050682820900111,0.6970515203093308,1,1.0,1,1,-1.8227444278957323,-1.822744427895732
2016-09-21,air_61668cc2b0778898,0,0,0,0,0,0,1,0.6076649855527683,0.46316133918081104,0.0,-1.377935526642675,0.6970515203093308,1,7.0,1,1,0.3304440264387365,0.3304440264387366
2016-09-22,air_61668cc2b0778898,0,0,0,0,1,0,0,0.5232094121977611,0.18250918492932242,1.0,-1.4050682820900111,0.7537421992675886,1,15.0,1,1,-0.3350054750569318,-0.3350054750569316
2016-09-23,air_61668cc2b0778898,1,0,0,0,0,0,0,0.692120558907775,0.3289363958431428,0.0,-1.4050682820900111,0.9011379645590584,1,30.0,1,1,0.14597037114195752,0.14597037114195766
2016-09-24,air_61668cc2b0778898,0,0,1,0,0,0,0,0.8127713779863562,0.5485772122138727,0.0,-1.4050682820900111,1.0598718656421804,1,9.0,1,1,1.0735666459541011,1.0735666459541013
2016-09-25,air_61668cc2b0778898,0,0,0,1,0,0,0,1.0299428523278025,1.097679253140698,0.0,-0.48255459688058105,1.0031811866839226,1,3.0,1,1,-0.4182800198568948,-0.4182800198568946
2016-09-26,air_61668cc2b0778898,0,1,0,0,0,0,0,1.2471143266692484,1.305117801935277,0.0,-0.5639528632225895,1.1845913593503472,1,2.0,1,1,-1.108002370733718,-1.1080023707337179
2016-09-27,air_61668cc2b0778898,0,0,0,0,0,1,0,1.271244490484965,1.2685109992068218,0.0,-0.781014906801279,1.2866345814752114,1,5.0,1,1,-0.48475028431605804,-0.4847502843160579
2016-09-28,air_61668cc2b0778898,0,0,0,0,0,0,1,1.3798302276556877,1.3661291398160351,0.0,-0.8352804176959513,1.42269221097503,1,12.0,1,1,-0.3697343210945845,-0.3697343210945843
2016-09-29,air_61668cc2b0778898,0,0,0,0,1,0,0,1.1505936714063838,1.0366679152599396,0.0,-1.2151389939586577,1.161915087767044,1,5.0,1,1,-0.24837007418880888,-0.24837007418880871
2016-09-30,air_61668cc2b0778898,1,0,0,0,0,0,0,0.7645110503549235,0.6461953528230862,0.0,-0.7538821513539429,0.8331091498091493,1,4.0,1,1,1.1419040526733533,1.1419040526733535
2016-10-01,air_61668cc2b0778898,0,0,1,0,0,0,0,0.5594046579213355,0.29232959311468776,0.0,-1.4050682820900111,0.6970515203093308,1,21.0,1,1,1.1758860418069705,1.1758860418069705
2016-10-02,air_61668cc2b0778898,0,0,0,1,0,0,0,0.9696174427885119,1.0000611125314849,0.0,1.0640124636175807,0.8104328782258463,1,5.0,1,1,-0.47429428765956044,-0.4742942876595603
2016-10-03,air_61668cc2b0778898,0,1,0,0,0,0,0,0.9213571151570791,0.8658361691938163,0.0,-1.4050682820900111,0.9805049151006195,1,6.0,1,1,-1.5549962277989904,-1.5549962277989902
2016-10-05,air_61668cc2b0778898,0,0,0,0,0,0,1,1.0782031799592349,0.8536339016176645,0.0,-1.2151389939586577,1.1392388161837412,1,13.0,1,1,-0.8831984426190199,-0.8831984426190197
2016-10-06,air_61668cc2b0778898,0,0,0,0,1,0,0,1.3195048181163973,1.4515450128490968,0.0,0.8469504200388918,1.1279006803920895,1,5.0,1,1,-0.4123051646246104,-0.41230516462461025
2016-10-07,air_61668cc2b0778898,1,0,0,0,0,0,0,0.7645110503549235,0.6705998879753894,0.0,0.1686315338554871,0.8557854213924524,1,10.0,1,1,0.7598867462591734,0.7598867462591735
2016-10-08,air_61668cc2b0778898,0,0,1,0,0,0,0,0.7403808865392073,0.7194089582799964,0.0,-1.3508027711953385,0.7650803350592399,1,10.0,1,1,1.0108306660151156,1.0108306660151158
2016-10-09,air_61668cc2b0778898,0,0,0,1,0,0,0,0.8730967875256468,0.7682180285846029,0.0,-1.4050682820900111,0.8104328782258463,1,9.0,1,1,0.29571518040108374,0.2957151804010839
2016-10-10,air_61668cc2b0778898,0,1,0,0,0,0,0,0.40255859311917985,0.02387970643935098,1.0,-1.4050682820900111,0.6743752487260274,1,2.0,1,1,-0.8118736082836256,-0.8118736082836254
2016-10-12,air_61668cc2b0778898,0,0,0,0,0,0,1,0.34223318357988924,0.46316133918081104,0.0,0.8198176645915551,0.2548642244349201,1,2.0,1,1,-0.49520628097255565,-0.4952062809725555
2016-10-13,air_61668cc2b0778898,0,0,0,0,1,0,0,0.17332203686987568,-0.14695203962677272,0.0,-1.4050682820900111,0.4362743971013451,1,11.0,1,1,-0.4612242918389384,-0.46122429183893826
2016-10-14,air_61668cc2b0778898,1,0,0,0,0,0,0,0.06473629969915257,0.011677438863199132,0.0,-0.319758064196564,0.1301447307267531,1,2.0,1,1,0.9159798392026017,0.9159798392026018
2016-10-15,air_61668cc2b0778898,0,0,1,0,0,0,0,0.19745220068559186,0.40215000130005263,0.0,1.5252693062222962,0.03943964439354079,1,11.0,1,1,1.3779108343485846,1.3779108343485849
2016-10-16,air_61668cc2b0778898,0,0,0,1,0,0,0,0.28190777404059864,0.4265545364523559,0.0,0.0058350011714701396,0.14148286651840458,1,10.0,1,1,-0.5064091345330888,-0.5064091345330886
2016-10-17,air_61668cc2b0778898,0,1,0,0,0,0,0,0.2939728559484569,0.011677438863199132,0.0,-1.4050682820900111,0.4816269402679511,1,6.0,1,1,-1.4213088419766282,-1.421308841976628
2016-10-18,air_61668cc2b0778898,0,0,0,0,0,1,0,0.7041856408156328,0.8414316340415131,0.0,0.1957642893028234,0.5950082981844667,1,4.0,1,1,-0.62515938227474,-0.6251593822747399
2016-10-19,air_61668cc2b0778898,0,0,0,0,0,0,1,0.692120558907775,0.5485772122138727,0.0,-0.8895459285906238,0.7877566066425429,1,5.0,1,1,-0.4892314257402713,-0.4892314257402711
2016-10-20,air_61668cc2b0778898,0,0,0,0,1,0,0,0.8248364598942141,1.0122633801076364,0.0,1.3082072626436065,0.6290227055594213,1,9.0,1,1,-0.27040235285785735,-0.2704023528578572
2016-10-21,air_61668cc2b0778898,1,0,0,0,0,0,0,0.37842842930346365,0.24352052281008077,0.0,-0.07556326517053834,0.4476125328929966,1,2.0,1,1,0.9391324032277035,0.9391324032277036
2016-10-22,air_61668cc2b0778898,0,0,1,0,0,0,0,0.19745220068559186,-0.1347497720506209,0.0,-1.377935526642675,0.3682455823514356,1,8.0,1,1,1.4824708009135605,1.4824708009135608
2016-10-23,air_61668cc2b0778898,0,0,0,1,0,0,0,0.36636334739560583,0.3533409309954461,0.0,-0.10269602061787465,0.3682455823514356,1,8.0,1,1,-0.24202179050450676,-0.2420217905045066
2016-10-24,air_61668cc2b0778898,0,1,0,0,0,0,0,-0.019719273655854203,-0.037131631441407395,0.0,1.2539417517489344,0.0507777801851923,1,1.0,1,1,-1.2562534661847733,-1.256253466184773
2016-10-25,air_61668cc2b0778898,0,0,0,0,0,1,0,-0.12830501082657733,-0.2689747153882895,0.0,-0.7538821513539429,-0.16464679985618721,1,2.0,1,1,-0.5885633939769984,-0.5885633939769983
2016-10-26,air_61668cc2b0778898,0,0,0,0,0,0,1,0.487014166474187,0.7682180285846029,0.0,1.1996762408542616,0.1301447307267531,1,10.0,1,1,-0.1998243754264986,-0.19982437542649845
2016-10-27,air_61668cc2b0778898,0,0,0,0,1,0,0,0.4749490845663287,0.4753636067569629,0.0,0.6570211319075382,0.19817354547666233,1,2.0,1,1,-0.18638095115385886,-0.1863809511538587
2016-10-28,air_61668cc2b0778898,1,0,0,0,0,0,0,-0.3454764851680236,-0.5618291372159295,0.0,-1.4050682820900111,-0.1533086640645357,1,7.0,1,1,0.842041005703083,0.8420410057030832
2016-10-29,air_61668cc2b0778898,0,0,1,0,0,0,0,0.05267121779129448,0.170306917353171,0.0,-1.4050682820900111,0.01676337281023757,1,30.0,1,1,1.6624633147861263,1.6624633147861265
2016-10-30,air_61668cc2b0778898,0,0,0,1,0,0,0,-0.38167173089159784,-0.7204586157059013,0.0,-1.4050682820900111,-0.20999934302279344,1,14.0,1,1,-0.15949410260857932,-0.15949410260857916
2016-10-31,air_61668cc2b0778898,0,1,0,0,0,0,0,-0.09210976510300288,-0.037131631441407395,0.0,-0.34689081964390023,-0.18732307143949023,1,6.0,1,1,-1.0878372343247584,-1.0878372343247584
2016-11-01,air_61668cc2b0778898,0,0,0,0,0,1,0,-0.200695502273726,-0.36659285599750296,0.0,-0.5096873523279173,0.028101508601889078,1,3.0,1,1,-0.806272181503359,-0.8062721815033589
2016-11-02,air_61668cc2b0778898,0,0,0,0,0,0,1,-0.502322549970179,-0.8790880941958732,0.0,-1.4050682820900111,-0.32338070093930893,1,4.0,1,1,0.3379125954790919,0.3379125954790921
2016-11-03,air_61668cc2b0778898,0,0,0,0,1,0,0,-0.2610209118130166,-0.0005248287129527164,1.0,1.1725434854069257,-0.34605697252261197,1,2.0,1,1,-0.12289811431083775,-0.1228981143108376
2016-11-04,air_61668cc2b0778898,1,0,0,0,0,0,0,-0.12830501082657733,-0.0737384341698625,0.0,1.091145219064917,-0.3347188367309605,1,2.0,1,1,0.004814416279240001,0.004814416279240156
2016-11-05,air_61668cc2b0778898,0,0,1,0,0,0,0,-0.05591451937942865,0.011677438863199132,0.0,0.43995908832884884,-0.028589170356368675,1,5.0,1,1,1.1945574644078591,1.1945574644078591
2016-11-06,air_61668cc2b0778898,0,0,0,1,0,0,0,-0.03178435556371228,0.170306917353171,0.0,1.1725434854069257,-0.1759849356478387,1,14.0,1,1,-0.5598094031716301,-0.5598094031716299
2016-11-07,air_61668cc2b0778898,0,1,0,0,0,0,0,-0.49025746806232096,-0.6106382075205362,0.0,0.8740831754862278,-0.3687332441059152,1,5.0,1,1,-1.3260845867120965,-1.3260845867120963
2016-11-09,air_61668cc2b0778898,0,0,0,0,0,0,1,-0.5626479595094697,-0.586233672368233,0.0,0.22289704475015948,-0.4027476514808697,1,8.0,1,1,-0.8432415982531184,-0.8432415982531182
2016-11-10,air_61668cc2b0778898,0,0,0,0,1,0,0,-0.6591686147723347,-0.7814699535866597,0.0,-1.2694045048533302,-0.4367620588558245,1,8.0,1,1,-0.5822151102926963,-0.5822151102926961
2016-11-11,air_61668cc2b0778898,1,0,0,0,0,0,0,-0.7315591062194834,-0.8912903617720248,0.0,-1.4050682820900111,-0.6521866388972039,1,4.0,1,1,0.352476305107785,0.35247630510778516
2016-11-12,air_61668cc2b0778898,0,0,1,0,0,0,0,-0.17656533845800987,-0.0737384341698625,0.0,0.30429531109216795,-0.16464679985618721,1,17.0,1,1,1.7240790093690586,1.7240790093690588
2016-11-13,air_61668cc2b0778898,0,0,0,1,0,0,0,-0.17656533845800987,-0.09814296932216576,0.0,0.6570211319075382,-0.2666900219810512,1,5.0,1,1,-0.4257485888972502,-0.42574858889725004
2016-11-14,air_61668cc2b0778898,0,1,0,0,0,0,0,-0.1645002565501518,-0.32998605326904784,0.0,-1.4050682820900111,0.005425237018586058,1,2.0,1,1,-1.434752266249268,-1.4347522662492678
2016-11-16,air_61668cc2b0778898,0,0,0,0,0,0,1,-0.30928123944444913,-0.5618291372159295,0.0,-1.242271749405994,-0.08527984931462643,1,5.0,1,1,-0.36786717883449566,-0.3678671788344955
2016-11-17,air_61668cc2b0778898,0,0,0,0,1,0,0,-0.2972161575365911,-0.1347497720506209,0.0,0.7926849091442191,-0.4140857872725213,1,1.0,1,1,-0.31894805162016765,-0.3189480516201675
2016-11-18,air_61668cc2b0778898,1,0,0,0,0,0,0,-0.45406222233874655,-0.4520087290305646,0.0,1.0368797081702448,-0.6068340957305978,1,7.0,1,1,0.9544429697604322,0.9544429697604323
2016-11-19,air_61668cc2b0778898,0,0,1,0,0,0,0,-0.6350384509566184,-0.9034926293481764,0.0,-1.4050682820900111,-0.4027476514808697,1,24.0,1,1,1.4529699532041567,1.452969953204157
2016-11-20,air_61668cc2b0778898,0,0,0,1,0,0,0,-0.17656533845800987,0.12149784704856403,0.0,0.4670918437761852,-0.2893662935643542,1,7.0,1,1,-0.17853895366148564,-0.1785389536614855
2016-11-21,air_61668cc2b0778898,0,1,0,0,0,0,0,-0.2972161575365911,-0.5740314047920814,0.0,-1.4050682820900111,-0.14197052827288417,1,8.0,1,1,-1.3331797273004342,-1.333179727300434
2016-11-22,air_61668cc2b0778898,0,0,0,0,0,1,0,-0.12830501082657733,-0.012727096289104132,0.0,0.41282633288151277,-0.13063239248123248,1,2.0,1,1,0.6194776483004913,0.6194776483004916
2016-11-23,air_61668cc2b0778898,0,0,0,0,0,0,1,-0.44199714043088845,-0.5740314047920814,1.0,-1.377935526642675,-0.3347188367309605,1,10.0,1,1,-0.24052807669643567,-0.2405280766964355
2016-11-25,air_61668cc2b0778898,1,0,0,0,0,0,0,-1.1417718910866597,-1.0499198402619965,0.0,1.1182779745122535,-1.2644459716463876,1,15.0,1,1,0.8211290123900878,0.821129012390088
2016-11-26,air_61668cc2b0778898,0,0,1,0,0,0,0,-0.8160146795744901,-0.7692676860105081,0.0,0.35856082198684036,-0.9356400336884926,1,7.0,1,1,1.7677701382551378,1.7677701382551378
2016-11-27,air_61668cc2b0778898,0,0,0,1,0,0,0,-0.5385177956937535,-0.6838518129774462,0.0,-1.2694045048533302,-0.32338070093930893,1,18.0,1,1,-0.5407645521187238,-0.5407645521187235
2016-11-29,air_61668cc2b0778898,0,0,0,0,0,1,0,-0.5505828776016116,-0.6228404750966878,0.0,0.141498778408151,-0.44810019464747597,1,6.0,1,1,-0.6445776617796641,-0.6445776617796639
2016-11-30,air_61668cc2b0778898,0,0,0,0,0,0,1,-0.7556892700351996,-0.9278971645004798,0.0,-0.07556326517053834,-0.7542298610220679,1,5.0,1,1,-0.40633030939232606,-0.4063303093923259
2016-12-01,air_61668cc2b0778898,0,0,0,0,1,0,0,-0.6109082871409022,-0.3543905884213511,0.0,-0.5639528632225895,-0.6295103673139008,1,12.0,1,1,-0.5108902759573021,-0.5108902759573019
2016-12-02,air_61668cc2b0778898,1,0,0,0,0,0,0,-0.42993205852303035,-0.47641326418286783,0.0,0.9012159309335639,-0.31204256514765744,1,2.0,1,1,1.0840226426105988,1.084022642610599
2016-12-03,air_61668cc2b0778898,0,0,1,0,0,0,0,-0.5143876318780372,-0.4276041938782611,0.0,0.41282633288151277,-0.6521866388972039,1,12.0,1,1,2.2155108522244453,2.2155108522244458
2016-12-04,air_61668cc2b0778898,0,0,0,1,0,0,0,-0.4178669766151723,-0.4154019263021095,0.0,0.5484901101181936,-0.4707764662307791,1,4.0,1,1,-0.34098033028921615,-0.340980330289216
2016-12-05,air_61668cc2b0778898,0,1,0,0,0,0,0,-0.285151075628733,-0.1347497720506209,0.0,0.6570211319075382,-0.38007137989756673,1,4.0,1,1,-1.2218980485991384,-1.2218980485991382
2016-12-08,air_61668cc2b0778898,0,0,0,0,1,0,0,-0.7798194338509159,-0.6716495454012946,0.0,0.9283486863809,-0.9583163052717958,1,7.0,1,1,-0.03626271344271483,-0.03626271344271467
2016-12-09,air_61668cc2b0778898,1,0,0,0,0,0,0,-0.4781923861544629,-0.2445701802359862,0.0,1.0097469527229086,-0.8676112189385834,1,5.0,1,1,1.7076481574802767,1.7076481574802769
2016-12-10,air_61668cc2b0778898,0,0,1,0,0,0,0,-0.791884515758774,-0.8790880941958732,0.0,0.955481441828236,-0.6635247746888555,1,13.0,1,1,2.4362070673669485,2.4362070673669485
2016-12-11,air_61668cc2b0778898,0,0,0,1,0,0,0,-0.9969909081923622,-1.0377175726858447,0.0,0.9826141972755725,-0.901625626313538,1,8.0,1,1,0.15717322470249065,0.1571732247024908
2016-12-12,air_61668cc2b0778898,0,1,0,0,0,0,0,-0.9728607443766458,-1.0865266429904517,0.0,0.6298883764602021,-1.003668848438402,1,6.0,1,1,-1.0258481112898086,-1.0258481112898084
2016-12-15,air_61668cc2b0778898,0,0,0,0,1,0,0,-1.0693813996395107,-1.1353357132950583,0.0,0.4670918437761852,-0.9469781694801442,1,4.0,1,1,0.3072914624136347,0.3072914624136348
2016-12-16,air_61668cc2b0778898,1,0,0,0,0,0,0,-1.2382925463495247,-1.1719425160235133,0.0,0.9283486863809,-1.128388342146569,1,11.0,1,1,1.8786783885044158,1.878678388504416
2016-12-17,air_61668cc2b0778898,0,0,1,0,0,0,0,-1.00905599010022,-0.7692676860105081,0.0,1.0368797081702448,-1.2984603790213423,1,13.0,1,1,2.8790932114600247,2.879093211460025
2016-12-18,air_61668cc2b0778898,0,0,0,1,0,0,0,-0.8280797614823484,-0.5496268696397779,0.0,0.6570211319075382,-0.9356400336884926,1,5.0,1,1,0.2568786213912356,0.2568786213912357
2016-12-19,air_61668cc2b0778898,0,1,0,0,0,0,0,-0.6109082871409022,-0.4520087290305646,0.0,0.8469504200388918,-0.7655679968137193,1,10.0,1,1,-0.4877377119322002,-0.48773771193220006
2016-12-20,air_61668cc2b0778898,0,0,0,0,0,1,0,-0.6591686147723347,-0.5984359399443846,0.0,-0.4554218414332449,-0.6295103673139008,1,3.0,1,1,0.22999177284595604,0.22999177284595618
2016-12-21,air_61668cc2b0778898,0,0,0,0,0,0,1,-0.5505828776016116,-0.2933792505405927,0.0,0.7112866428022105,-0.7088773178554616,1,5.0,1,1,0.8009638759811282,0.8009638759811283
2016-12-22,air_61668cc2b0778898,0,0,0,0,1,0,0,-0.05591451937942865,0.09709331189626076,0.0,-0.7267493959066066,-0.55014341677234,1,10.0,1,1,1.8943623834891623,1.8943623834891623
2016-12-23,air_61668cc2b0778898,1,0,0,0,0,0,0,-0.12830501082657733,0.02387970643935098,1.0,-0.23835979785455552,-0.3347188367309605,1,12.0,1,1,1.4040508259898288,1.4040508259898288
2016-12-24,air_61668cc2b0778898,0,0,1,0,0,0,0,-0.7798194338509159,-0.9156948969243281,0.0,0.9012159309335639,-0.6862010462721585,1,10.0,1,1,1.6426716068291844,1.6426716068291847
2016-12-25,air_61668cc2b0778898,0,0,0,1,0,0,0,-1.0211210720080783,-1.0865266429904517,0.0,-0.12982877606521073,-0.7882442683970226,1,2.0,1,1,-0.027673859046306093,-0.027673859046305937
2016-12-26,air_61668cc2b0778898,0,1,0,0,0,0,0,-0.9849258262845039,-1.0255153051096932,0.0,-1.0523424612746408,-0.8676112189385834,1,4.0,1,1,-0.16136124486866818,-0.161361244868668
