visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Fukuoka-ken Itoshima-shi Maebarunishi,total_area_visitors,total_genre_visitors
2016-09-14,air_68d075113f368946,0,0,0,0,0,0,1,0.7942378144905582,0.6061974901331413,0.0,-1.2146205268127905,0.990087495806862,1,6.0,1,1,-0.362714578694152,-0.3627145786941514
2016-09-15,air_68d075113f368946,0,0,0,0,1,0,0,0.8170551286046835,0.7516969875153969,0.0,-0.40994027406677347,0.9367458892279358,1,14.0,1,1,-0.03407854081887135,-0.03407854081887084
2016-09-16,air_68d075113f368946,1,0,0,0,0,0,0,0.8855070709470598,0.9867346371328874,0.0,-0.04653628895566881,0.8940726039647946,1,3.0,1,1,0.9151463787058173,0.9151463787058176
2016-09-17,air_68d075113f368946,0,0,1,0,0,0,0,1.0908628979741883,1.2553490938385905,0.0,-0.15036599898741307,1.0220924597542178,1,20.0,1,1,1.3829516478102157,1.382951647810216
2016-09-18,air_68d075113f368946,0,0,0,1,0,0,0,0.7486031862623076,0.5278516069273108,0.0,-1.3184502368445348,1.0434291023857882,1,28.0,1,1,0.19093692815212057,0.19093692815212104
2016-09-19,air_68d075113f368946,0,1,0,0,0,0,0,0.6116993015775549,0.2816216882804162,1.0,-1.3184502368445348,0.7980577121227276,1,18.0,1,1,-1.289627039951129,-1.289627039951128
2016-09-21,air_68d075113f368946,0,0,0,0,0,0,1,0.5774733304063672,0.5166593378979067,0.0,-0.04653628895566881,0.6487012137017344,1,8.0,1,1,0.40120348403089623,0.4012034840308967
2016-09-22,air_68d075113f368946,0,0,0,0,1,0,0,0.5660646733493043,0.5278516069273108,1.0,-1.1627056717969186,0.6060279284385931,1,29.0,1,1,-0.27270839110575523,-0.2727083911057547
2016-09-23,air_68d075113f368946,1,0,0,0,0,0,0,0.657333929805806,0.6621588352801628,0.0,0.6283568262506681,0.723379462912231,1,16.0,1,1,0.2143839181961567,0.21438391819615718
2016-09-24,air_68d075113f368946,0,0,1,0,0,0,0,0.7257858721481819,0.8076583326624184,0.0,1.0696330938855805,0.7447161055438014,1,29.0,1,1,1.1537762289927012,1.1537762289927014
2016-09-25,air_68d075113f368946,0,0,0,1,0,0,0,0.7257858721481819,0.6509665662507583,0.0,-1.0848333892731103,0.723379462912231,1,16.0,1,1,-0.35704191981253036,-0.3570419198125298
2016-09-26,air_68d075113f368946,0,1,0,0,0,0,0,0.9767763274035615,1.0986573274269305,0.0,0.5504845437268601,0.9154092465963654,1,5.0,1,1,-1.0555353167695423,-1.0555353167695416
2016-09-27,air_68d075113f368946,0,0,0,0,0,1,0,1.0224109556318122,1.0538882513093135,0.0,0.47261226120305194,0.9260775679121503,1,3.0,1,1,-0.42435747187444056,-0.42435747187443995
2016-09-28,air_68d075113f368946,0,0,0,0,0,0,1,0.805646471547621,0.42712118566267226,0.0,-1.3184502368445348,1.0434291023857882,1,6.0,1,1,-0.3078788761718094,-0.30787887617180887
2016-09-29,air_68d075113f368946,0,0,0,0,1,0,0,0.5318387021781161,0.2256603431333947,0.0,-1.3184502368445348,0.8087260334385129,1,4.0,1,1,-0.1849712670700071,-0.18497126707000658
2016-09-30,air_68d075113f368946,1,0,0,0,0,0,0,0.6116993015775549,0.5502361449861197,0.0,-1.1367482442889825,0.7767210694911572,1,13.0,1,1,1.2229826673484852,1.2229826673484856
2016-10-01,air_68d075113f368946,0,0,1,0,0,0,0,0.7029685580340566,0.6845433733389713,0.0,-0.8252591141937501,0.8727359613332242,1,20.0,1,1,1.25739679789699,1.2573967978969902
2016-10-02,air_68d075113f368946,0,0,0,1,0,0,0,0.8398724427188089,0.9867346371328874,0.0,-0.3320679915429654,0.9260775679121503,1,21.0,1,1,-0.4137685086287468,-0.4137685086287462
2016-10-03,air_68d075113f368946,0,1,0,0,0,0,0,0.9995936415176868,1.154618672573952,0.0,0.4985696887109879,0.9367458892279358,1,8.0,1,1,-1.5082134955229496,-1.5082134955229487
2016-10-05,air_68d075113f368946,0,0,0,0,0,0,1,0.9425503562323734,0.8748119468388444,0.0,-0.09845114397154094,0.8300626760700833,1,6.0,1,1,-0.827872606987127,-0.8278726069871263
2016-10-06,air_68d075113f368946,0,0,0,0,1,0,0,0.6345166156916807,0.6509665662507583,0.0,1.0436756663776445,0.6807061776490898,1,8.0,1,1,-0.35099108367213394,-0.3509910836721334
2016-10-07,air_68d075113f368946,1,0,0,0,0,0,0,0.6231079586346178,0.5614284140155238,0.0,-0.9810036792413663,0.734047784228016,1,11.0,1,1,0.836107331621889,0.8361073316218894
2016-10-08,air_68d075113f368946,0,0,1,0,0,0,0,0.7371945292052448,0.6509665662507583,0.0,-1.2665353818286627,0.723379462912231,1,12.0,1,1,1.0902424495185388,1.090242449518539
2016-10-09,air_68d075113f368946,0,0,0,1,0,0,0,0.30366556103686226,0.23685261216279918,0.0,0.576441971234796,0.28597828896503596,1,38.0,1,1,0.36603299896484204,0.3660329989648425
2016-10-10,air_68d075113f368946,0,1,0,0,0,0,0,0.18957899046623533,0.11373765283935168,1.0,1.4330370789966853,0.21130003975453934,1,52.0,1,1,-0.7556407505611447,-0.755640750561144
2016-10-12,air_68d075113f368946,0,0,0,0,0,0,1,0.2009876475232982,0.23685261216279918,0.0,-0.15036599898741307,0.13662179054404272,1,8.0,1,1,-0.43494643512013426,-0.4349464351201337
2016-10-13,air_68d075113f368946,0,0,0,0,1,0,0,0.14394436223798474,-0.03176184454290435,0.0,-1.3184502368445348,0.30731493159660633,1,8.0,1,1,-0.40053230457162964,-0.4005323045716291
2016-10-14,air_68d075113f368946,1,0,0,0,0,0,0,0.12112704812385942,0.2592371502216077,0.0,-0.22823828151122114,0.17929507580718354,1,7.0,1,1,0.9941854257897456,0.9941854257897459
2016-10-15,air_68d075113f368946,0,0,1,0,0,0,0,0.14394436223798474,0.35996757148624625,0.0,0.1870805586157554,-0.19409617024529988,1,20.0,1,1,1.461990694894144,1.4619906948941441
2016-10-16,air_68d075113f368946,0,0,0,1,0,0,0,0.23521361869448637,0.08016084575113869,0.0,-1.2924928093365988,0.3499882168597475,1,15.0,1,1,-0.4462917528833776,-0.44629175288337697
2016-10-17,air_68d075113f368946,0,1,0,0,0,0,0,0.48620407394986553,0.48308253080969377,0.0,0.5504845437268601,0.4886763939649557,1,13.0,1,1,-1.3728260368815797,-1.3728260368815788
2016-10-18,air_68d075113f368946,0,0,0,0,0,1,0,0.497612731006928,0.5278516069273108,0.0,0.39473997867924365,0.5846912858070228,1,5.0,1,1,-0.5665521211737564,-0.5665521211737559
2016-10-19,air_68d075113f368946,0,0,0,0,0,0,1,0.4063434745504268,0.2256603431333947,0.0,-1.2665353818286627,0.5313496792280965,1,14.0,1,1,-0.42889559897973784,-0.4288955989797373
2016-10-20,air_68d075113f368946,0,0,0,0,1,0,0,0.2922569039797998,0.27042941925101216,0.0,-0.3320679915429654,0.26464164633346554,1,19.0,1,1,-0.2072837253377189,-0.20728372533771838
2016-10-22,air_68d075113f368946,0,0,1,0,0,0,0,0.1553530192950472,-0.15487680386635144,0.0,-1.3184502368445348,0.39266150212288836,1,11.0,1,1,1.5678803273510813,1.5678803273510815
2016-10-23,air_68d075113f368946,0,0,0,1,0,0,0,0.2238049616374235,0.05777630769233016,0.0,-0.9810036792413663,0.46733975133338496,1,28.0,1,1,-0.17854225367083593,-0.17854225367083537
2016-10-24,air_68d075113f368946,0,1,0,0,0,0,0,0.05267510578148309,0.03539176963352163,0.0,1.4070796514887494,0.05127522001776072,1,6.0,1,1,-1.2056716885031284,-1.2056716885031278
2016-10-25,air_68d075113f368946,0,0,0,0,0,1,0,0.4063434745504268,0.3823521095450552,0.0,-1.2405779543207267,-0.08741295708744748,1,12.0,1,1,-0.5294907498138284,-0.5294907498138278
2016-10-26,air_68d075113f368946,0,0,0,0,0,0,1,0.38352616043630106,0.23685261216279918,0.0,-1.1107908167810465,0.5313496792280965,1,9.0,1,1,-0.1358082234292862,-0.13580822342928567
2016-10-27,air_68d075113f368946,0,0,0,0,1,0,0,0.2694395898656741,0.21446807410399066,0.0,-0.2801531365270932,0.29664661028082134,1,13.0,1,1,-0.12219384211339424,-0.12219384211339371
2016-10-28,air_68d075113f368946,1,0,0,0,0,0,0,0.2238049616374235,0.46069799275088524,0.0,-1.2924928093365988,0.23263668238610974,1,9.0,1,1,0.9193063285523398,0.9193063285523402
2016-10-29,air_68d075113f368946,0,0,1,0,0,0,0,0.08690107695267126,-0.05414638260171288,0.0,0.10920827609194733,0.05127522001776072,1,29.0,1,1,1.7501617660805235,1.7501617660805238
2016-10-30,air_68d075113f368946,0,0,0,1,0,0,0,-0.1983153494738961,-0.0765309206605214,0.0,0.13516570359988328,-0.17275952761372929,1,26.0,1,1,-0.09496507948161034,-0.09496507948160982
2016-11-01,air_68d075113f368946,0,0,0,0,0,1,0,-0.4607144617863382,-0.613759834071928,0.0,0.005378566060203081,-0.4074625965610047,1,10.0,1,1,-0.7499680916795229,-0.7499680916795224
2016-11-02,air_68d075113f368946,0,0,0,0,0,0,1,-0.6432529746993412,-0.6025675650425236,0.0,0.9917608113617727,-0.6528339868240651,1,7.0,1,1,0.40876702920639174,0.4087670292063922
2016-11-03,air_68d075113f368946,0,0,0,0,1,0,0,-0.6204356605852159,-0.4570680676602676,1.0,0.7321865362824124,-0.7275122360345618,1,45.0,1,1,-0.05790370812168226,-0.057903708121681746
2016-11-04,air_68d075113f368946,1,0,0,0,0,0,0,-0.5063490900145889,-0.27799176318979896,0.0,1.095590521393517,-0.5888240589293537,1,5.0,1,1,0.07143291437929125,0.07143291437929175
2016-11-05,air_68d075113f368946,0,0,1,0,0,0,0,-0.24394997770214694,0.04658403866292609,0.0,1.0177182388697086,-0.6314973441924947,1,12.0,1,1,1.2763056608357286,1.276305660835729
2016-11-06,air_68d075113f368946,0,0,0,1,0,0,0,-0.12986340713152017,0.03539176963352163,0.0,0.5504845437268601,-0.1834278489295145,1,36.0,1,1,-0.5003711008881706,-0.5003711008881699
2016-11-07,air_68d075113f368946,0,1,0,0,0,0,0,-0.42648849061515,-0.33395310833682046,0.0,1.2772925139490692,-0.4181309178767899,1,8.0,1,1,-1.2763908358940117,-1.276390835894011
2016-11-08,air_68d075113f368946,0,0,0,0,0,1,0,-0.4493058047292755,-0.580183026983715,0.0,-1.3184502368445348,-0.4074625965610047,1,9.0,1,1,-1.0952439289408937,-1.095243928940893
2016-11-09,air_68d075113f368946,0,0,0,0,0,0,1,-0.4378971476722128,-0.49064487474848056,0.0,-0.48781255659058154,-0.2794427407715817,1,4.0,1,1,-0.7874076402982259,-0.7874076402982252
2016-11-10,air_68d075113f368946,0,0,0,0,1,0,0,-0.6660702888134667,-0.9159510978658442,0.0,-1.3184502368445348,-0.35412098998207847,1,15.0,1,1,-0.5230617364146571,-0.5230617364146566
2016-11-12,air_68d075113f368946,0,0,1,0,0,0,0,-0.5519837182428398,-0.356337646395629,0.0,0.29091026864749964,-0.6421656655082799,1,24.0,1,1,1.8125610137783617,1.8125610137783617
2016-11-13,air_68d075113f368946,0,0,0,1,0,0,0,-0.1754980353597708,0.09135311478054314,0.0,-0.15036599898741307,-0.43946756050836033,1,44.0,1,1,-0.3646054649880259,-0.3646054649880253
2016-11-14,air_68d075113f368946,0,1,0,0,0,0,0,-0.027185493617955688,-0.17726134192516,0.0,-1.3184502368445348,0.20063171843875413,1,18.0,1,1,-1.3864404181974717,-1.3864404181974708
2016-11-15,air_68d075113f368946,0,0,0,0,0,1,0,0.018449134610294928,-0.05414638260171288,0.0,-1.1107908167810465,0.12595346922825734,1,16.0,1,1,-0.8864900820972172,-0.8864900820972166
2016-11-16,air_68d075113f368946,0,0,0,0,0,0,1,-0.4835317759004635,-0.356337646395629,0.0,1.1994202314252607,-0.5354824523504275,1,13.0,1,1,-0.3059879898779355,-0.30598798987793496
2016-11-17,air_68d075113f368946,0,0,0,0,1,0,0,-0.4949404329575263,-0.25560722513099043,0.0,0.08325084858401138,-0.6635023081398504,1,13.0,1,1,-0.2564467689784398,-0.25644676897843927
2016-11-18,air_68d075113f368946,1,0,0,0,0,0,0,-0.35803654827277387,-0.16606907289575593,0.0,-0.6954719766540699,-0.6314973441924947,1,4.0,1,1,1.0331376834435475,1.0331376834435477
2016-11-19,air_68d075113f368946,0,0,1,0,0,0,0,0.2922569039797998,0.10254538380994761,0.0,-0.9290888242254942,0.40332982343867374,1,19.0,1,1,1.538004323907874,1.5380043239078742
2016-11-20,air_68d075113f368946,0,0,0,1,0,0,0,0.10971839106679657,0.013007231574713101,0.0,-1.2405779543207267,0.07261186264933113,1,40.0,1,1,-0.11425211967912394,-0.11425211967912341
2016-11-21,air_68d075113f368946,0,1,0,0,0,0,0,-0.1983153494738961,-0.2332226870721815,0.0,-1.1627056717969186,-0.1620912062979441,1,9.0,1,1,-1.2835762038107323,-1.2835762038107317
2016-11-22,air_68d075113f368946,0,0,0,0,0,1,0,-0.11845475007445733,-0.1101077277487344,0.0,-0.5656848391143897,-0.04473967182430648,1,3.0,1,1,0.6939126823225731,0.6939126823225735
2016-11-23,air_68d075113f368946,0,0,0,0,0,0,1,-0.4378971476722128,-0.6585289101895451,1.0,-1.1886630993048546,-0.19409617024529988,1,49.0,1,1,-0.1770295446357368,-0.17702954463573628
2016-11-24,air_68d075113f368946,0,0,0,0,1,0,0,-0.9741040293541594,-1.095027402336313,0.0,0.3687825511713077,-1.0155569115607634,1,14.0,1,1,-1.1035638286339389,-1.1035638286339382
2016-11-26,air_68d075113f368946,0,0,1,0,0,0,0,-0.8600174587835324,-0.8376052146600141,0.0,-0.3061105640350293,-0.9835519476134076,1,30.0,1,1,1.8568077530550104,1.8568077530550107
2016-11-27,air_68d075113f368946,0,0,0,1,0,0,0,-0.5862096894140277,-0.8711820217482269,0.0,-1.3184502368445348,-0.2581060981400113,1,23.0,1,1,-0.481084060690657,-0.4810840606906564
