visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Bar/Cocktail,Miyagi-ken Sendai-shi Kamisugi,total_area_visitors,total_genre_visitors
2016-07-11,air_2a184c1745274b2b,0,1,0,0,0,0,0,1.143183716528335,1.4261492445496113,0.0,1.9053173811001336,1.0810195134257254,1,1.0,1,1,-1.3222248452035064,-1.3222248452035064
2016-07-12,air_2a184c1745274b2b,0,0,0,0,0,1,0,0.9816840309289429,1.037045654696218,0.0,1.7933472763021696,0.9235961323392896,1,1.0,1,1,-0.5671372763096607,-0.5671372763096607
2016-07-13,air_2a184c1745274b2b,0,0,0,0,0,0,1,0.9493840938090643,0.7951704501927571,0.0,-1.313823131841325,1.154483757932729,1,9.0,1,1,-0.49147169957211545,-0.49147169957211545
2016-07-14,air_2a184c1745274b2b,0,0,0,0,1,0,0,1.067817196581952,0.94239883554269,0.0,-1.0618903960459065,1.185968434150016,1,5.0,1,1,-0.265651118220685,-0.265651118220685
2016-07-15,air_2a184c1745274b2b,1,0,0,0,0,0,0,0.8740175738626814,0.7531051972356336,0.0,-1.0898829222453974,0.9655757006290058,1,5.0,1,1,0.9728336326285665,0.9728336326285665
2016-07-16,air_2a184c1745274b2b,0,0,1,0,0,0,0,0.8524842824494292,0.7531051972356336,0.0,-0.33408471485914204,0.9131012402668605,1,13.0,1,1,1.4464295740739275,1.4464295740739275
2016-07-17,air_2a184c1745274b2b,0,0,0,1,0,0,0,1.0247506137554476,0.8162030766713189,0.0,-1.285830605641834,1.164978650005158,1,11.0,1,1,0.4780670116815087,0.4780670116815087
2016-07-18,air_2a184c1745274b2b,0,1,0,0,0,0,0,1.283150110714475,1.3209861121568023,1.0,0.14178823053220402,1.2594326786570194,1,1.0,1,1,-1.118359042594576,-1.118359042594576
2016-07-19,air_2a184c1745274b2b,0,0,0,0,0,1,0,1.229316882181344,1.2158229797639932,0.0,1.0655415951154052,1.1020092975705835,1,4.0,1,1,-0.9348798202465388,-0.9348798202465388
2016-07-20,air_2a184c1745274b2b,0,0,0,0,0,0,1,0.9386174481024384,0.9003335825855662,0.0,-0.5580249244550696,0.997060376846293,1,8.0,1,1,-0.4314881076506417,-0.4314881076506417
2016-07-21,air_2a184c1745274b2b,0,0,0,0,1,0,0,0.7878844082096722,0.6269094383642628,0.0,-1.3418156580408158,0.9340910244117189,1,4.0,1,1,-0.200570881233988,-0.200570881233988
2016-07-22,air_2a184c1745274b2b,1,0,0,0,0,0,0,0.7986510539162984,0.7215562575177908,0.0,1.457436961908278,0.9026063481944316,1,6.0,1,1,1.0394820680968706,1.0394820680968706
2016-07-23,air_2a184c1745274b2b,0,0,1,0,0,0,0,0.7340511796765414,0.5112299927321727,0.0,-1.1738605008438703,0.8711216719771443,1,7.0,1,1,1.3699798980955786,1.3699798980955786
2016-07-24,air_2a184c1745274b2b,0,0,0,1,0,0,0,0.7771177625030463,0.7005236310392291,0.0,-1.0618903960459065,0.8501318878322863,1,3.0,1,1,-0.49813654311894584,-0.49813654311894584
2016-07-25,air_2a184c1745274b2b,0,1,0,0,0,0,0,1.0462839051686998,1.047561967935499,0.0,1.0655415951154052,1.0285450530635802,1,2.0,1,1,-1.1712857413488176,-1.1712857413488176
2016-07-26,air_2a184c1745274b2b,0,0,0,0,0,1,0,1.0785838422885783,0.8793009561070044,0.0,-1.3418156580408158,1.2594326786570194,1,6.0,1,1,-0.4063969319449272,-0.4063969319449272
2016-07-27,air_2a184c1745274b2b,0,0,0,0,0,0,1,1.132417070821709,1.0054967149783751,0.0,-1.313823131841325,1.3119071390191648,1,15.0,1,1,-0.1935139880667558,-0.1935139880667558
2016-07-28,air_2a184c1745274b2b,0,0,0,0,1,0,0,1.283150110714475,1.2263392930032744,0.0,-0.7259800816520152,1.3328969231640229,1,4.0,1,1,0.042107833794719385,0.042107833794719385
2016-07-29,air_2a184c1745274b2b,1,0,0,0,0,0,0,1.3585166306608578,1.4156329313103306,0.0,1.5134220143072603,1.4063611676710266,1,4.0,1,1,1.2974507183212478,1.2974507183212478
2016-07-30,air_2a184c1745274b2b,0,0,1,0,0,0,0,1.3369833392476056,1.4156329313103306,0.0,1.7373622239031876,1.2804224628018774,1,5.0,1,1,1.421338398368213,1.421338398368213
2016-07-31,air_2a184c1745274b2b,0,0,0,1,0,0,0,1.38004992207411,1.4051166180710497,0.0,0.7296312807215137,1.4168560597434554,1,23.0,1,1,-0.45109058867073115,-0.45109058867073115
2016-08-01,air_2a184c1745274b2b,0,1,0,0,0,0,0,1.369283276367484,1.352535051874645,0.0,-0.3060921886596511,1.4588356280331718,1,1.0,1,1,-1.2285249859274787,-1.2285249859274787
2016-08-02,air_2a184c1745274b2b,0,0,0,0,0,1,0,1.3154500478343534,1.2894371724389595,0.0,-0.2780996624601601,1.4588356280331718,1,5.0,1,1,-0.8560778465457792,-0.8560778465457792
2016-08-03,air_2a184c1745274b2b,0,0,0,0,0,0,1,1.3585166306608578,1.3209861121568023,0.0,-0.2780996624601601,1.4483407359607425,1,9.0,1,1,-0.38365805396162345,-0.38365805396162345
2016-08-04,air_2a184c1745274b2b,0,0,0,0,1,0,0,1.4877163791403714,1.552345003420982,0.0,1.8213398025016605,1.385371383526168,1,6.0,1,1,-0.2499691334046134,-0.2499691334046134
2016-08-05,air_2a184c1745274b2b,1,0,0,0,0,0,0,1.5738495447933807,1.6680244490530722,0.0,2.213235169294534,1.343391815236452,1,6.0,1,1,0.8591392427120477,0.8591392427120477
2016-08-06,air_2a184c1745274b2b,0,0,1,0,0,0,0,1.541549607673502,1.657508135813791,0.0,2.213235169294534,1.4588356280331718,1,5.0,1,1,0.6035228902100812,0.6035228902100812
2016-08-07,air_2a184c1745274b2b,0,0,0,1,0,0,0,1.444649796313867,1.4366655577888925,0.0,2.0452800120975883,1.4273509518158845,1,7.0,1,1,-0.6592689371040812,-0.6592689371040812
2016-08-08,air_2a184c1745274b2b,0,1,0,0,0,0,0,1.4015832134873625,1.2789208591996788,0.0,-0.5300323982555786,1.4588356280331718,1,1.0,1,1,-1.2089225049073893,-1.2089225049073893
2016-08-09,air_2a184c1745274b2b,0,0,0,0,0,1,0,1.670749356153016,1.7731875814458813,0.0,1.2614892785118417,1.36438159938131,1,6.0,1,1,-0.33073135520738195,-0.33073135520738195
2016-08-10,air_2a184c1745274b2b,0,0,0,0,0,0,1,1.3046834021277272,1.352535051874645,0.0,-0.6420025030535423,1.2174531103673034,1,9.0,1,1,0.7289787687386537,0.7289787687386537
2016-08-11,air_2a184c1745274b2b,0,0,0,0,1,0,0,1.2077835907680918,1.2263392930032744,1.0,1.989294959698606,1.1754735420775868,1,12.0,1,1,0.4012252860827581,0.4012252860827581
2016-08-12,air_2a184c1745274b2b,1,0,0,0,0,0,0,1.1108837794084565,1.1842740400461504,0.0,2.241227695494025,1.0600297292808676,1,6.0,1,1,-0.055512521685326076,-0.055512521685326076
2016-08-13,air_2a184c1745274b2b,0,0,1,0,0,0,0,1.0355172594620734,1.0580782811747798,1.0,2.129257590696061,0.9445859164841477,1,6.0,1,1,0.1197336586342736,0.1197336586342736
2016-08-14,air_2a184c1745274b2b,0,0,0,1,0,0,0,1.0355172594620734,1.152725100328308,1.0,0.9815640165169323,1.0390399451360095,1,5.0,1,1,-0.9744768319071195,-0.9744768319071195
2016-08-15,air_2a184c1745274b2b,0,1,0,0,0,0,0,1.2185502364747178,1.1211761606104653,1.0,-0.4180622934576148,1.154483757932729,1,4.0,1,1,-1.5296190943960528,-1.5296190943960528
2016-08-16,air_2a184c1745274b2b,0,0,0,0,0,1,0,1.4231165049006147,1.3840839915924879,0.0,0.47769854492609537,1.4693305201056006,1,3.0,1,1,-1.4053393647286856,-1.4053393647286856
2016-08-17,air_2a184c1745274b2b,0,0,0,0,0,0,1,1.4877163791403714,1.6154428828566676,0.0,-0.5300323982555786,1.542794764612604,1,8.0,1,1,-0.8748962283250651,-0.8748962283250651
2016-08-18,air_2a184c1745274b2b,0,0,0,0,1,0,0,1.3046834021277272,1.131692473849746,0.0,-1.2298455532428523,1.4588356280331718,1,4.0,1,1,-0.5839954099869377,-0.5839954099869377
2016-08-19,air_2a184c1745274b2b,1,0,0,0,0,0,0,1.3908165677807363,1.3630513651139262,0.0,0.8975864379184593,1.4903203042504587,1,2.0,1,1,0.8203263302922705,0.8203263302922705
2016-08-20,air_2a184c1745274b2b,0,0,1,0,0,0,0,1.3154500478343534,1.1632414135675888,0.0,-1.3418156580408158,1.4588356280331718,1,12.0,1,1,0.6964386502453053,0.6964386502453053
2016-08-21,air_2a184c1745274b2b,0,0,0,1,0,0,0,1.6276827733265113,1.8573180873601283,0.0,0.5056910711255862,1.3748764914537392,1,6.0,1,1,-0.861958590851806,-0.861958590851806
2016-08-22,air_2a184c1745274b2b,0,1,0,0,0,0,0,1.3908165677807363,1.3630513651139262,0.0,-0.7259800816520152,1.4168560597434554,1,4.0,1,1,-2.1145571280355218,-2.1145571280355218
2016-08-23,air_2a184c1745274b2b,0,0,0,0,0,1,0,1.2723834650078485,1.4576981842674541,0.0,-0.39006976725812387,1.301412246946736,1,1.0,1,1,-0.652212043936849,-0.652212043936849
2016-08-24,air_2a184c1745274b2b,0,0,0,0,0,0,1,1.1754836536482134,1.1842740400461504,0.0,-0.47404734585659675,1.185968434150016,1,8.0,1,1,-0.45187468791153473,-0.45187468791153473
2016-08-25,air_2a184c1745274b2b,0,0,0,0,1,0,0,1.3262166935409792,1.236855606242555,0.0,-0.026166926664741536,1.343391815236452,1,5.0,1,1,-0.31544142001171216,-0.31544142001171216
2016-08-26,air_2a184c1745274b2b,1,0,0,0,0,0,0,1.3477499849542318,1.3209861121568023,0.0,-0.05415945286423263,1.2909173548743067,1,3.0,1,1,1.1343580762341035,1.1343580762341035
2016-08-27,air_2a184c1745274b2b,0,0,1,0,0,0,0,0.7986510539162984,0.5322626192107345,0.0,-1.3978007104397978,0.9550808085565768,1,20.0,1,1,1.2006144620820058,1.2006144620820058
2016-08-28,air_2a184c1745274b2b,0,0,0,1,0,0,0,0.830950991036177,0.6479420648428246,0.0,-1.3978007104397978,0.9760705927014349,1,8.0,1,1,-0.2825092518979619,-0.2825092518979619
2016-08-29,air_2a184c1745274b2b,0,1,0,0,0,0,0,1.132417070821709,0.9844640884998135,0.0,-1.3418156580408158,1.0810195134257254,1,2.0,1,1,-1.5139371095799812,-1.5139371095799812
2016-08-30,air_2a184c1745274b2b,0,0,0,0,0,1,0,1.1970169450614656,1.0580782811747798,0.0,-1.313823131841325,1.2489377865845905,1,1.0,1,1,-0.6800475669853759,-0.6800475669853759
2016-08-31,air_2a184c1745274b2b,0,0,0,0,0,0,1,1.1862502993548398,1.1947903532854316,0.0,1.037549068915914,1.1334939737878709,1,4.0,1,1,-0.22801435466211323,-0.22801435466211323
2016-09-01,air_2a184c1745274b2b,0,0,0,0,1,0,0,1.2616168193012227,1.2894371724389595,0.0,1.569407066706242,1.2699275707294486,1,7.0,1,1,-0.6420187538064024,-0.6420187538064024
2016-09-02,air_2a184c1745274b2b,1,0,0,0,0,0,0,1.2077835907680918,1.1842740400461504,0.0,0.02981812573424015,1.2279480024397322,1,9.0,1,1,0.6246935697117778,0.6246935697117778
2016-09-03,air_2a184c1745274b2b,0,0,1,0,0,0,0,1.2400835278879705,1.1737577268068697,0.0,0.8695939117189684,1.301412246946736,1,7.0,1,1,1.2370750767793723,1.2370750767793723
2016-09-04,air_2a184c1745274b2b,0,0,0,1,0,0,0,1.2400835278879705,1.1842740400461504,0.0,-0.9779128174474336,1.343391815236452,1,1.0,1,1,-0.791389659179484,-0.791389659179484
2016-09-06,air_2a184c1745274b2b,0,0,0,0,0,1,0,1.541549607673502,1.6154428828566676,0.0,0.08580317813322208,1.542794764612604,1,3.0,1,1,-0.6800475669853759,-0.6800475669853759
2016-09-07,air_2a184c1745274b2b,0,0,0,0,0,0,1,1.2400835278879705,1.247371919481836,0.0,-0.6140099768540515,1.2909173548743067,1,6.0,1,1,-0.5785067153013126,-0.5785067153013126
2016-09-08,air_2a184c1745274b2b,0,0,0,0,1,0,0,1.0139839680488214,0.7741378237141954,0.0,-1.2578380794423432,1.2384428945121615,1,7.0,1,1,-0.42364711524260595,-0.42364711524260595
2016-09-09,air_2a184c1745274b2b,1,0,0,0,0,0,0,1.2616168193012227,1.3315024253960834,0.0,0.9815640165169323,1.164978650005158,1,3.0,1,1,0.9579357470532984,0.9579357470532984
2016-09-10,air_2a184c1745274b2b,0,0,1,0,0,0,0,1.1754836536482134,1.2789208591996788,0.0,1.3174743309108234,0.9550808085565768,1,12.0,1,1,1.491907330040535,1.491907330040535
2016-09-11,air_2a184c1745274b2b,0,0,0,1,0,0,0,0.7878844082096722,0.5007136794928917,0.0,-1.3978007104397978,1.0495348372084383,1,2.0,1,1,-0.33033930558698016,-0.33033930558698016
2016-09-12,air_2a184c1745274b2b,0,1,0,0,0,0,0,0.7555844710897941,0.45864842653576826,0.0,-1.3978007104397978,0.9760705927014349,1,3.0,1,1,-1.3959301738390426,-1.3959301738390426
2016-09-13,air_2a184c1745274b2b,0,0,0,0,0,1,0,0.6371513683169063,0.3114200411858357,0.0,-1.3978007104397978,0.8816165640495736,1,3.0,1,1,-0.8525493999621631,-0.8525493999621631
2016-09-14,air_2a184c1745274b2b,0,0,0,0,0,0,1,0.8847842195693076,0.8793009561070044,0.0,-0.5020398720560876,0.8711216719771443,1,9.0,1,1,-0.43815295119747216,-0.43815295119747216
2016-09-15,air_2a184c1745274b2b,0,0,0,0,1,0,0,1.003217322342195,1.1001435341319035,0.0,0.05781065193373124,1.0810195134257254,1,5.0,1,1,-0.0974618310683175,-0.0974618310683175
2016-09-16,air_2a184c1745274b2b,1,0,0,0,0,0,0,0.9709173852223169,0.7531051972356336,0.0,-1.3418156580408158,1.1439888658603001,1,5.0,1,1,0.8865827161401729,0.8865827161401729
2016-09-17,air_2a184c1745274b2b,0,0,1,0,0,0,0,0.9493840938090643,0.8793009561070044,0.0,-1.0059053436469247,0.997060376846293,1,13.0,1,1,1.3715480965771858,1.3715480965771858
2016-09-18,air_2a184c1745274b2b,0,0,0,1,0,0,0,0.6048514311970279,0.2378058485108691,0.0,-1.3978007104397978,0.8921114561220024,1,5.0,1,1,0.13580769307074694,0.13580769307074694
2016-09-21,air_2a184c1745274b2b,0,0,0,0,0,0,1,0.5510182026638971,0.5743278721678583,0.0,-0.11014450526321456,0.5142953415145564,1,14.0,1,1,0.3537872820141416,0.3537872820141416
2016-09-22,air_2a184c1745274b2b,0,0,0,0,1,0,0,0.49718497413076645,0.4270994868179255,1.0,-1.3978007104397978,0.7136982908907085,1,9.0,1,1,-0.34484514154184637,-0.34484514154184637
2016-09-23,air_2a184c1745274b2b,1,0,0,0,0,0,0,0.7232845339699155,0.6058768118857008,0.0,-1.285830605641834,0.7451829671079957,1,2.0,1,1,0.16011476953565787,0.16011476953565787
2016-09-24,air_2a184c1745274b2b,0,0,1,0,0,0,0,0.8094176996229248,0.8056867634320382,0.0,-0.19412208386168733,0.7871625353977117,1,6.0,1,1,1.1339660266137017,1.1339660266137017
2016-09-25,air_2a184c1745274b2b,0,0,0,1,0,0,0,0.9170841566891862,0.8898172693462855,0.0,0.47769854492609537,0.9760705927014349,1,3.0,1,1,-0.4322722068914453,-0.4322722068914453
2016-09-26,air_2a184c1745274b2b,0,1,0,0,0,0,0,0.9278508023958121,0.7320725707570719,0.0,-1.3978007104397978,1.1020092975705835,1,1.0,1,1,-1.1563878557735496,-1.1563878557735496
2016-09-27,air_2a184c1745274b2b,0,0,0,0,0,1,0,0.9170841566891862,0.7951704501927571,0.0,-1.2298455532428523,0.997060376846293,1,7.0,1,1,-0.5020570393229637,-0.5020570393229637
2016-09-28,air_2a184c1745274b2b,0,0,0,0,0,0,1,1.003217322342195,0.7846541369534764,0.0,-1.3978007104397978,1.154483757932729,1,11.0,1,1,-0.38130575623921276,-0.38130575623921276
2016-09-29,air_2a184c1745274b2b,0,0,0,0,1,0,0,0.6479180140235327,0.5217463059714538,0.0,-1.2298455532428523,0.5982544780939889,1,3.0,1,1,-0.2538896296086313,-0.2538896296086313
2016-09-30,air_2a184c1745274b2b,1,0,0,0,0,0,0,0.454118391304262,0.49019736625361104,0.0,0.7576238069210048,0.2309332555589718,1,14.0,1,1,1.205711107147229,1.205711107147229
2016-10-01,air_2a184c1745274b2b,0,0,1,0,0,0,0,0.6694513054367849,0.7741378237141954,0.0,0.8695939117189684,0.650728938456134,1,10.0,1,1,1.2413876226037919,1.2413876226037919
2016-10-02,air_2a184c1745274b2b,0,0,0,1,0,0,0,0.76635111679642,0.8477520163891616,0.0,1.625392119105224,0.7136982908907085,1,1.0,1,1,-0.49107964995171366,-0.49107964995171366
2016-10-04,air_2a184c1745274b2b,0,0,0,0,0,1,0,1.003217322342195,1.1001435341319035,0.0,0.16978075673169485,0.650728938456134,1,7.0,1,1,-0.7423834566292604,-0.7423834566292604
2016-10-05,air_2a184c1745274b2b,0,0,0,0,0,0,1,0.4218184541843835,0.2693547882287119,0.0,-1.313823131841325,0.3463770683556914,1,14.0,1,1,-0.9203739842916726,-0.9203739842916726
2016-10-06,air_2a184c1745274b2b,0,0,0,0,1,0,0,0.7986510539162984,0.7741378237141954,0.0,0.9815640165169323,0.8081523195425698,1,17.0,1,1,-0.4259994129650167,-0.4259994129650167
2016-10-07,air_2a184c1745274b2b,1,0,0,0,0,0,0,0.389518517064505,0.3955505471000827,0.0,0.5336835973250773,0.38835663664540765,1,5.0,1,1,0.804644345476199,0.804644345476199
2016-10-08,air_2a184c1745274b2b,0,0,1,0,0,0,0,0.24955212287836528,0.3114200411858357,0.0,-1.3978007104397978,0.2309332555589718,1,6.0,1,1,1.0681016903862013,1.0681016903862013
2016-10-09,air_2a184c1745274b2b,0,0,0,1,0,0,0,0.44335174559763574,0.3114200411858357,0.0,-1.1738605008438703,0.14697411897953924,1,6.0,1,1,0.3173266673167753,0.3173266673167753
2016-10-10,air_2a184c1745274b2b,0,1,0,0,0,0,0,0.07728579157234705,0.06954483668237488,1.0,-0.16612955766219625,0.08400476654496492,1,3.0,1,1,-0.8454925067949309,-0.8454925067949309
2016-10-11,air_2a184c1745274b2b,0,0,0,0,0,1,0,0.001919271625963949,-0.014585669231872427,0.0,0.11379570433271317,-0.01044926210689665,1,3.0,1,1,-1.2547923104943985,-1.2547923104943985
2016-10-12,air_2a184c1745274b2b,0,0,0,0,0,0,1,0.012685917332590052,0.385034233860802,0.0,-0.6699950292530333,-0.03143904625175469,1,6.0,1,1,-0.5130344286942138,-0.5130344286942138
2016-10-13,air_2a184c1745274b2b,0,0,0,0,1,0,0,-0.07344724832041896,-0.056650922188995895,0.0,-0.11014450526321456,-0.2098522114830488,1,3.0,1,1,-0.47735791323765103,-0.47735791323765103
2016-10-14,air_2a184c1745274b2b,1,0,0,0,0,0,0,0.05575250015909466,0.19574059555374565,0.0,1.2334967523123508,-0.24133688770033587,1,10.0,1,1,0.9685210868041468,0.9685210868041468
2016-10-15,air_2a184c1745274b2b,0,0,1,0,0,0,0,0.2280188314651129,0.41658317357864477,0.0,0.645653702123041,0.0735098744725359,1,10.0,1,1,1.4534864672411598,1.4534864672411598
2016-10-16,air_2a184c1745274b2b,0,0,0,1,0,0,0,0.2710854142916177,0.4691647397750493,0.0,1.5414145405067512,0.03153030618281962,1,3.0,1,1,-0.5247959173062675,-0.5247959173062675
2016-10-17,air_2a184c1745274b2b,0,1,0,0,0,0,0,0.4864183284241405,0.4270994868179255,0.0,-1.3418156580408158,0.5142953415145564,1,9.0,1,1,-1.4853174872906505,-1.4853174872906505
2016-10-18,air_2a184c1745274b2b,0,0,0,0,0,1,0,0.6371513683169063,0.7005236310392291,0.0,-0.5020398720560876,0.48281066529726924,1,4.0,1,1,-0.6494676965940364,-0.6494676965940364
2016-10-19,air_2a184c1745274b2b,0,0,0,0,0,0,1,0.3356852885313743,0.41658317357864477,0.0,1.5134220143072603,0.20994347141411354,1,5.0,1,1,-0.5067616347677852,-0.5067616347677852
2016-10-20,air_2a184c1745274b2b,0,0,0,0,1,0,0,0.41105180847775724,0.7846541369534764,0.0,1.5134220143072603,0.20994347141411354,1,7.0,1,1,-0.27702055721233687,-0.27702055721233687
2016-10-21,air_2a184c1745274b2b,1,0,0,0,0,0,0,-0.05191395690716676,0.006446957246689306,0.0,1.4014519095092963,-0.1468828590484743,1,5.0,1,1,0.9928281632690577,0.9928281632690577
2016-10-22,air_2a184c1745274b2b,0,0,1,0,0,0,0,-0.1811137053866804,-0.08819986190683868,0.0,0.2817508615296587,-0.4092551608592009,1,9.0,1,1,1.5632603609536606,1.5632603609536606
2016-10-23,air_2a184c1745274b2b,0,0,0,1,0,0,0,-0.030380665493914362,0.006446957246689306,0.0,0.42171349252711343,-0.11539818283118725,1,1.0,1,1,-0.2472247860618009,-0.2472247860618009
2016-10-24,air_2a184c1745274b2b,0,1,0,0,0,0,0,-0.14881376826680207,-0.056650922188995895,0.0,0.8695939117189684,-0.3148011322073393,1,4.0,1,1,-1.31203155507306,-1.31203155507306
2016-10-25,air_2a184c1745274b2b,0,0,0,0,0,1,0,-0.01961401978728826,0.037995896964532094,0.0,0.42171349252711343,-0.3148011322073393,1,10.0,1,1,-0.6110468337946611,-0.6110468337946611
2016-10-26,air_2a184c1745274b2b,0,0,0,0,0,0,1,0.5725514940771493,0.8267193899105999,0.0,1.2614892785118417,0.27291282384868804,1,4.0,1,1,-0.20292317895639875,-0.20292317895639875
2016-10-27,air_2a184c1745274b2b,0,0,0,0,1,0,0,0.023452563039216348,0.08006114992165556,0.0,1.4294444357087872,-0.15737775112090352,1,3.0,1,1,-0.18880939262193433,-0.18880939262193433
2016-10-28,air_2a184c1745274b2b,1,0,0,0,0,0,0,-0.2457135796264372,-0.3405913796495804,0.0,-1.313823131841325,-0.18886242733819059,1,3.0,1,1,0.8908952619645926,0.8908952619645926
2016-10-29,air_2a184c1745274b2b,0,0,1,0,0,0,0,-0.3210800995728203,-0.277493500213895,0.0,-0.05415945286423263,-0.2098522114830488,1,6.0,1,1,1.752228277987323,1.752228277987323
2016-10-30,air_2a184c1745274b2b,0,0,0,1,0,0,0,-0.3856799738125771,-0.22491193401749052,0.0,0.44970601872660426,-0.4197500529316299,1,2.0,1,1,-0.16058181995300552,-0.16058181995300552
2016-10-31,air_2a184c1745274b2b,0,1,0,0,0,0,0,-0.3210800995728203,-0.21439562077820964,0.0,-1.369808184240307,-0.5771734340180658,1,2.0,1,1,-1.135217176271853,-1.135217176271853
2016-11-01,air_2a184c1745274b2b,0,0,0,0,0,1,0,-0.47181313946558634,-0.5088523914780748,0.0,-1.3978007104397978,-0.4197500529316299,1,5.0,1,1,-0.8396117624889041,-0.8396117624889041
2016-11-02,air_2a184c1745274b2b,0,0,0,0,0,0,1,-0.5794795965318478,-0.6245318371101649,0.0,0.645653702123041,-0.6296478943802111,1,4.0,1,1,0.36162827442217743,0.36162827442217743
2016-11-03,air_2a184c1745274b2b,0,0,0,0,1,0,0,-0.3103134538661942,-0.08819986190683868,1.0,0.3937209663276226,-0.2833164559900522,1,8.0,1,1,-0.1221609571536302,-0.1221609571536302
2016-11-04,air_2a184c1745274b2b,1,0,0,0,0,0,0,-0.39644661951920324,-0.4562708252816703,0.0,0.05781065193373124,-0.38826537671434275,1,2.0,1,1,0.01192001302378163,0.01192001302378163
2016-11-05,air_2a184c1745274b2b,0,0,1,0,0,0,0,0.17418560293198218,0.3219363544251164,0.0,1.3734593833098057,-0.15737775112090352,1,12.0,1,1,1.2609901036238813,1.2609901036238813
2016-11-06,air_2a184c1745274b2b,0,0,0,1,0,0,0,-0.3426133909860725,-0.056650922188995895,0.0,0.7296312807215137,-0.48271940536620433,1,1.0,1,1,-0.5808590130237233,-0.5808590130237233
2016-11-07,air_2a184c1745274b2b,0,1,0,0,0,0,0,-0.7302126364246136,-0.6665970900672884,0.0,1.3174743309108234,-0.7555865992493598,1,4.0,1,1,-1.3853448340881944,-1.3853448340881944
2016-11-08,air_2a184c1745274b2b,0,0,0,0,0,1,0,-0.43951320234570784,-0.4352381988031086,0.0,-0.47404734585659675,-0.7136070309596435,1,1.0,1,1,-1.1975530659157374,-1.1975530659157374
2016-11-09,air_2a184c1745274b2b,0,0,0,0,0,0,1,-0.7625125735444921,-0.7191786562636929,0.0,0.42171349252711343,-0.7031121388872145,1,8.0,1,1,-0.8784246749086811,-0.8784246749086811
2016-11-10,air_2a184c1745274b2b,0,0,0,0,1,0,0,-0.7732792192511182,-0.9084722945707493,0.0,-1.285830605641834,-0.7136070309596435,1,21.0,1,1,-0.6043819902478307,-0.6043819902478307
2016-11-11,air_2a184c1745274b2b,1,0,0,0,0,0,0,-0.8701790306107535,-1.024151740202839,0.0,-1.3978007104397978,-0.7555865992493598,1,4.0,1,1,0.37691820961784717,0.37691820961784717
2016-11-12,air_2a184c1745274b2b,0,0,1,0,0,0,0,-0.2780135167463157,-0.056650922188995895,0.0,0.6736462283225321,-0.4197500529316299,1,7.0,1,1,1.8169164653536183,1.8169164653536183
2016-11-13,air_2a184c1745274b2b,0,0,0,1,0,0,0,-0.25648022533306347,0.12212640287877939,0.0,1.0935341213148961,-0.5666785419456367,1,7.0,1,1,-0.44011319929948106,-0.44011319929948106
