visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Japanese food,Tōkyō-to Minato-ku Shibakōen,total_area_visitors,total_genre_visitors
2016-01-25,air_4d71826793c09b22,0,1,0,0,0,0,0,-1.542343875604034,-1.4048992476774598,0.0,1.0781532947913965,-1.6865081406507023,1,22.0,1,1,-1.3852152162579487,-1.3852152162579487
2016-01-26,air_4d71826793c09b22,0,0,0,0,0,1,0,-1.4296875981398043,-1.2558712611834972,0.0,0.8298628991795602,-1.5306690943355776,1,15.0,1,1,-1.2110452923027342,-1.2110452923027342
2016-01-27,air_4d71826793c09b22,0,0,0,0,0,0,1,-1.1167534940724986,-0.7839493039526158,0.0,1.0284952156690295,-1.506693856440943,1,19.0,1,1,-1.0581656536027226,-1.0581656536027226
2016-01-28,air_4d71826793c09b22,0,0,0,0,1,0,0,-0.9289930316321149,-0.7094353107056346,0.0,1.0284952156690295,-1.1230900501267895,1,25.0,1,1,-1.063808861742656,-1.063808861742656
2016-01-29,air_4d71826793c09b22,1,0,0,0,0,0,0,-1.2294097715367283,-1.479413240924441,0.0,-1.3054345030822314,-1.063151955390203,1,20.0,1,1,-0.9196505447134504,-0.9196505447134504
2016-01-30,air_4d71826793c09b22,0,0,1,0,0,0,0,-1.4922744189532653,-1.8271452094103537,0.0,-1.3054345030822314,-1.1950157638106933,1,18.0,1,1,-0.6156868335397697,-0.6156868335397697
2016-01-31,air_4d71826793c09b22,0,0,0,1,0,0,0,-1.1417882223978828,-1.0571672791915472,0.0,-0.03915348546186657,-1.2189910017053276,1,22.0,1,1,-1.1751339677758859,-1.1751339677758859
2016-02-01,air_4d71826793c09b22,0,1,0,0,0,0,0,-1.317031320675574,-1.616022228543907,0.0,-1.3054345030822314,-1.063151955390203,1,19.0,1,1,-1.4316434286819455,-1.4316434286819455
2016-02-02,air_4d71826793c09b22,0,0,0,0,0,1,0,-1.154305586560575,-1.1192622735640316,0.0,0.8050338596183767,-1.063151955390203,1,19.0,1,1,-1.282354922434619,-1.2823549224346187
2016-02-03,air_4d71826793c09b22,0,0,0,0,0,0,1,-1.2794792281874974,-1.305547256681485,0.0,0.4574273057618059,-1.1950157638106933,1,17.0,1,1,-1.2069411409282373,-1.2069411409282371
2016-02-04,air_4d71826793c09b22,0,0,0,0,1,0,0,-1.266961864024805,-1.2682902600579942,0.0,0.1594788310276026,-1.2429662395999623,1,25.0,1,1,-1.1689777407141404,-1.1689777407141404
2016-02-05,air_4d71826793c09b22,1,0,0,0,0,0,0,-0.9665451241201916,-0.7963683028271126,0.0,0.9291790574242949,-1.302904334336549,1,21.0,1,1,-0.7919088331822327,-0.7919088331822327
2016-02-06,air_4d71826793c09b22,0,0,1,0,0,0,0,-1.0666840374217292,-1.2186142645600067,0.0,-1.0571441074703951,-0.8473748143384915,1,23.0,1,1,-0.5669500359676184,-0.5669500359676184
2016-02-07,air_4d71826793c09b22,0,0,0,1,0,0,0,-1.2794792281874974,-1.280709258932491,0.0,0.9043500178631113,-1.1950157638106933,1,20.0,1,1,-1.1825727421421617,-1.1825727421421615
2016-02-08,air_4d71826793c09b22,0,1,0,0,0,0,0,-1.3545834131636507,-1.2931282578069878,0.0,0.06016267278286802,-1.2189910017053276,1,19.0,1,1,-1.3798285175789216,-1.3798285175789213
2016-02-09,air_4d71826793c09b22,0,0,0,0,0,1,0,-1.0792014015844218,-0.6225023185841565,0.0,0.8298628991795602,-1.302904334336549,1,17.0,1,1,-1.1602564190433344,-1.1602564190433344
2016-02-10,air_4d71826793c09b22,0,0,0,0,0,0,1,-1.154305586560575,-1.1068432746895347,0.0,1.1526404134749475,-1.183028144863376,1,18.0,1,1,-0.8337198753099204,-0.8337198753099204
2016-02-11,air_4d71826793c09b22,0,0,0,0,1,0,0,-1.154305586560575,-1.0199102825680566,1.0,1.1526404134749475,-1.1710405259160588,1,22.0,1,1,-0.9075946000508657,-0.9075946000508656
2016-02-12,air_4d71826793c09b22,1,0,0,0,0,0,0,-1.0040972166082682,-0.970234287070069,0.0,-0.7095375536138243,-1.1950157638106933,1,19.0,1,1,-0.8509060091906264,-0.8509060091906264
2016-02-13,air_4d71826793c09b22,0,0,1,0,0,0,0,-0.15291645354519676,0.2592466015051222,0.0,-0.16329868326778468,-0.3798576753931168,1,27.0,1,1,-0.659549951354706,-0.6595499513547058
2016-02-14,air_4d71826793c09b22,0,0,0,1,0,0,0,0.4103649337759535,0.40827458799908467,0.0,-0.21295676239015177,0.4353004130244594,1,22.0,1,1,-1.2002718949446798,-1.2002718949446796
2016-02-15,air_4d71826793c09b22,0,1,0,0,0,0,0,-0.8914409391440383,-0.5231503275881814,0.0,-1.2061183448374968,-0.9912262417062992,1,23.0,1,1,-1.3834196500316063,-1.3834196500316063
2016-02-16,air_4d71826793c09b22,0,0,0,0,0,1,0,-1.204375043211344,-1.2061952656855097,0.0,1.0284952156690295,-1.2309786206526452,1,19.0,1,1,-1.2215621801998826,-1.2215621801998826
2016-02-17,air_4d71826793c09b22,0,0,0,0,0,0,1,-1.1292708582351905,-0.7839493039526158,0.0,0.8050338596183767,-1.2189910017053276,1,19.0,1,1,-1.0512398981582591,-1.051239898158259
2016-02-18,air_4d71826793c09b22,0,0,0,0,1,0,0,-1.1292708582351905,-1.1192622735640316,0.0,0.3829401870782551,-1.2429662395999623,1,19.0,1,1,-1.0609872576726893,-1.0609872576726893
2016-02-19,air_4d71826793c09b22,1,0,0,0,0,0,0,-0.6911631125409626,-0.3989603388432125,0.0,1.003666176107846,-1.0871271932848374,1,22.0,1,1,-0.7393243936964905,-0.7393243936964904
2016-02-20,air_4d71826793c09b22,0,0,1,0,0,0,0,-0.9039583033067304,-1.0571672791915472,0.0,-1.1564602657151297,-0.5956348164448283,1,20.0,1,1,-0.7736966614579025,-0.7736966614579024
2016-02-21,air_4d71826793c09b22,0,0,0,1,0,0,0,-0.7161978408663471,-0.49831232983918766,0.0,-0.3619309997572536,-0.6315976732867802,1,19.0,1,1,-1.145378870310783,-1.1453788703107828
2016-02-22,air_4d71826793c09b22,0,1,0,0,0,0,0,-1.0666840374217292,-1.2310332634345034,0.0,-1.1812893052763132,-0.787436719601905,1,22.0,1,1,-1.3703376675253973,-1.370337667525397
2016-02-23,air_4d71826793c09b22,0,0,0,0,0,1,0,-1.0666840374217292,-1.2061952656855097,0.0,-1.2806054635210478,-0.787436719601905,1,20.0,1,1,-1.1523046257552465,-1.1523046257552465
2016-02-24,air_4d71826793c09b22,0,0,0,0,0,0,1,-1.1793403148859596,-1.491832239798938,0.0,-1.2806054635210478,-1.0751395743375203,1,22.0,1,1,-1.1079284890184982,-1.1079284890184982
2016-02-25,air_4d71826793c09b22,0,0,0,0,1,0,0,-1.4296875981398043,-1.4048992476774598,0.0,-0.8088537118585588,-1.3268795722311835,1,19.0,1,1,-1.0027596100470137,-1.0027596100470137
2016-02-26,air_4d71826793c09b22,1,0,0,0,0,0,0,-1.1793403148859596,-1.0323292814425533,0.0,1.3016146508420492,-1.3628424290731354,1,19.0,1,1,-0.5892663590664455,-0.5892663590664455
2016-02-27,air_4d71826793c09b22,0,0,1,0,0,0,0,-0.9289930316321149,-0.8957202938230877,0.0,1.3016146508420492,-1.0511643364428858,1,25.0,1,1,-0.41971360540754016,-0.4197136054075401
2016-02-28,air_4d71826793c09b22,0,0,0,1,0,0,0,-0.816336754167885,-0.5852453219606657,0.0,1.127811373913764,-0.9312881469697126,1,22.0,1,1,-1.008146308726041,-1.008146308726041
2016-02-29,air_4d71826793c09b22,0,1,0,0,0,0,0,-0.8664062108186537,-0.6100833197096595,0.0,-0.7840246722973752,-0.7994243385492223,1,20.0,1,1,-1.322113888875058,-1.3221138888750579
2016-03-01,air_4d71826793c09b22,0,0,0,0,0,1,0,-1.2544444998621127,-1.168938269062019,0.0,1.4009308090867838,-1.1230900501267895,1,17.0,1,1,-1.2120713301463584,-1.2120713301463584
2016-03-02,air_4d71826793c09b22,0,0,0,0,0,0,1,-1.1167534940724986,-0.9081392926975845,0.0,0.8546919387407438,-1.2429662395999623,1,27.0,1,1,-1.080994995623362,-1.080994995623362
2016-03-03,air_4d71826793c09b22,0,0,0,0,1,0,0,-0.7537499333544238,-0.4113793377177096,0.0,1.3761017695256004,-1.0991148122321548,1,21.0,1,1,-1.0979246200431618,-1.0979246200431618
2016-03-04,air_4d71826793c09b22,1,0,0,0,0,0,0,-0.603541563402117,-0.4734743320901938,0.0,1.10298233435258,-0.703523386970684,1,16.0,1,1,-0.7216252408939724,-0.7216252408939723
2016-03-05,air_4d71826793c09b22,0,0,1,0,0,0,0,-0.5659894709140404,-0.4237983365922062,0.0,-0.6598794744914571,-0.45178338907702065,1,25.0,1,1,-0.496409934218452,-0.4964099342184519
2016-03-06,air_4d71826793c09b22,0,0,0,1,0,0,0,-0.2530553668467347,-0.2996083478472374,0.0,-0.535734276685539,-0.2959443427618958,1,15.0,1,1,-1.1366575486399768,-1.1366575486399768
2016-03-07,air_4d71826793c09b22,0,1,0,0,0,0,0,-0.14039908938250456,-0.5231503275881814,0.0,-1.3054345030822314,0.1595851772361616,1,21.0,1,1,-1.4275392773074487,-1.4275392773074485
2016-03-08,air_4d71826793c09b22,0,0,0,0,0,1,0,0.07239610138326345,0.1350566127601534,0.0,0.7057177013736422,0.14759755828884416,1,20.0,1,1,-1.0886902794505438,-1.0886902794505438
2016-03-09,air_4d71826793c09b22,0,0,0,0,0,0,1,-0.816336754167885,-0.5976643208351626,0.0,-1.3054345030822314,-0.9193005280223954,1,21.0,1,1,-1.1356315107963526,-1.1356315107963526
2016-03-10,air_4d71826793c09b22,0,0,0,0,1,0,0,-1.1417882223978828,-1.392480248802963,0.0,-1.3054345030822314,-0.94327576591703,1,20.0,1,1,-1.0137895168659743,-1.0137895168659743
2016-03-11,air_4d71826793c09b22,1,0,0,0,0,0,0,-1.3295486848382663,-1.6905362217908881,0.0,-1.3054345030822314,-1.0152014796009337,1,22.0,1,1,-0.6713493865563847,-0.6713493865563847
2016-03-12,air_4d71826793c09b22,0,0,1,0,0,0,0,-1.1793403148859596,-1.4048992476774598,0.0,-0.9578279492256606,-1.027189098548251,1,25.0,1,1,-0.479223800337746,-0.4792238003377459
2016-03-13,air_4d71826793c09b22,0,0,0,1,0,0,0,-1.0666840374217292,-1.305547256681485,0.0,-1.2806054635210478,-0.907312909075078,1,21.0,1,1,-1.085868675380577,-1.085868675380577
2016-03-14,air_4d71826793c09b22,0,1,0,0,0,0,0,-1.1918576790486515,-1.591184230794913,0.0,-1.3054345030822314,-0.907312909075078,1,21.0,1,1,-1.317496718578749,-1.317496718578749
2016-03-15,air_4d71826793c09b22,0,0,0,0,0,1,0,-0.8914409391440383,-0.6970163118311377,0.0,1.5250760068927018,-0.8953252901277607,1,19.0,1,1,-1.0394404629565803,-1.0394404629565803
2016-03-16,air_4d71826793c09b22,0,0,0,0,0,0,1,-0.816336754167885,-0.7218543095801314,0.0,-0.7095375536138243,-1.027189098548251,1,19.0,1,1,-0.9491491327176473,-0.9491491327176472
2016-03-17,air_4d71826793c09b22,0,0,0,0,1,0,0,-0.26557273100942685,0.08538061726216561,0.0,1.5250760068927018,-0.6076224353921456,1,23.0,1,1,-0.9011818635282142,-0.901181863528214
2016-03-18,air_4d71826793c09b22,1,0,0,0,0,0,0,-0.05277754024365883,0.20957060600713442,0.0,0.581572503567724,-0.463771008024338,1,20.0,1,1,-0.5215478613872458,-0.5215478613872457
2016-03-19,air_4d71826793c09b22,0,0,1,0,0,0,0,-0.040260176080966645,-0.3741223410942189,0.0,-0.8336827514197425,0.2554861288146999,1,23.0,1,1,-0.5038487085847277,-0.5038487085847276
2016-03-20,air_4d71826793c09b22,0,0,0,1,0,0,0,-0.22802063852135007,-0.08848536698079054,1.0,-0.01432444590068281,-0.3798576753931168,1,26.0,1,1,-0.7185471273630997,-0.7185471273630996
2016-03-21,air_4d71826793c09b22,0,1,0,0,0,0,0,-0.7161978408663471,-0.7342733084546282,1.0,-0.18812772282896822,-0.547684340655559,1,18.0,1,1,-1.1689777407141404,-1.1689777407141404
2016-03-22,air_4d71826793c09b22,0,0,0,0,0,1,0,-0.5284373784259636,-0.27477035009824374,0.0,0.8795209783019278,-0.7274986248653185,1,18.0,1,1,-1.0353363115820833,-1.0353363115820833
2016-03-23,air_4d71826793c09b22,0,0,0,0,0,0,1,-0.46585055761250244,-0.21267535572575935,0.0,0.1594788310276026,-0.4757586269716553,1,22.0,1,1,-0.9329890366805655,-0.9329890366805654
2016-03-24,air_4d71826793c09b22,0,0,0,0,1,0,0,-1.1167534940724986,-1.2682902600579942,0.0,-0.932998909664477,-0.8833376711804435,1,21.0,1,1,-0.9932687599934895,-0.9932687599934895
2016-03-25,air_4d71826793c09b22,1,0,0,0,0,0,0,-0.8914409391440383,-0.659759315207647,0.0,0.9788371365466619,-1.0751395743375203,1,20.0,1,1,-0.3817502051934433,-0.38175020519344327
2016-03-26,air_4d71826793c09b22,0,0,1,0,0,0,0,-0.9039583033067304,-0.8957202938230877,0.0,0.23396594971115345,-0.7634614817072705,1,27.0,1,1,-0.3876499227942827,-0.3876499227942827
2016-03-27,air_4d71826793c09b22,0,0,0,1,0,0,0,-0.603541563402117,-0.44863633434119987,0.0,-0.01432444590068281,-0.6555729111814148,1,21.0,1,1,-0.9527402651703322,-0.9527402651703321
2016-03-28,air_4d71826793c09b22,0,1,0,0,0,0,0,-0.49088528593788683,-0.36170334221972184,0.0,-0.6102213953690899,-0.2959443427618958,1,14.0,1,1,-1.0715041455698378,-1.0715041455698378
2016-03-29,air_4d71826793c09b22,0,0,0,0,0,1,0,-0.278090095172119,-0.1381613624787779,0.0,1.127811373913764,-0.48774624591897253,1,29.0,1,1,-0.793191380486763,-0.793191380486763
2016-03-30,air_4d71826793c09b22,0,0,0,0,0,0,1,-0.040260176080966645,0.03570462176417827,0.0,-0.4115890788796208,-0.24799386697262657,1,18.0,1,1,-0.8796350688121051,-0.8796350688121051
2016-03-31,air_4d71826793c09b22,0,0,0,0,1,0,0,-0.040260176080966645,0.06054261951317194,0.0,0.9540080969854784,-0.30793196170921305,1,16.0,1,1,-0.8434672348243507,-0.8434672348243507
2016-04-01,air_4d71826793c09b22,1,0,0,0,0,0,0,-0.3031248234975034,-0.162999360227772,0.0,-0.23778580195133553,-0.40383291328775156,1,21.0,1,1,-0.6338990052640999,-0.6338990052640999
2016-04-02,air_4d71826793c09b22,0,0,1,0,0,0,0,-0.5910241992394247,-0.7963683028271126,0.0,-1.3054345030822314,-0.45178338907702065,1,28.0,1,1,-0.651341648605712,-0.651341648605712
2016-04-03,air_4d71826793c09b22,0,0,0,1,0,0,0,-0.26557273100942685,-0.33686534447072813,0.0,-1.3054345030822314,-0.2360062480253093,1,26.0,1,1,-1.1828292516030676,-1.1828292516030676
2016-04-04,air_4d71826793c09b22,0,1,0,0,0,0,0,0.04736137305787887,0.2716656003796188,0.0,-1.1316312261539458,-0.2120310101306748,1,23.0,1,1,-1.2969759617062642,-1.2969759617062642
2016-04-05,air_4d71826793c09b22,0,0,0,0,0,1,0,-0.553472106751348,-0.858463297199597,0.0,-1.3054345030822314,-0.28395672381457854,1,17.0,1,1,-1.089716317294168,-1.089716317294168
2016-04-06,air_4d71826793c09b22,0,0,0,0,0,0,1,-0.07781226856904343,0.06054261951317194,0.0,0.7553757804960097,-0.4997338648662899,1,26.0,1,1,-1.0217413101540622,-1.0217413101540622
2016-04-07,air_4d71826793c09b22,0,0,0,0,1,0,0,-0.17795118187058112,0.04812362063867532,0.0,-1.1812893052763132,0.03970898776298864,1,20.0,1,1,-1.1392226432490375,-1.1392226432490373
2016-04-08,air_4d71826793c09b22,1,0,0,0,0,0,0,0.10994819387134022,0.3958555891245876,0.0,-0.21295676239015177,0.0037461309210366557,1,19.0,1,1,-0.5728497535684578,-0.5728497535684577
2016-04-09,air_4d71826793c09b22,0,0,1,0,0,0,0,0.23512183549826252,0.47036958237156906,0.0,0.5567434640065405,-0.06817958276286709,1,24.0,1,1,-0.479223800337746,-0.4792238003377459
2016-04-10,air_4d71826793c09b22,0,0,0,1,0,0,0,0.24763919966095446,0.5200455778695564,0.0,-0.26261484151251907,0.08765946355225766,1,13.0,1,1,-1.0671434847344348,-1.0671434847344348
2016-04-11,air_4d71826793c09b22,0,1,0,0,0,0,0,-0.45333319344981027,-0.3244463455962311,0.0,0.23396594971115345,-0.48774624591897253,1,38.0,1,1,-1.3195487942659974,-1.3195487942659974
2016-04-12,air_4d71826793c09b22,0,0,0,0,0,1,0,-0.5910241992394247,-0.5728263230861689,0.0,1.5250760068927018,-0.7634614817072705,1,26.0,1,1,-1.1538436825206828,-1.1538436825206828
2016-04-13,air_4d71826793c09b22,0,0,0,0,0,0,1,-0.10284699689442779,-0.08848536698079054,0.0,-1.1316312261539458,-0.10414243960481907,1,31.0,1,1,-1.0645783901253743,-1.064578390125374
2016-04-14,air_4d71826793c09b22,0,0,0,0,1,0,0,-0.027742811918274463,-0.2623513512237467,0.0,-1.3054345030822314,0.1955480340781134,1,23.0,1,1,-1.0309756507466803,-1.0309756507466803
2016-04-15,air_4d71826793c09b22,1,0,0,0,0,0,0,0.1349829221967246,0.20957060600713442,0.0,1.6988792838209872,-0.056191963815549834,1,21.0,1,1,-0.6010657942681243,-0.6010657942681242
2016-04-16,air_4d71826793c09b22,0,0,1,0,0,0,0,0.07239610138326345,0.14747561163465,0.0,-0.33710196019606997,-0.16408053434140557,1,38.0,1,1,-0.38226322411525543,-0.3822632241152554
2016-04-17,air_4d71826793c09b22,0,0,0,1,0,0,0,0.497986482914799,0.4206935868735817,0.0,-0.5605633162467226,0.6151146972342191,1,26.0,1,1,-1.1043373565658134,-1.1043373565658132
2016-04-18,air_4d71826793c09b22,0,1,0,0,0,0,0,0.4604343904267223,0.8801965452299662,0.0,0.4077692266394389,0.2794613667093346,1,22.0,1,1,-1.4103531434267427,-1.4103531434267425
2016-04-19,air_4d71826793c09b22,0,0,0,0,0,1,0,0.1224655580340322,0.2716656003796188,0.0,1.574734086015069,0.06368422565762315,1,20.0,1,1,-1.0886902794505438,-1.0886902794505438
2016-04-20,air_4d71826793c09b22,0,0,0,0,0,0,1,-0.040260176080966645,-0.05122837035729981,0.0,1.5250760068927018,-0.20004339118335734,1,24.0,1,1,-0.9529967746312382,-0.9529967746312381
2016-04-21,air_4d71826793c09b22,0,0,0,0,1,0,0,0.16001765052210895,0.06054261951317194,0.0,-1.3054345030822314,0.21952327197274812,1,26.0,1,1,-1.0609872576726893,-1.0609872576726893
2016-04-22,air_4d71826793c09b22,1,0,0,0,0,0,0,0.2601565638236469,0.49520758012056276,0.0,0.8050338596183767,0.20753565302543064,1,6.0,1,1,-0.5543810723832214,-0.5543810723832214
2016-04-23,air_4d71826793c09b22,0,0,1,0,0,0,0,0.3352607487998,0.33376059475210323,0.0,-0.7840246722973752,0.3034366046039691,1,49.0,1,1,-0.45562492993438847,-0.45562492993438847
2016-04-24,air_4d71826793c09b22,0,0,0,1,0,0,0,0.05987873722057105,-0.07606636810629348,0.0,-1.0074860283480278,0.0756718446049404,1,20.0,1,1,-1.0825340523887983,-1.0825340523887983
2016-04-25,air_4d71826793c09b22,0,1,0,0,0,0,0,0.3602954771251848,0.4206935868735817,0.0,0.8546919387407438,0.2434985098673826,1,25.0,1,1,-1.2713250156156581,-1.2713250156156581
2016-04-26,air_4d71826793c09b22,0,0,0,0,0,1,0,0.497986482914799,0.6690735643635193,0.0,1.4009308090867838,0.3274118424986036,1,19.0,1,1,-0.990447155923523,-0.9904471559235228
2016-04-27,air_4d71826793c09b22,0,0,0,0,0,0,1,0.3602954771251848,0.2592466015051222,0.0,-1.2309473843986805,0.44728803197177663,1,23.0,1,1,-0.9706959274337563,-0.9706959274337562
2016-04-28,air_4d71826793c09b22,0,0,0,0,1,0,0,-0.10284699689442779,-0.5355693264626782,0.0,-1.3054345030822314,0.21952327197274812,1,25.0,1,1,-0.7249598638857512,-0.7249598638857511
2016-04-29,air_4d71826793c09b22,1,0,0,0,0,0,0,0.07239610138326345,0.20957060600713442,1.0,1.0284952156690295,-0.008241488026280601,1,29.0,1,1,-0.5492508831651003,-0.5492508831651002
2016-04-30,air_4d71826793c09b22,0,0,1,0,0,0,0,0.09743082970864782,0.24682760263062514,0.0,1.4257598486479675,-0.11613005855213633,1,26.0,1,1,-0.5941400388236607,-0.5941400388236606
2016-05-01,air_4d71826793c09b22,0,0,0,1,0,0,0,0.3728128412878768,0.6566545654890222,0.0,0.9291790574242949,0.05169660671030589,1,24.0,1,1,-0.879122049890293,-0.879122049890293
2016-05-02,air_4d71826793c09b22,0,1,0,0,0,0,0,0.2726739279863388,0.20957060600713442,0.0,-0.43641811844080447,0.20753565302543064,1,24.0,1,1,-1.020971781771344,-1.020971781771344
2016-05-03,air_4d71826793c09b22,0,0,0,0,0,1,0,0.6481948528671057,0.6193975688655315,1.0,0.18430787058878614,0.6750527919708056,1,22.0,1,1,-0.7306030720256844,-0.7306030720256844
2016-05-04,air_4d71826793c09b22,0,0,0,0,0,0,1,0.8609900436328739,0.9050345429789599,1.0,0.9788371365466619,0.866854695127882,1,19.0,1,1,-0.7883177007295479,-0.7883177007295479
2016-05-05,air_4d71826793c09b22,0,0,0,0,1,0,0,0.8609900436328739,0.9547105384769472,1.0,1.7485373629433547,0.6750527919708056,1,22.0,1,1,-0.9837779099399654,-0.9837779099399653
2016-05-06,air_4d71826793c09b22,1,0,0,0,0,0,0,0.3602954771251848,0.3461795936266003,0.0,-1.2806054635210478,0.44728803197177663,1,16.0,1,1,-1.14101820947538,-1.1410182094753798
2016-05-07,air_4d71826793c09b22,0,0,1,0,0,0,0,0.7483337661686437,0.8305205497319784,0.0,1.5499050464538855,0.4712632698664113,1,26.0,1,1,-0.7059781637787027,-0.7059781637787027
2016-05-08,air_4d71826793c09b22,0,0,0,1,0,0,0,0.760851130331336,0.9050345429789599,0.0,1.64922120469862,0.6870404109181226,1,20.0,1,1,-1.0532919738455075,-1.0532919738455075
2016-05-09,air_4d71826793c09b22,0,1,0,0,0,0,0,0.4103649337759535,0.2592466015051222,0.0,-1.3054345030822314,0.5671642214449496,1,20.0,1,1,-1.489871076307621,-1.489871076307621
2016-05-10,air_4d71826793c09b22,0,0,0,0,0,1,0,0.3978475696132611,0.3585985925010973,0.0,-1.2806054635210478,0.5551766024976326,1,10.0,1,1,-1.3241659645623065,-1.3241659645623065
2016-05-11,air_4d71826793c09b22,0,0,0,0,0,0,1,0.773368494494028,0.917453541853457,0.0,-0.8833408305421097,0.5431889835503151,1,35.0,1,1,-1.1302448121173254,-1.1302448121173254
2016-05-12,air_4d71826793c09b22,0,0,0,0,1,0,0,0.8109205869821048,1.0292245317239286,0.0,1.9471696794328235,0.7230032677600745,1,17.0,1,1,-1.007376780343323,-1.0073767803433227
2016-05-13,air_4d71826793c09b22,1,0,0,0,0,0,0,0.7483337661686437,0.8429395486064755,0.0,1.4505888882091509,0.6031270782869016,1,27.0,1,1,-0.6431333458567181,-0.6431333458567181
2016-05-14,air_4d71826793c09b22,0,0,1,0,0,0,0,0.5730906678909526,0.6318165677400286,0.0,0.9043500178631113,0.35138708039323835,1,16.0,1,1,-0.479223800337746,-0.4792238003377459
