visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Shinjuku-ku Kabukichō,total_area_visitors,total_genre_visitors
2016-08-15,air_8f3b563416efc6ad,0,1,0,0,0,0,0,1.1928637075770412,1.175577407273412,1.0,-1.1690648675684918,1.2880323224726575,1,15.0,1,1,-1.4375255478066753,-1.4375255478066753
2016-08-16,air_8f3b563416efc6ad,0,0,0,0,0,1,0,1.2275623933178081,1.4421285384358369,0.0,-0.7963131162845544,1.210813812614539,1,10.0,1,1,-1.3163394446774537,-1.3163394446774537
2016-08-17,air_8f3b563416efc6ad,0,0,0,0,0,0,1,1.4357545077624114,1.5811986938249278,0.0,1.307071765960521,1.13359530275642,1,8.0,1,1,-0.7991003357379047,-0.7991003357379047
2016-08-18,air_8f3b563416efc6ad,0,0,0,0,1,0,0,1.2275623933178081,1.268290844199473,0.0,-1.0625643672016525,1.3762820480247935,1,14.0,1,1,-0.5154407504953731,-0.5154407504953731
2016-08-19,air_8f3b563416efc6ad,1,0,0,0,0,0,0,1.3085259933795985,1.3494151015097757,0.0,0.48169288811751687,1.3542196166367597,1,13.0,1,1,0.8539239858102177,0.8539239858102177
2016-08-20,air_8f3b563416efc6ad,0,0,1,0,0,0,0,1.0887676503547394,1.082863970347351,0.0,-0.9294387417431035,1.2549386753906069,1,20.0,1,1,0.7331201732271448,0.7331201732271448
2016-08-21,air_8f3b563416efc6ad,0,0,0,1,0,0,0,1.3432246791203655,1.4884852568988671,0.0,0.747944139034615,1.188751381226505,1,14.0,1,1,-0.7864847477149889,-0.7864847477149889
2016-08-22,air_8f3b563416efc6ad,0,1,0,0,0,0,0,1.0887676503547394,0.885847916879472,0.0,-1.3554407432104605,1.1556577341444538,1,12.0,1,1,-2.00790304266093,-2.00790304266093
2016-08-23,air_8f3b563416efc6ad,0,0,0,0,0,1,0,1.2159961647375526,1.1292206888103813,0.0,-0.9028136166513936,1.2659698910846238,1,16.0,1,1,-0.5819593055252928,-0.5819593055252928
2016-08-24,air_8f3b563416efc6ad,0,0,0,0,0,0,1,1.1812974789967854,1.2219341257364422,0.0,-0.849563366467974,1.188751381226505,1,8.0,1,1,-0.386608836443172,-0.386608836443172
2016-08-25,air_8f3b563416efc6ad,0,0,0,0,1,0,0,1.3547909077006213,1.3957718199728066,0.0,1.8129491427030076,1.188751381226505,1,8.0,1,1,-0.2535717263833324,-0.2535717263833324
2016-08-26,air_8f3b563416efc6ad,1,0,0,0,0,0,0,1.3894895934413887,1.4073609995885636,0.0,1.3603220161439404,1.2439074596965898,1,18.0,1,1,1.160138713275538,1.160138713275538
2016-08-27,air_8f3b563416efc6ad,0,0,1,0,0,0,0,0.9268404502311594,0.735188581874623,0.0,-1.3554407432104605,0.9791582830401825,1,16.0,1,1,1.224745815574713,1.224745815574713
2016-08-28,air_8f3b563416efc6ad,0,0,0,1,0,0,0,0.7302145643668121,0.45704827109644064,0.0,-1.3554407432104605,0.9460646359581315,1,21.0,1,1,-0.22145932050681938,-0.22145932050681938
2016-08-29,air_8f3b563416efc6ad,0,1,0,0,0,0,0,1.0772014217744839,1.094453149963109,0.0,-0.6631874908260054,1.0343143615102675,1,11.0,1,1,-1.4222339259607168,-1.4222339259607168
2016-08-30,air_8f3b563416efc6ad,0,0,0,0,0,1,0,1.0193702788732053,0.8626695576479568,0.0,-1.1956899926602018,1.0784392242863352,1,14.0,1,1,-0.6091019343018693,-0.6091019343018693
2016-08-31,air_8f3b563416efc6ad,0,0,0,0,0,0,1,1.2159961647375526,1.210344946120685,0.0,1.6531983921527489,1.0784392242863352,1,19.0,1,1,-0.16832093459211334,-0.16832093459211334
2016-09-01,air_8f3b563416efc6ad,0,0,0,0,1,0,0,1.239128621898064,1.3725934607412913,0.0,1.3336968910522309,1.0232831458162504,1,13.0,1,1,-0.5720197513254198,-0.5720197513254198
2016-09-02,air_8f3b563416efc6ad,1,0,0,0,0,0,0,1.2044299361572968,1.059685611115836,0.0,-0.05080961371667947,1.13359530275642,1,8.0,1,1,0.6631610032818843,0.6631610032818843
2016-09-03,air_8f3b563416efc6ad,0,0,1,0,0,0,0,1.2622610790585753,1.3725934607412913,0.0,0.614818513576066,1.310094753860692,1,19.0,1,1,1.2602988363665668,1.2602988363665668
2016-09-04,air_8f3b563416efc6ad,0,0,0,1,0,0,0,1.2044299361572968,1.3030583830467455,0.0,-0.15731011408351883,1.2439074596965898,1,12.0,1,1,-0.7176724494081752,-0.7176724494081752
2016-09-05,air_8f3b563416efc6ad,0,1,0,0,0,0,0,1.401055822021644,1.4305393588200792,0.0,1.2005712655936818,1.3321571852487257,1,17.0,1,1,-1.3289550327003694,-1.3289550327003694
2016-09-06,air_8f3b563416efc6ad,0,0,0,0,0,1,0,1.4473207363426672,1.3610042811255334,0.0,1.2005712655936818,1.4535005578829123,1,15.0,1,1,-0.6091019343018693,-0.6091019343018693
2016-09-07,air_8f3b563416efc6ad,0,0,0,0,0,0,1,1.25069485047832,1.117631509194624,0.0,-0.7430628661011348,1.3983444794128275,1,21.0,1,1,-0.5100886828492875,-0.5100886828492875
2016-09-08,air_8f3b563416efc6ad,0,0,0,0,1,0,0,1.1697312504165294,1.1292206888103813,0.0,-1.009314117018233,1.3211259695547086,1,9.0,1,1,-0.35908391712044657,-0.35908391712044657
2016-09-09,air_8f3b563416efc6ad,1,0,0,0,0,0,0,1.239128621898064,1.3725934607412913,0.0,0.05569088665015966,1.0894704399803523,1,22.0,1,1,0.9881079675085042,0.9881079675085042
2016-09-10,air_8f3b563416efc6ad,0,0,1,0,0,0,0,1.1928637075770412,1.2219341257364422,0.0,-0.2638106144503582,1.1666889498384712,1,12.0,1,1,1.5087876913633937,1.5087876913633937
2016-09-11,air_8f3b563416efc6ad,0,0,0,1,0,0,0,0.7996119358483462,0.5149941691752287,0.0,-1.302190493027041,0.8909085574880465,1,12.0,1,1,-0.26809876713699304,-0.26809876713699304
2016-09-12,air_8f3b563416efc6ad,0,1,0,0,0,0,0,0.9731053645521821,0.8163128391849261,0.0,-1.2755653679353312,1.0784392242863352,1,8.0,1,1,-1.3071644715698785,-1.3071644715698785
2016-09-13,air_8f3b563416efc6ad,0,0,0,0,0,1,0,0.7302145643668121,0.3759240137861371,0.0,-1.3554407432104605,0.9570958516521482,1,16.0,1,1,-0.7773097746074137,-0.7773097746074137
2016-09-14,air_8f3b563416efc6ad,0,0,0,0,0,0,1,0.7880457072680908,0.6888318634115927,0.0,-1.2755653679353312,0.8688461261000127,1,14.0,1,1,-0.3732286673279583,-0.3732286673279583
2016-09-15,air_8f3b563416efc6ad,0,0,0,0,1,0,0,0.903707993070648,0.6656535041800772,0.0,-1.328815618118751,1.0453455772042841,1,14.0,1,1,-0.04101818272450817,-0.04101818272450817
2016-09-16,air_8f3b563416efc6ad,1,0,0,0,0,0,0,0.7649132501075789,0.43386991186492513,0.0,-1.3554407432104605,1.012251930122233,1,10.0,1,1,0.9185310881093927,0.9185310881093927
2016-09-17,air_8f3b563416efc6ad,0,0,1,0,0,0,0,1.0425027360337167,1.0133288926528052,0.0,0.05569088665015966,0.9791582830401825,1,23.0,1,1,1.3914244936956617,1.3914244936956617
2016-09-18,air_8f3b563416efc6ad,0,0,0,1,0,0,0,0.9615391359719266,0.7235994022588652,0.0,-1.3554407432104605,1.0453455772042841,1,9.0,1,1,0.1864446922341257,0.1864446922341257
2016-09-19,air_8f3b563416efc6ad,0,1,0,0,0,0,0,0.5798535928234875,0.26003221762856105,1.0,-1.3554407432104605,0.7144091063837748,1,15.0,1,1,-1.3102227959390702,-1.3102227959390702
2016-09-20,air_8f3b563416efc6ad,0,0,0,0,0,1,0,0.32539656405786155,-0.06446481161265151,0.0,-1.3554407432104605,0.5379096552795033,1,8.0,1,1,-1.8052890532019792,-1.8052890532019792
2016-09-21,air_8f3b563416efc6ad,0,0,0,0,0,0,1,0.4410588498604188,0.29479975647583395,0.0,-1.328815618118751,0.5379096552795033,1,13.0,1,1,0.3989982358929499,0.3989982358929499
2016-09-22,air_8f3b563416efc6ad,0,0,0,0,1,0,0,0.3600952497986284,0.028248625313408996,1.0,-1.3554407432104605,0.5930657337495882,1,16.0,1,1,-0.28224351734450476,-0.28224351734450476
2016-09-23,air_8f3b563416efc6ad,1,0,0,0,0,0,0,0.5220224499222088,0.16731878070250056,0.0,-1.3554407432104605,0.7364715377718086,1,12.0,1,1,0.21014670609536149,0.21014670609536149
2016-09-24,air_8f3b563416efc6ad,0,0,1,0,0,0,0,0.6376847357247661,0.3759240137861371,0.0,-1.3554407432104605,0.8909085574880465,1,18.0,1,1,1.1597564227293893,1.1597564227293893
2016-09-25,air_8f3b563416efc6ad,0,0,0,1,0,0,0,0.8458768501693693,0.8974370964952293,0.0,-0.4501864900923268,0.8357524790179617,1,9.0,1,1,-0.36749430913572384,-0.36749430913572384
2016-09-26,air_8f3b563416efc6ad,0,1,0,0,0,0,0,1.0540689646139723,1.094453149963109,0.0,-0.5300618653674563,1.012251930122233,1,9.0,1,1,-1.0735849478728612,-1.0735849478728612
2016-09-27,air_8f3b563416efc6ad,0,0,0,0,0,1,0,1.0772014217744839,1.059685611115836,0.0,-0.7430628661011348,1.111532871368386,1,12.0,1,1,-0.4355420263502395,-0.4355420263502395
2016-09-28,air_8f3b563416efc6ad,0,0,0,0,0,0,1,1.1812974789967854,1.1523990480418969,0.0,-0.7963131162845544,1.2439074596965898,1,12.0,1,1,-0.31779653813635844,-0.31779653813635844
2016-09-29,air_8f3b563416efc6ad,0,0,0,0,1,0,0,0.9615391359719266,0.8394911984164413,0.0,-1.1690648675684918,0.9901894987341993,1,13.0,1,1,-0.19355211063794497,-0.19355211063794497
2016-09-30,air_8f3b563416efc6ad,1,0,0,0,0,0,0,0.5914198214037429,0.46863745071219803,0.0,-0.716437741009425,0.670284243607707,1,13.0,1,1,1.2297155926746497,1.2297155926746497
2016-10-01,air_8f3b563416efc6ad,0,0,1,0,0,0,0,0.3947939355393957,0.13255124185522768,0.0,-1.3554407432104605,0.5379096552795033,1,23.0,1,1,1.2645040323742054,1.2645040323742054
2016-10-02,air_8f3b563416efc6ad,0,0,0,1,0,0,0,0.7880457072680908,0.8047236595691688,0.0,1.0674456401351327,0.6482218122196731,1,8.0,1,1,-0.42483789105806846,-0.42483789105806846
2016-10-03,air_8f3b563416efc6ad,0,1,0,0,0,0,0,0.7417807929470676,0.677242683795835,0.0,-1.3554407432104605,0.8136900476299278,1,2.0,1,1,-1.5311867316131715,-1.5311867316131715
2016-10-04,air_8f3b563416efc6ad,0,0,0,0,0,1,0,0.9962378217126935,1.3146475626625032,0.0,0.2953170124755481,0.7695651848538596,1,12.0,1,1,-0.6698861311395548,-0.6698861311395548
2016-10-05,air_8f3b563416efc6ad,0,0,0,0,0,0,1,0.8921417644903921,0.6656535041800772,0.0,-1.1690648675684918,0.9681270673461654,1,13.0,1,1,-0.8434460390911845,-0.8434460390911845
2016-10-06,air_8f3b563416efc6ad,0,0,0,0,1,0,0,1.1234663360955066,1.2335233053522001,0.0,0.8544446394014544,0.9570958516521482,1,10.0,1,1,-0.3613776603973404,-0.3613776603973404
2016-10-07,air_8f3b563416efc6ad,1,0,0,0,0,0,0,0.5914198214037429,0.49181580994371316,0.0,0.18881651210870873,0.6923466749957409,1,15.0,1,1,0.8386323639642591,0.8386323639642591
2016-10-08,air_8f3b563416efc6ad,0,0,1,0,0,0,0,0.5682873642432316,0.5381725284067438,0.0,-1.302190493027041,0.6040969494436049,1,22.0,1,1,1.095531610976363,1.095531610976363
2016-10-09,air_8f3b563416efc6ad,0,0,0,1,0,0,0,0.6955158786260448,0.584529246869774,0.0,-1.3554407432104605,0.6482218122196731,1,16.0,1,1,0.36344521510109623,0.36344521510109623
2016-10-10,air_8f3b563416efc6ad,0,1,0,0,0,0,0,0.2444329639960711,-0.12241070969143952,1.0,-1.3554407432104605,0.515847223891469,1,13.0,1,1,-0.7704285447767324,-0.7704285447767324
2016-10-11,air_8f3b563416efc6ad,0,0,0,0,0,1,0,0.15190313535402558,-0.06446481161265151,0.0,-1.302190493027041,0.38347263556326533,1,14.0,1,1,-1.1695398749562513,-1.1695398749562513
2016-10-12,air_8f3b563416efc6ad,0,0,0,0,0,0,1,0.18660182109479242,0.29479975647583395,0.0,0.8278195143097442,0.10769224321284081,1,6.0,1,1,-0.4462461616424105,-0.4462461616424105
2016-10-13,air_8f3b563416efc6ad,0,0,0,0,1,0,0,0.024674620971212383,-0.2846592243120462,0.0,-1.3554407432104605,0.28419169431711266,1,13.0,1,1,-0.41145772194285474,-0.41145772194285474
2016-10-14,air_8f3b563416efc6ad,1,0,0,0,0,0,0,-0.07942143625108923,-0.1339998893071973,0.0,-0.2904357395420679,-0.013651129421345942,1,17.0,1,1,0.9984298122545262,0.9984298122545262
2016-10-15,air_8f3b563416efc6ad,0,0,1,0,0,0,0,0.04780707813172376,0.23685385839704595,0.0,1.5200727666941998,-0.10190085497348167,1,12.0,1,1,1.4713232178407953,1.4713232178407953
2016-10-16,air_8f3b563416efc6ad,0,0,0,1,0,0,0,0.1287706781935138,0.26003221762856105,0.0,0.029065761558449935,-0.0026199137273290015,1,6.0,1,1,-0.45771487802687943,-0.45771487802687943
2016-10-17,air_8f3b563416efc6ad,0,1,0,0,0,0,0,0.14033690677376967,-0.1339998893071973,0.0,-1.3554407432104605,0.3283165570931804,1,11.0,1,1,-1.3943267160918424,-1.3943267160918424
2016-10-18,air_8f3b563416efc6ad,0,0,0,0,0,1,0,0.5335886785024643,0.6540643245643198,0.0,0.2154416372004187,0.4386287140333502,1,14.0,1,1,-0.5792832717022501,-0.5792832717022501
2016-10-19,air_8f3b563416efc6ad,0,0,0,0,0,0,1,0.5220224499222088,0.3759240137861371,0.0,-0.849563366467974,0.6261593808316388,1,10.0,1,1,-0.4401295129040271,-0.4401295129040271
2016-10-20,air_8f3b563416efc6ad,0,0,0,0,1,0,0,0.6492509643050216,0.8163128391849261,0.0,1.307071765960521,0.4717223611154012,1,16.0,1,1,-0.2161072528607339,-0.2161072528607339
2016-10-21,air_8f3b563416efc6ad,1,0,0,0,0,0,0,0.2213005068355597,0.08619452339219702,0.0,-0.05080961371667947,0.2952229100111296,1,11.0,1,1,1.022131826115762,1.022131826115762
2016-10-22,air_8f3b563416efc6ad,0,0,1,0,0,0,0,0.04780707813172376,-0.2730700446962885,0.0,-1.328815618118751,0.2180044001530106,1,19.0,1,1,1.5783645707625054,1.5783645707625054
2016-10-23,air_8f3b563416efc6ad,0,0,0,1,0,0,0,0.20973427825530422,0.1904971399340157,0.0,-0.07743473880838943,0.2180044001530106,1,13.0,1,1,-0.1870531713534126,-0.1870531713534126
2016-10-24,air_8f3b563416efc6ad,0,1,0,0,0,0,0,-0.16038503631287926,-0.18035660777022755,0.0,1.2538215157771015,-0.09086963927946473,1,15.0,1,1,-1.2253542946940001,-1.2253542946940001
2016-10-25,air_8f3b563416efc6ad,0,0,0,0,0,1,0,-0.26448109353518084,-0.40055102046962227,0.0,-0.716437741009425,-0.3004627374657874,1,12.0,1,1,-0.5418187981796516,-0.5418187981796516
2016-10-26,air_8f3b563416efc6ad,0,0,0,0,0,0,1,0.32539656405786155,0.584529246869774,0.0,1.2005712655936818,-0.013651129421345942,1,14.0,1,1,-0.1438543396385796,-0.1438543396385796
2016-10-27,air_8f3b563416efc6ad,0,0,0,0,1,0,0,0.31383033547760564,0.30638893609159173,0.0,0.6680687637594854,0.0525361647427559,1,6.0,1,1,-0.13009187997721688,-0.13009187997721688
2016-10-28,air_8f3b563416efc6ad,1,0,0,0,0,0,0,-0.47267320797978407,-0.6786913312478046,0.0,-1.3554407432104605,-0.28943152177177045,1,18.0,1,1,0.9227362841170312,0.9227362841170312
2016-10-29,air_8f3b563416efc6ad,0,0,1,0,0,0,0,-0.09098766483134492,0.016659445697651636,0.0,-1.3554407432104605,-0.12396328636151574,1,20.0,1,1,1.762628614006306,1.762628614006306
2016-10-30,air_8f3b563416efc6ad,0,0,0,1,0,0,0,-0.5073718937205511,-0.8293506662526535,0.0,-1.3554407432104605,-0.34458760024185536,1,16.0,1,1,-0.10256696065449145,-0.10256696065449145
2016-10-31,air_8f3b563416efc6ad,0,1,0,0,0,0,0,-0.22978240779441358,-0.18035660777022755,0.0,-0.31706086463377775,-0.32252516885382126,1,6.0,1,1,-1.052941258380817,-1.052941258380817
2016-11-01,air_8f3b563416efc6ad,0,0,0,0,0,1,0,-0.3338784650167152,-0.4932644573956832,0.0,-0.47681161518403664,-0.1129320706674988,1,11.0,1,1,-0.7646941865844978,-0.7646941865844978
2016-11-02,air_8f3b563416efc6ad,0,0,0,0,0,0,1,-0.6230341795231085,-0.9800100012575025,0.0,-1.3554407432104605,-0.45489975718202513,1,14.0,1,1,0.4066440468159292,0.4066440468159292
2016-11-03,air_8f3b563416efc6ad,0,0,0,0,1,0,0,-0.39170960791799386,-0.14558906892295506,1.0,1.173946140501972,-0.476962188570059,1,12.0,1,1,-0.06510248713189293,-0.06510248713189293
2016-11-04,air_8f3b563416efc6ad,1,0,0,0,0,0,0,-0.26448109353518084,-0.21512414661750043,0.0,1.0940707652268424,-0.46593097287604207,1,9.0,1,1,0.06564087965105292,0.06564087965105292
2016-11-05,air_8f3b563416efc6ad,0,0,1,0,0,0,0,-0.19508372205364652,-0.1339998893071973,0.0,0.45506776302580687,-0.16808814913758371,1,21.0,1,1,1.2836185596816536,1.2836185596816536
2016-11-06,air_8f3b563416efc6ad,0,0,0,1,0,0,0,-0.17195126489313495,0.016659445697651636,0.0,1.173946140501972,-0.3114939531598043,1,13.0,1,1,-0.5123824261261813,-0.5123824261261813
2016-11-07,air_8f3b563416efc6ad,0,1,0,0,0,0,0,-0.6114679509428528,-0.725048049710835,0.0,0.8810697644931641,-0.4990246199580931,1,14.0,1,1,-1.2968426268238564,-1.2968426268238564
2016-11-08,air_8f3b563416efc6ad,0,0,0,0,0,1,0,-0.7386964653256658,-0.817761486636896,0.0,-0.8761884915596839,-0.7306801495324496,1,11.0,1,1,-1.1137254552185025,-1.1137254552185025
