visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Western food,Tōkyō-to Shibuya-ku Shibuya,total_area_visitors,total_genre_visitors
2016-08-08,air_12c4fb7a423df20d,0,1,0,0,0,0,0,1.409844804217315,1.451262038583387,0.0,-0.13255067510508992,1.3851980291027721,1,2.0,1,1,-1.0940813665863178,-1.0940813665863178
2016-08-09,air_12c4fb7a423df20d,0,0,0,0,0,1,0,1.8036979009950207,1.973209711970369,0.0,0.8039243225757188,1.4294650963206308,1,15.0,1,1,-0.25142452434344614,-0.25142452434344614
2016-08-10,air_12c4fb7a423df20d,0,0,0,0,0,0,1,1.4793482918839693,1.5440527360744056,0.0,-0.052281389589591845,1.462665396734025,1,20.0,1,1,0.7654064777023047,0.7654064777023047
2016-08-11,air_12c4fb7a423df20d,0,0,0,0,1,0,0,1.2708378288840074,1.3236748295332355,1.0,-0.052281389589591845,1.374131262298307,1,12.0,1,1,0.45091490622237584,0.45091490622237584
2016-08-12,air_12c4fb7a423df20d,1,0,0,0,0,0,0,1.2013343412173532,1.3004771551604803,0.0,0.10825718144140384,1.2634635942536598,1,20.0,1,1,0.012658111038025204,0.012658111038025204
2016-08-13,air_12c4fb7a423df20d,0,0,1,0,0,0,0,1.1781665119951352,1.2888783179741032,1.0,0.5631164660292253,1.1638626930134774,1,18.0,1,1,0.18081329339631252,0.18081329339631252
2016-08-14,air_12c4fb7a423df20d,0,0,0,1,0,0,0,1.1202469389395904,1.1264945973648197,1.0,-0.3466021031464176,1.185996226622407,1,31.0,1,1,-0.869122084594694,-0.869122084594694
2016-08-15,air_12c4fb7a423df20d,0,1,0,0,0,0,0,1.1897504266062444,1.1728899461103295,1.0,-1.1760513868065623,1.2855971278625893,1,21.0,1,1,-1.4018015884410806,-1.4018015884410806
2016-08-16,air_12c4fb7a423df20d,0,0,0,0,0,1,0,1.224502170439571,1.4396632013970094,0.0,-0.8014613877342389,1.2081297602313361,1,13.0,1,1,-1.2825505978201028,-1.2825505978201028
2016-08-17,air_12c4fb7a423df20d,0,0,0,0,0,0,1,1.433012633439533,1.5788492476335374,0.0,1.3122964641738721,1.1306623926000832,1,7.0,1,1,-0.7735708176617969,-0.7735708176617969
2016-08-18,air_12c4fb7a423df20d,0,0,0,0,1,0,0,1.224502170439571,1.2656806436013486,0.0,-1.0690256727858984,1.374131262298307,1,7.0,1,1,-0.49444073866884575,-0.49444073866884575
2016-08-19,air_12c4fb7a423df20d,1,0,0,0,0,0,0,1.3055895727173343,1.3468725039059897,0.0,0.48284718051372744,1.3519977286893778,1,16.0,1,1,0.8530578367391748,0.8530578367391748
2016-08-20,air_12c4fb7a423df20d,0,0,1,0,0,0,0,1.0854951951062632,1.0800992486193102,0.0,-0.9352435302600687,1.2523968274491954,1,28.0,1,1,0.734183032208484,0.734183032208484
2016-08-21,air_12c4fb7a423df20d,0,0,0,1,0,0,0,1.340341316550661,1.4860585501425188,0.0,0.7504114655653871,1.185996226622407,1,23.0,1,1,-0.7611566766823261,-0.7611566766823261
2016-08-22,air_12c4fb7a423df20d,0,1,0,0,0,0,0,1.0854951951062632,0.8829190164508948,0.0,-1.3633463863427242,1.1527959262090126,1,9.0,1,1,-1.9630712351492792,-1.9630712351492792
2016-08-23,air_12c4fb7a423df20d,0,0,0,0,0,1,0,1.2129182558284624,1.1264945973648197,0.0,-0.9084871017549028,1.2634635942536598,1,15.0,1,1,-0.5598971183787831,-0.5598971183787831
2016-08-24,air_12c4fb7a423df20d,0,0,0,0,0,0,1,1.1781665119951352,1.2192852948558388,0.0,-0.8549742447445708,1.185996226622407,1,9.0,1,1,-0.367666026242128,-0.367666026242128
2016-08-25,air_12c4fb7a423df20d,0,0,0,0,1,0,0,1.3519252311617702,1.3932678526514999,0.0,1.8206686057720256,1.185996226622407,1,9.0,1,1,-0.2367532668222533,-0.2367532668222533
2016-08-26,air_12c4fb7a423df20d,1,0,0,0,0,0,0,1.3866769749950973,1.4048666898378768,0.0,1.365809321184204,1.2413300606447304,1,20.0,1,1,1.1543828950590589,1.1543828950590589
2016-08-27,air_12c4fb7a423df20d,0,0,1,0,0,0,0,0.9233203905507376,0.7321341330279887,0.0,-1.3633463863427242,0.975727657337577,1,10.0,1,1,1.2179583443175612,1.2179583443175612
2016-08-28,air_12c4fb7a423df20d,0,0,0,1,0,0,0,0.7263938421618849,0.4537620405549317,0.0,-1.3633463863427242,0.9425273569241828,1,20.0,1,1,-0.20515363523814562,-0.20515363523814562
2016-08-29,air_12c4fb7a423df20d,0,1,0,0,0,0,0,1.0739112804951545,1.0916980858056877,0.0,-0.667679245208409,1.0310614913599008,1,15.0,1,1,-1.3867541448296008,-1.3867541448296008
2016-08-30,air_12c4fb7a423df20d,0,0,0,0,0,1,0,1.0159917074396096,0.8597213420781401,0.0,-1.2028078153117285,1.0753285585777594,1,18.0,1,1,-0.5866063307891598,-0.5866063307891598
2016-08-31,air_12c4fb7a423df20d,0,0,0,0,0,0,1,1.2129182558284624,1.2076864576694617,0.0,1.66013003474103,1.0753285585777594,1,27.0,1,1,-0.15286376868825313,-0.15286376868825313
2016-09-01,air_12c4fb7a423df20d,0,0,0,0,1,0,0,1.2360860850506803,1.3700701782787448,0.0,1.3390528926790382,1.0199947245554357,1,20.0,1,1,-0.5501162800313212,-0.5501162800313212
2016-09-02,air_12c4fb7a423df20d,1,0,0,0,0,0,0,1.2013343412173532,1.0569015742465555,0.0,-0.052281389589591845,1.1306623926000832,1,9.0,1,1,0.6653409776859637,0.6653409776859637
2016-09-03,air_12c4fb7a423df20d,0,0,1,0,0,0,0,1.2592539142728982,1.3700701782787448,0.0,0.6166293230395572,1.307730661471519,1,24.0,1,1,1.2529436507142517,1.2529436507142517
2016-09-04,air_12c4fb7a423df20d,0,0,0,1,0,0,0,1.2013343412173532,1.3004771551604803,0.0,-0.1593071036102558,1.2413300606447304,1,20.0,1,1,-0.6934431804306668,-0.6934431804306668
2016-09-05,air_12c4fb7a423df20d,0,1,0,0,0,0,0,1.398260889606206,1.4280643642106319,0.0,1.2052707501532083,1.3298641950804484,1,13.0,1,1,-1.2949647387995737,-1.2949647387995737
2016-09-06,air_12c4fb7a423df20d,0,0,0,0,0,1,0,1.4445965480506422,1.3584713410923672,0.0,1.2052707501532083,1.4515986299295602,1,11.0,1,1,-0.5866063307891598,-0.5866063307891598
2016-09-07,air_12c4fb7a423df20d,0,0,0,0,0,0,1,1.2476699996617895,1.1148957601784424,0.0,-0.747948530723907,1.3962647959072365,1,5.0,1,1,-0.4891741334048278,-0.4891741334048278
2016-09-08,air_12c4fb7a423df20d,0,0,0,0,1,0,0,1.1665825973840263,1.1264945973648197,0.0,-1.0155128157755666,1.3187974282759836,1,5.0,1,1,-0.34058062774146425,-0.34058062774146425
2016-09-09,air_12c4fb7a423df20d,1,0,0,0,0,0,0,1.2360860850506803,1.3700701782787448,0.0,0.05474432443107186,1.0863953253822243,1,4.0,1,1,0.9850991544299105,0.9850991544299105
2016-09-10,air_12c4fb7a423df20d,0,0,1,0,0,0,0,1.1897504266062444,1.2192852948558388,0.0,-0.26633281763091976,1.1638626930134774,1,28.0,1,1,1.4974646094007993,1.4974646094007993
2016-09-11,air_12c4fb7a423df20d,0,0,0,1,0,0,0,0.7958973298285386,0.5117562264868186,0.0,-1.3098335293323922,0.887193522901859,1,17.0,1,1,-0.25104833825315914,-0.25104833825315914
2016-09-12,air_12c4fb7a423df20d,0,1,0,0,0,0,0,0.9696560489951734,0.8133259933326303,0.0,-1.2830771008272264,1.0753285585777594,1,9.0,1,1,-1.273522131653215,-1.273522131653215
2016-09-13,air_12c4fb7a423df20d,0,0,0,0,0,1,0,0.7263938421618849,0.37257018025028965,0.0,-1.3633463863427242,0.9535941237286473,1,14.0,1,1,-0.7521282105154382,-0.7521282105154382
2016-09-14,air_12c4fb7a423df20d,0,0,0,0,0,0,1,0.7843134152174298,0.6857387842824794,0.0,-1.2830771008272264,0.8650599892929297,1,15.0,1,1,-0.3544995130820831,-0.3544995130820831
2016-09-15,air_12c4fb7a423df20d,0,0,0,0,1,0,0,0.9001525613285197,0.6625411099097243,0.0,-1.3365899578375582,1.0421282581643652,1,10.0,1,1,-0.027593800622683393,-0.027593800622683393
2016-09-16,air_12c4fb7a423df20d,1,0,0,0,0,0,0,0.7611455859952114,0.4305643661821766,0.0,-1.3633463863427242,1.0089279577509709,1,34.0,1,1,0.9166332859976772,0.9166332859976772
2016-09-17,air_12c4fb7a423df20d,0,0,1,0,0,0,0,1.0391595366618276,1.0105062255010457,0.0,0.05474432443107186,0.975727657337577,1,25.0,1,1,1.3819754796826915,1.3819754796826915
2016-09-18,air_12c4fb7a423df20d,0,0,0,1,0,0,0,0.9580721343840647,0.7205352958416111,0.0,-1.3633463863427242,1.0421282581643652,1,34.0,1,1,0.19623692309807939,0.19623692309807939
2016-09-19,air_12c4fb7a423df20d,0,1,0,0,0,0,0,0.5758029522174679,0.2565818083865158,1.0,-1.3633463863427242,0.7101252540304233,1,15.0,1,1,-1.2765316203755108,-1.2765316203755108
2016-09-20,air_12c4fb7a423df20d,0,0,0,0,0,1,0,0.32095683077307013,-0.06818563283205063,0.0,-1.3633463863427242,0.5330569851589877,1,12.0,1,1,-1.763692607297171,-1.763692607297171
2016-09-21,air_12c4fb7a423df20d,0,0,0,0,0,0,1,0.43679597688416005,0.29137831994564806,0.0,-1.3365899578375582,0.5330569851589877,1,13.0,1,1,0.40539638929764926,0.40539638929764926
2016-09-22,air_12c4fb7a423df20d,0,0,0,0,1,0,0,0.3557085746063968,0.024605064658968116,1.0,-1.3633463863427242,0.5883908191813114,1,4.0,1,1,-0.264967223593778,-0.264967223593778
2016-09-23,air_12c4fb7a423df20d,1,0,0,0,0,0,0,0.517883379161923,0.16379111089549706,0.0,-1.3633463863427242,0.7322587876393526,1,14.0,1,1,0.21956046069587315,0.21956046069587315
2016-09-24,air_12c4fb7a423df20d,0,0,1,0,0,0,0,0.6337225252730129,0.37257018025028965,0.0,-1.3633463863427242,0.887193522901859,1,26.0,1,1,1.1540067089687718,1.1540067089687718
2016-09-25,air_12c4fb7a423df20d,0,0,0,1,0,0,0,0.8422329882729748,0.894517853637272,0.0,-0.4536278171670814,0.8318596888795354,1,21.0,1,1,-0.3488567217277782,-0.3488567217277782
2016-09-26,air_12c4fb7a423df20d,0,1,0,0,0,0,0,1.0507434512729363,1.0916980858056877,0.0,-0.5338971026825793,1.0089279577509709,1,12.0,1,1,-1.0436724304878602,-1.0436724304878602
2016-09-27,air_12c4fb7a423df20d,0,0,0,0,0,1,0,1.0739112804951545,1.0569015742465555,0.0,-0.747948530723907,1.1085288589911537,1,14.0,1,1,-0.4158178457988635,-0.4158178457988635
2016-09-28,air_12c4fb7a423df20d,0,0,0,0,0,0,1,1.1781665119951352,1.1496922717375748,0.0,-0.8014613877342389,1.2413300606447304,1,14.0,1,1,-0.2999525299904687,-0.2999525299904687
2016-09-29,air_12c4fb7a423df20d,0,0,0,0,1,0,0,0.9580721343840647,0.836523667705385,0.0,-1.1760513868065623,0.9867944241420415,1,6.0,1,1,-0.1776920506471949,-0.1776920506471949
2016-09-30,air_12c4fb7a423df20d,1,0,0,0,0,0,0,0.5873868668285767,0.4653608777413088,0.0,-0.7211921022187411,0.6658581868125645,1,12.0,1,1,1.2228487634912921,1.2228487634912921
2016-10-01,air_12c4fb7a423df20d,0,0,1,0,0,0,0,0.39046031843972384,0.1289945993363648,0.0,-1.3633463863427242,0.5330569851589877,1,23.0,1,1,1.2570816977074089,1.2570816977074089
2016-10-02,air_12c4fb7a423df20d,0,0,0,1,0,0,0,0.7843134152174298,0.8017271561462532,0.0,1.0714886076273784,0.643724653203635,1,34.0,1,1,-0.40528463527082764,-0.40528463527082764
2016-10-03,air_12c4fb7a423df20d,0,1,0,0,0,0,0,0.7379777567729936,0.6741399470961018,0.0,-1.3633463863427242,0.809726155270606,1,17.0,1,1,-1.4939671805613948,-1.4939671805613948
2016-10-04,air_12c4fb7a423df20d,0,0,0,0,0,1,0,0.9928238782173913,1.312075992346858,0.0,0.29555218097756564,0.7654590880527469,1,13.0,1,1,-0.6464199191447922,-0.6464199191447922
2016-10-05,air_12c4fb7a423df20d,0,0,0,0,0,0,1,0.8885686467174105,0.6625411099097243,0.0,-1.1760513868065623,0.9646608905331121,1,7.0,1,1,-0.8172084041350886,-0.8172084041350886
2016-10-06,air_12c4fb7a423df20d,0,0,0,0,1,0,0,1.1202469389395904,1.2308841320422164,0.0,0.857437179586051,0.9535941237286473,1,5.0,1,1,-0.34283774428318625,-0.34283774428318625
2016-10-07,air_12c4fb7a423df20d,1,0,0,0,0,0,0,0.5873868668285767,0.4885585521140635,0.0,0.18852646695690167,0.6879917204214938,1,18.0,1,1,0.838010393127695,0.838010393127695
2016-10-08,air_12c4fb7a423df20d,0,0,1,0,0,0,0,0.5642190376063587,0.5349539008595733,0.0,-1.3098335293323922,0.5994575859857759,1,24.0,1,1,1.0908074458005566,1.0908074458005566
2016-10-09,air_12c4fb7a423df20d,0,0,0,1,0,0,0,0.6916420983285578,0.5813492496050826,0.0,-1.3633463863427242,0.643724653203635,1,21.0,1,1,0.37041108290095864,0.37041108290095864
2016-10-10,air_12c4fb7a423df20d,0,1,0,0,0,0,0,0.23986942849530687,-0.12617981876393755,1.0,-1.3633463863427242,0.5109234515500579,1,19.0,1,1,-0.7453568608902722,-0.7453568608902722
2016-10-11,air_12c4fb7a423df20d,0,0,0,0,0,1,0,0.14719811160643528,-0.06818563283205063,0.0,-1.3098335293323922,0.37812224989648124,1,10.0,1,1,-1.1380951391498964,-1.1380951391498964
2016-10-12,air_12c4fb7a423df20d,0,0,0,0,0,0,1,0.18194985543976194,0.29137831994564806,0.0,0.8306807510808847,0.1014530797848629,1,22.0,1,1,-0.4263510563268994,-0.4263510563268994
2016-10-13,air_12c4fb7a423df20d,0,0,0,0,1,0,0,0.01977505088423622,-0.28856353937322116,0.0,-1.3633463863427242,0.2785213486562988,1,8.0,1,1,-0.39211812211078273,-0.39211812211078273
2016-10-14,air_12c4fb7a423df20d,1,0,0,0,0,0,0,-0.08448018061574473,-0.1377786559503151,0.0,-0.2930892461360856,-0.020281355064249117,1,5.0,1,1,0.9952561788676594,0.9952561788676594
2016-10-15,air_12c4fb7a423df20d,0,0,1,0,0,0,0,0.042942880106454126,0.23338413401376112,0.0,1.5263478922152,-0.10881548949996686,1,18.0,1,1,1.4605983725526737,1.4605983725526737
2016-10-16,air_12c4fb7a423df20d,0,0,0,1,0,0,0,0.12403028238421698,0.2565818083865158,0.0,0.027987895925905996,-0.009214588259784422,1,25.0,1,1,-0.4376366390355093,-0.4376366390355093
2016-10-17,air_12c4fb7a423df20d,0,1,0,0,0,0,0,0.13561419699532612,-0.1377786559503151,0.0,-1.3633463863427242,0.3227884158741576,1,11.0,1,1,-1.35929256023865,-1.35929256023865
2016-10-18,air_12c4fb7a423df20d,0,0,0,0,0,1,0,0.5294672937730317,0.6509422727233471,0.0,0.2152828954620678,0.4334560839188049,1,7.0,1,1,-0.5572638157467741,-0.5572638157467741
2016-10-19,air_12c4fb7a423df20d,0,0,0,0,0,0,1,0.517883379161923,0.37257018025028965,0.0,-0.8549742447445708,0.6215911195947053,1,6.0,1,1,-0.4203320788823075,-0.4203320788823075
2016-10-20,air_12c4fb7a423df20d,0,0,0,0,1,0,0,0.6453064398841216,0.8133259933326303,0.0,1.3122964641738721,0.46665638433219914,1,19.0,1,1,-0.19988702997412766,-0.19988702997412766
2016-10-21,air_12c4fb7a423df20d,1,0,0,0,0,0,0,0.216701599273089,0.08259925059085503,0.0,-0.052281389589591845,0.28958811546076346,1,16.0,1,1,1.018579716465453,1.018579716465453
2016-10-22,air_12c4fb7a423df20d,0,0,1,0,0,0,0,0.042942880106454126,-0.27696470218684366,0.0,-1.3365899578375582,0.21212074782951024,1,16.0,1,1,1.5659304778330327,1.5659304778330327
2016-10-23,air_12c4fb7a423df20d,0,0,0,1,0,0,0,0.20511768466198024,0.18698878526825174,0.0,-0.07903781809475795,0.21212074782951024,1,20.0,1,1,-0.17129688711231597,-0.17129688711231597
2016-10-24,air_12c4fb7a423df20d,0,1,0,0,0,0,0,-0.1655675828935076,-0.18417400469582448,0.0,1.2587836071635405,-0.09774872269550217,1,17.0,1,1,-1.1930183083317978,-1.1930183083317978
2016-10-25,air_12c4fb7a423df20d,0,0,0,0,0,1,0,-0.26982281439348854,-0.404551911236995,0.0,-0.7211921022187411,-0.3080172919803321,1,6.0,1,1,-0.5203975788986485,-0.5203975788986485
2016-10-26,air_12c4fb7a423df20d,0,0,0,0,0,0,1,0.32095683077307013,0.5813492496050826,0.0,1.2052707501532083,-0.020281355064249117,1,15.0,1,1,-0.1287878589098854,-0.1287878589098854
2016-10-27,air_12c4fb7a423df20d,0,0,0,0,1,0,0,0.309372916161961,0.3029771571320256,0.0,0.670142180049889,0.04611924576253924,1,10.0,1,1,-0.11524515965955352,-0.11524515965955352
2016-10-28,air_12c4fb7a423df20d,1,0,0,0,0,0,0,-0.4783332773934505,-0.6829240037100521,0.0,-1.3633463863427242,-0.29695052517586745,1,12.0,1,1,0.9207713329908341,0.9207713329908341
2016-10-29,air_12c4fb7a423df20d,0,0,1,0,0,0,0,-0.09606409522685369,0.013006227472590979,0.0,-1.3633463863427242,-0.13094902310889645,1,10.0,1,1,1.7472521733513648,1.7472521733513648
2016-10-30,air_12c4fb7a423df20d,0,0,0,1,0,0,0,-0.5130850212267773,-0.8337088871329582,0.0,-1.3633463863427242,-0.3522843591981911,1,27.0,1,1,-0.0881597611588898,-0.0881597611588898
2016-10-31,air_12c4fb7a423df20d,0,1,0,0,0,0,0,-0.2350710705601615,-0.18417400469582448,0.0,-0.3198456746412516,-0.3301508255892615,1,16.0,1,1,-1.0233583816123624,-1.0233583816123624
2016-11-01,air_12c4fb7a423df20d,0,0,0,0,0,1,0,-0.33932630206014247,-0.49734260872801417,0.0,-0.4803842456722474,-0.11988225630443175,1,8.0,1,1,-0.7397140695359673,-0.7397140695359673
2016-11-02,air_12c4fb7a423df20d,0,0,0,0,0,0,1,-0.6289241673378673,-0.9844937705558643,0.0,-1.3633463863427242,-0.4629520272428384,1,16.0,1,1,0.4129201111033892,0.4129201111033892
2016-11-03,air_12c4fb7a423df20d,0,0,0,0,1,0,0,-0.39724587511568743,-0.14937749313669266,1.0,1.1785143216480425,-0.4850855608517678,1,16.0,1,1,-0.05129352431076416,-0.05129352431076416
2016-11-04,air_12c4fb7a423df20d,1,0,0,0,0,0,0,-0.26982281439348854,-0.2189705162549567,0.0,1.0982450361325442,-0.4740187940473031,1,17.0,1,1,0.07736211856738856,0.07736211856738856
2016-11-05,air_12c4fb7a423df20d,0,0,1,0,0,0,0,-0.20031932672683464,-0.1377786559503151,0.0,0.4560907520085613,-0.17521609032675542,1,19.0,1,1,1.2758910022217587,1.2758910022217587
2016-11-06,air_12c4fb7a423df20d,0,0,0,1,0,0,0,-0.17715149750461653,0.013006227472590979,0.0,1.1785143216480425,-0.31908405878479684,1,19.0,1,1,-0.49143124994654974,-0.49143124994654974
2016-11-07,air_12c4fb7a423df20d,0,1,0,0,0,0,0,-0.6173402527267583,-0.7293193524555617,0.0,0.8841936080912168,-0.5072190944606974,1,16.0,1,1,-1.2633651072154661,-1.2633651072154661
2016-11-08,air_12c4fb7a423df20d,0,0,0,0,0,1,0,-0.7447633134489572,-0.8221100499465808,0.0,-0.8817306732497369,-0.7396211973544567,1,2.0,1,1,-1.083171969967995,-1.083171969967995
