visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Kōtō-ku Kameido,total_area_visitors,total_genre_visitors
2016-01-21,air_4cca5666eaf5c709,0,0,0,0,1,0,0,-1.2192957904574928,-1.2625053992944377,0.0,0.5222220042443204,-1.2429349117583606,1,13.0,1,1,-1.0264432642057932,-1.0264432642057932
2016-01-22,air_4cca5666eaf5c709,1,0,0,0,0,0,0,-1.1690981055512613,-1.1627987794418273,0.0,0.696651985212089,-1.002704515339267,1,28.0,1,1,-0.7164065557060132,-0.7164065557060132
2016-01-23,air_4cca5666eaf5c709,0,0,1,0,0,0,0,-1.4075371088558608,-1.648868551223303,0.0,-1.2719149428527303,-1.0507505946230857,1,33.0,1,1,-0.6427952019979039,-0.6427952019979039
2016-01-24,air_4cca5666eaf5c709,0,0,0,1,0,0,0,-1.4828336362152081,-1.2998953817391667,0.0,0.9209191035992205,-1.5071883478193635,1,43.0,1,1,-1.3433810371157084,-1.3433810371157084
2016-01-25,air_4cca5666eaf5c709,0,1,0,0,0,0,0,-1.5330313211214395,-1.399602001591777,0.0,1.070430515857308,-1.6753496253127291,1,29.0,1,1,-1.3681737499965647,-1.3681737499965647
2016-01-26,air_4cca5666eaf5c709,0,0,0,0,0,1,0,-1.4200865300824186,-1.2500420718128615,0.0,0.8212448287604954,-1.5191998676403184,1,27.0,1,1,-1.1946247598305708,-1.1946247598305708
2016-01-27,air_4cca5666eaf5c709,0,0,0,0,0,0,1,-1.106350999418472,-0.7764356275129619,0.0,1.0205933784379457,-1.495176827998409,1,28.0,1,1,-1.042290152851289,-1.042290152851289
2016-01-28,air_4cca5666eaf5c709,0,0,0,0,1,0,0,-0.918109681020104,-0.7016556626235041,0.0,1.0205933784379457,-1.1108081937278593,1,27.0,1,1,-1.0479132423706583,-1.0479132423706583
2016-01-29,air_4cca5666eaf5c709,1,0,0,0,0,0,0,-1.2192957904574928,-1.4743819664812348,0.0,-1.321752080272093,-1.0507505946230857,1,38.0,1,1,-0.9042688646485839,-0.9042688646485839
2016-01-30,air_4cca5666eaf5c709,0,0,1,0,0,0,0,-1.4828336362152081,-1.8233551359653712,0.0,-1.321752080272093,-1.1828773126535872,1,48.0,1,1,-0.6013888155370923,-0.6013888155370923
2016-01-31,air_4cca5666eaf5c709,0,0,0,1,0,0,0,-1.131449841871588,-1.0506288321076407,0.0,-0.050905076078348724,-1.2069003522954966,1,35.0,1,1,-1.1588414628891288,-1.1588414628891288
2016-02-01,air_4cca5666eaf5c709,0,1,0,0,0,0,0,-1.3071417390433981,-1.6114785687785742,0.0,-1.321752080272093,-1.0507505946230857,1,19.0,1,1,-1.4144364410422863,-1.4144364410422863
2016-02-02,air_4cca5666eaf5c709,0,0,0,0,0,1,0,-1.1439992630981457,-1.112945469515522,0.0,0.7963262600508142,-1.0507505946230857,1,29.0,1,1,-1.2656801637571484,-1.2656801637571486
2016-02-03,air_4cca5666eaf5c709,0,0,0,0,0,0,1,-1.2694934753637244,-1.2998953817391667,0.0,0.4474662981152765,-1.1828773126535872,1,19.0,1,1,-1.1905352401801201,-1.1905352401801204
2016-02-04,air_4cca5666eaf5c709,0,0,0,0,1,0,0,-1.2569440541371666,-1.2625053992944377,0.0,0.14844347359910154,-1.230923391937406,1,38.0,1,1,-1.152707183413453,-1.152707183413453
2016-02-05,air_4cca5666eaf5c709,1,0,0,0,0,0,0,-0.9557579446997777,-0.7888989549945382,0.0,0.9209191035992205,-1.2909809910421794,1,31.0,1,1,-0.7769825655283115,-0.7769825655283116
2016-02-06,air_4cca5666eaf5c709,0,0,1,0,0,0,0,-1.0561533145122406,-1.2126520893681325,0.0,-1.0725663931752802,-0.8345432378459015,1,45.0,1,1,-0.5528257696879924,-0.5528257696879925
2016-02-07,air_4cca5666eaf5c709,0,0,0,1,0,0,0,-1.2694934753637244,-1.274968726776014,0.0,0.8960005348895393,-1.1828773126535872,1,26.0,1,1,-1.1662537172555703,-1.1662537172555703
2016-02-08,air_4cca5666eaf5c709,0,1,0,0,0,0,0,-1.3447900027230715,-1.2874320542575903,0.0,0.04876919876037641,-1.2069003522954966,1,34.0,1,1,-1.3628062554553484,-1.3628062554553484
2016-02-09,air_4cca5666eaf5c709,0,0,0,0,0,1,0,-1.0687027357387986,-0.6144123702524701,0.0,0.8212448287604954,-1.2909809910421794,1,21.0,1,1,-1.1440169541562455,-1.1440169541562457
2016-02-10,air_4cca5666eaf5c709,0,0,0,0,0,0,1,-1.1439992630981457,-1.1004821420339457,0.0,1.145186221986352,-1.1708657928326327,1,40.0,1,1,-0.8186445469672762,-0.8186445469672762
2016-02-11,air_4cca5666eaf5c709,0,0,0,0,1,0,0,-1.1439992630981457,-1.0132388496629117,1.0,1.145186221986352,-1.158854273011678,1,39.0,1,1,-0.8922559006753855,-0.8922559006753855
2016-02-12,air_4cca5666eaf5c709,1,0,0,0,0,0,0,-0.9934062083794513,-0.9633855397366065,0.0,-0.7237064312397427,-1.1828773126535872,1,27.0,1,1,-0.8357694105035377,-0.8357694105035377
2016-02-13,air_4cca5666eaf5c709,0,0,1,0,0,0,0,-0.14004556497351622,0.2704838809394475,0.0,-0.17549791962675504,-0.36609396482866885,1,45.0,1,1,-0.6450955568012823,-0.6450955568012823
2016-02-14,air_4cca5666eaf5c709,0,0,0,1,0,0,0,0.4246783902215878,0.420043810718363,0.0,-0.22533505704611737,0.4506893829962494,1,25.0,1,1,-1.1838897707481382,-1.1838897707481382
2016-02-15,air_4cca5666eaf5c709,0,1,0,0,0,0,0,-0.8804614173404305,-0.5147057503998597,0.0,-1.2220778054333679,-0.9786814756973578,1,36.0,1,1,-1.3663845851494925,-1.3663845851494927
2016-02-16,air_4cca5666eaf5c709,0,0,0,0,0,1,0,-1.1941969480043773,-1.200188761886556,0.0,1.0205933784379457,-1.2189118721164514,1,38.0,1,1,-1.2051041539348502,-1.2051041539348502
2016-02-17,air_4cca5666eaf5c709,0,0,0,0,0,0,1,-1.11890042064503,-0.7764356275129619,0.0,0.7963262600508142,-1.2069003522954966,1,21.0,1,1,-1.0353890884411536,-1.0353890884411536
2016-02-18,air_4cca5666eaf5c709,0,0,0,0,1,0,0,-1.11890042064503,-1.112945469515522,0.0,0.37271059198623274,-1.230923391937406,1,18.0,1,1,-1.0451016976109737,-1.0451016976109737
2016-02-19,air_4cca5666eaf5c709,1,0,0,0,0,0,0,-0.6796706777155046,-0.39007247558409663,0.0,0.9956748097282645,-1.0747736342649952,1,35.0,1,1,-0.7245855950069142,-0.7245855950069142
2016-02-20,air_4cca5666eaf5c709,0,0,1,0,0,0,0,-0.8930108385669883,-1.0506288321076407,0.0,-1.1722406680140054,-0.5823013216058532,1,39.0,1,1,-0.7588353220794373,-0.7588353220794374
2016-02-21,air_4cca5666eaf5c709,0,0,0,1,0,0,0,-0.7047695201686203,-0.4897790954367071,0.0,-0.37484646930420507,-0.6183358810687172,1,46.0,1,1,-1.1291924454233624,-1.1291924454233624
2016-02-22,air_4cca5666eaf5c709,0,1,0,0,0,0,0,-1.0561533145122406,-1.2251154168497087,0.0,-1.1971592367236865,-0.7744856387411281,1,29.0,1,1,-1.3533492412636816,-1.3533492412636816
2016-02-23,air_4cca5666eaf5c709,0,0,0,0,0,1,0,-1.0561533145122406,-1.200188761886556,0.0,-1.2968335115624117,-0.7744856387411281,1,32.0,1,1,-1.1360935098334977,-1.1360935098334977
2016-02-24,air_4cca5666eaf5c709,0,0,0,0,0,0,1,-1.1690981055512613,-1.4868452939628112,0.0,-1.2968335115624117,-1.0627621144440405,1,31.0,1,1,-1.0918755786130014,-1.0918755786130014
2016-02-25,air_4cca5666eaf5c709,0,0,0,0,1,0,0,-1.4200865300824186,-1.399602001591777,0.0,-0.8233807060784677,-1.3150040306840887,1,29.0,1,1,-0.987081637570207,-0.987081637570207
2016-02-26,air_4cca5666eaf5c709,1,0,0,0,0,0,0,-1.1690981055512613,-1.0257021771444879,0.0,1.2946976342444394,-1.3510385901469528,1,53.0,1,1,-0.5750625327873171,-0.5750625327873171
2016-02-27,air_4cca5666eaf5c709,0,0,1,0,0,0,0,-0.918109681020104,-0.8886055748471486,0.0,1.2946976342444394,-1.0387390748021312,1,44.0,1,1,-0.40611425222808,-0.40611425222808006
2016-02-28,air_4cca5666eaf5c709,0,0,0,1,0,0,0,-0.8051648899810834,-0.5770223878077412,0.0,1.1202676532766709,-0.9186238765925843,1,42.0,1,1,-0.9924491321114232,-0.9924491321114233
2016-02-29,air_4cca5666eaf5c709,0,1,0,0,0,0,0,-0.8553625748873146,-0.6019490427708937,0.0,-0.7984621373687865,-0.7864971585620828,1,49.0,1,1,-1.305297385370888,-1.305297385370888
2016-03-01,air_4cca5666eaf5c709,0,0,0,0,0,1,0,-1.2443946329106088,-1.1627987794418273,0.0,1.3943719090831646,-1.1108081937278593,1,17.0,1,1,-1.1956471397431834,-1.1956471397431834
2016-03-02,air_4cca5666eaf5c709,0,0,0,0,0,0,1,-1.106350999418472,-0.9010689023287249,0.0,0.8461633974701765,-1.230923391937406,1,26.0,1,1,-1.0650381059069198,-1.06503810590692
2016-03-03,air_4cca5666eaf5c709,0,0,0,0,1,0,0,-0.742417783848294,-0.4025358030656731,0.0,1.3694533403734834,-1.0867851540859497,1,22.0,1,1,-1.0819073744650283,-1.0819073744650283
2016-03-04,air_4cca5666eaf5c709,1,0,0,0,0,0,0,-0.5918247291295994,-0.4648524404735544,0.0,1.095349084566989,-0.6904049999944454,1,34.0,1,1,-0.7069495415143463,-0.7069495415143464
2016-03-05,air_4cca5666eaf5c709,0,0,1,0,0,0,0,-0.5541764654499259,-0.41499913054724913,0.0,-0.6738692938203801,-0.438163083754397,1,37.0,1,1,-0.4825371506958741,-0.48253715069587416
2016-03-06,air_4cca5666eaf5c709,0,0,0,1,0,0,0,-0.24044093478597925,-0.2903658557314861,0.0,-0.5492764502719738,-0.28201332608198615,1,30.0,1,1,-1.120502216166155,-1.120502216166155
2016-03-07,air_4cca5666eaf5c709,0,1,0,0,0,0,0,-0.1274961437469584,-0.5147057503998597,0.0,-1.321752080272093,0.17442442711429185,1,34.0,1,1,-1.4103469213918356,-1.4103469213918356
2016-03-08,air_4cca5666eaf5c709,0,0,0,0,0,1,0,0.0858440171045255,0.14585060612368445,0.0,0.696651985212089,0.162412907293337,1,48.0,1,1,-1.0727059552515146,-1.0727059552515146
2016-03-09,air_4cca5666eaf5c709,0,0,0,0,0,0,1,-0.8051648899810834,-0.5894857152893174,0.0,-1.321752080272093,-0.9066123567716297,1,27.0,1,1,-1.1194798362535425,-1.1194798362535425
2016-03-10,air_4cca5666eaf5c709,0,0,0,0,1,0,0,-1.131449841871588,-1.3871386741102008,0.0,-1.321752080272093,-0.930635396413539,1,21.0,1,1,-0.9980722216307927,-0.9980722216307927
2016-03-11,air_4cca5666eaf5c709,1,0,0,0,0,0,0,-1.319691160269956,-1.686258533668032,0.0,-1.321752080272093,-1.002704515339267,1,24.0,1,1,-0.6568529257963275,-0.6568529257963275
2016-03-12,air_4cca5666eaf5c709,0,0,1,0,0,0,0,-1.1690981055512613,-1.399602001591777,0.0,-0.9728921183365553,-1.0147160351602216,1,38.0,1,1,-0.4654122871596125,-0.4654122871596126
2016-03-13,air_4cca5666eaf5c709,0,0,0,1,0,0,0,-1.0561533145122406,-1.2998953817391667,0.0,-1.2968335115624117,-0.8946008369506748,1,34.0,1,1,-1.06989441049183,-1.06989441049183
2016-03-14,air_4cca5666eaf5c709,0,1,0,0,0,0,0,-1.1816475267778195,-1.5865519138154216,0.0,-1.321752080272093,-0.8946008369506748,1,65.0,1,1,-1.3006966757641312,-1.3006966757641312
2016-03-15,air_4cca5666eaf5c709,0,0,0,0,0,1,0,-0.8804614173404305,-0.6891923351419279,0.0,1.5189647526315708,-0.8825893171297202,1,17.0,1,1,-1.0236317194461084,-1.0236317194461084
2016-03-16,air_4cca5666eaf5c709,0,0,0,0,0,0,1,-0.8051648899810834,-0.7141189901050804,0.0,-0.7237064312397427,-1.0147160351602216,1,26.0,1,1,-0.933662287136197,-0.933662287136197
2016-03-17,air_4cca5666eaf5c709,0,0,0,0,1,0,0,-0.2529903560125371,0.09599729619737897,0.0,1.5189647526315708,-0.5943128414268078,1,20.0,1,1,-0.8858660262215565,-0.8858660262215566
2016-03-18,air_4cca5666eaf5c709,1,0,0,0,0,0,0,-0.03965019516105319,0.22063057101314199,0.0,0.5720591416636828,-0.4501746035753517,1,33.0,1,1,-0.5075854585548835,-0.5075854585548836
2016-03-19,air_4cca5666eaf5c709,0,0,1,0,0,0,0,-0.027100773934495365,-0.3651458206209441,0.0,-0.848299274788149,0.27051658568192916,1,29.0,1,1,-0.48994940506231566,-0.4899494050623157
2016-03-20,air_4cca5666eaf5c709,0,0,0,1,0,0,0,-0.2153420923328634,-0.07848928854468908,1.0,-0.025986507368667332,-0.36609396482866885,1,37.0,1,1,-0.7038824017765084,-0.7038824017765085
2016-03-21,air_4cca5666eaf5c709,0,1,0,0,0,0,0,-0.7047695201686203,-0.7265823175866567,1.0,-0.2004164883364362,-0.5342552423220345,1,18.0,1,1,-1.152707183413453,-1.152707183413453
2016-03-22,air_4cca5666eaf5c709,0,0,0,0,0,1,0,-0.5165282017702523,-0.2654392007683336,0.0,0.8710819661798582,-0.7144280396363546,1,22.0,1,1,-1.019542199795658,-1.019542199795658
2016-03-23,air_4cca5666eaf5c709,0,0,0,0,0,0,1,-0.45378109563746294,-0.2031225633604521,0.0,0.14844347359910154,-0.4621861233963064,1,22.0,1,1,-0.9175598035125481,-0.9175598035125481
2016-03-24,air_4cca5666eaf5c709,0,0,0,0,1,0,0,-1.106350999418472,-1.2625053992944377,0.0,-0.947973549626874,-0.8705777973087656,1,22.0,1,1,-0.9776246233785401,-0.9776246233785402
2016-03-25,air_4cca5666eaf5c709,1,0,0,0,0,0,0,-0.8804614173404305,-0.6518023526971989,0.0,0.9707562410185828,-1.0627621144440405,1,62.0,1,1,-0.3682861954614127,-0.3682861954614128
2016-03-26,air_4cca5666eaf5c709,0,0,1,0,0,0,0,-0.8930108385669883,-0.8886055748471486,0.0,0.22319917972814526,-0.7504625990992188,1,41.0,1,1,-0.3741648799589353,-0.3741648799589354
2016-03-27,air_4cca5666eaf5c709,0,0,0,1,0,0,0,-0.5918247291295994,-0.4399257855104016,0.0,-0.025986507368667332,-0.6423589207106266,1,44.0,1,1,-0.9372406168303412,-0.9372406168303412
2016-03-28,air_4cca5666eaf5c709,0,1,0,0,0,0,0,-0.4788799380905786,-0.3526824931393676,0.0,-0.6240321564010177,-0.28201332608198615,1,31.0,1,1,-1.055581091715253,-1.055581091715253
2016-03-29,air_4cca5666eaf5c709,0,0,0,0,0,1,0,-0.2655397772390949,-0.1283425984709941,0.0,1.1202676532766709,-0.474197643217261,1,70.0,1,1,-0.7782605404190772,-0.7782605404190773
2016-03-30,air_4cca5666eaf5c709,0,0,0,0,0,0,1,-0.027100773934495365,0.046143986271073946,0.0,-0.42468360672356753,-0.23396724679816738,1,42.0,1,1,-0.8643960480566913,-0.8643960480566913
2016-03-31,air_4cca5666eaf5c709,0,0,0,0,1,0,0,-0.027100773934495365,0.07107064123422646,0.0,0.9458376723089017,-0.2940248459029408,1,32.0,1,1,-0.8283571561370962,-0.8283571561370962
2016-04-01,air_4cca5666eaf5c709,1,0,0,0,0,0,0,-0.29063861969221055,-0.15326925343414705,0.0,-0.25025362575579874,-0.39011700447057834,1,39.0,1,1,-0.6195360589859665,-0.6195360589859665
2016-04-02,air_4cca5666eaf5c709,0,0,1,0,0,0,0,-0.5792753079030416,-0.7888989549945382,0.0,-1.321752080272093,-0.438163083754397,1,38.0,1,1,-0.6369165175003811,-0.6369165175003813
2016-04-03,air_4cca5666eaf5c709,0,0,0,1,0,0,0,-0.2529903560125371,-0.3277558381762151,0.0,-1.321752080272093,-0.22195572697721275,1,24.0,1,1,-1.1665093122337233,-1.1665093122337236
2016-04-04,air_4cca5666eaf5c709,0,1,0,0,0,0,0,0.06074517465140962,0.2829472084210235,0.0,-1.147322099304324,-0.19793268733530348,1,14.0,1,1,-1.2802490775118784,-1.2802490775118784
2016-04-05,air_4cca5666eaf5c709,0,0,0,0,0,1,0,-0.5416270442233679,-0.8512155924024196,0.0,-1.321752080272093,-0.2700018062610315,1,34.0,1,1,-1.0737283351641274,-1.0737283351641274
2016-04-06,air_4cca5666eaf5c709,0,0,0,0,0,0,1,-0.06474903761416906,0.07107064123422646,0.0,0.7464891226314518,-0.48620916303821576,1,37.0,1,1,-1.0059956659535405,-1.0059956659535405
2016-04-07,air_4cca5666eaf5c709,0,0,0,0,1,0,0,-0.16514440742663186,0.05860731375265042,0.0,-1.1971592367236865,0.05430922890474502,1,20.0,1,1,-1.1230581659476866,-1.1230581659476866
2016-04-08,air_4cca5666eaf5c709,1,0,0,0,0,0,0,0.12349228078419919,0.40758048323678653,0.0,-0.22533505704611737,0.01827466944188089,1,41.0,1,1,-0.558704454185515,-0.5587044541855151
2016-04-09,air_4cca5666eaf5c709,0,0,1,0,0,0,0,0.24898649304977788,0.4823604481262445,0.0,0.5471405729540016,-0.05379444948384716,1,39.0,1,1,-0.4654122871596125,-0.4654122871596126
2016-04-10,air_4cca5666eaf5c709,0,0,0,1,0,0,0,0.2615359142763355,0.5322137580525496,0.0,-0.2751721944654799,0.10235530818856357,1,55.0,1,1,-1.0512359770866495,-1.0512359770866495
2016-04-11,air_4cca5666eaf5c709,0,1,0,0,0,0,0,-0.4412316744109051,-0.3152925106946386,0.0,0.22319917972814526,-0.474197643217261,1,9.0,1,1,-1.3027414355893563,-1.3027414355893563
2016-04-12,air_4cca5666eaf5c709,0,0,0,0,0,1,0,-0.5792753079030416,-0.5645590603261649,0.0,1.5189647526315708,-0.7504625990992188,1,20.0,1,1,-1.1376270797024166,-1.1376270797024166
2016-04-13,air_4cca5666eaf5c709,0,0,0,0,0,0,1,-0.08984788006728471,-0.07848928854468908,0.0,-1.147322099304324,-0.08982900894671128,1,38.0,1,1,-1.0486800273051178,-1.0486800273051178
2016-04-14,air_4cca5666eaf5c709,0,0,0,0,1,0,0,-0.014551352707937542,-0.25297587328675714,0.0,-1.321752080272093,0.21045898657715575,1,25.0,1,1,-1.0151970851670542,-1.0151970851670542
2016-04-15,air_4cca5666eaf5c709,1,0,0,0,0,0,0,0.14859112323731483,0.22063057101314199,0.0,1.6933947335993396,-0.041782929662892515,1,41.0,1,1,-0.5868199017823623,-0.5868199017823624
2016-04-16,air_4cca5666eaf5c709,0,0,1,0,0,0,0,0.0858440171045255,0.15831393360526047,0.0,-0.3499279005945238,-0.14988660805148468,1,43.0,1,1,-0.368797385417719,-0.3687973854177191
2016-04-17,air_4cca5666eaf5c709,0,0,0,1,0,0,0,0.5125243388074928,0.43250713819993947,0.0,-0.5741950189816551,0.6308621803105698,1,39.0,1,1,-1.0882972489188572,-1.0882972489188574
2016-04-18,air_4cca5666eaf5c709,0,1,0,0,0,0,0,0.47487607512781915,0.8936502550182626,0.0,0.39762916069591414,0.29453962532383865,1,26.0,1,1,-1.393222057855574,-1.393222057855574
2016-04-19,air_4cca5666eaf5c709,0,0,0,0,0,1,0,0.1360417020107568,0.2829472084210235,0.0,1.5688018900509333,0.0783322685466543,1,28.0,1,1,-1.0727059552515146,-1.0727059552515146
2016-04-20,air_4cca5666eaf5c709,0,0,0,0,0,0,1,-0.027100773934495365,-0.04109930609996008,0.0,1.5189647526315708,-0.18592116751434862,1,31.0,1,1,-0.9374962118084944,-0.9374962118084944
2016-04-21,air_4cca5666eaf5c709,0,0,0,0,1,0,0,0.1736899656904305,0.07107064123422646,0.0,-1.321752080272093,0.23448202621906525,1,28.0,1,1,-1.0451016976109737,-1.0451016976109737
2016-04-22,air_4cca5666eaf5c709,1,0,0,0,0,0,0,0.2740853355028935,0.5072871030893971,0.0,0.7963262600508142,0.2224705063981104,1,30.0,1,1,-0.5403016157584877,-0.5403016157584878
2016-04-23,air_4cca5666eaf5c709,0,0,1,0,0,0,0,0.34938186286224043,0.345263845828905,0.0,-0.7984621373687865,0.3185626649657479,1,26.0,1,1,-0.44189754916952206,-0.4418975491695221
2016-04-24,air_4cca5666eaf5c709,0,0,0,1,0,0,0,0.07329459587796745,-0.06602596106311259,0.0,-1.0227292557559178,0.09034378836760894,1,59.0,1,1,-1.0665716757758388,-1.066571675775839
2016-04-25,air_4cca5666eaf5c709,0,1,0,0,0,0,0,0.37448070531535654,0.43250713819993947,0.0,0.8461633974701765,0.25850506586097455,1,19.0,1,1,-1.2546895796965627,-1.2546895796965627
2016-04-26,air_4cca5666eaf5c709,0,0,0,0,0,1,0,0.5125243388074928,0.6817736878314655,0.0,1.3943719090831646,0.3425857046076572,1,25.0,1,1,-0.9748130786188554,-0.9748130786188554
2016-04-27,air_4cca5666eaf5c709,0,0,0,0,0,0,1,0.37448070531535654,0.2704838809394475,0.0,-1.2469963741430492,0.462700902817204,1,32.0,1,1,-0.9551322653010622,-0.9551322653010622
2016-04-28,air_4cca5666eaf5c709,0,0,0,0,1,0,0,-0.08984788006728471,-0.5271690778814359,0.0,-1.321752080272093,0.23448202621906525,1,51.0,1,1,-0.7102722762303374,-0.7102722762303374
2016-04-29,air_4cca5666eaf5c709,1,0,0,0,0,0,0,0.0858440171045255,0.22063057101314199,1.0,1.0205933784379457,0.006263149620926251,1,33.0,1,1,-0.5351897161954245,-0.5351897161954245
2016-04-30,air_4cca5666eaf5c709,0,0,1,0,0,0,0,0.11094285955764115,0.258020553457871,0.0,1.4192904777928457,-0.10184052876766593,1,25.0,1,1,-0.579918837372227,-0.5799188373722272
2016-05-01,air_4cca5666eaf5c709,0,0,0,1,0,0,0,0.38703012654191415,0.669310360349889,0.0,0.9209191035992205,0.06632074872569967,1,45.0,1,1,-0.863884858100385,-0.8638848581003851
2016-05-02,air_4cca5666eaf5c709,0,1,0,0,0,0,0,0.2866347567294511,0.22063057101314199,0.0,-0.4496021754332488,0.2224705063981104,1,37.0,1,1,-1.005228881019081,-1.005228881019081
2016-05-03,air_4cca5666eaf5c709,0,0,0,0,0,1,0,0.6631173935261871,0.63192037790516,1.0,0.17336204230878272,0.6909197794153432,1,43.0,1,1,-0.7158953657497068,-0.7158953657497069
2016-05-04,air_4cca5666eaf5c709,0,0,0,0,0,0,1,0.8764575543776713,0.9185769099814151,1.0,0.9707562410185828,0.8831040965506178,1,34.0,1,1,-0.7734042358341673,-0.7734042358341673
2016-05-05,air_4cca5666eaf5c709,0,0,0,0,1,0,0,0.8764575543776713,0.96843021990772,1.0,1.7432318710187023,0.6909197794153432,1,29.0,1,1,-0.9681676091868733,-0.9681676091868733
2016-05-06,air_4cca5666eaf5c709,1,0,0,0,0,0,0,0.37448070531535654,0.3577271733104815,0.0,-1.2968335115624117,0.462700902817204,1,17.0,1,1,-1.1248473307947588,-1.1248473307947588
2016-05-07,air_4cca5666eaf5c709,0,0,1,0,0,0,0,0.7635127633386501,0.843796945091957,0.0,1.543883321341252,0.4867239424591135,1,41.0,1,1,-0.6913582478470037,-0.6913582478470038
2016-05-08,air_4cca5666eaf5c709,0,0,0,1,0,0,0,0.7760621845652083,0.9185769099814151,0.0,1.643557596179977,0.7029312992362976,1,36.0,1,1,-1.037433848266379,-1.037433848266379
2016-05-09,air_4cca5666eaf5c709,0,1,0,0,0,0,0,0.4246783902215878,0.2704838809394475,0.0,-1.321752080272093,0.5828161010267509,1,15.0,1,1,-1.4724565010830528,-1.4724565010830528
