visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Western food,Tōkyō-to Shibuya-ku Shibuya,total_area_visitors,total_genre_visitors
2016-01-29,air_2cee51fa6fdf6c0d,1,0,0,0,0,0,0,-1.223954942480975,-1.474119157814734,0.0,-1.309159871743893,-1.0604804086284607,1,15.0,1,1,-0.9380450028614464,-0.9380450028614464
2016-01-30,air_2cee51fa6fdf6c0d,0,0,1,0,0,0,0,-1.4879900480794264,-1.8226165206419143,0.0,-1.309159871743893,-1.1932482731689211,1,42.0,1,1,-0.6362588024389766,-0.6362588024389766
2016-01-31,air_2cee51fa6fdf6c0d,0,0,0,1,0,0,0,-1.1359432406148247,-1.050943788667444,0.0,-0.05129830304996051,-1.2173878849035502,1,27.0,1,1,-1.1916982143557755,-1.1916982143557755
2016-02-01,air_2cee51fa6fdf6c0d,0,1,0,0,0,0,0,-1.3119666443471256,-1.6110288360682692,0.0,-1.309159871743893,-1.0604804086284607,1,11.0,1,1,-1.4463701134464673,-1.4463701134464673
2016-02-04,air_2cee51fa6fdf6c0d,0,0,0,0,1,0,0,-1.261674243280754,-1.262531473241089,0.0,0.1460133155686958,-1.2415274966381795,1,2.0,1,1,-1.1855860887775989,-1.1855860887775989
2016-02-05,air_2cee51fa6fdf6c0d,1,0,0,0,0,0,0,-0.9599198368825238,-0.7895707665470587,0.0,0.9105958377159882,-1.3018765259747525,1,31.0,1,1,-0.8112183971142818,-0.8112183971142818
2016-02-06,air_2cee51fa6fdf6c0d,0,0,1,0,0,0,0,-1.0605046390152673,-1.212746135694349,0.0,-1.062520348470573,-0.8432239030167982,1,33.0,1,1,-0.587871141611745,-0.587871141611745
2016-02-07,air_2cee51fa6fdf6c0d,0,0,0,1,0,0,0,-1.2742473435473467,-1.274977807627774,0.0,0.8859318853886562,-1.1932482731689211,1,40.0,1,1,-1.1990836994294056,-1.1990836994294056
2016-02-08,air_2cee51fa6fdf6c0d,0,1,0,0,0,0,0,-1.3496859451469043,-1.287424142014459,0.0,0.04735750625936763,-1.2173878849035502,1,13.0,1,1,-1.3949263898301476,-1.3949263898301476
2016-02-09,air_2cee51fa6fdf6c0d,0,0,0,0,0,1,0,-1.07307773928186,-0.6153220851334688,0.0,0.81194002840666,-1.3018765259747525,1,14.0,1,1,-1.1769272442085152,-1.1769272442085152
2016-02-11,air_2cee51fa6fdf6c0d,0,0,0,0,1,0,0,-1.1485163408814176,-1.0136047855073889,1.0,1.1325714086619763,-1.169108661434292,1,16.0,1,1,-0.9260754236041838,-0.9260754236041838
2016-02-12,air_2cee51fa6fdf6c0d,1,0,0,0,0,0,0,-0.9976391376823025,-0.9638194479606488,0.0,-0.7172250158879249,-1.1932482731689211,1,16.0,1,1,-0.869792933905141,-0.869792933905141
2016-02-13,air_2cee51fa6fdf6c0d,0,0,1,0,0,0,0,-0.14266831955398396,0.2683676563211667,0.0,-0.17461806468662058,-0.37250147419152946,1,30.0,1,1,-0.6798076971834849,-0.6798076971834849
2016-02-14,air_2cee51fa6fdf6c0d,0,0,0,1,0,0,0,0.42312119244269747,0.4177236689613867,0.0,-0.22394596934128444,0.448245324785862,1,54.0,1,1,-1.2166560604666632,-1.2166560604666632
2016-02-15,air_2cee51fa6fdf6c0d,0,1,0,0,0,0,0,-0.8844812352829663,-0.5157514100399887,0.0,-1.210504062434565,-0.988061573424573,1,9.0,1,1,-1.3984917964174173,-1.3984917964174173
2016-02-16,air_2cee51fa6fdf6c0d,0,0,0,0,0,1,0,-1.1988087419477893,-1.200299801307664,0.0,1.0092516470253163,-1.229457690770865,1,6.0,1,1,-1.2377938280911907,-1.2377938280911907
2016-02-18,air_2cee51fa6fdf6c0d,0,0,0,0,1,0,0,-1.123370140348232,-1.113175460600869,0.0,0.36798888651468376,-1.2415274966381795,1,2.0,1,1,-1.0783692192604175,-1.0783692192604175
2016-02-19,air_2cee51fa6fdf6c0d,1,0,0,0,0,0,0,-0.6833116310174796,-0.3912880661731386,0.0,0.9845876946979844,-1.0846200203630898,1,28.0,1,1,-0.75901065780069,-0.75901065780069
2016-02-20,air_2cee51fa6fdf6c0d,0,0,1,0,0,0,0,-0.8970543355495592,-1.050943788667444,0.0,-1.1611761577799011,-0.589757979803192,1,41.0,1,1,-0.7931366922788428,-0.7931366922788428
2016-02-21,air_2cee51fa6fdf6c0d,0,0,0,1,0,0,0,-0.7084578315506653,-0.49085874126661877,0.0,-0.37192968330527665,-0.6259673974051357,1,39.0,1,1,-1.1621562740612552,-1.1621562740612552
2016-02-22,air_2cee51fa6fdf6c0d,0,1,0,0,0,0,0,-1.0605046390152673,-1.225192470081034,0.0,-1.1858401101072331,-0.7828748736802252,1,12.0,1,1,-1.385503529563792,-1.385503529563792
2016-02-23,air_2cee51fa6fdf6c0d,0,0,0,0,0,1,0,-1.0605046390152673,-1.200299801307664,0.0,-1.2844959194165613,-0.7828748736802252,1,10.0,1,1,-1.169032415336704,-1.169032415336704
2016-02-24,air_2cee51fa6fdf6c0d,0,0,0,0,0,0,1,-1.1736625414146034,-1.486565492201419,0.0,-1.2844959194165613,-1.0725502144957753,1,3.0,1,1,-1.1249741767940142,-1.1249741767940142
2016-02-25,air_2cee51fa6fdf6c0d,0,0,0,0,1,0,0,-1.4251245467464617,-1.399441151494624,0.0,-0.8158808251972528,-1.3260161377093815,1,17.0,1,1,-1.0205586981668306,-1.0205586981668306
2016-02-26,air_2cee51fa6fdf6c0d,1,0,0,0,0,0,0,-1.1736625414146034,-1.0260511198940738,0.0,1.2805551226259684,-1.3622255553113252,1,20.0,1,1,-0.6100275968326353,-0.6100275968326353
2016-02-27,air_2cee51fa6fdf6c0d,0,0,1,0,0,0,0,-0.9222005360827451,-0.8891414416405389,0.0,1.2805551226259684,-1.048410602761146,1,48.0,1,1,-0.441689471533688,-0.441689471533688
2016-02-28,air_2cee51fa6fdf6c0d,0,0,0,1,0,0,0,-0.8090426336834088,-0.5779830819734137,0.0,1.1079074563346445,-0.9277125440880003,1,50.0,1,1,-1.0259068080477352,-1.0259068080477352
2016-02-29,air_2cee51fa6fdf6c0d,0,1,0,0,0,0,0,-0.8593350347497803,-0.6028757507467836,0.0,-0.7912168728699208,-0.7949446795475399,1,15.0,1,1,-1.3376252125347419,-1.3376252125347419
2016-03-01,air_2cee51fa6fdf6c0d,0,0,0,0,0,1,0,-1.249101143014161,-1.1629607981476089,0.0,1.3792109319352965,-1.1208294379650336,1,14.0,1,1,-1.2283709678248351,-1.2283709678248351
2016-03-03,air_2cee51fa6fdf6c0d,0,0,0,0,1,0,0,-0.7461771323504442,-0.4037344005598238,0.0,1.3545469796079646,-1.0966898262304046,1,23.0,1,1,-1.1150419727294771,-1.1150419727294771
2016-03-04,air_2cee51fa6fdf6c0d,1,0,0,0,0,0,0,-0.595299929151329,-0.4659660724932486,0.0,1.083243504007312,-0.6983862326090232,1,14.0,1,1,-0.7414382967634323,-0.7414382967634323
2016-03-05,air_2cee51fa6fdf6c0d,0,0,1,0,0,0,0,-0.5575806283515504,-0.41618073494650853,0.0,-0.6678971112332608,-0.444920309395417,1,37.0,1,1,-0.5178363693618048,-0.5178363693618048
2016-03-06,air_2cee51fa6fdf6c0d,0,0,0,1,0,0,0,-0.2432531216867274,-0.2917173910796585,0.0,-0.5445773495966006,-0.28801283312032744,1,32.0,1,1,-1.1534974294921716,-1.1534974294921716
2016-03-07,air_2cee51fa6fdf6c0d,0,1,0,0,0,0,0,-0.13009521928739107,-0.5157514100399887,0.0,-1.309159871743893,0.17063978983762676,1,12.0,1,1,-1.4422953630610162,-1.4422953630610162
2016-03-08,air_2cee51fa6fdf6c0d,0,0,0,0,0,1,0,0.08364748524468871,0.14390431245431667,0.0,0.6886202667699999,0.158569983970312,1,4.0,1,1,-1.1058737843622124,-1.1058737843622124
2016-03-09,air_2cee51fa6fdf6c0d,0,0,0,0,0,0,1,-0.8090426336834088,-0.5904294163600987,0.0,-1.309159871743893,-0.9156427382206858,1,1.0,1,1,-1.152478741895809,-1.152478741895809
2016-03-10,air_2cee51fa6fdf6c0d,0,0,0,0,1,0,0,-1.1359432406148247,-1.386994817107939,0.0,-1.309159871743893,-0.939782349955315,1,4.0,1,1,-1.0315095898277302,-1.0315095898277302
2016-03-11,air_2cee51fa6fdf6c0d,1,0,0,0,0,0,0,-1.3245397446137186,-1.6857068423883792,0.0,-1.309159871743893,-1.0122011851592023,1,29.0,1,1,-0.6915226045416567,-0.6915226045416567
2016-03-12,air_2cee51fa6fdf6c0d,0,0,1,0,0,0,0,-1.1736625414146034,-1.399441151494624,0.0,-0.9638645391612449,-1.0242709910265169,1,42.0,1,1,-0.5007733521227284,-0.5007733521227284
2016-03-13,air_2cee51fa6fdf6c0d,0,0,0,1,0,0,0,-1.0605046390152673,-1.2998704764011442,0.0,-1.2844959194165613,-0.9035729323533711,1,49.0,1,1,-1.1030723934722146,-1.1030723934722146
2016-03-14,air_2cee51fa6fdf6c0d,0,1,0,0,0,0,0,-1.1862356416811966,-1.586136167294899,0.0,-1.309159871743893,-0.9035729323533711,1,20.0,1,1,-1.3330411183511095,-1.3330411183511095
2016-03-15,air_2cee51fa6fdf6c0d,0,0,0,0,0,1,0,-0.8844812352829663,-0.6900000914535788,0.0,1.5025306935719565,-0.8915031264860566,1,9.0,1,1,-1.0569767797367995,-1.0569767797367995
2016-03-17,air_2cee51fa6fdf6c0d,0,0,0,0,1,0,0,-0.2558262219533203,0.0941189749075764,0.0,1.5025306935719565,-0.6018277856705065,1,11.0,1,1,-0.9197086261269166,-0.9197086261269166
2016-03-18,air_2cee51fa6fdf6c0d,1,0,0,0,0,0,0,-0.0420835174212405,0.21858231877442644,0.0,0.5653005051333398,-0.45699011526273164,1,29.0,1,1,-0.5427942154726926,-0.5427942154726926
2016-03-19,air_2cee51fa6fdf6c0d,0,0,1,0,0,0,0,-0.029510417154647625,-0.36639539739976873,0.0,-0.8405447775245849,0.2671982367761433,1,44.0,1,1,-0.5252218544354349,-0.5252218544354349
2016-03-20,air_2cee51fa6fdf6c0d,0,0,0,1,0,0,0,-0.21810692115354144,-0.0801297065060135,1.0,-0.026634350722628364,-0.37250147419152946,1,55.0,1,1,-0.738382233974344,-0.738382233974344
2016-03-21,air_2cee51fa6fdf6c0d,0,1,0,0,0,0,0,-0.7084578315506653,-0.7273390946136337,1.0,-0.1992820170139525,-0.5414787563339336,1,47.0,1,1,-1.1855860887775989,-1.1855860887775989
2016-03-24,air_2cee51fa6fdf6c0d,0,0,0,0,1,0,0,-1.1107970400816387,-1.262531473241089,0.0,-0.9392005868339129,-0.879433320618742,1,7.0,1,1,-1.011135837900475,-1.011135837900475
2016-03-25,air_2cee51fa6fdf6c0d,1,0,0,0,0,0,0,-0.8844812352829663,-0.6526610882935237,0.0,0.9599237423706519,-1.0725502144957753,1,16.0,1,1,-0.40399803046826555,-0.40399803046826555
2016-03-26,air_2cee51fa6fdf6c0d,0,0,1,0,0,0,0,-0.8970543355495592,-0.8891414416405389,0.0,0.22000517255069177,-0.7587352619455962,1,47.0,1,1,-0.40985548414735146,-0.40985548414735146
2016-03-27,air_2cee51fa6fdf6c0d,0,0,0,1,0,0,0,-0.595299929151329,-0.44107340371987847,0.0,-0.026634350722628364,-0.6501070091397649,1,46.0,1,1,-0.9708976778441456,-0.9708976778441456
2016-03-28,air_2cee51fa6fdf6c0d,0,1,0,0,0,0,0,-0.48214202675199275,-0.35394906301308354,0.0,-0.6185692065785968,-0.28801283312032744,1,10.0,1,1,-1.088810767123136,-1.088810767123136
2016-03-29,air_2cee51fa6fdf6c0d,0,0,0,0,0,1,0,-0.26839932221991314,-0.12991504405275334,0.0,1.1079074563346445,-0.48112972699736073,1,10.0,1,1,-0.8124917566097353,-0.8124917566097353
2016-03-31,air_2cee51fa6fdf6c0d,0,0,0,0,1,0,0,-0.029510417154647625,0.06922630613420647,0.0,0.93525979004332,-0.300082638987642,1,3.0,1,1,-0.8624074488315109,-0.8624074488315109
2016-04-01,air_2cee51fa6fdf6c0d,1,0,0,0,0,0,0,-0.2935455227530989,-0.1548077128261237,0.0,-0.2486099216686166,-0.3966410859261587,1,9.0,1,1,-0.6543405072744156,-0.6543405072744156
2016-04-02,air_2cee51fa6fdf6c0d,0,0,1,0,0,0,0,-0.5827268288847361,-0.7895707665470587,0.0,-1.309159871743893,-0.444920309395417,1,27.0,1,1,-0.6716581964125827,-0.6716581964125827
2016-04-03,air_2cee51fa6fdf6c0d,0,0,0,1,0,0,0,-0.2558262219533203,-0.3290563942397136,0.0,-1.309159871743893,-0.22766380378375453,1,18.0,1,1,-1.1993383713284962,-1.1993383713284962
2016-04-05,air_2cee51fa6fdf6c0d,0,0,0,0,0,1,0,-0.5450075280849573,-0.8518024384804838,0.0,-1.309159871743893,-0.2759430272530129,1,12.0,1,1,-1.106892471958575,-1.106892471958575
2016-04-07,air_2cee51fa6fdf6c0d,0,0,0,0,1,0,0,-0.1678145200871697,0.05677997174752173,0.0,-1.1858401101072331,0.049941731164480925,1,1.0,1,1,-1.1560441484830786,-1.1560441484830786
2016-04-08,air_2cee51fa6fdf6c0d,1,0,0,0,0,0,0,0.12136678604446756,0.4052773345747015,0.0,-0.22394596934128444,0.013732313562537098,1,11.0,1,1,-0.593728595290831,-0.593728595290831
2016-04-09,air_2cee51fa6fdf6c0d,0,0,1,0,0,0,0,0.24709778871039675,0.47995534089481173,0.0,0.5406365528060079,-0.05868652164135035,1,35.0,1,1,-0.5007733521227284,-0.5007733521227284
2016-04-10,air_2cee51fa6fdf6c0d,0,0,0,1,0,0,0,0.2596708889769894,0.5297406784415516,0.0,-0.2732738739959485,0.09822095463373909,1,38.0,1,1,-1.0844813448385942,-1.0844813448385942
2016-04-11,air_2cee51fa6fdf6c0d,0,1,0,0,0,0,0,-0.4444227259522141,-0.3166100598530284,0.0,0.22000517255069177,-0.48112972699736073,1,6.0,1,1,-1.335078493543835,-1.335078493543835
2016-04-12,air_2cee51fa6fdf6c0d,0,0,0,0,0,1,0,-0.5827268288847361,-0.5655367475867288,0.0,1.5025306935719565,-0.7587352619455962,1,10.0,1,1,-1.170560446731248,-1.170560446731248
2016-04-14,air_2cee51fa6fdf6c0d,0,0,0,0,1,0,0,-0.01693731688805475,-0.2543783879196034,0.0,-1.309159871743893,0.20684920743957036,1,5.0,1,1,-1.0485726070668067,-1.0485726070668067
2016-04-15,air_2cee51fa6fdf6c0d,1,0,0,0,0,0,0,0.1465129865776533,0.21858231877442644,0.0,1.6751783598632806,-0.04661671577403581,1,22.0,1,1,-0.6217425041908071,-0.6217425041908071
2016-04-16,air_2cee51fa6fdf6c0d,0,0,1,0,0,0,0,0.08364748524468871,0.15635064684100142,0.0,-0.3472657309779446,-0.15524496857986708,1,43.0,1,1,-0.40450737426644695,-0.40450737426644695
2016-04-17,air_2cee51fa6fdf6c0d,0,0,0,1,0,0,0,0.5111328943088478,0.43017000334807187,0.0,-0.5692413019239327,0.6292924127955809,1,40.0,1,1,-1.1214087702067446,-1.1214087702067446
2016-04-18,air_2cee51fa6fdf6c0d,0,1,0,0,0,0,0,0.473413593509069,0.890684375655417,0.0,0.3926528388420159,0.29133784851077255,1,8.0,1,1,-1.4252323458219398,-1.4252323458219398
2016-04-19,air_2cee51fa6fdf6c0d,0,0,0,0,0,1,0,0.1339398863110602,0.28081399070785146,0.0,1.5518585982266204,0.07408134289911,1,19.0,1,1,-1.1058737843622124,-1.1058737843622124
2016-04-20,air_2cee51fa6fdf6c0d,0,0,0,0,0,0,1,-0.029510417154647625,-0.0427907033459584,0.0,1.5025306935719565,-0.1914543861818107,1,2.0,1,1,-0.9711523497432363,-0.9711523497432363
2016-04-21,air_2cee51fa6fdf6c0d,0,0,0,0,1,0,0,0.17165918711083905,0.06922630613420647,0.0,-1.309159871743893,0.23098881917419967,1,6.0,1,1,-1.0783692192604175,-1.0783692192604175
2016-04-22,air_2cee51fa6fdf6c0d,1,0,0,0,0,0,0,0.2722439892435825,0.5048480096681817,0.0,0.787276076079328,0.2189190133068849,1,14.0,1,1,-0.5753922185563012,-0.5753922185563012
2016-04-23,air_2cee51fa6fdf6c0d,0,0,1,0,0,0,0,0.3476825908431398,0.3430456626412765,0.0,-0.7912168728699208,0.31547746024540163,1,33.0,1,1,-0.4773435374063848,-0.4773435374063848
2016-04-24,air_2cee51fa6fdf6c0d,0,0,0,1,0,0,0,0.07107438497809561,-0.06768337211932832,0.0,-1.013192443815909,0.08615114876642455,1,47.0,1,1,-1.0997616587840358,-1.0997616587840358
2016-04-25,air_2cee51fa6fdf6c0d,0,1,0,0,0,0,0,0.37282879137632596,0.43017000334807187,0.0,0.8366039807339919,0.25512843090882875,1,15.0,1,1,-1.287200176514785,-1.287200176514785
2016-04-26,air_2cee51fa6fdf6c0d,0,0,0,0,0,1,0,0.5111328943088478,0.679096691081772,0.0,1.3792109319352965,0.3396170719800307,1,14.0,1,1,-1.0083344470104774,-1.0083344470104774
2016-04-27,air_2cee51fa6fdf6c0d,0,0,0,0,0,0,1,0.37282879137632596,0.2683676563211667,0.0,-1.235168014761897,0.46031513065317653,1,1.0,1,1,-0.9887247107804941,-0.9887247107804941
2016-04-28,air_2cee51fa6fdf6c0d,0,0,0,0,1,0,0,-0.09237591848761223,-0.5281977444266737,0.0,-1.309159871743893,0.23098881917419967,1,5.0,1,1,-0.7447490314516113,-0.7447490314516113
2016-04-29,air_2cee51fa6fdf6c0d,1,0,0,0,0,0,0,0.08364748524468871,0.21858231877442644,1.0,1.0092516470253163,0.0016625076952225585,1,44.0,1,1,-0.5702987805744874,-0.5702987805744874
2016-04-30,air_2cee51fa6fdf6c0d,0,0,1,0,0,0,0,0.10879368577787446,0.2559213219344815,0.0,1.4038748842626283,-0.10696574511060872,1,25.0,1,1,-0.6148663629153585,-0.6148663629153585
2016-05-01,air_2cee51fa6fdf6c0d,0,0,0,1,0,0,0,0.3854018916429186,0.6666503566950868,0.0,0.9105958377159882,0.06201153703179547,1,42.0,1,1,-0.897806842805117,-0.897806842805117
2016-05-02,air_2cee51fa6fdf6c0d,0,1,0,0,0,0,0,0.28481708951017515,0.21858231877442644,0.0,-0.44592154028727266,0.2189190133068849,1,9.0,1,1,-1.0386404030022696,-1.0386404030022696
2016-05-03,air_2cee51fa6fdf6c0d,0,0,0,0,0,1,0,0.6620100975079628,0.6293113535350316,1.0,0.1706772678960277,0.6896414421321538,1,25.0,1,1,-0.7503518132316065,-0.7503518132316065
2016-05-05,air_2cee51fa6fdf6c0d,0,0,0,0,1,0,0,0.8757528020400428,0.9653623819755267,1.0,1.7245062645179448,0.6896414421321538,1,23.0,1,1,-1.0017129776341194,-1.0017129776341194
2016-05-06,air_2cee51fa6fdf6c0d,1,0,0,0,0,0,0,0.37282879137632596,0.3554919970279617,0.0,-1.2844959194165613,0.46031513065317653,1,6.0,1,1,-1.1578268517767134,-1.1578268517767134
2016-05-07,air_2cee51fa6fdf6c0d,0,0,1,0,0,0,0,0.7625948996407063,0.8408990381086767,0.0,1.5271946458992884,0.48445474238780584,1,42.0,1,1,-0.7259033109189,-0.7259033109189
2016-05-08,air_2cee51fa6fdf6c0d,0,0,0,1,0,0,0,0.7751679999072993,0.9155770444287868,0.0,1.6258504552086166,0.7017112479994682,1,36.0,1,1,-1.0707290622876968,-1.0707290622876968
2016-05-09,air_2cee51fa6fdf6c0d,0,1,0,0,0,0,0,0.42312119244269747,0.2683676563211667,0.0,-1.309159871743893,0.5810131893263224,1,2.0,1,1,-1.5041806345400544,-1.5041806345400544
2016-05-10,air_2cee51fa6fdf6c0d,0,0,0,0,0,1,0,0.4105480921761044,0.3679383314146469,0.0,-1.2844959194165613,0.5689433834590081,1,10.0,1,1,-1.3396625877274675,-1.3396625877274675
2016-05-12,air_2cee51fa6fdf6c0d,0,0,0,0,1,0,0,0.8254604009736708,1.040040388295637,0.0,1.9218178831366006,0.737920665601412,1,6.0,1,1,-1.025142792350463,-1.025142792350463
2016-05-13,air_2cee51fa6fdf6c0d,1,0,0,0,0,0,0,0.7625948996407063,0.8533453724953619,0.0,1.4285388365899603,0.6172226069282661,1,12.0,1,1,-0.6635086956416806,-0.6635086956416806
2016-05-14,air_2cee51fa6fdf6c0d,0,0,1,0,0,0,0,0.5865714959084055,0.6417576879217168,0.0,0.8859318853886562,0.36375668371466,1,37.0,1,1,-0.5007733521227284,-0.5007733521227284
2016-05-15,air_2cee51fa6fdf6c0d,0,0,0,1,0,0,0,0.3099632900433614,0.5048480096681817,0.0,1.7738341691726085,0.1344303722356829,1,41.0,1,1,-1.1237008172985608,-1.1237008172985608
2016-05-16,air_2cee51fa6fdf6c0d,0,1,0,0,0,0,0,0.48598669377566206,0.4550626721214418,0.0,-0.8652087298519169,0.3396170719800307,1,11.0,1,1,-1.4422953630610162,-1.4422953630610162
2016-05-17,air_2cee51fa6fdf6c0d,0,0,0,0,0,1,0,0.39797499190951174,0.10656530929426157,0.0,-1.309159871743893,0.4241057130512329,1,10.0,1,1,-1.2678451121838923,-1.2678451121838923
2016-05-18,air_2cee51fa6fdf6c0d,0,0,0,0,0,0,1,0.6117176964415912,0.9902550507488971,0.0,1.9958097401185968,0.20684920743957036,1,1.0,1,1,-1.062324889617704,-1.062324889617704
2016-05-19,air_2cee51fa6fdf6c0d,0,0,0,0,1,0,0,0.5237059945754409,0.679096691081772,0.0,1.5518585982266204,0.41203590718391836,1,2.0,1,1,-1.0536660450486204,-1.0536660450486204
2016-05-20,air_2cee51fa6fdf6c0d,1,0,0,0,0,0,0,0.2596708889769894,0.14390431245431667,0.0,-0.8898726821792489,0.36375668371466,1,15.0,1,1,-0.6629993518434992,-0.6629993518434992
2016-05-21,air_2cee51fa6fdf6c0d,0,0,1,0,0,0,0,0.49855979404225514,0.828452703721992,0.0,1.6751783598632806,0.17063978983762676,1,49.0,1,1,-0.3843882942382823,-0.3843882942382823
2016-05-22,air_2cee51fa6fdf6c0d,0,0,0,1,0,0,0,0.9134721028398212,1.201842735322542,0.0,1.9218178831366006,0.6655018303975243,1,46.0,1,1,-1.1277755676840118,-1.1277755676840118
2016-05-24,air_2cee51fa6fdf6c0d,0,0,0,0,0,1,0,1.0392031055057505,1.201842735322542,0.0,0.8366039807339919,0.7982696949379849,1,8.0,1,1,-1.2197121232557515,-1.2197121232557515
2016-05-26,air_2cee51fa6fdf6c0d,0,0,0,0,1,0,0,0.9889107044393789,0.9404697132021568,0.0,-0.4212575879599406,1.0758752298862204,1,3.0,1,1,-0.9759911158259594,-0.9759911158259594
2016-05-27,air_2cee51fa6fdf6c0d,1,0,0,0,0,0,0,0.5362790948420336,0.3430456626412765,0.0,-1.235168014761897,0.46031513065317653,1,15.0,1,1,-0.6795530252843941,-0.6795530252843941
2016-05-28,air_2cee51fa6fdf6c0d,0,0,1,0,0,0,0,0.5237059945754409,0.554633347214922,0.0,-1.259831967089229,0.448245324785862,1,45.0,1,1,-0.48243697538819863,-0.48243697538819863
