visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Hiroshima-ken Hiroshima-shi Nagarekawachō,total_area_visitors,total_genre_visitors
2016-02-16,air_346ade7d29230634,0,0,0,0,0,1,0,-1.365230968555295,-1.366012165041437,0.0,-0.028754927699518377,-1.3441717747670716,1,14.0,1,1,-1.195872866851058,-1.195872866851058
2016-02-18,air_346ade7d29230634,0,0,0,0,1,0,0,-1.3191271736479413,-1.1251428933247398,0.0,1.2992062600158563,-1.5136091578925557,1,8.0,1,1,-1.041054730361083,-1.041054730361083
2016-02-19,air_346ade7d29230634,1,0,0,0,0,0,0,-0.9387708656622727,-0.7810439337294578,0.0,0.021356815233137306,-1.2199176938083833,1,9.0,1,1,-0.73092383074698,-0.73092383074698
2016-02-20,air_346ade7d29230634,0,0,1,0,0,0,0,-0.9502968143891111,-1.2513125118430097,0.0,-1.2564926295495815,-0.6438305911817374,1,11.0,1,1,-0.7640638152352494,-0.7640638152352494
2016-02-22,air_346ade7d29230634,0,1,0,0,0,0,0,-1.1923417376527186,-1.1939626852437961,0.0,-0.905710429020992,-1.2651009959751789,1,4.0,1,1,-1.3393145907555077,-1.3393145907555077
2016-02-23,air_346ade7d29230634,0,0,0,0,0,1,0,-1.0425044042038187,-0.9301534828874132,0.0,-0.9307663004873199,-0.8810429275574151,1,15.0,1,1,-1.1290982712403659,-1.1290982712403659
2016-02-24,air_346ade7d29230634,0,0,0,0,0,0,1,-1.2845493274674258,-1.492181783559707,0.0,-1.2564926295495815,-1.1521427405581894,1,7.0,1,1,-1.0863130673861077,-1.0863130673861077
2016-02-26,air_346ade7d29230634,1,0,0,0,0,0,0,-1.3076012249211029,-1.1480828239644252,0.0,1.0737034168189057,-1.479721681267459,1,4.0,1,1,-0.5862455402571471,-0.5862455402571471
2016-02-27,air_346ade7d29230634,0,0,1,0,0,0,0,-1.100134147838011,-1.0333831707659977,0.0,-0.7303193287566973,-1.1069594383913939,1,16.0,1,1,-0.4227714376694899,-0.42277143766948994
2016-02-28,air_346ade7d29230634,0,0,0,1,0,0,0,-0.7428297373060193,-0.5975244886119742,0.0,-0.15403428503115746,-0.7793804976821246,1,25.0,1,1,-0.9901081870432958,-0.9901081870432958
2016-02-29,air_346ade7d29230634,0,1,0,0,0,0,0,-1.157763891472203,-1.1595527892842679,0.0,-0.5298723570260747,-1.4119467280172653,1,9.0,1,1,-1.2928196871450999,-1.2928196871450999
2016-03-01,air_346ade7d29230634,0,0,0,0,0,1,0,-1.5842239943652252,-1.75599098591609,0.0,-1.0309897863526312,-1.4006509024755665,1,6.0,1,1,-1.1867222741192225,-1.1867222741192225
2016-03-04,air_346ade7d29230634,1,0,0,0,0,0,0,-0.6390961987644733,-0.5745845579722886,0.0,-1.0059339148863033,-0.6325347656400383,1,11.0,1,1,-0.713859211868692,-0.7138592118686921
2016-03-05,air_346ade7d29230634,0,0,1,0,0,0,0,-0.22416204459828964,-0.03549618793968007,0.0,0.3220272728290712,-0.46309738251455423,1,22.0,1,1,-0.49671811947540445,-0.4967181194754045
2016-03-06,air_346ade7d29230634,0,0,0,1,0,0,0,-0.016694967515197688,-0.17313577177779316,0.0,-1.1562691436842703,0.1016938945703928,1,4.0,1,1,-1.114012158898691,-1.114012158898691
2016-03-07,air_346ade7d29230634,0,1,0,0,0,0,0,0.09856451975318649,0.23978297973654533,0.0,1.1989827741505448,0.09039806902869389,1,8.0,1,1,-1.3944654604635978,-1.3944654604635978
2016-03-08,air_346ade7d29230634,0,0,0,0,0,1,0,-0.24721394205196645,-0.4025350781746478,0.0,-1.0811015292852868,-0.07903931409679021,1,16.0,1,1,-1.0677645686053598,-1.0677645686053598
2016-03-09,air_346ade7d29230634,0,0,0,0,0,0,1,-0.7774075834865345,-0.8728036562881996,0.0,-1.2564926295495815,-0.6099431145566405,1,9.0,1,1,-1.1130229056303846,-1.1130229056303846
2016-03-10,air_346ade7d29230634,0,0,0,0,1,0,0,-0.8465632758475653,-1.0104432401263124,0.0,-0.9808780434199754,-0.6438305911817374,1,2.0,1,1,-0.9955490800189818,-0.9955490800189819
2016-03-11,air_346ade7d29230634,1,0,0,0,0,0,0,-0.973348711842788,-0.9645633788469414,0.0,0.021356815233137306,-0.892338753099114,1,5.0,1,1,-0.665385801721671,-0.665385801721671
2016-03-12,air_346ade7d29230634,0,0,1,0,0,0,0,-1.0309784554769803,-0.9301534828874132,0.0,1.2240386456168726,-1.118255263933093,1,19.0,1,1,-0.48014812723126976,-0.48014812723126976
2016-03-13,air_346ade7d29230634,0,0,0,1,0,0,0,-0.9502968143891111,-1.0104432401263124,0.0,-0.9307663004873199,-0.892338753099114,1,10.0,1,1,-1.0650441221175169,-1.0650441221175169
2016-03-14,air_346ade7d29230634,0,1,0,0,0,0,0,-0.8926670707549189,-0.7695739684096151,0.0,-0.40459299969443563,-0.7793804976821246,1,14.0,1,1,-1.2883680474377204,-1.2883680474377204
2016-03-15,air_346ade7d29230634,0,0,0,0,0,1,0,-0.8119854296670499,-0.6319343845715022,0.0,1.5497649746791344,-0.903634578640813,1,8.0,1,1,-1.0202804117266455,-1.0202804117266455
2016-03-16,air_346ade7d29230634,0,0,0,0,0,0,1,-0.6736740449449887,-0.4828248354135468,0.0,0.2719155298964155,-0.7680846721404256,1,13.0,1,1,-0.9332261241156693,-0.9332261241156693
2016-03-17,air_346ade7d29230634,0,0,0,0,1,0,0,-0.420103172954543,-0.1387258758182649,0.0,1.449541488813823,-0.7793804976821246,1,3.0,1,1,-0.886978533822338,-0.886978533822338
2016-03-18,air_346ade7d29230634,1,0,0,0,0,0,0,-0.45468101913505843,-0.7236941071302442,0.0,-1.2815485010159093,-0.20329339505547872,1,16.0,1,1,-0.5209548245489148,-0.520954824548915
2016-03-19,air_346ade7d29230634,0,0,1,0,0,0,0,-0.18958419841777424,0.05626353461906146,0.0,-0.5048164855597469,-0.18070174397208072,1,15.0,1,1,-0.5038902056706269,-0.5038902056706269
2016-03-20,air_346ade7d29230634,0,0,0,1,0,0,0,-0.5468886089497658,-0.23048559837700683,1.0,1.4996532317464784,-0.48568903359795224,1,14.0,1,1,-0.7108914520637724,-0.7108914520637724
2016-03-21,air_346ade7d29230634,0,1,0,0,0,0,0,-0.7082518911255039,-0.379595147534962,1.0,1.6750443320107735,-0.8584512764740171,1,8.0,1,1,-1.1451736368503473,-1.1451736368503473
2016-03-22,air_346ade7d29230634,0,0,0,0,0,1,0,-0.627570250037635,-0.3451852515754341,0.0,1.6249325890781174,-0.9940011829744045,1,5.0,1,1,-1.0163233986534195,-1.0163233986534195
2016-03-23,air_346ade7d29230634,0,0,0,0,0,0,1,-0.4662069678618968,-0.2763654596563776,0.0,0.8231447021556275,-0.6664222422651352,1,12.0,1,1,-0.9176453851398411,-0.9176453851398411
2016-03-25,air_346ade7d29230634,1,0,0,0,0,0,0,-0.9272449169354343,-0.7122241418104015,0.0,1.0737034168189057,-1.0504803106828993,1,12.0,1,1,-0.38616906674214757,-0.3861690667421476
2016-03-26,air_346ade7d29230634,0,0,1,0,0,0,0,-0.9041930194817575,-0.7810439337294578,0.0,1.574820846145462,-1.1747343916415875,1,22.0,1,1,-0.39185727303491025,-0.3918572730349103
2016-03-27,air_346ade7d29230634,0,0,0,1,0,0,0,-0.8119854296670499,-0.7122241418104015,0.0,0.2719155298964155,-0.7116055444319309,1,10.0,1,1,-0.9366885105547421,-0.9366885105547422
2016-03-28,air_346ade7d29230634,0,1,0,0,0,0,0,-0.6621480962181502,-0.49429480073338933,0.0,0.9233681880209389,-0.9375220552659098,1,7.0,1,1,-1.0511945763612252,-1.0511945763612252
2016-03-29,air_346ade7d29230634,0,0,0,0,0,1,0,-0.5468886089497658,-0.3910651128548049,0.0,0.24685965843008753,-0.9262262297242108,1,7.0,1,1,-0.7828596273330738,-0.7828596273330738
2016-03-30,air_346ade7d29230634,0,0,0,0,0,0,1,-0.23568799332512805,-0.16166580645795028,0.0,0.1967479154974321,-0.4292099058894575,1,19.0,1,1,-0.8662042151879006,-0.8662042151879006
2016-04-01,air_346ade7d29230634,1,0,0,0,0,0,0,-0.09737660860306688,-0.2534255290166922,0.0,-1.2314367580832537,0.06780641794529589,1,11.0,1,1,-0.629278057428482,-0.6292780574284821
2016-04-02,air_346ade7d29230634,0,0,1,0,0,0,0,0.11009046848002509,0.11361336121827512,0.0,0.6978653448239884,0.056510592403596994,1,15.0,1,1,-0.6460953629896934,-0.6460953629896934
2016-04-03,air_346ade7d29230634,0,0,0,1,0,0,0,0.07551262229950968,-0.0010862919801521997,0.0,-1.2063808866169259,0.23724380107078,1,7.0,1,1,-1.1585285559724858,-1.1585285559724858
2016-04-04,air_346ade7d29230634,0,1,0,0,0,0,0,0.0178828786653175,0.10214339589843263,0.0,-1.0811015292852868,0.056510592403596994,1,14.0,1,1,-1.2685829820715895,-1.2685829820715895
2016-04-05,air_346ade7d29230634,0,0,0,0,0,1,0,-0.21263609587145124,-0.32224532093574837,0.0,0.2719155298964155,-0.2597725227639734,1,8.0,1,1,-1.0687538218736665,-1.0687538218736665
2016-04-06,air_346ade7d29230634,0,0,0,0,0,0,1,-0.12042850605674367,0.033323603979376074,0.0,0.49741837309336573,-0.36143495263926373,1,11.0,1,1,-1.0032157928483576,-1.0032157928483576
2016-04-07,air_346ade7d29230634,0,0,0,0,1,0,0,-0.13195445478358206,0.06773349993890435,0.0,-1.2815485010159093,-0.10163096518018822,1,7.0,1,1,-1.1164852920694575,-1.1164852920694575
2016-04-08,air_346ade7d29230634,1,0,0,0,0,0,0,-0.07432471114938988,-0.09284601453889373,0.0,0.07146855816579299,-0.09033513963848931,1,6.0,1,1,-0.5704174879642423,-0.5704174879642424
2016-04-09,air_346ade7d29230634,0,0,1,0,0,0,0,0.0639866735726715,0.1365532918579609,0.0,1.2240386456168726,-0.1129267907218871,1,13.0,1,1,-0.48014812723126976,-0.48014812723126976
2016-04-10,air_346ade7d29230634,0,0,0,1,0,0,0,0.0294088273921561,0.1480232571778034,0.0,-0.9307663004873199,-0.011264360846596605,1,6.0,1,1,-1.0469902499709225,-1.0469902499709225
2016-04-11,air_346ade7d29230634,0,1,0,0,0,0,0,-0.23568799332512805,-0.16166580645795028,0.0,1.3242621314821839,-0.46309738251455423,1,6.0,1,1,-1.2903465539743335,-1.2903465539743335
2016-04-12,air_346ade7d29230634,0,0,0,0,0,1,0,-0.5123107627692506,-0.3451852515754341,0.0,0.873256445088283,-0.7680846721404256,1,18.0,1,1,-1.1305821511428258,-1.1305821511428258
2016-04-13,air_346ade7d29230634,0,0,0,0,0,0,1,-0.15500635223725906,-0.09284601453889373,0.0,-0.630095842891386,-0.3162516504724681,1,2.0,1,1,-1.0445171168001561,-1.0445171168001561
2016-04-15,air_346ade7d29230634,1,0,0,0,0,0,0,0.13314236593370188,0.3430126676151297,0.0,1.6249325890781174,0.1016938945703928,1,5.0,1,1,-0.5976219528426725,-0.5976219528426725
2016-04-16,air_346ade7d29230634,0,0,1,0,0,0,0,0.0524607248458329,0.22831301441670243,0.0,1.048647545352578,-0.27106834830567234,1,12.0,1,1,-0.38666369337630085,-0.3866636933763009
2016-04-17,air_346ade7d29230634,0,0,0,1,0,0,0,0.32908349428995526,0.4118324595341863,0.0,1.2992062600158563,0.2711312776958769,1,12.0,1,1,-1.0828506809470348,-1.0828506809470348
2016-04-18,air_346ade7d29230634,0,1,0,0,0,0,0,-0.15500635223725906,-0.16166580645795028,0.0,-1.2564926295495815,-0.18070174397208072,1,12.0,1,1,-1.377895468219463,-1.377895468219463
2016-04-19,air_346ade7d29230634,0,0,0,0,0,1,0,-0.18958419841777424,0.12508332653811802,0.0,1.274150388549528,-0.5647598123898447,1,5.0,1,1,-1.0677645686053598,-1.0677645686053598
2016-04-20,air_346ade7d29230634,0,0,0,0,0,0,1,-0.005169018788359293,0.297132806335759,0.0,1.4745973602801508,-0.45180155697285534,1,19.0,1,1,-0.9369358238718188,-0.9369358238718188
2016-04-22,air_346ade7d29230634,1,0,0,0,0,0,0,0.30603159683627845,0.37742256357465803,0.0,1.7502119464097565,0.1920604989039842,1,9.0,1,1,-0.5526109291347244,-0.5526109291347245
2016-04-23,air_346ade7d29230634,0,0,1,0,0,0,0,0.12161641720686368,0.19390311845717456,0.0,-0.6050399714250582,0.1920604989039842,1,23.0,1,1,-0.4573953020602191,-0.45739530206021917
2016-04-24,air_346ade7d29230634,0,0,0,1,0,0,0,0.17924616084105588,0.23978297973654533,0.0,-0.003699056233190647,0.1694688478205864,1,11.0,1,1,-1.0618290489955207,-1.0618290489955207
2016-04-25,air_346ade7d29230634,0,1,0,0,0,0,0,0.13314236593370188,0.3430126676151297,0.0,-0.05381079916584611,-0.011264360846596605,1,7.0,1,1,-1.2438516503639256,-1.2438516503639256
2016-04-26,air_346ade7d29230634,0,0,0,0,0,1,0,0.3751872891973092,0.6182918352913556,0.0,1.123815159751561,0.033918941320199195,1,5.0,1,1,-0.9730435681650078,-0.9730435681650078
2016-04-27,air_346ade7d29230634,0,0,0,0,0,0,1,0.24840185320208624,-0.1387258758182649,0.0,-1.2815485010159093,0.4744561374464577,1,13.0,1,1,-0.9540004427501068,-0.9540004427501068
2016-04-28,air_346ade7d29230634,0,0,0,0,1,0,0,0.0524607248458329,0.10214339589843263,0.0,-1.1813250151505978,0.011327290236801195,1,10.0,1,1,-0.7170742849906883,-0.7170742849906883
2016-04-29,air_346ade7d29230634,1,0,0,0,0,0,0,-0.10890255732990527,0.07920346525874725,1.0,1.5247091032128062,-0.327547476014167,1,8.0,1,1,-0.5476646627931917,-0.5476646627931918
2016-04-30,air_346ade7d29230634,0,0,1,0,0,0,0,0.0178828786653175,0.30860277165560185,0.0,1.850435432275068,-0.4292099058894575,1,12.0,1,1,-0.5909444932816033,-0.5909444932816033
2016-05-01,air_346ade7d29230634,0,0,0,1,0,0,0,0.3636613404704706,0.6068218699715127,0.0,1.8003236893424126,3.146469510229522e-05,1,2.0,1,1,-0.8657095885537472,-0.8657095885537472
2016-05-06,air_346ade7d29230634,1,0,0,0,0,0,0,0.0294088273921561,-0.29930539029606296,0.0,-1.2815485010159093,0.2937229287792747,1,8.0,1,1,-1.118216485288994,-1.118216485288994
2016-05-07,air_346ade7d29230634,0,0,1,0,0,0,0,0.30603159683627845,0.4118324595341863,0.0,-0.25425777089646884,0.33890623094607053,1,14.0,1,1,-0.698773099527017,-0.6987730995270172
2016-05-08,air_346ade7d29230634,0,0,0,1,0,0,0,0.4097651353778246,0.6182918352913556,0.0,0.873256445088283,0.1016938945703928,1,18.0,1,1,-1.033635330848784,-1.033635330848784
2016-05-09,air_346ade7d29230634,0,1,0,0,0,0,0,0.0294088273921561,-0.21901563305716393,0.0,-1.2815485010159093,0.1694688478205864,1,3.0,1,1,-1.4545625965132207,-1.4545625965132205
2016-05-10,air_346ade7d29230634,0,0,0,0,0,1,0,0.21382400702157087,-0.08137604921905124,0.0,-1.2815485010159093,0.4405686608213608,1,12.0,1,1,-1.294798193681713,-1.294798193681713
2016-05-11,air_346ade7d29230634,0,0,0,0,0,0,1,0.21382400702157087,0.033323603979376074,0.0,-0.32942538529545223,0.033918941320199195,1,19.0,1,1,-1.107829325971775,-1.107829325971775
2016-05-12,air_346ade7d29230634,0,0,0,0,1,0,0,0.20229805829473266,0.5265321127326136,0.0,2.0508824040056908,-0.2145892205971776,1,2.0,1,1,-0.9893662470920659,-0.9893662470920659
2016-05-13,air_346ade7d29230634,1,0,0,0,0,0,0,0.4904467764656936,0.5150621474127707,0.0,0.24685965843008753,0.3840895331128663,1,4.0,1,1,-0.638181336843241,-0.638181336843241
2016-05-14,air_346ade7d29230634,0,0,1,0,0,0,0,0.6172322124609162,0.7559314191294683,0.0,1.9005471752077234,0.3614978820294683,1,23.0,1,1,-0.48014812723126976,-0.48014812723126976
2016-05-15,air_346ade7d29230634,0,0,0,1,0,0,0,0.6287581611877547,0.46918228613339996,0.0,-0.9558221719536477,0.621301869488544,1,12.0,1,1,-1.0850765008007246,-1.0850765008007246
2016-05-16,air_346ade7d29230634,0,1,0,0,0,0,0,0.19077210956789406,0.3544826329349726,0.0,-1.2815485010159093,-0.045151837471693504,1,6.0,1,1,-1.3944654604635978,-1.3944654604635978
2016-05-17,air_346ade7d29230634,0,0,0,0,0,1,0,0.15619426338737866,0.48065225145324286,0.0,2.0508824040056908,-0.3162516504724681,1,6.0,1,1,-1.2250558382661012,-1.2250558382661012
2016-05-18,air_346ade7d29230634,0,0,0,0,0,0,1,0.5134986739193704,0.8362211763683672,0.0,2.0258265325393627,0.0791022434869948,1,3.0,1,1,-1.0254739913852549,-1.0254739913852549
2016-05-19,air_346ade7d29230634,0,0,0,0,1,0,0,0.525024622646209,0.6756416618905692,0.0,1.2490945170832002,0.2259479755290811,1,9.0,1,1,-1.0170653386046493,-1.0170653386046493
2016-05-20,air_346ade7d29230634,1,0,0,0,0,0,0,0.7094398022756238,0.8591611070080527,0.0,1.8003236893424126,0.4405686608213608,1,7.0,1,1,-0.6376867102090877,-0.6376867102090877
2016-05-21,air_346ade7d29230634,0,0,1,0,0,0,0,0.7324916997293005,0.7674013844493112,0.0,1.7752678178760843,0.4744561374464577,1,22.0,1,1,-0.3671259413272465,-0.3671259413272466
2016-05-22,air_346ade7d29230634,0,0,0,1,0,0,0,0.7555435971829777,0.9394508642469521,0.0,1.8253795608087402,0.5648227417800493,1,7.0,1,1,-1.0890335138739506,-1.0890335138739506
2016-05-23,air_346ade7d29230634,0,1,0,0,0,0,0,0.7785954946366546,1.019740621485851,0.0,1.850435432275068,0.4292728352796621,1,11.0,1,1,-1.2876261074864905,-1.2876261074864905
2016-05-24,air_346ade7d29230634,0,0,0,0,0,1,0,0.7094398022756238,0.72152152316994,0.0,0.1466361725647764,0.4744561374464577,1,12.0,1,1,-1.1783136213386167,-1.1783136213386167
2016-05-25,air_346ade7d29230634,0,0,0,0,0,0,1,0.525024622646209,0.22831301441670243,0.0,-1.2815485010159093,0.779443427072329,1,8.0,1,1,-0.9770005812382341,-0.9770005812382341
2016-05-26,air_346ade7d29230634,0,0,0,0,1,0,0,0.8246992895440082,0.6641716965707263,0.0,-1.2063808866169259,0.8811058569476198,1,3.0,1,1,-0.941634776896275,-0.941634776896275
2016-05-27,air_346ade7d29230634,1,0,0,0,0,0,0,0.9860625717197465,1.1917901012834922,0.0,0.47236250162703797,0.9827682868229101,1,14.0,1,1,-0.6537620758190691,-0.6537620758190692
2016-05-29,air_346ade7d29230634,0,0,0,1,0,0,0,0.4097651353778246,0.033323603979376074,0.0,-1.2815485010159093,0.6438935205719418,1,6.0,1,1,-0.9572155158721031,-0.9572155158721031
2016-05-30,air_346ade7d29230634,0,1,0,0,0,0,0,0.8016473920903313,0.9050409682874239,0.0,1.123815159751561,0.779443427072329,1,2.0,1,1,-1.2747658149985053,-1.2747658149985053
2016-05-31,air_346ade7d29230634,0,0,0,0,0,1,0,0.7785954946366546,0.893571002967581,0.0,1.274150388549528,0.5422310906966515,1,14.0,1,1,-1.0514418896783018,-1.0514418896783018
2016-06-01,air_346ade7d29230634,0,0,0,0,0,0,1,0.7555435971829777,0.8821010376477384,0.0,1.048647545352578,0.5987102184051463,1,10.0,1,1,-1.0722162083127393,-1.0722162083127393
