visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Yakiniku/Korean food,Hokkaidō Abashiri-shi Minami 6 Jōhigashi,total_area_visitors,total_genre_visitors
2016-01-22,air_dfad598ff642dab7,1,0,0,0,0,0,0,-0.7557787968114221,-0.8230714888378229,0.0,-1.0199649455139395,-0.6667716972530935,1,48.0,1,1,-0.7220879504705887,-0.7220879504705886
2016-01-23,air_dfad598ff642dab7,0,0,1,0,0,0,0,-0.9074766029250806,-0.9661598113393942,0.0,-1.2697193950473686,-0.8545280552211331,1,28.0,1,1,-0.6490371426486453,-0.6490371426486452
2016-01-24,air_dfad598ff642dab7,0,0,0,1,0,0,0,-1.1603062797811778,-1.2714148993427463,0.0,-0.04592259233356593,-0.9829929317255814,1,36.0,1,1,-1.3442880601484606,-1.3442880601484606
2016-01-25,air_dfad598ff642dab7,0,1,0,0,0,0,0,-1.4030227695630308,-1.4335816648445272,0.0,-0.3456279317736809,-1.279450339043539,1,16.0,1,1,-1.3688919780607123,-1.3688919780607123
2016-01-26,air_dfad598ff642dab7,0,0,0,0,0,1,0,-0.8569106675538611,-0.7276792738367752,0.0,0.8781688709401215,-1.0126386724573773,1,10.0,1,1,-1.19666455267495,-1.19666455267495
2016-01-27,air_dfad598ff642dab7,0,0,0,0,0,0,1,-0.8569106675538611,-0.8612283748382418,0.0,-0.47050515654039543,-0.8742918823756637,1,3.0,1,1,-1.0454899642656506,-1.0454899642656503
2016-01-28,air_dfad598ff642dab7,0,0,0,0,1,0,0,-1.1603062797811778,-1.195101127341908,0.0,-0.6703087161671387,-1.0916939810754993,1,3.0,1,1,-1.0510702343076046,-1.0510702343076044
2016-01-29,air_dfad598ff642dab7,1,0,0,0,0,0,0,-1.3827963954145432,-1.4621993293448414,0.0,-0.0958734822402518,-1.269568425466274,1,18.0,1,1,-0.9085196995995066,-0.9085196995995066
2016-01-30,air_dfad598ff642dab7,0,0,1,0,0,0,0,-1.5142678273797139,-1.4145032218443176,0.0,0.9031443158934648,-1.7043726228659448,1,42.0,1,1,-0.6079460632488022,-0.6079460632488021
2016-01-31,air_dfad598ff642dab7,0,0,0,1,0,0,0,-1.3322304600433237,-1.31911100684327,0.0,0.1538809672931773,-1.269568425466274,1,50.0,1,1,-1.161153743317061,-1.1611537433170607
2016-02-01,air_dfad598ff642dab7,0,1,0,0,0,0,0,-1.5446073886024454,-1.4908169938451559,0.0,-0.4455297115870525,-1.5264981784751703,1,19.0,1,1,-1.4148023815876976,-1.4148023815876976
2016-02-02,air_dfad598ff642dab7,0,0,0,0,0,1,0,-1.4030227695630308,-1.195101127341908,0.0,-0.14582437214693766,-1.7241364500204752,1,36.0,1,1,-1.267178874114187,-1.267178874114187
2016-02-03,air_dfad598ff642dab7,0,0,0,0,0,0,1,-1.3322304600433237,-1.404964000344213,0.0,0.7283162012200642,-1.2102769440026824,1,19.0,1,1,-1.1926061744626197,-1.1926061744626197
2016-02-04,air_dfad598ff642dab7,0,0,0,0,1,0,0,-1.0187216607417633,-0.8898460393385561,0.0,-0.020947147380223113,-1.358505647661661,1,7.0,1,1,-1.1550661759985656,-1.1550661759985654
2016-02-05,air_dfad598ff642dab7,1,0,0,0,0,0,0,-0.8467974804796171,-0.8421499318380323,0.0,0.5035371966399781,-1.0620482403437035,1,22.0,1,1,-0.7822026777407296,-0.7822026777407295
2016-02-06,air_dfad598ff642dab7,0,0,1,0,0,0,0,-1.2513249634493726,-0.9756990328394989,0.0,0.6783653113133785,-1.3288599069298652,1,22.0,1,1,-0.5597528219773812,-0.5597528219773811
2016-02-07,air_dfad598ff642dab7,0,0,0,1,0,0,0,-1.32211727296908,-1.31911100684327,0.0,0.8531934259867787,-1.447442869857048,1,30.0,1,1,-1.1685095538269092,-1.1685095538269092
2016-02-08,air_dfad598ff642dab7,0,1,0,0,0,0,0,-1.32211727296908,-1.4335816648445272,0.0,-0.0958734822402518,-1.0818120674982339,1,28.0,1,1,-1.363565356657029,-1.363565356657029
2016-02-09,air_dfad598ff642dab7,0,0,0,0,0,1,0,-0.6344205519204955,-0.6418262803358324,0.0,-1.1198667253273111,-1.0324024996119077,1,30.0,1,1,-1.146442122297364,-1.1464421222973638
2016-02-10,air_dfad598ff642dab7,0,0,0,0,0,0,1,-0.7861183580341539,-0.9089244823387655,0.0,-0.14582437214693766,-0.607480215789502,1,14.0,1,1,-0.8235474057788433,-0.8235474057788433
2016-02-11,air_dfad598ff642dab7,0,0,0,0,1,0,0,-0.9580425382963,-1.0806304693406512,1.0,-0.29567704186699506,-0.8051184873348068,1,13.0,1,1,-0.8965982136007867,-0.8965982136007866
2016-02-12,air_dfad598ff642dab7,1,0,0,0,0,0,0,-0.7456656097371783,-0.5655125083349943,0.0,-0.3955788216803667,-1.1509854625390907,1,11.0,1,1,-0.8405418645429761,-0.840541864542976
2016-02-13,air_dfad598ff642dab7,0,0,1,0,0,0,0,0.04316298205384488,0.0163800031713958,0.0,-1.2946948400007114,0.005198426000943569,1,45.0,1,1,-0.651319980393081,-0.6513199803930809
2016-02-14,air_dfad598ff642dab7,0,0,0,1,0,0,0,-0.7254392355886905,-0.6895223878363562,0.0,-1.2946948400007114,-0.6667716972530935,1,35.0,1,1,-1.1860113098675833,-1.186011309867583
2016-02-15,air_dfad598ff642dab7,0,1,0,0,0,0,0,-1.1501930927069337,-1.128326576841175,0.0,-0.0958734822402518,-1.0620482403437035,1,24.0,1,1,-1.3671164375928178,-1.3671164375928178
2016-02-16,air_dfad598ff642dab7,0,0,0,0,0,1,0,-1.2614381505236167,-1.2904933423429559,0.0,0.0539791874798058,-1.2498045983117432,1,29.0,1,1,-1.2070641468440462,-1.207064146844046
2016-02-17,air_dfad598ff642dab7,0,0,0,0,0,0,1,-1.0490612219644948,-1.004316697339813,0.0,-0.4205542666337096,-0.8841737959529289,1,26.0,1,1,-1.0386414510323434,-1.0386414510323432
2016-02-18,air_dfad598ff642dab7,0,0,0,0,1,0,0,-0.9277029770735683,-0.9184637038388704,0.0,0.528512641593321,-1.0818120674982339,1,23.0,1,1,-1.0482800992866275,-1.0482800992866275
2016-02-19,air_dfad598ff642dab7,1,0,0,0,0,0,0,-0.6040809906977639,-0.2984143063320611,0.0,1.1279233204735506,-0.7359450922939502,1,41.0,1,1,-0.7302047068952491,-0.730204706895249
2016-02-20,air_dfad598ff642dab7,0,0,1,0,0,0,0,-0.4827227458068372,-0.4319634073335278,0.0,0.47856175168663506,-0.36043237635787073,1,32.0,1,1,-0.7641936244235144,-0.7641936244235144
2016-02-21,air_dfad598ff642dab7,0,0,0,1,0,0,0,-0.8063447321826416,-1.0329343618401274,0.0,-1.2946948400007114,-0.5383068207486452,1,19.0,1,1,-1.131730501277667,-1.1317305012776668
2016-02-22,air_dfad598ff642dab7,0,1,0,0,0,0,0,-0.9277029770735683,-0.9089244823387655,0.0,0.20383185719986316,-1.0225205860346427,1,13.0,1,1,-1.3541803570410154,-1.3541803570410154
2016-02-23,air_dfad598ff642dab7,0,0,0,0,0,1,0,-0.9277029770735683,-0.5464340653347849,0.0,0.1289055223398345,-1.1015758946527643,1,3.0,1,1,-1.1385790145109742,-1.1385790145109742
2016-02-24,air_dfad598ff642dab7,0,0,0,0,0,0,1,-1.5648337627509332,-1.5289738798455748,0.0,0.8032425360800931,-1.6549630549796186,1,19.0,1,1,-1.094697800090154,-1.094697800090154
2016-02-25,air_dfad598ff642dab7,0,0,0,0,1,0,0,-1.5041546403054697,-1.166483462841594,0.0,0.004028297573119932,-1.8031917586385973,1,21.0,1,1,-0.990701858399193,-0.9907018583991929
2016-02-26,air_dfad598ff642dab7,1,0,0,0,0,0,0,-1.3322304600433237,-1.3763463358438985,0.0,0.228807302153206,-1.269568425466274,1,6.0,1,1,-0.5818202535069266,-0.5818202535069265
2016-02-27,air_dfad598ff642dab7,0,0,1,0,0,0,0,-1.3423436471175676,-1.0329343618401274,0.0,0.3037336370132349,-1.5166162648979051,1,42.0,1,1,-0.41415850361003576,-0.41415850361003564
2016-02-28,air_dfad598ff642dab7,0,0,0,1,0,0,0,-1.301890898820592,-1.2904933423429559,0.0,1.0280215406601794,-1.4177971291252527,1,37.0,1,1,-0.9960284798028763,-0.9960284798028762
2016-02-29,air_dfad598ff642dab7,0,1,0,0,0,0,0,-0.9277029770735683,-0.9756990328394989,0.0,-1.2946948400007114,-1.0818120674982339,1,18.0,1,1,-1.3064944130461356,-1.3064944130461356
2016-03-01,air_dfad598ff642dab7,0,0,0,0,0,1,0,-0.9782689124447878,-0.9470813683391845,0.0,-1.2697193950473686,-0.8644099687983985,1,36.0,1,1,-1.1976791472280326,-1.1976791472280324
2016-03-02,air_dfad598ff642dab7,0,0,0,0,0,0,1,-1.129966718558446,-1.1760226843416988,0.0,-0.1957752620536233,-0.9335833638392552,1,26.0,1,1,-1.0680646930717372,-1.068064693071737
2016-03-03,air_dfad598ff642dab7,0,0,0,0,1,0,0,-1.2816645246721043,-1.2427972348424319,0.0,0.3536845269199205,-1.3980333019707218,1,7.0,1,1,-1.0848055031975992,-1.0848055031975992
2016-03-04,air_dfad598ff642dab7,1,0,0,0,0,0,0,-1.1906458410039094,-1.042473583340232,0.0,0.8282179810334359,-1.3980333019707218,1,10.0,1,1,-0.7127029508545751,-0.712702950854575
2016-03-05,air_dfad598ff642dab7,0,0,1,0,0,0,0,-1.0490612219644948,-0.9852382543396037,0.0,1.2278251002869225,-1.0916939810754993,1,47.0,1,1,-0.4899994464529561,-0.489999446452956
2016-03-06,air_dfad598ff642dab7,0,0,0,1,0,0,0,-0.5737414294750323,-0.39380652133310873,0.0,-1.169817615233997,-1.0620482403437035,1,32.0,1,1,-1.1231064475764654,-1.1231064475764652
2016-03-07,air_dfad598ff642dab7,0,1,0,0,0,0,0,-0.15910075943103283,-0.08855143332975648,0.0,0.7283162012200642,-0.13314836408076997,1,24.0,1,1,-1.4107440033753673,-1.4107440033753673
2016-03-08,air_dfad598ff642dab7,0,0,0,0,0,1,0,-0.2602326301734717,-0.23163975583132784,0.0,-0.29567704186699506,-0.26161324058521823,1,2.0,1,1,-1.0756741522198563,-1.0756741522198563
2016-03-09,air_dfad598ff642dab7,0,0,0,0,0,0,1,-0.6141941777720078,-0.6036693943354133,0.0,0.9031443158934648,-0.5877163886349716,1,16.0,1,1,-1.1220918530233828,-1.1220918530233828
2016-03-10,air_dfad598ff642dab7,0,0,0,0,1,0,0,-0.7962315451083978,-0.7181400523366704,0.0,1.3776777700069798,-0.8347642280666027,1,17.0,1,1,-1.0016087498448303,-1.0016087498448303
2016-03-11,air_dfad598ff642dab7,1,0,0,0,0,0,0,-0.8569106675538611,-0.6132086158355181,0.0,0.3536845269199205,-0.8841737959529289,1,32.0,1,1,-0.6629878177535303,-0.6629878177535302
2016-03-12,air_dfad598ff642dab7,0,0,1,0,0,0,0,-0.8771370417023489,-0.8230714888378229,0.0,1.1029478755202078,-0.8446461416438681,1,63.0,1,1,-0.47300498768882343,-0.4730049876888234
2016-03-13,air_dfad598ff642dab7,0,0,0,1,0,0,0,-0.674873300217471,-0.49873795783426106,0.0,1.5025549947736943,-0.92370145026199,1,18.0,1,1,-1.0728840171988792,-1.0728840171988792
2016-03-14,air_dfad598ff642dab7,0,1,0,0,0,0,0,-0.3917040621386423,-0.3747280783328992,0.0,1.1029478755202078,-0.29125898131701394,1,1.0,1,1,-1.3019287375572641,-1.3019287375572641
2016-03-15,air_dfad598ff642dab7,0,0,0,0,0,1,0,-0.674873300217471,-0.8326107103379276,0.0,0.7033407562667213,-0.449369598553258,1,4.0,1,1,-1.026973613671894,-1.0269736136718939
2016-03-16,air_dfad598ff642dab7,0,0,0,0,0,0,1,-0.24000625602498396,0.05453688917181486,0.0,1.3027514351469514,-0.6371259565212978,1,47.0,1,1,-0.9376892930006299,-0.9376892930006299
2016-03-17,air_dfad598ff642dab7,0,0,0,0,1,0,0,-0.22989306895074005,-0.1553259838304898,0.0,1.0280215406601794,-0.17267601838983093,1,19.0,1,1,-0.8902569976440208,-0.8902569976440208
2016-03-18,air_dfad598ff642dab7,1,0,0,0,0,0,0,-0.007402953317374555,0.2643997621741194,0.0,-0.4954806014937383,-0.251731327007953,1,40.0,1,1,-0.5148570130034785,-0.5148570130034784
2016-03-19,air_dfad598ff642dab7,0,0,1,0,0,0,0,-0.0781952628370817,0.18808599017328148,0.0,-1.2946948400007114,-0.33078663562607497,1,55.0,1,1,-0.4973552569628046,-0.49735525696280447
2016-03-20,air_dfad598ff642dab7,0,0,0,1,0,0,0,-0.674873300217471,-0.8039930458376132,1.0,0.3037336370132349,-0.42960577139872747,1,69.0,1,1,-0.7096591671953275,-0.7096591671953274
2016-03-21,air_dfad598ff642dab7,0,1,0,0,0,0,0,-0.6445337389947394,-0.6513655018359371,1.0,0.6034389764533497,-0.5778344750577062,1,59.0,1,1,-1.1550661759985656,-1.1550661759985654
2016-03-22,air_dfad598ff642dab7,0,0,0,0,0,1,0,-0.4220436233613739,-0.19348286983090887,0.0,0.45358630673329225,-0.43948768497599267,1,20.0,1,1,-1.0229152354595639,-1.0229152354595639
2016-03-23,air_dfad598ff642dab7,0,0,0,0,0,0,1,-0.5434018682523005,-0.6132086158355181,0.0,-0.47050515654039543,-0.4592515121305233,1,7.0,1,1,-0.9217094287895797,-0.9217094287895797
2016-03-24,air_dfad598ff642dab7,0,0,0,0,1,0,0,-0.6950996743659589,-0.813532267337718,0.0,-1.2697193950473686,-0.4592515121305233,1,11.0,1,1,-0.9813168587831794,-0.9813168587831793
2016-03-25,air_dfad598ff642dab7,1,0,0,0,0,0,0,-0.7355524226629344,-0.7276792738367752,0.0,0.37865997187326356,-0.5975983022122368,1,43.0,1,1,-0.3766185051459815,-0.3766185051459814
2016-03-26,air_dfad598ff642dab7,0,0,1,0,0,0,0,-0.7456656097371783,-0.813532267337718,0.0,0.07895463243314861,-0.7062993515621544,1,45.0,1,1,-0.38245242382620614,-0.38245242382620603
2016-03-27,air_dfad598ff642dab7,0,0,0,1,0,0,0,-0.1388743852825451,-0.06947299032954704,0.0,1.6024567745870661,-0.5481887343259104,1,44.0,1,1,-0.9412403739364188,-0.9412403739364187
2016-03-28,air_dfad598ff642dab7,0,1,0,0,0,0,0,-0.1894403206537645,-0.03131610432912798,0.0,0.8531934259867787,-0.26161324058521823,1,47.0,1,1,-1.0586796934557237,-1.0586796934557234
2016-03-29,air_dfad598ff642dab7,0,0,0,0,0,1,0,-0.38159087506439837,-0.384267299833004,0.0,1.6024567745870661,-0.4888972528623189,1,28.0,1,1,-0.7834709209320828,-0.7834709209320827
2016-03-30,air_dfad598ff642dab7,0,0,0,0,0,0,1,0.03304979497960103,0.09269377517223391,0.0,0.6034389764533497,0.08425373461906556,1,7.0,1,1,-0.8689505120292873,-0.8689505120292873
2016-03-31,air_dfad598ff642dab7,0,0,0,0,1,0,0,-0.1692139465052767,-0.30795352783216595,0.0,0.47856175168663506,-0.11338453692623945,1,27.0,1,1,-0.8331860540331276,-0.8331860540331275
2016-04-01,air_dfad598ff642dab7,1,0,0,0,0,0,0,-0.49283593288108113,-0.5750517298350991,0.0,-0.6203578262604528,-0.23196749985342244,1,56.0,1,1,-0.6259551165660174,-0.6259551165660173
2016-04-02,air_dfad598ff642dab7,0,0,1,0,0,0,0,-0.24000625602498396,0.0163800031713958,0.0,1.4276286599136658,-0.251731327007953,1,52.0,1,1,-0.6432032239684207,-0.6432032239684206
2016-04-03,air_dfad598ff642dab7,0,0,0,1,0,0,0,0.10384210449930827,0.28347820517432903,0.0,-1.2697193950473686,-0.034329228308117445,1,22.0,1,1,-1.16876320246518,-1.16876320246518
2016-04-04,air_dfad598ff642dab7,0,1,0,0,0,0,0,-0.0377425145401062,-0.1553259838304898,0.0,0.7283162012200642,0.08425373461906556,1,41.0,1,1,-1.2816368464956132,-1.2816368464956132
2016-04-05,air_dfad598ff642dab7,0,0,0,0,0,1,0,0.21508716231599098,0.5791940716775764,0.0,1.077972430566865,-0.23196749985342244,1,18.0,1,1,-1.076688746772939,-1.0766887467729387
2016-04-06,air_dfad598ff642dab7,0,0,0,0,0,0,1,0.03304979497960103,0.0736153321720243,0.0,1.7273339993537806,-0.05409305546264794,1,3.0,1,1,-1.00947185763122,-1.00947185763122
2016-04-07,air_dfad598ff642dab7,0,0,0,0,1,0,0,0.42746409087511267,0.6268901791781002,0.0,0.7283162012200642,0.3411834876279621,1,3.0,1,1,-1.1256429339591716,-1.1256429339591716
2016-04-08,air_dfad598ff642dab7,1,0,0,0,0,0,0,0.24542672353872264,0.39794886317558603,0.0,-0.7452350510271674,0.2818920061643706,1,21.0,1,1,-0.5655867406576058,-0.5655867406576057
2016-04-09,air_dfad598ff642dab7,0,0,1,0,0,0,0,0.04316298205384488,0.1785467686731766,0.0,-0.07089803728690876,-0.004683487576321691,1,31.0,1,1,-0.47300498768882343,-0.4730049876888234
2016-04-10,air_dfad598ff642dab7,0,0,0,1,0,0,0,-0.17932713357952063,-0.12670831933017554,0.0,1.4276286599136658,-0.17267601838983093,1,37.0,1,1,-1.0543676666051227,-1.0543676666051227
2016-04-11,air_dfad598ff642dab7,0,1,0,0,0,0,0,-0.45238318458410554,-0.4510418503337373,0.0,-0.0958734822402518,-0.251731327007953,1,43.0,1,1,-1.3039579266634294,-1.3039579266634291
2016-04-12,air_dfad598ff642dab7,0,0,0,0,0,1,0,-0.2501194430992278,-0.2030220913310136,0.0,1.1528987654268938,-0.2418494134306877,1,17.0,1,1,-1.140100906340598,-1.140100906340598
2016-04-13,air_dfad598ff642dab7,0,0,0,0,0,0,1,0.16452122694477156,0.1403898826727577,0.0,-1.1198667253273111,0.08425373461906556,1,17.0,1,1,-1.0518311802224165,-1.0518311802224163
2016-04-14,air_dfad598ff642dab7,0,0,0,0,1,0,0,-0.007402953317374555,0.14992910417286243,0.0,-0.8950877207472249,0.07437182104180029,1,16.0,1,1,-1.018603208608963,-1.018603208608963
2016-04-15,air_dfad598ff642dab7,1,0,0,0,0,0,0,-0.41193043628713005,-0.5273556223345753,0.0,-1.2946948400007114,-0.19243984554436144,1,25.0,1,1,-0.5934880908673759,-0.5934880908673758
2016-04-16,air_dfad598ff642dab7,0,0,1,0,0,0,0,-0.12876119820830118,0.04499766767171014,0.0,1.2028496553335795,-0.09362070977170894,1,38.0,1,1,-0.3771258024225228,-0.3771258024225227
2016-04-17,air_dfad598ff642dab7,0,0,0,1,0,0,0,-0.06808207576283784,-0.13624754083028026,0.0,-1.2946948400007114,0.10401756177359607,1,29.0,1,1,-1.0911467191543651,-1.0911467191543651
2016-04-18,air_dfad598ff642dab7,0,1,0,0,0,0,0,-0.40181724921288614,-0.39380652133310873,0.0,-1.2946948400007114,-0.21220367269889195,1,5.0,1,1,-1.3937495446112347,-1.3937495446112347
2016-04-19,air_dfad598ff642dab7,0,0,0,0,0,1,0,-0.502949119955325,-0.6322870588357277,0.0,-0.9949895005605964,-0.2220855862761572,1,6.0,1,1,-1.0756741522198563,-1.0756741522198563
2016-04-20,air_dfad598ff642dab7,0,0,0,0,0,0,1,-0.017516140391618407,0.1403898826727577,0.0,0.37865997187326356,-0.2418494134306877,1,20.0,1,1,-0.9414940225746894,-0.9414940225746894
2016-04-21,air_dfad598ff642dab7,0,0,0,0,1,0,0,0.579161896988771,1.0943120326832334,0.0,1.5774813296337231,0.49929410486420606,1,23.0,1,1,-1.0482800992866275,-1.0482800992866275
2016-04-22,air_dfad598ff642dab7,1,0,0,0,0,0,0,-0.1894403206537645,-0.10762987632996601,0.0,0.228807302153206,-0.1430302776580352,1,42.0,1,1,-0.54732403870212,-0.5473240387021199
2016-04-23,air_dfad598ff642dab7,0,0,1,0,0,0,0,0.05327616912808882,0.21670365467359565,0.0,-0.04592259233356593,-0.1430302776580352,1,43.0,1,1,-0.4496693129679249,-0.4496693129679248
2016-04-24,air_dfad598ff642dab7,0,0,0,1,0,0,0,0.002710233756869387,0.006840781671291078,0.0,0.004028297573119932,0.06448990746453508,1,21.0,1,1,-1.069586584901361,-1.0695865849013608
2016-04-25,air_dfad598ff642dab7,0,1,0,0,0,0,0,-0.2703458172477156,-0.35564963533268973,0.0,-1.2197685051406828,-0.1035026233489742,1,2.0,1,1,-1.2562719826685496,-1.2562719826685496
2016-04-26,air_dfad598ff642dab7,0,0,0,0,0,1,0,-0.30068537847044724,-0.4128849643333182,0.0,-1.094891280373968,-0.06397496903991319,1,17.0,1,1,-0.9785267237622024,-0.9785267237622023
2016-04-27,air_dfad598ff642dab7,0,0,0,0,0,0,1,-0.15910075943103283,-0.2888750848319564,0.0,0.7033407562667213,-0.0837387961944437,1,19.0,1,1,-0.9589957786153633,-0.9589957786153633
2016-04-28,air_dfad598ff642dab7,0,0,0,0,1,0,0,0.22520034939023492,0.44564497067610986,0.0,0.7782670911267503,0.20283669754624858,1,20.0,1,1,-0.7160003831520935,-0.7160003831520934
2016-04-29,air_dfad598ff642dab7,1,0,0,0,0,0,0,-0.4624963716583495,-0.42242418583342295,1.0,-1.2946948400007114,-0.2220855862761572,1,13.0,1,1,-0.5422510659367072,-0.5422510659367071
2016-04-30,air_dfad598ff642dab7,0,0,1,0,0,0,0,-0.34113812676742283,-0.4510418503337373,0.0,0.10393007738649143,-0.2023217591216267,1,35.0,1,1,-0.5866395776340687,-0.5866395776340686
2016-05-01,air_dfad598ff642dab7,0,0,0,1,0,0,0,-0.1692139465052767,-0.25071819883153734,0.0,0.5784635315000068,-0.05409305546264794,1,42.0,1,1,-0.8684432147527461,-0.868443214752746
2016-05-02,air_dfad598ff642dab7,0,1,0,0,0,0,0,-0.0377425145401062,-0.10762987632996601,0.0,1.5774813296337231,-0.17267601838983093,1,27.0,1,1,-1.0087109117164081,-1.0087109117164081
2016-05-03,air_dfad598ff642dab7,0,0,0,0,0,1,0,1.0039157541070143,1.2755572411852236,1.0,0.9780706507534933,0.49929410486420606,1,21.0,1,1,-0.7215806531940474,-0.7215806531940473
2016-05-04,air_dfad598ff642dab7,0,0,0,0,0,0,1,1.0544816894782336,0.951223710181662,1.0,-1.2946948400007114,0.7562238578731025,1,27.0,1,1,-0.7786515968049407,-0.7786515968049406
2016-05-05,air_dfad598ff642dab7,0,0,0,0,1,0,0,0.6904069548054537,1.0179982606823952,1.0,-0.59538238130711,0.49929410486420606,1,13.0,1,1,-0.9719318591671658,-0.9719318591671657
2016-05-06,air_dfad598ff642dab7,1,0,0,0,0,0,0,0.19486078816750318,0.1403898826727577,0.0,0.6533898663600355,0.3411834876279621,1,6.0,1,1,-1.127418474427066,-1.127418474427066
2016-05-07,air_dfad598ff642dab7,0,0,1,0,0,0,0,0.6297278323599904,0.8558314951806144,0.0,-0.6203578262604528,0.48941219128694086,1,8.0,1,1,-0.6972303839200663,-0.6972303839200662
2016-05-08,air_dfad598ff642dab7,0,0,0,1,0,0,0,0.5285959616175515,0.49334107817663364,0.0,0.4036354168266064,0.48941219128694086,1,1.0,1,1,-1.0406706401385084,-1.0406706401385084
2016-05-09,air_dfad598ff642dab7,0,1,0,0,0,0,0,0.49825640039481983,0.836753052180405,0.0,1.8022603342138095,0.3708292283597578,1,4.0,1,1,-1.4723806224751321,-1.4723806224751321
2016-05-10,air_dfad598ff642dab7,0,0,0,0,0,1,0,0.4375772779493565,0.5887332931776812,0.0,1.402653214960323,0.3411834876279621,1,34.0,1,1,-1.3085236021523008,-1.3085236021523008
2016-05-11,air_dfad598ff642dab7,0,0,0,0,0,0,1,0.2959926589099421,0.15946832567296715,0.0,-1.2946948400007114,0.39059305551428836,1,29.0,1,1,-1.1167652316196994,-1.1167652316196994
