visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Nerima-ku Toyotamakita,total_area_visitors,total_genre_visitors
2016-01-31,air_bf7591560077332d,0,0,0,1,0,0,0,-1.0674002650977934,-0.9996984922141999,0.0,0.14914414031172946,-1.1161195500646375,1,3.0,1,1,-1.0959287203860304,-1.0959287203860304
2016-02-01,air_bf7591560077332d,0,1,0,0,0,0,0,-1.2381010388433207,-1.5642789206852448,0.0,-1.2940492092764415,-0.9203017094265272,1,3.0,1,1,-1.3428965367191268,-1.342896536719127
2016-02-02,air_bf7591560077332d,0,0,0,0,0,1,0,-1.103979002328978,-1.1318343371755082,0.0,0.49750115572956394,-0.897264316410279,1,10.0,1,1,-1.1991612676132648,-1.1991612676132648
2016-02-03,air_bf7591560077332d,0,0,0,0,0,0,1,-1.2137152140225311,-1.3360442793884393,0.0,-0.07479965531402111,-1.081563460540265,1,6.0,1,1,-1.1265527296113345,-1.1265527296113345
2016-02-04,air_bf7591560077332d,0,0,0,0,1,0,0,-1.225908126432926,-1.1678713858013197,0.0,0.17402678427014634,-1.1276382465727615,1,9.0,1,1,-1.090001492794036,-1.0900014927940362
2016-02-05,air_bf7591560077332d,1,0,0,0,0,0,0,-0.9942427906354249,-0.7834762004593319,0.0,0.9702713909394819,-1.3004186941946234,1,13.0,1,1,-0.7269588027843842,-0.7269588027843843
2016-02-08,air_bf7591560077332d,0,1,0,0,0,0,0,-1.3234514257160843,-1.3720813280142505,0.0,-0.049917011355604446,-1.1046008535565133,1,5.0,1,1,-1.2930090378198413,-1.2930090378198416
2016-02-09,air_bf7591560077332d,0,0,0,0,0,1,0,-1.0795931775081884,-0.5552415591625266,0.0,0.8956234590642319,-1.34649348022712,1,3.0,1,1,-1.0816045870387108,-1.081604587038711
2016-02-10,air_bf7591560077332d,0,0,0,0,0,0,1,-1.0917860899185832,-1.095797288549697,0.0,1.1444498986483993,-0.9778951919671478,1,10.0,1,1,-0.7672145568466789,-0.7672145568466789
2016-02-11,air_bf7591560077332d,0,0,0,0,1,0,0,-1.0917860899185832,-1.0837849390077599,1.0,1.1444498986483993,-0.9778951919671478,1,7.0,1,1,-0.8383412879506107,-0.8383412879506108
2016-02-12,air_bf7591560077332d,1,0,0,0,0,0,0,-0.9698569658146351,-0.8315255986270802,0.0,-0.44803931469027236,-1.1506756395890096,1,5.0,1,1,-0.7837614005409964,-0.7837614005409964
2016-02-13,air_bf7591560077332d,0,0,1,0,0,0,0,-0.09196727226620972,0.23757351060532333,0.0,-0.24897816302293835,-0.3213294910040726,1,15.0,1,1,-0.5995234095565064,-0.5995234095565064
2016-02-15,air_bf7591560077332d,0,1,0,0,0,0,0,-0.8357349293002924,-0.5192045105367151,0.0,-1.2194012774011913,-0.9318204059346513,1,6.0,1,1,-1.2964665872485048,-1.2964665872485048
2016-02-16,air_bf7591560077332d,0,0,0,0,0,1,0,-1.2015223016121364,-1.107809638091634,0.0,1.1444498986483993,-1.254343908162127,1,3.0,1,1,-1.1406298951423208,-1.140629895142321
2016-02-17,air_bf7591560077332d,0,0,0,0,0,0,1,-1.1649435643809518,-0.7474391518335204,0.0,0.4477358678127304,-1.277381301178375,1,6.0,1,1,-0.9766432650971447,-0.9766432650971448
2016-02-18,air_bf7591560077332d,0,0,0,0,1,0,0,-1.1649435643809518,-0.9876861426722628,0.0,0.9951540348978986,-1.3004186941946234,1,6.0,1,1,-0.9860280421178025,-0.9860280421178025
2016-02-19,air_bf7591560077332d,1,0,0,0,0,0,0,-0.7259987176067392,-0.3510316169495954,0.0,1.0698019667731489,-1.173713032605258,1,6.0,1,1,-0.6763304004360994,-0.6763304004360995
2016-02-20,air_bf7591560077332d,0,0,1,0,0,0,0,-0.8723136665314767,-1.0597602399238855,0.0,-1.244283921359608,-0.5517034211665551,1,8.0,1,1,-0.7094240878247343,-0.7094240878247344
2016-02-21,air_bf7591560077332d,0,0,0,1,0,0,0,-0.6284554183235807,-0.5552415591625266,0.0,-0.24897816302293835,-0.5747408141828033,1,2.0,1,1,-1.0672804536913911,-1.0672804536913914
2016-02-22,air_bf7591560077332d,0,1,0,0,0,0,0,-0.9698569658146351,-1.1918960848851938,0.0,-0.8959269059417737,-0.6553716897396723,1,1.0,1,1,-1.2838712286155167,-1.283871228615517
2016-02-23,air_bf7591560077332d,0,0,0,0,0,1,0,-0.9820498782250299,-1.1918960848851938,0.0,-1.2691665653180249,-0.7129651722802929,1,9.0,1,1,-1.0739485847323849,-1.0739485847323849
2016-02-24,air_bf7591560077332d,0,0,0,0,0,0,1,-1.0917860899185832,-1.420130726181999,0.0,-1.2940492092764415,-0.9778951919671478,1,7.0,1,1,-1.031223152506759,-1.0312231525067592
2016-02-25,air_bf7591560077332d,0,0,0,0,1,0,0,-1.3722230753576634,-1.4561677748078106,0.0,-0.970574837817024,-1.1852317291133823,1,5.0,1,1,-0.9299663478101895,-0.9299663478101896
2016-02-26,air_bf7591560077332d,1,0,0,0,0,0,0,-1.1283648271497673,-0.9756737931303258,0.0,1.243980474482066,-1.2428252116540028,1,9.0,1,1,-0.5318542278812379,-0.531854227881238
2016-02-27,air_bf7591560077332d,0,0,1,0,0,0,0,-0.8723136665314767,-0.7234144527496462,0.0,1.2190978305236493,-0.897264316410279,1,14.0,1,1,-0.3686085012850611,-0.3686085012850612
2016-02-29,air_bf7591560077332d,0,1,0,0,0,0,0,-0.8357349293002924,-0.4831674619109039,0.0,-0.7963963301081067,-0.7129651722802929,1,2.0,1,1,-1.2374412791448948,-1.2374412791448948
2016-03-01,air_bf7591560077332d,0,0,0,0,0,1,0,-1.2137152140225311,-1.2519578325948795,0.0,1.268863118440483,-1.0239699779996443,1,3.0,1,1,-1.1314920859379962,-1.1314920859379964
2016-03-02,air_bf7591560077332d,0,0,0,0,0,0,1,-1.1161719147393727,-0.9276243949625772,0.0,0.6467970194800643,-1.3925682662596164,1,14.0,1,1,-1.0052915317917839,-1.005291531791784
2016-03-03,air_bf7591560077332d,0,0,0,0,1,0,0,-0.7138058051963444,-0.26694517015603564,0.0,1.268863118440483,-1.1506756395890096,1,2.0,1,1,-1.0215914076697683,-1.0215914076697685
2016-03-04,air_bf7591560077332d,1,0,0,0,0,0,0,-0.5674908562716067,-0.411093364659281,0.0,0.6965623073968978,-0.7590399583127895,1,5.0,1,1,-0.6592896211091157,-0.6592896211091158
2016-03-05,air_bf7591560077332d,0,0,1,0,0,0,0,-0.4943333818092379,-0.3750563160334695,0.0,-0.6222178223991894,-0.3443668840203208,1,13.0,1,1,-0.442451878368657,-0.44245187836865707
2016-03-06,air_bf7591560077332d,0,0,0,1,0,0,0,-0.14073892190778875,-0.09877227656891611,0.0,-0.7217483982328565,-0.22917991893907952,1,5.0,1,1,-1.0588835479360659,-1.058883547936066
2016-03-07,air_bf7591560077332d,0,1,0,0,0,0,0,-0.20170348395976273,-0.507192160994778,0.0,-1.2940492092764415,0.16245576233714087,1,9.0,1,1,-1.3389450516577974,-1.3389450516577974
2016-03-08,air_bf7591560077332d,0,0,0,0,0,1,0,0.12750515112089672,0.22556116106338647,0.0,-0.02503436739718779,0.11638097630464432,1,7.0,1,1,-1.012700566281777,-1.012700566281777
2016-03-09,air_bf7591560077332d,0,0,0,0,0,0,1,-0.7138058051963444,-0.4831674619109039,0.0,-1.2940492092764415,-0.7820773513290378,1,5.0,1,1,-1.0578956766707335,-1.0578956766707337
2016-03-10,air_bf7591560077332d,0,0,0,0,1,0,0,-1.0430144402770039,-1.3000072307626278,0.0,-1.2940492092764415,-0.7935960478371619,1,5.0,1,1,-0.9405859639125127,-0.9405859639125127
2016-03-11,air_bf7591560077332d,1,0,0,0,0,0,0,-1.2624868636641102,-1.612328318852993,0.0,-1.2940492092764415,-0.9087830129184031,1,10.0,1,1,-0.6108839291078288,-0.6108839291078288
2016-03-12,air_bf7591560077332d,0,0,1,0,0,0,0,-1.0917860899185832,-1.3720813280142505,0.0,-1.1696359894843578,-0.8627082268859065,1,5.0,1,1,-0.42590503467433954,-0.4259050346743396
2016-03-13,air_bf7591560077332d,0,0,0,1,0,0,0,-0.9942427906354249,-1.2879948812206907,0.0,-1.2940492092764415,-0.7360025652965412,1,2.0,1,1,-1.0099839203021128,-1.0099839203021128
2016-03-14,air_bf7591560077332d,0,1,0,0,0,0,0,-1.1283648271497673,-1.5042171729755591,0.0,-1.2940492092764415,-0.7705586548209136,1,7.0,1,1,-1.2329958584508989,-1.232995858450899
2016-03-15,air_bf7591560077332d,0,0,0,0,0,1,0,-0.8235420168898975,-0.7354268022915833,0.0,1.4430416261494001,-0.7705586548209136,1,3.0,1,1,-0.9652827455458223,-0.9652827455458224
2016-03-16,air_bf7591560077332d,0,0,0,0,0,0,1,-0.7869632796587132,-0.6393280059560863,0.0,-0.8959269059417737,-1.000932584983396,1,12.0,1,1,-0.8783500741965723,-0.8783500741965724
2016-03-17,air_bf7591560077332d,0,0,0,0,1,0,0,-0.23828222119094722,0.18952411243757503,0.0,1.4679242701078168,-0.7014464757721688,1,7.0,1,1,-0.8321670925422833,-0.8321670925422834
2016-03-18,air_bf7591560077332d,1,0,0,0,0,0,0,-0.018809797803840757,0.2736105592311348,0.0,0.3979705798958969,-0.5171473316421827,1,2.0,1,1,-0.46665472436930044,-0.4666547243693005
2016-03-19,air_bf7591560077332d,0,0,1,0,0,0,0,0.06654058906892274,-0.15883402427860172,0.0,-0.6471004663576062,0.1509370658290166,1,12.0,1,1,-0.4496139450423168,-0.44961394504231683
2016-03-20,air_bf7591560077332d,0,0,0,1,0,0,0,-0.11635309708699923,-0.18285872336247586,1.0,0.17402678427014634,-0.02184338179284533,1,4.0,1,1,-0.6563260073131186,-0.6563260073131186
2016-03-21,air_bf7591560077332d,0,1,0,0,0,0,0,-0.5796837686820017,-0.6633527050399607,1.0,-0.32362609489818867,-0.4019603665609414,1,5.0,1,1,-1.090001492794036,-1.0900014927940362
2016-03-22,air_bf7591560077332d,0,0,0,0,0,1,0,-0.45775464457805365,-0.23090812153022416,0.0,1.1195672546899822,-0.7244838687884171,1,7.0,1,1,-0.9613312604844928,-0.9613312604844929
2016-03-23,air_bf7591560077332d,0,0,0,0,0,0,1,-0.4699475569884484,-0.17084637382053858,0.0,-0.17433023114768817,-0.5632221176746792,1,5.0,1,1,-0.8627911017675872,-0.8627911017675873
2016-03-24,air_bf7591560077332d,0,0,0,0,1,0,0,-1.0186286154562143,-1.1678713858013197,0.0,-0.6968657542744398,-0.7360025652965412,1,9.0,1,1,-0.920828538605865,-0.920828538605865
2016-03-25,air_bf7591560077332d,1,0,0,0,0,0,0,-0.8601207541210819,-0.8315255986270802,0.0,0.8707408151058149,-1.000932584983396,1,5.0,1,1,-0.33205726446776285,-0.3320572644677629
2016-03-26,air_bf7591560077332d,0,0,1,0,0,0,0,-0.7869632796587132,-0.7474391518335204,0.0,0.24867471614539652,-0.6092969037071758,1,6.0,1,1,-0.33773752424342407,-0.3377375242434241
2016-03-27,air_bf7591560077332d,0,0,0,1,0,0,0,-0.5187192066300277,-0.43511806374315537,0.0,-0.32362609489818867,-0.5056286351340586,1,2.0,1,1,-0.8818076236252357,-0.8818076236252358
2016-03-28,air_bf7591560077332d,0,1,0,0,0,0,0,-0.39679008252607967,-0.3870686655754068,0.0,-0.5973351784407729,-0.24069861544720358,1,12.0,1,1,-0.9961537225874594,-0.9961537225874595
2016-03-29,air_bf7591560077332d,0,0,0,0,0,1,0,-0.2626680460117367,-0.06273522794310467,0.0,1.0200366788563158,-0.5747408141828033,1,11.0,1,1,-0.7281936418660496,-0.7281936418660497
2016-03-30,air_bf7591560077332d,0,0,0,0,0,0,1,0.0055760270169487505,0.10543766564401527,0.0,-0.4978046026071058,-0.1600677398903348,1,5.0,1,1,-0.8114217959703032,-0.8114217959703033
2016-03-31,air_bf7591560077332d,0,0,0,0,1,0,0,0.029961851837738262,0.16549941335370089,0.0,1.0449193228147324,-0.29829209798782436,1,7.0,1,1,-0.7765993338673366,-0.7765993338673367
2016-04-01,air_bf7591560077332d,1,0,0,0,0,0,0,-0.250475133601342,-0.05072287840116737,0.0,-0.77151368614969,-0.22917991893907952,1,8.0,1,1,-0.5748266279231967,-0.5748266279231968
2016-04-02,air_bf7591560077332d,0,0,1,0,0,0,0,-0.45775464457805365,-0.7834762004593319,0.0,-1.2940492092764415,-0.17158643639845886,1,8.0,1,1,-0.5916204394338473,-0.5916204394338473
2016-04-04,air_bf7591560077332d,0,1,0,0,0,0,0,0.017768939427343505,0.2015364619795119,0.0,-1.1447533455259413,-0.10247425734971415,1,5.0,1,1,-1.2132384331442512,-1.2132384331442514
2016-04-05,air_bf7591560077332d,0,0,0,0,0,1,0,-0.45775464457805365,-0.711402103207709,0.0,-1.2940492092764415,-0.17158643639845886,1,6.0,1,1,-1.0136884375471091,-1.0136884375471094
2016-04-06,air_bf7591560077332d,0,0,0,0,0,0,1,-0.006616885393446004,0.2976352583150089,0.0,0.9205061030226486,-0.47107254560968626,1,8.0,1,1,-0.9482419662188387,-0.9482419662188387
2016-04-07,air_bf7591560077332d,0,0,0,0,1,0,0,-0.22608930878055244,-0.49517981145284096,0.0,-1.2940492092764415,0.05878749376402369,1,2.0,1,1,-1.061353226099397,-1.061353226099397
2016-04-08,air_bf7591560077332d,1,0,0,0,0,0,0,0.27382010004563423,0.23757351060532333,0.0,-0.4231566707318556,0.1394183693208925,1,14.0,1,1,-0.5160482876359198,-0.5160482876359198
2016-04-09,air_bf7591560077332d,0,0,1,0,0,0,0,0.3103988372768187,0.5138575500698772,0.0,0.49750115572956394,-0.010324685284721039,1,10.0,1,1,-0.42590503467433954,-0.4259050346743396
2016-04-10,air_bf7591560077332d,0,0,0,1,0,0,0,0.3103988372768187,0.5258698996118145,0.0,-0.37339138281502204,0.1509370658290166,1,5.0,1,1,-0.9919552697097967,-0.9919552697097969
2016-04-11,air_bf7591560077332d,0,1,0,0,0,0,0,-0.39679008252607967,-0.33901926740765853,0.0,0.3979705798958969,-0.4134790630690656,1,2.0,1,1,-1.2349716009815637,-1.2349716009815639
2016-04-12,air_bf7591560077332d,0,0,0,0,0,1,0,-0.5065262942196327,-0.4231057142012183,0.0,1.4430416261494001,-0.6553716897396723,1,4.0,1,1,-1.0754303916303833,-1.0754303916303836
2016-04-13,air_bf7591560077332d,0,0,0,0,0,0,1,-0.03100271021423573,0.18952411243757503,0.0,-0.9954574817754406,-0.03336207830096942,1,13.0,1,1,-0.9894855915464658,-0.9894855915464659
2016-04-14,air_bf7591560077332d,0,0,0,0,1,0,0,0.0787335014793175,-0.1468216747366644,0.0,-1.2691665653180249,0.3006801204346303,1,7.0,1,1,-0.9571328076068302,-0.9571328076068302
2016-04-15,air_bf7591560077332d,1,0,0,0,0,0,0,0.18846971317287073,0.033363568392392386,0.0,1.7167507096919843,-0.10247425734971415,1,11.0,1,1,-0.5432147474325604,-0.5432147474325605
2016-04-16,air_bf7591560077332d,0,0,1,0,0,0,0,0.0787335014793175,0.24958586014726064,0.0,-0.17433023114768817,-0.26373600846345197,1,14.0,1,1,-0.33255120010042905,-0.3325512001004291
2016-04-18,air_bf7591560077332d,0,1,0,0,0,0,0,0.49329252343274066,0.886240385869928,0.0,-0.1494475871892715,0.4389044785321198,1,2.0,1,1,-1.32239820796348,-1.32239820796348
2016-04-19,air_bf7591560077332d,0,0,0,0,0,1,0,0.2494342752248447,0.48983285098600304,0.0,1.3186284063573164,0.16245576233714087,1,5.0,1,1,-1.012700566281777,-1.012700566281777
2016-04-20,air_bf7591560077332d,0,0,0,0,0,0,1,0.05434767665852799,0.06940061701820383,0.0,1.6918680657335676,-0.09095556084159005,1,15.0,1,1,-0.8820545914415688,-0.8820545914415688
2016-04-21,air_bf7591560077332d,0,0,0,0,1,0,0,0.1396980635312915,0.18952411243757503,0.0,-1.2940492092764415,0.17397445884526497,1,8.0,1,1,-0.9860280421178025,-0.9860280421178025
2016-04-22,air_bf7591560077332d,1,0,0,0,0,0,0,0.3347846620976082,0.5378822491537514,0.0,0.7712102392721483,0.27764272741838214,1,12.0,1,1,-0.4982666048599368,-0.49826660485993685
2016-04-23,air_bf7591560077332d,0,0,1,0,0,0,0,0.38355631173918764,0.4658081519021289,0.0,-1.0452227696922742,0.4158670855158716,1,8.0,1,1,-0.40318399557169465,-0.4031839955716947
2016-04-24,air_bf7591560077332d,0,0,0,1,0,0,0,0.1640838883520812,-0.002673480233419061,0.0,-0.7963963301081067,0.2200492448777615,1,1.0,1,1,-1.0067733386897826,-1.0067733386897826
2016-04-25,air_bf7591560077332d,0,1,0,0,0,0,0,0.4445208737911617,0.47782050144406574,0.0,0.8209755271889816,0.35827360297525096,1,4.0,1,1,-1.1885416515109415,-1.1885416515109417
2016-04-26,air_bf7591560077332d,0,0,0,0,0,1,0,0.5664499978951096,0.8141662886183052,0.0,1.5176895580246506,0.36979229948337505,1,9.0,1,1,-0.9181118926262009,-0.918111892626201
2016-04-27,air_bf7591560077332d,0,0,0,0,0,0,1,0.4445208737911617,0.3336723069408204,0.0,-1.2194012774011913,0.542572747105237,1,2.0,1,1,-0.8990953707685525,-0.8990953707685525
2016-04-28,air_bf7591560077332d,0,0,0,0,1,0,0,-0.018809797803840757,-0.4831674619109039,0.0,-1.2940492092764415,0.3352362099590028,1,11.0,1,1,-0.6625002027214459,-0.662500202721446
2016-04-29,air_bf7591560077332d,1,0,0,0,0,0,0,0.1640838883520812,0.10543766564401527,1.0,1.766515997608818,0.1509370658290166,1,10.0,1,1,-0.49332724853327486,-0.4933272485332749
2016-04-30,air_bf7591560077332d,0,0,1,0,0,0,0,0.18846971317287073,0.3817217051085687,0.0,1.741633353650401,-0.10247425734971415,1,6.0,1,1,-0.5365466163915668,-0.5365466163915669
2016-05-01,air_bf7591560077332d,0,0,0,1,0,0,0,0.49329252343274066,0.9222774344957391,0.0,1.0946846107315655,0.02423140423965122,1,2.0,1,1,-0.810927860337637,-0.8109278603376371
2016-05-02,air_bf7591560077332d,0,1,0,0,0,0,0,0.4079421365599772,0.24958586014726064,0.0,-0.9456921938586073,0.3237175134508785,1,12.0,1,1,-0.9475010627698394,-0.9475010627698395
2016-05-03,air_bf7591560077332d,0,0,0,0,0,1,0,0.7493436840510316,0.7781292399924937,1.0,0.14914414031172946,0.8190214633002161,1,4.0,1,1,-0.6679334946807741,-0.6679334946807742
2016-05-06,air_bf7591560077332d,1,0,0,0,0,0,0,0.45671378620155617,0.3336723069408204,0.0,-1.1198707015675244,0.5656101401214854,1,5.0,1,1,-1.0630820008137285,-1.0630820008137287
2016-05-07,air_bf7591560077332d,0,0,1,0,0,0,0,0.9322373702069536,0.8982527354118649,0.0,1.5923374898999005,0.7729466772677197,1,7.0,1,1,-0.6442245843127968,-0.6442245843127969
2016-05-08,air_bf7591560077332d,0,0,0,1,0,0,0,0.8103082461030056,0.9342897840376764,0.0,1.5425722019830672,0.8075027667920918,1,1.0,1,1,-0.9786190076278095,-0.9786190076278096
2016-05-09,air_bf7591560077332d,0,1,0,0,0,0,0,0.4810996110223457,0.3216599573988831,0.0,-1.2940492092764415,0.63472231917023,1,6.0,1,1,-1.3989582310267399,-1.3989582310267399
2016-05-10,air_bf7591560077332d,0,0,0,0,0,1,0,0.5176783482535302,0.4417834528182543,0.0,-0.9954574817754406,0.623203622662106,1,2.0,1,1,-1.2394170216755596,-1.2394170216755596
2016-05-11,air_bf7591560077332d,0,0,0,0,0,0,1,0.7493436840510316,1.0303885803731734,0.0,-0.9208095499001905,0.6116849261539817,1,14.0,1,1,-1.0527093525277385,-1.0527093525277387
2016-05-12,air_bf7591560077332d,0,0,0,0,1,0,0,0.9078515453861636,1.0784379785409217,0.0,1.940694505317735,0.7959840702839679,1,6.0,1,1,-0.9344117685041853,-0.9344117685041854
2016-05-13,air_bf7591560077332d,1,0,0,0,0,0,0,0.7981153336926107,1.018376230831236,0.0,1.2937457623988997,0.63472231917023,1,8.0,1,1,-0.5837174693111882,-0.5837174693111883
2016-05-14,air_bf7591560077332d,0,0,1,0,0,0,0,0.6639932971782677,0.6700180941150599,0.0,0.9453887469810652,0.4849792645646163,1,8.0,1,1,-0.42590503467433954,-0.4259050346743396
2016-05-16,air_bf7591560077332d,0,1,0,0,0,0,0,0.5908358227158992,0.5619069482376255,0.0,-0.4978046026071058,0.6116849261539817,1,4.0,1,1,-1.3389450516577974,-1.3389450516577974
2016-05-17,air_bf7591560077332d,0,0,0,0,0,1,0,0.42013504897037174,0.12946236472788944,0.0,-1.2940492092764415,0.5310540505971129,1,10.0,1,1,-1.1697720974696262,-1.1697720974696264
2016-05-18,air_bf7591560077332d,0,0,0,0,0,0,1,0.6274145599470836,0.8982527354118649,0.0,1.9904597932345682,0.20853054836963722,1,7.0,1,1,-0.9704690696888173,-0.9704690696888174
2016-05-19,air_bf7591560077332d,0,0,0,0,1,0,0,0.5664499978951096,0.6700180941150599,0.0,1.5674548459414839,0.4619418715483682,1,9.0,1,1,-0.962072163933492,-0.9620721639334922
2016-05-20,air_bf7591560077332d,1,0,0,0,0,0,0,0.32259174968721366,0.23757351060532333,0.0,-0.5724525344823561,0.39282969249962346,1,9.0,1,1,-0.583223533678522,-0.5832235336785221
2016-05-21,air_bf7591560077332d,0,0,1,0,0,0,0,0.5542570854847146,0.8021539390763679,0.0,1.7913986415672347,0.2200492448777615,1,11.0,1,1,-0.31304074261011444,-0.3130407426101145
2016-05-23,air_bf7591560077332d,0,1,0,0,0,0,0,1.1517097935940597,1.5829566593022808,0.0,1.7913986415672347,0.554091443613361,1,4.0,1,1,-1.2322549550018997,-1.2322549550018997
2016-05-24,air_bf7591560077332d,0,0,0,0,0,1,0,1.1760956184148494,1.3547220180054755,0.0,0.7712102392721483,0.8650962493327125,1,7.0,1,1,-1.123095180182671,-1.1230951801826712
2016-05-25,air_bf7591560077332d,0,0,0,0,0,0,1,0.9566231950277431,0.6700180941150599,0.0,-1.2940492092764415,1.1415449655276917,1,6.0,1,1,-0.9220633776875304,-0.9220633776875305
2016-05-26,air_bf7591560077332d,0,0,0,0,1,0,0,1.0907452315420856,1.090450328082859,0.0,0.09937885239489593,1.0493953934626987,1,4.0,1,1,-0.8867469799518977,-0.8867469799518977
2016-05-27,air_bf7591560077332d,1,0,0,0,0,0,0,0.6152216475366886,0.393734054650506,0.0,-1.2940492092764415,0.5886475331377335,1,4.0,1,1,-0.5992764417401732,-0.5992764417401734
2016-05-28,air_bf7591560077332d,0,0,1,0,0,0,0,0.6030287351262937,0.5859316473215,0.0,-1.1945186334427744,0.5310540505971129,1,15.0,1,1,-0.4081233518983566,-0.40812335189835663
2016-05-29,air_bf7591560077332d,0,0,0,1,0,0,0,0.9200444577965586,1.1024626776247959,0.0,1.1444498986483993,0.5886475331377335,1,3.0,1,1,-0.9023059523808827,-0.9023059523808828
