visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Bar/Cocktail,Tōkyō-to Shibuya-ku Dōgenzaka,total_area_visitors,total_genre_visitors
2016-08-17,air_49211568cab5fdee,0,0,0,0,0,0,1,1.444335698950519,1.5905617827051894,0.0,1.303141896235015,1.142081173609173,1,14.0,1,1,-0.738424662361087,-0.738424662361087
2016-08-18,air_49211568cab5fdee,0,0,0,0,1,0,0,1.2360277062137557,1.2769704400119788,0.0,-1.0701939875050281,1.3849102538126568,1,13.0,1,1,-0.46609800862217776,-0.46609800862217765
2016-08-19,air_49211568cab5fdee,1,0,0,0,0,0,0,1.3170363700558305,1.3582718992287368,0.0,0.47647434122443827,1.3628348828850674,1,24.0,1,1,0.8485570772171387,0.8485570772171389
2016-08-20,air_49211568cab5fdee,0,0,1,0,0,0,0,1.0971557110559136,1.0911385332308166,0.0,-0.9368605108904188,1.263495713710915,1,30.0,1,1,0.7325796882932906,0.7325796882932908
2016-08-21,air_49211568cab5fdee,0,0,0,1,0,0,0,1.3517543688452909,1.4976458293146089,0.0,0.7431412944536566,1.1972696009281465,1,5.0,1,1,-0.726313099593723,-0.726313099593723
2016-08-22,air_49211568cab5fdee,0,1,0,0,0,0,0,1.0971557110559136,0.8936921322758318,0.0,-1.3635276360571682,1.1641565445367623,1,3.0,1,1,-1.8989325857066812,-1.8989325857066812
2016-08-23,air_49211568cab5fdee,0,0,0,0,0,1,0,1.2244550399506025,1.137596509926107,0.0,-0.9101938155674969,1.2745333991747096,1,36.0,1,1,-0.5299589759410055,-0.5299589759410055
2016-08-24,air_49211568cab5fdee,0,0,0,0,0,0,1,1.1897370411611419,1.230512463316688,0.0,-0.8568604249216534,1.1972696009281465,1,8.0,1,1,-0.3424132615736435,-0.34241326157364343
2016-08-25,air_49211568cab5fdee,0,0,0,0,1,0,0,1.3633270351084446,1.404729875924028,0.0,1.8098091073705298,1.1972696009281465,1,11.0,1,1,-0.21469132693598797,-0.21469132693598786
2016-08-26,air_49211568cab5fdee,1,0,0,0,0,0,0,1.3980450338979051,1.41634437009785,0.0,1.3564752868808585,1.2524580282471203,1,29.0,1,1,1.1425377371158802,1.1425377371158805
2016-08-27,air_49211568cab5fdee,0,0,1,0,0,0,0,0.9351383833717646,0.7427037080161374,0.0,-1.3635276360571682,0.987553577116047,1,34.0,1,1,1.2045636191669256,1.204563619166926
2016-08-28,air_49211568cab5fdee,0,0,0,1,0,0,0,0.738403056898155,0.4639558478443943,0.0,-1.3635276360571682,0.9544405207246628,1,28.0,1,1,-0.18386189443724354,-0.18386189443724343
2016-08-29,air_49211568cab5fdee,0,1,0,0,0,0,0,1.0855830447927604,1.1027530274046393,0.0,-0.6701935576612005,1.0427420044350206,1,3.0,1,1,-1.3366624596581516,-1.3366624596581518
2016-08-30,air_49211568cab5fdee,0,0,0,0,0,1,0,1.0277197134769929,0.8704631439281866,0.0,-1.2035274641196372,1.0868927462901994,1,2.0,1,1,-0.5560171867435157,-0.5560171867435156
2016-08-31,air_49211568cab5fdee,0,0,0,0,0,0,1,1.2244550399506025,1.2188979691428656,0.0,1.649808935432999,1.0868927462901994,1,9.0,1,1,-0.13284652399289262,-0.1328465239928925
2016-09-01,air_49211568cab5fdee,0,0,0,0,1,0,0,1.2476003724769094,1.3815008875763823,0.0,1.3298085915579367,1.0317043189712258,1,25.0,1,1,-0.520416532548537,-0.5204165325485369
2016-09-02,air_49211568cab5fdee,1,0,0,0,0,0,0,1.2128823736874488,1.0679095448831712,0.0,-0.05685956523399832,1.142081173609173,1,23.0,1,1,0.6654155674924545,0.6654155674924547
2016-09-03,air_49211568cab5fdee,0,0,1,0,0,0,0,1.2707457050032163,1.3815008875763823,0.0,0.6098078178390475,1.3186841410298886,1,24.0,1,1,1.2386962051476784,1.2386962051476786
2016-09-04,air_49211568cab5fdee,0,0,0,1,0,0,0,1.2128823736874488,1.3118139225334464,0.0,-0.16352634652568573,1.2524580282471203,1,27.0,1,1,-0.6602500299535564,-0.6602500299535563
2016-09-05,air_49211568cab5fdee,0,1,0,0,0,0,0,1.4096177001610584,1.4395733584454955,0.0,1.1964751149433275,1.340759511957478,1,8.0,1,1,-1.2471102985903701,-1.2471102985903701
2016-09-06,air_49211568cab5fdee,0,0,0,0,0,1,0,1.4559083652136726,1.3698863934025596,0.0,1.1964751149433275,1.4621740520592197,1,7.0,1,1,-0.5560171867435157,-0.5560171867435156
2016-09-07,air_49211568cab5fdee,0,0,0,0,0,0,1,1.259173038740063,1.1259820157522844,0.0,-0.7501936436299661,1.4069856247402461,1,15.0,1,1,-0.460959769872387,-0.4609597698723869
2016-09-08,air_49211568cab5fdee,0,0,0,0,1,0,0,1.1781643748979882,1.137596509926107,0.0,-1.0168605968591844,1.3297218264936832,1,25.0,1,1,-0.31598803371757683,-0.3159880337175768
2016-09-09,air_49211568cab5fdee,1,0,0,0,0,0,0,1.2476003724769094,1.3815008875763823,0.0,0.04980721605768886,1.0979304317539942,1,21.0,1,1,0.9773800630154637,0.9773800630154639
2016-09-10,air_49211568cab5fdee,0,0,1,0,0,0,0,1.2013097074242955,1.230512463316688,0.0,-0.27019312781737315,1.1751942300005571,1,29.0,1,1,1.4772572899593914,1.4772572899593917
2016-09-11,air_49211568cab5fdee,0,0,0,1,0,0,0,0.8078390544770758,0.5220283187135075,0.0,-1.3101942454113245,0.8992520934056891,1,7.0,1,1,-0.22863797497113428,-0.22863797497113417
2016-09-12,air_49211568cab5fdee,0,1,0,0,0,0,0,0.9814290484243785,0.8240051672328957,0.0,-1.2835275500884027,1.0868927462901994,1,14.0,1,1,-1.2261903265376508,-1.2261903265376508
2016-09-13,air_49211568cab5fdee,0,0,0,0,0,1,0,0.738403056898155,0.3826543886276355,0.0,-1.3635276360571682,0.9654782061884573,1,7.0,1,1,-0.7175046903083675,-0.7175046903083675
2016-09-14,air_49211568cab5fdee,0,0,0,0,0,0,1,0.7962663882139226,0.696245731320847,0.0,-1.2835275500884027,0.8771767224780997,1,8.0,1,1,-0.32956766469916665,-0.32956766469916654
2016-09-15,air_49211568cab5fdee,0,0,0,0,1,0,0,0.9119930508454577,0.6730167429732015,0.0,-1.3368609407342464,1.0537796898988152,1,12.0,1,1,-0.010629845158584313,-0.01062984515858418
2016-09-16,air_49211568cab5fdee,1,0,0,0,0,0,0,0.7731210556876152,0.44072685949674867,0.0,-1.3635276360571682,1.0206666335074308,1,33.0,1,1,0.910582959268184,0.9105829592681843
2016-09-17,air_49211568cab5fdee,0,0,1,0,0,0,0,1.0508650460032998,1.0214515681878804,0.0,0.04980721605768886,0.987553577116047,1,36.0,1,1,1.3645830545175515,1.364583054517552
2016-09-18,air_49211568cab5fdee,0,0,0,1,0,0,0,0.9698563821612253,0.7310892138423146,0.0,-1.3635276360571682,1.0537796898988152,1,22.0,1,1,0.20774530170752212,0.20774530170752228
2016-09-19,air_49211568cab5fdee,0,1,0,0,0,0,0,0.5879583954771592,0.26650944688940914,1.0,-1.3635276360571682,0.7226491259849734,1,5.0,1,1,-1.2291264629661025,-1.2291264629661025
2016-09-20,air_49211568cab5fdee,0,0,0,0,0,1,0,0.3333597376877821,-0.05869638997762435,0.0,-1.3635276360571682,0.5460461585642581,1,11.0,1,1,-1.704413547321746,-1.704413547321746
2016-09-21,air_49211568cab5fdee,0,0,0,0,0,0,1,0.44908640031931724,0.30135292941087716,0.0,-1.3368609407342464,0.5460461585642581,1,23.0,1,1,0.4118067834849258,0.411806783484926
2016-09-22,air_49211568cab5fdee,0,0,0,0,1,0,0,0.3680777364772423,0.034219563412956414,1.0,-1.3635276360571682,0.6012345858832318,1,29.0,1,1,-0.2422176059527241,-0.24221760595272399
2016-09-23,air_49211568cab5fdee,1,0,0,0,0,0,0,0.5300950641613917,0.17359349349882838,0.0,-1.3635276360571682,0.7447244969125628,1,23.0,1,1,0.230500359028024,0.23050035902802413
2016-09-24,air_49211568cab5fdee,0,0,1,0,0,0,0,0.6458217267929268,0.3826543886276355,0.0,-1.3635276360571682,0.8992520934056891,1,28.0,1,1,1.142170720062324,1.1421707200623241
2016-09-25,air_49211568cab5fdee,0,0,0,1,0,0,0,0.8541297195296901,0.9053066264496541,0.0,-0.4568599950778259,0.8440636660867156,1,21.0,1,1,-0.32406240889581944,-0.32406240889581933
2016-09-26,air_49211568cab5fdee,0,1,0,0,0,0,0,1.062437712266453,1.1027530274046393,0.0,-0.5368600810465913,1.0206666335074308,1,18.0,1,1,-1.0019429068146406,-1.0019429068146406
2016-09-27,air_49211568cab5fdee,0,0,0,0,0,1,0,1.0855830447927604,1.0679095448831712,0.0,-0.7501936436299661,1.1200058026815836,1,12.0,1,1,-0.38939144442887313,-0.389391444428873
2016-09-28,air_49211568cab5fdee,0,0,0,0,0,0,1,1.1897370411611419,1.1608254982737525,0.0,-0.8035270342758096,1.2524580282471203,1,12.0,1,1,-0.2763501919334769,-0.27635019193347676
2016-09-29,air_49211568cab5fdee,0,0,0,0,1,0,0,0.9698563821612253,0.8472341555805409,0.0,-1.1768607687967152,0.9985912625798415,1,13.0,1,1,-0.1570696495276204,-0.1570696495276203
2016-09-30,air_49211568cab5fdee,1,0,0,0,0,0,0,0.5995310617403126,0.4755703420182167,0.0,-0.7235269483070442,0.6784983841297947,1,22.0,1,1,1.20933484086316,1.2093348408631601
2016-10-01,air_49211568cab5fdee,0,0,1,0,0,0,0,0.4027957352667029,0.1387500109773604,0.0,-1.3635276360571682,0.5460461585642581,1,28.0,1,1,1.2427333927367996,1.2427333927368
2016-10-02,air_49211568cab5fdee,0,0,0,1,0,0,0,0.7962663882139226,0.8123906730590734,0.0,1.0631416383287184,0.6564230132022053,1,5.0,1,1,-0.37911496692929164,-0.3791149669292916
2016-10-03,air_49211568cab5fdee,0,1,0,0,0,0,0,0.7499757231613082,0.6846312371470242,0.0,-1.3635276360571682,0.8219882951591262,1,27.0,1,1,-1.441262319921749,-1.441262319921749
2016-10-04,air_49211568cab5fdee,0,0,0,0,0,1,0,1.0045743809506855,1.3234284167072692,0.0,0.28980747396398543,0.7778375533039471,1,19.0,1,1,-0.6143728982589962,-0.6143728982589962
2016-10-05,air_49211568cab5fdee,0,0,0,0,0,0,1,0.900420384582304,0.6730167429732015,0.0,-1.1768607687967152,0.9765158916522522,1,8.0,1,1,-0.7809986405736388,-0.7809986405736388
2016-10-06,air_49211568cab5fdee,0,0,0,0,1,0,0,1.1318737098453742,1.242126957490511,0.0,0.849808075745344,0.9654782061884573,1,10.0,1,1,-0.3181901360389157,-0.31819013603891566
2016-10-07,air_49211568cab5fdee,1,0,0,0,0,0,0,0.5995310617403126,0.4987993303658619,0.0,0.18314069267229802,0.7005737550573841,1,23.0,1,1,0.8338763950748794,0.8338763950748797
2016-10-08,air_49211568cab5fdee,0,0,1,0,0,0,0,0.5763857292140055,0.5452573070611527,0.0,-1.3101942454113245,0.6122722713470262,1,30.0,1,1,1.080511855064835,1.0805118550648352
2016-10-09,air_49211568cab5fdee,0,0,0,1,0,0,0,0.7036850581086944,0.591715283756443,0.0,-1.3635276360571682,0.6564230132022053,1,26.0,1,1,0.377674197504173,0.3776741975041732
2016-10-10,air_49211568cab5fdee,0,1,0,0,0,0,0,0.2523510738457072,-0.11676886084673753,1.0,-1.3635276360571682,0.5239707876366684,1,9.0,1,1,-0.7108983833443508,-0.7108983833443508
2016-10-11,air_49211568cab5fdee,0,0,0,0,0,1,0,0.15976974374047942,-0.05869638997762435,0.0,-1.3101942454113245,0.3915185620711318,1,15.0,1,1,-1.0940641872573174,-1.0940641872573174
2016-10-12,air_49211568cab5fdee,0,0,0,0,0,0,1,0.19448774252993964,0.30135292941087716,0.0,0.8231413804224218,0.11557642547626369,1,11.0,1,1,-0.39966792192845463,-0.3996679219284545
2016-10-13,air_49211568cab5fdee,0,0,0,0,1,0,0,0.032470414845790635,-0.2793717792802547,0.0,-1.3635276360571682,0.2921793928969794,1,19.0,1,1,-0.3662693700548148,-0.3662693700548147
2016-10-14,air_49211568cab5fdee,1,0,0,0,0,0,0,-0.07168358152259101,-0.12838335502056034,0.0,-0.2968598231402949,-0.005838114625478221,1,20.0,1,1,0.9872895234614887,0.9872895234614889
2016-10-15,air_49211568cab5fdee,0,0,1,0,0,0,0,0.055615747372097575,0.24328045854176394,0.0,1.5164754588183897,-0.09413959833583588,1,27.0,1,1,1.4412896187108561,1.4412896187108564
2016-10-16,air_49211568cab5fdee,0,0,0,1,0,0,0,0.13662441121417207,0.26650944688940914,0.0,0.023140520734767127,0.005199570838316464,1,9.0,1,1,-0.41067843353514905,-0.410678433535149
2016-10-17,air_49211568cab5fdee,0,1,0,0,0,0,0,0.14819707747732574,-0.12838335502056034,0.0,-1.3635276360571682,0.3363301347521581,1,13.0,1,1,-1.3098702147485286,-1.3098702147485286
2016-10-18,air_49211568cab5fdee,0,0,0,0,0,1,0,0.541667730424545,0.661402248799379,0.0,0.20980738799522,0.4467069893901054,1,11.0,1,1,-0.5273898565661101,-0.52738985656611
2016-10-19,air_49211568cab5fdee,0,0,0,0,0,0,1,0.5300950641613917,0.3826543886276355,0.0,-0.8568604249216534,0.6343476422746156,1,17.0,1,1,-0.3937956490715509,-0.39379564907155085
2016-10-20,air_49211568cab5fdee,0,0,0,0,1,0,0,0.65739439305608,0.8240051672328957,0.0,1.303141896235015,0.4798200457814896,1,23.0,1,1,-0.1787236556874528,-0.1787236556874527
2016-10-21,air_49211568cab5fdee,1,0,0,0,0,0,0,0.22920574131940025,0.0922920342820696,0.0,-0.05685956523399832,0.3032170783607741,1,20.0,1,1,1.0100445807819904,1.0100445807819907
2016-10-22,air_49211568cab5fdee,0,0,1,0,0,0,0,0.055615747372097575,-0.2677572851064319,0.0,-1.3368609407342464,0.22595328011421092,1,24.0,1,1,1.5440543937066709,1.5440543937066713
2016-10-23,air_49211568cab5fdee,0,0,0,1,0,0,0,0.217633075056247,0.19682248184647358,0.0,-0.08352626055692029,0.22595328011421092,1,15.0,1,1,-0.1508303596171602,-0.1508303596171601
2016-10-24,air_49211568cab5fdee,0,1,0,0,0,0,0,-0.15269224536466552,-0.1748413317158507,0.0,1.2498085055891714,-0.0831019128720412,1,14.0,1,1,-1.1476486770765637,-1.1476486770765637
2016-10-25,air_49211568cab5fdee,0,0,0,0,0,1,0,-0.25684624173304715,-0.39551672101848107,0.0,-0.7235269483070442,-0.29281793668414097,1,8.0,1,1,-0.491422185317575,-0.49142218531757487
2016-10-26,air_49211568cab5fdee,0,0,0,0,0,0,1,0.3333597376877821,0.591715283756443,0.0,1.1964751149433275,-0.005838114625478221,1,13.0,1,1,-0.10935743256527782,-0.10935743256527769
2016-10-27,air_49211568cab5fdee,0,0,0,0,1,0,0,0.3217870714246284,0.3129674235846999,0.0,0.6631412084848909,0.060387998157290075,1,29.0,1,1,-0.09614481863724449,-0.09614481863724436
2016-10-28,air_49211568cab5fdee,1,0,0,0,0,0,0,-0.46515423446981047,-0.6742645811902241,0.0,-1.3635276360571682,-0.2817802512203463,1,31.0,1,1,0.9146201468573053,0.9146201468573055
2016-10-29,air_49211568cab5fdee,0,0,1,0,0,0,0,-0.08325624778574449,0.022605069239134024,0.0,-1.3635276360571682,-0.11621496926342545,1,23.0,1,1,1.720956613520895,1.7209566135208954
2016-10-30,air_49211568cab5fdee,0,0,0,1,0,0,0,-0.4998722332592709,-0.8252530054499185,0.0,-1.3635276360571682,-0.3369686785393199,1,22.0,1,1,-0.06971959078117781,-0.06971959078117769
2016-10-31,air_49211568cab5fdee,0,1,0,0,0,0,0,-0.22212824294358655,-0.1748413317158507,0.0,-0.32352651846321673,-0.31489330761173034,1,7.0,1,1,-0.9821239859225906,-0.9821239859225906
2016-11-01,air_49211568cab5fdee,0,0,0,0,0,1,0,-0.3262822393119682,-0.48843267440906224,0.0,-0.48352669040074775,-0.10517728379963076,1,5.0,1,1,-0.7053931275410036,-0.7053931275410036
2016-11-02,air_49211568cab5fdee,0,0,0,0,0,0,1,-0.615598895890806,-0.9762414297096129,0.0,-1.3635276360571682,-0.4473455331772671,1,22.0,1,1,0.4191471245560554,0.41914712455605563
2016-11-03,air_49211568cab5fdee,0,0,0,0,1,0,0,-0.38414557062773574,-0.13999784919438313,1.0,1.1698084196204057,-0.4694209041048565,1,23.0,1,1,-0.033751919532642644,-0.03375191953264251
2016-11-04,air_49211568cab5fdee,1,0,0,0,0,0,0,-0.25684624173304715,-0.20968481423731872,0.0,1.0898083336516402,-0.4583832186410618,1,15.0,1,1,0.09176791278367401,0.09176791278367415
2016-11-05,air_49211568cab5fdee,0,0,1,0,0,0,0,-0.18741024415412613,-0.12838335502056034,0.0,0.44980764590151634,-0.16036571111860437,1,29.0,1,1,1.2610842454146238,1.261084245414624
2016-11-06,air_49211568cab5fdee,0,0,0,1,0,0,0,-0.16426491162781898,0.022605069239134024,0.0,1.1698084196204057,-0.30385562214793566,1,10.0,1,1,-0.4631618721937259,-0.46316187219372584
2016-11-07,air_49211568cab5fdee,0,1,0,0,0,0,0,-0.6040262296276525,-0.7207225578855148,0.0,0.8764747710682658,-0.4914962750324461,1,3.0,1,1,-1.2162808660916258,-1.2162808660916258
2016-11-08,air_49211568cab5fdee,0,0,0,0,0,1,0,-0.731325558522341,-0.8136385112760959,0.0,-0.8835271202445752,-0.7232876697721352,1,6.0,1,1,-1.0404796974380712,-1.0404796974380712
2016-11-09,air_49211568cab5fdee,0,0,0,0,0,0,1,-0.6734622272065736,-0.6974935695378696,0.0,0.23647408331814174,-0.5246093314238301,1,23.0,1,1,-0.7417278158430953,-0.7417278158430952
2016-11-10,air_49211568cab5fdee,0,0,0,0,1,0,0,-0.7660435573118017,-0.8833254763190317,0.0,-1.230194159442559,-0.5577223878152143,1,10.0,1,1,-0.4851828954071148,-0.4851828954071147
