visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Japanese food,Fukuoka-ken Fukuoka-shi Daimyō,total_area_visitors,total_genre_visitors
2016-01-19,air_c8a657c8c5c93d69,0,0,0,0,0,1,0,-1.6502095618966666,-1.9501490924213167,0.0,-1.2179197468065535,-1.382628597334091,1,4.0,1,1,-1.2741717442864058,-1.2741717442864058
2016-01-20,air_c8a657c8c5c93d69,0,0,0,0,0,0,1,-1.6016644131852313,-1.6708429392539688,0.0,-0.6765672099282207,-1.4182990484613593,1,10.0,1,1,-1.1559426187574307,-1.1559426187574307
2016-01-21,air_c8a657c8c5c93d69,0,0,0,0,1,0,0,-1.5895281260073728,-1.577740888198186,0.0,-1.2179197468065535,-1.501530101091652,1,22.0,1,1,-1.0405971304364794,-1.0405971304364794
2016-01-22,air_c8a657c8c5c93d69,1,0,0,0,0,0,0,-1.2254395106716096,-1.3449857605587294,0.0,-0.9859115167158394,-1.168605890570481,1,19.0,1,1,-0.749109469325409,-0.749109469325409
2016-01-23,air_c8a657c8c5c93d69,0,0,1,0,0,0,0,-1.5045741157623613,-1.6708429392539688,0.0,-1.243698439038855,-1.489639950715896,1,10.0,1,1,-0.6799021763328382,-0.6799021763328382
2016-01-25,air_c8a657c8c5c93d69,0,1,0,0,0,0,0,-1.783708720853113,-1.9734246051852622,0.0,-1.2179197468065535,-1.75122325898253,1,5.0,1,1,-1.3618823760304624,-1.3618823760304624
2016-01-26,air_c8a657c8c5c93d69,0,0,0,0,0,1,0,-1.3953475311616323,-1.5079143499063492,0.0,-1.192141054574252,-1.275617243952286,1,6.0,1,1,-1.1987165706764502,-1.1987165706764502
2016-01-27,air_c8a657c8c5c93d69,0,0,0,0,0,0,1,-1.1283492132487394,-1.1587816584471642,0.0,-1.192141054574252,-1.0615945371886764,1,12.0,1,1,-1.0554959226779357,-1.0554959226779357
2016-01-28,air_c8a657c8c5c93d69,0,0,0,0,1,0,0,-0.9220323312251403,-0.9376642871896804,0.0,-1.243698439038855,-0.7286703266675053,1,21.0,1,1,-1.060782590892646,-1.060782590892646
2016-01-29,air_c8a657c8c5c93d69,1,0,0,0,0,0,0,-0.5943525774229536,-0.6350826212583869,0.0,-1.243698439038855,-0.31251506351604164,1,6.0,1,1,-0.9257322483168655,-0.9257322483168655
2016-01-30,air_c8a657c8c5c93d69,0,0,1,0,0,0,0,-0.6186251517786711,-0.6001693521124684,0.0,0.612367401686857,-0.4908673191523832,1,8.0,1,1,-0.6409730740245172,-0.6409730740245172
2016-02-01,air_c8a657c8c5c93d69,0,1,0,0,0,0,0,-1.0433952030037281,-1.2286081967390012,0.0,-1.2179197468065535,-0.8832422815523346,1,2.0,1,1,-1.4053772372514877,-1.4053772372514877
2016-02-02,air_c8a657c8c5c93d69,0,0,0,0,0,1,0,-1.1647580747823159,-1.170419414829137,0.0,-0.5992311332313162,-0.9426930334311151,1,4.0,1,1,-1.2655208326623344,-1.2655208326623344
2016-02-03,air_c8a657c8c5c93d69,0,0,0,0,0,0,1,-1.104076638893022,-1.1005928765373,0.0,-0.4961163643021099,-1.0853748379401884,1,12.0,1,1,-1.1948717210657518,-1.1948717210657518
2016-02-04,air_c8a657c8c5c93d69,0,0,0,0,1,0,0,-1.1526217876044569,-1.0656796073913815,0.0,0.4319165560607461,-1.2518369432007739,1,2.0,1,1,-1.1593068621667917,-1.1593068621667917
2016-02-05,air_c8a657c8c5c93d69,1,0,0,0,0,0,0,-1.1404855004265981,-1.0656796073913815,0.0,-0.34144421090830057,-1.0378142364371639,1,2.0,1,1,-0.8060613041838787,-0.8060613041838787
2016-02-06,air_c8a657c8c5c93d69,0,0,1,0,0,0,0,-1.1890306491380334,-1.4497255679964849,0.0,-1.063247593412744,-1.04970438681292,1,13.0,1,1,-0.5953154848974741,-0.5953154848974741
2016-02-07,air_c8a657c8c5c93d69,0,0,0,1,0,0,0,-1.3710749568059148,-1.379899029704648,0.0,-1.0374689011804425,-1.3231778454553105,1,2.0,1,1,-1.17204292650223,-1.17204292650223
2016-02-09,air_c8a657c8c5c93d69,0,0,0,0,0,1,0,-0.7763968850908352,-0.8445622361338979,0.0,1.2310560152620942,-0.8594619808008224,1,2.0,1,1,-1.1511365567440577,-1.1511365567440577
2016-02-10,air_c8a657c8c5c93d69,0,0,0,0,0,0,1,-1.0069863414701519,-0.7398224286961425,0.0,1.2826133997266975,-1.132935439443213,1,7.0,1,1,-0.8452307095928684,-0.8452307095928684
2016-02-11,air_c8a657c8c5c93d69,0,0,0,0,1,0,0,-0.6671703004901062,-0.3906897372369573,1.0,0.9217117084744757,-1.0140339356856518,1,4.0,1,1,-0.9144380025854391,-0.9144380025854391
2016-02-13,air_c8a657c8c5c93d69,0,0,1,0,0,0,0,0.1459609404264316,0.07482051804195587,0.0,-0.8827967477866333,0.1630909515142025,1,10.0,1,1,-0.6820649042388561,-0.6820649042388561
2016-02-15,air_c8a657c8c5c93d69,0,1,0,0,0,0,0,-1.4196201055173499,-1.659205182871996,0.0,-0.7023459021605224,-1.132935439443213,1,4.0,1,1,-1.3602002543257818,-1.3602002543257818
2016-02-17,air_c8a657c8c5c93d69,0,0,0,0,0,0,1,-1.2497120850273271,-1.3915367860866208,0.0,-0.8054606710897285,-1.2875073943280422,1,9.0,1,1,-1.0490077389598822,-1.0490077389598822
2016-02-18,air_c8a657c8c5c93d69,0,0,0,0,1,0,0,-1.1162129260708806,-0.8445622361338979,0.0,-0.08365728858528504,-1.3231778454553105,1,3.0,1,1,-1.0581392567852907,-1.0581392567852907
2016-02-19,air_c8a657c8c5c93d69,1,0,0,0,0,0,0,-0.6793065876679648,-0.6932714031682511,0.0,-0.6507885176959193,-0.8832422815523346,1,9.0,1,1,-0.7567991685468057,-0.7567991685468057
2016-02-20,air_c8a657c8c5c93d69,0,0,1,0,0,0,0,-0.8370783209801289,-0.9842153127175718,0.0,-1.243698439038855,-0.6335491236614564,1,7.0,1,1,-0.7889997840364046,-0.7889997840364046
2016-02-22,air_c8a657c8c5c93d69,0,1,0,0,0,0,0,-1.1526217876044569,-1.1471439020651915,0.0,-1.243698439038855,-1.168605890570481,1,6.0,1,1,-1.3479447961916808,-1.3479447961916808
2016-02-23,air_c8a657c8c5c93d69,0,0,0,0,0,1,0,-0.9220323312251403,-0.7398224286961425,0.0,0.09679355704082589,-0.8000112289220419,1,18.0,1,1,-1.1436871606233296,-1.1436871606233296
2016-02-24,air_c8a657c8c5c93d69,0,0,0,0,0,0,1,-1.0312589158258691,-1.0773173637733544,0.0,-0.4445589798375068,-1.156715740194725,1,11.0,1,1,-1.1021147242076534,-1.1021147242076534
2016-02-25,air_c8a657c8c5c93d69,0,0,0,0,1,0,0,-1.3589386696280559,-1.3566235169407022,0.0,-0.4445589798375068,-1.2993975447037984,1,16.0,1,1,-1.0035904529335076,-1.0035904529335076
2016-02-26,air_c8a657c8c5c93d69,1,0,0,0,0,0,0,-1.2254395106716096,-1.042404094627436,0.0,0.8959330162421743,-1.4420793492128714,1,4.0,1,1,-0.6162218546556465,-0.6162218546556465
2016-02-27,air_c8a657c8c5c93d69,0,0,1,0,0,0,0,-0.8492146081579877,-0.6001693521124684,0.0,-0.6765672099282207,-0.8713521311765785,1,11.0,1,1,-0.4573815051136699,-0.4573815051136699
2016-02-29,air_c8a657c8c5c93d69,0,1,0,0,0,0,0,-1.1526217876044569,-0.6350826212583869,0.0,-0.39300159537290374,-1.1923861913219933,1,8.0,1,1,-1.3027678132659748,-1.3027678132659748
2016-03-01,air_c8a657c8c5c93d69,0,0,0,0,0,1,0,-1.4438926798730674,-1.4846388371424035,0.0,-0.00632121188838042,-1.2161664920735056,1,2.0,1,1,-1.1996777830791248,-1.1996777830791248
2016-03-02,air_c8a657c8c5c93d69,0,0,0,0,0,0,1,-1.0555314901815867,-0.7980112106060065,0.0,1.2310560152620942,-1.26372709357653,1,3.0,1,1,-1.0768828986374455,-1.0768828986374455
2016-03-03,air_c8a657c8c5c93d69,0,0,0,0,1,0,0,-0.5822162902450948,-0.14629685321552813,0.0,1.4630642453528082,-0.9189127326796029,1,7.0,1,1,-1.092742903281576,-1.092742903281576
2016-03-04,air_c8a657c8c5c93d69,1,0,0,0,0,0,0,-0.06035594159716763,0.13300929995182004,0.0,-0.18677205751449136,-0.14605295825545617,1,11.0,1,1,-0.740218254600669,-0.740218254600669
2016-03-05,air_c8a657c8c5c93d69,0,0,1,0,0,0,0,0.23091495067144288,0.42395320950114074,0.0,1.359949476423602,-0.1698332590069685,1,11.0,1,1,-0.5292321322135958,-0.5292321322135958
2016-03-07,air_c8a657c8c5c93d69,0,1,0,0,0,0,0,-0.14530995184217915,-0.274312173417229,0.0,-1.192141054574252,0.07985989888390986,1,4.0,1,1,-1.4015323876407892,-1.4015323876407892
2016-03-08,air_c8a657c8c5c93d69,0,0,0,0,0,1,0,-0.2424002492650492,-0.09974582768763657,0.0,-0.39300159537290374,-0.12227265750394403,1,11.0,1,1,-1.084091991657505,-1.084091991657505
2016-03-09,air_c8a657c8c5c93d69,0,0,0,0,0,0,1,-0.6793065876679648,-0.8678377488978435,0.0,-1.243698439038855,-0.44330671764935875,1,6.0,1,1,-1.1280674590798674,-1.1280674590798674
2016-03-10,air_c8a657c8c5c93d69,0,0,0,0,1,0,0,-0.7521243107351177,-0.9143887744257349,0.0,-1.1663623623419503,-0.6811097251644809,1,9.0,1,1,-1.0139234862622595,-1.0139234862622595
2016-03-11,air_c8a657c8c5c93d69,1,0,0,0,0,0,0,-1.1162129260708806,-1.251883709502947,0.0,-1.0890262856450459,-0.9189127326796029,1,6.0,1,1,-0.6931188468696139,-0.6931188468696139
2016-03-12,air_c8a657c8c5c93d69,0,0,1,0,0,0,0,-1.2133032234937509,-1.1820571712111099,0.0,-0.9859115167158394,-1.1804960409462373,1,14.0,1,1,-0.5131318244687963,-0.5131318244687963
2016-03-14,air_c8a657c8c5c93d69,0,1,0,0,0,0,0,-0.8613508953358464,-0.8212867233699521,0.0,-0.8312393633220301,-0.7762309281705297,1,11.0,1,1,-1.2984423574539392,-1.2984423574539392
2016-03-15,air_c8a657c8c5c93d69,0,0,0,0,0,1,0,-0.7278517363793999,-0.6467203776403597,0.0,0.9990477851713802,-0.6097688229099443,1,7.0,1,1,-1.0379537963291243,-1.0379537963291243
2016-03-16,air_c8a657c8c5c93d69,0,0,0,0,0,0,1,-0.570080003067236,-0.22776114788933785,0.0,0.5350313249899524,-0.692999875540237,1,8.0,1,1,-0.9533671048937601,-0.9533671048937601
2016-03-17,air_c8a657c8c5c93d69,0,0,0,0,1,0,0,-0.2788091107986256,0.07482051804195587,0.0,1.4115068608882053,-0.6692195747887247,1,15.0,1,1,-0.9084304250687228,-0.9084304250687228
2016-03-19,air_c8a657c8c5c93d69,0,0,1,0,0,0,0,-0.19385510055361405,-0.297587686181175,0.0,-0.28988682644369745,-0.24117416126150507,1,19.0,1,1,-0.5362009221329865,-0.5362009221329865
2016-03-22,air_c8a657c8c5c93d69,0,0,0,0,0,1,0,-0.5458074287115184,-0.1928478787434193,0.0,1.669293783211221,-1.0378142364371639,1,10.0,1,1,-1.034108946718426,-1.034108946718426
2016-03-23,air_c8a657c8c5c93d69,0,0,0,0,0,0,1,-0.412308269755072,-0.274312173417229,0.0,0.0710148648085242,-0.47897716877662716,1,9.0,1,1,-0.9382280095516353,-0.9382280095516353
2016-03-24,air_c8a657c8c5c93d69,0,0,0,0,1,0,0,-0.6550340133122474,-0.6932714031682511,0.0,-0.00632121188838042,-0.5146476199038953,1,6.0,1,1,-0.9946992382087676,-0.9946992382087676
2016-03-25,air_c8a657c8c5c93d69,1,0,0,0,0,0,0,-0.8006694594465525,-0.7165469159321967,0.0,1.4115068608882053,-0.8000112289220419,1,11.0,1,1,-0.42181664621470993,-0.42181664621470993
2016-03-26,air_c8a657c8c5c93d69,0,0,1,0,0,0,0,-0.7035791620236825,-0.4139652500009033,0.0,1.1021625541005864,-0.9545831838068713,1,8.0,1,1,-0.4273436175300888,-0.4273436175300888
2016-03-28,air_c8a657c8c5c93d69,0,1,0,0,0,0,0,-0.5458074287115184,-0.25103666065328345,0.0,1.5661790142820147,-0.8000112289220419,1,6.0,1,1,-1.0679916839127055,-1.0679916839127055
2016-03-29,air_c8a657c8c5c93d69,0,0,0,0,0,1,0,-0.2545365364429079,-0.1928478787434193,0.0,-0.4187802876052052,-0.5027574695281393,1,10.0,1,1,-0.8072628196872219,-0.8072628196872219
2016-03-30,air_c8a657c8c5c93d69,0,0,0,0,0,0,1,0.048870643003561344,0.039907248896037306,0.0,-1.063247593412744,0.07985989888390986,1,8.0,1,1,-0.8882449646125564,-0.8882449646125564
2016-03-31,air_c8a657c8c5c93d69,0,0,0,0,1,0,0,-0.10890109030860276,-0.1695723659794737,0.0,-1.011690208948141,0.044189447756641465,1,14.0,1,1,-0.8543622274182769,-0.8543622274182769
2016-04-01,air_c8a657c8c5c93d69,1,0,0,0,0,0,0,-0.15744623902003788,-0.35577646809103913,0.0,-1.192141054574252,0.056079598132397525,1,6.0,1,1,-0.6580345941719913,-0.6580345941719913
2016-04-02,air_c8a657c8c5c93d69,0,0,1,0,0,0,0,0.17023351478214904,0.21447359462562976,0.0,0.9217117084744757,0.1987614026414709,1,3.0,1,1,-0.6743752050174594,-0.6743752050174594
2016-04-09,air_c8a657c8c5c93d69,0,0,1,0,0,0,0,0.1580972276042901,0.3890399403552222,0.0,0.7412608628483648,0.0322992973808854,1,12.0,1,1,-0.5131318244687963,-0.5131318244687963
2016-04-13,air_c8a657c8c5c93d69,0,0,0,0,0,0,1,0.13382465324857265,0.06318276165998288,0.0,-0.7796819788574271,0.27010230489600745,1,7.0,1,1,-1.0615035001946518,-1.0615035001946518
2016-04-14,air_c8a657c8c5c93d69,0,0,0,0,1,0,0,0.1945060891378665,0.17956032547971118,0.0,0.6639247861514601,0.35333335752630013,1,5.0,1,1,-1.030023794007059,-1.030023794007059
2016-04-18,air_c8a657c8c5c93d69,0,1,0,0,0,0,0,-0.0846285159528853,-0.274312173417229,0.0,-1.1663623623419503,-0.06282190562516352,1,8.0,1,1,-1.3854320798959898,-1.3854320798959898
2016-04-20,air_c8a657c8c5c93d69,0,0,0,0,0,0,1,0.08527950453713774,0.33085115844535806,0.0,1.2052773230297926,-0.34818551464331005,1,11.0,1,1,-0.9569716514037898,-0.9569716514037898
2016-04-21,air_c8a657c8c5c93d69,0,0,0,0,1,0,0,0.23091495067144288,0.1562848127157656,0.0,-1.243698439038855,0.22254170339298301,1,5.0,1,1,-1.0581392567852907,-1.0581392567852907
2016-04-22,air_c8a657c8c5c93d69,1,0,0,0,0,0,0,0.34014153527217167,0.31921340206338505,0.0,0.9474904007067771,0.44845456053234883,1,7.0,1,1,-0.5835406329647103,-0.5835406329647103
2016-04-23,air_c8a657c8c5c93d69,0,0,1,0,0,0,0,0.1216883660707137,0.1562848127157656,0.0,-0.9601328244835379,0.31766290639903194,1,14.0,1,1,-0.49102393920728066,-0.49102393920728066
2016-04-25,air_c8a657c8c5c93d69,0,1,0,0,0,0,0,0.25518752502716036,0.42395320950114074,0.0,-0.6250098254636177,0.008518996629373067,1,2.0,1,1,-1.2551877993335825,-1.2551877993335825
2016-04-26,air_c8a657c8c5c93d69,0,0,0,0,0,1,0,0.5464584172957706,0.7381726318144071,0.0,0.5350313249899524,0.4841250116596172,1,4.0,1,1,-0.9920559041014125,-0.9920559041014125
2016-04-28,air_c8a657c8c5c93d69,0,0,0,0,1,0,0,-0.10890109030860276,-0.2626744170352564,0.0,-1.243698439038855,0.07985989888390986,1,9.0,1,1,-0.7433421949093615,-0.7433421949093615
2016-04-30,air_c8a657c8c5c93d69,0,0,1,0,0,0,0,0.2794600993828778,0.528693016938896,0.0,1.9528593977665378,-0.13416280787970009,1,2.0,1,1,-0.6207876135683508,-0.6207876135683508
2016-05-02,air_c8a657c8c5c93d69,0,1,0,0,0,0,0,0.6799575762522173,0.8312746828701898,0.0,1.076383861868285,0.4603447109081051,1,4.0,1,1,-1.0206519730809818,-1.0206519730809818
2016-05-04,air_c8a657c8c5c93d69,0,0,0,0,0,0,1,0.6678212890743583,0.8196369264882168,1.0,2.0044167822311407,0.37711365827781246,1,4.0,1,1,-0.8026970607745176,-0.8026970607745176
2016-05-06,air_c8a657c8c5c93d69,1,0,0,0,0,0,0,0.4008229711614655,0.20283583824365675,0.0,-1.243698439038855,0.36522350790205615,1,1.0,1,1,-1.1331138241939092,-1.1331138241939092
2016-05-07,air_c8a657c8c5c93d69,0,0,1,0,0,0,0,0.47364069422861826,0.36576442759127664,0.0,0.6639247861514601,0.4841250116596172,1,4.0,1,1,-0.7255597654598814,-0.7255597654598814
2016-05-09,air_c8a657c8c5c93d69,0,1,0,0,0,0,0,0.37655039680574803,0.09809603080590146,0.0,-1.243698439038855,0.5792462146656662,1,5.0,1,1,-1.4599260411032708,-1.4599260411032708
2016-05-10,air_c8a657c8c5c93d69,0,0,0,0,0,1,0,0.4250955455171829,0.47050423502903194,0.0,-1.243698439038855,0.35333335752630013,1,9.0,1,1,-1.3046902380713241,-1.3046902380713241
2016-05-13,air_c8a657c8c5c93d69,1,0,0,0,0,0,0,0.49791326858433577,0.5170552605569231,0.0,1.308392091958999,0.5079053124111294,1,9.0,1,1,-0.6666855057960626,-0.6666855057960626
2016-05-18,air_c8a657c8c5c93d69,0,0,0,0,0,0,1,0.41295925833932445,0.5985195552307332,0.0,2.0301954744634423,-0.02715145449789512,1,10.0,1,1,-1.0430001614431659,-1.0430001614431659
2016-05-20,air_c8a657c8c5c93d69,1,0,0,0,0,0,0,0.9712284685208276,1.1687696179474016,0.0,2.0044167822311407,0.6030265154171782,1,14.0,1,1,-0.6662048995947253,-0.6662048995947253
2016-05-21,air_c8a657c8c5c93d69,0,0,1,0,0,0,0,0.7163664377857937,0.7381726318144071,0.0,1.308392091958999,0.7338181695504956,1,2.0,1,1,-0.403313307463224,-0.403313307463224
2016-05-24,air_c8a657c8c5c93d69,0,0,0,0,0,1,0,1.007637330054404,1.1222185924195105,0.0,-0.728124594392824,0.9359507259383493,1,9.0,1,1,-1.1915074776563908,-1.1915074776563908
2016-05-25,air_c8a657c8c5c93d69,0,0,0,0,0,0,1,0.75277529931937,0.9011012211620265,0.0,-0.26410813421139595,0.8289393725565445,1,4.0,1,1,-0.9959007537121108,-0.9959007537121108
2016-05-31,air_c8a657c8c5c93d69,0,0,0,0,0,1,0,0.9590921813429691,1.238596156239239,0.0,1.6950724754435225,0.4603447109081051,1,7.0,1,1,-1.068231987013374,-1.068231987013374
2016-06-02,air_c8a657c8c5c93d69,0,0,0,0,1,0,0,0.5464584172957706,0.5752440424667872,0.0,2.236425012321855,0.38900380865356854,1,6.0,1,1,-1.0305044002083963,-1.0305044002083963
2016-06-04,air_c8a657c8c5c93d69,0,0,1,0,0,0,0,0.4857769814064768,0.3424889148273306,0.0,-1.243698439038855,0.6268068161686904,1,5.0,1,1,-0.5710448717299406,-0.5710448717299406
2016-06-06,air_c8a657c8c5c93d69,0,1,0,0,0,0,0,0.7770478736750875,0.6567083371405974,0.0,-0.9601328244835379,0.7457083199262514,1,10.0,1,1,-1.3116590279907148,-1.3116590279907148
2016-06-07,air_c8a657c8c5c93d69,0,0,0,0,0,1,0,0.9105470326315338,0.8312746828701898,0.0,-0.03209990412068189,0.9716211770656177,1,4.0,1,1,-1.173484745106242,-1.173484745106242
2016-06-08,air_c8a657c8c5c93d69,0,0,0,0,0,0,1,0.9105470326315338,0.8079991701062438,0.0,0.3030230948992383,1.042962079320154,1,15.0,1,1,-1.0165668203696145,-1.0165668203696145
2016-06-09,air_c8a657c8c5c93d69,0,0,0,0,1,0,0,0.9105470326315338,0.9825655158358363,0.0,0.9990477851713802,0.9954014778171297,1,19.0,1,1,-1.0646274405033442,-1.0646274405033442
2016-06-11,air_c8a657c8c5c93d69,0,0,1,0,0,0,0,1.2867719351451559,1.2618716690031844,0.0,0.22568701820233367,1.2450946357080082,1,13.0,1,1,-0.49342697021396714,-0.49342697021396714
2016-06-13,air_c8a657c8c5c93d69,0,1,0,0,0,0,0,0.9105470326315338,0.866187952016108,0.0,0.8443756317775709,1.0786325304474225,1,10.0,1,1,-1.3700526814531964,-1.3700526814531964
2016-06-15,air_c8a657c8c5c93d69,0,0,0,0,0,0,1,1.1411364890108506,1.0523920541276734,0.0,0.9990477851713802,1.0667423800716667,1,10.0,1,1,-1.0454031924498524,-1.0454031924498524
2016-06-17,air_c8a657c8c5c93d69,1,0,0,0,0,0,0,0.9955010428765455,0.9942032722178092,0.0,0.8185969395452694,1.019181778568642,1,5.0,1,1,-0.5784942678506687,-0.5784942678506687
2016-06-19,air_c8a657c8c5c93d69,0,0,0,1,0,0,0,1.2382267864337209,1.4015247455868582,0.0,-0.47033767206980837,1.1856438838292276,1,32.0,1,1,-1.0862547195635226,-1.0862547195635226
2016-06-21,air_c8a657c8c5c93d69,0,0,0,0,0,1,0,1.1532727761887092,1.1105808360375375,0.0,0.12257224927312736,1.1856438838292276,1,5.0,1,1,-1.1355168552005956,-1.1355168552005956
2016-06-22,air_c8a657c8c5c93d69,0,0,0,0,0,0,1,0.9833647556986865,0.7730859009603257,0.0,-1.243698439038855,1.1737537334534713,1,3.0,1,1,-1.0759216862347707,-1.0759216862347707
2016-06-24,air_c8a657c8c5c93d69,1,0,0,0,0,0,0,1.3959985197458846,1.2618716690031844,0.0,-1.1148049778773472,1.1856438838292276,1,13.0,1,1,-0.5994006376088411,-0.5994006376088411
2016-06-25,air_c8a657c8c5c93d69,0,0,1,0,0,0,0,0.8620018839200988,0.7381726318144071,0.0,-1.243698439038855,0.9359507259383493,1,12.0,1,1,-0.44368422837555693,-0.44368422837555693
2016-06-29,air_c8a657c8c5c93d69,0,0,0,0,0,0,1,0.8984107454536753,0.7265348754324341,0.0,-1.2179197468065535,1.0310719289443981,1,6.0,1,1,-0.9788392335646369,-0.9788392335646369
2016-06-30,air_c8a657c8c5c93d69,0,0,0,0,1,0,0,1.1047276274772742,0.9592900030718907,0.0,-0.6507885176959193,1.1856438838292276,1,10.0,1,1,-0.9552895296991093,-0.9552895296991093
2016-07-01,air_c8a657c8c5c93d69,1,0,0,0,0,0,0,1.4445436684573199,1.5528155785525046,0.0,0.6897034783837617,1.2926552372110323,1,4.0,1,1,1.5066157366511932,1.5066157366511932
2016-07-02,air_c8a657c8c5c93d69,0,0,1,0,0,0,0,1.747950847903789,1.611004360462369,0.0,0.14835094150542905,1.8633824552473255,1,9.0,1,1,1.6070624327306882,1.6070624327306882
2016-07-05,air_c8a657c8c5c93d69,0,0,0,0,0,1,0,1.7600871350816476,1.7855707061919612,0.0,1.4888429375851098,1.6493597484837155,1,3.0,1,1,0.2868371976571341,0.2868371976571341
2016-07-07,air_c8a657c8c5c93d69,0,0,0,0,1,0,0,1.4809525299908963,1.4248002583508044,0.0,0.7412608628483648,1.5304582447261543,1,4.0,1,1,0.5348299975471792,0.5348299975471792
2016-07-08,air_c8a657c8c5c93d69,1,0,0,0,0,0,0,1.0925913402994154,0.8894634647800539,0.0,-1.243698439038855,1.2213143349564957,1,5.0,1,1,1.3763714560887859,1.3763714560887859
2016-07-12,air_c8a657c8c5c93d69,0,0,0,0,0,1,0,1.5052251043466138,1.5644533349344778,0.0,-0.47033767206980837,1.5423483951019108,1,2.0,1,1,0.29644932168388005,0.29644932168388005
2016-07-13,air_c8a657c8c5c93d69,0,0,0,0,0,0,1,1.3717259453901671,1.1571318615654287,0.0,-1.2179197468065535,1.4472271920958617,1,8.0,1,1,0.34282782011292917,0.34282782011292917
2016-07-14,air_c8a657c8c5c93d69,0,0,0,0,1,0,0,1.4688162428130374,1.4364380147327764,0.0,1.2052773230297926,1.5066779439746423,1,2.0,1,1,0.4812424060980707,0.4812424060980707
2016-07-15,air_c8a657c8c5c93d69,1,0,0,0,0,0,0,1.2382267864337209,1.1687696179474016,0.0,1.4888429375851098,1.375886289841325,1,2.0,1,1,1.2403599011103308,1.2403599011103308
2016-07-16,air_c8a657c8c5c93d69,0,0,1,0,0,0,0,1.4930888171687549,1.669193142372233,0.0,0.27724440266693684,1.3402158387140566,1,2.0,1,1,1.530646046718058,1.530646046718058
2016-07-19,air_c8a657c8c5c93d69,0,0,0,0,0,1,0,1.3959985197458846,1.3433359636769941,0.0,1.591957706514316,1.4234468913443497,1,9.0,1,1,0.07104501325668788,0.07104501325668788
2016-07-20,air_c8a657c8c5c93d69,0,0,0,0,0,0,1,1.383862232568026,1.354973720058967,0.0,1.127941246332888,1.5066779439746423,1,11.0,1,1,0.3795941945152324,0.3795941945152324
2016-07-22,air_c8a657c8c5c93d69,1,0,0,0,0,0,0,1.2503630736115794,1.238596156239239,0.0,1.82396593660503,1.3045453875867887,1,6.0,1,1,1.281211428224001,1.281211428224001
2016-07-23,air_c8a657c8c5c93d69,0,0,1,0,0,0,0,1.4566799556351784,1.4829890402606685,0.0,1.9786380899988394,1.280765086835276,1,6.0,1,1,1.4837869420876717,1.4837869420876717
2016-07-25,air_c8a657c8c5c93d69,0,1,0,0,0,0,0,1.6265879761252013,1.5644533349344778,0.0,0.5608100172222539,1.708810500362496,1,16.0,1,1,-0.07385775644650708,-0.07385775644650708
