visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Dining bar,Hokkaidō Sapporo-shi Kita 24 Jōnishi,total_area_visitors,total_genre_visitors
2016-07-12,air_36429b5ca4407b3e,0,0,0,0,0,1,0,0.9784224195589175,0.9883170386715884,0.0,2.139359160557197,0.9904940242391629,1,13.0,1,1,-0.4730045938407859,-0.47300459384078597
2016-07-14,air_36429b5ca4407b3e,0,0,0,0,1,0,0,1.1239358155250365,1.1841964223468808,0.0,0.6491429770739695,1.1747354304316637,1,14.0,1,1,-0.20263413023630902,-0.20263413023630905
2016-07-15,air_36429b5ca4407b3e,1,0,0,0,0,0,0,1.1603141645165664,1.2182624021164972,0.0,1.1197375613318306,1.1931595710509137,1,58.0,1,1,0.9080294517227842,0.908029451722784
2016-07-16,air_36429b5ca4407b3e,0,0,1,0,0,0,0,1.1875979262602137,1.2352953920013052,0.0,1.2243141356113554,1.2484319929086642,1,36.0,1,1,1.3327466429246153,1.3327466429246153
2016-07-17,air_36429b5ca4407b3e,0,0,0,1,0,0,0,1.0238953557983297,0.8009541499386994,0.0,-1.0502263549683077,1.183947500741289,1,36.0,1,1,0.464326558265242,0.464326558265242
2016-07-18,air_36429b5ca4407b3e,0,1,0,0,0,0,0,1.1966925135080961,1.1160644628076488,1.0,-0.7364966321297335,1.2300078522894142,1,2.0,1,1,-0.9673360266468907,-0.9673360266468908
2016-07-19,air_36429b5ca4407b3e,0,0,0,0,0,1,0,1.0057061813025645,0.7583716752266793,0.0,-1.1286587856779515,1.1747354304316637,1,18.0,1,1,-0.8027932737640621,-0.8027932737640622
2016-07-21,air_36429b5ca4407b3e,0,0,0,0,1,0,0,1.1239358155250365,1.2863943616557294,0.0,0.7537195513534941,1.1102509382642887,1,10.0,1,1,-0.14427067515393818,-0.1442706751539382
2016-07-22,air_36429b5ca4407b3e,1,0,0,0,0,0,0,1.0784628792856241,1.1075479678652447,0.0,1.1197375613318306,1.1194630085739137,1,41.0,1,1,0.9677992551203928,0.9677992551203928
2016-07-23,air_36429b5ca4407b3e,0,0,1,0,0,0,0,1.0784628792856241,1.226778897058901,0.0,2.217791591266841,1.0549785164065382,1,20.0,1,1,1.26418716255677,1.26418716255677
2016-07-24,air_36429b5ca4407b3e,0,0,0,1,0,0,0,1.0693682920377419,1.192712917289285,0.0,2.374656452686128,1.0549785164065382,1,18.0,1,1,-0.41112526797032045,-0.4111252679703205
2016-07-25,air_36429b5ca4407b3e,0,1,0,0,0,0,0,1.1148412282771543,1.1330974526924569,0.0,2.0609267298475538,1.1102509382642887,1,23.0,1,1,-1.0148002822861681,-1.0148002822861681
2016-07-26,air_36429b5ca4407b3e,0,0,0,0,0,1,0,1.2057871007559786,1.2182624021164972,0.0,1.4857555713101673,1.1102509382642887,1,18.0,1,1,-0.32885389152890615,-0.3288538915289062
2016-07-28,air_36429b5ca4407b3e,0,0,0,0,1,0,0,1.2694492114911557,1.1075479678652447,0.0,-1.076370498538189,1.395825117862665,1,42.0,1,1,0.07336172662911931,0.07336172662911929
2016-07-29,air_36429b5ca4407b3e,1,0,0,0,0,0,0,1.3058275604826854,1.192712917289285,0.0,-1.1548029292478326,1.4603096100300403,1,45.0,1,1,1.1991435529770194,1.1991435529770194
2016-07-30,air_36429b5ca4407b3e,0,0,1,0,0,0,0,1.43315178195304,1.3630428161373656,0.0,-0.6580642014200899,1.580066524055166,1,43.0,1,1,1.3102450698808097,1.3102450698808097
2016-07-31,air_36429b5ca4407b3e,0,0,0,1,0,0,0,1.505908479936099,1.5333727149854461,0.0,0.2831249670956328,1.4879458209589156,1,9.0,1,1,-0.36893481851318494,-0.368934818513185
2016-08-01,air_36429b5ca4407b3e,0,1,0,0,0,0,0,1.6059489396628062,1.5929881795822747,0.0,0.38770154137515767,1.6629751568417912,1,14.0,1,1,-1.0661319957923499,-1.0661319957923499
2016-08-02,air_36429b5ca4407b3e,0,0,0,0,0,1,0,1.4786247181924521,1.4311747756765982,0.0,1.2504582791812366,1.5616423834359157,1,22.0,1,1,-0.7321242709233601,-0.7321242709233601
2016-08-04,air_36429b5ca4407b3e,0,0,0,0,1,0,0,1.460435543696687,1.45672426050381,0.0,0.7275754077836131,1.5340061725070409,1,32.0,1,1,-0.1885706470839305,-0.18857064708393054
2016-08-05,air_36429b5ca4407b3e,1,0,0,0,0,0,0,1.3331113222263329,1.2352953920013052,0.0,0.8060078384932565,1.3313406256952895,1,46.0,1,1,0.8060691988680398,0.8060691988680398
2016-08-06,air_36429b5ca4407b3e,0,0,1,0,0,0,0,1.3058275604826854,1.4737572503886183,0.0,2.165503304127078,1.1747354304316637,1,25.0,1,1,0.57683442348427,0.57683442348427
2016-08-07,air_36429b5ca4407b3e,0,0,0,1,0,0,0,1.5513814161755113,1.6355706542942947,0.0,2.3223681655463655,1.3313406256952895,1,4.0,1,1,-0.5556275573610097,-0.5556275573610098
2016-08-08,air_36429b5ca4407b3e,0,1,0,0,0,0,0,1.6059489396628062,1.524856220043042,0.0,1.721052863439098,1.6169148052936662,1,28.0,1,1,-1.0485526418518767,-1.0485526418518767
2016-08-09,air_36429b5ca4407b3e,0,0,0,0,0,1,0,1.2876383859869207,1.1756799274044771,0.0,0.9890168434824247,1.3129164850760395,1,28.0,1,1,-0.26099758531867984,-0.2609975853186799
2016-08-11,air_36429b5ca4407b3e,0,0,0,0,1,0,0,1.3240167349784502,1.4056252908493856,1.0,1.7471970070089793,1.1931595710509137,1,21.0,1,1,0.3954154908185873,0.39541549081858723
2016-08-12,air_36429b5ca4407b3e,1,0,0,0,0,0,0,1.3876788457136278,1.4907902402734259,0.0,1.4596114277402863,1.2852802741471643,1,39.0,1,1,-0.014183455994436928,-0.014183455994436966
2016-08-13,air_36429b5ca4407b3e,0,0,1,0,0,0,0,1.39677343296151,1.4993067352158302,1.0,2.217791591266841,1.3497647663145398,1,16.0,1,1,0.14297596823339295,0.14297596823339292
2016-08-14,air_36429b5ca4407b3e,0,0,0,1,0,0,0,1.4149626074572748,1.3971087959069814,1.0,2.217791591266841,1.2944923444567895,1,12.0,1,1,-0.8383035687238178,-0.8383035687238178
2016-08-15,air_36429b5ca4407b3e,0,1,0,0,0,0,0,1.4513409564488047,1.4226582807341939,1.0,-0.030604755742941497,1.570854453745541,1,15.0,1,1,-1.336150872318017,-1.3361508723180173
2016-08-16,air_36429b5ca4407b3e,0,0,0,0,0,1,0,1.39677343296151,1.2438118869437094,0.0,-0.7887849192694959,1.4971578912685404,1,14.0,1,1,-1.2246977683354174,-1.2246977683354177
2016-08-18,air_36429b5ca4407b3e,0,0,0,0,1,0,0,1.4240571947051575,1.4311747756765982,0.0,0.6229988335040882,1.3866130475530398,1,29.0,1,1,-0.48812283822959285,-0.4881228382295929
2016-08-19,air_36429b5ca4407b3e,1,0,0,0,0,0,0,1.4058680202093925,1.2778778667133253,0.0,-1.10251464210807,1.4603096100300403,1,54.0,1,1,0.7712620780659031,0.7712620780659031
2016-08-20,air_36429b5ca4407b3e,0,0,1,0,0,0,0,1.3240167349784502,1.201229412231689,0.0,-1.10251464210807,1.5247941021974156,1,14.0,1,1,0.6601605611621127,0.6601605611621127
2016-08-21,air_36429b5ca4407b3e,0,0,0,1,0,0,0,1.4422463692009222,1.4056252908493856,0.0,0.04782767496670202,1.5340061725070409,1,19.0,1,1,-0.737398077105502,-0.7373980771055021
2016-08-22,air_36429b5ca4407b3e,0,1,0,0,0,0,0,1.3694896712178626,1.0564489982108205,0.0,-1.1548029292478326,1.580066524055166,1,15.0,1,1,-1.8607187939017358,-1.8607187939017358
2016-08-23,air_36429b5ca4407b3e,0,0,0,0,0,1,0,1.2603546242432733,1.1756799274044771,0.0,-0.18746961716222854,1.3497647663145398,1,20.0,1,1,-0.5492989899424394,-0.5492989899424394
2016-08-25,air_36429b5ca4407b3e,0,0,0,0,1,0,0,1.3513004967220976,1.4141417857917897,0.0,1.956350155568029,1.220795781979789,1,16.0,1,1,-0.2472856892451108,-0.24728568924511082
2016-08-26,air_36429b5ca4407b3e,1,0,0,0,0,0,0,1.0602737047898594,1.0394160083260124,0.0,-1.1286587856779515,1.0918267976450386,1,36.0,1,1,1.0528833281922827,1.0528833281922827
2016-08-27,air_36429b5ca4407b3e,0,0,1,0,0,0,0,1.0420845302940946,1.0053500285563963,0.0,2.113215016987316,0.9167974617621628,1,35.0,1,1,1.112301544511082,1.112301544511082
2016-08-28,air_36429b5ca4407b3e,0,0,0,1,0,0,0,1.0602737047898594,1.150130442577265,0.0,1.53804385844993,0.8891612508332877,1,18.0,1,1,-0.2177523746251159,-0.21775237462511596
2016-08-29,air_36429b5ca4407b3e,0,1,0,0,0,0,0,1.5422868289276295,1.6526036441791025,0.0,1.8779177248583852,1.2852802741471643,1,28.0,1,1,-1.3220873891656386,-1.3220873891656388
2016-08-30,air_36429b5ca4407b3e,0,0,0,0,0,1,0,1.660516463150101,1.5759551896974664,0.0,0.2569808235257517,1.6813992974610412,1,8.0,1,1,-0.5742616725379113,-0.5742616725379113
2016-09-01,air_36429b5ca4407b3e,0,0,0,0,1,0,0,1.5422868289276295,1.5844716846398705,0.0,1.1981699920414743,1.4971578912685404,1,5.0,1,1,-0.5401577258933933,-0.5401577258933934
2016-09-02,air_36429b5ca4407b3e,1,0,0,0,0,0,0,1.39677343296151,1.5163397251006385,0.0,-0.109037186452585,1.414249258481915,1,41.0,1,1,0.5958201257399811,0.5958201257399811
2016-09-03,air_36429b5ca4407b3e,0,0,1,0,0,0,0,1.3331113222263329,1.1756799274044771,0.0,0.17854839281610796,1.5063699615781656,1,31.0,1,1,1.144999142840362,1.144999142840362
2016-09-04,air_36429b5ca4407b3e,0,0,0,1,0,0,0,1.2694492114911557,1.1756799274044771,0.0,-0.08289304288270392,1.451097539720415,1,5.0,1,1,-0.6741124029197987,-0.6741124029197987
2016-09-05,air_36429b5ca4407b3e,0,1,0,0,0,0,0,1.3513004967220976,1.3034273515405375,0.0,1.1458817049017123,1.40503718817229,1,4.0,1,1,-1.2363001419361297,-1.23630014193613
2016-09-06,air_36429b5ca4407b3e,0,0,0,0,0,1,0,1.3149221477305681,1.0734819880956288,0.0,-1.1548029292478326,1.5247941021974156,1,3.0,1,1,-0.5742616725379113,-0.5742616725379113
2016-09-08,air_36429b5ca4407b3e,0,0,0,0,1,0,0,0.8783819598322103,0.7328221903994674,0.0,-1.0502263549683077,0.8983733211429125,1,18.0,1,1,-0.34432372299652253,-0.3443237229965226
2016-09-09,air_36429b5ca4407b3e,1,0,0,0,0,0,0,0.8238144363449156,0.7328221903994674,0.0,-1.1548029292478326,0.8154646883562872,1,23.0,1,1,0.8946691427280246,0.8946691427280244
2016-09-10,air_36429b5ca4407b3e,0,0,1,0,0,0,0,0.8874765470800929,0.8350201297083157,0.0,-0.8149290628393772,0.9997060945487881,1,56.0,1,1,1.373530744066513,1.373530744066513
2016-09-11,air_36429b5ca4407b3e,0,0,0,1,0,0,0,0.8601927853364456,0.8009541499386994,0.0,0.9890168434824247,0.9444336726910377,1,11.0,1,1,-0.2606459982398704,-0.26064599823987045
2016-09-12,air_36429b5ca4407b3e,0,1,0,0,0,0,0,0.851098198088563,0.8520531195931238,0.0,1.0413051306221874,0.8154646883562872,1,15.0,1,1,-1.2162596784439903,-1.2162596784439905
2016-09-13,air_36429b5ca4407b3e,0,0,0,0,0,1,0,0.91476030882374,0.7839211600538915,0.0,-0.8149290628393772,1.0826147273354134,1,6.0,1,1,-0.7289599872140748,-0.728959987214075
2016-09-15,air_36429b5ca4407b3e,0,0,0,0,1,0,0,0.9966115940546822,1.0053500285563963,0.0,0.2569808235257517,1.0365543757872882,1,17.0,1,1,-0.051803273427049455,-0.05180327342704949
2016-09-16,air_36429b5ca4407b3e,1,0,0,0,0,0,0,1.1057466410292716,1.201229412231689,0.0,1.0935934177619495,0.9167974617621628,1,19.0,1,1,0.8306802943847023,0.8306802943847023
2016-09-17,air_36429b5ca4407b3e,0,0,1,0,0,0,0,0.8420036108406808,0.7924376549962956,0.0,-0.21361376073210975,0.7970405477370371,1,17.0,1,1,1.2655935108720078,1.2655935108720078
2016-09-18,air_36429b5ca4407b3e,0,0,0,1,0,0,0,0.5873551678999721,0.4858438370697503,0.0,-1.10251464210807,0.6496474227830364,1,34.0,1,1,0.15739103846458094,0.1573910384645809
2016-09-19,air_36429b5ca4407b3e,0,1,0,0,0,0,0,0.5509768189084422,0.5624922915513868,1.0,0.12626010567634577,0.566738789996411,1,27.0,1,1,-1.219072375074466,-1.219072375074466
2016-09-20,air_36429b5ca4407b3e,0,0,0,0,0,1,0,0.6601118658830317,0.8094706448811037,0.0,0.8582961256330189,0.37328531349428506,1,10.0,1,1,-1.6743776421327206,-1.6743776421327206
2016-09-22,air_36429b5ca4407b3e,0,0,0,0,1,0,0,0.6873956276266788,0.6476572409754271,1.0,-0.34433447858151567,0.5391025790675359,1,3.0,1,1,-0.2736547201558205,-0.27365472015582054
2016-09-23,air_36429b5ca4407b3e,1,0,0,0,0,0,0,0.6783010403787966,0.4517778573001343,0.0,-1.1548029292478326,0.8983733211429125,1,24.0,1,1,0.17918943735076764,0.1791894373507676
2016-09-24,air_36429b5ca4407b3e,0,0,1,0,0,0,0,0.8874765470800929,0.9968335336139922,0.0,0.8060078384932565,0.7141319149504116,1,27.0,1,1,1.0525317411134734,1.0525317411134734
2016-09-25,air_36429b5ca4407b3e,0,0,0,1,0,0,0,1.096652053781389,1.201229412231689,0.0,1.4596114277402863,0.9904940242391629,1,12.0,1,1,-0.3520586387303307,-0.3520586387303308
2016-09-26,air_36429b5ca4407b3e,0,1,0,0,0,0,0,1.0420845302940946,1.1330974526924569,0.0,1.668764576299336,0.8983733211429125,1,18.0,1,1,-1.0014399732914085,-1.0014399732914085
2016-09-27,air_36429b5ca4407b3e,0,0,0,0,0,1,0,1.0057061813025645,1.1841964223468808,0.0,0.6229988335040882,0.8246767586659124,1,26.0,1,1,-0.41464113875841513,-0.41464113875841513
2016-09-29,air_36429b5ca4407b3e,0,0,0,0,1,0,0,0.6601118658830317,0.5795252814361948,0.0,0.12626010567634577,0.7417681258792868,1,21.0,1,1,-0.19208651787202513,-0.19208651787202516
2016-09-30,air_36429b5ca4407b3e,1,0,0,0,0,0,0,0.705584802122444,0.8520531195931238,0.0,1.5118997148800484,0.37328531349428506,1,36.0,1,1,1.116872176535605,1.116872176535605
2016-10-01,air_36429b5ca4407b3e,0,0,1,0,0,0,0,0.7965306746012685,0.92870157407476,0.0,1.5641880020198111,0.6772836337119116,1,11.0,1,1,1.148866600707266,1.148866600707266
2016-10-02,air_36429b5ca4407b3e,0,0,0,1,0,0,0,0.8692873725843279,1.0394160083260124,0.0,1.1720258484715933,0.6127991415445362,1,21.0,1,1,-0.40479670055175015,-0.4047967005517502
2016-10-03,air_36429b5ca4407b3e,0,1,0,0,0,0,0,0.8420036108406808,0.7498551802842754,0.0,-1.1548029292478326,0.9075853914525377,1,28.0,1,1,-1.4222897066263356,-1.4222897066263356
2016-10-04,air_36429b5ca4407b3e,0,0,0,0,0,1,0,0.605544342395737,0.6817232207450431,0.0,0.7537195513534941,0.6220112118541612,1,14.0,1,1,-0.6301640180686158,-0.6301640180686159
2016-10-06,air_36429b5ca4407b3e,0,0,0,0,1,0,0,0.35089589945502825,0.32403043316407387,0.0,0.17854839281610796,0.31801289163653484,1,4.0,1,1,-0.3464332454693793,-0.34643324546937937
2016-10-07,air_36429b5ca4407b3e,1,0,0,0,0,0,0,0.18719332899314425,0.1877665140856092,0.0,-0.23975790430199095,0.29037668070765965,1,33.0,1,1,0.7571985949135246,0.7571985949135245
2016-10-08,air_36429b5ca4407b3e,0,0,1,0,0,0,0,0.40546342294232307,0.3410634230488819,0.0,-1.1286587856779515,0.36407324318466006,1,26.0,1,1,0.9934651118734835,0.9934651118734835
2016-10-09,air_36429b5ca4407b3e,0,0,0,1,0,0,0,0.36908507395079326,0.3580964129336899,0.0,0.38770154137515767,0.33643703225578486,1,21.0,1,1,0.32017585595336223,0.3201758559533622
2016-10-10,air_36429b5ca4407b3e,0,1,0,0,0,0,0,0.0234907585312601,-0.1443767886681479,1.0,-0.8933614935490206,0.15219562606328396,1,4.0,1,1,-0.7226314197955046,-0.7226314197955046
2016-10-11,air_36429b5ca4407b3e,0,0,0,0,0,1,0,0.2235716779846741,0.23886548374003352,0.0,0.04782767496670202,0.17983183699215916,1,9.0,1,1,-1.0896883300725837,-1.089688330072584
2016-10-13,air_36429b5ca4407b3e,0,0,0,0,1,0,0,0.16900415449737927,0.19628300902801338,0.0,0.43998982851491986,0.18904390730178416,1,2.0,1,1,-0.39249115279341895,-0.392491152793419
2016-10-14,air_36429b5ca4407b3e,1,0,0,0,0,0,0,0.15990956724949684,0.1537005343159932,0.0,1.53804385844993,0.10613527451515874,1,32.0,1,1,0.90416199385588,0.90416199385588
2016-10-15,air_36429b5ca4407b3e,0,0,1,0,0,0,0,0.2235716779846741,0.5028768269545584,0.0,1.407323140600524,-0.06889406136771706,1,17.0,1,1,1.3390752103431856,1.3390752103431856
2016-10-16,air_36429b5ca4407b3e,0,0,0,1,0,0,0,0.5782605806520895,0.8435366246507197,0.0,1.0935934177619495,0.29958875101728466,1,43.0,1,1,-0.43503318932936397,-0.435033189329364
2016-10-17,air_36429b5ca4407b3e,0,1,0,0,0,0,0,0.6601118658830317,0.5795252814361948,0.0,-1.1286587856779515,0.7786164071177871,1,10.0,1,1,-1.2964215324125479,-1.2964215324125479
2016-10-18,air_36429b5ca4407b3e,0,0,0,0,0,1,0,0.3418013122071458,0.2558984736248415,0.0,1.0674492741920685,0.2074680479210343,1,41.0,1,1,-0.5468378803907731,-0.5468378803907732
2016-10-20,air_36429b5ca4407b3e,0,0,0,0,1,0,0,-0.09473887569121173,0.14518403937358906,0.0,-0.9717939242586642,-0.41895273313346876,1,11.0,1,1,-0.21283015552178344,-0.21283015552178347
2016-10-21,air_36429b5ca4407b3e,1,0,0,0,0,0,0,-0.3130089696403905,-0.425421121767481,0.0,-0.9979380678285453,-0.3360441003468434,1,46.0,1,1,0.9259603927420667,0.9259603927420667
2016-10-22,air_36429b5ca4407b3e,0,0,1,0,0,0,0,-0.140211811930624,-0.23805823303459236,0.0,-1.1548029292478326,0.004802501109283279,1,13.0,1,1,1.4375195924098352,1.4375195924098352
2016-10-23,air_36429b5ca4407b3e,0,0,0,1,0,0,0,-0.21296850991368355,-0.19547575832257222,0.0,-0.05674889931282259,-0.1610147644639675,1,37.0,1,1,-0.18610953753226425,-0.1861095375322643
2016-10-24,air_36429b5ca4407b3e,0,1,0,0,0,0,0,-0.21296850991368355,-0.29767369763142054,0.0,-0.05674889931282259,-0.1333785535350924,1,2.0,1,1,-1.1410200435787654,-1.1410200435787654
2016-10-25,air_36429b5ca4407b3e,0,0,0,0,0,1,0,-0.04017135220391698,0.008920120295124585,0.0,0.41384568494503876,-0.31761995972759327,1,5.0,1,1,-0.5123823466674458,-0.5123823466674459
2016-10-27,air_36429b5ca4407b3e,0,0,0,0,1,0,0,-0.20387392266580115,-0.19547575832257222,0.0,0.04782767496670202,-0.11495441291584228,1,10.0,1,1,-0.1337230627896543,-0.13372306278965435
2016-10-28,air_36429b5ca4407b3e,1,0,0,0,0,0,0,-0.05836052669968198,-0.09327781901372373,0.0,-0.5011993400008028,0.023226641728533386,1,22.0,1,1,0.8345477522516064,0.8345477522516064
2016-10-29,air_36429b5ca4407b3e,0,0,1,0,0,0,0,-0.4130494293670975,-0.5361355560187334,0.0,0.43998982851491986,-0.21628718632171778,1,41.0,1,1,1.6069845643959961,1.6069845643959961
2016-10-30,air_36429b5ca4407b3e,0,0,0,1,0,0,0,-0.5312790635895693,-0.7149819498092181,0.0,-1.1548029292478326,-0.4281648034430938,1,14.0,1,1,-0.10840879311537296,-0.108408793115373
2016-10-31,air_36429b5ca4407b3e,0,1,0,0,0,0,0,-0.4130494293670975,-0.34877266728584466,0.0,-1.076370498538189,-0.45580101437196896,1,12.0,1,1,-0.9824542710356976,-0.9824542710356976
2016-11-01,air_36429b5ca4407b3e,0,0,0,0,0,1,0,-0.5585628253332167,-0.7405314346364302,0.0,-1.1548029292478326,-0.3452561706564684,1,8.0,1,1,-0.7173576136133626,-0.7173576136133627
2016-11-02,air_36429b5ca4407b3e,0,0,0,0,0,0,1,-0.5403736508374517,-0.5361355560187334,0.0,-0.4489110528610404,-0.45580101437196896,1,13.0,1,1,0.3599051958588315,0.3599051958588315
2016-11-03,air_36429b5ca4407b3e,0,0,0,0,1,0,0,-0.585846587076864,-0.7490479295788341,1.0,-1.1548029292478326,-0.44658894406234395,1,3.0,1,1,-0.07395325939204561,-0.07395325939204565
2016-11-04,air_36429b5ca4407b3e,1,0,0,0,0,0,0,-0.5494682380853342,-0.7149819498092181,0.0,-1.076370498538189,-0.40052859251421863,1,18.0,1,1,0.04628952156079068,0.04628952156079064
2016-11-05,air_36429b5ca4407b3e,0,0,1,0,0,0,0,-0.6404141105641588,-0.706465454866814,0.0,-1.1548029292478326,-0.44658894406234395,1,35.0,1,1,1.1664459546477393,1.1664459546477393
2016-11-06,air_36429b5ca4407b3e,0,0,0,1,0,0,0,-0.7222653957951007,-0.7405314346364302,0.0,-0.4489110528610404,-0.5847699987067196,1,10.0,1,1,-0.4853101415991171,-0.4853101415991172
2016-11-07,air_36429b5ca4407b3e,0,1,0,0,0,0,0,-0.6404141105641588,-0.7575644245212383,0.0,0.12626010567634577,-0.5110734362297192,1,9.0,1,1,-1.206766827316135,-1.206766827316135
2016-11-08,air_36429b5ca4407b3e,0,0,0,0,0,1,0,-0.30391438239250806,-0.16140977855295605,0.0,-1.1286587856779515,-0.3360441003468434,1,14.0,1,1,-1.0383566165664022,-1.0383566165664022
2016-11-10,air_36429b5ca4407b3e,0,0,0,0,1,0,0,-0.7586437447866305,-0.8001468992332584,0.0,-0.08289304288270392,-0.6676786314933449,1,12.0,1,1,-0.506405366327685,-0.506405366327685
2016-11-11,air_36429b5ca4407b3e,1,0,0,0,0,0,0,-0.6495086978120411,-0.6468499902699858,0.0,0.8060078384932565,-0.7966476158280956,1,11.0,1,1,0.37361709193240056,0.37361709193240056
2016-11-12,air_36429b5ca4407b3e,0,0,1,0,0,0,0,-0.3493873186319203,-0.16140977855295605,0.0,0.6229988335040882,-0.3728923815853436,1,40.0,1,1,1.6649964323995576,1.6649964323995576
2016-11-13,air_36429b5ca4407b3e,0,0,0,1,0,0,0,-0.17659016092215374,-0.16140977855295605,0.0,-0.8410732064092582,-0.31761995972759327,1,22.0,1,1,-0.35909038030651996,-0.35909038030652
2016-11-14,air_36429b5ca4407b3e,0,1,0,0,0,0,0,-0.19477933541791864,0.017436615237528586,0.0,0.7798636949233755,-0.5387096471585944,1,8.0,1,1,-1.3090786672496886,-1.3090786672496886
2016-11-15,air_36429b5ca4407b3e,0,0,0,0,0,1,0,-0.27663062064886074,0.017436615237528586,0.0,-1.0240822113984265,-0.3913165222045936,1,6.0,1,1,-0.8442805490635787,-0.8442805490635787
2016-11-17,air_36429b5ca4407b3e,0,0,0,0,1,0,0,-0.7586437447866305,-0.8171798891180664,0.0,-0.109037186452585,-0.6400424205644699,1,18.0,1,1,-0.2585364757670136,-0.25853647576701366
2016-11-18,air_36429b5ca4407b3e,1,0,0,0,0,0,0,-0.34029273138403787,-0.19547575832257222,0.0,-0.4489110528610404,-0.6216182799452198,1,37.0,1,1,0.9403754629732547,0.9403754629732547
2016-11-19,air_36429b5ca4407b3e,0,0,1,0,0,0,0,0.05077452027490751,0.1707335242008012,0.0,-0.08289304288270392,0.032438712038158395,1,55.0,1,1,1.4097442131838875,1.4097442131838875
2016-11-20,air_36429b5ca4407b3e,0,0,0,1,0,0,0,-0.2402522716573309,-0.06772833418651172,0.0,-0.6580642014200899,-0.4834372253008441,1,34.0,1,1,-0.12633973413465557,-0.1263397341346556
2016-11-21,air_36429b5ca4407b3e,0,1,0,0,0,0,0,-0.7131708085472183,-0.8256963840604706,0.0,-0.18746961716222854,-0.5755579283970945,1,2.0,1,1,-1.2134469818135147,-1.2134469818135147
2016-11-22,air_36429b5ca4407b3e,0,0,0,0,0,1,0,-0.7950220937781604,-0.8767953537148946,0.0,-1.1548029292478326,-0.6861027721125951,1,31.0,1,1,0.6250018532811665,0.6250018532811665
2016-11-23,air_36429b5ca4407b3e,0,0,0,0,0,0,1,-1.2770352179159303,-1.208938656468652,1.0,-0.5011993400008028,-1.1467062875938474,1,7.0,1,1,-0.18470318921702641,-0.18470318921702644
2016-11-24,air_36429b5ca4407b3e,0,0,0,0,1,0,0,-1.1224272347019286,-1.1408066969294197,0.0,0.20469253638598928,-1.091433865736097,1,30.0,1,1,-1.0460915323002105,-1.0460915323002105
2016-11-25,air_36429b5ca4407b3e,1,0,0,0,0,0,0,-0.9860084259836918,-0.9619603031389351,0.0,0.3092691106655139,-0.9348286704724713,1,57.0,1,1,0.8148588758382764,0.8148588758382764
2016-11-26,air_36429b5ca4407b3e,0,0,1,0,0,0,0,-0.7495491575387481,-0.8256963840604706,0.0,0.04782767496670202,-0.6492544908740949,1,52.0,1,1,1.7061321206202646,1.7061321206202646
2016-11-27,air_36429b5ca4407b3e,0,0,0,1,0,0,0,-0.4767115401022746,-0.2891572026890165,0.0,-0.8672173499791395,-0.5571337877778444,1,25.0,1,1,-0.4673792005798345,-0.46737920057983456
