visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Miyagi-ken Sendai-shi Kamisugi,total_area_visitors,total_genre_visitors
2016-01-16,air_e700e390226d9985,0,0,1,0,0,0,0,-1.4108717177678638,-1.3767042133907723,0.0,-0.4359212363359872,-1.2644177999456132,1,12.0,1,1,-0.6203177080716346,-0.6203177080716346
2016-01-17,air_e700e390226d9985,0,0,0,1,0,0,0,-1.2353574740061617,-1.2180052732006863,0.0,-0.008849743501254498,-1.3445341124548738,1,7.0,1,1,-1.2151402473124486,-1.2151402473124486
2016-01-18,air_e700e390226d9985,0,1,0,0,0,0,0,-1.2236565244220483,-1.3540329362207602,0.0,-1.3968320952141358,-1.09273998742577,1,11.0,1,1,-1.4946442278567638,-1.4946442278567638
2016-01-19,air_e700e390226d9985,0,0,0,0,0,1,0,-1.1183479781650272,-1.2180052732006863,0.0,-0.969760602379403,-0.9782881124125409,1,9.0,1,1,-1.2614737924743646,-1.2614737924743646
2016-01-20,air_e700e390226d9985,0,0,0,0,0,0,1,-1.1534508269173676,-1.1953339960306741,0.0,0.7652173372616983,-1.2186370499403218,1,26.0,1,1,-1.138251607503215,-1.138251607503215
2016-01-21,air_e700e390226d9985,0,0,0,0,1,0,0,-1.165151776501481,-1.2406765503706987,0.0,-0.3558453314294749,-1.1385207374310615,1,37.0,1,1,-1.0180348416777032,-1.0180348416777032
2016-01-22,air_e700e390226d9985,1,0,0,0,0,0,0,-1.2470584235902753,-1.2293409117856926,0.0,0.7385253689595276,-1.1385207374310615,1,22.0,1,1,-0.7142370563728158,-0.7142370563728158
2016-01-23,air_e700e390226d9985,0,0,1,0,0,0,0,-1.2704603227585023,-1.3767042133907723,0.0,-1.236680285401111,-1.1614111124337074,1,23.0,1,1,-0.6421069968775086,-0.6421069968775086
2016-01-24,air_e700e390226d9985,0,0,0,1,0,0,0,-1.4693764656884312,-1.5580744307508705,0.0,-0.035541711803425434,-1.2529726124442904,1,11.0,1,1,-1.3285948200602755,-1.3285948200602755
2016-01-25,air_e700e390226d9985,0,1,0,0,0,0,0,-1.4927783648566582,-1.5807457079208829,0.0,-0.08892564840776683,-1.3674244874575194,1,45.0,1,1,-1.3528886248208476,-1.3528886248208476
2016-01-26,air_e700e390226d9985,0,0,0,0,0,1,0,-1.1066470285809136,-1.013963778670576,0.0,0.791909305563869,-1.2644177999456132,1,35.0,1,1,-1.1828319914968424,-1.1828319914968424
2016-01-27,air_e700e390226d9985,0,0,0,0,0,0,1,-0.8726280368986442,-0.7872510069704532,0.0,0.2847619078226241,-0.9897332999138639,1,41.0,1,1,-1.0335628405968318,-1.0335628405968318
2016-01-28,air_e700e390226d9985,0,0,0,0,1,0,0,-0.9194318352350981,-0.8212579227254715,0.0,-0.3558453314294749,-0.966842924911218,1,39.0,1,1,-1.0390727756971676,-1.0390727756971676
2016-01-29,air_e700e390226d9985,1,0,0,0,0,0,0,-1.3289650706790697,-1.5467387921658644,0.0,-1.3968320952141358,-1.1156303624284158,1,38.0,1,1,-0.8983189790431308,-0.8983189790431308
2016-01-30,air_e700e390226d9985,0,0,1,0,0,0,0,-1.4342736169360908,-1.6374239008459135,0.0,-1.1032204438902569,-1.195746674937676,1,15.0,1,1,-0.6015338384113984,-0.6015338384113984
2016-01-31,air_e700e390226d9985,0,0,0,1,0,0,0,-1.211955574837935,-1.1499914416906496,0.0,0.6317574957508444,-1.1385207374310615,1,10.0,1,1,-1.147768768131068,-1.147768768131068
2016-02-01,air_e700e390226d9985,0,1,0,0,0,0,0,-1.317264121094956,-1.3200260204657417,0.0,-0.30246139482513335,-1.184301487436353,1,40.0,1,1,-1.3982203636008845,-1.3982203636008845
2016-02-02,air_e700e390226d9985,0,0,0,0,0,1,0,-1.293862221926729,-1.274683466125717,0.0,-0.30246139482513335,-1.2529726124442904,1,30.0,1,1,-1.2524575350374514,-1.2524575350374514
2016-02-03,air_e700e390226d9985,0,0,0,0,0,0,1,-1.2587593731743887,-1.2860191047107232,0.0,0.15130206631177015,-1.184301487436353,1,31.0,1,1,-1.1788247659693252,-1.1788247659693252
2016-02-04,air_e700e390226d9985,0,0,0,0,1,0,0,-1.1066470285809136,-1.0593063330106005,0.0,0.017842224800916198,-1.2415274249429675,1,33.0,1,1,-1.1417579298397924,-1.1417579298397924
2016-02-05,air_e700e390226d9985,1,0,0,0,0,0,0,-0.9545346839874383,-0.9572855857455452,0.0,0.4982976542399904,-0.8523910498979891,1,32.0,1,1,-0.7735940844991622,-0.7735940844991622
2016-02-06,air_e700e390226d9985,0,0,1,0,0,0,0,-1.1768527260855943,-1.3313616590507478,0.0,-1.1832963487967694,-0.9782881124125409,1,15.0,1,1,-0.5539480352721332,-0.5539480352721332
2016-02-07,air_e700e390226d9985,0,0,0,1,0,0,0,-1.36406791943141,-1.433382406315803,0.0,0.6050655274486737,-1.2186370499403218,1,7.0,1,1,-1.1550318643996926,-1.1550318643996926
2016-02-08,air_e700e390226d9985,0,1,0,0,0,0,0,-1.2002546252538215,-1.1499914416906496,0.0,1.2990567033051141,-1.4017600499614882,1,38.0,1,1,-1.3476291413159815,-1.3476291413159815
2016-02-09,air_e700e390226d9985,0,0,0,0,0,1,0,-0.9194318352350981,-0.7532440912154347,0.0,-0.035541711803425434,-1.0126236749165096,1,30.0,1,1,-1.1332425755938187,-1.1332425755938187
2016-02-10,air_e700e390226d9985,0,0,0,0,0,0,1,-1.1768527260855943,-1.342697297635754,0.0,0.36483781272913646,-0.966842924911218,1,32.0,1,1,-0.8144176945607423,-0.8144176945607423
2016-02-11,air_e700e390226d9985,0,0,0,0,1,0,0,-1.0832451294126868,-1.0593063330106005,1.0,0.39152978103130737,-1.0698496124231243,1,9.0,1,1,-0.8865477540560495,-0.8865477540560495
2016-02-12,air_e700e390226d9985,1,0,0,0,0,0,0,-0.9545346839874383,-0.8439291998954839,0.0,1.192288830096431,-1.2415274249429675,1,26.0,1,1,-0.8311979514572201,-0.8311979514572201
2016-02-13,air_e700e390226d9985,0,0,1,0,0,0,0,-0.45139385187055925,-0.03909886036004819,0.0,-0.6227650144511828,-0.5204806123596252,1,26.0,1,1,-0.644361061236737,-0.644361061236737
2016-02-14,air_e700e390226d9985,0,0,0,1,0,0,0,-0.006757767674247234,0.5503543460602709,0.0,-1.1299124121924278,-0.15423461231729252,1,7.0,1,1,-1.17231302448711,-1.17231302448711
2016-02-15,air_e700e390226d9985,0,1,0,0,0,0,0,-1.0247403814921194,-0.7305728140454225,0.0,-0.22238548991862078,-1.1156303624284158,1,32.0,1,1,-1.351135463652559,-1.351135463652559
2016-02-16,air_e700e390226d9985,0,0,0,0,0,1,0,-1.1768527260855943,-1.0593063330106005,0.0,-0.08892564840776683,-1.2873081749482593,1,42.0,1,1,-1.193100506911105,-1.193100506911105
2016-02-17,air_e700e390226d9985,0,0,0,0,0,0,1,-1.2002546252538215,-1.172662718860662,0.0,-0.035541711803425434,-1.1156303624284158,1,45.0,1,1,-1.0268006475191467,-1.0268006475191467
2016-02-18,air_e700e390226d9985,0,0,0,0,1,0,0,-0.9077308856509847,-0.5945451510253488,0.0,1.3257486716072848,-1.195746674937676,1,40.0,1,1,-1.0363178081469997,-1.0363178081469997
2016-02-19,air_e700e390226d9985,1,0,0,0,0,0,0,-0.568403347711694,-0.4245105722502567,0.0,1.1655968617942603,-0.9553977374098952,1,40.0,1,1,-0.7222515074278499,-0.7222515074278499
2016-02-20,air_e700e390226d9985,0,0,1,0,0,0,0,-0.6269080956322614,-0.8325935613104778,0.0,-1.3968320952141358,-0.4403642998503649,1,38.0,1,1,-0.7558120212208053,-0.7558120212208053
2016-02-21,air_e700e390226d9985,0,0,0,1,0,0,0,-0.5801042972958074,-0.526531319515312,0.0,0.017842224800916198,-0.7150487998821144,1,11.0,1,1,-1.1187163830565694,-1.1187163830565694
2016-02-22,air_e700e390226d9985,0,1,0,0,0,0,0,-1.0247403814921194,-1.0819776101806127,0.0,-0.8896846974728907,-0.8295006748953434,1,32.0,1,1,-1.3383624322835983,-1.3383624322835983
2016-02-23,air_e700e390226d9985,0,0,0,0,0,1,0,-0.8024223393939633,-0.685230259705398,0.0,0.1779940346139411,-0.9439525499085724,1,39.0,1,1,-1.1254785761342543,-1.1254785761342543
2016-02-24,air_e700e390226d9985,0,0,0,0,0,0,1,-1.2704603227585023,-1.274683466125717,0.0,-0.06223368010559613,-1.1385207374310615,1,45.0,1,1,-1.0821504501179762,-1.0821504501179762
2016-02-25,air_e700e390226d9985,0,0,0,0,1,0,0,-1.3289650706790697,-1.1953339960306741,0.0,0.6584494640530153,-1.2987533624495822,1,59.0,1,1,-0.9794652959753514,-0.9794652959753514
2016-02-26,air_e700e390226d9985,1,0,0,0,0,0,0,-1.1183479781650272,-1.0706419715956066,0.0,0.7385253689595276,-1.09273998742577,1,39.0,1,1,-0.5757373240780073,-0.5757373240780073
2016-02-27,air_e700e390226d9985,0,0,1,0,0,0,0,-0.9896375327397788,-1.025299417255582,0.0,-0.06223368010559613,-1.0355140499191553,1,12.0,1,1,-0.4101888194724586,-0.4101888194724586
2016-02-28,air_e700e390226d9985,0,0,0,1,0,0,0,-0.9077308856509847,-0.9119430314055207,0.0,0.36483781272913646,-0.9325073624072495,1,10.0,1,1,-0.9847247794802175,-0.9847247794802175
2016-02-29,air_e700e390226d9985,0,1,0,0,0,0,0,-0.6269080956322614,-0.3791680179102323,0.0,-1.0498365072859155,-0.7493843623860831,1,36.0,1,1,-1.2912775323352728,-1.2912775323352728
2016-03-01,air_e700e390226d9985,0,0,0,0,0,1,0,-1.3055631715108427,-1.4673893220708214,0.0,-0.3825372997316457,-1.1385207374310615,1,42.0,1,1,-1.1838337978787217,-1.1838337978787217
2016-03-02,air_e700e390226d9985,0,0,0,0,0,0,1,-1.1300489277491403,-1.0366350558405881,0.0,0.4716056859378197,-1.1728562999350303,1,32.0,1,1,-1.0558530325936455,-1.0558530325936455
2016-03-03,air_e700e390226d9985,0,0,0,0,1,0,0,-0.7322166418892826,-0.5605382352703304,0.0,0.2847619078226241,-0.8867266124019578,1,43.0,1,1,-1.0723828378946534,-1.0723828378946534
2016-03-04,air_e700e390226d9985,1,0,0,0,0,0,0,-0.8375251881463037,-0.7419084526304286,0.0,0.7652173372616983,-0.8409458623966662,1,63.0,1,1,-0.7049703473404325,-0.7049703473404325
2016-03-05,air_e700e390226d9985,0,0,1,0,0,0,0,-0.7790204402257364,-0.7305728140454225,0.0,0.09791812970742853,-0.9325073624072495,1,8.0,1,1,-0.4850738465179337,-0.4850738465179337
2016-03-06,air_e700e390226d9985,0,0,0,1,0,0,0,-0.4045900535341053,-0.3224898249852016,0.0,-1.0765284755880862,-0.2801316748318443,1,15.0,1,1,-1.1102010288105955,-1.1102010288105955
2016-03-07,air_e700e390226d9985,0,1,0,0,0,0,0,-0.10036536434715508,-0.050434498945054286,0.0,-1.370140126911965,-0.016892362301417836,1,36.0,1,1,-1.3942131380733673,-1.3942131380733673
2016-03-08,air_e700e390226d9985,0,0,0,0,0,1,0,-0.11206631393126852,0.06292188690500729,0.0,-0.7295328876598659,-0.14278942481596965,1,25.0,1,1,-1.06336658045774,-1.06336658045774
2016-03-09,air_e700e390226d9985,0,0,0,0,0,0,1,-0.79072138980985,-0.9686212243305514,0.0,-1.3968320952141358,-0.5548161748635938,1,42.0,1,1,-1.1091992224287164,-1.1091992224287164
2016-03-10,air_e700e390226d9985,0,0,0,0,1,0,0,-0.9545346839874383,-1.0366350558405881,0.0,0.04453419310308713,-0.8066102998926976,1,44.0,1,1,-0.9902347145805535,-0.9902347145805535
2016-03-11,air_e700e390226d9985,1,0,0,0,0,0,0,-1.0481422806603462,-0.9572855857455452,0.0,0.09791812970742853,-0.9782881124125409,1,42.0,1,1,-0.6558818346283486,-0.6558818346283486
2016-03-12,air_e700e390226d9985,0,0,1,0,0,0,0,-1.0364413310762328,-0.9459499471605392,0.0,0.36483781272913646,-1.1270755499297387,1,14.0,1,1,-0.468293589621456,-0.468293589621456
2016-03-14,air_e700e390226d9985,0,1,0,0,0,0,0,-0.7556185410575095,-0.9572855857455452,0.0,-1.3968320952141358,-0.5090354248583022,1,38.0,1,1,-1.2867694036168162,-1.2867694036168162
2016-03-15,air_e700e390226d9985,0,0,0,0,0,1,0,-0.7088147427210556,-0.7872510069704532,0.0,0.8719852104703816,-0.6120421123702083,1,36.0,1,1,-1.015279874127535,-1.015279874127535
2016-03-16,air_e700e390226d9985,0,0,0,0,0,0,1,-0.4045900535341053,-0.367832379325226,0.0,0.41822174933347805,-0.7150487998821144,1,56.0,1,1,-0.9271209125221598,-0.9271209125221598
2016-03-17,air_e700e390226d9985,0,0,0,0,1,0,0,-0.18227201143594932,0.17627827275506866,0.0,1.5659763863268221,-0.4632546748530107,1,35.0,1,1,-0.8802864641693041,-0.8802864641693041
2016-03-18,air_e700e390226d9985,1,0,0,0,0,0,0,-0.05356156601070116,0.09692880266002538,0.0,0.8719852104703816,-0.3831383623437504,1,47.0,1,1,-0.5096181028739757,-0.5096181028739757
2016-03-19,air_e700e390226d9985,0,0,1,0,0,0,0,0.11025172816688748,0.22162082709509306,0.0,-0.8096087925663783,0.1547854502184256,1,22.0,1,1,-0.49233694278655843,-0.49233694278655843
2016-03-21,air_e700e390226d9985,0,1,0,0,0,0,0,-0.6386090452163747,-0.5605382352703304,1.0,0.7385253689595276,-0.5777065498662397,1,9.0,1,1,-1.1417579298397924,-1.1417579298397924
2016-03-22,air_e700e390226d9985,0,0,0,0,0,1,0,-0.369487204781765,-0.14111960762510325,0.0,0.1779940346139411,-0.6578228623754999,1,48.0,1,1,-1.011272648600018,-1.011272648600018
2016-03-23,air_e700e390226d9985,0,0,0,0,0,0,1,-0.5333004989593535,-0.526531319515312,0.0,0.2847619078226241,-0.4746998623543336,1,39.0,1,1,-0.9113424620075613,-0.9113424620075613
2016-03-24,air_e700e390226d9985,0,0,0,0,1,0,0,-0.743917591473396,-0.6738946211203919,0.0,0.1779940346139411,-0.6921584248794687,1,37.0,1,1,-0.9701985869429681,-0.9701985869429681
2016-03-25,air_e700e390226d9985,1,0,0,0,0,0,0,-0.8141232889780768,-0.7419084526304286,0.0,0.925369147074723,-0.8981717999032808,1,46.0,1,1,-0.3731219833429258,-0.3731219833429258
2016-03-26,air_e700e390226d9985,0,0,1,0,0,0,0,-0.6737118939687152,-0.4698531265902813,0.0,0.8719852104703816,-0.9325073624072495,1,23.0,1,1,-0.37888237003873154,-0.37888237003873154
2016-03-28,air_e700e390226d9985,0,1,0,0,0,0,0,-0.2641786585247437,0.028914971149988797,0.0,1.218980798398602,-0.42891911234904206,1,40.0,1,1,-1.0465863235612622,-1.0465863235612622
2016-03-29,air_e700e390226d9985,0,0,0,0,0,1,0,-0.369487204781765,-0.20913343913514024,0.0,1.3791326082116266,-0.6234872998715312,1,34.0,1,1,-0.7748463424765113,-0.7748463424765113
2016-03-30,air_e700e390226d9985,0,0,0,0,0,0,1,-0.11206631393126852,0.06292188690500729,0.0,0.7652173372616983,-0.211460549823907,1,39.0,1,1,-0.8592485301498395,-0.8592485301498395
2016-03-31,air_e700e390226d9985,0,0,0,0,1,0,0,-0.05356156601070116,0.18761391134007455,0.0,1.6727442595355053,-0.3144672373358131,1,40.0,1,1,-0.8239348551885953,-0.8239348551885953
2016-04-01,air_e700e390226d9985,1,0,0,0,0,0,0,-0.4045900535341053,-0.34516110215521384,0.0,0.6584494640530153,-0.3373576123384588,1,63.0,1,1,-0.6193159016897554,-0.6193159016897554
2016-04-02,air_e700e390226d9985,0,0,1,0,0,0,0,-0.4981976502070132,-0.8212579227254715,0.0,-1.3968320952141358,-0.25724129982919863,1,23.0,1,1,-0.6363466101817029,-0.6363466101817029
2016-04-04,air_e700e390226d9985,0,1,0,0,0,0,0,-0.27587960810885714,-0.34516110215521384,0.0,-1.3968320952141358,-0.18857017482126118,1,30.0,1,1,-1.266733275979231,-1.266733275979231
2016-04-05,air_e700e390226d9985,0,0,0,0,0,1,0,-0.32268340644531107,-0.22046907772014634,0.0,1.432516544815968,-0.3831383623437504,1,51.0,1,1,-1.0643683868396192,-1.0643683868396192
2016-04-06,air_e700e390226d9985,0,0,0,0,0,0,1,0.06344792983043356,0.3349772129451544,0.0,1.7528201644420178,-0.29157686233316726,1,58.0,1,1,-0.9979987140401178,-0.9979987140401178
2016-04-07,air_e700e390226d9985,0,0,0,0,1,0,0,-0.2524777089406303,-0.537866958100318,0.0,-1.3968320952141358,-0.07411829980803221,1,35.0,1,1,-1.1127055447652938,-1.1127055447652938
2016-04-08,air_e700e390226d9985,1,0,0,0,0,0,0,0.2272612240080222,0.028914971149988797,0.0,-0.5960730461490119,0.1776758252210715,1,50.0,1,1,-0.559708421967939,-0.559708421967939
2016-04-09,air_e700e390226d9985,0,0,1,0,0,0,0,0.47298116527440504,0.8110740335154121,0.0,1.6460522912333346,-0.11989904981332383,1,23.0,1,1,-0.468293589621456,-0.468293589621456
2016-04-11,air_e700e390226d9985,0,1,0,0,0,0,0,-0.6620109443846017,-0.7305728140454225,0.0,0.551681590844332,-0.6234872998715312,1,35.0,1,1,-1.2887730163805746,-1.2887730163805746
2016-04-12,air_e700e390226d9985,0,0,0,0,0,1,0,-0.45139385187055925,-0.2884829092301831,0.0,1.7261281961398467,-0.7036036123807915,1,46.0,1,1,-1.1269812857070733,-1.1269812857070733
2016-04-13,air_e700e390226d9985,0,0,0,0,0,0,1,0.07514887941454698,0.24429210426510525,0.0,0.9520611153768941,-0.32591242483713595,1,33.0,1,1,-1.0398241304835771,-1.0398241304835771
2016-04-14,air_e700e390226d9985,0,0,0,0,1,0,0,0.2623640727603625,0.36898412870017294,0.0,-0.5426891095446703,0.34935363774091494,1,30.0,1,1,-1.0070149714770311,-1.0070149714770311
2016-04-15,air_e700e390226d9985,1,0,0,0,0,0,0,-0.07696346517892823,-0.22046907772014634,0.0,1.5125924497224807,0.10900470021313417,1,52.0,1,1,-0.5872580974696189,-0.5872580974696189
2016-04-16,air_e700e390226d9985,0,0,1,0,0,0,0,-0.10036536434715508,-0.11844833045509107,0.0,1.5392844180246514,-0.32591242483713595,1,15.0,1,1,-0.3736228865338654,-0.3736228865338654
2016-04-17,air_e700e390226d9985,0,0,0,1,0,0,0,0.25066312317624906,0.36898412870017294,0.0,-0.8629927291707199,0.0746691377091654,1,1.0,1,1,-1.0786441277813987,-1.0786441277813987
2016-04-18,air_e700e390226d9985,0,1,0,0,0,0,0,0.4846821148585185,0.5163474303052528,0.0,-0.30246139482513335,0.2806825127329776,1,40.0,1,1,-1.3774328811768897,-1.3774328811768897
2016-04-19,air_e700e390226d9985,0,0,0,0,0,1,0,0.12195267775100091,0.19894954992508085,0.0,0.8719852104703816,0.028888387703873787,1,36.0,1,1,-1.06336658045774,-1.06336658045774
2016-04-20,air_e700e390226d9985,0,0,0,0,0,0,1,-0.13546821309949558,0.13093571841504387,0.0,1.1655968617942603,-0.32591242483713595,1,43.0,1,1,-0.930877686454207,-0.930877686454207
2016-04-21,air_e700e390226d9985,0,0,0,0,1,0,0,0.13365362733511435,0.16494263417006236,0.0,-1.0498365072859155,-0.08556348730935517,1,23.0,1,1,-1.0363178081469997,-1.0363178081469997
2016-04-22,air_e700e390226d9985,1,0,0,0,0,0,0,0.20385932483979513,0.21028518851008676,0.0,-1.3434481586097942,0.3836892002448835,1,43.0,1,1,-0.5416759070941123,-0.5416759070941123
2016-04-23,air_e700e390226d9985,0,0,1,0,0,0,0,0.18045742567156828,0.05158624832000099,0.0,-0.3558453314294749,0.2806825127329776,1,27.0,1,1,-0.4452520428382329,-0.4452520428382329
2016-04-25,air_e700e390226d9985,0,1,0,0,0,0,0,0.16875647608745484,0.30097029719013596,0.0,1.8595880376507006,-0.016892362301417836,1,39.0,1,1,-1.2416881164322493,-1.2416881164322493
2016-04-26,air_e700e390226d9985,0,0,0,0,0,1,0,0.3442707198491569,0.5956969004002957,0.0,1.619360322931164,0.10900470021313417,1,29.0,1,1,-0.9674436193928002,-0.9674436193928002
2016-04-27,air_e700e390226d9985,0,0,0,0,0,0,1,-0.006757767674247234,0.028914971149988797,0.0,0.4982976542399904,0.12044988771445703,1,48.0,1,1,-0.9481588465416243,-0.9481588465416243
2016-04-28,air_e700e390226d9985,0,0,0,0,1,0,0,-0.19397296102006295,-0.3338254635702077,0.0,-1.3968320952141358,-0.005447174800094779,1,19.0,1,1,-0.7082262180815402,-0.7082262180815402
2016-04-29,air_e700e390226d9985,1,0,0,0,0,0,0,-0.05356156601070116,-0.06177013753006038,1.0,0.15130206631177015,-0.016892362301417836,1,17.0,1,1,-0.5366668751847159,-0.5366668751847159
2016-04-30,air_e700e390226d9985,0,0,1,0,0,0,0,0.06344792983043356,0.21028518851008676,0.0,1.0855209568877482,-0.211460549823907,1,17.0,1,1,-0.5804959043919338,-0.5804959043919338
2016-05-02,air_e700e390226d9985,0,1,0,0,0,0,0,-0.14716916268360902,-0.4018392950802445,0.0,-1.3968320952141358,0.08611432521048827,1,17.0,1,1,-0.9972473592537083,-0.9972473592537083
2016-05-03,air_e700e390226d9985,0,0,0,0,0,1,0,0.36767261901738374,0.5163474303052528,1.0,0.9787530836790649,0.14334026271710273,1,16.0,1,1,-0.7137361531818761,-0.7137361531818761
2016-05-04,air_e700e390226d9985,0,0,0,0,0,0,1,0.449579266106178,0.4823405145502343,1.0,-0.8629927291707199,0.6240381377726645,1,19.0,1,1,-0.7700877621625848,-0.7700877621625848
2016-05-05,air_e700e390226d9985,0,0,0,0,1,0,0,0.6718973082043342,0.5276830688902587,1.0,-0.3558453314294749,0.6011477627700186,1,10.0,1,1,-0.960931877910585,-0.960931877910585
2016-05-09,air_e700e390226d9985,0,1,0,0,0,0,0,0.43787831652206455,0.5616899846452772,0.0,1.5659763863268221,0.23490176272768598,1,36.0,1,1,-1.4550728757725329,-1.4550728757725329
2016-05-10,air_e700e390226d9985,0,0,0,0,0,1,0,0.28576597192858955,0.006243693979976602,0.0,-1.3968320952141358,0.5897025752686957,1,28.0,1,1,-1.2932811450990314,-1.2932811450990314
2016-05-11,air_e700e390226d9985,0,0,0,0,0,0,1,0.27406502234447594,0.22162082709509306,0.0,-1.3968320952141358,0.543921825263404,1,31.0,1,1,-1.1039397389238501,-1.1039397389238501
2016-05-12,air_e700e390226d9985,0,0,0,0,1,0,0,0.7304020561249015,0.7543958405903815,0.0,2.179891657276751,0.6125929502713414,1,38.0,1,1,-0.9839734246938081,-0.9839734246938081
2016-05-13,air_e700e390226d9985,1,0,0,0,0,0,0,0.6484954090361069,0.7997383949304062,0.0,1.9930478791615547,0.36079882524223783,1,57.0,1,1,-0.6283321591266687,-0.6283321591266687
2016-05-14,air_e700e390226d9985,0,0,1,0,0,0,0,0.5080840140267453,0.3349772129451544,0.0,0.12461009800959946,0.4065795752475294,1,30.0,1,1,-0.468293589621456,-0.468293589621456
2016-05-16,air_e700e390226d9985,0,1,0,0,0,0,0,0.36767261901738374,0.27829902002012374,0.0,-0.6494569827533536,0.29212770023430046,1,33.0,1,1,-1.3942131380733673,-1.3942131380733673
2016-05-17,air_e700e390226d9985,0,0,0,0,0,1,0,0.36767261901738374,0.22162082709509306,0.0,-1.2900642220054523,0.4065795752475294,1,43.0,1,1,-1.222653795176543,-1.222653795176543
2016-05-18,air_e700e390226d9985,0,0,0,0,0,0,1,0.695299207372561,1.1624788296506026,0.0,2.206583625578921,0.23490176272768598,1,41.0,1,1,-1.0205393576324013,-1.0205393576324013
2016-05-19,air_e700e390226d9985,0,0,0,0,1,0,0,0.6133925602837669,0.7770671177603936,0.0,1.9129719742550426,0.3951343877462066,1,48.0,1,1,-1.0120240033864276,-1.0120240033864276
2016-05-20,air_e700e390226d9985,1,0,0,0,0,0,0,0.449579266106178,0.4823405145502343,0.0,0.39152978103130737,0.4638055127541439,1,36.0,1,1,-0.6278312559357291,-0.6278312559357291
2016-05-21,air_e700e390226d9985,0,0,1,0,0,0,0,0.5548878123631995,0.4256623216252036,0.0,-1.0231445389837446,0.5095862627594355,1,15.0,1,1,-0.35383721049174993,-0.35383721049174993
2016-05-22,air_e700e390226d9985,0,0,0,1,0,0,0,0.9059162998866036,1.2418282997456453,0.0,1.8062041010463592,0.795715950292508,1,5.0,1,1,-1.084905417668144,-1.084905417668144
2016-05-23,air_e700e390226d9985,0,1,0,0,0,0,0,1.268645736994121,1.7746033132409338,0.0,2.179891657276751,0.7041544502819247,1,31.0,1,1,-1.2860180488304067,-1.2860180488304067
2016-05-24,air_e700e390226d9985,0,0,0,0,0,1,0,0.9761219973912842,1.2418282997456453,0.0,0.8186012738660402,0.8758322628017681,1,49.0,1,1,-1.1753184436327477,-1.1753184436327477
2016-05-25,air_e700e390226d9985,0,0,0,0,0,0,1,0.9176172494707169,0.7657314791753878,0.0,-1.370140126911965,1.0360648878202885,1,47.0,1,1,-0.9714508449203173,-0.9714508449203173
