visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Italian/French,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,total_area_visitors,total_genre_visitors
2016-07-11,air_4092cfbd95a3ac1b,0,1,0,0,0,0,0,1.1888840534257525,1.1868712158448038,0.0,0.04211909761514405,1.2336558100372186,1,55.0,1,1,-1.2369409733322514,-1.2369409733322507
2016-07-12,air_4092cfbd95a3ac1b,0,0,0,0,0,1,0,1.1356966627843483,0.9555898017108162,0.0,-1.2634581625207606,1.2442518462412857,1,56.0,1,1,-0.5034221863060514,-0.503422186306051
2016-07-13,air_4092cfbd95a3ac1b,0,0,0,0,0,0,1,1.1037842283995056,0.8148098104988242,0.0,-1.4810543725434115,1.2442518462412857,1,20.0,1,1,-0.4299179672530626,-0.4299179672530621
2016-07-14,air_4092cfbd95a3ac1b,0,0,0,0,1,0,0,1.0505968377581014,1.0863140792648094,0.0,0.1781167288793008,1.1382914842006158,1,54.0,1,1,-0.2105478627218626,-0.21054786272186213
2016-07-15,air_4092cfbd95a3ac1b,1,0,0,0,0,0,0,0.8378472751924843,0.6136955373388352,0.0,-1.45385484629058,1.0005430135477447,1,34.0,1,1,0.9925600543164372,0.9925600543164375
2016-07-16,air_4092cfbd95a3ac1b,0,0,1,0,0,0,0,0.986771968988416,0.9656455153688158,0.0,-0.25707569116600093,0.9369667963233428,1,40.0,1,1,1.4526279124304817,1.4526279124304817
2016-07-17,air_4092cfbd95a3ac1b,0,0,0,1,0,0,0,1.1250591846560671,0.9254226607368181,0.0,-1.290657688773592,1.1594835566087496,1,93.0,1,1,0.5119262489025929,0.5119262489025932
2016-07-19,air_4092cfbd95a3ac1b,0,0,0,0,0,1,0,1.1463341409126289,1.1868712158448038,0.0,1.7828887777963502,1.0747152669762137,1,61.0,1,1,-0.8606603079210958,-0.8606603079210953
2016-07-20,air_4092cfbd95a3ac1b,0,0,0,0,0,0,1,1.0931467502712247,1.2472054977928,0.0,2.163682145335989,0.9581588687314767,1,25.0,1,1,-0.37164778323696257,-0.37164778323696207
2016-07-21,air_4092cfbd95a3ac1b,0,0,0,0,1,0,0,1.0612343158863824,1.0863140792648094,0.0,0.9125039377057472,0.9687549049355435,1,15.0,1,1,-0.14732661731877372,-0.14732661731877328
2016-07-22,air_4092cfbd95a3ac1b,1,0,0,0,0,0,0,1.0931467502712247,1.2572612114507995,0.0,1.1844992002340606,0.9687549049355435,1,38.0,1,1,1.057304703223215,1.0573047032232152
2016-07-23,air_4092cfbd95a3ac1b,0,0,1,0,0,0,0,1.0399593596298202,1.0963697929228082,0.0,1.2388982527397232,1.0111390497518118,1,33.0,1,1,1.3783619916256484,1.3783619916256484
2016-07-24,air_4092cfbd95a3ac1b,0,0,0,1,0,0,0,0.986771968988416,0.9555898017108162,0.0,-0.2026766386603382,1.0005430135477447,1,51.0,1,1,-0.43639243214374035,-0.43639243214373985
2016-07-25,air_4092cfbd95a3ac1b,0,1,0,0,0,0,0,1.008046925244978,0.8751440924468209,0.0,-1.1818595837622667,1.1806756290168836,1,26.0,1,1,-1.0903133861021959,-1.0903133861021952
2016-07-26,air_4092cfbd95a3ac1b,0,0,0,0,0,1,0,0.9123096220904501,0.7243083875768292,0.0,-1.5082538987962428,1.0535231945680796,1,30.0,1,1,-0.34727332717794035,-0.34727332717793985
2016-07-27,air_4092cfbd95a3ac1b,0,0,0,0,0,0,1,1.082509272142944,1.0863140792648094,0.0,0.3685134126491203,1.042927158364013,1,16.0,1,1,-0.14047130155217372,-0.14047130155217327
2016-07-28,air_4092cfbd95a3ac1b,0,0,0,0,1,0,0,1.1888840534257525,1.156704074870805,0.0,-0.25707569116600093,1.1806756290168836,1,32.0,1,1,0.08842007487708181,0.08842007487708221
2016-07-29,air_4092cfbd95a3ac1b,1,0,0,0,0,0,0,1.1782465752974716,1.1667597885288048,0.0,0.7221072539359276,1.1382914842006158,1,44.0,1,1,1.3079045795800373,1.3079045795800375
2016-07-30,air_4092cfbd95a3ac1b,0,0,1,0,0,0,0,1.2633464003237185,1.3980412026627915,0.0,1.755689251543519,1.297232027261621,1,41.0,1,1,1.4282534563714595,1.4282534563714595
2016-07-31,air_4092cfbd95a3ac1b,0,0,0,1,0,0,0,1.28462135658028,1.3477626343727944,0.0,1.37489588400388,1.297232027261621,1,40.0,1,1,-0.39069032703307366,-0.3906903270330732
2016-08-01,air_4092cfbd95a3ac1b,0,1,0,0,0,0,0,1.3378087472216844,1.3075397797407968,0.0,1.3204968314982175,1.2760399548534869,1,17.0,1,1,-1.1459176139868403,-1.1459176139868397
2016-08-02,air_4092cfbd95a3ac1b,0,0,0,0,0,1,0,1.28462135658028,1.2673169251087992,0.0,0.1781167288793008,1.3290201358738218,1,30.0,1,1,-0.7841092818607291,-0.7841092818607286
2016-08-03,air_4092cfbd95a3ac1b,0,0,0,0,0,0,1,1.2739838784519995,1.3175954933987963,0.0,0.7221072539359276,1.223059773833152,1,14.0,1,1,-0.32518397637445146,-0.325183976374451
2016-08-04,air_4092cfbd95a3ac1b,0,0,0,0,1,0,0,1.359083703478246,1.4583754846107884,0.0,1.1572996739812296,1.254847882445353,1,21.0,1,1,-0.1953138276849737,-0.19531382768497324
2016-08-05,air_4092cfbd95a3ac1b,1,0,0,0,0,0,0,1.359083703478246,1.4483197709527889,0.0,1.0213020427170727,1.3925963530982237,1,34.0,1,1,0.8821133002989928,0.882113300298993
2016-08-06,air_4092cfbd95a3ac1b,0,0,1,0,0,0,0,1.3271712690934037,1.5086540529007857,0.0,0.42291246515478276,1.4243844617104249,1,48.0,1,1,0.633798529197704,0.6337985291977043
2016-08-07,air_4092cfbd95a3ac1b,0,0,0,1,0,0,0,1.380358659734808,1.4985983392427862,0.0,1.5108935152680367,1.3184240996697547,1,28.0,1,1,-0.5929221421477736,-0.5929221421477732
2016-08-08,air_4092cfbd95a3ac1b,0,1,0,0,0,0,0,1.4335460503762123,1.4483197709527889,0.0,1.8100883040491815,1.382000316894157,1,4.0,1,1,-1.126875070190729,-1.1268750701907284
2016-08-09,air_4092cfbd95a3ac1b,0,0,0,0,0,1,0,1.369721181606527,1.3477626343727944,0.0,1.3204968314982175,1.3925963530982237,1,48.0,1,1,-0.2737691081249515,-0.27376910812495103
2016-08-10,air_4092cfbd95a3ac1b,0,0,0,0,0,0,1,1.2527089221954375,1.3377069207147956,0.0,1.755689251543519,1.2124637376290848,1,60.0,1,1,0.7556708094928151,0.7556708094928153
2016-08-11,air_4092cfbd95a3ac1b,0,0,0,0,1,0,0,1.2314339659388758,1.43826405729479,1.0,1.8916868828076756,1.0535231945680796,1,35.0,1,1,0.43727947722183735,0.4372794772218377
2016-08-12,air_4092cfbd95a3ac1b,1,0,0,0,0,0,0,1.2739838784519995,1.357818348030794,0.0,1.97328546156617,1.148887520404683,1,43.0,1,1,-0.006411793227551504,-0.00641179322755109
2016-08-13,air_4092cfbd95a3ac1b,0,0,1,0,0,0,0,1.3271712690934037,1.3678740616887937,1.0,1.7284897252906877,1.2654439186494197,1,45.0,1,1,0.1638285483096818,0.1638285483096822
2016-08-14,air_4092cfbd95a3ac1b,0,0,0,1,0,0,0,1.2952588347085612,1.3678740616887937,1.0,1.0213020427170727,1.2866359910575538,1,32.0,1,1,-0.8991262463892403,-0.8991262463892397
2016-08-15,air_4092cfbd95a3ac1b,0,1,0,0,0,0,0,1.2739838784519995,1.3678740616887937,1.0,-0.039479481143349954,1.3184240996697547,1,22.0,1,1,-1.438411086695107,-1.438411086695106
2016-08-16,air_4092cfbd95a3ac1b,0,0,0,0,0,1,0,1.3165337909651227,1.3477626343727944,0.0,0.7765063064415905,1.2018677014250179,1,26.0,1,1,-1.3176813590277625,-1.3176813590277618
2016-08-17,air_4092cfbd95a3ac1b,0,0,0,0,0,0,1,1.199521531554033,1.1768155021868043,0.0,-0.6922681112113024,1.2018677014250179,1,34.0,1,1,-0.8023901239049959,-0.8023901239049953
2016-08-18,air_4092cfbd95a3ac1b,0,0,0,0,1,0,0,1.3484462253499654,1.4181526299787908,0.0,0.1781167288793008,1.2866359910575538,1,35.0,1,1,-0.519798773970707,-0.5197987739707065
2016-08-19,air_4092cfbd95a3ac1b,1,0,0,0,0,0,0,1.4229085722479313,1.6293226167967794,0.0,0.5589100964189395,1.4031923893022908,1,50.0,1,1,0.8444090635826929,0.8444090635826931
2016-08-20,air_4092cfbd95a3ac1b,0,0,1,0,0,0,0,1.4867334410176165,1.579044048506782,0.0,1.3204968314982175,1.382000316894157,1,39.0,1,1,0.7240601867912706,0.7240601867912709
2016-08-21,air_4092cfbd95a3ac1b,0,0,0,1,0,0,0,1.4548210066327738,1.5086540529007857,0.0,1.4836939890152054,1.434980497914492,1,56.0,1,1,-0.7898220449995625,-0.789822044999562
2016-08-22,air_4092cfbd95a3ac1b,0,1,0,0,0,0,0,1.4335460503762123,1.4483197709527889,0.0,0.6133091489246023,1.5197487875470281,1,25.0,1,1,-2.0066405935710625,-2.0066405935710616
2016-08-23,air_4092cfbd95a3ac1b,0,0,0,0,0,1,0,1.3484462253499654,1.4080969163207913,0.0,-0.0122799548905187,1.4031923893022908,1,32.0,1,1,-0.5860668263811737,-0.5860668263811731
2016-08-24,air_4092cfbd95a3ac1b,0,0,0,0,0,0,1,1.2527089221954375,1.3678740616887937,0.0,-0.4474723749358203,1.2866359910575538,1,34.0,1,1,-0.39145202878491814,-0.39145202878491764
2016-08-25,air_4092cfbd95a3ac1b,0,0,0,0,1,0,0,1.28462135658028,1.4080969163207913,0.0,0.885304411452916,1.254847882445353,1,38.0,1,1,-0.25891592396398483,-0.25891592396398433
2016-08-26,air_4092cfbd95a3ac1b,1,0,0,0,0,0,0,1.2952588347085612,1.3477626343727944,0.0,1.211698726486892,1.2760399548534869,1,55.0,1,1,1.1494706151963927,1.149470615196393
2016-08-27,air_4092cfbd95a3ac1b,0,0,1,0,0,0,0,1.0505968377581014,1.0360355109748123,0.0,0.1509172026264693,1.148887520404683,1,39.0,1,1,1.2138344132272483,1.2138344132272485
2016-08-28,air_4092cfbd95a3ac1b,0,0,0,1,0,0,0,0.9654970127318544,1.0259797973168125,0.0,-0.7194676374641338,0.9899469773436779,1,64.0,1,1,-0.22692445038651815,-0.22692445038651768
2016-08-29,air_4092cfbd95a3ac1b,0,1,0,0,0,0,0,0.7314724939096756,0.6338069646548341,0.0,-1.5082538987962428,0.6932579636298016,1,12.0,1,1,-1.423177051658218,-1.4231770516582174
2016-08-30,air_4092cfbd95a3ac1b,0,0,0,0,0,1,0,0.7527474501662372,0.6338069646548341,0.0,1.2388982527397232,0.7250460722420027,1,22.0,1,1,-0.6131072385716514,-0.613107238571651
2016-08-31,air_4092cfbd95a3ac1b,0,0,0,0,0,0,1,1.0612343158863824,0.9857569426848146,0.0,1.8372878303020133,1.1065033755884146,1,12.0,1,1,-0.17398617863332927,-0.17398617863332883
2016-09-01,air_4092cfbd95a3ac1b,0,0,0,0,1,0,0,1.1037842283995056,1.0762583656068099,0.0,1.3476963577510488,0.9793509411396106,1,22.0,1,1,-0.5761647036071958,-0.5761647036071954
2016-09-02,air_4092cfbd95a3ac1b,1,0,0,0,0,0,0,1.1144217065277866,1.2270940704768014,0.0,1.4564944627623742,0.9581588687314767,1,44.0,1,1,0.654364476497504,0.6543644764975043
2016-09-03,air_4092cfbd95a3ac1b,0,0,1,0,0,0,0,1.210159009682314,1.2069826431608024,0.0,-0.0122799548905187,1.148887520404683,1,52.0,1,1,1.249253544688015,1.249253544688015
2016-09-04,air_4092cfbd95a3ac1b,0,0,0,1,0,0,0,1.2420714440671567,1.297484066082797,0.0,0.5589100964189395,1.2018677014250179,1,25.0,1,1,-0.7212688873335625,-0.721268887333562
2016-09-05,air_4092cfbd95a3ac1b,0,1,0,0,0,0,0,1.0505968377581014,0.9857569426848146,0.0,-0.8010662162226277,1.148887520404683,1,80.0,1,1,-1.3302494379331957,-1.330249437933195
2016-09-06,air_4092cfbd95a3ac1b,0,0,0,0,0,1,0,1.0399593596298202,1.1164812202388075,0.0,-0.47467190118865166,1.1594835566087496,1,48.0,1,1,-0.6131072385716514,-0.613107238571651
2016-09-07,air_4092cfbd95a3ac1b,0,0,0,0,0,0,1,1.1888840534257525,1.2874283524247983,0.0,0.7765063064415905,1.095907339384348,1,33.0,1,1,-0.5144668617077959,-0.5144668617077953
2016-09-08,air_4092cfbd95a3ac1b,0,0,0,0,1,0,0,0.9442220564752928,0.6941412466028308,0.0,-1.2090591100150978,1.0005430135477447,1,40.0,1,1,-0.3640307657185181,-0.36403076571851767
2016-09-09,air_4092cfbd95a3ac1b,1,0,0,0,0,0,0,0.8378472751924843,0.834921237814823,0.0,0.1781167288793008,0.9157747239152085,1,8.0,1,1,0.9780877210313929,0.9780877210313931
2016-09-10,air_4092cfbd95a3ac1b,0,0,1,0,0,0,0,0.8378472751924843,0.9555898017108162,0.0,1.538093041520868,0.7144500360379356,1,73.0,1,1,1.4968066140374594,1.4968066140374596
2016-09-11,air_4092cfbd95a3ac1b,0,0,0,1,0,0,0,0.997409447116697,1.1164812202388075,0.0,0.42291246515478276,0.9157747239152085,1,50.0,1,1,-0.27338825724902927,-0.27338825724902877
2016-09-12,air_4092cfbd95a3ac1b,0,1,0,0,0,0,0,1.0505968377581014,0.9354783743948174,0.0,-1.1274605312566042,1.0111390497518118,1,8.0,1,1,-1.3085409380056292,-1.3085409380056285
2016-09-13,air_4092cfbd95a3ac1b,0,0,0,0,0,1,0,0.774022406422799,0.44274840515284475,0.0,-1.5082538987962428,0.9793509411396106,1,3.0,1,1,-0.7806816239774292,-0.7806816239774286
2016-09-14,air_4092cfbd95a3ac1b,0,0,0,0,0,0,1,0.8059348408076416,0.6237512509968348,0.0,-1.2634581625207606,0.9581588687314767,1,20.0,1,1,-0.37812224812764034,-0.37812224812763984
2016-09-15,air_4092cfbd95a3ac1b,0,0,0,0,1,0,0,0.8059348408076416,0.6438626783128336,0.0,-0.9914628999924473,0.9051786877111417,1,14.0,1,1,-0.047162836951229276,-0.04716283695122885
2016-09-16,air_4092cfbd95a3ac1b,1,0,0,0,0,0,0,0.9123096220904501,0.945534088052817,0.0,-0.4202728486829889,0.8839866153030078,1,21.0,1,1,0.9087728616135484,0.9087728616135486
2016-09-17,air_4092cfbd95a3ac1b,0,0,1,0,0,0,0,1.1037842283995056,0.9757012290268153,0.0,-0.4474723749358203,1.148887520404683,1,21.0,1,1,1.3798853951293373,1.3798853951293373
2016-09-18,air_4092cfbd95a3ac1b,0,0,0,1,0,0,0,0.8378472751924843,0.6036398236808357,0.0,-1.5082538987962428,0.9475628325274096,1,51.0,1,1,0.17944343422249293,0.1794434342224933
2016-09-19,air_4092cfbd95a3ac1b,0,1,0,0,0,0,0,0.6782851032682714,0.452804118810844,1.0,-1.5082538987962428,0.7038539998338684,1,35.0,1,1,-1.311587745013007,-1.3115877450130062
2016-09-20,air_4092cfbd95a3ac1b,0,0,0,0,0,1,0,0.40171067193296894,0.0505755724908662,0.0,-1.5082538987962428,0.6296817464053994,1,12.0,1,1,-1.8047896293322847,-1.8047896293322838
2016-09-21,air_4092cfbd95a3ac1b,0,0,0,0,0,0,1,0.5506353657289011,0.4829712597848424,0.0,-1.45385484629058,0.6614698550176006,1,15.0,1,1,0.39119652123524845,0.3911965212352488
2016-09-22,air_4092cfbd95a3ac1b,0,0,0,0,1,0,0,0.5825478001137439,0.5030826871008413,1.0,-1.3722562675320862,0.7674302170582706,1,38.0,1,1,-0.2874797396581515,-0.287479739658151
2016-09-23,air_4092cfbd95a3ac1b,1,0,0,0,0,0,0,0.5719103219854628,0.4829712597848424,0.0,-1.0730614787509414,0.7250460722420027,1,3.0,1,1,0.2030561885296707,0.20305618852967106
2016-09-24,air_4092cfbd95a3ac1b,0,0,1,0,0,0,0,0.5187229313440586,0.3623026958888491,0.0,-1.1818595837622667,0.6190857102013326,1,41.0,1,1,1.1490897643204705,1.1490897643204707
2016-09-25,air_4092cfbd95a3ac1b,0,0,0,1,0,0,0,0.8803971877056075,0.8851998061048202,0.0,-0.3930733224301577,0.8627945428948735,1,32.0,1,1,-0.372409484988807,-0.37240948498880655
2016-09-26,air_4092cfbd95a3ac1b,0,1,0,0,0,0,0,0.8378472751924843,0.834921237814823,0.0,-0.7466671637169652,0.8521985066908067,1,3.0,1,1,-1.0758410528171514,-1.0758410528171507
2016-09-27,air_4092cfbd95a3ac1b,0,0,0,0,0,1,0,1.0612343158863824,1.0662026519488101,0.0,-0.4474723749358203,0.9369667963233428,1,4.0,1,1,-0.4402009409029626,-0.4402009409029621
2016-09-28,air_4092cfbd95a3ac1b,0,0,0,0,0,0,1,0.9229471002187312,0.764531242208827,0.0,-1.3722562675320862,1.0217350859558785,1,19.0,1,1,-0.32289887111891813,-0.32289887111891763
2016-09-29,air_4092cfbd95a3ac1b,0,0,0,0,1,0,0,0.5719103219854628,0.44274840515284475,0.0,-1.5082538987962428,0.6614698550176006,1,6.0,1,1,-0.1991223364441959,-0.19912233644419547
2016-09-30,air_4092cfbd95a3ac1b,1,0,0,0,0,0,0,0.5399978876006202,0.6136955373388352,0.0,-0.31147474367166345,0.5237213843647294,1,8.0,1,1,1.2187854746142373,1.2187854746142375
2016-10-01,air_4092cfbd95a3ac1b,0,0,1,0,0,0,0,0.710197537653114,0.5835283963648368,0.0,-0.9914628999924473,0.7356421084460695,1,40.0,1,1,1.2534429043231594,1.2534429043231596
2016-10-02,air_4092cfbd95a3ac1b,0,0,0,1,0,0,0,0.986771968988416,0.9354783743948174,0.0,0.3413138863962888,1.0111390497518118,1,17.0,1,1,-0.4295371163771403,-0.42953711637713987
2016-10-03,air_4092cfbd95a3ac1b,0,1,0,0,0,0,0,0.6676476251399903,0.5734726827068376,0.0,-1.5082538987962428,0.6932579636298016,1,9.0,1,1,-1.5317195512960513,-1.5317195512960506
2016-10-04,air_4092cfbd95a3ac1b,0,0,0,0,0,1,0,0.6570101470117097,0.7041969602608301,0.0,-0.9914628999924473,0.7250460722420027,1,10.0,1,1,-0.6736625278432847,-0.6736625278432842
2016-10-05,air_4092cfbd95a3ac1b,0,0,0,0,0,0,1,0.7846598845510799,0.7142526739188296,0.0,-1.290657688773592,0.6826619274257345,1,5.0,1,1,-0.8465688255119737,-0.8465688255119731
2016-10-06,air_4092cfbd95a3ac1b,0,0,0,0,1,0,0,0.6782851032682714,0.6941412466028308,0.0,0.830905358947253,0.6296817464053994,1,22.0,1,1,-0.36631587097405144,-0.366315870974051
2016-10-07,air_4092cfbd95a3ac1b,1,0,0,0,0,0,0,0.4974479750874969,0.5734726827068376,0.0,0.6949077276830963,0.32239669648745645,1,13.0,1,1,0.8291750285458039,0.8291750285458042
2016-10-08,air_4092cfbd95a3ac1b,0,0,1,0,0,0,0,0.9229471002187312,0.9254226607368181,0.0,-0.33867426992449495,0.7992183256704717,1,26.0,1,1,1.0851068171655374,1.0851068171655374
2016-10-09,air_4092cfbd95a3ac1b,0,0,0,1,0,0,0,0.4336231063178116,0.5332498280748396,0.0,-0.583470006199977,0.33299273269152324,1,30.0,1,1,0.3557773897744818,0.35577738977448214
2016-10-10,air_4092cfbd95a3ac1b,0,1,0,0,0,0,0,0.10386128434110531,0.09079842712286419,1.0,0.9397034639585785,0.1634561534264514,1,8.0,1,1,-0.7738263082108292,-0.7738263082108287
2016-10-11,air_4092cfbd95a3ac1b,0,0,0,0,0,1,0,0.09322380621282429,0.0002970042008689751,0.0,-0.4474723749358203,0.13166804481425032,1,15.0,1,1,-1.1714346226736292,-1.1714346226736285
2016-10-12,air_4092cfbd95a3ac1b,0,0,0,0,0,0,1,0.13577371872594757,0.3120241275988519,0.0,0.42291246515478276,0.08928389999798225,1,9.0,1,1,-0.4508647654287848,-0.4508647654287843
2016-10-13,air_4092cfbd95a3ac1b,0,0,0,0,1,0,0,-0.034425931326545894,-0.049981564089128246,0.0,-0.6922681112113024,0.15286011722238424,1,18.0,1,1,-0.41620733571986257,-0.41620733571986207
2016-10-14,air_4092cfbd95a3ac1b,1,0,0,0,0,0,0,0.008123981186577374,0.06063128614886579,0.0,-0.47467190118865166,0.03630371897764723,1,39.0,1,1,0.9883706946812928,0.988370694681293
2016-10-15,air_4092cfbd95a3ac1b,0,0,1,0,0,0,0,0.12513624059766693,0.30196841394085233,0.0,1.3476963577510488,-0.09084871547115675,1,67.0,1,1,1.4594832281970818,1.4594832281970818
2016-10-16,air_4092cfbd95a3ac1b,0,0,0,1,0,0,0,0.4442605844460926,0.5734726827068376,0.0,0.3413138863962888,0.33299273269152324,1,43.0,1,1,-0.4622902917064515,-0.462290291706451
2016-10-17,air_4092cfbd95a3ac1b,0,1,0,0,0,0,0,0.4442605844460926,0.452804118810844,0.0,-0.4474723749358203,0.4813372395484615,1,12.0,1,1,-1.3953749377158957,-1.395374937715895
2016-10-18,air_4092cfbd95a3ac1b,0,0,0,0,0,1,0,0.5612728438571818,0.6639741056288324,0.0,0.09651815012080679,0.5343174205687966,1,12.0,1,1,-0.5834008702497181,-0.5834008702497175
2016-10-19,air_4092cfbd95a3ac1b,0,0,0,0,0,0,1,0.5719103219854628,0.5030826871008413,0.0,-0.2026766386603382,0.5131253481606626,1,23.0,1,1,-0.44477115141402923,-0.44477115141402873
2016-10-20,air_4092cfbd95a3ac1b,0,0,0,0,1,0,0,0.5506353657289011,0.5332498280748396,0.0,0.3957129389019515,0.5131253481606626,1,10.0,1,1,-0.22159253812360705,-0.22159253812360657
2016-10-21,air_4092cfbd95a3ac1b,1,0,0,0,0,0,0,0.09322380621282429,0.0002970042008689751,0.0,-0.7194676374641338,0.18464822583458534,1,58.0,1,1,1.0119834489884707,1.0119834489884707
2016-10-22,air_4092cfbd95a3ac1b,0,0,1,0,0,0,0,-0.013150975069984262,-0.16059441432712193,0.0,-1.45385484629058,0.03630371897764723,1,50.0,1,1,1.566121473455304,1.566121473455304
2016-10-23,air_4092cfbd95a3ac1b,0,0,0,1,0,0,0,0.09322380621282429,-0.1203715596951243,0.0,-1.290657688773592,0.15286011722238424,1,77.0,1,1,-0.19264787155351815,-0.1926478715535177
2016-10-24,air_4092cfbd95a3ac1b,0,1,0,0,0,0,0,-0.10888827822451182,0.02040843151686815,0.0,1.3476963577510488,-0.09084871547115675,1,8.0,1,1,-1.2270388505582737,-1.227038850558273
2016-10-25,air_4092cfbd95a3ac1b,0,0,0,0,0,1,0,-0.11952575635279282,-0.20081726895911992,0.0,-1.3178572150264234,-0.15442493269555874,1,7.0,1,1,-0.5460774844093403,-0.5460774844093398
2016-10-26,air_4092cfbd95a3ac1b,0,0,0,0,0,0,1,0.3591607594198457,0.39246983686284753,0.0,-0.4474723749358203,0.3118006602833893,1,35.0,1,1,-0.14961172257430705,-0.1496117225743066
2016-10-27,air_4092cfbd95a3ac1b,0,0,0,0,1,0,0,0.07194884995626266,0.13102128175486183,0.0,0.994102516464241,-0.01667646204268779,1,11.0,1,1,-0.13590109104110704,-0.1359010910411066
2016-10-28,air_4092cfbd95a3ac1b,1,0,0,0,0,0,0,-0.11952575635279282,-0.16059441432712193,0.0,-1.4810543725434115,-0.059060606858955846,1,26.0,1,1,0.9129622212486929,0.9129622212486931
2016-10-29,air_4092cfbd95a3ac1b,0,0,1,0,0,0,0,-0.034425931326545894,-0.029870136773129073,0.0,0.6405086751774338,-0.14382889649149178,1,63.0,1,1,1.749691595649815,1.749691595649815
2016-10-30,air_4092cfbd95a3ac1b,0,0,0,1,0,0,0,-0.3003628845335673,-0.24104012359111754,0.0,0.667708201430265,-0.39813376538909995,1,38.0,1,1,-0.10847982797470705,-0.10847982797470661
2016-10-31,air_4092cfbd95a3ac1b,0,1,0,0,0,0,0,-0.2790879282770057,-0.20081726895911992,0.0,-0.8010662162226277,-0.36634565677689884,1,31.0,1,1,-1.0552751055173515,-1.0552751055173508
2016-11-01,air_4092cfbd95a3ac1b,0,0,0,0,0,1,0,-0.35355027517497156,-0.22092869627511874,0.0,-0.2026766386603382,-0.2921734033484299,1,7.0,1,1,-0.7681135450719958,-0.7681135450719953
2016-11-02,air_4092cfbd95a3ac1b,0,0,0,0,0,0,1,-0.41737514394465686,-0.29131869188111476,0.0,1.3204968314982175,-0.5464782722460381,1,32.0,1,1,0.3988135387536929,0.39881353875369324
2016-11-03,air_4092cfbd95a3ac1b,0,0,0,0,1,0,0,-0.3854627095598142,-0.39187582846110924,1.0,0.8037058326944218,-0.38753772918503293,1,31.0,1,1,-0.07115644213432927,-0.07115644213432884
2016-11-04,air_4092cfbd95a3ac1b,1,0,0,0,0,0,0,-0.3641877533032526,-0.3214858328551132,0.0,1.1029006214755666,-0.46170998261350193,1,30.0,1,1,0.05909455743107071,0.059094557431071115
2016-11-05,air_4092cfbd95a3ac1b,0,0,1,0,0,0,0,-0.33227531891840995,-0.16059441432712193,0.0,1.2388982527397232,-0.5146901636338369,1,18.0,1,1,1.2724854481192707,1.2724854481192707
2016-11-06,air_4092cfbd95a3ac1b,0,0,0,1,0,0,0,-0.45992505645778015,-0.5527672469891005,0.0,-0.9642633737396159,-0.482902055021636,1,21.0,1,1,-0.5167519669633293,-0.5167519669633287
