visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Shibuya-ku Shibuya,total_area_visitors,total_genre_visitors
2016-01-30,air_b9e27558fb8bd5c4,0,0,1,0,0,0,0,-1.4880253045051746,-1.8481726157701277,0.0,-1.2921753434657903,-1.1707195632458232,1,2.0,1,1,-0.5805880996563112,-0.5805880996563112
2016-01-31,air_b9e27558fb8bd5c4,0,0,0,1,0,0,0,-1.1336026086195907,-1.0613754618133022,0.0,-0.028105200996772665,-1.194710888767328,1,1.0,1,1,-1.1338791888246005,-1.1338791888246005
2016-02-01,air_b9e27558fb8bd5c4,0,1,0,0,0,0,0,-1.3108139565623826,-1.632437912265837,0.0,-1.2921753434657903,-1.0387672728775454,1,28.0,1,1,-1.3875660706074016,-1.3875660706074016
2016-02-02,air_b9e27558fb8bd5c4,0,0,0,0,0,1,0,-1.1462605620440758,-1.1248268451969172,0.0,0.8146082273159059,-1.0387672728775454,1,13.0,1,1,-1.2399203054098114,-1.2399203054098114
2016-02-03,air_b9e27558fb8bd5c4,0,0,0,0,0,0,1,-1.2728400962889272,-1.3151809953477622,0.0,0.4676085803636264,-1.1707195632458232,1,8.0,1,1,-1.1653363621656678,-1.1653363621656678
2016-02-04,air_b9e27558fb8bd5c4,0,0,0,0,1,0,0,-1.260182142864442,-1.2771101653175931,0.0,0.17018031154738714,-1.218702214288833,1,7.0,1,1,-1.1277907036618133,-1.1277907036618133
2016-02-05,air_b9e27558fb8bd5c4,1,0,0,0,0,0,0,-0.9563912606767986,-0.7948796516021193,0.0,0.9385366726560056,-1.2786805280925957,1,27.0,1,1,-0.7548709874410956,-0.7548709874410956
2016-02-08,air_b9e27558fb8bd5c4,0,1,0,0,0,0,0,-1.348787816835838,-1.302490718671039,0.0,0.07103755527530724,-1.194710888767328,1,11.0,1,1,-1.3363213204872757,-1.3363213204872757
2016-02-09,air_b9e27558fb8bd5c4,0,0,0,0,0,1,0,-1.070312841497165,-0.6172157781279975,0.0,0.8393939163839257,-1.2786805280925957,1,17.0,1,1,-1.119165349681198,-1.119165349681198
2016-02-10,air_b9e27558fb8bd5c4,0,0,0,0,0,0,1,-1.1462605620440758,-1.112136568520194,0.0,1.1616078742681852,-1.1587239004850707,1,18.0,1,1,-0.7962219491716922,-0.7962219491716922
2016-02-12,air_b9e27558fb8bd5c4,1,0,0,0,0,0,0,-0.994365120950254,-0.9725435250762412,0.0,-0.6973188058333114,-1.1707195632458232,1,34.0,1,1,-0.8132189702511399,-0.8132189702511399
2016-02-13,air_b9e27558fb8bd5c4,0,0,1,0,0,0,0,-0.1336242880852643,0.28379386591933503,0.0,-0.15203364633687244,-0.3550144955146518,1,1.0,1,1,-0.6239685564411702,-0.6239685564411702
2016-02-14,air_b9e27558fb8bd5c4,0,0,0,1,0,0,0,0.4359836160165671,0.43607718604001083,0.0,-0.20160502447291218,0.46069057221651927,1,1.0,1,1,-1.158740503239315,-1.158740503239315
2016-02-15,air_b9e27558fb8bd5c4,0,1,0,0,0,0,0,-0.8804435401298878,-0.5156935647142136,0.0,-1.1930325871937104,-0.9667932963130303,1,15.0,1,1,-1.339872936832235,-1.339872936832235
2016-02-16,air_b9e27558fb8bd5c4,0,0,0,0,0,1,0,-1.1968923757420165,-1.2136587819339781,0.0,1.0376794289280855,-1.2067065515280806,1,16.0,1,1,-1.1797965144272875,-1.1797965144272875
2016-02-17,air_b9e27558fb8bd5c4,0,0,0,0,0,0,1,-1.1209446551951054,-0.7821893749253963,0.0,0.8146082273159059,-1.194710888767328,1,25.0,1,1,-1.0113484249235076,-1.0113484249235076
2016-02-18,air_b9e27558fb8bd5c4,0,0,0,0,1,0,0,-1.1209446551951054,-1.1248268451969172,0.0,0.3932515131595666,-1.218702214288833,1,10.0,1,1,-1.020988526431254,-1.020988526431254
2016-02-19,air_b9e27558fb8bd5c4,1,0,0,0,0,0,0,-0.6779162853381255,-0.3887907979469836,0.0,1.0128937398600657,-1.0627585983990504,1,17.0,1,1,-0.7028651766756213,-0.7028651766756213
2016-02-20,air_b9e27558fb8bd5c4,0,0,1,0,0,0,0,-0.8931014935543728,-1.0613754618133022,0.0,-1.1434612090576706,-0.5709364252081972,1,3.0,1,1,-0.7368592188345168,-0.7368592188345168
2016-02-24,air_b9e27558fb8bd5c4,0,0,0,0,0,0,1,-1.171576468893046,-1.505535145498607,0.0,-1.2673896543977703,-1.050762935638298,1,16.0,1,1,-1.0674132257975066,-1.0674132257975066
2016-02-25,air_b9e27558fb8bd5c4,0,0,0,0,1,0,0,-1.4247355373827488,-1.4167032087615459,0.0,-0.7964615621053911,-1.3026718536141006,1,13.0,1,1,-0.9634016042665581,-0.9634016042665581
2016-02-26,air_b9e27558fb8bd5c4,1,0,0,0,0,0,0,-1.171576468893046,-1.035994908459856,0.0,1.310322008676305,-1.3386588418963583,1,22.0,1,1,-0.5544583508326827,-0.5544583508326827
2016-02-27,air_b9e27558fb8bd5c4,0,0,1,0,0,0,0,-0.9184174004033432,-0.8964018650159034,0.0,1.310322008676305,-1.026771610116793,1,8.0,1,1,-0.3867713219742511,-0.3867713219742511
2016-02-28,air_b9e27558fb8bd5c4,0,0,0,1,0,0,0,-0.804495819582977,-0.5791449480978286,0.0,1.1368221852001654,-0.9068149825092676,1,3.0,1,1,-0.9687290287839969,-0.9687290287839969
2016-02-29,air_b9e27558fb8bd5c4,0,1,0,0,0,0,0,-0.8551276332809173,-0.6045255014512744,0.0,-0.7716758730373712,-0.77486269214099,1,7.0,1,1,-1.2792417720861455,-1.2792417720861455
2016-03-01,air_b9e27558fb8bd5c4,0,0,0,0,0,1,0,-1.247524189439957,-1.175587951903809,0.0,1.409464764948385,-1.098745586681308,1,5.0,1,1,-1.1704100998013238,-1.1704100998013238
2016-03-02,air_b9e27558fb8bd5c4,0,0,0,0,0,0,1,-1.1082867017706202,-0.9090921416926263,0.0,0.8641796054519456,-1.218702214288833,1,8.0,1,1,-1.0407761032103124,-1.0407761032103124
2016-03-03,air_b9e27558fb8bd5c4,0,0,0,0,1,0,0,-0.7412060524605513,-0.4014810746237068,0.0,1.3846790758803649,-1.0747542611598029,1,15.0,1,1,-1.0575194374079773,-1.0575194374079773
2016-03-04,air_b9e27558fb8bd5c4,1,0,0,0,0,0,0,-0.5893106113667294,-0.4649324580073215,0.0,1.1120364961321452,-0.6788973900549699,1,13.0,1,1,-0.6853607818326081,-0.6853607818326081
2016-03-05,air_b9e27558fb8bd5c4,0,0,1,0,0,0,0,-0.5513367510932741,-0.41417135130042954,0.0,-0.6477474276972714,-0.42698847207916696,1,10.0,1,1,-0.4626236996273087,-0.4626236996273087
2016-03-07,air_b9e27558fb8bd5c4,0,1,0,0,0,0,0,-0.1209663346607792,-0.5156935647142136,0.0,-1.2921753434657903,0.1847903287192115,1,8.0,1,1,-1.3835070804988767,-1.3835070804988767
2016-03-08,air_b9e27558fb8bd5c4,0,0,0,0,0,1,0,0.09421887355546835,0.1568910991521051,0.0,0.715465471043826,0.1727946659584588,1,15.0,1,1,-1.0483867096637964,-1.0483867096637964
2016-03-09,air_b9e27558fb8bd5c4,0,0,0,0,0,0,1,-0.804495819582977,-0.5918352247745514,0.0,-1.2921753434657903,-0.8948193197485151,1,8.0,1,1,-1.0948114090300491,-1.0948114090300491
2016-03-10,air_b9e27558fb8bd5c4,0,0,0,0,1,0,0,-1.1336026086195907,-1.404012932084823,0.0,-1.2921753434657903,-0.9188106452700202,1,11.0,1,1,-0.9743101401832186,-0.9743101401832186
2016-03-11,air_b9e27558fb8bd5c4,1,0,0,0,0,0,0,-1.3234719099868677,-1.708579572326175,0.0,-1.2921753434657903,-0.9907846218345353,1,22.0,1,1,-0.635638153003179,-0.635638153003179
2016-03-12,air_b9e27558fb8bd5c4,0,0,1,0,0,0,0,-1.171576468893046,-1.4167032087615459,0.0,-0.9451756965135109,-1.0027802845952878,1,18.0,1,1,-0.44562667854786103,-0.44562667854786103
2016-03-14,air_b9e27558fb8bd5c4,0,1,0,0,0,0,0,-1.1842344223175312,-1.6070573589123909,0.0,-1.2921753434657903,-0.8828236569877626,1,8.0,1,1,-1.2746754082140552,-1.2746754082140552
2016-03-15,air_b9e27558fb8bd5c4,0,0,0,0,0,1,0,-0.8804435401298878,-0.6933574381883355,0.0,1.5333932102884846,-0.8708279942270101,1,10.0,1,1,-0.9996788283614987,-0.9996788283614987
2016-03-16,air_b9e27558fb8bd5c4,0,0,0,0,0,0,1,-0.804495819582977,-0.7187379915417814,0.0,-0.6973188058333114,-1.0027802845952878,1,15.0,1,1,-0.9103810459739526,-0.9103810459739526
2016-03-17,air_b9e27558fb8bd5c4,0,0,0,0,1,0,0,-0.24754586890563063,0.10612999244521289,0.0,1.5333932102884846,-0.5829320879689497,1,26.0,1,1,-0.8629415990805689,-0.8629415990805689
2016-03-18,air_b9e27558fb8bd5c4,1,0,0,0,0,0,0,-0.03236066068938308,0.2330327592124428,0.0,0.5915370257037262,-0.43898413483991955,1,23.0,1,1,-0.4874850140420232,-0.4874850140420232
2016-03-21,air_b9e27558fb8bd5c4,0,1,0,0,0,0,0,-0.7032321921870958,-0.7314282682185044,1.0,-0.1768193354048923,-0.5229537741651871,1,22.0,1,1,-1.1277907036618133,-1.1277907036618133
2016-03-22,air_b9e27558fb8bd5c4,0,0,0,0,0,1,0,-0.5133628908198186,-0.26188803117975373,0.0,0.8889652945199659,-0.7028887155764748,1,13.0,1,1,-0.9956198382529738,-0.9956198382529738
2016-03-23,air_b9e27558fb8bd5c4,0,0,0,0,0,0,1,-0.4500731236973929,-0.19843664779613876,0.0,0.17018031154738714,-0.450979797600672,1,14.0,1,1,-0.8943987724216362,-0.8943987724216362
2016-03-24,air_b9e27558fb8bd5c4,0,0,0,0,1,0,0,-1.1082867017706202,-1.2771101653175931,0.0,-0.9203900074454909,-0.8588323314662576,1,18.0,1,1,-0.9540151896405945,-0.9540151896405945
2016-03-25,air_b9e27558fb8bd5c4,1,0,0,0,0,0,0,-0.8804435401298878,-0.6552866081581664,0.0,0.9881080507920453,-1.050762935638298,1,14.0,1,1,-0.3492256634703966,-0.3492256634703966
2016-03-26,air_b9e27558fb8bd5c4,0,0,1,0,0,0,0,-0.8931014935543728,-0.8964018650159034,0.0,0.24453737875144696,-0.7388757038587325,1,3.0,1,1,-0.355060461751401,-0.355060461751401
2016-03-28,air_b9e27558fb8bd5c4,0,1,0,0,0,0,0,-0.47538903054636306,-0.3507199679168146,0.0,-0.5981760495612316,-0.27104485618938423,1,14.0,1,1,-1.0313896885843488,-1.0313896885843488
2016-03-29,air_b9e27558fb8bd5c4,0,0,0,0,0,1,0,-0.26020382233011574,-0.12229498773580062,0.0,1.1368221852001654,-0.4629754603614245,1,24.0,1,1,-0.7561394218500096,-0.7561394218500096
2016-03-30,air_b9e27558fb8bd5c4,0,0,0,0,0,0,1,-0.01970270726489798,0.05536888573832109,0.0,-0.3998905370170719,-0.22306220514637415,1,5.0,1,1,-0.8416319010108135,-0.8416319010108135
2016-03-31,air_b9e27558fb8bd5c4,0,0,0,0,1,0,0,-0.01970270726489798,0.08074943909176699,0.0,0.9633223617240255,-0.2830405189501367,1,15.0,1,1,-0.8058620506794386,-0.8058620506794386
2016-04-01,air_b9e27558fb8bd5c4,1,0,0,0,0,0,0,-0.2855197291790859,-0.14767554108924696,0.0,-0.22639071354093226,-0.37900582103615693,1,6.0,1,1,-0.5985998682628901,-0.5985998682628901
2016-04-02,air_b9e27558fb8bd5c4,0,0,1,0,0,0,0,-0.5766526579422443,-0.7948796516021193,0.0,-1.2921753434657903,-0.42698847207916696,1,1.0,1,1,-0.6158505762241205,-0.6158505762241205
2016-04-04,air_b9e27558fb8bd5c4,0,1,0,0,0,0,0,0.06890296670649793,0.29648414259605776,0.0,-1.1186755199896505,-0.1870752168641167,1,24.0,1,1,-1.254380457671431,-1.254380457671431
2016-04-05,air_b9e27558fb8bd5c4,0,0,0,0,0,1,0,-0.5386787976687888,-0.8583310349857343,0.0,-1.2921753434657903,-0.25904919342863175,1,5.0,1,1,-1.0494014571909278,-1.0494014571909278
2016-04-06,air_b9e27558fb8bd5c4,0,0,0,0,0,0,1,-0.0576765675383535,0.08074943909176699,0.0,0.7650368491798661,-0.47497112312217704,1,21.0,1,1,-0.9821744335184854,-0.9821744335184854
2016-04-07,air_b9e27558fb8bd5c4,0,0,0,0,1,0,0,-0.1589401949342345,0.06805916241504427,0.0,-1.1682468981256904,0.0648337011116863,1,19.0,1,1,-1.0983630253750083,-1.0983630253750083
2016-04-08,air_b9e27558fb8bd5c4,1,0,0,0,0,0,0,0.13219273382892388,0.4233869093632877,0.0,-0.20160502447291218,0.028846712829428675,1,18.0,1,1,-0.5382223903985834,-0.5382223903985834
2016-04-09,air_b9e27558fb8bd5c4,0,0,1,0,0,0,0,0.2587722680737753,0.49952856942362583,0.0,0.5667513366357063,-0.04312726373508639,1,4.0,1,1,-0.44562667854786103,-0.44562667854786103
2016-04-10,air_b9e27558fb8bd5c4,0,0,0,1,0,0,0,0.2714302214982602,0.5502896761305176,0.0,-0.25117640260895213,0.11281635215469621,1,6.0,1,1,-1.0270770115940413,-1.0270770115940413
2016-04-11,air_b9e27558fb8bd5c4,0,1,0,0,0,0,0,-0.43741517027290777,-0.3126491378866455,0.0,0.24453737875144696,-0.4629754603614245,1,9.0,1,1,-1.2767049032683175,-1.2767049032683175
2016-04-12,air_b9e27558fb8bd5c4,0,0,0,0,0,1,0,-0.5766526579422443,-0.5664546714211056,0.0,1.5333932102884846,-0.7388757038587325,1,14.0,1,1,-1.112823177636628,-1.112823177636628
2016-04-13,air_b9e27558fb8bd5c4,0,0,0,0,0,0,1,-0.0829924743873237,-0.07153388102890883,0.0,-1.1186755199896505,-0.07911425201734403,1,6.0,1,1,-1.0245401427762133,-1.0245401427762133
2016-04-14,air_b9e27558fb8bd5c4,0,0,0,0,1,0,0,-0.007044753840412879,-0.24919775450303053,0.0,-1.2921753434657903,0.2207773170014689,1,10.0,1,1,-0.9913071612626663,-0.9913071612626663
2016-04-15,air_b9e27558fb8bd5c4,1,0,0,0,0,0,0,0.15750864067789408,0.2330327592124428,0.0,1.7068930337646242,-0.03113160097433391,1,14.0,1,1,-0.5661279473946915,-0.5661279473946915
2016-04-18,air_b9e27558fb8bd5c4,0,1,0,0,0,0,0,0.4866154297145075,0.9183076997554847,0.0,0.41803720222758667,0.30474695632673665,1,9.0,1,1,-1.366510059419429,-1.366510059419429
2016-04-19,air_b9e27558fb8bd5c4,0,0,0,0,0,1,0,0.14485068725340874,0.29648414259605776,0.0,1.5829645884245243,0.08882502663319126,1,18.0,1,1,-1.0483867096637964,-1.0483867096637964
2016-04-20,air_b9e27558fb8bd5c4,0,0,0,0,0,0,1,-0.01970270726489798,-0.03346305099873976,0.0,1.5333932102884846,-0.17507955410336404,1,15.0,1,1,-0.9141863492006947,-0.9141863492006947
2016-04-21,air_b9e27558fb8bd5c4,0,0,0,0,1,0,0,0.18282454752686425,0.08074943909176699,0.0,-1.2921753434657903,0.24476864252297406,1,10.0,1,1,-1.020988526431254,-1.020988526431254
2016-04-22,air_b9e27558fb8bd5c4,1,0,0,0,0,0,0,0.2840881749227455,0.5249091227770717,0.0,0.8146082273159059,0.2327729797622214,1,27.0,1,1,-0.5199569349102218,-0.5199569349102218
2016-04-23,air_b9e27558fb8bd5c4,0,0,1,0,0,0,0,0.3600358954696561,0.3599355259796727,0.0,-0.7716758730373712,0.3287382818482416,1,7.0,1,1,-0.4222874854238433,-0.4222874854238433
2016-04-25,air_b9e27558fb8bd5c4,0,1,0,0,0,0,0,0.3853518023186267,0.448767462716734,0.0,0.8641796054519456,0.26875996804447905,1,14.0,1,1,-1.2290117694931508,-1.2290117694931508
2016-04-26,air_b9e27558fb8bd5c4,0,0,0,0,0,1,0,0.5245892899879631,0.7025729962511938,0.0,1.409464764948385,0.35272960736974657,1,8.0,1,1,-0.9512246339409837,-0.9512246339409837
2016-04-27,air_b9e27558fb8bd5c4,0,0,0,0,0,0,1,0.3853518023186267,0.28379386591933503,0.0,-1.2178182762617304,0.47268623497727175,1,13.0,1,1,-0.931690744043708,-0.931690744043708
2016-04-28,air_b9e27558fb8bd5c4,0,0,0,0,1,0,0,-0.0829924743873237,-0.5283838413909365,0.0,-1.2921753434657903,0.24476864252297406,1,20.0,1,1,-0.6886587112957845,-0.6886587112957845
2016-04-29,air_b9e27558fb8bd5c4,1,0,0,0,0,0,0,0.09421887355546835,0.2330327592124428,1.0,1.0376794289280855,0.016851050068676203,1,4.0,1,1,-0.5148831972745658,-0.5148831972745658
2016-04-30,air_b9e27558fb8bd5c4,0,0,1,0,0,0,0,0.11953478040443855,0.27110358924261185,0.0,1.4342504540164047,-0.09110991477809649,1,3.0,1,1,-0.559278401586556,-0.559278401586556
2016-05-02,air_b9e27558fb8bd5c4,0,1,0,0,0,0,0,0.29674612834723035,0.2330327592124428,0.0,-0.42467622608509187,0.2327729797622214,1,15.0,1,1,-0.981413372873137,-0.981413372873137
2016-05-03,air_b9e27558fb8bd5c4,0,0,0,0,0,1,0,0.6764847310817846,0.6518118895443017,1.0,0.194966000615407,0.7006038274315698,1,5.0,1,1,-0.6942398226950062,-0.6942398226950062
2016-05-04,air_b9e27558fb8bd5c4,0,0,0,0,0,0,1,0.8916699392980324,0.9436882531089306,1.0,0.9881080507920453,0.8925344316036098,1,3.0,1,1,-0.7513193710961363,-0.7513193710961363
2016-05-05,air_b9e27558fb8bd5c4,0,0,0,0,1,0,0,0.8916699392980324,0.9944493598158224,1.0,1.7564644119006643,0.7006038274315698,1,4.0,1,1,-0.9446287750146308,-0.9446287750146308
2016-05-09,air_b9e27558fb8bd5c4,0,1,0,0,0,0,0,0.4359836160165671,0.28379386591933503,0.0,-1.2921753434657903,0.5926428625847969,1,9.0,1,1,-1.4451529927720974,-1.4451529927720974
2016-05-10,air_b9e27558fb8bd5c4,0,0,0,0,0,1,0,0.4233256625920818,0.38531607933311907,0.0,-1.2673896543977703,0.5806471998240447,1,7.0,1,1,-1.2812712671404078,-1.2812712671404078
2016-05-11,air_b9e27558fb8bd5c4,0,0,0,0,0,0,1,0.8030642653266361,0.9563785297856537,0.0,-0.870818629309451,0.568651537063292,1,4.0,1,1,-1.0894839845126103,-1.0894839845126103
2016-05-12,air_b9e27558fb8bd5c4,0,0,0,0,1,0,0,0.8410381256000916,1.0705910198761606,0.0,1.9547499244448236,0.7485864784745797,1,20.0,1,1,-0.9679679681386486,-0.9679679681386486
2016-05-13,air_b9e27558fb8bd5c4,1,0,0,0,0,0,0,0.7777483584776659,0.8802368697253156,0.0,1.4590361430844245,0.6286298508670546,1,24.0,1,1,-0.607732596007071,-0.607732596007071
2016-05-14,air_b9e27558fb8bd5c4,0,0,1,0,0,0,0,0.6005370105348741,0.6645021662210248,0.0,0.9137509835879858,0.3767209328912517,1,10.0,1,1,-0.44562667854786103,-0.44562667854786103
2016-05-16,air_b9e27558fb8bd5c4,0,1,0,0,0,0,0,0.49927338313899283,0.4741480160701799,0.0,-0.846032940241431,0.35272960736974657,1,8.0,1,1,-1.3835070804988767,-1.3835070804988767
2016-05-17,air_b9e27558fb8bd5c4,0,0,0,0,0,1,0,0.41066770916759693,0.11882026912193605,0.0,-1.2921753434657903,0.4366992466950143,1,5.0,1,1,-1.209731566477658,-1.209731566477658
2016-05-18,air_b9e27558fb8bd5c4,0,0,0,0,0,0,1,0.6258529173838443,1.0198299131692687,0.0,2.0291069916488835,0.2207773170014689,1,19.0,1,1,-1.0050062528789374,-1.0050062528789374
2016-05-19,air_b9e27558fb8bd5c4,0,0,0,0,1,0,0,0.5372472434124483,0.7025729962511938,0.0,1.5829645884245243,0.42470358393426183,1,11.0,1,1,-0.9963808988983223,-0.9963808988983223
2016-05-20,air_b9e27558fb8bd5c4,1,0,0,0,0,0,0,0.2714302214982602,0.1568910991521051,0.0,-0.870818629309451,0.3767209328912517,1,22.0,1,1,-0.6072252222435054,-0.6072252222435054
2016-05-21,air_b9e27558fb8bd5c4,0,0,1,0,0,0,0,0.5119313365634781,0.8548563163718697,0.0,1.7068930337646242,0.1847903287192115,1,2.0,1,1,-0.3296917735731209,-0.3296917735731209
2016-05-23,air_b9e27558fb8bd5c4,0,1,0,0,0,0,0,1.0688812872408242,1.4386090435011272,0.0,1.8060357900367041,0.46069057221651927,1,17.0,1,1,-1.2739143475687067,-1.2739143475687067
2016-05-24,air_b9e27558fb8bd5c4,0,0,0,0,0,1,0,1.056223333816339,1.2355646166735594,0.0,0.8641796054519456,0.8085647922783423,1,17.0,1,1,-1.1617847458207087,-1.1617847458207087
2016-05-25,air_b9e27558fb8bd5c4,0,0,0,0,0,0,1,0.9043278927225173,0.6264313361908558,0.0,-1.2921753434657903,1.1084563612971552,1,7.0,1,1,-0.9552836240495085,-0.9552836240495085
2016-05-26,air_b9e27558fb8bd5c4,0,0,0,0,1,0,0,1.0055915201183985,0.9690688064623765,0.0,-0.3998905370170719,1.0844650357756502,1,29.0,1,1,-0.9190063999545679,-0.9190063999545679
2016-05-27,air_b9e27558fb8bd5c4,1,0,0,0,0,0,0,0.5499051968369332,0.3599355259796727,0.0,-1.2178182762617304,0.47268623497727175,1,21.0,1,1,-0.6237148695593874,-0.6237148695593874
2016-05-28,air_b9e27558fb8bd5c4,0,0,1,0,0,0,0,0.5372472434124483,0.575670229483964,0.0,-1.2426039653297503,0.46069057221651927,1,11.0,1,1,-0.4273612230594993,-0.4273612230594993
2016-05-29,air_b9e27558fb8bd5c4,0,0,0,1,0,0,0,0.8410381256000916,1.0579007431994374,0.0,1.2855363196082852,0.5806471998240447,1,1.0,1,1,-0.9349886735068844,-0.9349886735068844
2016-05-30,air_b9e27558fb8bd5c4,0,1,0,0,0,0,0,0.29674612834723035,0.22034248253572009,0.0,-1.2921753434657903,0.49667756049877687,1,5.0,1,1,-1.260722629716001,-1.260722629716001
2016-05-31,air_b9e27558fb8bd5c4,0,0,0,0,0,1,0,0.6764847310817846,0.6771924428977475,0.0,-0.15203364633687244,0.6046385253455496,1,15.0,1,1,-1.0316433754661316,-1.0316433754661316
2016-06-01,air_b9e27558fb8bd5c4,0,0,0,0,0,0,1,0.8157222187511214,0.8675465930485924,0.0,0.1206089334113472,0.8085647922783423,1,24.0,1,1,-1.052953073535887,-1.052953073535887
