visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,total_area_visitors,total_genre_visitors
2016-07-15,air_8a59bb0c497b771e,1,0,0,0,0,0,0,0.8505495926461006,0.6249362059721362,0.0,-1.4625834802521618,1.01443171061194,1,28.0,1,1,0.9538537430154295,0.9538537430154295
2016-07-16,air_8a59bb0c497b771e,0,0,1,0,0,0,0,0.9994369004497214,0.9775028516960192,0.0,-0.26064200499385853,0.9508834389388572,1,15.0,1,1,1.4066161540411606,1.4066161540411606
2016-07-19,air_8a59bb0c497b771e,0,0,0,0,0,1,0,1.1589590159536012,1.1991161718653174,0.0,1.7881218732873403,1.0885713608972034,1,37.0,1,1,-0.869939213980603,-0.869939213980603
2016-07-20,air_8a59bb0c497b771e,0,0,0,0,0,0,1,1.1057849774523079,1.2595561682751253,0.0,2.1705577972331644,0.9720661961632181,1,43.0,1,1,-0.38869175060557104,-0.38869175060557104
2016-07-21,air_8a59bb0c497b771e,0,0,0,0,1,0,0,1.0738805543515322,1.0983828445156365,0.0,0.9139826185540291,0.9826575747753984,1,34.0,1,1,-0.16793259489848858,-0.16793259489848858
2016-07-22,air_8a59bb0c497b771e,1,0,0,0,0,0,0,1.1057849774523079,1.2696295010100935,0.0,1.187151135658189,0.9826575747753984,1,26.0,1,1,1.0175703074809712,1.0175703074809712
2016-07-25,air_8a59bb0c497b771e,0,1,0,0,0,0,0,1.020706515850239,0.8868428570813065,0.0,-1.189414963148002,1.1944851470190085,1,36.0,1,1,-1.095945616173083,-1.095945616173083
2016-07-26,air_8a59bb0c497b771e,0,0,0,0,0,1,0,0.924993246547911,0.7357428660567852,0.0,-1.5172171836729937,1.0673886036728424,1,26.0,1,1,-0.36470433810089653,-0.36470433810089653
2016-07-27,air_8a59bb0c497b771e,0,0,0,0,0,0,1,1.0951501697520496,1.0983828445156365,0.0,0.3676455843457093,1.0567972250606623,1,35.0,1,1,-0.1611861351315489,-0.1611861351315489
2016-07-28,air_8a59bb0c497b771e,0,0,0,0,1,0,0,1.201498246754636,1.1688961736604127,0.0,-0.26064200499385853,1.1944851470190085,1,33.0,1,1,0.06407066042016003,0.06407066042016003
2016-07-29,air_8a59bb0c497b771e,1,0,0,0,0,0,0,1.190863439054377,1.178969506395381,0.0,0.7227646565811169,1.1521196325702865,1,29.0,1,1,1.2641908922946559,1.2641908922946559
2016-07-30,air_8a59bb0c497b771e,0,0,1,0,0,0,0,1.2759419006564463,1.4106561592996467,0.0,1.7608050215769244,1.3109903117529942,1,13.0,1,1,1.382628741536486,1.382628741536486
2016-08-01,air_8a59bb0c497b771e,0,1,0,0,0,0,0,1.3503855545582568,1.319996164684934,0.0,1.3237353942102688,1.2898075545286332,1,40.0,1,1,-1.1506669009493717,-1.1506669009493717
2016-08-02,air_8a59bb0c497b771e,0,0,0,0,0,1,0,1.2972115160569635,1.2797028337450618,0.0,0.17642762237279738,1.3427644475895357,1,42.0,1,1,-0.7946037465831097,-0.7946037465831097
2016-08-03,air_8a59bb0c497b771e,0,0,0,0,0,0,1,1.2865767083567052,1.3300694974199023,0.0,0.7227646565811169,1.2368506614677306,1,35.0,1,1,-0.34296574551853526,-0.34296574551853526
2016-08-04,air_8a59bb0c497b771e,0,0,0,0,1,0,0,1.371655169958774,1.4710961557094553,0.0,1.159834283947773,1.2686247973042724,1,33.0,1,1,-0.21515781326706648,-0.21515781326706648
2016-08-05,air_8a59bb0c497b771e,1,0,0,0,0,0,0,1.371655169958774,1.461022822974487,0.0,1.023250025395693,1.4063127192626186,1,33.0,1,1,0.8451607801036232,0.8451607801036232
2016-08-06,air_8a59bb0c497b771e,0,0,1,0,0,0,0,1.3397507468579983,1.5214628193842958,0.0,0.4222792877665411,1.4380868550991601,1,16.0,1,1,0.6007890152122518,0.6007890152122518
2016-08-08,air_8a59bb0c497b771e,0,1,0,0,0,0,0,1.446098823860585,1.461022822974487,0.0,1.8154387249977564,1.3957213406504383,1,27.0,1,1,-1.1319267349300948,-1.1319267349300948
2016-08-09,air_8a59bb0c497b771e,0,0,0,0,0,1,0,1.382289977659033,1.3602894956248062,0.0,1.3237353942102688,1.4063127192626186,1,31.0,1,1,-0.2923672972664875,-0.2923672972664875
2016-08-10,air_8a59bb0c497b771e,0,0,0,0,0,0,1,1.2653070929561876,1.3502161628898388,0.0,1.7608050215769244,1.22625928285555,1,32.0,1,1,0.7207260777356242,0.7207260777356242
2016-08-12,air_8a59bb0c497b771e,1,0,0,0,0,0,0,1.2865767083567052,1.3703628283597744,0.0,1.9793398352602525,1.1627110111824672,1,19.0,1,1,-0.029255366355839172,-0.029255366355839172
2016-08-17,air_8a59bb0c497b771e,0,0,0,0,0,0,1,1.2121330544548943,1.1890428391303491,0.0,-0.6977116323605143,1.2156679042433698,1,30.0,1,1,-0.8125943059616156,-0.8125943059616156
2016-08-18,air_8a59bb0c497b771e,0,0,0,0,1,0,0,1.3610203622585155,1.4308028247695832,0.0,0.17642762237279738,1.3003989331408135,1,31.0,1,1,-0.5344902422355456,-0.5344902422355456
2016-08-19,air_8a59bb0c497b771e,1,0,0,0,0,0,0,1.435464016160326,1.6423428122039132,0.0,0.558863546318621,1.416904097874799,1,30.0,1,1,0.8080552513854549,0.8080552513854549
2016-08-20,air_8a59bb0c497b771e,0,0,1,0,0,0,0,1.499272862361878,1.5919761485290727,0.0,1.3237353942102688,1.3957213406504383,1,11.0,1,1,0.6896174021436245,0.6896174021436245
2016-08-22,air_8a59bb0c497b771e,0,1,0,0,0,0,0,1.446098823860585,1.461022822974487,0.0,0.6134972497394531,1.5334092626087847,1,30.0,1,1,-1.9977224050206897,-1.9977224050206897
2016-08-23,air_8a59bb0c497b771e,0,0,0,0,0,1,0,1.3610203622585155,1.420729492034615,0.0,-0.014790339600114567,1.416904097874799,1,30.0,1,1,-0.5997060199826295,-0.5997060199826295
2016-08-24,air_8a59bb0c497b771e,0,0,0,0,0,0,1,1.2653070929561876,1.3804361610947427,0.0,-0.4518599669667704,1.3003989331408135,1,32.0,1,1,-0.4081815232656191,-0.4081815232656191
2016-08-25,air_8a59bb0c497b771e,0,0,0,0,1,0,0,1.2972115160569635,1.420729492034615,0.0,0.8866657668436132,1.2686247973042724,1,26.0,1,1,-0.2777499677714515,-0.2777499677714515
2016-08-26,air_8a59bb0c497b771e,1,0,0,0,0,0,0,1.3078463237572224,1.3602894956248062,0.0,1.2144679873686048,1.2898075545286332,1,38.0,1,1,1.1082727110142716,1.1082727110142716
2016-08-29,air_8a59bb0c497b771e,0,1,0,0,0,0,0,0.7442015156435141,0.6450828714420722,0.0,-1.5172171836729937,0.7072817308587055,1,28.0,1,1,-1.423523718190044,-1.423523718190044
2016-08-30,air_8a59bb0c497b771e,0,0,0,0,0,1,0,0.7654711310440313,0.6450828714420722,0.0,1.2417848390790207,0.7390558666952471,1,33.0,1,1,-0.6263170557300027,-0.6263170557300027
2016-08-31,air_8a59bb0c497b771e,0,0,0,0,0,0,1,1.0738805543515322,0.9976495171659553,0.0,1.8427555767081727,1.120345496733745,1,31.0,1,1,-0.1941688273254763,-0.1941688273254763
2016-09-01,air_8a59bb0c497b771e,0,0,0,0,1,0,0,1.1164197851525668,1.0883095117806683,0.0,1.3510522459206846,0.993248953387579,1,29.0,1,1,-0.5899611336526055,-0.5899611336526055
2016-09-02,air_8a59bb0c497b771e,1,0,0,0,0,0,0,1.1270545928528255,1.2394095028051897,0.0,1.4603196527623488,0.9720661961632181,1,33.0,1,1,0.6210283945130709,0.6210283945130709
2016-09-03,air_8a59bb0c497b771e,0,0,1,0,0,0,0,1.2227678621551532,1.2192628373352532,0.0,-0.014790339600114567,1.1627110111824672,1,11.0,1,1,1.2064711809552828,1.2064711809552828
2016-09-05,air_8a59bb0c497b771e,0,1,0,0,0,0,0,1.0632457466512735,0.9976495171659553,0.0,-0.8069790392021782,1.1627110111824672,1,23.0,1,1,-1.3320717080159725,-1.3320717080159725
2016-09-06,air_8a59bb0c497b771e,0,0,0,0,0,1,0,1.0526109389510148,1.1286028427205406,0.0,-0.47917681867718637,1.1733023897946475,1,35.0,1,1,-0.6263170557300027,-0.6263170557300027
2016-09-07,air_8a59bb0c497b771e,0,0,0,0,0,0,1,1.201498246754636,1.2998494992149983,0.0,0.7773983600019491,1.1097541181215647,1,32.0,1,1,-0.5292429957501481,-0.5292429957501481
2016-09-08,air_8a59bb0c497b771e,0,0,0,0,1,0,0,0.956897669648687,0.7055228678518809,0.0,-1.216731814858418,1.01443171061194,1,20.0,1,1,-0.38119568419786026,-0.38119568419786026
2016-09-09,air_8a59bb0c497b771e,1,0,0,0,0,0,0,0.8505495926461006,0.846549526141434,0.0,0.17642762237279738,0.9297006817144958,1,34.0,1,1,0.939611216840779,0.939611216840779
2016-09-10,air_8a59bb0c497b771e,0,0,1,0,0,0,0,0.8505495926461006,0.967429518961051,0.0,1.5422702078935964,0.7284644880830665,1,17.0,1,1,1.450093339205883,1.450093339205883
2016-09-12,air_8a59bb0c497b771e,0,1,0,0,0,0,0,1.0632457466512735,0.9472828534911149,0.0,-1.1347812597271698,1.0250230892241206,1,38.0,1,1,-1.310707918753997,-1.310707918753997
2016-09-13,air_8a59bb0c497b771e,0,0,0,0,0,1,0,0.7867407464445486,0.4536895494776787,0.0,-1.5172171836729937,0.993248953387579,1,34.0,1,1,-0.7912305166996398,-0.7912305166996398
2016-09-14,air_8a59bb0c497b771e,0,0,0,0,0,0,1,0.8186451695453246,0.6350095387071044,0.0,-1.2713655182792498,0.9720661961632181,1,31.0,1,1,-0.39506340705212517,-0.39506340705212517
2016-09-15,air_8a59bb0c497b771e,0,0,0,0,1,0,0,0.8186451695453246,0.6551562041770405,0.0,-0.99819700117509,0.9191093031023156,1,30.0,1,1,-0.06935932163709184,-0.06935932163709184
2016-09-16,air_8a59bb0c497b771e,1,0,0,0,0,0,0,0.924993246547911,0.9573561862260831,0.0,-0.42454311525635435,0.8979265458779546,1,28.0,1,1,0.871397012530611,0.871397012530611
2016-09-17,air_8a59bb0c497b771e,0,0,1,0,0,0,0,1.1164197851525668,0.9875761844309874,0.0,-0.4518599669667704,1.1627110111824672,1,13.0,1,1,1.3350287198475226,1.3350287198475226
2016-09-21,air_8a59bb0c497b771e,0,0,0,0,0,0,1,0.5634097847391173,0.49398288041755095,0.0,-1.4625834802521618,0.675507595022164,1,27.0,1,1,0.3620393001266635,0.3620393001266635
2016-09-23,air_8a59bb0c497b771e,1,0,0,0,0,0,0,0.5846794001396345,0.49398288041755095,0.0,-1.080147556306338,0.7390558666952471,1,28.0,1,1,0.17688645985620724,0.17688645985620724
2016-09-24,air_8a59bb0c497b771e,0,0,1,0,0,0,0,0.5315053616383413,0.373102887597934,0.0,-1.189414963148002,0.6331420805734421,1,11.0,1,1,1.107897907693886,1.107897907693886
2016-09-26,air_8a59bb0c497b771e,0,1,0,0,0,0,0,0.8505495926461006,0.846549526141434,0.0,-0.7523453357813462,0.8661524100414131,1,31.0,1,1,-1.0817030899984326,-1.0817030899984326
2016-09-27,air_8a59bb0c497b771e,0,0,0,0,0,1,0,1.0738805543515322,1.0782361790457,0.0,-0.4518599669667704,0.9508834389388572,1,26.0,1,1,-0.45615634827496804,-0.45615634827496804
2016-09-28,air_8a59bb0c497b771e,0,0,0,0,0,0,1,0.9356280542481699,0.7760361969966575,0.0,-1.380632925120914,1.0356144678363008,1,33.0,1,1,-0.340716925596222,-0.340716925596222
2016-09-29,air_8a59bb0c497b771e,0,0,0,0,1,0,0,0.5846794001396345,0.4536895494776787,0.0,-1.5172171836729937,0.675507595022164,1,33.0,1,1,-0.21890584647092187,-0.21890584647092187
2016-09-30,air_8a59bb0c497b771e,1,0,0,0,0,0,0,0.5527749770388585,0.6249362059721362,0.0,-0.3152757084146903,0.5378196730638173,1,34.0,1,1,1.1764869153244397,1.1764869153244397
2016-10-03,air_8a59bb0c497b771e,0,1,0,0,0,0,0,0.6803926694419621,0.584642875032264,0.0,-1.5172171836729937,0.7072817308587055,1,33.0,1,1,-1.5303426644999227,-1.5303426644999227
2016-10-04,air_8a59bb0c497b771e,0,0,0,0,0,1,0,0.6697578617417037,0.7155962005868488,0.0,-0.99819700117509,0.7390558666952471,1,27.0,1,1,-0.6859107836713034,-0.6859107836713034
2016-10-05,air_8a59bb0c497b771e,0,0,0,0,0,0,1,0.7973755541448073,0.725669533321817,0.0,-1.298682369989666,0.6966903522465249,1,27.0,1,1,-0.8560714911263381,-0.8560714911263381
2016-10-06,air_8a59bb0c497b771e,0,0,0,0,1,0,0,0.6910274771422209,0.7055228678518809,0.0,0.8320320634227809,0.6437334591856224,1,25.0,1,1,-0.3834445041201735,-0.3834445041201735
2016-10-07,air_8a59bb0c497b771e,1,0,0,0,0,0,0,0.510235746237824,0.584642875032264,0.0,0.695447804870701,0.3365834794323879,1,35.0,1,1,0.7930631185700333,0.7930631185700333
2016-10-08,air_8a59bb0c497b771e,0,0,1,0,0,0,0,0.9356280542481699,0.9372095207561469,0.0,-0.34259256012510647,0.8131955169805105,1,13.0,1,1,1.0449309498691155,1.0449309498691155
2016-10-11,air_8a59bb0c497b771e,0,0,0,0,0,1,0,0.10611305362799543,0.010462909139082656,0.0,-0.4518599669667704,0.1459386644131388,1,33.0,1,1,-1.1757787234152028,-1.1757787234152028
2016-10-12,air_8a59bb0c497b771e,0,0,0,0,0,0,1,0.14865228442902986,0.32273622392309353,0.0,0.4222792877665411,0.10357314996441674,1,33.0,1,1,-0.4666508412457631,-0.4666508412457631
2016-10-13,air_8a59bb0c497b771e,0,0,0,0,1,0,0,-0.02150463877510824,-0.03990375453575778,0.0,-0.6977116323605143,0.16712142163749974,1,34.0,1,1,-0.4325437390906791,-0.4325437390906791
2016-10-14,air_8a59bb0c497b771e,1,0,0,0,0,0,0,0.02103459202592619,0.07090290554889132,0.0,-0.47917681867718637,0.050616256903514234,1,27.0,1,1,0.9497309064911886,0.9497309064911886
2016-10-15,air_8a59bb0c497b771e,0,0,1,0,0,0,0,0.13801747672877143,0.3126628911881253,0.0,1.3510522459206846,-0.07648028644265173,1,16.0,1,1,1.4133626138081004,1.4133626138081004
2016-10-17,air_8a59bb0c497b771e,0,1,0,0,0,0,0,0.45706170773653076,0.4637628822126466,0.0,-0.4518599669667704,0.49545415861509545,1,31.0,1,1,-1.3961630758018997,-1.3961630758018997
2016-10-18,air_8a59bb0c497b771e,0,0,0,0,0,1,0,0.5740445924393757,0.6753028696469766,0.0,0.09447706724154947,0.548411051675998,1,26.0,1,1,-0.5970823967399307,-0.5970823967399307
2016-10-19,air_8a59bb0c497b771e,0,0,0,0,0,0,1,0.5846794001396345,0.514129545887487,0.0,-0.20600830157302652,0.5272282944516371,1,29.0,1,1,-0.4606539881195945,-0.4606539881195945
2016-10-20,air_8a59bb0c497b771e,0,0,0,0,1,0,0,0.5634097847391173,0.5443495440923913,0.0,0.39496243605612524,0.5272282944516371,1,33.0,1,1,-0.24101924237366867,-0.24101924237366867
2016-10-21,air_8a59bb0c497b771e,1,0,0,0,0,0,0,0.10611305362799543,0.010462909139082656,0.0,-0.7250284840709302,0.1988955574740413,1,32.0,1,1,0.972968712355092,0.972968712355092
2016-10-22,air_8a59bb0c497b771e,0,0,1,0,0,0,0,-0.0002350233745910248,-0.15071041462040652,0.0,-1.4625834802521618,0.050616256903514234,1,17.0,1,1,1.5183075435160511,1.5183075435160511
2016-10-24,air_8a59bb0c497b771e,0,1,0,0,0,0,0,-0.09594829267691868,0.030609574609019117,0.0,1.3510522459206846,-0.07648028644265173,1,34.0,1,1,-1.2305000081914914,-1.2305000081914914
2016-10-25,air_8a59bb0c497b771e,0,0,0,0,0,1,0,-0.10658310037717747,-0.1910037455602791,0.0,-1.3259992217000818,-0.1400285581157347,1,34.0,1,1,-0.5603516713421479,-0.5603516713421479
2016-10-26,air_8a59bb0c497b771e,0,0,0,0,0,0,1,0.37198324613446154,0.40332288580283826,0.0,-0.4518599669667704,0.3259921008202073,1,30.0,1,1,-0.17018141482080182,-0.17018141482080182
2016-10-27,air_8a59bb0c497b771e,0,0,0,0,1,0,0,0.08484343822747821,0.14141623469366787,0.0,0.9959331736852767,-0.0023406361573882796,1,21.0,1,1,-0.1566884952869224,-0.1566884952869224
2016-10-28,air_8a59bb0c497b771e,1,0,0,0,0,0,0,-0.10658310037717747,-0.15071041462040652,0.0,-1.4899003319625779,-0.04470615060611033,1,29.0,1,1,0.8755198490548519,0.8755198490548519
2016-10-31,air_8a59bb0c497b771e,0,1,0,0,0,0,0,-0.2661052158810572,-0.1910037455602791,0.0,-0.8069790392021782,-0.35185613035934477,1,31.0,1,1,-1.0614637106976135,-1.0614637106976135
2016-11-01,air_8a59bb0c497b771e,0,0,0,0,0,1,0,-0.3405488697828676,-0.2111504110302152,0.0,-0.20600830157302652,-0.27771648007408134,1,36.0,1,1,-0.7788620071269171,-0.7788620071269171
2016-11-02,air_8a59bb0c497b771e,0,0,0,0,0,0,1,-0.4043577159844196,-0.28166374017499174,0.0,1.3237353942102688,-0.5319095667664134,1,32.0,1,1,0.3695353665343743,0.3695353665343743
2016-11-04,air_8a59bb0c497b771e,1,0,0,0,0,0,0,-0.3511836774831264,-0.3118837383798961,0.0,1.1052005805269407,-0.44717853786896933,1,30.0,1,1,0.03521080475047353,0.03521080475047353
2016-11-05,air_8a59bb0c497b771e,0,0,1,0,0,0,0,-0.3192792543823504,-0.15071041462040652,0.0,1.2417848390790207,-0.5001354309298719,1,17.0,1,1,1.2293341834988007,1.2293341834988007
2016-11-07,air_8a59bb0c497b771e,0,1,0,0,0,0,0,-0.4575317544857128,-0.3521770693197683,0.0,1.1325174322373566,-0.6272319742760379,1,21.0,1,1,-1.3005882291035873,-1.3005882291035873
2016-11-08,air_8a59bb0c497b771e,0,0,0,0,0,1,0,-0.42562733138493686,-0.6543770513688109,0.0,-1.5172171836729937,-0.25653372284972037,1,26.0,1,1,-1.121057438638914,-1.121057438638914
2016-11-09,air_8a59bb0c497b771e,0,0,0,0,0,0,1,-0.7553063700929548,-0.8054770423933322,0.0,0.09447706724154947,-0.7013716245613014,1,28.0,1,1,-0.8159675358450854,-0.8159675358450854
2016-11-10,air_8a59bb0c497b771e,0,0,0,0,1,0,0,-0.7872107931937308,-0.896137037008045,0.0,-1.216731814858418,-0.775511274846565,1,27.0,1,1,-0.5539800148955937,-0.5539800148955937
2016-11-11,air_8a59bb0c497b771e,1,0,0,0,0,0,0,-0.3511836774831264,-0.3320304038498322,0.0,0.7227646565811169,-0.44717853786896933,1,35.0,1,1,0.38415269602941027,0.38415269602941027
2016-11-12,air_8a59bb0c497b771e,0,0,1,0,0,0,0,-0.2767400235813158,-0.22122374376518306,0.0,1.0778837288165248,-0.3730388875837059,1,9.0,1,1,1.7608052918054948,1.7608052918054948
2016-11-15,air_8a59bb0c497b771e,0,0,0,0,0,1,0,-0.11721790807743628,-0.06005042000569388,0.0,-1.080147556306338,-0.1718026939522763,1,32.0,1,1,-0.9141660057860966,-0.9141660057860966
2016-11-16,air_8a59bb0c497b771e,0,0,0,0,0,0,1,-0.5638798314882993,-0.5939370549590024,0.0,0.7500815082915332,-0.4895440523176914,1,35.0,1,1,-0.33884290899429437,-0.33884290899429437
2016-11-17,air_8a59bb0c497b771e,0,0,0,0,1,0,0,-0.5532450237880405,-0.3320304038498322,0.0,0.7773983600019491,-0.7013716245613014,1,28.0,1,1,-0.28974367402378876,-0.28974367402378876
2016-11-18,air_8a59bb0c497b771e,1,0,0,0,0,0,0,-0.39372290828416084,-0.22122374376518306,0.0,0.9686163219748608,-0.648414731500399,1,31.0,1,1,0.988335648490899,0.988335648490899
2016-11-19,air_8a59bb0c497b771e,0,0,1,0,0,0,0,-0.1278527157776947,-0.2715904074400235,0.0,-1.4899003319625779,-0.04470615060611033,1,12.0,1,1,1.4886980812055937,1.4886980812055937
2016-11-21,air_8a59bb0c497b771e,0,1,0,0,0,0,0,-0.19166156197924672,-0.45291039666944916,0.0,-1.5172171836729937,-0.03411477199392968,1,27.0,1,1,-1.3077094921909125,-1.3077094921909125
2016-11-22,air_8a59bb0c497b771e,0,0,0,0,0,1,0,-0.0002350233745910248,-0.06005042000569388,0.0,0.44959613947695726,0.0612076355156947,1,35.0,1,1,0.6521370701050706,0.6521370701050706
2016-11-24,air_8a59bb0c497b771e,0,0,0,0,1,0,0,-0.8297500239947654,-0.6946703823086833,0.0,-0.6157610772292663,-0.817876789295287,1,23.0,1,1,-1.129303111687396,-1.129303111687396
2016-11-25,air_8a59bb0c497b771e,1,0,0,0,0,0,0,-0.7446715623926962,-0.7047437150436513,0.0,0.5861803980290372,-0.796694032070926,1,37.0,1,1,0.8545308631132617,0.8545308631132617
2016-11-28,air_8a59bb0c497b771e,0,1,0,0,0,0,0,-0.6383234853901097,-0.7248903805135877,0.0,-0.8616127426230101,-0.44717853786896933,1,31.0,1,1,-1.2619834871038769,-1.2619834871038769
2016-11-29,air_8a59bb0c497b771e,0,0,0,0,0,1,0,-0.7553063700929548,-0.7349637132485557,0.0,-0.09674089473136248,-0.6272319742760379,1,26.0,1,1,-0.6165721693999787,-0.6165721693999787
2016-11-30,air_8a59bb0c497b771e,0,0,0,0,0,0,1,-0.7659411777932134,-0.886063704273077,0.0,0.06716021553113334,-0.690780245949121,1,31.0,1,1,-0.37744765099400485,-0.37744765099400485
2016-12-01,air_8a59bb0c497b771e,0,0,0,0,1,0,0,-0.4149925236846782,-0.5637170567540982,0.0,-1.3533160734104979,-0.38363026619588636,1,22.0,1,1,-0.4823925807019558,-0.4823925807019558
2016-12-02,air_8a59bb0c497b771e,1,0,0,0,0,0,0,-0.6170538699895926,-0.6644503841037791,0.0,0.9959331736852767,-0.6060492170516769,1,37.0,1,1,1.118392400664681,1.118392400664681
2016-12-03,air_8a59bb0c497b771e,0,0,1,0,0,0,0,-0.6702279084908858,-0.5234237258142257,0.0,1.023250025395693,-0.860242303744009,1,18.0,1,1,2.254046461432864,2.254046461432864
2016-12-05,air_8a59bb0c497b771e,0,1,0,0,0,0,0,-0.2554704081807985,-0.3823970675246726,0.0,0.5042298428977893,-0.1929854511766372,1,33.0,1,1,-1.196018102716022,-1.196018102716022
2016-12-06,air_8a59bb0c497b771e,0,0,0,0,0,1,0,-0.6276886776898511,-0.6946703823086833,0.0,-0.09674089473136248,-0.796694032070926,1,39.0,1,1,-0.7136462293798334,-0.7136462293798334
2016-12-07,air_8a59bb0c497b771e,0,0,0,0,0,0,1,-0.8829240624960586,-0.8659170388031409,0.0,1.050566877106109,-0.9767474684779944,1,38.0,1,1,-0.1728050380635006,-0.1728050380635006
2016-12-08,air_8a59bb0c497b771e,0,0,0,0,1,0,0,-0.7446715623926962,-0.8054770423933322,0.0,0.8593489151331968,-0.7119630031734819,1,30.0,1,1,-0.006017560491935756,-0.006017560491935756
2016-12-09,air_8a59bb0c497b771e,1,0,0,0,0,0,0,-0.6595931007906269,-0.5334970585491939,0.0,-0.20600830157302652,-0.754328517622204,1,37.0,1,1,1.7443139457085313,1.7443139457085313
2016-12-10,air_8a59bb0c497b771e,0,0,1,0,0,0,0,-0.9467329086976105,-0.9565770334178535,0.0,0.03984336382071745,-0.9343819540292724,1,8.0,1,1,2.4755552237807175,2.4755552237807175
2016-12-12,air_8a59bb0c497b771e,0,1,0,0,0,0,0,-1.1275246396020073,-1.1983370190570877,0.0,-0.5338105220980183,-1.1568009048850632,1,30.0,1,1,-0.999246359513614,-0.999246359513614
2016-12-13,air_8a59bb0c497b771e,0,0,0,0,0,1,0,-0.9360981009973519,-1.127823689912311,0.0,-1.5172171836729937,-0.7437371390100235,1,23.0,1,1,-0.41680199963448644,-0.41680199963448644
2016-12-14,air_8a59bb0c497b771e,0,0,0,0,0,0,1,-0.9467329086976105,-1.0270903625626302,0.0,-1.244048666568834,-1.029704361538897,1,31.0,1,1,0.2379794010790501,0.2379794010790501
2016-12-15,air_8a59bb0c497b771e,0,0,0,0,1,0,0,-1.2445075243048525,-1.2688503482018645,0.0,-0.12405774644177861,-1.2097577979459657,1,35.0,1,1,0.3388014942627601,0.3388014942627601
2016-12-16,air_8a59bb0c497b771e,1,0,0,0,0,0,0,-1.2551423320051112,-1.3695836755515451,0.0,0.2583781775040453,-1.1462095262728824,1,32.0,1,1,1.915973866445108,1.915973866445108
2016-12-17,air_8a59bb0c497b771e,0,0,1,0,0,0,0,-1.053080985700197,-0.9666503661528217,0.0,0.06716021553113334,-1.2627146910068683,1,15.0,1,1,2.9200719617579667,2.9200719617579667
2016-12-19,air_8a59bb0c497b771e,0,1,0,0,0,0,0,-0.8616544470955413,-0.7047437150436513,0.0,0.9139826185540291,-1.008521604314536,1,34.0,1,1,-0.45915477483805234,-0.45915477483805234
