visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Bar/Cocktail,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,total_area_visitors,total_genre_visitors
2016-09-17,air_709262d948dd0b6e,0,0,1,0,0,0,0,1.1066022557980526,0.9673673512992108,0.0,-0.5151721543767956,1.162649179649088,1,20.0,1,1,1.1204313966463275,1.1204313966463275
2016-09-18,air_709262d948dd0b6e,0,0,0,1,0,0,0,0.8413316441244768,0.5982814981248884,0.0,-1.5752719575292957,0.9616008455517633,1,9.0,1,1,-0.21273595684861968,-0.21273595684861968
2016-09-21,air_709262d948dd0b6e,0,0,0,0,0,0,1,0.5548393835170151,0.47857797817645975,0.0,-1.5209078650599368,0.6759005813081967,1,4.0,1,1,0.022429350430311388,0.022429350430311388
2016-09-22,air_709262d948dd0b6e,0,0,0,0,1,0,0,0.5866718569178443,0.4985285648345312,1.0,-1.4393617263558982,0.7817154939909992,1,9.0,1,1,-0.7312839185823777,-0.7312839185823777
2016-09-23,air_709262d948dd0b6e,1,0,0,0,0,0,0,0.5760610324509011,0.47857797817645975,0.0,-1.140359217774424,0.7393895289178783,1,4.0,1,1,-0.18651248733190434,-0.18651248733190434
2016-09-24,air_709262d948dd0b6e,0,0,1,0,0,0,0,0.523006910116186,0.35887445822803105,0.0,-1.2490874027131418,0.6335746162350759,1,14.0,1,1,0.8641181300797229,0.8641181300797229
2016-09-25,air_709262d948dd0b6e,0,0,0,1,0,0,0,0.8837749419922488,0.877589711337889,0.0,-0.4608080619074367,0.8769489154055212,1,10.0,1,1,-0.8256038170054022,-0.8256038170054022
2016-09-28,air_709262d948dd0b6e,0,0,0,0,0,0,1,0.9262182398600212,0.7578861913894602,0.0,-1.4393617263558982,1.035671284429725,1,2.0,1,1,-0.7706191228574507,-0.7706191228574507
2016-09-29,air_709262d948dd0b6e,0,0,0,0,1,0,0,0.5760610324509011,0.43867680486031696,0.0,-1.5752719575292957,0.6759005813081967,1,2.0,1,1,-0.633157387487572,-0.633157387487572
2016-09-30,air_709262d948dd0b6e,1,0,0,0,0,0,0,0.544228559050072,0.6082567914539243,0.0,-0.379261923203398,0.5383411948205535,1,2.0,1,1,0.9415196610726085,0.9415196610726085
2016-10-01,air_709262d948dd0b6e,0,0,1,0,0,0,0,0.7140017505211605,0.578330911466817,0.0,-1.0588130790703854,0.7499710201861584,1,48.0,1,1,0.9800089469761746,0.9800089469761746
2016-10-02,air_709262d948dd0b6e,0,0,0,1,0,0,0,0.9898831866616791,0.9274661779830676,0.0,0.27310718642890963,1.0250897931614449,1,4.0,1,1,-0.8890476948684232,-0.8890476948684232
2016-10-05,air_709262d948dd0b6e,0,0,0,0,0,0,1,0.7882775217897617,0.7080097247442816,0.0,-1.3578155876518598,0.6970635638447572,1,5.0,1,1,-1.3521880032684763,-1.3521880032684763
2016-10-06,air_709262d948dd0b6e,0,0,0,0,1,0,0,0.6821692771203315,0.6880591380862102,0.0,0.7623840186531404,0.644156107503356,1,9.0,1,1,-0.8188364700333467,-0.8188364700333467
2016-10-07,air_709262d948dd0b6e,1,0,0,0,0,0,0,0.5017852611823,0.5683556181377816,0.0,0.626473787479743,0.337292860723229,1,11.0,1,1,0.5088324140468055,0.5088324140468055
2016-10-08,air_709262d948dd0b6e,0,0,1,0,0,0,0,0.9262182398600212,0.9174908846540321,0.0,-0.40644396943807765,0.81345996779584,1,14.0,1,1,0.7930609868731394,0.7930609868731394
2016-10-09,air_709262d948dd0b6e,0,0,0,1,0,0,0,0.4381203143806417,0.5284544448216384,0.0,-0.651082385550193,0.347874351991509,1,27.0,1,1,-0.016905853844761613,-0.016905853844761613
2016-10-12,air_709262d948dd0b6e,0,0,0,0,0,0,1,0.14101722930623684,0.3089979915828524,0.0,0.35465332513294806,0.1045000528210635,1,4.0,1,1,-0.9127334092706176,-0.9127334092706176
2016-10-13,air_709262d948dd0b6e,0,0,0,0,1,0,0,-0.02875596216485139,-0.050112568262434015,0.0,-0.759810570488911,0.16798900043074494,1,4.0,1,1,-0.8742441233670516,-0.8742441233670516
2016-10-14,air_709262d948dd0b6e,1,0,0,0,0,0,0,0.013687335702920573,0.05961565835695916,0.0,-0.5423542006114751,0.05159259647966228,1,9.0,1,1,0.6856293536917573,0.6856293536917573
2016-10-15,air_709262d948dd0b6e,0,0,1,0,0,0,0,0.13040640483929403,0.29902269825381655,0.0,1.278842897112051,-0.07538529873970058,1,21.0,1,1,1.2088298664688035,1.2088298664688035
2016-10-16,air_709262d948dd0b6e,0,0,0,1,0,0,0,0.44873113884758487,0.5683556181377816,0.0,0.27310718642890963,0.347874351991509,1,17.0,1,1,-0.9254221848432219,-0.9254221848432219
2016-10-19,air_709262d948dd0b6e,0,0,0,0,0,0,1,0.5760610324509011,0.4985285648345312,0.0,-0.2705337382646802,0.5277597035522734,1,7.0,1,1,-0.9059660622985621,-0.9059660622985621
2016-10-20,air_709262d948dd0b6e,0,0,0,0,1,0,0,0.5548393835170151,0.5284544448216384,0.0,0.32747127889826866,0.5277597035522734,1,5.0,1,1,-0.6581119794470268,-0.6581119794470268
2016-10-21,air_709262d948dd0b6e,1,0,0,0,0,0,0,0.09857393143846488,-0.0002361016172553645,0.0,-0.7869926167235906,0.19973347423558574,1,14.0,1,1,0.7118528232084725,0.7118528232084725
2016-10-22,air_709262d948dd0b6e,0,0,1,0,0,0,0,-0.007534313230965408,-0.15984079488182684,0.0,-1.5209078650599368,0.05159259647966228,1,10.0,1,1,1.3272584384797759,1.3272584384797759
2016-10-23,air_709262d948dd0b6e,0,0,0,1,0,0,0,0.09857393143846488,-0.11993962156568405,0.0,-1.3578155876518598,0.16798900043074494,1,23.0,1,1,-0.6259670813297629,-0.6259670813297629
2016-10-26,air_709262d948dd0b6e,0,0,0,0,0,0,1,0.36384454311204056,0.3888003382151383,0.0,-0.5151721543767956,0.3267113694549486,1,3.0,1,1,-0.5781726933396204,-0.5781726933396204
2016-10-27,air_709262d948dd0b6e,0,0,0,0,1,0,0,0.0773522825045789,0.1294427116602092,0.0,0.9254762960612173,-0.001314859861738946,1,5.0,1,1,-0.5629461626524954,-0.5629461626524954
2016-10-28,air_709262d948dd0b6e,1,0,0,0,0,0,0,-0.1136425579003957,-0.15984079488182684,0.0,-1.5480899112946163,-0.04364082493485996,1,10.0,1,1,0.6018834349125696,0.6018834349125696
2016-10-29,air_709262d948dd0b6e,0,0,1,0,0,0,0,-0.02875596216485139,-0.030161981604362273,0.0,0.5721096950103842,-0.1282927550811018,1,9.0,1,1,1.5311247660129501,1.5311247660129501
2016-10-30,air_709262d948dd0b6e,0,0,0,1,0,0,0,-0.2940265738384271,-0.23964314151411276,0.0,0.5992917412450636,-0.38224854551982773,1,46.0,1,1,-0.5324931012782453,-0.5324931012782453
2016-11-02,air_709262d948dd0b6e,0,0,0,0,0,0,1,-0.41074564297480054,-0.2895196081592914,0.0,1.2516608508773714,-0.5303894232757512,1,8.0,1,1,0.03088853414538085,0.03088853414538085
2016-11-03,air_709262d948dd0b6e,0,0,0,0,1,0,0,-0.3789131695739714,-0.3892725414496487,1.0,0.7352019724184611,-0.3716670542515475,1,5.0,1,1,-0.49104310107440496,-0.49104310107440496
2016-11-04,air_709262d948dd0b6e,1,0,0,0,0,0,0,-0.3576915206400854,-0.31944548814639867,0.0,1.0342044809999353,-0.44573749312950917,1,9.0,1,1,-0.3463910595467172,-0.3463910595467172
2016-11-05,air_709262d948dd0b6e,0,0,1,0,0,0,0,-0.32585904723925624,-0.15984079488182684,0.0,1.1701147121733328,-0.49864494947091037,1,5.0,1,1,1.0011569062638481,1.0011569062638481
2016-11-06,air_709262d948dd0b6e,0,0,0,1,0,0,0,-0.45318894084257255,-0.5488772347142206,0.0,-1.031631032835706,-0.46690047566606974,1,4.0,1,1,-0.9859053484059686,-0.9859053484059686
2016-11-09,air_709262d948dd0b6e,0,0,0,0,0,0,1,-0.7609028503839204,-0.8082348612691493,0.0,0.02846877031679436,-0.699693283568235,1,1.0,1,1,-1.3069313703928547,-1.3069313703928547
2016-11-10,air_709262d948dd0b6e,0,0,0,0,1,0,0,-0.7927353237847495,-0.8980125012304709,0.0,-1.2762694489478215,-0.7737637224461967,1,3.0,1,1,-1.011282899551177,-1.011282899551177
2016-11-11,air_709262d948dd0b6e,1,0,0,0,0,0,0,-0.3576915206400854,-0.33939607480447004,0.0,0.6536558337144224,-0.44573749312950917,1,16.0,1,1,0.0473839423897663,0.0473839423897663
2016-11-12,air_709262d948dd0b6e,0,0,1,0,0,0,0,-0.2834157493714841,-0.22966784818507688,0.0,1.0070224347652559,-0.3716670542515475,1,14.0,1,1,1.600913031662273,1.600913031662273
2016-11-16,air_709262d948dd0b6e,0,0,0,0,0,0,1,-0.569908009978946,-0.598753701359399,0.0,0.6808378799491023,-0.48806345820263014,1,10.0,1,1,-0.7685043269286833,-0.7685043269286833
2016-11-17,air_709262d948dd0b6e,0,0,0,0,1,0,0,-0.5592971855120028,-0.33939607480447004,0.0,0.7080199261837816,-0.699693283568235,1,6.0,1,1,-0.7130966735949784,-0.7130966735949784
2016-11-18,air_709262d948dd0b6e,1,0,0,0,0,0,0,-0.40013481850785737,-0.22966784818507688,0.0,0.8982942498265379,-0.6467858272268339,1,23.0,1,1,0.7291941498243649,0.7291941498243649
2016-11-19,air_709262d948dd0b6e,0,0,1,0,0,0,0,-0.13486420683428169,-0.27954431483025555,0.0,-1.5480899112946163,-0.04364082493485996,1,16.0,1,1,1.2938446628052516,1.2938446628052516
2016-11-20,air_709262d948dd0b6e,0,0,0,1,0,0,0,-0.018145137697908587,-0.14986550155279132,0.0,-1.2490874027131418,0.05159259647966228,1,43.0,1,1,-0.5540640197516725,-0.5540640197516725
2016-11-23,air_709262d948dd0b6e,0,0,0,0,0,0,1,-0.6760162546483762,-0.6286795813465063,1.0,-1.5752719575292957,-0.5832968796171524,1,3.0,1,1,-0.624275244586749,-0.624275244586749
2016-11-24,air_709262d948dd0b6e,0,0,0,0,1,0,0,-0.8351786216525217,-0.6985066346497563,0.0,-0.6782644317848726,-0.8160896875193177,1,2.0,1,1,-1.6605252496827583,-1.6605252496827583
2016-11-25,air_709262d948dd0b6e,1,0,0,0,0,0,0,-0.7502920259169774,-0.7084819279787921,0.0,0.5177456025410252,-0.7949267049827573,1,15.0,1,1,0.5781977205103751,0.5781977205103751
2016-11-26,air_709262d948dd0b6e,0,0,1,0,0,0,0,-0.6229621323136612,-0.489025474740006,0.0,0.4633815100716661,-0.7631822311779165,1,17.0,1,1,1.6503992563954295,1.6503992563954295
2016-11-27,air_709262d948dd0b6e,0,0,0,1,0,0,0,-0.591129658912832,-0.8780619145723996,0.0,-1.5752719575292957,-0.30817810664186607,1,27.0,1,1,-0.9643344299325414,-0.9643344299325414
2016-11-30,air_709262d948dd0b6e,0,0,0,0,0,0,1,-0.7715136748508634,-0.8880372079014353,0.0,0.0012867240821147223,-0.6891117922999549,1,10.0,1,1,-0.8120691230612911,-0.8120691230612911
2016-12-01,air_709262d948dd0b6e,0,0,0,0,1,0,0,-0.42135646744174354,-0.5688278213722919,0.0,-1.412179680121219,-0.38224854551982773,1,4.0,1,1,-0.9304976950722635,-0.9304976950722635
2016-12-02,air_709262d948dd0b6e,1,0,0,0,0,0,0,-0.6229621323136612,-0.6685807546626492,0.0,0.9254762960612173,-0.6044598621537128,1,11.0,1,1,0.8759609872808202,0.8759609872808202
2016-12-03,air_709262d948dd0b6e,0,0,1,0,0,0,0,-0.6760162546483762,-0.5289266480561488,0.0,0.9526583422958972,-0.8584156525924387,1,33.0,1,1,2.157527320113844,2.157527320113844
2016-12-04,air_709262d948dd0b6e,0,0,0,1,0,0,0,-0.612351307846718,-0.6187042880174706,0.0,-0.8413567091929495,-0.6150413534219931,1,43.0,1,1,-0.7380512655544332,-0.7380512655544332
2016-12-07,air_709262d948dd0b6e,0,0,0,0,0,0,1,-0.8882327439872368,-0.8680866212433639,0.0,0.9798403885305765,-0.9748120565435213,1,7.0,1,1,-0.5811334076398947,-0.5811334076398947
2016-12-08,air_709262d948dd0b6e,0,0,0,0,1,0,0,-0.7502920259169774,-0.8082348612691493,0.0,0.7895660648878199,-0.7102747748365152,1,8.0,1,1,-0.39291656997959923,-0.39291656997959923
2016-12-09,air_709262d948dd0b6e,1,0,0,0,0,0,0,-0.665405430181433,-0.5389019413851847,0.0,-0.2705337382646802,-0.7526007399096363,1,6.0,1,1,1.5823028274891202,1.5823028274891202
2016-12-10,air_709262d948dd0b6e,0,0,1,0,0,0,0,-0.951897690788895,-0.9578642612046853,0.0,-0.02589532215256467,-0.9324860914704005,1,9.0,1,1,2.407496198894146,2.407496198894146
2016-12-11,air_709262d948dd0b6e,0,0,0,1,0,0,0,-1.1216708822599835,-1.08754307448215,0.0,0.11001490902083279,-1.0594639866897635,1,23.0,1,1,-0.17382371175930014,-0.17382371175930014
2016-12-14,air_709262d948dd0b6e,0,0,0,0,0,0,1,-0.951897690788895,-1.0276913145079354,0.0,-1.303451495182501,-1.0277195128849226,1,1.0,1,1,-0.11757014005408821,-0.11757014005408821
2016-12-15,air_709262d948dd0b6e,0,0,0,0,1,0,0,-1.2490007758632997,-1.2670983544047931,0.0,-0.18898759956064176,-1.2076048644456867,1,5.0,1,1,-0.0037941190864039464,-0.0037941190864039464
2016-12-16,air_709262d948dd0b6e,1,0,0,0,0,0,0,-1.2596116003302429,-1.3668512876951504,0.0,0.1915610477248712,-1.1441159168360053,1,2.0,1,1,1.776018134564211,1.776018134564211
2016-12-17,air_709262d948dd0b6e,0,0,1,0,0,0,0,-1.0580059354583253,-0.9678395545337212,0.0,0.0012867240821147223,-1.2605123207870879,1,55.0,1,1,2.9091257931977657,2.9091257931977657
2016-12-18,air_709262d948dd0b6e,0,0,0,1,0,0,0,-0.9837301641897239,-0.8980125012304709,0.0,0.8982942498265379,-1.1017899517628842,1,8.0,1,1,-0.060893609163122815,-0.060893609163122815
2016-12-21,air_709262d948dd0b6e,0,0,0,0,0,0,1,-0.7184595525161482,-0.598753701359399,0.0,0.5721096950103842,-0.7949267049827573,1,9.0,1,1,0.5553579244796876,0.5553579244796876
2016-12-22,air_709262d948dd0b6e,0,0,0,0,1,0,0,-0.23036162703676896,-0.07006315492050541,0.0,-1.5480899112946163,-0.29759661537358567,1,7.0,1,1,1.7937824203658568,1.7937824203658568
2016-12-23,air_709262d948dd0b6e,1,0,0,0,0,0,0,-0.6229621323136612,-0.6785560479916849,1.0,-0.81417466295827,-0.6150413534219931,1,12.0,1,1,1.2384370094715467,1.2384370094715467
2016-12-24,air_709262d948dd0b6e,0,0,1,0,0,0,0,-0.9943409886566671,-1.0775677811531141,0.0,-0.5151721543767956,-0.8478341613241586,1,9.0,1,1,1.5087079291680159,1.5087079291680159
2016-12-25,air_709262d948dd0b6e,0,0,0,1,0,0,0,-0.973119339722781,-0.9279383812175782,0.0,0.5721096950103842,-0.9324860914704005,1,73.0,1,1,-0.38318850870726934,-0.38318850870726934
2016-12-26,air_709262d948dd0b6e,0,1,0,0,0,0,0,-0.8457894461194647,-0.8980125012304709,0.0,-1.4937258188252573,-0.9007416176655597,1,2.0,1,1,-0.5346078972070127,-0.5346078972070127
2016-12-27,air_709262d948dd0b6e,0,0,0,0,0,1,0,-0.7715136748508634,-0.8381607412562566,0.0,-1.4937258188252573,-0.8584156525924387,1,13.0,1,1,0.3294977192873329,0.3294977192873329
2016-12-28,air_709262d948dd0b6e,0,0,0,0,0,0,1,-1.323276547131901,-1.416727754340329,0.0,-0.2977157844993596,-1.175860390640846,1,4.0,1,1,1.6487074196524156,1.6487074196524156
2016-12-29,air_709262d948dd0b6e,0,0,0,0,1,0,0,-1.2702224247971858,-1.3269501143790075,1.0,-0.6782644317848726,-1.2499308295188079,1,24.0,1,1,1.1703405805652374,1.1703405805652374
2017-01-04,air_709262d948dd0b6e,0,0,0,0,0,0,1,-0.9625085152558379,-0.8082348612691493,0.0,0.2187430939595506,-1.1123714430311646,1,9.0,1,1,-2.515748723276281,-2.515748723276281
