visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Tōkyō-to Toshima-ku Minamiikebukuro,total_area_visitors,total_genre_visitors
2016-07-25,air_ca1315af9e073bd1,0,1,0,0,0,0,0,0.672352682453221,0.548307907483972,0.0,-1.180051467104407,0.6354068657285601,1,54.0,1,1,-1.1020955701243715,-1.1020955701243713
2016-07-26,air_ca1315af9e073bd1,0,0,0,0,0,1,0,0.580648655967072,0.4969627987641592,0.0,-1.3608980841722114,0.6645533419641974,1,62.0,1,1,-0.30946521569572377,-0.30946521569572344
2016-07-27,air_ca1315af9e073bd1,0,0,0,0,0,0,1,0.6519740099007435,0.4866937770201969,0.0,-1.3092276221528387,0.7617082627496561,1,64.0,1,1,-0.08886127799467013,-0.08886127799466974
2016-07-28,air_ca1315af9e073bd1,0,0,0,0,1,0,0,0.8557607354255191,0.8769166032907737,0.0,-0.04330130267820684,0.8491476914565692,1,60.0,1,1,0.15530624789544636,0.1553062478954468
2016-07-29,air_ca1315af9e073bd1,1,0,0,0,0,0,0,0.9270860893591906,1.0104138859622864,0.0,1.584318250932034,0.8102857231423855,1,59.0,1,1,1.4561788234364663,1.456178823436467
2016-07-30,air_ca1315af9e073bd1,0,0,1,0,0,0,0,0.9270860893591906,1.0617589946820993,0.0,1.4034716338642297,0.7325617865140187,1,48.0,1,1,1.5845597521906707,1.5845597521906714
2016-07-31,air_ca1315af9e073bd1,0,0,0,1,0,0,0,0.957654098187907,0.846109538058886,0.0,0.3958976244864614,0.9560181043205735,1,45.0,1,1,-0.35577985455008865,-0.3557798545500883
2016-08-01,air_ca1315af9e073bd1,0,1,0,0,0,0,0,0.9474647619116681,0.9179926902666238,0.0,-0.8958639259978569,0.9754490884776655,1,44.0,1,1,-1.161410809358909,-1.1614108093589088
2016-08-02,air_ca1315af9e073bd1,0,0,0,0,0,1,0,0.7946247177680863,0.7023432336434101,0.0,-0.9475343880172296,0.7714237548282021,1,58.0,1,1,-0.7754554855725351,-0.7754554855725349
2016-08-03,air_ca1315af9e073bd1,0,0,0,0,0,0,1,0.8863287442542356,0.9693377989864365,0.0,-0.32748884378475696,0.8588631835351148,1,42.0,1,1,-0.285901627506661,-0.28590162750666065
2016-08-04,air_ca1315af9e073bd1,0,0,0,0,1,0,0,1.0187901158453398,1.0720280164260618,0.0,0.8092613206414431,0.9560181043205735,1,45.0,1,1,-0.1473639797054468,-0.14736397970544643
2016-08-05,air_ca1315af9e073bd1,1,0,0,0,0,0,0,1.0799261335027723,1.113104103401912,0.0,1.4034716338642297,0.9754490884776655,1,46.0,1,1,1.0019703476541864,1.001970347654187
2016-08-06,air_ca1315af9e073bd1,0,0,1,0,0,0,0,1.1206834786077278,1.1952562773536128,0.0,0.8867670136705024,1.092034993420216,1,41.0,1,1,0.7370831149081698,0.7370831149081705
2016-08-07,air_ca1315af9e073bd1,0,0,0,1,0,0,0,1.0697367972265337,1.1336421468898374,0.0,1.5068125579029747,0.9657335963991196,1,59.0,1,1,-0.5715085671085776,-0.5715085671085773
2016-08-08,air_ca1315af9e073bd1,0,1,0,0,0,0,0,1.0595474609502948,1.0925660599139873,0.0,-0.19831268873632515,1.0434575330274867,1,39.0,1,1,-1.1410973712648893,-1.141097371264889
2016-08-09,air_ca1315af9e073bd1,0,0,0,0,0,1,0,1.4059848943424134,1.5546720383923018,0.0,0.7059203966026976,1.08231950134167,1,49.0,1,1,-0.23105534465280786,-0.2310553446528075
2016-08-10,air_ca1315af9e073bd1,0,0,0,0,0,0,1,1.1206834786077278,1.1747182338656874,0.0,-0.12080699570726587,1.1114659775773077,1,56.0,1,1,0.8670891187098958,0.8670891187098964
2016-08-11,air_ca1315af9e073bd1,0,0,0,0,1,0,0,0.9372754256354295,0.9796068207303992,1.0,-0.12080699570726587,1.0337420409489406,1,62.0,1,1,0.5274484337778869,0.5274484337778873
2016-08-12,air_ca1315af9e073bd1,1,0,0,0,0,0,0,0.8761394079779966,0.9590687772424737,0.0,0.03420439035085221,0.9365871201634819,1,56.0,1,1,0.054145326187228386,0.0541453261872288
2016-08-13,air_ca1315af9e073bd1,0,0,1,0,0,0,0,0.8557607354255191,0.9487997554985115,1.0,0.4734033175155204,0.8491476914565692,1,64.0,1,1,0.23574746274776429,0.23574746274776473
2016-08-14,air_ca1315af9e073bd1,0,0,0,1,0,0,0,0.8048140540443253,0.8050334510830356,1.0,-0.404994536813816,0.8685786756136609,1,39.0,1,1,-0.8981486516604139,-0.8981486516604138
2016-08-15,air_ca1315af9e073bd1,0,1,0,0,0,0,0,0.8659500717017581,0.846109538058886,1.0,-1.2058866981140932,0.9560181043205735,1,51.0,1,1,-1.4734252184830512,-1.4734252184830512
2016-08-16,air_ca1315af9e073bd1,0,0,0,0,0,1,0,0.8965180805304741,1.0822970381700245,0.0,-0.844193463978484,0.8880096597707525,1,48.0,1,1,-1.3446380209669664,-1.3446380209669664
2016-08-17,air_ca1315af9e073bd1,0,0,0,0,0,0,1,1.0799261335027723,1.2055252990975747,0.0,1.1967897857867384,0.8200012152209315,1,47.0,1,1,-0.7949563861427941,-0.7949563861427938
2016-08-18,air_ca1315af9e073bd1,0,0,0,0,1,0,0,0.8965180805304741,0.9282617120105864,0.0,-1.102545774075348,1.0337420409489406,1,49.0,1,1,-0.493504964827542,-0.49350496482754175
2016-08-19,air_ca1315af9e073bd1,1,0,0,0,0,0,0,0.9678434344641459,1.0001448642183237,0.0,0.3958976244864614,1.014311056791849,1,58.0,1,1,0.9617497402280275,0.9617497402280281
2016-08-20,air_ca1315af9e073bd1,0,0,1,0,0,0,0,0.7742460452156088,0.7639573641071855,0.0,-0.9733696190269159,0.9268716280849362,1,55.0,1,1,0.8333688114738231,0.8333688114738237
2016-08-21,air_ca1315af9e073bd1,0,0,0,1,0,0,0,0.998411443292862,1.1233731251458747,0.0,0.654249934583325,0.8685786756136609,1,53.0,1,1,-0.781549517000741,-0.7815495170007408
2016-08-22,air_ca1315af9e073bd1,0,1,0,0,0,0,0,0.7742460452156088,0.5893839944598224,0.0,-1.3867333151818977,0.8394321993780232,1,27.0,1,1,-2.0795782112085983,-2.0795782112085983
2016-08-23,air_ca1315af9e073bd1,0,0,0,0,0,1,0,0.8863287442542356,0.8050334510830356,0.0,-0.9475343880172296,0.9365871201634819,1,59.0,1,1,-0.5641957293947305,-0.5641957293947303
2016-08-24,air_ca1315af9e073bd1,0,0,0,0,0,0,1,0.8557607354255191,0.8871856250347361,0.0,-0.8958639259978569,0.8685786756136609,1,50.0,1,1,-0.35659239207384946,-0.35659239207384913
2016-08-25,air_ca1315af9e073bd1,0,0,0,0,1,0,0,1.008600779569101,1.0412209511941746,0.0,1.6876591749707794,0.8685786756136609,1,49.0,1,1,-0.2152108629394725,-0.21521086293947214
2016-08-26,air_ca1315af9e073bd1,1,0,0,0,0,0,0,1.0391687883978173,1.0514899729381366,0.0,1.248460247806111,0.9171561360063902,1,37.0,1,1,1.2871710184942227,1.2871710184942233
2016-08-27,air_ca1315af9e073bd1,0,0,1,0,0,0,0,0.631595337348266,0.4558867117883092,0.0,-1.3867333151818977,0.6839843261212895,1,45.0,1,1,1.355830439252009,1.3558304392520097
2016-08-28,air_ca1315af9e073bd1,0,0,0,1,0,0,0,0.4583766206522067,0.20943018993320825,0.0,-1.3867333151818977,0.6548378498856517,1,72.0,1,1,-0.18108428694151946,-0.1810842869415191
2016-08-29,air_ca1315af9e073bd1,0,1,0,0,0,0,0,0.7640567089393703,0.7742263858511482,0.0,-0.7150173089300523,0.7325617865140187,1,41.0,1,1,-1.4571744680078353,-1.4571744680078353
2016-08-30,air_ca1315af9e073bd1,0,0,0,0,0,1,0,0.7131100275581763,0.5688459509718974,0.0,-1.2317219291237798,0.7714237548282021,1,63.0,1,1,-0.5930408114882384,-0.5930408114882382
2016-08-31,air_ca1315af9e073bd1,0,0,0,0,0,0,1,0.8863287442542356,0.8769166032907737,0.0,1.5326477889126615,0.7714237548282021,1,54.0,1,1,-0.12461292904014475,-0.12461292904014437
2016-09-01,air_ca1315af9e073bd1,0,0,0,0,1,0,0,0.9067074168067131,1.0206829077062491,0.0,1.2226250167964248,0.7228462944354728,1,58.0,1,1,-0.5536327415858403,-0.55363274158584
2016-09-02,air_ca1315af9e073bd1,1,0,0,0,0,0,0,0.8761394079779966,0.7434193206192605,0.0,-0.12080699570726587,0.8200012152209315,1,66.0,1,1,0.7590216280497111,0.7590216280497116
2016-09-03,air_ca1315af9e073bd1,0,0,1,0,0,0,0,0.9270860893591906,1.0206829077062491,0.0,0.5250737795348932,0.9754490884776655,1,56.0,1,1,1.3936134341068858,1.3936134341068864
2016-09-04,air_ca1315af9e073bd1,0,0,0,1,0,0,0,0.8761394079779966,0.9590687772424737,0.0,-0.22414791974601142,0.9171561360063902,1,45.0,1,1,-0.7084211398622702,-0.70842113986227
2016-09-05,air_ca1315af9e073bd1,0,1,0,0,0,0,0,1.049358124674056,1.0720280164260618,0.0,1.093448861747993,0.9948800726347572,1,55.0,1,1,-1.3580448901090194,-1.3580448901090194
2016-09-06,air_ca1315af9e073bd1,0,0,0,0,0,1,0,1.0901154697790112,1.0104138859622864,0.0,1.093448861747993,1.1017504854987616,1,44.0,1,1,-0.5930408114882384,-0.5930408114882382
2016-09-07,air_ca1315af9e073bd1,0,0,0,0,0,0,1,0.916896753082952,0.7947644293390733,0.0,-0.7925230019591114,1.0531730251060323,1,49.0,1,1,-0.48781720216121655,-0.48781720216121627
2016-09-08,air_ca1315af9e073bd1,0,0,0,0,1,0,0,0.8455713991492803,0.8050334510830356,0.0,-1.050875312055975,0.9851645805562113,1,56.0,1,1,-0.3273410412184611,-0.3273410412184608
2016-09-09,air_ca1315af9e073bd1,1,0,0,0,0,0,0,0.9067074168067131,1.0206829077062491,0.0,-0.017466071668520565,0.7811392469067481,1,51.0,1,1,1.1043500756480455,1.1043500756480462
2016-09-10,air_ca1315af9e073bd1,0,0,1,0,0,0,0,0.8659500717017581,0.8871856250347361,0.0,-0.32748884378475696,0.8491476914565692,1,45.0,1,1,1.6576881293291414,1.6576881293291423
2016-09-11,air_ca1315af9e073bd1,0,0,0,1,0,0,0,0.5195126383096392,0.26077529865302096,0.0,-1.335062853162525,0.6062603894929224,1,56.0,1,1,-0.23064907589092745,-0.2306490758909271
2016-09-12,air_ca1315af9e073bd1,0,1,0,0,0,0,0,0.672352682453221,0.527769863996047,0.0,-1.3092276221528387,0.7714237548282021,1,61.0,1,1,-1.334887570681837,-1.3348875706818368
2016-09-13,air_ca1315af9e073bd1,0,0,0,0,0,1,0,0.4583766206522067,0.13754703772547014,0.0,-1.3867333151818977,0.6645533419641974,1,39.0,1,1,-0.7717990667156116,-0.7717990667156114
2016-09-14,air_ca1315af9e073bd1,0,0,0,0,0,0,1,0.5093233020334006,0.41481062481245917,0.0,-1.3092276221528387,0.5868294053358307,1,40.0,1,1,-0.3423729854080357,-0.34237298540803535
2016-09-15,air_ca1315af9e073bd1,0,0,0,0,1,0,0,0.6112166647957885,0.39427258132453374,0.0,-1.3608980841722114,0.7422772785925644,1,54.0,1,1,0.010674568666026283,0.010674568666026688
2016-09-16,air_ca1315af9e073bd1,1,0,0,0,0,0,0,0.48894462948092277,0.18889214644528285,0.0,-1.3867333151818977,0.7131308023569267,1,54.0,1,1,1.030409160985814,1.0304091609858146
2016-09-17,air_ca1315af9e073bd1,0,0,1,0,0,0,0,0.7334887001106538,0.7023432336434101,0.0,-0.017466071668520565,0.6839843261212895,1,59.0,1,1,1.5329636194318608,1.5329636194318614
2016-09-18,air_ca1315af9e073bd1,0,0,0,1,0,0,0,0.6621633461769824,0.4456176900443465,0.0,-1.3867333151818977,0.7422772785925644,1,68.0,1,1,0.25240448198486043,0.2524044819848609
2016-09-19,air_ca1315af9e073bd1,0,1,0,0,0,0,0,0.3259152490611024,0.03485682028584467,1.0,-1.3867333151818977,0.4508125162361883,1,45.0,1,1,-1.33813772077688,-1.33813772077688
2016-09-20,air_ca1315af9e073bd1,0,0,0,0,0,1,0,0.10174985098384925,-0.2526757885451063,0.0,-1.3867333151818977,0.29536464297945453,1,43.0,1,1,-1.8642557674119897,-1.8642557674119897
2016-09-21,air_ca1315af9e073bd1,0,0,0,0,0,0,1,0.2036432137462371,0.06566388551773239,0.0,-1.3608980841722114,0.29536464297945453,1,51.0,1,1,0.4782899135903592,0.4782899135903597
2016-09-22,air_ca1315af9e073bd1,0,0,0,0,1,0,0,0.1323178598125653,-0.17052361459340623,1.0,-1.3867333151818977,0.3439421033721839,1,12.0,1,1,-0.24568102008050202,-0.24568102008050166
2016-09-23,air_ca1315af9e073bd1,1,0,0,0,0,0,0,0.2749685676799085,-0.0472953536658554,0.0,-1.3867333151818977,0.47024350039327995,1,5.0,1,1,0.2775931452214448,0.2775931452214453
2016-10-06,air_ca1315af9e073bd1,0,0,0,0,1,0,0,0.8048140540443253,0.8974546467786987,0.0,0.7575908586220705,0.6645533419641974,1,2.0,1,1,-0.32977865378974347,-0.32977865378974314
2016-12-27,air_ca1315af9e073bd1,0,0,0,0,0,1,0,-0.7133970511152536,-0.3861730712166195,0.0,-1.335062853162525,-0.8802098985245961,1,1.0,1,1,0.7732410347155249,0.7732410347155254
2016-12-28,air_ca1315af9e073bd1,0,0,0,0,0,0,1,-1.2330532012034316,-1.3514611151490987,0.0,0.9384374756898749,-1.2202521212737016,1,29.0,1,1,2.040393303020472,2.040393303020473
2017-01-06,air_ca1315af9e073bd1,1,0,0,0,0,0,0,-1.3858932453470134,-1.4130752456128741,0.0,0.8867670136705024,-1.268829581666431,1,21.0,1,1,0.07608383932876964,0.07608383932877005
2017-01-07,air_ca1315af9e073bd1,0,0,1,0,0,0,0,-1.4266505904519686,-1.4233442673568368,0.0,0.8609317826608156,-1.4048464707660733,1,25.0,1,1,0.9377798832770843,0.9377798832770848
2017-01-08,air_ca1315af9e073bd1,0,0,0,1,0,0,0,-1.4470292630044461,-1.7006078544438255,0.0,-1.3867333151818977,-1.2591140895878852,1,22.0,1,1,-0.28102640236409626,-0.28102640236409593
2017-01-09,air_ca1315af9e073bd1,0,1,0,0,0,0,0,-1.1107811658885662,-1.1768877455017357,1.0,-0.8183582329687977,-1.045373263859876,1,28.0,1,1,-1.249164861925074,-1.249164861925074
2017-01-10,air_ca1315af9e073bd1,0,0,0,0,0,1,0,-1.0190771394024172,-1.012583397598335,0.0,0.9126022446801886,-1.0745197400955135,1,25.0,1,1,-1.168723647072756,-1.168723647072756
2017-01-11,air_ca1315af9e073bd1,0,0,0,0,0,0,1,-1.1413491747172826,-1.1871567672456982,0.0,0.9384374756898749,-1.03565777178133,1,30.0,1,1,-0.8168948992843352,-0.816894899284335
2017-01-12,air_ca1315af9e073bd1,0,0,0,0,1,0,0,-1.2330532012034316,-1.07419752806211,0.0,0.7317556276123838,-1.346553518294798,1,30.0,1,1,-0.8319268434739098,-0.8319268434739097
2017-01-13,air_ca1315af9e073bd1,1,0,0,0,0,0,0,-1.2126745286509542,-1.012583397598335,0.0,0.3442271624670886,-1.2785450737449768,1,35.0,1,1,0.8792771815663076,0.8792771815663082
2017-01-14,air_ca1315af9e073bd1,0,0,1,0,0,0,0,-1.5998693071480279,-1.6698007892119378,0.0,-0.5600059228719341,-1.5408633598657155,1,33.0,1,1,1.3704561146797034,1.370456114679704
2017-01-15,air_ca1315af9e073bd1,0,0,0,1,0,0,0,-1.7730880238440874,-1.8341051371153385,0.0,0.7059203966026976,-1.638018280651174,1,45.0,1,1,-0.7998316112853587,-0.7998316112853585
2017-01-16,air_ca1315af9e073bd1,0,1,0,0,0,0,0,-1.5183546169381177,-1.4952274195645745,0.0,1.0159431687189342,-1.6088718044155363,1,22.0,1,1,-1.3860774346787665,-1.3860774346787665
2017-01-17,air_ca1315af9e073bd1,0,0,0,0,0,1,0,-1.2941892188608644,-1.1974257889896607,0.0,0.9642727066995611,-1.346553518294798,1,32.0,1,1,-0.8148635554749333,-0.814863555474933
2017-01-18,air_ca1315af9e073bd1,0,0,0,0,0,0,1,-1.2534318737559091,-1.2590399194534359,0.0,0.9642727066995611,-1.3076915499806145,1,38.0,1,1,-0.3590300046451318,-0.35903000464513146
2017-01-19,air_ca1315af9e073bd1,0,0,0,0,1,0,0,-1.1922958560984764,-1.1974257889896607,0.0,0.060039621360538475,-1.181390152959518,1,32.0,1,1,-0.36959299245402205,-0.3695929924540217
2017-01-20,air_ca1315af9e073bd1,1,0,0,0,0,0,0,-1.5387332894905952,-1.9265263328110014,0.0,-1.3867333151818977,-1.2008211371166098,1,37.0,1,1,0.9182789827068254,0.918278982706826
2017-01-21,air_ca1315af9e073bd1,0,0,1,0,0,0,0,-1.2432425374796705,-1.1871567672456982,0.0,1.0417783997286205,-1.2979760579020687,1,35.0,1,1,1.9107935679806267,1.9107935679806274
2017-01-22,air_ca1315af9e073bd1,0,0,0,1,0,0,0,-1.2330532012034316,-0.9920453541104097,0.0,1.0159431687189342,-1.3271225341377062,1,34.0,1,1,-0.47481660178104396,-0.4748166017810436
2017-01-23,air_ca1315af9e073bd1,0,1,0,0,0,0,0,-1.4368399267282073,-1.505496441308537,0.0,0.3958976244864614,-1.3951309786875274,1,37.0,1,1,-1.403140722677743,-1.403140722677743
2017-01-24,air_ca1315af9e073bd1,0,0,0,0,0,1,0,-1.589679970871789,-1.5260344847964622,0.0,1.0417783997286205,-1.5991563123369907,1,36.0,1,1,-0.6877014330063701,-0.6877014330063699
2017-01-25,air_ca1315af9e073bd1,0,0,0,0,0,0,1,-1.4470292630044461,-1.3411920934051362,0.0,1.093448861747993,-1.5311478677871695,1,18.0,1,1,-0.2716822208408472,-0.27168222084084687
2017-01-26,air_ca1315af9e073bd1,0,0,0,0,1,0,0,-1.3757039090707748,-1.2179638324775859,0.0,1.0676136307383066,-1.5505788519442614,1,46.0,1,1,-0.12542546656390555,-0.12542546656390516
2017-01-27,air_ca1315af9e073bd1,1,0,0,0,0,0,0,-0.9477517854687456,-0.6737056800475708,0.0,-0.04330130267820684,-1.2785450737449768,1,34.0,1,1,1.400926271820733,1.4009262718207336
2017-01-28,air_ca1315af9e073bd1,0,0,1,0,0,0,0,-0.9885091305737008,-0.920162201902672,0.0,0.9642727066995611,-0.967649327231509,1,32.0,1,1,2.1947754325350215,2.194775432535023
2017-01-29,air_ca1315af9e073bd1,0,0,0,1,0,0,0,-1.029266475678656,-1.0844665498060726,0.0,-0.6375116159009933,-0.9482183430744173,1,44.0,1,1,-0.057984852091760214,-0.057984852091759825
2017-01-30,air_ca1315af9e073bd1,0,1,0,0,0,0,0,-0.7032077148390149,-0.31428991900888176,0.0,0.654249934583325,-0.7636239935820457,1,42.0,1,1,-1.3036048760170467,-1.3036048760170467
2017-01-31,air_ca1315af9e073bd1,0,0,0,0,0,1,0,-1.2432425374796705,-1.2898469846853235,0.0,1.0159431687189342,-1.1425281846453348,1,38.0,1,1,-0.6580438133891015,-0.6580438133891011
2017-02-01,air_ca1315af9e073bd1,0,0,0,0,0,0,1,-1.2330532012034316,-1.2282328542215484,0.0,0.4734033175155204,-1.2008211371166098,1,37.0,1,1,-0.4666912265434361,-0.46669122654343576
2017-02-02,air_ca1315af9e073bd1,0,0,0,0,1,0,0,-1.3858932453470134,-1.3206540499172112,0.0,1.093448861747993,-1.3271225341377062,1,46.0,1,1,-0.4796918269236087,-0.47969182692360834
2017-02-03,air_ca1315af9e073bd1,1,0,0,0,0,0,0,-1.0904024933360887,-0.9098931801587095,0.0,1.093448861747993,-1.3174070420591604,1,31.0,1,1,0.8886213630895566,0.8886213630895572
2017-02-04,air_ca1315af9e073bd1,0,0,1,0,0,0,0,-1.0088878031261785,-0.9407002453905969,0.0,1.093448861747993,-0.9870803113886006,1,44.0,1,1,2.005047920736878,2.005047920736879
2017-02-05,air_ca1315af9e073bd1,0,0,0,1,0,0,0,-1.1107811658885662,-1.300116006429286,0.0,-0.7408525399397387,-1.0842352321740594,1,60.0,1,1,-0.585321705012511,-0.5853217050125107
2017-02-06,air_ca1315af9e073bd1,0,1,0,0,0,0,0,-0.9579411217449846,-0.7045127452794585,0.0,0.18921577640897028,-1.0939507242526054,1,38.0,1,1,-1.3491069773476507,-1.3491069773476507
2017-02-07,air_ca1315af9e073bd1,0,0,0,0,0,1,0,-1.2738105463083869,-1.2898469846853235,0.0,1.0676136307383066,-1.2008211371166098,1,34.0,1,1,-0.7864247421433057,-0.7864247421433055
2017-02-08,air_ca1315af9e073bd1,0,0,0,0,0,0,1,-1.2024851923747153,-1.1871567672456982,0.0,1.0676136307383066,-1.2299676133522475,1,42.0,1,1,-0.2822452086497374,-0.28224520864973707
2017-02-09,air_ca1315af9e073bd1,0,0,0,0,1,0,0,-1.5998693071480279,-1.7622219849076004,0.0,-1.3867333151818977,-1.3174070420591604,1,28.0,1,1,-0.6218858935817464,-0.6218858935817462
2017-02-10,air_ca1315af9e073bd1,1,0,0,0,0,0,0,-1.406271917899491,-1.3617301368930612,0.0,-0.3533240747944432,-1.268829581666431,1,37.0,1,1,1.1961668158330145,1.1961668158330152
2017-02-11,air_ca1315af9e073bd1,0,0,1,0,0,0,0,-1.4266505904519686,-1.279577962941361,1.0,0.49923854852520666,-1.570009836101353,1,42.0,1,1,1.8482281786510462,1.8482281786510468
2017-02-12,air_ca1315af9e073bd1,0,0,0,1,0,0,0,-1.3349465639658196,-1.166618723757773,0.0,1.0676136307383066,-1.4534239311588026,1,47.0,1,1,-0.23024280712904707,-0.2302428071290467
2017-02-13,air_ca1315af9e073bd1,0,1,0,0,0,0,0,-1.2024851923747153,-1.1050045932939976,0.0,0.6800851655930112,-1.3174070420591604,1,47.0,1,1,-1.1870057413573738,-1.1870057413573736
2017-02-14,air_ca1315af9e073bd1,0,0,0,0,0,1,0,-1.222863864927193,-1.1050045932939976,0.0,0.9126022446801886,-1.2105366291951558,1,37.0,1,1,-0.49959899625574794,-0.49959899625574766
2017-02-15,air_ca1315af9e073bd1,0,0,0,0,0,0,1,-1.1821065198222378,-1.0023143758543722,0.0,1.1709545547770523,-1.2979760579020687,1,35.0,1,1,0.08258413951885593,0.08258413951885635
2017-02-16,air_ca1315af9e073bd1,0,0,0,0,1,0,0,-1.1005918296123274,-0.9098931801587095,0.0,1.1709545547770523,-1.2882605658235227,1,41.0,1,1,0.09883488999407167,0.0988348899940721
