visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Tōkyō-to Toshima-ku Higashiikebukuro,total_area_visitors,total_genre_visitors
2016-07-25,air_2545dd3a00f265e2,0,1,0,0,0,0,0,0.9765920092883826,0.8545712504099824,0.0,-1.147367943081288,0.9219316620716606,1,12.0,1,1,-1.0781532809688927,-1.0781532809688927
2016-07-26,air_2545dd3a00f265e2,0,0,0,0,0,1,0,0.8714453535650122,0.7956853156397087,0.0,-1.3365764665950992,0.9552465841746473,1,18.0,1,1,-0.36749548815929844,-0.3674954881592985
2016-07-27,air_2545dd3a00f265e2,0,0,0,0,0,0,1,0.9532260857943003,0.7839081286856542,0.0,-1.282516888448296,1.0662963245179375,1,17.0,1,1,-0.16970605633171784,-0.16970605633171792
2016-07-29,air_2545dd3a00f265e2,1,0,0,0,0,0,0,1.268666052964412,1.384544663342446,0.0,1.744819487772682,1.1218211946895826,1,30.0,1,1,1.2155484726559231,1.215548472655923
2016-07-30,air_2545dd3a00f265e2,0,0,1,0,0,0,0,1.268666052964412,1.44343059811272,0.0,1.555610964258871,1.0329814024149508,1,42.0,1,1,1.3306524513990454,1.3306524513990452
2016-07-31,air_2545dd3a00f265e2,0,0,0,1,0,0,0,1.3037149382055357,1.1961096720775704,0.0,0.5014491903962089,1.288395805204518,1,34.0,1,1,-0.4090203412501717,-0.4090203412501718
2016-08-01,air_2545dd3a00f265e2,0,1,0,0,0,0,0,1.2920319764584942,1.2785499807559535,0.0,-0.8500402632738705,1.3106057532731763,1,13.0,1,1,-1.1313342331729936,-1.1313342331729936
2016-08-02,air_2545dd3a00f265e2,0,0,0,0,0,1,0,1.1167875502528766,1.0312290547208036,0.0,-0.9040998414206737,1.0774012985522667,1,15.0,1,1,-0.7852937907490497,-0.7852937907490498
2016-08-03,air_2545dd3a00f265e2,0,0,0,0,0,0,1,1.2219342059762475,1.3374359155262274,0.0,-0.25538490365903566,1.1773460648612277,1,25.0,1,1,-0.3463688085165734,-0.34636880851657353
2016-08-05,air_2545dd3a00f265e2,1,0,0,0,0,0,0,1.4439104791700297,1.5023165328829937,0.0,1.555610964258871,1.3106057532731763,1,24.0,1,1,0.8083135098875343,0.8083135098875341
2016-08-06,air_2545dd3a00f265e2,0,0,1,0,0,0,0,1.4906423261581947,1.5965340285154321,0.0,1.0150151827908394,1.4438654416851247,1,14.0,1,1,0.5708204904555222,0.5708204904555221
2016-08-07,air_2545dd3a00f265e2,0,0,0,1,0,0,0,1.4322275174229888,1.5258709067911036,0.0,1.663730120552477,1.299500779238847,1,36.0,1,1,-0.602438735910292,-0.6024387359102921
2016-08-08,air_2545dd3a00f265e2,0,1,0,0,0,0,0,1.4205445556759475,1.4787621589748847,0.0,-0.12023595829202773,1.3883405715134793,1,22.0,1,1,-1.1131215783085755,-1.1131215783085755
2016-08-09,air_2545dd3a00f265e2,0,0,0,0,0,1,0,1.8177652550753471,2.0087355719073483,0.0,0.8258066592770279,1.4327604676507955,1,14.0,1,1,-0.2971946403826446,-0.29719464038264465
2016-08-10,air_2545dd3a00f265e2,0,0,0,0,0,0,1,1.4906423261581947,1.5729796546073223,0.0,-0.039146591071822764,1.4660753897537826,1,20.0,1,1,0.6873814815877981,0.687381481587798
2016-08-12,air_2545dd3a00f265e2,1,0,0,0,0,0,0,1.2102512442292062,1.3256587285721724,0.0,0.12303214336858666,1.26618585713586,1,33.0,1,1,-0.041488966086214406,-0.04148896608621448
2016-08-13,air_2545dd3a00f265e2,0,0,1,0,0,0,0,1.186885320735124,1.313881541618118,1.0,0.5825385576164137,1.166241090826899,1,35.0,1,1,0.12133216840168343,0.12133216840168334
2016-08-14,air_2545dd3a00f265e2,0,0,0,1,0,0,0,1.128470511999918,1.1490009242613513,1.0,-0.33647427087924037,1.188451038895557,1,29.0,1,1,-0.8952982261301351,-0.8952982261301351
2016-08-15,air_2545dd3a00f265e2,0,1,0,0,0,0,0,1.1985682824821653,1.1961096720775704,1.0,-1.1743977321546895,1.288395805204518,1,22.0,1,1,-1.4110806118904557,-1.4110806118904557
2016-08-17,air_2545dd3a00f265e2,0,0,0,0,0,0,1,1.4439104791700297,1.6083112154694863,0.0,1.3393726516716582,1.1329261687239118,1,22.0,1,1,-0.8027779394188911,-0.8027779394188911
2016-08-19,air_2545dd3a00f265e2,1,0,0,0,0,0,0,1.315397899952577,1.3727674763883913,0.0,0.5014491903962089,1.3550256494104922,1,17.0,1,1,0.7722524532559865,0.7722524532559863
2016-08-20,air_2545dd3a00f265e2,0,0,1,0,0,0,0,1.0934216267587944,1.1018921764451324,0.0,-0.9311296304940753,1.2550808831015312,1,33.0,1,1,0.6571484745128641,0.6571484745128638
2016-08-21,air_2545dd3a00f265e2,0,0,0,1,0,0,0,1.3504467851937,1.5140937198370485,0.0,0.7717470811302248,1.188451038895557,1,27.0,1,1,-0.7907575872083752,-0.7907575872083752
2016-08-22,air_2545dd3a00f265e2,0,1,0,0,0,0,0,1.0934216267587944,0.9016799982262017,0.0,-1.3636062556685007,1.1551361167925698,1,11.0,1,1,-1.9545462330446919,-1.9545462330446919
2016-08-23,air_2545dd3a00f265e2,0,0,0,0,0,1,0,1.2219342059762475,1.1490009242613513,0.0,-0.9040998414206737,1.26618585713586,1,16.0,1,1,-0.5958821801591014,-0.5958821801591015
2016-08-24,air_2545dd3a00f265e2,0,0,0,0,0,0,1,1.186885320735124,1.2432184198937892,0.0,-0.8500402632738705,1.188451038895557,1,27.0,1,1,-0.40974884744474843,-0.4097488474447485
2016-08-26,air_2545dd3a00f265e2,1,0,0,0,0,0,0,1.397178632181865,1.431653411158665,0.0,1.3934322298184612,1.243975909067202,1,15.0,1,1,1.0640191841839644,1.0640191841839644
2016-08-27,air_2545dd3a00f265e2,0,0,1,0,0,0,0,0.9298601623002181,0.7485765678234898,0.0,-1.3636062556685007,0.9774565322433056,1,36.0,1,1,1.1255779576256977,1.1255779576256975
2016-08-28,air_2545dd3a00f265e2,0,0,0,1,0,0,0,0.7312498126005182,0.465924080926176,0.0,-1.3636062556685007,0.9441416101403185,1,31.0,1,1,-0.25239150941617605,-0.2523915094161761
2016-08-29,air_2545dd3a00f265e2,0,1,0,0,0,0,0,1.0817386650117535,1.1136693633991872,0.0,-0.6608317397600594,1.0329814024149508,1,13.0,1,1,-1.3965104879989212,-1.3965104879989212
2016-08-30,air_2545dd3a00f265e2,0,0,0,0,0,1,0,1.0233238562765476,0.8781256243180923,0.0,-1.2014275212280912,1.0774012985522667,1,10.0,1,1,-0.6217441500665751,-0.6217441500665752
2016-08-31,air_2545dd3a00f265e2,0,0,0,0,0,0,1,1.2219342059762475,1.2314412329397348,0.0,1.690759909625879,1.0774012985522667,1,21.0,1,1,-0.2017603288930937,-0.20176032889309378
2016-09-02,air_2545dd3a00f265e2,1,0,0,0,0,0,0,1.2102512442292062,1.078337802537023,0.0,-0.039146591071822764,1.1329261687239118,1,19.0,1,1,0.5904901577090937,0.5904901577090936
2016-09-03,air_2545dd3a00f265e2,0,0,1,0,0,0,0,1.268666052964412,1.3963218502965011,0.0,0.6365981357632169,1.3106057532731763,1,36.0,1,1,1.1594534956735152,1.1594534956735152
2016-09-04,air_2545dd3a00f265e2,0,0,0,1,0,0,0,1.2102512442292062,1.3256587285721724,0.0,-0.14726574736542922,1.243975909067202,1,25.0,1,1,-0.72519202969647,-0.72519202969647
2016-09-05,air_2545dd3a00f265e2,0,1,0,0,0,0,0,1.408861593928906,1.4552077850667748,0.0,1.2312534953780516,1.3328157013418342,1,15.0,1,1,-1.307632732260561,-1.307632732260561
2016-09-06,air_2545dd3a00f265e2,0,0,0,0,0,1,0,1.455593440917071,1.384544663342446,0.0,1.2312534953780516,1.4549704157194534,1,26.0,1,1,-0.6217441500665751,-0.6217441500665752
2016-09-07,air_2545dd3a00f265e2,0,0,0,0,0,0,1,1.2569830912173712,1.1372237373072966,0.0,-0.7419211069802641,1.3994455455478083,1,8.0,1,1,-0.5274025978688894,-0.5274025978688894
2016-09-09,air_2545dd3a00f265e2,1,0,0,0,0,0,0,1.2453001294703299,1.3963218502965011,0.0,0.06897256522178344,1.088506272586596,1,28.0,1,1,0.9001052904042015,0.9001052904042014
2016-09-10,air_2545dd3a00f265e2,0,0,1,0,0,0,0,1.1985682824821653,1.2432184198937892,0.0,-0.25538490365903566,1.166241090826899,1,34.0,1,1,1.3962180089109506,1.3962180089109504
2016-09-11,air_2545dd3a00f265e2,0,0,0,1,0,0,0,0.801347583082765,0.5248100156964497,0.0,-1.3095466775216975,0.8886167399686734,1,32.0,1,1,-0.2968303872853562,-0.29683038728535627
2016-09-12,air_2545dd3a00f265e2,0,1,0,0,0,0,0,0.9765920092883826,0.831016876501873,0.0,-1.282516888448296,1.0774012985522667,1,20.0,1,1,-1.2868703057151243,-1.2868703057151243
2016-09-13,air_2545dd3a00f265e2,0,0,0,0,0,1,0,0.7312498126005182,0.3834837722477924,0.0,-1.3636062556685007,0.9552465841746473,1,16.0,1,1,-0.7820155128734545,-0.7820155128734545
2016-09-14,air_2545dd3a00f265e2,0,0,0,0,0,0,1,0.7896646213357241,0.701467820007271,0.0,-1.282516888448296,0.8664067919000155,1,10.0,1,1,-0.3969999890396558,-0.39699998903965583
2016-09-16,air_2545dd3a00f265e2,1,0,0,0,0,0,0,0.7662986978416414,0.44236970701806616,0.0,-1.3636062556685007,1.0107714543462925,1,23.0,1,1,0.8338112266977196,0.8338112266977195
2016-09-17,air_2545dd3a00f265e2,0,0,1,0,0,0,0,1.0466897797706298,1.0312290547208036,0.0,0.06897256522178344,0.9774565322433056,1,29.0,1,1,1.2843923080434234,1.2843923080434234
2016-09-18,air_2545dd3a00f265e2,0,0,0,1,0,0,0,0.9649090475413417,0.7367993808694349,0.0,-1.3636062556685007,1.0440863764492796,1,41.0,1,1,0.13626654539050628,0.1362665453905062
2016-09-19,air_2545dd3a00f265e2,0,1,0,0,0,0,0,0.5793713098889828,0.26571190270724493,1.0,-1.3636062556685007,0.7109371554194088,1,34.0,1,1,-1.289784330493431,-1.289784330493431
2016-09-20,air_2545dd3a00f265e2,0,0,0,0,0,1,0,0.322346151454077,-0.06404933200628776,0.0,-1.3636062556685007,0.5332575708701447,1,17.0,1,1,-1.76149209148186,-1.76149209148186
2016-09-21,air_2545dd3a00f265e2,0,0,0,0,0,0,1,0.4391757689244888,0.30104346356940925,0.0,-1.3365764665950992,0.5332575708701447,1,13.0,1,1,0.33879126748283556,0.3387912674828355
2016-09-23,air_2545dd3a00f265e2,1,0,0,0,0,0,0,0.5209565011537769,0.17149440707480723,0.0,-1.3636062556685007,0.7331471034880668,1,17.0,1,1,0.15885023742238472,0.15885023742238463
2016-09-24,air_2545dd3a00f265e2,0,0,1,0,0,0,0,0.6377861186241887,0.3834837722477924,0.0,-1.3636062556685007,0.8886167399686734,1,22.0,1,1,1.063654931086676,1.0636549310866759
2016-09-25,air_2545dd3a00f265e2,0,0,0,1,0,0,0,0.84807943007093,0.9134571851802562,0.0,-0.4445934271728467,0.8330918697970282,1,39.0,1,1,-0.39153619258033034,-0.3915361925803304
2016-09-26,air_2545dd3a00f265e2,0,1,0,0,0,0,0,1.0583727415176707,1.1136693633991872,0.0,-0.5256827943930514,1.0107714543462925,1,20.0,1,1,-1.0643116632719352,-1.0643116632719352
2016-09-27,air_2545dd3a00f265e2,0,0,0,0,0,1,0,1.0817386650117535,1.078337802537023,0.0,-0.7419211069802641,1.1107162206552539,1,20.0,1,1,-0.45637324389765876,-0.4563732438976588
2016-09-28,air_2545dd3a00f265e2,0,0,0,0,0,0,1,1.186885320735124,1.172555298169461,0.0,-0.7959806851270673,1.243975909067202,1,27.0,1,1,-0.34418328993284325,-0.34418328993284336
2016-09-30,air_2545dd3a00f265e2,1,0,0,0,0,0,0,0.5910542716360238,0.4777012678802305,0.0,-0.7148913179068626,0.6665172592820929,1,26.0,1,1,1.1303132478904463,1.1303132478904463
2016-10-01,air_2545dd3a00f265e2,0,0,1,0,0,0,0,0.3924439219363238,0.1361628462126429,0.0,-1.3636062556685007,0.5332575708701447,1,32.0,1,1,1.1634602797436873,1.163460279743687
2016-10-02,air_2545dd3a00f265e2,0,0,0,1,0,0,0,0.7896646213357241,0.8192396895478185,0.0,1.0961045500110438,0.644307311213435,1,49.0,1,1,-0.44617415717358466,-0.4461741571735847
2016-10-03,air_2545dd3a00f265e2,0,1,0,0,0,0,0,0.7429327743475591,0.6896906330532161,0.0,-1.3636062556685007,0.8108819217283703,1,19.0,1,1,-1.5003226207261045,-1.5003226207261045
2016-10-04,air_2545dd3a00f265e2,0,0,0,0,0,1,0,0.9999579327824649,1.3374359155262274,0.0,0.3122406668823978,0.7664620255910539,1,20.0,1,1,-0.6796603925354248,-0.6796603925354248
2016-10-05,air_2545dd3a00f265e2,0,0,0,0,0,0,1,0.8948112770590945,0.6779134460991612,0.0,-1.1743977321546895,0.9663515582089764,1,18.0,1,1,-0.8450312987043411,-0.8450312987043411
2016-10-07,air_2545dd3a00f265e2,1,0,0,0,0,0,0,0.5910542716360238,0.5012556417883399,0.0,0.20412151058879138,0.6887272073507509,1,29.0,1,1,0.7576823293644519,0.7576823293644518
2016-10-08,air_2545dd3a00f265e2,0,0,1,0,0,0,0,0.5676883481419415,0.5483643896045591,0.0,-1.3095466775216975,0.5998874150761186,1,59.0,1,1,1.0024604107422312,1.002460410742231
2016-10-09,air_2545dd3a00f265e2,0,0,0,1,0,0,0,0.6962009273593945,0.595473137420778,0.0,-1.3636062556685007,0.644307311213435,1,68.0,1,1,0.3049157294350179,0.3049157294350178
2016-10-10,air_2545dd3a00f265e2,0,1,0,0,0,0,0,0.24056541922478847,-0.12293526677656151,1.0,-1.3636062556685007,0.5110476228014863,1,56.0,1,1,-0.775458957122264,-0.775458957122264
2016-10-11,air_2545dd3a00f265e2,0,0,0,0,0,1,0,0.1471017252484594,-0.06404933200628776,0.0,-1.3095466775216975,0.3777879343895381,1,21.0,1,1,-1.155739190691314,-1.155739190691314
2016-10-12,air_2545dd3a00f265e2,0,0,0,0,0,0,1,0.1821506104895826,0.30104346356940925,0.0,0.8528364483504294,0.10016358353131254,1,24.0,1,1,-0.4665723306217329,-0.466572330621733
2016-10-14,air_2545dd3a00f265e2,1,0,0,0,0,0,0,-0.08655750969236432,-0.13471245373061644,0.0,-0.28241469273243713,-0.021991130846306692,1,32.0,1,1,0.9099401240309872,0.9099401240309871
2016-10-15,air_2545dd3a00f265e2,0,0,1,0,0,0,0,0.04195506952508857,0.2421575287991355,0.0,1.555610964258871,-0.11083092312093877,1,60.0,1,1,1.360521205376691,1.360521205376691
2016-10-16,air_2545dd3a00f265e2,0,0,0,1,0,0,0,0.12373580175437672,0.26571190270724493,0.0,0.04194277614838195,-0.010886156811977708,1,58.0,1,1,-0.4774999235403838,-0.47749992354038384
2016-10-17,air_2545dd3a00f265e2,0,1,0,0,0,0,0,0.13541876350141807,-0.13471245373061644,0.0,-1.3636062556685007,0.322263064217893,1,28.0,1,1,-1.3699200118968708,-1.3699200118968708
2016-10-18,air_2545dd3a00f265e2,0,0,0,0,0,1,0,0.5326394629008179,0.6661362591451067,0.0,0.2311512996621931,0.43331280456118326,1,20.0,1,1,-0.5933324084780829,-0.593332408478083
2016-10-19,air_2545dd3a00f265e2,0,0,0,0,0,0,1,0.5209565011537769,0.3834837722477924,0.0,-0.8500402632738705,0.6220973631447766,1,35.0,1,1,-0.4607442810651191,-0.46074428106511917
2016-10-21,air_2545dd3a00f265e2,1,0,0,0,0,0,0,0.2171994957307062,0.08905409839642366,0.0,-0.039146591071822764,0.28894814211490605,1,26.0,1,1,0.9325238160628657,0.9325238160628656
2016-10-22,air_2545dd3a00f265e2,0,0,1,0,0,0,0,0.04195506952508857,-0.2760386971792734,0.0,-1.3365764665950992,0.21121332387460276,1,60.0,1,1,1.4625120726174325,1.4625120726174323
2016-10-23,air_2545dd3a00f265e2,0,0,0,1,0,0,0,0.2055165339836653,0.19504878098291667,0.0,-0.0661763801452245,0.21121332387460276,1,55.0,1,1,-0.21960873066022346,-0.21960873066022352
2016-10-24,air_2545dd3a00f265e2,0,1,0,0,0,0,0,-0.16833824192165248,-0.18182120154683526,0.0,1.2853130735248552,-0.09972594908660978,1,26.0,1,1,-1.2089201428954148,-1.2089201428954148
2016-10-25,air_2545dd3a00f265e2,0,0,0,0,0,1,0,-0.2734848976450231,-0.4055877536738758,0.0,-0.7148913179068626,-0.31072045573886126,1,22.0,1,1,-0.5576356049438235,-0.5576356049438235
2016-10-26,air_2545dd3a00f265e2,0,0,0,0,0,0,1,0.322346151454077,0.595473137420778,0.0,1.2312534953780516,-0.021991130846306692,1,13.0,1,1,-0.17844813066663853,-0.17844813066663862
2016-10-28,air_2545dd3a00f265e2,1,0,0,0,0,0,0,-0.48377820909176433,-0.6882402405711896,0.0,-1.3636062556685007,-0.2996154817045323,1,29.0,1,1,0.8378180107678916,0.8378180107678914
2016-10-29,air_2545dd3a00f265e2,0,0,1,0,0,0,0,-0.09824047143940545,0.018390976672095407,0.0,-1.3636062556685007,-0.13304087118959693,1,43.0,1,1,1.6380820655104231,1.638082065510423
2016-10-30,air_2545dd3a00f265e2,0,0,0,1,0,0,0,-0.5188270943328878,-0.8413436709739014,0.0,-1.3636062556685007,-0.35514035187617743,1,48.0,1,1,-0.13910879615949545,-0.1391087961594955
2016-10-31,air_2545dd3a00f265e2,0,1,0,0,0,0,0,-0.23843601240389947,-0.18182120154683526,0.0,-0.3094444818058388,-0.33293040380751926,1,28.0,1,1,-1.0446419960183635,-1.0446419960183635
2016-11-01,air_2545dd3a00f265e2,0,0,0,0,0,1,0,-0.3435826681272701,-0.49980524930631387,0.0,-0.4716232162462483,-0.12193589715526795,1,23.0,1,1,-0.7699951606629385,-0.7699951606629386
2016-11-02,air_2545dd3a00f265e2,0,0,0,0,0,0,1,-0.6356567118032995,-0.9944471013766133,0.0,-1.3636062556685007,-0.46619009221946767,1,18.0,1,1,0.34607632942860284,0.3460763294286027
2016-11-04,air_2545dd3a00f265e2,1,0,0,0,0,0,0,-0.2734848976450231,-0.21715276240899958,0.0,1.1231343390844453,-0.47729506625379664,1,23.0,1,1,0.021162566647383866,0.021162566647383786
2016-11-05,air_2545dd3a00f265e2,0,0,1,0,0,0,0,-0.20338712716277607,-0.13471245373061644,0.0,0.47441940132280724,-0.17746076732691307,1,46.0,1,1,1.1816729346081054,1.1816729346081052
2016-11-06,air_2545dd3a00f265e2,0,0,0,1,0,0,0,-0.18002120366869362,0.018390976672095407,0.0,1.2042237063046501,-0.32182542977319023,1,46.0,1,1,-0.5295881164526196,-0.5295881164526196
2016-11-07,air_2545dd3a00f265e2,0,1,0,0,0,0,0,-0.6239737500562583,-0.7353489883874087,0.0,0.9068960264972328,-0.5106099883567837,1,18.0,1,1,-1.2770354720883386,-1.2770354720883386
2016-11-09,air_2545dd3a00f265e2,0,0,0,0,0,0,1,-0.6940715205385054,-0.7117946144792993,0.0,0.2581810887355946,-0.5439249104597708,1,24.0,1,1,-0.8060562172944864,-0.8060562172944864
2016-11-11,air_2545dd3a00f265e2,1,0,0,0,0,0,0,-0.8576329849970818,-1.006224288330668,0.0,-1.3636062556685007,-0.7882343392150093,1,20.0,1,1,0.36028220022284896,0.36028220022284885
2016-11-12,air_2545dd3a00f265e2,0,0,1,0,0,0,0,-0.32021674463318783,-0.21715276240899958,0.0,0.3392704559557993,-0.31072045573886126,1,46.0,1,1,1.6981838265630027,1.6981838265630027
2016-11-13,air_2545dd3a00f265e2,0,0,0,1,0,0,0,-0.32021674463318783,-0.24070713631710902,0.0,0.69065771391002,-0.4106652220478225,1,36.0,1,1,-0.39882125452609757,-0.3988212545260976
2016-11-14,air_2545dd3a00f265e2,0,1,0,0,0,0,0,-0.3085337828861467,-0.4644736884441495,0.0,-1.3636062556685007,-0.14414584522392593,1,21.0,1,1,-1.3830331233992519,-1.3830331233992519
2016-11-15,air_2545dd3a00f265e2,0,0,0,0,0,1,0,-0.12160639493348772,-0.15826682763872585,0.0,-0.9311296304940753,-0.010886156811977708,1,24.0,1,1,-0.9014905287840372,-0.9014905287840372
2016-11-16,air_2545dd3a00f265e2,0,0,0,0,0,0,1,-0.44872932385064074,-0.6882402405711896,0.0,-1.2014275212280912,-0.2329856374985582,1,25.0,1,1,-0.34236202444640146,-0.3423620244464015
2016-11-18,air_2545dd3a00f265e2,1,0,0,0,0,0,0,-0.5889248648151347,-0.582245557984697,0.0,1.0690747609376423,-0.7438144430776933,1,20.0,1,1,0.9474581930516885,0.9474581930516884
2016-11-19,air_2545dd3a00f265e2,0,0,1,0,0,0,0,-0.7641692910207524,-1.0180014752847226,0.0,-1.3636062556685007,-0.5439249104597708,1,49.0,1,1,1.433736077931652,1.4337360779316517
2016-11-20,air_2545dd3a00f265e2,0,0,0,1,0,0,0,-0.32021674463318783,-0.028717771144123844,0.0,0.5014491903962089,-0.43287517011648047,1,53.0,1,1,-0.1576857041212019,-0.15768570412120197
2016-11-21,air_2545dd3a00f265e2,0,1,0,0,0,0,0,-0.4370463621035996,-0.7000174275252445,0.0,-1.3636062556685007,-0.2885105076702033,1,11.0,1,1,-1.2839562809368175,-1.2839562809368175
2016-11-22,air_2545dd3a00f265e2,0,0,0,0,0,1,0,-0.2734848976450231,-0.15826682763872585,0.0,0.44738961224940577,-0.2774055336358741,1,19.0,1,1,0.6207231647840278,0.6207231647840277
2016-11-23,air_2545dd3a00f265e2,0,0,0,0,0,0,1,-0.5772419030680936,-0.7000174275252445,1.0,-1.3365764665950992,-0.47729506625379664,1,41.0,1,1,-0.21815171827107,-0.21815171827107008
2016-11-25,air_2545dd3a00f265e2,1,0,0,0,0,0,0,-1.254853684396482,-1.1593277187333797,0.0,1.1501641281578472,-1.3879029370687765,1,26.0,1,1,0.8174198373197433,0.8174198373197432
2016-11-26,air_2545dd3a00f265e2,0,0,1,0,0,0,0,-0.93941371722637,-0.8884524187901205,0.0,0.39333003410260253,-1.065858690073235,1,44.0,1,1,1.7408014389457411,1.740801438945741
2016-11-27,air_2545dd3a00f265e2,0,0,0,1,0,0,0,-0.6707055970444231,-0.8060121101117371,0.0,-1.2284573103014926,-0.46619009221946767,1,56.0,1,1,-0.5110112084909131,-0.5110112084909132
2016-11-28,air_2545dd3a00f265e2,0,1,0,0,0,0,0,-0.6122907883092172,-0.7824577362036277,0.0,-0.4716232162462483,-0.3773502999448354,1,25.0,1,1,-1.2395174030676372,-1.2395174030676372
2016-11-29,air_2545dd3a00f265e2,0,0,0,0,0,1,0,-0.6823885587914642,-0.7471261753414633,0.0,0.17709172151538988,-0.5883448065970869,1,16.0,1,1,-0.6122735695370778,-0.6122735695370778
2016-11-30,air_2545dd3a00f265e2,0,0,0,0,0,0,1,-0.8809989084911641,-1.041555849192832,0.0,-0.039146591071822764,-0.8881791055239705,1,33.0,1,1,-0.3798800934671028,-0.37988009346710283
