visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Tōkyō-to Bunkyō-ku Kasuga,total_area_visitors,total_genre_visitors
2016-02-03,air_e58f669b6f1a08ce,0,0,0,0,0,0,1,-1.2690088636416756,-1.2937278482778587,0.0,0.4371186761880972,-1.1820410811452349,1,10.0,1,1,-1.276781782095884,-1.2767817820958838
2016-02-04,air_e58f669b6f1a08ce,0,0,0,0,1,0,0,-1.256532766318568,-1.2565453061015837,0.0,0.13988118282564285,-1.229685065371405,1,9.0,1,1,-1.2392593244726349,-1.2392593244726346
2016-02-05,air_e58f669b6f1a08ce,1,0,0,0,0,0,0,-0.9571064305639809,-0.7855664385354332,0.0,0.907744707345317,-1.289240045654118,1,13.0,1,1,-0.8665700494309042,-0.866570049430904
2016-02-06,air_e58f669b6f1a08ce,0,0,1,0,0,0,0,-1.0569152091488434,-1.2069685831998835,0.0,-1.0738385817377132,-0.8366221955055007,1,2.0,1,1,-0.6442241350012459,-0.6442241350012456
2016-02-07,air_e58f669b6f1a08ce,0,0,0,1,0,0,0,-1.2690088636416756,-1.2689394868270087,0.0,0.8829749162317791,-1.1820410811452349,1,2.0,1,1,-1.2526964207836633,-1.252696420783663
2016-02-09,air_e58f669b6f1a08ce,0,0,0,0,0,1,0,-1.0693913064719511,-0.6120479083794832,0.0,0.8086655428911654,-1.289240045654118,1,6.0,1,1,-1.2306393004240506,-1.2306393004240503
2016-02-10,air_e58f669b6f1a08ce,0,0,0,0,0,0,1,-1.1442478904105977,-1.0954209566710584,0.0,1.130672827367158,-1.1701300850886924,1,9.0,1,1,-0.9078954588402933,-0.9078954588402932
2016-02-11,air_e58f669b6f1a08ce,0,0,0,0,1,0,0,-1.1442478904105977,-1.0086616915930835,1.0,1.130672827367158,-1.1582190890321498,1,2.0,1,1,-0.9809121331341835,-0.9809121331341832
2016-02-12,air_e58f669b6f1a08ce,1,0,0,0,0,0,0,-0.9945347225333042,-0.9590849686913834,0.0,-0.727061506148183,-1.1820410811452349,1,6.0,1,1,-0.9248819768183858,-0.9248819768183857
2016-02-13,air_e58f669b6f1a08ce,0,0,1,0,0,0,0,-0.14616010456197465,0.26793892312569273,0.0,-0.18212610165034973,-0.37209334930034077,1,1.0,1,1,-0.7357485079876844,-0.7357485079876843
2016-02-14,air_e58f669b6f1a08ce,0,0,0,1,0,0,0,0.4152642749778759,0.41666909183079276,0.0,-0.2316656838774253,0.4378543825445531,1,2.0,1,1,-1.2701899989999077,-1.2701899989999075
2016-02-16,air_e58f669b6f1a08ce,0,0,0,0,0,1,0,-1.194152279703029,-1.1945744024744587,0.0,1.0068238717994686,-1.2177740693148627,1,6.0,1,1,-1.2912329988832163,-1.291232998883216
2016-02-17,air_e58f669b6f1a08ce,0,0,0,0,0,0,1,-1.1192956957643823,-0.7731722578100082,0.0,0.7838957517776276,-1.20586307325832,1,7.0,1,1,-1.1228889998167475,-1.1228889998167473
2016-02-18,air_e58f669b6f1a08ce,0,0,0,0,1,0,0,-1.1192956957643823,-1.1078151373964837,0.0,0.36280930284748364,-1.229685065371405,1,8.0,1,1,-1.1325231443416357,-1.1325231443416355
2016-02-19,air_e58f669b6f1a08ce,1,0,0,0,0,0,0,-0.6826322894556096,-0.38895265532183293,0.0,0.9820540806859308,-1.0748421166363518,1,5.0,1,1,-0.8145963750203227,-0.8145963750203226
2016-02-20,air_e58f669b6f1a08ce,0,0,1,0,0,0,0,-0.894725943948442,-1.0458442337693585,0.0,-1.172917746191865,-0.5864912783181069,1,1.0,1,1,-0.8485694109765076,-0.8485694109765075
2016-02-21,air_e58f669b6f1a08ce,0,0,0,1,0,0,0,-0.7075844841018252,-0.4881061011252331,0.0,-0.38028443055865274,-0.6222242664877345,1,1.0,1,1,-1.2159345535176422,-1.215934553517642
2016-02-23,air_e58f669b6f1a08ce,0,0,0,0,0,1,0,-1.0569152091488434,-1.1945744024744587,0.0,-1.2967667017595543,-0.7770672152227878,1,9.0,1,1,-1.2227798667326943,-1.2227798667326941
2016-02-24,air_e58f669b6f1a08ce,0,0,0,0,0,0,1,-1.1692000850568132,-1.4796405591592339,0.0,-1.2967667017595543,-1.0629311205798093,1,11.0,1,1,-1.1789191561325452,-1.178919156132545
2016-02-25,air_e58f669b6f1a08ce,0,0,0,0,1,0,0,-1.418722031518969,-1.3928812940812587,0.0,-0.8261406706023345,-1.3130620377672029,1,13.0,1,1,-1.074971807311382,-1.0749718073113819
2016-02-26,air_e58f669b6f1a08ce,1,0,0,0,0,0,0,-1.1692000850568132,-1.0210558723185084,0.0,1.2792915740483852,-1.3487950259368306,1,11.0,1,1,-0.6662812553608585,-0.6662812553608582
2016-02-27,air_e58f669b6f1a08ce,0,0,1,0,0,0,0,-0.9196781385946575,-0.8847198843388333,0.0,1.2792915740483852,-1.039109128466724,1,4.0,1,1,-0.4986978466516177,-0.4986978466516175
2016-03-01,air_e58f669b6f1a08ce,0,0,0,0,0,1,0,-1.2440566689954602,-1.1573918602981834,0.0,1.3783707385025368,-1.1105751048059795,1,7.0,1,1,-1.2818523844774041,-1.281852384477404
2016-03-02,air_e58f669b6f1a08ce,0,0,0,0,0,0,1,-1.1068195984412743,-0.8971140650642583,0.0,0.8334353340047032,-1.229685065371405,1,14.0,1,1,-1.1522984936295644,-1.1522984936295642
2016-03-03,air_e58f669b6f1a08ce,0,0,0,0,1,0,0,-0.7450127760711486,-0.4013468360472581,0.0,1.353600947388999,-1.0867531126928944,1,9.0,1,1,-1.169031481488581,-1.1690314814885807
2016-03-04,air_e58f669b6f1a08ce,1,0,0,0,0,0,0,-0.595299608193855,-0.46331773967438294,0.0,1.081133245140082,-0.69369024282699,1,17.0,1,1,-0.7971027968040783,-0.797102796804078
2016-03-05,air_e58f669b6f1a08ce,0,0,1,0,0,0,0,-0.5578713162245318,-0.4137410167726828,0.0,-0.6775219239211072,-0.44355932563959616,1,2.0,1,1,-0.5745033522553439,-0.5745033522553437
2016-03-08,air_e58f669b6f1a08ce,0,0,0,0,0,1,0,0.07840964725396565,0.14399711587144265,0.0,0.684816587323476,0.15199047718753167,1,6.0,1,1,-1.1599043972018446,-1.1599043972018444
2016-03-09,air_e58f669b6f1a08ce,0,0,0,0,0,0,1,-0.8073932626866875,-0.587259546928633,0.0,-1.3215364928730922,-0.908088171844756,1,12.0,1,1,-1.2063004089927538,-1.2063004089927536
2016-03-10,air_e58f669b6f1a08ce,0,0,0,0,1,0,0,-1.13177179308749,-1.3804871133558339,0.0,-1.3215364928730922,-0.9319101639578412,1,5.0,1,1,-1.0858736024316504,-1.0858736024316502
2016-03-11,air_e58f669b6f1a08ce,1,0,0,0,0,0,0,-1.3189132529341068,-1.6779474507660341,0.0,-1.3215364928730922,-1.0033761402970964,1,20.0,1,1,-0.7474108934651807,-0.7474108934651806
2016-03-13,air_e58f669b6f1a08ce,0,0,0,1,0,0,0,-1.0569152091488434,-1.2937278482778587,0.0,-1.2967667017595543,-0.8961771757882134,1,1.0,1,1,-1.1571155658920085,-1.1571155658920083
2016-03-15,air_e58f669b6f1a08ce,0,0,0,0,0,1,0,-0.8822498466253342,-0.6864129927320333,0.0,1.5022196940702262,-0.8842661797316709,1,16.0,1,1,-1.111226614339251,-1.111226614339251
2016-03-16,air_e58f669b6f1a08ce,0,0,0,0,0,0,1,-0.8073932626866875,-0.7112013541828831,0.0,-0.727061506148183,-1.015287136353639,1,9.0,1,1,-1.0219840124244965,-1.0219840124244963
2016-03-17,air_e58f669b6f1a08ce,0,0,0,0,1,0,0,-0.2584449804699448,0.09442039296974233,0.0,1.5022196940702262,-0.5984022743746494,1,11.0,1,1,-0.9745738801572833,-0.9745738801572831
2016-03-18,air_e58f669b6f1a08ce,1,0,0,0,0,0,0,-0.046351325977112244,0.21836220022399244,0.0,0.5609676317557866,-0.4554703216961388,1,19.0,1,1,-0.5993493039247926,-0.5993493039247924
2016-03-19,air_e58f669b6f1a08ce,0,0,1,0,0,0,0,-0.0338752286540045,-0.364164293870983,0.0,-0.8509104617158724,0.2591894416964147,1,3.0,1,1,-0.581855725708548,-0.5818557257085478
2016-03-20,air_e58f669b6f1a08ce,0,0,0,1,0,0,0,-0.22101668850062134,-0.07909813718620765,1.0,-0.03350735496912234,-0.37209334930034077,1,4.0,1,1,-0.7940604353751661,-0.7940604353751659
2016-03-22,air_e58f669b6f1a08ce,0,0,0,0,0,1,0,-0.5204430242552083,-0.2650108480675828,0.0,0.8582051251182414,-0.717512234940075,1,6.0,1,1,-1.107170132434035,-1.1071701324340348
2016-03-23,air_e58f669b6f1a08ce,0,0,0,0,0,0,1,-0.45806253763966936,-0.20303994444045775,0.0,0.13988118282564285,-0.4673813177526813,1,11.0,1,1,-1.006011614922708,-1.006011614922708
2016-03-24,air_e58f669b6f1a08ce,0,0,0,0,1,0,0,-1.1068195984412743,-1.2565453061015837,0.0,-0.9499896261700239,-0.8723551836751283,1,14.0,1,1,-1.06559119290557,-1.0655911929055697
2016-03-25,air_e58f669b6f1a08ce,1,0,0,0,0,0,0,-0.8822498466253342,-0.6492304505557581,0.0,0.9572842895723925,-1.0629311205798093,1,11.0,1,1,-0.46117538902836863,-0.4611753890283684
2016-03-26,air_e58f669b6f1a08ce,0,0,1,0,0,0,0,-0.894725943948442,-0.8847198843388333,0.0,0.21419055616625643,-0.7532452231097028,1,3.0,1,1,-0.4670065817671168,-0.46700658176711657
2016-03-29,air_e58f669b6f1a08ce,0,0,0,0,0,1,0,-0.2709210777930525,-0.12867486008790752,0.0,1.1059030362536202,-0.4792923138092238,1,12.0,1,1,-0.8678377000262842,-0.867837700026284
2016-03-30,air_e58f669b6f1a08ce,0,0,0,0,0,0,1,-0.0338752286540045,0.04484367006804246,0.0,-0.4298240127857284,-0.24107239267837266,1,8.0,1,1,-0.9532773501548987,-0.9532773501548985
2016-03-31,air_e58f669b6f1a08ce,0,0,0,0,1,0,0,-0.0338752286540045,0.0696320315188924,0.0,0.9325144984588548,-0.30062737296108544,1,7.0,1,1,-0.9175296033651816,-0.9175296033651814
2016-04-01,air_e58f669b6f1a08ce,1,0,0,0,0,0,0,-0.29587327243926803,-0.15346322153875788,0.0,-0.2564354749909633,-0.395915341413426,1,7.0,1,1,-0.7103954960800837,-0.7103954960800836
2016-04-03,air_e58f669b6f1a08ce,0,0,0,1,0,0,0,-0.2584449804699448,-0.3269817516947079,0.0,-1.3215364928730922,-0.22916139662183013,1,1.0,1,1,-1.2529499509027393,-1.252949950902739
2016-04-05,air_e58f669b6f1a08ce,0,0,0,0,0,1,0,-0.5453952189014238,-0.8475373421625583,0.0,-1.3215364928730922,-0.27680538084800044,1,17.0,1,1,-1.1609185176781487,-1.1609185176781485
2016-04-06,air_e58f669b6f1a08ce,0,0,0,0,0,0,1,-0.07130352062332795,0.0696320315188924,0.0,0.734356169550552,-0.49120330986576644,1,7.0,1,1,-1.0937330361230067,-1.0937330361230064
2016-04-07,air_e58f669b6f1a08ce,0,0,0,0,1,0,0,-0.17111229920819013,0.057237850793467646,0.0,-1.1976875373054026,0.04479151267864881,1,9.0,1,1,-1.209849830659818,-1.2098498306598178
2016-04-08,air_e58f669b6f1a08ce,1,0,0,0,0,0,0,0.1158379392232891,0.4042749111053676,0.0,-0.2316656838774253,0.009058524509021044,1,12.0,1,1,-0.650055327739994,-0.6500553277399939
2016-04-09,air_e58f669b6f1a08ce,0,0,1,0,0,0,0,0.240598912454367,0.47863999545791786,0.0,0.5361978406422488,-0.062407451830234266,1,2.0,1,1,-0.5575168342772514,-0.5575168342772512
2016-04-10,air_e58f669b6f1a08ce,0,0,0,1,0,0,0,0.2530750097774745,0.5282167183596177,0.0,-0.28120526610450114,0.09243549690481888,1,1.0,1,1,-1.13860786719946,-1.1386078671994597
2016-04-12,air_e58f669b6f1a08ce,0,0,0,0,0,1,0,-0.5828235108707472,-0.5624711854777831,0.0,1.5022196940702262,-0.7532452231097028,1,13.0,1,1,-1.2243010474471505,-1.2243010474471503
2016-04-13,air_e58f669b6f1a08ce,0,0,0,0,0,0,1,-0.09625571526954345,-0.07909813718620765,0.0,-1.148147955078327,-0.09814043999986204,1,17.0,1,1,-1.1360725660086999,-1.1360725660086997
2016-04-14,air_e58f669b6f1a08ce,0,0,0,0,1,0,0,-0.021399131330896753,-0.2526166673421576,0.0,-1.3215364928730922,0.19963446141370195,1,16.0,1,1,-1.102860120409743,-1.1028601204097428
2016-04-15,air_e58f669b6f1a08ce,1,0,0,0,0,0,0,0.1407901338695046,0.21836220022399244,0.0,1.6756082318649912,-0.05049645577369175,1,12.0,1,1,-0.6779436408383548,-0.6779436408383546
2016-04-17,air_e58f669b6f1a08ce,0,0,0,1,0,0,0,0.5025969562396303,0.42906327255621796,0.0,-0.5784427594669557,0.6165193233926918,1,1.0,1,1,-1.175369734465481,-1.1753697344654808
2016-04-19,air_e58f669b6f1a08ce,0,0,0,0,0,1,0,0.12831403654639661,0.2803331038511175,0.0,1.5517592762973018,0.06861350479173384,1,13.0,1,1,-1.1599043972018446,-1.1599043972018444
2016-04-20,air_e58f669b6f1a08ce,0,0,0,0,0,0,1,-0.0338752286540045,-0.04191559500993253,0.0,1.5022196940702262,-0.19342840845220238,1,11.0,1,1,-1.0257869642106368,-1.0257869642106365
2016-04-21,air_e58f669b6f1a08ce,0,0,0,0,1,0,0,0.16574232851572007,0.0696320315188924,0.0,-1.3215364928730922,0.2234564535267872,1,11.0,1,1,-1.1325231443416357,-1.1325231443416355
2016-04-22,air_e58f669b6f1a08ce,1,0,0,0,0,0,0,0.2655511071005825,0.5034283569087677,0.0,0.7838957517776276,0.21154545747024447,1,10.0,1,1,-0.6318011591665215,-0.6318011591665214
2016-04-23,air_e58f669b6f1a08ce,0,0,1,0,0,0,0,0.34040769103922897,0.3423040074782425,0.0,-0.8013708794887966,0.306833425922585,1,8.0,1,1,-0.5341920633222587,-0.5341920633222585
2016-04-26,air_e58f669b6f1a08ce,0,0,0,0,0,1,0,0.5025969562396303,0.6769468870647182,0.0,1.3783707385025368,0.33065541803567006,1,11.0,1,1,-1.0628023615957338,-1.0628023615957336
2016-04-27,air_e58f669b6f1a08ce,0,0,0,0,0,0,1,0.36535988568544486,0.26793892312569273,0.0,-1.2472271195324784,0.44976537860109567,1,5.0,1,1,-1.0432805424268812,-1.043280542426881
2016-04-28,air_e58f669b6f1a08ce,0,0,0,0,1,0,0,-0.09625571526954345,-0.525288643301508,0.0,-1.3215364928730922,0.2234564535267872,1,16.0,1,1,-0.8003986883520663,-0.8003986883520661
2016-04-30,air_e58f669b6f1a08ce,0,0,1,0,0,0,0,0.10336184190018113,0.25554474240026753,0.0,1.4031405296160746,-0.11005143605640455,1,3.0,1,1,-0.6710983276233026,-0.6710983276233025
2016-05-06,air_e58f669b6f1a08ce,1,0,0,0,0,0,0,0.36535988568544486,0.3546981882036677,0.0,-1.2967667017595543,0.44976537860109567,1,4.0,1,1,-1.21162454149335,-1.2116245414933497
2016-05-07,air_e58f669b6f1a08ce,0,0,1,0,0,0,0,0.752118902701786,0.838071236495243,0.0,1.526989485183764,0.4735873707141809,1,2.0,1,1,-0.7816374595404417,-0.7816374595404416
2016-05-08,air_e58f669b6f1a08ce,0,0,0,1,0,0,0,0.764595000024894,0.9124363208477932,0.0,1.6260686496379155,0.6879852997319468,1,2.0,1,1,-1.1249172407693555,-1.1249172407693553
2016-05-10,air_e58f669b6f1a08ce,0,0,0,0,0,1,0,0.4027881776547679,0.3670923689290929,0.0,-1.2967667017595543,0.5569643431099789,1,15.0,1,1,-1.3926450465136193,-1.392645046513619
2016-05-11,air_e58f669b6f1a08ce,0,0,0,0,0,0,1,0.7770710973480015,0.9248305015732184,0.0,-0.900450043942948,0.5450533470534362,1,17.0,1,1,-1.2009762764921577,-1.2009762764921574
2016-05-12,air_e58f669b6f1a08ce,0,0,0,0,1,0,0,0.814499389317325,1.0363781281020432,0.0,1.92330614300037,0.7237182879015746,1,13.0,1,1,-1.0795353494547502,-1.0795353494547502
2016-05-13,air_e58f669b6f1a08ce,1,0,0,0,0,0,0,0.752118902701786,0.8504654172206682,0.0,1.4279103207296124,0.604608327336149,1,15.0,1,1,-0.71952258036682,-0.7195225803668198
2016-05-14,air_e58f669b6f1a08ce,0,0,1,0,0,0,0,0.5774535401782772,0.639764344888443,0.0,0.8829749162317791,0.3544774101487553,1,3.0,1,1,-0.5575168342772514,-0.5575168342772512
2016-05-15,air_e58f669b6f1a08ce,0,0,0,1,0,0,0,0.30297939906990595,0.5034283569087677,0.0,1.7746873963191427,0.12816848507444664,1,6.0,1,1,-1.177651505537165,-1.1776515055371648
2016-05-17,air_e58f669b6f1a08ce,0,0,0,0,0,1,0,0.39031208033166037,0.10681457369516752,0.0,-1.3215364928730922,0.4140323904314681,1,8.0,1,1,-1.3211495529341852,-1.321149552934185
2016-05-18,air_e58f669b6f1a08ce,0,0,0,0,0,0,1,0.6024057348244927,0.9868014052003434,0.0,1.9976155163409837,0.19963446141370195,1,13.0,1,1,-1.1165507468398472,-1.1165507468398472
2016-05-19,air_e58f669b6f1a08ce,0,0,0,0,1,0,0,0.5150730535627382,0.6769468870647182,0.0,1.5517592762973018,0.40212139437492556,1,7.0,1,1,-1.1079307227912631,-1.107930722791263
2016-05-20,air_e58f669b6f1a08ce,1,0,0,0,0,0,0,0.2530750097774745,0.14399711587144265,0.0,-0.900450043942948,0.3544774101487553,1,6.0,1,1,-0.719015520128668,-0.7190155201286678
2016-05-24,air_e58f669b6f1a08ce,0,0,0,0,0,1,0,1.0265930438101574,1.1975024775325687,0.0,0.8334353340047032,0.7832732681842874,1,14.0,1,1,-1.2732323604288198,-1.2732323604288196
2016-05-25,air_e58f669b6f1a08ce,0,0,0,0,0,0,1,0.876879875932864,0.602581802712168,0.0,-1.3215364928730922,1.0810481695978513,1,17.0,1,1,-1.0668588435009498,-1.0668588435009496
2016-05-26,air_e58f669b6f1a08ce,0,0,0,0,1,0,0,0.9766886545177264,0.9372246822986432,0.0,-0.4298240127857284,1.0572261774847664,1,11.0,1,1,-1.0306040364730809,-1.0306040364730806
2016-05-27,air_e58f669b6f1a08ce,1,0,0,0,0,0,0,0.5275491508858458,0.3423040074782425,0.0,-1.2472271195324784,0.44976537860109567,1,11.0,1,1,-0.7354949778686084,-0.7354949778686083
2016-05-28,air_e58f669b6f1a08ce,0,0,1,0,0,0,0,0.5150730535627382,0.5530050798104681,0.0,-1.2719969106460163,0.4378543825445531,1,4.0,1,1,-0.5392626657037788,-0.5392626657037787
2016-05-29,air_e58f669b6f1a08ce,0,0,0,1,0,0,0,0.814499389317325,1.0239839473766181,0.0,1.2545217829348474,0.5569643431099789,1,2.0,1,1,-1.0465764339748693,-1.046576433974869
2016-05-31,air_e58f669b6f1a08ce,0,0,0,0,0,1,0,0.6523101241169237,0.6521585256138678,0.0,-0.18212610165034973,0.580786335223064,1,15.0,1,1,-1.143171409342828,-1.1431714093428278
2016-06-01,air_e58f669b6f1a08ce,0,0,0,0,0,0,1,0.7895471946711096,0.838071236495243,0.0,0.09034160059856705,0.7832732681842874,1,12.0,1,1,-1.1644679393452126,-1.1644679393452124
2016-06-02,air_e58f669b6f1a08ce,0,0,0,0,1,0,0,0.6897384160862471,0.7884945135935431,0.0,1.8985363518868321,0.580786335223064,1,13.0,1,1,-1.1033671806478949,-1.1033671806478949
2016-06-03,air_e58f669b6f1a08ce,1,0,0,0,0,0,0,0.5275491508858458,0.5653992605358928,0.0,1.8242269785462184,0.33065541803567006,1,11.0,1,1,-0.7935533751370141,-0.793553375137014
2016-06-04,air_e58f669b6f1a08ce,0,0,1,0,0,0,0,0.814499389317325,0.9372246822986432,0.0,0.6600467962099382,0.580786335223064,1,4.0,1,1,-0.6186175929745691,-0.618617592974569
2016-06-05,air_e58f669b6f1a08ce,0,0,0,1,0,0,0,0.5150730535627382,0.46624581473249266,0.0,-0.6279823416940316,0.5926973312796062,1,1.0,1,1,-1.210863951136122,-1.2108639511361219
2016-06-07,air_e58f669b6f1a08ce,0,0,0,0,0,1,0,0.5525013455320618,0.15639129659686737,0.0,-1.3215364928730922,0.8309172524104574,1,17.0,1,1,-1.2542176014981192,-1.254217601498119
2016-06-08,air_e58f669b6f1a08ce,0,0,0,0,0,0,1,0.8394515839635405,0.9496188630240684,0.0,0.09034160059856705,0.604608327336149,1,21.0,1,1,-1.0886624337414865,-1.0886624337414863
2016-06-09,air_e58f669b6f1a08ce,0,0,0,0,1,0,0,0.752118902701786,0.5034283569087677,0.0,-1.3215364928730922,0.9738492050889686,1,9.0,1,1,-1.139368457556688,-1.1393684575566878
2016-06-10,air_e58f669b6f1a08ce,1,0,0,0,0,0,0,1.0390691411332653,1.1355315739054435,0.0,1.2049822007077713,0.950027212975883,1,9.0,1,1,-0.6982260503644354,-0.6982260503644352
2016-06-12,air_e58f669b6f1a08ce,0,0,0,1,0,0,0,1.0889735304256962,1.0735606702783185,0.0,0.26373013839333226,1.0691371735413087,1,4.0,1,1,-1.168777951369505,-1.1687779513695047
2016-06-14,air_e58f669b6f1a08ce,0,0,0,0,0,1,0,0.876879875932864,0.813282875044393,0.0,-0.03350735496912234,0.8309172524104574,1,15.0,1,1,-1.1794262163706972,-1.179426216370697
2016-06-15,air_e58f669b6f1a08ce,0,0,0,0,0,0,1,0.7022145134093551,0.31751564602739263,0.0,-1.3215364928730922,0.9738492050889686,1,15.0,1,1,-1.1190860480306073,-1.1190860480306073
2016-06-16,air_e58f669b6f1a08ce,0,0,0,0,1,0,0,0.8644037786097565,0.5901876219867428,0.0,-1.3215364928730922,0.9857602011455108,1,15.0,1,1,-1.1905815416100414,-1.1905815416100411
2016-06-17,air_e58f669b6f1a08ce,1,0,0,0,0,0,0,1.1264018223950198,1.1851082968071434,0.0,0.7095863784370138,0.950027212975883,1,14.0,1,1,-0.6264770266659253,-0.6264770266659252
2016-06-18,air_e58f669b6f1a08ce,0,0,1,0,0,0,0,1.4383042554727146,1.656087164373294,0.0,1.9728457252274458,1.1525141459371069,1,1.0,1,1,-0.5341920633222587,-0.5341920633222585
2016-06-19,air_e58f669b6f1a08ce,0,0,0,1,0,0,0,1.1388779197181278,1.1975024775325687,0.0,-0.28120526610450114,1.1882471341067342,1,3.0,1,1,-1.1621861682735286,-1.1621861682735284
2016-06-21,air_e58f669b6f1a08ce,0,0,0,0,0,1,0,0.939260362548403,0.751311971417268,0.0,-0.702291715034645,1.164425141993649,1,14.0,1,1,-1.21415984268411,-1.2141598426841098
2016-06-22,air_e58f669b6f1a08ce,0,0,0,0,0,0,1,0.939260362548403,0.5282167183596177,0.0,-1.3215364928730922,1.1525141459371069,1,12.0,1,1,-1.1512843731532603,-1.15128437315326
2016-06-23,air_e58f669b6f1a08ce,0,0,0,0,1,0,0,0.9766886545177264,0.900042140122368,0.0,-0.5041333861263421,1.1882471341067342,1,10.0,1,1,-1.1469743611289682,-1.146974361128968
