visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Italian/French,Shizuoka-ken Hamamatsu-shi Motoshirochō,total_area_visitors,total_genre_visitors
2016-02-22,air_6d65542aa43b598b,0,1,0,0,0,0,0,-0.9919736339755886,-1.13202180801212,0.0,-1.4219943534839594,-0.951251414769064,1,11.0,1,1,-1.4230979338899283,-1.4230979338899283
2016-02-23,air_6d65542aa43b598b,0,0,0,0,0,1,0,-0.7780164568552256,-0.743001671211293,0.0,-0.1480900042923677,-0.6766578457886623,1,22.0,1,1,-1.2107781986772916,-1.2107781986772916
2016-02-24,air_6d65542aa43b598b,0,0,0,0,0,0,1,-1.0549022154815777,-0.9312372212762093,0.0,0.39086952805792124,-1.1064564754971171,1,11.0,1,1,-1.1675648878634255,-1.1675648878634255
2016-02-26,air_6d65542aa43b598b,1,0,0,0,0,0,0,-1.3192022578067317,-1.24496313805107,0.0,0.7828400970399496,-1.2139061329242309,1,16.0,1,1,-0.6624937059811298,-0.6624937059811298
2016-02-27,air_6d65542aa43b598b,0,0,1,0,0,0,0,-1.1052450806863687,-1.0190804779731701,0.0,0.8073382576013264,-1.3571723428270492,1,40.0,1,1,-0.4973838883628323,-0.4973838883628323
2016-02-28,air_6d65542aa43b598b,0,0,0,1,0,0,0,-0.6647450101444454,-0.5171190111333933,0.0,0.9788253815309635,-0.8915571606428897,1,23.0,1,1,-1.0703973855131719,-1.0703973855131719
2016-02-29,air_6d65542aa43b598b,0,1,0,0,0,0,0,-0.8787021872648082,-0.9437862579472037,0.0,-1.3240017112384526,-1.1064564754971171,1,25.0,1,1,-1.3761378042193686,-1.3761378042193686
2016-03-01,air_6d65542aa43b598b,0,0,0,0,0,1,0,-1.533159434927095,-1.5335909814839417,0.0,1.174810666021978,-1.3691111936522842,1,33.0,1,1,-1.2689787849179321,-1.2689787849179321
2016-03-02,air_6d65542aa43b598b,0,0,0,0,0,0,1,-1.2814451089031385,-1.1822179546960978,0.0,1.174810666021978,-1.3332946411765796,1,26.0,1,1,-1.1413371558665704,-1.1413371558665704
2016-03-04,air_6d65542aa43b598b,1,0,0,0,0,0,0,-0.5640592797348628,-0.3916286444234491,0.0,1.1503125054606012,-0.7960463540410109,1,20.0,1,1,-0.7913842746513893,-0.7913842746513893
2016-03-05,air_6d65542aa43b598b,0,0,1,0,0,0,0,-0.4382021167228846,-0.22849116770052152,0.0,-0.09909368316961414,-0.6408412933129577,1,34.0,1,1,-0.5720704775729245,-0.5720704775729245
2016-03-06,air_6d65542aa43b598b,0,0,0,1,0,0,0,-0.13614492549413693,-0.21594213102952736,0.0,-0.8340385000109172,-0.18716496195403298,1,30.0,1,1,-1.1955411353267378,-1.1955411353267378
2016-03-07,air_6d65542aa43b598b,0,1,0,0,0,0,0,-0.13614492549413693,-0.4543738277784212,0.0,-1.5199869957294667,0.15906171197777802,1,36.0,1,1,-1.478800640892773,-1.478800640892773
2016-03-08,air_6d65542aa43b598b,0,0,0,0,0,1,0,0.09039796792742365,0.32366644582323284,0.0,1.0033235420923408,-0.23492036525497248,1,24.0,1,1,-1.1488307935799575,-1.1488307935799575
2016-03-09,air_6d65542aa43b598b,0,0,0,0,0,0,1,-0.5137164145300714,-0.7931978178952708,0.0,-1.5199869957294667,-0.27073691773067693,1,23.0,1,1,-1.1945419836316193,-1.1945419836316193
2016-03-11,air_6d65542aa43b598b,1,0,0,0,0,0,0,-0.9038736198672037,-0.9437862579472037,0.0,-0.7115476972040333,-0.8199240556914806,1,27.0,1,1,-0.742425841590593,-0.742425841590593
2016-03-12,air_6d65542aa43b598b,0,0,1,0,0,0,0,-1.1178307969875667,-0.9437862579472037,0.0,0.39086952805792124,-1.3571723428270492,1,46.0,1,1,-0.5553346866796932,-0.5553346866796932
2016-03-13,air_6d65542aa43b598b,0,0,0,1,0,0,0,-0.891287903566006,-0.6426093778433375,0.0,-0.1725881648537444,-1.1780895804485265,1,11.0,1,1,-1.1460831264183824,-1.1460831264183824
2016-03-14,air_6d65542aa43b598b,0,1,0,0,0,0,0,-1.0549022154815777,-1.4708457981289695,0.0,-1.5199869957294667,-0.6647189949634275,1,24.0,1,1,-1.3716416215913363,-1.3716416215913363
2016-03-15,air_6d65542aa43b598b,0,0,0,0,0,1,0,-0.7780164568552256,-0.5798641944883655,0.0,1.272803308267485,-0.8199240556914806,1,32.0,1,1,-1.1008715122142796,-1.1008715122142796
2016-03-16,air_6d65542aa43b598b,0,0,0,0,0,0,1,-0.7528450242528301,-0.7680997445532818,0.0,-1.0055256239405546,-0.9034960114681246,1,28.0,1,1,-1.01294616304387,-1.01294616304387
2016-03-18,air_6d65542aa43b598b,1,0,0,0,0,0,0,-0.2620020885061151,-0.027706580964611042,0.0,0.39086952805792124,-0.5333916358858439,1,35.0,1,1,-0.5965496941033227,-0.5965496941033227
2016-03-19,air_6d65542aa43b598b,0,0,1,0,0,0,0,0.07781225162622611,0.33621548249422745,0.0,-0.12359184373099082,0.13518401032730837,1,48.0,1,1,-0.5793143273625322,-0.5793143273625322
2016-03-20,air_6d65542aa43b598b,0,0,0,1,0,0,0,-0.3123449537109064,-0.20339309435853276,1.0,0.19488424356690712,-0.3543088735073211,1,38.0,1,1,-0.7883868195660344,-0.7883868195660344
2016-03-21,air_6d65542aa43b598b,0,1,0,0,0,0,0,-0.6018164286384563,-0.44182479110742706,1.0,0.023397119637269707,-0.5453304867110789,1,40.0,1,1,-1.227014413722964,-1.227014413722964
2016-03-22,air_6d65542aa43b598b,0,0,0,0,0,1,0,-0.6521592938432474,-0.5045699744623992,0.0,0.611352973110312,-0.8796183098176549,1,20.0,1,1,-1.0968749054338065,-1.0968749054338065
2016-03-23,air_6d65542aa43b598b,0,0,0,0,0,0,1,-0.3752735352168955,-0.17829502101654401,0.0,0.39086952805792124,-0.5930858900120182,1,20.0,1,1,-0.9972095238457571,-0.9972095238457571
2016-03-25,air_6d65542aa43b598b,1,0,0,0,0,0,0,-0.9164593361684018,-0.7555507078822874,0.0,1.3217996293902383,-0.8915571606428897,1,29.0,1,1,-0.4604152756434556,-0.4604152756434556
2016-03-26,air_6d65542aa43b598b,0,0,1,0,0,0,0,-0.828359322060017,-0.6802564878563209,0.0,1.1993088265833545,-0.951251414769064,1,51.0,1,1,-0.46616039789038577,-0.46616039789038577
2016-03-27,air_6d65542aa43b598b,0,0,0,1,0,0,0,-0.6647450101444454,-0.42927575443643246,0.0,0.39086952805792124,-0.9273737131185943,1,49.0,1,1,-1.0164431939767842,-1.0164431939767842
2016-03-28,air_6d65542aa43b598b,0,1,0,0,0,0,0,-0.5137164145300714,-0.3790796077524549,0.0,0.2438805646896607,-0.4736973817596697,1,43.0,1,1,-1.1320950026867262,-1.1320950026867262
2016-03-29,air_6d65542aa43b598b,0,0,0,0,0,1,0,-0.46337354932528013,-0.3790796077524549,0.0,0.7093456153558192,-0.784107503215776,1,40.0,1,1,-0.86107510538589,-0.86107510538589
2016-03-30,air_6d65542aa43b598b,0,0,0,0,0,0,1,-0.21165922330132378,-0.002608507622622288,0.0,-0.09909368316961414,-0.3901254259830255,1,29.0,1,1,-0.945253635699606,-0.945253635699606
2016-04-01,air_6d65542aa43b598b,1,0,0,0,0,0,0,-0.36268781891569774,-0.7680997445532818,0.0,-1.5199869957294667,-0.04389875205121454,1,18.0,1,1,-0.7059568047187754,-0.7059568047187754
2016-04-02,air_6d65542aa43b598b,0,0,1,0,0,0,0,-0.048044911385752294,-0.015157544293616442,0.0,-0.9320311422564242,-0.0797153045269192,1,32.0,1,1,-0.7229423835357863,-0.7229423835357863
2016-04-03,air_6d65542aa43b598b,0,0,0,1,0,0,0,0.04005510272263256,-0.052804654306599794,0.0,-1.2505072295543223,0.2068171152787175,1,35.0,1,1,-1.2405029616070609,-1.2405029616070609
2016-04-05,air_6d65542aa43b598b,0,0,0,0,0,1,0,-0.1487306417953347,-0.21594213102952736,0.0,0.12138976188277686,-0.1513484094783283,1,11.0,1,1,-1.149829945275076,-1.149829945275076
2016-04-06,air_6d65542aa43b598b,0,0,0,0,0,0,1,-0.11097349289174138,-0.0653536909775944,0.0,0.4153676886192981,-0.3543088735073211,1,17.0,1,1,-1.0836361454734893,-1.0836361454734893
2016-04-07,air_6d65542aa43b598b,0,0,0,0,1,0,0,-0.11097349289174138,-0.1280988743325665,0.0,-1.5199869957294667,-0.11553185700262388,1,9.0,1,1,-1.1980390145645334,-1.1980390145645334
2016-04-08,air_6d65542aa43b598b,1,0,0,0,0,0,0,0.07781225162622611,-0.002608507622622288,0.0,-0.3685734493447585,0.11130630867683852,1,24.0,1,1,-0.6465072788592372,-0.6465072788592372
2016-04-09,air_6d65542aa43b598b,0,0,1,0,0,0,0,0.04005510272263256,0.2985683724812441,0.0,0.6603492942330658,-0.27073691773067693,1,55.0,1,1,-0.5553346866796932,-0.5553346866796932
2016-04-10,air_6d65542aa43b598b,0,0,0,1,0,0,0,0.05264081902383011,0.24837222579726614,0.0,-1.1770127478701917,-0.1274707078278587,1,31.0,1,1,-1.1278486079824734,-1.1278486079824734
2016-04-12,air_6d65542aa43b598b,0,0,0,0,0,1,0,-0.5011306982288737,-0.5673151578173711,0.0,0.023397119637269707,-0.6050247408372531,1,24.0,1,1,-1.212276926219969,-1.212276926219969
2016-04-13,air_6d65542aa43b598b,0,0,0,0,0,0,1,-0.13614492549413693,-0.040255617635605194,0.0,-0.9075329816950475,-0.03195990122597972,1,37.0,1,1,-1.1253507287446778,-1.1253507287446778
2016-04-14,air_6d65542aa43b598b,0,0,0,0,1,0,0,0.2665979961441934,0.26092126246826075,0.0,-0.24608264653787465,0.1948782644534827,1,28.0,1,1,-1.0926285107295537,-1.0926285107295537
2016-04-15,air_6d65542aa43b598b,1,0,0,0,0,0,0,0.2791837124453909,0.49935295921715456,0.0,1.4442904321971222,0.17100056280301282,1,29.0,1,1,-0.6739839504749902,-0.6739839504749902
2016-04-16,air_6d65542aa43b598b,0,0,1,0,0,0,0,0.07781225162622611,0.13543089575831652,0.0,1.346297789951615,-0.1991038127792678,1,43.0,1,1,-0.46091485149101474,-0.46091485149101474
2016-04-17,air_6d65542aa43b598b,0,0,0,1,0,0,0,0.2036694146382043,-0.015157544293616442,0.0,-1.5199869957294667,0.2068171152787175,1,32.0,1,1,-1.1640678569305116,-1.1640678569305116
2016-04-19,air_6d65542aa43b598b,0,0,0,0,0,1,0,0.07781225162622611,0.27347029913925536,0.0,1.5422830744426295,-0.1513484094783283,1,23.0,1,1,-1.1488307935799575,-1.1488307935799575
2016-04-20,air_6d65542aa43b598b,0,0,0,0,0,0,1,-0.07321634398814784,-0.015157544293616442,0.0,0.34187320693516765,-0.17522611112879818,1,26.0,1,1,-1.0166929819005637,-1.0166929819005637
2016-04-21,air_6d65542aa43b598b,0,0,0,0,1,0,0,-0.048044911385752294,-0.17829502101654401,0.0,-1.5199869957294667,0.09936745785160371,1,20.0,1,1,-1.1218536978117637,-1.1218536978117637
2016-04-22,air_6d65542aa43b598b,1,0,0,0,0,0,0,0.4679694569633582,0.5871962159141159,0.0,1.4442904321971222,0.3262056235310661,1,39.0,1,1,-0.628522548347108,-0.628522548347108
2016-04-23,air_6d65542aa43b598b,0,0,1,0,0,0,0,0.36728372655377556,0.2985683724812441,0.0,0.07239344076002328,0.5530437892105285,1,39.0,1,1,-0.5323541976919725,-0.5323541976919725
2016-04-24,air_6d65542aa43b598b,0,0,0,1,0,0,0,0.2036694146382043,0.4240587391911883,0.0,-0.6135550549585261,0.3381444743563009,1,17.0,1,1,-1.1428358834092478,-1.1428358834092478
2016-04-26,air_6d65542aa43b598b,0,0,0,0,0,1,0,0.354698010252578,0.4491568125331771,0.0,1.272803308267485,0.1948782644534827,1,16.0,1,1,-1.0531620187723814,-1.0531620187723814
2016-04-27,air_6d65542aa43b598b,0,0,0,0,0,0,1,0.2036694146382043,-0.002608507622622288,0.0,-1.5199869957294667,0.23069481692918714,1,22.0,1,1,-1.0339283486413542,-1.0339283486413542
2016-04-28,air_6d65542aa43b598b,0,0,0,0,1,0,0,0.12815511683101719,0.08523474907433902,0.0,-1.4709906746067132,0.24263366775442194,1,41.0,1,1,-0.7946315176605238,-0.7946315176605238
2016-04-29,air_6d65542aa43b598b,1,0,0,0,0,0,0,0.014883670120237016,0.13543089575831652,1.0,1.6647738772495133,0.0396732037254294,1,41.0,1,1,-0.6235267898715164,-0.6235267898715164
2016-04-30,air_6d65542aa43b598b,0,0,1,0,0,0,0,0.04005510272263256,0.4240587391911883,0.0,1.5912793955653828,-0.28267576855591175,1,47.0,1,1,-0.6672396765329417,-0.6672396765329417
2016-05-01,air_6d65542aa43b598b,0,0,0,1,0,0,0,0.48055517326455616,0.7754317659790322,0.0,0.9298290604082102,-0.0797153045269192,1,43.0,1,1,-0.9447540598520469,-0.9447540598520469
2016-05-03,air_6d65542aa43b598b,0,0,0,0,0,1,0,0.4302123080597646,0.32366644582323284,1.0,-1.1770127478701917,0.5052883859095888,1,37.0,1,1,-0.8001268519836743,-0.8001268519836743
2016-05-04,air_6d65542aa43b598b,0,0,0,0,0,0,1,0.5308980384693472,0.5871962159141159,1.0,1.2973014688288618,0.5530437892105285,1,34.0,1,1,-0.8563291348340781,-0.8563291348340781
2016-05-05,air_6d65542aa43b598b,0,0,0,0,1,0,0,0.5812409036741388,0.6750394726110768,1.0,1.493286753319876,0.3262056235310661,1,24.0,1,1,-1.0466675327541124,-1.0466675327541124
2016-05-06,air_6d65542aa43b598b,1,0,0,0,0,0,0,0.15332654943341273,0.14797993242931112,0.0,-1.5199869957294667,0.3142667727058313,1,26.0,1,1,-1.1997875300309904,-1.1997875300309904
2016-05-07,air_6d65542aa43b598b,0,0,1,0,0,0,0,0.32952657765018245,0.6122942892561046,0.0,0.023397119637269707,0.09936745785160371,1,31.0,1,1,-0.7761472113008353,-0.7761472113008353
2016-05-08,air_6d65542aa43b598b,0,0,0,1,0,0,0,0.49314088956575375,0.49935295921715456,0.0,1.2483051477061085,0.3142667727058313,1,29.0,1,1,-1.1143600600983765,-1.1143600600983765
2016-05-10,air_6d65542aa43b598b,0,0,0,0,0,1,0,0.354698010252578,0.31111740915223823,0.0,-1.4219943534839594,0.45753298260864955,1,31.0,1,1,-1.3781361076096053,-1.3781361076096053
2016-05-11,air_6d65542aa43b598b,0,0,0,0,0,0,1,0.44279802436096266,0.09778378574533318,0.0,-1.3974961929225829,0.42171643013294485,1,27.0,1,1,-1.1892964372322483,-1.1892964372322483
2016-05-12,air_6d65542aa43b598b,0,0,0,0,1,0,0,0.5057266058669517,0.7126865826240601,0.0,1.7872646800563972,0.24263366775442194,1,19.0,1,1,-1.0696480217418332,-1.0696480217418332
2016-05-13,air_6d65542aa43b598b,1,0,0,0,0,0,0,0.45538374066216064,0.537000069230138,0.0,0.6848474547944425,0.35008332518153573,1,30.0,1,1,-0.71494916997484,-0.71494916997484
2016-05-14,air_6d65542aa43b598b,0,0,1,0,0,0,0,0.5938266199753364,0.6875885092820709,0.0,1.5422830744426295,0.4336552809581799,1,42.0,1,1,-0.5553346866796932,-0.5553346866796932
2016-05-15,air_6d65542aa43b598b,0,0,0,1,0,0,0,0.34211229395138,0.31111740915223823,0.0,0.4153676886192981,0.4455941317834147,1,40.0,1,1,-1.1663159482445278,-1.1663159482445278
2016-05-17,air_6d65542aa43b598b,0,0,0,0,0,1,0,0.49314088956575375,0.4491568125331771,0.0,-0.7850421788881636,0.6366157449871724,1,29.0,1,1,-1.3076959131037658,-1.3076959131037658
2016-05-18,air_6d65542aa43b598b,0,0,0,0,0,0,1,0.5812409036741388,0.5495491059011325,0.0,1.3217996293902383,0.5769214908609981,1,35.0,1,1,-1.1061170586136506,-1.1061170586136506
2016-05-19,air_6d65542aa43b598b,0,0,0,0,1,0,0,0.5434837547705452,0.7001375459530655,0.0,1.3707959505129923,0.35008332518153573,1,21.0,1,1,-1.0976242692051452,-1.0976242692051452
2016-05-20,air_6d65542aa43b598b,1,0,0,0,0,0,0,0.34211229395138,0.386411629178205,0.0,-0.07459552260823724,0.3739610268320056,1,30.0,1,1,-0.7144495941272809,-0.7144495941272809
2016-05-21,air_6d65542aa43b598b,0,0,1,0,0,0,0,0.44279802436096266,0.4491568125331771,0.0,1.468788592758499,0.3381444743563009,1,30.0,1,1,-0.4411816055124285,-0.4411816055124285
2016-05-22,air_6d65542aa43b598b,0,0,0,1,0,0,0,0.7448552155897101,0.8758240593469873,0.0,1.7137701983722666,0.48141068425911915,1,33.0,1,1,-1.1703125550250009,-1.1703125550250009
2016-05-25,air_6d65542aa43b598b,0,0,0,0,0,0,1,0.7826123644933036,0.6373923625980934,0.0,-1.4464925140453364,0.9947812697442182,1,39.0,1,1,-1.0571586255528544,-1.0571586255528544
2016-05-26,air_6d65542aa43b598b,0,0,0,0,1,0,0,0.8707123786016883,0.8256279126630097,0.0,-0.8340385000109172,0.9828424189189833,1,24.0,1,1,-1.0214389524523757,-1.0214389524523757
2016-05-27,air_6d65542aa43b598b,1,0,0,0,0,0,0,0.8832980949028862,1.1393538294378702,0.0,-0.73604585776541,0.8992704631423393,1,37.0,1,1,-0.7306858091729531,-0.7306858091729531
2016-05-28,air_6d65542aa43b598b,0,0,1,0,0,0,0,0.6064123362765343,0.3613135558362162,0.0,-1.5199869957294667,0.756004253239521,1,37.0,1,1,-0.537349956167564,-0.537349956167564
2016-05-29,air_6d65542aa43b598b,0,0,0,1,0,0,0,0.5938266199753364,0.6750394726110768,0.0,0.17038608300553046,0.5291660875600589,1,48.0,1,1,-1.0371755916504888,-1.0371755916504888
2016-05-31,air_6d65542aa43b598b,0,0,0,0,0,1,0,0.7322694992885125,0.750333692637043,0.0,0.9788253815309635,0.7321265515890514,1,23.0,1,1,-1.1323447906105057,-1.1323447906105057
2016-06-01,air_6d65542aa43b598b,0,0,0,0,0,0,1,0.7700266481921061,0.6122942892561046,0.0,-0.3195771282220049,0.6963099991133468,1,22.0,1,1,-1.1533269762079899,-1.1533269762079899
2016-06-02,air_6d65542aa43b598b,0,0,0,0,1,0,0,0.5686551873729409,0.6373923625980934,0.0,1.5177849138812527,0.45753298260864955,1,31.0,1,1,-1.093128086577113,-1.093128086577113
2016-06-03,air_6d65542aa43b598b,1,0,0,0,0,0,0,0.49314088956575375,0.5119019958881492,0.0,0.9298290604082102,0.3978387284824752,1,21.0,1,1,-0.7878872437184753,-0.7878872437184753
