visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Asian,Tōkyō-to Shibuya-ku Shibuya,total_area_visitors,total_genre_visitors
2016-07-14,air_10bbe8acd943d8f6,0,0,0,0,1,0,0,1.1077020581473913,1.41453210120914,0.0,-0.31299256001050446,0.9418873990629745,1,64.0,1,1,-0.21412103339832536,-0.21412103339832536
2016-07-15,air_10bbe8acd943d8f6,1,0,0,0,0,0,0,0.6799175660433918,0.3839624230059751,0.0,-1.351214500173463,0.9087925610188622,1,50.0,1,1,1.0001745103985757,1.000174510398576
2016-07-16,air_10bbe8acd943d8f6,0,0,1,0,0,0,0,0.8995906836103108,0.8124015027084144,0.0,-0.925277293952762,0.8095080468865259,1,42.0,1,1,1.464520511318695,1.4645205113186952
2016-07-17,air_10bbe8acd943d8f6,0,0,0,1,0,0,0,1.1077020581473913,0.9397752831604912,0.0,-1.3245934247846691,1.195614490734501,1,26.0,1,1,0.5150713206956036,0.5150713206956037
2016-07-18,air_10bbe8acd943d8f6,0,1,0,0,0,0,0,1.4314308629828507,1.4840087087284546,1.0,0.6453661539860727,1.350057068273691,1,49.0,1,1,-1.0501744704854605,-1.0501744704854608
2016-07-19,air_10bbe8acd943d8f6,0,0,0,0,0,1,0,1.2695664605651211,1.3450554936898254,0.0,0.29929217393175317,1.2066461034158715,1,63.0,1,1,-0.870278834367401,-0.8702788343674012
2016-07-20,air_10bbe8acd943d8f6,0,0,0,0,0,0,1,1.153949030266743,1.0671490636125676,0.0,-0.12664503228894788,1.1625196526903887,1,57.0,1,1,-0.3767190121973406,-0.37671901219734066
2016-07-21,air_10bbe8acd943d8f6,0,0,0,0,1,0,0,0.6336705939240407,0.4187007267656324,0.0,-1.351214500173463,0.8977609483374913,1,64.0,1,1,-0.15031189751029572,-0.15031189751029572
2016-07-22,air_10bbe8acd943d8f6,1,0,0,0,0,0,0,0.5874236218046891,0.23342977338079363,0.0,-1.351214500173463,0.8426028849306377,1,65.0,1,1,1.065521215826076,1.0655212158260763
2016-07-23,air_10bbe8acd943d8f6,0,0,1,0,0,0,0,0.7030410521030674,0.7429248951891002,0.0,-0.9785194447303497,0.7764132088424136,1,47.0,1,1,1.3895639962695034,1.3895639962695039
2016-07-24,air_10bbe8acd943d8f6,0,0,0,1,0,0,0,0.8764671975506348,0.9629341523335959,0.0,0.592124003208485,0.6881603073914478,1,30.0,1,1,-0.4420657176248408,-0.44206571762484087
2016-07-25,air_10bbe8acd943d8f6,0,1,0,0,0,0,0,0.9689611417893376,0.8355603718815192,0.0,-1.1382458970631124,0.9198241737002331,1,94.0,1,1,-1.102067442442593,-1.1020674424425931
2016-07-26,air_10bbe8acd943d8f6,0,0,0,0,0,1,0,0.8649054545207973,0.7776631989487571,0.0,-1.3245934247846691,0.9529190117443449,1,50.0,1,1,-0.3521178995658111,-0.35211789956581113
2016-07-27,air_10bbe8acd943d8f6,0,0,0,0,0,0,1,0.9458376557296619,0.7660837643622049,0.0,-1.2713512740070816,1.063235138558052,1,48.0,1,1,-0.14339283458267804,-0.14339283458267807
2016-07-28,air_10bbe8acd943d8f6,0,0,0,0,1,0,0,1.1770725163264186,1.2061022786511968,0.0,0.03308142004381511,1.1625196526903887,1,49.0,1,1,0.08762698872277859,0.08762698872277863
2016-07-29,air_10bbe8acd943d8f6,1,0,0,0,0,0,0,1.2580047175352833,1.3566349282763779,0.0,1.710209169537825,1.1183932019649057,1,86.0,1,1,1.3184514050689886,1.3184514050689888
2016-07-30,air_10bbe8acd943d8f6,0,0,1,0,0,0,0,1.2580047175352833,1.41453210120914,0.0,1.5238616418162685,1.0301403005139402,1,69.0,1,1,1.4399193986871655,1.4399193986871657
2016-07-31,air_10bbe8acd943d8f6,0,0,0,1,0,0,0,1.2926899466247967,1.1713639748915394,0.0,0.4856397016533099,1.2838673921854664,1,26.0,1,1,-0.395938631440723,-0.39593863144072305
2016-08-01,air_10bbe8acd943d8f6,0,1,0,0,0,0,0,1.2811282035949587,1.2524200169974062,0.0,-0.8454140677863806,1.3059306175482082,1,48.0,1,1,-1.1581887306332697,-1.1581887306332699
2016-08-02,air_10bbe8acd943d8f6,0,0,0,0,0,1,0,1.1077020581473913,1.0092518906798054,0.0,-0.8986562185639682,1.074266751239423,1,56.0,1,1,-0.7930159650090037,-0.7930159650090038
2016-08-03,air_10bbe8acd943d8f6,0,0,0,0,0,0,1,1.211757745415932,1.3103171899301684,0.0,-0.2597504092329169,1.1735512653717592,1,43.0,1,1,-0.3298231412434875,-0.32982314124348755
2016-08-04,air_10bbe8acd943d8f6,0,0,0,0,1,0,0,1.3620604048038238,1.4261115357956926,0.0,0.9115769078740107,1.2838673921854664,1,63.0,1,1,-0.1987453380036194,-0.19874533800361943
2016-08-05,air_10bbe8acd943d8f6,1,0,0,0,0,0,0,1.4314308629828507,1.472429274141902,0.0,1.5238616418162685,1.3059306175482082,1,70.0,1,1,0.8887007187869578,0.8887007187869579
2016-08-06,air_10bbe8acd943d8f6,0,0,1,0,0,0,0,1.4776778351022022,1.5650647508343218,0.0,0.9914401340403923,1.4383099697246566,1,41.0,1,1,0.638076883853251,0.6380768838532511
2016-08-07,air_10bbe8acd943d8f6,0,0,0,1,0,0,0,1.4198691199530131,1.4955881433150073,0.0,1.6303459433714433,1.2948990048668374,1,15.0,1,1,-0.6000509878054443,-0.6000509878054444
2016-08-08,air_10bbe8acd943d8f6,0,1,0,0,0,0,0,1.408307376923175,1.4492704049687977,0.0,-0.12664503228894788,1.383151906317803,1,55.0,1,1,-1.1389691113898872,-1.1389691113898874
2016-08-09,air_10bbe8acd943d8f6,0,0,0,0,0,1,0,1.8014066399376611,1.9703449613636566,0.0,0.8050926063188354,1.4272783570432859,1,69.0,1,1,-0.277930169286355,-0.277930169286355
2016-08-10,air_10bbe8acd943d8f6,0,0,0,0,0,0,1,1.4776778351022022,1.5419058816612168,0.0,-0.046781806122566265,1.4603731950873982,1,61.0,1,1,0.7610824470108984,0.7610824470108987
2016-08-11,air_10bbe8acd943d8f6,0,0,0,0,1,0,0,1.2695664605651211,1.321896624516721,1.0,-0.046781806122566265,1.3721202936364323,1,43.0,1,1,0.4397304132615445,0.43973041326154455
2016-08-12,air_10bbe8acd943d8f6,1,0,0,0,0,0,0,1.200196002386094,1.298737755343616,0.0,0.1129446462101965,1.2618041668227251,1,55.0,1,1,-0.00808671510926584,-0.00808671510926582
2016-08-13,air_10bbe8acd943d8f6,0,0,1,0,0,0,0,1.1770725163264186,1.2871583207570636,1.0,0.5655029278196912,1.1625196526903887,1,39.0,1,1,0.16373668092657298,0.163736680926573
2016-08-14,air_10bbe8acd943d8f6,0,0,0,1,0,0,0,1.1192638011772293,1.1250462365453295,1.0,-0.3396136353992983,1.1845828780531302,1,23.0,1,1,-0.9091024652390336,-0.9091024652390337
2016-08-15,air_10bbe8acd943d8f6,0,1,0,0,0,0,0,1.1886342593562564,1.1713639748915394,1.0,-1.1648669724519063,1.2838673921854664,1,61.0,1,1,-1.4534020822116236,-1.4534020822116238
2016-08-16,air_10bbe8acd943d8f6,0,0,0,0,0,1,0,1.2233194884457697,1.4376909703822451,0.0,-0.792171917008793,1.2066461034158715,1,74.0,1,1,-1.331549696208579,-1.3315496962085793
2016-08-17,air_10bbe8acd943d8f6,0,0,0,0,0,0,1,1.4314308629828507,1.5766441854208737,0.0,1.310893038705918,1.1294248146462766,1,79.0,1,1,-0.8114667994826509,-0.811466799482651
2016-08-18,air_10bbe8acd943d8f6,0,0,0,0,1,0,0,1.2233194884457697,1.263999451583959,0.0,-1.058382670896731,1.3721202936364323,1,57.0,1,1,-0.5262476499108558,-0.5262476499108558
2016-08-19,air_10bbe8acd943d8f6,1,0,0,0,0,0,0,1.3042516896546348,1.3450554936898254,0.0,0.4856397016533099,1.350057068273691,1,46.0,1,1,0.8506458726850605,0.8506458726850608
2016-08-20,air_10bbe8acd943d8f6,0,0,1,0,0,0,0,1.084578572087716,1.07872849819912,0.0,-0.925277293952762,1.2507725541413546,1,49.0,1,1,0.7291778790668837,0.7291778790668838
2016-08-21,air_10bbe8acd943d8f6,0,0,0,1,0,0,0,1.338936918744148,1.4840087087284546,0.0,0.751850455541248,1.1845828780531302,1,16.0,1,1,-0.7987818507820185,-0.7987818507820186
2016-08-22,air_10bbe8acd943d8f6,0,1,0,0,0,0,0,1.084578572087716,0.8818781102277291,0.0,-1.351214500173463,1.151488040009018,1,5.0,1,1,-2.026915520434155,-2.026915520434155
2016-08-23,air_10bbe8acd943d8f6,0,0,0,0,0,1,0,1.211757745415932,1.1250462365453295,0.0,-0.8986562185639682,1.2618041668227251,1,24.0,1,1,-0.5931319248778266,-0.5931319248778267
2016-08-24,air_10bbe8acd943d8f6,0,0,0,0,0,0,1,1.1770725163264186,1.217681713237749,0.0,-0.8454140677863806,1.1845828780531302,1,52.0,1,1,-0.3967074162104583,-0.39670741621045835
2016-08-25,air_10bbe8acd943d8f6,0,0,0,0,1,0,0,1.350498661773986,1.3913732320360357,0.0,1.8166934710930003,1.1845828780531302,1,26.0,1,1,-0.2629388662765167,-0.2629388662765167
2016-08-26,air_10bbe8acd943d8f6,1,0,0,0,0,0,0,1.3851838908634995,1.4029526666225873,0.0,1.3641351894835052,1.2397409414599838,1,24.0,1,1,1.1585441729640469,1.158544172964047
2016-08-27,air_10bbe8acd943d8f6,0,0,1,0,0,0,0,0.9227141696699864,0.7313454606025476,0.0,-1.351214500173463,0.9749822371070866,1,22.0,1,1,1.2235064860066793,1.2235064860066798
2016-08-28,air_10bbe8acd943d8f6,0,0,0,1,0,0,0,0.7261645381627434,0.4534390305252898,0.0,-1.351214500173463,0.9418873990629745,1,10.0,1,1,-0.23064990594763424,-0.23064990594763424
2016-08-29,air_10bbe8acd943d8f6,0,1,0,0,0,0,0,1.0730168290578783,1.0903079327856726,0.0,-0.6590665400648239,1.0301403005139402,1,44.0,1,1,-1.4380263868169176,-1.4380263868169179
2016-08-30,air_10bbe8acd943d8f6,0,0,0,0,0,1,0,1.015208113908689,0.8587192410546244,0.0,-1.1914880478407002,1.074266751239423,1,46.0,1,1,-0.6204237842034297,-0.6204237842034297
2016-08-31,air_10bbe8acd943d8f6,0,0,0,0,0,0,1,1.211757745415932,1.2061022786511968,0.0,1.6569670187602374,1.074266751239423,1,53.0,1,1,-0.17721936445103112,-0.17721936445103112
2016-09-01,air_10bbe8acd943d8f6,0,0,0,0,1,0,0,1.2348812314756077,1.3682143628629304,0.0,1.3375141140947115,1.0191086878325695,1,62.0,1,1,-0.5831377228712677,-0.5831377228712679
2016-09-02,air_10bbe8acd943d8f6,1,0,0,0,0,0,0,1.200196002386094,1.0555696290260153,0.0,-0.046781806122566265,1.1294248146462766,1,63.0,1,1,0.658834072636104,0.6588340726361042
2016-09-03,air_10bbe8acd943d8f6,0,0,1,0,0,0,0,1.2580047175352833,1.3682143628629304,0.0,0.6187450785972789,1.3059306175482082,1,38.0,1,1,1.2592549777993707,1.259254977799371
2016-09-04,air_10bbe8acd943d8f6,0,0,0,1,0,0,0,1.200196002386094,1.298737755343616,0.0,-0.1532661076777416,1.2397409414599838,1,26.0,1,1,-0.7295912215058418,-0.7295912215058419
2016-09-05,air_10bbe8acd943d8f6,0,1,0,0,0,0,0,1.396745633893337,1.4261115357956926,0.0,1.2044087371507426,1.3279938429109495,1,44.0,1,1,-1.3442346449092115,-1.3442346449092117
2016-09-06,air_10bbe8acd943d8f6,0,0,0,0,0,1,0,1.4429926060126887,1.3566349282763779,0.0,1.2044087371507426,1.4493415824060272,1,62.0,1,1,-0.6204237842034297,-0.6204237842034297
2016-09-07,air_10bbe8acd943d8f6,0,0,0,0,0,0,1,1.2464429745054457,1.1134668019587775,0.0,-0.7389297662312054,1.3941835189991736,1,54.0,1,1,-0.5208661565227087,-0.5208661565227088
2016-09-08,air_10bbe8acd943d8f6,0,0,0,0,1,0,0,1.1655107732965806,1.1250462365453295,0.0,-1.0051405201191435,1.3169622302295787,1,40.0,1,1,-0.36903116449998763,-0.3690311644999877
2016-09-09,air_10bbe8acd943d8f6,1,0,0,0,0,0,0,1.2348812314756077,1.3682143628629304,0.0,0.059702495432608825,1.0852983639207938,1,54.0,1,1,0.9855675997736051,0.9855675997736053
2016-09-10,air_10bbe8acd943d8f6,0,0,1,0,0,0,0,1.1886342593562564,1.217681713237749,0.0,-0.2597504092329169,1.1625196526903887,1,51.0,1,1,1.5091100279633423,1.5091100279633425
2016-09-11,air_10bbe8acd943d8f6,0,0,0,1,0,0,0,0.7955349963417702,0.5113362034580519,0.0,-1.2979723493958752,0.8867293356561209,1,20.0,1,1,-0.27754577690148735,-0.27754577690148735
2016-09-12,air_10bbe8acd943d8f6,0,1,0,0,0,0,0,0.9689611417893376,0.8124015027084144,0.0,-1.2713512740070816,1.074266751239423,1,59.0,1,1,-1.3223242789717555,-1.3223242789717558
2016-09-13,air_10bbe8acd943d8f6,0,0,0,0,0,1,0,0.7261645381627434,0.3723829884194225,0.0,-1.351214500173463,0.9529190117443449,1,44.0,1,1,-0.7895564335451949,-0.789556433545195
2016-09-14,air_10bbe8acd943d8f6,0,0,0,0,0,0,1,0.7839732533119326,0.6850277222563381,0.0,-1.2713512740070816,0.8646661102933795,1,44.0,1,1,-0.38325368274009064,-0.38325368274009064
2016-09-15,air_10bbe8acd943d8f6,0,0,0,0,1,0,0,0.8995906836103108,0.661868853083233,0.0,-1.3245934247846691,1.0411719131953108,1,60.0,1,1,-0.049216700290104214,-0.0492167002901042
2016-09-16,air_10bbe8acd943d8f6,1,0,0,0,0,0,0,0.7608497672522566,0.4302801613521846,0.0,-1.351214500173463,1.0080770751511985,1,55.0,1,1,0.9156081857276931,0.9156081857276933
2016-09-17,air_10bbe8acd943d8f6,0,0,1,0,0,0,0,1.0383315999683647,1.0092518906798054,0.0,0.059702495432608825,0.9749822371070866,1,39.0,1,1,1.391101565808974,1.3911015658089745
2016-09-18,air_10bbe8acd943d8f6,0,0,0,1,0,0,0,0.9573993987595,0.719766026015995,0.0,-1.351214500173463,1.0411719131953108,1,22.0,1,1,0.17949676870614656,0.17949676870614661
2016-09-19,air_10bbe8acd943d8f6,0,1,0,0,0,0,0,0.5758618787748516,0.25658864255389835,1.0,-1.351214500173463,0.7102235327541891,1,29.0,1,1,-1.3253994180506967,-1.325399418050697
2016-09-20,air_10bbe8acd943d8f6,0,0,0,0,0,1,0,0.3215035321184194,-0.06763552586956896,0.0,-1.351214500173463,0.533717729852258,1,36.0,1,1,-1.8231875564543012,-1.8231875564543016
2016-09-21,air_10bbe8acd943d8f6,0,0,0,0,0,0,1,0.4371209624167977,0.2913269463135557,0.0,-1.3245934247846691,0.533717729852258,1,52.0,1,1,0.39321893469255903,0.39321893469255914
2016-09-22,air_10bbe8acd943d8f6,0,0,0,0,1,0,0,0.3561887612079326,0.02499995082285004,1.0,-1.351214500173463,0.5888757932591115,1,7.0,1,1,-0.2917682951415903,-0.29176829514159036
2016-09-23,air_10bbe8acd943d8f6,1,0,0,0,0,0,0,0.5180531636256624,0.16395316586147937,0.0,-1.351214500173463,0.7322867581169306,1,52.0,1,1,0.20332909656794074,0.2033290965679408
2016-09-24,air_10bbe8acd943d8f6,0,0,1,0,0,0,0,0.6336705939240407,0.3723829884194225,0.0,-1.351214500173463,0.8867293356561209,1,48.0,1,1,1.1581597805791792,1.1581597805791795
2016-09-25,air_10bbe8acd943d8f6,0,0,0,1,0,0,0,0.8417819684611217,0.8934575448142813,0.0,-0.4460979369544735,0.8315712722492672,1,10.0,1,1,-0.3774877969670759,-0.37748779696707596
2016-09-26,air_10bbe8acd943d8f6,0,1,0,0,0,0,0,1.0498933429982023,1.0903079327856726,0.0,-0.5259611631208548,1.0080770751511985,1,50.0,1,1,-1.0874605318176225,-1.0874605318176225
2016-09-27,air_10bbe8acd943d8f6,0,0,0,0,0,1,0,1.0730168290578783,1.0555696290260153,0.0,-0.7389297662312054,1.1073615892835351,1,71.0,1,1,-0.4459096414735173,-0.44590964147351736
2016-09-28,air_10bbe8acd943d8f6,0,0,0,0,0,0,1,1.1770725163264186,1.1482051057184348,0.0,-0.792171917008793,1.2397409414599838,1,56.0,1,1,-0.3275167869342816,-0.32751678693428166
2016-09-29,air_10bbe8acd943d8f6,0,0,0,0,1,0,0,0.9573993987595,0.8355603718815192,0.0,-1.1648669724519063,0.9860138497884572,1,52.0,1,1,-0.2025892618522959,-0.20258926185229592
2016-09-30,air_10bbe8acd943d8f6,1,0,0,0,0,0,0,0.5874236218046891,0.4650184651118419,0.0,-0.7123086908424116,0.6660970820287064,1,59.0,1,1,1.2285035870099588,1.2285035870099592
2016-10-01,air_10bbe8acd943d8f6,0,0,1,0,0,0,0,0.3908739902974462,0.12921486210182204,0.0,-1.351214500173463,0.533717729852258,1,31.0,1,1,1.2634832940329148,1.263483294032915
2016-10-02,air_10bbe8acd943d8f6,0,0,0,1,0,0,0,0.7839732533119326,0.8008220681218623,0.0,1.0713033602067734,0.6440338566659651,1,31.0,1,1,-0.43514665469722313,-0.4351466546972232
2016-10-03,air_10bbe8acd943d8f6,0,1,0,0,0,0,0,0.737726281192581,0.6734482876697855,0.0,-1.351214500173463,0.8095080468865259,1,24.0,1,1,-1.5475782165041974,-1.5475782165041978
2016-10-04,air_10bbe8acd943d8f6,0,0,0,0,0,1,0,0.9920846278490131,1.3103171899301684,0.0,0.29929217393175317,0.7653815961610427,1,18.0,1,1,-0.6815421733973858,-0.6815421733973859
2016-10-05,air_10bbe8acd943d8f6,0,0,0,0,0,0,1,0.8880289405804729,0.661868853083233,0.0,-1.1648669724519063,0.9639506244257158,1,30.0,1,1,-0.856056316127298,-0.8560563161272982
2016-10-06,air_10bbe8acd943d8f6,0,0,0,0,1,0,0,1.1192638011772293,1.2292611478243016,0.0,0.8583347570964233,0.9529190117443449,1,8.0,1,1,-0.3713375188091935,-0.3713375188091936
2016-10-07,air_10bbe8acd943d8f6,1,0,0,0,0,0,0,0.5874236218046891,0.4881773342849467,0.0,0.19280787237657787,0.6881603073914478,1,32.0,1,1,0.8352701772903546,0.8352701772903548
2016-10-08,air_10bbe8acd943d8f6,0,0,1,0,0,0,0,0.5643001357450136,0.5344950726311566,0.0,-1.2979723493958752,0.599907405940482,1,33.0,1,1,1.0935818599214142,1.0935818599214144
2016-10-09,air_10bbe8acd943d8f6,0,0,0,1,0,0,0,0.6914793090732299,0.5808128109773661,0.0,-1.351214500173463,0.6440338566659651,1,30.0,1,1,0.35747044289986774,0.3574704428998678
2016-10-10,air_10bbe8acd943d8f6,0,1,0,0,0,0,0,0.24057133090955432,-0.12553269880233103,1.0,-1.351214500173463,0.5116545044895162,1,31.0,1,1,-0.7826373706175772,-0.7826373706175773
2016-10-11,air_10bbe8acd943d8f6,0,0,0,0,0,1,0,0.14807738667085202,-0.06763552586956896,0.0,-1.2979723493958752,0.37927515231306763,1,18.0,1,1,-1.1839430204194021,-1.1839430204194024
2016-10-12,air_10bbe8acd943d8f6,0,0,0,0,0,0,1,0.18276261576036518,0.2913269463135557,0.0,0.8317136817076292,0.1034848352787997,1,16.0,1,1,-0.4566726282498115,-0.45667262824981153
2016-10-13,air_10bbe8acd943d8f6,0,0,0,0,1,0,0,0.020898213342635762,-0.2876447830140651,0.0,-1.351214500173463,0.27999063818073133,1,18.0,1,1,-0.4216929212268555,-0.42169292122685553
2016-10-14,air_10bbe8acd943d8f6,1,0,0,0,0,0,0,-0.08315747392590472,-0.13711213338888362,0.0,-0.28637148462171064,-0.017862904216278154,1,28.0,1,1,0.9959461941650316,0.9959461941650318
2016-10-15,air_10bbe8acd943d8f6,0,0,1,0,0,0,0,0.044021699402311334,0.23342977338079363,0.0,1.5238616418162685,-0.10611580566724378,1,13.0,1,1,1.4714395742463127,1.4714395742463129
2016-10-16,air_10bbe8acd943d8f6,0,0,0,1,0,0,0,0.12495390061117605,0.25658864255389835,0.0,0.03308142004381511,-0.006831291534907474,1,18.0,1,1,-0.4682043997958409,-0.46820439979584094
2016-10-17,air_10bbe8acd943d8f6,0,1,0,0,0,0,0,0.13651564364101404,-0.13711213338888362,0.0,-1.351214500173463,0.32411708890621405,1,14.0,1,1,-1.4099657427215793,-1.4099657427215795
2016-10-18,air_10bbe8acd943d8f6,0,0,0,0,0,1,0,0.5296149066555,0.6502894184966808,0.0,0.2194289477653718,0.4344332157199212,1,12.0,1,1,-0.5904411781837531,-0.5904411781837532
2016-10-19,air_10bbe8acd943d8f6,0,0,0,0,0,0,1,0.5180531636256624,0.3723829884194225,0.0,-0.8454140677863806,0.6219706313032234,1,9.0,1,1,-0.4505223500919291,-0.45052235009192915
2016-10-20,air_10bbe8acd943d8f6,0,0,0,0,1,0,0,0.6452323369538783,0.8124015027084144,0.0,1.310893038705918,0.4675280537640335,1,24.0,1,1,-0.22526841255948715,-0.22526841255948718
2016-10-21,air_10bbe8acd943d8f6,1,0,0,0,0,0,0,0.21744784484987875,0.08289712375561212,0.0,-0.046781806122566265,0.29102225086210204,1,38.0,1,1,1.0197785220268258,1.019778522026826
2016-10-22,air_10bbe8acd943d8f6,0,0,1,0,0,0,0,0.044021699402311334,-0.2760653484275125,0.0,-1.3245934247846691,0.21380096209250687,1,13.0,1,1,1.5790694420092541,1.5790694420092544
2016-10-23,air_10bbe8acd943d8f6,0,0,0,1,0,0,0,0.20588610182004116,0.18711203503458412,0.0,-0.07340288151136021,0.21380096209250687,1,24.0,1,1,-0.1960545913095459,-0.1960545913095459
2016-10-24,air_10bbe8acd943d8f6,0,1,0,0,0,0,0,-0.16408967513476944,-0.18342987173509312,0.0,1.2576508879283304,-0.0950841929858731,1,20.0,1,1,-1.2400643086100787,-1.2400643086100789
2016-10-25,air_10bbe8acd943d8f6,0,0,0,0,0,1,0,-0.26814536240330994,-0.40343912887958927,0.0,-0.7123086908424116,-0.30468483393191675,1,27.0,1,1,-0.5527707244667235,-0.5527707244667236
2016-10-26,air_10bbe8acd943d8f6,0,0,0,0,0,0,1,0.3215035321184194,0.5808128109773661,0.0,1.2044087371507426,-0.017862904216278154,1,18.0,1,1,-0.15261825181950162,-0.15261825181950162
2016-10-27,air_10bbe8acd943d8f6,0,0,0,0,1,0,0,0.30994178908858144,0.3029063809001083,0.0,0.6719872293748663,0.04832677187194612,1,53.0,1,1,-0.13878012596426628,-0.13878012596426628
2016-10-28,air_10bbe8acd943d8f6,1,0,0,0,0,0,0,-0.4762567369403909,-0.6813455589568471,0.0,-1.351214500173463,-0.2936532212505461,1,31.0,1,1,0.9198365019612372,0.9198365019612375
2016-10-29,air_10bbe8acd943d8f6,0,0,1,0,0,0,0,-0.09471921695574251,0.013420516236297872,0.0,-1.351214500173463,-0.12817903102998532,1,25.0,1,1,1.7643465715154607,1.764346571515461
2016-10-30,air_10bbe8acd943d8f6,0,0,0,1,0,0,0,-0.5109419660299043,-0.8318782085820285,0.0,-1.351214500173463,-0.3488112846573997,1,19.0,1,1,-0.1111038742537956,-0.11110387425379559
2016-10-31,air_10bbe8acd943d8f6,0,1,0,0,0,0,0,-0.23346013331379636,-0.18342987173509312,0.0,-0.31299256001050446,-0.3267480592946581,1,10.0,1,1,-1.0667033430347694,-1.0667033430347694
2016-11-01,air_10bbe8acd943d8f6,0,0,0,0,0,1,0,-0.33751582058233687,-0.49607460557200866,0.0,-0.47271901234326735,-0.11714741834861465,1,11.0,1,1,-0.7768714848445625,-0.7768714848445626
2016-11-02,air_10bbe8acd943d8f6,0,0,0,0,0,0,1,-0.6265593963282825,-0.9824108582072101,0.0,-1.351214500173463,-0.45912741147110686,1,26.0,1,1,0.400906782389912,0.40090678238991206
2016-11-03,air_10bbe8acd943d8f6,0,0,0,0,1,0,0,-0.395324535731526,-0.1486915679754362,1.0,1.1777876617619487,-0.4811906368338482,1,37.0,1,1,-0.07343342053676606,-0.07343342053676605
2016-11-04,air_10bbe8acd943d8f6,1,0,0,0,0,0,0,-0.26814536240330994,-0.21816817549475045,0.0,1.0979244355955673,-0.47015902415247757,1,13.0,1,1,0.05802877508796967,0.058028775087969706
2016-11-05,air_10bbe8acd943d8f6,0,0,1,0,0,0,0,-0.198774904224283,-0.13711213338888362,0.0,0.45901862626451595,-0.17230548175546825,1,42.0,1,1,1.2827029132762973,1.2827029132762975
2016-11-06,air_10bbe8acd943d8f6,0,0,0,1,0,0,0,-0.17565141816460722,0.013420516236297872,0.0,1.1777876617619487,-0.31571644661328746,1,13.0,1,1,-0.5231725108319146,-0.5231725108319147
2016-11-07,air_10bbe8acd943d8f6,0,1,0,0,0,0,0,-0.6149976532984448,-0.7276632973030568,0.0,0.884955832485217,-0.5032538621965897,1,18.0,1,1,-1.311945684580329,-1.3119456845803292
