visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Japanese food,Miyagi-ken Sendai-shi Kamisugi,total_area_visitors,total_genre_visitors
2016-01-25,air_eca4a5a191e8d993,0,1,0,0,0,0,0,-1.5207963794123174,-1.6065729012188616,0.0,-0.07635553457378173,-1.391788832936026,1,20.0,1,1,-1.376645491097381,-1.376645491097381
2016-01-26,air_eca4a5a191e8d993,0,0,0,0,0,1,0,-1.13500537607684,-1.0391458628969004,0.0,0.7876954998795797,-1.2891110213804045,1,23.0,1,1,-1.2077039551001223,-1.2077039551001223
2016-01-27,air_eca4a5a191e8d993,0,0,0,0,0,0,1,-0.9011926467826111,-0.8121750475681159,0.0,0.2902115709518867,-1.0153035238987471,1,18.0,1,1,-1.0594135936062103,-1.0594135936062103
2016-01-28,air_eca4a5a191e8d993,0,0,0,0,1,0,0,-0.9479551926414569,-0.8462206698674335,0.0,-0.3381891813778308,-0.9924862324419422,1,45.0,1,1,-1.0648873988962542,-1.0648873988962542
2016-01-29,air_eca4a5a191e8d993,1,0,0,0,0,0,0,-1.3571274689063573,-1.572527278919544,0.0,-1.3593404039136219,-1.1407986269111734,1,38.0,1,1,-0.9250565546687733,-0.9250565546687733
2016-01-30,air_eca4a5a191e8d993,0,0,1,0,0,0,0,-1.4623431970887601,-1.6633156050510578,0.0,-1.0713233924291679,-1.2206591470099901,1,9.0,1,1,-0.6302174970005088,-0.6302174970005088
2016-02-01,air_eca4a5a191e8d993,0,1,0,0,0,0,0,-1.345436832441646,-1.3455564635907593,0.0,-0.2858224520170211,-1.2092505012815877,1,16.0,1,1,-1.421679980074559,-1.421679980074559
2016-02-02,air_eca4a5a191e8d993,0,0,0,0,0,1,0,-1.3220555595122228,-1.3001623005250025,0.0,-0.2858224520170211,-1.277702375652002,1,22.0,1,1,-1.276872949219766,-1.276872949219766
2016-02-03,air_eca4a5a191e8d993,0,0,0,0,0,0,1,-1.2869836501180887,-1.3115108412914418,0.0,0.1592947475498622,-1.2092505012815877,1,8.0,1,1,-1.2037230057982724,-1.2037230057982724
2016-02-04,air_eca4a5a191e8d993,0,0,0,0,1,0,0,-1.13500537607684,-1.0845400259626574,0.0,0.028377924147837717,-1.2662937299235997,1,15.0,1,1,-1.16689922475616,-1.16689922475616
2016-02-05,air_eca4a5a191e8d993,1,0,0,0,0,0,0,-0.9830271020355913,-0.9824031590647042,0.0,0.49967848839512585,-0.8783997751579183,1,11.0,1,1,-0.8011495076486925,-0.8011495076486925
2016-02-06,air_eca4a5a191e8d993,0,0,1,0,0,0,0,-1.2051491948651085,-1.3569050043571986,0.0,-1.1498734864703826,-1.0038948781703447,1,23.0,1,1,-0.5829437240410402,-0.5829437240410402
2016-02-08,air_eca4a5a191e8d993,0,1,0,0,0,0,0,-1.2285304677945315,-1.175328352094171,0.0,1.2851794288072727,-1.4260147701212333,1,19.0,1,1,-1.371420495138703,-1.371420495138703
2016-02-09,air_eca4a5a191e8d993,0,0,0,0,0,1,0,-0.9479551926414569,-0.7781294252687981,0.0,-0.023988805212972125,-1.038120815355552,1,11.0,1,1,-1.1584397074897288,-1.1584397074897288
2016-02-10,air_eca4a5a191e8d993,0,0,0,0,0,0,1,-1.2051491948651085,-1.368253545123638,0.0,0.3687616649931013,-0.9924862324419422,1,14.0,1,1,-0.8417054286612893,-0.8417054286612893
2016-02-12,air_eca4a5a191e8d993,1,0,0,0,0,0,0,-0.9830271020355913,-0.868917751400312,0.0,1.180445970085653,-1.2662937299235997,1,22.0,1,1,-0.8583756538627861,-0.8583756538627861
2016-02-13,air_eca4a5a191e8d993,0,0,1,0,0,0,0,-0.48032973405299945,-0.06317135698312716,0.0,-0.6000228281818798,-0.5475490490342491,1,33.0,1,1,-0.6727638926640306,-0.6727638926640306
2016-02-15,air_eca4a5a191e8d993,0,1,0,0,0,0,0,-1.05317092082386,-0.7554323437359198,0.0,-0.20727235797580623,-1.1407986269111734,1,16.0,1,1,-1.3749038257778217,-1.3749038257778217
2016-02-16,air_eca4a5a191e8d993,0,0,0,0,0,1,0,-1.2051491948651085,-1.0845400259626574,0.0,-0.07635553457378173,-1.3119283128372095,1,31.0,1,1,-1.217905137686113,-1.217905137686113
2016-02-17,air_eca4a5a191e8d993,0,0,0,0,0,0,1,-1.2285304677945315,-1.1980254336270495,0.0,-0.023988805212972125,-1.1407986269111734,1,29.0,1,1,-1.0526957416593385,-1.0526957416593385
2016-02-18,air_eca4a5a191e8d993,0,0,0,0,1,0,0,-0.9362645561767455,-0.619249854538649,0.0,1.3113627934876775,-1.2206591470099901,1,15.0,1,1,-1.0621504962512323,-1.0621504962512323
2016-02-19,air_eca4a5a191e8d993,1,0,0,0,0,0,0,-0.5972360987001138,-0.4490217430420606,0.0,1.1542626054052483,-0.98107758671354,1,21.0,1,1,-0.7501435947187396,-0.7501435947187396
2016-02-20,air_eca4a5a191e8d993,0,0,1,0,0,0,0,-0.655689281023671,-0.8575692106338728,0.0,-1.3593404039136219,-0.4676885289354322,1,19.0,1,1,-0.7834840451217333,-0.7834840451217333
2016-02-22,air_eca4a5a191e8d993,0,1,0,0,0,0,0,-1.05317092082386,-1.1072371074955356,0.0,-0.8618564749859288,-0.8555824837011137,1,30.0,1,1,-1.3622145498781748,-1.3622145498781748
2016-02-23,air_eca4a5a191e8d993,0,0,0,0,0,1,0,-0.8310488279943425,-0.7100381806701629,0.0,0.18547811223026725,-0.9696689409851376,1,36.0,1,1,-1.1507266182173943,-1.1507266182173943
2016-02-24,air_eca4a5a191e8d993,0,0,0,0,0,0,1,-1.2986742865828,-1.3001623005250025,0.0,-0.05017216989337693,-1.1636159183679782,1,11.0,1,1,-1.1076826038911414,-1.1076826038911414
2016-02-25,air_eca4a5a191e8d993,0,0,0,0,1,0,0,-1.3571274689063573,-1.220722515159928,0.0,0.6567786764775554,-1.3233369585656116,1,19.0,1,1,-1.0056707780312355,-1.0056707780312355
2016-02-26,air_eca4a5a191e8d993,1,0,0,0,0,0,0,-1.1466960125415513,-1.0958885667290965,0.0,0.73532877051877,-1.1179813354543686,1,26.0,1,1,-0.6045901358698496,-0.6045901358698496
2016-02-27,air_eca4a5a191e8d993,0,0,1,0,0,0,0,-1.0180990114297255,-1.0504944036633395,0.0,-0.05017216989337693,-1.0609381068123567,1,50.0,1,1,-0.44012716783717204,-0.44012716783717204
2016-02-29,air_eca4a5a191e8d993,0,1,0,0,0,0,0,-0.655689281023671,-0.4036275799763039,0.0,-1.0189566630683582,-0.7757219636022968,1,18.0,1,1,-1.3154383955814375,-1.3154383955814375
2016-03-01,air_eca4a5a191e8d993,0,0,0,0,0,1,0,-1.3337461959769343,-1.4930874935544693,0.0,-0.36437254605823577,-1.1636159183679782,1,9.0,1,1,-1.2086991924255848,-1.2086991924255848
2016-03-02,air_eca4a5a191e8d993,0,0,0,0,0,0,1,-1.1583866490062629,-1.0618429444297788,0.0,0.473495123714721,-1.1978418555531853,1,21.0,1,1,-1.081557624097751,-1.081557624097751
2016-03-03,air_eca4a5a191e8d993,0,0,0,0,1,0,0,-0.760905009206074,-0.5852042322393314,0.0,0.2902115709518867,-0.9126257123431256,1,34.0,1,1,-1.0979790399678822,-1.0979790399678822
2016-03-04,air_eca4a5a191e8d993,1,0,0,0,0,0,0,-0.8661207373884768,-0.7667808845023589,0.0,0.7615121351991748,-0.866991129429516,1,13.0,1,1,-0.7329757508545116,-0.7329757508545116
2016-03-05,air_eca4a5a191e8d993,0,0,1,0,0,0,0,-0.8076675550649196,-0.7554323437359198,0.0,0.10692801818905237,-0.9582602952567352,1,29.0,1,1,-0.5145211579154936,-0.5145211579154936
2016-03-07,air_eca4a5a191e8d993,0,1,0,0,0,0,0,-0.12961064011165635,-0.07451989774956634,0.0,-1.333157039233217,-0.045568636984543776,1,28.0,1,1,-1.417699030772709,-1.417699030772709
2016-03-08,air_eca4a5a191e8d993,0,0,0,0,0,1,0,-0.14130127657636776,0.03896550991482609,0.0,-0.7047562869034993,-0.17106373999697005,1,37.0,1,1,-1.0890219040387197,-1.0890219040387197
2016-03-09,air_eca4a5a191e8d993,0,0,0,0,0,0,1,-0.8193581915296312,-0.9937516998311434,0.0,-1.3593404039136219,-0.5817749862194561,1,19.0,1,1,-1.1345540116786288,-1.1345540116786288
2016-03-10,air_eca4a5a191e8d993,0,0,0,0,1,0,0,-0.9830271020355913,-1.0618429444297788,0.0,0.05456128882824276,-0.8327651922443088,1,45.0,1,1,-1.0163695792799574,-1.0163695792799574
2016-03-11,air_eca4a5a191e8d993,1,0,0,0,0,0,0,-1.0765521937532827,-0.9824031590647042,0.0,0.10692801818905237,-1.0038948781703447,1,35.0,1,1,-0.6842091219068492,-0.6842091219068492
2016-03-12,air_eca4a5a191e8d993,0,0,1,0,0,0,0,-1.0648615572885713,-0.9710546182982651,0.0,0.3687616649931013,-1.1522072726395758,1,21.0,1,1,-0.49785093271399683,-0.49785093271399683
2016-03-14,air_eca4a5a191e8d993,0,1,0,0,0,0,0,-0.7842862821354968,-0.9824031590647042,0.0,-1.3593404039136219,-0.5361404033058466,1,37.0,1,1,-1.3109598276168564,-1.3109598276168564
2016-03-15,air_eca4a5a191e8d993,0,0,0,0,0,1,0,-0.7375237362766511,-0.8121750475681159,0.0,0.8662455939207945,-0.6388182148614682,1,25.0,1,1,-1.04125051241652,-1.04125051241652
2016-03-16,air_eca4a5a191e8d993,0,0,0,0,0,0,1,-0.4335671881941537,-0.3922790392098645,0.0,0.4211283943539112,-0.7414960264170897,1,35.0,1,1,-0.9536696277758201,-0.9536696277758201
2016-03-17,air_eca4a5a191e8d993,0,0,0,0,1,0,0,-0.21144509536463632,0.15245091757921833,0.0,1.5470130756113216,-0.49050582039223706,1,36.0,1,1,-0.9071422828104484,-0.9071422828104484
2016-03-18,air_eca4a5a191e8d993,1,0,0,0,0,0,0,-0.08284809425281058,0.07301113221414345,0.0,0.8662455939207945,-0.4106453002934203,1,41.0,1,1,-0.5389044723893248,-0.5389044723893248
2016-03-19,air_eca4a5a191e8d993,0,0,1,0,0,0,0,0.08082081625314959,0.19784508064497508,0.0,-0.783306380944714,0.12556104894149211,1,51.0,1,1,-0.5217366285250967,-0.5217366285250967
2016-03-20,air_eca4a5a191e8d993,0,0,0,1,0,0,0,-0.41018591526473086,-0.4490217430420606,1.0,-0.1549056286149966,-0.44487123747862745,1,30.0,1,1,-0.7299900388781241,-0.7299900388781241
2016-03-22,air_eca4a5a191e8d993,0,0,0,0,0,1,0,-0.3984952788000195,-0.16530822388108002,0.0,0.18547811223026725,-0.6844527977750777,1,16.0,1,1,-1.0372695631146698,-1.0372695631146698
2016-03-23,air_eca4a5a191e8d993,0,0,0,0,0,0,1,-0.5621641893059796,-0.5511586099400136,0.0,0.2902115709518867,-0.5019144661206394,1,22.0,1,1,-0.9379946398997858,-0.9379946398997858
2016-03-24,air_eca4a5a191e8d993,0,0,0,0,1,0,0,-0.7725956456707854,-0.6986896399037237,0.0,0.18547811223026725,-0.7186787349602849,1,45.0,1,1,-0.9964648327707075,-0.9964648327707075
2016-03-25,air_eca4a5a191e8d993,1,0,0,0,0,0,0,-0.8427394644590539,-0.7667808845023589,0.0,0.9186123232816041,-0.924034358071528,1,32.0,1,1,-0.40330338679505967,-0.40330338679505967
2016-03-26,air_eca4a5a191e8d993,0,0,1,0,0,0,0,-0.7024518268825168,-0.49441590610781755,0.0,0.8662455939207945,-0.9582602952567352,1,33.0,1,1,-0.409026001416469,-0.409026001416469
2016-03-28,air_eca4a5a191e8d993,0,1,0,0,0,0,0,-0.2932795506176165,0.004919887615508341,0.0,1.2066293347660584,-0.4562798832070299,1,26.0,1,1,-1.072351678837223,-1.072351678837223
2016-03-29,air_eca4a5a191e8d993,0,0,0,0,0,1,0,-0.3984952788000195,-0.23339946847971552,0.0,1.3637295228484876,-0.6502268605898704,1,16.0,1,1,-0.8023935543055207,-0.8023935543055207
2016-03-30,air_eca4a5a191e8d993,0,0,0,0,0,0,1,-0.14130127657636776,0.03896550991482609,0.0,0.7615121351991748,-0.2395156143673844,1,25.0,1,1,-0.886242298975736,-0.886242298975736
2016-03-31,air_eca4a5a191e8d993,0,0,0,0,1,0,0,-0.08284809425281058,0.16379945834565732,0.0,1.6517465343329414,-0.34219342592300594,1,20.0,1,1,-0.851160183253183,-0.851160183253183
2016-04-01,air_eca4a5a191e8d993,1,0,0,0,0,0,0,-0.4335671881941537,-0.36958195767698615,0.0,0.6567786764775554,-0.36501071737981067,1,16.0,1,1,-0.6478829595274681,-0.6478829595274681
2016-04-02,air_eca4a5a191e8d993,0,0,1,0,0,0,0,-0.5270922799118453,-0.8462206698674335,0.0,-1.3593404039136219,-0.285150197280994,1,18.0,1,1,-0.6648019940603306,-0.6648019940603306
2016-04-04,air_eca4a5a191e8d993,0,1,0,0,0,0,0,-0.3049701870823279,-0.36958195767698615,0.0,-1.3593404039136219,-0.21669832291057958,1,13.0,1,1,-1.2910550811076065,-1.2910550811076065
2016-04-05,air_eca4a5a191e8d993,0,0,0,0,0,1,0,-0.3517327329411737,-0.2447480092461547,0.0,1.4160962522092972,-0.4106453002934203,1,8.0,1,1,-1.0900171413641822,-1.0900171413641822
2016-04-06,air_eca4a5a191e8d993,0,0,0,0,0,0,1,0.03405827039430379,0.3113304883093673,0.0,1.7302966283741563,-0.31937613446620117,1,32.0,1,1,-1.0240826685522917,-1.0240826685522917
2016-04-07,air_eca4a5a191e8d993,0,0,0,0,1,0,0,-0.2815889141529051,-0.5625071507064529,0.0,-1.3593404039136219,-0.10261186562655564,1,38.0,1,1,-1.1380373423177477,-1.1380373423177477
2016-04-08,air_eca4a5a191e8d993,1,0,0,0,0,0,0,0.19772718090026395,0.004919887615508341,0.0,-0.5738394635014749,0.14837834039829703,1,35.0,1,1,-0.5886663386624496,-0.5886663386624496
2016-04-09,air_eca4a5a191e8d993,0,0,1,0,0,0,0,0.4432305466592041,0.7879692004998147,0.0,1.6255631696525366,-0.14824644854016525,1,35.0,1,1,-0.49785093271399683,-0.49785093271399683
2016-04-11,air_eca4a5a191e8d993,0,1,0,0,0,0,0,-0.6907611904178053,-0.7554323437359198,0.0,0.5520452177559356,-0.6502268605898704,1,7.0,1,1,-1.3129503022677813,-1.3129503022677813
2016-04-12,air_eca4a5a191e8d993,0,0,0,0,0,1,0,-0.48032973405299945,-0.31283925384479,0.0,1.704113263693751,-0.7300873806886873,1,24.0,1,1,-1.1522194742055882,-1.1522194742055882
2016-04-13,air_eca4a5a191e8d993,0,0,0,0,0,0,1,0.04574890685901519,0.22054216217785344,0.0,0.9447956879620094,-0.35360207165140833,1,8.0,1,1,-1.065633826890351,-1.065633826890351
2016-04-14,air_eca4a5a191e8d993,0,0,0,0,1,0,0,0.23279909029439813,0.34537611060868506,0.0,-0.5214727341406651,0.31950802632433295,1,37.0,1,1,-1.0330398044814542,-1.0330398044814542
2016-04-15,air_eca4a5a191e8d993,1,0,0,0,0,0,0,-0.10622936718223357,-0.2447480092461547,0.0,1.4946463462505122,0.07992646602788271,1,40.0,1,1,-0.6160353651126682,-0.6160353651126682
2016-04-16,air_eca4a5a191e8d993,0,0,1,0,0,0,0,-0.12961064011165635,-0.14261114234820166,0.0,1.520829710930917,-0.35360207165140833,1,28.0,1,1,-0.4038010054577909,-0.4038010054577909
2016-04-18,air_eca4a5a191e8d993,0,1,0,0,0,0,0,0.4549211831239155,0.49290714057239504,0.0,-0.2858224520170211,0.2510561519539186,1,44.0,1,1,-1.4010288055712123,-1.4010288055712123
2016-04-19,air_eca4a5a191e8d993,0,0,0,0,0,1,0,0.09251145271786097,0.1751479991120967,0.0,0.8662455939207945,6.594592906583692e-05,1,36.0,1,1,-1.0890219040387197,-1.0890219040387197
2016-04-20,air_eca4a5a191e8d993,0,0,0,0,0,0,1,-0.16468254950579075,0.1070567545134612,0.0,1.1542626054052483,-0.35360207165140833,1,7.0,1,1,-0.9574017677463045,-0.9574017677463045
2016-04-21,air_eca4a5a191e8d993,0,0,0,0,1,0,0,0.10420208918257237,0.14110237681277896,0.0,-1.0189566630683582,-0.1140205113549581,1,30.0,1,1,-1.0621504962512323,-1.0621504962512323
2016-04-22,air_eca4a5a191e8d993,1,0,0,0,0,0,0,0.17434590797084096,0.18649653987853568,0.0,-1.306973674552812,0.35373396350954,1,41.0,1,1,-0.5707520668041247,-0.5707520668041247
2016-04-23,air_eca4a5a191e8d993,0,0,1,0,0,0,0,0.15096463504141816,0.027616969148386707,0.0,-0.3381891813778308,0.2510561519539186,1,56.0,1,1,-0.4749604742283594,-0.4749604742283594
2016-04-25,air_eca4a5a191e8d993,0,1,0,0,0,0,0,0.13927399857670678,0.27728486601004954,0.0,1.8350300870957754,-0.045568636984543776,1,21.0,1,1,-1.266174147971044,-1.266174147971044
2016-04-26,air_eca4a5a191e8d993,0,0,0,0,0,1,0,0.3146335455473783,0.5723469259374695,0.0,1.5993798049721317,0.07992646602788271,1,17.0,1,1,-0.9937279301256856,-0.9937279301256856
2016-04-27,air_eca4a5a191e8d993,0,0,0,0,0,0,1,-0.03608554839396478,0.004919887615508341,0.0,0.49967848839512585,0.09133511175628506,1,17.0,1,1,-0.9745696116105326,-0.9745696116105326
2016-04-28,air_eca4a5a191e8d993,0,0,0,0,1,0,0,-0.22313573182934793,-0.35823341691054694,0.0,-1.3593404039136219,-0.03415999125614122,1,38.0,1,1,-0.7362102721622646,-0.7362102721622646
2016-04-30,air_eca4a5a191e8d993,0,0,1,0,0,0,0,0.03405827039430379,0.18649653987853568,0.0,1.0757125113640338,-0.2395156143673844,1,12.0,1,1,-0.6093175131657964,-0.6093175131657964
2016-05-01,air_eca4a5a191e8d993,0,0,0,1,0,0,0,-0.17637318597050214,-0.43767320227562145,0.0,-1.333157039233217,0.11415240321308977,1,5.0,1,1,-0.8857446803130048,-0.8857446803130048
2016-05-02,air_eca4a5a191e8d993,0,1,0,0,0,0,0,-0.17637318597050214,-0.42632466150918225,0.0,-1.3593404039136219,0.0571091745710778,1,18.0,1,1,-1.023336240558195,-1.023336240558195
2016-05-06,air_eca4a5a191e8d993,1,0,0,0,0,0,0,0.4432305466592041,0.6858323336018618,0.0,0.7091454058383652,0.19401292331190664,1,16.0,1,1,-1.1397790076373069,-1.1397790076373069
2016-05-07,air_eca4a5a191e8d993,0,0,1,0,0,0,0,0.6302807300945871,0.9922429342957207,0.0,0.1331113828694574,0.6161328152627951,1,15.0,1,1,-0.7177983816412085,-0.7177983816412085
2016-05-09,air_eca4a5a191e8d993,0,1,0,0,0,0,0,0.4081586372650697,0.5383013036381518,0.0,1.5470130756113216,0.205421569040309,1,12.0,1,1,-1.4781596982945557,-1.4781596982945557
2016-05-10,air_eca4a5a191e8d993,0,0,0,0,0,1,0,0.25618036322382115,-0.017777193917370027,0.0,-1.3593404039136219,0.5590895866207831,1,20.0,1,1,-1.3174288702323627,-1.3174288702323627
2016-05-11,air_eca4a5a191e8d993,0,0,0,0,0,0,1,0.24448972675910952,0.19784508064497508,0.0,-1.3593404039136219,0.5134550037071736,1,41.0,1,1,-1.1293290157199507,-1.1293290157199507
2016-05-12,air_eca4a5a191e8d993,0,0,0,0,1,0,0,0.7004245488828558,0.7312264966676185,0.0,2.1492304632606345,0.5819068780775879,1,31.0,1,1,-1.0101493459958168,-1.0101493459958168
2016-05-13,air_eca4a5a191e8d993,1,0,0,0,0,0,0,0.6185900936298754,0.7766206597333757,0.0,1.9659469104978,0.3309166720527353,1,36.0,1,1,-0.6568400954566306,-0.6568400954566306
2016-05-14,air_eca4a5a191e8d993,0,0,1,0,0,0,0,0.47830245605333827,0.3113304883093673,0.0,0.1331113828694574,0.3765512549663449,1,31.0,1,1,-0.49785093271399683,-0.49785093271399683
2016-05-16,air_eca4a5a191e8d993,0,1,0,0,0,0,0,0.3380148184768011,0.2545877844771712,0.0,-0.6262061928622847,0.26246479768232095,1,30.0,1,1,-1.417699030772709,-1.417699030772709
2016-05-17,air_eca4a5a191e8d993,0,0,0,0,0,1,0,0.3380148184768011,0.19784508064497508,0.0,-1.254606945192002,0.3765512549663449,1,18.0,1,1,-1.2472646387872566,-1.2472646387872566
2016-05-18,air_eca4a5a191e8d993,0,0,0,0,0,0,1,0.6653526394887214,1.1397739642594307,0.0,2.1754138279410395,0.205421569040309,1,32.0,1,1,-1.046475508375198,-1.046475508375198
2016-05-19,air_eca4a5a191e8d993,0,0,0,0,1,0,0,0.5835181842357414,0.7539235782004968,0.0,1.8873968164565855,0.36514260923794256,1,21.0,1,1,-1.0380159911087667,-1.0380159911087667
2016-05-20,air_eca4a5a191e8d993,1,0,0,0,0,0,0,0.4198492737297811,0.4588615182730773,0.0,0.39494502967350636,0.43359448360835684,1,14.0,1,1,-0.6563424767938993,-0.6563424767938993
2016-05-21,air_eca4a5a191e8d993,0,0,1,0,0,0,0,0.5250650019121843,0.40211881444088116,0.0,-0.9927732983879533,0.47922906652196645,1,35.0,1,1,-0.3841450682799066,-0.3841450682799066
2016-05-23,air_eca4a5a191e8d993,0,1,0,0,0,0,0,1.2381938262595817,1.7525951656471486,0.0,2.1492304632606345,0.6731760439048071,1,16.0,1,1,-1.3102133996227594,-1.3102133996227594
2016-05-24,air_eca4a5a191e8d993,0,0,0,0,0,1,0,0.9459279146417957,1.2192137496245052,0.0,0.8138788645599849,0.844305729830843,1,11.0,1,1,-1.2002396751591535,-1.2002396751591535
2016-05-25,air_eca4a5a191e8d993,0,0,0,0,0,0,1,0.8874747323182386,0.742575037434058,0.0,-1.333157039233217,1.0040267700284764,1,26.0,1,1,-0.9977088794275356,-0.9977088794275356
2016-05-26,air_eca4a5a191e8d993,0,0,0,0,1,0,0,1.06283427928891,1.105728341960113,0.0,-0.6000228281818798,1.1409305187693053,1,28.0,1,1,-0.9621291450422513,-0.9621291450422513
2016-05-27,air_eca4a5a191e8d993,1,0,0,0,0,0,0,0.7822590041358358,0.8787575266313286,0.0,-0.25963908733661606,0.8100797926456357,1,47.0,1,1,-0.672515083332665,-0.672515083332665
2016-05-28,air_eca4a5a191e8d993,0,0,1,0,0,0,0,0.793949640600547,1.014940015828599,0.0,1.442279616889702,0.6731760439048071,1,45.0,1,1,-0.4799366608556719,-0.4799366608556719
2016-05-30,air_eca4a5a191e8d993,0,1,0,0,0,0,0,0.9342372781770846,0.9808943935292813,0.0,-0.2858224520170211,0.9698008328432695,1,29.0,1,1,-1.297275314391747,-1.297275314391747
2016-05-31,air_eca4a5a191e8d993,0,0,0,0,0,1,0,0.8407121864593929,0.7879692004998147,0.0,0.1592947475498622,1.0610699986704883,1,22.0,1,1,-1.0726004881685884,-1.0726004881685884
2016-06-01,air_eca4a5a191e8d993,0,0,0,0,0,0,1,0.6653526394887214,0.5496498444045912,0.0,0.7876954998795797,0.6389501067195998,1,14.0,1,1,-1.0935004720033008,-1.0935004720033008
2016-06-02,air_eca4a5a191e8d993,0,0,0,0,1,0,0,0.4549211831239155,0.3907702736744418,0.0,0.7876954998795797,0.45641177506516156,1,47.0,1,1,-1.0335374231441854,-1.0335374231441854
2016-06-03,air_eca4a5a191e8d993,1,0,0,0,0,0,0,0.5133743654474726,0.7652721189669363,0.0,2.01831363985861,0.26246479768232095,1,36.0,1,1,-0.7294924202153928,-0.7294924202153928
2016-06-04,air_eca4a5a191e8d993,0,0,1,0,0,0,0,1.0160717334300644,1.253259371923823,0.0,1.520829710930917,0.49063771225036884,1,19.0,1,1,-0.5578139815731122,-0.5578139815731122
2016-06-06,air_eca4a5a191e8d993,0,1,0,0,0,0,0,0.6302807300945871,0.5950440074703479,0.0,1.0233457820032237,0.7188106268184167,1,14.0,1,1,-1.3246443408419657,-1.3246443408419657
