visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Fukuoka-ken Fukuoka-shi Daimyō,total_area_visitors,total_genre_visitors
2016-02-17,air_cb7467aed805e7fe,0,0,0,0,0,0,1,-1.3590649859544524,-1.4974571231273686,0.0,-0.8221174567998789,-1.389961481995245,1,30.0,1,1,-1.0332860056576787,-1.0332860056576787
2016-02-18,air_cb7467aed805e7fe,0,0,0,0,1,0,0,-1.224854994608916,-0.9479571117778827,0.0,-0.1292622688991641,-1.425710644422557,1,18.0,1,1,-1.0429976376836798,-1.0429976376836798
2016-02-19,air_cb7467aed805e7fe,1,0,0,0,0,0,0,-0.7856222956598881,-0.7959677469365354,0.0,-0.6736484879640116,-0.9848043078190437,1,48.0,1,1,-0.722513780825638,-0.722513780825638
2016-02-20,air_cb7467aed805e7fe,0,0,1,0,0,0,0,-0.9442341036137037,-1.0882549870160492,0.0,-1.24277953516817,-0.7345601708278606,1,18.0,1,1,-0.7567600621804845,-0.7567600621804845
2016-02-21,air_cb7467aed805e7fe,0,0,0,1,0,0,0,-1.224854994608916,-1.3220847790796604,0.0,1.1079791380663981,-1.2112156698586858,1,45.0,1,1,-1.1270799254877435,-1.1270799254877435
2016-02-22,air_cb7467aed805e7fe,0,1,0,0,0,0,0,-1.261457719521335,-1.251935841460577,0.0,-1.24277953516817,-1.2707976072375389,1,69.0,1,1,-1.3512141698772993,-1.3512141698772993
2016-02-23,air_cb7467aed805e7fe,0,0,0,0,0,1,0,-1.0296404617426813,-0.8427337053492576,0.0,0.04395152807601467,-0.9013895954886494,1,31.0,1,1,-1.1339802956114813,-1.1339802956114813
2016-02-24,air_cb7467aed805e7fe,0,0,0,0,0,0,1,-1.1394486364799383,-1.1817869038414937,0.0,-0.4756898628495215,-1.2588812197617683,1,26.0,1,1,-1.0897668129667912,-1.0897668129667912
2016-02-25,air_cb7467aed805e7fe,0,0,0,0,1,0,0,-1.4688731606917094,-1.4623826543178269,0.0,-0.4756898628495215,-1.401877869471016,1,25.0,1,1,-0.9849834147915144,-0.9849834147915144
2016-02-26,air_cb7467aed805e7fe,1,0,0,0,0,0,0,-1.3346631693461728,-1.146712435031952,0.0,0.8110412003946634,-1.5448745191802633,1,32.0,1,1,-0.5730057614779869,-0.5730057614779869
2016-02-27,air_cb7467aed805e7fe,0,0,1,0,0,0,0,-0.9564350119178433,-0.7024358301110909,0.0,-0.6983933161033227,-0.9728879203432733,1,41.0,1,1,-0.40407447807833313,-0.40407447807833313
2016-02-28,air_cb7467aed805e7fe,0,0,0,1,0,0,0,-0.4561977714481172,-0.29323369399977156,0.0,1.2069584506236433,-0.72264378335209,1,30.0,1,1,-0.9903503693321993,-0.9903503693321993
2016-02-29,air_cb7467aed805e7fe,0,1,0,0,0,0,0,-1.261457719521335,-0.7375102989206327,0.0,-0.4262002065708991,-1.29463038218908,1,15.0,1,1,-1.3031671482749771,-1.3031671482749771
2016-03-01,air_cb7467aed805e7fe,0,0,0,0,0,1,0,-1.5542795188206868,-1.590989039952813,0.0,-0.0550277844812304,-1.3184631571406213,1,28.0,1,1,-1.1935279340866995,-1.1935279340866995
2016-03-02,air_cb7467aed805e7fe,0,0,0,0,0,0,1,-1.1638504530882177,-0.9011911533651604,0.0,1.1327239662057094,-1.3661287070437038,1,36.0,1,1,-1.0629320402633666,-1.0629320402633666
2016-03-03,air_cb7467aed805e7fe,0,0,0,0,1,0,0,-0.6880150292267708,-0.2464677355870495,0.0,1.3554274194595106,-1.0205534702463557,1,9.0,1,1,-1.079799611676948,-1.079799611676948
2016-03-04,air_cb7467aed805e7fe,1,0,0,0,0,0,0,-0.1633759721487652,0.034128014889284,0.0,-0.22824158145640916,-0.24598828432126493,1,13.0,1,1,-0.7048795016205304,-0.7048795016205304
2016-03-05,air_cb7467aed805e7fe,0,0,1,0,0,0,0,0.12944582715058675,0.3264152549687978,0.0,1.2564481069022655,-0.2698210592728063,1,30.0,1,1,-0.4804896879671326,-0.4804896879671326
2016-03-06,air_cb7467aed805e7fe,0,0,0,1,0,0,0,0.0562403773257486,0.11596844211154779,0.0,-0.7726278005212565,0.07575417752454189,1,38.0,1,1,-1.1183905705171109,-1.1183905705171109
2016-03-07,air_cb7467aed805e7fe,0,1,0,0,0,0,0,-0.248782330277743,-0.3750741212220353,0.0,-1.1932898788895476,-0.019576922281622996,1,52.0,1,1,-1.4082061157140962,-1.4082061157140962
2016-03-08,air_cb7467aed805e7fe,0,0,0,0,0,1,0,-0.34638959671086017,-0.19970177717432705,0.0,-0.4262002065708991,-0.22215550936972378,1,20.0,1,1,-1.070599118178631,-1.070599118178631
2016-03-09,air_cb7467aed805e7fe,0,0,0,0,0,0,1,-0.7856222956598881,-0.9713400909842437,0.0,-1.24277953516817,-0.5438979712155306,1,22.0,1,1,-1.1173682934617422,-1.1173682934617422
2016-03-10,air_cb7467aed805e7fe,0,0,0,0,1,0,0,-0.8588277454847262,-1.018106049396966,0.0,-1.1685450507502364,-0.7822257207309431,1,29.0,1,1,-0.9959728931367263,-0.9959728931367263
2016-03-11,air_cb7467aed805e7fe,1,0,0,0,0,0,0,-1.224854994608916,-1.357159247889202,0.0,-1.0943105663323027,-1.0205534702463557,1,27.0,1,1,-0.6547879259074713,-0.6547879259074713
2016-03-12,air_cb7467aed805e7fe,0,0,1,0,0,0,0,-1.3224622610420333,-1.2870103102701185,0.0,-0.9953312537750577,-1.2827139947133093,1,41.0,1,1,-0.46336654728970933,-0.46336654728970933
2016-03-13,air_cb7467aed805e7fe,0,0,0,1,0,0,0,-1.1760513613923573,-1.146712435031952,0.0,-1.24277953516817,-1.1516337324798327,1,17.0,1,1,-1.0677878562763674,-1.0677878562763674
2016-03-14,air_cb7467aed805e7fe,0,1,0,0,0,0,0,-0.968635920221983,-0.9245741325715214,0.0,-0.8468622849391902,-0.8775568205371083,1,29.0,1,1,-1.2985669015258186,-1.2985669015258186
2016-03-15,air_cb7467aed805e7fe,0,0,0,0,0,1,0,-0.8344259288764467,-0.7492017885238131,0.0,0.910020512951908,-0.7107273958763194,1,23.0,1,1,-1.0215298195209401,-1.0215298195209401
2016-03-16,air_cb7467aed805e7fe,0,0,0,0,0,0,1,-0.6758141209226312,-0.3283081628093133,0.0,0.4646136064443059,-0.7941421082067138,1,52.0,1,1,-0.9315694386485074,-0.9315694386485074
2016-03-17,air_cb7467aed805e7fe,0,0,0,0,1,0,0,-0.38299232162327923,-0.02432943312661876,0.0,1.3059377631808884,-0.7703093332551726,1,37.0,1,1,-0.8837779863100275,-0.8837779863100275
2016-03-18,air_cb7467aed805e7fe,1,0,0,0,0,0,0,-0.13897415554048598,-0.3283081628093133,0.0,-1.1438002226109252,-0.05532608470893496,1,86.0,1,1,-0.5055354758236622,-0.5055354758236622
2016-03-19,air_cb7467aed805e7fe,0,0,1,0,0,0,0,-0.29758596349430144,-0.39845710042839677,0.0,-0.327220894013654,-0.34131938412743,1,48.0,1,1,-0.48790119661855463,-0.48790119661855463
2016-03-20,air_cb7467aed805e7fe,0,0,0,1,0,0,0,-0.6270104877060725,-0.5387549756665633,1.0,1.4296619038774445,-0.5438979712155306,1,40.0,1,1,-0.7018126704544247,-0.7018126704544247
2016-03-21,air_cb7467aed805e7fe,0,1,0,0,0,0,0,-0.7856222956598881,-0.6673613613015493,1.0,0.9595101692305308,-0.7822257207309431,1,47.0,1,1,-1.1505922977612202,-1.1505922977612202
2016-03-22,air_cb7467aed805e7fe,0,0,0,0,0,1,0,-0.6514123043143517,-0.29323369399977156,0.0,1.5533860445740009,-1.1397173450040619,1,15.0,1,1,-1.0174407112994661,-1.0174407112994661
2016-03-23,air_cb7467aed805e7fe,0,0,0,0,0,0,1,-0.5172023129688155,-0.3750741212220353,0.0,0.019206699936703292,-0.5796471336428426,1,55.0,1,1,-0.9154685750264526,-0.9154685750264526
2016-03-24,air_cb7467aed805e7fe,0,0,0,0,1,0,0,-0.7612204790516087,-0.7959677469365354,0.0,-0.0550277844812304,-0.6153962960701543,1,42.0,1,1,-0.9755273520293553,-0.9755273520293553
2016-03-25,air_cb7467aed805e7fe,1,0,0,0,0,0,0,-0.9076313787012846,-0.8193507261428964,0.0,1.3059377631808884,-0.9013895954886494,1,57.0,1,1,-0.3662502270296966,-0.3662502270296966
2016-03-26,air_cb7467aed805e7fe,0,0,1,0,0,0,0,-0.8100241122681675,-0.5153719964602023,0.0,1.008999825509153,-1.0563026326736675,1,36.0,1,1,-0.3721283200980658,-0.3721283200980658
2016-03-27,air_cb7467aed805e7fe,0,0,0,1,0,0,0,-0.8100241122681675,-0.7725847677301744,0.0,0.34088946574774964,-0.758392945779402,1,62.0,1,1,-0.9351474083422974,-0.9351474083422974
2016-03-28,air_cb7467aed805e7fe,0,1,0,0,0,0,0,-0.6514123043143517,-0.3516911420156743,0.0,1.4544067320167557,-0.9013895954886494,1,42.0,1,1,-1.0534759775012075,-1.0534759775012075
2016-03-29,air_cb7467aed805e7fe,0,0,0,0,0,1,0,-0.3585905050149998,-0.29323369399977156,0.0,-0.45094503471021025,-0.6034799085943837,1,53.0,1,1,-0.7761833262324871,-0.7761833262324871
2016-03-30,air_cb7467aed805e7fe,0,0,0,0,0,0,1,-0.053567797411508196,-0.059403901936160505,0.0,-1.0695657381929913,-0.019576922281622996,1,48.0,1,1,-0.8623101681472878,-0.8623101681472878
2016-03-31,air_cb7467aed805e7fe,0,0,0,0,1,0,0,-0.2121796053653239,-0.26985071479341055,0.0,-1.0200760819143688,-0.05532608470893496,1,23.0,1,1,-0.8262749019455463,-0.8262749019455463
2016-04-01,air_cb7467aed805e7fe,1,0,0,0,0,0,0,-0.2609832385818826,-0.4569145484442995,0.0,-1.1932898788895476,-0.043409697233164374,1,35.0,1,1,-0.617474813386519,-0.617474813386519
2016-04-02,air_cb7467aed805e7fe,0,0,1,0,0,0,0,0.06844128562988844,0.11596844211154779,0.0,0.8357860285339745,0.09958695247608326,1,55.0,1,1,-0.6348535233277844,-0.6348535233277844
2016-04-03,air_cb7467aed805e7fe,0,0,0,1,0,0,0,0.17824946036714523,0.33810674457197815,0.0,-0.9953312537750577,0.31408192703995463,1,23.0,1,1,-1.1643930380086958,-1.1643930380086958
2016-04-04,air_cb7467aed805e7fe,0,1,0,0,0,0,0,-0.2121796053653239,-0.5036805068570216,0.0,-1.24277953516817,0.016172240145688757,1,35.0,1,1,-1.2781213604184474,-1.2781213604184474
2016-04-05,air_cb7467aed805e7fe,0,0,0,0,0,1,0,-0.1999786970611843,-0.10616986034888297,0.0,0.8605308566732858,-0.22215550936972378,1,35.0,1,1,-1.0716213952339995,-1.0716213952339995
2016-04-06,air_cb7467aed805e7fe,0,0,0,0,0,0,1,-0.10237143062806689,-0.02432943312661876,0.0,-0.030282956341919024,-0.2817374467485769,1,9.0,1,1,-1.0038955403158327,-1.0038955403158327
2016-04-07,air_cb7467aed805e7fe,0,0,0,0,1,0,0,0.21485218527956432,0.38487270298470055,0.0,-1.24277953516817,0.07575417752454189,1,24.0,1,1,-1.1209462631555323,-1.1209462631555323
2016-04-08,air_cb7467aed805e7fe,1,0,0,0,0,0,0,-0.12677324723634634,-0.0477124123329802,0.0,0.0934411843546372,-0.05532608470893496,1,44.0,1,1,-0.5566493285920899,-0.5566493285920899
2016-04-09,air_cb7467aed805e7fe,0,0,1,0,0,0,0,0.0562403773257486,0.29134078615925607,0.0,0.6625722315587959,-0.06724247218470554,1,29.0,1,1,-0.46336654728970933,-0.46336654728970933
2016-04-10,air_cb7467aed805e7fe,0,0,0,1,0,0,0,0.007436744109190123,0.18611737973063086,0.0,-0.10451744075985293,0.0638377900487713,1,51.0,1,1,-1.0491313000158913,-1.0491313000158913
2016-04-11,air_cb7467aed805e7fe,0,1,0,0,0,0,0,-0.3097868717984413,-0.339999652412494,0.0,0.7615515441160406,-0.34131938412743,1,46.0,1,1,-1.3006114556365558,-1.3006114556365558
2016-04-12,air_cb7467aed805e7fe,0,0,0,0,0,1,0,-0.13897415554048598,0.15104291092108954,0.0,0.6378274034194844,-0.5081488087882189,1,40.0,1,1,-1.1355137111945341,-1.1355137111945341
2016-04-13,air_cb7467aed805e7fe,0,0,0,0,0,0,1,0.031838560717469364,-0.03602092272979948,0.0,-0.7973726286605678,0.17108527733070697,1,27.0,1,1,-1.04657560737747,-1.04657560737747
2016-04-14,air_cb7467aed805e7fe,0,0,0,0,1,0,0,0.09284310223816768,0.08089397330200604,0.0,0.5883377471408621,0.25449998966110127,1,25.0,1,1,-1.0130960338141497,-1.0130960338141497
2016-04-15,air_cb7467aed805e7fe,1,0,0,0,0,0,0,0.007436744109190123,0.09258546290518677,0.0,1.5781308727133119,0.016172240145688757,1,43.0,1,1,-0.5847619476147252,-0.5847619476147252
2016-04-16,air_cb7467aed805e7fe,0,0,1,0,0,0,0,0.27585672680026263,0.5602450470324088,0.0,0.11818601249394836,0.016172240145688757,1,43.0,1,1,-0.36676136555738087,-0.36676136555738087
2016-04-17,air_cb7467aed805e7fe,0,0,0,1,0,0,0,0.09284310223816768,-0.0009464539202577399,0.0,1.3801722475988218,0.016172240145688757,1,29.0,1,1,-1.0861888432730014,-1.0861888432730014
2016-04-18,air_cb7467aed805e7fe,0,1,0,0,0,0,0,-0.18777778875704468,-0.3750741212220353,0.0,-1.1685450507502364,-0.16257357199087064,1,28.0,1,1,-1.3910829750366729,-1.3910829750366729
2016-04-19,air_cb7467aed805e7fe,0,0,0,0,0,1,0,-0.17557688045290484,0.09258546290518677,0.0,1.3801722475988218,-0.34131938412743,1,33.0,1,1,-1.070599118178631,-1.070599118178631
2016-04-20,air_cb7467aed805e7fe,0,0,0,0,0,0,1,-0.016965072499089115,0.23288333814335332,0.0,1.1079791380663981,-0.4485668714093657,1,26.0,1,1,-0.9354029776061394,-0.9354029776061394
2016-04-21,air_cb7467aed805e7fe,0,0,0,0,1,0,0,0.12944582715058675,0.05751099409564502,0.0,-1.24277953516817,0.12341972742762443,1,15.0,1,1,-1.0429976376836798,-1.0429976376836798
2016-04-22,air_cb7467aed805e7fe,1,0,0,0,0,0,0,0.23925400188784357,0.2211918485401726,0.0,0.8605308566732858,0.34983108946726615,1,58.0,1,1,-0.538248341595456,-0.538248341595456
2016-04-23,air_cb7467aed805e7fe,0,0,1,0,0,0,0,0.01963765241332953,0.05751099409564502,0.0,-0.9705864256357464,0.21875082723378952,1,18.0,1,1,-0.4398541750162326,-0.4398541750162326
2016-04-24,air_cb7467aed805e7fe,0,0,0,1,0,0,0,0.007436744109190123,-0.012637943523438458,0.0,-0.4262002065708991,0.07575417752454189,1,23.0,1,1,-1.0644654558464195,-1.0644654558464195
2016-04-25,air_cb7467aed805e7fe,0,1,0,0,0,0,0,0.153847643758866,0.3264152549687978,0.0,-0.6489036598247002,-0.09107524713624693,1,28.0,1,1,-1.2525644340342337,-1.2525644340342337
2016-04-26,air_cb7467aed805e7fe,0,0,0,0,0,1,0,0.44666944305821776,0.6420854742546727,0.0,0.4646136064443059,0.3855802518945781,1,37.0,1,1,-0.9727160901270917,-0.9727160901270917
2016-04-27,air_cb7467aed805e7fe,0,0,0,0,0,0,1,0.21485218527956432,0.022436525286103282,0.0,-1.218034707028859,0.44516218927343126,1,32.0,1,1,-0.9530372568112471,-0.9530372568112471
2016-04-28,air_cb7467aed805e7fe,0,0,0,0,1,0,0,-0.2121796053653239,-0.36338263161885503,0.0,-1.24277953516817,-0.019576922281622996,1,21.0,1,1,-0.7082019020504782,-0.7082019020504782
2016-04-29,air_cb7467aed805e7fe,1,0,0,0,0,0,0,-0.1999786970611843,-0.17631879796796604,1.0,1.7265998415491792,-0.22215550936972378,1,46.0,1,1,-0.5331369563186131,-0.5331369563186131
2016-04-30,air_cb7467aed805e7fe,0,0,1,0,0,0,0,0.17824946036714523,0.43163866139742263,0.0,1.8255791541064244,-0.23407189684549434,1,47.0,1,1,-0.5778615774909874,-0.5778615774909874
2016-05-01,air_cb7467aed805e7fe,0,0,0,1,0,0,0,0.42226762644993854,0.653776963857853,0.0,1.677110185270557,0.17108527733070697,1,54.0,1,1,-0.8617990296196035,-0.8617990296196035
2016-05-02,air_cb7467aed805e7fe,0,1,0,0,0,0,0,0.5808794344037542,0.7356173910801171,0.0,0.984254997369842,0.36174747694303694,1,68.0,1,1,-1.0031288325243062,-1.0031288325243062
2016-05-03,air_cb7467aed805e7fe,0,0,0,0,0,1,0,0.22705309358370415,0.11596844211154779,1.0,-1.0448209100536803,0.2664163771368719,1,65.0,1,1,-0.7138244258550053,-0.7138244258550053
2016-05-04,air_cb7467aed805e7fe,0,0,0,0,0,0,1,0.5686785260996143,0.7239259014769365,1.0,1.8750688103850468,0.27833276461264267,1,79.0,1,1,-0.7713275102194864,-0.7713275102194864
2016-05-05,air_cb7467aed805e7fe,0,0,0,0,1,0,0,0.6052812510120334,0.7356173910801171,1.0,0.8605308566732858,0.5285769016038255,1,42.0,1,1,-0.9660712892671961,-0.9660712892671961
2016-05-06,air_cb7467aed805e7fe,1,0,0,0,0,0,0,0.30025854340854186,0.10427695250836706,0.0,-1.24277953516817,0.2664163771368719,1,25.0,1,1,-1.122735248002427,-1.122735248002427
2016-05-07,air_cb7467aed805e7fe,0,0,1,0,0,0,0,0.37346399323338003,0.26795780695289506,0.0,0.5883377471408621,0.3855802518945781,1,44.0,1,1,-0.68928977652616,-0.68928977652616
2016-05-08,air_cb7467aed805e7fe,0,0,0,1,0,0,0,0.49547307627477666,0.7356173910801171,0.0,-0.005538128202607867,0.2664163771368719,1,24.0,1,1,-1.0353305597684157,-1.0353305597684157
2016-05-09,air_cb7467aed805e7fe,0,1,0,0,0,0,0,0.27585672680026263,-0.0009464539202577399,0.0,-1.24277953516817,0.48091135170074323,1,35.0,1,1,-1.4703094468277358,-1.4703094468277358
2016-05-10,air_cb7467aed805e7fe,0,0,0,0,0,1,0,0.32466036001682114,0.3731812133815199,0.0,-1.24277953516817,0.25449998966110127,1,3.0,1,1,-1.3052117023857142,-1.3052117023857142
2016-05-11,air_cb7467aed805e7fe,0,0,0,0,0,0,1,-0.1511750638446256,-0.19970177717432705,0.0,-0.327220894013654,-0.09107524713624693,1,6.0,1,1,-1.1120013389210572,-1.1120013389210572
