visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Tōkyō-to Chūō-ku Tsukiji,total_area_visitors,total_genre_visitors
2016-07-11,air_464a62de0d57be1e,0,1,0,0,0,0,0,1.3509185975783489,1.4843704498729042,0.0,1.9770794561573435,1.0523845065499369,1,28.0,1,1,-1.2563525253853323,-1.256352525385332
2016-07-12,air_464a62de0d57be1e,0,0,0,0,0,1,0,1.246748463024091,1.2873305538380895,0.0,0.32620808337815266,1.3063892324557547,1,19.0,1,1,-0.5133052631713083,-0.5133052631713081
2016-07-13,air_464a62de0d57be1e,0,0,0,0,0,0,1,1.0152592751257399,0.8005261048109004,0.0,-1.3512902470265087,1.1849087113703634,1,14.0,1,1,-0.4388462176846486,-0.4388462176846483
2016-07-14,air_464a62de0d57be1e,0,0,0,0,1,0,0,1.1078549502850799,1.414826957154734,0.0,-0.3128388996331469,0.9419476691995813,1,14.0,1,1,-0.2166264757140994,-0.2166264757140991
2016-07-15,air_464a62de0d57be1e,1,0,0,0,0,0,0,0.6795999526731303,0.38326514850188087,0.0,-1.3512902470265087,0.9088166179944744,1,13.0,1,1,1.0021099216556315,1.002109921655632
2016-07-16,air_464a62de0d57be1e,0,0,1,0,0,0,0,0.8995146811765642,0.8121166869305951,0.0,-0.9252589250189757,0.8094234643791546,1,45.0,1,1,1.4681541027327556,1.468154102732756
2016-07-17,air_464a62de0d57be1e,0,0,0,1,0,0,0,1.1078549502850799,0.93961309024724,0.0,-1.324663289401038,1.1959523951053992,1,27.0,1,1,0.5152326397687684,0.5152326397687688
2016-07-18,air_464a62de0d57be1e,0,1,0,0,0,0,0,1.4319398133427717,1.4843704498729042,1.0,0.6457315748838025,1.350563967395897,1,22.0,1,1,-1.0557374805508086,-1.0557374805508084
2016-07-19,air_464a62de0d57be1e,0,0,0,0,0,1,0,1.269897381813926,1.345283464436564,0.0,0.299581125752682,1.2069960788404346,1,14.0,1,1,-0.8751839401997374,-0.8751839401997372
2016-07-20,air_464a62de0d57be1e,0,0,0,0,0,0,1,1.1541527878647504,1.0671094935638847,0.0,-0.12645019625485127,1.1628213439002923,1,30.0,1,1,-0.3798190987237215,-0.3798190987237212
2016-07-21,air_464a62de0d57be1e,0,0,0,0,1,0,0,0.6333021150934602,0.4180368948609659,0.0,-1.3512902470265087,0.8977729342594387,1,18.0,1,1,-0.15258398063230916,-0.15258398063230885
2016-07-22,air_464a62de0d57be1e,1,0,0,0,0,0,0,0.5870042775137898,0.23258758094584606,0.0,-1.3512902470265087,0.842554515584261,1,25.0,1,1,1.067695609389995,1.0676956093899954
2016-07-23,air_464a62de0d57be1e,0,0,1,0,0,0,0,0.7027488714629654,0.7425731942124255,0.0,-0.9785128402699174,0.7762924131740478,1,38.0,1,1,1.3929234609198091,1.3929234609198096
2016-07-24,air_464a62de0d57be1e,0,0,0,1,0,0,0,0.8763657623867288,0.9627942544866299,0.0,0.5924776596328608,0.6879429432937633,1,24.0,1,1,-0.44540478645808496,-0.4454047864580847
2016-07-25,air_464a62de0d57be1e,0,1,0,0,0,0,0,0.9689614375460693,0.835297851169985,0.0,-1.1382745860227423,0.9198603017295102,1,22.0,1,1,-1.1078202325751563,-1.1078202325751558
2016-07-26,air_464a62de0d57be1e,0,0,0,0,0,1,0,0.8647913029918114,0.77734494057151,0.0,-1.324663289401038,0.9529913529346166,1,12.0,1,1,-0.35512801628254936,-0.35512801628254903
2016-07-27,air_464a62de0d57be1e,0,0,0,0,0,0,1,0.9458125187562343,0.7657543584518154,0.0,-1.2714093741500962,1.0634281902849723,1,31.0,1,1,-0.1456396136957295,-0.1456396136957292
2016-07-28,air_464a62de0d57be1e,0,0,0,0,1,0,0,1.1773017066545854,1.2061964790002246,0.0,0.03331154949797378,1.1628213439002923,1,24.0,1,1,0.08622508235340258,0.08622508235340291
2016-07-29,air_464a62de0d57be1e,1,0,0,0,0,0,0,1.2583229224190082,1.3568740465562592,0.0,1.7108098799026352,1.11864660896015,1,18.0,1,1,1.3215508007382961,1.3215508007382963
2016-07-30,air_464a62de0d57be1e,0,0,1,0,0,0,0,1.2583229224190082,1.414826957154734,0.0,1.5244211765243396,1.0302971390798659,1,25.0,1,1,1.4434630202915835,1.443463020291584
2016-07-31,air_464a62de0d57be1e,0,0,0,1,0,0,0,1.2930463006037611,1.1714247326411398,0.0,0.48596982913097775,1.2843018649856834,1,28.0,1,1,-0.39910900688088724,-0.3991090068808869
2016-08-01,air_464a62de0d57be1e,0,1,0,0,0,0,0,1.2814718412088433,1.2525588074790044,0.0,-0.8453780521425632,1.3063892324557547,1,17.0,1,1,-1.1641467643940802,-1.16414676439408
2016-08-02,air_464a62de0d57be1e,0,0,0,0,0,1,0,1.1078549502850799,1.0091565829654097,0.0,-0.8986319673935048,1.0744718740200079,1,19.0,1,1,-0.7976385094079312,-0.7976385094079309
2016-08-03,air_464a62de0d57be1e,0,0,0,0,0,0,1,1.2120250848393384,1.3105117180774795,0.0,-0.25958498438220534,1.1738650276353277,1,21.0,1,1,-0.3327517228202371,-0.3327517228202368
2016-08-04,air_464a62de0d57be1e,0,0,0,0,1,0,0,1.3624930569732665,1.4264175392744292,0.0,0.9120011511385107,1.2843018649856834,1,18.0,1,1,-0.20119454918836682,-0.20119454918836652
2016-08-05,air_464a62de0d57be1e,1,0,0,0,0,0,0,1.4319398133427717,1.472779867753209,0.0,1.5244211765243396,1.3063892324557547,1,19.0,1,1,0.8902284543440703,0.8902284543440706
2016-08-06,air_464a62de0d57be1e,0,0,1,0,0,0,0,1.4782376509224422,1.5655045247107693,0.0,0.9918820240149233,1.4389134372761814,1,19.0,1,1,0.6386880519746291,0.6386880519746295
2016-08-07,air_464a62de0d57be1e,0,0,0,1,0,0,0,1.4203653539478545,1.4959610319925993,0.0,1.6309290070262226,1.295345548720719,1,18.0,1,1,-0.6039678315099872,-0.603967831509987
2016-08-08,air_464a62de0d57be1e,0,1,0,0,0,0,0,1.4087908945529366,1.4495987035138196,0.0,-0.12645019625485127,1.3836950186010035,1,17.0,1,1,-1.1448568562369144,-1.1448568562369141
2016-08-09,air_464a62de0d57be1e,0,0,0,0,0,1,0,1.8023225139801335,1.9711748989000937,0.0,0.8054933206366274,1.4278697535411458,1,22.0,1,1,-0.28066897079588965,-0.2806689707958893
2016-08-10,air_464a62de0d57be1e,0,0,0,0,0,0,1,1.4782376509224422,1.542323360471379,0.0,-0.046569323378438617,1.4610008047462524,1,18.0,1,1,0.7621434641804898,0.7621434641804902
2016-08-11,air_464a62de0d57be1e,0,0,0,0,1,0,0,1.269897381813926,1.3221023001971746,1.0,-0.046569323378438617,1.372651334865968,1,23.0,1,1,0.4396161997926788,0.43961619979267913
2016-08-12,air_464a62de0d57be1e,1,0,0,0,0,0,0,1.2004506254444205,1.2989211359577844,0.0,0.11319242237438619,1.2622144975156122,1,31.0,1,1,-0.009838660269282757,-0.00983866026928244
2016-08-13,air_464a62de0d57be1e,0,0,1,0,0,0,0,1.1773017066545854,1.2873305538380895,1.0,0.5658507020073902,1.1628213439002923,1,31.0,1,1,0.16261311865577888,0.1626131186557792
2016-08-14,air_464a62de0d57be1e,0,0,0,1,0,0,0,1.1194294096799977,1.1250624041623596,1.0,-0.3394658572586178,1.1849087113703634,1,25.0,1,1,-0.9141495546772123,-0.9141495546772119
2016-08-15,air_464a62de0d57be1e,0,1,0,0,0,0,0,1.1888761660495033,1.1714247326411398,1.0,-1.164901543648213,1.2843018649856834,1,13.0,1,1,-1.4604397536881457,-1.4604397536881455
2016-08-16,air_464a62de0d57be1e,0,0,0,0,0,1,0,1.2235995442342555,1.4380081213941243,0.0,-0.7921241368916215,1.2069960788404346,1,17.0,1,1,-1.338141735971715,-1.3381417359717147
2016-08-17,air_464a62de0d57be1e,0,0,0,0,0,0,1,1.4319398133427717,1.5770951068304637,0.0,1.311405515520573,1.1296902926951857,1,17.0,1,1,-0.8161568212388103,-0.8161568212388101
2016-08-18,air_464a62de0d57be1e,0,0,0,0,1,0,0,1.2235995442342555,1.2641493895986997,0.0,-1.0583937131463297,1.372651334865968,1,16.0,1,1,-0.5298945841864708,-0.5298945841864706
2016-08-19,air_464a62de0d57be1e,1,0,0,0,0,0,0,1.3046207599986788,1.345283464436564,0.0,0.48596982913097775,1.350563967395897,1,19.0,1,1,0.8520344361928821,0.8520344361928825
2016-08-20,air_464a62de0d57be1e,0,0,1,0,0,0,0,1.084706031495245,1.0787000756835798,0.0,-0.9252589250189757,1.251170813780577,1,16.0,1,1,0.7301222166395946,0.7301222166395951
2016-08-21,air_464a62de0d57be1e,0,0,0,1,0,0,0,1.3393441381834312,1.4843704498729042,0.0,0.7522394053856859,1.1849087113703634,1,23.0,1,1,-0.8034254818550809,-0.8034254818550807
2016-08-22,air_464a62de0d57be1e,0,1,0,0,0,0,0,1.084706031495245,0.8816601796487652,0.0,-1.3512902470265087,1.1517776601652567,1,5.0,1,1,-2.036050613097971,-2.036050613097971
2016-08-23,air_464a62de0d57be1e,0,0,0,0,0,1,0,1.2120250848393384,1.1250624041623596,0.0,-0.8986319673935048,1.2622144975156122,1,13.0,1,1,-0.5970234645734076,-0.5970234645734074
2016-08-24,air_464a62de0d57be1e,0,0,0,0,0,0,1,1.1773017066545854,1.2177870611199195,0.0,-0.8453780521425632,1.1849087113703634,1,18.0,1,1,-0.39988060320717383,-0.39988060320717356
2016-08-25,air_464a62de0d57be1e,0,0,0,0,1,0,0,1.3509185975783489,1.3916457929153445,0.0,1.8173177104045186,1.1849087113703634,1,10.0,1,1,-0.26562284243330037,-0.26562284243330003
2016-08-26,air_464a62de0d57be1e,1,0,0,0,0,0,0,1.3856419757631016,1.403236375035039,0.0,1.3646594307715143,1.2401271300455412,1,20.0,1,1,1.1610587648706772,1.1610587648706776
2016-08-27,air_464a62de0d57be1e,0,0,1,0,0,0,0,0.9226635999663992,0.7309826120927303,0.0,-1.3512902470265087,0.975078720404688,1,22.0,1,1,1.2262586544418974,1.2262586544418976
2016-08-28,air_464a62de0d57be1e,0,0,0,1,0,0,0,0.7258977902528008,0.45280864122005093,0.0,-1.3512902470265087,0.9419476691995813,1,26.0,1,1,-0.23321579672926193,-0.23321579672926163
2016-08-29,air_464a62de0d57be1e,0,1,0,0,0,0,0,1.0731315721003276,1.090290657803275,0.0,-0.6589893487642675,1.0302971390798659,1,12.0,1,1,-1.4450078271624132,-1.445007827162413
2016-08-30,air_464a62de0d57be1e,0,0,0,0,0,1,0,1.0152592751257399,0.8584790154093753,0.0,-1.191528501273684,1.0744718740200079,1,16.0,1,1,-0.624415134156583,-0.6244151341565827
2016-08-31,air_464a62de0d57be1e,0,0,0,0,0,0,1,1.2120250848393384,1.2061964790002246,0.0,1.6575559646516937,1.0744718740200079,1,18.0,1,1,-0.17958985205234118,-0.17958985205234088
2016-09-01,air_464a62de0d57be1e,0,0,0,0,1,0,0,1.2351740036291732,1.3684646286759543,0.0,1.3380324731460438,1.01925345534483,1,20.0,1,1,-0.5869927123316815,-0.5869927123316812
2016-09-02,air_464a62de0d57be1e,1,0,0,0,0,0,0,1.2004506254444205,1.0555189114441899,0.0,-0.046569323378438617,1.1296902926951857,1,18.0,1,1,0.6595211527843681,0.6595211527843685
2016-09-03,air_464a62de0d57be1e,0,0,1,0,0,0,0,1.2583229224190082,1.3684646286759543,0.0,0.6191046172583318,1.3063892324557547,1,15.0,1,1,1.2621378836142256,1.262137883614226
2016-09-04,air_464a62de0d57be1e,0,0,0,1,0,0,0,1.2004506254444205,1.2989211359577844,0.0,-0.15307715388032198,1.2401271300455412,1,19.0,1,1,-0.7339818124892843,-0.7339818124892841
2016-09-05,air_464a62de0d57be1e,0,1,0,0,0,0,0,1.397216435158019,1.4264175392744292,0.0,1.2048976850186897,1.328476599925826,1,14.0,1,1,-1.3508730753554443,-1.350873075355444
2016-09-06,air_464a62de0d57be1e,0,0,0,0,0,1,0,1.4435142727376895,1.3568740465562592,0.0,1.2048976850186897,1.4499571210112168,1,23.0,1,1,-0.624415134156583,-0.6244151341565827
2016-09-07,air_464a62de0d57be1e,0,0,0,0,0,0,1,1.246748463024091,1.1134718220426647,0.0,-0.7388702216406801,1.394738702336039,1,12.0,1,1,-0.5244934099024645,-0.5244934099024642
2016-09-08,air_464a62de0d57be1e,0,0,0,0,1,0,0,1.1657272472596678,1.1250624041623596,0.0,-1.0051397978953882,1.31743291619079,1,8.0,1,1,-0.3721031354608552,-0.3721031354608549
2016-09-09,air_464a62de0d57be1e,1,0,0,0,0,0,0,1.2351740036291732,1.3684646286759543,0.0,0.05993850712344451,1.0855155577550435,1,17.0,1,1,0.9874495914561855,0.9874495914561859
2016-09-10,air_464a62de0d57be1e,0,0,1,0,0,0,0,1.1888761660495033,1.2177870611199195,0.0,-0.25958498438220534,1.1628213439002923,1,23.0,1,1,1.5129066896573802,1.5129066896573804
2016-09-11,air_464a62de0d57be1e,0,0,0,1,0,0,0,0.7953445466223059,0.5107615518185259,0.0,-1.298036331775567,0.8867292505244034,1,24.0,1,1,-0.2802831726327463,-0.280283172632746
2016-09-12,air_464a62de0d57be1e,0,1,0,0,0,0,0,0.9689614375460693,0.8121166869305951,0.0,-1.2714093741500962,1.0744718740200079,1,11.0,1,1,-1.3288825800562754,-1.3288825800562751
2016-09-13,air_464a62de0d57be1e,0,0,0,0,0,1,0,0.7258977902528008,0.37167456638218577,0.0,-1.3512902470265087,0.9529913529346166,1,9.0,1,1,-0.7941663259396414,-0.7941663259396411
2016-09-14,air_464a62de0d57be1e,0,0,0,0,0,0,1,0.7837700872273886,0.6846202836139506,0.0,-1.2714093741500962,0.8646418830543324,1,12.0,1,1,-0.38637766749715785,-0.3863776674971575
2016-09-15,air_464a62de0d57be1e,0,0,0,0,1,0,0,0.8995146811765642,0.6614391193745602,0.0,-1.324663289401038,1.041340822814901,1,12.0,1,1,-0.05111906372561742,-0.05111906372561711
2016-09-16,air_464a62de0d57be1e,1,0,0,0,0,0,0,0.7606211684375531,0.42962747698066067,0.0,-1.3512902470265087,1.0082097716097944,1,10.0,1,1,0.9172343257641022,0.9172343257641027
2016-09-17,air_464a62de0d57be1e,0,0,1,0,0,0,0,1.038408193915575,1.0091565829654097,0.0,0.05993850712344451,0.975078720404688,1,29.0,1,1,1.3944666535723824,1.3944666535723829
2016-09-18,air_464a62de0d57be1e,0,0,0,1,0,0,0,0.957386978151152,0.7193920299730352,0.0,-1.3512902470265087,1.041340822814901,1,25.0,1,1,0.17843084334465478,0.17843084334465512
2016-09-19,air_464a62de0d57be1e,0,1,0,0,0,0,0,0.5754298181188724,0.25576874518523596,1.0,-1.3512902470265087,0.7100303107638344,1,16.0,1,1,-1.331968965361422,-1.3319689653614217
2016-09-20,air_464a62de0d57be1e,0,0,0,0,0,1,0,0.3207917114306862,-0.06876755416622321,0.0,-1.3512902470265087,0.5333313710032657,1,10.0,1,1,-1.8315775866320143,-1.8315775866320143
2016-09-21,air_464a62de0d57be1e,0,0,0,0,0,0,1,0.4365363053798618,0.290540491544321,0.0,-1.324663289401038,0.5333313710032657,1,15.0,1,1,0.3929346220523377,0.39293462205233803
2016-09-22,air_464a62de0d57be1e,0,0,0,0,1,0,0,0.35551508961543854,0.02395710279133631,1.0,-1.3512902470265087,0.5885497896784434,1,16.0,1,1,-0.29455770466904896,-0.2945577046690486
2016-09-23,air_464a62de0d57be1e,1,0,0,0,0,0,0,0.5175575211442847,0.1630440882276764,0.0,-1.3512902470265087,0.7321176782339054,1,10.0,1,1,0.2023503294595403,0.20235032945954062
2016-09-24,air_464a62de0d57be1e,0,0,1,0,0,0,0,0.6333021150934602,0.37167456638218577,0.0,-1.3512902470265087,0.8867292505244034,1,15.0,1,1,1.1606729667075337,1.1606729667075342
2016-09-25,air_464a62de0d57be1e,0,0,0,1,0,0,0,0.8416423842019765,0.8932507617684599,0.0,-0.445973687760501,0.8315108318492257,1,25.0,1,1,-0.3805906950500081,-0.3805906950500078
2016-09-26,air_464a62de0d57be1e,0,1,0,0,0,0,0,1.0499826533104921,1.090290657803275,0.0,-0.5258545606369134,1.0082097716097944,1,14.0,1,1,-1.0931599023757101,-1.09315990237571
2016-09-27,air_464a62de0d57be1e,0,0,0,0,0,1,0,1.0731315721003276,1.0555189114441899,0.0,-0.7388702216406801,1.1076029252251147,1,17.0,1,1,-0.4492627680895181,-0.4492627680895178
2016-09-28,air_464a62de0d57be1e,0,0,0,0,0,0,1,1.1773017066545854,1.1482435684017498,0.0,-0.7921241368916215,1.2401271300455412,1,22.0,1,1,-0.33043693384137723,-0.3304369338413769
2016-09-29,air_464a62de0d57be1e,0,0,0,0,1,0,0,0.957386978151152,0.835297851169985,0.0,-1.164901543648213,0.9861224041397233,1,17.0,1,1,-0.20505253081979996,-0.20505253081979966
2016-09-30,air_464a62de0d57be1e,1,0,0,0,0,0,0,0.5870042775137898,0.4643992233397457,0.0,-0.7122432640152092,0.6658555758236923,1,22.0,1,1,1.2312740305627603,1.2312740305627607
2016-10-01,air_464a62de0d57be1e,0,0,1,0,0,0,0,0.39023846780019134,0.12827234186859138,0.0,-1.3512902470265087,0.5333313710032657,1,21.0,1,1,1.266381663408802,1.2663816634088025
2016-10-02,air_464a62de0d57be1e,0,0,0,1,0,0,0,0.7837700872273886,0.8005261048109004,0.0,1.0717628968913355,0.6437682083536213,1,18.0,1,1,-0.43846041952150533,-0.438460419521505
2016-10-03,air_464a62de0d57be1e,0,1,0,0,0,0,0,0.7374722496477181,0.6730297014942555,0.0,-1.3512902470265087,0.8094234643791546,1,15.0,1,1,-1.5549603036582578,-1.5549603036582575
2016-10-04,air_464a62de0d57be1e,0,0,0,0,0,1,0,0.9921103563359044,1.3105117180774795,0.0,0.299581125752682,0.7652487294390121,1,10.0,1,1,-0.68575704209637,-0.6857570420963697
2016-10-05,air_464a62de0d57be1e,0,0,0,0,0,0,1,0.8879402217816464,0.6614391193745602,0.0,-1.164901543648213,0.9640350366696523,1,19.0,1,1,-0.8609094081634349,-0.8609094081634345
2016-10-06,air_464a62de0d57be1e,0,0,0,0,1,0,0,1.1194294096799977,1.2293776432396146,0.0,0.8587472358875693,0.9529913529346166,1,22.0,1,1,-0.37441792443971506,-0.3744179244397148
2016-10-07,air_464a62de0d57be1e,1,0,0,0,0,0,0,0.5870042775137898,0.4875803875791356,0.0,0.19307329525079858,0.6879429432937633,1,22.0,1,1,0.8366025096671496,0.8366025096671499
2016-10-08,air_464a62de0d57be1e,0,0,1,0,0,0,0,0.5638553587239548,0.5339427160579158,0.0,-1.298036331775567,0.5995934734134788,1,21.0,1,1,1.095858875299457,1.0958588752994574
2016-10-09,air_464a62de0d57be1e,0,0,0,1,0,0,0,0.6911744120680481,0.5803050445366955,0.0,-1.3512902470265087,0.6437682083536213,1,17.0,1,1,0.3570553928800094,0.3570553928800098
2016-10-10,air_464a62de0d57be1e,0,1,0,0,0,0,0,0.23977049566626296,-0.12672046476469812,1.0,-1.3512902470265087,0.5112440035331942,1,21.0,1,1,-0.7872219590030617,-0.7872219590030615
2016-10-11,air_464a62de0d57be1e,0,0,0,0,0,1,0,0.14717482050692282,-0.06876755416622321,0.0,-1.298036331775567,0.37871979871276756,1,18.0,1,1,-1.1899952413246822,-1.189995241324682
2016-10-12,air_464a62de0d57be1e,0,0,0,0,0,0,1,0.18189819869167517,0.290540491544321,0.0,0.8321202782620981,0.10262770533687857,1,19.0,1,1,-0.4600651166575309,-0.46006511665753064
2016-10-13,air_464a62de0d57be1e,0,0,0,0,1,0,0,0.019855767162829486,-0.2889886144404281,0.0,-1.3512902470265087,0.2793266450974477,1,22.0,1,1,-0.4249574838114893,-0.424957483811489
2016-10-14,air_464a62de0d57be1e,1,0,0,0,0,0,0,-0.0843143673914286,-0.13831104688439327,0.0,-0.2862119420076761,-0.018852815748512542,1,24.0,1,1,0.997866141861055,0.9978661418610554
2016-10-15,air_464a62de0d57be1e,0,0,1,0,0,0,0,0.043004685952664524,0.23258758094584606,0.0,1.5244211765243396,-0.1072022856287969,1,18.0,1,1,1.4750984696693352,1.4750984696693357
2016-10-16,air_464a62de0d57be1e,0,0,0,1,0,0,0,0.12402590171708736,0.25576874518523596,0.0,0.03331154949797378,-0.007809132013477022,1,26.0,1,1,-0.4716390615518304,-0.47163906155183005
2016-10-17,air_464a62de0d57be1e,0,1,0,0,0,0,0,0.13560036111200507,-0.13831104688439327,0.0,-1.3512902470265087,0.32350138003758977,1,17.0,1,1,-1.4168445612529512,-1.416844561252951
2016-10-18,air_464a62de0d57be1e,0,0,0,0,0,1,0,0.529131980539202,0.6498485372548656,0.0,0.21970025287626954,0.43393821738794536,1,22.0,1,1,-0.5943228774314044,-0.5943228774314041
2016-10-19,air_464a62de0d57be1e,0,0,0,0,0,0,1,0.5175575211442847,0.37167456638218577,0.0,-0.8453780521425632,0.6216808408835498,1,18.0,1,1,-0.4538923460472379,-0.4538923460472376
2016-10-20,air_464a62de0d57be1e,0,0,0,0,1,0,0,0.6448765744883775,0.8121166869305951,0.0,1.311405515520573,0.4670692685930521,1,13.0,1,1,-0.22781462244525552,-0.22781462244525522
2016-10-21,air_464a62de0d57be1e,1,0,0,0,0,0,0,0.2166215768764279,0.08191001338981121,0.0,-0.046569323378438617,0.2903703288324832,1,27.0,1,1,1.0217856279759405,1.021785627975941
2016-10-22,air_464a62de0d57be1e,0,0,1,0,0,0,0,0.043004685952664524,-0.27739803232073296,0.0,-1.324663289401038,0.21306454268723415,1,34.0,1,1,1.5831219553494633,1.5831219553494638
2016-10-23,air_464a62de0d57be1e,0,0,0,1,0,0,0,0.2050471174815106,0.18622525246706628,0.0,-0.07319628100390958,0.21306454268723415,1,21.0,1,1,-0.1984939620463636,-0.1984939620463633
2016-10-24,air_464a62de0d57be1e,0,1,0,0,0,0,0,-0.16533558315585142,-0.18467337536317302,0.0,1.2581516002696316,-0.09615860189376138,1,16.0,1,1,-1.246321773143606,-1.2463217731436058
2016-10-25,air_464a62de0d57be1e,0,0,0,0,0,1,0,-0.2695057177101095,-0.4048944356373779,0.0,-0.7122432640152092,-0.305988592859437,1,22.0,1,1,-0.5565146574433596,-0.5565146574433593
2016-10-26,air_464a62de0d57be1e,0,0,0,0,0,0,1,0.3207917114306862,0.5803050445366955,0.0,1.2048976850186897,-0.018852815748512542,1,19.0,1,1,-0.15489876961116905,-0.15489876961116875
2016-10-27,air_464a62de0d57be1e,0,0,0,0,1,0,0,0.3092172520357685,0.3021310736640161,0.0,0.6723585325092732,0.04740928666170077,1,22.0,1,1,-0.14101003573800974,-0.1410100357380094
2016-10-28,air_464a62de0d57be1e,1,0,0,0,0,0,0,-0.47784598681862567,-0.6830684065100573,0.0,-1.3512902470265087,-0.2949449091244015,1,22.0,1,1,0.9214781055586787,0.9214781055586792
2016-10-29,air_464a62de0d57be1e,0,0,1,0,0,0,0,-0.09588882678634611,0.012366520671641575,0.0,-1.3512902470265087,-0.12928965309886814,1,21.0,1,1,1.769076669984541,1.7690766699845415
2016-10-30,air_464a62de0d57be1e,0,0,0,1,0,0,0,-0.5125693650033782,-0.8337459740660922,0.0,-1.3512902470265087,-0.3501633277995793,1,32.0,1,1,-0.11323256799169108,-0.11323256799169076
2016-10-31,air_464a62de0d57be1e,0,1,0,0,0,0,0,-0.23478233952535676,-0.18467337536317302,0.0,-0.3128388996331469,-0.3280759603295081,1,21.0,1,1,-1.0723268015659713,-1.072326801565971
2016-11-01,air_464a62de0d57be1e,0,0,0,0,0,1,0,-0.3389524740796148,-0.49761909259493786,0.0,-0.47260064538597185,-0.11824596936383261,1,21.0,1,1,-0.781434986555912,-0.7814349865559117
2016-11-02,air_464a62de0d57be1e,0,0,0,0,0,0,1,-0.6283139589525538,-0.984423541622127,0.0,-1.3512902470265087,-0.4606001651499349,1,19.0,1,1,0.400650585315204,0.40065058531520437
2016-11-03,air_464a62de0d57be1e,0,0,0,0,1,0,0,-0.3968247710542026,-0.1499016290040884,1.0,1.178270727393219,-0.48268753262000597,1,24.0,1,1,-0.07542434800364624,-0.07542434800364593
2016-11-04,air_464a62de0d57be1e,1,0,0,0,0,0,0,-0.2695057177101095,-0.21944512172225805,0.0,1.0983898545168063,-0.47164384888497046,1,26.0,1,1,0.05651862379136736,0.056518623791367684
2016-11-05,air_464a62de0d57be1e,0,0,1,0,0,0,0,-0.2000589613406042,-0.13831104688439327,0.0,0.4593428715055068,-0.1734643880390104,1,21.0,1,1,1.2856715715659677,1.2856715715659681
2016-11-06,air_464a62de0d57be1e,0,0,0,1,0,0,0,-0.17691004255076895,0.012366520671641575,0.0,1.178270727393219,-0.3170322765944726,1,18.0,1,1,-0.5268081988813244,-0.526808198881324
2016-11-07,air_464a62de0d57be1e,0,1,0,0,0,0,0,-0.6167394995576363,-0.7294307349888373,0.0,0.88537419351304,-0.5047749000900772,1,18.0,1,1,-1.318466029651406,-1.3184660296514057
2016-11-08,air_464a62de0d57be1e,0,0,0,0,0,1,0,-0.7440585529017294,-0.8221553919463972,0.0,-0.8720050097680341,-0.7366922585258239,1,17.0,1,1,-1.1336687095057583,-1.133668709505758
2016-11-09,air_464a62de0d57be1e,0,0,0,0,0,0,1,-0.6861862559271417,-0.7062495707494474,0.0,0.24632721050174028,-0.5379059512951837,1,16.0,1,1,-0.8196290047071002,-0.8196290047070999
