visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Fukuoka-ken Fukuoka-shi Imaizumi,total_area_visitors,total_genre_visitors
2016-07-17,air_800c02226e2e0288,0,0,0,1,0,0,0,1.0730144125007899,0.9899802226559846,0.0,0.3099492991212106,1.1642300613304783,1,11.0,1,1,0.43693642649433595,0.43693642649433584
2016-07-18,air_800c02226e2e0288,0,1,0,0,0,0,0,1.0614115632744647,1.0569976420342326,1.0,0.7718036635811557,1.0185638178279226,1,2.0,1,1,-1.0955076068358864,-1.0955076068358867
2016-07-19,air_800c02226e2e0288,0,0,0,0,0,1,0,1.0962201109534404,1.0681672119306076,0.0,1.515902361877734,1.096999487406222,1,11.0,1,1,-0.9193819173470495,-0.9193819173470497
2016-07-20,air_800c02226e2e0288,0,0,0,0,0,0,1,1.0846172617271155,1.0793367818269823,0.0,1.0540479974177888,1.1754351569845214,1,11.0,1,1,-0.4361652820828046,-0.4361652820828047
2016-07-21,air_800c02226e2e0288,0,0,0,0,1,0,0,1.015000166369163,1.0011497925523591,0.0,1.7468295441077066,1.0745892960981362,1,18.0,1,1,-0.2145028224483495,-0.21450282244834962
2016-07-22,air_800c02226e2e0288,1,0,0,0,0,0,0,0.9569859202375361,0.9676410828632354,0.0,1.7468295441077066,0.9849485308657946,1,7.0,1,1,0.9758509293747089,0.9758509293747087
2016-07-24,air_800c02226e2e0288,0,0,0,1,0,0,0,1.3282770954799479,1.2915586098581018,0.0,0.2073149959078896,1.3323064961411197,1,5.0,1,1,-0.5001425624526813,-0.5001425624526814
2016-07-26,air_800c02226e2e0288,0,0,0,0,0,1,0,1.2470571508956705,1.3027281797544767,0.0,0.46390075394119246,1.2090504439466496,1,10.0,1,1,-0.4120797177082628,-0.41207971770826285
2016-07-28,air_800c02226e2e0288,0,0,0,0,1,0,0,1.421099889290551,1.4926108679928463,0.0,1.15668230063111,1.3435115917951626,1,8.0,1,1,0.018449745486672033,0.01844974548667194
2016-07-29,air_800c02226e2e0288,1,0,0,0,0,0,0,1.479114135422178,1.54845871747472,0.0,1.15668230063111,1.3771268787572908,1,18.0,1,1,1.2234806381004668,1.2234806381004668
2016-07-31,air_800c02226e2e0288,0,0,0,1,0,0,0,1.4559084369695272,1.514950007785596,0.0,1.6185366650910553,1.365921783103248,1,2.0,1,1,-0.45498212925041537,-0.4549821292504155
2016-08-01,air_800c02226e2e0288,0,1,0,0,0,0,0,1.479114135422178,1.5931369970602194,0.0,1.6185366650910553,1.4219472613734616,1,11.0,1,1,-1.2012582879178593,-1.2012582879178593
2016-08-04,air_800c02226e2e0288,0,0,0,0,1,0,0,1.4327027385168765,1.5819674271638444,0.0,1.3876094828610825,1.3771268787572908,1,8.0,1,1,-0.2619212773107287,-0.2619212773107288
2016-08-05,air_800c02226e2e0288,1,0,0,0,0,0,0,1.3398799447062735,1.5037804378892212,0.0,0.9000965425978071,1.3323064961411197,1,5.0,1,1,0.8027359354326896,0.8027359354326895
2016-08-07,air_800c02226e2e0288,0,0,0,1,0,0,0,1.3746884923852496,1.6266457067493432,0.0,0.6435107845645043,1.1754351569845214,1,14.0,1,1,-0.6548170461704419,-0.654817046170442
2016-08-08,air_800c02226e2e0288,0,1,0,0,0,0,0,1.4327027385168765,1.4702717282000974,0.0,1.798146695714367,1.3883319744113334,1,2.0,1,1,-1.1824414407502484,-1.1824414407502486
2016-08-09,air_800c02226e2e0288,0,0,0,0,0,1,0,1.409497040064226,1.4144238787182237,0.0,1.8494638473210279,1.4107421657194188,1,5.0,1,1,-0.3394466876412851,-0.3394466876412852
2016-08-10,air_800c02226e2e0288,0,0,0,0,0,0,1,1.3978941908379003,1.5037804378892212,0.0,1.9777567263376794,1.365921783103248,1,13.0,1,1,0.677792070239754,0.677792070239754
2016-08-11,air_800c02226e2e0288,0,0,0,0,1,0,0,1.4675112861958528,1.514950007785596,1.0,1.9007809989276883,1.3211014004870771,1,6.0,1,1,0.36317438559730164,0.36317438559730153
2016-08-12,air_800c02226e2e0288,1,0,0,0,0,0,0,1.513922683101154,1.6043065669565935,0.0,1.9007809989276883,1.3435115917951626,1,2.0,1,1,-0.07525815340802969,-0.07525815340802978
2016-08-14,air_800c02226e2e0288,0,0,0,1,0,0,0,1.5603340800064553,1.5819674271638444,1.0,1.798146695714367,1.500382930951761,1,4.0,1,1,-0.9573919486256234,-0.9573919486256235
2016-08-18,air_800c02226e2e0288,0,0,0,0,1,0,0,1.421099889290551,1.514950007785596,0.0,1.5415609376810642,1.3098963048330343,1,2.0,1,1,-0.5825603530468165,-0.5825603530468166
2016-08-19,air_800c02226e2e0288,1,0,0,0,0,0,0,1.479114135422178,1.4144238787182237,0.0,1.18234087643444,1.4779727396436755,1,20.0,1,1,0.7654785780408203,0.7654785780408202
2016-08-20,air_800c02226e2e0288,0,0,1,0,0,0,0,1.3746884923852496,1.3474064593399753,0.0,1.5415609376810642,1.444357452681547,1,11.0,1,1,0.6465561039415201,0.64655610394152
2016-08-21,air_800c02226e2e0288,0,0,0,1,0,0,0,1.3862913416115747,1.4144238787182237,0.0,1.5415609376810642,1.3323064961411197,1,20.0,1,1,-0.8493832458835374,-0.8493832458835375
2016-08-22,air_800c02226e2e0288,0,1,0,0,0,0,0,1.3862913416115747,1.3809151690290993,0.0,1.6955123925010458,1.4219472613734616,1,23.0,1,1,-2.0517797798938666,-2.051779779893867
2016-08-24,air_800c02226e2e0288,0,0,0,0,0,0,1,1.3630856431589242,1.4479325884073477,0.0,1.3619509070577525,1.1754351569845214,1,18.0,1,1,-0.4557348031371198,-0.4557348031371199
2016-08-27,air_800c02226e2e0288,0,0,1,0,0,0,0,1.0382058648218138,1.0346585022414834,0.0,-0.6907351572086705,1.1754351569845214,1,18.0,1,1,1.1305254130924696,1.1305254130924693
2016-08-28,air_800c02226e2e0288,0,0,0,1,0,0,0,0.7829431818426555,0.6660626956611178,0.0,-1.3065409764885973,0.7944619047470676,1,12.0,1,1,-0.2931572436089626,-0.29315724360896267
2016-08-29,air_800c02226e2e0288,0,1,0,0,0,0,0,0.516077649637172,0.4426712977336235,0.0,-0.7163937330120008,0.5815650873202555,1,19.0,1,1,-1.4752315826782723,-1.4752315826782723
2016-09-01,air_800c02226e2e0288,0,0,0,0,1,0,0,0.8989716741059093,0.6548931257647432,0.0,-1.3065409764885973,1.0297689134819654,1,6.0,1,1,-0.6382582206629445,-0.6382582206629446
2016-09-02,air_800c02226e2e0288,1,0,0,0,0,0,0,0.701723237258378,0.3421451686662512,0.0,-1.3065409764885973,0.928923052595581,1,7.0,1,1,0.5776864433080646,0.5776864433080645
2016-09-04,air_800c02226e2e0288,0,0,0,1,0,0,0,1.0033973171428379,0.8112671043139891,0.0,-1.2295652490786064,1.0857943917521793,1,6.0,1,1,-0.7816425960801386,-0.7816425960801388
2016-09-05,air_800c02226e2e0288,0,1,0,0,0,0,0,1.015000166369163,1.0011497925523591,0.0,-0.2032222169453951,1.0297689134819654,1,2.0,1,1,-1.3834053685003316,-1.3834053685003318
2016-09-08,air_800c02226e2e0288,0,0,0,0,1,0,0,0.7829431818426555,0.7665888247284904,0.0,1.3106337554510916,0.6824109482066401,1,6.0,1,1,-0.4286385432157603,-0.42863854321576034
2016-09-09,air_800c02226e2e0288,1,0,0,0,0,0,0,0.9105745233322348,0.9564715129668604,0.0,1.2849751796477613,0.8280771917091959,1,17.0,1,1,0.897572845157448,0.897572845157448
2016-09-11,air_800c02226e2e0288,0,0,0,1,0,0,0,1.0033973171428379,0.9453019430704855,0.0,0.3099492991212106,0.9737434352117518,1,10.0,1,1,-0.3390703506979329,-0.339070350697933
2016-09-12,air_800c02226e2e0288,0,1,0,0,0,0,0,0.5276804988634974,0.5096887171118719,0.0,-1.3065409764885973,0.6600007568985546,1,4.0,1,1,-1.3619541627292553,-1.3619541627292553
2016-09-15,air_800c02226e2e0288,0,0,0,0,1,0,0,0.8757659756532586,0.8447758140031133,0.0,0.002046389481247132,0.9513332439036664,1,4.0,1,1,-0.11552620634671677,-0.11552620634671687
2016-09-16,air_800c02226e2e0288,1,0,0,0,0,0,0,0.9569859202375361,0.9341323731741111,0.0,0.07902211689123817,0.9849485308657946,1,6.0,1,1,0.8290795214673448,0.8290795214673446
2016-09-17,air_800c02226e2e0288,0,0,1,0,0,0,0,1.1426315078587423,1.2357107603762283,0.0,0.07902211689123817,1.1306147743683501,1,14.0,1,1,1.2946083203940355,1.2946083203940355
2016-09-18,air_800c02226e2e0288,0,0,0,1,0,0,0,0.7829431818426555,0.5543669966973707,0.0,-1.3065409764885973,0.9849485308657946,1,4.0,1,1,0.10839427494785159,0.1083942749478515
2016-09-19,air_800c02226e2e0288,0,1,0,0,0,0,0,0.6089004434477749,0.35331473856262613,1.0,-1.3065409764885973,0.7160262351687684,1,10.0,1,1,-1.364964858276073,-1.3649648582760732
2016-09-22,air_800c02226e2e0288,0,0,0,0,1,0,0,0.5508861973161481,0.37565387835537545,1.0,-1.3065409764885973,0.5927701829742984,1,16.0,1,1,-0.3529948176019649,-0.352994817601965
2016-09-23,air_800c02226e2e0288,1,0,0,0,0,0,0,0.6901203880320524,0.6884018354538675,0.0,0.6178522087611741,0.7272313308228113,1,8.0,1,1,0.13172716543568896,0.13172716543568888
2016-09-24,air_800c02226e2e0288,0,0,1,0,0,0,0,0.7597374833900049,0.7665888247284904,0.0,0.9257551184011373,0.7720517134389822,1,11.0,1,1,1.066548132722593,1.0665481327225927
2016-09-25,air_800c02226e2e0288,0,0,0,1,0,0,0,0.8293545787479573,0.7330801150393662,0.0,-1.0499552184552945,0.8168720960551534,1,6.0,1,1,-0.436917955969509,-0.4369179559695091
2016-09-26,air_800c02226e2e0288,0,1,0,0,0,0,0,1.1194258094060916,1.124015061412481,0.0,0.41258360233453184,1.0185638178279226,1,12.0,1,1,-1.1320122903410514,-1.1320122903410517
2016-09-29,air_800c02226e2e0288,0,0,0,0,1,0,0,0.539283348089823,0.24161903959887898,0.0,-1.3065409764885973,0.7160262351687684,1,12.0,1,1,-0.26568464674425085,-0.26568464674425096
2016-09-30,air_800c02226e2e0288,1,0,0,0,0,0,0,0.6321061419004257,0.6102148461792442,0.0,-1.2039066732752761,0.7048211395147259,1,28.0,1,1,1.1354177933560483,1.1354177933560483
2016-10-01,air_800c02226e2e0288,0,0,1,0,0,0,0,0.7365317849373543,0.7665888247284904,0.0,-0.6137594297986796,0.8616924786713243,1,14.0,1,1,1.1696644552011,1.1696644552011
2016-10-03,air_800c02226e2e0288,0,1,0,0,0,0,0,1.0730144125007899,1.2133716205834786,0.0,-0.10058791373207387,1.0633842004440939,1,12.0,1,1,-1.5824876115336537,-1.582487611533654
2016-10-05,air_800c02226e2e0288,0,0,0,0,0,0,1,0.9685887694638616,0.9006236634849869,0.0,-0.38283224756870704,0.928923052595581,1,9.0,1,1,-0.9054574504430176,-0.9054574504430177
2016-10-07,air_800c02226e2e0288,1,0,0,0,0,0,0,0.6785175388057274,0.6660626956611178,0.0,-0.6650765814053402,0.6712058525525976,1,13.0,1,1,0.7504251003067316,0.7504251003067316
2016-10-09,air_800c02226e2e0288,0,0,0,1,0,0,0,0.30722636356331556,0.2974668890807526,0.0,0.48955932974452265,0.3686682698934434,1,17.0,1,1,0.2826382797199275,0.2826382797199274
2016-10-10,air_800c02226e2e0288,0,1,0,0,0,0,0,0.19119787130006183,0.25278860949525345,1.0,1.4132680586644129,0.13336126115854552,1,8.0,1,1,-0.8335770942627444,-0.8335770942627445
2016-10-11,air_800c02226e2e0288,0,0,0,0,0,1,0,0.17959502207373632,0.21927989980612925,0.0,-0.6907351572086705,0.17818164377471638,1,13.0,1,1,-1.2264728631224577,-1.2264728631224577
2016-10-13,air_800c02226e2e0288,0,0,0,0,1,0,0,0.17959502207373632,-0.08229848739598791,0.0,-1.3065409764885973,0.3462580785853576,1,4.0,1,1,-0.48019670445501383,-0.48019670445501395
2016-10-14,air_800c02226e2e0288,1,0,0,0,0,0,0,0.22600641897903762,0.2974668890807526,0.0,-0.3058565201587162,0.24541221769897303,1,9.0,1,1,0.9077339426279578,0.9077339426279577
2016-10-15,air_800c02226e2e0288,0,0,1,0,0,0,0,0.2144035697527125,0.3644843084590006,0.0,0.2329735717112198,-0.07953555626826675,1,19.0,1,1,1.3732627415546488,1.3732627415546486
2016-10-16,air_800c02226e2e0288,0,0,0,1,0,0,0,0.2144035697527125,0.08524506104963278,0.0,-1.3065409764885973,0.22300202639088762,1,22.0,1,1,-0.5257334746006319,-0.525733474600632
2016-10-19,air_800c02226e2e0288,0,0,0,0,0,0,1,0.44646055427921993,0.23044946970250413,0.0,-1.3065409764885973,0.6487956612445122,1,4.0,1,1,-0.50842197520643,-0.5084219752064301
2016-10-21,air_800c02226e2e0288,1,0,0,0,0,0,0,0.2144035697527125,-0.07112891749961303,0.0,-1.3065409764885973,0.41348865250961425,1,17.0,1,1,0.9310668331157952,0.9310668331157951
2016-10-22,air_800c02226e2e0288,0,0,1,0,0,0,0,0.133183625168435,-0.14931590677423595,0.0,-1.3065409764885973,0.31264279162322967,1,12.0,1,1,1.4786370856932691,1.4786370856932691
2016-10-23,air_800c02226e2e0288,0,0,0,1,0,0,0,0.17959502207373632,0.0740754911532583,0.0,-1.2039066732752761,0.3574631742394005,1,7.0,1,1,-0.25928691870726317,-0.2592869187072633
2016-10-24,air_800c02226e2e0288,0,1,0,0,0,0,0,0.07516937903680812,0.17460162022063055,0.0,1.3619509070577525,0.11095106985046012,1,10.0,1,1,-1.2814180568518811,-1.2814180568518811
2016-10-26,air_800c02226e2e0288,0,0,0,0,0,0,1,0.38844630814759307,0.3198060288735019,0.0,-0.9986380668486339,0.4246937481636572,1,2.0,1,1,-0.2167608441084628,-0.2167608441084629
2016-10-27,air_800c02226e2e0288,0,0,0,0,1,0,0,0.2724178158843394,0.21927989980612925,0.0,-0.2288807927487253,0.24541221769897303,1,3.0,1,1,-0.20321271414778302,-0.20321271414778314
2016-10-28,air_800c02226e2e0288,1,0,0,0,0,0,0,0.23760926820536316,0.2974668890807526,0.0,-1.2552238248819367,0.26782240900705845,1,10.0,1,1,0.8332192278442191,0.833219227844219
2016-10-29,air_800c02226e2e0288,0,0,1,0,0,0,0,0.07516937903680812,0.007058071775009871,0.0,0.7204865119744953,0.12215616550450283,1,14.0,1,1,1.6600314923890371,1.660031492389037
2016-10-30,air_800c02226e2e0288,0,0,0,1,0,0,0,-0.12207905781072353,-0.059959347603238566,0.0,0.3612664507278712,-0.10194574757635216,1,18.0,1,1,-0.1761164542264235,-0.1761164542264236
2016-11-03,air_800c02226e2e0288,0,0,0,0,1,0,0,-0.47016453460048446,-0.39504644449447995,1.0,0.9770722700077982,-0.5725597650461478,1,18.0,1,1,-0.13923543377790637,-0.13923543377790645
2016-11-04,air_800c02226e2e0288,1,0,0,0,0,0,0,-0.4353559869215085,-0.27218117563435795,0.0,1.1310237248277797,-0.5725597650461478,1,11.0,1,1,-0.01052819915144858,-0.010528199151448673
2016-11-05,air_800c02226e2e0288,0,0,1,0,0,0,0,-0.1800933039423504,0.09641463094600765,0.0,0.8487793909911467,-0.44930371285167736,1,11.0,1,1,1.1884813023687109,1.1884813023687106
2016-11-07,air_800c02226e2e0288,0,1,0,0,0,0,0,-0.4005474392425323,-0.2498420358416086,0.0,1.18234087643444,-0.3820731389274209,1,19.0,1,1,-1.3517930652587455,-1.3517930652587455
2016-11-10,air_800c02226e2e0288,0,0,0,0,1,0,0,-0.7022215191269919,-0.9535249393132154,0.0,-1.3065409764885973,-0.5053291911218911,1,12.0,1,1,-0.6021298741011317,-0.6021298741011318
2016-11-11,air_800c02226e2e0288,1,0,0,0,0,0,0,-0.3425331931109054,-0.29452031542710727,0.0,0.18165642010455918,-0.3596629476193355,1,1.0,1,1,0.33984149510946426,0.3398414951094642
2016-11-12,air_800c02226e2e0288,0,0,1,0,0,0,0,-0.4121502884688576,-0.2498420358416086,0.0,0.18165642010455918,-0.5389444780840195,1,11.0,1,1,1.7221270880421526,1.7221270880421526
2016-11-13,air_800c02226e2e0288,0,0,0,1,0,0,0,-0.08727051013174733,0.0740754911532583,0.0,0.13033926849789856,-0.3820731389274209,1,58.0,1,1,-0.4444446948365533,-0.4444446948365534
2016-11-14,air_800c02226e2e0288,0,1,0,0,0,0,0,-0.017653414773794937,-0.2051637562561095,0.0,-1.3065409764885973,0.0997459741964172,1,10.0,1,1,-1.4613071157742403,-1.4613071157742403
2016-11-17,air_800c02226e2e0288,0,0,0,0,1,0,0,-0.4005474392425323,-0.21633332615248438,0.0,0.05336354108790775,-0.5949699563542332,1,8.0,1,1,-0.3368123290378196,-0.3368123290378197
2016-11-18,air_800c02226e2e0288,1,0,0,0,0,0,0,-0.2729160977529532,-0.13814633687786146,0.0,-0.5881008539953494,-0.471713904159763,1,10.0,1,1,0.9464966477932361,0.946496647793236
2016-11-19,air_800c02226e2e0288,0,0,1,0,0,0,0,0.2492121174316887,0.0740754911532583,0.0,-1.1525895216686157,0.26782240900705845,1,8.0,1,1,1.448906467168444,1.448906467168444
2016-11-20,air_800c02226e2e0288,0,0,0,1,0,0,0,0.040360831357831924,-0.03762020781048882,0.0,-1.0499552184552945,-0.012304982344010288,1,16.0,1,1,-0.19530963833738652,-0.1953096383373866
2016-11-21,air_800c02226e2e0288,0,1,0,0,0,0,0,-0.1452847562633742,-0.2610116057379831,0.0,-1.1269309458652852,-0.15797122584656592,1,8.0,1,1,-1.3589434671824376,-1.3589434671824376
2016-11-23,air_800c02226e2e0288,0,0,0,0,0,0,1,-0.4353559869215085,-0.6631161220074728,1.0,-1.1782480974719458,-0.2700221823869934,1,6.0,1,1,-0.25778157093385434,-0.2577815709338544
2016-11-25,air_800c02226e2e0288,1,0,0,0,0,0,0,-0.9806899005588009,-0.9423553694168407,0.0,-0.48546655078202816,-0.9983533998997721,1,26.0,1,1,0.8121443590164951,0.812144359016495
2016-11-27,air_800c02226e2e0288,0,0,0,1,0,0,0,-0.6326044237690397,-0.8976770898313418,0.0,-1.3065409764885973,-0.42689352154359195,1,8.0,1,1,-0.5603564733890358,-0.5603564733890358
2016-11-28,air_800c02226e2e0288,0,1,0,0,0,0,0,-0.7370300668059682,-0.9088466597277165,0.0,-1.101272370061955,-0.7966616781270026,1,8.0,1,1,-1.3130303600934672,-1.3130303600934674
2016-11-29,air_800c02226e2e0288,0,0,0,0,0,1,0,-0.8298528606165709,-0.6966248316965971,0.0,0.25863214751455,-0.9871483042457294,1,14.0,1,1,-0.6649781436409518,-0.6649781436409519
2016-11-30,air_800c02226e2e0288,0,0,0,0,0,0,1,-0.5745901776374128,-0.5514204230437257,0.0,-0.6650765814053402,-0.7182260085487033,1,6.0,1,1,-0.4248751737822381,-0.4248751737822382
2016-12-02,air_800c02226e2e0288,1,0,0,0,0,0,0,-0.7370300668059682,-0.7636422510748453,0.0,0.9770722700077982,-0.7966616781270026,1,2.0,1,1,1.077085567136455,1.0770855671364548
2016-12-03,air_800c02226e2e0288,0,0,1,0,0,0,0,-0.8530585590692218,-0.5402508531473509,0.0,0.6948279361711649,-1.0095584955538148,1,4.0,1,1,2.2173865054936686,2.2173865054936686
2016-12-04,air_800c02226e2e0288,0,0,0,1,0,0,0,-0.7718386144849441,-0.8976770898313418,0.0,-1.280882400685267,-0.7854565824729599,1,28.0,1,1,-0.35901620869560036,-0.35901620869560047
2016-12-05,air_800c02226e2e0288,0,1,0,0,0,0,0,-0.6442072729953651,-0.651946552111098,0.0,-0.48546655078202816,-0.6846107215865752,1,10.0,1,1,-1.2467950580634772,-1.2467950580634775
2016-12-06,air_800c02226e2e0288,0,0,0,0,0,1,0,-0.7718386144849441,-0.7077944015929718,0.0,0.3099492991212106,-0.964738112937644,1,4.0,1,1,-0.7624494119691756,-0.7624494119691757
2016-12-08,air_800c02226e2e0288,0,0,0,0,1,0,0,-0.8530585590692218,-0.8306596704530935,0.0,0.5665350571545135,-0.9311228259755157,1,5.0,1,1,-0.05192526292019231,-0.05192526292019241
2016-12-09,air_800c02226e2e0288,1,0,0,0,0,0,0,-0.6442072729953651,-0.6072682725255993,0.0,0.05336354108790775,-0.6846107215865752,1,16.0,1,1,1.705568262534655,1.705568262534655
2016-12-11,air_800c02226e2e0288,0,0,0,1,0,0,0,-0.9922927497851263,-0.8083205306603443,0.0,0.8744379667944769,-1.1216094520942423,1,27.0,1,1,0.14301727373625545,0.14301727373625536
2016-12-12,air_800c02226e2e0288,0,1,0,0,0,0,0,-0.8066471621639203,-0.6854552618002222,0.0,-0.742052308815331,-0.919917730321473,1,13.0,1,1,-1.049218162803564,-1.0492181628035642
2016-12-13,air_800c02226e2e0288,0,0,0,0,0,1,0,-0.6558101222216904,-0.9200162296240914,0.0,-1.3065409764885973,-0.4829189998138057,1,4.0,1,1,-0.46439055283422076,-0.46439055283422087
2016-12-15,air_800c02226e2e0288,0,0,0,0,1,0,0,-1.1663354881800068,-1.3221207458935809,0.0,-0.742052308815331,-0.964738112937644,1,30.0,1,1,0.2943047249638462,0.2943047249638461
2016-12-17,air_800c02226e2e0288,0,0,1,0,0,0,0,-1.2243497343116336,-1.1098989178624614,0.0,0.43824217813786204,-1.323301173867012,1,22.0,1,1,2.886137253830556,2.886137253830556
2016-12-18,air_800c02226e2e0288,0,0,0,1,0,0,0,-1.050306995916753,-0.9423553694168407,0.0,0.3869250265312014,-1.144019643402328,1,10.0,1,1,0.24349923761129705,0.24349923761129696
2016-12-19,air_800c02226e2e0288,0,1,0,0,0,0,0,-0.6442072729953651,-0.42855515418360374,0.0,-0.43414939917536766,-0.9871483042457294,1,17.0,1,1,-0.5069166274330211,-0.5069166274330212
2016-12-20,air_800c02226e2e0288,0,0,0,0,0,1,0,-0.45856168537415914,-0.48440300366547734,0.0,-0.6907351572086705,-0.42689352154359195,1,13.0,1,1,0.21640297768993752,0.2164029776899374
2016-12-21,air_800c02226e2e0288,0,0,0,0,0,0,1,-0.2149018516213262,-0.19399418635973503,0.0,-0.6137594297986796,-0.44930371285167736,1,2.0,1,1,0.7918221640754753,0.7918221640754752
2016-12-22,air_800c02226e2e0288,0,0,0,0,1,0,0,-0.24971039930030237,-0.14931590677423595,0.0,-1.2552238248819367,-0.3596629476193355,1,19.0,1,1,1.893736734210763,1.893736734210763
2016-12-23,air_800c02226e2e0288,1,0,0,0,0,0,0,-0.9574842021061503,-1.1210684877588362,1.0,-0.5624422781920191,-0.7518412955108317,1,22.0,1,1,1.3996063275893038,1.3996063275893038
2016-12-24,air_800c02226e2e0288,0,0,1,0,0,0,0,-1.0271012974641025,-1.1769163372407097,0.0,-0.45980797497869796,-0.7630463911648744,1,9.0,1,1,1.6400856343913697,1.6400856343913697
2016-12-25,air_800c02226e2e0288,0,0,0,1,0,0,0,-0.8298528606165709,-0.7077944015929718,0.0,0.48955932974452265,-0.964738112937644,1,17.0,1,1,-0.043269513223091347,-0.043269513223091444
2016-12-26,air_800c02226e2e0288,0,1,0,0,0,0,0,-0.5397816299584367,-0.5737595628364751,0.0,-1.3065409764885973,-0.41568842588954924,1,10.0,1,1,-0.1779981389431846,-0.17799813894318467
2016-12-27,air_800c02226e2e0288,0,0,0,0,0,1,0,-0.8414557098428965,-0.7301335413857212,0.0,-0.7933694604219916,-0.7518412955108317,1,14.0,1,1,0.5908582363253921,0.590858236325392
2016-12-28,air_800c02226e2e0288,0,0,0,0,0,0,1,-1.2939668296695859,-1.4449860147537028,0.0,-0.7933694604219916,-1.1216094520942423,1,25.0,1,1,1.764653162640953,1.764653162640953
2016-12-29,air_800c02226e2e0288,0,0,0,0,1,0,0,-1.2939668296695859,-1.4561555846500773,1.0,-1.0499552184552945,-1.144019643402328,1,23.0,1,1,1.3390160797095971,1.339016079709597
2016-12-30,air_800c02226e2e0288,1,0,0,0,0,0,0,-1.3171725281222366,-1.2551033265153326,1.0,0.9770722700077982,-1.368121556483183,1,13.0,1,1,0.5618802916872716,0.5618802916872715
2016-12-31,air_800c02226e2e0288,0,0,1,0,0,0,0,-1.235952583537959,-1.0317119285878384,1.0,0.18165642010455918,-1.3120960782129691,1,14.0,1,1,-2.342311900161777,-2.3423119001617776
2017-01-04,air_800c02226e2e0288,0,0,0,0,0,0,1,-0.9458813528798247,-0.6854552618002222,0.0,0.8231208151878165,-1.0655839738240285,1,14.0,1,1,-1.940760381604963,-1.9407603816049632
2017-01-06,air_800c02226e2e0288,1,0,0,0,0,0,0,-1.0154984482377771,-0.96469450920959,0.0,0.8231208151878165,-0.964738112937644,1,14.0,1,1,-0.054935958467010035,-0.05493595846701013
2017-01-07,air_800c02226e2e0288,0,0,1,0,0,0,0,-1.1547326389536814,-1.2215946168262084,0.0,-1.0499552184552945,-1.2336604086346699,1,7.0,1,1,0.7432746983830395,0.7432746983830395
2017-01-09,air_800c02226e2e0288,0,1,0,0,0,0,0,-0.8298528606165709,-1.0763902081733372,1.0,-0.5367837023886888,-0.7518412955108317,1,5.0,1,1,-1.2825470676819377,-1.282547067681938
2017-01-10,air_800c02226e2e0288,0,0,0,0,0,1,0,-1.1315269405010309,-1.0987293479660867,0.0,-0.5367837023886888,-0.964738112937644,1,12.0,1,1,-1.208032352898199,-1.208032352898199
2017-01-11,air_800c02226e2e0288,0,0,0,0,0,0,1,-1.328775377348562,-1.467325154546452,0.0,0.2329735717112198,-1.2000451216725416,1,15.0,1,1,-0.8821245599551802,-0.8821245599551804
