visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Dining bar,Tōkyō-to Chiyoda-ku Kudanminami,total_area_visitors,total_genre_visitors
2016-08-08,air_7dacea2f22afccfb,0,1,0,0,0,0,0,1.4038088991691449,1.4433306805084145,0.0,-0.11450115753691845,1.3805155099520745,1,40.0,1,1,-1.1119935239807723,-1.1119935239807723
2016-08-09,air_7dacea2f22afccfb,0,0,0,0,0,1,0,1.796292405248868,1.9632317909410804,0.0,0.8111114256486236,1.424566007083216,1,8.0,1,1,-0.23616693640727082,-0.23616693640727082
2016-08-10,air_7dacea2f22afccfb,0,0,0,0,0,0,1,1.4730706943596845,1.5357575445853324,0.0,-0.035162936121014655,1.4576038799315723,1,7.0,1,1,0.820689878865575,0.820689878865575
2016-08-11,air_7dacea2f22afccfb,0,0,0,0,1,0,0,1.2652853087880662,1.3162437424026514,1.0,-0.035162936121014655,1.369502885669289,1,3.0,1,1,0.4938188845747503,0.4938188845747503
2016-08-12,air_7dacea2f22afccfb,1,0,0,0,0,0,0,1.1960235135975266,1.2931370263834214,0.0,0.12351350671079245,1.259376642841435,1,25.0,1,1,0.038310860234067615,0.038310860234067615
2016-08-16,air_7dacea2f22afccfb,0,0,0,0,0,1,0,1.2191107786610396,1.4317773224987995,0.0,-0.7756530026694484,1.2043135214275082,1,31.0,1,1,-1.3078815241478814,-1.3078815241478814
2016-08-17,air_7dacea2f22afccfb,0,0,0,0,0,0,1,1.4268961642326579,1.5704176186141765,0.0,1.3135868279493463,1.1272251514480105,1,31.0,1,1,-0.7788666254929941,-0.7788666254929941
2016-08-18,air_7dacea2f22afccfb,0,0,0,0,1,0,0,1.2191107786610396,1.2584769523545776,0.0,-1.0401137407224603,1.369502885669289,1,22.0,1,1,-0.4887490683592717,-0.4887490683592717
2016-08-19,air_7dacea2f22afccfb,1,0,0,0,0,0,0,1.2999162063833358,1.3393504584218805,0.0,0.49375853998500935,1.3474776371037183,1,40.0,1,1,0.9117914837337115,0.9117914837337115
2016-08-22,air_7dacea2f22afccfb,0,1,0,0,0,0,0,1.080587188279961,0.877216138037289,0.0,-1.3310205525807735,1.1492504000135813,1,5.0,1,1,-2.015189692415946,-2.015189692415946
2016-08-23,air_7dacea2f22afccfb,0,0,0,0,0,1,0,1.2075671461292834,1.1198366562391995,0.0,-0.8814372978906531,1.259376642841435,1,26.0,1,1,-0.556782026501142,-0.556782026501142
2016-08-24,air_7dacea2f22afccfb,0,0,0,0,0,0,1,1.1729362485340136,1.212263520316118,0.0,-0.8285451502800507,1.1822882728619375,1,41.0,1,1,-0.35698408621093686,-0.35698408621093686
2016-08-25,air_7dacea2f22afccfb,0,0,0,0,1,0,0,1.346090736510362,1.3855638904603405,0.0,1.8160622302500693,1.1822882728619375,1,29.0,1,1,-0.22091816992719646,-0.22091816992719646
2016-08-26,air_7dacea2f22afccfb,1,0,0,0,0,0,0,1.3807216341056319,1.3971172484699546,0.0,1.3664789755599487,1.2373513942758645,1,33.0,1,1,1.2249776875937002,1.2249776875937002
2016-08-27,air_7dacea2f22afccfb,0,0,1,0,0,0,0,0.9189763328353691,0.7270224839122966,0.0,-1.3310205525807735,0.9730484114890152,1,2.0,1,1,1.2910556756740226,1.2910556756740226
2016-08-29,air_7dacea2f22afccfb,0,1,0,0,0,0,0,1.0690435557482045,1.0851765822103554,0.0,-0.6434226336429423,1.0281115329029422,1,18.0,1,1,-1.4161868655576404,-1.4161868655576404
2016-08-30,air_7dacea2f22afccfb,0,0,0,0,0,1,0,1.0113253930894217,0.8541094220180595,0.0,-1.1723441097489664,1.0721620300340835,1,42.0,1,1,-0.5845426013751235,-0.5845426013751235
2016-08-31,air_7dacea2f22afccfb,0,0,0,0,0,0,1,1.2075671461292834,1.2007101623065035,0.0,1.6573857874182623,1.0721620300340835,1,40.0,1,1,-0.1337265051821559,-0.1337265051821559
2016-09-01,air_7dacea2f22afccfb,0,0,0,0,1,0,0,1.2306544111927964,1.3624571744411105,0.0,1.3400329017546475,1.0170989086201567,1,2.0,1,1,-0.5466161821810923,-0.5466161821810923
2016-09-02,air_7dacea2f22afccfb,1,0,0,0,0,0,0,1.1960235135975266,1.050516508181511,0.0,-0.035162936121014655,1.1272251514480105,1,42.0,1,1,0.7166854715912218,0.7166854715912218
2016-09-05,air_7dacea2f22afccfb,0,1,0,0,0,0,0,1.3922652666373883,1.4202239644891845,0.0,1.2078025327281416,1.3254523885381477,1,35.0,1,1,-1.3207843265540982,-1.3207843265540982
2016-09-06,air_7dacea2f22afccfb,0,0,0,0,0,1,0,1.4384397967644147,1.3509038164314955,0.0,1.2078025327281416,1.4465912556487868,1,38.0,1,1,-0.5845426013751235,-0.5845426013751235
2016-09-07,air_7dacea2f22afccfb,0,0,0,0,0,0,1,1.242198043724553,1.108283298229585,0.0,-0.722760855058846,1.3915281342348598,1,15.0,1,1,-0.48327515218693734,-0.48327515218693734
2016-09-08,air_7dacea2f22afccfb,0,0,0,0,1,0,0,1.1613926160022567,1.1198366562391995,0.0,-0.987221593111858,1.314439764255362,1,38.0,1,1,-0.32883251732464575,-0.32883251732464575
2016-09-09,air_7dacea2f22afccfb,1,0,0,0,0,0,0,1.2306544111927964,1.3624571744411105,0.0,0.07062135910019,1.0831746543168692,1,43.0,1,1,1.0490303820543807,1.0490303820543807
2016-09-12,air_7dacea2f22afccfb,0,1,0,0,0,0,0,0.9651508629623952,0.8078959899796001,0.0,-1.25168233116487,1.0721620300340835,1,23.0,1,1,-1.2984976678524511,-1.2984976678524511
2016-09-13,air_7dacea2f22afccfb,0,0,0,0,0,1,0,0.7227345797955075,0.3688683856142377,0.0,-1.3310205525807735,0.9510231629234441,1,7.0,1,1,-0.756579966791347,-0.756579966791347
2016-09-14,air_7dacea2f22afccfb,0,0,0,0,0,0,1,0.7804527424542903,0.6808090518738376,0.0,-1.25168233116487,0.8629221686611613,1,26.0,1,1,-0.34329929578010093,-0.34329929578010093
2016-09-15,air_7dacea2f22afccfb,0,0,0,0,1,0,0,0.8958890677718561,0.6577023358546077,0.0,-1.3045744787754725,1.0391241571857273,1,26.0,1,1,-0.0035254990830594674,-0.0035254990830594674
2016-09-16,air_7dacea2f22afccfb,1,0,0,0,0,0,0,0.7573654773907769,0.4266351756623117,0.0,-1.3310205525807735,1.006086284337371,1,50.0,1,1,0.9778694718140337,0.9778694718140337
2016-09-20,air_7dacea2f22afccfb,0,0,0,0,0,1,0,0.31870744118402755,-0.07015921875112428,0.0,-1.3310205525807735,0.5325434401775997,1,29.0,1,1,-1.8079628658918583,-1.8079628658918583
2016-09-21,air_7dacea2f22afccfb,0,0,0,0,0,0,1,0.43414376650159325,0.2879948795469342,0.0,-1.3045744787754725,0.5325434401775997,1,45.0,1,1,0.4465086090852889,0.4465086090852889
2016-09-22,air_7dacea2f22afccfb,0,0,0,0,1,0,0,0.35333833877929693,0.022267645325793773,1.0,-1.3310205525807735,0.5876065615915266,1,3.0,1,1,-0.2502427208504164,-0.2502427208504164
2016-09-23,air_7dacea2f22afccfb,1,0,0,0,0,0,0,0.5149491942238892,0.16090794144117168,0.0,-1.3310205525807735,0.7307706772677364,1,22.0,1,1,0.25335756700434703,0.25335756700434703
2016-09-27,air_7dacea2f22afccfb,0,0,0,0,0,1,0,1.0690435557482045,1.050516508181511,0.0,-0.722760855058846,1.1051999028824397,1,4.0,1,1,-0.40703131978656554,-0.40703131978656554
2016-09-28,air_7dacea2f22afccfb,0,0,0,0,0,0,1,1.1729362485340136,1.1429433722584295,0.0,-0.7756530026694484,1.2373513942758645,1,23.0,1,1,-0.2866051639952091,-0.2866051639952091
2016-09-29,air_7dacea2f22afccfb,0,0,0,0,1,0,0,0.9536072304306389,0.8310027059988296,0.0,-1.145898035943665,0.9840610357718004,1,28.0,1,1,-0.15953210999458942,-0.15953210999458942
2016-09-30,air_7dacea2f22afccfb,1,0,0,0,0,0,0,0.5842109894144283,0.46129524969115615,0.0,-0.6963147812535447,0.6646949315710242,1,47.0,1,1,1.2961385978340472,1.2961385978340472
2016-10-01,air_7dacea2f22afccfb,0,0,1,0,0,0,0,0.3879692363745667,0.1262478674123272,0.0,-1.3310205525807735,0.5325434401775997,1,3.0,1,1,1.3317190529542209,1.3317190529542209
2016-10-03,air_7dacea2f22afccfb,0,1,0,0,0,0,0,0.7342782123272638,0.6692556938642226,0.0,-1.3310205525807735,0.8078590472472345,1,2.0,1,1,-1.527620159065876,-1.527620159065876
2016-10-04,air_7dacea2f22afccfb,0,0,0,0,0,1,0,0.9882381280259083,1.3046903843930364,0.0,0.3086360233479009,0.7638085501160926,1,37.0,1,1,-0.6467106493323497,-0.6467106493323497
2016-10-05,air_7dacea2f22afccfb,0,0,0,0,0,0,1,0.8843454352400992,0.6577023358546077,0.0,-1.145898035943665,0.9620357872062297,1,33.0,1,1,-0.8242219309209076,-0.8242219309209076
2016-10-06,air_7dacea2f22afccfb,0,0,0,0,1,0,0,1.1152180858752307,1.223816878325733,0.0,0.8640035732592263,0.9510231629234441,1,25.0,1,1,-0.33117848139850337,-0.33117848139850337
2016-10-07,air_7dacea2f22afccfb,1,0,0,0,0,0,0,0.5842109894144283,0.4844019657103857,0.0,0.202851728126696,0.686720180136595,1,25.0,1,1,0.8961517232413276,0.8961517232413276
2016-10-08,air_7dacea2f22afccfb,0,0,1,0,0,0,0,0.5611237243509153,0.5306153977488451,0.0,-1.278128404970171,0.5986191858743117,1,1.0,1,1,1.158899699513378,1.158899699513378
2016-10-12,air_7dacea2f22afccfb,0,0,0,0,0,0,1,0.1801838508029484,0.2879948795469342,0.0,0.8375574994539247,0.10305109314896926,1,39.0,1,1,-0.4179791521312343,-0.4179791521312343
2016-10-13,air_7dacea2f22afccfb,0,0,0,0,1,0,0,0.01857299535835661,-0.2896730209338057,0.0,-1.3310205525807735,0.27925308167353563,1,39.0,1,1,-0.3823986970110608,-0.3823986970110608
2016-10-14,air_7dacea2f22afccfb,1,0,0,0,0,0,0,-0.08531969742745255,-0.13947936680881323,0.0,-0.27317760036872557,-0.018087773961669978,1,29.0,1,1,1.05958722038674,1.05958722038674
2016-10-15,air_7dacea2f22afccfb,0,0,1,0,0,0,0,0.04166026042186967,0.23022808949886023,0.0,1.5251554183917562,-0.10618876822395297,1,6.0,1,1,1.5432468136137139,1.5432468136137139
2016-10-17,air_7dacea2f22afccfb,0,1,0,0,0,0,0,0.1340093206759223,-0.13947936680881323,0.0,-1.3310205525807735,0.323303578804677,1,8.0,1,1,-1.3876443026590395,-1.3876443026590395
2016-10-18,air_7dacea2f22afccfb,0,0,0,0,0,1,0,0.5264928267556455,0.6461489778449931,0.0,0.22929780193199734,0.43342982163253096,1,30.0,1,1,-0.5540450684149747,-0.5540450684149747
2016-10-19,air_7dacea2f22afccfb,0,0,0,0,0,0,1,0.5149491942238892,0.3688683856142377,0.0,-0.8285451502800507,0.6206444344398825,1,39.0,1,1,-0.4117232479342807,-0.4117232479342807
2016-10-20,air_7dacea2f22afccfb,0,0,0,0,1,0,0,0.6419291520732112,0.8078959899796001,0.0,1.3135868279493463,0.4664676944808872,1,24.0,1,1,-0.18260075672085577,-0.18260075672085577
2016-10-21,air_7dacea2f22afccfb,1,0,0,0,0,0,0,0.2148147483982182,0.08003443537386776,0.0,-0.035162936121014655,0.290265705956321,1,39.0,1,1,1.083828849149935,1.083828849149935
2016-10-22,air_7dacea2f22afccfb,0,0,1,0,0,0,0,0.04166026042186967,-0.2781196629241907,0.0,-1.3045744787754725,0.21317733597682315,1,4.0,1,1,1.6527251370604015,1.6527251370604015
2016-10-24,air_7dacea2f22afccfb,0,1,0,0,0,0,0,-0.16612512514974845,-0.18569279884727227,0.0,1.2606946803387442,-0.09517614394116762,1,33.0,1,1,-1.2148249492181968,-1.2148249492181968
2016-10-25,air_7dacea2f22afccfb,0,0,0,0,0,1,0,-0.2700178179355576,-0.40520660102995365,0.0,-0.6963147812535447,-0.3044160053140901,1,7.0,1,1,-0.5157276552086341,-0.5157276552086341
2016-10-26,air_7dacea2f22afccfb,0,0,0,0,0,0,1,0.31870744118402755,0.5768288297873041,0.0,1.2078025327281416,-0.018087773961669978,1,37.0,1,1,-0.10870288839434157,-0.10870288839434157
2016-10-27,air_7dacea2f22afccfb,0,0,0,0,1,0,0,0.30716380865227083,0.2995482375565492,0.0,0.6788810566221175,0.047987971735042316,1,46.0,1,1,-0.09462710395119601,-0.09462710395119601
2016-10-28,air_7dacea2f22afccfb,1,0,0,0,0,0,0,-0.4778032035071759,-0.6824871932607086,0.0,-1.3310205525807735,-0.2934033810313047,1,40.0,1,1,0.9821704059494394,0.9821704059494394
2016-10-31,air_7dacea2f22afccfb,0,1,0,0,0,0,0,-0.23538692034028783,-0.18569279884727227,0.0,-0.29962367417402674,-0.3264412538796608,1,32.0,1,1,-1.0384866496665677,-1.0384866496665677
2016-11-01,air_7dacea2f22afccfb,0,0,0,0,0,1,0,-0.339279613126097,-0.4976334651068721,0.0,-0.458300117005834,-0.11720139250673853,1,39.0,1,1,-0.7436771643851302,-0.7436771643851302
2016-11-02,air_7dacea2f22afccfb,0,0,0,0,0,0,1,-0.6278704264200112,-0.9828745015106936,0.0,-1.3310205525807735,-0.4585927452730855,1,6.0,1,1,0.45432848933148084,0.45432848933148084
2016-11-03,air_7dacea2f22afccfb,0,0,0,0,1,0,0,-0.3969977757848798,-0.1510327248184282,1.0,1.1813564589228405,-0.4806179938386562,1,17.0,1,1,-0.028158121858564197,-0.028158121858564197
2016-11-04,air_7dacea2f22afccfb,1,0,0,0,0,0,0,-0.2700178179355576,-0.22035287287611674,0.0,1.1020182375069367,-0.4696053695558709,1,30.0,1,1,0.10556183035131862,0.10556183035131862
2016-11-07,air_7dacea2f22afccfb,0,1,0,0,0,0,0,-0.6163267938882547,-0.7287006252991679,0.0,0.8904496470645273,-0.5026432424042272,1,19.0,1,1,-1.2879408295200918,-1.2879408295200918
2016-11-08,air_7dacea2f22afccfb,0,0,0,0,0,1,0,-0.7433067517375769,-0.8211274893760864,0.0,-0.854991224085352,-0.7339083523427202,1,35.0,1,1,-1.100654697623794,-1.100654697623794
2016-11-09,air_7dacea2f22afccfb,0,0,0,0,0,0,1,-0.685588589078794,-0.7055939092799384,0.0,0.25574387573729845,-0.5356811152525832,1,37.0,1,1,-0.7823855716037805,-0.7823855716037805
2016-11-10,air_7dacea2f22afccfb,0,0,0,0,1,0,0,-0.7779376493328467,-0.8904476374337751,0.0,-1.1987901835542676,-0.5687189881009395,1,36.0,1,1,-0.5090807569993708,-0.5090807569993708
2016-11-11,air_7dacea2f22afccfb,1,0,0,0,0,0,0,-0.847199444523386,-0.9944278595203083,0.0,-1.3310205525807735,-0.7779588494738617,1,36.0,1,1,0.4695772558115552,0.4695772558115552
2016-11-14,air_7dacea2f22afccfb,0,1,0,0,0,0,0,-0.3046487155308274,-0.46297339107802765,0.0,-1.3310205525807735,-0.13922664107230923,1,36.0,1,1,-1.401720087102185,-1.401720087102185
2016-11-15,air_7dacea2f22afccfb,0,0,0,0,0,1,0,-0.11995059502272214,-0.16258608282804274,0.0,-0.9078833716959543,-0.007075149678884628,1,39.0,1,1,-0.8848260028288953,-0.8848260028288953
2016-11-16,air_7dacea2f22afccfb,0,0,0,0,0,0,1,-0.44317230591190615,-0.6824871932607086,0.0,-1.1723441097489664,-0.2273276353345924,1,27.0,1,1,-0.2846501939336611,-0.2846501939336611
2016-11-17,air_7dacea2f22afccfb,0,0,0,0,1,0,0,-0.4316286733801496,-0.2781196629241907,0.0,0.8111114256486236,-0.5466937395353686,1,42.0,1,1,-0.23342997832110363,-0.23342997832110363
2016-11-18,air_7dacea2f22afccfb,1,0,0,0,0,0,0,-0.5816958962929849,-0.5785069711741756,0.0,1.0491260898963344,-0.7339083523427202,1,56.0,1,1,1.0998596036546286,1.0998596036546286
2016-11-21,air_7dacea2f22afccfb,0,1,0,0,0,0,0,-0.4316286733801496,-0.6940405512703236,0.0,-1.3310205525807735,-0.2823907567485194,1,22.0,1,1,-1.2953697157539743,-1.2953697157539743
2016-11-22,air_7dacea2f22afccfb,0,0,0,0,0,1,0,-0.2700178179355576,-0.16258608282804274,0.0,0.4408663923744069,-0.27137813246573383,1,25.0,1,1,0.7491379746129184,0.7491379746129184
2016-11-24,air_7dacea2f22afccfb,0,0,0,0,1,0,0,-1.5629046614922932,-1.3987953898568262,0.0,-1.3310205525807735,-1.3065648150475604,1,20.0,1,1,-1.1092565658946052,-1.1092565658946052
2016-11-25,air_7dacea2f22afccfb,1,0,0,0,0,0,0,-1.2396829506031095,-1.1446215136453006,0.0,1.1284643113122381,-1.3726405607442727,1,41.0,1,1,0.9602747412601018,0.9602747412601018
2016-11-26,air_7dacea2f22afccfb,0,0,1,0,0,0,0,-0.928004872245682,-0.8788942794241603,0.0,0.38797424476380443,-1.0532744565434964,1,1.0,1,1,1.951444562464935,1.951444562464935
2016-11-28,air_7dacea2f22afccfb,0,1,0,0,0,0,0,-0.6047831613564981,-0.7749140573376271,0.0,-0.458300117005834,-0.37049175101080234,1,26.0,1,1,-1.2476684462522032,-1.2476684462522032
2016-11-29,air_7dacea2f22afccfb,0,0,0,0,0,1,0,-0.6740449565470376,-0.7402539833087827,0.0,0.1764056543213949,-0.5797316123837248,1,30.0,1,1,-0.5743767570550738,-0.5743767570550738
2016-11-30,air_7dacea2f22afccfb,0,0,0,0,0,0,1,-0.8702867095868991,-1.0290879335491525,0.0,-0.035162936121014655,-0.8770724680189304,1,43.0,1,1,-0.32492257720154977,-0.32492257720154977
2016-12-01,air_7dacea2f22afccfb,0,0,0,0,1,0,0,-0.7317631192058204,-0.4860801070972572,0.0,-0.5111922646164363,-0.755933600908291,1,19.0,1,1,-0.43440090064823744,-0.43440090064823744
2016-12-02,air_7dacea2f22afccfb,1,0,0,0,0,0,0,-0.5586086312294718,-0.6016136871934051,0.0,0.9168957208698284,-0.4475801209903002,1,43.0,1,1,1.2355345259260595,1.2355345259260595
2016-12-05,air_7dacea2f22afccfb,0,1,0,0,0,0,0,-0.4200850408483931,-0.2781196629241907,0.0,0.6788810566221175,-0.5136558666870125,1,33.0,1,1,-1.1788535000857137,-1.1788535000857137
2016-12-06,air_7dacea2f22afccfb,0,0,0,0,0,1,0,-0.6394140589517677,-0.4167599590395682,0.0,0.9168957208698284,-0.6347947337976517,1,33.0,1,1,-0.6756442062432599,-0.6756442062432599
2016-12-07,air_7dacea2f22afccfb,0,0,0,0,0,0,1,-1.0203539324997346,-1.0984080816068416,0.0,-0.9343294455012555,-0.8660598437361449,1,5.0,1,1,-0.11143984648050877,-0.11143984648050877
2016-12-08,air_7dacea2f22afccfb,0,0,0,0,1,0,0,-0.8933739746504124,-0.7864674153472418,0.0,0.9433417946751296,-1.0752997051090674,1,18.0,1,1,0.06255248899726275,0.06255248899726275
2016-12-09,air_7dacea2f22afccfb,1,0,0,0,0,0,0,-0.6047831613564981,-0.38209988501072417,0.0,1.0226800160910334,-0.9871987108467843,1,56.0,1,1,1.8884945264830897,1.8884945264830897
2016-12-10,air_7dacea2f22afccfb,0,0,1,0,0,0,0,-0.9049176071821688,-0.9828745015106936,0.0,0.9697878684804306,-0.7889714737566472,1,1.0,1,1,2.651323844499117,2.651323844499117
2016-12-11,air_7dacea2f22afccfb,0,0,0,1,0,0,0,-1.1011593602220304,-1.1330681556356859,0.0,0.9962339422857323,-1.0202365836951404,1,2.0,1,1,0.26508738737363496,0.26508738737363496
2016-12-12,air_7dacea2f22afccfb,0,1,0,0,0,0,0,-1.0780720951585174,-1.179281587674145,0.0,0.6524349828168164,-1.1193502022402089,1,21.0,1,1,-0.9735816436231743,-0.9735816436231743
2016-12-13,air_7dacea2f22afccfb,0,0,0,0,0,1,0,-0.8010249143963597,-0.6247204032126347,0.0,-0.6698687074482436,-1.0312492079779256,1,49.0,1,1,-0.36597694849405765,-0.36597694849405765
2016-12-14,air_7dacea2f22afccfb,0,0,0,0,0,0,1,-0.9510921373091952,-1.0868547235972266,0.0,-1.25168233116487,-0.8220093466050034,1,33.0,1,1,0.31708959101081163,0.31708959101081163
2016-12-15,air_7dacea2f22afccfb,0,0,0,0,1,0,0,-1.17042115541257,-1.2254950197126042,0.0,0.49375853998500935,-1.0642870808262819,1,33.0,1,1,0.42226698032209375,0.42226698032209375
2016-12-16,air_7dacea2f22afccfb,1,0,0,0,0,0,0,-1.332032010857162,-1.2601550937414485,0.0,0.9433417946751296,-1.2404890693508481,1,41.0,1,1,2.0675697841208858,2.0675697841208858
2016-12-17,air_7dacea2f22afccfb,0,0,1,0,0,0,0,-1.1127029927537873,-0.8788942794241603,0.0,1.0491260898963344,-1.405678433592629,1,2.0,1,1,3.1150427430983014,3.1150427430983014
2016-12-19,air_7dacea2f22afccfb,0,1,0,0,0,0,0,-0.7317631192058204,-0.5785069711741756,0.0,0.8640035732592263,-0.8880850923017156,1,37.0,1,1,-0.4101592718850423,-0.4101592718850423
