visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Italian/French,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,total_area_visitors,total_genre_visitors
2016-02-18,air_40f6193ea3ed1b91,0,0,0,0,1,0,0,-1.1956096516494543,-1.006981395157023,0.0,1.2167591883536097,-1.3753894130601263,1,16.0,1,1,-1.0242281314893122,-1.0242281314893122
2016-02-19,air_40f6193ea3ed1b91,1,0,0,0,0,0,0,-0.771954613847081,-0.674110182439607,0.0,0.599750851902541,-1.0361549122423925,1,25.0,1,1,-0.7116043287021945,-0.7116043287021945
2016-02-20,air_40f6193ea3ed1b91,0,0,1,0,0,0,0,-0.8661001778031638,-1.173417001515731,0.0,-1.4826522836198157,-0.5214542903120377,1,6.0,1,1,-0.7450106999729071,-0.7450106999729071
2016-02-21,air_40f6193ea3ed1b91,0,0,0,1,0,0,0,-0.9720139372537572,-0.9736942738852813,0.0,0.34266404504792897,-0.9074797567598037,1,21.0,1,1,-1.1062482519972563,-1.1062482519972563
2016-02-22,air_40f6193ea3ed1b91,0,1,0,0,0,0,0,-1.1485368696714127,-1.3065654866026974,0.0,-1.2769828381361261,-1.118039102094949,1,14.0,1,1,-1.324885472925727,-1.324885472925727
2016-02-23,air_40f6193ea3ed1b91,0,0,0,0,0,1,0,-0.9484775462647366,-1.195608415696892,0.0,-1.0970220733378977,-0.7554091184621989,1,13.0,1,1,-1.1129793865070268,-1.1129793865070268
2016-02-25,air_40f6193ea3ed1b91,0,0,0,0,1,0,0,-1.348596193078089,-1.2843740724215365,0.0,1.1910505076681486,-1.2701097403925536,1,9.0,1,1,-0.9676367413516123,-0.9676367413516123
2016-02-26,air_40f6193ea3ed1b91,1,0,0,0,0,0,0,-1.289755215605537,-1.2177998298780532,0.0,0.625459532588002,-1.2935052232075699,1,33.0,1,1,-0.5657630809905008,-0.5657630809905007
2016-02-27,air_40f6193ea3ed1b91,0,0,1,0,0,0,0,-0.9720139372537572,-0.7406844249830902,0.0,0.08557723819331704,-1.2233187747625214,1,7.0,1,1,-0.4009749361401938,-0.4009749361401938
2016-02-28,air_40f6193ea3ed1b91,0,0,0,1,0,0,0,-0.677809049890998,-0.5298659902620599,0.0,1.0625071042408425,-0.8255955669072473,1,20.0,1,1,-0.9728720681925449,-0.9728720681925449
2016-02-29,air_40f6193ea3ed1b91,0,1,0,0,0,0,0,-0.9484775462647366,-0.9515028597041203,0.0,-1.3541088801925096,-1.305202964615078,1,15.0,1,1,-1.2780168326354733,-1.2780168326354733
2016-03-01,air_40f6193ea3ed1b91,0,0,0,0,0,1,0,-1.5251191254957444,-1.4730010929614052,0.0,0.23982932230608434,-1.3870871544676342,1,13.0,1,1,-1.1710665843135646,-1.1710665843135646
2016-03-03,air_40f6193ea3ed1b91,0,0,0,0,1,0,0,-0.8661001778031638,-0.6852058895301875,0.0,1.3195939110954544,-1.1765278091324893,1,25.0,1,1,-1.0601275155414214,-1.0601275155414214
2016-03-04,air_40f6193ea3ed1b91,1,0,0,0,0,0,0,-0.4895179219788321,-0.26356902008812727,0.0,1.01108974286992,-0.8138978254997392,1,12.0,1,1,-0.6944025405105587,-0.6944025405105587
2016-03-05,air_40f6193ea3ed1b91,0,0,1,0,0,0,0,-0.07763107967096919,-0.030559171185935916,0.0,0.4454987677897739,-0.17052204808679583,1,15.0,1,1,-0.4755160183039484,-0.47551601830394835
2016-03-06,air_40f6193ea3ed1b91,0,0,0,1,0,0,0,0.04005087527413471,0.024919364266966754,0.0,-0.5828484596286739,-0.2524062379393522,1,16.0,1,1,-1.0977720085405083,-1.0977720085405083
2016-03-07,air_40f6193ea3ed1b91,0,1,0,0,0,0,0,0.11066004824119667,0.024919364266966754,0.0,-0.9427699892251306,0.2388989011759864,1,7.0,1,1,-1.3804796579508682,-1.3804796579508682
2016-03-08,air_40f6193ea3ed1b91,0,0,0,0,0,1,0,-0.14824025263803137,-0.04165487827651661,0.0,-0.24863561071767842,-0.10033559964174729,1,14.0,1,1,-1.0511526695283941,-1.0511526695283941
2016-03-10,air_40f6193ea3ed1b91,0,0,0,0,1,0,0,-1.0426231102208194,-1.1290341731534088,0.0,-0.8913526278542083,-0.8255955669072473,1,15.0,1,1,-0.9783566963116171,-0.9783566963116171
2016-03-11,air_40f6193ea3ed1b91,1,0,0,0,0,0,0,-1.0779276967043505,-0.9293114455229593,0.0,0.00845119613693351,-0.9776662052048523,1,9.0,1,1,-0.6455394899951878,-0.6455394899951878
2016-03-12,air_40f6193ea3ed1b91,0,0,1,0,0,0,0,-1.0896958921988609,-0.9182157384323787,0.0,1.2681765497245319,-1.1531323263174733,1,11.0,1,1,-0.458812832668592,-0.45881283266859196
2016-03-13,air_40f6193ea3ed1b91,0,0,0,1,0,0,0,-0.901404764286695,-0.696301596620768,0.0,-0.8399352664832859,-1.0010616880198684,1,10.0,1,1,-1.048410355468858,-1.048410355468858
2016-03-14,air_40f6193ea3ed1b91,0,1,0,0,0,0,0,-1.1367686741769023,-1.3509483149650194,0.0,-1.4826522836198157,-0.8840842739447877,1,13.0,1,1,-1.2735294096289596,-1.2735294096289596
2016-03-15,air_40f6193ea3ed1b91,0,0,0,0,0,1,0,-0.901404764286695,-0.7628758391642513,0.0,1.1653418269826874,-0.8372933083147553,1,12.0,1,1,-1.003286824125582,-1.003286824125582
2016-03-17,air_40f6193ea3ed1b91,0,0,0,0,1,0,0,-0.3718359670337284,-0.052750585367096904,0.0,1.4224286338372993,-0.7554091184621989,1,8.0,1,1,-0.8689134352083119,-0.8689134352083119
2016-03-18,air_40f6193ea3ed1b91,1,0,0,0,0,0,0,-0.20708123011058321,-0.09713341372941928,0.0,-0.5571397789432126,-0.4044768762369571,1,15.0,1,1,-0.49994754356163384,-0.4999475435616338
2016-03-19,air_40f6193ea3ed1b91,0,0,1,0,0,0,0,-0.2423858165941144,-0.4078132122656743,0.0,-1.3541088801925096,-0.21731301371682793,1,29.0,1,1,-0.48274575536999814,-0.48274575536999814
2016-03-20,air_40f6193ea3ed1b91,0,0,0,1,0,0,0,-0.5836634859349149,-0.48548316189973795,1.0,0.4454987677897739,-0.4161746176444651,1,6.0,1,1,-0.6914109251728829,-0.6914109251728829
2016-03-21,air_40f6193ea3ed1b91,0,1,0,0,0,0,0,-0.7601864183525705,-0.651918768258446,1.0,1.2681765497245319,-0.7320136356471828,1,8.0,1,1,-1.1291839695861037,-1.1291839695861037
2016-03-22,air_40f6193ea3ed1b91,0,0,0,0,0,1,0,-0.6542726589019773,-0.4189089193562546,0.0,1.396719953151838,-0.965968463797344,1,17.0,1,1,-0.9992980036753475,-0.9992980036753475
2016-03-24,air_40f6193ea3ed1b91,0,0,0,0,1,0,0,-0.8543319823086535,-0.7961629604359928,0.0,-0.42859637551590685,-0.7554091184621989,1,18.0,1,1,-0.9584125940604453,-0.9584125940604453
2016-03-25,air_40f6193ea3ed1b91,1,0,0,0,0,0,0,-1.0190867192317987,-0.9182157384323787,0.0,0.8568376587571529,-0.942572980982328,1,4.0,1,1,-0.364078346975526,-0.364078346975526
2016-03-26,air_40f6193ea3ed1b91,0,0,1,0,0,0,0,-0.936709350770226,-0.7184930108019292,0.0,1.139633146297226,-1.0712481364649167,1,8.0,1,1,-0.3698122763727379,-0.3698122763727379
2016-03-27,air_40f6193ea3ed1b91,0,0,0,1,0,0,0,-0.7366500273635498,-0.5520574044432212,0.0,-0.06867484591945003,-0.942572980982328,1,17.0,1,1,-0.919022992114381,-0.919022992114381
2016-03-28,air_40f6193ea3ed1b91,0,1,0,0,0,0,0,-0.6660408543964876,-0.6075359398961238,0.0,0.4969161291606963,-0.6735249286096424,1,14.0,1,1,-1.0344494838930378,-1.0344494838930378
2016-03-29,air_40f6193ea3ed1b91,0,0,0,0,0,1,0,-0.4895179219788321,-0.4411003335374156,0.0,0.47120744847523494,-0.7788046012772151,1,16.0,1,1,-0.7639575971115203,-0.7639575971115203
2016-03-30,air_40f6193ea3ed1b91,0,0,0,0,0,0,1,-0.13647205714352104,-0.18589907045406362,0.0,0.41979008710431276,-0.3108949449768925,1,13.0,1,1,-0.8479721278445815,-0.8479721278445815
2016-03-31,air_40f6193ea3ed1b91,0,0,0,0,1,0,0,0.028282679779624172,0.1580678493539331,0.0,0.625459532588002,-0.1588243066792876,1,18.0,1,1,-0.8128206476268912,-0.8128206476268912
2016-04-01,air_40f6193ea3ed1b91,1,0,0,0,0,0,0,-0.20708123011058321,-0.463291747718577,0.0,-1.4826522836198157,0.04003729724834939,1,9.0,1,1,-0.6091415033867994,-0.6091415033867994
2016-04-02,air_40f6193ea3ed1b91,0,0,1,0,0,0,0,0.07535546175766548,0.10258931390103042,0.0,-0.12009220729037245,0.06343278006336543,1,17.0,1,1,-0.6260939903002953,-0.6260939903002953
2016-04-03,air_40f6193ea3ed1b91,0,0,0,1,0,0,0,0.18126922120825906,0.21354638480683574,0.0,-1.4055262415634322,0.1921079355459543,1,25.0,1,1,-1.1426462386056446,-1.1426462386056448
2016-04-04,air_40f6193ea3ed1b91,0,1,0,0,0,0,0,-0.03055829769292767,0.11368502099161111,0.0,-1.3284001995070487,0.004944073025825117,1,10.0,1,1,-1.2535853073777878,-1.2535853073777878
2016-04-05,air_40f6193ea3ed1b91,0,0,0,0,0,1,0,-0.20708123011058321,-0.26356902008812727,0.0,-0.42859637551590685,-0.04184689260420697,1,17.0,1,1,-1.0521498746409528,-1.0521498746409528
2016-04-06,air_40f6193ea3ed1b91,0,0,0,0,0,0,1,0.028282679779624172,0.19135497062567478,0.0,0.599750851902541,-0.22901075512433616,1,8.0,1,1,-0.9860850359339461,-0.9860850359339461
2016-04-07,air_40f6193ea3ed1b91,0,0,0,0,1,0,0,0.11066004824119667,0.21354638480683574,0.0,-1.4826522836198157,0.04003729724834939,1,10.0,1,1,-1.1002650213219047,-1.1002650213219047
2016-04-08,air_40f6193ea3ed1b91,1,0,0,0,0,0,0,-0.03055829769292767,-0.18589907045406362,0.0,-0.9427699892251306,0.08682826287838169,1,9.0,1,1,-0.5498077991895632,-0.5498077991895632
2016-04-09,air_40f6193ea3ed1b91,0,0,1,0,0,0,0,0.08712365725217601,0.23573779898799674,0.0,0.2912466836770068,-0.12373108245676355,1,31.0,1,1,-0.458812832668592,-0.45881283266859196
2016-04-10,air_40f6193ea3ed1b91,0,0,0,1,0,0,0,0.13419643923021732,0.04711077844812774,0.0,-1.4055262415634322,0.09852600428588972,1,22.0,1,1,-1.0302113621646638,-1.0302113621646638
2016-04-11,air_40f6193ea3ed1b91,0,1,0,0,0,0,0,-0.5718952904404045,-0.463291747718577,0.0,0.6768768939589247,-0.6501294457946264,1,12.0,1,1,-1.2755238198540768,-1.2755238198540768
2016-04-12,air_40f6193ea3ed1b91,0,0,0,0,0,1,0,-0.4895179219788321,-0.28576043426928827,0.0,1.1653418269826874,-0.8372933083147553,1,14.0,1,1,-1.1144751941758646,-1.1144751941758646
2016-04-14,air_40f6193ea3ed1b91,0,0,0,0,1,0,0,0.251878394175321,0.3023120415314801,0.0,0.882546339442614,0.2388989011759864,1,10.0,1,1,-0.9950598819469735,-0.9950598819469735
2016-04-15,air_40f6193ea3ed1b91,1,0,0,0,0,0,0,-0.07763107967096919,0.013823657176386063,0.0,1.6023893986355275,-0.1588243066792876,1,16.0,1,1,-0.5772309397849245,-0.5772309397849245
2016-04-16,air_40f6193ea3ed1b91,0,0,1,0,0,0,0,0.004746288790603517,0.3355991628032218,0.0,1.5252633565791438,-0.4512678418669892,1,10.0,1,1,-0.3645769495318053,-0.36457694953180525
2016-04-17,air_40f6193ea3ed1b91,0,0,0,1,0,0,0,0.4754741085710183,0.5908004258865738,0.0,0.3683727257333903,0.40266728088109954,1,18.0,1,1,-1.0663600474949126,-1.0663600474949126
2016-04-18,air_40f6193ea3ed1b91,0,1,0,0,0,0,0,-0.054094688681948326,-0.18589907045406362,0.0,-1.2255654767652038,0.016641814433333346,1,9.0,1,1,-1.363776472315512,-1.363776472315512
2016-04-19,air_40f6193ea3ed1b91,0,0,0,0,0,1,0,-0.1600084481325417,-0.030559171185935916,0.0,1.2167591883536097,-0.2524062379393522,1,16.0,1,1,-1.0511526695283941,-1.0511526695283941
2016-04-21,air_40f6193ea3ed1b91,0,0,0,0,1,0,0,-0.07763107967096919,-0.4300046264468353,0.0,-1.4826522836198157,0.20380567695346233,1,7.0,1,1,-1.0242281314893122,-1.0242281314893122
2016-04-22,air_40f6193ea3ed1b91,1,0,0,0,0,0,0,0.3695603491204247,0.35779057698438277,0.0,0.4454987677897739,0.36757405665857523,1,17.0,1,1,-0.5318581071635087,-0.5318581071635087
2016-04-23,air_40f6193ea3ed1b91,0,0,1,0,0,0,0,0.31071937164787283,0.4354605266184464,0.0,0.11128591887877838,0.20380567695346233,1,18.0,1,1,-0.43587711507974447,-0.4358771150797444
2016-04-24,air_40f6193ea3ed1b91,0,0,0,1,0,0,0,0.2048056121972797,0.3355991628032218,0.0,-0.09438352660491113,0.2856898668060187,1,20.0,1,1,-1.0451694388530426,-1.0451694388530426
2016-04-25,air_40f6193ea3ed1b91,0,1,0,0,0,0,0,0.3224875671423834,0.5242261833430908,0.0,0.26553800299154545,0.11022374569339773,1,2.0,1,1,-1.228655179563823,-1.228655179563823
2016-04-26,air_40f6193ea3ed1b91,0,0,0,0,0,1,0,0.5107786950545494,0.7683317393358624,0.0,1.5509720372646054,0.36757405665857523,1,13.0,1,1,-0.9556702800009091,-0.9556702800009093
2016-04-28,air_40f6193ea3ed1b91,0,0,0,0,1,0,0,0.05181907076864482,-0.13042053500116096,0.0,-1.4826522836198157,0.09852600428588972,1,22.0,1,1,-0.6976434571263742,-0.6976434571263742
2016-04-29,air_40f6193ea3ed1b91,1,0,0,0,0,0,0,-0.3365313805501972,-0.33014326263161026,1.0,0.26553800299154545,-0.24070849653184417,1,16.0,1,1,-0.5268720816007157,-0.5268720816007157
2016-04-30,air_40f6193ea3ed1b91,0,0,1,0,0,0,0,-0.054094688681948326,0.1580678493539331,0.0,1.7823501634337557,-0.4980588074970215,1,10.0,1,1,-0.570499805275154,-0.570499805275154
2016-05-01,air_40f6193ea3ed1b91,0,0,0,1,0,0,0,0.3930967401094458,0.49093906207134913,0.0,0.882546339442614,0.08682826287838169,1,14.0,1,1,-0.8474735252883022,-0.8474735252883022
2016-05-02,air_40f6193ea3ed1b91,0,1,0,0,0,0,0,0.5813878680216115,0.9569587598757314,0.0,1.5252633565791438,0.2388989011759864,1,14.0,1,1,-0.9853371320995272,-0.9853371320995272
2016-05-03,air_40f6193ea3ed1b91,0,0,0,0,0,1,0,0.5931560635161219,0.4798433549807684,1.0,-1.4312349222488934,0.4611559879186399,1,19.0,1,1,-0.7031280852454465,-0.7031280852454465
2016-05-04,air_40f6193ea3ed1b91,0,0,0,0,0,0,1,0.4990104995600389,0.5020347691619298,1.0,1.7823501634337557,0.40266728088109954,1,17.0,1,1,-0.7592208728268671,-0.7592208728268671
2016-05-05,air_40f6193ea3ed1b91,0,0,0,0,1,0,0,0.5696196725271013,0.5131304762525101,1.0,1.4224286338372993,0.6483198504387686,1,8.0,1,1,-0.9491884467692784,-0.9491884467692784
2016-05-06,air_40f6193ea3ed1b91,1,0,0,0,0,0,0,0.14596463472472787,0.10258931390103042,0.0,-1.4826522836198157,0.41436502228860733,1,6.0,1,1,-1.1020101302688823,-1.1020101302688823
2016-05-07,air_40f6193ea3ed1b91,0,0,1,0,0,0,0,0.31071937164787283,0.24683350607857743,0.0,-0.6085571403141351,0.3909695394735913,1,13.0,1,1,-0.6791951625440402,-0.6791951625440402
2016-05-08,air_40f6193ea3ed1b91,0,0,0,1,0,0,0,0.45193771758199763,0.5797047187959935,0.0,1.4481373145227605,0.145316969915922,1,27.0,1,1,-1.0167490931451229,-1.0167490931451229
2016-05-09,air_40f6193ea3ed1b91,0,1,0,0,0,0,0,0.05181907076864482,-0.13042053500116096,0.0,-1.4826522836198157,0.2388989011759864,1,7.0,1,1,-1.4410598685388025,-1.4410598685388027
2016-05-10,air_40f6193ea3ed1b91,0,0,0,0,0,1,0,0.26364658966983157,0.06930219262928873,0.0,-1.4569436029343545,0.344178573843559,1,5.0,1,1,-1.2800112428605903,-1.2800112428605905
2016-05-12,air_40f6193ea3ed1b91,0,0,0,0,1,0,0,0.38132854461493526,0.6240875471583155,0.0,1.9108935668610618,0.028339555840841368,1,9.0,1,1,-0.9721241643581259,-0.972124164358126
2016-05-13,air_40f6193ea3ed1b91,1,0,0,0,0,0,0,0.5813878680216115,0.6129918400677351,0.0,1.5252633565791438,0.4611559879186399,1,14.0,1,1,-0.6181163493998266,-0.6181163493998266
2016-05-14,air_40f6193ea3ed1b91,0,0,1,0,0,0,0,0.6990698229667152,0.8349059818793458,0.0,1.5766807179500666,0.4962492121411637,1,17.0,1,1,-0.458812832668592,-0.45881283266859196
2016-05-15,air_40f6193ea3ed1b91,0,0,0,1,0,0,0,0.7226062139557358,0.7461403251547015,0.0,1.1653418269826874,0.6132266262162444,1,27.0,1,1,-1.0686037589981694,-1.0686037589981694
2016-05-16,air_40f6193ea3ed1b91,0,1,0,0,0,0,0,0.663765236483184,0.8127145676981844,0.0,-0.3771790141449844,0.12192148710090575,1,14.0,1,1,-1.3804796579508682,-1.3804796579508682
2016-05-17,air_40f6193ea3ed1b91,0,0,0,0,0,1,0,0.18126922120825906,0.4132691124372854,0.0,1.3453025917809156,-0.11203334104925552,1,14.0,1,1,-1.20970828242521,-1.20970828242521
2016-05-19,air_40f6193ea3ed1b91,0,0,0,0,1,0,0,0.687301627472205,0.8570973960605068,0.0,1.5766807179500666,0.4962492121411637,1,8.0,1,1,-1.0000459075097665,-1.0000459075097665
2016-05-20,air_40f6193ea3ed1b91,1,0,0,0,0,0,0,0.7108380184612256,0.9236716386039898,0.0,0.9082550201280756,0.7535995231063415,1,12.0,1,1,-0.6176177468435474,-0.6176177468435473
2016-05-21,air_40f6193ea3ed1b91,0,0,1,0,0,0,0,0.7814471914282876,0.9236716386039898,0.0,1.8337675248046785,0.6132266262162444,1,10.0,1,1,-0.3448821485587732,-0.34488214855877314
2016-05-22,air_40f6193ea3ed1b91,0,0,0,1,0,0,0,0.6990698229667152,0.8016188606076041,0.0,1.8337675248046785,0.5079469535486719,1,28.0,1,1,-1.0725925794484037,-1.072592579448404
2016-05-23,air_40f6193ea3ed1b91,0,1,0,0,0,0,0,1.0285792968130054,1.1233943662344394,0.0,1.6280980793209887,0.7769950059213575,1,3.0,1,1,-1.2727815057945406,-1.2727815057945406
2016-05-24,air_40f6193ea3ed1b91,0,0,0,0,0,1,0,0.946201928351433,0.9569587598757314,0.0,0.754002936015308,0.8354837129588978,1,22.0,1,1,-1.1625903408568166,-1.1625903408568166
2016-05-26,air_40f6193ea3ed1b91,0,0,0,0,1,0,0,0.9579701238459432,0.9458630527851511,0.0,-0.8913526278542083,1.081136282516567,1,12.0,1,1,-0.924009017677174,-0.924009017677174
