visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Bar/Cocktail,Tōkyō-to Minato-ku Shibakōen,total_area_visitors,total_genre_visitors
2016-08-29,air_e524c6a9e06cc3a1,0,1,0,0,0,0,0,1.0881383454587914,1.118984541704067,0.0,-0.6388428653305452,1.0409352452312557,1,9.0,1,1,-1.5246907124395044,-1.5246907124395044
2016-08-30,air_e524c6a9e06cc3a1,0,0,0,0,0,1,0,1.030190149546785,0.8833115636866917,0.0,-1.1613927631951453,1.084479494724183,1,3.0,1,1,-0.7037946034195696,-0.7037946034195695
2016-08-31,air_e524c6a9e06cc3a1,0,0,0,0,0,0,1,1.2272140156476072,1.2368210307127545,0.0,1.634249190380465,1.084479494724183,1,4.0,1,1,-0.25880484615582494,-0.2588048461558248
2016-09-01,air_e524c6a9e06cc3a1,0,0,0,0,1,0,0,1.2503932940124098,1.4017921153249169,0.0,1.3207192516617048,1.0300491828580238,1,2.0,1,1,-0.6663583445691071,-0.666358344569107
2016-09-02,air_e524c6a9e06cc3a1,1,0,0,0,0,0,0,1.2156243764652057,1.0836335950014606,0.0,-0.03791048278625516,1.1389098065903422,1,15.0,1,1,0.5806164218828954,0.5806164218828956
2016-09-05,air_e524c6a9e06cc3a1,0,1,0,0,0,0,0,1.4126482425660283,1.4607103598292608,0.0,1.1900817771955547,1.3348589293085158,1,2.0,1,1,-1.4305211540940113,-1.430521154094011
2016-09-06,air_e524c6a9e06cc3a1,0,0,0,0,0,1,0,1.459006799295634,1.390008466424048,0.0,1.1900817771955547,1.454605615414066,1,2.0,1,1,-0.7037946034195696,-0.7037946034195695
2016-09-08,air_e524c6a9e06cc3a1,0,0,0,0,1,0,0,1.1808554589180018,1.1543354884066728,0.0,-0.9785002989425353,1.323972866935284,1,9.0,1,1,-0.4513893117886164,-0.4513893117886163
2016-09-09,air_e524c6a9e06cc3a1,1,0,0,0,0,0,0,1.2503932940124098,1.4017921153249169,0.0,0.0665994967866647,1.095365557097415,1,18.0,1,1,0.9086661128405563,0.9086661128405565
2016-09-12,air_e524c6a9e06cc3a1,0,1,0,0,0,0,0,0.9838315928171792,0.8361769680832165,0.0,-1.2397752478748354,1.084479494724183,1,2.0,1,1,-1.4085225277592033,-1.4085225277592033
2016-09-13,air_e524c6a9e06cc3a1,0,0,0,0,0,1,0,0.7404491699867516,0.3883983098502036,0.0,-1.3181577325545253,0.9647328086186324,1,6.0,1,1,-0.8736085610917705,-0.8736085610917704
2016-09-14,air_e524c6a9e06cc3a1,0,0,0,0,0,0,1,0.7983973658987582,0.7065568301736604,0.0,-1.2397752478748354,0.8776443096327778,1,3.0,1,1,-0.46566912186559695,-0.46566912186559684
2016-09-15,air_e524c6a9e06cc3a1,0,0,0,0,1,0,0,0.9142937577227715,0.6829895323719226,0.0,-1.2920302376612953,1.0518213076044873,1,3.0,1,1,-0.13028655546300016,-0.130286555463
2016-09-16,air_e524c6a9e06cc3a1,1,0,0,0,0,0,0,0.7752180875339553,0.4473165543545474,0.0,-1.3181577325545253,1.0191631204847917,1,2.0,1,1,0.8384248848943278,0.838424884894328
2016-09-21,air_e524c6a9e06cc3a1,0,0,0,0,0,0,1,0.4507081904267184,0.3059127675441224,0.0,-1.2920302376612953,0.5510624384358221,1,4.0,1,1,0.3139313201749618,0.31393132017496195
2016-09-22,air_e524c6a9e06cc3a1,0,0,0,0,1,0,0,0.36958071614990873,0.03488884282414092,1.0,-1.3181577325545253,0.6054927503019815,1,1.0,1,1,-0.3738152083974519,-0.37381520839745175
2016-09-24,air_e524c6a9e06cc3a1,0,0,1,0,0,0,0,0.6477320565275408,0.3883983098502036,0.0,-1.3181577325545253,0.8994164343792416,1,4.0,1,1,1.0819535378287795,1.0819535378287797
2016-09-27,air_e524c6a9e06cc3a1,0,0,0,0,0,1,0,1.0881383454587914,1.0836335950014606,0.0,-0.7172253500102354,1.1171376818438787,1,3.0,1,1,-0.5285774743668895,-0.5285774743668894
2016-09-29,air_e524c6a9e06cc3a1,0,0,0,0,1,0,0,0.9722419536347782,0.8597442658849539,0.0,-1.1352652683019153,0.9973909957383281,1,6.0,1,1,-0.2842769398066551,-0.2842769398066549
2016-09-30,air_e524c6a9e06cc3a1,1,0,0,0,0,0,0,0.6013734997979353,0.4826675010571538,0.0,-0.6910978551170053,0.6816951869146044,1,13.0,1,1,1.1525807065878995,1.1525807065878997
2016-10-04,air_e524c6a9e06cc3a1,0,0,0,0,0,1,0,1.0070108711819818,1.3428738708205732,0.0,0.3017469508257348,0.779669748273691,1,2.0,1,1,-0.7651591926692968,-0.7651591926692967
2016-10-05,air_e524c6a9e06cc3a1,0,0,0,0,0,0,1,0.90270411854037,0.6829895323719226,0.0,-1.1352652683019153,0.9756188709918645,1,5.0,1,1,-0.9403763217219767,-0.9403763217219766
2016-10-07,air_e524c6a9e06cc3a1,1,0,0,0,0,0,0,0.6013734997979353,0.5062347988588912,0.0,0.1972369712528147,0.703467311661068,1,5.0,1,1,0.7577632550000323,0.7577632550000325
2016-10-08,air_e524c6a9e06cc3a1,0,0,1,0,0,0,0,0.5781942214331327,0.5533693944623664,0.0,-1.2659027427680651,0.6163788126752131,1,14.0,1,1,1.01711548126303,1.0171154812630303
2016-10-13,air_e524c6a9e06cc3a1,0,0,0,0,1,0,0,0.03348117986027038,-0.2832696774993154,0.0,-1.3181577325545253,0.3006830038514894,1,9.0,1,1,-0.5042632031547335,-0.5042632031547334
2016-10-14,air_e524c6a9e06cc3a1,1,0,0,0,0,0,0,-0.0708255727813416,-0.13008224178802152,0.0,-0.27305793682532525,0.006759319774229101,1,7.0,1,1,0.9190865147886231,0.9190865147886234
2016-10-17,air_e524c6a9e06cc3a1,0,1,0,0,0,0,0,0.14937757168428367,-0.13008224178802152,0.0,-1.3181577325545253,0.3442272533444166,1,18.0,1,1,-1.4965170330984348,-1.4965170330984348
2016-10-18,air_e524c6a9e06cc3a1,0,0,0,0,0,1,0,0.5434253038859287,0.671205883471054,0.0,0.22336446614604485,0.4530878770767352,1,6.0,1,1,-0.673691220014043,-0.6736912200140429
2016-10-19,air_e524c6a9e06cc3a1,0,0,0,0,0,0,1,0.5318356647035276,0.3883983098502036,0.0,-0.8217353295831553,0.6381509374216767,1,8.0,1,1,-0.5332087641215859,-0.5332087641215858
2016-10-20,air_e524c6a9e06cc3a1,0,0,0,0,1,0,0,0.6593216957099419,0.8361769680832165,0.0,1.2945917567684748,0.48574606419643085,1,7.0,1,1,-0.30704744776724563,-0.3070474477672455
2016-10-21,air_e524c6a9e06cc3a1,1,0,0,0,0,0,0,0.2305050459610929,0.0938070873284847,0.0,-0.03791048278625516,0.3115690662247212,1,3.0,1,1,0.9430148451878878,0.943014845187888
2016-10-22,air_e524c6a9e06cc3a1,0,0,1,0,0,0,0,0.05666045822507296,-0.2714860285984465,0.0,-1.2920302376612953,0.23536662961209806,1,3.0,1,1,1.504558727944825,1.5045587279448251
2016-10-24,air_e524c6a9e06cc3a1,0,1,0,0,0,0,0,-0.15195304705815083,-0.17721683739149638,0.0,1.242336766982015,-0.06944311683839383,1,4.0,1,1,-1.325931193800451,-1.325931193800451
2016-10-25,air_e524c6a9e06cc3a1,0,0,0,0,0,1,0,-0.2562597996997628,-0.401106166508003,0.0,-0.6910978551170053,-0.27627830192979913,1,3.0,1,1,-0.6358690203506893,-0.635869020350689
2016-10-26,air_e524c6a9e06cc3a1,0,0,0,0,0,0,1,0.3348117986027051,0.6005039900658413,0.0,1.1900817771955547,0.006759319774229101,1,2.0,1,1,-0.23410463413077753,-0.23410463413077737
2016-10-27,air_e524c6a9e06cc3a1,0,0,0,0,1,0,0,0.3232221594203036,0.31769641644499136,0.0,0.6675318793309547,0.07207569401362021,1,2.0,1,1,-0.22021076486668836,-0.22021076486668822
2016-10-28,air_e524c6a9e06cc3a1,1,0,0,0,0,0,0,-0.46487330498298685,-0.683913740128853,0.0,-1.3181577325545253,-0.2653922395565673,1,6.0,1,1,0.8426702338361327,0.8426702338361329
2016-10-29,air_e524c6a9e06cc3a1,0,0,1,0,0,0,0,-0.0824152119637429,0.02310519392327241,0.0,-1.3181577325545253,-0.10210130395808947,1,3.0,1,1,1.6905821997584631,1.6905821997584636
2016-10-31,air_e524c6a9e06cc3a1,0,1,0,0,0,0,0,-0.22149088215255877,-0.17721683739149638,0.0,-0.2991854317185553,-0.2980504266762628,1,5.0,1,1,-1.151871887186445,-1.151871887186445
2016-11-01,air_e524c6a9e06cc3a1,0,0,0,0,0,1,0,-0.32579763479417073,-0.49537535771495317,0.0,-0.45595040107793533,-0.09121524158485765,1,12.0,1,1,-0.8608725142663555,-0.8608725142663554
2016-11-02,air_e524c6a9e06cc3a1,0,0,0,0,0,0,1,-0.615538614354204,-0.9902886115514409,0.0,-1.3181577325545253,-0.4286831751550452,1,6.0,1,1,0.32165013643278906,0.3216501364327893
2016-11-03,air_e524c6a9e06cc3a1,0,0,0,0,1,0,0,-0.3837458307061774,-0.14186589068889044,1.0,1.1639542823023248,-0.45045529990150884,1,13.0,1,1,-0.1546008266751562,-0.15460082667515604
2016-11-04,air_e524c6a9e06cc3a1,1,0,0,0,0,0,0,-0.2562597996997628,-0.21256778409410274,0.0,1.0855717976226347,-0.43956923752827703,1,4.0,1,1,-0.022609068666309132,-0.022609068666308962
2016-11-09,air_e524c6a9e06cc3a1,0,0,0,0,0,0,1,-0.6734868102662106,-0.7074810379305907,0.0,0.24949196103927476,-0.5048856117676681,1,7.0,1,1,-0.8990806547426007,-0.8990806547426005
2016-11-10,air_e524c6a9e06cc3a1,0,0,0,0,1,0,0,-0.7662039237254213,-0.8960194203444908,0.0,-1.1875202580883752,-0.5375437988873638,1,7.0,1,1,-0.6293080265315361,-0.6293080265315358
2016-11-11,air_e524c6a9e06cc3a1,1,0,0,0,0,0,0,-0.8357417588198293,-1.0020722604523096,0.0,-1.3181577325545253,-0.744378983978769,1,5.0,1,1,0.33670182813555233,0.33670182813555255
2016-11-15,air_e524c6a9e06cc3a1,0,0,0,0,0,1,0,-0.10559449032854547,-0.15364953958975894,0.0,-0.9001178142628452,0.01764538214746092,1,8.0,1,1,-1.0001971477201383,-1.0001971477201383
2016-11-17,air_e524c6a9e06cc3a1,0,0,0,0,1,0,0,-0.4185147482533815,-0.2714860285984465,0.0,0.7981693537971046,-0.5157716741409001,1,21.0,1,1,-0.3572197534431232,-0.35721975344312307
2016-11-18,air_e524c6a9e06cc3a1,1,0,0,0,0,0,0,-0.5691800576245987,-0.5778609000210344,0.0,1.0333168078361747,-0.7008347344858417,1,10.0,1,1,0.9588384185164338,0.958838418516434
2016-11-19,air_e524c6a9e06cc3a1,0,0,1,0,0,0,0,-0.7430246453606185,-1.0138559093531783,0.0,-1.3181577325545253,-0.5048856117676681,1,15.0,1,1,1.474069403726407,1.4740694037264073
2016-11-21,air_e524c6a9e06cc3a1,0,1,0,0,0,0,0,-0.4185147482533815,-0.695697389029722,0.0,-1.3181577325545253,-0.2545061771833355,1,5.0,1,1,-1.4054350012560723,-1.4054350012560723
2016-11-22,air_e524c6a9e06cc3a1,0,0,0,0,0,1,0,-0.2562597996997628,-0.15364953958975894,0.0,0.4323844252918848,-0.2436201148101035,1,7.0,1,1,0.6126495093528788,0.612649509352879
2016-11-23,air_e524c6a9e06cc3a1,0,0,0,0,0,0,1,-0.5575904184421974,-0.695697389029722,1.0,-1.2920302376612953,-0.43956923752827703,1,3.0,1,1,-0.2761721827359364,-0.27617218273593624
2016-11-25,air_e524c6a9e06cc3a1,1,0,0,0,0,0,0,-1.2297894910214744,-1.1552596961636032,0.0,1.1116992925158649,-1.3322263521332893,1,4.0,1,1,0.8210575483142163,0.8210575483142165
2016-11-26,air_e524c6a9e06cc3a1,0,0,1,0,0,0,0,-0.9168692330966385,-0.884235771443622,0.0,0.3801294355054248,-1.0165305433095653,1,7.0,1,1,1.7994175089938282,1.7994175089938287
2016-11-29,air_e524c6a9e06cc3a1,0,0,0,0,0,1,0,-0.6618971710838093,-0.7428319846331968,0.0,0.1711094763595848,-0.5484298612605956,1,6.0,1,1,-0.6937601422843941,-0.693760142284394
2016-11-30,air_e524c6a9e06cc3a1,0,0,0,0,0,0,1,-0.8589210371846319,-1.0374232071549156,0.0,-0.03791048278625516,-0.8423535453378558,1,8.0,1,1,-0.44752990365970274,-0.44752990365970263
2016-12-01,air_e524c6a9e06cc3a1,0,0,0,0,1,0,0,-0.7198453669958159,-0.48359170881408425,0.0,-0.5082053908643952,-0.7226068592323053,1,12.0,1,1,-0.5555933312692851,-0.555593331269285
2016-12-02,air_e524c6a9e06cc3a1,1,0,0,0,0,0,0,-0.5460007792597961,-0.6014281978227718,0.0,0.9026793333700248,-0.41779711278181336,1,4.0,1,1,1.0927598805897378,1.092759880589738
2016-12-03,air_e524c6a9e06cc3a1,0,0,1,0,0,0,0,-0.6271282535366053,-0.5542936022192967,0.0,0.4323844252918848,-0.744378983978769,1,6.0,1,1,2.262160543650576,2.2621605436505763
2016-12-05,air_e524c6a9e06cc3a1,0,1,0,0,0,0,0,-0.4069251090709802,-0.2714860285984465,0.0,0.6675318793309547,-0.4831134870212045,1,3.0,1,1,-1.2904246390144454,-1.2904246390144454
2016-12-06,air_e524c6a9e06cc3a1,0,0,0,0,0,1,0,-0.6271282535366053,-0.41288981540887154,0.0,0.9026793333700248,-0.6028601731267549,1,13.0,1,1,-0.7937188128232578,-0.7937188128232576
2016-12-08,air_e524c6a9e06cc3a1,0,0,0,0,1,0,0,-0.8821003155494346,-0.7899665802366719,0.0,0.9288068282632547,-1.0383026680560292,1,5.0,1,1,-0.06506255808435936,-0.06506255808435919
2016-12-09,air_e524c6a9e06cc3a1,1,0,0,0,0,0,0,-0.5923593359894014,-0.3775388687062656,0.0,1.0071893129429448,-0.9512141690701744,1,9.0,1,1,1.7372810381183184,1.7372810381183188
2016-12-12,air_e524c6a9e06cc3a1,0,1,0,0,0,0,0,-1.0675345424678557,-1.1906106428662098,0.0,0.6414043844377247,-1.0818469175489567,1,10.0,1,1,-1.0878057122464784,-1.0878057122464784
2016-12-13,air_e524c6a9e06cc3a1,0,0,0,0,0,1,0,-0.789383202090224,-0.6249954956245093,0.0,-0.6649703602237753,-0.9947584185631018,1,5.0,1,1,-0.48805368901329615,-0.48805368901329604
2016-12-14,air_e524c6a9e06cc3a1,0,0,0,0,0,0,1,-0.9400485114614413,-1.0963414516592596,0.0,-1.2397752478748354,-0.7879232334716965,1,9.0,1,1,0.1861849111079197,0.1861849111079199
2016-12-15,air_e524c6a9e06cc3a1,0,0,0,0,1,0,0,-1.1602516559270666,-1.2377452384696848,0.0,0.48463941507834485,-1.0274166056827974,1,16.0,1,1,0.2900029897756971,0.2900029897756973
2016-12-16,air_e524c6a9e06cc3a1,1,0,0,0,0,0,0,-1.322506604480685,-1.2730961851722908,0.0,0.9288068282632547,-1.201593603654507,1,3.0,1,1,1.914041930422564,1.9140419304225642
2016-12-17,air_e524c6a9e06cc3a1,0,0,1,0,0,0,0,-1.1023034600150599,-0.884235771443622,0.0,1.0333168078361747,-1.364884539252985,1,6.0,1,1,2.947977368158533,2.947977368158533
2016-12-19,air_e524c6a9e06cc3a1,0,1,0,0,0,0,0,-0.7198453669958159,-0.5778609000210344,0.0,0.850424343583565,-0.8532396077110875,1,14.0,1,1,-0.5316650008700204,-0.5316650008700203
2016-12-20,air_e524c6a9e06cc3a1,0,0,0,0,0,1,0,-0.7662039237254213,-0.7192646868314594,0.0,-0.40369541129147524,-0.7226068592323053,1,7.0,1,1,0.21011324150718438,0.21011324150718458
2016-12-21,air_e524c6a9e06cc3a1,0,0,0,0,0,0,1,-0.6618971710838093,-0.42467346430974046,0.0,0.7197868691174147,-0.7988092958449283,1,11.0,1,1,0.8002167444180825,0.8002167444180828
2016-12-22,air_e524c6a9e06cc3a1,0,0,0,0,1,0,0,-0.1867219646053549,-0.0475966994819403,0.0,-0.6649703602237753,-0.6464044226196823,1,22.0,1,1,1.9302514445640013,1.9302514445640016
2016-12-26,air_e524c6a9e06cc3a1,0,1,0,0,0,0,0,-1.079124181650257,-1.1316923983618659,0.0,-0.9785002989425353,-0.9512141690701744,1,8.0,1,1,-0.19435273040296686,-0.19435273040296672
2016-12-27,air_e524c6a9e06cc3a1,0,0,0,0,0,1,0,-0.5923593359894014,-0.21256778409410274,0.0,-1.2659027427680651,-0.7661511087252327,1,17.0,1,1,0.5941243503340933,0.5941243503340935
2016-12-28,air_e524c6a9e06cc3a1,0,0,0,0,0,0,1,-1.1834309342918692,-1.320230780775766,0.0,1.0333168078361747,-1.1471632917883479,1,11.0,1,1,1.7978737457422629,1.797873745742263
2017-01-10,air_e524c6a9e06cc3a1,0,0,0,0,0,1,0,-0.9400485114614413,-0.9313703670470971,0.0,1.0071893129429448,-0.9838723561898699,1,7.0,1,1,-1.2506727352866347,-1.2506727352866347
2017-01-12,air_e524c6a9e06cc3a1,0,0,0,0,1,0,0,-1.1834309342918692,-1.0020722604523096,0.0,0.8242968486903346,-1.288682102640362,1,11.0,1,1,-0.9307278013996926,-0.9307278013996925
2017-01-13,air_e524c6a9e06cc3a1,1,0,0,0,0,0,0,-1.1602516559270666,-0.9313703670470971,0.0,0.4323844252918848,-1.2124796660277388,1,13.0,1,1,0.6948549024987397,0.6948549024987399
2017-01-14,air_e524c6a9e06cc3a1,0,0,1,0,0,0,0,-1.600657944858317,-1.6855238967026973,0.0,-0.48207789597116524,-1.5064033501049992,1,5.0,1,1,1.1614573452844008,1.161457345284401
2017-01-16,air_e524c6a9e06cc3a1,0,1,0,0,0,0,0,-1.5079408313991063,-1.4852018653879286,0.0,1.1116992925158649,-1.582605786717622,1,8.0,1,1,-1.4571510701835155,-1.4571510701835153
2017-01-17,air_e524c6a9e06cc3a1,0,0,0,0,0,1,0,-1.252968769386277,-1.1434760472627346,0.0,1.0594443027294047,-1.288682102640362,1,9.0,1,1,-0.9145182872582552,-0.9145182872582551
2017-01-18,air_e524c6a9e06cc3a1,0,0,0,0,0,0,1,-1.2066102126566718,-1.2141779406679472,0.0,1.0594443027294047,-1.2451378531474344,1,12.0,1,1,-0.48149269519414295,-0.4814926951941428
2017-01-19,air_e524c6a9e06cc3a1,0,0,0,0,1,0,0,-1.1370723775622638,-1.1434760472627346,0.0,0.14498198146635466,-1.1036190422954202,1,18.0,1,1,-0.4915271563293184,-0.4915271563293183
2017-01-20,air_e524c6a9e06cc3a1,1,0,0,0,0,0,0,-1.5311201097639089,-1.9801151192244164,0.0,-1.3181577325545253,-1.125391167041884,1,6.0,1,1,0.7319052205363108,0.731905220536311
2017-01-21,air_e524c6a9e06cc3a1,0,0,1,0,0,0,0,-1.1950205734742705,-1.1316923983618659,0.0,1.1378267874090948,-1.2342517907742028,1,12.0,1,1,1.6747586264299172,1.6747586264299175
2017-01-23,air_e524c6a9e06cc3a1,0,1,0,0,0,0,0,-1.4152237179398957,-1.4969855142887973,0.0,0.48463941507834485,-1.3431124145065212,1,3.0,1,1,-1.4733605843249529,-1.4733605843249526
