visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Japanese food,Tōkyō-to Shibuya-ku Shibuya,total_area_visitors,total_genre_visitors
2016-07-30,air_a9178f19da58fe99,0,0,1,0,0,0,0,1.250529146775098,1.4083464810063295,0.0,1.5124601709116832,1.020678340088187,1,4.0,1,1,1.2807695092868614,1.2807695092868614
2016-07-31,air_a9178f19da58fe99,0,0,0,1,0,0,0,1.285176379342154,1.1653693893627466,0.0,0.470147223942906,1.2737918951804863,1,1.0,1,1,-0.5006893842813579,-0.5006893842813579
2016-08-01,air_a9178f19da58fe99,0,1,0,0,0,0,0,1.2736273018198019,1.2463617532439408,0.0,-0.8661514260170649,1.2958017695363389,1,6.0,1,1,-1.240352907301831,-1.240352907301831
2016-08-02,air_a9178f19da58fe99,0,0,0,0,0,1,0,1.1003911389845227,1.0033846616003574,0.0,-0.9196033720154636,1.0646980887998911,1,5.0,1,1,-0.8860007404488559,-0.8860007404488559
2016-08-04,air_a9178f19da58fe99,0,0,0,0,1,0,0,1.3544708444762659,1.419916818703643,0.0,0.8977627919300964,1.2737918951804863,1,8.0,1,1,-0.3093392141807514,-0.3093392141807514
2016-08-05,air_a9178f19da58fe99,1,0,0,0,0,0,0,1.4237653096103775,1.466198169492897,0.0,1.5124601709116832,1.2958017695363389,1,6.0,1,1,0.7458842384793183,0.7458842384793183
2016-08-06,air_a9178f19da58fe99,0,0,1,0,0,0,0,1.4699616196997856,1.5587608710714052,0.0,0.9779407109276949,1.4278610156714517,1,18.0,1,1,0.502686751333908,0.502686751333908
2016-08-08,air_a9178f19da58fe99,0,1,0,0,0,0,0,1.4006671545656737,1.4430574940982703,0.0,-0.14455015503868074,1.3728363297818214,1,4.0,1,1,-1.2217027932569375,-1.2217027932569375
2016-08-09,air_a9178f19da58fe99,0,0,0,0,0,1,0,1.79333579032564,1.9637226904773772,0.0,0.7908588999332987,1.4168560784935254,1,10.0,1,1,-0.3861776840457123,-0.3861776840457123
2016-08-10,air_a9178f19da58fe99,0,0,0,0,0,0,1,1.4699616196997856,1.5356201956767779,0.0,-0.0643722360410823,1.4498708900273038,1,3.0,1,1,0.6220474812212259,0.6220474812212259
2016-08-11,air_a9178f19da58fe99,0,0,0,0,1,0,0,1.2620782242974502,1.315783779427822,1.0,-0.0643722360410823,1.361831392603895,1,2.0,1,1,0.310217574390608,0.310217574390608
2016-08-12,air_a9178f19da58fe99,1,0,0,0,0,0,0,1.1927837591633383,1.2926431040331947,0.0,0.09598360195411408,1.2517820208246342,1,1.0,1,1,-0.1243300828554087,-0.1243300828554087
2016-08-13,air_a9178f19da58fe99,0,0,1,0,0,0,0,1.1696856041186345,1.2810727663358814,1.0,0.5503251429405042,1.1527375862232998,1,1.0,1,1,0.04240193670593847,0.04240193670593847
2016-08-17,air_a9178f19da58fe99,0,0,0,0,0,0,1,1.4237653096103775,1.570331208768718,0.0,1.2986523869180877,1.1197227746895215,1,6.0,1,1,-0.9039048499319536,-0.9039048499319536
2016-08-18,air_a9178f19da58fe99,0,0,0,0,1,0,0,1.2158819142080421,1.2579320909412546,0.0,-1.07995921001066,1.361831392603895,1,3.0,1,1,-0.6271371575057353,-0.6271371575057353
2016-08-19,air_a9178f19da58fe99,1,0,0,0,0,0,0,1.2967254568645061,1.3389244548224484,0.0,0.470147223942906,1.339821518248043,1,8.0,1,1,0.7089570126704293,0.7089570126704293
2016-08-20,air_a9178f19da58fe99,0,0,1,0,0,0,0,1.0772929839398189,1.0728066877842386,0.0,-0.946329345014663,1.2407770836467085,1,7.0,1,1,0.5910882919067029,0.5910882919067029
2016-08-22,air_a9178f19da58fe99,0,1,0,0,0,0,0,1.0772929839398189,0.8761109469299094,0.0,-1.3739449130018537,1.1417326490453734,1,1.0,1,1,-2.0833380621310136,-2.0833380621310136
2016-08-23,air_a9178f19da58fe99,0,0,0,0,0,1,0,1.2043328366856905,1.1190880385734923,0.0,-0.9196033720154636,1.2517820208246342,1,4.0,1,1,-0.6920395543819644,-0.6920395543819644
2016-08-24,air_a9178f19da58fe99,0,0,0,0,0,0,1,1.1696856041186345,1.2116507401520002,0.0,-0.8661514260170649,1.174747460579152,1,11.0,1,1,-0.5014353888431536,-0.5014353888431536
2016-08-25,air_a9178f19da58fe99,0,0,0,0,1,0,0,1.342921766953914,1.385205805611703,0.0,1.8064458739028766,1.174747460579152,1,14.0,1,1,-0.37163059509069546,-0.37163059509069546
2016-08-26,air_a9178f19da58fe99,1,0,0,0,0,0,0,1.37756899952097,1.3967761433090158,0.0,1.3521043329164864,1.2297721464687823,1,9.0,1,1,1.0077318396696218,1.0077318396696218
2016-08-27,air_a9178f19da58fe99,0,0,1,0,0,0,0,0.9156058986268917,0.725696556864834,0.0,-1.3739449130018537,0.9656536541985565,1,9.0,1,1,1.0707692251413616,1.0707692251413616
2016-08-30,air_a9178f19da58fe99,0,0,0,0,0,1,0,1.0079985188057075,0.8529702715352825,0.0,-1.2135890750066571,1.0646980887998911,1,11.0,1,1,-0.7185227163257131,-0.7185227163257131
2016-08-31,air_a9178f19da58fe99,0,0,0,0,0,0,1,1.2043328366856905,1.2000804024546872,0.0,1.6460900359076802,1.0646980887998911,1,3.0,1,1,-0.2884510864504708,-0.2884510864504708
2016-09-01,air_a9178f19da58fe99,0,0,0,0,1,0,0,1.2274309917303943,1.3620651302170756,0.0,1.325378359917287,1.0096734029102608,1,2.0,1,1,-0.6823414950786197,-0.6823414950786197
2016-09-02,air_a9178f19da58fe99,1,0,0,0,0,0,0,1.1927837591633383,1.0496660123896118,0.0,-0.0643722360410823,1.1197227746895215,1,2.0,1,1,0.5228288745023929,0.5228288745023929
2016-09-03,air_a9178f19da58fe99,0,0,1,0,0,0,0,1.250529146775098,1.3620651302170756,0.0,0.603777088938903,1.2958017695363389,1,3.0,1,1,1.1054584372648633,1.1054584372648633
2016-09-05,air_a9178f19da58fe99,0,1,0,0,0,0,0,1.3891180770433216,1.419916818703643,0.0,1.19174849492129,1.317811643892191,1,4.0,1,1,-1.4208860112563992,-1.4208860112563992
2016-09-06,air_a9178f19da58fe99,0,0,0,0,0,1,0,1.4353143871327296,1.3504947925197621,0.0,1.19174849492129,1.4388659528493775,1,9.0,1,1,-0.7185227163257131,-0.7185227163257131
2016-09-07,air_a9178f19da58fe99,0,0,0,0,0,0,1,1.2389800692527464,1.1075177008761792,0.0,-0.7592475340202672,1.383841266959747,1,7.0,1,1,-0.6219151255731651,-0.6219151255731651
2016-09-08,air_a9178f19da58fe99,0,0,0,0,1,0,0,1.1581365265962824,1.1190880385734923,0.0,-1.0265072640122612,1.3068067067142646,1,11.0,1,1,-0.4745792246185071,-0.4745792246185071
2016-09-09,air_a9178f19da58fe99,1,0,0,0,0,0,0,1.2274309917303943,1.3620651302170756,0.0,0.0425316559557152,1.0757030259778173,1,7.0,1,1,0.8398808132655811,0.8398808132655811
2016-09-10,air_a9178f19da58fe99,0,0,1,0,0,0,0,1.1812346816409867,1.2116507401520002,0.0,-0.2781800200346778,1.1527375862232998,1,2.0,1,1,1.3479099198484779,1.3479099198484779
2016-09-12,air_a9178f19da58fe99,0,1,0,0,0,0,0,0.9618022087162993,0.8066889207460284,0.0,-1.2937669940042555,1.0646980887998911,1,4.0,1,1,-1.3996248812452208,-1.3996248812452208
2016-09-13,air_a9178f19da58fe99,0,0,0,0,0,1,0,0.7192715807469086,0.3670160882481159,0.0,-1.3739449130018537,0.9436437798427041,1,2.0,1,1,-0.8826437199207752,-0.8826437199207752
2016-09-14,air_a9178f19da58fe99,0,0,0,0,0,0,1,0.7770169683586683,0.6794152060755803,0.0,-1.2937669940042555,0.8556042824192958,1,2.0,1,1,-0.48838030901172824,-0.48838030901172824
2016-09-15,air_a9178f19da58fe99,0,0,0,0,1,0,0,0.8925077435821879,0.656274530680953,0.0,-1.3472189400026544,1.0316832772661126,1,7.0,1,1,-0.1642413269114806,-0.1642413269114806
2016-09-16,air_a9178f19da58fe99,1,0,0,0,0,0,0,0.7539188133139642,0.4248677767346833,0.0,-1.3739449130018537,0.9986684657323345,1,9.0,1,1,0.771994398142169,0.771994398142169
2016-09-17,air_a9178f19da58fe99,0,0,1,0,0,0,0,1.0310966738504113,1.0033846616003574,0.0,0.0425316559557152,0.9656536541985565,1,10.0,1,1,1.2333982196128321,1.2333982196128321
2016-09-21,air_a9178f19da58fe99,0,0,0,0,0,0,1,0.43054464268810977,0.2860237243669216,0.0,-1.3472189400026544,0.5254561670815134,1,14.0,1,1,0.2650842984019659,0.2650842984019659
2016-09-22,air_a9178f19da58fe99,0,0,0,0,1,0,0,0.34970110003164573,0.01990595732871135,1.0,-1.3739449130018537,0.5804808529711438,1,1.0,1,1,-0.39960576615803556,-0.39960576615803556
2016-09-23,air_a9178f19da58fe99,1,0,0,0,0,0,0,0.5113881853445733,0.1587500096964735,0.0,-1.3739449130018537,0.7235450362841825,1,13.0,1,1,0.08082117163841891,0.08082117163841891
2016-09-24,air_a9178f19da58fe99,0,0,1,0,0,0,0,0.6268789605680929,0.3670160882481159,0.0,-1.3739449130018537,0.8776141567751479,1,4.0,1,1,1.007358837388724,1.007358837388724
2016-09-26,air_a9178f19da58fe99,0,1,0,0,0,0,0,1.042645751372763,1.0843770254815521,0.0,-0.5454397500266718,0.9986684657323345,1,4.0,1,1,-1.1717204876166232,-1.1717204876166232
2016-09-27,air_a9178f19da58fe99,0,0,0,0,0,1,0,1.0657439064174672,1.0496660123896118,0.0,-0.7592475340202672,1.0977129003336694,1,11.0,1,1,-0.5491796807980808,-0.5491796807980808
2016-09-28,air_a9178f19da58fe99,0,0,0,0,0,0,1,1.1696856041186345,1.1422287139681198,0.0,-0.812699480018666,1.2297721464687823,1,5.0,1,1,-0.43429497828153735,-0.43429497828153735
2016-09-29,air_a9178f19da58fe99,0,0,0,0,1,0,0,0.9502531311939476,0.8298295961406552,0.0,-1.1868631020074576,0.9766585913764824,1,6.0,1,1,-0.3130692369897301,-0.3130692369897301
2016-09-30,air_a9178f19da58fe99,1,0,0,0,0,0,0,0.5806826504786848,0.4595787898266238,0.0,-0.7325215610210677,0.6575154132166263,1,4.0,1,1,1.075618254793034,1.075618254793034
2016-10-01,air_a9178f19da58fe99,0,0,1,0,0,0,0,0.3843483325987017,0.12403899660453296,0.0,-1.3739449130018537,0.5254561670815134,1,5.0,1,1,1.1095614623547398,1.1095614623547398
2016-10-03,air_a9178f19da58fe99,0,1,0,0,0,0,0,0.7308206582692602,0.6678448683782666,0.0,-1.3739449130018537,0.8005795965296654,1,4.0,1,1,-1.6182042178513716,-1.6182042178513716
2016-10-04,air_a9178f19da58fe99,0,0,0,0,0,1,0,0.9849003637610032,1.3042134417305082,0.0,0.28306541294851,0.7565598478179608,1,5.0,1,1,-0.7778300789884741,-0.7778300789884741
2016-10-05,air_a9178f19da58fe99,0,0,0,0,0,0,1,0.8809586660598357,0.656274530680953,0.0,-1.1868631020074576,0.9546487170206303,1,4.0,1,1,-0.9471731145161063,-0.9471731145161063
2016-10-06,air_a9178f19da58fe99,0,0,0,0,1,0,0,1.1119402165068748,1.223221077849314,0.0,0.8443108459316978,0.9436437798427041,1,14.0,1,1,-0.47681723830389433,-0.47681723830389433
2016-10-07,air_a9178f19da58fe99,1,0,0,0,0,0,0,0.5806826504786848,0.4827194652212507,0.0,0.17616152095171228,0.6795252875724783,1,5.0,1,1,0.6940369214345146,0.6940369214345146
2016-10-08,air_a9178f19da58fe99,0,0,1,0,0,0,0,0.557584495433981,0.5290008160105049,0.0,-1.3204929670034549,0.5914857901490697,1,8.0,1,1,0.9446944541978821,0.9446944541978821
2016-10-12,air_a9178f19da58fe99,0,0,0,0,0,0,1,0.17646493719636647,0.2860237243669216,0.0,0.817584872932498,0.09626361714239622,1,10.0,1,1,-0.5596237446632211,-0.5596237446632211
2016-10-13,air_a9178f19da58fe99,0,0,0,0,1,0,0,0.014777851883439285,-0.2924931604987526,0.0,-1.3739449130018537,0.2723426119892136,1,7.0,1,1,-0.5256805371015151,-0.5256805371015151
2016-10-14,air_a9178f19da58fe99,1,0,0,0,0,0,0,-0.08916384581772833,-0.14207877043367725,0.0,-0.3049059930338771,-0.024790691814790593,1,6.0,1,1,0.8499518748498235,0.8499518748498235
2016-10-15,air_a9178f19da58fe99,0,0,1,0,0,0,0,0.03787600692814311,0.22817203588035415,0.0,1.5124601709116832,-0.1128301892381991,1,3.0,1,1,1.3113556963204867,1.3113556963204867
2016-10-17,air_a9178f19da58fe99,0,1,0,0,0,0,0,0.1302686271069588,-0.14207877043367725,0.0,-1.3739449130018537,0.3163623607009178,1,6.0,1,1,-1.4846694012899346,-1.4846694012899346
2016-10-18,air_a9178f19da58fe99,0,0,0,0,0,1,0,0.522937262866925,0.6447041929836398,0.0,0.20288749395091182,0.4264117324801785,1,10.0,1,1,-0.6894285384156793,-0.6894285384156793
2016-10-19,air_a9178f19da58fe99,0,0,0,0,0,0,1,0.5113881853445733,0.3670160882481159,0.0,-0.8661514260170649,0.6134956645049218,1,10.0,1,1,-0.5536557081688552,-0.5536557081688552
2016-10-20,air_a9178f19da58fe99,0,0,0,0,1,0,0,0.6384280380904446,0.8066889207460284,0.0,1.2986523869180877,0.45942654401395683,1,11.0,1,1,-0.3350763715627043,-0.3350763715627043
2016-10-21,air_a9178f19da58fe99,1,0,0,0,0,0,0,0.2111121697634224,0.07775764581527878,0.0,-0.0643722360410823,0.2833475491671396,1,5.0,1,1,0.8730780162654913,0.8730780162654913
2016-10-22,air_a9178f19da58fe99,0,0,1,0,0,0,0,0.03787600692814311,-0.280922822801439,0.0,-1.3472189400026544,0.20631298892165698,1,1.0,1,1,1.4157963349718898,1.4157963349718898
2016-10-24,air_a9178f19da58fe99,0,1,0,0,0,0,0,-0.17000738847419192,-0.18836012122293103,0.0,1.245200440919689,-0.10182525206027306,1,6.0,1,1,-1.319802393133077,-1.319802393133077
2016-10-25,air_a9178f19da58fe99,0,0,0,0,0,1,0,-0.2739490861753595,-0.4081965374718875,0.0,-0.7325215610210677,-0.31091905844086853,1,2.0,1,1,-0.6528743148876882,-0.6528743148876882
2016-10-26,air_a9178f19da58fe99,0,0,0,0,0,0,1,0.31505386746459024,0.5752821667997586,0.0,1.19174849492129,-0.024790691814790593,1,6.0,1,1,-0.26457894047300723,-0.26457894047300723
2016-10-27,air_a9178f19da58fe99,0,0,0,0,1,0,0,0.3035047899422381,0.2975940620642352,0.0,0.6572290349373017,0.04123893125276583,1,2.0,1,1,-0.25115085836068396,-0.25115085836068396
2016-10-28,air_a9178f19da58fe99,1,0,0,0,0,0,0,-0.48183248157769476,-0.685884642207411,0.0,-1.3739449130018537,-0.29991412126294253,1,4.0,1,1,0.7760974232320456,0.7760974232320456
2016-10-29,air_a9178f19da58fe99,0,0,1,0,0,0,0,-0.10071292334008024,0.008335619631398115,0.0,-1.3739449130018537,-0.13484006359405137,1,11.0,1,1,1.5955834343646624,1.5955834343646624
2016-10-31,air_a9178f19da58fe99,0,1,0,0,0,0,0,-0.23930185360830358,-0.18836012122293103,0.0,-0.33163196603307654,-0.33292893279672064,1,1.0,1,1,-1.1515783644481383,-1.1515783644481383
2016-11-01,air_a9178f19da58fe99,0,0,0,0,0,1,0,-0.3432435513094712,-0.5007592390503954,0.0,-0.4919878040282731,-0.12383512641612532,1,3.0,1,1,-0.8703346446511454,-0.8703346446511454
2016-11-02,air_a9178f19da58fe99,0,0,0,0,0,0,1,-0.63197048936827,-0.9867134223375617,0.0,-1.3739449130018537,-0.4649881789318337,1,4.0,1,1,0.2725443440199233,0.2725443440199233
2016-11-04,air_a9178f19da58fe99,1,0,0,0,0,0,0,-0.2739490861753595,-0.22307113431487158,0.0,1.0848446029244923,-0.4759931161097597,1,2.0,1,1,-0.060173690540975336,-0.060173690540975336
2016-11-05,air_a9178f19da58fe99,0,0,1,0,0,0,0,-0.20465462104124785,-0.14207877043367725,0.0,0.4434212509437064,-0.1788598123057557,1,4.0,1,1,1.1282115763996334,1.1282115763996334
2016-11-07,air_a9178f19da58fe99,0,1,0,0,0,0,0,-0.6204214118459181,-0.732165992996665,0.0,0.8710368189308971,-0.509007927643538,1,7.0,1,1,-1.3895538196609782,-1.3895538196609782
2016-11-08,air_a9178f19da58fe99,0,0,0,0,0,1,0,-0.7474612645917895,-0.8247286945751728,0.0,-0.8928773990162643,-0.7401116083799856,1,5.0,1,1,-1.2108857271108993,-1.2108857271108993
2016-11-09,air_a9178f19da58fe99,0,0,0,0,0,0,1,-0.6897158769800298,-0.709025317602038,0.0,0.22961346695011114,-0.5420227391773161,1,3.0,1,1,-0.9072618704600345,-0.9072618704600345
2016-11-11,air_a9178f19da58fe99,1,0,0,0,0,0,0,-0.8514029622929572,-0.9982837600348752,0.0,-1.3739449130018537,-0.7841313570916898,1,2.0,1,1,0.2870914329749401,0.2870914329749401
2016-11-12,air_a9178f19da58fe99,0,0,1,0,0,0,0,-0.3201453962647674,-0.22307113431487158,0.0,0.30979138594770933,-0.31091905844086853,1,7.0,1,1,1.6571288107128106,1.6571288107128106
2016-11-14,air_a9178f19da58fe99,0,1,0,0,0,0,0,-0.3085963187424155,-0.4660482259584549,0.0,-1.3739449130018537,-0.1458450007719774,1,12.0,1,1,-1.498097483402258,-1.498097483402258
2016-11-15,air_a9178f19da58fe99,0,0,0,0,0,1,0,-0.12381107838478407,-0.16521944582830414,0.0,-0.946329345014663,-0.013785754636864555,1,2.0,1,1,-1.0049884680552759,-1.0049884680552759
2016-11-16,air_a9178f19da58fe99,0,0,0,0,0,0,1,-0.44718524901063883,-0.685884642207411,0.0,-1.2135890750066571,-0.2338844981953861,1,202.0,1,1,-0.432429966877048,-0.432429966877048
2016-11-18,air_a9178f19da58fe99,1,0,0,0,0,0,0,-0.5857741792788622,-0.5817516029315898,0.0,1.0313926569260936,-0.7401116083799856,1,14.0,1,1,0.8883711097823039,0.8883711097823039
2016-11-19,air_a9178f19da58fe99,0,0,1,0,0,0,0,-0.7590103421141414,-1.0098540977321886,0.0,-1.3739449130018537,-0.5420227391773161,1,10.0,1,1,1.3863291547809582,1.3863291547809582
2016-11-21,air_a9178f19da58fe99,0,1,0,0,0,0,0,-0.4356361714882869,-0.6974549799047246,0.0,-1.3739449130018537,-0.2889091840850165,1,7.0,1,1,-1.3966408629980378,-1.3966408629980378
2016-11-22,air_a9178f19da58fe99,0,0,0,0,0,1,0,-0.2739490861753595,-0.16521944582830414,0.0,0.41669527794450706,-0.27790424690709026,1,6.0,1,1,0.553788063816916,0.553788063816916
2016-11-25,air_a9178f19da58fe99,1,0,0,0,0,0,0,-1.2440715980529236,-1.1486981500999502,0.0,1.111570575923692,-1.378397964699698,1,13.0,1,1,0.755209295501765,0.755209295501765
2016-11-26,air_a9178f19da58fe99,0,0,1,0,0,0,0,-0.9322465049494207,-0.8825803830617402,0.0,0.3632433319461082,-1.0592547865398416,1,2.0,1,1,1.7007700775778614,1.7007700775778614
2016-11-28,air_a9178f19da58fe99,0,1,0,0,0,0,0,-0.6088723343235662,-0.7784473437859188,0.0,-0.4919878040282731,-0.376948681508425,1,9.0,1,1,-1.351134584728498,-1.351134584728498
2016-11-29,air_a9178f19da58fe99,0,0,0,0,0,1,0,-0.6781667994576779,-0.7437363306939784,0.0,0.14943554795251296,-0.5860424878890205,1,5.0,1,1,-0.7088246570223684,-0.7088246570223684
2016-11-30,air_a9178f19da58fe99,0,0,0,0,0,0,1,-0.874501117337661,-1.0329947731268154,0.0,-0.0643722360410823,-0.8831757916930246,1,7.0,1,1,-0.47084920180952844,-0.47084920180952844
2016-12-01,air_a9178f19da58fe99,0,0,0,0,1,0,0,-0.7359121870694376,-0.4891889013530818,0.0,-0.5454397500266718,-0.7621214827358377,1,5.0,1,1,-0.5752898404609316,-0.5752898404609316
2016-12-02,air_a9178f19da58fe99,1,0,0,0,0,0,0,-0.5626760242341583,-0.6048922783262166,0.0,0.8977627919300964,-0.45398324175390764,1,3.0,1,1,1.0178029012538643,1.0178029012538643
2016-12-03,air_a9178f19da58fe99,0,0,1,0,0,0,0,-0.643519566890622,-0.5586109275369626,0.0,0.41669527794450706,-0.7841313570916898,1,14.0,1,1,2.1479998123744055,2.1479998123744055
2016-12-05,air_a9178f19da58fe99,0,1,0,0,0,0,0,-0.424087093965935,-0.280922822801439,0.0,0.6572290349373017,-0.520012864821464,1,5.0,1,1,-1.285486183290473,-1.285486183290473
2016-12-06,air_a9178f19da58fe99,0,0,0,0,0,1,0,-0.643519566890622,-0.4197668751692007,0.0,0.8977627919300964,-0.6410671737786509,1,9.0,1,1,-0.8054322477749164,-0.8054322477749164
2016-12-07,air_a9178f19da58fe99,0,0,0,0,0,0,1,-1.0246391251282365,-1.1024167993106966,0.0,-0.9730553180138625,-0.8721708545150985,1,5.0,1,1,-0.2671899564392923,-0.2671899564392923
2016-12-08,air_a9178f19da58fe99,0,0,0,0,1,0,0,-0.897599272382365,-0.7900176814832324,0.0,0.9244887649292958,-1.081264660895694,1,8.0,1,1,-0.10120394143974086,-0.10120394143974086
2016-12-09,air_a9178f19da58fe99,1,0,0,0,0,0,0,-0.6088723343235662,-0.3850558620772606,0.0,1.0046666839268943,-0.9932251634722854,1,12.0,1,1,1.6407167103533045,1.6407167103533045
2016-12-10,air_a9178f19da58fe99,0,0,1,0,0,0,0,-0.9091483499047169,-0.9867134223375617,0.0,0.9512147379284951,-0.795136294269616,1,2.0,1,1,2.368444160385046,2.368444160385046
2016-12-12,air_a9178f19da58fe99,0,1,0,0,0,0,0,-1.0823845127399963,-1.1834091631918908,0.0,0.6305030619381023,-1.1252844096073984,1,8.0,1,1,-1.089659985819092,-1.089659985819092
2016-12-13,air_a9178f19da58fe99,0,0,0,0,0,1,0,-0.8052066522035494,-0.6280329537208436,0.0,-0.7057955880218683,-1.0372449121839895,1,10.0,1,1,-0.5100144413038046,-0.5100144413038046
2016-12-14,air_a9178f19da58fe99,0,0,0,0,0,0,1,-0.9553446599941248,-1.0908464616133828,0.0,-1.2937669940042555,-0.8281511058033942,1,5.0,1,1,0.14162054342477146,0.14162054342477146
2016-12-15,air_a9178f19da58fe99,0,0,0,0,1,0,0,-1.174777132918812,-1.2296905139811447,0.0,0.470147223942906,-1.070259723717768,1,11.0,1,1,0.24195815698629805,0.24195815698629805
2016-12-16,air_a9178f19da58fe99,1,0,0,0,0,0,0,-1.3364642182317392,-1.264401527073085,0.0,0.9244887649292958,-1.2463387185645851,1,9.0,1,1,1.8115517550045281,1.8115517550045281
2016-12-17,air_a9178f19da58fe99,0,0,1,0,0,0,0,-1.1170317453070522,-0.8825803830617402,0.0,1.0313926569260936,-1.4114127762334763,1,6.0,1,1,2.8108248655299177,2.8108248655299177
