visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Bunkyō-ku Sendagi,total_area_visitors,total_genre_visitors
2016-11-24,air_90ed0a2f24755533,0,0,0,0,1,0,0,-1.377391792477646,-1.1412941389217899,0.0,-1.6344503334407023,-0.9778976511761759,1,14.0,1,1,-1.233635632356521,-1.2336356323565205
2016-11-25,air_90ed0a2f24755533,1,0,0,0,0,0,0,-0.8738637876699809,-0.7512534796742065,0.0,1.0119017350983202,-1.0820975452807122,1,30.0,1,1,0.5934917644993781,0.5934917644993783
2016-11-26,air_90ed0a2f24755533,0,0,1,0,0,0,0,-0.3883189258911608,-0.3434836995517334,0.0,0.21515057467796922,-0.5784647237754538,1,60.0,1,1,1.4685660042556041,1.4685660042556044
2016-11-27,air_90ed0a2f24755533,0,0,0,1,0,0,0,0.025293363772278178,-0.21937985342750224,0.0,-1.4921733405084967,0.35933432316537206,1,50.0,1,1,-0.6654414711578038,-0.6654414711578034
2016-11-29,air_90ed0a2f24755533,0,0,0,0,0,1,0,0.00731022074343306,-0.13073424905305153,0.0,-0.012492614013559519,0.16830118397372237,1,33.0,1,1,-0.7614062201330428,-0.7614062201330424
2016-11-30,air_90ed0a2f24755533,0,0,0,0,0,0,1,-0.2984032107469349,-0.573962270925305,0.0,-0.24013580270508827,-0.30059833949669057,1,25.0,1,1,-0.541170573204257,-0.5411705732042565
2016-12-01,air_90ed0a2f24755533,0,0,0,0,1,0,0,-0.08260549440079284,0.2593064101945315,0.0,-0.7523329772610281,-0.10956520030504079,1,18.0,1,1,-0.6378257160570157,-0.6378257160570152
2016-12-02,air_90ed0a2f24755533,1,0,0,0,0,0,0,0.18714165103188488,0.08201520144563006,0.0,0.7842585464067913,0.3767009721827947,1,19.0,1,1,0.8365104093863143,0.8365104093863145
2016-12-03,air_90ed0a2f24755533,0,0,1,0,0,0,0,0.06125964982996873,0.1529316849451907,0.0,0.2720613718508515,-0.1442984983398862,1,32.0,1,1,1.882457133828667,1.8824571338286673
2016-12-04,air_90ed0a2f24755533,0,0,0,1,0,0,0,0.20512479406072998,0.17066080582008078,0.0,0.41433836478305697,0.13356788593887695,1,38.0,1,1,-0.48076110892128276,-0.4807611089212824
2016-12-06,air_90ed0a2f24755533,0,0,0,0,0,1,0,0.06125964982996873,0.3656811354438726,0.0,0.7842585464067913,0.08146793888660887,1,32.0,1,1,-0.8508122272718446,-0.8508122272718442
2016-12-07,air_90ed0a2f24755533,0,0,0,0,0,0,1,-0.5321840701219224,-0.6803369961746463,0.0,-1.2076193546440857,-0.2832316904792678,1,45.0,1,1,-0.3526930446413775,-0.35269304464137713
2016-12-08,air_90ed0a2f24755533,0,0,0,0,1,0,0,-0.33436949680462547,-0.20165073255261218,0.0,0.8127139449932322,-0.6131980218102991,1,37.0,1,1,-0.19908040689324316,-0.1990804068932428
2016-12-09,air_90ed0a2f24755533,1,0,0,0,0,0,0,0.11520907891650409,0.41886849806854254,0.0,0.8980801407525557,-0.4742648296709176,1,25.0,1,1,1.4129892971152678,1.412989297115268
2016-12-10,air_90ed0a2f24755533,0,0,1,0,0,0,0,-0.35235263983347054,-0.5030457874257448,0.0,0.8411693435796732,-0.161665147357309,1,45.0,1,1,2.08646852463574,2.08646852463574
2016-12-11,air_90ed0a2f24755533,0,0,0,1,0,0,0,-0.6580660713238387,-0.7335243587993164,0.0,0.8696247421661147,-0.5263647767231857,1,43.0,1,1,-0.020268392615639577,-0.02026839261563923
2016-12-13,air_90ed0a2f24755533,0,0,0,0,0,1,0,-0.19050435257386386,0.0465569596958499,0.0,-0.9230653687796747,-0.5437314257406084,1,30.0,1,1,-0.5774162517740414,-0.5774162517740411
2016-12-14,air_90ed0a2f24755533,0,0,0,0,0,0,1,-0.4242852119488513,-0.6626078752997558,0.0,-1.549084137681379,-0.21376509440957708,1,22.0,1,1,0.0256428002394208,0.025642800239421143
2016-12-15,air_90ed0a2f24755533,0,0,0,0,1,0,0,-0.7659649294969096,-0.8753573257984377,0.0,0.3289721690237337,-0.5958313727928765,1,42.0,1,1,0.11850077676582112,0.11850077676582145
2016-12-16,air_90ed0a2f24755533,1,0,0,0,0,0,0,-1.0177289319007423,-0.928544688423108,0.0,0.8127139449932322,-0.8736977570716398,1,12.0,1,1,1.5710894950672802,1.5710894950672805
2016-12-17,air_90ed0a2f24755533,0,0,1,0,0,0,0,-0.6760492143526838,-0.3434836995517334,0.0,0.9265355393389967,-1.1341974923329803,1,52.0,1,1,2.495872094004925,2.495872094004925
2016-12-18,air_90ed0a2f24755533,0,0,0,1,0,0,0,-0.40630206892000625,-0.024359523803710738,0.0,0.5281599591288212,-0.5784647237754538,1,34.0,1,1,0.07189919003324104,0.07189919003324137
2016-12-20,air_90ed0a2f24755533,0,0,0,0,0,1,0,-0.15453806651617363,-0.09527600730327138,0.0,-0.6385113829152638,-0.10956520030504079,1,38.0,1,1,0.047045010442531655,0.047045010442531995
2016-12-21,air_90ed0a2f24755533,0,0,0,0,0,0,1,0.00731022074343306,0.3479520145689822,0.0,0.5850707563017035,-0.23113174342699971,1,31.0,1,1,0.5748511298063461,0.5748511298063463
2016-12-22,air_90ed0a2f24755533,0,0,0,0,1,0,0,0.7446190849260854,0.9152838825654667,0.0,-0.9230653687796747,0.012001342816918009,1,33.0,1,1,1.585587766495194,1.5855877664951943
2016-12-23,air_90ed0a2f24755533,1,0,0,0,0,0,0,0.6367202267530144,0.8089091573161262,1.0,-0.410868194223735,0.34196767414794943,1,57.0,1,1,1.1323441859035077,1.1323441859035082
2016-12-24,air_90ed0a2f24755533,0,0,1,0,0,0,0,-0.33436949680462547,-0.5562331500504151,0.0,0.7842585464067913,-0.19639844539215429,1,42.0,1,1,1.3529250297710536,1.3529250297710538
2016-12-25,air_90ed0a2f24755533,0,0,0,1,0,0,0,-0.694032357381529,-0.8044408422988771,0.0,-0.2970465998779705,-0.3526982865489587,1,39.0,1,1,-0.19114087730176654,-0.19114087730176618
2016-12-27,air_90ed0a2f24755533,0,0,0,0,0,1,0,0.11520907891650409,0.6670761903170049,0.0,-1.57753953626782,-0.17903179637473166,1,32.0,1,1,0.39051596450858483,0.39051596450858517
2016-12-28,air_90ed0a2f24755533,0,0,0,0,0,0,1,-0.8019312155546001,-0.9994611719226686,0.0,0.9265355393389967,-0.7868645119845262,1,58.0,1,1,1.4671852165005648,1.467185216500565
2016-12-29,air_90ed0a2f24755533,0,0,0,0,1,0,0,-1.1076446470449681,-1.2476688641711307,1.0,-0.15476960694576503,-1.0126309492110213,1,27.0,1,1,1.0767674787631716,1.0767674787631718
2016-12-30,air_90ed0a2f24755533,1,0,0,0,0,0,0,-0.8019312155546001,-0.8576282049235476,1.0,0.9265355393389967,-0.68266461787999,1,35.0,1,1,0.36393580022407623,0.3639358002240765
2016-12-31,air_90ed0a2f24755533,0,0,1,0,0,0,0,-0.7479817864680646,-0.573962270925305,1.0,0.8980801407525557,-0.8736977570716398,1,40.0,1,1,-2.2999489761857053,-2.299948976185705
2017-01-01,air_90ed0a2f24755533,0,0,0,1,0,0,0,-0.5501672131507674,-0.21937985342750224,1.0,0.8980801407525557,-0.7868645119845262,1,63.0,1,1,-3.2727139496109694,-3.272713949610969
2017-01-02,air_90ed0a2f24755533,0,1,0,0,0,0,0,-0.5861334992084579,-0.30802545780195295,1.0,0.21515057467796922,-0.4742648296709176,1,88.0,1,1,-2.6240889016812066,-2.624088901681206
2017-01-03,air_90ed0a2f24755533,0,0,0,0,0,1,0,-0.44226835497769645,-0.23710897430239264,1.0,0.6988923506474677,-0.5263647767231857,1,109.0,1,1,-2.3627748190399984,-2.362774819039998
2017-01-04,air_90ed0a2f24755533,0,0,0,0,0,0,1,-0.35235263983347054,-0.18392161167772209,0.0,0.8411693435796732,-0.5089981277057629,1,29.0,1,1,-1.9316238425289427,-1.9316238425289423
2017-01-05,air_90ed0a2f24755533,0,0,0,0,1,0,0,-0.6760492143526838,-0.8221699631737671,0.0,0.9265355393389967,-0.49163147868834023,1,22.0,1,1,-1.3782731496968992,-1.3782731496968987
2017-01-06,air_90ed0a2f24755533,1,0,0,0,0,0,0,-1.0716783609872778,-1.1058358971720095,0.0,0.8696247421661147,-0.8736977570716398,1,18.0,1,1,-0.20184198240332196,-0.2018419824033216
2017-01-07,air_90ed0a2f24755533,0,0,1,0,0,0,0,-1.1436109331026585,-1.1235650180469,0.0,0.8411693435796732,-1.1168308433155576,1,57.0,1,1,0.5303207247063251,0.5303207247063254
2017-01-08,air_90ed0a2f24755533,0,0,0,1,0,0,0,-1.1795772191603489,-1.6022512816689336,0.0,-1.6344503334407023,-0.8563311080542171,1,38.0,1,1,-0.5052700915732323,-0.5052700915732319
2017-01-09,air_90ed0a2f24755533,0,1,0,0,0,0,0,-0.5861334992084579,-0.6980661170495362,1.0,-1.008431564538998,-0.4742648296709176,1,59.0,1,1,-1.3278743966379607,-1.3278743966379603
2017-01-13,air_90ed0a2f24755533,1,0,0,0,0,0,0,-0.7659649294969096,-0.41440018305129406,0.0,0.2720613718508515,-0.8910644060890623,1,37.0,1,1,0.4806123655249063,0.48061236552490666
2017-01-14,air_90ed0a2f24755533,0,0,1,0,0,0,0,-1.4493243645930265,-1.5490639190442632,0.0,-0.723877578674587,-1.3599639295594754,1,19.0,1,1,0.897955464485568,0.8979554644855683
2017-01-15,air_90ed0a2f24755533,0,0,0,1,0,0,0,-1.7550377960833947,-1.8327298530425051,0.0,0.6704369520610267,-1.5336304197337025,1,40.0,1,1,-0.9460865823695639,-0.9460865823695634
2017-01-18,air_90ed0a2f24755533,0,0,0,0,0,0,1,-0.8378975016122905,-0.8398990840486572,0.0,0.9549909379254378,-0.9431643531413306,1,26.0,1,1,-0.571547903815124,-0.5715479038151235
2017-01-19,air_90ed0a2f24755533,0,0,0,0,1,0,0,-0.7299986434392193,-0.7335243587993164,0.0,-0.04094801260000077,-0.7173979159148354,1,46.0,1,1,-0.5805230242228802,-0.5805230242228797
2017-01-20,air_90ed0a2f24755533,1,0,0,0,0,0,0,-1.3414255064199556,-1.992291940916517,0.0,-1.6344503334407023,-0.7521312139496807,1,17.0,1,1,0.5137512716458522,0.5137512716458524
2017-01-21,air_90ed0a2f24755533,0,0,1,0,0,0,0,-0.8199143585834452,-0.7157952379244263,0.0,1.0403571336847612,-0.9257977041239078,1,27.0,1,1,1.3570673930361716,1.357067393036172
2017-01-22,air_90ed0a2f24755533,0,0,0,1,0,0,0,-0.8019312155546001,-0.3789419413015136,0.0,1.0119017350983202,-0.9778976511761759,1,39.0,1,1,-0.6699290313616819,-0.6699290313616815
2017-01-24,air_90ed0a2f24755533,0,0,0,0,0,1,0,-1.4313412215641814,-1.300856226795801,0.0,1.0403571336847612,-1.4641638236640115,1,31.0,1,1,-0.8508122272718446,-0.8508122272718442
2017-01-25,air_90ed0a2f24755533,0,0,0,0,0,0,1,-1.1795772191603489,-0.9817320510477785,0.0,1.0972679308576432,-1.3425972805420527,1,36.0,1,1,-0.4973305619817557,-0.4973305619817553
2017-01-26,air_90ed0a2f24755533,0,0,0,0,1,0,0,-1.0536952179584327,-0.768982600549097,0.0,1.0688125322712023,-1.3773305785768981,1,36.0,1,1,-0.3730596640282088,-0.37305966402820845
2017-01-27,air_90ed0a2f24755533,1,0,0,0,0,0,0,-0.2984032107469349,0.17066080582008078,0.0,-0.15476960694576503,-0.8910644060890623,1,31.0,1,1,0.9238452348925569,0.9238452348925572
2017-01-28,air_90ed0a2f24755533,0,0,1,0,0,0,0,-0.37033578286231567,-0.25483809517728273,0.0,0.9549909379254378,-0.335331637531536,1,51.0,1,1,1.5983600532293085,1.5983600532293087
2017-01-29,air_90ed0a2f24755533,0,0,0,1,0,0,0,-0.44226835497769645,-0.538504029175525,0.0,-0.8092437744339104,-0.30059833949669057,1,53.0,1,1,-0.3157569721940733,-0.3157569721940729
2017-02-01,air_90ed0a2f24755533,0,0,0,0,0,0,1,-0.8019312155546001,-0.786711721423987,0.0,0.41433836478305697,-0.7521312139496807,1,36.0,1,1,-0.6630250925864849,-0.6630250925864845
2017-02-02,air_90ed0a2f24755533,0,0,0,0,1,0,0,-1.0716783609872778,-0.9462738092979983,0.0,1.0972679308576432,-0.9778976511761759,1,15.0,1,1,-0.6740713946268001,-0.6740713946267998
2017-02-03,air_90ed0a2f24755533,1,0,0,0,0,0,0,-0.5501672131507674,-0.23710897430239264,0.0,1.0972679308576432,-0.9605310021587532,1,25.0,1,1,0.488551895116383,0.48855189511638325
2017-02-04,air_90ed0a2f24755533,0,0,1,0,0,0,0,-0.40630206892000625,-0.29029633692706286,0.0,1.0972679308576432,-0.3700649355663813,1,50.0,1,1,1.4371530828284576,1.4371530828284578
2017-02-05,air_90ed0a2f24755533,0,0,0,1,0,0,0,-0.5861334992084579,-0.9108155675482179,0.0,-0.9230653687796747,-0.5437314257406084,1,39.0,1,1,-0.7638225987043618,-0.7638225987043614
2017-02-07,air_90ed0a2f24755533,0,0,0,0,0,1,0,-0.8738637876699809,-0.8930864466733278,0.0,1.0688125322712023,-0.7521312139496807,1,36.0,1,1,-0.9346950833904888,-0.9346950833904883
2017-02-08,air_90ed0a2f24755533,0,0,0,0,0,0,1,-0.7479817864680646,-0.7157952379244263,0.0,1.0688125322712023,-0.8042311610019488,1,42.0,1,1,-0.5063056823895118,-0.5063056823895115
2017-02-09,air_90ed0a2f24755533,0,0,0,0,1,0,0,-1.4493243645930265,-1.7086260069182744,0.0,-1.6344503334407023,-0.9605310021587532,1,5.0,1,1,-0.7948903231927485,-0.7948903231927481
2017-02-10,air_90ed0a2f24755533,1,0,0,0,0,0,0,-1.1076446470449681,-1.0171902927975587,0.0,-0.49623438998305824,-0.8736977570716398,1,25.0,1,1,0.7498659777575912,0.7498659777575916
2017-02-11,air_90ed0a2f24755533,0,0,1,0,0,0,0,-1.1436109331026585,-0.8753573257984377,1.0,0.442793763369498,-1.4120638766117435,1,54.0,1,1,1.3039070644671544,1.3039070644671547
2017-02-12,air_90ed0a2f24755533,0,0,0,1,0,0,0,-0.981762645843052,-0.6803369961746463,0.0,1.0688125322712023,-1.203664088402671,1,56.0,1,1,-0.4621204742282507,-0.46212047422825037
2017-02-15,air_90ed0a2f24755533,0,0,0,0,0,0,1,-0.7120155004103742,-0.3966710621764037,0.0,1.1826341266169667,-0.9257977041239078,1,11.0,1,1,-0.19631883138316433,-0.19631883138316397
2017-02-16,air_90ed0a2f24755533,0,0,0,0,1,0,0,-0.5681503561796127,-0.23710897430239264,0.0,1.1826341266169667,-0.9084310551064851,1,22.0,1,1,-0.18251095383277025,-0.18251095383276988
2017-02-17,air_90ed0a2f24755533,1,0,0,0,0,0,0,0.4928550825222528,0.9862003660650276,0.0,0.6988923506474677,-0.30059833949669057,1,33.0,1,1,0.8741368757111382,0.8741368757111384
2017-02-18,air_90ed0a2f24755533,0,0,1,0,0,0,0,-0.4242852119488513,-0.768982600549097,0.0,-0.8092437744339104,-0.02273195521792727,1,50.0,1,1,1.515512787926944,1.5155127879269443
2017-02-19,air_90ed0a2f24755533,0,0,0,1,0,0,0,-0.7659649294969096,-0.6271496335499757,0.0,1.0972679308576432,-0.8563311080542171,1,42.0,1,1,-0.3123050028064748,-0.3123050028064744
2017-02-21,air_90ed0a2f24755533,0,0,0,0,0,1,0,-0.7839480725257549,-0.9108155675482179,0.0,1.1257233294440843,-0.5089981277057629,1,25.0,1,1,-0.6468008364647718,-0.6468008364647714
2017-02-22,air_90ed0a2f24755533,0,0,0,0,0,0,1,-0.6220997852661483,-0.786711721423987,0.0,-0.410868194223735,-0.9431643531413306,1,29.0,1,1,-0.21426907219867666,-0.2142690721986763
2017-02-23,air_90ed0a2f24755533,0,0,0,0,1,0,0,0.34898993829149155,0.22384816844475133,0.0,-1.2076193546440857,0.32460102513052674,1,15.0,1,1,-0.28020168750180846,-0.2802016875018081
2017-02-24,air_90ed0a2f24755533,1,0,0,0,0,0,0,-0.5501672131507674,-0.6626078752997558,0.0,-0.6385113829152638,-0.23113174342699971,1,25.0,1,1,1.0039309246848427,1.003930924684843
2017-02-25,air_90ed0a2f24755533,0,0,1,0,0,0,0,-0.5321840701219224,-0.41440018305129406,0.0,0.6704369520610267,-0.5263647767231857,1,48.0,1,1,1.8141081399542165,1.8141081399542167
2017-02-26,air_90ed0a2f24755533,0,0,0,1,0,0,0,-0.33436949680462547,-0.14846336992794193,0.0,0.7558031478203502,-0.5610980747580311,1,64.0,1,1,-0.11174558138700048,-0.11174558138700012
2017-02-28,air_90ed0a2f24755533,0,0,0,0,0,1,0,-0.891846930698826,-0.8753573257984377,0.0,0.8696247421661147,-0.5784647237754538,1,34.0,1,1,-0.541170573204257,-0.5411705732042565
