visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Shizuoka-ken Shizuoka-shi Ōtemachi,total_area_visitors,total_genre_visitors
2016-07-30,air_5f6fa1b897fe80d5,0,0,1,0,0,0,0,1.1129085659375462,1.213403821251387,0.0,1.7926908655597495,0.9338345742102083,1,27.0,1,1,1.2884811262766973,1.2884811262766978
2016-07-31,air_5f6fa1b897fe80d5,0,0,0,1,0,0,0,1.342839024627781,1.5783181830559116,0.0,1.5845300250375074,1.0327956293870204,1,43.0,1,1,-0.7083088111064667,-0.7083088111064664
2016-08-03,air_5f6fa1b897fe80d5,0,0,0,0,0,0,1,1.149213375204425,1.1504875519747446,0.0,-0.15881701433627038,1.1537480301586802,1,24.0,1,1,-0.6363976157065706,-0.6363976157065703
2016-08-04,air_5f6fa1b897fe80d5,0,0,0,0,1,0,0,1.2339245968271435,1.2008205673960588,0.0,1.3243289743847046,1.1757393757535273,1,31.0,1,1,-0.4938294899428229,-0.49382948994282255
2016-08-05,air_5f6fa1b897fe80d5,1,0,0,0,0,0,0,1.2581278030050629,1.2385703289620442,0.0,1.1942284490583033,1.1647437029561039,1,35.0,1,1,0.6889424390473302,0.6889424390473305
2016-08-06,air_5f6fa1b897fe80d5,0,0,1,0,0,0,0,1.3186358184498617,1.2763200905280292,0.0,0.8559670832096601,1.296691776525187,1,33.0,1,1,0.4163488378802819,0.4163488378802822
2016-08-07,air_5f6fa1b897fe80d5,0,0,0,1,0,0,0,1.4638550555173784,1.5909014369112404,0.0,1.6365702351680682,1.2856961037277632,1,18.0,1,1,-0.9303137224863789,-0.9303137224863786
2016-08-09,air_5f6fa1b897fe80d5,0,0,0,0,0,1,0,1.6332774987628145,1.8048167524518244,0.0,1.246268659188864,1.384657158904576,1,26.0,1,1,-0.579955689084559,-0.5799556890845586
2016-08-10,air_5f6fa1b897fe80d5,0,0,0,0,0,0,1,1.4759566586063382,1.4273191367919709,0.0,1.1161681338624627,1.4176441772968464,1,51.0,1,1,0.5501371083917167,0.550137108391717
2016-08-11,air_5f6fa1b897fe80d5,0,0,0,0,1,0,0,1.342839024627781,1.2889033443833577,1.0,0.9340273984055006,1.329678794917458,1,31.0,1,1,0.20061525168059327,0.20061525168059363
2016-08-12,air_5f6fa1b897fe80d5,1,0,0,0,0,0,0,1.2581278030050629,1.18823731354073,0.0,-1.1996212169474811,1.384657158904576,1,29.0,1,1,-0.28645767065009897,-0.28645767065009864
2016-08-13,air_5f6fa1b897fe80d5,0,0,1,0,0,0,0,1.2097213906492237,1.0498215211321174,1.0,0.20546445657765344,1.296691776525187,1,43.0,1,1,-0.09957218027943851,-0.09957218027943816
2016-08-14,air_5f6fa1b897fe80d5,0,0,0,1,0,0,0,0.93138451960315,0.5716578746296362,1.0,-1.5639026878614048,1.0987696661715622,1,33.0,1,1,-1.2664567521463588,-1.2664567521463583
2016-08-16,air_5f6fa1b897fe80d5,0,0,0,0,0,1,0,1.4154486431615396,1.641234452332554,0.0,1.5064697098416668,1.1757393757535273,1,29.0,1,1,-1.7259358436840675,-1.7259358436840673
2016-08-17,air_5f6fa1b897fe80d5,0,0,0,0,0,0,1,1.5001598647842578,1.7670669908858385,0.0,1.246268659188864,1.296691776525187,1,35.0,1,1,-1.1602623124279074,-1.160262312427907
2016-08-18,air_5f6fa1b897fe80d5,0,0,0,0,1,0,0,1.3186358184498617,1.2511535828173723,0.0,-0.6792191156418758,1.373661486107152,1,23.0,1,1,-0.850040760179518,-0.8500407601795177
2016-08-19,air_5f6fa1b897fe80d5,1,0,0,0,0,0,0,1.427550246250499,1.5154019137792696,0.0,0.6998464528179786,1.296691776525187,1,37.0,1,1,0.6475516928578551,0.6475516928578554
2016-08-20,air_5f6fa1b897fe80d5,0,0,1,0,0,0,0,1.427550246250499,1.4650688983579558,0.0,0.10138403631653228,1.3186831221200341,1,44.0,1,1,0.5154357757278133,0.5154357757278136
2016-08-21,air_5f6fa1b897fe80d5,0,0,0,1,0,0,0,1.4154486431615396,1.5279851676345981,0.0,1.1942284490583033,1.2747004309303398,1,28.0,1,1,-1.1464653970314156,-1.1464653970314154
2016-08-23,air_5f6fa1b897fe80d5,0,0,0,0,0,1,0,1.161314978293385,1.175654059685402,0.0,-0.5230984852501942,1.1537480301586802,1,13.0,1,1,-0.9227881322701106,-0.9227881322701103
2016-08-24,air_5f6fa1b897fe80d5,0,0,0,0,0,0,1,1.2823310091829823,1.2511535828173723,0.0,-0.5491185903154744,1.329678794917458,1,29.0,1,1,-0.7091449877971632,-0.7091449877971628
2016-08-25,air_5f6fa1b897fe80d5,0,0,0,0,1,0,0,1.3065342153609016,1.3392363598046715,0.0,1.454429499711106,1.2856961037277632,1,30.0,1,1,-0.5636502436159779,-0.5636502436159776
2016-08-26,air_5f6fa1b897fe80d5,1,0,0,0,0,0,0,1.2823310091829823,1.2889033443833577,0.0,1.610550130102788,1.1207610117664093,1,34.0,1,1,0.9824404574817903,0.9824404574817907
2016-08-27,air_5f6fa1b897fe80d5,0,0,1,0,0,0,0,1.0766037566706668,1.1630708058300732,0.0,-0.6792191156418758,1.0657826477792913,1,38.0,1,1,1.0530973878456418,1.0530973878456422
2016-08-28,air_5f6fa1b897fe80d5,0,0,0,1,0,0,0,0.9797909319589888,1.0749880288427742,0.0,-0.3149376447279519,1.0437913021844443,1,11.0,1,1,-0.5285308226067262,-0.5285308226067259
2016-08-30,air_5f6fa1b897fe80d5,0,0,0,0,0,1,0,1.0281973443148276,1.213403821251387,0.0,-0.1067768042057098,1.054786974981868,1,10.0,1,1,-0.9524724047898352,-0.9524724047898349
2016-08-31,air_5f6fa1b897fe80d5,0,0,0,0,0,0,1,1.0524005504927474,1.314069852094015,0.0,0.9860676085360615,0.7798951550462782,1,28.0,1,1,-0.4704165426033218,-0.47041654260332144
2016-09-01,air_5f6fa1b897fe80d5,0,0,0,0,1,0,0,1.064502153581707,1.0372382672767888,0.0,1.142188238927743,0.9558259198050554,1,16.0,1,1,-0.9119178352910565,-0.9119178352910562
2016-09-02,air_5f6fa1b897fe80d5,1,0,0,0,0,0,0,1.2218229937381837,1.3014865982386863,0.0,1.0901480287971825,0.9118432286153612,1,29.0,1,1,0.43892560852908646,0.43892560852908685
2016-09-03,air_5f6fa1b897fe80d5,0,0,1,0,0,0,0,1.3549406277167408,1.4021526290813136,0.0,0.5437258224262966,1.3076874493226103,1,41.0,1,1,1.0919796039630274,1.0919796039630278
2016-09-04,air_5f6fa1b897fe80d5,0,0,0,1,0,0,0,1.246026199916103,1.2385703289620442,0.0,-0.23687732953211113,1.1757393757535273,1,45.0,1,1,-1.0712094948687336,-1.0712094948687332
2016-09-07,air_5f6fa1b897fe80d5,0,0,0,0,0,0,1,1.1734165813823447,1.2259870751067155,0.0,0.15342424644709288,1.1207610117664093,1,30.0,1,1,-0.8441875233446428,-0.8441875233446424
2016-09-08,air_5f6fa1b897fe80d5,0,0,0,0,1,0,0,1.0524005504927474,0.9239889825788329,0.0,-1.5118624777308443,1.2197220669432218,1,7.0,1,1,-0.6790426269320904,-0.67904262693209
2016-09-09,air_5f6fa1b897fe80d5,1,0,0,0,0,0,0,1.149213375204425,1.1127377904087596,0.0,0.8819871882749403,1.1097653389689859,1,33.0,1,1,0.7943007020750851,0.7943007020750855
2016-09-10,air_5f6fa1b897fe80d5,0,0,1,0,0,0,0,1.1129085659375462,1.175654059685402,0.0,1.168208343993023,0.99980861099475,1,28.0,1,1,1.3637370284393795,1.3637370284393797
2016-09-11,air_5f6fa1b897fe80d5,0,0,0,1,0,0,0,1.0039941381369082,0.9617387441448179,0.0,-0.419018064989073,1.1207610117664093,1,21.0,1,1,-0.5795376007392108,-0.5795376007392105
2016-09-15,air_5f6fa1b897fe80d5,0,0,0,0,1,0,0,0.9434861226921095,0.7855731901702198,0.0,-1.407782057469723,1.1097653389689859,1,22.0,1,1,-0.33119312360236,-0.33119312360235964
2016-09-16,air_5f6fa1b897fe80d5,1,0,0,0,0,0,0,0.8950797103362708,0.7981564440255484,0.0,-1.1736011118822007,1.0217999565895972,1,33.0,1,1,0.7182086232217066,0.718208623221707
2016-09-17,air_5f6fa1b897fe80d5,0,0,1,0,0,0,0,0.93138451960315,0.7729899363148911,0.0,-1.4598222676002837,1.0657826477792913,1,38.0,1,1,1.2353839064174716,1.235383906417472
2016-09-20,air_5f6fa1b897fe80d5,0,0,0,0,0,1,0,0.4957268084005993,0.1689937512591259,0.0,-1.589922792926685,0.7359124638565835,1,20.0,1,1,-2.2606708373844584,-2.260670837384458
2016-09-21,air_5f6fa1b897fe80d5,0,0,0,0,0,0,1,0.6046412362012368,0.4458253360763517,0.0,-1.4338021625350035,0.7579038094514307,1,38.0,1,1,0.150026561893457,0.15002656189345737
2016-09-22,air_5f6fa1b897fe80d5,0,0,0,0,1,0,0,0.4957268084005993,0.2822430359570818,1.0,-1.589922792926685,0.7029254454643127,1,18.0,1,1,-0.5950068695170955,-0.5950068695170951
2016-09-23,air_5f6fa1b897fe80d5,1,0,0,0,0,0,0,0.6409460454681161,0.31999279752306725,0.0,-1.589922792926685,0.8238778462359724,1,29.0,1,1,-0.056509080708570435,-0.05650908070857009
2016-09-24,air_5f6fa1b897fe80d5,0,0,1,0,0,0,0,0.5320316176674786,0.25707652824642496,0.0,-1.589922792926685,0.7579038094514307,1,43.0,1,1,0.982022369136442,0.9820223691364424
2016-09-25,air_5f6fa1b897fe80d5,0,0,0,1,0,0,0,0.737758870179794,0.8736559671575188,0.0,-0.705239220707156,0.6699384270720421,1,22.0,1,1,-0.6882405705297515,-0.6882405705297512
2016-09-27,air_5f6fa1b897fe80d5,0,0,0,0,0,1,0,1.0766037566706668,1.1630708058300732,0.0,1.0901480287971825,0.9558259198050554,1,27.0,1,1,-0.7626602960017371,-0.7626602960017368
2016-09-28,air_5f6fa1b897fe80d5,0,0,0,0,0,0,1,1.1129085659375462,1.2259870751067155,0.0,-0.6531990105765955,1.1537480301586802,1,22.0,1,1,-0.6338890856344812,-0.6338890856344809
2016-09-29,air_5f6fa1b897fe80d5,0,0,0,0,1,0,0,1.2339245968271435,1.3644028675153286,0.0,-0.1067768042057098,1.1647437029561039,1,24.0,1,1,-0.4980103733963052,-0.4980103733963049
2016-09-30,air_5f6fa1b897fe80d5,1,0,0,0,0,0,0,0.6893524578239553,0.4458253360763517,0.0,-1.5378825827961244,0.7688994822488544,1,42.0,1,1,1.0585325363351687,1.0585325363351692
2016-10-01,air_5f6fa1b897fe80d5,0,0,1,0,0,0,0,0.45942199913372,0.03057795885051279,0.0,-1.589922792926685,0.7359124638565835,1,40.0,1,1,1.096578575761858,1.0965785757618585
2016-10-02,air_5f6fa1b897fe80d5,0,0,0,1,0,0,0,0.6167428392901967,0.3074095436677386,0.0,-1.589922792926685,0.8348735190333961,1,16.0,1,1,-0.7509538223319866,-0.7509538223319863
2016-10-04,air_5f6fa1b897fe80d5,0,0,0,0,0,1,0,0.7861652825356329,0.8610727133021907,0.0,-0.23687732953211113,0.8018865006411252,1,12.0,1,1,-1.0189484517002043,-1.018948451700204
2016-10-05,air_5f6fa1b897fe80d5,0,0,0,0,0,0,1,0.8466732979804316,0.8233229517362052,0.0,-1.1475810068169205,0.8348735190333961,1,20.0,1,1,-1.2087605604883025,-1.208760560488302
2016-10-06,air_5f6fa1b897fe80d5,0,0,0,0,1,0,0,0.9918925350479487,1.0372382672767888,0.0,0.9340273984055006,0.8018865006411252,1,15.0,1,1,-0.6815511570041798,-0.6815511570041795
2016-10-07,air_5f6fa1b897fe80d5,1,0,0,0,0,0,0,0.6409460454681161,0.48357509764233714,0.0,-0.3149376447279519,0.7359124638565835,1,33.0,1,1,0.6308281590439258,0.6308281590439261
2016-10-08,air_5f6fa1b897fe80d5,0,0,1,0,0,0,0,0.6651492516460354,0.7100736670382489,0.0,-1.1736011118822007,0.6039643902875004,1,53.0,1,1,0.9117835271179388,0.9117835271179392
2016-10-11,air_5f6fa1b897fe80d5,0,0,0,0,0,1,0,0.27789795279932394,0.08091097427182642,0.0,-0.6792191156418758,0.45002497112357026,1,25.0,1,1,-1.5653899190703457,-1.5653899190703455
2016-10-12,air_5f6fa1b897fe80d5,0,0,0,0,0,0,1,0.24159314353244463,0.21932676668043954,0.0,-0.028716489009869044,0.21911584237767456,1,32.0,1,1,-0.7743667696714877,-0.7743667696714873
2016-10-13,air_5f6fa1b897fe80d5,0,0,0,0,1,0,0,0.13267871573180715,-0.1455875951240853,0.0,-1.407782057469723,0.34006824314933426,1,29.0,1,1,-0.7363207302447984,-0.736320730244798
2016-10-14,air_5f6fa1b897fe80d5,1,0,0,0,0,0,0,0.08427230337596837,-0.05750481813678627,0.0,-0.4970783801849138,0.0871677688085915,1,38.0,1,1,0.8055890873994874,0.8055890873994878
2016-10-15,air_5f6fa1b897fe80d5,0,0,1,0,0,0,0,0.09637390646492786,0.3074095436677386,0.0,1.168208343993023,-0.15473703273472772,1,31.0,1,1,1.3227643705952525,1.322764370595253
2016-10-16,air_5f6fa1b897fe80d5,0,0,0,1,0,0,0,0.3021011589772433,0.4584085899316799,0.0,0.30954487683877435,0.07617209601116776,1,21.0,1,1,-0.7869094200319346,-0.7869094200319343
2016-10-18,air_5f6fa1b897fe80d5,0,0,0,0,0,1,0,0.5441332207564381,0.5464913669189794,0.0,0.8559670832096601,0.40604227993387565,1,33.0,1,1,-0.919861513852673,-0.9198615138526727
2016-10-19,air_5f6fa1b897fe80d5,0,0,0,0,0,0,1,0.6288444423791566,0.6345741439062784,0.0,0.2575046667082138,0.6919297726668893,1,25.0,1,1,-0.7676773561459159,-0.7676773561459156
2016-10-20,air_5f6fa1b897fe80d5,0,0,0,0,1,0,0,0.556234823845398,0.6094076361956217,0.0,0.9860676085360615,0.40604227993387565,1,27.0,1,1,-0.522677585771851,-0.5226775857718506
2016-10-21,air_5f6fa1b897fe80d5,1,0,0,0,0,0,0,0.39891398368892134,0.25707652824642496,0.0,-0.8613598510988376,0.4610206439209936,1,42.0,1,1,0.8315105648110779,0.8315105648110783
2016-10-22,air_5f6fa1b897fe80d5,0,0,1,0,0,0,0,0.28999955588828386,0.19416025896978273,0.0,-0.809319640968277,0.3070812247570634,1,37.0,1,1,1.439829107292758,1.4398291072927583
2016-10-23,air_5f6fa1b897fe80d5,0,0,0,1,0,0,0,0.28999955588828386,0.20674351282511091,0.0,-0.705239220707156,0.3290725703519105,1,23.0,1,1,-0.49090287152538525,-0.4909028715253849
2016-10-25,air_5f6fa1b897fe80d5,0,0,0,0,0,1,0,-0.230369376936985,-0.4475856876519684,0.0,-1.4338021625350035,-0.09975866874760973,1,35.0,1,1,-0.878888856008546,-0.8788888560085457
2016-10-26,air_5f6fa1b897fe80d5,0,0,0,0,0,0,1,0.41101558677788125,0.7100736670382489,0.0,1.0901480287971825,0.1641374783905566,1,21.0,1,1,-0.44365888850103485,-0.44365888850103447
2016-10-27,air_5f6fa1b897fe80d5,0,0,0,0,1,0,0,0.44732039604476054,0.5590746207743076,0.0,0.17944435151237303,0.5050033351106882,1,18.0,1,1,-0.4286077080684984,-0.42860770806849807
2016-10-28,air_5f6fa1b897fe80d5,1,0,0,0,0,0,0,0.04796749410908907,-0.28400338753269844,0.0,-1.589922792926685,0.37305526154160473,1,40.0,1,1,0.7228075950205372,0.7228075950205375
2016-10-29,air_5f6fa1b897fe80d5,0,0,1,0,0,0,0,0.12057711264284725,-0.13300434126875715,0.0,-1.3817619524044429,0.09816344160601506,1,45.0,1,1,1.6413476897506065,1.641347689750607
2016-10-30,air_5f6fa1b897fe80d5,0,0,0,1,0,0,0,-0.3634870109155421,-0.5860014800605811,0.0,-1.1736011118822007,-0.14374135993730416,1,19.0,1,1,-0.3985053472034256,-0.39850534720342523
2016-11-02,air_5f6fa1b897fe80d5,0,0,0,0,0,0,1,-0.42399502636034075,-0.7621670340351796,0.0,-1.589922792926685,-0.11075434154503329,1,36.0,1,1,0.15838832880042167,0.15838832880042203
2016-11-03,air_5f6fa1b897fe80d5,0,0,0,0,1,0,0,-0.32718220164866296,-0.15817084897941394,1.0,1.0120877136013415,-0.4296288526703176,1,19.0,1,1,-0.3575326893592987,-0.35753268935929833
2016-11-04,air_5f6fa1b897fe80d5,1,0,0,0,0,0,0,-0.31508059855970305,-0.2210871182560562,0.0,0.7258665578832588,-0.35265914308835233,1,33.0,1,1,-0.21454647525020276,-0.21454647525020243
2016-11-05,air_5f6fa1b897fe80d5,0,0,1,0,0,0,0,-0.133556552225307,-0.04492156428145808,0.0,0.9080072933402205,-0.2317067423166928,1,49.0,1,1,1.1174829930292698,1.1174829930292702
2016-11-06,air_5f6fa1b897fe80d5,0,0,0,1,0,0,0,-0.1456581553142669,0.06832772041649823,0.0,0.9340273984055006,-0.44062452546774117,1,18.0,1,1,-0.8466960534167322,-0.8466960534167318
2016-11-08,air_5f6fa1b897fe80d5,0,0,0,0,0,1,0,-0.3876902170934617,-0.20850386440072757,0.0,-0.4970783801849138,-0.5725725990368242,1,33.0,1,1,-1.5043490206495036,-1.5043490206495034
2016-11-09,air_5f6fa1b897fe80d5,0,0,0,0,0,0,1,-0.43609662944930044,-0.497918703073282,0.0,0.49168561229573626,-0.4296288526703176,1,30.0,1,1,-1.1640251075360415,-1.164025107536041
2016-11-10,air_5f6fa1b897fe80d5,0,0,0,0,1,0,0,-0.7144335004953746,-1.0893316342737194,0.0,-1.589922792926685,-0.48460721665743556,1,19.0,1,1,-0.8717813541376261,-0.8717813541376258
2016-11-11,air_5f6fa1b897fe80d5,1,0,0,0,0,0,0,-0.3634870109155421,-0.4601689415072966,0.0,-0.6792191156418758,-0.31967212469608164,1,38.0,1,1,0.1746937742690028,0.17469377426900315
2016-11-12,air_5f6fa1b897fe80d5,0,0,1,0,0,0,0,-0.2182677738480253,-0.05750481813678627,0.0,0.9080072933402205,-0.34166347029092875,1,44.0,1,1,1.7103322667330652,1.7103322667330656
2016-11-13,air_5f6fa1b897fe80d5,0,0,0,1,0,0,0,-0.1456581553142669,0.19416025896978273,0.0,0.41362529709989554,-0.27568943350638725,1,29.0,1,1,-0.6966023374367162,-0.6966023374367158
2016-11-15,air_5f6fa1b897fe80d5,0,0,0,0,0,1,0,-0.0972517429584277,-0.27142013367736983,0.0,-1.1996212169474811,0.10915911440343862,1,28.0,1,1,-1.2735642540172787,-1.2735642540172785
2016-11-16,air_5f6fa1b897fe80d5,0,0,0,0,0,0,1,-0.181962964581146,-0.24625362596671302,0.0,-0.6531990105765955,-0.011793286368220891,1,29.0,1,1,-0.63179864390774,-0.6317986439077397
2016-11-17,air_5f6fa1b897fe80d5,0,0,0,0,1,0,0,-0.31508059855970305,-0.2965866413880271,0.0,0.17944435151237303,-0.3636548158857761,1,29.0,1,1,-0.5770290706671214,-0.5770290706671211
2016-11-18,air_5f6fa1b897fe80d5,1,0,0,0,0,0,0,-0.42399502636034075,-0.3972526722306543,0.0,0.07536393125125211,-0.4076375070754703,1,25.0,1,1,0.8486521869703555,0.8486521869703558
2016-11-19,air_5f6fa1b897fe80d5,0,0,1,0,0,0,0,-0.41189342327138107,-0.7495837801798511,0.0,-1.4338021625350035,-0.11075434154503329,1,54.0,1,1,1.4068001280102476,1.4068001280102478
2016-11-20,air_5f6fa1b897fe80d5,0,0,0,1,0,0,0,-0.1577597584032264,0.005411451139855983,0.0,0.41362529709989554,-0.26469376070896367,1,21.0,1,1,-0.4198278528161855,-0.4198278528161852
2016-11-22,air_5f6fa1b897fe80d5,0,0,0,0,0,1,0,-0.07304853678050831,-0.12042108741342851,0.0,0.6217861376221376,0.0651764232137442,1,35.0,1,1,0.47362694119298987,0.47362694119299026
2016-11-23,air_5f6fa1b897fe80d5,0,0,0,0,0,0,1,-0.5087062479830591,-0.48533544921795385,1.0,-1.3817619524044429,-0.4076375070754703,1,31.0,1,1,-0.4892305181439923,-0.489230518143992
2016-11-24,air_5f6fa1b897fe80d5,0,0,0,0,1,0,0,-1.283208845676482,-1.504579011499558,0.0,-1.589922792926685,-0.880451437364685,1,16.0,1,1,-1.5135469642471648,-1.5135469642471646
2016-11-25,air_5f6fa1b897fe80d5,1,0,0,0,0,0,0,-1.1258880055200056,-0.8376665571671503,0.0,0.7258665578832588,-1.1443475845028512,1,43.0,1,1,0.6993946476810361,0.6993946476810364
2016-11-26,air_5f6fa1b897fe80d5,0,0,1,0,0,0,0,-0.8959575468297706,-0.8250833033118219,0.0,0.6998464528179786,-1.045386529326039,1,37.0,1,1,1.7592486031388084,1.7592486031388088
2016-11-27,air_5f6fa1b897fe80d5,0,0,0,1,0,0,0,-0.5208078510720188,-0.7370005263245226,0.0,-1.5639026878614048,-0.34166347029092875,1,18.0,1,1,-0.8253735478039722,-0.8253735478039719
2016-11-29,air_5f6fa1b897fe80d5,0,0,0,0,0,1,0,-0.6297222788726564,-0.6740842570478806,0.0,0.46566550723045613,-0.5065985622522827,1,19.0,1,1,-0.9416021078107811,-0.9416021078107808
2016-11-30,air_5f6fa1b897fe80d5,0,0,0,0,0,0,1,-0.7749415159401732,-0.9760823495757632,0.0,-0.705239220707156,-0.6935249998084838,1,19.0,1,1,-0.6748617434786081,-0.6748617434786077
2016-12-01,air_5f6fa1b897fe80d5,0,0,0,0,1,0,0,-0.3513854078265824,-0.1455875951240853,0.0,-0.8353397460335573,-0.35265914308835233,1,24.0,1,1,-0.7919264801761134,-0.7919264801761131
2016-12-02,air_5f6fa1b897fe80d5,1,0,0,0,0,0,0,-0.5450110572499381,-0.5482517184945961,0.0,0.8819871882749403,-0.6165552902265187,1,34.0,1,1,0.9937288428061926,0.993728842806193
2016-12-03,air_5f6fa1b897fe80d5,0,0,1,0,0,0,0,-0.6660270881395355,-0.5608349723499243,0.0,0.673826347752698,-0.7924860549852962,1,41.0,1,1,2.2605365292113406,2.260536529211341
2016-12-04,air_5f6fa1b897fe80d5,0,0,0,1,0,0,0,-0.5692142634278577,-0.4350024337966398,0.0,0.20546445657765344,-0.6825293270110603,1,20.0,1,1,-0.6016962830426672,-0.6016962830426669
2016-12-06,air_5f6fa1b897fe80d5,0,0,0,0,0,1,0,-0.49660464489409917,-0.30916989524335525,0.0,0.5177057173610164,-0.6495423086187895,1,15.0,1,1,-1.0498869892559737,-1.0498869892559735
2016-12-07,air_5f6fa1b897fe80d5,0,0,0,0,0,0,1,-0.8717543406518512,-0.8628330648778071,0.0,0.10138403631653228,-0.7155163454033311,1,30.0,1,1,-0.4465855069184725,-0.44658550691847215
