visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Bar/Cocktail,Tōkyō-to Shibuya-ku Shibuya,total_area_visitors,total_genre_visitors
2016-03-27,air_8764b3473ddcceaf,0,0,0,1,0,0,0,-0.624958114711038,-0.46207929866820097,0.0,-0.05062401052331138,-0.6788795548568001,1,10.0,1,1,-1.0331324401927153,-1.0331324401927153
2016-03-29,air_8764b3473ddcceaf,0,0,0,0,0,1,0,-0.29485896529082495,-0.1483482589383966,0.0,1.0629201336785434,-0.5072249386651547,1,9.0,1,1,-0.8794562513710646,-0.8794562513710646
2016-03-30,air_8764b3473ddcceaf,0,0,0,0,0,0,1,-0.05363266379143842,0.027341123310293675,0.0,-0.43794371285439126,-0.2620040583913759,1,4.0,1,1,-0.962718109301766,-0.962718109301766
2016-03-31,air_8764b3473ddcceaf,0,0,0,0,1,0,0,-0.05363266379143842,0.05243960648867794,0.0,0.8934677639086956,-0.3233092784598206,1,5.0,1,1,-0.9278815455978228,-0.9278815455978228
2016-04-02,air_8764b3473ddcceaf,0,0,1,0,0,0,0,-0.6122619935794914,-0.813458063165582,0.0,-1.309413043099321,-0.47044180662408797,1,14.0,1,1,-0.7428277426598544,-0.7428277426598544
2016-04-04,air_8764b3473ddcceaf,0,1,0,0,0,0,0,0.0352401841293881,0.2657767135049448,0.0,-1.1399606733294736,-0.2252209263503092,1,6.0,1,1,-1.3646974649493955,-1.3646974649493955
2016-04-05,air_8764b3473ddcceaf,0,0,0,0,0,1,0,-0.5741736301848513,-0.8762042711115429,0.0,-1.309413043099321,-0.2987871904324428,1,4.0,1,1,-1.165066660177862,-1.165066660177862
2016-04-07,air_8764b3473ddcceaf,0,0,0,0,1,0,0,-0.1932899962384516,0.03989036489948603,0.0,-1.1883756361208586,0.03226099793715881,1,15.0,1,1,-1.2127507509215576,-1.2127507509215576
2016-04-08,air_8764b3473ddcceaf,1,0,0,0,0,0,0,0.09872078978712161,0.3912691293968666,0.0,-0.24428386168885127,-0.004522134103908114,1,9.0,1,1,-0.6672249873874668,-0.6672249873874668
2016-04-09,air_8764b3473ddcceaf,0,0,1,0,0,0,0,0.22568200110258818,0.4665645789320198,0.0,0.5061480615776159,-0.07808839818604173,1,12.0,1,1,-0.5770452302815143,-0.5770452302815143
2016-04-11,air_8764b3473ddcceaf,0,1,0,0,0,0,0,-0.47260466113247823,-0.33658688277627924,0.0,0.19145080343361354,-0.5072249386651547,1,7.0,1,1,-1.386439433785899,-1.386439433785899
2016-04-12,air_8764b3473ddcceaf,0,0,0,0,0,1,0,-0.6122619935794914,-0.5875717145601229,0.0,1.4502398360096231,-0.7892289509800006,1,6.0,1,1,-1.2268336170997474,-1.2268336170997474
2016-04-13,air_8764b3473ddcceaf,0,0,0,0,0,0,1,-0.1171132694491717,-0.09815129258162808,0.0,-1.1399606733294736,-0.11487153022710865,1,13.0,1,1,-1.140854013064483,-1.140854013064483
2016-04-15,air_8764b3473ddcceaf,1,0,0,0,0,0,0,0.12411303205021484,0.20303050555898394,0.0,1.6196922057794705,-0.06582735417235283,1,10.0,1,1,-0.6944024484330964,-0.6944024484330964
2016-04-16,air_8764b3473ddcceaf,0,0,1,0,0,0,0,0.06063242639248155,0.14028429761302308,0.0,-0.36532126866731385,-0.17617675029555338,1,21.0,1,1,-0.4836535914156238,-0.4836535914156238
2016-04-17,air_8764b3473ddcceaf,0,0,0,1,0,0,0,0.49230054486506775,0.4163676125752513,0.0,-0.5831886012285462,0.6207911105942282,1,19.0,1,1,-1.179149526356052,-1.179149526356052
2016-04-19,air_8764b3473ddcceaf,0,0,0,0,0,1,0,0.111416910918668,0.2657767135049448,0.0,1.498654798801008,0.05678308596453661,1,10.0,1,1,-1.164078388867112,-1.164078388867112
2016-04-20,air_8764b3473ddcceaf,0,0,0,0,0,0,1,-0.05363266379143842,-0.06050356781405146,0.0,1.4502398360096231,-0.21295988233662008,1,8.0,1,1,-1.0333795080204027,-1.0333795080204027
2016-04-21,air_8764b3473ddcceaf,0,0,0,0,1,0,0,0.14950527431330807,0.05243960648867794,0.0,-1.309413043099321,0.21617665814249296,1,11.0,1,1,-1.1373950634768575,-1.1373950634768575
2016-04-25,air_8764b3473ddcceaf,0,1,0,0,0,0,0,0.3526432124180548,0.4163676125752513,0.0,0.7966378383259256,0.24069874616987078,1,16.0,1,1,-1.3399906821806413,-1.3399906821806413
2016-04-27,air_8764b3473ddcceaf,0,0,0,0,0,0,1,0.3526432124180548,0.2532274719157529,0.0,-1.2367905989122436,0.44913649440258274,1,10.0,1,1,-1.0504271881308431,-1.0504271881308431
2016-04-28,air_8764b3473ddcceaf,0,0,0,0,1,0,0,-0.1171132694491717,-0.5499239897925463,0.0,-1.309413043099321,0.21617665814249296,1,14.0,1,1,-0.8137362092061787,-0.8137362092061787
2016-04-29,air_8764b3473ddcceaf,1,0,0,0,0,0,0,0.06063242639248155,0.20303050555898394,1.0,0.9660902080957733,-0.016783178117597015,1,17.0,1,1,-0.644494747240213,-0.644494747240213
2016-04-30,air_8764b3473ddcceaf,0,0,1,0,0,0,0,0.08602466865557477,0.24067823032656055,0.0,1.353409910426853,-0.12713257424079755,1,6.0,1,1,-0.6877316170855328,-0.6877316170855328
2016-05-05,air_8764b3473ddcceaf,0,0,0,0,1,0,0,0.8604880576799211,0.9559850009105144,1.0,1.6681071685708557,0.682096330662673,1,8.0,1,1,-1.0630276473429077,-1.0630276473429077
2016-05-07,air_8764b3473ddcceaf,0,0,1,0,0,0,0,0.7462229674960009,0.8304925850185927,0.0,1.4744473174053156,0.47365858242996073,1,13.0,1,1,-0.7954531899573007,-0.7954531899573007
2016-05-08,air_8764b3473ddcceaf,0,0,0,1,0,0,0,0.7589190886275478,0.9057880345537459,0.0,1.5712772429880857,0.6943573746763616,1,11.0,1,1,-1.1299830286462313,-1.1299830286462313
2016-05-10,air_8764b3473ddcceaf,0,0,0,0,0,1,0,0.3907315758126944,0.3536214046292904,0.0,-1.2852055617036287,0.5594858905257835,1,4.0,1,1,-1.3908866546842749,-1.3908866546842749
2016-05-11,air_8764b3473ddcceaf,0,0,0,0,0,0,1,0.7716152097590941,0.9183372761429383,0.0,-0.8978858593725486,0.5472248465120944,1,13.0,1,1,-1.2041033769524936,-1.2041033769524936
2016-05-12,air_8764b3473ddcceaf,0,0,0,0,1,0,0,0.8097035731537342,1.0312804504456676,0.0,1.8617670197363954,0.7311405067174285,1,6.0,1,1,-1.0857578874901614,-1.0857578874901614
2016-05-13,air_8764b3473ddcceaf,1,0,0,0,0,0,0,0.7462229674960009,0.843041826607785,0.0,1.3776173918225456,0.6085300665805391,1,14.0,1,1,-0.7349215721738531,-0.7349215721738531
2016-05-14,air_8764b3473ddcceaf,0,0,1,0,0,0,0,0.5684772716543479,0.6297047195915182,0.0,0.8450528011173108,0.3510481422930713,1,13.0,1,1,-0.5770452302815143,-0.5770452302815143
2016-05-18,air_8764b3473ddcceaf,0,0,0,0,0,0,1,0.5938695139174411,0.9810834840888991,0.0,1.934389463923473,0.19165457011511494,1,15.0,1,1,-1.1218297903325425,-1.1218297903325425
2016-05-19,air_8764b3473ddcceaf,0,0,0,0,1,0,0,0.5049966659966146,0.6673524443590948,0.0,1.498654798801008,0.4000923183478271,1,6.0,1,1,-1.113429484191166,-1.113429484191166
2016-05-20,air_8764b3473ddcceaf,1,0,0,0,0,0,0,0.23837812223413457,0.12773505602383117,0.0,-0.8978858593725486,0.3510481422930713,1,7.0,1,1,-0.7344274365184781,-0.7344274365184781
2016-05-21,air_8764b3473ddcceaf,0,0,1,0,0,0,0,0.47960442373352136,0.8179433434294008,0.0,1.6196922057794705,0.15487143807404824,1,11.0,1,1,-0.46413523302830806,-0.46413523302830806
2016-05-23,air_8764b3473ddcceaf,0,1,0,0,0,0,0,1.0382337535215742,1.3952084565322407,0.0,1.7165221313622405,0.4368754503888938,1,3.0,1,1,-1.383721687681336,-1.383721687681336
2016-05-25,air_8764b3473ddcceaf,0,0,0,0,0,0,1,0.8731841788114675,0.5920569948239416,0.0,-1.309413043099321,1.0989718271280968,1,7.0,1,1,-1.0734044961057845,-1.0734044961057845
2016-05-26,air_8764b3473ddcceaf,0,0,0,0,1,0,0,0.9747531478638408,0.9308865177321302,0.0,-0.43794371285439126,1.074449739100719,1,3.0,1,1,-1.0380737967464662,-1.0380737967464662
2016-05-28,air_8764b3473ddcceaf,0,0,1,0,0,0,0,0.5049966659966146,0.5418600284671731,0.0,-1.260998080307936,0.4368754503888938,1,7.0,1,1,-0.5592563466880114,-0.5592563466880114
2016-05-29,air_8764b3473ddcceaf,0,0,0,1,0,0,0,0.8097035731537342,1.0187312088564753,0.0,1.2081650220526983,0.5594858905257835,1,4.0,1,1,-1.0536390698907812,-1.0536390698907812
2016-05-31,air_8764b3473ddcceaf,0,0,0,0,0,1,0,0.6446539984436276,0.6422539611807101,0.0,-0.19586889889746645,0.5840079785531613,1,3.0,1,1,-1.1477719122397343,-1.1477719122397343
2016-06-02,air_8764b3473ddcceaf,0,0,0,0,1,0,0,0.6827423618382676,0.7802956186618242,0.0,1.837559538340703,0.5840079785531613,1,5.0,1,1,-1.1089822632927904,-1.1089822632927904
2016-06-03,air_8764b3473ddcceaf,1,0,0,0,0,0,0,0.517692787128161,0.554409270056365,0.0,1.7649370941536253,0.3265260542656933,1,4.0,1,1,-0.8070653778586151,-0.8070653778586151
2016-06-04,air_8764b3473ddcceaf,0,0,1,0,0,0,0,0.8097035731537342,0.9308865177321302,0.0,0.6271854685560784,0.5840079785531613,1,11.0,1,1,-0.6365885767542118,-0.6365885767542118
2016-06-06,air_8764b3473ddcceaf,0,1,0,0,0,0,0,0.5938695139174411,0.5167615452887884,0.0,-1.1883756361208586,0.5840079785531613,1,4.0,1,1,-1.3980516216872134,-1.3980516216872134
2016-06-07,air_8764b3473ddcceaf,0,0,0,0,0,1,0,0.5430850293912547,0.14028429761302308,0.0,-1.309413043099321,0.8414899028406289,1,5.0,1,1,-1.2559876207668774,-1.2559876207668774
2016-06-09,air_8764b3473ddcceaf,0,0,0,0,1,0,0,0.7462229674960009,0.49166306211040406,0.0,-1.309413043099321,0.9886224310048966,1,8.0,1,1,-1.1440658948244211,-1.1440658948244211
2016-06-10,air_8764b3473ddcceaf,1,0,0,0,0,0,0,1.0382337535215742,1.131674383159205,0.0,1.159750059261313,0.9641003429775182,1,5.0,1,1,-0.7141678746480997,-0.7141678746480997
2016-06-11,air_8764b3473ddcceaf,0,0,1,0,0,0,0,1.0382337535215742,1.1693221079267817,0.0,1.2807874662397756,0.7801846827721841,1,5.0,1,1,-0.556785668411136,-0.556785668411136
2016-06-14,air_8764b3473ddcceaf,0,0,0,0,0,1,0,0.8731841788114675,0.8053941018402084,0.0,-0.05062401052331138,0.8414899028406289,1,12.0,1,1,-1.1831026115990526,-1.1831026115990526
2016-06-15,air_8764b3473ddcceaf,0,0,0,0,0,0,1,0.6954384829698145,0.3034244382725214,0.0,-1.309413043099321,0.9886224310048966,1,7.0,1,1,-1.124300468609418,-1.124300468609418
2016-06-17,air_8764b3473ddcceaf,1,0,0,0,0,0,0,1.1271066014424007,1.1818713495159736,0.0,0.6756004313474632,0.9641003429775182,1,6.0,1,1,-0.6442476794125256,-0.6442476794125256
2016-06-18,air_8764b3473ddcceaf,0,0,1,0,0,0,0,1.4445096297310671,1.6587425299052765,0.0,1.9101819825277806,1.1725380912102308,1,7.0,1,1,-0.5543149901342606,-0.5543149901342606
2016-06-20,air_8764b3473ddcceaf,0,1,0,0,0,0,0,1.1398027225739475,1.131674383159205,0.0,0.1188283592465361,1.0867107831144078,1,6.0,1,1,-1.427946828837406,-1.427946828837406
2016-06-21,air_8764b3473ddcceaf,0,0,0,0,0,1,0,0.9366647844692008,0.7426478938942476,0.0,-0.7042260082070088,1.1847991352239193,1,6.0,1,1,-1.216950903992246,-1.216950903992246
2016-06-23,air_8764b3473ddcceaf,0,0,0,0,1,0,0,0.9747531478638408,0.8932387929645536,0.0,-0.5105661570414688,1.209321223251297,1,5.0,1,1,-1.1514779296550475,-1.1514779296550475
2016-06-24,air_8764b3473ddcceaf,1,0,0,0,0,0,0,0.9366647844692008,0.692450927537479,0.0,-1.309413043099321,1.1480160031828524,1,2.0,1,1,-0.6657425804213416,-0.6657425804213416
2016-06-25,air_8764b3473ddcceaf,0,0,1,0,0,0,0,1.2794600550209605,1.1191251415700127,0.0,-1.309413043099321,1.2706264433197418,1,6.0,1,1,-0.505642628079815,-0.505642628079815
2016-06-26,air_8764b3473ddcceaf,0,0,0,1,0,0,0,1.2921561761525073,1.282265282229511,0.0,1.0629201336785434,1.2215822672649863,1,10.0,1,1,-1.0610511047214073,-1.0610511047214073
2016-06-29,air_8764b3473ddcceaf,0,0,0,0,0,0,1,0.784311330890641,0.554409270056365,0.0,-1.309413043099321,0.9273172109364518,1,6.0,1,1,-1.055862680339969,-1.055862680339969
2016-06-30,air_8764b3473ddcceaf,0,0,0,0,1,0,0,0.9747531478638408,0.9183372761429383,0.0,-1.164168154725166,1.0499276510733413,1,6.0,1,1,-1.03165003322659,-1.03165003322659
2016-07-01,air_8764b3473ddcceaf,1,0,0,0,0,0,0,1.3048522972840542,1.3575607317646645,0.0,-0.24428386168885127,1.282887487333431,1,3.0,1,1,1.4995598614322685,1.4995598614322685
2016-07-04,air_8764b3473ddcceaf,0,1,0,0,0,0,0,1.5841669621780805,1.7591364626188135,0.0,0.40931813599484584,1.4790641915524543,1,9.0,1,1,-0.18766633384594958,-0.18766633384594958
2016-07-06,air_8764b3473ddcceaf,0,0,0,0,0,0,1,0.9874492689953877,0.8932387929645536,0.0,-0.31690630587592894,1.0989718271280968,1,5.0,1,1,0.5439015039368597,0.5439015039368597
2016-07-08,air_8764b3473ddcceaf,1,0,0,0,0,0,0,1.266763933889414,1.2571667990511268,0.0,-0.8010559337897787,1.29514853134712,1,6.0,1,1,1.3656490988256214,1.3656490988256214
2016-07-09,air_8764b3473ddcceaf,0,0,1,0,0,0,0,0.8985764210745607,0.6422539611807101,0.0,-1.309413043099321,1.074449739100719,1,6.0,1,1,1.5630562931479666,1.5630562931479666
2016-07-11,air_8764b3473ddcceaf,0,1,0,0,0,0,0,1.6095592044411737,1.7214887378512373,0.0,1.7165221313622405,1.3196706193744978,1,3.0,1,1,-0.22052635492839257,-0.22052635492839257
2016-07-12,air_8764b3473ddcceaf,0,0,0,0,0,1,0,1.495294114257254,1.5081516308349705,0.0,0.21565828482930594,1.6016746316893438,1,3.0,1,1,0.2553262811978116,0.2553262811978116
2016-07-14,air_8764b3473ddcceaf,0,0,0,0,1,0,0,1.3429406606786938,1.6461932883160841,0.0,-0.36532126866731385,1.1970601792376085,1,4.0,1,1,0.4453214406895307,0.4453214406895307
2016-07-16,air_8764b3473ddcceaf,0,0,1,0,0,0,0,1.1144104803108543,0.993632725678091,0.0,-0.9220933407682411,1.0499276510733413,1,6.0,1,1,1.5242666442010226,1.5242666442010226
2016-07-17,air_8764b3473ddcceaf,0,0,0,1,0,0,0,1.3429406606786938,1.131674383159205,0.0,-1.2852055617036287,1.4790641915524543,1,8.0,1,1,0.9140091098127961,0.9140091098127961
2016-07-19,air_8764b3473ddcceaf,0,0,0,0,0,1,0,1.5206863565203472,1.570897838780931,0.0,0.19145080343361354,1.491325235566143,1,5.0,1,1,0.02357665882689805,0.02357665882689805
2016-07-20,air_8764b3473ddcceaf,0,0,0,0,0,0,1,1.3937251452048807,1.2697160406403187,0.0,-0.19586889889746645,1.4422810595113873,1,4.0,1,1,0.34081174957770083,0.34081174957770083
2016-07-22,air_8764b3473ddcceaf,1,0,0,0,0,0,0,0.7716152097590941,0.36617064621848233,0.0,-1.309413043099321,1.0867107831144078,1,3.0,1,1,1.267810239061355,1.267810239061355
2016-07-23,air_8764b3473ddcceaf,0,0,1,0,0,0,0,0.8985764210745607,0.9183372761429383,0.0,-0.9705083035596263,1.0131445190322743,1,8.0,1,1,1.4760884178019522,1.4760884178019522
2016-07-24,air_8764b3473ddcceaf,0,0,0,1,0,0,0,1.0890182380477607,1.1567728663375894,0.0,0.45773309878623086,0.9150561669227627,1,6.0,1,1,0.2988102188708188,0.2988102188708188
2016-07-27,air_8764b3473ddcceaf,0,0,0,0,0,0,1,1.1651949648370408,0.9434357593213225,0.0,-1.2367905989122436,1.3319316633881866,1,8.0,1,1,0.4907819209840383,0.4907819209840383
2016-07-28,air_8764b3473ddcceaf,0,0,0,0,1,0,0,1.419117387467974,1.4203069397106254,0.0,-0.05062401052331138,1.4422810595113873,1,5.0,1,1,0.6392696854242504,0.6392696854242504
