visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Bar/Cocktail,Ōsaka-fu Neyagawa-shi Honmachi,total_area_visitors,total_genre_visitors
2016-01-14,air_79afb3f52b4d062c,0,0,0,0,1,0,0,-1.2316859035592356,-1.1330683778171822,0.0,0.461286186942028,-1.2851243740490466,1,8.0,1,1,-1.0845882746008157,-1.0845882746008155
2016-01-15,air_79afb3f52b4d062c,1,0,0,0,0,0,0,-1.20905473503991,-1.1548763657943688,0.0,0.5423229495129248,-1.2628201051971188,1,9.0,1,1,-0.8054677946993204,-0.8054677946993203
2016-01-16,air_79afb3f52b4d062c,0,0,1,0,0,0,0,-1.28826382485755,-0.9804124619768749,0.0,0.2722004076099354,-1.3185807773269387,1,17.0,1,1,-0.6564154060754521,-0.656415406075452
2016-01-17,air_79afb3f52b4d062c,0,0,0,1,0,0,0,-1.1637923980012583,-1.2093963357373356,0.0,-0.3760936929572391,-1.1959072986413353,1,5.0,1,1,-1.265708733066308,-1.2657087330663077
2016-01-18,air_79afb3f52b4d062c,0,1,0,0,0,0,0,-0.824324870211372,-1.100356395851402,0.0,-1.4025593521885986,-0.7609740560287411,1,7.0,1,1,-1.552012460612327,-1.552012460612327
2016-01-19,air_79afb3f52b4d062c,0,0,0,0,0,1,0,-1.5145755100508076,-1.5910361253381033,0.0,-0.1599956594348477,-1.2851243740490466,1,8.0,1,1,-1.3131694764319115,-1.3131694764319113
2016-01-20,air_79afb3f52b4d062c,0,0,0,0,0,0,1,-1.390104083194516,-1.4492842034863898,0.0,-0.5921917264796306,-1.2962765084750105,1,2.0,1,1,-1.1869495535352794,-1.1869495535352792
2016-01-21,air_79afb3f52b4d062c,0,0,0,0,1,0,0,-1.2656326563382243,-1.3293402696118626,0.0,-0.3220691845766412,-1.184755164215371,1,14.0,1,1,-1.0638081653434432,-1.0638081653434432
2016-01-22,air_79afb3f52b4d062c,1,0,0,0,0,0,0,-1.2769482405978871,-1.2421083177031158,0.0,0.1641513908487396,-1.1401466265115154,1,8.0,1,1,-0.7526196156003241,-0.752619615600324
2016-01-23,air_79afb3f52b4d062c,0,0,1,0,0,0,0,-1.3448417461558644,-1.51470816741795,0.0,-1.240485827046805,-1.2516679707711549,1,15.0,1,1,-0.6787347826852224,-0.6787347826852222
2016-01-24,air_79afb3f52b4d062c,0,0,0,1,0,0,0,-1.8087807008020425,-1.961771920950278,0.0,0.461286186942028,-1.6308405412539293,1,7.0,1,1,-1.3819234181723532,-1.3819234181723532
2016-01-25,air_79afb3f52b4d062c,0,1,0,0,0,0,0,-1.6616781054264251,-1.460188197474983,0.0,0.6233597120838216,-1.6977533478097127,1,3.0,1,1,-1.4068082403694535,-1.4068082403694533
2016-01-26,air_79afb3f52b4d062c,0,0,0,0,0,1,0,-1.4353664202331675,-1.2857242936574893,0.0,0.11012688246814166,-1.619688406827965,1,8.0,1,1,-1.232614484989752,-1.2326144849897518
2016-01-27,air_79afb3f52b4d062c,0,0,0,0,0,0,1,-1.0393209711449667,-0.9695084679882816,0.0,0.461286186942028,-1.0843859543816956,1,8.0,1,1,-1.0797139279848889,-1.0797139279848886
2016-01-28,air_79afb3f52b4d062c,0,0,0,0,1,0,0,-1.016689802625641,-0.9804124619768749,0.0,-0.5111549639087338,-1.184755164215371,1,4.0,1,1,-1.0853579082770146,-1.0853579082770144
2016-01-29,air_79afb3f52b4d062c,1,0,0,0,0,0,0,-0.9148495442886749,-1.3511482575890494,0.0,-1.4025593521885986,-0.5156270986575342,1,9.0,1,1,-0.9411798662690731,-0.941179866269073
2016-01-30,air_79afb3f52b4d062c,0,0,1,0,0,0,0,-0.8695872072500236,-1.1221643838285889,0.0,-1.1324368102856093,-0.5936920396392819,1,10.0,1,1,-0.6371745641704777,-0.6371745641704776
2016-01-31,air_79afb3f52b4d062c,0,0,0,1,0,0,0,-0.9148495442886749,-0.9367964860225014,0.0,0.7584209830353162,-0.772126190454705,1,9.0,1,1,-1.1966982467671332,-1.196698246767133
2016-02-01,air_79afb3f52b4d062c,0,1,0,0,0,0,0,-1.0280053868853036,-1.1112603898399953,0.0,-0.835302014192321,-0.8501911314364526,1,2.0,1,1,-1.453242805500125,-1.453242805500125
2016-02-02,air_79afb3f52b4d062c,0,0,0,0,0,1,0,-1.1411612294819324,-1.1112603898399953,0.0,0.0020778657069460645,-0.9505603412701281,1,3.0,1,1,-1.3039338723175238,-1.3039338723175236
2016-02-03,air_79afb3f52b4d062c,0,0,0,0,0,0,1,-1.299579409117213,-1.2421083177031158,0.0,-0.5921917264796306,-1.207059433067299,1,4.0,1,1,-1.2285097720500242,-1.228509772050024
2016-02-04,air_79afb3f52b4d062c,0,0,0,0,1,0,0,-1.2656326563382243,-1.1221643838285889,0.0,0.7584209830353162,-1.4301021215865781,1,8.0,1,1,-1.1905411773575414,-1.1905411773575412
2016-02-05,air_79afb3f52b4d062c,1,0,0,0,0,0,0,-1.1185300609626068,-1.0131244439426552,0.0,0.8124454914159138,-1.229363701919227,1,18.0,1,1,-0.8134206760200432,-0.813420676020043
2016-02-06,air_79afb3f52b4d062c,0,0,1,0,0,0,0,-1.1637923980012583,-1.0458364259084352,0.0,-0.45713045552813586,-1.1512987609374794,1,7.0,1,1,-0.5884310980112092,-0.5884310980112091
2016-02-07,air_79afb3f52b4d062c,0,0,0,1,0,0,0,-1.3108949933768757,-1.2966282876460826,0.0,-0.07895889686395069,-1.3074286429009747,1,4.0,1,1,-1.20413803897039,-1.2041380389703897
2016-02-09,air_79afb3f52b4d062c,0,0,0,0,0,1,0,-1.005374218365978,-0.9695084679882816,0.0,-0.10597115105424977,-0.9282560724182003,1,3.0,1,1,-1.1818186623606195,-1.1818186623606195
2016-02-10,air_79afb3f52b4d062c,0,0,0,0,0,0,1,-1.1977391507802468,-1.1984923417487423,0.0,0.5153106953226256,-1.1289944920855512,1,12.0,1,1,-0.8552374390935209,-0.8552374390935207
2016-02-11,air_79afb3f52b4d062c,0,0,0,0,1,0,0,-1.095898892443281,-0.8168525521479745,1.0,1.2446415584606971,-1.3631893150307943,1,7.0,1,1,-0.9291222720086225,-0.9291222720086224
2016-02-12,air_79afb3f52b4d062c,1,0,0,0,0,0,0,-0.6319599377971031,-0.4897327324901735,0.0,-0.1329834052445486,-0.772126190454705,1,4.0,1,1,-0.8724259245286313,-0.8724259245286312
2016-02-13,air_79afb3f52b4d062c,0,0,1,0,0,0,0,-0.3151235785265423,-0.2716528527183062,0.0,-1.1864613186662072,-0.14760666260072383,1,10.0,1,1,-0.6810436837138193,-0.6810436837138192
2016-02-14,air_79afb3f52b4d062c,0,0,0,1,0,0,0,-0.009602803515644649,0.1426989188482418,0.0,-0.4301182013378369,0.01967535378873543,1,9.0,1,1,-1.2218396135229663,-1.221839613522966
2016-02-15,air_79afb3f52b4d062c,0,1,0,0,0,0,0,-1.016689802625641,-1.0131244439426552,0.0,-1.0784123019050114,-0.9059518035662725,1,4.0,1,1,-1.4050124284583225,-1.4050124284583225
2016-02-16,air_79afb3f52b4d062c,0,0,0,0,0,1,0,-1.2769482405978871,-1.4383802094977962,0.0,-0.05194664267365185,-1.207059433067299,1,9.0,1,1,-1.2431328118978047,-1.2431328118978044
2016-02-17,air_79afb3f52b4d062c,0,0,0,0,0,0,1,-1.20905473503991,-1.1766843537715557,0.0,0.05610237408754398,-1.1401466265115154,1,5.0,1,1,-1.072787224899098,-1.072787224899098
2016-02-18,air_79afb3f52b4d062c,0,0,0,0,1,0,0,-1.1977391507802468,-0.9477004800110949,0.0,1.2986660668412948,-1.3966457183086862,1,7.0,1,1,-1.0825359181309517,-1.0825359181309515
2016-02-19,air_79afb3f52b4d062c,1,0,0,0,0,0,0,-0.7790625331727205,-0.6314846543418874,0.0,0.7854332372256151,-1.0174731478259118,1,7.0,1,1,-0.7608290414797798,-0.7608290414797797
2016-02-20,air_79afb3f52b4d062c,0,0,1,0,0,0,0,-0.8016937016920463,-1.2639163056803024,0.0,-1.4025593521885986,-0.3929536199719306,1,19.0,1,1,-0.7952060123500008,-0.7952060123500005
2016-02-21,air_79afb3f52b4d062c,0,0,0,1,0,0,0,-0.9374807128080008,-0.9040845040567215,0.0,0.380249424371131,-0.9059518035662725,1,8.0,1,1,-1.166939077954106,-1.166939077954106
2016-02-23,air_79afb3f52b4d062c,0,0,0,0,0,1,0,-0.8809027915096864,-1.0894524018628087,0.0,-1.0243877935244134,-0.7386697871768132,1,6.0,1,1,-1.173865781039897,-1.1738657810398967
2016-02-24,air_79afb3f52b4d062c,0,0,0,0,0,0,1,-1.1637923980012583,-1.3838602395548294,0.0,0.29921266180023426,-1.0063210133999478,1,17.0,1,1,-1.1294835723790893,-1.129483572379089
2016-02-25,air_79afb3f52b4d062c,0,0,0,0,1,0,0,-1.2543170720785612,-1.1984923417487423,0.0,1.271653812650996,-1.2628201051971188,1,21.0,1,1,-1.0243003032985625,-1.0243003032985625
2016-02-26,air_79afb3f52b4d062c,1,0,0,0,0,0,0,-1.2430014878188986,-1.1657803597829621,0.0,0.48829844113232684,-1.3408850461788664,1,29.0,1,1,-0.6107504746209795,-0.6107504746209794
2016-02-27,air_79afb3f52b4d062c,0,0,1,0,0,0,0,-0.9487962970676637,-0.6860046242848542,0.0,0.1641513908487396,-1.218211567493263,1,9.0,1,1,-0.44117452129847184,-0.44117452129847173
2016-02-28,air_79afb3f52b4d062c,0,0,0,1,0,0,0,-0.6885378590954175,-0.4461167565358002,0.0,1.2446415584606971,-0.8613432658624166,1,8.0,1,1,-1.0296877390319554,-1.0296877390319552
2016-03-01,air_79afb3f52b4d062c,0,0,0,0,0,1,0,-1.4466820044928304,-1.4819961854521697,0.0,0.7043964746547183,-1.2739722396230828,1,2.0,1,1,-1.233640663224684,-1.233640663224684
2016-03-02,air_79afb3f52b4d062c,0,0,0,0,0,0,1,-1.20905473503991,-1.0349324319198419,0.0,0.6233597120838216,-1.3854935838827223,1,13.0,1,1,-1.1025463937121252,-1.102546393712125
2016-03-03,air_79afb3f52b4d062c,0,0,0,0,1,0,0,-0.8469560387306978,-0.566060690410327,0.0,1.4607395919830883,-1.1959072986413353,1,4.0,1,1,-1.1194783345885027,-1.1194783345885024
2016-03-04,air_79afb3f52b4d062c,1,0,0,0,0,0,0,-0.42827942112317113,-0.1953248947981527,0.0,1.190617050080099,-0.7275176527508491,1,7.0,1,1,-0.7431274669272033,-0.7431274669272032
2016-03-05,air_79afb3f52b4d062c,0,0,1,0,0,0,0,-0.06618072481395905,0.08817894890527497,0.0,0.029090119897244904,-0.10299812489686798,1,18.0,1,1,-0.5178813443596364,-0.5178813443596363
2016-03-06,air_79afb3f52b4d062c,0,0,0,1,0,0,0,0.11486862334064721,0.0990829428938681,0.0,-0.4301182013378369,0.030827488214699342,1,5.0,1,1,-1.1582165629571843,-1.1582165629571841
2016-03-08,air_79afb3f52b4d062c,0,0,0,0,0,1,0,-0.14538981463159914,0.033658978962308135,0.0,-0.8623142683826199,-0.15875879702668774,1,5.0,1,1,-1.110242730474115,-1.1102427304741147
2016-03-09,air_79afb3f52b4d062c,0,0,0,0,0,0,1,-0.7451157803937319,-0.8822765160795346,0.0,-1.4025593521885986,-0.537931367509462,1,6.0,1,1,-1.1571903847222524,-1.1571903847222522
2016-03-10,air_79afb3f52b4d062c,0,0,0,0,1,0,0,-0.9148495442886749,-1.1439723718057755,0.0,-0.8893265225729189,-0.6159963084912097,1,5.0,1,1,-1.0353317193240812,-1.035331719324081
2016-03-11,air_79afb3f52b4d062c,1,0,0,0,0,0,0,-0.9827430498466524,-0.9149884980453148,0.0,0.35323717018083217,-0.9059518035662725,1,8.0,1,1,-0.692844733415537,-0.6928447334155368
2016-03-12,air_79afb3f52b4d062c,0,0,1,0,0,0,0,-1.0619521396642924,-0.9149884980453148,0.0,0.9475067623674086,-1.229363701919227,1,10.0,1,1,-0.500692858924526,-0.5006928589245259
2016-03-13,air_79afb3f52b4d062c,0,0,0,1,0,0,0,-0.8469560387306978,-0.6314846543418874,0.0,-0.45713045552813586,-0.9728646101220559,1,2.0,1,1,-1.1074207403280518,-1.1074207403280518
2016-03-14,air_79afb3f52b4d062c,0,1,0,0,0,0,0,-1.005374218365978,-1.3402442636004561,0.0,-1.4025593521885986,-0.6717569806210294,1,2.0,1,1,-1.3390804768639437,-1.3390804768639435
2016-03-15,air_79afb3f52b4d062c,0,0,0,0,0,1,0,-0.8922183757693493,-0.9258924920339081,0.0,0.6233597120838216,-0.9059518035662725,1,3.0,1,1,-1.0609861751973804,-1.0609861751973801
2016-03-16,air_79afb3f52b4d062c,0,0,0,0,0,0,1,-0.8469560387306978,-0.5878686783875139,0.0,-0.2680446761960433,-1.0732338199557316,1,8.0,1,1,-0.9706824905233672,-0.9706824905233671
2016-03-17,air_79afb3f52b4d062c,0,0,0,0,1,0,0,-0.3603859155651939,0.02275498497371462,0.0,1.595800862934583,-0.6940612494729573,1,3.0,1,1,-0.9227086580402978,-0.9227086580402976
2016-03-18,air_79afb3f52b4d062c,1,0,0,0,0,0,0,-0.1906521516702507,-0.031764984969252216,0.0,-0.4841427097184348,-0.4264100232498226,1,10.0,1,1,-0.5430227111154696,-0.5430227111154695
2016-03-19,air_79afb3f52b4d062c,0,0,1,0,0,0,0,-0.11144306185261041,-0.06447696693503238,0.0,-0.8623142683826199,-0.05838958719301214,1,9.0,1,1,-0.5253211365628933,-0.525321136562893
2016-03-20,air_79afb3f52b4d062c,0,0,0,1,0,0,0,-0.5414352637198,-0.5442527024331404,1.0,-0.18700791362514652,-0.30373654456421917,1,3.0,1,1,-0.7400489322224074,-0.7400489322224073
2016-03-21,air_79afb3f52b4d062c,0,1,0,0,0,0,0,-0.6998534433550804,-0.6641966363076673,1.0,1.271653812650996,-0.7163655183248853,1,3.0,1,1,-1.1905411773575414,-1.1905411773575412
2016-03-23,air_79afb3f52b4d062c,0,0,0,0,0,0,1,-0.45091058964249686,-0.020860990980658693,0.0,1.1636047958898001,-0.6829091150469934,1,1.0,1,1,-0.9545201833231888,-0.9545201833231886
2016-03-24,air_79afb3f52b4d062c,0,0,0,0,1,0,0,-0.7564313646533948,-0.8713725220909413,0.0,-0.21402016781544536,-0.6048441740652457,1,6.0,1,1,-1.014808154625442,-1.0148081546254417
2016-03-25,air_79afb3f52b4d062c,1,0,0,0,0,0,0,-1.005374218365978,-0.9258924920339081,0.0,0.2181758992293375,-0.9394082068441643,1,13.0,1,1,-0.40320592660598903,-0.4032059266059889
2016-03-26,air_79afb3f52b4d062c,0,0,1,0,0,0,0,-0.9487962970676637,-0.653292642319074,0.0,1.0285435249383055,-1.207059433067299,1,10.0,1,1,-0.4091064514568479,-0.4091064514568477
2016-03-27,air_79afb3f52b4d062c,0,0,0,1,0,0,0,-0.6772222748357545,-0.45702075052439334,0.0,0.380249424371131,-0.8724954002883806,1,7.0,1,1,-0.9742741143456292,-0.9742741143456289
2016-03-28,air_79afb3f52b4d062c,0,1,0,0,0,0,0,-0.7111690276147432,-0.653292642319074,0.0,0.2722004076099354,-0.6829091150469934,1,4.0,1,1,-1.0930542450390044,-1.0930542450390042
2016-03-29,air_79afb3f52b4d062c,0,0,0,0,0,1,0,-0.5074885109408113,-0.30436483468408637,0.0,0.7584209830353162,-0.8055825937325968,1,5.0,1,1,-0.8147033988137081,-0.814703398813708
2016-03-30,air_79afb3f52b4d062c,0,0,0,0,0,0,1,-0.1906521516702507,-0.14080492485518586,0.0,0.5963474578935227,-0.4821706953796423,1,8.0,1,1,-0.9011589151067264,-0.9011589151067263
2016-03-31,air_79afb3f52b4d062c,0,0,0,0,1,0,0,0.0582907020423328,0.25173885873417545,0.0,0.6233597120838216,-0.15875879702668774,1,11.0,1,1,-0.8649861323253746,-0.8649861323253744
2016-04-01,air_79afb3f52b4d062c,1,0,0,0,0,0,0,-0.1340742303719363,-0.5551566964217337,0.0,-1.4025593521885986,0.14234883247433885,1,16.0,1,1,-0.6553892278405201,-0.65538922784052
2016-04-02,air_79afb3f52b4d062c,0,0,1,0,0,0,0,0.12618420760030985,0.19721888879120864,0.0,0.29921266180023426,0.08658816034451909,1,27.0,1,1,-0.6728342578343636,-0.6728342578343635
2016-04-03,air_79afb3f52b4d062c,0,0,0,1,0,0,0,0.20539329741795032,0.06637096092808831,0.0,-1.4025593521885986,0.3096308488637981,1,5.0,1,1,-1.204394583529123,-1.2043945835291228
2016-04-04,air_79afb3f52b4d062c,0,1,0,0,0,0,0,0.035659533523006916,0.055466966939494794,0.0,-1.3215225896177019,0.07543602591855518,1,5.0,1,1,-1.3185569121653042,-1.3185569121653042
2016-04-05,air_79afb3f52b4d062c,0,0,0,0,0,1,0,-0.1340742303719363,-0.12990093086659235,0.0,0.0020778657069460645,-0.08069385604494016,1,7.0,1,1,-1.1112689087090468,-1.1112689087090466
2016-04-06,air_79afb3f52b4d062c,0,0,0,0,0,0,1,0.04697511778266975,0.2953548346885488,0.0,1.0015312707480066,-0.24797587243439942,1,7.0,1,1,-1.043284600644804,-1.0432846006448038
2016-04-07,air_79afb3f52b4d062c,0,0,0,0,1,0,0,-0.009602803515644649,-0.07538096092362552,0.0,-1.4025593521885986,0.23156590788205053,1,4.0,1,1,-1.1607820085445142,-1.1607820085445142
2016-04-08,air_79afb3f52b4d062c,1,0,0,0,0,0,0,-0.02091838777530749,-0.1080929428894057,0.0,-0.9433510309535167,0.01967535378873543,1,11.0,1,1,-0.5943316228620681,-0.5943316228620679
2016-04-09,air_79afb3f52b4d062c,0,0,1,0,0,0,0,0.11486862334064721,0.32806681665432896,0.0,0.6773842204644195,-0.14760666260072383,1,12.0,1,1,-0.500692858924526,-0.5006928589245259
2016-04-10,air_79afb3f52b4d062c,0,0,0,1,0,0,0,0.13749979185997288,0.1426989188482418,0.0,-1.2945103354274028,0.08658816034451909,1,7.0,1,1,-1.0886929875405436,-1.0886929875405433
2016-04-12,air_79afb3f52b4d062c,0,0,0,0,0,1,0,-0.4169638368635083,-0.11899693687799921,0.0,1.2446415584606971,-0.8947996691403084,1,15.0,1,1,-1.1754050483922949,-1.1754050483922946
2016-04-13,air_79afb3f52b4d062c,0,0,0,0,0,0,1,0.04697511778266975,0.08817894890527497,0.0,-1.3485348438080007,0.23156590788205053,1,7.0,1,1,-1.0861275419532137,-1.0861275419532135
2016-04-14,air_79afb3f52b4d062c,0,0,0,0,1,0,0,0.3185491400145791,0.6115706603577566,0.0,0.5423229495129248,0.34308725214169,1,10.0,1,1,-1.0525202047591917,-1.0525202047591915
2016-04-15,air_79afb3f52b4d062c,1,0,0,0,0,0,0,-0.10012747759294757,-0.07538096092362552,0.0,1.8118988964569747,-0.19221520030457967,1,11.0,1,1,-0.6225515243226971,-0.622551524322697
2016-04-16,air_79afb3f52b4d062c,0,0,1,0,0,0,0,0.04697511778266975,0.5461466964261963,0.0,1.6228131171248819,-0.4598664265277144,1,8.0,1,1,-0.40371901572345503,-0.40371901572345487
2016-04-17,air_79afb3f52b4d062c,0,0,0,1,0,0,0,0.4656517353901963,0.6551866363121299,0.0,0.4072616785614301,0.4546085964013295,1,6.0,1,1,-1.1258919485568273,-1.1258919485568273
2016-04-18,air_79afb3f52b4d062c,0,1,0,0,0,0,0,-0.12275864611227345,-0.24984486474111953,0.0,-1.0784123019050114,-0.03608531834108432,1,4.0,1,1,-1.4319496071252868,-1.4319496071252866
2016-04-19,air_79afb3f52b4d062c,0,0,0,0,0,1,0,-0.14538981463159914,0.1426989188482418,0.0,1.4337273377927895,-0.4375621576757865,1,5.0,1,1,-1.110242730474115,-1.1102427304741147
2016-04-20,air_79afb3f52b4d062c,0,0,0,0,0,0,1,0.024343949263344076,0.3171628226657354,0.0,1.8659234048375724,-0.40410575439789465,1,6.0,1,1,-0.9745306589043621,-0.974530658904362
2016-04-21,air_79afb3f52b4d062c,0,0,0,0,1,0,0,-0.009602803515644649,-0.4352127625472067,0.0,-1.4025593521885986,0.37654365541958196,1,8.0,1,1,-1.0825359181309517,-1.0825359181309515
2016-04-22,air_79afb3f52b4d062c,1,0,0,0,0,0,0,0.3638114770532305,0.4043947745744824,0.0,0.6233597120838216,0.4434564619753656,1,11.0,1,1,-0.5758604146332926,-0.5758604146332925
2016-04-23,air_79afb3f52b4d062c,0,0,1,0,0,0,0,0.3638114770532305,0.5897626723805696,0.0,0.35323717018083217,0.2538701767339783,1,10.0,1,1,-0.4770907595210907,-0.4770907595210906
2016-04-24,air_79afb3f52b4d062c,0,0,0,1,0,0,0,0.2506556344566017,0.3498748046315156,0.0,0.11012688246814166,0.3207829832897622,1,8.0,1,1,-1.104085661064523,-1.1040856610645229
2016-04-25,air_79afb3f52b4d062c,0,1,0,0,0,0,0,0.37512706131289353,0.5461466964261963,0.0,0.24518815341963635,0.16465310132626687,1,1.0,1,1,-1.292902456292005,-1.292902456292005
2016-04-26,air_79afb3f52b4d062c,0,0,0,0,0,1,0,0.6014387465061511,0.9059784980497774,0.0,1.7848866422666758,0.3319351177157261,1,12.0,1,1,-1.0119861644793788,-1.0119861644793788
2016-04-27,air_79afb3f52b4d062c,0,0,0,0,0,0,1,0.2732868029759274,0.0990829428938681,0.0,-1.4025593521885986,0.566129940660969,1,11.0,1,1,-0.9922322334569386,-0.9922322334569385
2016-04-28,air_79afb3f52b4d062c,0,0,0,0,1,0,0,0.06960628630199564,-0.20622888878674583,0.0,-1.4025593521885986,0.15350096690030296,1,6.0,1,1,-0.7464625461907323,-0.7464625461907322
2016-04-29,air_79afb3f52b4d062c,1,0,0,0,0,0,0,-0.3264391627862052,-0.39159678659283337,1.0,-0.34908143876694014,-0.35949721669403883,1,15.0,1,1,-0.5707295234586328,-0.5707295234586327
2016-04-30,air_79afb3f52b4d062c,0,0,1,0,0,0,0,-0.11144306185261041,0.20812288277980176,0.0,2.0009846757890672,-0.6271484429171736,1,15.0,1,1,-0.6156248212369063,-0.6156248212369062
2016-05-01,air_79afb3f52b4d062c,0,0,0,1,0,0,0,0.35249589279356747,0.5897626723805696,0.0,0.9475067623674086,-0.05838958719301214,1,3.0,1,1,-0.9006458259892605,-0.9006458259892602
2016-05-03,air_79afb3f52b4d062c,0,0,0,0,0,1,0,0.5901231622464881,0.5352427024376027,1.0,-1.3215225896177019,0.599586343938861,1,14.0,1,1,-0.7521065264828581,-0.7521065264828579
2016-05-04,air_79afb3f52b4d062c,0,0,0,0,0,0,1,0.5448608252078367,0.4698187385060428,1.0,2.027996929979366,0.4657607308272934,1,15.0,1,1,-0.8098290521977812,-0.8098290521977811
2016-05-05,air_79afb3f52b4d062c,0,0,0,0,1,0,0,0.6014387465061511,0.5461466964261963,1.0,1.595800862934583,0.49921713410518537,1,14.0,1,1,-1.0053160059523212,-1.005316005952321
2016-05-06,air_79afb3f52b4d062c,1,0,0,0,0,0,0,0.11486862334064721,-0.06447696693503238,0.0,-1.4025593521885986,0.4434564619753656,1,8.0,1,1,-1.1625778204556452,-1.162577820455645
2016-05-07,air_79afb3f52b4d062c,0,0,1,0,0,0,0,0.37512706131289353,0.4371067565402626,0.0,-0.7272529974311253,0.4657607308272934,1,15.0,1,1,-0.7274782488444909,-0.7274782488444907
2016-05-08,air_79afb3f52b4d062c,0,0,0,1,0,0,0,0.4430205668708706,0.6769946242893166,0.0,1.7038498796957788,-0.0137810494891563,1,8.0,1,1,-1.074839581368962,-1.0748395813689617
2016-05-10,air_79afb3f52b4d062c,0,0,0,0,0,1,0,0.29591797149525306,-0.04266897895784535,0.0,-1.4025593521885986,0.5103692685311493,1,3.0,1,1,-1.3457506353910014,-1.3457506353910014
2016-05-11,air_79afb3f52b4d062c,0,0,0,0,0,0,1,0.3072335557549161,0.055466966939494794,0.0,-1.2945103354274028,0.26502231115994246,1,5.0,1,1,-1.1518029489888595,-1.1518029489888595
2016-05-12,air_79afb3f52b4d062c,0,0,0,0,1,0,0,0.37512706131289353,0.7206106002436903,0.0,2.0009846757890672,-0.05838958719301214,1,5.0,1,1,-1.0289181053557563,-1.0289181053557563
2016-05-13,air_79afb3f52b4d062c,1,0,0,0,0,0,0,0.6240699150254768,0.7424185882208769,0.0,1.8118988964569747,0.23156590788205053,1,13.0,1,1,-0.6646248319549078,-0.6646248319549077
2016-05-14,air_79afb3f52b4d062c,0,0,1,0,0,0,0,0.7372257576221056,0.9168824920383706,0.0,1.7308621338860777,0.4657607308272934,1,12.0,1,1,-0.500692858924526,-0.5006928589245259
2016-05-15,air_79afb3f52b4d062c,0,0,0,1,0,0,0,0.7598569261414313,0.8514585281068106,0.0,0.8124454914159138,0.7222598226244642,1,6.0,1,1,-1.1282008495854243,-1.128200849585424
2016-05-16,air_79afb3f52b4d062c,0,1,0,0,0,0,0,0.6127543307658138,0.9168824920383706,0.0,-0.7542652516214242,0.27617444558590637,1,1.0,1,1,-1.4491380925603972,-1.4491380925603972
2016-05-17,air_79afb3f52b4d062c,0,0,0,0,0,1,0,0.18276212889862425,0.3934907805858893,0.0,1.1365925416995013,0.0977402947704832,1,1.0,1,1,-1.2734050698282977,-1.2734050698282975
2016-05-18,air_79afb3f52b4d062c,0,0,0,0,0,0,1,0.47696731964985933,0.9495944740041508,0.0,2.1630582009308603,-0.12530239374879582,1,6.0,1,1,-1.0663736109307733,-1.066373610930773
