visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Minato-ku Akasaka,total_area_visitors,total_genre_visitors
2016-07-19,air_3980af67be35afdb,0,0,0,0,0,1,0,1.2571473553932115,1.329027254017494,0.0,0.2746747386852146,1.1935562117839755,1,9.0,1,1,-0.9248561749073044,-0.924856174907304
2016-07-20,air_3980af67be35afdb,0,0,0,0,0,0,1,1.1410921631291981,1.0500477721246093,0.0,-0.1512526094081578,1.1493876051241818,1,15.0,1,1,-0.4425016895884699,-0.4425016895884696
2016-07-21,air_3980af67be35afdb,0,0,0,0,1,0,0,0.6188437979411382,0.3990956477078777,0.0,-1.375793735176603,0.8843759651654183,1,18.0,1,1,-0.2212347177404999,-0.2212347177404996
2016-07-22,air_3980af67be35afdb,1,0,0,0,0,0,0,0.5724217210355327,0.21310932644595415,0.0,-1.375793735176603,0.829165206840676,1,11.0,1,1,0.9669952176671898,0.9669952176671899
2016-07-23,air_3980af67be35afdb,0,0,1,0,0,0,0,0.688476913299546,0.7245717099162436,0.0,-1.0031073055949022,0.7629122968509854,1,14.0,1,1,1.283681223215303,1.2836812232153032
2016-07-24,air_3980af67be35afdb,0,0,0,1,0,0,0,0.862559701695566,0.9454304664147776,0.0,0.5674997904994079,0.6745750835313975,1,1.0,1,1,-0.5063648223799044,-0.5063648223799041
2016-07-25,air_3980af67be35afdb,0,1,0,0,0,0,0,0.9554038555067766,0.8175648705472051,0.0,-1.162830061129917,0.9064602684953155,1,20.0,1,1,-1.1513824635733925,-1.1513824635733922
2016-07-26,air_3980af67be35afdb,0,0,0,0,0,1,0,0.8509541824691649,0.759444145152854,0.0,-1.3491732759207673,0.9395867234901606,1,11.0,1,1,-0.4184590984199299,-0.41845909841992956
2016-07-27,air_3980af67be35afdb,0,0,0,0,0,0,1,0.9321928170539742,0.747820000073984,0.0,-1.2959323574090957,1.0500082401396453,1,2.0,1,1,-0.21447273897434802,-0.2144727389743477
2016-07-28,air_3980af67be35afdb,0,0,0,0,1,0,0,1.1643032015820007,1.1895375130710522,0.0,0.008470146126856933,1.1493876051241818,1,32.0,1,1,0.011302218717723259,0.011302218717723533
2016-07-29,air_3980af67be35afdb,1,0,0,0,0,0,0,1.24554183616681,1.3406513990963644,0.0,1.68555907924451,1.1052189984643876,1,13.0,1,1,1.214183108118742,1.2141831081187422
2016-07-30,air_3980af67be35afdb,0,0,1,0,0,0,0,1.24554183616681,1.3987721244907156,0.0,1.49921586445366,1.0168817851448002,1,8.0,1,1,1.3328934020134084,1.3328934020134084
2016-08-01,air_3980af67be35afdb,0,1,0,0,0,0,0,1.2687528746196126,1.2360340933865328,0.0,-0.8700050093157234,1.2929355767685118,1,18.0,1,1,-1.2062296246766246,-1.2062296246766242
2016-08-02,air_3980af67be35afdb,0,0,0,0,0,1,0,1.0946700862235925,0.9919270467302582,0.0,-0.9232459278273949,1.061050391804594,1,2.0,1,1,-0.8493474120186084,-0.849347412018608
2016-08-03,air_3980af67be35afdb,0,0,0,0,0,0,1,1.1991197592612048,1.2941548187808838,0.0,-0.2843549056873366,1.16042975678913,1,19.0,1,1,-0.39667050017344047,-0.3966705001734402
2016-08-04,air_3980af67be35afdb,0,0,0,0,1,0,0,1.3499915092044223,1.410396269569586,0.0,0.8869453015694372,1.2708512734386146,1,17.0,1,1,-0.2685685691035631,-0.2685685691035628
2016-08-05,air_3980af67be35afdb,1,0,0,0,0,0,0,1.41962462456283,1.4568928498850666,0.0,1.49921586445366,1.2929355767685118,1,26.0,1,1,0.7941890936433083,0.7941890936433084
2016-08-06,air_3980af67be35afdb,0,0,1,0,0,0,0,1.4660467014684355,1.5498860105160288,0.0,0.9668066793369446,1.4254413967478934,1,6.0,1,1,0.5492551961138066,0.5492551961138068
2016-08-07,air_3980af67be35afdb,0,0,0,1,0,0,0,1.4080191053364288,1.4801411400428075,0.0,1.6056977014770026,1.2818934251035632,1,4.0,1,1,-0.6607633375403724,-0.6607633375403721
2016-08-08,air_3980af67be35afdb,0,1,0,0,0,0,0,1.3964135861100273,1.4336445597273266,0.0,-0.1512526094081578,1.370230638423151,1,17.0,1,1,-1.1874463503262027,-1.1874463503262023
2016-08-09,air_3980af67be35afdb,0,0,0,0,0,1,0,1.7910012398076725,1.9567310882764863,0.0,0.7804634645460939,1.4143992450829448,1,7.0,1,1,-0.34595565942730133,-0.34595565942730105
2016-08-10,air_3980af67be35afdb,0,0,0,0,0,0,1,1.4660467014684355,1.5266377203582882,0.0,-0.07139123164065031,1.4475257000777904,1,18.0,1,1,0.6694681519565068,0.669468151956507
2016-08-11,air_3980af67be35afdb,0,0,0,0,1,0,0,1.2571473553932115,1.3057789638597543,1.0,-0.07139123164065031,1.3591884867582025,1,2.0,1,1,0.35541180481745255,0.35541180481745277
2016-08-12,air_3980af67be35afdb,1,0,0,0,0,0,0,1.1875142400348033,1.2825306737020135,0.0,0.08833152389436418,1.2487669701087178,1,10.0,1,1,-0.08223848754737782,-0.08223848754737753
2016-08-13,air_3980af67be35afdb,0,0,1,0,0,0,0,1.1643032015820007,1.2709065286231436,1.0,0.5408793312435722,1.1493876051241818,1,8.0,1,1,0.08568398514539399,0.08568398514539426
2016-08-17,air_3980af67be35afdb,0,0,0,0,0,0,1,1.41962462456283,1.5615101555948985,0.0,1.2862521904069737,1.1162611501293362,1,8.0,1,1,-0.8673793553950134,-0.867379355395013
2016-08-18,air_3980af67be35afdb,0,0,0,0,1,0,0,1.210725278487606,1.2476582384654031,0.0,-1.0829686833624095,1.3591884867582025,1,19.0,1,1,-0.5886355640347524,-0.588635564034752
2016-08-19,air_3980af67be35afdb,1,0,0,0,0,0,0,1.2919639130724156,1.329027254017494,0.0,0.461017953476065,1.3371041834283055,1,19.0,1,1,0.7569982104294728,0.756998210429473
2016-08-20,air_3980af67be35afdb,0,0,1,0,0,0,0,1.07145904777079,1.0616719172034796,0.0,-0.9498663870832307,1.2377248184437695,1,1.0,1,1,0.6382879165348064,0.6382879165348067
2016-08-23,air_3980af67be35afdb,0,0,0,0,0,1,0,1.1991197592612048,1.1081684975189603,0.0,-0.9232459278273949,1.2487669701087178,1,12.0,1,1,-0.6540013587742206,-0.6540013587742202
2016-08-24,air_3980af67be35afdb,0,0,0,0,0,0,1,1.1643032015820007,1.201161658149922,0.0,-0.8700050093157234,1.1714719084540786,1,15.0,1,1,-0.4620362949129087,-0.4620362949129084
2016-08-25,air_3980af67be35afdb,0,0,0,0,1,0,0,1.3383859899780208,1.3755238343329756,0.0,1.7920409162678532,1.1714719084540786,1,23.0,1,1,-0.3313047054339723,-0.33130470543397195
2016-08-26,air_3980af67be35afdb,1,0,0,0,0,0,0,1.373202547657225,1.3871479794118453,0.0,1.339493108918645,1.2266826667788209,1,22.0,1,1,1.0579062655232316,1.0579062655232319
2016-08-27,air_3980af67be35afdb,0,0,1,0,0,0,0,0.9089817786011716,0.7129475648373733,0.0,-1.375793735176603,0.9616710268200579,1,4.0,1,1,1.1213937328276578,1.121393732827658
2016-08-29,air_3980af67be35afdb,0,1,0,0,0,0,0,1.0598535285443889,1.07329606228235,0.0,-0.683661794524873,1.0168817851448002,1,3.0,1,1,-1.4797140992187674,-1.479714099218767
2016-08-30,air_3980af67be35afdb,0,0,0,0,0,1,0,1.0018259324123824,0.8408131607049458,0.0,-1.2160709796415885,1.061050391804594,1,6.0,1,1,-0.6806736083518197,-0.6806736083518193
2016-08-31,air_3980af67be35afdb,0,0,0,0,0,0,1,1.1991197592612048,1.1895375130710522,0.0,1.6323181607328388,1.061050391804594,1,22.0,1,1,-0.24753130183109057,-0.24753130183109026
2016-09-01,air_3980af67be35afdb,0,0,0,0,1,0,0,1.2223307977140074,1.352275544175235,0.0,1.3128726496628094,1.0058396334798516,1,23.0,1,1,-0.6442340561120011,-0.6442340561120008
2016-09-02,air_3980af67be35afdb,1,0,0,0,0,0,0,1.1875142400348033,1.0384236270457392,0.0,-0.07139123164065031,1.1162611501293362,1,24.0,1,1,0.5695411324122622,0.5695411324122625
2016-09-03,air_3980af67be35afdb,0,0,1,0,0,0,0,1.24554183616681,1.352275544175235,0.0,0.5941202497552438,1.2929355767685118,1,21.0,1,1,1.1563306231194426,1.1563306231194426
2016-09-04,air_3980af67be35afdb,0,0,0,1,0,0,0,1.1875142400348033,1.2825306737020135,0.0,-0.17787306866399347,1.2266826667788209,1,3.0,1,1,-0.7873626066622161,-0.7873626066622157
2016-09-05,air_3980af67be35afdb,0,1,0,0,0,0,0,1.384808066883626,1.410396269569586,0.0,1.1797703533836306,1.3150198800984088,1,8.0,1,1,-1.3880517203887086,-1.3880517203887082
2016-09-06,air_3980af67be35afdb,0,0,0,0,0,1,0,1.4312301437892314,1.3406513990963644,0.0,1.1797703533836306,1.4364835484128415,1,4.0,1,1,-0.6806736083518197,-0.6806736083518193
2016-09-07,air_3980af67be35afdb,0,0,0,0,0,0,1,1.233936316940409,1.0965443524400904,0.0,-0.7635231722923803,1.3812727900880992,1,16.0,1,1,-0.5833762472166342,-0.5833762472166338
2016-09-08,air_3980af67be35afdb,0,0,0,0,1,0,0,1.1526976823555992,1.1081684975189603,0.0,-1.029727764850738,1.3039777284334602,1,15.0,1,1,-0.4349883798483012,-0.43498837984830085
2016-09-09,air_3980af67be35afdb,1,0,0,0,0,0,0,1.2223307977140074,1.352275544175235,0.0,0.035090605382692604,1.0720925434695425,1,27.0,1,1,0.8888567963694346,0.8888567963694348
2016-09-10,air_3980af67be35afdb,0,0,1,0,0,0,0,1.1759087208084023,1.201161658149922,0.0,-0.2843549056873366,1.1493876051241818,1,9.0,1,1,1.4005131896749272,1.4005131896749274
2016-09-12,air_3980af67be35afdb,0,1,0,0,0,0,0,0.9554038555067766,0.7943165803894647,0.0,-1.2959323574090957,1.061050391804594,1,6.0,1,1,-1.3666387876292276,-1.3666387876292272
2016-09-13,air_3980af67be35afdb,0,0,0,0,0,1,0,0.711687951752349,0.3525990673923966,0.0,-1.375793735176603,0.9395867234901606,1,3.0,1,1,-0.8459664226355325,-0.845966422635532
2016-09-14,air_3980af67be35afdb,0,0,0,0,0,0,1,0.7697155478843556,0.6664509845218927,0.0,-1.2959323574090957,0.8512495101705732,1,15.0,1,1,-0.4488880028676134,-0.44888800286761305
2016-09-15,air_3980af67be35afdb,0,0,0,0,1,0,0,0.885770740148369,0.6432026943641519,0.0,-1.3491732759207673,1.0279239368097484,1,16.0,1,1,-0.1224346946572807,-0.12243469465728041
2016-09-16,air_3980af67be35afdb,1,0,0,0,0,0,0,0.7465045094315527,0.41071979278674764,0.0,-1.375793735176603,0.9947974818149029,1,20.0,1,1,0.8204856777338989,0.820485677733899
2016-09-17,air_3980af67be35afdb,0,0,1,0,0,0,0,1.0250369708651847,0.9919270467302582,0.0,0.035090605382692604,0.9616710268200579,1,14.0,1,1,1.2851838851633368,1.2851838851633368
2016-09-19,air_3980af67be35afdb,0,1,0,0,0,0,0,0.5608162018091316,0.23635761660369448,1.0,-1.375793735176603,0.6966593868612944,1,7.0,1,1,-1.369644111525295,-1.3696441115252946
2016-09-20,air_3980af67be35afdb,0,0,0,0,0,1,0,0.30549477882830234,-0.0891184456046711,0.0,-1.375793735176603,0.5199849602221192,1,9.0,1,1,-1.8561309172012224,-1.856130917201222
2016-09-21,air_3980af67be35afdb,0,0,0,0,0,0,1,0.4215499710923157,0.2712300518403052,0.0,-1.3491732759207673,0.5199849602221192,1,18.0,1,1,0.3099562808894315,0.3099562808894318
2016-09-22,air_3980af67be35afdb,0,0,0,0,1,0,0,0.340311336507506,0.0038747150262902633,1.0,-1.375793735176603,0.5751957185468615,1,10.0,1,1,-0.3594796169596051,-0.3594796169596048
2016-09-23,air_3980af67be35afdb,1,0,0,0,0,0,0,0.5027886056771249,0.14336445597273312,0.0,-1.375793735176603,0.7187436901911912,1,11.0,1,1,0.12437753030726312,0.12437753030726338
2016-09-24,air_3980af67be35afdb,0,0,1,0,0,0,0,0.6188437979411382,0.3525990673923966,0.0,-1.375793735176603,0.87333381350047,1,2.0,1,1,1.0575306000362232,1.0575306000362235
2016-09-26,air_3980af67be35afdb,0,1,0,0,0,0,0,1.036642490091586,1.07329606228235,0.0,-0.5505594982456942,0.9947974818149029,1,8.0,1,1,-1.137107175067072,-1.1371071750670716
2016-09-27,air_3980af67be35afdb,0,0,0,0,0,1,0,1.0598535285443889,1.0384236270457392,0.0,-0.7635231722923803,1.0941768467994393,1,8.0,1,1,-0.5101214772499888,-0.5101214772499885
2016-09-28,air_3980af67be35afdb,0,0,0,0,0,0,1,1.1643032015820007,1.1314167876767012,0.0,-0.8167640908040518,1.2266826667788209,1,3.0,1,1,-0.3944165072513899,-0.39441650725138955
2016-09-29,air_3980af67be35afdb,0,0,0,0,1,0,0,0.9437983362803756,0.8175648705472051,0.0,-1.1894505203857526,0.972713178485006,1,14.0,1,1,-0.2723252239736475,-0.27232522397364717
2016-09-30,air_3980af67be35afdb,1,0,0,0,0,0,0,0.5724217210355327,0.44559222802335835,0.0,-0.7369027130365445,0.6524907802015006,1,38.0,1,1,1.1262773841587674,1.1262773841587677
2016-10-01,air_3980af67be35afdb,0,0,1,0,0,0,0,0.3751278941867101,0.10849202073612241,0.0,-1.375793735176603,0.5199849602221192,1,15.0,1,1,1.1604629434765352,1.1604629434765354
2016-10-03,air_3980af67be35afdb,0,1,0,0,0,0,0,0.7232934709787501,0.6548268394430222,0.0,-1.375793735176603,0.7960387518458308,1,13.0,1,1,-1.5867787630161723,-1.5867787630161718
2016-10-04,air_3980af67be35afdb,0,0,0,0,0,1,0,0.9786148939595792,1.2941548187808838,0.0,0.2746747386852146,0.7518701451860367,1,7.0,1,1,-0.7404044207861613,-0.740404420786161
2016-10-05,air_3980af67be35afdb,0,0,0,0,0,0,1,0.8741652209219675,0.6432026943641519,0.0,-1.1894505203857526,0.9506288751551092,1,16.0,1,1,-0.9109565518879922,-0.9109565518879918
2016-10-06,air_3980af67be35afdb,0,0,0,0,1,0,0,1.106275605449994,1.2127858032287924,0.0,0.8337043830577658,0.9395867234901606,1,18.0,1,1,-0.4372423727703518,-0.4372423727703515
2016-10-07,air_3980af67be35afdb,1,0,0,0,0,0,0,0.5724217210355327,0.46884051818109873,0.0,0.16819290166187142,0.6745750835313975,1,27.0,1,1,0.7419715909491353,0.7419715909491355
2016-10-08,air_3980af67be35afdb,0,0,1,0,0,0,0,0.5492106825827301,0.5153370984965798,0.0,-1.3225528166649314,0.5862378702118097,1,7.0,1,1,0.9944187982188057,0.9944187982188059
2016-10-11,air_3980af67be35afdb,0,0,0,0,0,1,0,0.13141199043228236,-0.0891184456046711,0.0,-1.3225528166649314,0.36539483691284036,1,13.0,1,1,-1.2313992123061899,-1.2313992123061894
2016-10-12,air_3980af67be35afdb,0,0,0,0,0,0,1,0.16622854811148602,0.2712300518403052,0.0,0.8070839238019296,0.08934104528912866,1,21.0,1,1,-0.5206401108862251,-0.5206401108862247
2016-10-13,air_3980af67be35afdb,0,0,0,0,1,0,0,0.003751278941867534,-0.30997720210320534,0.0,-1.375793735176603,0.2660154719283043,1,21.0,1,1,-0.4864545515684572,-0.48645455156845685
2016-10-14,air_3980af67be35afdb,1,0,0,0,0,0,0,-0.10069839409574449,-0.15886331607789253,0.0,-0.3109753649431723,-0.03212262302530445,1,12.0,1,1,0.8989997645186625,0.8989997645186626
2016-10-15,air_3980af67be35afdb,0,0,1,0,0,0,0,0.026962317394670116,0.21310932644595415,0.0,1.49921586445366,-0.12045983634489207,1,16.0,1,1,1.3636979719481004,1.3636979719481004
2016-10-17,air_3980af67be35afdb,0,1,0,0,0,0,0,0.11980647120588085,-0.15886331607789253,0.0,-1.375793735176603,0.310184078588098,1,5.0,1,1,-1.4522905186671515,-1.452290518667151
2016-10-18,air_3980af67be35afdb,0,0,0,0,0,1,0,0.514394124903526,0.6315785492852819,0.0,0.19481336091770735,0.4206055952375827,1,5.0,1,1,-0.6513717003651615,-0.6513717003651611
2016-10-19,air_3980af67be35afdb,0,0,0,0,0,0,1,0.5027886056771249,0.3525990673923966,0.0,-0.8700050093157234,0.6083221735417066,1,7.0,1,1,-0.5146294630940901,-0.5146294630940897
2016-10-20,air_3980af67be35afdb,0,0,0,0,1,0,0,0.6304493171675393,0.7943165803894647,0.0,1.2862521904069737,0.4537320502324282,1,30.0,1,1,-0.29448948770714534,-0.294489487707145
2016-10-21,air_3980af67be35afdb,1,0,0,0,0,0,0,0.2010451057906901,0.06199544042064132,0.0,-0.07139123164065031,0.2770576235932527,1,39.0,1,1,0.9222910247131856,0.9222910247131858
2016-10-22,air_3980af67be35afdb,0,0,1,0,0,0,0,0.026962317394670116,-0.29835305702433496,0.0,-1.3491732759207673,0.19976256193861333,1,3.0,1,1,1.468884308310463,1.468884308310463
2016-10-24,air_3980af67be35afdb,0,1,0,0,0,0,0,-0.18193702868055375,-0.2053598963933732,0.0,1.2330112718953024,-0.10941768467994364,1,7.0,1,1,-1.2862463734094218,-1.2862463734094214
2016-10-25,air_3980af67be35afdb,0,0,0,0,0,1,0,-0.28638670171816577,-0.42621865289190747,0.0,-0.7369027130365445,-0.31921856631396456,1,19.0,1,1,-0.6145564826383346,-0.6145564826383342
2016-10-26,air_3980af67be35afdb,0,0,0,0,0,0,1,0.30549477882830234,0.5618336788120605,0.0,1.1797703533836306,-0.03212262302530445,1,15.0,1,1,-0.22348871066255055,-0.22348871066255024
2016-10-27,air_3980af67be35afdb,0,0,0,0,1,0,0,0.2938892596019008,0.28285419691917557,0.0,0.6473611682669151,0.03413028696438632,1,12.0,1,1,-0.20996475313024676,-0.20996475313024646
2016-10-28,air_3980af67be35afdb,1,0,0,0,0,0,0,-0.49528604779338986,-0.7051981347847923,0.0,-1.375793735176603,-0.30817641464901613,1,20.0,1,1,0.8246179980909917,0.8246179980909919
2016-10-29,air_3980af67be35afdb,0,0,1,0,0,0,0,-0.11230391332214579,-0.0077494300525797,0.0,-1.375793735176603,-0.14254413967478913,1,1.0,1,1,1.6499550730485302,1.6499550730485302
2016-10-31,air_3980af67be35afdb,0,1,0,0,0,0,0,-0.2515701440389617,-0.2053598963933732,0.0,-0.3375958241990081,-0.3413028696438614,1,16.0,1,1,-1.1168212387686163,-1.1168212387686158
2016-11-01,air_3980af67be35afdb,0,0,0,0,0,1,0,-0.3560198170765737,-0.5192118135228693,0.0,-0.4973185797340227,-0.1315019880098407,1,20.0,1,1,-0.8335694615642539,-0.8335694615642536
2016-11-02,air_3980af67be35afdb,0,0,0,0,0,0,1,-0.6461577977366071,-1.007425906835418,0.0,-1.375793735176603,-0.4738086896232432,1,21.0,1,1,0.3174695906296003,0.3174695906296005
2016-11-03,air_3980af67be35afdb,0,0,0,0,1,0,0,-0.4140474132085804,-0.17048746115676292,1.0,1.153149894127795,-0.49589299295314,1,6.0,1,1,-0.1461016203388123,-0.146101620338812
2016-11-04,air_3980af67be35afdb,1,0,0,0,0,0,0,-0.28638670171816577,-0.24023233162998392,0.0,1.0732885163602872,-0.4848508412881916,1,26.0,1,1,-0.01762402378192647,-0.017624023781926196
2016-11-05,air_3980af67be35afdb,0,0,1,0,0,0,0,-0.21675358635975783,-0.15886331607789253,0.0,0.4343974942202291,-0.18671274633458304,1,4.0,1,1,1.1792462178269572,1.1792462178269574
2016-11-06,air_3980af67be35afdb,0,0,0,1,0,0,0,-0.19354254790695502,-0.0077494300525797,0.0,1.153149894127795,-0.330260717978913,1,1.0,1,1,-0.5856302401386848,-0.5856302401386845
2016-11-07,air_3980af67be35afdb,0,1,0,0,0,0,0,-0.6345522785102058,-0.7516947151002733,0.0,0.8603248423136015,-0.517977296283037,1,4.0,1,1,-1.3564958194799999,-1.3564958194799994
2016-11-08,air_3980af67be35afdb,0,0,0,0,0,1,0,-0.7622129900006204,-0.844687875731235,0.0,-0.8966254685715592,-0.7498624812469549,1,12.0,1,1,-1.176552051202958,-1.1765520512029575
2016-11-10,air_3980af67be35afdb,0,0,0,0,1,0,0,-0.7970295476798245,-0.9144327462044562,0.0,-1.2426914388974242,-0.5842302062727278,1,12.0,1,1,-0.6081701693591911,-0.6081701693591908
2016-11-11,air_3980af67be35afdb,1,0,0,0,0,0,0,-0.8666626630382324,-1.0190500519142882,0.0,-1.375793735176603,-0.7940310879067487,1,29.0,1,1,0.3321205446229294,0.3321205446229296
2016-11-12,air_3980af67be35afdb,0,0,1,0,0,0,0,-0.3328087786237711,-0.24023233162998392,0.0,0.30129519794105025,-0.31921856631396456,1,11.0,1,1,1.7119398784049225,1.7119398784049225
2016-11-14,air_3980af67be35afdb,0,1,0,0,0,0,0,-0.3212032593973699,-0.4843393782862585,0.0,-1.375793735176603,-0.15358629133973756,1,13.0,1,1,-1.4658144761994552,-1.4658144761994547
2016-11-15,air_3980af67be35afdb,0,0,0,0,0,1,0,-0.13551495177494838,-0.18211160623563286,0.0,-0.9498663870832307,-0.02108047136035602,1,21.0,1,1,-0.9691847023743001,-0.9691847023742998
2016-11-16,air_3980af67be35afdb,0,0,0,0,0,0,1,-0.46046949011418575,-0.7051981347847923,0.0,-1.2160709796415885,-0.24192350465932538,1,18.0,1,1,-0.39253817981634764,-0.39253817981634737
2016-11-17,air_3980af67be35afdb,0,0,0,0,1,0,0,-0.44886397088778446,-0.29835305702433496,0.0,0.7804634645460939,-0.5621459029428308,1,19.0,1,1,-0.3433260010182423,-0.34332600101824196
2016-11-18,air_3980af67be35afdb,1,0,0,0,0,0,0,-0.5997357208310017,-0.6005808290749607,0.0,1.0200475978486159,-0.7498624812469549,1,15.0,1,1,0.9376933096805316,0.9376933096805317
2016-11-19,air_3980af67be35afdb,0,0,1,0,0,0,0,-0.7738185092270217,-1.0306741969931583,0.0,-1.375793735176603,-0.5511037512778824,1,9.0,1,1,1.4392067348367963,1.4392067348367965
2016-11-20,air_3980af67be35afdb,0,0,0,1,0,0,0,-0.3328087786237711,-0.054246010368060794,0.0,0.461017953476065,-0.4406822346283977,1,3.0,1,1,-0.20207577790306958,-0.20207577790306927
2016-11-22,air_3980af67be35afdb,0,0,0,0,0,1,0,-0.28638670171816577,-0.18211160623563286,0.0,0.40777703496439344,-0.2860921113191191,1,19.0,1,1,0.6007213678339626,0.6007213678339628
2016-11-24,air_3980af67be35afdb,0,0,0,0,1,0,0,-1.5862048550751149,-1.4258951296747455,0.0,-1.375793735176603,-1.324054367824275,1,11.0,1,1,-1.1848166919171437,-1.1848166919171432
2016-11-25,air_3980af67be35afdb,1,0,0,0,0,0,0,-1.2612503167358777,-1.1701639379396007,0.0,1.0999089756161236,-1.3903072778139658,1,21.0,1,1,0.8035807308185191,0.8035807308185193
2016-11-26,air_3980af67be35afdb,0,0,1,0,0,0,0,-0.9479012976230416,-0.902808601125586,0.0,0.3545361164527218,-1.0700848795304603,1,25.0,1,1,1.7558927403849096,1.7558927403849098
2016-11-28,air_3980af67be35afdb,0,1,0,0,0,0,0,-0.6229467592838045,-0.7981912954157542,0.0,-0.4973185797340227,-0.38547147630365536,1,14.0,1,1,-1.3178022743181306,-1.3178022743181301
2016-11-29,air_3980af67be35afdb,0,0,0,0,0,1,0,-0.6925798746422124,-0.7633188601791434,0.0,0.14157244240603575,-0.5952723579376763,1,9.0,1,1,-0.6709063056896003,-0.6709063056896
2016-11-30,air_3980af67be35afdb,0,0,0,0,0,0,1,-0.889873701491035,-1.0539224871508988,0.0,-0.07139123164065031,-0.893410452891285,1,14.0,1,1,-0.43123172497821677,-0.4312317249782165
2016-12-01,air_3980af67be35afdb,0,0,0,0,1,0,0,-0.7506074707742191,-0.5075876684439988,0.0,-0.5505594982456942,-0.7719467845768517,1,28.0,1,1,-0.5364180613405795,-0.5364180613405791
2016-12-02,air_3980af67be35afdb,1,0,0,0,0,0,0,-0.5765246823781991,-0.623829119232701,0.0,0.8869453015694372,-0.46276653795829475,1,21.0,1,1,1.0680492336724596,1.0680492336724596
2016-12-03,air_3980af67be35afdb,0,0,1,0,0,0,0,-0.6577633169630083,-0.5773325389172201,0.0,0.40777703496439344,-0.7940310879067487,1,10.0,1,1,2.206315659308027,2.206315659308027
2016-12-05,air_3980af67be35afdb,0,1,0,0,0,0,0,-0.43725845166138316,-0.29835305702433496,0.0,0.6473611682669151,-0.5290194479479855,1,16.0,1,1,-1.2516851486046456,-1.2516851486046452
2016-12-06,air_3980af67be35afdb,0,0,0,0,0,1,0,-0.6577633169630083,-0.4378427979707774,0.0,0.8869453015694372,-0.6504831162624186,1,13.0,1,1,-0.7682036668247857,-0.7682036668247854
