visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Italian/French,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,total_area_visitors,total_genre_visitors
2016-10-05,air_baf28ac9f13a307d,0,0,0,0,0,0,1,0.8223806419930395,0.7529015628139647,0.0,-1.273710342623632,0.7146455164702922,1,12.0,1,1,-0.8910023329281579,-0.8910023329281573
2016-10-06,air_baf28ac9f13a307d,0,0,0,0,1,0,0,0.7137148010942487,0.7323042404162262,0.0,0.8863231735589144,0.6606160813990587,1,28.0,1,1,-0.40813719093788703,-0.4081371909378865
2016-10-07,air_baf28ac9f13a307d,1,0,0,0,0,0,0,0.5289828715663045,0.6087203060297951,0.0,0.7478594866241358,0.3472453579859049,1,23.0,1,1,0.7938562116849996,0.7938562116850004
2016-10-11,air_baf28ac9f13a307d,0,0,0,0,0,1,0,0.11605267615089954,0.021696617694246904,0.0,-0.41523548362800455,0.1527393917294644,1,13.0,1,1,-1.2176351371452085,-1.217635137145208
2016-10-12,air_baf28ac9f13a307d,0,0,0,0,0,0,1,0.1595190125104157,0.34095511485919416,0.0,0.4709321127545786,0.1095158436724776,1,15.0,1,1,-0.4931459629615509,-0.49314596296155033
2016-10-13,air_baf28ac9f13a307d,0,0,0,0,1,0,0,-0.0143463329276493,-0.029796688300099405,0.0,-0.664470120110606,0.1743511657579577,1,4.0,1,1,-0.4583000248797788,-0.4583000248797782
2016-10-14,air_baf28ac9f13a307d,1,0,0,0,0,0,0,0.029120003431866853,0.08348858488746262,0.0,-0.4429282210149603,0.05548640860124415,1,14.0,1,1,0.9539177734232497,0.9539177734232505
2016-10-15,air_baf28ac9f13a307d,0,0,1,0,0,0,0,0.14865242842053683,0.33065645366032476,0.0,1.4124851839110732,-0.07418423556971604,1,11.0,1,1,1.4275927778974487,1.4275927778974495
2016-10-17,air_baf28ac9f13a307d,0,1,0,0,0,0,0,0.4746499511169091,0.4851363716433637,0.0,-0.41523548362800455,0.5093336631996053,1,14.0,1,1,-1.442793506288967,-1.4427935062889665
2016-10-18,air_baf28ac9f13a307d,0,0,0,0,0,1,0,0.5941823761055788,0.7014082568196184,0.0,0.13861926411111009,0.5633630982708386,1,7.0,1,1,-0.6264029569445915,-0.626402956944591
2016-10-19,air_baf28ac9f13a307d,0,0,0,0,0,0,1,0.605048960195458,0.53662967763771,0.0,-0.16600084714540306,0.5417513242423454,1,20.0,1,1,-0.48701920461750303,-0.4870192046175025
2016-10-20,air_baf28ac9f13a307d,0,0,0,0,1,0,0,0.5833157920156999,0.5675256612343179,0.0,0.443239375367623,0.5417513242423454,1,22.0,1,1,-0.2626266802667507,-0.2626266802667501
2016-10-21,air_baf28ac9f13a307d,1,0,0,0,0,0,0,0.11605267615089954,0.021696617694246904,0.0,-0.6921628574975618,0.20676882680069783,1,21.0,1,1,0.9776589620064351,0.9776589620064359
2016-10-22,air_baf28ac9f13a307d,0,0,1,0,0,0,0,0.007386835252108776,-0.14308196148766106,0.0,-1.4398667669453664,0.05548640860124415,1,8.0,1,1,1.534811048918286,1.534811048918287
2016-10-24,air_baf28ac9f13a307d,0,1,0,0,0,0,0,-0.09041242155680275,0.04229394009198572,0.0,1.4124851839110732,-0.07418423556971604,1,15.0,1,1,-1.2735418070346451,-1.2735418070346447
2016-10-25,air_baf28ac9f13a307d,0,0,0,0,0,1,0,-0.10127900564668199,-0.18427660628313833,0.0,-1.3014030800105878,-0.13901955765519614,1,16.0,1,1,-0.5888765620872984,-0.5888765620872979
2016-10-26,air_baf28ac9f13a307d,0,0,0,0,0,0,1,0.38771727839787645,0.4233444044501483,0.0,-0.41523548362800455,0.33643947097165805,1,17.0,1,1,-0.1902543473276855,-0.19025434732768493
2016-10-27,air_baf28ac9f13a307d,0,0,0,0,1,0,0,0.09431950797114147,0.15557921327954738,0.0,1.0524795978806487,0.0014569735300107068,1,22.0,1,1,-0.17646914105357786,-0.17646914105357728
2016-10-28,air_baf28ac9f13a307d,1,0,0,0,0,0,0,-0.10127900564668199,-0.14308196148766106,0.0,-1.4675595043323222,-0.04176657452697609,1,10.0,1,1,0.8780991389156576,0.8780991389156583
2016-10-29,air_baf28ac9f13a307d,0,0,1,0,0,0,0,-0.0143463329276493,-0.009199365902360588,0.0,0.6924740118502246,-0.1282136706409495,1,7.0,1,1,1.7193796440327274,1.7193796440327282
2016-10-31,air_baf28ac9f13a307d,0,1,0,0,0,0,0,-0.2642777669948681,-0.18427660628313833,0.0,-0.775241069658429,-0.35513729794012994,1,14.0,1,1,-1.1008438062117967,-1.100843806211796
2016-11-01,air_baf28ac9f13a307d,0,0,0,0,0,1,0,-0.3403438556240216,-0.20487392868087678,0.0,-0.16600084714540306,-0.27949608884040317,1,6.0,1,1,-0.8121203192485419,-0.8121203192485413
2016-11-02,air_baf28ac9f13a307d,0,0,0,0,0,0,1,-0.4055433601632962,-0.2769645570729615,0.0,1.3847924465241177,-0.5388373771823237,1,18.0,1,1,0.3611539036366206,0.36115390363662125
2016-11-04,air_baf28ac9f13a307d,1,0,0,0,0,0,0,-0.3512104397139008,-0.3078605406695694,0.0,1.1632505474284718,-0.45239028106835016,1,23.0,1,1,0.019587125955953195,0.01958712595595382
2016-11-07,air_baf28ac9f13a307d,0,1,0,0,0,0,0,-0.4598762806126916,-0.3490551854650463,0.0,1.1909432848154273,-0.636090360310544,1,30.0,1,1,-1.3451482951807043,-1.345148295180704
2016-11-08,air_baf28ac9f13a307d,0,0,0,0,0,1,0,-0.4272765283430543,-0.6580150214311241,0.0,-1.4952522417192777,-0.2578843148119099,1,17.0,1,1,-1.161728467255772,-1.1617284672557715
2016-11-09,air_baf28ac9f13a307d,0,0,0,0,0,0,1,-0.7641406351293056,-0.8124949394141631,0.0,0.13861926411111009,-0.7117315694102707,1,22.0,1,1,-0.8500296365023379,-0.8500296365023374
2016-11-10,air_baf28ac9f13a307d,0,0,0,0,1,0,0,-0.7967403873989429,-0.9051828902039865,0.0,-1.1906321304627647,-0.7873727785099975,1,31.0,1,1,-0.5823668813467476,-0.5823668813467471
2016-11-11,air_baf28ac9f13a307d,1,0,0,0,0,0,0,-0.3512104397139008,-0.32845786306730784,0.0,0.7755522240110915,-0.45239028106835016,1,26.0,1,1,0.3760878771002372,0.3760878771002379
2016-11-12,air_baf28ac9f13a307d,0,0,1,0,0,0,0,-0.27514435108474716,-0.21517258987974583,0.0,1.135557810041516,-0.3767490719686234,1,8.0,1,1,1.7825618394557208,1.7825618394557217
2016-11-13,air_baf28ac9f13a307d,0,0,0,1,0,0,0,-0.15561192609607738,-0.009199365902360588,0.0,0.6093957996893572,-0.3119137498831433,1,20.0,1,1,-0.4219223972119947,-0.4219223972119941
2016-11-14,air_baf28ac9f13a307d,0,1,0,0,0,0,0,-0.17734509427583545,-0.28726321827183093,0.0,-1.4121740295584106,0.0446805215869975,1,12.0,1,1,-1.4565787125630747,-1.4565787125630743
2016-11-15,air_baf28ac9f13a307d,0,0,0,0,0,1,0,-0.11214558973656122,-0.05039401069783785,0.0,-1.052168443527986,-0.1714372186979363,1,26.0,1,1,-0.9503553043861214,-0.9503553043861209
2016-11-16,air_baf28ac9f13a307d,0,0,0,0,0,0,1,-0.5685421215114823,-0.5962230542379087,0.0,0.8032449613980476,-0.49561382912533697,1,2.0,1,1,-0.36256942575403117,-0.3625694257540306
2016-11-17,air_baf28ac9f13a307d,0,0,0,0,1,0,0,-0.5576755374216031,-0.32845786306730784,0.0,0.8309376987850032,-0.7117315694102707,1,22.0,1,1,-0.3124065918121394,-0.31240659181213887
2016-11-18,air_baf28ac9f13a307d,1,0,0,0,0,0,0,-0.39467677607341695,-0.21517258987974583,0.0,1.0247868604936932,-0.6577021343390373,1,21.0,1,1,0.9933587802630577,0.9933587802630585
2016-11-21,air_baf28ac9f13a307d,0,1,0,0,0,0,0,-0.18821167836571467,-0.4520417974537389,0.0,-1.4952522417192777,-0.030960687512729245,1,16.0,1,1,-1.3524238207142611,-1.3524238207142607
2016-11-22,air_baf28ac9f13a307d,0,0,0,0,0,1,0,0.007386835252108776,-0.05039401069783785,0.0,0.49862485014153446,0.0662922956154908,1,8.0,1,1,0.6498773905998753,0.649877390599876
2016-11-24,air_baf28ac9f13a307d,0,0,0,0,1,0,0,-0.8402067237584593,-0.6992096662266013,0.0,-0.5813919079497389,-0.8305963265669843,1,31.0,1,1,-1.1701527599788377,-1.1701527599788373
2016-11-25,air_baf28ac9f13a307d,1,0,0,0,0,0,0,-0.7532740510394266,-0.7095083274254704,0.0,0.6370885370763131,-0.808984552538491,1,23.0,1,1,0.8566554847114901,0.8566554847114909
2016-11-28,air_baf28ac9f13a307d,0,1,0,0,0,0,0,-0.6446082101406357,-0.7301056498232091,0.0,-0.8306265444323404,-0.45239028106835016,1,4.0,1,1,-1.3057072883408964,-1.305707288340896
2016-11-29,air_baf28ac9f13a307d,0,0,0,0,0,1,0,-0.7641406351293056,-0.7404043110220784,0.0,-0.05522989759758005,-0.636090360310544,1,12.0,1,1,-0.6463149215627471,-0.6463149215627465
2016-11-30,air_baf28ac9f13a307d,0,0,0,0,0,0,1,-0.7750072192191846,-0.8948842290051172,0.0,0.1109265267241542,-0.7009256823960242,1,18.0,1,1,-0.4020104325938392,-0.4020104325938386
2016-12-01,air_baf28ac9f13a307d,0,0,0,0,1,0,0,-0.41640994425317523,-0.5653270706413009,0.0,-1.3290958173975436,-0.38755495898287007,1,20.0,1,1,-0.5092287036146764,-0.509228703614676
2016-12-02,air_baf28ac9f13a307d,1,0,0,0,0,0,0,-0.6228750419608777,-0.6683136826299936,0.0,1.0524795978806487,-0.6144785862820505,1,14.0,1,1,1.1262328518495952,1.126232851849596
2016-12-03,air_baf28ac9f13a307d,0,0,1,0,0,0,0,-0.6772079624102731,-0.5241324258458236,0.0,1.080172335267605,-0.873819874623971,1,5.0,1,1,2.286487713253656,2.286487713253657
2016-12-05,air_baf28ac9f13a307d,0,1,0,0,0,0,0,-0.2534111829049891,-0.37995116906165416,0.0,0.554010324915446,-0.19304899272642959,1,7.0,1,1,-1.23831294655637,-1.2383129465563696
2016-12-06,air_baf28ac9f13a307d,0,0,0,0,0,1,0,-0.6337416260507568,-0.6992096662266013,0.0,-0.05522989759758005,-0.808984552538491,1,16.0,1,1,-0.7454918222570215,-0.745491822257021
2016-12-07,air_baf28ac9f13a307d,0,0,0,0,0,0,1,-0.8945396442078546,-0.8742869066073788,0.0,1.1078650726545605,-0.9926846317806847,1,26.0,1,1,-0.19293480410320646,-0.19293480410320585
2016-12-08,air_baf28ac9f13a307d,0,0,0,0,1,0,0,-0.7532740510394266,-0.8124949394141631,0.0,0.9140159109458701,-0.7225374564245174,1,9.0,1,1,-0.022534337659375743,-0.022534337659375125
2016-12-09,air_baf28ac9f13a307d,1,0,0,0,0,0,0,-0.6663413783203939,-0.5344310870446931,0.0,-0.16600084714540306,-0.7657610044815042,1,22.0,1,1,1.7657132540095892,1.7657132540095901
2016-12-10,air_baf28ac9f13a307d,0,0,1,0,0,0,0,-0.9597391487471291,-0.966974857397202,0.0,0.08323378933719858,-0.949461083723698,1,6.0,1,1,2.5127948495869235,2.5127948495869243
2016-12-12,air_baf28ac9f13a307d,0,1,0,0,0,0,0,-1.1444710782750733,-1.2141427261700644,0.0,-0.4983136957888717,-1.1763847110228782,1,4.0,1,1,-1.0372786883923002,-1.0372786883922998
2016-12-13,air_baf28ac9f13a307d,0,0,0,0,0,1,0,-0.94887256465725,-1.1420520977779796,0.0,-1.4952522417192777,-0.7549551174672575,1,12.0,1,1,-0.4422172842266532,-0.44221728422665263
2016-12-14,air_baf28ac9f13a307d,0,0,0,0,0,0,1,-0.9597391487471291,-1.039065485789287,0.0,-1.2183248678497205,-1.0467140668519181,1,16.0,1,1,0.22674814246407096,0.22674814246407163
2016-12-15,air_baf28ac9f13a307d,0,0,0,0,1,0,0,-1.2640035032637431,-1.2862333545621494,0.0,-0.08292263498453592,-1.2304141460941118,1,19.0,1,1,0.32975426712337536,0.3297542671233761
2016-12-16,air_baf28ac9f13a307d,1,0,0,0,0,0,0,-1.2748700873536223,-1.389219966550842,0.0,0.3047756884328443,-1.1655788240086318,1,27.0,1,1,1.9410917116079587,1.9410917116079598
2016-12-17,air_baf28ac9f13a307d,0,0,1,0,0,0,0,-1.0684049896459198,-0.9772735185960715,0.0,0.1109265267241542,-1.2844435811653452,1,7.0,1,1,2.96694081183947,2.966940811839471
2016-12-19,air_baf28ac9f13a307d,0,1,0,0,0,0,0,-0.8728064760280964,-0.7095083274254704,0.0,0.9694013857197818,-1.0251022928234248,1,26.0,1,1,-0.48548751503149107,-0.4854875150314905
2016-12-20,air_baf28ac9f13a307d,0,0,0,0,0,1,0,-0.7967403873989429,-0.9154815514028557,0.0,-1.2460176052366763,-0.6685080213532839,1,7.0,1,1,0.2504893310472564,0.250489331047257
