visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Minato-ku Akasaka,total_area_visitors,total_genre_visitors
2016-07-30,air_950381108f839348,0,0,1,0,0,0,0,1.2562817799330834,1.41405604368417,0.0,1.53438823001204,1.0214907025483233,1,7.0,1,1,1.325862250848744,1.3258622508487443
2016-08-01,air_950381108f839348,0,1,0,0,0,0,0,1.2795352721294082,1.2506873525187723,0.0,-0.8219695729926283,1.2973562472180094,1,13.0,1,1,-1.1627598951079883,-1.1627598951079876
2016-08-02,air_950381108f839348,0,0,0,0,0,1,0,1.1051340806569714,1.0056343157706755,0.0,-0.8749214337343061,1.0656291896954728,1,23.0,1,1,-0.8129757497227396,-0.812975749722739
2016-08-03,air_950381108f839348,0,0,0,0,0,0,1,1.2097747955404337,1.3090333136492716,0.0,-0.23949910483417108,1.1649407857765597,1,46.0,1,1,-0.3693021758393452,-0.3693021758393447
2016-08-04,air_950381108f839348,0,0,0,0,1,0,0,1.3609224948165457,1.4257252359102701,0.0,0.9254418314827435,1.2752870036444341,1,15.0,1,1,-0.24374807733790332,-0.24374807733790282
2016-08-05,air_950381108f839348,1,0,0,0,0,0,0,1.43068297140552,1.4724020048146693,0.0,1.53438823001204,1.2973562472180094,1,30.0,1,1,0.7978722882356424,0.7978722882356428
2016-08-06,air_950381108f839348,0,0,1,0,0,0,0,1.4771899557981703,1.5657555426234684,0.0,1.0048696225952605,1.4297717086594584,1,16.0,1,1,0.5578099063501876,0.5578099063501879
2016-08-08,air_950381108f839348,0,1,0,0,0,0,0,1.4074294792091953,1.44906362036247,0.0,-0.10711945297997626,1.3745985997255212,1,21.0,1,1,-1.1443502032456068,-1.144350203245606
2016-08-09,air_950381108f839348,0,0,0,0,0,1,0,1.8027388465467185,1.974177270536963,0.0,0.8195381099993875,1.4187370868726707,1,35.0,1,1,-0.31959600781091513,-0.31959600781091463
2016-08-10,air_950381108f839348,0,0,0,0,0,0,1,1.4771899557981703,1.5424171581712685,0.0,-0.027691661867459173,1.4518409522330333,1,50.0,1,1,0.6756319342694292,0.6756319342694296
2016-08-11,air_950381108f839348,0,0,0,0,1,0,0,1.267908526031246,1.3207025058753716,1.0,-0.027691661867459173,1.3635639779387336,1,10.0,1,1,0.3678218863304104,0.3678218863304108
2016-08-12,air_950381108f839348,1,0,0,0,0,0,0,1.1981480494422712,1.2973641214231715,0.0,0.13116392035757451,1.2532177600708592,1,17.0,1,1,-0.061123934063078755,-0.0611239340630783
2016-08-13,air_950381108f839348,0,0,1,0,0,0,0,1.1748945572459464,1.285694929197072,1.0,0.581254736661837,1.1539061639897725,1,12.0,1,1,0.10345871118661193,0.10345871118661237
2016-08-15,air_950381108f839348,0,1,0,0,0,0,0,1.1865213033441089,1.1690030069360735,1.0,-1.1396807374426958,1.2752870036444341,1,17.0,1,1,-1.4455327621141683,-1.4455327621141676
2016-08-16,air_950381108f839348,0,0,0,0,0,1,0,1.221401541638596,1.43739442813637,0.0,-0.7690177122509503,1.198044651136922,1,10.0,1,1,-1.3288153157066693,-1.3288153157066689
2016-08-17,air_950381108f839348,0,0,0,0,0,0,1,1.43068297140552,1.5774247348495676,0.0,1.3225807870453279,1.1208022986294102,1,8.0,1,1,-0.8306490539106258,-0.8306490539106253
2016-08-18,air_950381108f839348,0,0,0,0,1,0,0,1.221401541638596,1.2623565447448724,0.0,-1.03377701595934,1.3635639779387336,1,16.0,1,1,-0.5574492266728842,-0.5574492266728837
2016-08-19,air_950381108f839348,1,0,0,0,0,0,0,1.3027887643257334,1.3440408903275707,0.0,0.5018269455493202,1.3414947343651589,1,29.0,1,1,0.761421098348127,0.7614210983481274
2016-08-20,air_950381108f839348,0,0,1,0,0,0,0,1.0818805884606466,1.0756494691272747,0.0,-0.9013973641051451,1.242183138284072,1,15.0,1,1,0.6450718457778759,0.6450718457778762
2016-08-22,air_950381108f839348,0,1,0,0,0,0,0,1.0818805884606466,0.8772732012835774,0.0,-1.3250122500385686,1.142871542202985,1,1.0,1,1,-1.9948779672876324,-1.9948779672876318
2016-08-23,air_950381108f839348,0,0,0,0,0,1,0,1.2097747955404337,1.1223262380316739,0.0,-0.8749214337343061,1.2532177600708592,1,16.0,1,1,-0.6215149543539719,-0.6215149543539713
2016-08-24,air_950381108f839348,0,0,0,0,0,0,1,1.1748945572459464,1.2156797758404727,0.0,-0.8219695729926283,1.1759754075633473,1,47.0,1,1,-0.43336790352043286,-0.43336790352043236
2016-08-25,air_950381108f839348,0,0,0,0,1,0,0,1.349295748718383,1.3907176592319708,0.0,1.8256234640912683,1.1759754075633473,1,22.0,1,1,-0.30523644815825757,-0.30523644815825707
2016-08-26,air_950381108f839348,1,0,0,0,0,0,0,1.3841759870128705,1.40238685145807,0.0,1.3755326477870058,1.2311485164972844,1,33.0,1,1,1.0563443619834787,1.0563443619834791
2016-08-27,air_950381108f839348,0,0,1,0,0,0,0,0.9191061430863725,0.7255737023442794,0.0,-1.3250122500385686,0.9663175936143861,1,10.0,1,1,1.1185691204783283,1.1185691204783286
2016-08-29,air_950381108f839348,0,1,0,0,0,0,0,1.0702538423624846,1.0873186613533747,0.0,-0.6366380603967554,1.0214907025483233,1,36.0,1,1,-1.430805008624263,-1.4308050086242623
2016-08-30,air_950381108f839348,0,0,0,0,0,1,0,1.0121201118716723,0.8539348168313778,0.0,-1.1661566678135349,1.0656291896954728,1,10.0,1,1,-0.6476567167985536,-0.6476567167985531
2016-08-31,air_950381108f839348,0,0,0,0,0,0,1,1.2097747955404337,1.204010583614373,0.0,1.6667678818662348,1.0656291896954728,1,29.0,1,1,-0.22312922245203604,-0.22312922245203554
2016-09-01,air_950381108f839348,0,0,0,0,1,0,0,1.2330282877367587,1.3673792747797708,0.0,1.349056717416167,1.0104560807615357,1,27.0,1,1,-0.6119419145855335,-0.6119419145855329
2016-09-02,air_950381108f839348,1,0,0,0,0,0,0,1.1981480494422712,1.0523110846750752,0.0,-0.027691661867459173,1.1208022986294102,1,26.0,1,1,0.5776923735615596,0.57769237356156
2016-09-03,air_950381108f839348,0,0,1,0,0,0,0,1.2562817799330834,1.3673792747797708,0.0,0.6342065974035149,1.2973562472180094,1,8.0,1,1,1.152811147342358,1.1528111473423581
2016-09-05,air_950381108f839348,0,1,0,0,0,0,0,1.3958027331110328,1.4257252359102701,0.0,1.216677065561972,1.319425490791584,1,23.0,1,1,-1.3409657123358412,-1.3409657123358405
2016-09-06,air_950381108f839348,0,0,0,0,0,1,0,1.4423097175036828,1.3557100825536708,0.0,1.216677065561972,1.4408063304462457,1,17.0,1,1,-0.6476567167985536,-0.6476567167985531
2016-09-07,air_950381108f839348,0,0,0,0,0,0,1,1.2446550338349212,1.1106570458055742,0.0,-0.7160658515092724,1.3856332215123084,1,17.0,1,1,-0.5522945129514174,-0.5522945129514168
2016-09-08,air_950381108f839348,0,0,0,0,1,0,0,1.1632678111477837,1.1223262380316739,0.0,-0.9808251552176621,1.3083908690047965,1,22.0,1,1,-0.40685794723860347,-0.40685794723860297
2016-09-09,air_950381108f839348,1,0,0,0,0,0,0,1.2330282877367587,1.3673792747797708,0.0,0.07821205961589654,1.0766638114822604,1,40.0,1,1,0.8906571352220453,0.8906571352220456
2016-09-12,air_950381108f839348,0,1,0,0,0,0,0,0.9656131274790222,0.8072580479269782,0.0,-1.2455844589260516,1.0656291896954728,1,32.0,1,1,-1.3199786636127262,-1.3199786636127258
2016-09-13,air_950381108f839348,0,0,0,0,0,1,0,0.7214514594176109,0.3638287433351841,0.0,-1.3250122500385686,0.9442483500408109,1,17.0,1,1,-0.8096620051875109,-0.8096620051875103
2016-09-14,air_950381108f839348,0,0,0,0,0,0,1,0.7795851899084232,0.6788969334398802,0.0,-1.2455844589260516,0.8559713757465117,1,31.0,1,1,-0.4204811192167658,-0.4204811192167653
2016-09-15,air_950381108f839348,0,0,0,0,1,0,0,0.8958526508900477,0.6555585489876802,0.0,-1.2985363196677298,1.0325253243351105,1,22.0,1,1,-0.10052067464857518,-0.10052067464857471
2016-09-16,air_950381108f839348,1,0,0,0,0,0,0,0.756331697712098,0.42217470446568334,0.0,-1.3250122500385686,0.9994214589747481,1,37.0,1,1,0.8236458568429765,0.8236458568429769
2016-09-17,air_950381108f839348,0,0,1,0,0,0,0,1.035373604067997,1.0056343157706755,0.0,0.07821205961589654,0.9663175936143861,1,14.0,1,1,1.279101633518295,1.2791016335182954
2016-09-20,air_950381108f839348,0,0,0,0,0,1,0,0.3145153459819252,-0.07960056125660962,0.0,-1.3250122500385686,0.5249327221428884,1,21.0,1,1,-1.7997352335463883,-1.7997352335463876
2016-09-21,air_950381108f839348,0,0,0,0,0,0,1,0.4307828069635497,0.2821443977524853,0.0,-1.2985363196677298,0.5249327221428884,1,31.0,1,1,0.32327043202344713,0.3232704320234476
2016-09-22,air_950381108f839348,0,0,0,0,1,0,0,0.34939558427641226,0.013752976552188793,1.0,-1.3250122500385686,0.5801058310768257,1,6.0,1,1,-0.3328509859518298,-0.3328509859518293
2016-09-23,air_950381108f839348,1,0,0,0,0,0,0,0.5121700296506868,0.15378328326538726,0.0,-1.3250122500385686,0.723555914305062,1,33.0,1,1,0.14138267642311783,0.14138267642311828
2016-09-24,air_950381108f839348,0,0,1,0,0,0,0,0.6284374906323112,0.3638287433351841,0.0,-1.3250122500385686,0.8780406193200865,1,14.0,1,1,1.0559761681462312,1.0559761681462314
2016-09-26,air_950381108f839348,0,1,0,0,0,0,0,1.047000350166159,1.0873186613533747,0.0,-0.5042584085425607,0.9994214589747481,1,13.0,1,1,-1.0950122290544242,-1.0950122290544237
2016-09-27,air_950381108f839348,0,0,0,0,0,1,0,1.0702538423624846,1.0523110846750752,0.0,-0.7160658515092724,1.0987330550558352,1,35.0,1,1,-0.4804967146881295,-0.480496714688129
2016-09-28,air_950381108f839348,0,0,0,0,0,0,1,1.1748945572459464,1.145664622483874,0.0,-0.7690177122509503,1.2311485164972844,1,28.0,1,1,-0.36709301281585943,-0.36709301281585893
2016-09-29,air_950381108f839348,0,0,0,0,1,0,0,0.9539863813808599,0.8305964323791778,0.0,-1.1396807374426958,0.9773522154011732,1,15.0,1,1,-0.24743001571037962,-0.24743001571037915
2016-09-30,air_950381108f839348,1,0,0,0,0,0,0,0.5819305062396612,0.4571822811439829,0.0,-0.6895899211384334,0.6573481835843377,1,30.0,1,1,1.1233556403625475,1.1233556403625478
2016-10-01,air_950381108f839348,0,0,1,0,0,0,0,0.3842758225708997,0.11877570658708764,0.0,-1.3250122500385686,0.5249327221428884,1,18.0,1,1,1.1568612795520818,1.156861279552082
2016-10-03,air_950381108f839348,0,1,0,0,0,0,0,0.7330782055157732,0.6672277412137801,0.0,-1.3250122500385686,0.8007982668125745,1,9.0,1,1,-1.5357402522398376,-1.535740252239837
2016-10-04,air_950381108f839348,0,0,0,0,0,1,0,0.988866619675347,1.3090333136492716,0.0,0.31649543295344734,0.7566597796654245,1,30.0,1,1,-0.7061995369209269,-0.7061995369209263
2016-10-05,air_950381108f839348,0,0,0,0,0,0,1,0.8842259047918851,0.6555585489876802,0.0,-1.1396807374426958,0.9552829718275985,1,48.0,1,1,-0.8733595390313509,-0.8733595390313503
2016-10-06,air_950381108f839348,0,0,0,0,1,0,0,1.116760826755134,1.2273489680665728,0.0,0.8724899707410657,0.9442483500408109,1,15.0,1,1,-0.40906711026208925,-0.40906711026208875
2016-10-07,air_950381108f839348,1,0,0,0,0,0,0,0.5819305062396612,0.48052066559618256,0.0,0.21059171147009137,0.6794174271579125,1,43.0,1,1,0.7466933448582218,0.7466933448582221
2016-10-08,air_950381108f839348,0,0,1,0,0,0,0,0.5586770140433365,0.5271974345005822,0.0,-1.2720603892968907,0.5911404528636128,1,23.0,1,1,0.9941196034886293,0.9941196034886296
2016-10-11,air_950381108f839348,0,0,0,0,0,1,0,0.1401141545094885,-0.07960056125660962,0.0,-1.2720603892968907,0.37044801712786407,1,18.0,1,1,-1.1874288822035794,-1.1874288822035788
2016-10-12,air_950381108f839348,0,0,0,0,0,0,1,0.1749943928039755,0.2821443977524853,0.0,0.8460140403702264,0.09458247245817811,1,36.0,1,1,-0.49080614213106316,-0.49080614213106266
2016-10-13,air_950381108f839348,0,0,0,0,1,0,0,0.01221994742970138,-0.3013152135525069,0.0,-1.3250122500385686,0.2711364210467773,1,17.0,1,1,-0.4573005029415288,-0.4573005029415283
2016-10-14,air_950381108f839348,1,0,0,0,0,0,0,-0.09242076745376071,-0.14961571461320886,0.0,-0.26597503520501,-0.026798367196483687,1,33.0,1,1,0.9005983688277313,0.9005983688277316
2016-10-15,air_950381108f839348,0,0,1,0,0,0,0,0.0354734396260262,0.22379843662198606,0.0,1.53438823001204,-0.11507534149078308,1,7.0,1,1,1.3560541455030497,1.35605414550305
2016-10-17,air_950381108f839348,0,1,0,0,0,0,0,0.1284874084113259,-0.14961571461320886,0.0,-1.3250122500385686,0.3152749081939269,1,13.0,1,1,-1.403926858505186,-1.4039268585051854
2016-10-18,air_950381108f839348,0,0,0,0,0,1,0,0.523796775748849,0.6438893567615805,0.0,0.2370676418409305,0.4256211260618013,1,14.0,1,1,-0.6189375974932384,-0.618937597493238
2016-10-19,air_950381108f839348,0,0,0,0,0,0,1,0.5121700296506868,0.3638287433351841,0.0,-0.8219695729926283,0.6132096964371877,1,15.0,1,1,-0.48491504073510105,-0.48491504073510056
2016-10-20,air_950381108f839348,0,0,0,0,1,0,0,0.6400642367304735,0.8072580479269782,0.0,1.3225807870453279,0.45872499142216366,1,35.0,1,1,-0.2691534521079898,-0.2691534521079893
2016-10-21,air_950381108f839348,1,0,0,0,0,0,0,0.20987463109846294,0.072098937682688,0.0,-0.027691661867459173,0.2821710428335647,1,41.0,1,1,0.9234263867370843,0.9234263867370847
2016-10-22,air_950381108f839348,0,0,1,0,0,0,0,0.0354734396260262,-0.2896460213264069,0.0,-1.2985363196677298,0.20492869032605252,1,12.0,1,1,1.459148419932386,1.4591484199323865
2016-10-24,air_950381108f839348,0,1,0,0,0,0,0,-0.17380799014089776,-0.19629248351760806,0.0,1.2696289263036502,-0.10404071970399568,1,28.0,1,1,-1.2411851824417335,-1.2411851824417328
2016-10-25,air_950381108f839348,0,0,0,0,0,1,0,-0.27844870502435987,-0.41800713581350535,0.0,-0.6895899211384334,-0.3136985336529571,1,26.0,1,1,-0.5828546014429707,-0.5828546014429702
2016-10-26,air_950381108f839348,0,0,0,0,0,0,1,0.3145153459819252,0.5738742034049814,0.0,1.216677065561972,-0.026798367196483687,1,31.0,1,1,-0.1995648168681877,-0.19956481686818722
2016-10-27,air_950381108f839348,0,0,0,0,1,0,0,0.3028885998837626,0.2938135899785853,0.0,0.6871584581451927,0.03940936352424091,1,11.0,1,1,-0.186309838727273,-0.18630983872727253
2016-10-28,air_950381108f839348,1,0,0,0,0,0,0,-0.487730134791284,-0.6980677492399014,0.0,-1.3250122500385686,-0.3026639118661697,1,58.0,1,1,0.8276959890527005,0.8276959890527008
2016-10-29,air_950381108f839348,0,0,1,0,0,0,0,-0.10404751355192311,0.0020837843260891986,0.0,-1.3250122500385686,-0.1371445850643581,1,6.0,1,1,1.636617849485744,1.6366178494857442
2016-10-31,air_950381108f839348,0,1,0,0,0,0,0,-0.24356846672987242,-0.19629248351760806,0.0,-0.29245096557584893,-0.3357677772265319,1,33.0,1,1,-1.0751297618430522,-1.0751297618430515
2016-11-01,air_950381108f839348,0,0,0,0,0,1,0,-0.34820918161333453,-0.5113606736223042,0.0,-0.45130654780088275,-0.12610996327757068,1,23.0,1,1,-0.797511608558339,-0.7975116085583386
2016-11-02,air_950381108f839348,0,0,0,0,0,0,1,-0.6388778340673957,-1.0014667471184975,0.0,-1.3250122500385686,-0.4681832386679813,1,32.0,1,1,0.3306343087683997,0.33063430876840016
2016-11-03,air_950381108f839348,0,0,0,0,1,0,0,-0.40634291210414675,-0.16128490683930885,1.0,1.1902011351911332,-0.49025248224155604,1,20.0,1,1,-0.12371688639517588,-0.12371688639517542
2016-11-04,air_950381108f839348,1,0,0,0,0,0,0,-0.27844870502435987,-0.23130006019590768,0.0,1.110773344078616,-0.47921786045476866,1,36.0,1,1,0.0022054059435136345,0.0022054059435140856
2016-11-05,air_950381108f839348,0,0,1,0,0,0,0,-0.2086882284353852,-0.14961571461320886,0.0,0.47535101517848105,-0.18128307221150788,1,4.0,1,1,1.1752709714144634,1.1752709714144636
2016-11-07,air_950381108f839348,0,1,0,0,0,0,0,-0.6272510879692333,-0.7447445181443009,0.0,0.8989659011119047,-0.512321725815131,1,18.0,1,1,-1.3100374300070403,-1.3100374300070396
2016-11-08,air_950381108f839348,0,0,0,0,0,1,0,-0.7551452950490203,-0.8380980559530996,0.0,-0.8484455033634672,-0.7440487833376672,1,27.0,1,1,-1.1336725819654254,-1.1336725819654248
2016-11-09,air_950381108f839348,0,0,0,0,0,0,1,-0.697011564558208,-0.7214061336921013,0.0,0.26354357221176933,-0.5454255911754933,1,32.0,1,1,-0.8339627984458544,-0.8339627984458539
2016-11-10,air_950381108f839348,0,0,0,0,1,0,0,-0.7900255333435077,-0.9081132093096986,0.0,-1.1926325981843737,-0.5785294565358556,1,19.0,1,1,-0.576595306209761,-0.5765953062097604
2016-11-11,air_950381108f839348,1,0,0,0,0,0,0,-0.8597860099324823,-1.0131359393445973,0.0,-1.3250122500385686,-0.788187270484817,1,20.0,1,1,0.34499386842105734,0.3449938684210577
2016-11-12,air_950381108f839348,0,0,1,0,0,0,0,-0.3249556894170097,-0.23130006019590768,0.0,0.3429713633242862,-0.3136985336529571,1,3.0,1,1,1.697369832631603,1.6973698326316031
2016-11-14,air_950381108f839348,0,1,0,0,0,0,0,-0.3133289433188473,-0.4763530969440046,0.0,-1.3250122500385686,-0.1481792068511455,1,16.0,1,1,-1.4171818366461006,-1.4171818366461
2016-11-15,air_950381108f839348,0,0,0,0,0,1,0,-0.12730100574824793,-0.17295409906540846,0.0,-0.9013973641051451,-0.015763745409696286,1,28.0,1,1,-0.9304295838047336,-0.930429583804733
2016-11-16,air_950381108f839348,0,0,0,0,0,0,1,-0.4528498964967966,-0.6980677492399014,0.0,-1.1661566678135349,-0.2364561811454451,1,32.0,1,1,-0.36525204362962127,-0.36525204362962077
2016-11-17,air_950381108f839348,0,0,0,0,1,0,0,-0.4412231503986342,-0.2896460213264069,0.0,0.8195381099993875,-0.5564602129622808,1,44.0,1,1,-0.3170186509501817,-0.3170186509501812
2016-11-18,air_950381108f839348,1,0,0,0,0,0,0,-0.592370849674746,-0.593045019205003,0.0,1.0578214833369384,-0.7440487833376672,1,29.0,1,1,0.9385223340642371,0.9385223340642375
2016-11-19,air_950381108f839348,0,0,1,0,0,0,0,-0.7667720411471827,-1.0248051315706972,0.0,-1.3250122500385686,-0.5454255911754933,1,42.0,1,1,1.4300611067898235,1.4300611067898237
2016-11-21,air_950381108f839348,0,1,0,0,0,0,0,-0.4412231503986342,-0.7097369414660014,0.0,-1.3250122500385686,-0.29162929007938226,1,21.0,1,1,-1.3170331129147452,-1.3170331129147446
2016-11-22,air_950381108f839348,0,0,0,0,0,1,0,-0.27844870502435987,-0.17295409906540846,0.0,0.44887508480764216,-0.28059466829259466,1,46.0,1,1,0.6082524620531129,0.6082524620531132
2016-11-23,air_950381108f839348,0,0,0,0,0,0,1,-0.5807441035765835,-0.7097369414660014,1.0,-1.2985363196677298,-0.47921786045476866,1,14.0,1,1,-0.23969794512817938,-0.2396979451281789
2016-11-24,air_950381108f839348,0,0,0,0,1,0,0,-1.5806442680185542,-1.4215576672580919,0.0,-1.3250122500385686,-1.317849116250614,1,28.0,1,1,-1.1417728463848733,-1.1417728463848726
2016-11-25,air_950381108f839348,1,0,0,0,0,0,0,-1.2550953772700058,-1.1648354382838952,0.0,1.1372492744494553,-1.3840568469713386,1,45.0,1,1,0.8070771341668331,0.8070771341668336
2016-11-26,air_950381108f839348,0,0,1,0,0,0,0,-0.9411732326196194,-0.8964440170835989,0.0,0.3959232240659642,-1.064052815154503,1,14.0,1,1,1.7404485115895756,1.7404485115895758
2016-11-28,air_950381108f839348,0,1,0,0,0,0,0,-0.615624341871071,-0.7914212870487003,0.0,-0.45130654780088275,-0.3799062643736817,1,24.0,1,1,-1.2721134647705343,-1.2721134647705337
2016-11-29,air_950381108f839348,0,0,0,0,0,1,0,-0.6853848184600456,-0.7564137103704006,0.0,0.1841157810992525,-0.589564078322643,1,23.0,1,1,-0.6380836770301153,-0.6380836770301147
2016-11-30,air_950381108f839348,0,0,0,0,0,0,1,-0.8830395021288071,-1.0481435160228967,0.0,-0.027691661867459173,-0.8874988665659038,1,28.0,1,1,-0.4031760088661272,-0.4031760088661267
2016-12-01,air_950381108f839348,0,0,0,0,1,0,0,-0.7435185489508578,-0.4996914813962042,0.0,-0.5042584085425607,-0.7661180269112421,1,24.0,1,1,-0.5062702832954636,-0.5062702832954631
2016-12-02,air_950381108f839348,1,0,0,0,0,0,0,-0.5691173574784211,-0.6163834036572026,0.0,0.9254418314827435,-0.45714861688119385,1,32.0,1,1,1.0662855955891648,1.066285595589165
2016-12-03,air_950381108f839348,0,0,1,0,0,0,0,-0.6505045801655581,-0.5697066347528031,0.0,0.44887508480764216,-0.788187270484817,1,6.0,1,1,2.181912922449484,2.1819129224494844
2016-12-05,air_950381108f839348,0,1,0,0,0,0,0,-0.4295964043004718,-0.2896460213264069,0.0,0.6871584581451927,-0.5233563476019185,1,20.0,1,1,-1.2073113494149514,-1.2073113494149508
2016-12-06,air_950381108f839348,0,0,0,0,0,1,0,-0.6505045801655581,-0.4296763280396049,0.0,0.9254418314827435,-0.6447371872565802,1,36.0,1,1,-0.7334458808772514,-0.7334458808772509
2016-12-07,air_950381108f839348,0,0,0,0,0,0,1,-1.0341872014049192,-1.118158669379496,0.0,-0.9278732944759841,-0.8764642447791164,1,31.0,1,1,-0.2021421737289211,-0.20214217372892063
2016-12-08,air_950381108f839348,0,0,0,0,1,0,0,-0.9062929943251322,-0.8030904792748,0.0,0.9519177618535823,-1.0861220587280778,1,22.0,1,1,-0.038295916153725684,-0.038295916153725226
2016-12-09,air_950381108f839348,1,0,0,0,0,0,0,-0.615624341871071,-0.39466875136130575,0.0,1.0313455529660995,-0.9978450844337783,1,46.0,1,1,1.6811693037927071,1.6811693037927073
2016-12-10,air_950381108f839348,0,0,1,0,0,0,0,-0.9179197404232946,-1.0014667471184975,0.0,0.9783936922244212,-0.7992218922716045,1,16.0,1,1,2.3995154802628336,2.3995154802628336
2016-12-12,air_950381108f839348,0,1,0,0,0,0,0,-1.0923209318957312,-1.1998430149621948,0.0,0.6606825277743539,-1.1302605458752277,1,31.0,1,1,-1.0140095848599455,-1.014009584859945
