visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Italian/French,Fukuoka-ken Fukuoka-shi Daimyō,total_area_visitors,total_genre_visitors
2016-07-15,air_a7404a854919e990,1,0,0,0,0,0,0,0.8967523083162702,0.8521030105769227,0.0,1.4084656043525854,1.0065176691406885,1,9.0,1,1,0.9938210983103495,0.9938210983103501
2016-07-16,air_a7404a854919e990,0,0,1,0,0,0,0,1.1371710345205364,1.328442486724143,0.0,0.16948158991780718,0.9733555073422491,1,13.0,1,1,1.4449044877254813,1.444904487725482
2016-07-17,air_a7404a854919e990,0,0,0,1,0,0,0,1.022685926804219,0.9407243084647778,0.0,0.27492703795480944,1.1170582084688199,1,10.0,1,1,0.5225733851961969,0.5225733851961974
2016-07-18,air_a7404a854919e990,0,1,0,0,0,0,0,1.0112374160325874,1.0071902818806688,1.0,0.7494315541213202,0.9733555073422491,1,11.0,1,1,-0.9979659870707044,-0.9979659870707038
2016-07-19,air_a7404a854919e990,0,0,0,0,0,1,0,1.0455829483474823,1.018267944116651,0.0,1.513911052389588,1.0507338848719412,1,8.0,1,1,-0.8232085150125241,-0.8232085150125236
2016-07-20,air_a7404a854919e990,0,0,0,0,0,0,1,1.034134437575851,1.029345606352633,0.0,1.0394065362230769,1.128112262401633,1,4.0,1,1,-0.34374570705802976,-0.34374570705802915
2016-07-21,air_a7404a854919e990,0,0,0,0,1,0,0,0.9654433729460603,0.9518019707007594,0.0,1.7511633104728435,1.0286257770063147,1,6.0,1,1,-0.12380521337796963,-0.12380521337796904
2016-07-22,air_a7404a854919e990,1,0,0,0,0,0,0,0.9082008190879017,0.9185689839928142,0.0,1.7511633104728435,0.94019334554381,1,6.0,1,1,1.0573013766220816,1.0573013766220822
2016-07-23,air_a7404a854919e990,0,0,1,0,0,0,0,1.102825502205641,1.1511998909484336,0.0,1.909331482528347,0.9180852376781834,1,11.0,1,1,1.3720888743679063,1.372088874367907
2016-07-24,air_a7404a854919e990,0,0,0,1,0,0,0,1.274553163780117,1.2398211888362882,0.0,0.16948158991780718,1.2828690174610167,1,2.0,1,1,-0.4072259853697619,-0.4072259853697613
2016-07-25,air_a7404a854919e990,0,1,0,0,0,0,0,1.2631046530084855,1.2287435266003062,0.0,0.45945657201956375,1.3160311792594561,1,2.0,1,1,-1.0483767963182564,-1.0483767963182558
2016-07-26,air_a7404a854919e990,0,0,0,0,0,1,0,1.194413588378695,1.2508988510722703,0.0,0.4330952100103132,1.1612744242000725,1,10.0,1,1,-0.31984724934067177,-0.3198472493406712
2016-07-27,air_a7404a854919e990,0,0,0,0,0,0,1,1.2860016745517489,1.3727531356680711,0.0,0.9075997261768238,1.1833825320656988,1,8.0,1,1,-0.1170837721449627,-0.11708377214496211
2016-07-28,air_a7404a854919e990,0,0,0,0,1,0,0,1.3661412499531709,1.4392191090839617,0.0,1.1448519842600793,1.29392307139383,1,5.0,1,1,0.10733768235710206,0.10733768235710264
2016-07-29,air_a7404a854919e990,1,0,0,0,0,0,0,1.4233838038113296,1.494607420263871,0.0,1.1448519842600793,1.3270852331922693,1,9.0,1,1,1.3030073950286682,1.303007395028669
2016-07-30,air_a7404a854919e990,0,0,1,0,0,0,0,1.3890382714964342,1.4502967713199437,0.0,0.7757929161305708,1.382355502856335,1,8.0,1,1,1.4210060300081233,1.421006030008124
2016-07-31,air_a7404a854919e990,0,0,0,1,0,0,0,1.4004867822680662,1.4613744335559258,0.0,1.6193565004265904,1.3160311792594561,1,16.0,1,1,-0.3624163771497157,-0.3624163771497151
2016-08-01,air_a7404a854919e990,0,1,0,0,0,0,0,1.4233838038113296,1.5389180692077993,0.0,1.6193565004265904,1.3713014489235218,1,4.0,1,1,-1.1028951529859792,-1.1028951529859787
2016-08-02,air_a7404a854919e990,0,0,0,0,0,1,0,1.3890382714964342,1.4502967713199437,0.0,1.2239360702878315,1.393409556789148,1,13.0,1,1,-0.7481524212439468,-0.7481524212439462
2016-08-03,air_a7404a854919e990,0,0,0,0,0,0,1,1.3317957176382755,1.361675473432089,0.0,0.38037248599181195,1.3713014489235218,1,4.0,1,1,-0.2981892720343161,-0.29818927203431556
2016-08-04,air_a7404a854919e990,0,0,0,0,1,0,0,1.3775897607248029,1.5278404069718172,0.0,1.382104242343335,1.3270852331922693,1,4.0,1,1,-0.17085530200901813,-0.17085530200901755
2016-08-05,air_a7404a854919e990,1,0,0,0,0,0,0,1.2860016745517489,1.4502967713199437,0.0,0.8812383641675733,1.2828690174610167,1,9.0,1,1,0.8855312117785712,0.8855312117785717
2016-08-06,air_a7404a854919e990,0,0,1,0,0,0,0,1.194413588378695,1.5832287181517266,0.0,0.8285156401490723,1.0617879388047542,1,11.0,1,1,0.6420656737829868,0.6420656737829874
2016-08-07,air_a7404a854919e990,0,0,0,1,0,0,0,1.3203472068666442,1.5721510559157446,0.0,0.6176247440750673,1.128112262401633,1,12.0,1,1,-0.5606988935234202,-0.5606988935234195
2016-08-08,air_a7404a854919e990,0,1,0,0,0,0,0,1.3775897607248029,1.4170637846119984,0.0,1.8038860344913445,1.3381392871250823,1,12.0,1,1,-1.0842244828942933,-1.0842244828942929
2016-08-09,air_a7404a854919e990,0,0,0,0,0,1,0,1.3546927391815393,1.361675473432089,0.0,1.8566087585098459,1.3602473949907086,1,17.0,1,1,-0.24777846278676413,-0.24777846278676355
2016-08-10,air_a7404a854919e990,0,0,0,0,0,0,1,1.3432442284099075,1.4502967713199437,0.0,1.988415568556099,1.3160311792594561,1,5.0,1,1,0.7615579623697767,0.7615579623697772
2016-08-11,air_a7404a854919e990,0,0,0,0,1,0,0,1.411935293039698,1.4613744335559258,1.0,1.909331482528347,1.271814963528204,1,15.0,1,1,0.4493843584367881,0.4493843584367887
2016-08-12,air_a7404a854919e990,1,0,0,0,0,0,0,1.457729336126225,1.5499957314437804,0.0,1.909331482528347,1.29392307139383,1,6.0,1,1,0.01435774530050618,0.014357745300506763
2016-08-13,air_a7404a854919e990,0,0,1,0,0,0,0,1.49207486844112,1.5832287181517266,1.0,1.830247396500595,1.382355502856335,1,7.0,1,1,0.1812735359201783,0.1812735359201789
2016-08-14,air_a7404a854919e990,0,0,0,1,0,0,0,1.5035233792127516,1.5278404069718172,1.0,1.8038860344913445,1.4486798264532137,1,11.0,1,1,-0.8609232685977297,-0.8609232685977292
2016-08-15,air_a7404a854919e990,0,1,0,0,0,0,0,1.49207486844112,1.5056850824998531,1.0,0.9866838122045758,1.393409556789148,1,9.0,1,1,-1.389676645594275,-1.3896766455942744
2016-08-16,air_a7404a854919e990,0,0,0,0,0,1,0,1.3088986960950122,1.3062871622521797,0.0,-0.27866156423945315,1.3381392871250823,1,16.0,1,1,-1.2713045972129862,-1.2713045972129857
2016-08-17,air_a7404a854919e990,0,0,0,0,0,0,1,1.3317957176382755,1.339520148960125,0.0,1.250297432297082,1.3602473949907086,1,2.0,1,1,-0.7660762645319653,-0.7660762645319646
2016-08-18,air_a7404a854919e990,0,0,0,0,1,0,0,1.3661412499531709,1.4613744335559258,0.0,1.5402724143988384,1.2607609095953904,1,6.0,1,1,-0.4890035203713462,-0.48900352037134565
2016-08-19,air_a7404a854919e990,1,0,0,0,0,0,0,1.4233838038113296,1.361675473432089,0.0,1.17121334626933,1.4265717185875875,1,8.0,1,1,0.848563284997033,0.8485632849970336
2016-08-20,air_a7404a854919e990,0,0,1,0,0,0,0,1.3203472068666442,1.2952095000161976,0.0,1.5402724143988384,1.393409556789148,1,10.0,1,1,0.7305646500175781,0.7305646500175786
2016-08-21,air_a7404a854919e990,0,0,0,1,0,0,0,1.3317957176382755,1.361675473432089,0.0,1.5402724143988384,1.2828690174610167,1,16.0,1,1,-0.7537536222714526,-0.7537536222714519
2016-08-22,air_a7404a854919e990,0,1,0,0,0,0,0,1.3317957176382755,1.328442486724143,0.0,1.698440586454342,1.3713014489235218,1,10.0,1,1,-1.9468094411301828,-1.9468094411301822
2016-08-23,air_a7404a854919e990,0,0,0,0,0,1,0,1.2860016745517489,1.4059861223760164,0.0,1.8829701205190965,1.2607609095953904,1,13.0,1,1,-0.5539774522904132,-0.5539774522904126
2016-08-24,air_a7404a854919e990,0,0,0,0,0,0,1,1.3088986960950122,1.3949084601400343,0.0,1.3557428803340843,1.128112262401633,1,3.0,1,1,-0.3631632039533831,-0.36316320395338253
2016-08-25,air_a7404a854919e990,0,0,0,0,1,0,0,1.411935293039698,1.627539367095654,0.0,0.48581793402881424,1.3602473949907086,1,11.0,1,1,-0.2332153401152491,-0.23321534011524853
2016-08-26,air_a7404a854919e990,1,0,0,0,0,0,0,1.2058620991503268,1.3062871622521797,0.0,-0.12049339218394962,1.1833825320656988,1,9.0,1,1,1.1476674198658414,1.147667419865842
2016-08-27,air_a7404a854919e990,0,0,1,0,0,0,0,0.9883403944893238,0.9850349574087052,0.0,-0.7531660804059641,1.128112262401633,1,5.0,1,1,1.21077428477574,1.2107742847757406
2016-08-28,air_a7404a854919e990,0,0,0,1,0,0,0,0.7364731575134258,0.6194721036213032,0.0,-1.3858387686279785,0.7522744286859865,1,6.0,1,1,-0.20184861436121676,-0.20184861436121618
2016-08-29,air_a7404a854919e990,0,1,0,0,0,0,0,0.47315740976589593,0.39791885890166573,0.0,-0.7795274424152148,0.5422474039625372,1,3.0,1,1,-1.3747401095209262,-1.3747401095209257
2016-08-30,air_a7404a854919e990,0,0,0,0,0,1,0,0.6448850713403719,0.6637827525652309,0.0,0.5912633820658167,0.40959875676877977,1,14.0,1,1,-0.5804898038206072,-0.5804898038206067
2016-08-31,air_a7404a854919e990,0,0,0,0,0,0,1,0.9654433729460603,0.8853359972848684,0.0,1.4084656043525854,0.9070311837453705,1,4.0,1,1,-0.14994415150632992,-0.14994415150632934
2016-09-01,air_a7404a854919e990,0,0,0,0,1,0,0,0.850958265229743,0.6083944413853216,0.0,-1.3858387686279785,0.9844095612750623,1,7.0,1,1,-0.5442687038427365,-0.544268703842736
2016-09-02,air_a7404a854919e990,1,0,0,0,0,0,0,0.6563335821120038,0.298219898777829,0.0,-1.3858387686279785,0.8849230758797443,1,5.0,1,1,0.6622299974820076,0.6622299974820082
2016-09-03,air_a7404a854919e990,0,0,1,0,0,0,0,0.8738552867730065,0.6970157392731766,0.0,-1.3858387686279785,0.8849230758797443,1,7.0,1,1,1.2455017311462757,1.2455017311462764
2016-09-04,air_a7404a854919e990,0,0,0,1,0,0,0,0.9539948621744289,0.7634817126890676,0.0,-1.3067546826002268,1.039679830939128,1,9.0,1,1,-0.6865392099413833,-0.6865392099413826
2016-09-05,air_a7404a854919e990,0,1,0,0,0,0,0,0.9654433729460603,0.9518019707007594,0.0,-0.25230020223020266,0.9844095612750623,1,7.0,1,1,-1.2836272394734989,-1.2836272394734984
2016-09-06,air_a7404a854919e990,0,0,0,0,0,1,0,0.9997889052609557,1.018267944116651,0.0,0.48581793402881424,1.0617879388047542,1,10.0,1,1,-0.5804898038206072,-0.5804898038206067
2016-09-07,air_a7404a854919e990,0,0,0,0,0,0,1,0.942546351402797,0.8964136595208501,0.0,-1.0695024245169713,0.7522744286859865,1,5.0,1,1,-0.48377573274567415,-0.4837757327456736
2016-09-08,air_a7404a854919e990,0,0,0,0,1,0,0,0.7364731575134258,0.7191710637451403,0.0,1.303020156315583,0.6417338893578552,1,12.0,1,1,-0.3362774390213554,-0.3362774390213548
2016-09-09,air_a7404a854919e990,1,0,0,0,0,0,0,0.8624067760013749,0.9074913217568321,0.0,1.2766587943063323,0.7854365904844259,1,11.0,1,1,0.9796313890406683,0.9796313890406688
2016-09-10,air_a7404a854919e990,0,0,1,0,0,0,0,0.8967523083162702,0.8742583350488864,0.0,0.011313417862303396,0.7964906444172393,1,10.0,1,1,1.4882204423381926,1.4882204423381933
2016-09-11,air_a7404a854919e990,0,0,0,1,0,0,0,0.9539948621744289,0.8964136595208501,0.0,0.27492703795480944,0.9291392916109967,1,10.0,1,1,-0.2474050493849304,-0.24740504938492983
2016-09-12,air_a7404a854919e990,0,1,0,0,0,0,0,0.4846059205375278,0.4643848323175571,0.0,-1.3858387686279785,0.619625781492229,1,1.0,1,1,-1.262342675568977,-1.2623426755689764
2016-09-13,air_a7404a854919e990,0,0,0,0,0,1,0,0.7364731575134258,0.6970157392731766,0.0,0.27492703795480944,0.774382536551613,1,13.0,1,1,-0.7447917006274433,-0.7447917006274427
2016-09-14,air_a7404a854919e990,0,0,0,0,0,0,1,0.7593701790566891,0.5530061302054122,0.0,-1.3331160446094774,0.9291392916109967,1,7.0,1,1,-0.350093734889203,-0.35009373488920237
2016-09-15,air_a7404a854919e990,0,0,0,0,1,0,0,0.8280612436864797,0.7967146993970133,0.0,-0.04140930615619786,0.9070311837453705,1,8.0,1,1,-0.025597488695701685,-0.025597488695701102
2016-09-16,air_a7404a854919e990,1,0,0,0,0,0,0,0.9082008190879017,0.8853359972848684,0.0,0.03767477987155414,0.94019334554381,1,6.0,1,1,0.9116701499069315,0.9116701499069321
2016-09-17,air_a7404a854919e990,0,0,1,0,0,0,0,1.0913769914340095,1.1844328776563788,0.0,0.03767477987155414,1.0838960466703804,1,4.0,1,1,1.3735825279752412,1.3735825279752416
2016-09-18,air_a7404a854919e990,0,0,0,1,0,0,0,0.7364731575134258,0.5086954812614845,0.0,-1.3858387686279785,0.94019334554381,1,4.0,1,1,0.19658348539536075,0.19658348539536133
2016-09-19,air_a7404a854919e990,0,1,0,0,0,0,0,0.5647454959389498,0.30929756101381106,1.0,-1.3858387686279785,0.6748960511562947,1,9.0,1,1,-1.2653299827836468,-1.2653299827836462
2016-09-20,air_a7404a854919e990,0,0,0,0,0,1,0,0.4044663451361058,0.04343366735024584,0.0,-1.3858387686279785,0.5975176736266028,1,18.0,1,1,-1.7489003381583121,-1.7489003381583115
2016-09-21,air_a7404a854919e990,0,0,0,0,0,0,1,0.5303999636240546,0.49761781902550284,0.0,-0.4368297362949568,0.5422474039625372,1,8.0,1,1,0.40420133681490816,0.4042013368149088
2016-09-22,air_a7404a854919e990,0,0,0,0,1,0,0,0.5075029420807912,0.33145288548577473,1.0,-1.3858387686279785,0.5533014578953505,1,9.0,1,1,-0.261221345252778,-0.2612213452527774
2016-09-23,air_a7404a854919e990,1,0,0,0,0,0,0,0.6448850713403719,0.6416274280932672,0.0,0.5912633820658167,0.6859501050891079,1,13.0,1,1,0.2197351163090513,0.21973511630905188
2016-09-24,air_a7404a854919e990,0,0,1,0,0,0,0,0.7135761359701625,0.7191710637451403,0.0,0.9075997261768238,0.7301663208203603,1,8.0,1,1,1.1472940064640078,1.1472940064640083
2016-09-25,air_a7404a854919e990,0,0,0,1,0,0,0,0.7822672005999529,0.6859380770371946,0.0,-1.1222251485354726,0.774382536551613,1,15.0,1,1,-0.3444925338616972,-0.3444925338616966
2016-09-26,air_a7404a854919e990,0,1,0,0,0,0,0,1.0684799698907461,1.0736562552965603,0.0,0.38037248599181195,0.9733555073422491,1,6.0,1,1,-1.034187087048575,-1.0341870870485745
2016-09-27,air_a7404a854919e990,0,0,0,0,0,1,0,1.0799284806623777,1.1179669042404876,0.0,0.643986106084318,0.9844095612750623,1,13.0,1,1,-0.41096011938809907,-0.4109601193880985
2016-09-28,air_a7404a854919e990,0,0,0,0,0,0,1,0.770818689828321,0.37576353442970206,0.0,-1.3858387686279785,0.9512473994766228,1,2.0,1,1,-0.2959487916233138,-0.2959487916233132
2016-09-29,air_a7404a854919e990,0,0,0,0,1,0,0,0.4960544313091597,0.1985209386539923,0.0,-1.3858387686279785,0.6748960511562947,1,6.0,1,1,-0.17458943602735533,-0.17458943602735474
2016-09-30,air_a7404a854919e990,1,0,0,0,0,0,0,0.5876425174822132,0.5640837924413938,0.0,-1.280393320590976,0.6638419972234818,1,7.0,1,1,1.2156286589995782,1.2156286589995788
2016-10-01,air_a7404a854919e990,0,0,1,0,0,0,0,0.690679114426899,0.7191710637451403,0.0,-0.6740819943782123,0.8185987522828654,1,15.0,1,1,1.2496092785664465,1.2496092785664472
2016-10-02,air_a7404a854919e990,0,0,0,1,0,0,0,0.8853037975446383,0.9739572951727234,0.0,0.3276497619733107,0.8738690219469311,1,9.0,1,1,-0.40050454413675496,-0.40050454413675435
2016-10-03,air_a7404a854919e990,0,1,0,0,0,0,0,1.022685926804219,1.162277553184415,0.0,-0.14685475419320013,1.0175717230735017,1,5.0,1,1,-1.481162929043536,-1.4811629290435353
2016-10-04,air_a7404a854919e990,0,0,0,0,0,1,0,0.9997889052609557,0.818870023868977,0.0,-1.1222251485354726,1.0949501006031936,1,6.0,1,1,-0.6398625347121685,-0.6398625347121678
2016-10-06,air_a7404a854919e990,0,0,0,0,1,0,0,0.6563335821120038,0.6194721036213032,0.0,0.7230701921120698,0.6970041590219208,1,5.0,1,1,-0.3385179194323577,-0.3385179194323571
2016-10-07,air_a7404a854919e990,1,0,0,0,0,0,0,0.6334365605687404,0.6194721036213032,0.0,-0.7268047183967135,0.6306798354250424,1,9.0,1,1,0.8336267489236844,0.8336267489236849
2016-10-08,air_a7404a854919e990,0,0,1,0,0,0,0,0.690679114426899,0.6083944413853216,0.0,-1.3067546826002268,0.6085717275594161,1,11.0,1,1,1.0845605549559432,1.0845605549559436
2016-10-09,air_a7404a854919e990,0,0,0,1,0,0,0,0.26708421587652514,0.2539092498339017,0.0,0.45945657201956375,0.3322203792390879,1,3.0,1,1,0.36947389044437234,0.36947389044437295
2016-10-10,air_a7404a854919e990,0,1,0,0,0,0,0,0.15259910816020783,0.20959860088997395,1.0,1.4084656043525854,0.10008524665001209,1,2.0,1,1,-0.7380702593944364,-0.7380702593944358
2016-10-11,air_a7404a854919e990,0,0,0,0,0,1,0,0.14115059738857594,0.17636561418202826,0.0,-0.7531660804059641,0.14430146238126443,1,7.0,1,1,-1.1279138509088384,-1.1279138509088378
2016-10-12,air_a7404a854919e990,0,0,0,0,0,0,1,0.24418719433326133,0.26498691206988334,0.0,-0.06777066816544837,0.2548420017093957,1,3.0,1,1,-0.4214156946394432,-0.4214156946394426
2016-10-13,air_a7404a854919e990,0,0,0,0,1,0,0,0.14115059738857594,-0.12273126618948227,0.0,-1.3858387686279785,0.31011227137346137,1,6.0,1,1,-0.3874350750725748,-0.38743507507257424
2016-10-14,air_a7404a854919e990,1,0,0,0,0,0,0,0.1869446404751027,0.2539092498339017,0.0,-0.35774565026720506,0.21062578597814335,1,10.0,1,1,0.9897135508901787,0.9897135508901792
2016-10-15,air_a7404a854919e990,0,0,1,0,0,0,0,0.1754961297034712,0.3203752232497927,0.0,0.19584295192705767,-0.10994177807343739,1,7.0,1,1,1.4516259289584883,1.4516259289584887
2016-10-16,air_a7404a854919e990,0,0,0,1,0,0,0,0.1754961297034712,0.04343366735024584,0.0,-1.3858387686279785,0.18851767811251718,1,4.0,1,1,-0.4326180966944547,-0.43261809669445417
2016-10-17,air_a7404a854919e990,0,1,0,0,0,0,0,0.4846059205375278,0.49761781902550284,0.0,-0.12049339218394962,0.5311933500297239,1,6.0,1,1,-1.3474809311870648,-1.3474809311870641
2016-10-18,air_a7404a854919e990,0,0,0,0,0,1,0,0.4960544313091597,0.5086954812614845,0.0,0.7230701921120698,0.5311933500297239,1,9.0,1,1,-0.5513635584775772,-0.5513635584775766
2016-10-19,air_a7404a854919e990,0,0,0,0,0,0,1,0.4044663451361058,0.18744327641801029,0.0,-1.3858387686279785,0.6085717275594161,1,3.0,1,1,-0.4154410802101037,-0.4154410802101031
2016-10-20,air_a7404a854919e990,0,0,0,0,1,0,0,0.3357752805063153,0.27606457430586534,0.0,-0.48955246031345806,0.3322203792390879,1,4.0,1,1,-0.1966208267355447,-0.19662082673554412
2016-10-21,air_a7404a854919e990,1,0,0,0,0,0,0,0.1754961297034712,-0.11165360395350023,0.0,-1.3858387686279785,0.37643659497034027,1,15.0,1,1,1.0128651818038692,1.0128651818038696
2016-10-22,air_a7404a854919e990,0,0,1,0,0,0,0,0.09535655430204919,-0.18919723960537327,0.0,-1.3858387686279785,0.2769501095750223,1,11.0,1,1,1.5561816814719294,1.55618168147193
2016-10-23,air_a7404a854919e990,0,0,0,1,0,0,0,0.14115059738857594,0.03235600511426421,0.0,-1.280393320590976,0.32116632530627465,1,14.0,1,1,-0.1682414081961821,-0.16824140819618152
2016-10-24,air_a7404a854919e990,0,1,0,0,0,0,0,0.03811400044389054,0.13205496523810092,0.0,1.3557428803340843,0.0779771387843859,1,10.0,1,1,-1.1824322075765612,-1.1824322075765608
2016-10-25,air_a7404a854919e990,0,0,0,0,0,1,0,0.3128782589630519,0.22067626312595598,0.0,-0.9113342524614678,0.19957173204533007,1,10.0,1,1,-0.5147690450978728,-0.5147690450978722
2016-10-26,air_a7404a854919e990,0,0,0,0,0,0,1,0.34722379127794717,0.27606457430586534,0.0,-1.0695024245169713,0.38749064890315355,1,7.0,1,1,-0.12604569378897193,-0.12604569378897135
2016-10-27,air_a7404a854919e990,0,0,0,0,1,0,0,0.23273868356162986,0.17636561418202826,0.0,-0.27866156423945315,0.21062578597814335,1,7.0,1,1,-0.11260281132295807,-0.11260281132295749
2016-10-28,air_a7404a854919e990,1,0,0,0,0,0,0,0.1983931512467346,0.2539092498339017,0.0,-1.3331160446094774,0.23273389384376955,1,5.0,1,1,0.9157776973271023,0.915777697327103
2016-10-29,air_a7404a854919e990,0,0,1,0,0,0,0,0.03811400044389054,-0.03410996830162719,0.0,0.6967088301028193,0.08903119271719899,1,10.0,1,1,1.7361669411557816,1.7361669411557823
2016-10-30,air_a7404a854919e990,0,0,0,1,0,0,0,-0.15651068267384918,-0.1005759417175186,0.0,0.3276497619733107,-0.13204988593906355,1,1.0,1,1,-0.08571704639093035,-0.08571704639092977
2016-10-31,air_a7404a854919e990,0,1,0,0,0,0,0,-0.30534132270506154,-0.47721645774090216,0.0,-1.3858387686279785,-0.14310393987187664,1,5.0,1,1,-1.0140227633495542,-1.0140227633495538
2016-11-01,air_a7404a854919e990,0,0,0,0,0,1,0,-0.4656204735079058,-0.6212260668086665,0.0,-0.14685475419320013,-0.5299958275203361,1,9.0,1,1,-0.7324690583669305,-0.73246905836693
2016-11-02,air_a7404a854919e990,0,0,0,0,0,0,1,-0.6258996243107499,-0.5436824311567936,0.0,0.4330952100103132,-0.6073742050500281,1,3.0,1,1,0.41166960485158255,0.41166960485158316
2016-11-03,air_a7404a854919e990,0,0,0,0,1,0,0,-0.4999660058228009,-0.4329058087969748,1.0,0.9603224501953254,-0.596320151117215,1,11.0,1,1,-0.04912253301122595,-0.049122533011225364
2016-11-04,air_a7404a854919e990,1,0,0,0,0,0,0,-0.4656204735079058,-0.31105152420117405,0.0,1.1184906222508288,-0.596320151117215,1,8.0,1,1,0.07858485041590574,0.07858485041590632
2016-11-05,air_a7404a854919e990,0,0,1,0,0,0,0,-0.21375323653200784,0.054511329586227876,0.0,0.8285156401490723,-0.47472555785627046,1,17.0,1,1,1.2682799486581324,1.268279948658133
2016-11-06,air_a7404a854919e990,0,0,0,1,0,0,0,-0.1450621719022173,0.04343366735024584,0.0,0.45945657201956375,-0.20942826346875557,1,23.0,1,1,-0.4860162131566765,-0.48601621315667587
2016-11-07,air_a7404a854919e990,0,1,0,0,0,0,0,-0.4312749411930105,-0.2888961997292104,0.0,1.17121334626933,-0.4084012342593918,1,3.0,1,1,-1.2522605137194667,-1.252260513719466
2016-11-08,air_a7404a854919e990,0,0,0,0,0,1,0,-0.41982643042137885,-0.6766143779885759,0.0,-1.3858387686279785,-0.34207691066251306,1,13.0,1,1,-1.0733954942411155,-1.0733954942411148
2016-11-09,air_a7404a854919e990,0,0,0,0,0,0,1,-0.4656204735079058,-0.5215271066848295,0.0,0.19584295192705767,-0.3973471803265787,1,2.0,1,1,-0.7694369851484687,-0.7694369851484681
2016-11-10,air_a7404a854919e990,0,0,0,0,1,0,0,-0.7289362212554354,-0.9867889205960683,0.0,-1.3858387686279785,-0.5299958275203361,1,4.0,1,1,-0.5084210172666995,-0.508421017266699
2016-11-11,air_a7404a854919e990,1,0,0,0,0,0,0,-0.3740323873348519,-0.3332068486731377,0.0,0.1431202279085564,-0.38629312639376556,1,7.0,1,1,0.42623272752309754,0.42623272752309815
2016-11-12,air_a7404a854919e990,0,0,1,0,0,0,0,-0.4427234519646422,-0.2888961997292104,0.0,0.1431202279085564,-0.5631579893187756,1,8.0,1,1,1.7977801524583452,1.7977801524583459
2016-11-13,air_a7404a854919e990,0,0,0,1,0,0,0,-0.12216515035895391,0.03235600511426421,0.0,0.09039750389005516,-0.4084012342593918,1,3.0,1,1,-0.35196080189837153,-0.351960801898371
