visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Tōkyō-to Suginami-ku Asagayaminami,total_area_visitors,total_genre_visitors
2016-02-05,air_e7d2ac6d53d1b744,1,0,0,0,0,0,0,-1.0357431804107324,-0.8336996644787332,0.0,0.9592053905348322,-1.3329211083610424,1,4.0,1,1,-0.8302436574746387,-0.8302436574746387
2016-02-06,air_e7d2ac6d53d1b744,0,0,1,0,0,0,0,-1.0477376903807103,-1.251159204855574,0.0,-1.1189529649571537,-0.959507977678612,1,23.0,1,1,-0.6050751642672106,-0.6050751642672106
2016-02-07,air_e7d2ac6d53d1b744,0,0,0,1,0,0,0,-1.2996223997502434,-1.3823607746882953,0.0,1.0343195479622536,-1.1518723177271368,1,35.0,1,1,-1.2212717249260787,-1.2212717249260787
2016-02-09,air_e7d2ac6d53d1b744,0,0,0,0,0,1,0,-1.119704750200577,-0.6070787711313054,0.0,0.8840912331074112,-1.3781833060195188,1,14.0,1,1,-1.1989345996021947,-1.1989345996021947
2016-02-10,air_e7d2ac6d53d1b744,0,0,0,0,0,0,1,-1.1316992601705547,-1.1438124659015292,0.0,1.134471757865482,-1.0160857247517074,1,21.0,1,1,-0.8720936738860535,-0.8720936738860535
2016-02-11,air_e7d2ac6d53d1b744,0,0,0,0,1,0,0,-1.1316992601705547,-1.131885050462191,1.0,1.134471757865482,-1.0160857247517074,1,24.0,1,1,-0.9460372611651177,-0.9460372611651177
2016-02-12,air_e7d2ac6d53d1b744,1,0,0,0,0,0,0,-1.011754160470777,-0.8814093262360863,0.0,-0.4679636005861701,-1.185818965970994,1,26.0,1,1,-0.8892958278711136,-0.8892958278711136
2016-02-16,air_e7d2ac6d53d1b744,0,0,0,0,0,1,0,-1.2396498499003545,-1.1557398813408675,0.0,1.134471757865482,-1.287658910702566,1,20.0,1,1,-1.2602975071011404,-1.2602975071011404
2016-02-17,air_e7d2ac6d53d1b744,0,0,0,0,0,0,1,-1.2036663199904212,-0.7979174181607183,0.0,0.43340628854288404,-1.310290009531804,1,13.0,1,1,-1.089816458652187,-1.089816458652187
2016-02-18,air_e7d2ac6d53d1b744,0,0,0,0,1,0,0,-1.2036663199904212,-1.0364657269474844,0.0,0.9842434430106392,-1.3329211083610424,1,9.0,1,1,-1.0995729041959523,-1.0995729041959523
2016-02-19,air_e7d2ac6d53d1b744,1,0,0,0,0,0,0,-0.7718639610712216,-0.40431270866255403,0.0,1.0593576004380605,-1.2084500648002323,1,15.0,1,1,-0.7776102012516938,-0.7776102012516938
2016-02-20,air_e7d2ac6d53d1b744,0,0,1,0,0,0,0,-0.9157980807109548,-1.108030219583514,0.0,-1.269181279811996,-0.5974103964108007,1,30.0,1,1,-0.8120145092218138,-0.8120145092218138
2016-02-21,air_e7d2ac6d53d1b744,0,0,0,1,0,0,0,-0.6759078813113993,-0.6070787711313054,0.0,-0.26765918077971357,-0.6200414952400388,1,29.0,1,1,-1.1840431827196054,-1.1840431827196054
2016-02-23,air_e7d2ac6d53d1b744,0,0,0,0,0,1,0,-1.0237486704407548,-1.2392317894162355,0.0,-1.294219332287803,-0.7558280882154681,1,14.0,1,1,-1.1909753940270178,-1.1909753940270178
2016-02-24,air_e7d2ac6d53d1b744,0,0,0,0,0,0,1,-1.1316992601705547,-1.4658526827636633,0.0,-1.31925738476361,-1.0160857247517074,1,14.0,1,1,-1.146557891946191,-1.146557891946191
2016-02-25,air_e7d2ac6d53d1b744,0,0,0,0,1,0,0,-1.4075729894800435,-1.5016349290816784,0.0,-0.9937627025781184,-1.2197656142148514,1,12.0,1,1,-1.0412909795003011,-1.0412909795003011
2016-02-26,air_e7d2ac6d53d1b744,1,0,0,0,0,0,0,-1.167682790080488,-1.0245383115081461,0.0,1.2346239677687096,-1.276343361287947,1,7.0,1,1,-0.6274122895910946,-0.6274122895910946
2016-02-27,air_e7d2ac6d53d1b744,0,0,1,0,0,0,0,-0.9157980807109548,-0.7740625872820417,0.0,1.2095859152929027,-0.9368768788493738,1,17.0,1,1,-0.4577014868429647,-0.4577014868429647
2016-02-28,air_e7d2ac6d53d1b744,0,0,0,1,0,0,0,-0.8198420009511327,-0.6070787711313054,0.0,0.9842434430106392,-1.0387168235809456,1,30.0,1,1,-1.046682699406066,-1.046682699406066
2016-03-01,air_e7d2ac6d53d1b744,0,0,0,0,0,1,0,-1.2516443598703324,-1.298868866612927,0.0,1.2596620202445172,-1.0613479224101838,1,13.0,1,1,-1.2507978101243162,-1.2507978101243162
2016-03-02,air_e7d2ac6d53d1b744,0,0,0,0,0,0,1,-1.1556882801105102,-0.9768286497507929,0.0,0.6337107083493405,-1.423445503677995,1,15.0,1,1,-1.1195992924173654,-1.1195992924173654
2016-03-03,air_e7d2ac6d53d1b744,0,0,0,0,1,0,0,-0.7598694511012438,-0.320820800587186,0.0,1.2596620202445172,-1.185818965970994,1,4.0,1,1,-1.1365446978354845,-1.1365446978354845
2016-03-04,air_e7d2ac6d53d1b744,1,0,0,0,0,0,0,-0.6159353314615105,-0.46394978585924557,0.0,0.6837868133009546,-0.8010902858739445,1,14.0,1,1,-0.7598945501327513,-0.7598945501327513
2016-03-05,air_e7d2ac6d53d1b744,0,0,1,0,0,0,0,-0.5439682716416439,-0.42816753954123055,0.0,-0.6432299679168194,-0.3937305069476568,1,21.0,1,1,-0.534469308358382,-0.534469308358382
2016-03-06,air_e7d2ac6d53d1b744,0,0,0,1,0,0,0,-0.1961274825122885,-0.15383698443644986,0.0,-0.7433821778200478,-0.2805750128014658,1,31.0,1,1,-1.1753137314436048,-1.1753137314436048
2016-03-08,air_e7d2ac6d53d1b744,0,0,0,0,0,1,0,0.06775173682722235,0.16820323242568475,0.0,-0.04231670849745016,0.05889146963710727,1,18.0,1,1,-1.1273017494256015,-1.1273017494256015
2016-03-09,air_e7d2ac6d53d1b744,0,0,0,0,0,0,1,-0.7598694511012438,-0.5355142784952756,0.0,-1.31925738476361,-0.8237213847031828,1,17.0,1,1,-1.17428673717584,-1.17428673717584
2016-03-10,air_e7d2ac6d53d1b744,0,0,0,0,1,0,0,-1.0837212202906437,-1.3465785283702802,0.0,-1.31925738476361,-0.8350369341178018,1,27.0,1,1,-1.0523311678787723,-1.0523311678787723
2016-03-11,air_e7d2ac6d53d1b744,1,0,0,0,0,0,0,-1.2996223997502434,-1.656691329793076,0.0,-1.31925738476361,-0.9481924282639929,1,21.0,1,1,-0.709571831012277,-0.709571831012277
2016-03-15,air_e7d2ac6d53d1b744,0,0,0,0,0,1,0,-0.8678200408310437,-0.78599000272138,0.0,1.4349283875751664,-0.8124058352885636,1,14.0,1,1,-1.078006024572892,-1.078006024572892
2016-03-16,air_e7d2ac6d53d1b744,0,0,0,0,0,0,1,-0.8318365109211104,-0.6905706792066735,0.0,-0.918648545150697,-1.0387168235809456,1,20.0,1,1,-0.9876305290095913,-0.9876305290095913
2016-03-17,air_e7d2ac6d53d1b744,0,0,0,0,1,0,0,-0.29208356227211074,0.13242098610766975,0.0,1.4599664400509733,-0.744512538800849,1,16.0,1,1,-0.9396185469915878,-0.9396185469915878
2016-03-18,air_e7d2ac6d53d1b744,1,0,0,0,0,0,0,-0.0761823828125108,0.2159128941830378,0.0,0.38333018359126986,-0.5634637481669433,1,10.0,1,1,-0.5596306679186192,-0.5596306679186192
2016-03-19,air_e7d2ac6d53d1b744,0,0,1,0,0,0,0,0.007779186977333502,-0.2134740616331414,0.0,-0.6682680203926266,0.09283811788096447,1,25.0,1,1,-0.5419150167996767,-0.5419150167996767
2016-03-20,air_e7d2ac6d53d1b744,0,0,0,1,0,0,0,-0.17213846257233306,-0.2373288925118179,1.0,0.1579877113090065,-0.07689512333832207,1,39.0,1,1,-0.7568135673294569,-0.7568135673294569
2016-03-22,air_e7d2ac6d53d1b744,0,0,0,0,0,1,0,-0.5079847417317107,-0.28503855426917096,0.0,1.1094337053896743,-0.7671436376300873,1,18.0,1,1,-1.0738980475018327,-1.0738980475018327
2016-03-23,air_e7d2ac6d53d1b744,0,0,0,0,0,0,1,-0.5199792517016885,-0.22540147707247943,0.0,-0.19254502335229243,-0.6087259458254198,1,13.0,1,1,-0.971455369292296,-0.971455369292296
2016-03-24,air_e7d2ac6d53d1b744,0,0,0,0,1,0,0,-1.0597322003506882,-1.215376958537559,0.0,-0.7183441253442406,-0.7784591870447063,1,15.0,1,1,-1.0317912825234767,-1.0317912825234767
2016-03-25,air_e7d2ac6d53d1b744,1,0,0,0,0,0,0,-0.903803570740977,-0.8814093262360863,0.0,0.8590531806316039,-1.0387168235809456,1,19.0,1,1,-0.4197026989356678,-0.4197026989356678
2016-03-26,air_e7d2ac6d53d1b744,0,0,1,0,0,0,0,-0.8318365109211104,-0.7979174181607183,0.0,0.23310186873642763,-0.6539881434838962,1,22.0,1,1,-0.42560791597531533,-0.42560791597531533
2016-03-27,air_e7d2ac6d53d1b744,0,0,0,1,0,0,0,-0.5679572915815996,-0.4878046167379223,0.0,-0.3427733382071348,-0.5521481987523242,1,27.0,1,1,-0.991225008946768,-0.991225008946768
2016-03-29,air_e7d2ac6d53d1b744,0,0,0,0,0,1,0,-0.3160725822120662,-0.11805473811843485,0.0,1.0092814954864466,-0.6200414952400388,1,17.0,1,1,-0.8315274003093447,-0.8315274003093447
2016-03-30,air_e7d2ac6d53d1b744,0,0,0,0,0,0,1,-0.05219336287255535,0.04892907803230169,0.0,-0.5180397055377841,-0.2126817163137512,1,22.0,1,1,-0.9180516673685274,-0.9180516673685274
2016-03-31,air_e7d2ac6d53d1b744,0,0,0,0,1,0,0,-0.028204342932599893,0.10856615522899322,0.0,1.0343195479622536,-0.34846830928918043,1,19.0,1,1,-0.881850119429819,-0.881850119429819
2016-04-01,air_e7d2ac6d53d1b744,1,0,0,0,0,0,0,-0.3040780722420885,-0.10612732267909637,0.0,-0.7934582827716619,-0.2805750128014658,1,8.0,1,1,-0.6720865402388626,-0.6720865402388626
2016-04-02,air_e7d2ac6d53d1b744,0,0,1,0,0,0,0,-0.5079847417317107,-0.8336996644787332,0.0,-1.31925738476361,-0.22399726572837028,1,18.0,1,1,-0.6895454427908638,-0.6895454427908638
2016-04-03,air_e7d2ac6d53d1b744,0,0,0,1,0,0,0,-0.18413297254231079,-0.20154664619380291,0.0,-1.2191051748603818,-0.1900506174845131,1,16.0,1,1,-1.22152847349302,-1.22152847349302
2016-04-05,air_e7d2ac6d53d1b744,0,0,0,0,0,1,0,-0.5079847417317107,-0.7621351718427032,0.0,-1.31925738476361,-0.22399726572837028,1,11.0,1,1,-1.1283287436933662,-1.1283287436933662
2016-04-06,air_e7d2ac6d53d1b744,0,0,0,0,0,0,1,-0.06418787284253308,0.23976772506171434,0.0,0.9091292855832183,-0.518201550508467,1,8.0,1,1,-1.0602903734539495,-1.0602903734539495
2016-04-07,air_e7d2ac6d53d1b744,0,0,0,0,1,0,0,-0.28008905230213305,-0.5474416939346138,0.0,-1.31925738476361,0.0023137225640117646,1,10.0,1,1,-1.1778812171130169,-1.1778812171130169
2016-04-08,air_e7d2ac6d53d1b744,1,0,0,0,0,0,0,0.2116858564669555,0.1801306478650228,0.0,-0.442925548110363,0.0815225684663454,1,12.0,1,1,-0.6109803813068582,-0.6109803813068582
2016-04-12,air_e7d2ac6d53d1b744,0,0,0,0,0,1,0,-0.5559627816116216,-0.475877201298584,0.0,1.4349283875751664,-0.6992503411423726,1,11.0,1,1,-1.1925158854286648,-1.1925158854286648
2016-04-13,air_e7d2ac6d53d1b744,0,0,0,0,0,0,1,-0.08817689278248875,0.13242098610766975,0.0,-1.0188007550539253,-0.08821067275294113,1,8.0,1,1,-1.103167384133129,-1.103167384133129
2016-04-14,air_e7d2ac6d53d1b744,0,0,0,0,1,0,0,0.01977369694731123,-0.20154664619380291,0.0,-1.294219332287803,0.23994026027101287,1,9.0,1,1,-1.0695333218638325,-1.0695333218638325
2016-04-15,air_e7d2ac6d53d1b744,1,0,0,0,0,0,0,0.1277242866771112,-0.022635414603728313,0.0,1.710346964809044,-0.1561039692406557,1,8.0,1,1,-0.6392227236703896,-0.6392227236703896
2016-04-16,air_e7d2ac6d53d1b744,0,0,1,0,0,0,0,0.01977369694731123,0.1920580633043613,0.0,-0.19254502335229243,-0.3145216610453232,1,24.0,1,1,-0.42021619606955024,-0.42021619606955024
2016-04-17,air_e7d2ac6d53d1b744,0,0,0,1,0,0,0,0.5355376256563552,0.5975901882418635,0.0,-0.3427733382071348,0.6699311380265388,1,25.0,1,1,-1.1429634120090142,-1.1429634120090142
2016-04-19,air_e7d2ac6d53d1b744,0,0,0,0,0,1,0,0.18769683652700006,0.4306063720911274,0.0,1.309738125196131,0.10415366729558373,1,7.0,1,1,-1.1273017494256015,-1.1273017494256015
2016-04-20,air_e7d2ac6d53d1b744,0,0,0,0,0,0,1,-0.004215322992644226,0.01314683171428669,0.0,1.685308912333237,-0.14478841982603663,1,4.0,1,1,-0.9914817575137091,-0.9914817575137091
2016-04-21,air_e7d2ac6d53d1b744,0,0,0,0,1,0,0,0.07974624679720008,0.13242098610766975,0.0,-1.31925738476361,0.11546921671020278,1,8.0,1,1,-1.0995729041959523,-1.0995729041959523
2016-04-23,air_e7d2ac6d53d1b744,0,0,1,0,0,0,0,0.3196364461967557,0.4067515412124509,0.0,-1.0688768600055394,0.35309575441720387,1,24.0,1,1,-0.493646286214732,-0.493646286214732
2016-04-24,air_e7d2ac6d53d1b744,0,0,0,1,0,0,0,0.10373526673715575,-0.05841766092174332,0.0,-0.8184963352474689,0.16073141436867924,1,23.0,1,1,-1.1211397838190127,-1.1211397838190127
2016-04-26,air_e7d2ac6d53d1b744,0,0,0,0,0,1,0,0.49955409574642223,0.7526465889532616,0.0,1.5100425450025878,0.3078335567587274,1,4.0,1,1,-1.0289670482871236,-1.0289670482871236
2016-04-27,air_e7d2ac6d53d1b744,0,0,0,0,0,0,1,0.37960899604664455,0.27554997137972936,0.0,-1.244143227336189,0.477566797978014,1,6.0,1,1,-1.0091974086326516,-1.0091974086326516
2016-04-28,air_e7d2ac6d53d1b744,0,0,0,0,1,0,0,-0.0761823828125108,-0.5355142784952756,0.0,-1.31925738476361,0.27388690851487024,1,6.0,1,1,-0.7632322815029868,-0.7632322815029868
2016-04-29,air_e7d2ac6d53d1b744,1,0,0,0,0,0,0,0.10373526673715575,0.04892907803230169,1.0,1.7604230697606584,0.09283811788096447,1,21.0,1,1,-0.5873595131482682,-0.5873595131482682
2016-05-03,air_e7d2ac6d53d1b744,0,0,0,0,0,1,0,0.6794717452960888,0.7168643426352466,1.0,0.13294965883319929,0.7491399839288725,1,13.0,1,1,-0.7688807499756931,-0.7688807499756931
2016-05-04,air_e7d2ac6d53d1b744,0,0,0,0,0,0,1,0.9793344945455331,1.1104690521334108,1.0,0.9341673380590252,0.8849265769043017,1,21.0,1,1,-0.826649177537462,-0.826649177537462
2016-05-05,air_e7d2ac6d53d1b744,0,0,0,0,1,0,0,0.9193619446956443,1.0269771440580426,1.0,1.8355372271880792,0.7038777862703962,1,15.0,1,1,-1.0222915855466526,-1.0222915855466526
2016-05-06,air_e7d2ac6d53d1b744,1,0,0,0,0,0,0,0.3916035060166221,0.27554997137972936,0.0,-1.1439910174329606,0.5001978968072522,1,11.0,1,1,-1.1796784570816052,-1.1796784570816052
2016-05-07,air_e7d2ac6d53d1b744,0,0,1,0,0,0,0,0.8593893948457554,0.8361384970286296,0.0,1.5851567024300086,0.7038777862703962,1,23.0,1,1,-0.7442328875493384,-0.7442328875493384
2016-05-08,air_e7d2ac6d53d1b744,0,0,0,1,0,0,0,0.7394442951459776,0.8719207433466446,0.0,1.5350805974783948,0.7378244345142532,1,15.0,1,1,-1.0918704471877165,-1.0918704471877165
2016-05-10,air_e7d2ac6d53d1b744,0,0,0,0,0,1,0,0.4515760558665109,0.3828967103337739,0.0,-1.0188007550539253,0.5567756438803478,1,10.0,1,1,-1.3629969338776184,-1.3629969338776184
2016-05-11,air_e7d2ac6d53d1b744,0,0,0,0,0,0,1,0.6794717452960888,0.9673400668613512,0.0,-0.9436865976265042,0.5454600944657285,1,12.0,1,1,-1.168895017270075,-1.168895017270075
2016-05-12,air_e7d2ac6d53d1b744,0,0,0,0,1,0,0,0.8354003749057994,1.0150497286187043,0.0,1.9356894370913076,0.7265088850996343,1,13.0,1,1,-1.0459124537052427,-1.0459124537052427
2016-05-13,air_e7d2ac6d53d1b744,1,0,0,0,0,0,0,0.7274497851759997,0.9554126514220127,0.0,1.2847000727203242,0.5680911932949668,1,10.0,1,1,-0.6813294886487455,-0.6813294886487455
2016-05-17,air_e7d2ac6d53d1b744,0,0,0,0,0,1,0,0.35561997610668866,0.07278390891097822,0.0,-1.31925738476361,0.4662512485633949,1,10.0,1,1,-1.2905938380002013,-1.2905938380002013
2016-05-18,air_e7d2ac6d53d1b744,0,0,0,0,0,0,1,0.5595266455963112,0.8361384970286296,0.0,1.9857655420429214,0.14941586495405998,1,7.0,1,1,-1.083397744478657,-1.083397744478657
2016-05-19,air_e7d2ac6d53d1b744,0,0,0,0,1,0,0,0.49955409574642223,0.609517603681202,0.0,1.5601186499542017,0.3983579520756803,1,11.0,1,1,-1.0746682932026563,-1.0746682932026563
2016-05-20,air_e7d2ac6d53d1b744,1,0,0,0,0,0,0,0.2596638963468669,0.1801306478650228,0.0,-0.5931538629652053,0.3304646555879658,1,11.0,1,1,-0.6808159915148632,-0.6808159915148632
2016-05-21,air_e7d2ac6d53d1b744,0,0,1,0,0,0,0,0.4875595857764443,0.7407191735139231,0.0,1.7854611222364654,0.16073141436867924,1,25.0,1,1,-0.3999330592811958,-0.3999330592811958
2016-05-22,air_e7d2ac6d53d1b744,0,0,0,1,0,0,0,0.8713839048157329,1.1343238830120872,0.0,1.8856133321396937,0.6359844897826814,1,22.0,1,1,-1.149382126182544,-1.149382126182544
2016-05-24,air_e7d2ac6d53d1b744,0,0,0,0,0,1,0,1.0992795942453109,1.2893802837234853,0.0,0.758900970728376,0.7944021815873487,1,12.0,1,1,-1.2420683588483157,-1.2420683588483157
2016-05-25,air_e7d2ac6d53d1b744,0,0,0,0,0,0,1,0.8833784147857108,0.609517603681202,0.0,-1.31925738476361,1.0659753675382073,1,5.0,1,1,-1.0330750253581829,-1.0330750253581829
2016-05-26,air_e7d2ac6d53d1b744,0,0,0,0,1,0,0,1.015318024455466,1.0269771440580426,0.0,0.08287355388158514,0.9754509722212545,1,10.0,1,1,-0.9963599802855919,-0.9963599802855919
2016-05-27,air_e7d2ac6d53d1b744,1,0,0,0,0,0,0,0.5475321356263332,0.3351870485764209,0.0,-1.31925738476361,0.5228289956364904,1,10.0,1,1,-0.6975046483660409,-0.6975046483660409
2016-05-28,air_e7d2ac6d53d1b744,0,0,1,0,0,0,0,0.5355376256563552,0.5260256956058339,0.0,-1.2191051748603818,0.4662512485633949,1,23.0,1,1,-0.4987812575535559,-0.4987812575535559
2016-05-29,air_e7d2ac6d53d1b744,0,0,0,1,0,0,0,0.8473948848757774,1.0389045594973807,0.0,1.134471757865482,0.5228289956364904,1,29.0,1,1,-1.0125351400028872,-1.0125351400028872
2016-05-31,air_e7d2ac6d53d1b744,0,0,0,0,0,1,0,0.6914662552660663,0.8838481587859831,0.0,0.30821602616384874,0.5567756438803478,1,11.0,1,1,-1.1103563440074826,-1.1103563440074826
2016-06-01,air_e7d2ac6d53d1b744,0,0,0,0,0,0,1,0.7754278250559107,0.9434852359826746,0.0,-0.04231670849745016,0.7378244345142532,1,11.0,1,1,-1.131923223630543,-1.131923223630543
2016-06-02,air_e7d2ac6d53d1b744,0,0,0,0,1,0,0,0.6434882153861554,0.7168643426352466,0.0,2.0358416469945357,0.5680911932949668,1,8.0,1,1,-1.0700468189977148,-1.0700468189977148
2016-06-03,air_e7d2ac6d53d1b744,1,0,0,0,0,0,0,0.5595266455963112,0.6691546808778935,0.0,1.9857655420429214,0.16073141436867924,1,11.0,1,1,-0.7563000701955745,-0.7563000701955745
2016-06-04,air_e7d2ac6d53d1b744,0,0,1,0,0,0,0,0.8593893948457554,0.9554126514220127,0.0,0.6837868133009546,0.5454600944657285,1,49.0,1,1,-0.57914355900615,-0.57914355900615
2016-06-05,air_e7d2ac6d53d1b744,0,0,0,1,0,0,0,0.6194991954461999,0.573735357363187,0.0,-0.3427733382071348,0.7038777862703962,1,40.0,1,1,-1.1789082113807816,-1.1789082113807816
2016-06-07,air_e7d2ac6d53d1b744,0,0,0,0,0,1,0,0.5355376256563552,0.16820323242568475,0.0,-1.31925738476361,0.7604555333434917,1,13.0,1,1,-1.222812216327726,-1.222812216327726
2016-06-08,air_e7d2ac6d53d1b744,0,0,0,0,0,0,1,0.8593893948457554,0.8957755742253212,0.0,0.10791160635739233,0.7265088850996343,1,13.0,1,1,-1.0551554021151255,-1.0551554021151255
2016-06-09,air_e7d2ac6d53d1b744,0,0,0,0,1,0,0,0.7514388051159552,0.502170864727157,0.0,-1.31925738476361,0.9528198733920163,1,16.0,1,1,-1.1065051155033645,-1.1065051155033645
2016-06-10,air_e7d2ac6d53d1b744,1,0,0,0,0,0,0,1.0992795942453109,1.1939609602087788,0.0,1.0343195479622536,0.9754509722212545,1,19.0,1,1,-0.6597626090256852,-0.6597626090256852
2016-06-14,air_e7d2ac6d53d1b744,0,0,0,0,0,1,0,0.9553454746055772,0.8957755742253212,0.0,-0.19254502335229243,0.9641354228066352,1,13.0,1,1,-1.1470713890800734,-1.1470713890800734
2016-06-15,air_e7d2ac6d53d1b744,0,0,0,0,0,0,1,0.7034607652360443,0.2994048022584059,0.0,-1.31925738476361,0.9301887745627783,1,19.0,1,1,-1.085965230148069,-1.085965230148069
2016-06-16,air_e7d2ac6d53d1b744,0,0,0,0,1,0,0,0.8473948848757774,0.5498805264845105,0.0,-1.31925738476361,1.0207131698797307,1,17.0,1,1,-1.158368326025486,-1.158368326025486
