visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Ōgimachi,total_area_visitors,total_genre_visitors
2016-07-14,air_aed3a8b49abe4a48,0,0,0,0,1,0,0,1.0094445285630251,1.0440359511872097,0.0,0.1586778229595657,1.0983087609092492,1,9.0,1,1,-0.2201626916867561,-0.2201626916867561
2016-07-15,air_aed3a8b49abe4a48,1,0,0,0,0,0,0,0.795238793058935,0.568279476747588,0.0,-1.4516431103392877,0.959840570040044,1,15.0,1,1,1.0041188568626878,1.0041188568626878
2016-07-16,air_aed3a8b49abe4a48,0,0,1,0,0,0,0,0.9451828079117979,0.9225662130324126,0.0,-0.27074109258679535,0.8959321742542572,1,4.0,1,1,1.472283500942374,1.472283500942374
2016-07-17,air_aed3a8b49abe4a48,0,0,0,1,0,0,0,1.0844165359894566,0.8820763003141471,0.0,-1.2906110170094025,1.1196115595045115,1,4.0,1,1,0.5150263230642079,0.5150263230642079
2016-07-18,air_aed3a8b49abe4a48,0,1,0,0,0,0,0,1.0951268227646613,1.0339134730076434,1.0,1.2859024762687632,1.0663545630163558,1,10.0,1,1,-1.0630915831381775,-1.0630915831381775
2016-07-19,air_aed3a8b49abe4a48,0,0,0,0,0,1,0,1.1058371095398656,1.145260732982874,0.0,1.7421600740367715,1.0344003651234621,1,14.0,1,1,-0.8817165389086303,-0.8817165389086303
2016-07-20,air_aed3a8b49abe4a48,0,0,0,0,0,0,1,1.052285675663843,1.2059956020602718,0.0,2.1179016251398375,0.9172349728495195,1,1.0,1,1,-0.3840978278173084,-0.3840978278173084
2016-07-21,air_aed3a8b49abe4a48,0,0,0,0,1,0,0,1.0201548153382298,1.0440359511872097,0.0,0.8833222429440498,0.9278863721471504,1,15.0,1,1,-0.15582880847713035,-0.15582880847713035
2016-07-22,air_aed3a8b49abe4a48,1,0,0,0,0,0,0,1.052285675663843,1.2161180802398384,0.0,1.1517090651605253,0.9278863721471504,1,17.0,1,1,1.0700029541255576,1.0700029541255576
2016-07-23,air_aed3a8b49abe4a48,0,0,1,0,0,0,0,0.9987342417878204,1.0541584293667756,0.0,1.2053864296038204,0.9704919693376753,1,17.0,1,1,1.3967105658467291,1.3967105658467291
2016-07-24,air_aed3a8b49abe4a48,0,0,0,1,0,0,0,0.9451828079117979,0.912443734852846,0.0,-0.2170637281435002,0.959840570040044,1,1.0,1,1,-0.44998192508017815,-0.44998192508017815
2016-07-25,air_aed3a8b49abe4a48,0,1,0,0,0,0,0,0.9666033814622073,0.831463909416315,0.0,-1.1832562881228121,1.1409143580997738,1,10.0,1,1,-1.1154113074351624,-1.1154113074351624
2016-07-26,air_aed3a8b49abe4a48,0,0,0,0,0,1,0,0.8702108004853664,0.6796267367228188,0.0,-1.505320474782583,1.0130975665281998,1,10.0,1,1,-0.3592944029654045,-0.3592944029654045
2016-07-27,air_aed3a8b49abe4a48,0,0,0,0,0,0,1,1.0415753888886388,1.0440359511872097,0.0,0.34654859851109865,1.002446167230569,1,8.0,1,1,-0.1488528452375324,-0.1488528452375324
2016-07-28,air_aed3a8b49abe4a48,0,0,0,0,1,0,0,1.148678256640684,1.1148932984441742,0.0,-0.27074109258679535,1.1409143580997738,1,16.0,1,1,0.08406681626237765,0.08406681626237765
2016-07-29,air_aed3a8b49abe4a48,1,0,0,0,0,0,0,1.1379679698654792,1.1250157766237407,0.0,0.6954514673925166,1.0983087609092492,1,15.0,1,1,1.3250131658841946,1.3250131658841946
2016-07-30,air_aed3a8b49abe4a48,0,0,1,0,0,0,0,1.2236502640671154,1.357832774753768,0.0,1.715321391815124,1.2580797503737169,1,15.0,1,1,1.44748007609047,1.44748007609047
2016-07-31,air_aed3a8b49abe4a48,0,0,0,1,0,0,0,1.2450708376175244,1.307220383855936,0.0,1.339579840712058,1.2580797503737169,1,7.0,1,1,-0.4034755034828583,-0.4034755034828583
2016-08-01,air_aed3a8b49abe4a48,0,1,0,0,0,0,0,1.298622271493547,1.2667304711376706,0.0,1.2859024762687632,1.2367769517784546,1,12.0,1,1,-1.1719941203785682,-1.1719941203785682
2016-08-02,air_aed3a8b49abe4a48,0,0,0,0,0,1,0,1.2450708376175244,1.226240558419405,0.0,0.1586778229595657,1.2900339482666106,1,8.0,1,1,-0.8038182827331197,-0.8038182827331197
2016-08-03,air_aed3a8b49abe4a48,0,0,0,0,0,0,1,1.2343605508423199,1.2768529493172371,0.0,0.6954514673925166,1.1835199552902989,1,9.0,1,1,-0.3368162991933666,-0.3368162991933666
2016-08-04,air_aed3a8b49abe4a48,0,0,0,0,1,0,0,1.3200428450439559,1.4185676438311667,0.0,1.124870382938878,1.2154741531831923,1,12.0,1,1,-0.20466055115431617,-0.20466055115431617
2016-08-05,air_aed3a8b49abe4a48,1,0,0,0,0,0,0,1.3200428450439559,1.4084451656516002,0.0,0.9906769718306402,1.3539423440523972,1,9.0,1,1,0.8917283380024983,0.8917283380024983
2016-08-06,air_aed3a8b49abe4a48,0,0,1,0,0,0,0,1.2879119847183425,1.4691800347289987,0.0,0.40022596295439355,1.3858965419452909,1,10.0,1,1,0.6390434473237274,0.6390434473237274
2016-08-07,air_aed3a8b49abe4a48,0,0,0,1,0,0,0,1.341463418594365,1.4590575565494321,0.0,1.473773251820296,1.2793825489689792,1,4.0,1,1,-0.6092664190509984,-0.6092664190509984
2016-08-08,air_aed3a8b49abe4a48,0,1,0,0,0,0,0,1.3950148524703876,1.4084451656516002,0.0,1.7689987562584188,1.3432909447547663,1,13.0,1,1,-1.1526164447130183,-1.1526164447130183
2016-08-09,air_aed3a8b49abe4a48,0,0,0,0,0,1,0,1.3307531318191603,1.307220383855936,0.0,1.2859024762687632,1.3539423440523972,1,11.0,1,1,-0.2844965748963818,-0.2844965748963818
2016-08-10,air_aed3a8b49abe4a48,0,0,0,0,0,0,1,1.2129399772919107,1.29709790567637,0.0,1.715321391815124,1.1728685559926675,1,20.0,1,1,0.7630605715832468,0.7630605715832468
2016-08-11,air_aed3a8b49abe4a48,0,0,0,0,1,0,0,1.1915194037415018,1.3983226874720343,1.0,1.849514802923362,1.0130975665281998,1,11.0,1,1,0.4390658344552522,0.4390658344552522
2016-08-12,air_aed3a8b49abe4a48,1,0,0,0,0,0,0,1.2343605508423199,1.3173428620355025,0.0,1.9300308495883047,1.1089601602068806,1,6.0,1,1,-0.012434008552060947,-0.012434008552060947
2016-08-13,air_aed3a8b49abe4a48,0,0,1,0,0,0,0,1.2879119847183425,1.3274653402150691,1.0,1.6884827095934765,1.2261255524808232,1,16.0,1,1,0.16080241189795533,0.16080241189795533
2016-08-14,air_aed3a8b49abe4a48,0,0,0,1,0,0,0,1.2557811243927288,1.3274653402150691,1.0,0.9906769718306402,1.2474283510760855,1,2.0,1,1,-0.9208594437530412,-0.9208594437530412
2016-08-15,air_aed3a8b49abe4a48,0,1,0,0,0,0,0,1.2343605508423199,1.3274653402150691,1.0,-0.056031634813614714,1.2793825489689792,1,9.0,1,1,-1.469635218601415,-1.469635218601415
2016-08-16,air_aed3a8b49abe4a48,0,0,0,0,0,1,0,1.2772016979431378,1.307220383855936,0.0,0.749128831835812,1.1622171566950366,1,10.0,1,1,-1.3467807548818285,-1.3467807548818285
2016-08-17,air_aed3a8b49abe4a48,0,0,0,0,0,0,1,1.1593885434158882,1.1351382548033073,0.0,-0.7001600081331562,1.1622171566950366,1,9.0,1,1,-0.8224208513720476,-0.8224208513720476
2016-08-18,air_aed3a8b49abe4a48,0,0,0,0,1,0,0,1.3093325582687514,1.378077731112901,0.0,0.1586778229595657,1.2474283510760855,1,12.0,1,1,-0.5348561444952868,-0.5348561444952868
2016-08-19,air_aed3a8b49abe4a48,1,0,0,0,0,0,0,1.384304565695183,1.590649772883796,0.0,0.5344193740626314,1.3645937433500286,1,18.0,1,1,0.8533605401847095,0.8533605401847095
2016-08-20,air_aed3a8b49abe4a48,0,0,1,0,0,0,0,1.4485662863464102,1.5400373819859638,0.0,1.2859024762687632,1.3432909447547663,1,13.0,1,1,0.730893629978434,0.730893629978434
2016-08-21,air_aed3a8b49abe4a48,0,0,0,1,0,0,0,1.4164354260207965,1.4691800347289987,0.0,1.4469345695986484,1.3965479412429223,1,1.0,1,1,-0.8096315854327847,-0.8096315854327847
2016-08-22,air_aed3a8b49abe4a48,0,1,0,0,0,0,0,1.3950148524703876,1.4084451656516002,0.0,0.5880967385059266,1.4817591356239717,1,15.0,1,1,-2.0478650604614246,-2.0478650604614246
2016-08-23,air_aed3a8b49abe4a48,0,0,0,0,0,1,0,1.3093325582687514,1.3679552529333345,0.0,-0.029192952591967254,1.3645937433500286,1,13.0,1,1,-0.6022904558114005,-0.6022904558114005
2016-08-24,air_aed3a8b49abe4a48,0,0,0,0,0,0,1,1.2129399772919107,1.3274653402150691,0.0,-0.4586118681383282,1.2474283510760855,1,9.0,1,1,-0.40425061050948036,-0.40425061050948036
2016-08-25,air_aed3a8b49abe4a48,0,0,0,0,1,0,0,1.2450708376175244,1.3679552529333345,0.0,0.8564835607224024,1.2154741531831923,1,7.0,1,1,-0.26938198787725287,-0.26938198787725287
2016-08-26,air_aed3a8b49abe4a48,1,0,0,0,0,0,0,1.2557811243927288,1.307220383855936,0.0,1.1785477473821728,1.2367769517784546,1,24.0,1,1,1.1637909043468193,1.1637909043468193
2016-08-27,air_aed3a8b49abe4a48,0,0,1,0,0,0,0,1.0094445285630251,0.9934235602893777,0.0,0.131839140737918,1.1089601602068806,1,10.0,1,1,1.229287448096378,1.229287448096378
2016-08-28,air_aed3a8b49abe4a48,0,0,0,1,0,0,0,0.9237622343613889,0.9833010821098112,0.0,-0.7269986903548038,0.949189170742413,1,12.0,1,1,-0.236827492759129,-0.236827492759129
2016-08-29,air_aed3a8b49abe4a48,0,1,0,0,0,0,0,0.6881359253068898,0.5885244331067209,0.0,-1.505320474782583,0.6509499904087402,1,3.0,1,1,-1.454133078068975,-1.454133078068975
2016-08-30,air_aed3a8b49abe4a48,0,0,0,0,0,1,0,0.7095564988572988,0.5885244331067209,0.0,1.2053864296038204,0.6829041883016338,1,7.0,1,1,-0.6298067552564814,-0.6298067552564814
2016-08-31,air_aed3a8b49abe4a48,0,0,0,0,0,0,1,1.0201548153382298,0.9428111693915453,0.0,1.7958374384800668,1.0663545630163558,1,16.0,1,1,-0.18295755440890024,-0.18295755440890024
2016-09-01,air_aed3a8b49abe4a48,0,0,0,0,1,0,0,1.0629959624390477,1.0339134730076434,0.0,1.3127411584904107,0.9385377714447818,1,12.0,1,1,-0.5922140644653145,-0.5922140644653145
2016-09-02,air_aed3a8b49abe4a48,1,0,0,0,0,0,0,1.0737062492142524,1.1857506457011395,0.0,1.4200958873770009,0.9172349728495195,1,15.0,1,1,0.6599713370425213,0.6599713370425213
2016-09-03,air_aed3a8b49abe4a48,0,0,1,0,0,0,0,1.1700988301910928,1.1655056893420064,0.0,-0.029192952591967254,1.1089601602068806,1,18.0,1,1,1.2653299248343008,1.2653299248343008
2016-09-04,air_aed3a8b49abe4a48,0,0,0,1,0,0,0,1.2022296905167065,1.256607992958104,0.0,0.5344193740626314,1.1622171566950366,1,2.0,1,1,-0.739871953036805,-0.739871953036805
2016-09-05,air_aed3a8b49abe4a48,0,1,0,0,0,0,0,1.0094445285630251,0.9428111693915453,0.0,-0.8075147370197464,1.1089601602068806,1,1.0,1,1,-1.3595700208210915,-1.3595700208210915
2016-09-06,air_aed3a8b49abe4a48,0,0,0,0,0,1,0,0.9987342417878204,1.0744033857259088,0.0,-0.4854505503599758,1.1196115595045115,1,1.0,1,1,-0.6298067552564814,-0.6298067552564814
2016-09-07,air_aed3a8b49abe4a48,0,0,0,0,0,0,1,1.148678256640684,1.246485514778538,0.0,0.749128831835812,1.0557031637187249,1,10.0,1,1,-0.5294303953089328,-0.5294303953089328
2016-09-08,air_aed3a8b49abe4a48,0,0,0,0,1,0,0,0.90234166081098,0.6492593021841194,0.0,-1.2100949703444597,0.959840570040044,1,8.0,1,1,-0.37634675755108843,-0.37634675755108843
2016-09-09,air_aed3a8b49abe4a48,1,0,0,0,0,0,0,0.795238793058935,0.7909739966980491,0.0,0.1586778229595657,0.8746293756589946,1,19.0,1,1,0.9893918233568699,0.9893918233568699
2016-09-10,air_aed3a8b49abe4a48,0,0,1,0,0,0,0,0.795238793058935,0.912443734852846,0.0,1.5006119340419433,0.6722527890040024,1,12.0,1,1,1.5172397084864497,1.5172397084864497
2016-09-11,air_aed3a8b49abe4a48,0,0,0,1,0,0,0,0.9558930946870026,1.0744033857259088,0.0,0.40022596295439355,0.8746293756589946,1,2.0,1,1,-0.2841090213830708,-0.2841090213830708
2016-09-12,air_aed3a8b49abe4a48,0,1,0,0,0,0,0,1.0094445285630251,0.8921987784937132,0.0,-1.1295789236795173,0.9704919693376753,1,10.0,1,1,-1.3374794705623645,-1.3374794705623645
2016-09-13,air_aed3a8b49abe4a48,0,0,0,0,0,1,0,0.7309770724077077,0.3961973476949591,0.0,-1.505320474782583,0.9385377714447818,1,4.0,1,1,-0.8003303011133207,-0.8003303011133207
2016-09-14,air_aed3a8b49abe4a48,0,0,0,0,0,0,1,0.7631079327333213,0.5784019549271546,0.0,-1.2637723347877547,0.9172349728495195,1,2.0,1,1,-0.3906862375435954,-0.3906862375435954
2016-09-15,air_aed3a8b49abe4a48,0,0,0,0,1,0,0,0.7631079327333213,0.5986469112862874,0.0,-0.9953855125712794,0.8639779763613636,1,10.0,1,1,-0.053902234476337775,-0.053902234476337775
2016-09-16,air_aed3a8b49abe4a48,1,0,0,0,0,0,0,0.8702108004853664,0.9023212566732798,0.0,-0.4317731859166806,0.8426751777661013,1,10.0,1,1,0.9188570839342682,0.9188570839342682
2016-09-17,air_aed3a8b49abe4a48,0,0,1,0,0,0,0,1.0629959624390477,0.9326886912119792,0.0,-0.4586118681383282,1.1089601602068806,1,21.0,1,1,1.3982607798999733,1.3982607798999733
2016-09-18,air_aed3a8b49abe4a48,0,0,0,1,0,0,0,0.795238793058935,0.5581569985680216,0.0,-1.505320474782583,0.9065835735518881,1,2.0,1,1,0.17669210594370627,0.17669210594370627
2016-09-19,air_aed3a8b49abe4a48,0,1,0,0,0,0,0,0.6345844914308673,0.4063198258745253,1.0,-1.505320474782583,0.6616013897063712,1,9.0,1,1,-1.3405798986688524,-1.3405798986688524
2016-09-21,air_aed3a8b49abe4a48,0,0,0,0,0,0,1,0.5060610501284133,0.43668726041322464,0.0,-1.4516431103392877,0.6189957925158466,1,12.0,1,1,0.3921718593446214,0.3921718593446214
2016-09-22,air_aed3a8b49abe4a48,0,0,0,0,1,0,0,0.5381919104540268,0.4569322167723574,1.0,-1.3711270636743451,0.7255097854921583,1,10.0,1,1,-0.29844850137557777,-0.29844850137557777
2016-09-23,air_aed3a8b49abe4a48,1,0,0,0,0,0,0,0.5274816236788222,0.43668726041322464,0.0,-1.0759015592362218,0.6829041883016338,1,8.0,1,1,0.2007204237689882,0.2007204237689882
2016-09-24,air_aed3a8b49abe4a48,0,0,1,0,0,0,0,0.4739301898027996,0.31521752225842775,0.0,-1.1832562881228121,0.5763901953253221,1,14.0,1,1,1.1634033508335082,1.1634033508335082
2016-09-25,air_aed3a8b49abe4a48,0,0,0,1,0,0,0,0.8380799401597528,0.8415863875958812,0.0,-0.40493450369503314,0.8213723791708387,1,1.0,1,1,-0.3848729348439304,-0.3848729348439304
2016-09-26,air_aed3a8b49abe4a48,0,1,0,0,0,0,0,0.795238793058935,0.7909739966980491,0.0,-0.7538373725764513,0.8107209798732078,1,14.0,1,1,-1.1006842739293445,-1.1006842739293445
2016-09-27,air_aed3a8b49abe4a48,0,0,0,0,0,1,0,1.0201548153382298,1.0237909948280768,0.0,-0.4586118681383282,0.8959321742542572,1,11.0,1,1,-0.4538574602132881,-0.4538574602132881
2016-09-28,air_aed3a8b49abe4a48,0,0,0,0,0,0,1,0.8809210872605711,0.7201166494410843,0.0,-1.3711270636743451,0.9811433686353063,1,9.0,1,1,-0.3344909781135006,-0.3344909781135006
2016-09-29,air_aed3a8b49abe4a48,0,0,0,0,1,0,0,0.5274816236788222,0.3961973476949591,0.0,-1.505320474782583,0.6189957925158466,1,8.0,1,1,-0.20853608628742615,-0.20853608628742615
2016-09-30,air_aed3a8b49abe4a48,1,0,0,0,0,0,0,0.4953507633532086,0.568279476747588,0.0,-0.3244184570300903,0.4805276016466413,1,16.0,1,1,1.234325643769421,1.234325643769421
2016-10-01,air_aed3a8b49abe4a48,0,0,1,0,0,0,0,0.6667153517564809,0.5379120422088888,0.0,-0.9953855125712794,0.6935555875992647,1,13.0,1,1,1.2695930134807218,1.2695930134807218
2016-10-02,air_aed3a8b49abe4a48,0,0,0,1,0,0,0,0.9451828079117979,0.8921987784937132,0.0,0.31970991628945095,0.9704919693376753,1,4.0,1,1,-0.44300596184058016,-0.44300596184058016
2016-10-03,air_aed3a8b49abe4a48,0,1,0,0,0,0,0,0.6238742046556626,0.5277895640293225,0.0,-1.505320474782583,0.6509499904087402,1,9.0,1,1,-1.5645858293626096,-1.5645858293626096
2016-10-04,air_aed3a8b49abe4a48,0,0,0,0,0,1,0,0.6131639178804583,0.6593817803636857,0.0,-0.9953855125712794,0.6829041883016338,1,3.0,1,1,-0.6914277638729301,-0.6914277638729301
2016-10-05,air_aed3a8b49abe4a48,0,0,0,0,0,0,1,0.7416873591829124,0.6695042585432522,0.0,-1.2906110170094025,0.6402985911111089,1,8.0,1,1,-0.8673770589161234,-0.8673770589161234
2016-10-06,air_aed3a8b49abe4a48,0,0,0,0,1,0,0,0.6345844914308673,0.6492593021841194,0.0,0.802806196279107,0.587041594622953,1,8.0,1,1,-0.3786720786309544,-0.3786720786309544
2016-10-07,air_aed3a8b49abe4a48,1,0,0,0,0,0,0,0.45250961625239067,0.5277895640293225,0.0,0.6686127851708692,0.2781510149916492,1,11.0,1,1,0.8378583996522695,0.8378583996522695
2016-10-08,air_aed3a8b49abe4a48,0,0,1,0,0,0,0,0.8809210872605711,0.8820763003141471,0.0,-0.351257139251738,0.7574639833850519,1,19.0,1,1,1.0982943605972604,1.0982943605972604
2016-10-09,air_aed3a8b49abe4a48,0,0,0,1,0,0,0,0.38824789560116346,0.48729965131105674,0.0,-0.592805279246566,0.2888024142892801,1,1.0,1,1,0.3561293826066985,0.3561293826066985
2016-10-10,air_aed3a8b49abe4a48,0,1,0,0,0,0,0,0.0562290055698239,0.04191061141013466,1.0,0.9101609251656972,0.1183800255271816,1,13.0,1,1,-0.7933543378737228,-0.7933543378737228
2016-10-11,air_aed3a8b49abe4a48,0,0,0,0,0,1,0,0.045518718794619245,-0.04919169220596327,0.0,-0.4586118681383282,0.08642582763428801,1,11.0,1,1,-1.197960205770405,-1.197960205770405
2016-10-12,air_aed3a8b49abe4a48,0,0,0,0,0,0,1,0.08835986589543712,0.2646051313605957,0.0,0.40022596295439355,0.04382023044376329,1,10.0,1,1,-0.4647089585859961,-0.4647089585859961
2016-10-13,air_aed3a8b49abe4a48,0,0,0,0,1,0,0,-0.0830047225078348,-0.09980408310379534,0.0,-0.7001600081331562,0.10772862622955028,1,12.0,1,1,-0.42944158887469525,-0.42944158887469525
2016-10-14,air_aed3a8b49abe4a48,1,0,0,0,0,0,0,-0.04016357540701691,0.011543176871435351,0.0,-0.4854505503599758,-0.00943676604439257,1,13.0,1,1,0.9998557682162669,0.9998557682162669
2016-10-15,air_aed3a8b49abe4a48,0,0,1,0,0,0,0,0.07764957912023285,0.25448265318102914,0.0,1.3127411584904107,-0.13725355761596655,1,14.0,1,1,1.4792594641819719,1.4792594641819719
2016-10-16,air_aed3a8b49abe4a48,0,0,0,1,0,0,0,0.39895818237636815,0.5277895640293225,0.0,0.31970991628945095,0.2888024142892801,1,13.0,1,1,-0.47633556398532606,-0.47633556398532606
2016-10-17,air_aed3a8b49abe4a48,0,1,0,0,0,0,0,0.39895818237636815,0.4063198258745253,0.0,-0.4586118681383282,0.4379220044561168,1,8.0,1,1,-1.4258416715972722,-1.4258416715972722
2016-10-18,air_aed3a8b49abe4a48,0,0,0,0,0,1,0,0.5167713369036175,0.6188918676454201,0.0,0.07816177629462308,0.49117900094427264,1,9.0,1,1,-0.5995775812182236,-0.5995775812182236
2016-10-19,air_aed3a8b49abe4a48,0,0,0,0,0,0,1,0.5274816236788222,0.4569322167723574,0.0,-0.2170637281435002,0.46987620234901034,1,6.0,1,1,-0.4585081023730201,-0.4585081023730201
2016-10-20,air_aed3a8b49abe4a48,0,0,0,0,1,0,0,0.5060610501284133,0.48729965131105674,0.0,0.37338728073274613,0.46987620234901034,1,9.0,1,1,-0.23140174357277504,-0.23140174357277504
2016-10-21,air_aed3a8b49abe4a48,1,0,0,0,0,0,0,0.045518718794619245,-0.04919169220596327,0.0,-0.7269986903548038,0.13968282412244387,1,19.0,1,1,1.0238840860415488,1.0238840860415488
2016-10-22,air_aed3a8b49abe4a48,0,0,1,0,0,0,0,-0.06158414895742585,-0.21115134307902567,0.0,-1.4516431103392877,-0.00943676604439257,1,16.0,1,1,1.5877744479090514,1.5877744479090514
2016-10-23,air_aed3a8b49abe4a48,0,0,0,1,0,0,0,0.045518718794619245,-0.17066143036076017,0.0,-1.2906110170094025,0.10772862622955028,1,1.0,1,1,-0.20194767656113916,-0.20194767656113916
2016-10-24,air_aed3a8b49abe4a48,0,1,0,0,0,0,0,-0.15797672993426629,-0.02894673584683016,0.0,1.3127411584904107,-0.13725355761596655,1,1.0,1,1,-1.254543018713811,-1.254543018713811
2016-10-25,air_aed3a8b49abe4a48,0,0,0,0,0,1,0,-0.16868701670947095,-0.2516412557972915,0.0,-1.31744969923105,-0.20116195340175355,1,1.0,1,1,-0.5615973369137457,-0.5615973369137457
2016-10-26,air_aed3a8b49abe4a48,0,0,0,0,0,0,1,0.313275888174732,0.3455849567971271,0.0,-0.4586118681383282,0.26749961569401787,1,16.0,1,1,-0.15815412955699634,-0.15815412955699634
2016-10-27,air_aed3a8b49abe4a48,0,0,0,0,1,0,0,0.0240981452442103,0.08240052412840017,0.0,0.9638382896089922,-0.06269376253254844,1,11.0,1,1,-0.1442022030778004,-0.1442022030778004
2016-10-28,air_aed3a8b49abe4a48,1,0,0,0,0,0,0,-0.16868701670947095,-0.21115134307902567,0.0,-1.4784817925609355,-0.10529935972307315,1,14.0,1,1,0.9231201725806892,0.9231201725806892
2016-10-29,air_aed3a8b49abe4a48,0,0,1,0,0,0,0,-0.0830047225078348,-0.07955912674466223,0.0,0.6149354207275742,-0.1905105541041224,1,16.0,1,1,1.7745752413249527,1.7745752413249527
2016-10-30,air_aed3a8b49abe4a48,0,0,0,1,0,0,0,-0.35076189188794754,-0.29213116851555704,0.0,0.6417741029492217,-0.4461441372472706,1,1.0,1,1,-0.11629835011940852,-0.11629835011940852
2016-10-31,air_aed3a8b49abe4a48,0,1,0,0,0,0,0,-0.3293413183375386,-0.2516412557972915,0.0,-0.8075147370197464,-0.414189939354377,1,13.0,1,1,-1.0797563842105506,-1.0797563842105506
2016-11-01,air_aed3a8b49abe4a48,0,0,0,0,0,1,0,-0.4043133257639701,-0.2718862121564243,0.0,-0.2170637281435002,-0.33963014427095883,1,12.0,1,1,-0.7875410351740577,-0.7875410351740577
2016-11-02,air_aed3a8b49abe4a48,0,0,0,0,0,0,1,-0.4685750464151973,-0.34274355941338913,0.0,1.2859024762687632,-0.595263727414107,1,13.0,1,1,0.39992292961084136,0.39992292961084136
2016-11-03,air_aed3a8b49abe4a48,0,0,0,0,1,0,0,-0.4364441860895837,-0.44396834120905326,1.0,0.7759675140574595,-0.43549273794963944,1,10.0,1,1,-0.07831810581493068,-0.07831810581493068
2016-11-04,air_aed3a8b49abe4a48,1,0,0,0,0,0,0,-0.41502361253917475,-0.3731109939520884,0.0,1.0711930184955825,-0.5100525330330575,1,12.0,1,1,0.05422519573743078,0.05422519573743078
2016-11-05,air_aed3a8b49abe4a48,0,0,1,0,0,0,0,-0.38289275221356117,-0.21115134307902567,0.0,1.2053864296038204,-0.5633095295212134,1,11.0,1,1,1.2889706891462718,1.2889706891462718
2016-11-06,air_aed3a8b49abe4a48,0,0,0,1,0,0,0,-0.5114161935160152,-0.605927992082116,0.0,-0.9685468303496317,-0.53135533162832,1,1.0,1,1,-0.5317557163887988,-0.5317557163887988
2016-11-07,air_aed3a8b49abe4a48,0,1,0,0,0,0,0,-0.5221264802912199,-0.41360090667035393,0.0,1.09803170071723,-0.6911263210927876,1,1.0,1,1,-1.3270155257029674,-1.3270155257029674
2016-11-08,air_aed3a8b49abe4a48,0,0,0,0,0,1,0,-0.48999561996560625,-0.7172752520573463,0.0,-1.505320474782583,-0.3183273456756966,1,9.0,1,1,-1.1413773928269992,-1.1413773928269992
