visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Tōkyō-to Adachi-ku Chūōhonchō,total_area_visitors,total_genre_visitors
2016-07-16,air_2195cd5025a98033,0,0,1,0,0,0,0,0.915065855932518,0.8327383701778637,0.0,-0.911215614874347,0.8188125550342021,1,11.0,1,1,1.3289533005925327,1.3289533005925325
2016-07-18,air_2195cd5025a98033,0,1,0,0,0,0,0,1.4499234524959785,1.5096688845712751,1.0,0.6618067863003506,1.3603863621307646,1,24.0,1,1,-1.0539874216986675,-1.0539874216986678
2016-07-19,air_2195cd5025a98033,0,0,0,0,0,1,0,1.2871407057157949,1.369614295386431,0.0,0.31520863010931555,1.2167035153500438,1,37.0,1,1,-0.8835171896546012,-0.8835171896546015
2016-07-20,air_2195cd5025a98033,0,0,0,0,0,0,1,1.170867315158521,1.0895051170167438,0.0,-0.11137371597195851,1.1724934086482839,1,40.0,1,1,-0.4158168094311373,-0.4158168094311375
2016-07-21,air_2195cd5025a98033,0,0,0,0,1,0,0,0.6476370576507875,0.4359170341541399,0.0,-1.337797960955621,0.9072327684377222,1,13.0,1,1,-0.20127200884576327,-0.2012720088457635
2016-07-22,air_2195cd5025a98033,1,0,0,0,0,0,0,0.6011277014278776,0.2491775819076814,0.0,-1.337797960955621,0.8519701350605219,1,31.0,1,1,0.9508590679819755,0.9508590679819752
2016-07-23,air_2195cd5025a98033,0,0,1,0,0,0,0,0.7174010919851517,0.762711075585442,0.0,-0.9645384081345063,0.7856549750078818,1,13.0,1,1,1.2579240372408385,1.2579240372408382
2016-07-25,air_2195cd5025a98033,0,1,0,0,0,0,0,0.9848298902668822,0.8560808017086708,0.0,-1.124506787914984,0.9293378217886027,1,22.0,1,1,-1.1031615270959945,-1.1031615270959945
2016-07-26,air_2195cd5025a98033,0,0,0,0,0,1,0,0.8801838387653357,0.7977247228816526,0.0,-1.3111365643255415,0.9624954018149225,1,21.0,1,1,-0.3925046409464787,-0.3925046409464789
2016-07-27,air_2195cd5025a98033,0,0,0,0,0,0,1,0.9615752121554274,0.7860535071162492,0.0,-1.257813771065382,1.073020668569323,1,24.0,1,1,-0.19471546145945304,-0.19471546145945326
2016-07-28,air_2195cd5025a98033,0,0,0,0,1,0,0,1.1941219932699756,1.2295597062015877,0.0,0.04859466380851936,1.1724934086482839,1,31.0,1,1,0.024200370716794505,0.024200370716794276
2016-07-29,air_2195cd5025a98033,1,0,0,0,0,0,0,1.2755133666600673,1.381285511151835,0.0,1.7282626515035353,1.1282833019465233,1,47.0,1,1,1.190537300214872,1.1905373002148718
2016-07-30,air_2195cd5025a98033,0,0,1,0,0,0,0,1.2755133666600673,1.439641589978853,0.0,1.5416328750929782,1.0398630885430031,1,17.0,1,1,1.305641132107874,1.3056411321078738
2016-08-01,air_2195cd5025a98033,0,1,0,0,0,0,0,1.2987680447715222,1.2762445692632023,0.0,-0.8312314249841082,1.3161762554290046,1,25.0,1,1,-1.1563424114516219,-1.156342411451622
2016-08-02,air_2195cd5025a98033,0,0,0,0,0,1,0,1.124357958935611,1.0311490381897255,0.0,-0.8845542182442674,1.0840731952447633,1,26.0,1,1,-0.8103024105074702,-0.8103024105074704
2016-08-03,air_2195cd5025a98033,0,0,0,0,0,0,1,1.229004010437158,1.3346006480902204,0.0,-0.2446806991223566,1.1835459353237237,1,43.0,1,1,-0.3713779882572568,-0.371377988257257
2016-08-04,air_2195cd5025a98033,0,0,0,0,1,0,0,1.3801594181616144,1.4513128057442568,0.0,0.9284207526011468,1.2940712020781242,1,23.0,1,1,-0.247167840549935,-0.24716784054993518
2016-08-05,air_2195cd5025a98033,1,0,0,0,0,0,0,1.4499234524959785,1.4979976688058714,0.0,1.5416328750929782,1.3161762554290046,1,33.0,1,1,0.7833028569984914,0.7833028569984912
2016-08-06,air_2195cd5025a98033,0,0,1,0,0,0,0,1.4964328087188883,1.591367394929101,0.0,1.008404942491386,1.4488065755342852,1,11.0,1,1,0.5458101405610316,0.5458101405610313
2016-08-08,air_2195cd5025a98033,0,1,0,0,0,0,0,1.4266687743845239,1.4746552372750645,0.0,-0.11137371597195851,1.393543942157085,1,14.0,1,1,-1.1381297798229824,-1.1381297798229826
2016-08-09,air_2195cd5025a98033,0,0,0,0,0,1,0,1.8219983022792554,1.9998599467182285,0.0,0.8217751660808282,1.437754048858845,1,23.0,1,1,-0.32220388285992996,-0.3222038828599302
2016-08-10,air_2195cd5025a98033,0,0,0,0,0,0,1,1.4964328087188883,1.5680249633982934,0.0,-0.03138952608171946,1.4709116288851651,1,30.0,1,1,0.6623709829843247,0.6623709829843245
2016-08-11,air_2195cd5025a98033,0,0,0,0,1,0,0,1.2871407057157949,1.3462718638556244,1.0,-0.03138952608171946,1.3824914154816448,1,34.0,1,1,0.3578557821534713,0.357855782153471
2016-08-12,air_2195cd5025a98033,1,0,0,0,0,0,0,1.2173766713814302,1.3229294323248166,0.0,0.12857885369875818,1.2719661487272442,1,25.0,1,1,-0.06649853479383051,-0.06649853479383074
2016-08-13,air_2195cd5025a98033,0,0,1,0,0,0,0,1.1941219932699756,1.3112582165594133,1.0,0.5818225964101118,1.1724934086482839,1,15.0,1,1,0.09632239196620718,0.09632239196620694
2016-08-17,air_2195cd5025a98033,0,0,0,0,0,0,1,1.4499234524959785,1.603038610694504,0.0,1.3283417020523411,1.1393358286219635,1,21.0,1,1,-0.8277865368709643,-0.8277865368709644
2016-08-18,air_2195cd5025a98033,0,0,0,0,1,0,0,1.2406313494928851,1.287915785028606,0.0,-1.044522598024745,1.3824914154816448,1,17.0,1,1,-0.5575110835019531,-0.5575110835019533
2016-08-19,air_2195cd5025a98033,1,0,0,0,0,0,0,1.3220227228829773,1.369614295386431,0.0,0.501838406519873,1.3603863621307646,1,34.0,1,1,0.7472418463737851,0.7472418463737849
2016-08-20,air_2195cd5025a98033,0,0,1,0,0,0,0,1.1011032808241563,1.1011763327821475,0.0,-0.911215614874347,1.2609136220518042,1,18.0,1,1,0.6321380144807831,0.6321380144807829
2016-08-22,air_2195cd5025a98033,0,1,0,0,0,0,0,1.1011032808241563,0.9027656647702856,0.0,-1.337797960955621,1.1614408819728437,1,12.0,1,1,-1.9795533610661302,-1.9795533610661302
2016-08-23,air_2195cd5025a98033,0,0,0,0,0,1,0,1.229004010437158,1.147861195843762,0.0,-0.8845542182442674,1.2719661487272442,1,23.0,1,1,-0.6208910415696188,-0.6208910415696189
2016-08-24,air_2195cd5025a98033,0,0,0,0,0,0,1,1.1941219932699756,1.2412309219669913,0.0,-0.8312314249841082,1.1945984619991639,1,27.0,1,1,-0.4347579463249225,-0.43475794632492265
2016-08-25,air_2195cd5025a98033,0,0,0,0,1,0,0,1.3685320791058868,1.4162991584480462,0.0,1.834908238023854,1.1945984619991639,1,30.0,1,1,-0.3079980301895911,-0.3079980301895913
2016-08-26,air_2195cd5025a98033,1,0,0,0,0,0,0,1.403414096273069,1.4279703742134493,0.0,1.3816644953125001,1.249861095376364,1,34.0,1,1,1.039008205064591,1.0390082050645906
2016-08-27,air_2195cd5025a98033,0,0,1,0,0,0,0,0.9383205340439728,0.7510398598200382,0.0,-1.337797960955621,0.984600455165803,1,20.0,1,1,1.1005668999693927,1.1005668999693923
2016-08-29,air_2195cd5025a98033,0,1,0,0,0,0,0,1.089475941768429,1.1128475485475513,0.0,-0.6446016485735508,1.0398630885430031,1,16.0,1,1,-1.421518327964614,-1.4215183279646142
2016-08-30,air_2195cd5025a98033,0,0,0,0,0,1,0,1.0313392464897921,0.8794232332394785,0.0,-1.1778295811751434,1.0840731952447633,1,20.0,1,1,-0.646752978482287,-0.6467529784822872
2016-08-31,air_2195cd5025a98033,0,0,0,0,0,0,1,1.229004010437158,1.2295597062015877,0.0,1.6749398582433763,1.0840731952447633,1,26.0,1,1,-0.22676969312585868,-0.22676969312585887
2016-09-01,air_2195cd5025a98033,0,0,0,0,1,0,0,1.2522586885486127,1.3929567269172387,0.0,1.3550030986824206,1.028810561867563,1,30.0,1,1,-0.6114204731227262,-0.6114204731227264
2016-09-02,air_2195cd5025a98033,1,0,0,0,0,0,0,1.2173766713814302,1.0778339012513403,0.0,-0.03138952608171946,1.1393358286219635,1,25.0,1,1,0.5654797827199624,0.565479782719962
2016-09-03,air_2195cd5025a98033,0,0,1,0,0,0,0,1.2755133666600673,1.3929567269172387,0.0,0.635145389670271,1.3161762554290046,1,19.0,1,1,1.1344423947986622,1.134442394798662
2016-09-05,air_2195cd5025a98033,0,1,0,0,0,0,0,1.4150414353287961,1.4513128057442568,0.0,1.2216961155320225,1.3382813087798846,1,18.0,1,1,-1.332640685616853,-1.3326406856168531
2016-09-06,air_2195cd5025a98033,0,0,0,0,0,1,0,1.461550791551706,1.381285511151835,0.0,1.2216961155320225,1.459859102209725,1,41.0,1,1,-0.646752978482287,-0.6467529784822872
2016-09-07,air_2195cd5025a98033,0,0,0,0,0,0,1,1.2638860276043402,1.1361899800783586,0.0,-0.7245858384637898,1.4045964688325248,1,30.0,1,1,-0.5524115466459341,-0.5524115466459343
2016-09-08,air_2195cd5025a98033,0,0,0,0,1,0,0,1.182494654214248,1.147861195843762,0.0,-0.9911998047645859,1.3272287821044444,1,28.0,1,1,-0.4085317567796815,-0.4085317567796817
2016-09-09,air_2195cd5025a98033,1,0,0,0,0,0,0,1.2522586885486127,1.3929567269172387,0.0,0.07525606043859888,1.0951257219202035,1,31.0,1,1,0.8750945204068349,0.8750945204068346
2016-09-10,air_2195cd5025a98033,0,0,1,0,0,0,0,1.2057493323257031,1.2412309219669913,0.0,-0.2446806991223566,1.1724934086482839,1,18.0,1,1,1.3712066059709767,1.3712066059709762
2016-09-12,air_2195cd5025a98033,0,1,0,0,0,0,0,0.9848298902668822,0.8327383701778637,0.0,-1.257813771065382,1.0840731952447633,1,24.0,1,1,-1.3118782855602038,-1.311878285560204
2016-09-13,air_2195cd5025a98033,0,0,0,0,0,1,0,0.7406557700966069,0.38923217109252506,0.0,-1.337797960955621,0.9624954018149225,1,37.0,1,1,-0.8070241368143152,-0.8070241368143153
2016-09-14,air_2195cd5025a98033,0,0,0,0,0,0,1,0.7987924653752438,0.7043549967584238,0.0,-1.257813771065382,0.8740751884114024,1,32.0,1,1,-0.42200910418487475,-0.422009104184875
2016-09-15,air_2195cd5025a98033,0,0,0,0,1,0,0,0.915065855932518,0.6810125652276162,0.0,-1.3111365643255415,1.0509156152184431,1,32.0,1,1,-0.10547356647911918,-0.1054735664791194
2016-09-16,air_2195cd5025a98033,1,0,0,0,0,0,0,0.7755377872637887,0.4475882499195433,0.0,-1.337797960955621,1.0177580351921227,1,33.0,1,1,0.8088005412785869,0.8088005412785866
2016-09-17,air_2195cd5025a98033,0,0,1,0,0,0,0,1.0545939246012468,1.0311490381897255,0.0,0.07525606043859888,0.984600455165803,1,13.0,1,1,1.2593810477711296,1.2593810477711294
2016-09-19,air_2195cd5025a98033,0,1,0,0,0,0,0,0.5895003623721504,0.27252001343848864,1.0,-1.337797960955621,0.7193398149552414,1,13.0,1,1,-1.314792306620786,-1.3147923066207863
2016-09-20,air_2195cd5025a98033,0,0,0,0,0,1,0,0.33369890314614753,-0.054274027992813084,0.0,-1.337797960955621,0.5424993881482006,1,35.0,1,1,-1.7864994658025508,-1.7864994658025508
2016-09-21,air_2195cd5025a98033,0,0,0,0,0,0,1,0.4499722937034216,0.3075336607346996,0.0,-1.3111365643255415,0.5424993881482006,1,23.0,1,1,0.31378121361216355,0.3137812136121633
2016-09-22,air_2195cd5025a98033,0,0,0,0,1,0,0,0.36858092031332945,0.03909569813041574,1.0,-1.337797960955621,0.5977620215254009,1,17.0,1,1,-0.3353169776325505,-0.33531697763255064
2016-09-23,air_2195cd5025a98033,1,0,0,0,0,0,0,0.5313636670935133,0.1791502873152598,0.0,-1.337797960955621,0.7414448683061213,1,35.0,1,1,0.13384041312120468,0.13384041312120443
2016-09-24,air_2195cd5025a98033,0,0,1,0,0,0,0,0.6476370576507875,0.38923217109252506,0.0,-1.337797960955621,0.8961802417622824,1,13.0,1,1,1.0386439524320181,1.038643952432018
2016-09-26,air_2195cd5025a98033,0,1,0,0,0,0,0,1.066221263656974,1.1128475485475513,0.0,-0.5112946654231527,1.0177580351921227,1,24.0,1,1,-1.0893199270582283,-1.0893199270582286
2016-09-27,air_2195cd5025a98033,0,0,0,0,0,1,0,1.089475941768429,1.0778339012513403,0.0,-0.7245858384637898,1.1172307752710835,1,36.0,1,1,-0.48138228329423977,-0.48138228329423993
2016-09-28,air_2195cd5025a98033,0,0,0,0,0,0,1,1.1941219932699756,1.1712036273745696,0.0,-0.7779086317239489,1.249861095376364,1,27.0,1,1,-0.36919247246182,-0.36919247246182024
2016-09-29,air_2195cd5025a98033,0,0,0,0,1,0,0,0.973202551211155,0.8560808017086708,0.0,-1.1511681845450636,0.9956529818412427,1,32.0,1,1,-0.2508103668756629,-0.2508103668756631
2016-09-30,air_2195cd5025a98033,1,0,0,0,0,0,0,0.6011277014278776,0.4826018972157543,0.0,-0.69792444183371,0.6751297082534813,1,37.0,1,1,1.105302184192839,1.1053021841928385
2016-10-01,air_2195cd5025a98033,0,0,1,0,0,0,0,0.40346293748051176,0.1441366400190488,0.0,-1.337797960955621,0.5424993881482006,1,28.0,1,1,1.1384491737569629,1.1384491737569626
2016-10-03,air_2195cd5025a98033,0,1,0,0,0,0,0,0.752283109152334,0.69268378099302,0.0,-1.337797960955621,0.8188125550342021,1,24.0,1,1,-1.5253303282478594,-1.5253303282478596
2016-10-04,air_2195cd5025a98033,0,0,0,0,0,1,0,1.0080845683783368,1.3346006480902204,0.0,0.31520863010931555,0.7746024483324416,1,35.0,1,1,-0.7046691470613607,-0.704669147061361
2016-10-05,air_2195cd5025a98033,0,0,0,0,0,0,1,0.9034385168767904,0.6810125652276162,0.0,-1.1511681845450636,0.9735479284903628,1,23.0,1,1,-0.870039842249408,-0.8700398422494082
2016-10-06,air_2195cd5025a98033,0,0,0,0,1,0,0,1.1359852979913385,1.252902137732395,0.0,0.8750979593409878,0.9624954018149225,1,25.0,1,1,-0.41071727257511825,-0.4107172725751185
2016-10-07,air_2195cd5025a98033,1,0,0,0,0,0,0,0.6011277014278776,0.5059443287465615,0.0,0.208563043588997,0.6972347616043613,1,36.0,1,1,0.7326717410708735,0.7326717410708732
2016-10-08,air_2195cd5025a98033,0,0,1,0,0,0,0,0.5778730233164229,0.5526291918081764,0.0,-1.2844751676954616,0.6088145482008408,1,21.0,1,1,0.9774495101597892,0.9774495101597889
2016-10-10,air_2195cd5025a98033,0,1,0,0,0,0,0,0.25230752975605536,-0.11263010681983131,1.0,-1.337797960955621,0.5203943347973202,1,34.0,1,1,-0.8004675894280049,-0.8004675894280051
2016-10-11,air_2195cd5025a98033,0,0,0,0,0,1,0,0.15928881731023642,-0.054274027992813084,0.0,-1.2844751676954616,0.3877640146920397,1,33.0,1,1,-1.180747337833999,-1.1807473378339992
2016-10-12,air_2195cd5025a98033,0,0,0,0,0,0,1,0.1941708344774183,0.3075336607346996,0.0,0.8484365627109077,0.1114508478060383,1,9.0,1,1,-0.4915813570062779,-0.4915813570062781
2016-10-13,air_2195cd5025a98033,0,0,0,0,1,0,0,0.03138808769723475,-0.2760271275354826,0.0,-1.337797960955621,0.28829127461307935,1,2.0,1,1,-0.4584343674421539,-0.4584343674421541
2016-10-14,air_2195cd5025a98033,1,0,0,0,0,0,0,-0.07325796380431196,-0.12430132258523512,0.0,-0.2713420957524361,-0.010126945623802277,1,71.0,1,1,0.8849293414863002,0.8849293414863
2016-10-15,air_2195cd5025a98033,0,0,1,0,0,0,0,0.054642765808689486,0.2491775819076814,0.0,1.5416328750929782,-0.0985471590273226,1,22.0,1,1,1.335509847978843,1.3355098479788428
2016-10-17,air_2195cd5025a98033,0,1,0,0,0,0,0,0.14766147825450884,-0.12430132258523512,0.0,-1.337797960955621,0.3325013813148394,1,20.0,1,1,-1.3949278857868002,-1.3949278857868004
2016-10-18,air_2195cd5025a98033,0,0,0,0,0,1,0,0.5429910061492406,0.6693413494622128,0.0,0.23522444021907674,0.44302664806923997,1,28.0,1,1,-0.6183412731416092,-0.6183412731416095
2016-10-19,air_2195cd5025a98033,0,0,0,0,0,0,1,0.5313636670935133,0.38923217109252506,0.0,-0.8312314249841082,0.6309196015517208,1,34.0,1,1,-0.48575331488511325,-0.4857533148851134
2016-10-20,air_2195cd5025a98033,0,0,0,0,1,0,0,0.6592643967065146,0.8327383701778637,0.0,1.3283417020523411,0.4761842280955602,1,22.0,1,1,-0.2723012721974576,-0.27230127219745776
2016-10-21,air_2195cd5025a98033,1,0,0,0,0,0,0,0.22905285164460062,0.09745177695743396,0.0,-0.03138952608171946,0.29934380128851934,1,31.0,1,1,0.9075130047058133,0.907513004705813
2016-10-22,air_2195cd5025a98033,0,0,1,0,0,0,0,0.054642765808689486,-0.2643559117700788,0.0,-1.3111365643255415,0.22197611456043884,1,32.0,1,1,1.4375005850992246,1.4375005850992242
2016-10-23,air_2195cd5025a98033,0,0,0,1,0,0,0,0.21742551258887347,0.202492718846067,0.0,-0.05805092271179922,0.22197611456043884,1,7.0,1,1,-0.24461807212192543,-0.24461807212192566
2016-10-24,air_2195cd5025a98033,0,1,0,0,0,0,0,-0.15464933719440374,-0.17098618564684953,0.0,1.275018908792182,-0.08749463235188258,1,28.0,1,1,-1.2339282221896264,-1.2339282221896266
2016-10-25,air_2195cd5025a98033,0,0,0,0,0,1,0,-0.2592953886959505,-0.392739285189519,0.0,-0.69792444183371,-0.29749263918524366,1,23.0,1,1,-0.5826445151494757,-0.5826445151494759
2016-10-26,air_2195cd5025a98033,0,0,0,0,0,0,1,0.33369890314614753,0.5993140548697907,0.0,1.2216961155320225,-0.010126945623802277,1,24.0,1,1,-0.20345752464120004,-0.20345752464120023
2016-10-27,air_2195cd5025a98033,0,0,0,0,1,0,0,0.32207156409042,0.31920487650010343,0.0,0.6884681829304301,0.056188214428838014,1,30.0,1,1,-0.19034442986857955,-0.19034442986857975
2016-10-28,air_2195cd5025a98033,1,0,0,0,0,0,0,-0.4685874916990439,-0.6728484635592064,0.0,-1.337797960955621,-0.28644011250980367,1,31.0,1,1,0.8128073202368876,0.8128073202368873
2016-10-29,air_2195cd5025a98033,0,0,1,0,0,0,0,-0.08488530286003933,0.027424482365012343,0.0,-1.337797960955621,-0.12065221237820284,1,30.0,1,1,1.6130703539993099,1.6130703539993096
2016-10-31,air_2195cd5025a98033,0,1,0,0,0,0,0,-0.22441337152876814,-0.17098618564684953,0.0,-0.2980034923825158,-0.3195976925361237,1,42.0,1,1,-1.0696502848992977,-1.0696502848992977
2016-11-01,air_2195cd5025a98033,0,0,0,0,0,1,0,-0.3290594230303149,-0.48610901131274825,0.0,-0.4579718721629935,-0.10959968570276282,1,22.0,1,1,-0.7950037999394131,-0.7950037999394132
2016-11-02,air_2195cd5025a98033,0,0,0,0,0,0,1,-0.6197428994235,-0.9763000734597013,0.0,-1.337797960955621,-0.4522280126414045,1,21.0,1,1,0.3210662662636194,0.3210662662636191
2016-11-04,air_2195cd5025a98033,1,0,0,0,0,0,0,-0.2592953886959505,-0.20599983294306054,0.0,1.1150505290117039,-0.46328053931684454,1,33.0,1,1,-0.003847081991310421,-0.003847081991310648
2016-11-05,air_2195cd5025a98033,0,0,1,0,0,0,0,-0.18953135436158605,-0.12430132258523512,0.0,0.47517700988979317,-0.1648623190799631,1,19.0,1,1,1.1566618053856026,1.1566618053856021
2016-11-07,air_2195cd5025a98033,0,1,0,0,0,0,0,-0.6081155603677727,-0.7195333266208209,0.0,0.9017593559710673,-0.4964381193431648,1,24.0,1,1,-1.3020434644807384,-1.3020434644807386
2016-11-08,air_2195cd5025a98033,0,0,0,0,0,1,0,-0.7360162899807742,-0.8129030527440502,0.0,-0.8578928216141878,-0.7285411795274059,1,29.0,1,1,-1.1275664534783714,-1.1275664534783716
2016-11-09,air_2195cd5025a98033,0,0,0,0,0,0,1,-0.6778795947021371,-0.6961908950900138,0.0,0.2618858368491563,-0.5295956993694848,1,32.0,1,1,-0.8310648105641194,-0.8310648105641195
2016-11-10,air_2195cd5025a98033,0,0,0,0,1,0,0,-0.7708983071479565,-0.882930347336472,0.0,-1.2044909778052229,-0.5627532793958051,1,21.0,1,1,-0.5764522203957383,-0.5764522203957385
2016-11-11,air_2195cd5025a98033,1,0,0,0,0,0,0,-0.8406623414823209,-0.9879712892251049,0.0,-1.337797960955621,-0.772751286229166,1,35.0,1,1,0.33527211893395825,0.335272118933958
2016-11-12,air_2195cd5025a98033,0,0,1,0,0,0,0,-0.3058047449188601,-0.20599983294306054,0.0,0.3418700267393951,-0.29749263918524366,1,19.0,1,1,1.6731720383738204,1.6731720383738202
2016-11-14,air_2195cd5025a98033,0,1,0,0,0,0,0,-0.2941774058631328,-0.45109536401653727,0.0,-1.337797960955621,-0.13170473905364286,1,23.0,1,1,-1.4080409805594207,-1.4080409805594207
2016-11-15,air_2195cd5025a98033,0,0,0,0,0,1,0,-0.10813998097149406,-0.14764375411604233,0.0,-0.911215614874347,0.0009255810516377391,1,19.0,1,1,-0.9264990002981907,-0.9264990002981909
2016-11-16,air_2195cd5025a98033,0,0,0,0,0,0,1,-0.4337054745318616,-0.6728484635592064,0.0,-1.1778295811751434,-0.22012495245716338,1,40.0,1,1,-0.3673712092989561,-0.3673712092989563
2016-11-17,air_2195cd5025a98033,0,0,0,0,1,0,0,-0.4220781354761342,-0.2643559117700788,0.0,0.8217751660808282,-0.5406482260449249,1,21.0,1,1,-0.31965411443192043,-0.31965411443192066
2016-11-18,air_2195cd5025a98033,1,0,0,0,0,0,0,-0.5732335432005904,-0.5678075216705737,0.0,1.0617277357515449,-0.7285411795274059,1,29.0,1,1,0.9224473626412978,0.9224473626412975
2016-11-19,air_2195cd5025a98033,0,0,1,0,0,0,0,-0.7476436290365015,-0.9996425049905084,0.0,-1.337797960955621,-0.5295956993694848,1,20.0,1,1,1.4087246271259741,1.4087246271259737
2016-11-21,air_2195cd5025a98033,0,1,0,0,0,0,0,-0.4220781354761342,-0.6845196793246101,0.0,-1.337797960955621,-0.2753875858343636,1,12.0,1,1,-1.3089642644996216,-1.3089642644996216
2016-11-22,air_2195cd5025a98033,0,0,0,0,0,1,0,-0.2592953886959505,-0.14764375411604233,0.0,0.4485156132597137,-0.2643350591589234,1,29.0,1,1,0.595712751223504,0.5957127512235038
2016-11-23,air_2195cd5025a98033,0,0,0,0,0,0,1,-0.5616062041448631,-0.6845196793246101,1.0,-1.3111365643255415,-0.46328053931684454,1,25.0,1,1,-0.24316106159163428,-0.24316106159163448
2016-11-24,air_2195cd5025a98033,0,0,0,0,1,0,0,-1.5615573629374202,-1.3964638410142325,0.0,-1.337797960955621,-1.3032725666502887,1,16.0,1,1,-1.1355800113949728,-1.135580011394973
2016-11-25,air_2195cd5025a98033,1,0,0,0,0,0,0,-1.2359918693770529,-1.1396970941753521,0.0,1.141711925641784,-1.369587726702929,1,27.0,1,1,0.7924091728128112,0.792409172812811
2016-11-26,air_2195cd5025a98033,0,0,1,0,0,0,0,-0.9220537148724126,-0.8712591315710684,0.0,0.39519281999955436,-1.0490644531151674,1,20.0,1,1,1.715789596384837,1.7157895963848366
2016-11-28,air_2195cd5025a98033,0,1,0,0,0,0,0,-0.5964882213120454,-0.7662181896824356,0.0,-0.4579718721629935,-0.363807799237884,1,30.0,1,1,-1.264525443325741,-1.2645254433257411
2016-11-29,air_2195cd5025a98033,0,0,0,0,0,1,0,-0.6662522556464098,-0.7312045423862246,0.0,0.18190164695891745,-0.5738058060712451,1,33.0,1,1,-0.6372824100353944,-0.6372824100353945
2016-11-30,air_2195cd5025a98033,0,0,0,0,0,0,1,-0.8639170195937756,-1.0229849365213157,0.0,-0.03138952608171946,-0.8722240263081266,1,24.0,1,1,-0.4048892304539536,-0.4048892304539538
2016-12-01,air_2195cd5025a98033,0,0,0,0,1,0,0,-0.7243889509250468,-0.47443779554734444,0.0,-0.5112946654231527,-0.7506462328782859,1,28.0,1,1,-0.5068799675743352,-0.5068799675743353
2016-12-02,air_2195cd5025a98033,1,0,0,0,0,0,0,-0.5499788650891356,-0.5911499532013809,0.0,0.9284207526011468,-0.4411754859659645,1,31.0,1,1,1.0488430261440562,1.048843026144056
2016-12-03,air_2195cd5025a98033,0,0,1,0,0,0,0,-0.6313702384792275,-0.5444650901397663,0.0,0.4485156132597137,-0.772751286229166,1,21.0,1,1,2.1525285028396137,2.1525285028396133
2016-12-05,air_2195cd5025a98033,0,1,0,0,0,0,0,-0.4104507964204068,-0.2643559117700788,0.0,0.6884681829304301,-0.5074906460186048,1,15.0,1,1,-1.2004169799929296,-1.2004169799929298
