visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Fuchū-shi Miyanishichō,total_area_visitors,total_genre_visitors
2016-08-10,air_915558a55c2bc56c,0,0,0,0,0,0,1,1.4753122386861548,1.5877994684558883,0.0,0.42968297124235494,1.3249883539104839,1,18.0,1,1,0.7479746113912232,0.7479746113912227
2016-08-11,air_915558a55c2bc56c,0,0,0,0,1,0,0,1.2512510111144903,1.201126899380432,1.0,-0.5567527943253072,1.3554908596162263,1,13.0,1,1,0.4243393404026624,0.42433934040266197
2016-08-12,air_915558a55c2bc56c,1,0,0,0,0,0,0,1.1952357042215742,1.178381454140699,0.0,-0.263488107264651,1.3046533501066555,1,21.0,1,1,-0.02665957191991335,-0.026659571919913656
2016-08-13,air_915558a55c2bc56c,0,0,1,0,0,0,0,1.2064387656001572,1.2238723446201647,1.0,-0.39679023774676736,1.2639833424989988,1,4.0,1,1,0.1463846459411951,0.14638464594119477
2016-08-14,air_915558a55c2bc56c,0,0,0,1,0,0,0,1.139220397328658,1.0191633374625702,1.0,-0.636734072614577,1.2334808367932562,1,16.0,1,1,-0.9340771259835335,-0.9340771259835337
2016-08-15,air_915558a55c2bc56c,0,1,0,0,0,0,0,1.1728295814644079,1.121517841041367,1.0,-1.0366404640609266,1.274150844400913,1,13.0,1,1,-1.4822440443086558,-1.4822440443086558
2016-08-16,air_915558a55c2bc56c,0,0,0,0,0,1,0,1.1840326428429908,1.3944631839181598,0.0,-0.636734072614577,1.1826433272836854,1,16.0,1,1,-1.3595258853333283,-1.3595258853333283
2016-08-17,air_915558a55c2bc56c,0,0,0,0,0,0,1,1.4865153000647378,1.5650540232161552,0.0,1.1761749019422074,1.1928108291855997,1,18.0,1,1,-0.8357477493913154,-0.8357477493913155
2016-08-18,air_915558a55c2bc56c,0,0,0,0,1,0,0,1.1952357042215742,1.0419087827023028,0.0,-1.1966030206394664,1.3859933653219685,1,10.0,1,1,-0.5485020902124731,-0.5485020902124733
2016-08-19,air_915558a55c2bc56c,1,0,0,0,0,0,0,1.3520785635217392,1.360345016058561,0.0,0.4830038234352016,1.345323357714312,1,10.0,1,1,0.8381743938557383,0.8381743938557379
2016-08-20,air_915558a55c2bc56c,0,0,1,0,0,0,0,1.0720020290571586,1.0532815053221694,0.0,-1.0366404640609266,1.274150844400913,1,21.0,1,1,0.7158433584103014,0.715843358410301
2016-08-21,air_915558a55c2bc56c,0,0,0,1,0,0,0,1.3632816249003226,1.417208629157893,0.0,0.9895519192672444,1.1419733196760289,1,23.0,1,1,-0.8229726729049248,-0.8229726729049249
2016-08-23,air_915558a55c2bc56c,0,0,0,0,0,1,0,1.150423458707241,1.1897541767605655,0.0,0.10975785808527531,1.030130798754973,1,23.0,1,1,-0.6158615844134415,-0.6158615844134416
2016-08-24,air_915558a55c2bc56c,0,0,0,0,0,0,1,1.150423458707241,1.178381454140699,0.0,-0.6100736465181539,1.2233133348913423,1,10.0,1,1,-0.4180414606393332,-0.4180414606393334
2016-08-25,air_915558a55c2bc56c,0,0,0,0,1,0,0,1.3408755021431562,1.3489722934386945,0.0,1.60274171948498,1.202978331087514,1,8.0,1,1,-0.28332247223739637,-0.2833224722373966
2016-08-26,air_915558a55c2bc56c,1,0,0,0,0,0,0,1.3520785635217392,1.3830904612982942,0.0,1.7093834238706733,1.1928108291855997,1,17.0,1,1,1.1482603412981274,1.1482603412981267
2016-08-27,air_915558a55c2bc56c,0,0,1,0,0,0,0,0.847940801485494,0.6438634910069799,0.0,-1.356565577218006,0.9182882778339176,1,15.0,1,1,1.2136842178496425,1.213684217849642
2016-08-28,air_915558a55c2bc56c,0,0,0,1,0,0,0,0.6462856966709958,0.33679998027058816,0.0,-1.356565577218006,0.8471157645205186,1,20.0,1,1,-0.250804095726584,-0.2508040957265843
2016-08-29,air_915558a55c2bc56c,0,1,0,0,0,0,0,1.0271897835428259,1.0532815053221694,0.0,-0.5300923682288838,1.0199632968530592,1,4.0,1,1,-1.4667591031130307,-1.4667591031130307
2016-08-30,air_915558a55c2bc56c,0,0,0,0,0,1,0,0.9711744766499096,0.8144543303049754,0.0,-1.249923872832313,1.030130798754973,1,22.0,1,1,-0.6433473550356757,-0.6433473550356759
2016-08-31,air_915558a55c2bc56c,0,0,0,0,0,0,1,1.1280173359500747,1.201126899380432,0.0,1.8160251282563666,0.6335982245803212,1,13.0,1,1,-0.19699392507178745,-0.19699392507178773
2016-09-01,air_915558a55c2bc56c,0,0,0,0,1,0,0,1.1952357042215742,1.3489722934386945,0.0,1.3627978846171702,0.8471157645205186,1,16.0,1,1,-0.6057963726362853,-0.6057963726362855
2016-09-02,air_915558a55c2bc56c,1,0,0,0,0,0,0,1.228844888357324,1.3262268481989623,0.0,0.8295893626887042,0.999628293049231,1,24.0,1,1,0.6449997524403175,0.644999752440317
2016-09-03,air_915558a55c2bc56c,0,0,1,0,0,0,0,1.2624540724930733,1.3034814029592292,0.0,0.003116153699582019,1.2639833424989988,1,25.0,1,1,1.2496867061294705,1.2496867061294699
2016-09-04,air_915558a55c2bc56c,0,0,0,1,0,0,0,1.1616265200858245,1.1897541767605655,0.0,-0.21016725507180434,1.202978331087514,1,14.0,1,1,-0.7532904375246127,-0.7532904375246128
2016-09-05,air_915558a55c2bc56c,0,1,0,0,0,0,0,1.3072663180074064,1.337599570818828,0.0,1.2828166063279005,1.1826433272836854,1,22.0,1,1,-1.3723009618197188,-1.3723009618197188
2016-09-06,air_915558a55c2bc56c,0,0,0,0,0,1,0,1.4304999931718216,1.360345016058561,0.0,1.336137458520747,1.3758258634200546,1,22.0,1,1,-0.6433473550356757,-0.6433473550356759
2016-09-07,air_915558a55c2bc56c,0,0,0,0,0,0,1,1.2736571338716567,1.1670087315208328,0.0,-0.6633944987110003,1.3554908596162263,1,16.0,1,1,-0.5430823607940044,-0.5430823607940045
2016-09-08,air_915558a55c2bc56c,0,0,0,0,1,0,0,1.1168142745714917,0.9509270017433717,0.0,-1.1166217423501963,1.2233133348913423,1,14.0,1,1,-0.3901685664872083,-0.39016856648720855
2016-09-09,air_915558a55c2bc56c,1,0,0,0,0,0,0,1.2512510111144903,1.2921086803393627,0.0,-0.39679023774676736,1.1216383158722008,1,23.0,1,1,0.974054752847347,0.9740547528473464
2016-09-10,air_915558a55c2bc56c,0,0,1,0,0,0,0,1.1952357042215742,1.2238723446201647,0.0,-0.23682768116822753,1.2233133348913423,1,18.0,1,1,1.5013170005583756,1.501317000558375
2016-09-11,air_915558a55c2bc56c,0,0,0,1,0,0,0,0.9151591697569935,0.7689634398255101,0.0,-1.06330089015735,1.091135810166458,1,24.0,1,1,-0.29803316637324007,-0.2980331663732403
2016-09-12,air_915558a55c2bc56c,0,1,0,0,0,0,0,1.0159867221642425,0.9281815565036391,0.0,-0.7966966291931169,1.091135810166458,1,14.0,1,1,-1.3502349206159532,-1.3502349206159532
2016-09-13,air_915558a55c2bc56c,0,0,0,0,0,1,0,0.7471132490782451,0.37091814813018736,0.0,-1.329905151121583,0.9589582854415741,1,17.0,1,1,-0.8136817081875498,-0.8136817081875499
2016-09-14,air_915558a55c2bc56c,0,0,0,0,0,0,1,0.7807224332139948,0.6324907683871138,0.0,-1.249923872832313,0.8776182702262608,1,17.0,1,1,-0.40449213709316134,-0.40449213709316156
2016-09-15,air_915558a55c2bc56c,0,0,0,0,1,0,0,0.9039561083784101,0.6552362136268465,0.0,-1.356565577218006,1.091135810166458,1,12.0,1,1,-0.06808178961821001,-0.0680817896182103
2016-09-16,air_915558a55c2bc56c,1,0,0,0,0,0,0,0.7807224332139948,0.41640903860965267,0.0,-1.356565577218006,0.9792932892454023,1,23.0,1,1,0.9035982704072536,0.9035982704072532
2016-09-17,air_915558a55c2bc56c,0,0,1,0,0,0,0,1.0383928449214088,1.0646542279420355,0.0,0.3230412668566617,0.9589582854415741,1,16.0,1,1,1.3824700768819542,1.3824700768819536
2016-09-19,air_915558a55c2bc56c,0,1,0,0,0,0,0,0.5678642670209133,0.18895458621232536,1.0,-1.356565577218006,0.7759432512071193,1,16.0,1,1,-1.3533319088550781,-1.3533319088550781
2016-09-20,air_915558a55c2bc56c,0,0,0,0,0,1,0,0.3438030394492487,0.018363746914329883,0.0,-1.356565577218006,0.613263220776493,1,6.0,1,1,-1.8546568800634349,-1.8546568800634349
2016-09-21,air_915558a55c2bc56c,0,0,0,0,0,0,1,0.4782397759922474,0.2571909219315237,0.0,-1.329905151121583,0.613263220776493,1,27.0,1,1,0.37749739328589704,0.3774973932858966
2016-09-22,air_915558a55c2bc56c,0,0,0,0,1,0,0,0.3774122235849985,0.05248191477392906,1.0,-1.356565577218006,0.6539332283841495,1,10.0,1,1,-0.3123567369791931,-0.31235673697919336
2016-09-23,air_915558a55c2bc56c,1,0,0,0,0,0,0,0.5790673283994967,0.17758186359245923,0.0,-1.356565577218006,0.82678076071669,1,13.0,1,1,0.18625836951992927,0.1862583695199289
2016-09-24,air_915558a55c2bc56c,0,0,1,0,0,0,0,0.6238795739138294,0.4050363159897865,0.0,-1.356565577218006,0.82678076071669,1,21.0,1,1,1.1478732177682367,1.1478732177682363
2016-09-25,air_915558a55c2bc56c,0,0,0,1,0,0,0,0.8703469242426604,0.8826906660241738,0.0,-0.1301859767825345,0.82678076071669,1,23.0,1,1,-0.39868528414480203,-0.39868528414480225
2016-09-26,air_915558a55c2bc56c,0,1,0,0,0,0,0,1.0720020290571586,1.0191633374625702,0.0,-0.47677151603603735,1.030130798754973,1,14.0,1,1,-1.1137024438527827,-1.1137024438527827
2016-09-27,air_915558a55c2bc56c,0,0,0,0,0,1,0,1.1168142745714917,1.110145118421501,0.0,-0.47677151603603735,1.1216383158722008,1,20.0,1,1,-0.4675932724653329,-0.4675932724653331
2016-09-28,air_915558a55c2bc56c,0,0,0,0,0,0,1,1.1168142745714917,1.2124996220002981,0.0,-0.5567527943253072,1.1013033120683724,1,13.0,1,1,-0.348359225259021,-0.34835922525902124
2016-09-29,air_915558a55c2bc56c,0,0,0,0,1,0,0,0.9599714152713262,0.9054361112639064,0.0,-1.249923872832313,1.0402983006568873,1,9.0,1,1,-0.22254407804456858,-0.22254407804456883
2016-09-30,air_915558a55c2bc56c,1,0,0,0,0,0,0,0.6574887580495792,0.41640903860965267,0.0,-1.0899613162537731,0.8674507683243469,1,30.0,1,1,1.2187168237382207,1.2187168237382202
2016-10-01,air_915558a55c2bc56c,0,0,1,0,0,0,0,0.5230520215065805,0.2685636445513898,0.0,-1.329905151121583,0.7352732435994628,1,20.0,1,1,1.2539450649582675,1.2539450649582669
2016-10-02,air_915558a55c2bc56c,0,0,0,1,0,0,0,0.8255346787283275,0.9509270017433717,0.0,1.2028353280386306,0.6641007302860638,1,17.0,1,1,-0.45675381362839546,-0.4567538136283957
2016-10-03,air_915558a55c2bc56c,0,1,0,0,0,0,0,0.7247071263210787,0.575627155287782,0.0,-1.356565577218006,0.8979532740300894,1,14.0,1,1,-1.5770893091318583,-1.5770893091318583
2016-10-04,air_915558a55c2bc56c,0,0,0,0,0,1,0,1.0495959062999922,1.3262268481989623,0.0,0.269720414663815,0.6946032359918063,1,22.0,1,1,-0.7048999962882848,-0.7048999962882849
2016-10-05,air_915558a55c2bc56c,0,0,0,0,0,0,1,0.7919254945925778,0.552881710048049,0.0,-1.249923872832313,0.7962782550109478,1,10.0,1,1,-0.8806540788586276,-0.8806540788586277
2016-10-06,air_915558a55c2bc56c,0,0,0,0,1,0,0,1.1168142745714917,1.3148541255790958,0.0,1.0961936236529373,0.9081207759320034,1,10.0,1,1,-0.39249130766655205,-0.39249130766655227
2016-10-07,air_915558a55c2bc56c,1,0,0,0,0,0,0,0.5790673283994967,0.46189992908911837,0.0,0.02977657979600546,0.7047707378937202,1,21.0,1,1,0.8226894526601134,0.822689452660113
2016-10-08,air_915558a55c2bc56c,0,0,1,0,0,0,0,0.3662091622064151,0.211700031452058,0.0,-1.3032447250251595,0.5217557036592654,1,21.0,1,1,1.082836464746612,1.0828364647466115
2016-10-09,air_915558a55c2bc56c,0,0,0,1,0,0,0,0.6798948808067455,0.575627155287782,0.0,-1.2765842989287364,0.6335982245803212,1,28.0,1,1,0.3414949050060691,0.3414949050060687
2016-10-10,air_915558a55c2bc56c,0,1,0,0,0,0,0,0.24297548704199984,-0.1635998150035317,1.0,-1.356565577218006,0.5115882017573514,1,18.0,1,1,-0.8067134846495186,-0.8067134846495188
2016-10-11,air_915558a55c2bc56c,0,0,0,0,0,1,0,0.14214793463475056,-0.10673620190419988,0.0,-1.356565577218006,0.4099131827382099,1,15.0,1,1,-1.210870449855329,-1.210870449855329
2016-10-12,air_915558a55c2bc56c,0,0,0,0,0,0,1,0.16455405739191734,0.3595454255103208,0.0,0.6696268061101646,0.003213106661643757,1,14.0,1,1,-0.4784327313022704,-0.47843273130227054
2016-10-13,air_915558a55c2bc56c,0,0,0,0,1,0,0,0.041320382227501666,-0.3455633769213937,0.0,-1.356565577218006,0.35907567322863915,1,10.0,1,1,-0.4432044900822237,-0.44320449008222385
2016-10-14,air_915558a55c2bc56c,1,0,0,0,0,0,0,-0.09311635431549699,-0.1635998150035317,0.0,-0.5567527943253072,-0.04762440284792701,1,19.0,1,1,0.9845070881543938,0.9845070881543933
2016-10-15,air_915558a55c2bc56c,0,0,1,0,0,0,0,-0.014694924665414473,0.29130908979112285,0.0,1.0162123453636676,-0.32214695419960926,1,24.0,1,1,1.4633788946290944,1.4633788946290938
2016-10-16,air_915558a55c2bc56c,0,0,0,1,0,0,0,0.06372650498466804,0.2458181993116572,0.0,0.003116153699582019,-0.20013693137663932,1,16.0,1,1,-0.49004643719898905,-0.4900464371989892
2016-10-17,air_915558a55c2bc56c,0,1,0,0,0,0,0,0.14214793463475056,-0.22046342810286354,0.0,-1.356565577218006,0.4404156884439523,1,18.0,1,1,-1.4384990854310153,-1.4384990854310153
2016-10-18,air_915558a55c2bc56c,0,0,0,0,0,1,0,0.6014734511566631,0.7120998267261783,0.0,0.7229476583030112,0.4404156884439523,1,11.0,1,1,-0.6131517197042071,-0.6131517197042073
2016-10-19,air_915558a55c2bc56c,0,0,0,0,0,0,1,0.5790673283994967,0.4050363159897865,0.0,-0.5567527943253072,0.6234307226784069,1,20.0,1,1,-0.4722387548240204,-0.47223875482402056
2016-10-20,air_915558a55c2bc56c,0,0,0,0,1,0,0,0.6574887580495792,0.8940633886440399,0.0,1.2828166063279005,0.5014206998554371,1,23.0,1,1,-0.24538436630811533,-0.24538436630811558
2016-10-21,air_915558a55c2bc56c,1,0,0,0,0,0,0,0.25417854842058285,0.09797280525339436,0.0,-0.37012981165034403,0.36924317513055327,1,27.0,1,1,1.0085087470076124,1.008508747007612
2016-10-22,air_915558a55c2bc56c,0,0,1,0,0,0,0,0.007711198091751901,-0.41379971264059207,0.0,-1.356565577218006,0.28790315991523996,1,21.0,1,1,1.5717734829984689,1.5717734829984682
2016-10-23,air_915558a55c2bc56c,0,0,0,1,0,0,0,0.22056936428483345,0.2685636445513898,0.0,-0.023544272396841186,0.094720623778871,1,14.0,1,1,-0.21596297803642797,-0.21596297803642825
2016-10-24,air_915558a55c2bc56c,0,1,0,0,0,0,0,-0.11552247707266355,-0.15222709238366558,0.0,0.4030225451459315,-0.20013693137663932,1,19.0,1,1,-1.26739048521936,-1.26739048521936
2016-10-25,air_915558a55c2bc56c,0,0,0,0,0,1,0,-0.3619898274014945,-0.5388996614591218,0.0,-0.7433757770002704,-0.41365447131683664,1,28.0,1,1,-0.5752136137749261,-0.5752136137749263
2016-10-26,air_915558a55c2bc56c,0,0,0,0,0,0,1,0.3774122235849985,0.7234725493460444,0.0,1.336137458520747,-0.027289399044098776,1,20.0,1,1,-0.1722180191587876,-0.17221801915878784
2016-10-27,air_915558a55c2bc56c,0,0,0,0,1,0,0,0.29899079393491595,0.2571909219315237,0.0,0.536324675628048,0.02354811046547199,1,23.0,1,1,-0.15828157208272517,-0.15828157208272542
2016-10-28,air_915558a55c2bc56c,1,0,0,0,0,0,0,-0.5076296253230765,-0.8687086174352464,0.0,-1.356565577218006,-0.2103044332785536,1,17.0,1,1,0.9078566292360505,0.9078566292360499
2016-10-29,air_915558a55c2bc56c,0,0,1,0,0,0,0,-0.0819132929369138,0.211700031452058,0.0,-1.2765842989287364,-0.08829441045558367,1,9.0,1,1,1.7583670244057492,1.7583670244057483
2016-10-30,air_915558a55c2bc56c,0,0,0,1,0,0,0,-0.48522350256590996,-0.8004722817160483,0.0,-1.356565577218006,-0.22047193518046773,1,13.0,1,1,-0.1304086779306003,-0.1304086779306006
2016-10-31,air_915558a55c2bc56c,0,1,0,0,0,0,0,-0.2611622749942454,-0.27732704120219537,0.0,-0.3434693855539208,-0.2611419427881244,1,25.0,1,1,-1.092797773238689,-1.092797773238689
2016-11-01,air_915558a55c2bc56c,0,0,0,0,0,1,0,-0.29477145912999514,-0.37968154478099286,0.0,-0.450111089939614,-0.06795940665175543,1,19.0,1,1,-0.8009066317011593,-0.8009066317011594
2016-11-02,air_915558a55c2bc56c,0,0,0,0,0,0,1,-0.586051054973159,-1.0279267341133755,0.0,-1.356565577218006,-0.2814769465919526,1,26.0,1,1,0.38523986388370945,0.38523986388370907
2016-11-04,air_915558a55c2bc56c,1,0,0,0,0,0,0,-0.29477145912999514,-0.18634526024326475,0.0,1.069533197556514,-0.566166999845549,1,21.0,1,1,0.0399256752212738,0.03992567522127348
2016-11-05,air_915558a55c2bc56c,0,0,1,0,0,0,0,-0.19394390672274608,0.006991024294463759,0.0,0.37636211904950834,-0.13913191996515442,1,19.0,1,1,1.2733012414527987,1.273301241452798
2016-11-06,air_915558a55c2bc56c,0,0,0,1,0,0,0,-0.18274084534416288,-0.08399075666446724,0.0,1.149514475845784,-0.4034869694149225,1,28.0,1,1,-0.5454051019733481,-0.5454051019733483
2016-11-07,air_915558a55c2bc56c,0,1,0,0,0,0,0,-0.586051054973159,-0.7663541138564491,0.0,0.3230412668566617,-0.5458319960417206,1,21.0,1,1,-1.3397825853089065,-1.3397825853089065
2016-11-08,air_915558a55c2bc56c,0,0,0,0,0,1,0,-0.776503098409074,-1.0051812888736429,0.0,-1.0366404640609266,-0.8203545473934026,1,25.0,1,1,-1.154350414491298,-1.1543504144912982
2016-11-09,air_915558a55c2bc56c,0,0,0,0,0,0,1,-0.5972541163517422,-0.698117778137251,0.0,0.08309743198885211,-0.38315196561109416,1,14.0,1,1,-0.839231861160331,-0.8392318611603311
2016-11-10,air_915558a55c2bc56c,0,0,0,0,1,0,0,-0.7428939142733243,-0.9028267852948456,0.0,-1.1166217423501963,-0.44415697702257906,1,5.0,1,1,-0.5686325137667855,-0.5686325137667857
2016-11-11,air_915558a55c2bc56c,1,0,0,0,0,0,0,-0.7540969756519075,-1.0620449019729747,0.0,-1.356565577218006,-0.6068370074532056,1,17.0,1,1,0.40033768154944377,0.4003376815494434
2016-11-12,air_915558a55c2bc56c,0,0,1,0,0,0,0,-0.28356839775141196,-0.09536347928433377,0.0,1.069533197556514,-0.46449198082640736,1,16.0,1,1,1.822242406837702,1.8222424068377012
2016-11-13,air_915558a55c2bc56c,0,0,0,1,0,0,0,-0.28356839775141196,-0.2090907054829974,0.0,0.4830038234352016,-0.43398947512066494,1,16.0,1,1,-0.4064277547426145,-0.4064277547426147
2016-11-14,air_915558a55c2bc56c,0,1,0,0,0,0,0,-0.22755309085849584,-0.4479178805001908,0.0,-1.329905151121583,-0.037456900946012894,1,24.0,1,1,-1.4524355325070777,-1.4524355325070777
