visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Japanese food,Tōkyō-to Chiyoda-ku Kudanminami,total_area_visitors,total_genre_visitors
2016-08-10,air_68cc910e7b307b09,0,0,0,0,0,0,1,1.4892260958508947,1.5557534541517768,0.0,-0.05587783538468859,1.4762177312480655,1,8.0,1,1,0.6178355418553856,0.6178355418553856
2016-08-17,air_68cc910e7b307b09,0,0,0,0,0,0,1,1.443194883337509,1.590394949628261,0.0,1.2968128036078554,1.1461225641753017,1,3.0,1,1,-0.8749960712949044,-0.8749960712949044
2016-08-18,air_68cc910e7b307b09,0,0,0,0,1,0,0,1.2360544270272737,1.2786214903399018,0.0,-1.0637649781634468,1.388192353361995,1,1.0,1,1,-0.6042356076044827,-0.6042356076044827
2016-08-19,air_68cc910e7b307b09,1,0,0,0,0,0,0,1.3166090489256987,1.3594516464516984,0.0,0.4745890818672895,1.3661860088904776,1,7.0,1,1,0.7028587063296016,0.7028587063296016
2016-08-20,air_68cc910e7b307b09,0,0,1,0,0,0,0,1.097960789487117,1.0938668477986515,0.0,-0.9311482488504524,1.2671574587686487,1,6.0,1,1,0.5875483201757292,0.5875483201757292
2016-08-22,air_68cc910e7b307b09,0,1,0,0,0,0,0,1.097960789487117,0.8975650400985733,0.0,-1.355521782652035,1.1681289086468192,1,9.0,1,1,-2.0288297454042215,-2.0288297454042215
2016-08-23,air_68cc910e7b307b09,0,0,0,0,0,1,0,1.2245466238989275,1.1400555084339639,0.0,-0.9046249029878536,1.2781606310044071,1,11.0,1,1,-0.6677293012461719,-0.6677293012461719
2016-08-24,air_68cc910e7b307b09,0,0,0,0,0,0,1,1.1900232145138883,1.232432829704589,0.0,-0.8515782112626559,1.2011384253540958,1,12.0,1,1,-0.48126218945937205,-0.48126218945937205
2016-08-25,air_68cc910e7b307b09,0,0,0,0,1,0,0,1.3626402614390842,1.4056403070870114,0.0,1.8007563749972346,1.2011384253540958,1,5.0,1,1,-0.35427480217599366,-0.35427480217599366
2016-08-26,air_68cc910e7b307b09,1,0,0,0,0,0,0,1.3971636708241235,1.4171874722458389,0.0,1.349859495333053,1.2561542865328896,1,11.0,1,1,0.9951486408525501,0.9951486408525501
2016-08-29,air_68cc910e7b307b09,0,1,0,0,0,0,0,1.0864529863587709,1.1054140129574799,0.0,-0.6659147902244634,1.0470940140534728,1,10.0,1,1,-1.4697933163291192,-1.4697933163291192
2016-08-30,air_68cc910e7b307b09,0,0,0,0,0,1,0,1.028913970717039,0.8744707097809171,0.0,-1.1963817074764416,1.0911067029965078,1,11.0,1,1,-0.6936376475022634,-0.6936376475022634
2016-08-31,air_68cc910e7b307b09,0,0,0,0,0,0,1,1.2245466238989275,1.220885664545761,0.0,1.6416162998216413,1.0911067029965078,1,14.0,1,1,-0.27290070055474835,-0.27290070055474835
2016-09-01,air_68cc910e7b307b09,0,0,0,0,1,0,0,1.2475622301556202,1.3825459767693549,0.0,1.3233361494704543,1.036090841817714,1,6.0,1,1,-0.6582417378284482,-0.6582417378284482
2016-09-02,air_68cc910e7b307b09,1,0,0,0,0,0,0,1.213038820770581,1.0707725174809952,0.0,-0.05587783538468859,1.1461225641753017,1,10.0,1,1,0.5207704699663664,0.5207704699663664
2016-09-03,air_68cc910e7b307b09,0,0,1,0,0,0,0,1.270577836412313,1.3825459767693549,0.0,0.607205811180284,1.3221733199474426,1,5.0,1,1,1.090754087600381,1.090754087600381
2016-09-05,air_68cc910e7b307b09,0,1,0,0,0,0,0,1.4086714739524697,1.4402818025634956,0.0,1.1907194201574598,1.34417966441896,1,10.0,1,1,-1.3807561827166355,-1.3807561827166355
2016-09-06,air_68cc910e7b307b09,0,0,0,0,0,1,0,1.4547026864658554,1.3709988116105265,0.0,1.1907194201574598,1.4652145590123065,1,6.0,1,1,-0.6936376475022634,-0.6936376475022634
2016-09-08,air_68cc910e7b307b09,0,0,0,0,1,0,0,1.1785154113855416,1.1400555084339639,0.0,-1.0107182864382493,1.3331764921832012,1,7.0,1,1,-0.4549889369179834,-0.4549889369179834
2016-09-09,air_68cc910e7b307b09,1,0,0,0,0,0,0,1.2475622301556202,1.3825459767693549,0.0,0.05021554806570688,1.1021098752322667,1,12.0,1,1,0.8309408124688711,0.8309408124688711
2016-09-10,air_68cc910e7b307b09,0,0,1,0,0,0,0,1.2015310176422347,1.232432829704589,0.0,-0.26806460228548,1.1791320808825783,1,9.0,1,1,1.3279431730434728,1.3279431730434728
2016-09-13,air_68cc910e7b307b09,0,0,0,0,0,1,0,0.7412188925083789,0.3894897731101351,0.0,-1.355521782652035,0.970071808403161,1,17.0,1,1,-0.8541964130329718,-0.8541964130329718
2016-09-14,air_68cc910e7b307b09,0,0,0,0,0,0,1,0.7987579081501108,0.7012632323984951,0.0,-1.2759517450642384,0.882046430517091,1,14.0,1,1,-0.46849046947397477,-0.46849046947397477
2016-09-15,air_68cc910e7b307b09,0,0,0,0,1,0,0,0.9138359394335749,0.6781689020808385,0.0,-1.328998436789436,1.0580971862892314,1,4.0,1,1,-0.15138690755082593,-0.15138690755082593
2016-09-16,air_68cc910e7b307b09,1,0,0,0,0,0,0,0.7757423018934178,0.44722559890427577,0.0,-1.355521782652035,1.0250876695819549,1,4.0,1,1,0.7645278685448054,0.7645278685448054
2016-09-17,air_68cc910e7b307b09,0,0,1,0,0,0,0,1.0519295769737316,1.0245838568456824,0.0,0.05021554806570688,0.9920781528746788,1,2.0,1,1,1.2159169434572739,1.2159169434572739
2016-09-20,air_68cc910e7b307b09,0,0,0,0,0,1,0,0.338445783016255,-0.049302502925333676,0.0,-1.355521782652035,0.5519512634443272,1,6.0,1,1,-1.8354294141967775,-1.8354294141967775
2016-09-21,air_68cc910e7b307b09,0,0,0,0,0,0,1,0.45352381429971894,0.30865961699833827,0.0,-1.328998436789436,0.5519512634443272,1,10.0,1,1,0.26862022682609504,0.26862022682609504
2016-09-23,air_68cc910e7b307b09,1,0,0,0,0,0,0,0.5340784361981437,0.181640800251229,0.0,-1.355521782652035,0.7500083636879852,1,4.0,1,1,0.0883565218893453,0.0883565218893453
2016-09-24,air_68cc910e7b307b09,0,0,1,0,0,0,0,0.6491564674816076,0.3894897731101351,0.0,-1.355521782652035,0.9040527749886085,1,4.0,1,1,0.994783734567253,0.994783734567253
2016-09-26,air_68cc910e7b307b09,0,1,0,0,0,0,0,1.0634373801020778,1.1054140129574799,0.0,-0.5332980609114689,1.0250876695819549,1,12.0,1,1,-1.1369987841381965,-1.1369987841381965
2016-09-27,air_68cc910e7b307b09,0,0,0,0,0,1,0,1.0864529863587709,1.0707725174809952,0.0,-0.7454848278122602,1.1241162197037842,1,12.0,1,1,-0.5279701939773963,-0.5279701939773963
2016-09-28,air_68cc910e7b307b09,0,0,0,0,0,0,1,1.1900232145138883,1.1631498387516204,0.0,-0.7985315195374579,1.2561542865328896,1,8.0,1,1,-0.41557905810590046,-0.41557905810590046
2016-09-29,air_68cc910e7b307b09,0,0,0,0,1,0,0,0.9713749550753068,0.8513763794632605,0.0,-1.1698583616138425,1.0030813251104373,1,13.0,1,1,-0.2969845153843546,-0.2969845153843546
2016-09-30,air_68cc910e7b307b09,1,0,0,0,0,0,0,0.6031252549682218,0.48186709438076025,0.0,-0.7189614819496613,0.6839893302734327,1,12.0,1,1,1.0615615847766158,1.0615615847766158
2016-10-01,air_68cc910e7b307b09,0,0,1,0,0,0,0,0.4074926017863331,0.14699930477474452,0.0,-1.355521782652035,0.5519512634443272,1,19.0,1,1,1.0947680567386486,1.0947680567386486
2016-10-03,air_68cc910e7b307b09,0,1,0,0,0,0,0,0.752726695636725,0.6897160672396667,0.0,-1.355521782652035,0.827030569338297,1,7.0,1,1,-1.5737916076387826,-1.5737916076387826
2016-10-04,air_68cc910e7b307b09,0,0,0,0,0,1,0,1.0058983644603456,1.3248101509752142,0.0,0.2889256608290971,0.7830178803952617,1,10.0,1,1,-0.7516577468644967,-0.7516577468644967
2016-10-05,air_68cc910e7b307b09,0,0,0,0,0,0,1,0.9023281363052283,0.6781689020808385,0.0,-1.1698583616138425,0.98107498063892,1,16.0,1,1,-0.9173252003893638,-0.9173252003893638
2016-10-06,air_68cc910e7b307b09,0,0,0,0,1,0,0,1.1324841988721563,1.2439799948634174,0.0,0.8459159239436742,0.970071808403161,1,4.0,1,1,-0.4571783746297658,-0.4571783746297658
2016-10-07,air_68cc910e7b307b09,1,0,0,0,0,0,0,0.6031252549682218,0.5049614246984164,0.0,0.1828322773787014,0.7059956747449502,1,8.0,1,1,0.688262454917719,0.688262454917719
2016-10-08,air_68cc910e7b307b09,0,0,1,0,0,0,0,0.580109648711529,0.5511500853337292,0.0,-1.3024750909268372,0.6179702968588797,1,5.0,1,1,0.9334794786373461,0.9334794786373461
2016-10-11,air_68cc910e7b307b09,0,0,0,0,0,1,0,0.16582873609105903,-0.049302502925333676,0.0,-1.3024750909268372,0.39790685214370397,1,6.0,1,1,-1.2285902617477598,-1.2285902617477598
2016-10-12,air_68cc910e7b307b09,0,0,0,0,0,0,1,0.2003521454760979,0.30865961699833827,0.0,0.8193925780810749,0.12282754624973422,1,5.0,1,1,-0.538187569965714,-0.538187569965714
2016-10-13,air_68cc910e7b307b09,0,0,0,0,1,0,0,0.03924290167924848,-0.2686986409430685,0.0,-1.355521782652035,0.298878302021875,1,9.0,1,1,-0.5049810980036812,-0.5049810980036812
2016-10-14,air_68cc910e7b307b09,1,0,0,0,0,0,0,-0.06432732647586914,-0.11858549387830265,0.0,-0.2945879481480788,0.0017926516563875662,1,1.0,1,1,0.8407932821718919,0.8407932821718919
2016-10-15,air_68cc910e7b307b09,0,0,1,0,0,0,0,0.0622585079359412,0.25092379120419755,0.0,1.5089995705086467,-0.08623272622968263,1,14.0,1,1,1.2921823570843605,1.2921823570843605
2016-10-18,air_68cc910e7b307b09,0,0,0,0,0,1,0,0.5455862393264899,0.6666217369220105,0.0,0.20935562324130044,0.4529227133224979,1,9.0,1,1,-0.6651749572490925,-0.6651749572490925
2016-10-19,air_68cc910e7b307b09,0,0,0,0,0,0,1,0.5340784361981437,0.3894897731101351,0.0,-0.8515782112626559,0.6399766413303972,1,6.0,1,1,-0.532349069400961,-0.532349069400961
2016-10-20,air_68cc910e7b307b09,0,0,0,0,1,0,0,0.6606642706099538,0.8282820491456043,0.0,1.2968128036078554,0.48593223002977437,1,12.0,1,1,-0.3185139862168814,-0.3185139862168814
2016-10-21,air_68cc910e7b307b09,1,0,0,0,0,0,0,0.23487555486113715,0.10081064413943175,0.0,-0.05587783538468859,0.30988147425763374,1,14.0,1,1,0.8634174718603098,0.8634174718603098
2016-10-24,air_68cc910e7b307b09,0,1,0,0,0,0,0,-0.14488194837429383,-0.16477415451361502,0.0,1.2437661118826577,-0.07522955399392389,1,8.0,1,1,-1.281866579401131,-1.281866579401131
2016-10-25,air_68cc910e7b307b09,0,0,0,0,0,1,0,-0.24845217652941146,-0.3841702925313498,0.0,-0.7189614819496613,-0.28428982647334095,1,13.0,1,1,-0.6294141412899802,-0.6294141412899802
2016-10-26,air_68cc910e7b307b09,0,0,0,0,0,0,1,0.338445783016255,0.5973387459690416,0.0,1.1907194201574598,0.0017926516563875662,1,14.0,1,1,-0.24954669829573622,-0.24954669829573622
2016-10-27,air_68cc910e7b307b09,0,0,0,0,1,0,0,0.3269379798879084,0.3202067821571665,0.0,0.6602525029054817,0.06781168507094026,1,10.0,1,1,-0.2364100720250419,-0.2364100720250419
2016-10-28,air_68cc910e7b307b09,1,0,0,0,0,0,0,-0.4555926328396467,-0.6613022563432249,0.0,-1.355521782652035,-0.2732866542375822,1,5.0,1,1,0.7685418376830732,0.7685418376830732
2016-10-29,air_68cc910e7b307b09,0,0,1,0,0,0,0,-0.0758351296042155,0.03152765318646318,0.0,-1.355521782652035,-0.10823907070120033,1,3.0,1,1,1.5702409464807234,1.5702409464807234
2016-10-31,air_68cc910e7b307b09,0,1,0,0,0,0,0,-0.21392876714437217,-0.16477415451361502,0.0,-0.32111129401067773,-0.30629617094485845,1,2.0,1,1,-1.117293844732155,-1.117293844732155
2016-11-01,air_68cc910e7b307b09,0,0,0,0,0,1,0,-0.3174989952994898,-0.47654761380197497,0.0,-0.4802513691862712,-0.09723589846544159,1,9.0,1,1,-0.8421545056181686,-0.8421545056181686
2016-11-02,air_68cc910e7b307b09,0,0,0,0,0,0,1,-0.6051940735081497,-0.9615285504727565,0.0,-1.355521782652035,-0.438334237773964,1,12.0,1,1,0.27591835253203634,0.27591835253203634
2016-11-04,air_68cc910e7b307b09,1,0,0,0,0,0,0,-0.24845217652941146,-0.1994156499900995,0.0,1.084626036707064,-0.44933741000972277,1,9.0,1,1,-0.049578053952945,-0.049578053952945
2016-11-05,air_68cc910e7b307b09,0,0,1,0,0,0,0,-0.1794053577593331,-0.11858549387830265,0.0,0.44806573600469046,-0.15225175964423554,1,9.0,1,1,1.1130133710035017,1.1130133710035017
2016-11-07,air_68cc910e7b307b09,0,1,0,0,0,0,0,-0.5936862703798034,-0.7074909169785375,0.0,0.8724392698062731,-0.48234692671699925,1,5.0,1,1,-1.350104054751682,-1.350104054751682
2016-11-08,air_68cc910e7b307b09,0,0,0,0,0,1,0,-0.7202721047916137,-0.7998682382491626,0.0,-0.8781015571252547,-0.7134135436679337,1,11.0,1,1,-1.1753139440943883,-1.1753139440943883
2016-11-10,air_68cc910e7b307b09,0,0,0,0,1,0,0,-0.754795514176653,-0.8691512292021314,0.0,-1.2229050533390404,-0.5483659601315519,1,1.0,1,1,-0.62321073443993,-0.62321073443993
2016-11-11,air_68cc910e7b307b09,1,0,0,0,0,0,0,-0.8238423329467314,-0.9730757156315847,0.0,-1.355521782652035,-0.7574262326109689,1,14.0,1,1,0.29014969765862186,0.29014969765862186
2016-11-12,air_68cc910e7b307b09,0,0,1,0,0,0,0,-0.2944833890427971,-0.1994156499900995,0.0,0.3154490066916959,-0.28428982647334095,1,2.0,1,1,1.6304504835547389,1.6304504835547389
2016-11-14,air_68cc910e7b307b09,0,1,0,0,0,0,0,-0.2829755859144507,-0.4419061183254905,0.0,-1.355521782652035,-0.11924224293695908,1,3.0,1,1,-1.4562917837731277,-1.4562917837731277
2016-11-15,air_68cc910e7b307b09,0,0,0,0,0,1,0,-0.0988507358609082,-0.14167982419595884,0.0,-0.9311482488504524,0.012795823892146316,1,6.0,1,1,-0.9738856746104089,-0.9738856746104089
2016-11-16,air_68cc910e7b307b09,0,0,0,0,0,0,1,-0.4210692234546074,-0.6613022563432249,0.0,-1.1963817074764416,-0.2072676208230295,1,20.0,1,1,-0.41375452667941515,-0.41375452667941515
2016-11-17,air_68cc910e7b307b09,0,0,0,0,1,0,0,-0.4095614203262611,-0.2571514757842402,0.0,0.7928692322184762,-0.5263596156600343,1,8.0,1,1,-0.36595180330549976,-0.36595180330549976
2016-11-18,air_68cc910e7b307b09,1,0,0,0,0,0,0,-0.5591628609947641,-0.5573777699137719,0.0,1.0315793449818664,-0.7134135436679337,1,12.0,1,1,0.8783786295574895,0.8783786295574895
2016-11-19,air_68cc910e7b307b09,0,0,1,0,0,0,0,-0.7317799079199601,-0.9846228807904127,0.0,-1.355521782652035,-0.5153564434242754,1,2.0,1,1,1.3655285204290704,1.3655285204290704
2016-11-21,air_68cc910e7b307b09,0,1,0,0,0,0,0,-0.4095614203262611,-0.6728494215020532,0.0,-1.355521782652035,-0.26228348200182344,1,11.0,1,1,-1.3570372741723262,-1.3570372741723262
2016-11-22,air_68cc910e7b307b09,0,0,0,0,0,1,0,-0.24845217652941146,-0.14167982419595884,0.0,0.4215423901420916,-0.25128030976606447,1,9.0,1,1,0.5510576916460228,0.5510576916460228
2016-11-24,air_68cc910e7b307b09,0,0,0,0,1,0,0,-1.537326126904208,-1.3772264961905694,0.0,-1.355521782652035,-1.2855784999273907,1,7.0,1,1,-1.1833418823709236,-1.1833418823709236
2016-11-25,air_68cc910e7b307b09,1,0,0,0,0,0,0,-1.215107639310509,-1.1231888626963502,0.0,1.1111493825696632,-1.3515975333419434,1,9.0,1,1,0.7481070857064375,0.7481070857064375
2016-11-26,air_68cc910e7b307b09,0,0,1,0,0,0,0,-0.904396954845156,-0.8576040640433032,0.0,0.3684956984168938,-1.0325055385049384,1,12.0,1,1,1.6731445189344956,1.6731445189344956
2016-11-28,air_68cc910e7b307b09,0,1,0,0,0,0,0,-0.582178467251457,-0.7536795776138501,0.0,-0.4802513691862712,-0.3503088598878936,1,8.0,1,1,-1.3125187073660844,-1.3125187073660844
2016-11-29,air_68cc910e7b307b09,0,0,0,0,0,1,0,-0.6512252860215354,-0.7190380821373655,0.0,0.1563089315161026,-0.5593691323673107,1,4.0,1,1,-0.6841500840845398,-0.6841500840845398
2016-11-30,air_68cc910e7b307b09,0,0,0,0,0,0,1,-0.846857939203424,-1.007717211108069,0.0,-0.05587783538468859,-0.8564547827327981,1,4.0,1,1,-0.45133987406501275,-0.45133987406501275
2016-12-01,air_68cc910e7b307b09,0,0,0,0,1,0,0,-0.7087643016632673,-0.4650004486431467,0.0,-0.5332980609114689,-0.7354198881394512,1,9.0,1,1,-0.5535136339481908,-0.5535136339481908
2016-12-02,air_68cc910e7b307b09,1,0,0,0,0,0,0,-0.5361472547380713,-0.580472100231428,0.0,0.8989626156688718,-0.42733106553820527,1,13.0,1,1,1.0050011105555707,1.0050011105555707
2016-12-03,air_68cc910e7b307b09,0,0,1,0,0,0,0,-0.6167018766364961,-0.5342834395961155,0.0,0.4215423901420916,-0.7574262326109689,1,1.0,1,1,2.1106671550056757,2.1106671550056757
2016-12-05,air_68cc910e7b307b09,0,1,0,0,0,0,0,-0.3980536171979147,-0.2571514757842402,0.0,0.6602525029054817,-0.493350098952758,1,10.0,1,1,-1.248295201153801,-1.248295201153801
2016-12-06,air_68cc910e7b307b09,0,0,0,0,0,1,0,-0.6167018766364961,-0.39571745769017774,0.0,0.8989626156688718,-0.6143849935461047,1,2.0,1,1,-0.7786608119764794,-0.7786608119764794
2016-12-07,air_68cc910e7b307b09,0,0,0,0,0,0,1,-0.9964593798719273,-1.0770002020610379,0.0,-0.9576715947130514,-0.8454516104970392,1,11.0,1,1,-0.25210104229281566,-0.25210104229281566
2016-12-08,air_68cc910e7b307b09,0,0,0,0,1,0,0,-0.869873545460117,-0.7652267427726781,0.0,0.9254859615314707,-1.0545118829764561,1,12.0,1,1,-0.08971774533562207,-0.08971774533562207
2016-12-09,air_68cc910e7b307b09,1,0,0,0,0,0,0,-0.582178467251457,-0.36107596221369365,0.0,1.0050559991192676,-0.966486505090386,1,17.0,1,1,1.6143946070016681,1.6143946070016681
2016-12-10,air_68cc910e7b307b09,0,0,1,0,0,0,0,-0.8813813485884633,-0.9615285504727565,0.0,0.9520093073940695,-0.7684294048467277,1,9.0,1,1,2.3263267696162404,2.3263267696162404
2016-12-12,air_68cc910e7b307b09,0,1,0,0,0,0,0,-1.0539983955136594,-1.1578303581728349,0.0,0.6337291570428828,-1.0985245719194914,1,11.0,1,1,-1.0567194013728425,-1.0567194013728425
2016-12-13,air_68cc910e7b307b09,0,0,0,0,0,1,0,-0.7778111204333457,-0.6035664305490842,0.0,-0.6924381360870624,-1.010499194033421,1,2.0,1,1,-0.4896550340212045,-0.4896550340212045
2016-12-14,air_68cc910e7b307b09,0,0,0,0,0,0,1,-0.927412561101849,-1.0654530369022095,0.0,-1.2759517450642384,-0.8014389215540041,1,9.0,1,1,0.14783624639276677,0.14783624639276677
2016-12-15,air_68cc910e7b307b09,0,0,0,0,1,0,0,-1.1460608205404306,-1.2040190188081474,0.0,0.4745890818672895,-1.0435087107406975,1,4.0,1,1,0.24599603713767706,0.24599603713767706
2016-12-16,air_68cc910e7b307b09,1,0,0,0,0,0,0,-1.30717006433728,-1.2386605142846316,0.0,0.9254859615314707,-1.219559466512838,1,14.0,1,1,1.7815216856677236,1.7815216856677236
2016-12-17,air_68cc910e7b307b09,0,0,1,0,0,0,0,-1.0885218048986987,-0.8576040640433032,0.0,1.0315793449818664,-1.38460705004922,1,12.0,1,1,2.759105623978559,2.759105623978559
2016-12-19,air_68cc910e7b307b09,0,1,0,0,0,0,0,-0.7087643016632673,-0.5573777699137719,0.0,0.8459159239436742,-0.8674579549685568,1,8.0,1,1,-0.5308894442597728,-0.5308894442597728
2016-12-20,air_68cc910e7b307b09,0,0,0,0,0,1,0,-0.754795514176653,-0.6959437518197094,0.0,-0.4272046774610733,-0.7354198881394512,1,10.0,1,1,0.17046043608118477,0.17046043608118477
2016-12-21,air_68cc910e7b307b09,0,0,0,0,0,0,1,-0.6512252860215354,-0.407264622849006,0.0,0.7132991946306795,-0.8124420937897628,1,9.0,1,1,0.728402146300396,0.728402146300396
2016-12-22,air_68cc910e7b307b09,0,0,0,0,1,0,0,-0.1794053577593331,-0.03775533776650579,0.0,-0.6924381360870624,-0.6583976824891399,1,14.0,1,1,1.7968477496502002,1.7968477496502002
