visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Japanese food,Tōkyō-to Edogawa-ku Chūō,total_area_visitors,total_genre_visitors
2016-09-04,air_347be2c4feeb408b,0,0,0,1,0,0,0,1.3286099207775828,1.4505649200573616,0.0,0.2925129430727774,1.28604925822371,1,29.0,1,1,-1.0450145700663191,-1.045014570066319
2016-09-06,air_347be2c4feeb408b,0,0,0,0,0,1,0,1.3523085156984578,1.1496743064280515,0.0,1.2550816443418569,1.4857989955820194,1,19.0,1,1,-0.9264769938391106,-0.9264769938391105
2016-09-07,air_347be2c4feeb408b,0,0,0,0,0,0,1,1.2812127309358334,1.4264936709670164,0.0,-0.6953865134928567,1.3859241269028646,1,16.0,1,1,-0.8183740634065508,-0.8183740634065507
2016-09-08,air_347be2c4feeb408b,0,0,0,0,1,0,0,1.2930620283962708,1.2700305518797756,0.0,-0.3407559393410906,1.4192157497959161,1,11.0,1,1,-0.6535066598511026,-0.6535066598511023
2016-09-09,air_347be2c4feeb408b,1,0,0,0,0,0,0,1.364157813158895,1.438529295512189,0.0,0.9511125807832004,1.2749520505926926,1,30.0,1,1,0.8173610113625681,0.8173610113625686
2016-09-10,air_347be2c4feeb408b,0,0,1,0,0,0,0,1.233815541094084,1.4024224218766717,0.0,0.1911899218865587,1.1528827666515038,1,25.0,1,1,1.3858405142550254,1.3858405142550259
2016-09-11,air_347be2c4feeb408b,0,0,0,1,0,0,0,0.7953915350579013,0.6080712018952933,0.0,-1.4299784170929437,0.9753274445552288,1,20.0,1,1,-0.5541688318860476,-0.5541688318860474
2016-09-13,air_347be2c4feeb408b,0,0,0,0,0,1,0,0.8190901299787763,0.48771495644356927,0.0,-1.4299784170929437,1.0197162750792976,1,14.0,1,1,-1.1101267598249265,-1.1101267598249265
2016-09-14,air_347be2c4feeb408b,0,0,0,0,0,0,1,0.854638022360088,0.7043561982566722,0.0,-1.404647661796389,0.9198414064001428,1,13.0,1,1,-0.6689499356271825,-0.6689499356271823
2016-09-15,air_347be2c4feeb408b,0,0,0,0,1,0,0,0.9849802944248992,0.8247124437083962,0.0,-1.3286553959067247,1.041910690341332,1,34.0,1,1,-0.3062416478051962,-0.30624164780519597
2016-09-16,air_347be2c4feeb408b,1,0,0,0,0,0,0,0.854638022360088,0.5599287037146035,0.0,-1.4299784170929437,1.0308134827103146,1,24.0,1,1,0.7413967899775261,0.7413967899775264
2016-09-17,air_347be2c4feeb408b,0,0,1,0,0,0,0,1.0797746741083982,1.0533893100666722,0.0,0.46982823014866054,1.0086190674482804,1,26.0,1,1,1.2577030638967401,1.2577030638967406
2016-09-18,air_347be2c4feeb408b,0,0,0,1,0,0,0,1.0323774842666484,0.7404630718921895,0.0,-1.4299784170929437,1.1084939361274349,1,24.0,1,1,-0.057897077892558844,-0.05789707789255856
2016-09-21,air_347be2c4feeb408b,0,0,0,0,0,0,1,0.4991590985469671,0.4395724582628794,0.0,-1.379316906499834,0.564730762207593,1,17.0,1,1,0.17416944458042666,0.17416944458042696
2016-09-22,air_347be2c4feeb408b,0,0,0,0,1,0,0,0.40436471886346853,0.07850372190770724,1.0,-1.4299784170929437,0.5980223851006446,1,25.0,1,1,-0.5696121076621276,-0.5696121076621273
2016-09-23,air_347be2c4feeb408b,1,0,0,0,0,0,0,0.582104180770029,0.3071805882659832,0.0,-1.4299784170929437,0.7200916690418334,1,25.0,1,1,-0.03201915632183025,-0.03201915632182996
2016-09-24,air_347be2c4feeb408b,0,0,1,0,0,0,0,0.7005971553744027,0.511786205533914,0.0,-1.4299784170929437,0.9087441987691259,1,30.0,1,1,1.0047672498344575,1.004767249834458
2016-09-25,air_347be2c4feeb408b,0,0,0,1,0,0,0,0.8664873198205256,1.0172824364311548,0.0,-0.2647636734514265,0.8643553682450569,1,11.0,1,1,-0.6626891481503934,-0.6626891481503931
2016-09-27,air_347be2c4feeb408b,0,0,0,0,0,1,0,1.1271718639501476,1.2339236782442582,0.0,-0.08744838637554339,1.1306883513894697,1,29.0,1,1,-0.7369838262082916,-0.7369838262082914
2016-09-28,air_347be2c4feeb408b,0,0,0,0,0,0,1,1.1864183512523343,1.0293180609763275,0.0,-0.5687327370100831,1.2527576353306584,1,9.0,1,1,-0.6084289900182205,-0.6084289900182203
2016-09-29,air_347be2c4feeb408b,0,0,0,0,1,0,0,1.044226781727086,1.0533893100666722,0.0,-1.126009353534287,1.0308134827103146,1,21.0,1,1,-0.4727785946877883,-0.4727785946877881
2016-09-30,air_347be2c4feeb408b,1,0,0,0,0,0,0,0.6887478579139651,0.6923205737115,0.0,-0.6700557581963019,0.7755777071969193,1,31.0,1,1,1.0811488570512855,1.081148857051286
2016-10-01,air_347be2c4feeb408b,0,0,1,0,0,0,0,0.43991261124478026,0.24700246554012117,0.0,-1.4299784170929437,0.5203419316835244,1,35.0,1,1,1.1191309677438064,1.1191309677438068
2016-10-02,air_347be2c4feeb408b,0,0,0,1,0,0,0,0.8190901299787763,0.7645343209825343,0.0,0.46982823014866054,0.6978972537797992,1,31.0,1,1,-0.7252970229182851,-0.7252970229182849
2016-10-04,air_347be2c4feeb408b,0,0,0,0,0,1,0,1.0205281868062115,1.438529295512189,0.0,0.21652067718311332,0.8532581606140399,1,17.0,1,1,-0.992841341093076,-0.9928413410930758
2016-10-05,air_347be2c4feeb408b,0,0,0,0,0,0,1,0.949432402043587,0.7163918228018448,0.0,-0.9486940664584039,1.0197162750792976,1,34.0,1,1,-1.182334508723895,-1.182334508723895
2016-10-06,air_347be2c4feeb408b,0,0,0,0,1,0,0,1.2219662436336465,1.438529295512189,0.0,0.7231357831142078,1.0086190674482804,1,14.0,1,1,-0.6560109748418183,-0.656010974841818
2016-10-07,air_347be2c4feeb408b,1,0,0,0,0,0,0,0.6531999655326529,0.6080712018952933,0.0,0.2671821877762228,0.7311888766728508,1,32.0,1,1,0.6541631511342636,0.6541631511342639
2016-10-08,air_347be2c4feeb408b,0,0,1,0,0,0,0,0.6650492629930904,0.5839999528049481,0.0,-1.2779938853136155,0.6313140079936963,1,34.0,1,1,0.9346464300944187,0.9346464300944191
2016-10-09,air_347be2c4feeb408b,0,0,0,1,0,0,0,0.7835422375974641,0.632142450985638,0.0,-1.404647661796389,0.7089944614108165,1,29.0,1,1,0.13535256222433376,0.13535256222433406
2016-10-10,air_347be2c4feeb408b,0,1,0,0,0,0,0,0.28587174425909484,-0.0418525235440168,1.0,-1.4299784170929437,0.5092447240525071,1,21.0,1,1,-1.1026138148527795,-1.1026138148527793
2016-10-12,air_347be2c4feeb408b,0,0,0,0,0,0,1,0.28587174425909484,0.283109339175638,0.0,0.7484665384107624,0.19852291038402584,1,25.0,1,1,-0.748670629498298,-0.7486706294982979
2016-10-13,air_347be2c4feeb408b,0,0,0,0,1,0,0,0.037036497589910025,-0.23442251626677502,0.0,-1.4299784170929437,0.30949498669419767,1,22.0,1,1,-0.710688518805777,-0.7106885188057769
2016-10-14,air_347be2c4feeb408b,1,0,0,0,0,0,0,0.037036497589910025,-0.0418525235440168,0.0,-0.2647636734514265,0.09864804170487133,1,23.0,1,1,0.8286304288207886,0.8286304288207891
2016-10-15,air_347be2c4feeb408b,0,0,1,0,0,0,0,0.17922806711515832,0.39142996008218994,0.0,1.2804123996384114,-0.034518449867334995,1,22.0,1,1,1.3449367027400028,1.3449367027400032
2016-10-16,air_347be2c4feeb408b,0,0,0,1,0,0,0,0.29772104171953195,0.5960355773501207,0.0,0.2671821877762228,0.09864804170487133,1,34.0,1,1,-0.7611922044518764,-0.7611922044518762
2016-10-18,air_347be2c4feeb408b,0,0,0,0,0,1,0,0.6295013706117782,0.8006411946180515,0.0,0.21652067718311332,0.5203419316835244,1,24.0,1,1,-0.893920898959807,-0.8939208989598068
2016-10-19,air_347be2c4feeb408b,0,0,0,0,0,0,1,0.5939534782304661,0.41550120917253464,0.0,-0.8980325558652944,0.6868000461487822,1,11.0,1,1,-0.7419924561897229,-0.7419924561897228
2016-10-20,air_347be2c4feeb408b,0,0,0,0,1,0,0,0.7124464528348398,0.6802849491663274,0.0,1.2044201337487475,0.6202168003626789,1,11.0,1,1,-0.4974043587631591,-0.49740435876315886
2016-10-21,air_347be2c4feeb408b,1,0,0,0,0,0,0,0.29772104171953195,0.162753093723914,0.0,0.013874634810675591,0.3760782324803009,1,24.0,1,1,0.8545083503915172,0.8545083503915176
2016-10-22,air_347be2c4feeb408b,0,0,1,0,0,0,0,0.09628298489209686,-0.174244393540913,0.0,-1.4299784170929437,0.24291174090809461,1,32.0,1,1,1.4618047356400674,1.4618047356400679
2016-10-23,air_347be2c4feeb408b,0,0,0,1,0,0,0,0.23847455441734516,0.21089559190460386,0.0,-0.13810989696865286,0.29839777906318055,1,33.0,1,1,-0.46568303554742724,-0.465683035547427
2016-10-25,air_347be2c4feeb408b,0,0,0,0,0,1,0,-0.1644015592375251,-0.3186718880829822,0.0,-0.5687327370100831,-0.24536539485666153,1,25.0,1,1,-0.8530170874447843,-0.8530170874447841
2016-10-26,air_347be2c4feeb408b,0,0,0,0,0,0,1,0.3569675290217188,0.46364370735322413,0.0,1.1537586231556378,0.09864804170487133,1,27.0,1,1,-0.41851843655561544,-0.4185184365556152
2016-10-27,air_347be2c4feeb408b,0,0,0,0,1,0,0,0.43991261124478026,0.42753683371770723,0.0,0.6724742725210985,0.2651061561701291,1,12.0,1,1,-0.4034925466113214,-0.40349254661132117
2016-10-28,air_347be2c4feeb408b,1,0,0,0,0,0,0,-0.42508610336714725,-0.4871706317153957,0.0,-1.4299784170929437,-0.2564626024876787,1,24.0,1,1,0.7459880341271715,0.7459880341271719
2016-10-29,air_347be2c4feeb408b,0,0,1,0,0,0,0,-0.04590858463315145,0.09053934645287982,0.0,-1.4299784170929437,-0.07890728039140378,1,25.0,1,1,1.662984706560893,1.6629847065608934
2016-10-30,air_347be2c4feeb408b,0,0,0,1,0,0,0,-0.49618188812977143,-0.8241681189802231,0.0,-1.4299784170929437,-0.26755981011869584,1,27.0,1,1,-0.37344076672273335,-0.37344076672273313
2016-11-01,air_347be2c4feeb408b,0,0,0,0,0,1,0,-0.27104523638146144,-0.4029212598991889,0.0,-0.6193942476031925,-0.06781007276038643,1,26.0,1,1,-1.0963530273759903,-1.0963530273759903
2016-11-02,air_347be2c4feeb408b,0,0,0,0,0,0,1,-0.6028255652737078,-0.9204531153416022,0.0,-1.4299784170929437,-0.40072630169090195,1,30.0,1,1,0.18251716121614556,0.18251716121614586
2016-11-03,air_347be2c4feeb408b,0,0,0,0,1,0,0,-0.3065931287627736,-0.0418525235440168,1.0,1.0017740913763096,-0.44511513221497073,1,21.0,1,1,-0.33253695520771076,-0.3325369552077105
2016-11-04,air_347be2c4feeb408b,1,0,0,0,0,0,0,-0.14070296431665047,-0.11406627081505097,0.0,1.0524356019694194,-0.2342681872256442,1,30.0,1,1,-0.18979100073691751,-0.18979100073691724
2016-11-05,air_347be2c4feeb408b,0,0,1,0,0,0,0,-0.08145647701446362,-0.06592377263436153,0.0,0.2925129430727774,-0.1343933185464897,1,27.0,1,1,1.1400002593331038,1.1400002593331042
2016-11-06,air_347be2c4feeb408b,0,0,0,1,0,0,0,-0.09330577447490096,0.12664622008839713,0.0,1.1030971125625286,-0.3785318864288677,1,24.0,1,1,-0.8208783783972665,-0.8208783783972664
2016-11-08,air_347be2c4feeb408b,0,0,0,0,0,1,0,-0.6620720525758945,-0.703811873528499,0.0,-0.7967095346790756,-0.6559620772042973,1,17.0,1,1,-1.4774262917965582,-1.4774262917965582
2016-11-09,air_347be2c4feeb408b,0,0,0,0,0,0,1,-0.6383734576550197,-0.7158474980736714,0.0,-0.18877140756176214,-0.46730954747700526,1,22.0,1,1,-1.1376742247227989,-1.1376742247227987
2016-11-10,air_347be2c4feeb408b,0,0,0,0,1,0,0,-0.745017134798956,-1.0047024871578092,0.0,-1.3286553959067247,-0.5449900008941254,1,18.0,1,1,-0.8459215283044232,-0.845921528304423
2016-11-11,air_347be2c4feeb408b,1,0,0,0,0,0,0,-0.8279622170220178,-0.9445243644319471,0.0,-1.4299784170929437,-0.7669341535144691,1,28.0,1,1,0.19879520865579742,0.19879520865579772
2016-11-12,air_347be2c4feeb408b,0,0,1,0,0,0,0,-0.2473466414605868,-0.174244393540913,0.0,-0.18877140756176214,-0.24536539485666153,1,41.0,1,1,1.731853368805574,1.7318533688055744
2016-11-13,air_347be2c4feeb408b,0,0,0,1,0,0,0,-0.1999494516188373,-0.174244393540913,0.0,0.9004510701900906,-0.3563374711668334,1,5.0,1,1,-0.6710368647861122,-0.671036864786112
2016-11-15,air_347be2c4feeb408b,0,0,0,0,0,1,0,-0.09330577447490096,-0.16220876899574085,0.0,-1.1006785982377323,0.009870380656733782,1,19.0,1,1,-1.2470293126507166,-1.2470293126507164
2016-11-16,air_347be2c4feeb408b,0,0,0,0,0,0,1,-0.3539903186045231,-0.5473487544412577,0.0,-1.379316906499834,-0.16768494143954113,1,29.0,1,1,-0.6063420608592908,-0.6063420608592905
2016-11-17,air_347be2c4feeb408b,0,0,0,0,1,0,0,-0.3895382109858351,-0.174244393540913,0.0,0.6218127619279887,-0.3563374711668334,1,27.0,1,1,-0.5516645168953319,-0.5516645168953317
2016-11-18,air_347be2c4feeb408b,1,0,0,0,0,0,0,-0.5435790779715209,-0.3908856353540164,0.0,0.875120314893536,-0.7225453229904003,1,26.0,1,1,0.871621169494741,0.8716211694947413
2016-11-19,air_347be2c4feeb408b,0,0,1,0,0,0,0,-0.7213185398780814,-0.9324887398867746,0.0,-1.4299784170929437,-0.5560872085251426,1,24.0,1,1,1.4288312549289777,1.4288312549289781
2016-11-20,air_347be2c4feeb408b,0,0,0,1,0,0,0,-0.2117987490792746,0.042396848272189945,0.0,0.34317445366588695,-0.46730954747700526,1,36.0,1,1,-0.39472744414381655,-0.39472744414381633
2016-11-22,air_347be2c4feeb408b,0,0,0,0,0,1,0,-0.23549734400014946,-0.15017314445056826,0.0,0.24185143247966795,-0.24536539485666153,1,25.0,1,1,0.4972260783827482,0.49722607838274857
2016-11-23,air_347be2c4feeb408b,0,0,0,0,0,0,1,-0.5672776728923956,-0.5353131298960854,1.0,-1.4299784170929437,-0.5449900008941254,1,24.0,1,1,-0.46401349222028343,-0.4640134922202832
2016-11-24,air_347be2c4feeb408b,0,0,0,0,1,0,0,-1.5981665519504464,-1.4379849707840158,0.0,-1.4299784170929437,-1.3439889503273628,1,9.0,1,1,-1.486608780095849,-1.486608780095849
2016-11-25,air_347be2c4feeb408b,1,0,0,0,0,0,0,-1.2189890332164506,-1.028773736248154,0.0,1.0017740913763096,-1.3772805732204143,1,28.0,1,1,0.7226144275471585,0.722614427547159
2016-11-26,air_347be2c4feeb408b,0,0,1,0,0,0,0,-0.8516608119428923,-0.7278831226188438,0.0,0.36850520896244154,-0.9666838908727784,1,25.0,1,1,1.7806875111245295,1.78068751112453
2016-11-27,air_347be2c4feeb408b,0,0,0,1,0,0,0,-0.6502227551154572,-0.8362037435253955,0.0,-1.4299784170929437,-0.46730954747700526,1,29.0,1,1,-0.7995917009761834,-0.7995917009761832
2016-11-29,air_347be2c4feeb408b,0,0,0,0,0,1,0,-0.6265241601945823,-0.6677049998929817,0.0,-0.06211763107898853,-0.4784067551080224,1,20.0,1,1,-0.9156249622126761,-0.915624962212676
2016-11-30,air_347be2c4feeb408b,0,0,0,0,0,0,1,-0.8635101094033297,-0.9806312380674642,0.0,0.013874634810675591,-0.877906229824641,1,9.0,1,1,-0.6493328015332431,-0.6493328015332429
2016-12-01,air_347be2c4feeb408b,0,0,0,0,1,0,0,-0.6739213500363319,-0.4390281335347062,0.0,-0.5687327370100831,-0.755836945883452,1,22.0,1,1,-0.7662008344333078,-0.7662008344333076
2016-12-02,air_347be2c4feeb408b,1,0,0,0,0,0,0,-0.47248329320889676,-0.45106375807987836,0.0,0.7991280490038721,-0.4784067551080224,1,28.0,1,1,1.016454053124464,1.0164540531244644
2016-12-03,air_347be2c4feeb408b,0,0,1,0,0,0,0,-0.5435790779715209,-0.4029212598991889,0.0,0.08986690070033972,-0.6448648695732802,1,49.0,1,1,2.2811331234358776,2.2811331234358785
2016-12-04,air_347be2c4feeb408b,0,0,0,1,0,0,0,-0.42508610336714725,-0.34274313717332694,0.0,0.5711512513348795,-0.4562123398459879,1,31.0,1,1,-0.5762902809707027,-0.5762902809707025
2016-12-06,air_347be2c4feeb408b,0,0,0,0,0,1,0,-0.5791269703528329,-0.34274313717332694,0.0,0.6978050278176531,-0.6115732466802285,1,29.0,1,1,-1.0237278926452358,-1.0237278926452358
2016-12-07,air_347be2c4feeb408b,0,0,0,0,0,0,1,-0.9820030840077033,-1.0167381117029815,0.0,-0.7207172687894114,-0.7447397382524348,1,19.0,1,1,-0.42144013737811703,-0.4214401373781168
2016-12-08,air_347be2c4feeb408b,0,0,0,0,1,0,0,-0.8042636221011429,-0.7278831226188438,0.0,0.8244588043004267,-1.0221699290278643,1,23.0,1,1,-0.23570344223337147,-0.2357034422333712
