visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Italian/French,Fukuoka-ken Fukuoka-shi Daimyō,total_area_visitors,total_genre_visitors
2016-01-26,air_9438d67241c81314,0,0,0,0,0,1,0,-1.5513055672646605,-1.6628319499054143,0.0,-1.2151320863030632,-1.421479609441292,1,21.0,1,1,-1.22523434532637,-1.22523434532637
2016-01-27,air_9438d67241c81314,0,0,0,0,0,0,1,-1.2791881810152694,-1.306909610320176,0.0,-1.2151320863030632,-1.204129073281874,1,35.0,1,1,-1.072244025635987,-1.072244025635987
2016-01-28,air_9438d67241c81314,0,0,0,0,1,0,0,-1.0689156552771035,-1.0814921285828585,0.0,-1.2647665550633027,-0.8660282392561127,1,21.0,1,1,-1.0778913193158335,-1.0778913193158335
2016-01-29,air_9438d67241c81314,1,0,0,0,0,0,0,-0.7349534085164872,-0.7730261009423186,0.0,-1.2647665550633027,-0.44340219672391096,1,39.0,1,1,-0.9336286353124859,-0.9336286353124859
2016-01-30,air_9438d67241c81314,0,0,1,0,0,0,0,-0.7596913527209772,-0.7374338669837947,0.0,0.5220743203053106,-0.624527643523426,1,35.0,1,1,-0.6294448621025801,-0.6294448621025801
2016-01-31,air_9438d67241c81314,0,0,0,1,0,0,0,-0.920487990050163,-0.9984435826796362,0.0,0.0753641014631574,-0.7452779413897693,1,36.0,1,1,-1.189297021909166,-1.189297021909166
2016-02-01,air_9438d67241c81314,0,1,0,0,0,0,0,-1.192605376299554,-1.3780940782372235,0.0,-1.239949320683183,-1.023003626482359,1,25.0,1,1,-1.4459921891749092,-1.4459921891749092
2016-02-02,air_9438d67241c81314,0,0,0,0,0,1,0,-1.3162950973220044,-1.3187736883063506,0.0,-0.6443356955603119,-1.0833787754155306,1,23.0,1,1,-1.2965956018262468,-1.2965956018262468
2016-02-03,air_9438d67241c81314,0,0,0,0,0,0,1,-1.2544502368107793,-1.2475892203893029,0.0,-0.5450667580398334,-1.2282791328551428,1,33.0,1,1,-1.2211272226501182,-1.2211272226501182
2016-02-04,air_9438d67241c81314,0,0,0,0,1,0,0,-1.3039261252197596,-1.2119969864307791,0.0,0.3483536796444732,-1.3973295498680234,1,31.0,1,1,-1.1831363378947883,-1.1831363378947883
2016-02-05,air_9438d67241c81314,1,0,0,0,0,0,0,-1.2915571531175145,-1.2119969864307791,0.0,-0.3961633517591156,-1.1799790137086053,1,44.0,1,1,-0.8057944420141457,-0.8057944420141457
2016-02-06,air_9438d67241c81314,0,0,1,0,0,0,0,-1.3410330415264948,-1.6035115599745413,0.0,-1.0910459144024651,-1.1920540434952398,1,26.0,1,1,-0.5806727803220889,-0.5806727803220889
2016-02-08,air_9438d67241c81314,0,1,0,0,0,0,0,-1.2915571531175145,-1.330637766292525,0.0,-0.2720771798585175,-1.445629669014561,1,26.0,1,1,-1.3941397653872292,-1.3941397653872292
2016-02-09,air_9438d67241c81314,0,0,0,0,0,1,0,-0.920487990050163,-0.9865795046934617,0.0,1.1176879454281816,-0.9988535669090903,1,40.0,1,1,-1.174408702207753,-1.174408702207753
2016-02-10,air_9438d67241c81314,0,0,0,0,0,0,1,-1.155498459992819,-0.8798028028178901,0.0,1.167322414188421,-1.27657925200168,1,34.0,1,1,-0.8476357542784618,-0.8476357542784618
2016-02-11,air_9438d67241c81314,0,0,0,0,1,0,0,-0.8091672411299574,-0.5238804632326516,1.0,0.8198811328667462,-1.1558289541353368,1,42.0,1,1,-0.9215639624509959,-0.9215639624509959
2016-02-12,air_9438d67241c81314,1,0,0,0,0,0,0,-0.2525634965289301,-0.2628707475368103,0.0,-1.0910459144024651,-0.4192521371506424,1,22.0,1,1,-0.8648343304852667,-0.8648343304852667
2016-02-13,air_9438d67241c81314,0,0,1,0,0,0,0,0.01955388972046116,-0.04931734378566725,0.0,-0.9173252737416279,0.039598994741462404,1,23.0,1,1,-0.6733397357050223,-0.6733397357050223
2016-02-15,air_9438d67241c81314,0,1,0,0,0,0,0,-1.576043511469151,-1.8170649637256844,0.0,-0.7436046330807904,-1.27657925200168,1,34.0,1,1,-1.3977334977289495,-1.3977334977289495
2016-02-16,air_9438d67241c81314,0,0,0,0,0,1,0,-1.4647227625489454,-1.5916474819883666,0.0,-1.165497617542824,-1.3248793711482172,1,38.0,1,1,-1.2357588471842655,-1.2357588471842655
2016-02-17,air_9438d67241c81314,0,0,0,0,0,0,1,-1.40287790203772,-1.5441911700436681,0.0,-0.8428735706012689,-1.4335546392279264,1,53.0,1,1,-1.0653132561198122,-1.0653132561198122
2016-02-18,air_9438d67241c81314,0,0,0,0,1,0,0,-1.2668192089130246,-0.9865795046934617,0.0,-0.14799100795791933,-1.4697797285878293,1,32.0,1,1,-1.0750676724759103,-1.0750676724759103
2016-02-19,air_9438d67241c81314,1,0,0,0,0,0,0,-0.8215362132322025,-0.8323464908731917,0.0,-0.6939701643205513,-1.023003626482359,1,38.0,1,1,-0.7531719327246683,-0.7531719327246683
2016-02-20,air_9438d67241c81314,0,0,1,0,0,0,0,-0.9823328505613882,-1.128948440527557,0.0,-1.2647665550633027,-0.7694280009630381,1,55.0,1,1,-0.787569085138278,-0.787569085138278
2016-02-21,air_9438d67241c81314,0,0,0,1,0,0,0,-1.2668192089130246,-1.366230000251049,0.0,1.092870711048062,-1.2524291924284114,1,25.0,1,1,-1.1595203825063398,-1.1595203825063398
2016-02-22,air_9438d67241c81314,0,1,0,0,0,0,0,-1.3039261252197596,-1.2950455323340015,0.0,-1.2647665550633027,-1.3128043413615833,1,26.0,1,1,-1.3846420441983966,-1.3846420441983966
2016-02-23,air_9438d67241c81314,0,0,0,0,0,1,0,-1.0689156552771035,-0.8798028028178901,0.0,0.025729632702918108,-0.9384784179759187,1,27.0,1,1,-1.166451152022515,-1.166451152022515
2016-02-25,air_9438d67241c81314,0,0,0,0,1,0,0,-1.5141986509579255,-1.5085989360851444,0.0,-0.4954322892795941,-1.445629669014561,1,32.0,1,1,-1.0167978695065867,-1.0167978695065867
2016-02-26,air_9438d67241c81314,1,0,0,0,0,0,0,-1.3781399578332298,-1.18826883045843,0.0,0.7950638984866267,-1.5905300264541729,1,55.0,1,1,-0.6030052598742086,-0.6030052598742086
2016-02-27,air_9438d67241c81314,0,0,1,0,0,0,0,-0.9947018226636333,-0.7374338669837947,0.0,-0.7187873987006708,-1.0109285966957249,1,26.0,1,1,-0.4333297543115523,-0.43332975431155235
2016-02-28,air_9438d67241c81314,0,0,0,1,0,0,0,-0.48757396647158613,-0.32219113746768335,0.0,1.1921396485685407,-0.7573529711764037,1,25.0,1,1,-1.0221884680191673,-1.0221884680191673
2016-02-29,air_9438d67241c81314,0,1,0,0,0,0,0,-1.3039261252197596,-0.7730261009423186,0.0,-0.4457978205193549,-1.3369544009348517,1,32.0,1,1,-1.336383352752437,-1.336383352752437
2016-03-01,air_9438d67241c81314,0,0,0,0,0,1,0,-1.6007814556736408,-1.639103793933065,0.0,-0.07353930481756049,-1.3611044605081204,1,29.0,1,1,-1.226261125995433,-1.226261125995433
2016-03-02,air_9438d67241c81314,0,0,0,0,0,0,1,-1.2049743484017992,-0.9391231927487632,0.0,1.1176879454281816,-1.4094045796546577,1,30.0,1,1,-1.0950898955226382,-1.0950898955226382
2016-03-03,air_9438d67241c81314,0,0,0,0,1,0,0,-0.7225844364142422,-0.27473482552298506,0.0,1.3410430548492585,-1.059228715842262,1,48.0,1,1,-1.1120317765621774,-1.1120317765621774
2016-03-04,air_9438d67241c81314,1,0,0,0,0,0,0,-0.19071863601770486,0.010003046145205797,0.0,-0.24725994547839794,-0.27435177971103025,1,32.0,1,1,-0.7354599661833321,-0.7354599661833321
2016-03-05,air_9438d67241c81314,0,0,1,0,0,0,0,0.10613669443617643,0.306604995799571,0.0,1.2417741173287797,-0.2985018392842991,1,38.0,1,1,-0.5100816093240096,-0.5100816093240096
2016-03-06,air_9438d67241c81314,0,0,0,1,0,0,0,0.03192286182270595,0.09305159204842797,0.0,-0.7932391018410297,0.0516740245280967,1,28.0,1,1,-1.1507927468193047,-1.1507927468193047
2016-03-07,air_9438d67241c81314,0,1,0,0,0,0,0,-0.27730144073342033,-0.40523968337090555,0.0,-1.2151320863030632,-0.04492621376497785,1,18.0,1,1,-1.4418850664986573,-1.4418850664986573
2016-03-08,air_9438d67241c81314,0,0,0,0,0,1,0,-0.37625321755138064,-0.22727851357828638,0.0,-0.4457978205193549,-0.25020172013776165,1,32.0,1,1,-1.1027907505406107,-1.1027907505406107
2016-03-09,air_9438d67241c81314,0,0,0,0,0,0,1,-0.8215362132322025,-1.0103076606658108,0.0,-1.2647665550633027,-0.5762275243768886,1,24.0,1,1,-1.1497659661502415,-1.1497659661502415
2016-03-10,air_9438d67241c81314,0,0,0,0,1,0,0,-0.895750045845673,-1.0577639726105093,0.0,-1.1903148519229438,-0.8177281201095753,1,25.0,1,1,-1.0278357616990137,-1.0278357616990137
2016-03-11,air_9438d67241c81314,1,0,0,0,0,0,0,-1.2668192089130246,-1.401822234209573,0.0,-1.115863148782585,-1.059228715842262,1,31.0,1,1,-0.6851477133992464,-0.6851477133992464
2016-03-12,air_9438d67241c81314,0,0,1,0,0,0,0,-1.3657709857309848,-1.330637766292525,0.0,-1.0165942112621063,-1.3248793711482172,1,3.0,1,1,-0.4928830331172047,-0.49288303311720477
2016-03-14,air_9438d67241c81314,0,1,0,0,0,0,0,-1.0070707947658784,-0.9628513487211123,0.0,-0.8676908049813885,-0.91432835840265,1,31.0,1,1,-1.3317628397416537,-1.3317628397416534
2016-03-15,air_9438d67241c81314,0,0,0,0,0,1,0,-0.8710121016411827,-0.7848901789284931,0.0,0.8943328360071049,-0.7452779413897693,1,28.0,1,1,-1.0535052784255878,-1.0535052784255878
2016-03-16,air_9438d67241c81314,0,0,0,0,0,0,1,-0.7102154643119972,-0.35778337142620725,0.0,0.44762261716495183,-0.8298031498962097,1,52.0,1,1,-0.9631485795480463,-0.9631485795480463
2016-03-17,air_9438d67241c81314,0,0,0,0,1,0,0,-0.4133601338581159,-0.04931734378566725,0.0,1.2914085860890192,-0.805653090322941,1,26.0,1,1,-0.9151465832693523,-0.9151465832693523
2016-03-18,air_9438d67241c81314,1,0,0,0,0,0,0,-0.16598069181321484,-0.35778337142620725,0.0,-1.165497617542824,-0.08115130312488095,1,30.0,1,1,-0.5352377357160524,-0.5352377357160524
2016-03-19,air_9438d67241c81314,0,0,1,0,0,0,0,-0.3267773291424004,-0.4289678393432551,0.0,-0.3465288829988763,-0.37095201800410504,1,31.0,1,1,-0.517525769174716,-0.5175257691747162
2016-03-20,air_9438d67241c81314,0,0,0,1,0,0,0,-0.6607395759030169,-0.5713367751773503,1.0,1.4154947579896175,-0.5762275243768886,1,13.0,1,1,-0.7323796241761431,-0.7323796241761432
2016-03-21,air_9438d67241c81314,0,1,0,0,0,0,0,-0.8215362132322025,-0.701841633025271,1.0,0.9439673047673444,-0.8177281201095753,1,38.0,1,1,-1.1831363378947883,-1.1831363378947883
2016-03-22,air_9438d67241c81314,0,0,0,0,0,1,0,-0.685477520107507,-0.32219113746768335,0.0,1.5395809298902157,-1.1799790137086053,1,33.0,1,1,-1.049398155749336,-1.049398155749336
2016-03-23,air_9438d67241c81314,0,0,0,0,0,0,1,-0.5494188269828114,-0.40523968337090555,0.0,0.0009123983227983472,-0.6124526137367917,1,35.0,1,1,-0.9469767840103045,-0.9469767840103045
2016-03-24,air_9438d67241c81314,0,0,0,0,1,0,0,-0.7967982690277124,-0.8323464908731917,0.0,-0.07353930481756049,-0.6486777030966946,1,19.0,1,1,-1.0073001483177542,-1.0073001483177542
2016-03-25,air_9438d67241c81314,1,0,0,0,0,0,0,-0.945225934254653,-0.8560746468455408,0.0,1.2914085860890192,-0.9384784179759187,1,49.0,1,1,-0.3953388695562223,-0.3953388695562223
2016-03-26,air_9438d67241c81314,0,0,1,0,0,0,0,-0.8462741574366927,-0.5476086192050011,0.0,0.9936017735275835,-1.0954538052021652,1,25.0,1,1,-0.4012428584033344,-0.40124285840333446
2016-03-27,air_9438d67241c81314,0,0,0,1,0,0,0,-0.8462741574366927,-0.8086183349008425,0.0,0.3235364452643537,-0.7935780605363068,1,47.0,1,1,-0.9667423118897667,-0.9667423118897667
2016-03-28,air_9438d67241c81314,0,1,0,0,0,0,0,-0.685477520107507,-0.38151152739855637,0.0,1.440311992369737,-0.9384784179759187,1,33.0,1,1,-1.0855921743338057,-1.0855921743338057
2016-03-29,air_9438d67241c81314,0,0,0,0,0,1,0,-0.38862218965362566,-0.32219113746768335,0.0,-0.47061505489947447,-0.6366026733100603,1,50.0,1,1,-0.8070779178504744,-0.8070779178504744
2016-03-30,air_9438d67241c81314,0,0,0,0,0,0,1,-0.07939788709749934,-0.08490957774419117,0.0,-1.0910459144024651,-0.04492621376497785,1,25.0,1,1,-0.8935841892190299,-0.8935841892190299
2016-03-31,air_9438d67241c81314,0,0,0,0,1,0,0,-0.2401945244266851,-0.29846298149533423,0.0,-1.0414114456422259,-0.08115130312488095,1,47.0,1,1,-0.8573901706345601,-0.8573901706345601
2016-04-01,air_9438d67241c81314,1,0,0,0,0,0,0,-0.28967041283566536,-0.4882882292741281,0.0,-1.2151320863030632,-0.06907627333824665,1,37.0,1,1,-0.6476702189784479,-0.6476702189784479
2016-04-02,air_9438d67241c81314,0,0,1,0,0,0,0,0.044291833924951174,0.09305159204842797,0.0,0.8198811328667462,0.0758240841013655,1,30.0,1,1,-0.6651254903525184,-0.6651254903525184
2016-04-03,air_9438d67241c81314,0,0,0,1,0,0,0,0.15561258284515647,0.3184690737857454,0.0,-1.0165942112621063,0.2931746202607836,1,24.0,1,1,-1.1969978769271383,-1.1969978769271383
2016-04-04,air_9438d67241c81314,0,1,0,0,0,0,0,-0.2401945244266851,-0.5357445412188264,0.0,-1.2647665550633027,-0.008701124405074978,1,28.0,1,1,-1.3112272263603941,-1.3112272263603941
2016-04-05,air_9438d67241c81314,0,0,0,0,0,1,0,-0.2278255523244401,-0.13236588968888985,0.0,0.8446983672468659,-0.25020172013776165,1,47.0,1,1,-1.1038175312096736,-1.1038175312096736
2016-04-06,air_9438d67241c81314,0,0,0,0,0,0,1,-0.1288737755064796,-0.04931734378566725,0.0,-0.048722070437440736,-0.31057686907093335,1,41.0,1,1,-1.0357933118842517,-1.0357933118842517
2016-04-07,air_9438d67241c81314,0,0,0,0,1,0,0,0.1927194991518917,0.3659253857304441,0.0,-1.2647665550633027,0.0516740245280967,1,32.0,1,1,-1.153359698491962,-1.153359698491962
2016-04-08,air_9438d67241c81314,1,0,0,0,0,0,0,-0.15361171971096985,-0.0730454997580168,0.0,0.0753641014631574,-0.08115130312488095,1,37.0,1,1,-0.586576769169201,-0.586576769169201
2016-04-09,air_9438d67241c81314,0,0,1,0,0,0,0,0.03192286182270595,0.2710127618410471,0.0,0.6461604922059089,-0.09322633291151523,1,35.0,1,1,-0.4928830331172047,-0.49288303311720477
2016-04-10,air_9438d67241c81314,0,0,0,1,0,0,0,-0.017553026586274084,0.16423605996547538,0.0,-0.1231737735777998,0.039598994741462404,1,40.0,1,1,-1.0812283564902883,-1.0812283564902883
2016-04-11,air_9438d67241c81314,0,1,0,0,0,0,0,-0.3391463012446456,-0.36964744941238203,0.0,0.7454294297263873,-0.37095201800410504,1,44.0,1,1,-1.3338164010797795,-1.3338164010797795
2016-04-12,air_9438d67241c81314,0,0,0,0,0,1,0,-0.16598069181321484,0.1286438260069519,0.0,0.621343257825789,-0.5400024350169857,1,33.0,1,1,-1.1679913230261094,-1.1679913230261094
2016-04-13,air_9438d67241c81314,0,0,0,0,0,0,1,0.007184917618215932,-0.06118142177184203,0.0,-0.8180563362211494,0.14827426282117145,1,26.0,1,1,-1.0786614048176308,-1.0786614048176308
2016-04-14,air_9438d67241c81314,0,0,0,0,1,0,0,0.0690297781294412,0.057459358089904065,0.0,0.57170878906555,0.23279947132761172,1,32.0,1,1,-1.0450343379058185,-1.0450343379058185
2016-04-15,air_9438d67241c81314,1,0,0,0,0,0,0,-0.017553026586274084,0.06932343607607884,0.0,1.564398164270335,-0.008701124405074978,1,56.0,1,1,-0.6148132375684328,-0.6148132375684328
2016-04-16,air_9438d67241c81314,0,0,1,0,0,0,0,0.25456435966311697,0.5438865555230632,0.0,0.10018133584327694,-0.008701124405074978,1,37.0,1,1,-0.3958522598907538,-0.39585225989075384
2016-04-17,air_9438d67241c81314,0,0,0,1,0,0,0,0.0690297781294412,-0.025589187813318117,0.0,1.3658602892293779,-0.008701124405074978,1,29.0,1,1,-1.118449155743821,-1.118449155743821
2016-04-18,air_9438d67241c81314,0,1,0,0,0,0,0,-0.2154565802221951,-0.40523968337090555,0.0,-1.1903148519229438,-0.18982657120459,1,29.0,1,1,-1.4246864902918526,-1.4246864902918526
2016-04-19,air_9438d67241c81314,0,0,0,0,0,1,0,-0.20308760811994986,0.06932343607607884,0.0,1.3658602892293779,-0.37095201800410504,1,33.0,1,1,-1.1027907505406107,-1.1027907505406107
2016-04-20,air_9438d67241c81314,0,0,0,0,0,0,1,-0.0422909707907641,0.21169237191017407,0.0,1.092870711048062,-0.47962728608381405,1,43.0,1,1,-0.9669990070570325,-0.9669990070570325
2016-04-21,air_9438d67241c81314,0,0,0,0,1,0,0,0.10613669443617643,0.03373120211755493,0.0,-1.2647665550633027,0.09997414367463407,1,23.0,1,1,-1.0750676724759103,-1.0750676724759103
2016-04-22,air_9438d67241c81314,1,0,0,0,0,0,0,0.21745744335638173,0.19982829392399928,0.0,0.8446983672468659,0.32939970962068627,1,32.0,1,1,-0.5680947171260675,-0.5680947171260675
2016-04-23,air_9438d67241c81314,0,0,1,0,0,0,0,-0.005184054484029295,0.03373120211755493,0.0,-0.9917769768819867,0.19657438196770885,1,32.0,1,1,-0.46926707772875637,-0.46926707772875637
2016-04-24,air_9438d67241c81314,0,0,0,1,0,0,0,-0.017553026586274084,-0.037453265799492895,0.0,-0.4457978205193549,0.0516740245280967,1,20.0,1,1,-1.0966300665262327,-1.0966300665262327
2016-04-25,air_9438d67241c81314,0,1,0,0,0,0,0,0.13087463864066645,0.306604995799571,0.0,-0.6691529299404315,-0.11737639248478403,1,43.0,1,1,-1.2855577096338198,-1.2855577096338198
2016-04-26,air_9438d67241c81314,0,0,0,0,0,1,0,0.4277299690945475,0.6269351014262854,0.0,0.44762261716495183,0.36562479898058936,1,43.0,1,1,-1.004476501477831,-1.004476501477831
2016-04-27,air_9438d67241c81314,0,0,0,0,0,0,1,0.1927194991518917,-0.001861031840968981,0.0,-1.239949320683183,0.425999947913761,1,20.0,1,1,-0.9847109735983687,-0.9847109735983687
2016-04-28,air_9438d67241c81314,0,0,0,0,1,0,0,-0.2401945244266851,-0.39337560538473115,0.0,-1.2647665550633027,-0.04492621376497785,1,48.0,1,1,-0.7387970033577868,-0.7387970033577868
2016-04-29,air_9438d67241c81314,1,0,0,0,0,0,0,-0.2278255523244401,-0.20355035760593726,1.0,1.7133015705510528,-0.25020172013776165,1,55.0,1,1,-0.5629608137807527,-0.5629608137807527
2016-04-30,air_9438d67241c81314,0,0,1,0,0,0,0,0.15561258284515647,0.4133816976751423,0.0,1.8125705080715315,-0.262276749924396,1,26.0,1,1,-0.6078824680522577,-0.6078824680522578
2016-05-02,air_9438d67241c81314,0,1,0,0,0,0,0,0.5637886622192433,0.7218477253156823,0.0,0.968784539147464,0.34147473940732076,1,46.0,1,1,-1.0350232263824544,-1.0350232263824544
2016-05-03,air_9438d67241c81314,0,0,0,0,0,1,0,0.20508847125413696,0.09305159204842797,1.0,-1.0662286800223457,0.244874501114246,1,16.0,1,1,-0.744444297037633,-0.744444297037633
2016-05-04,air_9438d67241c81314,0,0,0,0,0,0,1,0.5514196901169981,0.7099836473295076,1.0,1.8622049768317706,0.2569495309008805,1,25.0,1,1,-0.8022007096724253,-0.8022007096724253
2016-05-05,air_9438d67241c81314,0,0,0,0,1,0,0,0.5885266064237333,0.7218477253156823,1.0,0.8446983672468659,0.5105251564202012,1,21.0,1,1,-0.9978024271289216,-0.9978024271289216
2016-05-06,air_9438d67241c81314,1,0,0,0,0,0,0,0.279302303867607,0.0811875140622532,0.0,-1.2647665550633027,0.244874501114246,1,41.0,1,1,-1.1551565646628221,-1.1551565646628221
2016-05-07,air_9438d67241c81314,0,0,1,0,0,0,0,0.3535161364810775,0.247284605868698,0.0,0.57170878906555,0.36562479898058936,1,13.0,1,1,-0.7198015609801217,-0.7198015609801217
2016-05-08,air_9438d67241c81314,0,0,0,1,0,0,0,0.477205857503528,0.7218477253156823,0.0,-0.02390483605732119,0.244874501114246,1,30.0,1,1,-1.067366817457938,-1.067366817457938
2016-05-09,air_9438d67241c81314,0,1,0,0,0,0,0,0.25456435966311697,-0.025589187813318117,0.0,-1.2647665550633027,0.4622250372736641,1,27.0,1,1,-1.504261992144233,-1.504261992144233
2016-05-10,air_9438d67241c81314,0,0,0,0,0,1,0,0.304040248072097,0.3540613077442693,0.0,-1.2647665550633027,0.23279947132761172,1,23.0,1,1,-1.338436914090563,-1.3384369140905628
2016-05-11,air_9438d67241c81314,0,0,0,0,0,0,1,-0.17834966391545984,-0.22727851357828638,0.0,-0.3465288829988763,-0.11737639248478403,1,31.0,1,1,-1.144375367637661,-1.144375367637661
2016-05-12,air_9438d67241c81314,0,0,0,0,1,0,0,0.14324361074291167,0.3777894637166184,0.0,2.035925617492608,-0.3468019584308362,1,35.0,1,1,-1.02141838251737,-1.02141838251737
2016-05-13,air_9438d67241c81314,1,0,0,0,0,0,0,0.3782540806855675,0.40151761968896754,0.0,1.1921396485685407,0.38977485855385796,1,62.0,1,1,-0.6569112450000146,-0.6569112450000146
2016-05-14,air_9438d67241c81314,0,0,1,0,0,0,0,0.34114716437883225,0.3777894637166184,0.0,1.6884843361709332,0.30524965004741766,1,23.0,1,1,-0.4928830331172047,-0.49288303311720477
2016-05-15,air_9438d67241c81314,0,0,0,1,0,0,0,0.8977509089798595,1.1014982208732698,0.0,-0.09835653919768003,0.6192004244999105,1,11.0,1,1,-1.1207594122492126,-1.1207594122492126
2016-05-16,air_9438d67241c81314,0,1,0,0,0,0,0,0.007184917618215932,0.4727020876060154,0.0,-1.1903148519229438,-0.20190160099122428,1,30.0,1,1,-1.4418850664986573,-1.4418850664986573
2016-05-17,air_9438d67241c81314,0,0,0,0,0,1,0,0.10613669443617643,0.4489739316336663,0.0,2.035925617492608,-0.3951020775773736,1,47.0,1,1,-1.2660488769216234,-1.2660488769216234
2016-05-18,air_9438d67241c81314,0,0,0,0,0,0,1,0.2916712759698522,0.4845661655921902,0.0,1.88702221121189,-0.15360148184468692,1,43.0,1,1,-1.0588958769381684,-1.0588958769381684
2016-05-19,air_9438d67241c81314,0,0,0,0,1,0,0,0.6256335227304686,0.6981195693433327,0.0,1.2665913517088994,0.2569495309008805,1,30.0,1,1,-1.0501682412511333,-1.0501682412511333
2016-05-20,air_9438d67241c81314,1,0,0,0,0,0,0,0.8606439926731243,1.0659059869147458,0.0,1.8622049768317706,0.4863750968469327,1,42.0,1,1,-0.6563978546654832,-0.6563978546654832
2016-05-21,air_9438d67241c81314,0,0,1,0,0,0,0,0.6008955785259785,0.6269351014262854,0.0,1.1921396485685407,0.6192004244999105,1,41.0,1,1,-0.3755733416767601,-0.3755733416767601
2016-05-22,air_9438d67241c81314,0,0,0,1,0,0,0,0.5390507180147532,0.6269351014262854,0.0,1.7629360393112918,0.40184988834049246,1,31.0,1,1,-1.1248665349254645,-1.1248665349254645
