visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Western food,Tōkyō-to Suginami-ku Asagayaminami,total_area_visitors,total_genre_visitors
2016-01-22,air_79f528087f49df06,1,0,0,0,0,0,0,-1.1848200355588545,-1.2521361624204672,0.0,0.8239842327159714,-0.94136845288191,1,31.0,1,1,-0.7690861635696512,-0.7690861635696512
2016-01-23,air_79f528087f49df06,0,0,1,0,0,0,0,-1.354317618547118,-1.5770040136419123,0.0,-1.134703002320186,-0.9869786644354708,1,37.0,1,1,-0.6971939288386257,-0.6971939288386257
2016-01-24,air_79f528087f49df06,0,0,0,1,0,0,0,-1.475387320681592,-1.360425446160949,0.0,0.924429731948595,-1.5114960973014222,1,49.0,1,1,-1.3814182878585592,-1.3814182878585592
2016-01-25,air_79f528087f49df06,0,1,0,0,0,0,0,-1.5843500526026184,-1.4326183019879368,0.0,1.07509798079753,-1.6825343906272758,1,4.0,1,1,-1.4056319919172728,-1.4056319919172728
2016-01-26,air_79f528087f49df06,0,0,0,0,0,1,0,-1.475387320681592,-1.2160397345069731,0.0,0.8239842327159714,-1.5913139675201537,1,27.0,1,1,-1.2361360635062786,-1.2361360635062786
2016-01-27,air_79f528087f49df06,0,0,0,0,0,0,1,-1.1363921547050648,-0.782882599545046,0.0,0.9997638563730629,-1.4886909915246416,1,26.0,1,1,-1.087359077743462,-1.087359077743462
2016-01-28,air_79f528087f49df06,0,0,0,0,1,0,0,-0.9911085121436962,-0.6986576010802269,0.0,1.0248752311812186,-1.329055251087178,1,28.0,1,1,-1.0928508456743042,-1.0928508456743042
2016-01-29,air_79f528087f49df06,1,0,0,0,0,0,0,-1.2211409461991967,-1.516843300452756,0.0,-1.360705375593589,-0.9299658999935195,1,19.0,1,1,-0.9525611376227893,-0.9525611376227893
2016-01-30,air_79f528087f49df06,0,0,1,0,0,0,0,-1.4027454994009076,-1.7574861532093822,0.0,-1.360705375593589,-1.0667965346542025,1,49.0,1,1,-0.656754546802424,-0.656754546802424
2016-01-31,air_79f528087f49df06,0,0,0,1,0,0,0,-1.0879642738512754,-1.0355575949395035,0.0,0.09575436327945139,-1.123809299096154,1,53.0,1,1,-1.201188449400919,-1.201188449400919
2016-02-02,air_79f528087f49df06,0,0,0,0,0,1,0,-1.1242851844916175,-1.1679111639556479,0.0,0.4473136105936336,-0.9071607942167391,1,23.0,1,1,-1.3055320400869213,-1.3055320400869213
2016-02-03,air_79f528087f49df06,0,0,0,0,0,0,1,-1.233247916412644,-1.3724575887987802,0.0,-0.1302480099939513,-1.089601640430983,1,31.0,1,1,-1.2321420504656662,-1.2321420504656662
2016-02-04,air_79f528087f49df06,0,0,0,0,1,0,0,-1.2453548866260915,-1.204007591869142,0.0,0.1208657380876074,-1.135211851984544,1,28.0,1,1,-1.1951974298400003,-1.1951974298400003
2016-02-05,air_79f528087f49df06,1,0,0,0,0,0,0,-1.0153224525705908,-0.81897902745854,0.0,0.924429731948595,-1.3062501453103976,1,34.0,1,1,-0.8282474817337243,-0.8282474817337243
2016-02-06,air_79f528087f49df06,0,0,1,0,0,0,0,-1.0274294227840384,-1.2401040197826358,0.0,-1.159814377128342,-0.9299658999935195,1,38.0,1,1,-0.6093256419451502,-0.6093256419451502
2016-02-07,air_79f528087f49df06,0,0,0,1,0,0,0,-1.2816757972664337,-1.3724575887987802,0.0,0.9997638563730629,-1.123809299096154,1,50.0,1,1,-1.2084275980370291,-1.2084275980370291
2016-02-09,air_79f528087f49df06,0,0,0,0,0,1,0,-1.100071244064723,-0.590368317339745,0.0,0.8490956075241277,-1.3518603568639587,1,14.0,1,1,-1.1867101521286987,-1.1867101521286987
2016-02-10,air_79f528087f49df06,0,0,0,0,0,0,1,-1.1121782142781702,-1.131814736042154,0.0,1.1002093556056864,-0.9869786644354708,1,15.0,1,1,-0.8689364895849644,-0.8689364895849644
2016-02-11,air_79f528087f49df06,0,0,0,0,1,0,0,-1.1121782142781702,-1.1197825934043228,1.0,1.1002093556056864,-0.9869786644354708,1,66.0,1,1,-0.94082872431599,-0.94082872431599
2016-02-12,air_79f528087f49df06,1,0,0,0,0,0,0,-0.9911085121436962,-0.8671075980098651,0.0,-0.5069186321162894,-1.1580169577613244,1,23.0,1,1,-0.8856614191925294,-0.8856614191925294
2016-02-13,air_79f528087f49df06,0,0,1,0,0,0,0,-0.11940665677548401,0.20375309675712133,0.0,-0.3060276336510424,-0.33703314979722704,1,50.0,1,1,-0.6994405611739704,-0.6994405611739704
2016-02-14,air_79f528087f49df06,0,0,0,1,0,0,0,0.5101557943237803,0.6369102317190487,0.0,0.045531613663139604,0.48395065816687055,1,64.0,1,1,-1.2256517792746708,-1.2256517792746708
2016-02-17,air_79f528087f49df06,0,0,0,0,0,0,1,-1.1848200355588545,-0.782882599545046,0.0,0.3970908609773219,-1.283445039533617,1,24.0,1,1,-1.0806191807374284,-1.0806191807374284
2016-02-18,air_79f528087f49df06,0,0,0,0,1,0,0,-1.1848200355588545,-1.0235254523016721,0.0,0.9495411067567509,-1.3062501453103976,1,24.0,1,1,-1.0901049617088832,-1.0901049617088832
2016-02-19,air_79f528087f49df06,1,0,0,0,0,0,0,-0.7489691078747484,-0.3858218924966127,0.0,1.0248752311812186,-1.180822063538105,1,23.0,1,1,-0.7770741896508763,-0.7770741896508763
2016-02-20,air_79f528087f49df06,0,0,1,0,0,0,0,-0.8942527504361171,-1.0957183081286601,0.0,-1.3104826259772773,-0.5650842075650319,1,60.0,1,1,-0.8105240488660063,-0.8105240488660063
2016-02-21,air_79f528087f49df06,0,0,0,1,0,0,0,-0.6521133461671691,-0.590368317339745,0.0,-0.3060276336510424,-0.5878893133418123,1,49.0,1,1,-1.1722318548564783,-1.1722318548564783
2016-02-23,air_79f528087f49df06,0,0,0,0,0,1,0,-1.0032154823571435,-1.2280718771448045,0.0,-1.3355940007854332,-0.7247199480024953,1,30.0,1,1,-1.1789717518625118,-1.1789717518625118
2016-02-24,air_79f528087f49df06,0,0,0,0,0,0,1,-1.1121782142781702,-1.4566825872635993,0.0,-1.360705375593589,-0.9869786644354708,1,26.0,1,1,-1.1357864858608888,-1.1357864858608888
2016-02-25,air_79f528087f49df06,0,0,0,0,1,0,0,-1.3906385291874603,-1.4927790151770934,0.0,-1.0342575030875627,-1.1922246164264951,1,20.0,1,1,-1.033439901695193,-1.033439901695193
2016-02-26,air_79f528087f49df06,1,0,0,0,0,0,0,-1.1484991249185124,-1.011493309663841,0.0,1.2006548548383096,-1.2492373808684465,1,35.0,1,1,-0.6310430878534807,-0.6310430878534807
2016-02-27,air_79f528087f49df06,0,0,1,0,0,0,0,-0.8942527504361171,-0.7588183142693835,0.0,1.1755434800301536,-0.9071607942167391,1,62.0,1,1,-0.46604042411317576,-0.46604042411317576
2016-02-28,air_79f528087f49df06,0,0,0,1,0,0,0,-0.7973969887285379,-0.590368317339745,0.0,0.9495411067567509,-1.0097837702122514,1,63.0,1,1,-1.038682043810997,-1.038682043810997
2016-03-01,air_79f528087f49df06,0,0,0,0,0,1,0,-1.233247916412644,-1.2882325903339609,0.0,1.2257662296464658,-1.0325888759890318,1,30.0,1,1,-1.2371345667664317,-1.2371345667664317
2016-03-02,air_79f528087f49df06,0,0,0,0,0,0,1,-1.1363921547050648,-0.9633647391125156,0.0,0.5979818594425688,-1.3974705684175195,1,43.0,1,1,-1.1095757752818691,-1.1095757752818691
2016-03-03,air_79f528087f49df06,0,0,0,0,1,0,0,-0.736862137661301,-0.3015968940317936,0.0,1.2257662296464658,-1.1580169577613244,1,30.0,1,1,-1.1260510790743958,-1.1260510790743958
2016-03-04,air_79f528087f49df06,1,0,0,0,0,0,0,-0.5915784950999322,-0.44598260568576925,0.0,0.6482046090588806,-0.7703301595560562,1,31.0,1,1,-0.7598500084132348,-0.7598500084132348
2016-03-05,air_79f528087f49df06,0,0,1,0,0,0,0,-0.5189366738192478,-0.4098861777722752,0.0,-0.6826982557733805,-0.35983825557400745,1,75.0,1,1,-0.5406785428096224,-0.5406785428096224
2016-03-06,air_79f528087f49df06,0,0,0,1,0,0,0,-0.16783453762927342,-0.13314689710215544,0.0,-0.7831437550060041,-0.24581272669010504,1,56.0,1,1,-1.1637445771451767,-1.1637445771451767
2016-03-07,air_79f528087f49df06,0,1,0,0,0,0,0,-0.22836938869651038,-0.5422397467884198,0.0,-1.360705375593589,0.14187407151516326,1,3.0,1,1,-1.4468202513985895,-1.4468202513985895
2016-03-08,air_79f528087f49df06,0,0,0,0,0,1,0,0.09851880706656914,0.19172095411929027,0.0,-0.08002526037763974,0.09626385996160225,1,18.0,1,1,-1.1170645497330176,-1.1170645497330176
2016-03-09,air_79f528087f49df06,0,0,0,0,0,0,1,-0.736862137661301,-0.5181754615127573,0.0,-1.360705375593589,-0.7931352653328367,1,30.0,1,1,-1.1627460738850235,-1.1627460738850235
2016-03-10,air_79f528087f49df06,0,0,0,0,1,0,0,-1.0637503334243805,-1.3363611608852863,0.0,-1.360705375593589,-0.8045378182212269,1,29.0,1,1,-1.044173811741839,-1.044173811741839
2016-03-11,air_79f528087f49df06,1,0,0,0,0,0,0,-1.2816757972664337,-1.6491968694689003,0.0,-1.360705375593589,-0.9185633471051293,1,21.0,1,1,-0.7109233486657314,-0.7109233486657314
2016-03-12,air_79f528087f49df06,0,0,1,0,0,0,0,-1.1121782142781702,-1.408554016712274,0.0,-1.2351485015528096,-0.8729531355515684,1,38.0,1,1,-0.5239536132020574,-0.5239536132020574
2016-03-13,air_79f528087f49df06,0,0,0,1,0,0,0,-1.0153224525705908,-1.324329018247455,0.0,-1.360705375593589,-0.7475250537792757,1,67.0,1,1,-1.1143186657675965,-1.1143186657675965
2016-03-15,air_79f528087f49df06,0,0,0,0,0,1,0,-0.8458248695823275,-0.7708504569072148,0.0,1.4015458533035565,-0.7817327124444464,1,35.0,1,1,-1.0691363932456674,-1.0691363932456674
2016-03-16,air_79f528087f49df06,0,0,0,0,0,0,1,-0.8095039589419853,-0.6745933158045642,0.0,-0.9589233786630951,-1.0097837702122514,1,39.0,1,1,-0.9812681063521917,-0.9812681063521917
2016-03-17,air_79f528087f49df06,0,0,0,0,1,0,0,-0.2646902993368526,0.15562452620579625,0.0,1.4266572281117125,-0.7133173951141051,1,42.0,1,1,-0.9345880789400328,-0.9345880789400328
2016-03-18,air_79f528087f49df06,1,0,0,0,0,0,0,-0.046764835494799484,0.23984952467061535,0.0,0.3468681113610101,-0.5308765488998611,1,33.0,1,1,-0.5651418726833741,-0.5651418726833741
2016-03-19,air_79f528087f49df06,0,0,1,0,0,0,0,0.03798395599933218,-0.193307610291312,0.0,-0.7078096305815363,0.13047151862677286,1,57.0,1,1,-0.5479176914457325,-0.5479176914457325
2016-03-20,air_79f528087f49df06,0,0,0,1,0,0,0,-0.1436205972023787,-0.21737189556697453,1.0,0.1208657380876074,-0.04056677469908078,1,62.0,1,1,-0.7568544986327754,-0.7568544986327754
2016-03-21,air_79f528087f49df06,0,1,0,0,0,0,0,-0.6036854653133797,-0.6986576010802269,1.0,-0.3813617580755101,-0.41685102001595864,1,34.0,1,1,-1.1951974298400003,-1.1951974298400003
2016-03-22,air_79f528087f49df06,0,0,0,0,0,1,0,-0.4826157631789058,-0.2655004661182996,0.0,1.07509798079753,-0.7361225008908855,1,71.0,1,1,-1.0651423802050548,-1.0651423802050548
2016-03-24,air_79f528087f49df06,0,0,0,0,1,0,0,-1.039536392997486,-1.204007591869142,0.0,-0.7580323801978481,-0.7475250537792757,1,22.0,1,1,-1.0242037465387763,-1.0242037465387763
2016-03-25,air_79f528087f49df06,1,0,0,0,0,0,0,-0.8821457802226697,-0.8671075980098651,0.0,0.8239842327159714,-1.0097837702122514,1,27.0,1,1,-0.42909580348750986,-0.42909580348750986
2016-03-26,air_79f528087f49df06,0,0,1,0,0,0,0,-0.8095039589419853,-0.782882599545046,0.0,0.19619986251207494,-0.6220969720069831,1,49.0,1,1,-0.43483719723339037,-0.43483719723339037
2016-03-27,air_79f528087f49df06,0,0,0,1,0,0,0,-0.5431506142461427,-0.470046890961432,0.0,-0.3813617580755101,-0.5194739960114709,1,62.0,1,1,-0.9847628677627277,-0.9847628677627277
2016-03-28,air_79f528087f49df06,0,1,0,0,0,0,0,-0.4220809121116688,-0.4219183204101067,0.0,-0.6575868809652247,-0.2572152795784952,1,4.0,1,1,-1.1003396201254527,-1.1003396201254527
2016-03-29,air_79f528087f49df06,0,0,0,0,0,1,0,-0.28890423976374735,-0.09705046918866142,0.0,0.974652481564907,-0.5878893133418123,1,23.0,1,1,-0.8294956108089158,-0.8294956108089158
2016-03-30,air_79f528087f49df06,0,0,0,0,0,0,1,-0.022550895067904787,0.07139952774097717,0.0,-0.5571413817326011,-0.1773974093597636,1,36.0,1,1,-0.9136195104768171,-0.9136195104768171
2016-03-31,air_79f528087f49df06,0,0,0,0,1,0,0,0.001663045358989913,0.13156024093013374,0.0,0.9997638563730629,-0.3142280440204465,1,28.0,1,1,-0.8784222705564192,-0.8784222705564192
2016-04-01,air_79f528087f49df06,1,0,0,0,0,0,0,-0.2767972695503,-0.08501832655082994,0.0,-0.8333665046223158,-0.24581272669010504,1,30.0,1,1,-0.674477979670142,-0.674477979670142
2016-04-02,air_79f528087f49df06,0,0,1,0,0,0,0,-0.4826157631789058,-0.81897902745854,0.0,-1.360705375593589,-0.18879996224815382,1,48.0,1,1,-0.6914525350927453,-0.6914525350927453
2016-04-03,air_79f528087f49df06,0,0,0,1,0,0,0,-0.15572756741582605,-0.18127546765348052,0.0,-1.2602598763609654,-0.1545923035829832,1,51.0,1,1,-1.2086772238520676,-1.2086772238520676
2016-04-06,air_79f528087f49df06,0,0,0,0,0,0,1,-0.03465786528135214,0.2639138099462779,0.0,0.8742069823322834,-0.4852663373463002,1,43.0,1,1,-1.0519122120080258,-1.0519122120080258
2016-04-07,air_79f528087f49df06,0,0,0,0,1,0,0,-0.2525833291234053,-0.5302076041505885,0.0,-1.360705375593589,0.03925109551965104,1,28.0,1,1,-1.1662408352955593,-1.1662408352955593
2016-04-08,air_79f528087f49df06,1,0,0,0,0,0,0,0.24380244962793776,0.20375309675712133,0.0,-0.48180725730813356,0.11906896573838266,1,41.0,1,1,-0.6150670356910307,-0.6150670356910307
2016-04-09,air_79f528087f49df06,0,0,1,0,0,0,0,0.28012336026828005,0.48049237742724155,0.0,0.4473136105936336,-0.029164221810690377,1,68.0,1,1,-0.5239536132020574,-0.5239536132020574
2016-04-10,air_79f528087f49df06,0,0,0,1,0,0,0,0.28012336026828005,0.492524520065073,0.0,-0.4315845076918218,0.13047151862677286,1,77.0,1,1,-1.096095981269802,-1.096095981269802
2016-04-12,air_79f528087f49df06,0,0,0,0,0,1,0,-0.5310436440326952,-0.45801474832360073,0.0,1.4015458533035565,-0.667707183560544,1,29.0,1,1,-1.1804695067527415,-1.1804695067527415
2016-04-13,air_79f528087f49df06,0,0,0,0,0,0,1,-0.05887180570824705,0.15562452620579625,0.0,-1.0593688778957184,-0.051969327587470984,1,21.0,1,1,-1.093599723119419,-1.093599723119419
2016-04-14,air_79f528087f49df06,0,0,0,0,1,0,0,0.050090926212779524,-0.18127546765348052,0.0,-1.3355940007854332,0.2787047061758461,1,15.0,1,1,-1.060898741349404,-1.060898741349404
2016-04-15,air_79f528087f49df06,1,0,0,0,0,0,0,0.1590536581338061,-0.0007933280860108528,0.0,1.677770976193271,-0.1203846449178124,1,41.0,1,1,-0.6425258753452417,-0.6425258753452417
2016-04-16,air_79f528087f49df06,0,0,1,0,0,0,0,0.050090926212779524,0.2157852393949528,0.0,-0.23069350922657486,-0.28002038535527585,1,62.0,1,1,-0.42959505511758644,-0.42959505511758644
2016-04-17,air_79f528087f49df06,0,0,0,1,0,0,0,0.5706906453910173,0.6248780890812172,0.0,-0.3813617580755101,0.7120017159346754,1,50.0,1,1,-1.132291724450353,-1.132291724450353
2016-04-19,air_79f528087f49df06,0,0,0,0,0,1,0,0.21958850920104306,0.45642809215157903,0.0,1.2759889792627772,0.14187407151516326,1,23.0,1,1,-1.1170645497330176,-1.1170645497330176
2016-04-20,air_79f528087f49df06,0,0,0,0,0,0,1,0.025876985785884828,0.03530309982748316,0.0,1.6526596013851154,-0.10898209202942219,1,32.0,1,1,-0.985012493577766,-0.985012493577766
2016-04-21,air_79f528087f49df06,0,0,0,0,1,0,0,0.11062577728001649,0.15562452620579625,0.0,-1.360705375593589,0.15327662440355347,1,20.0,1,1,-1.0901049617088832,-1.0901049617088832
2016-04-22,air_79f528087f49df06,1,0,0,0,0,0,0,0.30433730069517473,0.5045566627029041,0.0,0.7235387334833483,0.2558996003990657,1,37.0,1,1,-0.5970939770082743,-0.5970939770082743
2016-04-23,air_79f528087f49df06,0,0,1,0,0,0,0,0.3527651815489646,0.43236380687591647,0.0,-1.1095916275120303,0.3927302350597485,1,74.0,1,1,-0.5009880382185353,-0.5009880382185353
2016-04-24,air_79f528087f49df06,0,0,0,1,0,0,0,0.13483971770691142,-0.03688975599950487,0.0,-0.8584778794304716,0.19888683595711448,1,80.0,1,1,-1.1110735301720989,-1.1110735301720989
2016-04-26,air_79f528087f49df06,0,0,0,0,0,1,0,0.5343697347506755,0.7812959433730243,0.0,1.4768799777280244,0.3471200235061875,1,33.0,1,1,-1.0214578625733552,-1.0214578625733552
2016-04-27,air_79f528087f49df06,0,0,0,0,0,0,1,0.4133000326162015,0.3000102378597719,0.0,-1.2853712511691213,0.5181583168320412,1,28.0,1,1,-1.0022366748154075,-1.0022366748154075
2016-04-28,air_79f528087f49df06,0,0,0,0,1,0,0,-0.046764835494799484,-0.5181754615127573,0.0,-1.360705375593589,0.3129123648410169,1,27.0,1,1,-0.7630951440087325,-0.7630951440087325
2016-04-29,air_79f528087f49df06,1,0,0,0,0,0,0,0.13483971770691142,0.07139952774097717,1.0,1.7279937258095832,0.13047151862677286,1,69.0,1,1,-0.5921014607075087,-0.5921014607075087
2016-04-30,air_79f528087f49df06,0,0,1,0,0,0,0,0.1590536581338061,0.34813880841109696,0.0,1.7028823510014268,-0.1203846449178124,1,80.0,1,1,-0.6357859783392081,-0.6357859783392081
2016-05-01,air_79f528087f49df06,0,0,0,1,0,0,0,0.4617279134699909,0.889585227113506,0.0,1.0499866059893743,0.0050434368544802315,1,79.0,1,1,-0.9131202588467405,-0.9131202588467405
2016-05-03,air_79f528087f49df06,0,0,0,0,0,1,0,0.7159742879523864,0.7451995154595303,1.0,0.09575436327945139,0.791819586153407,1,67.0,1,1,-0.7685869119395747,-0.7685869119395747
2016-05-04,air_79f528087f49df06,0,0,0,0,0,0,1,1.0186485432885712,1.1422602225079637,1.0,0.8993183571404393,0.9286502208140899,1,91.0,1,1,-0.8247527203231884,-0.8247527203231884
2016-05-05,air_79f528087f49df06,0,0,0,0,1,0,0,0.9581136922213342,1.0580352240431445,1.0,1.8033278502340504,0.7462093745998462,1,82.0,1,1,-1.01496759138236,-1.01496759138236
2016-05-06,air_79f528087f49df06,1,0,0,0,0,0,0,0.42540700282964866,0.3000102378597719,0.0,-1.184925751936498,0.5409634226088218,1,18.0,1,1,-1.1679882160008275,-1.1679882160008275
2016-05-07,air_79f528087f49df06,0,0,1,0,0,0,0,0.8975788411540973,0.8655209418378434,0.0,1.5522141021524918,0.7462093745998462,1,81.0,1,1,-0.7446228336958995,-0.7446228336958995
2016-05-08,air_79f528087f49df06,0,0,0,1,0,0,0,0.7765091390196233,0.9016173697513374,0.0,1.50199135253618,0.7804170332650167,1,69.0,1,1,-1.0826161872577347,-1.0826161872577347
2016-05-09,air_79f528087f49df06,0,1,0,0,0,0,0,0.44962094325654334,0.2879780952219404,0.0,-1.360705375593589,0.6093787399391631,1,1.0,1,1,-1.5074793244528921,-1.5074793244528921
2016-05-11,air_79f528087f49df06,0,0,0,0,0,0,1,0.7159742879523864,0.9978745108539879,0.0,-0.9840347534712509,0.5865736341623825,1,17.0,1,1,-1.1575039317692195,-1.1575039317692195
2016-05-12,air_79f528087f49df06,0,0,0,0,1,0,0,0.8733649007272021,1.046003081405313,0.0,1.903773349466674,0.7690144803766266,1,33.0,1,1,-1.037933166365882,-1.037933166365882
2016-05-13,air_79f528087f49df06,1,0,0,0,0,0,0,0.7644021688061757,0.9858423682161565,0.0,1.2508776044546215,0.6093787399391631,1,24.0,1,1,-0.6834645090115202,-0.6834645090115202
2016-05-14,air_79f528087f49df06,0,0,1,0,0,0,0,0.6312254964582542,0.6369102317190487,0.0,0.8993183571404393,0.4611455523900899,1,47.0,1,1,-0.5239536132020574,-0.5239536132020574
2016-05-15,air_79f528087f49df06,0,0,0,1,0,0,0,0.3527651815489646,0.5286209479785666,0.0,1.3764344784954008,0.2558996003990657,1,51.0,1,1,-1.1345383567856975,-1.1345383567856975
2016-05-16,air_79f528087f49df06,0,1,0,0,0,0,0,0.5585836751775701,0.5286209479785666,0.0,-0.5571413817326011,0.5865736341623825,1,1.0,1,1,-1.4468202513985895,-1.4468202513985895
2016-05-17,air_79f528087f49df06,0,0,0,0,0,1,0,0.3890860921893064,0.09546381301663971,0.0,-1.360705375593589,0.506755763943651,1,17.0,1,1,-1.2758265680973657,-1.2758265680973657
2016-05-18,air_79f528087f49df06,0,0,0,0,0,0,1,0.5949045858179124,0.8655209418378434,0.0,1.9539960990829857,0.18748428306872408,1,22.0,1,1,-1.0743785353614712,-1.0743785353614712
2016-05-19,air_79f528087f49df06,0,0,0,0,1,0,0,0.5343697347506755,0.6369102317190487,0.0,1.527102727344336,0.4383404466133095,1,23.0,1,1,-1.0658912576501698,-1.0658912576501698
2016-05-20,air_79f528087f49df06,1,0,0,0,0,0,0,0.2922303304817276,0.20375309675712133,0.0,-0.6324755061570688,0.3699251292829681,1,29.0,1,1,-0.6829652573814436,-0.6829652573814436
2016-05-21,air_79f528087f49df06,0,0,1,0,0,0,0,0.5222627645372279,0.7692638007351928,0.0,1.753105100617739,0.19888683595711448,1,50.0,1,1,-0.4098746157295621,-0.4098746157295621
2016-05-22,air_79f528087f49df06,0,0,0,1,0,0,0,0.9096858113675443,1.1663245077836262,0.0,1.8535505998503625,0.6777940572695046,1,54.0,1,1,-1.1385323698263101,-1.1385323698263101
2016-05-23,air_79f528087f49df06,0,1,0,0,0,0,0,1.11550430499615,1.551353072194228,0.0,1.753105100617739,0.5295608697204314,1,1.0,1,1,-1.3389818993020512,-1.3389818993020512
2016-05-24,air_79f528087f49df06,0,0,0,0,0,1,0,1.139718245423045,1.3227423620754333,0.0,0.7235387334833483,0.8374297977069678,1,23.0,1,1,-1.22864728905513,-1.22864728905513
2016-05-25,air_79f528087f49df06,0,0,0,0,0,0,1,0.921792781580992,0.6369102317190487,0.0,-1.360705375593589,1.1110910670283338,1,20.0,1,1,-1.025451875613968,-1.025451875613968
2016-05-26,air_79f528087f49df06,0,0,0,0,1,0,0,1.054969453928913,1.0580352240431445,0.0,0.045531613663139604,1.019870643921212,1,26.0,1,1,-0.9897553840634934,-0.9897553840634934
2016-05-27,air_79f528087f49df06,1,0,0,0,0,0,0,0.5827976156044649,0.36017095104892843,0.0,-1.360705375593589,0.5637685283856022,1,33.0,1,1,-0.6991909353589321,-0.6991909353589321
2016-05-28,air_79f528087f49df06,0,0,1,0,0,0,0,0.5706906453910173,0.5526852332542296,0.0,-1.2602598763609654,0.506755763943651,1,73.0,1,1,-0.505980554519301,-0.505980554519301
2016-05-29,air_79f528087f49df06,0,0,0,1,0,0,0,0.8854718709406497,1.0700673666809757,0.0,1.1002093556056864,0.5637685283856022,1,37.0,1,1,-1.0054818104109051,-1.0054818104109051
2016-05-30,air_79f528087f49df06,0,1,0,0,0,0,0,0.28012336026828005,0.19172095411929027,0.0,-1.360705375593589,0.49535321105526076,1,5.0,1,1,-1.3260013569200606,-1.3260013569200606
2016-05-31,air_79f528087f49df06,0,0,0,0,0,1,0,0.7280812581658335,0.9136495123891689,0.0,0.2715339869365425,0.5979761870507729,1,16.0,1,1,-1.1005892459404911,-1.1005892459404911
2016-06-01,air_79f528087f49df06,0,0,0,0,0,0,1,0.8128300496599652,0.9738102255783254,0.0,-0.08002526037763974,0.7804170332650167,1,27.0,1,1,-1.1215578144037068,-1.1215578144037068
