visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Western food,Tōkyō-to Itabashi-ku Itabashi,total_area_visitors,total_genre_visitors
2016-02-05,air_e9ebf7fc520ac76a,1,0,0,0,0,0,0,-0.9640889316529421,-0.7967915587502579,0.0,0.897091705490302,-1.3003705392125837,1,76.0,1,1,-0.7832748842804319,-0.7832748842804318
2016-02-06,air_e9ebf7fc520ac76a,0,0,1,0,0,0,0,-1.065764654912346,-1.224555052403533,0.0,-1.0807694350499881,-0.8375694188738692,1,22.0,1,1,-0.5651417466643034,-0.5651417466643033
2016-02-07,air_e9ebf7fc520ac76a,0,0,0,1,0,0,0,-1.2818255668385794,-1.2874614485290146,0.0,0.8723684412335485,-1.1907597475534146,1,1.0,1,1,-1.1620853387722947,-1.1620853387722945
2016-02-08,air_e9ebf7fc520ac76a,0,1,0,0,0,0,0,-1.3580823592831324,-1.300042727754111,0.0,0.031777456503925126,-1.2151177012554522,1,54.0,1,1,-1.3533560147435637,-1.3533560147435635
2016-02-09,air_e9ebf7fc520ac76a,0,0,0,0,0,1,0,-1.0784741203197714,-0.6206536495989096,0.0,0.7981986484632875,-1.3003705392125837,1,52.0,1,1,-1.1404461335583802,-1.14044613355838
2016-02-10,air_e9ebf7fc520ac76a,0,0,0,0,0,0,1,-1.1547309127643244,-1.111323539377666,0.0,1.1196010838010848,-1.1785807707023959,1,71.0,1,1,-0.823817303244433,-0.8238173032444328
2016-02-11,air_e9ebf7fc520ac76a,0,0,0,0,1,0,0,-1.1547309127643244,-1.0232545848019918,1.0,1.1196010838010848,-1.166401793851377,1,36.0,1,1,-0.895450534297392,-0.8954505342973917
2016-02-12,air_e9ebf7fc520ac76a,1,0,0,0,0,0,0,-1.0022173278752184,-0.9729294679016065,0.0,-0.7346437354554373,-1.1907597475534146,1,84.0,1,1,-0.8404819785241144,-0.8404819785241142
2016-02-13,air_e9ebf7fc520ac76a,0,0,1,0,0,0,0,-0.13797368017028497,0.2726171753829298,0.0,-0.1907319218068576,-0.3625893216841358,1,40.0,1,1,-0.6549320119772138,-0.6549320119772136
2016-02-14,air_e9ebf7fc520ac76a,0,0,0,1,0,0,0,0.4339522631638622,0.4235925260840856,0.0,-0.24017845032036467,0.46558110418514265,1,1.0,1,1,-1.1792474670453996,-1.1792474670453994
2016-02-15,air_e9ebf7fc520ac76a,0,1,0,0,0,0,0,-0.8878321392083891,-0.5200034157981388,0.0,-1.2291090205905097,-0.9837171410860948,1,60.0,1,1,-1.356838185697527,-1.3568381856975267
2016-02-16,air_e9ebf7fc520ac76a,0,0,0,0,0,1,0,-1.2055687743940264,-1.2119737731784368,0.0,0.9959847625173166,-1.2272966781064711,1,74.0,1,1,-1.1998917662724675,-1.1998917662724673
2016-02-17,air_e9ebf7fc520ac76a,0,0,0,0,0,0,1,-1.1293119819494735,-0.7842102795251616,0.0,0.773475384206534,-1.2151177012554522,1,71.0,1,1,-1.0347373724559232,-1.034737372455923
2016-02-18,air_e9ebf7fc520ac76a,0,0,0,0,1,0,0,-1.1293119819494735,-1.1239048186027625,0.0,0.3531798918417222,-1.23947565495749,1,63.0,1,1,-1.0441889793309664,-1.0441889793309662
2016-02-19,air_e9ebf7fc520ac76a,1,0,0,0,0,0,0,-0.6844806926895812,-0.39419062354717554,0.0,0.9712614982605631,-1.0811489558942453,1,87.0,1,1,-0.732285952454541,-0.7322859524545409
2016-02-20,air_e9ebf7fc520ac76a,0,0,1,0,0,0,0,-0.9005416046158146,-1.0609984224772808,0.0,-1.1796624920770027,-0.5818109050024743,1,26.0,1,1,-0.7656153030139039,-0.7656153030139037
2016-02-21,air_e9ebf7fc520ac76a,0,0,0,1,0,0,0,-0.7098996235044321,-0.49484085734794625,0.0,-0.38851803586088657,-0.6183478355555307,1,1.0,1,1,-1.1260199967491036,-1.1260199967491034
2016-02-22,air_e9ebf7fc520ac76a,0,1,0,0,0,0,0,-1.065764654912346,-1.2371363316286292,0.0,-1.204385756333756,-0.7766745346187752,1,52.0,1,1,-1.3441531343652322,-1.344153134365232
2016-02-23,air_e9ebf7fc520ac76a,0,0,0,0,0,1,0,-1.065764654912346,-1.2119737731784368,0.0,-1.303278813360771,-0.7766745346187752,1,80.0,1,1,-1.1327356121603185,-1.1327356121603183
2016-02-24,air_e9ebf7fc520ac76a,0,0,0,0,0,0,1,-1.1801498435791753,-1.5013431953556522,0.0,-1.303278813360771,-1.0689699790432265,1,64.0,1,1,-1.0897059282292008,-1.0897059282292005
2016-02-25,air_e9ebf7fc520ac76a,0,0,0,0,1,0,0,-1.4343391517276851,-1.4132742407799779,0.0,-0.8335367924824518,-1.3247284929146212,1,76.0,1,1,-0.987728064577419,-0.9877280645774188
2016-02-26,air_e9ebf7fc520ac76a,1,0,0,0,0,0,0,-1.1801498435791753,-1.0358358640270882,0.0,1.2679406693416064,-1.3612654234676778,1,87.0,1,1,-0.5867809518782181,-0.586780951878218
2016-02-29,air_e9ebf7fc520ac76a,0,1,0,0,0,0,0,-0.862413208393538,-0.608072370373813,0.0,-0.8088135282256982,-0.7888535114697941,1,79.0,1,1,-1.2973925529834396,-1.2973925529834391
2016-03-01,air_e9ebf7fc520ac76a,0,0,0,0,0,1,0,-1.2564066360237285,-1.1742299355031476,0.0,1.366833726368621,-1.1176858864473018,1,62.0,1,1,-1.190688885894136,-1.1906888858941358
2016-03-02,air_e9ebf7fc520ac76a,0,0,0,0,0,0,1,-1.116602516542048,-0.9100230717761248,0.0,0.822921912720041,-1.23947565495749,1,96.0,1,1,-1.0635896460744763,-1.063589646074476
2016-03-03,air_e9ebf7fc520ac76a,0,0,0,0,1,0,0,-0.7480280197267087,-0.4067719027722721,0.0,1.3421104621118676,-1.0933279327452643,1,76.0,1,1,-1.080005594857446,-1.0800055948574458
2016-03-04,air_e9ebf7fc520ac76a,1,0,0,0,0,0,0,-0.5955144348376027,-0.4696782988977535,0.0,1.0701545552875773,-0.6914216966616437,1,65.0,1,1,-0.7151238241814363,-0.715123824181436
2016-03-05,air_e9ebf7fc520ac76a,0,0,1,0,0,0,0,-0.5573860386153263,-0.41935318199736815,0.0,-0.68519720694193,-0.43566318279024874,1,34.0,1,1,-0.4967419600685961,-0.49674196006859594
2016-03-06,air_e9ebf7fc520ac76a,0,0,0,1,0,0,0,-0.239649403429689,-0.2935403897464049,0.0,-0.5615808856581619,-0.2773364837270043,1,1.0,1,1,-1.1175632958609072,-1.117563295860907
2016-03-07,air_e9ebf7fc520ac76a,0,1,0,0,0,0,0,-0.1252642147628595,-0.5200034157981388,0.0,-1.3280020776175243,0.1854646366117103,1,54.0,1,1,-1.3996191431319331,-1.3996191431319327
2016-03-08,air_e9ebf7fc520ac76a,0,0,0,0,0,1,0,0.090796697163374,0.1468043831319665,0.0,0.6745823271795193,0.17328565976069132,1,76.0,1,1,-1.071051440975826,-1.0710514409758258
2016-03-09,air_e9ebf7fc520ac76a,0,0,0,0,0,0,1,-0.8115753467638362,-0.5954910911487167,0.0,-1.3280020776175243,-0.9106432799799821,1,51.0,1,1,-1.1165683898740604,-1.1165683898740602
2016-03-10,air_e9ebf7fc520ac76a,0,0,0,0,1,0,0,-1.142021447356899,-1.4006929615548815,0.0,-1.3280020776175243,-0.9350012336820197,1,68.0,1,1,-0.9984233039360205,-0.9984233039360203
2016-03-11,air_e9ebf7fc520ac76a,1,0,0,0,0,0,0,-1.3326634284682815,-1.7026436629571935,0.0,-1.3280020776175243,-1.0080750947881325,1,78.0,1,1,-0.6663734308259504,-0.6663734308259501
2016-03-12,air_e9ebf7fc520ac76a,0,0,1,0,0,0,0,-1.1801498435791753,-1.4132742407799779,0.0,-0.9818763780229736,-1.0202540716391513,1,41.0,1,1,-0.48007728478891465,-0.4800772847889145
2016-03-14,air_e9ebf7fc520ac76a,0,1,0,0,0,0,0,-1.192859308986601,-1.6019934291564228,0.0,-1.3280020776175243,-0.8984643031289632,1,41.0,1,1,-1.2929154760426296,-1.2929154760426294
2016-03-15,air_e9ebf7fc520ac76a,0,0,0,0,0,1,0,-0.8878321392083891,-0.6961413249494874,0.0,1.4904500476523892,-0.8862853262779444,1,74.0,1,1,-1.0232959536071868,-1.0232959536071866
2016-03-16,air_e9ebf7fc520ac76a,0,0,0,0,0,0,1,-0.8115753467638362,-0.72130388339968,0.0,-0.7346437354554373,-1.0202540716391513,1,66.0,1,1,-0.9357442267646814,-0.9357442267646812
2016-03-17,air_e9ebf7fc520ac76a,0,0,0,0,1,0,0,-0.25235886883711445,0.09647926623158094,0.0,1.4904500476523892,-0.5939898818534931,1,78.0,1,1,-0.8892323718796005,-0.8892323718796002
2016-03-18,air_e9ebf7fc520ac76a,1,0,0,0,0,0,0,-0.036297956910880926,0.22229205848254419,0.0,0.5509660058957512,-0.4478421596412676,1,72.0,1,1,-0.5211171567463391,-0.521117156746339
2016-03-19,air_e9ebf7fc520ac76a,0,0,1,0,0,0,0,-0.023588491503455482,-0.369028065096983,0.0,-0.8582600567392055,0.2828964514198606,1,37.0,1,1,-0.5039550284732344,-0.5039550284732341
2016-03-20,air_e9ebf7fc520ac76a,0,0,0,1,0,0,0,-0.21423047261483788,-0.07965864291976743,1.0,-0.042392336266335706,-0.3625893216841358,1,1.0,1,1,-0.7121391062208963,-0.7121391062208962
2016-03-21,air_e9ebf7fc520ac76a,0,1,0,0,0,0,0,-0.7098996235044321,-0.7338851626247763,1.0,-0.21545518606361114,-0.5330949975983992,1,1.0,1,1,-1.1489028344465766,-1.1489028344465764
2016-03-22,air_e9ebf7fc520ac76a,0,0,0,0,0,1,0,-0.5192576423930497,-0.26837783129621234,0.0,0.847645176976795,-0.7157796503636812,1,62.0,1,1,-1.0193163296598002,-1.0193163296598
2016-03-23,air_e9ebf7fc520ac76a,0,0,0,0,0,0,1,-0.45571031535592227,-0.2054714351707307,0.0,0.13067051353093972,-0.4600211364922863,1,77.0,1,1,-0.9200744574718467,-0.9200744574718465
2016-03-24,air_e9ebf7fc520ac76a,0,0,0,0,1,0,0,-1.116602516542048,-1.2748801693039185,0.0,-0.9571531137662199,-0.8741063494269257,1,64.0,1,1,-0.9785251841990874,-0.9785251841990872
2016-03-25,air_e9ebf7fc520ac76a,1,0,0,0,0,0,0,-0.8878321392083891,-0.6583974872741983,0.0,0.9465382340038091,-1.0689699790432265,1,69.0,1,1,-0.3855612160384827,-0.38556121603848253
2016-03-26,air_e9ebf7fc520ac76a,0,0,1,0,0,0,0,-0.9005416046158146,-0.8974417925510286,0.0,0.20484030630120056,-0.7523165809167377,1,43.0,1,1,-0.39128192546285095,-0.3912819254628508
2016-03-28,air_e9ebf7fc520ac76a,0,1,0,0,0,0,0,-0.4811292461707732,-0.3564467858718865,0.0,-0.6357506784284228,-0.2773364837270043,1,58.0,1,1,-1.0543867656961448,-1.0543867656961445
2016-03-29,air_e9ebf7fc520ac76a,0,0,0,0,0,1,0,-0.2650683342445399,-0.12998375982015256,0.0,1.0948778195443312,-0.4722001133433051,1,58.0,1,1,-0.7845185167639903,-0.7845185167639901
2016-03-30,air_e9ebf7fc520ac76a,0,0,0,0,0,0,1,-0.023588491503455482,0.04615414933119582,0.0,-0.43796456437439374,-0.22862057632292904,1,73.0,1,1,-0.8683393461558208,-0.8683393461558205
2016-03-31,air_e9ebf7fc520ac76a,0,0,0,0,1,0,0,-0.023588491503455482,0.07131670778138838,0.0,0.9218149697470556,-0.2895154605780231,1,86.0,1,1,-0.8332689101194762,-0.833268910119476
2016-04-01,air_e9ebf7fc520ac76a,1,0,0,0,0,0,0,-0.2904872650593908,-0.15514631827034556,0.0,-0.2649017145771184,-0.3869472753861736,1,68.0,1,1,-0.6300593623060475,-0.6300593623060473
2016-04-02,air_e9ebf7fc520ac76a,0,0,1,0,0,0,0,-0.5828049694301772,-0.7967915587502579,0.0,-1.3280020776175243,-0.43566318279024874,1,31.0,1,1,-0.6469727640824406,-0.6469727640824404
2016-04-04,air_e9ebf7fc520ac76a,0,1,0,0,0,0,0,0.06537776634852288,0.28519845460802584,0.0,-1.1549392278202488,-0.19208364576987277,1,58.0,1,1,-1.2730173563056966,-1.2730173563056963
2016-04-05,air_e9ebf7fc520ac76a,0,0,0,0,0,1,0,-0.5446765732079006,-0.8596979548757395,0.0,-1.3280020776175243,-0.26515750687598555,1,68.0,1,1,-1.0720463469626729,-1.0720463469626726
2016-04-06,air_e9ebf7fc520ac76a,0,0,0,0,0,0,1,-0.06171688772573205,0.07131670778138838,0.0,0.7240288556930269,-0.48437909019432396,1,46.0,1,1,-1.0061338253340821,-1.006133825334082
2016-04-07,air_e9ebf7fc520ac76a,0,0,0,0,1,0,0,-0.16339261098513586,0.058735428556292324,0.0,-1.204385756333756,0.06367486810152229,1,20.0,1,1,-1.1200505608280238,-1.1200505608280236
2016-04-08,air_e9ebf7fc520ac76a,1,0,0,0,0,0,0,0.12892509338565059,0.4110112468589891,0.0,-0.24017845032036467,0.027137937548465784,1,39.0,1,1,-0.5708624560886717,-0.5708624560886715
2016-04-09,air_e9ebf7fc520ac76a,0,0,1,0,0,0,0,0.2560197474599055,0.4864989222095672,0.0,0.5262427416389976,-0.045935923557646995,1,70.0,1,1,-0.48007728478891465,-0.4800772847889145
2016-04-10,air_e9ebf7fc520ac76a,0,0,0,1,0,0,0,0.2687292128673307,0.5368240391099524,0.0,-0.28962497883387195,0.11239077550559733,1,47.0,1,1,-1.0501584152520465,-1.0501584152520462
2016-04-11,air_e9ebf7fc520ac76a,0,1,0,0,0,0,0,-0.44300084994849687,-0.31870294819659745,0.0,0.20484030630120056,-0.4722001133433051,1,27.0,1,1,-1.294905288016323,-1.2949052880163225
2016-04-12,air_e9ebf7fc520ac76a,0,0,0,0,0,1,0,-0.5828049694301772,-0.5703285326985241,0.0,1.4904500476523892,-0.7523165809167377,1,36.0,1,1,-1.1342279711405885,-1.1342279711405883
2016-04-13,air_e9ebf7fc520ac76a,0,0,0,0,0,0,1,-0.08713581854058294,-0.07965864291976743,0.0,-1.1549392278202488,-0.08247285411070349,1,41.0,1,1,-1.0476711502849299,-1.0476711502849296
2016-04-14,air_e9ebf7fc520ac76a,0,0,0,0,1,0,0,-0.010879026096030033,-0.2557965520711158,0.0,-1.3280020776175243,0.2220015671647666,1,32.0,1,1,-1.015087979215702,-1.0150879792157017
2016-04-15,air_e9ebf7fc520ac76a,1,0,0,0,0,0,0,0.15434402420050147,0.22229205848254419,0.0,1.6635128974496645,-0.03375694670662823,1,21.0,1,1,-0.5982223707269546,-0.5982223707269545
2016-04-16,air_e9ebf7fc520ac76a,0,0,1,0,0,0,0,0.090796697163374,0.15938566235706256,0.0,-0.3637947716041329,-0.1433677383657975,1,70.0,1,1,-0.38605866903190605,-0.3860586690319059
2016-04-17,air_e9ebf7fc520ac76a,0,0,0,1,0,0,0,0.5229185210158406,0.4361738053091821,0.0,-0.5863041499149155,0.6482657569504249,1,45.0,1,1,-1.0862237572752376,-1.0862237572752373
2016-04-18,air_e9ebf7fc520ac76a,0,1,0,0,0,0,0,0.48479012479356404,0.9016811366377461,0.0,0.37790315609847597,0.30725440512189833,1,36.0,1,1,-1.3829544678522516,-1.3829544678522514
2016-04-19,air_e9ebf7fc520ac76a,0,0,0,0,0,1,0,0.1416345587930758,0.28519845460802584,0.0,1.5398965761658963,0.0880328218035598,1,16.0,1,1,-1.071051440975826,-1.0710514409758258
2016-04-20,air_e9ebf7fc520ac76a,0,0,0,0,0,0,1,-0.023588491503455482,-0.041914805244478374,0.0,1.4904500476523892,-0.1799046689188538,1,20.0,1,1,-0.9394751242153564,-0.9394751242153562
2016-04-21,air_e9ebf7fc520ac76a,0,0,0,0,1,0,0,0.17976295501535236,0.07131670778138838,0.0,-1.3280020776175243,0.24635952086680432,1,26.0,1,1,-1.0441889793309664,-1.0441889793309662
2016-04-22,air_e9ebf7fc520ac76a,1,0,0,0,0,0,0,0.2814386782747564,0.5116614806597598,0.0,0.773475384206534,0.23418054401578536,1,31.0,1,1,-0.552954148325432,-0.5529541483254318
2016-04-23,air_e9ebf7fc520ac76a,0,0,1,0,0,0,0,0.35769547071930907,0.34810485073350744,0.0,-0.8088135282256982,0.33161235882393586,1,63.0,1,1,-0.4571944470914417,-0.4571944470914415
2016-04-24,air_e9ebf7fc520ac76a,0,0,0,1,0,0,0,0.07808723175594832,-0.06707736369467093,0.0,-1.0313229065364808,0.10021179865457856,1,36.0,1,1,-1.0650820050547463,-1.065082005054746
2016-04-25,air_e9ebf7fc520ac76a,0,1,0,0,0,0,0,0.38311440153416043,0.4361738053091821,0.0,0.822921912720041,0.2707174745688419,1,22.0,1,1,-1.2481447066345301,-1.24814470663453
2016-04-26,air_e9ebf7fc520ac76a,0,0,0,0,0,1,0,0.5229185210158406,0.6877993898111086,0.0,1.366833726368621,0.3559703125259734,1,37.0,1,1,-0.9757891927352592,-0.975789192735259
2016-04-27,air_e9ebf7fc520ac76a,0,0,0,0,0,0,1,0.38311440153416043,0.2726171753829298,0.0,-1.2538322848472634,0.4777600810361614,1,17.0,1,1,-0.9566372524884611,-0.9566372524884609
2016-04-28,air_e9ebf7fc520ac76a,0,0,0,0,1,0,0,-0.08713581854058294,-0.5325846950232351,0.0,-1.3280020776175243,0.24635952086680432,1,35.0,1,1,-0.7183572686386879,-0.7183572686386877
2016-04-29,air_e9ebf7fc520ac76a,1,0,0,0,0,0,0,0.090796697163374,0.22229205848254419,1.0,0.9959847625173166,0.014958960697447024,1,55.0,1,1,-0.5479796183911987,-0.5479796183911985
2016-04-30,air_e9ebf7fc520ac76a,0,0,1,0,0,0,0,0.1162156279782249,0.26003589615783324,0.0,1.3915569906253746,-0.09465183096172225,1,64.0,1,1,-0.5915067553157397,-0.5915067553157396
2016-05-01,air_e9ebf7fc520ac76a,0,0,0,1,0,0,0,0.39582386694158567,0.6752181105860121,0.0,0.897091705490302,0.07585384495254104,1,42.0,1,1,-0.8678418931623973,-0.8678418931623972
2016-05-02,air_e9ebf7fc520ac76a,0,1,0,0,0,0,0,0.2941481436821816,0.22229205848254419,0.0,-0.4626878286311474,0.23418054401578536,1,55.0,1,1,-1.005387645843947,-1.0053876458439468
2016-05-03,air_e9ebf7fc520ac76a,0,0,0,0,0,1,0,0.6754321059049464,0.637474272910723,1.0,0.15539377778769325,0.7091606412055189,1,32.0,1,1,-0.7238292515663445,-0.7238292515663443
2016-05-04,air_e9ebf7fc520ac76a,0,0,0,0,0,0,1,0.8914930178311802,0.9268436950879386,1.0,0.9465382340038091,0.9040242708218196,1,52.0,1,1,-0.7797927133264687,-0.7797927133264685
2016-05-05,air_e9ebf7fc520ac76a,0,0,0,0,1,0,0,0.8914930178311802,0.9771688119883237,1.0,1.712959425963172,0.7091606412055189,1,67.0,1,1,-0.9693223038207559,-0.9693223038207557
2016-05-06,air_e9ebf7fc520ac76a,1,0,0,0,0,0,0,0.38311440153416043,0.36068612995860394,0.0,-1.303278813360771,0.4777600810361614,1,30.0,1,1,-1.1217916463050055,-1.121791646305005
2016-05-07,air_e9ebf7fc520ac76a,0,0,1,0,0,0,0,0.7771078291643505,0.8513560197373604,0.0,1.5151733119091426,0.5021180347381992,1,41.0,1,1,-0.6999515078820249,-0.6999515078820246
2016-05-08,air_e9ebf7fc520ac76a,0,0,0,1,0,0,0,0.7898172945717762,0.9268436950879386,0.0,1.6140663689361574,0.7213396180565375,1,47.0,1,1,-1.0367271844296166,-1.0367271844296164
2016-05-09,air_e9ebf7fc520ac76a,0,1,0,0,0,0,0,0.4339522631638622,0.2726171753829298,0.0,-1.3280020776175243,0.5995498495463495,1,20.0,1,1,-1.460059681832867,-1.4600596818328668
2016-05-10,air_e9ebf7fc520ac76a,0,0,0,0,0,1,0,0.4212427977564366,0.37326740918370044,0.0,-1.303278813360771,0.587370872695331,1,16.0,1,1,-1.2993823649571328,-1.2993823649571326
2016-05-11,air_e9ebf7fc520ac76a,0,0,0,0,0,0,1,0.8025267599792013,0.9394249743130351,0.0,-0.9077065852527126,0.575191895844312,1,50.0,1,1,-1.1113451334431155,-1.1113451334431153
2016-05-12,air_e9ebf7fc520ac76a,0,0,0,0,1,0,0,0.8406551562014779,1.052656487338902,0.0,1.9107455400172006,0.757876548609594,1,38.0,1,1,-0.9922051415182289,-0.9922051415182287
2016-05-13,air_e9ebf7fc520ac76a,1,0,0,0,0,0,0,0.7771078291643505,0.863937298962457,0.0,1.416280254882128,0.636086780099406,1,70.0,1,1,-0.6390135161876673,-0.6390135161876672
2016-05-14,air_e9ebf7fc520ac76a,0,0,1,0,0,0,0,0.5991753134603938,0.6500555521358196,0.0,0.8723684412335485,0.38032826622801114,1,74.0,1,1,-0.48007728478891465,-0.4800772847889145
2016-05-15,air_e9ebf7fc520ac76a,0,0,0,1,0,0,0,0.319567074497033,0.5116614806597598,0.0,1.762405954476679,0.14892770605865382,1,67.0,1,1,-1.0884622957456425,-1.0884622957456422
2016-05-17,air_e9ebf7fc520ac76a,0,0,0,0,0,1,0,0.40853333234901135,0.10906054545667744,0.0,-1.3280020776175243,0.4412231504831051,1,5.0,1,1,-1.2292414928844437,-1.2292414928844435
2016-05-18,air_e9ebf7fc520ac76a,0,0,0,0,0,0,1,0.6245942442752447,1.0023313704385168,0.0,1.9849153327874618,0.2220015671647666,1,54.0,1,1,-1.0285192100381317,-1.0285192100381315
