visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Ōsaka-fu Sakai-shi Minamikawaramachi,total_area_visitors,total_genre_visitors
2016-12-01,air_d98380a4aeb0290b,0,0,0,0,1,0,0,0.11729801973719681,-0.08603566908342376,0.0,-1.3257727277909839,0.1587608536770448,1,51.0,1,1,-0.4065642258942328,-0.40656422589423297
2016-12-02,air_d98380a4aeb0290b,1,0,0,0,0,0,0,-0.20200863781813483,-0.2340202422166162,0.0,1.2331072702073536,-0.2633376548056058,1,50.0,1,1,1.094842925676336,1.094842925676336
2016-12-03,air_d98380a4aeb0290b,0,0,1,0,0,0,0,-0.35472051751851075,-0.005316811010773134,0.0,1.354958698683465,-0.5931021145576766,1,59.0,1,1,2.1599948032831784,2.1599948032831784
2016-12-04,air_d98380a4aeb0290b,0,0,0,1,0,0,0,-0.1048283507360775,0.03504261802555218,0.0,-0.5032755855772324,-0.32929054675601993,1,46.0,1,1,-0.2466156766166377,-0.2466156766166378
2016-12-05,air_d98380a4aeb0290b,0,1,0,0,0,0,0,0.29777569574673185,0.11576147609820234,0.0,0.6238501278267973,0.5412876269894469,1,43.0,1,1,-1.0758873859481695,-1.0758873859481695
2016-12-06,air_d98380a4aeb0290b,0,0,0,0,0,1,0,-0.16035994335439582,-0.19366081318029088,0.0,-0.04633272879181499,-0.4611963306568483,1,53.0,1,1,-0.6234614894201146,-0.6234614894201147
2016-12-07,air_d98380a4aeb0290b,0,0,0,0,0,0,1,-0.6046126843009442,-0.5030831024587843,0.0,1.3244958415644372,-0.8041513687990018,1,53.0,1,1,-0.11619609028259859,-0.1161960902825987
2016-12-08,air_d98380a4aeb0290b,0,0,0,0,1,0,0,-0.35472051751851075,-0.36855167233770025,0.0,0.9894044132551313,-0.3952434387064341,1,64.0,1,1,0.040237106263620835,0.04023710626362073
2016-12-09,air_d98380a4aeb0290b,1,0,0,0,0,0,0,-0.20200863781813483,-0.04567624004709845,0.0,-0.04633272879181499,-0.4216245954865998,1,61.0,1,1,1.6819068318160808,1.6819068318160808
2016-12-10,air_d98380a4aeb0290b,0,0,1,0,0,0,0,-0.5074323972188867,-0.6645208186040851,0.0,0.4715358422316581,-0.4216245954865998,1,61.0,1,1,2.367752149707483,2.367752149707483
2016-12-11,air_d98380a4aeb0290b,0,0,0,1,0,0,0,-0.7850903603104794,-0.7855991057130608,0.0,0.13644441392235188,-0.7777702120188361,1,64.0,1,1,0.22233237774888298,0.2223323777488829
2016-12-12,air_d98380a4aeb0290b,0,1,0,0,0,0,0,-0.8406219529287978,-0.8797711067978196,0.0,-0.32049844286306545,-1.0943440933808242,1,50.0,1,1,-0.8913313675509442,-0.8913313675509443
2016-12-13,air_d98380a4aeb0290b,0,0,0,0,0,1,0,-0.47966660090972746,-0.8528648207736028,0.0,-1.4171612991480673,-0.15781302768494318,1,50.0,1,1,-0.3450455530951578,-0.3450455530951579
2016-12-14,air_d98380a4aeb0290b,0,0,0,0,0,0,1,-0.5907297861463646,-0.8125053917372775,0.0,-1.2039212993148725,-0.8437231039692503,1,68.0,1,1,0.26908656907618,0.26908656907617995
2016-12-15,air_d98380a4aeb0290b,0,0,0,0,1,0,0,-1.0349825270929127,-1.0008493939067953,0.0,0.5019986993506859,-1.107534671770907,1,64.0,1,1,0.3636495575501868,0.36364955755018674
2016-12-16,air_d98380a4aeb0290b,1,0,0,0,0,0,0,-1.0210996289383332,-1.1353808240278793,0.0,0.16690727104137987,-1.107534671770907,1,55.0,1,1,1.8429099869130887,1.8429099869130885
2016-12-17,air_d98380a4aeb0290b,0,0,1,0,0,0,0,-0.7712074621558996,-0.6510676755919768,0.0,0.16690727104137987,-1.0943440933808242,1,58.0,1,1,2.7846729836486435,2.784672983648643
2016-12-18,air_d98380a4aeb0290b,0,0,0,1,0,0,0,-0.646261378764683,-0.489629959446676,0.0,1.2026444130883258,-0.6326738497279251,1,70.0,1,1,0.31619229567661467,0.31619229567661455
2016-12-19,air_d98380a4aeb0290b,0,1,0,0,0,0,0,-0.6184955824555238,-0.20711395619239922,0.0,1.2331072702073536,-0.790960790408919,1,55.0,1,1,-0.3847690389597034,-0.3847690389597035
2016-12-20,air_d98380a4aeb0290b,0,0,0,0,0,1,0,-0.4241350082914089,-0.44927053041035064,0.0,-1.3562355849100116,-0.32929054675601993,1,65.0,1,1,0.2908817560107095,0.29088175601070937
2016-12-21,air_d98380a4aeb0290b,0,0,0,0,0,0,1,-0.24365733228187383,-0.018769954022881733,0.0,0.44107298511263016,-0.5535303793874281,1,58.0,1,1,0.8283791886380566,0.8283791886380566
2016-12-22,air_d98380a4aeb0290b,0,0,0,0,1,0,0,0.5615507606837449,0.7749654836915145,0.0,-1.3562355849100116,0.4753347350390328,1,57.0,1,1,1.8576744683848667,1.8576744683848665
2016-12-23,air_d98380a4aeb0290b,1,0,0,0,0,0,0,-0.1187112488906571,-0.2609265282408329,1.0,-0.8992927281245942,-0.012716665394032095,1,114.0,1,1,1.396108654755235,1.3961086547552348
2016-12-24,air_d98380a4aeb0290b,0,0,1,0,0,0,0,-0.5629639898372052,-0.691427104628302,0.0,-0.229109871505982,-0.35567170353618566,1,328.0,1,1,1.6207396942901433,1.6207396942901433
2016-12-25,air_d98380a4aeb0290b,0,0,0,1,0,0,0,-0.6184955824555238,-0.5703488175193263,0.0,1.2331072702073536,-0.44800575226676537,1,217.0,1,1,0.048322417545784986,0.048322417545784875
2016-12-26,air_d98380a4aeb0290b,0,1,0,0,0,0,0,-0.3686034156730903,-0.4358173873982423,0.0,-1.3562355849100116,-0.4611963306568483,1,67.0,1,1,-0.07752721023746569,-0.0775272102374658
2016-12-27,air_d98380a4aeb0290b,0,0,0,0,0,1,0,-0.16035994335439582,0.12921461911031093,0.0,-1.295309870671956,-0.30290938997585426,1,42.0,1,1,0.6406593527825933,0.6406593527825932
2016-12-28,air_d98380a4aeb0290b,0,0,0,0,0,0,1,-1.0349825270929127,-1.256459111136855,0.0,-0.0767955859108427,-0.7513890552386705,1,63.0,1,1,1.7370978696986796,1.7370978696986794
2016-12-29,air_d98380a4aeb0290b,0,0,0,0,1,0,0,-0.951685138165435,-1.0277556799310121,1.0,-0.6555898711723716,-1.0547723582105757,1,59.0,1,1,1.339511475780086,1.339511475780086
2016-12-30,air_d98380a4aeb0290b,1,0,0,0,0,0,0,-0.910036443701696,-0.9335836788462533,1.0,-0.1072584430298707,-0.8964854175295817,1,51.0,1,1,0.6135911367510003,0.6135911367510002
2016-12-31,air_d98380a4aeb0290b,0,0,1,0,0,0,0,-0.8822706473925368,-0.7183333906525188,1.0,1.2940329844454095,-1.0152006230403272,1,56.0,1,1,-2.099206566051641,-2.099206566051641
2017-01-02,air_d98380a4aeb0290b,0,1,0,0,0,0,0,-0.7156758695375812,-0.5165362454708927,1.0,0.16690727104137987,-0.8569136823593332,1,62.0,1,1,-2.4292981875278206,-2.4292981875278206
2017-01-03,air_d98380a4aeb0290b,0,0,0,0,0,1,0,-0.3963692119822497,-0.3820048153498086,1.0,0.2582958423984633,-0.5931021145576766,1,46.0,1,1,-2.1631859857626785,-2.163185985762679
2017-01-04,air_d98380a4aeb0290b,0,0,0,0,0,0,1,-0.6601442769192627,-0.4223642443861339,0.0,0.4106101279936024,-0.9096759959196644,1,33.0,1,1,-1.7241184296138516,-1.7241184296138519
2017-01-05,air_d98380a4aeb0290b,0,0,0,0,1,0,0,-0.7573245640013201,-0.9066773928220365,0.0,0.01459298544624072,-0.5007680658270968,1,36.0,1,1,-1.160607386774324,-1.1606073867743243
2017-01-06,air_d98380a4aeb0290b,1,0,0,0,0,0,0,-0.798973258465059,-0.8528648207736028,0.0,0.684775842064853,-0.8832948391394988,1,35.0,1,1,0.03742482407852026,0.03742482407852016
2017-01-07,air_d98380a4aeb0290b,0,0,1,0,0,0,0,-0.9655680363200145,-0.691427104628302,0.0,0.8370901276599921,-1.1734875637213211,1,39.0,1,1,0.7830311384033098,0.7830311384033098
2017-01-08,air_d98380a4aeb0290b,0,0,0,1,0,0,0,-0.8128561566196387,-1.2699122541489634,0.0,-1.4171612991480673,-0.31609996836593707,1,38.0,1,1,-0.2715746810094053,-0.2715746810094054
2017-01-09,air_d98380a4aeb0290b,0,1,0,0,0,0,0,-0.4380179064459885,-0.62416138956776,1.0,-0.8992927281245942,-0.34248112514610274,1,64.0,1,1,-1.1092832368962386,-1.1092832368962389
2017-01-10,air_d98380a4aeb0290b,0,0,0,0,0,1,0,-0.35472051751851075,-0.5165362454708927,0.0,0.7761644134219364,-0.2765282331956886,1,63.0,1,1,-1.0396792528149994,-1.0396792528149996
2017-01-11,air_d98380a4aeb0290b,0,0,0,0,0,0,1,-0.7017929713830016,-0.8528648207736028,0.0,-0.04633272879181499,-0.4216245954865998,1,62.0,1,1,-0.7352497062778623,-0.7352497062778625
2017-01-12,air_d98380a4aeb0290b,0,0,0,0,1,0,0,-0.7434416658467405,-1.0277556799310121,0.0,0.07551869968429643,-0.47438690904693104,1,41.0,1,1,-0.7482565113839525,-0.7482565113839527
2017-01-13,air_d98380a4aeb0290b,1,0,0,0,0,0,0,-0.798973258465059,-1.0412088229431207,0.0,-0.29003558574403754,-0.5007680658270968,1,47.0,1,1,0.7324100590714996,0.7324100590714995
2017-01-14,air_d98380a4aeb0290b,0,0,1,0,0,0,0,-1.2293431012570277,-1.2833653971610717,0.0,-0.1681841572679264,-1.107534671770907,1,55.0,1,1,1.1574162042948237,1.1574162042948237
2017-01-15,air_d98380a4aeb0290b,0,0,0,1,0,0,0,-1.4237036754211423,-1.4717093993305894,0.0,0.22783298527943557,-1.1866781421114039,1,44.0,1,1,-0.7204852248060843,-0.7204852248060845
2017-01-16,air_d98380a4aeb0290b,0,1,0,0,0,0,0,-1.0905141197112314,-1.1757402530642047,0.0,0.5933872707077693,-0.8041513687990018,1,45.0,1,1,-1.2277506239436005,-1.2277506239436005
2017-01-17,air_d98380a4aeb0290b,0,0,0,0,0,1,0,-1.0349825270929127,-0.9335836788462533,0.0,0.44107298511263016,-1.0020100446502442,1,53.0,1,1,-0.7334920299121745,-0.7334920299121747
2017-01-18,air_d98380a4aeb0290b,0,0,0,0,0,0,1,-1.0766312215566516,-0.7183333906525188,0.0,0.9894044132551313,-1.265821612451901,1,48.0,1,1,-0.33906945345181905,-0.33906945345181916
2017-01-19,air_d98380a4aeb0290b,0,0,0,0,1,0,0,-0.8267390547742183,-0.9335836788462533,0.0,-0.47281272845820455,-0.9624383094799958,1,50.0,1,1,-0.3482093705533959,-0.348209370553396
2017-01-20,air_d98380a4aeb0290b,1,0,0,0,0,0,0,-1.0349825270929127,-0.8259585347493861,0.0,-0.8992927281245942,-0.9756288878700786,1,45.0,1,1,0.7661574452927065,0.7661574452927064
2017-01-21,air_d98380a4aeb0290b,0,0,1,0,0,0,0,-1.0072167307837534,-1.0815682519794456,0.0,0.684775842064853,-0.7513890552386705,1,66.0,1,1,1.624958117567794,1.624958117567794
2017-01-22,air_d98380a4aeb0290b,0,0,0,1,0,0,0,-1.1599286104841295,-1.1622871100520962,0.0,-1.2039212993148725,-0.9888194662601615,1,46.0,1,1,-0.439257006296027,-0.4392570062960271
