visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Tōkyō-to Koganei-shi Honchō,total_area_visitors,total_genre_visitors
2016-01-24,air_23ee674e91469086,0,0,0,1,0,0,0,-1.4778444375059292,-1.4477650363367047,0.0,0.913391610766879,-1.4951170452182767,1,32.0,1,1,-1.3451787545838731,-1.3451787545838734
2016-01-25,air_23ee674e91469086,0,1,0,0,0,0,0,-1.5875588664129967,-1.3501040187490032,0.0,1.0624326934470676,-1.7856850877704056,1,24.0,1,1,-1.370006869108836,-1.3700068691088363
2016-01-26,air_23ee674e91469086,0,0,0,0,0,1,0,-1.4534634533043589,-1.2402353739628393,0.0,0.963071971660275,-1.5398198209955274,1,17.0,1,1,-1.1962100674340959,-1.196210067434096
2016-01-27,air_23ee674e91469086,0,0,0,0,0,0,1,-1.185272627087083,-0.8373836764135711,0.0,1.0624326934470676,-1.5174684331069022,1,17.0,1,1,-1.0436579410745301,-1.0436579410745304
2016-01-28,air_23ee674e91469086,0,0,0,0,1,0,0,-0.9780342613737332,-0.6908921500320192,0.0,1.0375925130003696,-1.0480892874457703,1,20.0,1,1,-1.0492890598327693,-1.0492890598327693
2016-01-29,air_23ee674e91469086,1,0,0,0,0,0,0,-1.2096536112886533,-1.5332184267259432,0.0,-1.3222246294359492,-0.8581024903924552,1,16.0,1,1,-0.9054395715541184,-0.9054395715541184
2016-01-30,air_23ee674e91469086,0,0,1,0,0,0,0,-1.4047014849012176,-1.7895785978936596,0.0,-1.3222246294359492,-0.9922108177242072,1,28.0,1,1,-0.602127038439881,-0.6021270384398811
2016-01-31,air_23ee674e91469086,0,0,0,1,0,0,0,-1.1365106586839417,-1.1059514747797499,0.0,-0.12989596799444086,-1.1039677571673336,1,23.0,1,1,-1.1603756753362113,-1.1603756753362116
2016-02-01,air_23ee674e91469086,0,1,0,0,0,0,0,-1.2706060717925798,-1.6797099531074955,0.0,-1.3222246294359492,-0.8916295722253932,1,16.0,1,1,-1.4163356188925298,-1.4163356188925298
2016-02-02,air_23ee674e91469086,0,0,0,0,0,1,0,-1.1121296744823712,-1.1547819835736006,0.0,0.6649898062998981,-0.8357511025038299,1,16.0,1,1,-1.2673669317427525,-1.2673669317427525
2016-02-03,air_23ee674e91469086,0,0,0,0,0,0,1,-1.2218441033894387,-1.3378963915505406,0.0,-0.6515397573751007,-1.193373308721835,1,14.0,1,1,-1.1921147083371948,-1.192114708337195
2016-02-04,air_23ee674e91469086,0,0,0,0,1,0,0,-1.2462250875910093,-1.2036124923674512,0.0,0.09366565602584205,-1.1263191450559589,1,17.0,1,1,-1.1542326366908597,-1.1542326366908597
2016-02-05,air_23ee674e91469086,1,0,0,0,0,0,0,-1.014605737676089,-0.8129684220166459,0.0,1.0127523325536716,-1.260427472387711,1,20.0,1,1,-0.7779715196630718,-0.7779715196630719
2016-02-06,air_23ee674e91469086,0,0,1,0,0,0,0,-1.002415245575304,-1.252443001161302,0.0,-1.04898264452227,-0.8804538782810806,1,29.0,1,1,-0.5534946491641806,-0.5534946491641807
2016-02-07,air_23ee674e91469086,0,0,0,1,0,0,0,-1.282796563893365,-1.2646506283597647,0.0,0.938231791213577,-1.1486705329445843,1,29.0,1,1,-1.1677985136993445,-1.1677985136993447
2016-02-08,air_23ee674e91469086,0,1,0,0,0,0,0,-1.3437490243972914,-1.3745192731459286,0.0,0.06882547557914383,-1.0369135935014577,1,18.0,1,1,-1.3646317102941534,-1.3646317102941534
2016-02-09,air_23ee674e91469086,0,0,0,0,0,1,0,-1.0755581981800155,-0.6786845228335563,0.0,1.112113054340464,-1.4057114936637756,1,32.0,1,1,-1.145529998609945,-1.145529998609945
2016-02-10,air_23ee674e91469086,0,0,0,0,0,0,1,-1.0999391823815858,-1.1669896107720632,0.0,1.186633595680558,-1.159846226888897,1,15.0,1,1,-0.8196929904627517,-0.8196929904627518
2016-02-11,air_23ee674e91469086,0,0,0,0,1,0,0,-1.1487011507847271,-1.0815362203828245,1.0,1.211473776127256,-1.2157246966104602,1,39.0,1,1,-0.8934094542069714,-0.8934094542069715
2016-02-12,air_23ee674e91469086,1,0,0,0,0,0,0,-0.965843769272948,-0.8373836764135711,0.0,-0.15473614844113887,-1.159846226888897,1,23.0,1,1,-0.836842306681025,-0.8368423066810251
2016-02-13,air_23ee674e91469086,0,0,1,0,0,0,0,-0.10031883011719384,0.20026463545575593,0.0,0.06882547557914383,-0.29931779317682244,1,31.0,1,1,-0.6458961887880115,-0.6458961887880116
2016-02-14,air_23ee674e91469086,0,0,0,1,0,0,0,0.49701528282128443,0.5787010786080989,0.0,0.06882547557914383,0.5500349465909394,1,39.0,1,1,-1.1854597498047306,-1.1854597498047306
2016-02-15,air_23ee674e91469086,0,1,0,0,0,0,0,-0.8927008166682364,-0.5321929964520044,0.0,-1.1731835467557608,-0.9586837358912691,1,14.0,1,1,-1.3682151495039419,-1.368215149503942
2016-02-16,air_23ee674e91469086,0,0,0,0,0,1,0,-1.2584155796917946,-1.215820119565914,0.0,1.0127523325536716,-1.2380760844990855,1,22.0,1,1,-1.206704425119905,-1.206704425119905
2016-02-17,air_23ee674e91469086,0,0,0,0,0,0,1,-1.2218441033894387,-0.9350446940012725,0.0,0.5656290845131057,-1.4057114936637756,1,18.0,1,1,-1.0367470225985096,-1.0367470225985098
2016-02-18,air_23ee674e91469086,0,0,0,0,1,0,0,-1.2218441033894387,-1.0204980843905112,0.0,0.863711249873483,-1.416887187608088,1,24.0,1,1,-1.0464735004536496,-1.0464735004536498
2016-02-19,air_23ee674e91469086,1,0,0,0,0,0,0,-0.746414911458813,-0.31245570687967616,0.0,1.0375925130003696,-1.193373308721835,1,35.0,1,1,-0.7254997312340266,-0.7254997312340266
2016-02-20,air_23ee674e91469086,0,0,1,0,0,0,0,-0.9048913087690217,-1.0204980843905112,0.0,-1.272544268542553,-0.5898858357289516,1,14.0,1,1,-0.7597983636705732,-0.7597983636705733
2016-02-21,air_23ee674e91469086,0,0,0,1,0,0,0,-0.6854624509548867,-0.47115486045969096,0.0,-0.0056950657609504095,-0.5340073660073883,1,31.0,1,1,-1.1306843218836784,-1.1306843218836786
2016-02-22,air_23ee674e91469086,0,1,0,0,0,0,0,-0.9902247534745184,-1.3012735099551527,0.0,-0.9496219227354779,-0.6569399993948275,1,23.0,1,1,-1.3551611923825697,-1.3551611923825697
2016-02-23,air_23ee674e91469086,0,0,0,0,0,1,0,-0.9902247534745184,-1.2036124923674512,0.0,-1.3222246294359492,-0.6904670812277655,1,20.0,1,1,-1.137595240359699,-1.1375952403596992
2016-02-24,air_23ee674e91469086,0,0,0,0,0,0,1,-1.1365106586839417,-1.5210107995274806,0.0,-1.3222246294359492,-0.9698594298355819,1,16.0,1,1,-1.093314170124456,-1.093314170124456
2016-02-25,air_23ee674e91469086,0,0,0,0,1,0,0,-1.416891977002003,-1.5942565627182566,0.0,-1.1980237272024588,-1.1039677571673336,1,33.0,1,1,-0.9883705932663654,-0.9883705932663656
2016-02-26,air_23ee674e91469086,1,0,0,0,0,0,0,-1.2096536112886533,-1.069328593184362,0.0,1.2611541370206525,-1.2939545542206488,1,34.0,1,1,-0.5757631642535803,-0.5757631642535803
2016-02-27,air_23ee674e91469086,0,0,1,0,0,0,0,-0.8927008166682364,-0.8495913036120337,0.0,1.2611541370206525,-0.9251566540583313,1,38.0,1,1,-0.40657364156285386,-0.4065736415628539
2016-02-28,air_23ee674e91469086,0,0,0,1,0,0,0,-0.7951768798619542,-0.6420616412381684,0.0,0.6649898062998981,-1.0145622056128323,1,34.0,1,1,-0.9937457520810481,-0.9937457520810482
2016-02-29,air_23ee674e91469086,0,1,0,0,0,0,0,-0.8683198324666659,-0.5566082508489296,0.0,-0.7757406596085912,-0.6681156933391401,1,20.0,1,1,-1.3070407229939818,-1.307040722993982
2016-03-01,air_23ee674e91469086,0,0,0,0,0,1,0,-1.1974631191878682,-1.2280277467643765,0.0,1.3356746783607465,-0.9363323480026439,1,27.0,1,1,-1.1972339072083211,-1.1972339072083213
2016-03-02,air_23ee674e91469086,0,0,0,0,0,0,1,-1.1243201665831566,-0.8740065580089592,0.0,0.938231791213577,-1.3945357997194627,1,18.0,1,1,-1.0664383760510425,-1.0664383760510427
2016-03-03,air_23ee674e91469086,0,0,0,0,1,0,0,-0.6854624509548867,-0.30024807968121375,0.0,1.2859943174673505,-1.260427472387711,1,18.0,1,1,-1.0833317323257596,-1.0833317323257596
2016-03-04,air_23ee674e91469086,1,0,0,0,0,0,0,-0.5879385141486047,-0.44673960606276575,0.0,0.5904692649598039,-0.7798726327822666,1,27.0,1,1,-0.7078384951286405,-0.7078384951286406
2016-03-05,air_23ee674e91469086,0,0,1,0,0,0,0,-0.4904145773423224,-0.47115486045969096,0.0,-0.701220118268497,-0.28814209923250983,1,47.0,1,1,-0.48310566468619304,-0.48310566468619315
2016-03-06,air_23ee674e91469086,0,0,0,1,0,0,0,-0.1734617827219054,-0.22700231649043756,0.0,-0.701220118268497,-0.17638515978938318,1,33.0,1,1,-1.1219816838027636,-1.1219816838027636
2016-03-07,air_23ee674e91469086,0,1,0,0,0,0,0,-0.21003325902426132,-0.4589472332612283,0.0,-1.3222246294359492,0.20358843431724696,1,18.0,1,1,-1.4122402597956287,-1.4122402597956287
2016-03-08,air_23ee674e91469086,0,0,0,0,0,1,0,0.058157567193014764,0.1758493810588307,0.0,0.46626836272631345,-0.05345252640194401,1,25.0,1,1,-1.074117174357732,-1.0741171743577322
2016-03-09,air_23ee674e91469086,0,0,0,0,0,0,1,-0.746414911458813,-0.5444006236504669,0.0,-1.3222246294359492,-0.7239941630607034,1,10.0,1,1,-1.1209578440285384,-1.1209578440285384
2016-03-10,air_23ee674e91469086,0,0,0,0,1,0,0,-1.0755581981800155,-1.3745192731459286,0.0,-1.3222246294359492,-0.7463455509493286,1,27.0,1,1,-0.9993768708392872,-0.9993768708392873
2016-03-11,air_23ee674e91469086,1,0,0,0,0,0,0,-1.282796563893365,-1.7529557162982714,0.0,-1.3222246294359492,-0.8357511025038299,1,22.0,1,1,-0.6576703461916021,-0.6576703461916023
2016-03-12,air_23ee674e91469086,0,0,1,0,0,0,0,-1.1121296744823712,-1.4599726635351673,0.0,-0.9247817422887797,-0.7910483267265793,1,37.0,1,1,-0.4659563484679197,-0.4659563484679198
2016-03-13,air_23ee674e91469086,0,0,0,1,0,0,0,-0.9902247534745184,-1.2402353739628393,0.0,-1.2973844489892512,-0.6569399993948275,1,45.0,1,1,-1.0713016149786125,-1.0713016149786128
2016-03-14,air_23ee674e91469086,0,1,0,0,0,0,0,-1.1730821349862974,-1.6064641899167196,0.0,-1.3222246294359492,-0.7798726327822666,1,42.0,1,1,-1.302433444009968,-1.302433444009968
2016-03-15,air_23ee674e91469086,0,0,0,0,0,1,0,-0.8683198324666659,-0.727515031627407,0.0,1.459875580594237,-0.9922108177242072,1,31.0,1,1,-1.024972865194919,-1.024972865194919
2016-03-16,air_23ee674e91469086,0,0,0,0,0,0,1,-0.8195578640635247,-0.7519302860243325,0.0,-0.9993022836288741,-1.0816163692787084,1,19.0,1,1,-0.934874965063095,-0.934874965063095
2016-03-17,air_23ee674e91469086,0,0,0,0,1,0,0,-0.2953667037297581,0.11481124506651733,0.0,1.4847157610409354,-0.7239941630607034,1,24.0,1,1,-0.8870104556180634,-0.8870104556180635
2016-03-18,air_23ee674e91469086,1,0,0,0,0,0,0,-0.11250932221797906,-0.0072650269181093905,0.0,0.29238709959942677,-0.5340073660073883,1,25.0,1,1,-0.5081897391547122,-0.5081897391547123
2016-03-19,air_23ee674e91469086,0,0,1,0,0,0,0,0.058157567193014764,-0.092718417307348,0.0,-0.6763799378217988,0.20358843431724696,1,29.0,1,1,-0.49052850304932627,-0.4905285030493263
2016-03-20,air_23ee674e91469086,0,0,0,1,0,0,0,-0.11250932221797906,-0.14154892610119896,1.0,0.4414281822796152,0.013601637263931881,1,32.0,1,1,-0.7047669758059647,-0.7047669758059648
2016-03-21,air_23ee674e91469086,0,1,0,0,0,0,0,-0.6367004825517458,-0.7397226588258696,1.0,-0.2540968702279313,-0.3998990386756364,1,29.0,1,1,-1.1542326366908597,-1.1542326366908597
2016-03-22,air_23ee674e91469086,0,0,0,0,0,1,0,-0.5513670378462487,-0.4101167244673776,0.0,1.16179341523386,-0.6681156933391401,1,25.0,1,1,-1.020877506098018,-1.020877506098018
2016-03-23,air_23ee674e91469086,0,0,0,0,0,0,1,-0.514795561543893,-0.22700231649043756,0.0,-0.08021560710104464,-0.6457643054505149,1,21.0,1,1,-0.9187494886190468,-0.9187494886190469
2016-03-24,air_23ee674e91469086,0,0,0,0,1,0,0,-1.0267962297768742,-1.2768582555582273,0.0,-0.7757406596085912,-0.6457643054505149,1,27.0,1,1,-0.9789000753547816,-0.9789000753547817
2016-03-25,air_23ee674e91469086,1,0,0,0,0,0,0,-0.8927008166682364,-0.8373836764135711,0.0,0.7146701671932941,-1.159846226888897,1,34.0,1,1,-0.36869156991651875,-0.3686915699165188
2016-03-26,air_23ee674e91469086,0,0,1,0,0,0,0,-0.8195578640635247,-0.8251760492151085,0.0,0.06882547557914383,-0.5675344478403263,1,36.0,1,1,-0.3745786486183141,-0.37457864861831414
2016-03-27,air_23ee674e91469086,0,0,0,1,0,0,0,-0.514795561543893,-0.4589472332612283,0.0,0.11850583647254005,-0.3998990386756364,1,35.0,1,1,-0.9384584042728834,-0.9384584042728835
2016-03-28,air_23ee674e91469086,0,1,0,0,0,0,0,-0.4172716247376108,-0.4345319788643029,0.0,-0.701220118268497,-0.2657907113438845,1,29.0,1,1,-1.0569678581394588,-1.0569678581394588
2016-03-29,air_23ee674e91469086,0,0,0,0,0,1,0,-0.3197476879313286,-0.2147946892919747,0.0,0.9879121521069735,-0.6010615296732642,1,29.0,1,1,-0.7792513193808533,-0.7792513193808535
2016-03-30,air_23ee674e91469086,0,0,0,0,0,0,1,-0.06374735381483794,0.04156548187574112,0.0,-0.5273388551416103,-0.3998990386756364,1,20.0,1,1,-0.8655098203593327,-0.8655098203593328
2016-03-31,air_23ee674e91469086,0,0,0,0,1,0,0,-0.039366369613267484,-0.0072650269181093905,0.0,1.0375925130003696,-0.2546150173995719,1,41.0,1,1,-0.8294194683178918,-0.8294194683178918
2016-04-01,air_23ee674e91469086,1,0,0,0,0,0,0,-0.25879522742740224,-0.1659641804981242,0.0,-1.04898264452227,-0.20991224162232122,1,21.0,1,1,-0.6203001944323797,-0.6203001944323797
2016-04-02,air_23ee674e91469086,0,0,1,0,0,0,0,-0.4904145773423224,-0.8495913036120337,0.0,-1.3222246294359492,-0.17638515978938318,1,38.0,1,1,-0.6377054705942093,-0.6377054705942095
2016-04-03,air_23ee674e91469086,0,0,0,1,0,0,0,-0.19784276692347588,-0.38570147007045236,0.0,-1.3222246294359492,-0.13168238401213272,1,40.0,1,1,-1.1680544736429008,-1.168054473642901
2016-04-04,air_23ee674e91469086,0,1,0,0,0,0,0,0.04596707509222954,0.16364175386036783,0.0,-1.1731835467557608,-0.0422768324576314,1,25.0,1,1,-1.2819566485254625,-1.2819566485254628
2016-04-05,air_23ee674e91469086,0,0,0,0,0,1,0,-0.5026050694431077,-0.8617989308104964,0.0,-1.3222246294359492,-0.2657907113438845,1,20.0,1,1,-1.0751410141319573,-1.0751410141319575
2016-04-06,air_23ee674e91469086,0,0,0,0,0,0,1,-0.11250932221797906,0.02935785467727871,0.0,0.6898299867465961,-0.4893045902301376,1,18.0,1,1,-1.007311629089533,-1.0073116290895332
2016-04-07,air_23ee674e91469086,0,0,0,0,1,0,0,-0.25879522742740224,-0.5566082508489296,0.0,-1.3222246294359492,0.09183149487412039,1,22.0,1,1,-1.1245412832383268,-1.1245412832383268
2016-04-08,air_23ee674e91469086,1,0,0,0,0,0,0,0.20444347240243815,0.21247226265421879,0.0,-0.7509004791618932,0.06948010698549516,1,28.0,1,1,-0.559381727865976,-0.559381727865976
2016-04-09,air_23ee674e91469086,0,0,1,0,0,0,0,0.1922529803016527,0.27351039864653215,0.0,0.5407889040664077,-0.07580391429056944,1,30.0,1,1,-0.4659563484679197,-0.4659563484679198
2016-04-10,air_23ee674e91469086,0,0,0,1,0,0,0,0.2288244566040086,0.44441717942500936,0.0,-0.3782977724614218,0.10300718881843321,1,36.0,1,1,-1.0526165390990014,-1.0526165390990014
2016-04-11,air_23ee674e91469086,0,1,0,0,0,0,0,-0.3928906405360404,-0.31245570687967616,0.0,0.46626836272631345,-0.36637195684269847,1,17.0,1,1,-1.3044811235584186,-1.3044811235584186
2016-04-12,air_23ee674e91469086,0,0,0,0,0,1,0,-0.5513670378462487,-0.5566082508489296,0.0,1.3356746783607465,-0.6122372236175768,1,35.0,1,1,-1.139131000021037,-1.139131000021037
2016-04-13,air_23ee674e91469086,0,0,0,0,0,0,1,-0.10031883011719384,0.00494260028035302,0.0,-0.9993022836288741,-0.008749750624693351,1,13.0,1,1,-1.0500569396634383,-1.0500569396634383
2016-04-14,air_23ee674e91469086,0,0,0,0,1,0,0,0.09472904349537045,-0.03168028131503465,0.0,-0.9496219227354779,0.2929939858717483,1,20.0,1,1,-1.0165261870575604,-1.0165261870575606
2016-04-15,air_23ee674e91469086,1,0,0,0,0,0,0,0.16787199610008224,0.05377310907420397,0.0,1.6585970241678218,-0.2546150173995719,1,21.0,1,1,-0.5875373216571709,-0.587537321657171
2016-04-16,air_23ee674e91469086,0,0,1,0,0,0,0,0.009395598789873642,0.21247226265421879,0.0,0.019145114685747814,-0.42225042656426176,1,41.0,1,1,-0.3692034898036314,-0.36920348980363143
2016-04-17,air_23ee674e91469086,0,0,0,1,0,0,0,0.5823487275267812,0.6641544689973375,0.0,-0.10505578754774265,0.7400217436442545,1,17.0,1,1,-1.0897307309146675,-1.0897307309146675
2016-04-18,air_23ee674e91469086,0,1,0,0,0,0,0,0.472634298619714,0.6519468417988746,0.0,0.26754691915272877,0.40475092531487483,1,12.0,1,1,-1.3950909435773553,-1.3950909435773553
2016-04-19,air_23ee674e91469086,0,0,0,0,0,1,0,0.21663396450322314,0.27351039864653215,0.0,1.410195219700841,0.06948010698549516,1,26.0,1,1,-1.074117174357732,-1.0741171743577322
2016-04-20,air_23ee674e91469086,0,0,0,0,0,0,1,-0.014985385411696812,-0.04388790851349749,0.0,1.435035400147539,-0.10933099612350729,1,20.0,1,1,-0.9387143642164397,-0.9387143642164398
2016-04-21,air_23ee674e91469086,0,0,0,0,1,0,0,0.1069195355961559,0.15143412666190542,0.0,-1.1731835467557608,0.1812370464286217,1,15.0,1,1,-1.0464735004536496,-1.0464735004536498
2016-04-22,air_23ee674e91469086,1,0,0,0,0,0,0,0.3141579013095054,0.566493451409636,0.0,0.6153094454065019,0.27064259798312307,1,22.0,1,1,-0.540952611929921,-0.5409526119299211
2016-04-23,air_23ee674e91469086,0,0,1,0,0,0,0,0.33853888551107586,0.3955866706311588,0.0,-0.8005808400552893,0.4382780071478129,1,46.0,1,1,-0.44240803366073844,-0.4424080336607385
2016-04-24,air_23ee674e91469086,0,0,0,1,0,0,0,0.13130051979772633,-0.11713367170427369,0.0,-1.1731835467557608,0.24829121009449762,1,28.0,1,1,-1.0679741357123804,-1.0679741357123806
2016-04-25,air_23ee674e91469086,0,1,0,0,0,0,0,0.3873008539142172,0.4200019250280841,0.0,0.863711249873483,0.3823995374262496,1,29.0,1,1,-1.2563606541698307,-1.256360654169831
2016-04-26,air_23ee674e91469086,0,0,0,0,0,1,0,0.484824790720499,0.7129849777911881,0.0,1.6089166632744258,0.2818182919274357,1,23.0,1,1,-0.9760845159756621,-0.9760845159756623
2016-04-27,air_23ee674e91469086,0,0,0,0,0,0,1,0.3873008539142172,0.37117141623423316,0.0,-1.1483433663090625,0.5165078647580014,1,8.0,1,1,-0.9563756003218257,-0.9563756003218258
2016-04-28,air_23ee674e91469086,0,0,0,0,1,0,0,-0.027175877512482256,-0.47115486045969096,0.0,-1.3222246294359492,0.3823995374262496,1,14.0,1,1,-0.7111659743948727,-0.7111659743948727
2016-04-29,air_23ee674e91469086,1,0,0,0,0,0,0,0.18006248820086748,0.16364175386036783,1.0,1.4847157610409354,0.2929939858717483,1,42.0,1,1,-0.5358334130587946,-0.5358334130587947
2016-04-30,air_23ee674e91469086,0,0,1,0,0,0,0,0.1069195355961559,0.1758493810588307,0.0,1.5592363023810294,-0.13168238401213272,1,36.0,1,1,-0.5806264031811503,-0.5806264031811504
2016-05-01,air_23ee674e91469086,0,0,0,1,0,0,0,0.472634298619714,0.8228536225773523,0.0,0.8388710694267846,0.0024259433196192645,1,27.0,1,1,-0.86499790047222,-0.8649979004722201
2016-05-02,air_23ee674e91469086,0,1,0,0,0,0,0,0.3507293776118613,0.12701887226497974,0.0,-1.0986630054156663,0.3041696798160609,1,39.0,1,1,-1.006543749258864,-1.0065437492588643
2016-05-03,air_23ee674e91469086,0,0,0,0,0,1,0,0.6554916801314931,0.5420781970127108,1.0,0.09366565602584205,0.8182516012544431,1,32.0,1,1,-0.7167970931531117,-0.7167970931531118
2016-05-04,air_23ee674e91469086,0,0,0,0,0,0,1,0.9480634905503393,0.9815527761573667,1.0,1.2363139565739545,0.7288460496999417,1,16.0,1,1,-0.7743880804532833,-0.7743880804532834
2016-05-05,air_23ee674e91469086,0,0,0,0,1,0,0,0.8993015221471985,1.054798539348143,1.0,1.7827979264013123,0.6953189678670041,1,27.0,1,1,-0.9694295574431979,-0.969429557443198
2016-05-06,air_23ee674e91469086,1,0,0,0,0,0,0,0.42387233021657267,0.23688751705114403,0.0,-1.272544268542553,0.47180508898075074,1,18.0,1,1,-1.126333002843221,-1.1263330028432212
2016-05-07,air_23ee674e91469086,0,0,1,0,0,0,0,0.8627300458448426,0.8838917585696657,0.0,1.5343961219343314,0.7511974375885673,1,41.0,1,1,-0.6922249385717051,-0.6922249385717052
2016-05-08,air_23ee674e91469086,0,0,0,1,0,0,0,0.7408251248369899,0.8472688769742776,0.0,1.7579577459546143,0.784724519421505,1,47.0,1,1,-1.0387947021469601,-1.0387947021469603
2016-05-09,air_23ee674e91469086,0,1,0,0,0,0,0,0.3873008539142172,0.1758493810588307,0.0,-1.3222246294359492,0.5723863344795647,1,21.0,1,1,-1.474438526079814,-1.474438526079814
2016-05-10,air_23ee674e91469086,0,0,0,0,0,1,0,0.5213962670228549,0.40779429782962123,0.0,-0.9496219227354779,0.6170891102568153,1,31.0,1,1,-1.3090884025424323,-1.3090884025424325
2016-05-11,air_23ee674e91469086,0,0,0,0,0,0,1,0.7408251248369899,0.7496078593865761,0.0,-1.1235031858623645,0.628264804201128,1,13.0,1,1,-1.1155826852138557,-1.1155826852138557
2016-05-12,air_23ee674e91469086,0,0,0,0,1,0,0,0.8017775853409163,0.9815527761573667,0.0,1.8076381068480103,0.7288460496999417,1,26.0,1,1,-0.9929778722503791,-0.9929778722503793
2016-05-13,air_23ee674e91469086,1,0,0,0,0,0,0,0.6798726643330635,0.85947650417274,0.0,1.4847157610409354,0.47180508898075074,1,35.0,1,1,-0.6295147524004071,-0.6295147524004072
2016-05-14,air_23ee674e91469086,0,0,1,0,0,0,0,0.6676821722322781,0.7984383681804267,0.0,0.8140308889800866,0.527683558702314,1,43.0,1,1,-0.4659563484679197,-0.4659563484679198
