visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Hokkaidō Sapporo-shi Minami 3 Jōnishi,total_area_visitors,total_genre_visitors
2016-02-02,air_71903025d39a4571,0,0,0,0,0,1,0,-1.2088035907772852,-1.153095736779334,0.0,0.2607036805308128,-1.0825489729600135,1,14.0,1,1,-1.2460855354295073,-1.2460855354295073
2016-02-03,air_71903025d39a4571,0,0,0,0,0,0,1,-1.1093853262463917,-1.0797605596535682,0.0,0.055925731374920955,-1.2039240781070157,1,9.0,1,1,-1.171319644002199,-1.171319644002199
2016-02-04,air_71903025d39a4571,0,0,0,0,1,0,0,-0.801188706200622,-0.8139205425726668,0.0,-0.12325497413648448,-0.8397987626660086,1,5.0,1,1,-1.1336823925353907,-1.1336823925353907
2016-02-05,air_71903025d39a4571,1,0,0,0,0,0,0,-1.000025235262409,-1.0705936625128476,0.0,-0.6096026033817278,-0.9915176440997615,1,13.0,1,1,-0.7598529353988492,-0.7598529353988492
2016-02-06,air_71903025d39a4571,0,0,1,0,0,0,0,-1.248570896589643,-1.2172640167643793,0.0,-0.5328108724482682,-1.2039240781070157,1,27.0,1,1,-0.5368267898826949,-0.5368267898826949
2016-02-07,air_71903025d39a4571,0,0,0,1,0,0,0,-1.228687243683464,-1.1989302224829377,0.0,0.20950919324183978,-1.2949554069672673,1,30.0,1,1,-1.1471605974525585,-1.1471605974525585
2016-02-08,air_71903025d39a4571,0,1,0,0,0,0,0,-1.1093853262463917,-1.2080971196236587,0.0,1.1822044517323262,-1.0724343808644299,1,9.0,1,1,-1.342721721628069,-1.342721721628069
2016-02-09,air_71903025d39a4571,0,0,0,0,0,1,0,-0.5824685242326565,-0.630582599758252,0.0,-0.4304218978703223,-0.6678506970410887,1,30.0,1,1,-1.125035996928151,-1.125035996928151
2016-02-10,air_71903025d39a4571,0,0,0,0,0,0,1,-0.9304324500907836,-0.9880915882463609,0.0,-1.044755745337998,-0.8195695784748417,1,10.0,1,1,-0.8013047731629691,-0.8013047731629691
2016-02-11,air_71903025d39a4571,0,0,0,0,1,0,0,-0.940374276543873,-0.9789246911056402,1.0,0.3886898987532452,-0.9712884599085946,1,40.0,1,1,-0.8745448300713528,-0.8745448300713528
2016-02-12,air_71903025d39a4571,1,0,0,0,0,0,0,-0.741537747482086,-0.6397494968989728,0.0,-0.3792274105813493,-1.112892749246764,1,27.0,1,1,-0.8183432586242945,-0.8183432586242945
2016-02-13,air_71903025d39a4571,0,0,1,0,0,0,0,-0.28421373063997607,-0.28224050841086384,0.0,-0.942366770760052,-0.1418919080707453,1,30.0,1,1,-0.6286311667713286,-0.6286311667713286
2016-02-14,air_71903025d39a4571,0,0,0,1,0,0,0,-0.4233993009832269,-0.29140740555158473,0.0,-1.147144719915944,-0.6071631444675876,1,15.0,1,1,-1.1647076944201922,-1.1647076944201922
2016-02-15,air_71903025d39a4571,0,1,0,0,0,0,0,-1.3281055082143576,-1.125595045357172,0.0,-0.6607970906707007,-1.3050699990628511,1,5.0,1,1,-1.3462820021722266,-1.3462820021722266
2016-02-16,air_71903025d39a4571,0,0,0,0,0,1,0,-1.2982800288550895,-1.373101268156632,0.0,-0.6351998470262141,-1.2848408148716841,1,10.0,1,1,-1.185815071931983,-1.185815071931983
2016-02-17,air_71903025d39a4571,0,0,0,0,0,0,1,-1.198861764324196,-1.3456005767344696,0.0,-1.0191585016935114,-0.9814030520041782,1,13.0,1,1,-1.0169560518376544,-1.0169560518376544
2016-02-18,air_71903025d39a4571,0,0,0,0,1,0,0,-0.8210723591068009,-0.9055895139798742,0.0,-0.8143805525376195,-0.9308300915262606,1,6.0,1,1,-1.0266196704575103,-1.0266196704575103
2016-02-19,air_71903025d39a4571,1,0,0,0,0,0,0,-0.512875739061031,-0.4930791426474409,0.0,-0.200046705069944,-0.5768193681808369,1,21.0,1,1,-0.7077202560022567,-0.7077202560022567
2016-02-20,air_71903025d39a4571,0,0,1,0,0,0,0,-0.6122940035919245,-0.6397494968989728,0.0,0.030328487730434336,-0.5667047760852535,1,30.0,1,1,-0.7417972269249075,-0.7417972269249075
2016-02-21,air_71903025d39a4571,0,0,0,1,0,0,0,-0.8111305326537114,-0.8689219254169912,0.0,-1.1727419635604304,-0.6880798812322558,1,40.0,1,1,-1.1102862632452126,-1.1102862632452126
2016-02-22,air_71903025d39a4571,0,1,0,0,0,0,0,-1.0497343675278556,-1.0980943539350096,0.0,-0.35363016693686294,-0.920715499430677,1,10.0,1,1,-1.3333124087613668,-1.3333124087613668
2016-02-23,air_71903025d39a4571,0,0,0,0,0,1,0,-0.9503161029969622,-0.9789246911056402,0.0,-0.891172283471079,-0.920715499430677,1,11.0,1,1,-1.1171525185803735,-1.1171525185803735
2016-02-24,air_71903025d39a4571,0,0,0,0,0,0,1,-1.4374655991983403,-1.446436445282398,0.0,-0.891172283471079,-1.2949554069672673,1,10.0,1,1,-1.0731576232847126,-1.0731576232847126
2016-02-25,air_71903025d39a4571,0,0,0,0,1,0,0,-1.397698293385983,-1.2539316053272622,0.0,-0.17444946142545747,-1.5377056172612722,1,17.0,1,1,-0.9688922644915275,-0.9688922644915275
2016-02-26,air_71903025d39a4571,1,0,0,0,0,0,0,-1.318163681761268,-1.3272667824530282,0.0,-0.9679640144045385,-1.2949554069672673,1,18.0,1,1,-0.5589513904071025,-0.5589513904071025
2016-02-27,air_71903025d39a4571,0,0,1,0,0,0,0,-1.228687243683464,-1.1714295310607756,0.0,0.15831470595286676,-1.325299183254018,1,29.0,1,1,-0.3908552875722359,-0.3908552875722359
2016-02-28,air_71903025d39a4571,0,0,0,1,0,0,0,-1.0994434997933025,-1.125595045357172,0.0,1.2589961826657856,-1.1432365255335144,1,24.0,1,1,-0.9742326853077639,-0.9742326853077639
2016-02-29,air_71903025d39a4571,0,1,0,0,0,0,0,-0.6918286152166393,-0.41057706838095426,0.0,-0.8399777961821061,-0.8903717231439263,1,3.0,1,1,-1.2855029271683942,-1.2855029271683942
2016-03-01,air_71903025d39a4571,0,0,0,0,0,1,0,-0.9602579294500515,-0.8597550282762705,0.0,-1.0191585016935114,-0.8903717231439263,1,20.0,1,1,-1.1764057590652812,-1.1764057590652812
2016-03-02,air_71903025d39a4571,0,0,0,0,0,0,1,-1.0895016733402132,-1.0064253825278022,0.0,-0.12325497413648448,-1.1331219334379312,1,10.0,1,1,-1.046455519203531,-1.046455519203531
2016-03-03,air_71903025d39a4571,0,0,0,0,1,0,0,-1.0994434997933025,-1.052259868231406,0.0,-1.1727419635604304,-1.0319760124820958,1,14.0,1,1,-1.0632396989117023,-1.0632396989117023
2016-03-04,air_71903025d39a4571,1,0,0,0,0,0,0,-1.0099670617154983,-0.9422571025427572,0.0,-0.200046705069944,-1.0825489729600135,1,16.0,1,1,-0.6901731590346232,-0.6901731590346232
2016-03-05,air_71903025d39a4571,0,0,1,0,0,0,0,-0.8508978384660688,-0.7680860568690631,0.0,1.4381768881771912,-1.1027781571511805,1,41.0,1,1,-0.4668927077653148,-0.4668927077653148
2016-03-06,air_71903025d39a4571,0,0,0,1,0,0,0,-0.38363199517086954,-0.41057706838095426,0.0,-0.9935612580490251,-0.4251004867470841,1,38.0,1,1,-1.1016398676379728,-1.1016398676379728
2016-03-07,air_71903025d39a4571,0,1,0,0,0,0,0,-0.29415555709306535,-0.34640878839590916,0.0,0.23510643688632615,-0.2936107895044982,1,13.0,1,1,-1.3900225917147333,-1.3900225917147333
2016-03-08,air_71903025d39a4571,0,0,0,0,0,1,0,-0.45322478034249486,-0.38307637695879204,0.0,-0.200046705069944,-0.4554442630338347,1,20.0,1,1,-1.0540846917981543,-1.0540846917981543
2016-03-09,air_71903025d39a4571,0,0,0,0,0,0,1,-0.8210723591068009,-0.8322543368541083,0.0,0.4398843860422182,-0.7386528417101734,1,20.0,1,1,-1.1006226446253564,-1.1006226446253564
2016-03-10,air_71903025d39a4571,0,0,0,0,1,0,0,-0.9602579294500515,-0.9330902054020365,0.0,-0.12325497413648448,-0.9308300915262606,1,33.0,1,1,-0.9798274118771543,-0.9798274118771543
2016-03-11,air_71903025d39a4571,1,0,0,0,0,0,0,-1.000025235262409,-0.9514239996834779,0.0,0.3886898987532452,-0.9308300915262606,1,15.0,1,1,-0.6403292314164176,-0.6403292314164176
2016-03-12,air_71903025d39a4571,0,0,1,0,0,0,0,-0.9602579294500515,-0.9514239996834779,0.0,0.13271746230838036,-0.9915176440997615,1,59.0,1,1,-0.4498542223039894,-0.4498542223039894
2016-03-13,air_71903025d39a4571,0,0,0,1,0,0,0,-0.8310141855598902,-0.7589191597283423,0.0,0.3118981678197858,-1.1027781571511805,1,62.0,1,1,-1.0512873285134592,-1.0512873285134592
2016-03-14,air_71903025d39a4571,0,1,0,0,0,0,0,-0.5526430448733883,-0.3555756855366298,0.0,0.4398843860422182,-0.6678506970410887,1,26.0,1,1,-1.2809254236116203,-1.2809254236116203
2016-03-15,air_71903025d39a4571,0,0,0,0,0,1,0,-0.6620031358573712,-0.740585365446901,0.0,0.64466233519811,-0.5869339602764205,1,18.0,1,1,-1.0052579871925653,-1.0052579871925653
2016-03-16,air_71903025d39a4571,0,0,0,0,0,0,1,-0.22456277192143992,-0.03473428561140398,0.0,0.8238430407095154,-0.748767433805757,1,24.0,1,1,-0.9157423620823186,-0.9157423620823186
2016-03-17,air_71903025d39a4571,0,0,0,0,1,0,0,0.023982889405793767,0.1852712457658938,0.0,1.5661631063996235,-0.2936107895044982,1,7.0,1,1,-0.8681871862425,-0.8681871862425
2016-03-18,air_71903025d39a4571,1,0,0,0,0,0,0,0.0736920216712405,0.1486036572030108,0.0,-0.7887833088931331,0.08062911803209229,1,13.0,1,1,-0.4918146715744175,-0.4918146715744175
2016-03-19,air_71903025d39a4571,0,0,1,0,0,0,0,-0.1947372925621719,-0.12640325701861135,0.0,-1.1983392072049168,-0.11154813178399468,1,37.0,1,1,-0.4742675746067839,-0.4742675746067839
2016-03-20,air_71903025d39a4571,0,0,0,1,0,0,0,-0.6520613094042819,-0.740585365446901,1.0,-0.6863943343151871,-0.5667047760852535,1,39.0,1,1,-0.6871214899967738,-0.6871214899967738
2016-03-21,air_71903025d39a4571,0,1,0,0,0,0,0,-0.7514795739351754,-0.7497522625876215,1.0,0.542273360620164,-0.6375069207543381,1,32.0,1,1,-1.1336823925353907,-1.1336823925353907
2016-03-22,air_71903025d39a4571,0,0,0,0,0,1,0,-0.5228175655141204,-0.42891086266239575,0.0,0.3886898987532452,-0.7083090654234229,1,9.0,1,1,-1.0011890951420994,-1.0011890951420994
2016-03-23,air_71903025d39a4571,0,0,0,0,0,0,1,-0.5824685242326565,-0.5755812169139276,0.0,-0.09765773049199808,-0.5667047760852535,1,14.0,1,1,-0.8997210996336097,-0.8997210996336097
2016-03-24,air_71903025d39a4571,0,0,0,0,1,0,0,-0.6620031358573712,-0.6397494968989728,0.0,-0.12325497413648448,-0.6779652891366722,1,13.0,1,1,-0.9594829516248254,-0.9594829516248254
2016-03-25,air_71903025d39a4571,1,0,0,0,0,0,0,-0.6620031358573712,-0.6580832911804142,0.0,-0.7119915779596737,-0.5161318156073358,1,14.0,1,1,-0.3532180361054277,-0.3532180361054277
2016-03-26,air_71903025d39a4571,0,0,1,0,0,0,0,-0.43334112743631625,-0.46557845122527874,0.0,0.7470513097760558,-0.4251004867470841,1,29.0,1,1,-0.3590670684279722,-0.3590670684279722
2016-03-27,air_71903025d39a4571,0,0,0,1,0,0,0,-0.11520268093745713,0.011100200092199716,0.0,1.4381768881771912,-0.4453296709382511,1,44.0,1,1,-0.9193026426264761,-0.9193026426264761
2016-03-28,air_71903025d39a4571,0,1,0,0,0,0,0,-0.1947372925621719,-0.29140740555158473,0.0,1.3613851572437314,-0.24303782902658058,1,16.0,1,1,-1.0370462063368289,-1.0370462063368289
2016-03-29,air_71903025d39a4571,0,0,0,0,0,1,0,-0.12514450739054644,0.1944381429066145,0.0,1.028620989865407,-0.4251004867470841,1,28.0,1,1,-0.7611244641646198,-0.7611244641646198
2016-03-30,air_71903025d39a4571,0,0,0,0,0,0,1,-0.10526085448436782,-0.18140463986293576,0.0,-0.7375888216041602,-0.10143353968841119,1,20.0,1,1,-0.8468255029775548,-0.8468255029775548
2016-03-31,air_71903025d39a4571,0,0,0,0,1,0,0,-0.17485363965599318,-0.09890256559644908,0.0,1.1054127207988667,-0.3947567104603335,1,24.0,1,1,-0.8109683917828253,-0.8109683917828253
2016-04-01,air_71903025d39a4571,1,0,0,0,0,0,0,-0.06549354867201039,0.1302698629215694,0.0,1.7453438119110287,-0.1823502764530794,1,14.0,1,1,-0.6032005914559176,-0.6032005914559176
2016-04-02,air_71903025d39a4571,0,0,1,0,0,0,0,-0.29415555709306535,-0.3739094798180713,0.0,0.7470513097760558,-0.08120435549724413,1,29.0,1,1,-0.6204933826703971,-0.6204933826703971
2016-04-03,air_71903025d39a4571,0,0,0,1,0,0,0,0.023982889405793767,0.038600891514361996,0.0,-1.0703529889824843,-0.01040221082815941,1,17.0,1,1,-1.1474149032057126,-1.1474149032057126
2016-04-04,air_71903025d39a4571,0,1,0,0,0,0,0,-0.06549354867201039,0.1577705543437315,0.0,0.9518292589319479,-0.10143353968841119,1,16.0,1,1,-1.2605809633592915,-1.2605809633592915
2016-04-05,air_71903025d39a4571,0,0,0,0,0,1,0,0.08363384812432981,0.33194160001742556,0.0,1.489371375466164,-0.2632670132177476,1,19.0,1,1,-1.0551019148107708,-1.0551019148107708
2016-04-06,air_71903025d39a4571,0,0,0,0,0,0,1,0.13334298038977654,0.16693745148445222,0.0,1.5149686191106504,0.12108748641442643,1,16.0,1,1,-0.9877108902249316,-0.9877108902249316
2016-04-07,air_71903025d39a4571,0,0,0,0,1,0,0,0.053808368765061704,0.05693468579580341,0.0,-1.0191585016935114,-0.040745987114910016,1,5.0,1,1,-1.1041829251695139,-1.1041829251695139
2016-04-08,air_71903025d39a4571,1,0,0,0,0,0,0,0.11345932748359792,0.3136078057359842,0.0,0.004731244085947944,0.09074371012767588,1,18.0,1,1,-0.5426758222052395,-0.5426758222052395
2016-04-09,air_71903025d39a4571,0,0,1,0,0,0,0,-0.10526085448436782,0.13943676006229008,0.0,1.1054127207988667,-0.11154813178399468,1,34.0,1,1,-0.4498542223039894,-0.4498542223039894
2016-04-10,air_71903025d39a4571,0,0,0,1,0,0,0,-0.3339228629054228,-0.30057430269230545,0.0,1.0030237462209206,-0.24303782902658058,1,17.0,1,1,-1.032723008533209,-1.032723008533209
2016-04-11,air_71903025d39a4571,0,1,0,0,0,0,0,-0.5427012184202991,-0.5480805254917653,0.0,-0.2768384360034034,-0.4251004867470841,1,4.0,1,1,-1.2829598696368532,-1.2829598696368532
2016-04-12,air_71903025d39a4571,0,0,0,0,0,1,0,-0.07543537512509971,-0.03473428561140398,0.0,1.3101906699547587,-0.22280864483541352,1,16.0,1,1,-1.1186783530992983,-1.1186783530992983
2016-04-13,air_71903025d39a4571,0,0,0,0,0,0,1,0.04386654231197239,0.0019333029514790104,0.0,-1.0703529889824843,0.10085830222325937,1,13.0,1,1,-1.030179951001668,-1.030179951001668
2016-04-14,air_71903025d39a4571,0,0,0,0,1,0,0,0.3321795094515635,0.36860918858030856,0.0,-0.9167695271155655,0.323379328326097,1,17.0,1,1,-0.9968658973384796,-0.9968658973384796
2016-04-15,air_71903025d39a4571,1,0,0,0,0,0,0,-0.29415555709306535,-0.32807499411446767,0.0,-1.147144719915944,-0.11154813178399468,1,6.0,1,1,-0.5706494550521916,-0.5706494550521916
2016-04-16,air_71903025d39a4571,0,0,1,0,0,0,0,0.03392471585888308,0.1302698629215694,0.0,0.7470513097760558,-0.17223568435749587,1,29.0,1,1,-0.3537266476117359,-0.3537266476117359
2016-04-17,air_71903025d39a4571,0,0,0,1,0,0,0,0.11345932748359792,0.020267097232920424,0.0,-1.1983392072049168,0.2829209599437629,1,14.0,1,1,-1.069597342740555,-1.069597342740555
2016-04-18,air_71903025d39a4571,0,1,0,0,0,0,0,-0.08537720157818911,0.0844353772179657,0.0,0.18391194959735338,-0.16212109226191232,1,14.0,1,1,-1.372984106253408,-1.372984106253408
2016-04-19,air_71903025d39a4571,0,0,0,0,0,1,0,-0.3239810364523334,-0.4564115540845579,0.0,-1.1983392072049168,-0.15200650016632883,1,11.0,1,1,-1.0540846917981543,-1.0540846917981543
2016-04-20,air_71903025d39a4571,0,0,0,0,0,0,1,0.20293576556140192,0.44194436570607437,0.0,0.9262320152874615,-0.050860579210493556,1,15.0,1,1,-0.9195569483796302,-0.9195569483796302
2016-04-21,air_71903025d39a4571,0,0,0,0,1,0,0,0.6105506501380653,0.872788531319949,0.0,1.6429548373330827,0.3436085125172641,1,14.0,1,1,-1.0266196704575103,-1.0266196704575103
2016-04-22,air_71903025d39a4571,1,0,0,0,0,0,0,0.6403761294973332,0.8911223256013908,0.0,1.028620989865407,0.4852128018554334,1,23.0,1,1,-0.5243658079781436,-0.5243658079781436
2016-04-23,air_71903025d39a4571,0,0,1,0,0,0,0,0.18305211265522328,0.2769402171731012,0.0,-0.12325497413648448,0.27280636784817935,1,41.0,1,1,-0.42645809301381127,-0.42645809301381127
2016-04-24,air_71903025d39a4571,0,0,0,1,0,0,0,0.21287759201449138,0.35944229143958784,0.0,1.489371375466164,0.05028534174534172,1,34.0,1,1,-1.0479813537224556,-1.0479813537224556
2016-04-25,air_71903025d39a4571,0,1,0,0,0,0,0,0.2625867242799381,0.4602781599875158,0.0,1.2845934263102718,0.15143126270117702,1,10.0,1,1,-1.2351503880438806,-1.2351503880438806
2016-04-26,air_71903025d39a4571,0,0,0,0,0,1,0,0.08363384812432981,0.2494395257509389,0.0,-0.07206048684751146,0.17166044689234408,1,10.0,1,1,-0.9566855883401303,-0.9566855883401303
2016-04-27,air_71903025d39a4571,0,0,0,0,0,0,1,0.04386654231197239,0.1486036572030108,0.0,2.154899710222812,0.05028534174534172,1,17.0,1,1,-0.9371040453472638,-0.9371040453472638
2016-04-28,air_71903025d39a4571,0,0,0,0,1,0,0,-0.005842589953474347,0.11193606864012781,0.0,-0.2256439487144305,-0.050860579210493556,1,27.0,1,1,-0.6934791338256266,-0.6934791338256266
2016-04-29,air_71903025d39a4571,1,0,0,0,0,0,0,-0.28421373063997607,-0.5297467312103239,1.0,-1.1983392072049168,-0.10143353968841119,1,26.0,1,1,-0.5192796929150614,-0.5192796929150614
2016-04-30,air_71903025d39a4571,0,0,1,0,0,0,0,-0.3339228629054228,-0.4747453483659994,0.0,-0.9935612580490251,-0.21269405273982997,1,31.0,1,1,-0.5637831997170306,-0.5637831997170306
2016-05-01,air_71903025d39a4571,0,0,0,1,0,0,0,-0.13508633384363583,-0.07140187417428696,0.0,1.2589961826657856,-0.07108976340166058,1,52.0,1,1,-0.8463168914712466,-0.8463168914712466
2016-05-02,air_71903025d39a4571,0,1,0,0,0,0,0,0.22281941846758072,0.5152795428318404,0.0,1.3613851572437314,-0.2632670132177476,1,37.0,1,1,-0.9869479729654693,-0.9869479729654693
2016-05-03,air_71903025d39a4571,0,0,0,0,0,1,0,0.8690381379183881,1.166129239823013,1.0,1.2078016953768127,0.5357857623333511,1,74.0,1,1,-0.699073860395017,-0.699073860395017
2016-05-04,air_71903025d39a4571,0,0,0,0,0,0,1,0.5906669972318865,0.47861195426895753,1.0,-0.7631860652486465,0.667275459575937,1,44.0,1,1,-0.7562926548546918,-0.7562926548546918
2016-05-05,air_71903025d39a4571,0,0,0,0,1,0,0,0.43159777398245697,0.33194160001742556,1.0,-0.8655750398265926,0.46498361766426644,1,33.0,1,1,-0.9500736387581235,-0.9500736387581235
2016-05-06,air_71903025d39a4571,1,0,0,0,0,0,0,0.3818886417170102,0.33194160001742556,0.0,-0.8655750398265926,0.323379328326097,1,18.0,1,1,-1.1059630654415926,-1.1059630654415926
2016-05-07,air_71903025d39a4571,0,0,1,0,0,0,0,0.4813069062479037,0.45111126284679526,0.0,-0.5328108724482682,0.6167024990980193,1,36.0,1,1,-0.6746605080922224,-0.6746605080922224
2016-05-08,air_71903025d39a4571,0,0,0,1,0,0,0,0.749736220481316,0.7261181770684174,0.0,1.59176035004411,0.6268170911936028,1,24.0,1,1,-1.0189904978628872,-1.0189904978628872
2016-05-09,air_71903025d39a4571,0,1,0,0,0,0,0,0.6403761294973332,0.7719526627720211,0.0,-0.2512411923589169,0.4447544334730993,1,12.0,1,1,-1.4518188897311821,-1.4518188897311821
2016-05-10,air_71903025d39a4571,0,0,0,0,0,1,0,0.8093871791998523,0.8452878398977871,0.0,-0.942366770760052,0.7583067884361888,1,12.0,1,1,-1.287537373193627,-1.287537373193627
