visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Bar/Cocktail,Hokkaidō Asahikawa-shi 6 Jōdōri,total_area_visitors,total_genre_visitors
2016-02-24,air_c759b6abeb552160,0,0,0,0,0,0,1,-1.4937302771079553,-1.412523067333945,0.0,0.5849635652594272,-1.5668443098811824,1,2.0,1,1,-1.2172419944336976,-1.2172419944336976
2016-02-25,air_c759b6abeb552160,0,0,0,0,1,0,0,-1.387495554153848,-1.3057779537476502,0.0,-0.4171229297067826,-1.3307423659709097,1,1.0,1,1,-1.1153597615588295,-1.1153597615588295
2016-02-26,air_c759b6abeb552160,1,0,0,0,0,0,0,-1.1927318954046517,-1.223666327912039,0.0,-0.0663926564686091,-0.9984507412083033,1,5.0,1,1,-0.7147886410849582,-0.7147886410849582
2016-02-27,air_c759b6abeb552160,0,0,1,0,0,0,0,-1.272407937620232,-1.1497658646599889,0.0,0.35949410389203007,-1.2957643002064247,1,6.0,1,1,-0.5505346022305979,-0.5505346022305979
2016-02-28,air_c759b6abeb552160,0,0,0,1,0,0,0,-1.272407937620232,-1.1333435394928664,0.0,0.6100157276335825,-1.313253333088667,1,9.0,1,1,-1.12057811982803,-1.12057811982803
2016-03-01,air_c759b6abeb552160,0,0,0,0,0,1,0,-0.9537037687579105,-0.9526979626545217,0.0,-0.39207076733262736,-0.9459836425615762,1,2.0,1,1,-1.3181302543049083,-1.3181302543049083
2016-03-03,air_c759b6abeb552160,0,0,0,0,1,0,0,-1.3255252990972857,-1.1990328401613555,0.0,-0.9682705019381979,-1.348231398853152,1,4.0,1,1,-1.2075507576480393,-1.2075507576480393
2016-03-04,air_c759b6abeb552160,1,0,0,0,0,0,0,-1.4406129156309015,-1.0840765639914998,0.0,0.9106416761234453,-1.8116907702325766,1,2.0,1,1,-0.8430111585567434,-0.8430111585567434
2016-03-05,air_c759b6abeb552160,0,0,1,0,0,0,0,-1.2281434697226874,-0.8952198245695939,0.0,1.311476274109929,-1.5231217276755764,1,14.0,1,1,-0.6248340842539772,-0.6248340842539772
2016-03-06,air_c759b6abeb552160,0,0,0,1,0,0,0,-0.5641764512595178,-0.451817045057293,0.0,-1.1185834761831295,-0.980961708326061,1,2.0,1,1,-1.2450732385361005,-1.2450732385361005
2016-03-09,air_c759b6abeb552160,0,0,0,0,0,0,1,-0.7854987907472408,-0.9198533123202771,0.0,-0.09144481884276448,-0.657414600004576,1,10.0,1,1,-1.2440792655324433,-1.2440792655324433
2016-03-10,air_c759b6abeb552160,0,0,0,0,1,0,0,-0.909439300860366,-0.845952849068227,0.0,0.6100157276335825,-0.980961708326061,1,2.0,1,1,-1.126044971348145,-1.126044971348145
2016-03-11,air_c759b6abeb552160,1,0,0,0,0,0,0,-0.9802624494964374,-0.9855426129887662,0.0,-0.2918621178360064,-0.7973268630625155,1,14.0,1,1,-0.7943064813775381,-0.7943064813775381
2016-03-12,air_c759b6abeb552160,0,0,1,0,0,0,0,-0.9802624494964374,-0.9691202878216439,0.0,0.5098070781369615,-0.980961708326061,1,2.0,1,1,-0.6081850364427183,-0.6081850364427183
2016-03-13,air_c759b6abeb552160,0,0,0,1,0,0,0,-0.8386161522242945,-0.6570961096463211,0.0,0.7853808642526691,-1.2083191357952126,1,22.0,1,1,-1.1958715748550668,-1.1958715748550668
2016-03-15,air_c759b6abeb552160,0,0,0,0,0,1,0,-0.7500872164292053,-0.8048970361504213,0.0,0.6100157276335825,-0.657414600004576,1,13.0,1,1,-1.1508942964395763,-1.1508942964395763
2016-03-16,air_c759b6abeb552160,0,0,0,0,0,0,1,-0.43138304756688384,-0.23011565530114242,0.0,1.3365284364840846,-1.0071952576494245,1,1.0,1,1,-1.0634246721177383,-1.0634246721177383
2016-03-17,air_c759b6abeb552160,0,0,0,0,1,0,0,-0.13038466586358022,-0.15621519204909237,0.0,1.0359024879942216,-0.255166843713,1,6.0,1,1,-1.0169564341967618,-1.0169564341967618
2016-03-18,air_c759b6abeb552160,1,0,0,0,0,0,0,-0.05070862364799992,0.19686479904403617,0.0,0.3344419415178747,-0.4213126560943032,1,7.0,1,1,-0.6491864228435799,-0.6491864228435799
2016-03-19,air_c759b6abeb552160,0,0,1,0,0,0,0,-0.18350202734063384,-0.13158170429840893,0.0,-1.1185834761831295,-0.010320383361605985,1,21.0,1,1,-0.6320403885304923,-0.6320403885304923
2016-03-20,air_c759b6abeb552160,0,0,0,1,0,0,0,-0.670411174213625,-0.772052385816177,1.0,0.15907680489878795,-0.6486700835634548,1,6.0,1,1,-0.8400292395457716,-0.8400292395457716
2016-03-21,air_c759b6abeb552160,0,1,0,0,0,0,0,-0.8297632586447855,-0.8048970361504213,1.0,0.08392031777632226,-0.7710933137391518,1,1.0,1,1,-1.2763833881513038,-1.2763833881513038
2016-03-24,air_c759b6abeb552160,0,0,0,0,1,0,0,-0.6792640677931338,-0.591406808977832,0.0,0.9106416761234453,-0.6486700835634548,1,9.0,1,1,-1.106165511275,-1.106165511275
2016-03-25,air_c759b6abeb552160,1,0,0,0,0,0,0,-0.7146756421111695,-0.7392077354819324,0.0,0.033815993028011734,-0.7186262150924245,1,40.0,1,1,-0.5137576010952797,-0.5137576010952797
2016-03-26,air_c759b6abeb552160,0,0,1,0,0,0,0,-0.47564751546442846,-0.5175063457257819,0.0,0.6350678900077377,-0.35135652456533345,1,12.0,1,1,-0.5194729458663089,-0.5194729458663089
2016-03-27,air_c759b6abeb552160,0,0,0,1,0,0,0,-0.1480904530225981,-0.09052589138060331,0.0,1.0609546503683767,-0.38633459032981826,1,15.0,1,1,-1.0669035776305387,-1.0669035776305387
2016-03-29,air_c759b6abeb552160,0,0,0,0,0,1,0,-0.3340012181922856,-0.0823147287970422,0.0,1.5369457354773264,-0.5874584684756062,1,4.0,1,1,-0.9123407755618365,-0.9123407755618365
2016-03-31,air_c759b6abeb552160,0,0,0,0,1,0,0,-0.31629543103326774,-0.2958049559696315,0.0,-0.31691428021016155,-0.255166843713,1,3.0,1,1,-0.9610454527410417,-0.9610454527410417
2016-04-01,air_c759b6abeb552160,1,0,0,0,0,0,0,-0.20120781449965164,-0.0987370539641644,0.0,1.8626238463413447,-0.15897716286066665,1,6.0,1,1,-0.7580264667440486,-0.7580264667440486
2016-04-02,air_c759b6abeb552160,0,0,1,0,0,0,0,-0.2985896438742499,-0.25474914305182583,0.0,0.7102243771302034,-0.4125681396531819,1,11.0,1,1,-0.7749240078062218,-0.7749240078062218
2016-04-03,air_c759b6abeb552160,0,0,0,1,0,0,0,-0.02414994290947307,-0.14800402946553115,0.0,-0.7428010405708008,0.05963574816736375,1,17.0,1,1,-1.2898020237006766,-1.2898020237006766
2016-04-05,air_c759b6abeb552160,0,0,0,0,0,1,0,-0.11267887870456235,0.14759782354266943,0.0,0.7102243771302034,-0.4388016889765456,1,18.0,1,1,-1.1995989736187813,-1.1995989736187813
2016-04-07,air_c759b6abeb552160,0,0,0,0,1,0,0,0.04667320572659834,0.18865363646047506,0.0,0.30938977914371957,-0.2814003930363637,1,43.0,1,1,-1.2475581710452437,-1.2475581710452437
2016-04-09,air_c759b6abeb552160,0,0,1,0,0,0,0,-0.23661938881768738,-0.0741035662134811,0.0,-0.4922794168292483,-0.2726558765952425,1,24.0,1,1,-0.6081850364427183,-0.6081850364427183
2016-04-10,air_c759b6abeb552160,0,0,0,1,0,0,0,-0.36941279251032133,-0.39433890697236507,0.0,0.559911402885272,-0.3163784588008485,1,1.0,1,1,-1.177731567538322,-1.177731567538322
2016-04-13,air_c759b6abeb552160,0,0,0,0,0,0,1,-0.015297049329964174,-0.057681241046358765,0.0,-1.1185834761831295,0.1383363961374547,1,1.0,1,1,-1.1752466350291788,-1.1752466350291788
2016-04-14,air_c759b6abeb552160,0,0,0,0,1,0,0,0.19717239657825014,0.3036099126303309,0.0,-0.9933226643123532,0.2695041427542729,1,1.0,1,1,-1.142694019159404,-1.142694019159404
2016-04-15,air_c759b6abeb552160,1,0,0,0,0,0,0,-0.280883856715232,-0.33686076888743716,0.0,-0.767853202944956,-0.10651006421393937,1,13.0,1,1,-0.7262193306270166,-0.7262193306270166
2016-04-17,air_c759b6abeb552160,0,0,0,1,0,0,0,-0.12153177228407133,-0.328649606303876,0.0,-1.1185834761831295,0.15582542901969715,1,5.0,1,1,-1.2137630889208972,-1.2137630889208972
2016-04-20,air_c759b6abeb552160,0,0,0,0,0,0,1,0.12634924794217864,0.2214982867947196,0.0,0.28433761676956415,-0.045298449126090864,1,16.0,1,1,-1.067152070881453,-1.067152070881453
2016-04-21,air_c759b6abeb552160,0,0,0,0,1,0,0,0.586699714076643,0.6813233914741426,0.0,1.6371543849739474,0.48811705378230336,1,2.0,1,1,-1.1717677295163784,-1.1717677295163784
2016-04-22,air_c759b6abeb552160,1,0,0,0,0,0,0,0.3919360553274465,0.7388015295590707,0.0,1.486841410729016,0.18205897834306078,1,3.0,1,1,-0.6809935589606118,-0.6809935589606118
2016-04-23,air_c759b6abeb552160,0,0,1,0,0,0,0,0.03782031214708936,-0.008414265544992028,0.0,-0.9432183395640427,0.06838026460848497,1,24.0,1,1,-0.5853236573586016,-0.5853236573586016
2016-04-24,air_c759b6abeb552160,0,0,0,1,0,0,0,0.09093767362414298,0.19686479904403617,0.0,0.7603287018785139,0.02465768240287889,1,1.0,1,1,-1.1926411625931808,-1.1926411625931808
2016-04-27,air_c759b6abeb552160,0,0,0,0,0,0,1,-0.08612019796603558,0.1311754983755471,0.0,1.6371543849739474,-0.255166843713,1,3.0,1,1,-1.0842981051945406,-1.0842981051945406
2016-04-29,air_c759b6abeb552160,1,0,0,0,0,0,0,-0.3782656860898302,-0.525717508309343,1.0,-1.1185834761831295,-0.10651006421393937,1,1.0,1,1,-0.6760236939423255,-0.6760236939423255
2016-04-30,air_c759b6abeb552160,0,0,1,0,0,0,0,-0.3340012181922856,-0.4436058824737318,0.0,-0.7177488781966455,-0.14148812997842422,1,7.0,1,1,-0.7195100128523302,-0.7195100128523302
2016-05-03,air_c759b6abeb552160,0,0,0,0,0,1,0,0.9939328187340536,1.288949422657666,1.0,1.486841410729016,0.5318396359879094,1,18.0,1,1,-0.8517084223387443,-0.8517084223387443
2016-05-04,air_c759b6abeb552160,0,0,0,0,0,0,1,0.6840815434512412,0.5992117656385313,1.0,-1.0434269890606638,0.8816202936327581,1,5.0,1,1,-0.9076194037944645,-0.9076194037944645
2016-05-05,air_c759b6abeb552160,0,0,0,0,1,0,0,0.338818693850393,0.13938666095910832,1.0,-0.9181661771898875,0.4706280209000609,1,12.0,1,1,-1.0969712609911704,-1.0969712609911704
2016-05-06,air_c759b6abeb552160,1,0,0,0,0,0,0,0.3919360553274465,0.254342937128964,0.0,-0.19165346833938532,0.4006718893710912,1,4.0,1,1,-1.2492976238016438,-1.2492976238016438
2016-05-07,air_c759b6abeb552160,0,0,1,0,0,0,0,0.40964184248646446,0.51710013980292,0.0,-0.4171229297067826,0.5493286688701519,1,9.0,1,1,-0.8278530702509703,-0.8278530702509703
2016-05-08,air_c759b6abeb552160,0,0,0,1,0,0,0,0.3919360553274465,0.41856618880018653,0.0,1.3365284364840846,0.313226724959879,1,3.0,1,1,-1.1643129319889491,-1.1643129319889491
2016-05-11,air_c759b6abeb552160,0,0,0,0,0,0,1,0.36537737458891983,0.26255409971252525,0.0,-1.1185834761831295,0.5668177017523943,1,2.0,1,1,-1.2388609072632428,-1.2388609072632428
2016-05-12,air_c759b6abeb552160,0,0,0,0,1,0,0,0.21487818373726794,-0.00020310296143092956,0.0,-0.9933226643123532,0.4618835044589397,1,3.0,1,1,-1.1198326400752872,-1.1198326400752872
2016-05-13,air_c759b6abeb552160,1,0,0,0,0,0,0,0.6575228627127143,1.2314712845727385,0.0,1.7373630344705684,0.19954801122530325,1,12.0,1,1,-0.7669722237769638,-0.7669722237769638
2016-05-14,air_c759b6abeb552160,0,0,1,0,0,0,0,0.6663757562922232,0.9194471063974154,0.0,2.213354119579518,0.3307157578421215,1,9.0,1,1,-0.6081850364427183,-0.6081850364427183
2016-05-15,air_c759b6abeb552160,0,0,0,1,0,0,0,0.6663757562922232,0.8455466431453651,0.0,0.5348592405111167,0.3656938236066063,1,4.0,1,1,-1.215999528179126,-1.215999528179126
2016-05-16,air_c759b6abeb552160,0,1,0,0,0,0,0,0.6575228627127143,0.5827894404714091,0.0,-0.4171229297067826,0.5755622181935155,1,4.0,1,1,-1.5268645850729305,-1.5268645850729305
2016-05-18,air_c759b6abeb552160,0,0,0,0,0,0,1,0.825727840723384,0.8373354805618042,0.0,1.8125195215930339,0.7941751292215459,1,1.0,1,1,-1.1561126547087768,-1.1561126547087768
2016-05-19,air_c759b6abeb552160,0,0,0,0,1,0,0,0.9054038829389642,1.2396824471562993,0.0,2.037988982960431,0.49686157022342453,1,4.0,1,1,-1.14766388417769,-1.14766388417769
2016-05-20,air_c759b6abeb552160,1,0,0,0,0,0,0,1.0559030737906163,1.3546387233261552,0.0,2.1131454700828973,0.5930512510757578,1,5.0,1,1,-0.7664752372751352,-0.7664752372751352
2016-05-21,air_c759b6abeb552160,0,0,1,0,0,0,0,1.1709906903242322,1.5106508124138165,0.0,2.2634584443278287,0.6367738332813639,1,6.0,1,1,-0.4946236207748776,-0.4946236207748776
2016-05-22,air_c759b6abeb552160,0,0,0,1,0,0,0,1.1886964774832502,1.5106508124138165,0.0,2.3636670938244495,0.9078538429561218,1,5.0,1,1,-1.219975420193755,-1.219975420193755
2016-05-24,air_c759b6abeb552160,0,0,0,0,0,1,0,0.9408154572570001,1.0097698948165876,0.0,0.960746000871756,0.7242189976925761,1,2.0,1,1,-1.3096814837738218,-1.3096814837738218
2016-05-26,air_c759b6abeb552160,0,0,0,0,1,0,0,1.1621377967447233,1.083670358068638,0.0,0.30938977914371957,1.2314009512776067,1,2.0,1,1,-1.071873442648825,-1.071873442648825
2016-05-27,air_c759b6abeb552160,1,0,0,0,0,0,0,0.8611394150414197,0.7388015295590707,0.0,1.286424111735774,0.6979854483692126,1,1.0,1,1,-0.7826272985845655,-0.7826272985845655
2016-05-28,air_c759b6abeb552160,0,0,1,0,0,0,0,0.6663757562922232,0.8044908302275595,0.0,0.30938977914371957,0.4706280209000609,1,35.0,1,1,-0.5902935223768878,-0.5902935223768878
2016-05-29,air_c759b6abeb552160,0,0,0,1,0,0,0,0.577846820497134,0.7962796676439985,0.0,1.4367370859807054,0.313226724959879,1,1.0,1,1,-1.0875285174564266,-1.0875285174564266
2016-05-31,air_c759b6abeb552160,0,0,0,0,0,1,0,0.7549046920873125,0.9112359438138542,0.0,-0.7929053653191113,0.8204086785449096,1,7.0,1,1,-1.1822044460547796,-1.1822044460547796
2016-06-01,air_c759b6abeb552160,0,0,0,0,0,0,1,0.2502897580553037,0.14759782354266943,0.0,-1.1185834761831295,0.39192737292997,1,9.0,1,1,-1.2030778791315817,-1.2030778791315817
2016-06-03,air_c759b6abeb552160,1,0,0,0,0,0,0,0.22373107731677683,0.18044247387691398,0.0,-0.9181661771898875,0.0946138139318486,1,10.0,1,1,-0.839532253043943,-0.839532253043943
2016-06-04,air_c759b6abeb552160,0,0,1,0,0,0,0,0.1440550351011966,-0.03304775329567547,0.0,-1.1185834761831295,0.38318285648884876,1,5.0,1,1,-0.6680719099130675,-0.6680719099130675
2016-06-05,air_c759b6abeb552160,0,0,0,1,0,0,0,0.3919360553274465,0.632056415972776,0.0,1.1110589751166875,0.34820479072436394,1,1.0,1,1,-1.248552144048901,-1.248552144048901
2016-06-06,air_c759b6abeb552160,0,1,0,0,0,0,0,0.7371989049282948,0.8783912934796099,0.0,1.7123108720964133,0.4706280209000609,1,2.0,1,1,-1.433928109230978,-1.433928109230978
2016-06-07,air_c759b6abeb552160,0,0,0,0,0,1,0,1.0116386058930718,1.083670358068638,0.0,1.5619978978514815,0.7591970634570611,1,14.0,1,1,-1.2910444899552482,-1.2910444899552482
2016-06-08,air_c759b6abeb552160,0,0,0,0,0,0,1,0.8168749471438751,0.632056415972776,0.0,-0.868061852441577,0.8553867443093944,1,7.0,1,1,-1.1287783971082024,-1.1287783971082024
2016-06-09,air_c759b6abeb552160,0,0,0,0,1,0,0,0.9142567765184733,0.6566899037234595,0.0,-1.0434269890606638,1.1439557868663945,1,2.0,1,1,-1.1784770472910648,-1.1784770472910648
2016-06-11,air_c759b6abeb552160,0,0,1,0,0,0,0,0.8522865214619109,0.8783912934796099,0.0,0.6851722147560482,0.8291531949860308,1,1.0,1,1,-0.5878085898677446,-0.5878085898677446
2016-06-13,air_c759b6abeb552160,0,1,0,0,0,0,0,0.8080220535643662,0.640267578556337,0.0,-1.1185834761831295,0.995299007367334,1,1.0,1,1,-1.4943119692031557,-1.4943119692031557
2016-06-17,air_c759b6abeb552160,1,0,0,0,0,0,0,0.6840815434512412,0.3939327010495031,0.0,-1.1185834761831295,0.9428319087206065,1,1.0,1,1,-0.6757752006914113,-0.6757752006914113
2016-06-18,air_c759b6abeb552160,0,0,1,0,0,0,0,0.6929344370307501,0.4760443268851144,0.0,-0.8931140148157323,0.9253428758383642,1,1.0,1,1,-0.5853236573586016,-0.5853236573586016
2016-06-19,air_c759b6abeb552160,0,0,0,1,0,0,0,0.9939328187340536,1.0754591954850767,0.0,0.259285454395409,0.916598359397243,1,9.0,1,1,-1.200841439873353,-1.200841439873353
2016-06-21,air_c759b6abeb552160,0,0,0,0,0,1,0,1.197549371062759,1.149359658737127,0.0,0.18412896727294334,1.1264667539841522,1,2.0,1,1,-1.251782556310787,-1.251782556310787
2016-06-22,air_c759b6abeb552160,0,0,0,0,0,0,1,1.1444320095857057,1.1575708213206881,0.0,0.8104330266268244,1.0302770731318187,1,1.0,1,1,-1.1901562300840376,-1.1901562300840376
2016-06-23,air_c759b6abeb552160,0,0,0,0,1,0,0,1.0559030737906163,1.0672480329015157,0.0,1.461789248354861,1.0565106224551823,1,5.0,1,1,-1.1859318448184943,-1.1859318448184943
2016-06-24,air_c759b6abeb552160,1,0,0,0,0,0,0,0.9762270315750358,0.9030247812302933,0.0,-0.6175402287000246,1.0565106224551823,1,6.0,1,1,-0.6973941135209564,-0.6973941135209564
2016-06-25,air_c759b6abeb552160,0,0,1,0,0,0,0,0.701787330610259,0.48425548946867564,0.0,-0.9933226643123532,0.9253428758383642,1,15.0,1,1,-0.5363704869284821,-0.5363704869284821
2016-06-26,air_c759b6abeb552160,0,0,0,1,0,0,0,0.49817077828155376,0.26255409971252525,0.0,-1.1185834761831295,0.7504525470159399,1,15.0,1,1,-1.094983314983856,-1.094983314983856
2016-06-28,air_c759b6abeb552160,0,0,0,0,0,1,0,1.1444320095857057,1.2478936097398605,0.0,1.7624151968447237,0.9253428758383642,1,3.0,1,1,-1.2652011918601598,-1.2652011918601598
2016-06-29,air_c759b6abeb552160,0,0,0,0,0,0,1,1.2506667325398126,1.420328023994644,0.0,2.564084392817691,0.9428319087206065,1,5.0,1,1,-1.0897649567146555,-1.0897649567146555
2016-07-01,air_c759b6abeb552160,1,0,0,0,0,0,0,1.4100188169709735,1.469594999496011,0.0,2.438823580946915,1.1964228855131218,1,7.0,1,1,1.480400737492076,1.480400737492076
2016-07-02,air_c759b6abeb552160,0,0,1,0,0,0,0,1.2329609453807948,1.1739931464878102,0.0,-0.7428010405708008,1.2663790170420914,1,21.0,1,1,1.5842709163742585,1.5842709163742585
2016-07-03,air_c759b6abeb552160,0,0,0,1,0,0,0,1.091314648108652,0.7880685050604372,0.0,-1.0935313138089742,1.1527003033075158,1,11.0,1,1,0.287384639852463,0.287384639852463
2016-07-05,air_c759b6abeb552160,0,0,0,0,0,1,0,0.8522865214619109,1.0754591954850767,0.0,0.860537351375135,0.6542628661636065,1,2.0,1,1,0.2190489958510271,0.2190489958510271
2016-07-06,air_c759b6abeb552160,0,0,0,0,0,0,1,1.0027857123135626,1.0508257077343932,0.0,1.311476274109929,1.004043523808455,1,4.0,1,1,0.5192288429555163,0.5192288429555163
2016-07-08,air_c759b6abeb552160,1,0,0,0,0,0,0,1.1709906903242322,1.346427560742594,0.0,2.0630411453345863,0.9515764251617279,1,15.0,1,1,1.3457173954965187,1.3457173954965187
2016-07-09,air_c759b6abeb552160,0,0,1,0,0,0,0,1.206402264642268,1.1575708213206881,0.0,0.23423329202125387,1.161444819748637,1,8.0,1,1,1.5442635029770542,1.5442635029770542
2016-07-10,air_c759b6abeb552160,0,0,0,1,0,0,0,1.0736088609496341,0.9112359438138542,0.0,-1.0434269890606638,1.2663790170420914,1,11.0,1,1,0.39224879173830274,0.39224879173830274
2016-07-14,air_c759b6abeb552160,0,0,0,0,1,0,0,1.3214898811758842,1.3546387233261552,0.0,1.0108503256200663,1.3975467636589096,1,2.0,1,1,0.4200800358407057,0.4200800358407057
2016-07-15,air_c759b6abeb552160,1,0,0,0,0,0,0,1.2329609453807948,1.288949422657666,0.0,0.8855895137492901,1.2751235334832127,1,7.0,1,1,1.205070215479018,1.205070215479018
2016-07-16,air_c759b6abeb552160,0,0,1,0,0,0,0,1.3214898811758842,1.2807382600741049,0.0,-0.3419664425843168,1.318846115688819,1,4.0,1,1,1.5052500625835072,1.5052500625835072
2016-07-17,air_c759b6abeb552160,0,0,0,1,0,0,0,1.224108051801286,1.1739931464878102,0.0,-0.2167056307135406,1.3450796650121826,1,16.0,1,1,0.891471732825156,0.891471732825156
2016-07-18,air_c759b6abeb552160,0,1,0,0,0,0,0,1.1886964774832502,1.0344033825672712,1.0,-0.9933226643123532,1.3888022472177888,1,8.0,1,1,-0.12039278489792339,-0.12039278489792339
2016-07-19,air_c759b6abeb552160,0,0,0,0,0,1,0,1.1001675416881609,0.8866024560631708,0.0,-1.0183748266865082,1.2663790170420914,1,5.0,1,1,-0.004097943470025271,-0.004097943470025271
2016-07-20,air_c759b6abeb552160,0,0,0,0,0,0,1,1.2329609453807948,1.2807382600741049,0.0,1.36158059885824,1.1352112704252735,1,8.0,1,1,0.31496739070395163,0.31496739070395163
2016-07-21,air_c759b6abeb552160,0,0,0,0,1,0,0,1.3037840940168661,1.3546387233261552,0.0,0.7603287018785139,1.240145467718728,1,7.0,1,1,0.46132991549248153,0.46132991549248153
2016-07-22,air_c759b6abeb552160,1,0,0,0,0,0,0,1.339195668334902,1.2807382600741049,0.0,1.1611632998649977,1.3800577307766673,1,5.0,1,1,1.2473140681344512,1.2473140681344512
2016-07-23,air_c759b6abeb552160,0,0,1,0,0,0,0,1.3746072426529374,1.4039056988275218,0.0,1.286424111735774,1.3275906321299402,1,1.0,1,1,1.4567938786552164,1.4567938786552164
2016-07-24,air_c759b6abeb552160,0,0,0,1,0,0,0,1.3746072426529374,1.4860173246631332,0.0,2.012936820586276,1.3101015992476976,1,4.0,1,1,0.27272353804851857,0.27272353804851857
